Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000110048,OSBP,26,-0.4375,34,0.02176,39,0.23129,28,-0.3142,39,0.21172,48,0.64598,24,-0.5099,34,0.00423,19,-0.8635
ENSG00000166900,STX3,8,-1.0768,13,-0.4018,24,0.61355,13,-0.3701,20,0.30446,19,0.27319,11,-0.5974,12,-0.4753,25,0.69909
ENSG00000166902,MRPL16,21,-0.8860,28,-0.4498,42,0.17784,30,-0.3359,44,0.25938,50,0.55456,32,-0.2441,43,0.21189,34,-0.1721
ENSG00000110104,CCDC86,4,-1.0889,6,-0.7191,16,0.78530,16,0.81341,8,-0.1894,9,-0.0768,12,0.40035,9,-0.1344,6,-0.7286
ENSG00000110107,PRPF19,48,-1.1644,119,0.25085,156,0.70362,70,-0.5891,137,0.48648,113,0.18148,78,-0.4126,85,-0.2829,99,-0.0375
ENSG00000110108,TMEM109,29,0.45323,29,0.45549,26,0.25148,24,0.14431,23,0.05530,21,-0.0736,12,-0.8909,16,-0.5119,19,-0.2532
ENSG00000006118,TMEM132A,74,-1.1016,103,-0.5954,214,0.57002,215,0.57948,148,-0.0293,178,0.30785,131,-0.2260,134,-0.1913,133,-0.1975
ENSG00000167987,VPS37C,11,-0.5045,31,1.18687,16,0.04223,14,-0.0811,17,0.19840,17,0.20523,10,-0.7005,11,-0.5188,8,-0.9330
ENSG00000167986,DDB1,75,-0.7159,190,0.77989,133,0.18332,77,-0.6772,146,0.33878,131,0.18057,87,-0.4912,106,-0.1796,110,-0.1184
ENSG00000149476,TKFC,12,-1.5669,77,1.31807,67,1.05166,6,-2.6882,10,-1.8831,31,-0.2142,11,-1.7615,47,0.45233,61,0.90809
ENSG00000162144,CYB561A3,13,0.30862,5,-0.9820,7,-0.6577,12,0.25128,7,-0.5435,14,0.57979,9,-0.1699,11,0.13268,10,0.02943
ENSG00000149532,CPSF7,33,0.04706,41,0.37227,42,0.43223,29,-0.1880,35,0.14680,32,-0.0396,21,-0.6856,31,-0.0792,28,-0.2200
ENSG00000167985,SDHAF2,27,-0.5362,23,-0.8066,45,0.27658,52,0.50940,33,-0.2383,51,0.51956,28,-0.4781,25,-0.6520,48,0.35057
ENSG00000204950,LRRC10B,1,-2.2926,0,-7.4411,5,-0.7464,25,1.87553,20,1.51433,7,-0.2567,9,0.11080,6,-0.3595,2,-2.1362
ENSG00000011347,SYT7,11,-4.0473,128,-0.4901,260,0.64601,140,-0.3529,290,0.83363,181,0.05553,97,-0.9195,273,0.73062,191,0.14164
ENSG00000134780,DAGLA,8,-2.2251,34,-0.1321,50,0.47858,46,0.34004,62,0.83841,39,0.09074,31,-0.2709,37,-0.0013,25,-0.6267
ENSG00000124920,MYRF,429,4.63319,125,1.29364,3,-4.0770,1,-5.0306,4,-3.9707,2,-4.9399,0,-6.9647,5,-3.6702,10,-2.6421
ENSG00000134825,TMEM258,331,1.13981,214,0.39296,127,-0.4399,181,0.12226,130,-0.3978,163,-0.0513,131,-0.3913,111,-0.6529,128,-0.4304
ENSG00000168496,FEN1,11,-0.6483,25,0.62021,22,0.44741,13,-0.4159,27,0.74565,20,0.33613,11,-0.5926,9,-0.9643,10,-0.7986
ENSG00000134824,FADS2,206,1.14789,150,0.59414,53,-1.0562,62,-0.8150,44,-1.3070,83,-0.3924,140,0.48502,87,-0.2822,133,0.39406
ENSG00000149485,FADS1,183,2.04759,107,1.03144,28,-1.0844,29,-1.0739,10,-2.5415,30,-1.0696,44,-0.4135,47,-0.3344,68,0.25525
ENSG00000221968,FADS3,20,-1.0397,70,0.93702,47,0.27064,52,0.41730,53,0.45057,40,0.00643,23,-0.8295,21,-0.9500,32,-0.3508
ENSG00000167996,FTH1,9777,1.79354,3600,0.03826,2020,-0.8656,3425,-0.0418,2753,-0.3868,2372,-0.6806,3083,-0.2087,2752,-0.3875,3001,-0.2514
ENSG00000162174,ASRGL1,63,-0.0452,94,0.60779,47,-0.4919,53,-0.3183,42,-0.6594,57,-0.2302,83,0.39995,59,-0.1387,92,0.57487
ENSG00000124942,AHNAK,148,2.17052,98,1.35401,11,-2.0576,12,-1.8944,11,-2.0352,15,-1.7485,72,0.79752,17,-1.4721,42,-0.0929
ENSG00000254772,EEF1G,504,0.95591,383,0.48551,186,-0.6610,165,-0.8505,170,-0.8066,260,-0.1616,304,0.10916,191,-0.6252,420,0.64182
ENSG00000149480,MTA2,20,1.28722,7,-0.4028,7,-0.3835,5,-0.8536,8,-0.1542,6,-0.5822,7,-0.3837,8,-0.2292,16,0.92089
ENSG00000149489,ROM1,48,2.69940,14,0.40727,3,-1.7577,5,-1.2188,4,-1.4529,5,-1.1986,10,-0.1443,4,-1.5937,12,0.16740
ENSG00000149541,B3GAT3,49,-0.1428,62,0.21655,56,0.04305,54,0.00097,42,-0.4055,62,0.23907,44,-0.3396,49,-0.1653,62,0.23082
ENSG00000089597,GANAB,58,0.33925,50,0.10416,59,0.35958,51,0.13626,49,0.06712,54,0.24322,40,-0.2342,26,-0.8875,28,-0.7768
ENSG00000185085,INTS5,5,-1.6610,11,-0.6068,24,0.63813,20,0.32479,29,0.97981,22,0.54272,9,-0.8576,9,-0.8095,10,-0.6915
ENSG00000214756,CSKMT,155,1.80728,57,0.06263,26,-1.1176,43,-0.3840,31,-0.8695,43,-0.4137,82,0.65813,31,-0.8775,37,-0.6224
ENSG00000204922,UQCC3,43,0.09481,36,-0.1764,35,-0.2227,43,0.08135,43,0.08705,49,0.33477,42,0.06233,22,-0.9706,45,0.14467
ENSG00000162191,UBXN1,120,0.90256,94,0.48294,52,-0.4649,75,0.11054,52,-0.4513,63,-0.1787,61,-0.2161,46,-0.6357,71,0.02983
ENSG00000168000,BSCL2,102,-1.9779,326,-0.2218,517,0.52445,497,0.46090,596,0.76512,424,0.22398,299,-0.3556,290,-0.4072,274,-0.4947
ENSG00000162188,GNG3,71,-2.5927,274,-0.5752,494,0.36310,561,0.57605,516,0.43675,491,0.40481,361,-0.1400,318,-0.3396,370,-0.1047
ENSG00000214753,HNRNPUL2,78,-0.4632,100,-0.0656,122,0.24246,92,-0.2106,85,-0.3274,113,0.14404,79,-0.4321,126,0.30619,137,0.43995
ENSG00000162222,TTC9C,14,-0.9158,26,0.07311,37,0.67660,29,0.24571,23,-0.1369,27,0.14959,16,-0.6924,24,-0.0416,25,0.02951
ENSG00000168002,POLR2G,134,1.08994,73,0.06152,64,-0.1452,47,-0.6081,51,-0.4947,67,-0.0737,63,-0.1734,53,-0.4323,80,0.22271
ENSG00000168569,TMEM223,19,-0.1666,34,0.77396,25,0.28449,11,-0.9351,24,0.25640,17,-0.2985,19,-0.1682,15,-0.5166,27,0.40161
ENSG00000185475,TMEM179B,46,1.60635,33,0.99880,15,-0.2872,13,-0.5149,11,-0.7367,14,-0.3761,16,-0.1590,9,-0.9800,7,-1.3394
ENSG00000162231,NXF1,17,-0.1295,15,-0.2571,32,0.91563,15,-0.3339,28,0.68671,20,0.18231,9,-1.0577,16,-0.2333,10,-0.8329
ENSG00000162236,STX5,28,-0.0576,39,0.49446,30,0.08762,13,-1.1957,31,0.15228,28,-0.0568,22,-0.4250,24,-0.2931,44,0.70194
ENSG00000133316,WDR74,20,-0.2606,18,-0.4116,30,0.38046,33,0.50944,28,0.25611,27,0.20004,19,-0.3337,17,-0.5146,19,-0.3213
ENSG00000168003,SLC3A2,82,-0.0526,114,0.49008,83,-0.0263,49,-0.8550,73,-0.2289,91,0.13205,95,0.18134,86,0.02816,82,-0.0539
ENSG00000168539,CHRM1,5,-3.7331,67,0.05578,83,0.39752,77,0.27614,129,1.15680,76,0.29551,45,-0.5882,43,-0.6541,48,-0.4795
ENSG00000133321,PLAAT4,73,3.25828,26,1.07200,3,-2.1897,5,-1.4375,1,-3.6102,3,-2.1437,13,-0.1408,5,-1.4248,5,-1.4802
ENSG00000176485,PLAAT3,694,3.81321,149,0.43672,29,-2.0693,58,-1.0508,34,-1.8112,28,-2.2557,33,-1.8648,39,-1.6412,43,-1.4729
ENSG00000184743,ATL3,36,1.45434,24,0.73009,12,-0.3953,11,-0.5095,14,-0.1048,11,-0.4963,13,-0.1877,6,-1.3681,13,-0.2338
ENSG00000133318,RTN3,522,-1.3709,1343,0.09205,2205,0.92198,1266,-0.0030,1763,0.53957,1424,0.21202,800,-0.7223,999,-0.3770,934,-0.4821
ENSG00000188070,C11orf95,9,-1.3222,12,-0.8419,21,-0.0612,22,0.01153,17,-0.3988,33,0.77215,27,0.31678,20,-0.1321,24,0.17658
ENSG00000168005,SPINDOC,6,-0.6221,2,-2.3799,13,0.47259,10,0.08687,12,0.40085,8,-0.2440,7,-0.4457,10,0.07781,19,1.07818
ENSG00000072518,MARK2,36,-0.1809,34,-0.2699,30,-0.4866,58,0.55942,46,0.18348,51,0.41520,24,-0.8278,46,0.19773,32,-0.3896
ENSG00000176340,COX8A,351,-0.7406,425,-0.4429,485,-0.2392,557,-0.0173,622,0.15971,793,0.64716,614,0.13852,501,-0.1855,492,-0.2149
ENSG00000167770,OTUB1,84,-1.1462,168,-0.0725,244,0.53771,140,-0.3626,218,0.35264,233,0.52621,100,-0.8831,193,0.15266,145,-0.3058
ENSG00000133315,MACROD1,10,-0.2571,9,-0.3576,9,-0.3857,15,0.39660,5,-1.3260,13,0.11904,18,0.66827,13,0.11484,14,0.23607
ENSG00000126500,FLRT1,8,-0.4190,9,-0.3844,33,1.89025,11,-0.0819,10,-0.2179,9,-0.2915,7,-0.7215,8,-0.4919,7,-0.6781
ENSG00000168439,STIP1,55,-0.3220,80,0.26187,74,0.13490,78,0.23038,76,0.17968,76,0.21013,40,-0.8307,58,-0.2523,66,-0.0564
ENSG00000149743,TRPT1,32,0.35577,14,-0.9319,15,-0.8250,28,0.13026,24,-0.1153,34,0.50563,24,-0.1211,21,-0.3113,32,0.33824
ENSG00000149761,NUDT22,21,-0.3805,25,-0.1448,17,-0.6941,28,0.06096,32,0.24708,33,0.34844,31,0.18290,24,-0.2115,28,0.06931
ENSG00000110011,DNAJC4,46,0.65989,20,-0.6503,26,-0.2491,29,-0.0582,36,0.24204,29,-0.0942,37,0.31619,23,-0.4168,30,-0.0262
ENSG00000173511,VEGFB,130,0.65538,80,-0.1278,56,-0.6790,74,-0.2584,55,-0.7166,90,0.05806,122,0.55290,74,-0.2530,99,0.20572
ENSG00000173486,FKBP2,17,0.36575,14,0.01427,15,0.15836,8,-0.7727,18,0.37519,13,-0.1342,8,-0.8308,12,-0.2541,21,0.63293
ENSG00000173457,PPP1R14B,52,0.71350,24,-0.4968,20,-0.7771,27,-0.3272,20,-0.8040,28,-0.2874,45,0.46069,31,-0.0981,59,0.92421
ENSG00000002330,BAD,88,-0.5152,80,-0.6615,120,-0.0307,151,0.33852,152,0.35032,129,0.09528,137,0.17431,90,-0.4825,148,0.30935
ENSG00000173264,GPR137,23,-0.8780,33,-0.3172,47,0.20436,37,-0.1780,43,0.06964,53,0.47079,55,0.47704,36,-0.2182,31,-0.4479
ENSG00000182450,KCNK4,0,-6.1435,4,-1.9816,18,0.38566,17,0.26262,16,0.14370,18,0.36695,13,-0.1288,18,0.40014,22,0.70593
ENSG00000173153,ESRRA,22,-0.1223,11,-1.2057,18,-0.4890,29,0.28914,24,-0.0223,38,0.84606,18,-0.4343,10,-1.3243,34,0.56755
ENSG00000173113,TRMT112,158,0.12252,133,-0.1581,156,0.10100,166,0.20246,146,-0.0023,165,0.22111,102,-0.5747,144,-0.0284,130,-0.1940
ENSG00000126432,PRDX5,271,-0.7914,361,-0.3503,475,0.08637,414,-0.1332,511,0.20344,506,0.21371,442,-0.0311,505,0.18405,512,0.20676
ENSG00000162302,RPS6KA4,21,-0.8064,45,0.39132,45,0.41426,36,0.06207,28,-0.3317,41,0.26963,31,-0.1728,34,-0.0400,28,-0.3498
ENSG00000110076,NRXN2,48,-1.9149,141,-0.2951,203,0.28988,179,0.08453,134,-0.3689,180,0.10047,109,-0.6867,331,1.12319,192,0.20185
ENSG00000068831,RASGRP2,6,-1.1699,2,-2.7366,17,0.41387,11,-0.2665,15,0.25832,18,0.56870,11,-0.2336,17,0.44215,15,0.26439
ENSG00000068976,PYGM,18,0.27871,27,0.93847,5,-1.6160,9,-0.7670,5,-1.5149,14,-0.1436,29,1.06327,11,-0.4455,19,0.34333
ENSG00000168066,SF1,109,0.12893,120,0.27889,112,0.16756,114,0.19068,104,0.04976,95,-0.1065,93,-0.1367,83,-0.3029,84,-0.2885
ENSG00000168067,MAP4K2,20,-0.2898,33,0.55399,35,0.64777,18,-0.4455,18,-0.4403,21,-0.1770,18,-0.3821,25,0.10602,26,0.16240
ENSG00000133895,MEN1,10,-1.2054,28,0.30322,36,0.68350,10,-1.3178,32,0.52762,36,0.79755,15,-0.6333,16,-0.5354,14,-0.7907
ENSG00000110047,EHD1,37,0.94650,32,0.71479,22,0.06685,9,-1.3081,17,-0.3516,21,0.04110,22,0.06125,12,-0.8046,15,-0.4794
ENSG00000110046,ATG2A,24,0.07951,41,0.95968,25,0.14799,14,-0.7598,13,-0.9076,26,0.19836,19,-0.3164,13,-0.8135,29,0.37349
ENSG00000068971,PPP2R5B,29,-1.4424,162,1.30983,111,0.65587,52,-0.5571,34,-1.1879,92,0.39607,41,-0.9230,50,-0.6234,81,0.13713
ENSG00000213465,ARL2,237,0.75775,159,0.09734,161,0.12022,167,0.17989,114,-0.4223,144,-0.0679,114,-0.4215,124,-0.2939,130,-0.2178
ENSG00000110025,SNX15,32,0.01311,66,1.22260,26,-0.3182,15,-1.1250,28,-0.1719,38,0.33334,22,-0.5784,22,-0.5463,30,-0.1038
ENSG00000168061,SAC3D1,21,0.25063,17,-0.0938,24,0.41396,20,0.16299,15,-0.3327,17,-0.1500,18,-0.0258,15,-0.2642,19,0.02125
ENSG00000162300,ZFPL1,35,0.56697,34,0.53813,23,-0.1178,24,0.00505,31,0.37741,21,-0.2803,18,-0.4447,11,-1.1351,26,0.09473
ENSG00000149823,VPS51,72,-0.3613,116,0.41069,107,0.28035,99,0.15955,74,-0.3054,82,-0.1556,91,0.01303,78,-0.2168,98,0.13174
ENSG00000149809,TM7SF2,78,0.06664,68,-0.1400,117,0.72856,59,-0.3795,115,0.70086,72,-0.0784,59,-0.3724,51,-0.6006,58,-0.3880
ENSG00000174276,ZNHIT2,3,-1.5695,7,-0.3478,8,-0.2407,13,0.58773,16,0.96990,8,-0.1879,7,-0.4147,6,-0.6659,14,0.70649
ENSG00000149806,FAU,1610,1.16749,812,0.01143,525,-0.6727,619,-0.4165,749,-0.1167,671,-0.3231,855,0.09560,587,-0.4999,960,0.28272
ENSG00000162298,SYVN1,40,0.68372,42,0.78256,25,-0.0484,25,-0.0398,33,0.39144,24,-0.1743,20,-0.4317,11,-1.3308,17,-0.6400
ENSG00000149792,MRPL49,13,-1.0216,39,0.64968,36,0.52591,33,0.36191,30,0.20249,27,0.02696,20,-0.4258,17,-0.6628,20,-0.3840
ENSG00000014216,CAPN1,31,-0.4780,35,-0.3096,63,0.64435,48,0.20953,48,0.22622,44,0.08627,38,-0.1556,42,0.00801,28,-0.6515
ENSG00000149798,CDC42EP2,41,2.46083,21,1.12533,8,-0.3607,6,-0.7675,7,-0.6148,6,-0.9506,4,-1.2925,4,-1.3459,1,-2.6837
ENSG00000133884,DPF2,35,0.81678,32,0.64782,22,0.09005,22,0.08392,19,-0.1782,16,-0.5167,16,-0.4074,23,0.13469,11,-0.9968
ENSG00000245532,NEAT1,307,3.68297,84,0.79021,12,-2.1872,15,-1.8726,7,-2.9236,16,-1.8951,16,-1.7602,12,-2.1567,33,-0.6980
ENSG00000251562,MALAT1,6007,1.77977,925,-1.3218,760,-1.6170,440,-2.4249,409,-2.5330,687,-1.8883,756,-1.6254,3130,0.59748,7945,2.37277
ENSG00000142186,SCYL1,34,-0.8160,42,-0.4953,73,0.40371,61,0.11660,92,0.79162,60,0.09536,38,-0.6493,60,0.07452,51,-0.1872
ENSG00000168056,LTBP3,107,1.24154,44,-0.2234,44,-0.2423,48,-0.0985,35,-0.5873,43,-0.3073,60,0.24554,44,-0.2569,44,-0.2259
ENSG00000173465,ZNRD2,15,-0.4739,17,-0.2732,21,0.05073,26,0.37190,26,0.38664,23,0.19528,14,-0.5751,18,-0.1807,22,0.07462
ENSG00000176973,FAM89B,49,-0.2279,57,-0.0016,62,0.12135,80,0.54777,69,0.30996,58,0.02547,52,-0.1618,44,-0.4117,42,-0.4638
ENSG00000173442,EHBP1L1,6,-2.4028,10,-1.6246,35,0.24876,52,0.88291,56,1.02400,29,-0.0868,38,0.36867,34,0.16810,14,-1.1827
ENSG00000173327,MAP3K11,73,2.30352,33,0.79031,14,-0.5978,12,-0.7484,8,-1.4240,8,-1.5658,14,-0.5992,19,-0.1321,15,-0.4309
ENSG00000197136,PCNX3,20,0.16056,13,-0.5010,18,0.01943,11,-0.7687,21,0.19625,20,0.14650,11,-0.7031,22,0.32141,25,0.53682
ENSG00000173039,RELA,32,1.24213,24,0.79784,12,-0.3541,11,-0.4384,12,-0.2838,11,-0.4741,13,-0.1852,8,-0.9612,14,-0.0810
ENSG00000172977,KAT5,31,0.23553,22,-0.3315,39,0.59826,26,-0.0799,33,0.29208,24,-0.2094,25,-0.1200,20,-0.4638,27,-0.0124
ENSG00000172922,RNASEH2C,84,0.88874,60,0.31850,38,-0.4071,59,0.28530,44,-0.1690,41,-0.3277,49,-0.0063,36,-0.5030,41,-0.3005
ENSG00000172757,CFL1,858,-0.3627,1194,0.16306,1320,0.32704,977,-0.1589,1313,0.31884,1149,0.11357,817,-0.4385,1025,-0.0816,988,-0.1406
ENSG00000172803,SNX32,2,-2.7817,11,-0.5194,20,0.33580,24,0.64253,35,1.33440,18,0.25987,8,-1.0289,8,-1.0469,14,-0.1777
ENSG00000172732,MUS81,25,0.55749,27,0.69292,14,-0.3547,15,-0.2941,18,0.03834,14,-0.3918,16,-0.1591,13,-0.5148,21,0.28232
ENSG00000172638,EFEMP2,31,1.11187,19,0.31544,8,-0.9796,9,-0.8776,5,-1.6139,10,-0.7282,28,0.96985,20,0.38447,16,0.04704
ENSG00000172500,FIBP,89,-0.2386,84,-0.3286,126,0.32450,114,0.15660,115,0.18308,121,0.29177,84,-0.3144,87,-0.2690,90,-0.2122
ENSG00000175602,CCDC85B,213,-1.0851,269,-0.7262,405,-0.0885,579,0.49128,423,-0.0180,518,0.35140,461,0.11761,493,0.22870,403,-0.0967
ENSG00000175573,C11orf68,35,-1.0227,70,0.05810,89,0.44981,50,-0.4743,64,-0.0719,80,0.32218,57,-0.2748,72,0.10796,77,0.20970
ENSG00000175550,DRAP1,188,0.30877,132,-0.2584,137,-0.1973,147,-0.0863,136,-0.2131,171,0.16789,117,-0.4489,164,0.07949,193,0.34758
ENSG00000175467,SART1,35,0.58175,35,0.57306,24,-0.0519,19,-0.4218,19,-0.3999,25,0.03714,16,-0.6602,24,0.00301,23,-0.0908
ENSG00000175376,EIF1AD,12,-0.3973,14,-0.1313,23,0.71038,12,-0.3875,17,0.22047,12,-0.3945,13,-0.2149,9,-0.7763,27,0.93572
ENSG00000175334,BANF1,145,0.47993,90,-0.2880,85,-0.3749,133,0.34360,114,0.09057,104,-0.0669,85,-0.3643,102,-0.0923,116,0.11804
ENSG00000175229,GAL3ST3,3,-2.5057,17,0.03198,24,0.59019,18,0.14700,17,0.06293,22,0.51813,15,-0.1528,15,-0.1964,13,-0.3721
ENSG00000087365,SF3B2,127,0.29097,158,0.65192,119,0.17819,62,-0.8362,106,-0.0018,98,-0.1363,80,-0.4554,85,-0.3526,129,0.31215
ENSG00000175115,PACS1,31,-0.4632,51,0.33674,48,0.23059,31,-0.4721,52,0.36455,43,0.05237,32,-0.4063,40,-0.0565,45,0.12346
ENSG00000174996,KLC2,23,-2.0462,90,0.00068,133,0.64309,84,-0.0942,111,0.34863,112,0.41602,84,-0.0971,76,-0.2629,70,-0.3792
ENSG00000174903,RAB1B,78,-0.1318,105,0.35299,85,0.01268,64,-0.4375,99,0.25255,87,0.03993,81,-0.0641,74,-0.2107,86,0.03186
ENSG00000174871,CNIH2,28,-2.5799,148,-0.0753,173,0.16663,151,-0.0465,230,0.64483,170,0.15877,194,0.36000,149,-0.0696,142,-0.1401
ENSG00000174851,YIF1A,58,0.94916,56,0.89992,29,-0.1540,14,-1.2425,29,-0.1673,28,-0.2282,35,0.12811,23,-0.5565,23,-0.5277
ENSG00000179292,TMEM151A,135,1.14037,101,0.64472,75,0.15945,43,-0.7278,78,0.22123,66,-0.0707,39,-0.8706,45,-0.6634,35,-1.0123
ENSG00000174791,RIN1,1,-2.7288,0,-5.3533,14,0.60100,17,1.00942,19,1.16405,9,-0.0209,15,0.74899,4,-1.0998,4,-1.0746
ENSG00000174744,BRMS1,18,0.74747,10,-0.2014,13,0.13750,19,0.78320,10,-0.1446,11,-0.1285,9,-0.3940,9,-0.4169,6,-0.9896
ENSG00000174684,B4GAT1,113,-1.9320,539,0.47829,616,0.70174,339,-0.2724,474,0.26411,462,0.25423,231,-0.8669,378,-0.1012,409,0.02658
ENSG00000174547,MRPL11,21,-0.0336,28,0.43235,28,0.38572,25,0.19764,22,0.04507,21,-0.0175,18,-0.2812,12,-0.8456,19,-0.1856
ENSG00000174516,PELI3,10,-1.7114,28,-0.2602,61,1.01747,34,0.07982,42,0.38575,36,0.18544,18,-0.8902,34,0.05880,28,-0.2554
ENSG00000174483,BBS1,15,-0.6293,20,-0.1723,22,0.02101,20,-0.1854,22,-0.0205,31,0.61754,26,0.23723,21,-0.0694,14,-0.6672
ENSG00000174165,ZDHHC24,16,-0.7886,40,0.65478,26,-0.0417,21,-0.3463,52,1.11024,22,-0.2994,19,-0.4851,20,-0.4618,27,0.03778
ENSG00000174080,CTSF,170,0.16798,196,0.40341,173,0.19735,176,0.22947,132,-0.2293,132,-0.2643,159,0.05944,111,-0.5009,149,-0.0454
ENSG00000173992,CCS,31,0.23525,19,-0.5148,29,0.09608,17,-0.6642,24,-0.1927,25,-0.1180,32,0.25259,35,0.43384,32,0.25795
ENSG00000239306,RBM14,34,0.15960,43,0.54129,35,0.21546,30,-0.0380,27,-0.1997,28,-0.1232,23,-0.4256,33,0.13379,24,-0.3827
ENSG00000173933,RBM4,52,-0.4917,93,0.45283,79,0.17636,81,0.21718,60,-0.2458,76,0.13382,56,-0.3605,62,-0.1945,70,-0.0041
ENSG00000173914,RBM4B,18,-0.2212,22,0.09081,16,-0.3947,17,-0.2789,18,-0.1760,27,0.46561,16,-0.4306,15,-0.5121,31,0.67578
ENSG00000173898,SPTBN2,14,-3.0847,83,-0.5082,118,0.04457,132,0.22709,128,0.18070,140,0.37138,127,0.16378,115,0.00567,148,0.42035
ENSG00000173599,PC,49,0.28293,37,-0.1826,39,-0.0598,37,-0.1662,34,-0.2948,42,0.02462,52,0.37372,36,-0.2007,43,0.08647
ENSG00000173621,LRFN4,7,-1.9959,28,0.08007,35,0.42576,28,0.06763,37,0.51810,34,0.40053,24,-0.1849,24,-0.1947,19,-0.5464
ENSG00000173227,SYT12,5,-3.1593,33,-0.4181,62,0.56587,22,-1.0224,32,-0.4731,44,0.01265,21,-1.0987,112,1.62269,60,0.52770
ENSG00000173120,KDM2A,13,-1.1416,34,0.31627,39,0.53160,23,-0.2799,19,-0.6258,37,0.50126,28,-0.0203,24,-0.2062,26,-0.1130
ENSG00000173020,GRK2,42,-1.4585,94,-0.2409,119,0.14325,91,-0.2895,101,-0.1261,136,0.41337,110,0.01395,128,0.26387,133,0.31999
ENSG00000172932,ANKRD13D,32,-0.3259,25,-0.6931,46,0.27775,33,-0.2658,55,0.54566,41,0.08771,43,0.14695,40,0.05218,34,-0.1916
ENSG00000175482,POLD4,33,0.31846,38,0.57190,24,-0.1834,22,-0.2726,22,-0.2930,26,-0.0484,36,0.49123,18,-0.6279,22,-0.2918
ENSG00000172531,PPP1CA,57,-0.3374,100,0.55848,83,0.24984,83,0.24852,68,-0.0513,68,-0.0579,53,-0.4579,72,0.01976,56,-0.3798
ENSG00000172508,CARNS1,451,4.88930,114,1.11629,4,-3.9991,4,-3.8230,3,-4.3478,2,-4.8145,1,-5.5419,1,-5.9229,3,-4.2787
ENSG00000175634,RPS6KB2,24,0.74884,17,0.24625,18,0.32464,9,-0.7451,11,-0.4498,12,-0.3024,13,-0.2111,17,0.16873,15,-0.0079
ENSG00000172725,CORO1B,24,0.88827,18,0.41263,13,-0.1191,8,-0.8812,7,-1.0666,11,-0.4782,22,0.75211,11,-0.3605,16,0.16915
ENSG00000172663,TMEM134,41,0.92995,25,0.12273,24,0.03301,27,0.25177,23,0.00015,19,-0.3160,21,-0.1422,15,-0.6290,17,-0.5027
ENSG00000110711,AIP,64,0.53706,55,0.28293,45,-0.0283,40,-0.2118,46,-0.0031,49,0.11282,46,-0.0113,28,-0.7887,38,-0.2778
ENSG00000110697,PITPNM1,11,-2.1241,34,-0.4717,38,-0.2699,26,-0.8470,30,-0.6487,56,0.35753,55,0.30434,69,0.67350,82,0.96709
ENSG00000167797,CDK2AP2,74,1.13901,49,0.44219,37,-0.0111,30,-0.3516,22,-0.8338,37,-0.0208,37,-0.0029,30,-0.3121,20,-0.9468
ENSG00000084207,GSTP1,435,1.09704,309,0.50854,149,-0.6561,179,-0.3742,183,-0.3331,187,-0.3404,244,0.11964,149,-0.6531,242,0.10872
ENSG00000167792,NDUFV1,136,-0.6902,180,-0.2549,250,0.26856,149,-0.5535,332,0.74194,203,-0.0768,161,-0.4334,278,0.44058,226,0.10287
ENSG00000110717,NDUFS8,119,-0.6355,136,-0.4322,177,-0.0122,230,0.40602,168,-0.0959,203,0.22964,195,0.14230,178,-0.0080,179,0.00012
ENSG00000110721,CHKA,38,1.02796,29,0.54526,21,0.02985,19,-0.1599,29,0.56175,18,-0.2513,15,-0.4377,10,-1.0353,8,-1.3518
ENSG00000110066,KMT5B,40,0.64848,44,0.79662,22,-0.3228,18,-0.6194,21,-0.3940,33,0.35184,15,-0.9256,26,-0.0827,19,-0.5442
ENSG00000171067,C11orf24,25,1.24636,14,0.24866,19,0.80131,10,-0.2191,10,-0.2074,7,-0.8687,6,-0.9056,13,0.09047,6,-0.9208
ENSG00000110075,PPP6R3,30,0.16402,48,0.92302,31,0.21181,24,-0.2315,18,-0.6352,30,0.16609,18,-0.6206,26,-0.0938,18,-0.6227
ENSG00000110090,CPT1A,14,-0.0836,28,1.04579,5,-1.6548,7,-1.0718,6,-1.2899,13,-0.1829,29,1.08545,16,0.08459,17,0.21278
ENSG00000197345,MRPL21,42,-0.9663,72,-0.1612,90,0.21283,95,0.29646,86,0.13048,95,0.33910,60,-0.4248,65,-0.3115,91,0.21646
ENSG00000132740,IGHMBP2,5,-1.2446,14,0.16992,19,0.58970,10,-0.3675,11,-0.2797,19,0.68484,9,-0.5038,13,-0.0128,10,-0.3702
ENSG00000110092,CCND1,62,1.95243,19,-0.0784,5,-1.9503,18,-0.1590,10,-1.0807,14,-0.5708,23,0.17955,19,-0.1028,17,-0.2376
ENSG00000149716,LTO1,7,-0.4247,17,0.91076,13,0.49106,8,-0.2347,10,0.02318,8,-0.2716,7,-0.4166,7,-0.4222,10,0.04713
ENSG00000168040,FADD,6,-0.7455,28,1.75566,5,-0.9333,11,0.10545,11,0.17084,9,-0.1801,3,-1.4902,5,-1.0841,12,0.34225
