Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000161955,TNFSF13,9,-1.1472,9,-1.0944,24,0.40143,33,0.87659,10,-1.1190,51,1.64728,12,-0.7464
ENSG00000161960,EIF4A1,373,0.78940,295,0.39508,247,0.11456,180,-0.3986,205,-0.2426,207,-0.1781,151,-0.6686
ENSG00000129255,MPDU1,134,2.02940,35,-0.2911,34,-0.4101,27,-0.7316,31,-0.6141,39,-0.1503,31,-0.4777
ENSG00000129194,SOX15,3,-2.2416,16,0.05186,21,0.63736,7,-1.1361,14,-0.2218,34,1.32863,9,-0.8323
ENSG00000129245,FXR2,6,-3.7147,109,0.62874,108,0.71349,67,-0.1669,82,0.21690,62,-0.2757,35,-1.1514
ENSG00000141504,SAT2,143,0.72834,59,-0.6995,112,0.36781,77,-0.2760,76,-0.3835,122,0.45828,67,-0.5007
ENSG00000129244,ATP1B2,229,-0.0139,67,-1.8807,255,0.17895,236,0.03432,168,-0.6198,615,1.70425,150,-0.6778
ENSG00000108947,EFNB3,62,-0.5709,125,0.54241,141,0.87924,93,0.06850,90,0.01667,57,-0.7045,4,-4.3275
ENSG00000183011,NAA38,59,-2.3440,237,-0.2504,384,0.61355,293,0.08952,252,-0.1951,369,0.46371,293,0.08623
ENSG00000170004,CHD3,146,1.06094,65,-0.2824,61,-0.4235,66,-0.2565,95,0.42958,74,-0.0820,19,-2.1195
ENSG00000170043,TRAPPC1,236,0.78675,193,0.44911,109,-0.5099,146,-0.0064,168,0.28864,93,-0.7071,75,-1.0432
ENSG00000179094,PER1,199,2.21004,45,-0.4097,32,-0.9870,22,-1.4471,48,-0.3578,89,0.70190,16,-1.9243
ENSG00000220205,VAMP2,244,-1.4952,671,0.06259,819,0.44433,664,0.04620,855,0.62340,333,-1.0291,336,-1.0166
ENSG00000179029,TMEM107,28,0.65252,17,-0.0835,34,1.21288,17,-0.0884,6,-1.8132,21,0.20685,13,-0.5064
ENSG00000108961,RANGRF,3,-3.0866,32,0.22666,26,-0.0663,27,-0.0340,32,0.35165,35,0.40127,27,-0.0015
ENSG00000161970,RPL26,945,0.13851,361,-1.3543,758,-0.2381,673,-0.4003,547,-0.8762,1168,0.48598,2367,1.75605
ENSG00000166579,NDEL1,3,-4.1966,86,0.61249,93,0.86201,51,-0.2388,72,0.42035,25,-1.3129,25,-1.3066
ENSG00000133026,MYH10,3,-4.8838,148,0.72268,122,0.46062,64,-0.6184,140,0.88252,54,-0.8700,18,-2.5081
ENSG00000170310,STX8,3,-3.5304,36,-0.0466,32,-0.2545,36,-0.0417,42,0.24076,58,0.71615,49,0.45457
ENSG00000007237,GAS7,3,-6.1722,306,0.44566,293,0.42532,218,-0.1072,287,0.45146,129,-0.9216,227,-0.0442
ENSG00000133028,SCO1,36,1.13393,24,0.49570,17,-0.1421,14,-0.3804,18,-0.0221,7,-1.3156,12,-0.6610
ENSG00000065559,MAP2K4,87,-0.6302,228,0.92799,123,-0.1053,95,-0.4953,185,0.77917,68,-1.0182,27,-2.3679
ENSG00000006740,ARHGAP44,3,-3.9089,93,1.09689,36,-0.5088,44,-0.1649,80,1.18605,22,-1.1819,10,-2.3987
ENSG00000006744,ELAC2,38,0.01322,42,0.18299,34,-0.1863,33,-0.2111,44,0.32462,34,-0.1627,30,-0.3556
ENSG00000109099,PMP22,245,1.26323,31,-1.9783,37,-1.8579,45,-1.4692,58,-1.2679,144,0.35292,447,2.48550
ENSG00000214941,ZSWIM7,110,1.95071,21,-0.8362,22,-0.8495,24,-0.6428,28,-0.5152,25,-0.5909,56,0.70433
ENSG00000011295,TTC19,3,-4.2504,127,1.22213,73,0.30896,50,-0.3213,69,0.24269,58,-0.0859,24,-1.4539
ENSG00000141027,NCOR1,3,-5.3795,137,0.03188,105,-0.4306,102,-0.4325,184,0.69832,97,-0.5050,242,0.98253
ENSG00000166582,CENPV,3,-3.3477,27,-0.3266,46,0.61309,25,-0.3974,39,0.37152,28,-0.2554,37,0.17668
ENSG00000170315,UBB,1184,-0.2154,1478,0.13931,1705,0.42694,1183,-0.2165,1218,-0.2152,1454,0.11256,1192,-0.2049
ENSG00000175061,SNHG29,291,0.64682,124,-0.7180,182,-0.1363,176,-0.1665,122,-0.8954,338,0.90337,302,0.71044
ENSG00000181350,LRRC75A,3,-2.6452,19,-0.0826,22,0.13422,19,-0.0666,18,-0.1795,30,0.64966,31,0.70544
ENSG00000133030,MPRIP,480,1.60913,189,-0.0012,153,-0.3801,145,-0.4239,171,-0.2115,134,-0.5419,129,-0.6007
ENSG00000154803,FLCN,52,0.92864,31,0.05237,34,0.24890,16,-0.9580,22,-0.5573,41,0.52887,22,-0.4490
ENSG00000141030,COPS3,3,-3.9154,90,1.03228,76,0.86050,34,-0.5654,44,-0.2016,50,0.03742,25,-1.0294
ENSG00000141026,MED9,3,-2.5922,30,0.70774,16,-0.3030,11,-0.8218,15,-0.4785,53,1.72280,19,-0.0469
ENSG00000108551,RASD1,37,-1.8226,197,0.78546,217,1.12516,87,-0.5465,111,-0.2008,99,-0.3321,40,-1.7243
ENSG00000133027,PEMT,120,1.87906,36,-0.2241,26,-0.8010,31,-0.4440,32,-0.4532,51,0.34617,24,-0.8031
ENSG00000108557,RAI1,3,-3.8564,83,0.95238,63,0.57268,49,0.06268,58,0.46911,20,-1.2679,11,-2.1788
ENSG00000072310,SREBF1,3,-3.7579,22,-1.0194,25,-0.9433,37,-0.2531,40,-0.1618,113,1.64971,89,1.20631
ENSG00000175662,TOM1L2,107,0.06564,115,0.18431,97,-0.1056,84,-0.3149,125,0.42628,88,-0.2480,64,-0.7445
ENSG00000108591,DRG2,3,-3.3257,53,0.79750,38,0.31585,25,-0.4043,29,-0.2104,31,-0.0676,47,0.62460
ENSG00000091542,ALKBH5,49,-0.7524,85,0.10014,99,0.40613,75,-0.0963,76,-0.0959,78,-0.0261,83,0.06471
ENSG00000131899,LLGL1,114,2.64261,5,-2.4571,12,-1.3299,17,-0.7549,9,-1.8986,26,-0.0555,61,1.33248
ENSG00000177731,FLII,3,-3.1727,38,0.41447,30,0.03322,23,-0.3745,33,0.27816,44,0.67981,24,-0.2936
ENSG00000273018,FAM106A,13,-0.4230,19,0.13315,45,2.02518,5,-1.8172,9,-1.0988,6,-1.6298,14,-0.3826
ENSG00000141127,PRPSAP2,3,-3.1915,35,0.28337,34,0.25701,19,-0.6910,39,0.59972,10,-1.5737,43,0.60673
ENSG00000072134,EPN2,3,-4.3564,87,0.45451,46,-0.6339,61,-0.1193,69,0.08574,83,0.35951,128,1.11077
ENSG00000108641,B9D1,46,0.42020,39,0.15417,68,1.29503,26,-0.4877,19,-1.1699,40,0.16655,13,-1.5723
ENSG00000128482,RNF112,3,-3.3502,48,0.61672,43,0.51804,26,-0.3801,42,0.50879,26,-0.3668,14,-1.2981
ENSG00000072210,ALDH3A2,3,-3.5672,48,0.38404,51,0.54135,22,-0.8137,35,-0.1676,47,0.31791,54,0.55123
ENSG00000083290,ULK2,33,-0.2377,34,-0.1710,48,0.40845,25,-0.6659,38,-0.0101,25,-0.6829,56,0.62417
ENSG00000108599,AKAP10,3,-2.6448,36,0.88030,42,1.39485,12,-0.8859,17,-0.4379,11,-0.9375,13,-0.6951
ENSG00000128487,SPECC1,3,-3.5373,22,-0.8081,41,0.18233,39,0.06595,36,-0.0827,47,0.36781,72,1.09836
ENSG00000124422,USP22,248,-0.0758,447,0.89751,220,-0.3006,246,-0.0920,308,0.36093,169,-0.6784,130,-1.0749
ENSG00000109016,DHRS7B,3,-2.5731,22,0.19419,27,0.67629,22,0.21584,16,-0.3427,17,-0.1676,24,0.38262
ENSG00000178307,TMEM11,3,-2.2049,19,0.37655,25,1.01404,10,-0.6491,15,0.05629,13,-0.2384,8,-0.9494
ENSG00000212719,LINC02693,3,-3.3351,44,0.47188,57,1.08551,27,-0.3065,37,0.26079,19,-0.7929,8,-2.0027
ENSG00000256618,MTRNR2L1,122,-0.3704,69,-1.2498,113,-0.5355,237,0.70443,171,0.22309,187,0.31125,187,0.31189
ENSG00000109046,WSB1,3,-4.2541,31,-1.0322,41,-0.6780,39,-0.6930,57,-0.1555,136,1.34105,152,1.55191
ENSG00000141068,KSR1,3,-2.1942,15,0.04229,14,-0.0474,11,-0.4902,17,0.32718,24,0.78940,14,-0.0858
ENSG00000232859,LYRM9,3,-4.3980,78,0.14464,121,1.04430,66,-0.1104,82,0.29916,39,-0.9275,36,-1.0359
ENSG00000087095,NLK,3,-4.9063,154,0.76230,140,0.69561,88,-0.1485,120,0.47311,51,-0.9924,31,-1.7247
ENSG00000109084,TMEM97,3,-2.6013,16,-0.3304,18,-0.1726,22,0.17652,30,0.98413,21,0.11123,8,-1.3500
ENSG00000109083,IFT20,3,-2.7489,26,0.31010,23,0.12353,15,-0.5313,18,-0.3519,55,1.57806,16,-0.4188
ENSG00000109079,TNFAIP1,3,-3.2899,68,1.28553,38,0.35571,28,-0.2029,33,0.06815,22,-0.5680,20,-0.6647
ENSG00000004142,POLDIP2,189,1.50605,94,0.28872,64,-0.3545,63,-0.3424,68,-0.2806,73,-0.1256,34,-1.2971
ENSG00000244045,TMEM199,3,-2.8576,18,-0.3951,27,0.27647,11,-1.1196,32,0.66878,41,0.92689,11,-1.1947
ENSG00000004139,SARM1,3,-2.5243,21,0.23050,17,-0.1719,16,-0.2418,23,0.43263,16,-0.1973,27,0.59147
ENSG00000109103,UNC119,3,-3.5835,47,0.31949,42,0.13733,40,0.05822,48,0.48841,53,0.51402,14,-1.5214
ENSG00000087111,PIGS,5,-2.9482,40,0.12445,64,1.08293,30,-0.2890,37,0.00763,36,-0.0447,18,-1.0831
ENSG00000109107,ALDOC,319,-1.2830,663,-0.1558,629,-0.2669,816,0.17575,759,0.07643,1516,1.23429,465,-0.7095
ENSG00000007202,KIAA0100,3,-3.6614,57,0.53147,35,-0.2906,46,0.19497,56,0.71377,42,0.03664,22,-0.9243
ENSG00000132581,SDF2,152,2.65974,22,-0.7591,29,-0.3709,25,-0.5800,23,-0.8966,15,-1.3330,24,-0.6683
ENSG00000109111,SUPT6H,3,-3.5391,74,1.13679,40,0.14176,25,-0.6263,37,-0.0203,46,0.34017,34,-0.1592
ENSG00000109113,RAB34,3,-2.4015,1,-3.5591,17,0.05521,21,0.36991,7,-1.4510,71,2.63053,16,-0.0786
ENSG00000198242,RPL23A,552,-0.1491,210,-1.6318,551,-0.1730,491,-0.3347,371,-0.9312,1157,1.08466,1442,1.48821
ENSG00000173065,FAM222B,3,-2.3617,27,0.79947,18,0.11424,16,-0.0545,19,0.34960,11,-0.6384,14,-0.2153
ENSG00000132591,ERAL1,3,-2.9646,48,1.06178,38,0.78144,30,0.27798,17,-0.7826,33,0.44314,12,-1.1485
ENSG00000132589,FLOT2,124,0.09272,199,0.87758,91,-0.4312,108,-0.1332,140,0.38658,113,-0.0489,23,-2.4404
ENSG00000063015,SEZ6,57,-0.8696,206,1.22395,55,-1.0023,89,-0.1778,161,1.13480,39,-1.4386,12,-3.1901
ENSG00000108256,NUFIP2,3,-3.7987,51,0.21818,39,-0.2618,34,-0.4472,66,0.88151,39,-0.2160,45,0.01949
ENSG00000160551,TAOK1,3,-4.6974,115,0.50952,99,0.30981,77,-0.1272,109,0.57845,43,-1.0167,74,-0.2042
ENSG00000167543,TP53I13,3,-2.2765,8,-1.0023,23,0.71302,9,-0.7962,8,-1.0938,54,2.20944,10,-0.6169
ENSG00000108262,GIT1,3,-5.4136,195,0.56903,176,0.45669,169,0.32837,145,0.11271,157,0.21660,64,-1.1717
ENSG00000198720,ANKRD13B,3,-3.1015,27,-0.0263,36,0.48155,21,-0.4312,31,0.26109,24,-0.2168,35,0.39391
ENSG00000167549,CORO6,11,-1.3233,43,0.74971,27,-0.0327,21,-0.4267,39,0.83318,23,-0.2517,2,-3.6115
ENSG00000141298,SSH2,52,1.23399,25,0.03355,18,-0.5412,18,-0.4930,25,0.05251,12,-1.0491,28,0.18644
ENSG00000126653,NSRP1,35,0.23604,13,-1.3083,18,-0.8168,24,-0.3173,20,-0.7453,44,0.64652,86,1.83178
ENSG00000108578,BLMH,3,-2.3521,14,-0.2632,15,-0.1332,13,-0.4055,22,0.67784,24,0.58208,13,-0.3226
ENSG00000108582,CPD,62,0.37897,74,0.66439,44,-0.1995,23,-1.1536,50,0.02105,36,-0.4954,60,0.31628
ENSG00000108587,GOSR1,3,-2.1896,15,0.03388,16,0.13367,12,-0.3124,14,-0.1297,21,0.60586,22,0.67453
ENSG00000196712,NF1,4,-4.2941,93,0.24134,86,0.14660,86,0.12523,107,0.64117,76,-0.0843,46,-0.8530
ENSG00000126861,OMG,174,0.71599,145,0.41092,128,0.22713,78,-0.5744,87,-0.5074,72,-0.7012,142,0.36930
ENSG00000126860,EVI2A,21,-1.2062,8,-2.5633,11,-2.3652,15,-1.7749,23,-1.2899,36,-0.4434,302,3.95770
ENSG00000131242,RAB11FIP4,83,-0.9766,265,0.88112,107,-0.6444,203,0.43274,210,0.66355,69,-1.2524,92,-0.8133
ENSG00000172301,COPRS,4,-5.7129,273,0.47561,147,-0.5699,191,-0.1025,331,1.14614,198,-0.0437,85,-1.3397
ENSG00000108651,UTP6,3,-2.3325,25,0.67396,15,-0.1230,14,-0.2418,19,0.37574,21,0.42790,11,-0.6102
ENSG00000178691,SUZ12,3,-2.6130,30,0.66449,25,0.41615,20,0.03503,16,-0.3545,26,0.43147,19,-0.0207
ENSG00000126858,RHOT1,3,-3.7964,57,0.37856,67,0.77949,42,-0.0990,55,0.44010,31,-0.5738,15,-1.6386
ENSG00000010244,ZNF207,3,-4.2918,62,-0.0422,83,0.50775,52,-0.3059,75,0.37255,65,0.04064,59,-0.1186
ENSG00000108671,PSMD11,3,-3.8830,94,1.14952,47,-0.0125,37,-0.4007,60,0.50939,28,-0.8076,38,-0.3547
ENSG00000176749,CDK5R1,3,-5.9593,441,1.33551,303,0.78457,173,-0.2356,225,0.24254,88,-1.2734,23,-3.2444
ENSG00000006042,TMEM98,89,2.20685,13,-1.0616,9,-1.7365,15,-0.8705,5,-2.8095,45,0.90702,66,1.61024
ENSG00000108684,ASIC2,3,-2.5972,20,0.00895,15,-0.4135,24,0.30867,36,1.52914,4,-2.1244,4,-2.1392
ENSG00000092871,RFFL,3,-2.4638,6,-1.6558,8,-1.2599,13,-0.4150,16,-0.1913,18,0.06054,72,2.57299
ENSG00000006125,AP2B1,258,0.13706,433,1.00730,184,-0.4430,218,-0.1345,286,0.40059,114,-1.1384,123,-1.0202
ENSG00000270647,TAF15,3,-3.9486,60,0.30534,42,-0.2873,49,-0.0303,71,0.77909,33,-0.6457,57,0.21016
ENSG00000270885,RASL10B,3,-3.2019,24,-0.3142,16,-1.0284,45,0.68750,45,0.96901,51,0.90013,5,-2.6725
ENSG00000271447,MMP28,41,0.73688,8,-1.7776,24,-0.1493,39,0.62256,22,-0.3405,42,0.75422,19,-0.5260
ENSG00000273611,ZNHIT3,3,-3.9242,68,0.54103,56,0.24638,49,-0.0020,55,0.23383,52,0.10789,40,-0.2971
ENSG00000278311,GGNBP2,3,-4.1891,66,0.17386,62,0.09234,54,-0.1314,84,0.79115,32,-0.9175,58,-0.0216
ENSG00000278535,DHRS11,41,0.31378,43,0.40191,40,0.30886,30,-0.1960,40,0.34640,18,-0.9517,6,-2.5405
ENSG00000275700,AATF,3,-2.6149,20,-0.0119,18,-0.1558,15,-0.4103,17,-0.2871,37,1.02994,35,0.95914
ENSG00000278540,ACACA,3,-3.7126,63,0.64050,36,-0.2753,46,0.12639,55,0.58483,39,-0.1346,34,-0.3262
ENSG00000276023,DUSP14,3,-2.5571,19,0.04910,36,1.30044,21,0.14769,13,-0.6356,25,0.44756,7,-1.4196
ENSG00000275066,SYNRG,3,-2.6197,27,0.49029,18,-0.1917,7,-1.4366,29,0.87861,18,-0.1014,18,-0.1044
ENSG00000278053,DDX52,3,-2.3936,15,-0.1592,23,0.58593,16,-0.0739,20,0.41115,14,-0.2544,12,-0.5130
ENSG00000274211,SOCS7,3,-3.0904,24,-0.1880,23,-0.3038,22,-0.3313,44,1.09400,25,-0.1154,21,-0.3952
ENSG00000275832,ARHGAP23,3,-4.0540,44,-0.3029,50,-0.1115,47,-0.2128,50,-0.1280,76,0.56122,114,1.28242
ENSG00000277363,SRCIN1,3,-4.5221,83,0.18803,55,-0.5181,71,-0.0633,85,0.28281,43,-0.8418,176,1.48323
ENSG00000273604,EPOP,3,-2.7494,35,0.77959,43,1.39580,23,0.13168,21,-0.0783,6,-1.9435,0,-6.2648
ENSG00000275023,MLLT6,100,0.64928,28,-1.3348,71,0.11492,76,0.20728,54,-0.4273,96,0.58226,66,-0.0264
ENSG00000277972,CISD3,91,0.36693,75,0.04344,69,-0.0995,72,-0.0230,64,-0.2616,92,0.37133,69,-0.0794
ENSG00000277258,PCGF2,3,-2.2651,9,-0.7416,20,0.49756,13,-0.2982,17,0.20171,24,0.68709,14,-0.1777
ENSG00000277791,PSMB3,248,0.61279,183,0.11252,225,0.51326,138,-0.3346,137,-0.4395,154,-0.1666,125,-0.4888
ENSG00000276293,PIP4K2B,15,-3.6551,203,0.18466,181,0.00026,176,-0.0415,286,1.07209,129,-0.5279,65,-1.5672
ENSG00000273559,CWC25,3,-2.1885,21,0.61664,12,-0.2982,10,-0.6232,17,0.29108,11,-0.4175,26,0.91887
ENSG00000125691,RPL23,967,1.14281,286,-0.8426,421,-0.2721,377,-0.4160,314,-0.8507,762,0.72523,732,0.65682
ENSG00000002834,LASP1,3,-4.2356,80,0.45536,70,0.25376,57,-0.1005,73,0.39706,71,0.24238,37,-0.7624
ENSG00000263874,LINC00672,3,-3.8676,44,-0.1042,64,0.58613,42,-0.1690,57,0.40254,33,-0.5503,49,0.05959
ENSG00000067191,CACNB1,54,-0.8979,140,0.62732,122,0.44570,76,-0.3635,126,0.59968,56,-0.8358,10,-3.2692
ENSG00000108298,RPL19,1418,0.90385,383,-1.1860,558,-0.6719,527,-0.7004,548,-0.7816,1280,0.72773,1868,1.40000
ENSG00000141750,STAC2,49,1.17086,29,0.30618,6,-2.2740,18,-0.4171,35,0.83267,21,-0.2413,8,-1.6433
ENSG00000108306,FBXL20,70,1.83502,20,-0.2795,16,-0.6692,13,-0.9262,27,0.22025,20,-0.3284,6,-2.0090
ENSG00000171532,NEUROD2,3,-5.6372,280,0.92468,219,0.58611,109,-0.6099,244,0.95675,21,-3.0131,24,-2.8504
ENSG00000131771,PPP1R1B,348,1.64635,61,-1.2079,101,-0.4892,131,-0.0456,87,-0.8311,228,0.87684,113,-0.2752
ENSG00000131748,STARD3,46,0.18668,50,0.31868,52,0.43819,26,-0.6841,32,-0.4911,37,-0.1351,50,0.33305
ENSG00000141741,MIEN1,89,0.06468,92,0.12324,98,0.25590,57,-0.6288,73,-0.3056,117,0.50831,83,-0.0477
ENSG00000172057,ORMDL3,253,2.86964,40,-0.5427,52,-0.1438,20,-1.5596,26,-1.4048,46,-0.3097,21,-1.4701
ENSG00000108344,PSMD3,4,-4.1060,123,0.85380,88,0.34144,59,-0.3430,85,0.30435,71,-0.0532,46,-0.7380
ENSG00000008838,MED24,3,-3.8502,71,0.70121,61,0.50960,41,-0.2142,54,0.30398,39,-0.2800,27,-0.8101
ENSG00000126351,THRA,4,-5.3373,171,-0.0380,311,1.13540,170,-0.0455,122,-0.6954,246,0.55245,173,-0.0238
ENSG00000126368,NR1D1,44,0.34459,38,0.13179,31,-0.2535,26,-0.5019,46,0.57339,33,-0.1243,14,-1.4217
ENSG00000188895,MSL1,3,-4.3434,83,0.39058,101,0.82701,52,-0.3507,70,0.13185,62,-0.0939,43,-0.6482
ENSG00000108349,CASC3,3,-4.0403,51,-0.0560,60,0.22170,54,0.02413,50,-0.1241,71,0.46974,82,0.71106
ENSG00000108352,RAPGEFL1,3,-4.0478,87,0.79915,76,0.67446,57,0.10750,66,0.45946,24,-1.2364,12,-2.2150
ENSG00000171475,WIPF2,6,-3.4555,86,0.42156,64,-0.0566,78,0.27378,87,0.61150,38,-0.8510,62,-0.0904
ENSG00000141753,IGFBP4,316,3.85280,8,-2.7900,29,-0.9359,8,-2.7982,7,-3.2055,91,0.96654,7,-2.9751
ENSG00000073584,SMARCE1,3,-3.4438,28,-0.3519,29,-0.3441,22,-0.6981,38,0.18472,61,0.90614,64,0.99476
ENSG00000213424,KRT222,3,-3.4070,56,0.81795,45,0.50149,33,-0.0688,50,0.83440,8,-2.1543,3,-3.3038
ENSG00000186395,KRT10,95,0.64031,50,-0.3834,64,-0.0074,59,-0.1277,49,-0.5326,86,0.48478,77,0.28571
ENSG00000128422,KRT17,3,-4.2464,3,-4.2621,0,-6.6859,18,-1.8771,179,4.00161,3,-4.3027,48,-0.3894
ENSG00000173812,EIF1,942,0.36505,578,-0.4152,829,0.17769,546,-0.5063,678,-0.2103,794,0.08678,971,0.41547
ENSG00000141698,NT5C3B,188,0.85360,135,0.29396,103,-0.1619,94,-0.2882,125,0.21923,88,-0.3893,40,-1.5808
ENSG00000131473,ACLY,3,-4.0572,100,0.92929,71,0.41719,33,-0.8206,59,0.08696,78,0.50874,34,-0.8011
ENSG00000173786,CNP,303,-0.6100,206,-1.1952,123,-2.0994,172,-1.4685,218,-1.3196,360,-0.3421,2524,3.54726
ENSG00000168259,DNAJC7,15,-2.8874,135,0.46578,96,-0.0890,87,-0.2414,148,0.86767,80,-0.3618,58,-0.8642
ENSG00000108773,KAT2A,109,0.94686,62,0.00707,71,0.27152,35,-0.8489,58,-0.1130,52,-0.2680,40,-0.6775
ENSG00000108774,RAB5C,3,-5.0371,129,0.32249,123,0.27858,66,-0.7457,123,0.31916,159,0.66925,86,-0.3295
ENSG00000167925,GHDC,226,3.64230,5,-2.9995,24,-0.7980,12,-1.7703,16,-1.5206,23,-0.8139,22,-0.8382
ENSG00000173757,STAT5B,3,-3.0062,26,0.00047,34,0.49063,26,0.00152,20,-0.4882,48,1.00869,28,0.14694
ENSG00000168610,STAT3,68,1.26766,42,0.44112,12,-1.6355,16,-1.0638,18,-1.0139,73,1.39147,42,0.45461
ENSG00000177469,CAVIN1,232,3.40613,2,-4.1448,4,-3.4825,2,-4.0345,6,-3.1775,84,1.13429,78,1.01147
ENSG00000033627,ATP6V0A1,486,0.24646,713,0.89005,392,-0.1125,345,-0.3021,486,0.32602,282,-0.6124,104,-2.1108
ENSG00000266962,AC067852.2,3,-2.3181,18,0.16981,14,-0.2053,14,-0.2106,20,0.49780,23,0.54777,13,-0.2664
ENSG00000068120,COASY,72,0.71431,49,0.09994,50,0.12712,33,-0.5449,43,-0.1344,63,0.49500,17,-1.4935
ENSG00000108788,MLX,3,-2.6369,26,0.44456,25,0.41325,13,-0.6219,23,0.32150,29,0.61513,8,-1.4230
ENSG00000141699,RETREG3,9,-1.7255,42,0.58119,27,-0.1118,35,0.28219,36,0.45800,17,-0.8400,26,-0.1848
ENSG00000131462,TUBG1,3,-3.6421,62,0.70710,62,0.82529,29,-0.5066,39,-0.0397,56,0.52392,10,-2.0505
ENSG00000037042,TUBG2,3,-4.5268,81,0.13615,97,0.48864,88,0.26798,83,0.23962,81,0.13909,47,-0.7081
ENSG00000108797,CNTNAP1,23,-2.7344,232,0.77767,142,-0.0383,133,-0.1407,222,0.98622,85,-0.8396,27,-2.5507
ENSG00000108799,EZH1,3,-3.5255,65,0.92004,38,0.03889,32,-0.2490,38,0.07126,43,0.21702,38,0.03217
ENSG00000131477,RAMP2,3,-2.7906,8,-1.6163,11,-1.2337,17,-0.5208,10,-1.4333,124,3.27115,30,0.38580
ENSG00000131475,VPS25,3,-3.0189,35,0.49666,39,0.76424,17,-0.6322,26,-0.0245,35,0.45929,15,-0.8769
ENSG00000183978,COA3,218,0.86373,115,-0.1933,146,0.22081,104,-0.3511,112,-0.2887,143,0.15689,87,-0.6168
ENSG00000126581,BECN1,130,1.00480,83,0.25142,45,-0.7687,59,-0.3000,84,0.35236,53,-0.4745,44,-0.7381
ENSG00000131467,PSME3,55,-0.0552,96,0.86348,59,0.05171,44,-0.4091,68,0.37556,39,-0.6103,15,-1.9987
ENSG00000266967,AARSD1,3,-4.2514,84,0.50354,92,0.76462,43,-0.5474,67,0.16516,72,0.26220,29,-1.1659
ENSG00000198863,RUNDC1,3,-2.9996,37,0.58271,41,0.87860,24,-0.1057,28,0.17695,19,-0.4615,8,-1.6541
ENSG00000131469,RPL27,1008,0.77199,405,-0.6981,549,-0.2490,550,-0.2191,510,-0.4219,711,0.19015,1015,0.78422
ENSG00000108828,VAT1,91,1.25966,28,-0.6497,17,-1.5532,29,-0.6077,40,-0.1596,62,0.60960,67,0.72336
ENSG00000108830,RND2,15,-0.9777,28,-0.0210,17,-0.8874,37,0.40214,19,-0.7491,59,1.18776,57,1.13043
ENSG00000188554,NBR1,3,-4.3518,53,-0.3362,68,0.06272,74,0.18664,75,0.26252,56,-0.2688,113,0.88658
ENSG00000175906,ARL4D,3,-2.4463,24,0.52553,16,-0.1211,6,-1.5906,29,1.20057,18,0.06952,3,-2.5197
ENSG00000108861,DUSP3,3,-4.9724,175,0.90559,102,0.01561,124,0.32678,131,0.57037,74,-0.4972,38,-1.4814
ENSG00000108852,MPP2,41,-0.7198,78,0.28590,62,-0.0897,52,-0.3692,73,0.23372,64,-0.0254,75,0.21964
ENSG00000091947,TMEM101,231,3.44410,16,-1.4808,28,-0.6687,23,-0.8998,19,-1.3893,14,-1.6991,20,-1.1221
ENSG00000161654,LSM12,3,-2.8869,24,0.00296,24,-0.0080,23,-0.0569,29,0.44012,27,0.21669,26,0.11462
ENSG00000141349,G6PC3,311,2.75803,46,-0.6958,47,-0.7266,45,-0.7443,37,-1.2171,82,0.21203,31,-1.2859
ENSG00000108840,HDAC5,107,0.11766,109,0.14029,54,-1.0327,124,0.35469,117,0.33727,115,0.22786,83,-0.2839
ENSG00000168591,TMUB2,4,-3.4979,74,0.70343,48,-0.0107,40,-0.2995,60,0.48085,54,0.19003,33,-0.5913
ENSG00000087152,ATXN7L3,3,-4.8740,122,0.41642,101,0.12403,97,0.04327,139,0.88006,72,-0.4338,31,-1.6902
ENSG00000108312,UBTF,3,-4.5534,102,0.48078,107,0.64674,60,-0.3714,81,0.13818,97,0.39957,39,-1.0088
ENSG00000108309,RUNDC3A,168,-1.2438,469,0.35696,559,0.75988,401,0.10166,391,0.08232,355,-0.0901,75,-2.4429
ENSG00000013306,SLC25A39,3,-3.6624,58,0.56949,34,-0.3169,35,-0.2306,44,0.16732,85,1.22013,27,-0.6631
ENSG00000030582,GRN,510,2.95879,61,-0.9020,62,-0.9578,57,-1.0072,60,-1.1274,116,0.08478,49,-1.2520
ENSG00000161682,FAM171A2,3,-4.1032,81,0.60976,62,0.19062,59,0.10828,75,0.65529,49,-0.2041,16,-1.9100
ENSG00000186566,GPATCH8,60,1.11457,36,0.27241,29,-0.1180,20,-0.6391,25,-0.3662,18,-0.7860,38,0.34757
ENSG00000180329,CCDC43,3,-2.8017,11,-1.1367,28,0.40355,18,-0.3259,31,0.69268,16,-0.5507,28,0.38286
ENSG00000073670,ADAM11,78,-0.2467,133,0.60476,85,-0.1303,69,-0.4447,137,0.92309,47,-1.0385,8,-3.6477
ENSG00000108883,EFTUD2,3,-3.9913,89,0.91905,53,0.05370,42,-0.2946,69,0.66193,39,-0.4424,26,-1.0572
ENSG00000131095,GFAP,8965,1.84102,337,-3.3604,273,-3.8192,556,-2.6267,640,-2.7211,6268,1.16163,12891,2.64116
