Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000097033,SH3GLB1,284,2.27509,75,-0.0451,113,0.61072,26,-1.9565,126,0.79598,27,-1.5905,39,-1.0202,84,0.12825,73,-0.0930
ENSG00000183291,SELENOF,284,1.10866,115,-0.3442,148,0.04344,64,-1.5217,259,0.95664,37,-2.0203,105,-0.4908,260,0.96058,264,0.98301
ENSG00000143013,LMO4,284,0.68127,248,0.46492,74,-1.3978,124,-0.8057,34,-2.5269,79,-1.3056,725,2.40533,144,-0.3989,145,-0.3879
ENSG00000197147,LRRC8B,284,2.75461,55,-0.1766,2,-4.6124,28,-1.4740,89,0.58313,16,-1.9832,96,0.71315,40,-0.6702,47,-0.4353
ENSG00000162664,ZNF326,284,2.77785,1,-5.0700,2,-4.5980,40,-0.8435,28,-1.1841,121,1.11663,17,-1.8975,32,-0.9649,88,0.58697
ENSG00000122406,RPL5,284,-1.2540,530,-0.3035,2353,2.26533,280,-1.5568,682,0.08953,1137,0.92261,296,-1.1890,615,-0.0728,713,0.15977
ENSG00000117528,ABCD3,284,2.64001,33,-1.0451,46,-0.5368,32,-1.3499,78,0.29637,57,-0.1896,70,0.12058,31,-1.1380,54,-0.2884
ENSG00000117525,F3,284,1.99809,181,1.17070,24,-1.9362,80,-0.2200,0,-7.3237,7,-3.5964,34,-1.4602,129,0.60266,84,-0.0869
ENSG00000117519,CNN3,284,0.29703,145,-0.7453,612,1.60402,128,-1.1750,109,-1.1790,76,-1.7091,109,-1.1793,658,1.73848,320,0.49106
ENSG00000117569,PTBP2,284,2.95539,49,-0.2353,2,-4.4908,17,-2.1034,105,1.00303,49,-0.2386,87,0.68817,11,-2.3713,24,-1.2901
ENSG00000170989,S1PR1,284,1.80698,28,-1.8743,38,-1.4132,75,-0.5277,7,-3.8045,0,-10.088,53,-0.9329,51,-0.9852,409,2.55399
ENSG00000134186,PRPF38B,284,2.23954,57,-0.4972,139,0.92680,31,-1.7089,83,0.09496,71,-0.1432,41,-0.9771,79,0.01687,62,-0.3591
ENSG00000116266,STXBP3,284,2.27996,1,-5.3972,122,0.73781,15,-2.7889,241,1.95613,36,-1.1533,40,-0.9752,86,0.17113,51,-0.6330
ENSG00000197780,TAF13,284,2.13047,68,-0.3055,38,-1.1867,35,-1.5902,80,-0.0551,101,0.31181,60,-0.4867,48,-0.8399,174,1.22074
ENSG00000215717,TMEM167B,284,2.55160,29,-1.2569,99,0.61670,25,-1.7903,53,-0.3663,37,-0.9324,74,0.14810,85,0.36722,48,-0.5302
ENSG00000031698,SARS,284,1.85987,136,0.57029,2,-5.2302,62,-0.8447,83,-0.2114,37,-1.4077,153,0.76291,87,-0.1393,111,0.23983
ENSG00000143126,CELSR2,284,1.94121,31,-1.6393,10,-3.1985,34,-1.7868,192,1.22345,48,-0.9825,149,0.79630,198,1.27588,44,-1.1014
ENSG00000134243,SORT1,284,0.44080,177,-0.3009,261,0.30878,76,-1.9065,825,2.36598,252,0.24956,258,0.28913,19,-3.5533,202,-0.0985
ENSG00000134201,GSTM5,284,1.64425,1,-5.8649,341,1.99384,66,-0.9339,10,-3.5037,43,-1.3660,36,-1.6159,220,1.18626,79,-0.4683
ENSG00000134202,GSTM3,284,0.80925,14,-3.6751,177,0.04492,163,-0.1087,87,-1.0429,50,-1.8563,217,0.37196,408,1.43608,172,0.00393
ENSG00000168710,AHCYL1,284,0.42759,79,-1.5234,429,1.11571,203,-0.1429,53,-2.1146,154,-0.5299,126,-0.8288,493,1.36136,172,-0.3566
ENSG00000197106,SLC6A17,284,2.04721,1,-5.5629,2,-5.0913,59,-0.7400,1,-6.4027,5,-4.2125,438,3.00142,0,-7.1535,66,-0.4101
ENSG00000134248,LAMTOR5,284,1.32752,65,-1.0264,123,-0.0457,83,-0.8374,140,0.15684,68,-0.9500,99,-0.3836,252,1.11884,160,0.36712
ENSG00000177301,KCNA2,284,3.33061,1,-4.7542,2,-4.2818,21,-1.5294,5,-3.3891,4,-3.5192,124,1.54397,72,0.60263,11,-2.2036
ENSG00000116459,ATP5PB,284,1.53857,22,-2.4155,237,1.22075,47,-1.6088,148,0.42940,31,-1.9480,115,0.02766,95,-0.2638,233,1.18571
ENSG00000116473,RAP1A,284,1.74851,2,-5.7777,231,1.37300,34,-1.9517,229,1.36134,134,0.44933,35,-1.5971,50,-1.0650,107,0.09915
ENSG00000171385,KCND3,284,3.17624,1,-4.8372,2,-4.3649,30,-1.0317,0,-8.0036,11,-2.2401,168,2.01028,25,-1.0865,10,-2.4369
ENSG00000155366,RHOC,284,0.86462,140,-0.2657,555,2.08208,105,-0.9081,69,-1.3312,27,-2.6974,40,-2.1194,91,-0.9282,369,1.31609
ENSG00000163349,HIPK1,284,1.53625,1,-5.9519,449,2.44087,44,-1.7186,26,-2.2206,45,-1.4089,50,-1.2417,299,1.63247,25,-2.2796
ENSG00000009307,CSDE1,284,-0.1030,813,1.66290,734,1.47484,120,-1.7079,249,-0.3048,354,0.24901,273,-0.1597,245,-0.3305,201,-0.6359
ENSG00000163399,ATP1A1,284,0.92155,140,-0.2149,397,1.51003,63,-1.7329,148,-0.1269,46,-1.8735,290,0.95799,159,-0.0135,213,0.44705
ENSG00000198162,MAN1A2,284,0.27652,257,0.11719,349,0.61026,238,-0.0005,162,-0.5942,432,0.96946,138,-0.8402,83,-1.5969,201,-0.2607
ENSG00000092621,PHGDH,284,0.90893,37,-2.2076,84,-0.9951,127,-0.4887,321,1.11872,90,-0.9069,72,-1.2375,421,1.60304,124,-0.4126
ENSG00000134250,NOTCH2,284,2.58141,1,-5.1944,111,0.82063,52,-0.5110,0,-7.6592,14,-2.2993,22,-1.6458,112,0.83199,49,-0.4858
ENSG00000265241,RBM8A,284,1.50687,49,-1.2858,268,1.40477,43,-1.8059,134,0.24905,87,-0.4382,65,-0.8654,111,-0.0464,208,0.96610
ENSG00000265972,TXNIP,284,0.36419,333,0.62430,623,1.71542,40,-2.9735,379,0.84158,157,-0.5580,14,-4.1064,190,-0.2708,566,1.53941
ENSG00000178104,PDE4DIP,284,0.88413,1,-6.4909,679,2.52587,73,-1.5242,94,-0.8648,83,-1.0398,152,-0.1192,345,1.21969,42,-2.0331
ENSG00000159164,SV2A,284,1.45659,106,-0.1641,3,-5.3947,39,-1.9986,113,-0.0666,36,-1.8065,476,2.46881,154,0.42631,89,-0.4336
ENSG00000143401,ANP32E,284,2.05890,22,-2.0412,207,1.46466,47,-1.1400,37,-1.2666,54,-0.7096,36,-1.2937,184,1.25361,15,-2.5588
ENSG00000117362,APH1A,284,2.68279,78,0.32658,2,-4.6575,31,-1.3501,23,-1.5264,35,-0.8922,73,0.22351,74,0.24335,70,0.14125
ENSG00000266472,MRPS21,284,1.00802,2,-6.3792,310,1.15910,88,-1.0679,119,-0.3804,83,-0.9414,167,0.14239,411,1.66503,105,-0.5735
ENSG00000143384,MCL1,284,1.00989,223,0.60581,243,0.75027,50,-2.0111,41,-1.9646,34,-2.2396,44,-1.8836,62,-1.3561,699,2.75775
ENSG00000143420,ENSA,284,0.81247,5,-5.1041,329,1.06262,107,-0.9328,47,-1.9616,163,-0.0808,550,1.99951,91,-0.9784,164,-0.0661
ENSG00000143418,CERS2,284,1.24117,168,0.36544,83,-0.7235,37,-2.2821,513,2.37082,158,0.27031,7,-4.2079,112,-0.2733,127,-0.0761
ENSG00000213190,MLLT11,284,2.07959,18,-2.3325,2,-5.0444,52,-0.9392,23,-1.9335,16,-2.4858,304,2.22244,81,-0.0708,80,-0.0966
ENSG00000159352,PSMD4,284,1.62224,42,-1.4244,43,-1.4041,42,-1.7324,124,0.21604,105,-0.0336,88,-0.3196,261,1.47109,179,0.82006
ENSG00000143393,PI4KB,284,2.04610,102,0.26805,2,-5.0921,29,-1.9720,106,0.32675,75,-0.2187,165,1.06009,158,0.98262,27,-1.7547
ENSG00000143416,SELENBP1,284,2.05113,127,0.62119,222,1.58935,68,-0.4934,8,-3.5375,10,-3.1506,16,-2.5184,48,-0.9038,48,-0.8843
ENSG00000159377,PSMB4,284,0.96019,1,-6.4259,22,-2.9119,52,-2.0081,239,0.67329,95,-0.7757,179,0.21123,504,2.00105,353,1.34010
ENSG00000143376,SNX27,284,2.67397,1,-5.1350,2,-4.6631,26,-1.6289,123,1.06961,28,-1.2276,80,0.36035,125,1.09129,17,-1.9397
ENSG00000159409,CELF3,284,3.07711,31,-0.8294,2,-4.4204,51,-0.1066,6,-3.1740,3,-3.9062,116,1.25576,0,-6.5552,0,-7.4158
ENSG00000197956,S100A6,284,-0.2039,159,-1.0895,1776,3.21342,61,-2.8755,105,-1.6983,66,-2.3806,120,-1.4995,281,-0.2201,841,1.60535
ENSG00000188643,S100A16,284,1.63886,13,-3.1059,38,-1.5637,81,-0.5664,3,-5.0379,12,-3.2409,40,-1.4947,287,1.65831,283,1.63481
ENSG00000189171,S100A13,284,0.13923,103,-1.4005,465,0.94796,331,0.56439,199,-0.4123,201,-0.3994,246,-0.0852,12,-4.4785,280,0.12163
ENSG00000160678,S100A1,284,0.56792,11,-4.2518,2,-6.2949,290,0.91514,288,0.59519,111,-0.8963,220,0.16056,23,-3.1677,288,0.59130
ENSG00000160679,CHTOP,284,1.74735,21,-2.3275,474,2.81728,25,-2.4568,80,-0.3584,49,-1.0910,84,-0.2854,55,-0.9153,62,-0.7339
ENSG00000143621,ILF2,284,2.53234,1,-5.2265,4,-4.0002,27,-1.6885,96,0.54118,30,-1.2365,44,-0.6706,171,1.52647,80,0.24789
ENSG00000143543,JTB,284,1.17958,13,-3.5004,382,1.71368,68,-1.3301,70,-1.0485,116,-0.2724,132,-0.0685,212,0.69144,176,0.38050
ENSG00000177954,RPS27,284,-3.2345,2674,0.12261,2339,-0.0884,1841,-0.6003,3490,0.55099,6632,1.66127,1000,-1.3833,1815,-0.4811,4096,0.81546
ENSG00000143549,TPM3,284,0.95930,392,1.52409,363,1.38555,68,-1.5596,74,-1.1487,114,-0.4910,264,0.84081,24,-2.7878,99,-0.7168
ENSG00000143612,C1orf43,284,1.52799,3,-5.2433,139,0.32454,59,-1.2533,277,1.48787,117,0.05000,94,-0.3002,40,-1.5718,173,0.67436
ENSG00000143569,UBAP2L,284,2.55469,18,-1.9456,27,-1.3852,34,-1.2952,56,-0.2881,25,-1.4984,158,1.41213,105,0.70734,1,-6.0447
ENSG00000143575,HAX1,284,2.04195,1,-5.5667,274,1.97650,22,-2.4177,70,-0.3255,27,-1.7355,77,-0.1884,144,0.81929,73,-0.2656
ENSG00000160714,UBE2Q1,284,2.14784,4,-4.1616,255,1.94049,31,-1.7966,59,-0.4951,49,-0.7985,124,0.66507,54,-0.6439,31,-1.4573
ENSG00000160710,ADAR,284,1.30640,113,-0.2032,54,-1.3032,48,-1.7889,107,-0.2902,72,-0.8780,182,0.55771,409,1.98588,127,-0.0213
ENSG00000143603,KCNN3,284,2.27289,1,-5.4021,125,0.77558,54,-0.7097,18,-2.1631,29,-1.4717,56,-0.4897,131,0.85316,65,-0.2655
ENSG00000163344,PMVK,284,1.43929,171,0.57342,148,0.34657,63,-1.2187,79,-0.6300,72,-0.7841,83,-0.5606,178,0.64218,164,0.51079
ENSG00000163346,PBXIP1,284,0.95913,17,-3.2993,442,1.75002,95,-0.9809,48,-1.7806,28,-2.5700,61,-1.4327,474,1.88223,151,-0.0658
ENSG00000143537,ADAM15,284,2.27663,46,-0.7834,49,-0.6862,17,-2.5935,157,1.16796,48,-0.7105,28,-1.5012,57,-0.4721,185,1.45213
ENSG00000179085,DPM3,284,1.91346,68,-0.4703,59,-0.6975,51,-1.1293,84,-0.1434,53,-0.8633,23,-2.0742,213,1.38223,120,0.41121
ENSG00000163463,KRTCAP2,284,1.14782,47,-1.6410,98,-0.5544,78,-1.1397,229,0.78291,100,-0.5310,60,-1.2924,178,0.37383,381,1.67642
ENSG00000177628,GBA,284,2.83485,1,-5.0351,2,-4.5630,25,-1.5770,52,-0.2029,38,-0.6898,73,0.31160,144,1.45729,20,-1.6186
ENSG00000116521,SCAMP3,284,2.49816,18,-2.0194,3,-4.6318,39,-1.1108,189,1.68865,37,-0.9649,50,-0.5110,0,-6.9108,96,0.51880
ENSG00000160752,FDPS,284,2.18856,96,0.28398,17,-2.3093,28,-1.9133,140,0.90380,38,-1.1173,62,-0.4094,174,1.26964,41,-1.0261
ENSG00000116539,ASH1L,284,2.14272,7,-3.4956,8,-3.4316,47,-1.0609,79,-0.0697,81,-0.0216,90,0.14890,178,1.27645,69,-0.2740
ENSG00000132718,SYT11,284,0.47694,130,-0.7408,40,-2.4651,155,-0.6202,488,1.39744,165,-0.3740,311,0.62529,307,0.60503,180,-0.2453
ENSG00000116584,ARHGEF2,284,2.68205,34,-0.9600,51,-0.3438,13,-2.7444,205,1.99593,57,-0.1648,67,0.07262,14,-2.2748,2,-4.5760
ENSG00000163479,SSR2,284,2.03442,160,0.99685,35,-1.3889,35,-1.6916,63,-0.4815,47,-0.9483,55,-0.7066,96,0.15656,163,1.03034
ENSG00000160803,UBQLN4,284,2.52835,2,-5.0020,122,0.93643,37,-1.1879,37,-0.9379,44,-0.6692,94,0.50487,65,-0.0842,26,-1.4431
ENSG00000116586,LAMTOR2,284,2.31976,13,-2.5975,67,-0.1894,32,-1.5754,19,-2.0186,32,-1.3124,67,-0.1776,203,1.66754,90,0.28618
ENSG00000160781,PAQR6,284,-1.0103,664,0.30514,236,-1.2839,382,-0.7222,956,0.90340,2159,2.42637,107,-2.4531,415,-0.4319,225,-1.3597
ENSG00000198952,SMG5,284,2.76193,79,0.38989,64,0.06415,19,-2.0662,76,0.33352,24,-1.4104,75,0.31142,18,-1.8181,41,-0.6070
ENSG00000163468,CCT3,284,2.26004,1,-5.4111,2,-4.9393,50,-0.8588,127,0.79369,22,-1.8831,35,-1.2191,146,1.02386,113,0.60752
ENSG00000125462,C1orf61,284,-1.3876,213,-1.8092,147,-2.3605,1140,1.22708,241,-1.6295,306,-1.2745,1145,0.78426,463,-0.6487,1096,0.71104
ENSG00000116604,MEF2D,284,2.42700,55,-0.4000,150,1.20898,15,-2.7286,40,-0.8800,20,-1.9181,170,1.42973,0,-6.9510,82,0.21365
ENSG00000163382,NAXE,284,1.58009,8,-3.8451,548,2.94817,32,-2.2034,53,-1.1075,40,-1.5299,59,-0.9474,146,0.44330,58,-0.9919
ENSG00000132702,HAPLN2,284,1.53884,21,-2.5335,8,-3.8344,12,-3.6699,747,3.74567,156,0.52049,61,-0.9392,13,-3.2004,15,-2.9534
ENSG00000132692,BCAN,284,-0.2293,145,-1.2450,172,-0.9949,306,-0.1470,146,-1.2429,117,-1.5723,227,-0.5702,1355,2.52343,271,-0.2993
ENSG00000143321,HDGF,284,1.55015,149,0.45136,397,2.19717,27,-2.4778,108,-0.0528,61,-0.9331,61,-0.9240,124,0.16078,52,-1.1792
ENSG00000162706,CADM3,284,1.43834,1,-6.0300,160,0.46730,57,-1.3816,20,-2.6455,6,-4.4317,422,2.19382,252,1.22917,57,-1.1126
ENSG00000158710,TAGLN2,284,1.68357,71,-0.5962,14,-3.0102,15,-3.3033,11,-3.3111,15,-2.8533,3,-4.9393,190,0.97175,606,3.35625
ENSG00000177807,KCNJ10,284,0.93435,44,-1.9292,100,-0.7128,138,-0.3075,436,1.69462,218,0.49669,89,-0.8920,46,-1.8835,146,-0.1326
ENSG00000162728,KCNJ9,284,3.35476,3,-3.8667,2,-4.2692,16,-2.0268,24,-1.0933,77,0.73006,129,1.62919,0,-6.4045,3,-4.0408
ENSG00000162729,IGSF8,284,1.73002,1,-5.8002,49,-1.1102,44,-1.5422,309,1.89127,124,0.30784,188,0.99894,79,-0.3842,9,-3.5813
ENSG00000018625,ATP1A2,284,-1.1271,192,-1.7074,468,-0.3671,713,0.42275,36,-4.1326,48,-3.7278,559,-0.0912,700,0.26500,1967,2.07355
ENSG00000162734,PEA15,284,-0.8805,379,-0.4379,329,-0.6546,327,-0.8487,940,1.02177,791,0.73159,800,0.74998,697,0.52261,501,-0.0050
ENSG00000132716,DCAF8,284,2.42579,1,-5.2973,21,-1.8627,30,-1.5946,159,1.30946,51,-0.5227,88,0.32962,97,0.48430,38,-0.9703
ENSG00000122218,COPA,284,2.00261,3,-4.7551,55,-0.7202,30,-1.9574,162,0.98863,44,-1.0685,52,-0.8183,232,1.62245,107,0.30840
ENSG00000143256,PFDN2,284,1.42157,106,-0.1938,2,-5.5721,55,-1.4623,263,1.28946,262,1.27863,127,0.09018,155,0.40210,24,-2.3900
ENSG00000143222,UFC1,284,1.44153,1,-6.0273,367,1.92181,48,-1.6721,56,-1.1614,55,-1.1789,74,-0.7301,227,1.05467,172,0.58920
ENSG00000158864,NDUFS2,284,1.51425,1,-5.9694,245,1.25364,57,-1.3230,126,0.14987,84,-0.4856,177,0.70527,166,0.59427,62,-0.9366
ENSG00000143252,SDHC,284,1.41604,121,0.00469,372,1.91879,56,-1.4551,86,-0.5314,71,-0.8061,100,-0.2863,131,0.13293,61,-1.0332
ENSG00000152332,UHMK1,284,2.34227,1,-5.3542,187,1.53649,23,-2.0892,98,0.43632,31,-1.3481,112,0.65441,49,-0.6519,40,-0.9639
ENSG00000117152,RGS4,284,2.70496,1,-5.1155,2,-4.6435,25,-1.7223,2,-4.7503,0,-8.0581,277,2.64802,17,-1.9867,77,0.30384
ENSG00000143248,RGS5,284,0.35313,533,1.41879,62,-1.9526,55,-2.5067,2,-6.6063,13,-4.1927,19,-3.6591,3,-6.0468,1589,3.93826
ENSG00000185630,PBX1,284,2.18596,9,-3.1746,6,-3.8387,44,-1.1683,75,-0.1130,21,-2.0016,129,0.75530,202,1.53121,66,-0.3112
ENSG00000143198,MGST3,284,0.09067,151,-0.8822,209,-0.3816,150,-1.1192,340,0.37878,252,-0.0961,300,0.18058,715,1.65305,362,0.48055
ENSG00000143149,ALDH9A1,284,2.08288,42,-1.0844,219,1.58893,55,-0.8611,53,-0.7271,18,-2.3148,32,-1.4553,85,0.01409,65,-0.4091
ENSG00000143183,TMCO1,284,1.98677,18,-2.3632,92,0.04772,40,-1.5034,54,-0.7660,44,-1.0584,69,-0.3941,217,1.48297,130,0.61289
ENSG00000143157,POGK,284,2.57811,37,-0.9042,108,0.76569,23,-1.9461,106,0.73599,94,0.53898,40,-0.7847,12,-2.5131,31,-1.1590
ENSG00000143158,MPC2,284,2.19074,1,-5.4598,2,-4.9881,37,-1.4676,84,0.07768,45,-0.8668,143,0.93610,124,0.69364,132,0.80784
ENSG00000143153,ATP1B1,284,-0.5910,96,-2.1990,515,0.34189,128,-2.1247,1248,1.87564,360,-0.2233,1190,1.78432,656,0.73601,125,-1.8183
ENSG00000075945,KIFAP3,284,1.77433,1,-5.7666,213,1.25471,34,-1.9252,41,-1.3447,17,-2.5915,339,2.11930,122,0.32473,38,-1.4711
ENSG00000117523,PRRC2C,284,0.93459,142,-0.1789,242,0.67314,123,-0.5224,128,-0.3402,199,0.35111,247,0.70537,61,-1.4665,116,-0.4857
ENSG00000197959,DNM3,284,2.87740,20,-1.6166,2,-4.5373,22,-1.7558,120,1.17147,44,-0.4444,95,0.77554,13,-2.2176,36,-0.7453
ENSG00000117592,PRDX6,284,0.58188,116,-0.8118,88,-1.2336,173,-0.2703,84,-1.2951,45,-2.2049,147,-0.4591,664,2.09758,245,0.34497
ENSG00000234741,GAS5,284,0.55035,155,-0.4081,2,-6.3104,127,-0.9001,426,1.23468,681,2.10940,97,-1.1064,110,-0.9265,149,-0.4647
ENSG00000152061,RABGAP1L,284,2.55402,30,-1.2199,155,1.37638,25,-1.7998,42,-0.7150,52,-0.4068,102,0.65218,44,-0.6553,1,-5.7979
ENSG00000116161,CACYBP,284,1.44975,1,-6.0209,357,1.87911,40,-1.9733,165,0.52897,60,-1.0381,135,0.19983,189,0.74992,72,-0.7699
ENSG00000116147,TNR,284,0.82625,7,-4.5498,91,-0.9584,133,-0.4947,114,-0.6229,75,-1.2433,119,-0.5551,658,2.38280,159,-0.1017
ENSG00000152092,ASTN1,284,2.68285,1,-5.1294,2,-4.6574,53,-0.3655,8,-3.0252,12,-2.4691,82,0.40641,144,1.33901,18,-1.8903
ENSG00000143337,TOR1AIP1,284,2.25435,1,-5.4150,185,1.43768,26,-1.9643,124,0.74885,24,-1.7371,45,-0.8211,96,0.33874,68,-0.2060
ENSG00000135821,GLUL,284,-2.1042,279,-2.1297,839,-0.4793,1652,0.89462,1595,0.53347,422,-1.5179,1167,0.03229,694,-0.7697,1828,0.75793
ENSG00000135829,DHX9,284,2.57021,21,-1.7695,8,-3.0923,22,-2.0173,57,-0.2432,30,-1.2280,42,-0.7126,188,1.73797,88,0.42870
ENSG00000116698,SMG7,284,2.77424,1,-5.0722,44,-0.5084,10,-3.0353,61,-0.0116,32,-0.9978,126,1.18140,103,0.83057,44,-0.5117
ENSG00000162704,ARPC5,284,1.44025,157,0.43763,92,-0.3996,26,-2.6349,302,1.55418,139,0.24808,137,0.21685,7,-4.1166,207,0.89479
ENSG00000198756,COLGALT2,284,2.62274,1,-5.1677,57,-0.2022,34,-1.2623,113,0.87851,75,0.20591,49,-0.4382,50,-0.4193,22,-1.6481
ENSG00000116667,C1orf21,284,2.35912,1,-5.3426,142,1.05699,64,-0.2976,19,-2.0228,1,-5.3981,94,0.38369,44,-0.8082,46,-0.7271
ENSG00000047410,TPR,284,2.55141,1,-5.2127,63,-0.1026,35,-1.2700,59,-0.2198,56,-0.2792,64,-0.0944,16,-2.1478,130,1.06130
ENSG00000151414,NEK7,284,2.08313,42,-1.0691,2,-5.0652,49,-1.0525,116,0.49999,179,1.22534,22,-2.0110,138,0.78695,37,-1.2596
ENSG00000118200,CAMSAP2,284,1.54539,35,-1.7359,77,-0.5738,49,-1.5480,129,0.22233,89,-0.3566,383,2.11750,14,-3.0333,141,0.35408
ENSG00000116857,TMEM9,284,1.37634,55,-1.2289,38,-1.7661,69,-1.1179,114,-0.1208,35,-1.8758,248,1.14369,360,1.81316,71,-0.8586
ENSG00000174307,PHLDA3,284,1.88231,2,-5.6441,181,1.07405,15,-3.1422,281,1.86263,76,-0.3209,46,-1.0955,161,0.87589,37,-1.4213
ENSG00000159176,CSRP1,284,-0.6729,428,-0.0377,478,0.13591,290,-0.8219,1459,2.07703,479,0.13847,140,-1.7295,548,0.35519,286,-0.6617
ENSG00000134369,NAV1,284,2.50687,1,-5.2433,44,-0.6884,27,-1.7203,170,1.49648,70,0.01545,73,0.08796,41,-0.7853,37,-0.9392
ENSG00000198892,SHISA4,284,1.14491,146,0.06064,22,-2.7599,115,-0.4149,352,1.53016,90,-0.6929,133,-0.0915,131,-0.1173,72,-1.0204
ENSG00000134375,TIMM17A,284,2.03054,1,-5.5751,215,1.50688,31,-1.8534,48,-0.9148,29,-1.6684,247,1.76388,48,-0.9038,46,-0.9695
ENSG00000170075,GPR37L1,284,0.25371,118,-1.0900,48,-2.4340,272,0.26321,186,-0.4057,115,-1.1292,89,-1.5149,759,1.96022,213,-0.1981
ENSG00000143862,ARL8A,284,1.47377,4,-4.9407,154,0.43886,36,-2.1052,403,2.14033,138,0.26310,106,-0.1491,76,-0.6550,94,-0.3445
ENSG00000159346,ADIPOR1,284,1.88797,103,0.14867,258,1.71176,25,-2.3336,114,0.31033,55,-0.8204,71,-0.4329,87,-0.1206,52,-0.8994
ENSG00000163485,ADORA1,284,1.85458,231,1.47573,2,-5.2342,36,-1.7945,153,0.76772,109,0.21787,85,-0.1693,107,0.18990,27,-1.8876
ENSG00000159388,BTG2,284,1.85599,26,-1.9216,165,0.88667,16,-3.0493,18,-2.4522,33,-1.6004,28,-1.8571,0,-7.3653,525,3.21433
ENSG00000058668,ATP2B4,284,1.55414,91,-0.3282,265,1.43200,48,-1.5888,87,-0.3880,17,-2.8084,180,0.76213,122,0.13853,107,-0.0652
ENSG00000182004,SNRPE,284,2.25248,1,-5.4164,162,1.20578,44,-1.0882,41,-0.9613,75,-0.0500,43,-0.8933,26,-1.6710,124,0.74411
ENSG00000198625,MDM4,284,2.55164,68,0.01586,7,-3.2365,20,-2.2036,81,0.27727,75,0.16539,42,-0.7233,129,1.04483,48,-0.5415
ENSG00000163531,NFASC,284,2.06885,62,-0.4936,2,-5.0755,28,-2.0248,218,1.57111,124,0.60045,113,0.44637,34,-1.3876,75,-0.1961
ENSG00000184144,CNTN2,284,0.01700,83,-1.8376,160,-0.8620,40,-3.3261,1835,3.71590,665,1.43446,72,-2.0590,31,-3.2604,79,-1.9162
ENSG00000133059,DSTYK,284,2.90388,1,-4.9931,2,-4.5214,32,-1.1404,91,0.73114,36,-0.7200,56,-0.0536,94,0.77899,3,-4.3216
ENSG00000133069,TMCC2,284,1.95200,117,0.40877,3,-4.8390,34,-1.7887,296,2.03725,137,0.66833,48,-0.9700,0,-7.2942,65,-0.5205
ENSG00000117266,CDK18,284,1.31527,80,-0.7227,95,-0.4569,11,-3.9863,680,3.12404,290,1.35449,5,-4.5634,24,-2.5108,31,-2.1323
ENSG00000069275,NUCKS1,284,-0.4741,376,-0.0366,627,0.78666,222,-1.0672,745,1.07951,667,0.89163,443,0.22189,334,-0.2196,255,-0.6378
ENSG00000117335,CD46,284,1.52532,94,-0.2965,338,1.85043,10,-3.9798,125,0.14371,37,-1.6819,58,-1.0250,41,-1.5358,348,1.90577
ENSG00000123684,LPGAT1,284,2.64836,4,-4.0332,65,0.01561,20,-2.1276,189,1.81027,44,-0.5784,57,-0.1879,8,-3.0889,47,-0.4850
ENSG00000117691,NENF,284,-0.3343,80,-2.2226,451,0.39609,180,-1.2736,893,1.56027,826,1.41911,141,-1.3870,458,0.42018,364,0.05695
ENSG00000136628,EPRS,284,2.95030,1,-4.9659,2,-4.4936,25,-1.5193,43,-0.4275,46,-0.3132,63,0.16609,125,1.28883,17,-1.7634
ENSG00000186063,AIDA,284,2.15809,41,-1.0636,162,1.12540,26,-2.0611,55,-0.6103,49,-0.7855,92,0.19238,49,-0.7850,144,0.91895
ENSG00000162909,CAPN2,284,1.45098,3,-5.0279,267,1.34647,67,-1.0887,108,-0.1433,29,-2.0836,33,-1.9365,207,0.90502,220,1.00534
ENSG00000143514,TP53BP2,284,1.81505,39,-1.3991,253,1.60155,64,-0.8347,17,-2.5715,11,-3.1579,36,-1.4954,172,0.92312,100,0.04450
ENSG00000143753,DEGS1,284,2.55438,2,-5.1926,10,-2.8423,20,-2.1377,145,1.24955,28,-1.3319,64,-0.0938,156,1.38683,42,-0.7373
ENSG00000154380,ENAH,284,1.67950,25,-2.1555,249,1.43959,60,-1.0754,99,-0.0772,80,-0.4140,40,-1.4487,186,0.93298,52,-1.0672
ENSG00000143742,SRP9,284,0.54131,49,-2.1293,315,0.71288,132,-0.8464,191,-0.0888,99,-1.0863,160,-0.3615,528,1.61024,273,0.47832
ENSG00000143819,EPHX1,284,1.11923,55,-1.4540,364,1.56373,105,-0.6246,164,0.22032,72,-1.0441,92,-0.6799,104,-0.4950,161,0.19042
ENSG00000196187,TMEM63A,284,1.52126,160,0.54089,9,-3.6713,12,-3.7824,654,3.32586,144,0.36828,0,-10.394,0,-7.6248,70,-0.7384
ENSG00000143811,PYCR2,284,1.96890,12,-2.9477,227,1.55241,21,-2.5663,91,0.02216,21,-2.1863,65,-0.4916,216,1.46293,78,-0.2219
ENSG00000163041,H3F3A,284,-0.5476,79,-2.4490,1169,1.80467,207,-1.2734,799,1.11719,242,-0.7887,185,-1.1930,603,0.64269,656,0.78462
