Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000109270,LAMTOR3,38,-0.6781,47,-0.2827,43,-0.4395,71,0.35284,60,0.08612,73,0.40213,65,0.25416,51,-0.1632,73,0.39212
ENSG00000164031,DNAJB14,46,-0.7057,49,-0.5562,67,-0.0494,79,0.19566,87,0.35461,117,0.83993,62,-0.1999,72,0.06186,80,0.21084
ENSG00000164032,H2AFZ,144,-0.5219,210,0.11133,177,-0.1574,338,0.89482,241,0.33081,220,0.18419,169,-0.2574,217,0.16603,125,-0.6987
ENSG00000138814,PPP3CA,343,-1.1370,551,-0.3312,605,-0.1852,1149,0.85759,861,0.37708,890,0.43181,769,0.21732,648,-0.0794,560,-0.3071
ENSG00000254531,AP001816.1,19,-0.4777,28,0.15712,19,-0.4809,29,0.21184,13,-1.0643,37,0.59644,20,-0.3891,23,-0.1711,54,1.20926
ENSG00000109332,UBE2D3,124,-0.6147,122,-0.5944,126,-0.5475,267,0.65260,162,-0.1496,203,0.20086,199,0.19506,220,0.33006,218,0.32060
ENSG00000145354,CISD2,46,-0.5076,58,-0.0991,41,-0.6488,85,0.50645,65,0.07435,96,0.70473,54,-0.2227,89,0.58596,47,-0.4274
ENSG00000164038,SLC9B2,15,-0.6756,14,-0.6430,18,-0.3112,11,-1.0179,26,0.23548,41,1.01320,30,0.53468,25,0.19588,19,-0.2720
ENSG00000164039,BDH2,35,1.90026,10,-0.5039,24,0.91041,6,-1.1135,11,-0.3269,8,-0.8817,5,-1.6047,8,-0.8644,5,-1.5574
ENSG00000168772,CXXC4,18,-0.7826,25,-0.2591,15,-0.9645,8,-1.8857,5,-2.5380,60,1.17112,59,1.37213,34,0.25095,19,-0.6184
ENSG00000138777,PPA2,38,-0.4411,86,0.88446,50,-0.0101,49,-0.0189,44,-0.1823,45,-0.1526,37,-0.5112,76,0.67855,48,-0.0702
ENSG00000145348,TBCK,17,-0.3511,16,-0.4519,21,-0.0475,44,1.17594,24,0.19787,21,-0.0181,13,-0.7989,16,-0.4228,32,0.64885
ENSG00000164022,AIMP1,30,0.08443,25,-0.1569,32,0.20958,12,-1.2777,29,0.04187,23,-0.3071,28,-0.0386,47,0.81211,27,-0.0442
ENSG00000138801,PAPSS1,43,-0.9550,68,-0.2014,55,-0.5087,141,0.99502,70,-0.1497,127,0.81804,85,0.18772,77,0.00693,50,-0.6621
ENSG00000138796,HADH,34,0.11914,19,-0.8006,13,-1.2830,31,-0.0281,36,0.22064,29,-0.1578,35,0.17405,45,0.55398,38,0.26686
ENSG00000109475,RPL34,2199,0.66273,2105,0.50876,1649,0.11258,1335,-0.2208,769,-1.0681,1074,-0.5592,1426,-0.1302,924,-0.7888,1792,0.24636
ENSG00000198856,OSTC,17,-0.6791,14,-0.8556,31,0.33287,14,-0.8565,30,0.27373,29,0.21903,30,0.31167,40,0.75619,25,-0.0377
ENSG00000164089,ETNPPL,161,1.20580,48,-0.8948,149,0.89256,29,-1.6728,146,0.85219,15,-2.5930,65,-0.4733,27,-1.7299,82,-0.0763
ENSG00000138802,SEC24B,18,-0.4681,25,0.05847,24,0.03016,24,0.00289,36,0.66496,33,0.51750,26,0.19038,21,-0.2106,10,-1.2760
ENSG00000123739,PLA2G12A,33,-0.0957,37,0.12996,43,0.35374,24,-0.5370,28,-0.3074,60,0.89590,17,-1.1066,32,-0.1322,54,0.73433
ENSG00000170522,ELOVL6,7,-1.1832,26,0.89909,9,-0.6935,20,0.45153,36,1.49986,23,0.73649,7,-1.2796,13,-0.2092,8,-0.9751
ENSG00000138660,AP1AR,24,-0.5383,24,-0.4889,22,-0.6468,33,-0.0303,36,0.12447,60,0.95641,32,-0.0559,28,-0.2392,50,0.66104
ENSG00000174720,LARP7,46,0.31373,39,-0.0090,41,0.08255,72,1.01819,29,-0.4468,39,-0.0053,37,-0.0925,22,-0.8463,19,-1.0889
ENSG00000145362,ANK2,332,-0.5619,406,-0.2034,418,-0.1575,495,0.11020,353,-0.4210,504,0.13850,567,0.37024,554,0.29159,552,0.28642
ENSG00000145349,CAMK2D,115,-0.8058,185,-0.0101,117,-0.7217,215,0.23022,275,0.63658,415,1.34673,147,-0.4023,184,-0.0129,129,-0.5649
ENSG00000164100,NDST3,8,-1.2130,7,-1.2957,17,-0.0713,40,1.33617,34,1.05523,15,-0.2631,16,-0.1904,25,0.56422,8,-1.1154
ENSG00000269893,SNHG8,103,0.31493,163,1.04868,78,-0.1529,31,-1.5374,44,-1.0240,114,0.44189,68,-0.4119,46,-0.9819,132,0.68411
ENSG00000164096,C4orf3,195,-0.1289,149,-0.5364,181,-0.2345,200,-0.0792,227,0.12094,200,-0.0739,275,0.49069,230,0.14738,183,-0.2155
ENSG00000164111,ANXA5,62,1.44604,25,-0.2302,33,0.18093,12,-1.3484,27,-0.1668,7,-2.0427,20,-0.6607,17,-0.8135,40,0.47658
ENSG00000164112,TMEM155,19,-1.3137,56,0.45509,26,-0.7471,21,-1.0158,21,-1.0396,110,1.63359,39,-0.1119,65,0.70653,46,0.15180
ENSG00000123737,EXOSC9,17,-0.2998,6,-1.7206,8,-1.3478,17,-0.2625,19,-0.1261,21,0.05732,31,0.74002,44,1.26668,13,-0.6457
ENSG00000138686,BBS7,14,-1.4981,30,-0.2666,18,-1.0470,28,-0.3768,38,0.08984,51,0.56306,58,0.87761,39,0.13222,47,0.43452
ENSG00000138688,KIAA1109,65,-0.2993,60,-0.3886,70,-0.1484,67,-0.2084,79,0.05092,103,0.47276,102,0.51658,74,-0.0641,59,-0.4230
ENSG00000138685,FGF2,24,0.72268,7,-1.2374,32,1.14058,7,-1.2544,27,0.82908,1,-4.0062,20,0.39311,5,-1.6551,10,-0.7424
ENSG00000151458,ANKRD50,16,-0.5511,16,-0.5244,6,-1.9132,18,-0.2999,23,0.06610,38,0.86131,40,1.12385,22,-0.0341,9,-1.3180
ENSG00000164066,INTU,25,0.21062,8,-1.4756,28,0.37512,39,0.94275,51,1.40303,12,-0.8714,19,-0.2766,7,-1.6678,9,-1.3317
ENSG00000164070,HSPA4L,33,-0.9132,37,-0.6682,33,-0.8610,54,-0.0982,40,-0.5556,93,0.78639,55,-0.0622,131,1.38586,65,0.21743
ENSG00000138709,LARP1B,25,0.07389,21,-0.2416,10,-1.3254,50,1.20791,28,0.25500,38,0.72673,20,-0.3543,18,-0.4720,11,-1.1718
ENSG00000164040,PGRMC2,45,-0.7407,82,0.25032,50,-0.5164,75,0.11801,81,0.23944,96,0.49961,77,0.15729,83,0.26508,60,-0.2465
ENSG00000077684,JADE1,29,-0.2167,24,-0.5044,40,0.30504,38,0.19835,39,0.26072,47,0.55261,41,0.35078,26,-0.3753,12,-1.5311
ENSG00000138650,PCDH10,64,-0.2795,95,0.37724,94,0.35918,35,-1.1737,48,-0.6817,176,1.42787,73,-0.0525,44,-0.8095,60,-0.3439
ENSG00000151012,SLC7A11,65,1.29159,14,-1.2796,59,0.94060,22,-0.6178,66,1.13540,13,-1.3983,22,-0.7102,7,-2.2217,10,-1.7601
ENSG00000109390,NDUFC1,282,0.11025,353,0.46362,345,0.42285,246,-0.1167,230,-0.2221,238,-0.1662,232,-0.2283,172,-0.6672,301,0.20311
ENSG00000164134,NAA15,16,-0.8597,30,0.18534,53,1.09887,15,-0.8811,42,0.72227,41,0.68377,24,-0.2311,14,-0.9541,21,-0.3527
ENSG00000145391,SETD7,23,-0.1940,27,0.06322,14,-0.9563,20,-0.4076,33,0.37612,37,0.56959,20,-0.4488,44,0.85425,25,-0.0803
ENSG00000153130,SCOC,182,-0.6747,203,-0.4546,190,-0.5567,312,0.22749,270,-0.0046,427,0.74080,321,0.30473,327,0.30332,245,-0.1573
ENSG00000109436,TBC1D9,38,-0.7642,35,-0.8125,47,-0.3717,50,-0.2780,98,0.79431,96,0.75349,74,0.36624,51,-0.2704,60,0.00551
ENSG00000170153,RNF150,14,-1.5265,33,-0.1221,45,0.36645,19,-0.9637,39,0.15399,54,0.66572,54,0.77311,31,-0.2264,35,-0.0116
ENSG00000153147,SMARCA5,88,0.14640,73,-0.1700,116,0.57100,55,-0.5894,66,-0.3286,61,-0.4374,95,0.27418,104,0.39245,52,-0.6750
ENSG00000164163,ABCE1,28,-0.5080,32,-0.2573,28,-0.4369,38,0.02198,55,0.62823,49,0.42768,37,-0.0012,47,0.36235,32,-0.2282
ENSG00000164164,OTUD4,13,-0.9428,10,-1.1606,22,-0.0327,47,1.20806,26,0.22107,26,0.19612,21,-0.1456,31,0.50566,19,-0.2402
ENSG00000170365,SMAD1,22,0.06267,14,-0.6540,7,-1.6974,19,-0.1281,38,0.97285,13,-0.6868,16,-0.4269,35,0.79523,29,0.52584
ENSG00000151612,ZNF827,19,-0.5194,22,-0.2298,36,0.53269,41,0.71079,38,0.59920,20,-0.4034,23,-0.2165,22,-0.2571,23,-0.1905
ENSG00000164167,LSM6,23,-0.2678,16,-0.7396,27,0.03941,14,-0.9367,26,-0.0261,37,0.51575,37,0.59703,33,0.32854,20,-0.4730
ENSG00000151623,NR3C2,17,-0.3106,15,-0.4752,15,-0.4463,10,-0.9811,47,1.42517,11,-0.8890,28,0.58036,11,-0.8617,22,0.14990
ENSG00000170390,DCLK2,58,-0.1715,43,-0.6272,50,-0.3847,78,0.29759,134,1.21145,52,-0.3237,73,0.22694,38,-0.8043,50,-0.3829
ENSG00000145425,RPS3A,928,0.26869,1290,0.78246,947,0.27253,905,0.19899,451,-0.8873,661,-0.2973,687,-0.2622,660,-0.2991,644,-0.3384
ENSG00000059691,GATB,45,-0.8129,47,-0.6641,91,0.36768,117,0.77381,149,1.18458,36,-1.0570,58,-0.3971,90,0.33315,64,-0.1873
ENSG00000109670,FBXW7,173,-0.9173,224,-0.4564,281,-0.0997,288,-0.0612,241,-0.3451,461,0.69869,372,0.38997,333,0.16678,379,0.37670
ENSG00000109654,TRIM2,182,-0.3799,257,0.19855,233,0.04371,190,-0.2800,245,0.11901,351,0.70721,200,-0.2241,239,0.08200,219,-0.0550
ENSG00000145428,RNF175,30,-0.8810,43,-0.2461,29,-0.8495,37,-0.4754,75,0.63878,71,0.55839,51,0.03975,85,0.85327,51,0.03341
ENSG00000171566,PLRG1,21,-0.7627,39,0.23265,37,0.13980,15,-1.2260,37,0.16591,28,-0.2641,42,0.40327,49,0.61607,37,0.16843
ENSG00000164114,MAP9,96,-0.2062,105,-0.0503,139,0.39334,85,-0.3719,141,0.42435,111,0.04219,110,0.02931,123,0.19438,75,-0.5632
ENSG00000164116,GUCY1A1,16,-1.0947,40,0.42955,27,-0.1602,27,-0.1661,34,0.15182,54,0.93606,29,-0.1033,35,0.22929,29,-0.0846
ENSG00000260244,AC104083.1,10,-1.2018,19,-0.1870,18,-0.2681,17,-0.4139,38,0.89476,42,1.04780,15,-0.6187,20,-0.1124,35,0.76757
ENSG00000061918,GUCY1B1,125,-1.0389,177,-0.4309,180,-0.4010,366,0.73780,253,0.13169,344,0.63297,256,0.16778,263,0.19627,216,-0.1162
ENSG00000109738,GLRB,59,-1.2651,67,-0.9718,95,-0.4385,140,0.16011,153,0.30785,253,1.14743,128,0.02210,171,0.48510,138,0.13982
ENSG00000120251,GRIA2,185,-1.2512,275,-0.5645,268,-0.6040,511,0.41767,709,0.96522,426,0.12189,436,0.17724,438,0.16592,471,0.28412
ENSG00000164125,GASK1B,38,1.63618,4,-2.0334,6,-1.4495,3,-2.2206,18,0.15036,30,0.96728,18,0.16026,5,-1.8427,4,-2.1665
ENSG00000171509,RXFP1,5,-1.7609,22,0.48975,6,-1.3488,1,-3.3560,0,-8.3395,112,4.01949,5,-1.8058,7,-1.1693,8,-1.0303
ENSG00000171497,PPID,38,-0.9895,61,-0.1950,43,-0.7173,64,-0.1213,59,-0.2380,119,0.88197,92,0.52668,105,0.68096,48,-0.5718
ENSG00000052795,FNIP2,23,-1.0546,47,0.15640,38,-0.1914,53,0.32200,68,0.73456,62,0.58217,34,-0.4124,35,-0.3325,58,0.47356
ENSG00000109756,RAPGEF2,57,-0.7689,79,-0.1918,86,-0.0632,108,0.30285,113,0.37722,109,0.31360,88,-0.0313,115,0.39438,85,-0.0750
ENSG00000168843,FSTL5,23,-0.3826,24,-0.3160,38,0.42306,1,-4.3514,12,-1.3008,36,0.34719,70,1.79882,10,-1.5420,11,-1.4288
ENSG00000164128,NPY1R,11,-0.6721,14,-0.2317,16,0.00605,6,-1.4944,21,0.40002,38,1.41731,18,0.15913,12,-0.4236,14,-0.2403
ENSG00000145416,MARCH1,12,-1.2764,29,0.11033,16,-0.7904,5,-2.2981,19,-0.5053,35,0.43176,28,0.07457,49,0.98993,61,1.35732
ENSG00000170088,TMEM192,25,0.14640,26,0.22382,26,0.22155,11,-1.0738,26,0.23231,26,0.21790,24,0.09641,13,-0.8577,24,0.06454
ENSG00000109466,KLHL2,68,-1.0427,86,-0.5965,72,-0.8614,164,0.41552,184,0.60490,129,0.02915,134,0.10364,221,0.91412,132,0.06726
ENSG00000052802,MSMO1,60,-0.9961,70,-0.7059,66,-0.7843,253,1.39850,140,0.38188,168,0.68767,122,0.17845,91,-0.2990,58,-0.9762
ENSG00000109472,CPE,1606,0.45304,614,-1.0977,1306,0.06785,1255,0.00503,1621,0.41685,1415,0.19595,1237,-0.0200,1064,-0.2551,804,-0.6886
ENSG00000196104,SPOCK3,50,0.14315,39,-0.2537,63,0.50194,10,-2.3071,18,-1.3873,66,0.58147,71,0.80918,30,-0.6490,38,-0.3122
ENSG00000129116,PALLD,22,0.38140,19,0.11679,50,1.74289,6,-1.6617,28,0.71346,5,-1.9679,16,-0.1951,6,-1.5000,6,-1.5162
ENSG00000145439,CBR4,16,-0.1176,12,-0.5437,17,-0.0231,9,-0.8968,23,0.50084,18,0.10021,16,-0.0843,27,0.71563,17,-0.0136
ENSG00000154447,SH3RF1,17,-0.3934,18,-0.2640,7,-1.7251,20,-0.1233,22,0.07741,34,0.76349,18,-0.2477,40,1.01881,23,0.12423
ENSG00000109572,CLCN3,69,-0.2608,55,-0.5969,78,-0.0516,74,-0.1346,79,-0.0198,97,0.28957,87,0.13175,120,0.65075,71,-0.2040
ENSG00000056050,HPF1,41,-0.1396,49,0.15663,25,-0.8725,48,0.13141,62,0.53832,47,0.09673,56,0.40529,41,-0.1107,22,-1.0596
ENSG00000198948,MFAP3L,27,0.32646,12,-0.9381,27,0.31568,11,-1.0102,34,0.69530,15,-0.6229,29,0.48564,16,-0.4576,17,-0.4329
ENSG00000164104,HMGB2,18,-0.2232,25,0.29205,40,1.07022,15,-0.5395,30,0.56898,20,-0.0813,20,-0.0353,13,-0.7557,10,-1.1388
ENSG00000164106,SCRG1,250,1.37822,85,-0.5910,124,-0.0040,68,-0.9342,143,0.22613,42,-1.6460,111,-0.1973,84,-0.6051,97,-0.3773
ENSG00000145451,GLRA3,21,-0.9958,22,-0.8685,18,-1.1623,47,0.29231,84,1.29410,33,-0.2528,39,0.03024,60,0.71940,41,0.07428
ENSG00000150625,GPM6A,1556,-0.6503,2089,-0.1389,2091,-0.1375,1979,-0.2237,3595,0.74188,3103,0.49668,2732,0.32511,1680,-0.4783,1979,-0.2243
ENSG00000150627,WDR17,25,-0.9362,31,-0.5613,39,-0.2192,43,-0.0703,70,0.73257,62,0.52513,51,0.21948,44,-0.0336,51,0.20855
ENSG00000129128,SPCS3,47,-0.7626,46,-0.7377,52,-0.5557,88,0.28037,134,0.97272,96,0.41445,77,0.06378,71,-0.0576,80,0.11639
ENSG00000218336,TENM3,23,-1.1945,41,-0.2335,30,-0.7221,34,-0.5225,64,0.45959,82,0.87067,63,0.48898,68,0.55099,37,-0.4125
ENSG00000129187,DCTD,33,0.05969,29,-0.1720,42,0.42210,15,-1.1728,20,-0.7407,42,0.44423,37,0.23579,44,0.49648,22,-0.5842
ENSG00000168538,TRAPPC11,20,-0.7060,25,-0.3049,24,-0.3569,26,-0.2004,41,0.48496,32,0.07959,40,0.53544,26,-0.2371,37,0.34303
ENSG00000173320,STOX2,55,-0.5598,67,-0.1980,48,-0.7062,54,-0.5344,89,0.25101,91,0.28143,95,0.40573,47,-0.7366,141,1.01084
ENSG00000151726,ACSL1,11,-0.5512,13,-0.3072,20,0.37512,6,-1.3879,26,0.80220,31,1.12099,17,0.11490,13,-0.3389,8,-1.0015
ENSG00000151729,SLC25A4,182,-0.6493,204,-0.4196,239,-0.1707,285,0.10785,363,0.49841,363,0.49885,234,-0.2237,240,-0.1648,405,0.68014
ENSG00000164323,CFAP97,15,-0.9318,29,0.17035,52,1.11514,11,-1.3534,23,-0.1848,28,0.11012,33,0.41268,22,-0.2582,27,0.07146
ENSG00000109775,UFSP2,13,-0.8409,18,-0.2229,23,0.13155,15,-0.5302,14,-0.5852,22,0.05073,29,0.54340,19,-0.1371,38,0.96036
ENSG00000154556,SORBS2,63,-0.5844,57,-0.6900,92,0.05733,103,0.23516,159,0.95914,77,-0.2162,92,0.06352,65,-0.4847,113,0.38950
ENSG00000145476,CYP4V2,25,0.93479,1,-3.1458,16,0.15557,1,-3.7732,15,0.03955,12,-0.3612,32,1.52204,2,-3.0205,2,-2.6194
ENSG00000083857,FAT1,19,0.42077,14,-0.1134,35,1.45155,4,-1.7734,10,-0.6365,9,-0.8033,17,0.23908,10,-0.6103,9,-0.6724
ENSG00000109536,FRG1,51,-0.3411,59,-0.1027,71,0.20253,79,0.37250,73,0.22859,51,-0.3261,64,0.03377,66,0.08133,61,-0.0517
ENSG00000164366,CCDC127,30,0.09620,30,0.11715,44,0.71980,17,-0.7292,49,0.88580,34,0.29152,23,-0.3116,15,-1.0000,14,-1.0061
ENSG00000073578,SDHA,76,-0.1848,53,-0.7127,65,-0.4101,91,0.11655,103,0.31758,114,0.48731,114,0.54596,72,-0.2458,51,-0.7902
ENSG00000249915,PDCD6,89,-0.6231,103,-0.3346,111,-0.2239,158,0.33348,147,0.21949,172,0.47186,95,-0.5029,209,0.79829,141,0.15012
ENSG00000180104,EXOC3,38,-0.3998,54,0.16867,75,0.70517,49,0.02622,39,-0.3533,57,0.23867,45,-0.1480,44,-0.1674,51,0.07436
ENSG00000171368,TPPP,187,-0.3704,178,-0.4187,213,-0.1403,279,0.29489,163,-0.5565,363,0.72712,239,0.04914,287,0.33849,221,-0.0809
ENSG00000028310,BRD9,41,0.15310,24,-0.6670,38,0.04451,41,0.17038,65,0.90834,36,-0.0345,34,-0.1796,23,-0.7114,32,-0.2133
ENSG00000049656,CLPTM1L,51,-0.4238,48,-0.4769,68,0.05521,80,0.30828,96,0.61530,84,0.39082,68,0.04369,58,-0.1877,51,-0.3939
ENSG00000153395,LPCAT1,34,-0.7016,69,0.47369,47,-0.1279,20,-1.4460,78,0.66761,48,-0.0992,56,0.15183,63,0.32404,61,0.25936
ENSG00000171421,MRPL36,44,-0.1193,29,-0.7398,59,0.35568,96,1.16878,33,-0.5585,39,-0.2791,36,-0.4582,40,-0.2599,63,0.45636
ENSG00000145494,NDUFS6,223,0.06365,273,0.38020,230,0.10609,243,0.19628,166,-0.4073,227,0.08663,212,-0.0248,207,-0.0579,150,-0.5636
ENSG00000164151,ICE1,19,-0.9854,27,-0.3474,25,-0.4651,28,-0.2720,56,0.80140,44,0.39729,41,0.32858,30,-0.2057,45,0.43970
ENSG00000133398,MED10,40,-0.7370,57,-0.1220,67,0.13012,80,0.42937,44,-0.5245,102,0.82625,65,0.09794,63,0.02783,54,-0.1894
ENSG00000215218,UBE2QL1,74,-1.0633,129,-0.1318,123,-0.2052,141,0.01454,155,0.16673,302,1.28465,146,0.07624,143,0.03319,106,-0.4270
ENSG00000145545,SRD5A1,17,-0.7530,16,-0.7916,26,-0.0730,37,0.45499,30,0.12999,43,0.70506,28,0.04613,30,0.12011,30,0.12084
ENSG00000112941,TENT4A,11,-1.1562,18,-0.2851,29,0.47162,11,-1.0816,23,0.08952,36,0.81272,27,0.39402,16,-0.4321,30,0.52772
ENSG00000078295,ADCY2,99,0.03876,94,-0.0405,101,0.06251,81,-0.2825,83,-0.2413,59,-0.7686,183,1.23594,30,-1.7652,52,-0.9436
ENSG00000215217,C5orf49,13,-0.3819,14,-0.2619,27,0.79823,11,-0.5802,5,-1.6198,17,0.04265,22,0.48066,22,0.44034,15,-0.0981
ENSG00000247516,MIR4458HG,33,0.45033,38,0.63675,43,0.82480,28,0.15677,28,0.13862,15,-0.7740,16,-0.8017,13,-0.9733,18,-0.5055
ENSG00000150753,CCT5,69,-1.0904,88,-0.6485,76,-0.8651,197,0.63159,131,-0.0325,151,0.19547,200,0.75284,190,0.56837,97,-0.5020
ENSG00000164237,CMBL,24,-0.7464,39,0.04826,54,0.54751,38,-0.0074,42,0.14485,34,-0.1793,43,0.21441,24,-0.6868,54,0.54275
ENSG00000145495,MARCH6,132,-0.8573,157,-0.5287,198,-0.1697,180,-0.3158,253,0.22458,338,0.69558,266,0.34106,358,0.79066,142,-0.6792
ENSG00000164236,ANKRD33B,16,-0.9449,34,0.26307,20,-0.5697,47,0.80840,29,0.01172,39,0.47841,33,0.26579,21,-0.5021,27,-0.0776
ENSG00000112977,DAP,36,0.46517,28,0.03992,24,-0.1991,11,-1.3656,30,0.12263,28,0.01625,26,-0.1352,22,-0.3564,38,0.49838
ENSG00000169862,CTNND2,236,-0.0553,295,0.30475,193,-0.3682,217,-0.1844,232,-0.0770,222,-0.1489,270,0.18088,218,-0.1761,293,0.29439
ENSG00000038382,TRIO,52,-0.7854,52,-0.7075,59,-0.5115,85,0.05397,91,0.14935,84,0.02754,110,0.51647,132,0.75919,82,-0.0122
ENSG00000154122,ANKH,73,-0.7338,92,-0.3167,85,-0.4329,124,0.15162,116,0.04627,151,0.47484,143,0.42670,110,-0.0343,129,0.21949
ENSG00000173545,ZNF622,20,-0.5491,28,-0.0320,27,-0.0829,20,-0.5242,24,-0.2333,43,0.67241,24,-0.2977,44,0.70427,37,0.42968
ENSG00000154153,RETREG1,33,-1.1428,70,0.10456,23,-1.5612,32,-1.0709,35,-0.9479,218,2.10677,60,-0.1417,80,0.32211,75,0.21732
ENSG00000145555,MYO10,88,1.12529,24,-1.1091,87,0.94548,36,-0.4931,64,0.42382,14,-1.8891,35,-0.5567,41,-0.2656,26,-0.9635
ENSG00000176788,BASP1,705,-0.8495,1203,0.04627,726,-0.7391,1137,-0.0430,980,-0.2770,2178,1.02870,1398,0.32308,1554,0.46046,867,-0.4670
ENSG00000248455,LINC02217,22,-0.1412,49,1.22465,13,-0.9109,4,-2.6121,2,-3.2360,56,1.43608,9,-1.5339,27,0.24269,46,1.09229
ENSG00000145526,CDH18,25,-0.7697,30,-0.4102,25,-0.7047,51,0.40252,104,1.63037,56,0.55619,40,0.03342,16,-1.3470,23,-0.8534
ENSG00000286961,AC091938.1,46,0.30934,31,-0.3392,41,0.07700,104,1.67459,54,0.53597,5,-3.0451,17,-1.2989,31,-0.3595,34,-0.2077
ENSG00000040731,CDH10,19,-1.1857,25,-0.7222,16,-1.4166,25,-0.6861,27,-0.5709,89,1.34415,54,0.53826,78,1.10701,32,-0.3557
ENSG00000113360,DROSHA,15,-1.1336,11,-1.4793,45,0.67522,17,-0.8498,37,0.35106,36,0.30152,35,0.31909,45,0.67675,34,0.23693
ENSG00000082213,C5orf22,9,-1.5133,23,-0.0101,15,-0.6076,6,-1.9917,29,0.39240,44,1.04239,28,0.36896,24,0.09627,37,0.76154
ENSG00000133401,PDZD2,52,0.03561,19,-1.5018,65,0.40248,86,0.85405,137,1.68558,9,-2.5006,45,-0.2242,15,-1.8502,35,-0.5731
ENSG00000113384,GOLPH3,35,-0.1115,22,-0.8179,16,-1.2214,37,0.01988,63,0.86862,42,0.20797,39,0.10498,35,-0.0877,43,0.24114
ENSG00000150712,MTMR12,20,-1.2023,23,-0.8825,47,0.23430,89,1.30302,76,1.01333,16,-1.4206,41,0.02545,21,-1.0192,55,0.47298
ENSG00000056097,ZFR,158,-0.0054,93,-0.8261,174,0.15400,133,-0.2715,354,1.34791,78,-1.0807,148,-0.1176,108,-0.5988,189,0.28700
ENSG00000113387,SUB1,317,-0.5961,328,-0.4962,435,-0.0524,577,0.40016,632,0.54757,419,-0.1142,559,0.39250,352,-0.3835,455,0.01860
ENSG00000113407,TARS,20,-0.4369,18,-0.5121,20,-0.4095,30,0.23426,30,0.23352,46,0.93670,28,0.17388,21,-0.3213,22,-0.2454
ENSG00000113456,RAD1,13,-0.8521,17,-0.4755,16,-0.5568,38,0.82586,39,0.87950,25,0.14825,26,0.23472,17,-0.4657,20,-0.2190
ENSG00000113460,BRIX1,11,-1.0481,17,-0.3286,17,-0.3155,32,0.61983,10,-1.2039,16,-0.4447,38,1.08195,11,-0.9841,34,0.74498
ENSG00000168724,DNAJC21,23,-0.6434,35,0.09214,38,0.17973,24,-0.5221,43,0.38693,23,-0.5715,31,-0.1144,49,0.61420,48,0.58616
ENSG00000152582,SPEF2,13,-0.1696,14,0.01300,13,-0.1096,13,-0.1633,11,-0.3743,23,0.78964,12,-0.2035,13,-0.1766,18,0.37103
ENSG00000164187,LMBRD2,63,-1.0446,63,-0.9674,107,-0.1401,127,0.13103,174,0.63944,163,0.53386,116,-0.0188,193,0.81100,106,-0.1662
ENSG00000152620,NADK2,47,0.09693,32,-0.5190,48,0.13599,42,-0.0663,61,0.50669,47,0.08969,53,0.32568,30,-0.5779,27,-0.7711
ENSG00000079215,SLC1A3,696,1.27412,171,-1.1485,580,0.77078,202,-0.8997,545,0.66654,48,-3.0081,341,-0.1051,108,-1.8343,250,-0.5755
ENSG00000285967,NIPBL-DT,15,-0.1015,10,-0.6806,23,0.63119,4,-1.8760,24,0.69765,17,0.14310,19,0.36655,11,-0.5499,14,-0.1357
ENSG00000164190,NIPBL,27,0.53968,17,-0.2391,18,-0.1832,4,-2.4473,21,0.10999,11,-0.8229,21,0.07952,17,-0.2284,35,0.91954
ENSG00000197603,CPLANE1,28,0.58033,18,-0.2227,27,0.46247,10,-1.0443,31,0.68663,16,-0.3983,17,-0.2915,22,0.15061,9,-1.2043
ENSG00000082068,WDR70,15,-0.3763,17,-0.1651,33,0.92352,20,0.09714,30,0.75978,14,-0.4294,21,0.17201,14,-0.4612,7,-1.5062
ENSG00000113594,LIFR,39,0.58682,12,-1.3547,40,0.51985,32,0.16110,50,0.90081,11,-1.4761,23,-0.3987,29,0.02809,18,-0.7170
ENSG00000164327,RICTOR,19,-0.4263,14,-0.8244,34,0.49983,28,0.20234,30,0.31270,33,0.45336,26,0.07442,10,-1.3614,32,0.44178
ENSG00000113638,TTC33,24,-0.8989,41,-0.0431,31,-0.4796,63,0.65039,41,-0.0405,77,0.98110,46,0.16009,37,-0.2169,33,-0.3908
ENSG00000132356,PRKAA1,12,-0.6399,6,-1.5536,10,-0.7933,13,-0.4648,17,0.01019,18,0.03008,30,1.00454,39,1.33258,5,-1.8801
ENSG00000145592,RPL37,1810,0.72883,2002,0.80660,1415,0.23353,1000,-0.3163,575,-1.1626,773,-0.7127,937,-0.4566,922,-0.4417,1267,0.05695
ENSG00000182836,PLCXD3,11,-1.3231,40,0.79838,31,0.35524,8,-1.6752,19,-0.4159,35,0.53973,46,1.17003,11,-1.1506,14,-0.8256
ENSG00000083720,OXCT1,91,-0.9826,154,-0.0957,98,-0.7902,245,0.64908,188,0.22029,260,0.75187,183,0.19407,182,0.16341,128,-0.3825
