Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000136404,TM6SF1,19,0.26400,4,-2.0052,48,1.89047,5,-1.7196,19,0.36145
ENSG00000166503,HDGFL3,117,-0.5915,145,-0.2914,222,0.42187,173,0.02306,184,0.17580
ENSG00000140600,SH3GL3,89,0.21506,49,-0.8073,103,0.45305,101,0.48093,72,-0.1823
ENSG00000177082,WDR73,11,-0.1944,12,-0.1688,18,0.54144,14,0.08749,12,-0.1183
ENSG00000197696,NMB,13,0.20984,10,-0.2074,13,0.19120,10,-0.3099,12,0.16508
ENSG00000140612,SEC11A,72,1.56029,34,0.29232,32,0.15079,19,-0.7345,20,-0.7893
ENSG00000166716,ZNF592,26,1.02566,11,-0.4142,10,-0.5683,17,0.37935,12,-0.3562
ENSG00000073417,PDE8A,40,2.37023,11,0.11110,13,0.32222,5,-1.3065,5,-1.3373
ENSG00000170776,AKAP13,107,2.00655,27,-0.4066,44,0.41071,32,-0.1442,19,-1.2453
ENSG00000140538,NTRK3,65,-0.6417,57,-0.9207,75,-0.4277,133,0.56975,115,0.41118
ENSG00000259494,MRPL46,21,-0.3612,26,-0.0821,19,-0.5168,20,-0.5006,34,0.62605
ENSG00000181991,MRPS11,61,-0.1538,54,-0.3947,45,-0.6322,87,0.47045,72,0.15038
ENSG00000140545,MFGE8,75,1.58185,35,0.30677,13,-1.2423,15,-1.1396,27,-0.1987
ENSG00000140526,ABHD2,157,0.87495,70,-0.4832,89,-0.0618,117,0.43874,76,-0.4385
ENSG00000140521,POLG,14,-0.5552,16,-0.3939,19,-0.0928,28,0.63147,20,-0.0220
ENSG00000166823,MESP1,38,-1.2924,54,-0.8384,39,-1.2566,142,0.92507,103,0.39782
ENSG00000157823,AP3S2,29,-0.5320,43,0.06737,69,0.83902,45,0.17508,34,-0.4033
ENSG00000242498,ARPIN,22,0.85686,11,-0.3417,19,0.54163,10,-0.5123,12,-0.1252
ENSG00000259291,ZNF710-AS1,7,-1.9068,40,0.84592,31,0.29431,23,-0.2007,23,-0.2288
ENSG00000182054,IDH2,30,-1.0815,79,0.47693,41,-0.6359,66,0.12015,63,0.06938
ENSG00000185033,SEMA4B,10,-0.3084,11,-0.2897,16,0.37764,14,0.10641,13,0.05786
ENSG00000185043,CIB1,68,0.75055,42,-0.0395,22,-1.0173,50,0.26202,39,-0.2190
ENSG00000182768,NGRN,327,-0.2878,269,-0.6547,432,0.15431,365,-0.1293,474,0.48945
ENSG00000140575,IQGAP1,59,2.62990,11,-0.3808,8,-0.7604,8,-1.0176,9,-0.9242
ENSG00000140577,CRTC3,18,0.68529,11,-0.0802,20,0.86895,15,0.36113,7,-1.0355
ENSG00000140564,FURIN,68,1.33698,21,-0.6402,16,-1.0067,31,0.03333,30,-0.0817
ENSG00000196547,MAN2A2,42,-0.0281,30,-0.6057,39,-0.1103,51,0.34044,45,0.16000
ENSG00000184508,HDDC3,35,0.67602,17,-0.5100,19,-0.2526,29,0.44659,21,-0.2421
ENSG00000140553,UNC45A,33,0.89086,13,-0.6701,23,0.31292,22,0.27936,16,-0.3763
ENSG00000184056,VPS33B,12,-0.4039,8,-0.9656,14,-0.1674,22,0.67428,17,0.20090
ENSG00000185518,SV2B,198,-0.4760,137,-1.1382,356,0.45943,475,1.12928,227,-0.3850
ENSG00000176463,SLCO3A1,20,0.26663,11,-0.6653,35,1.18896,19,0.17589,14,-0.4788
ENSG00000185442,FAM174B,27,0.34294,16,-0.4860,27,0.31446,28,0.46975,19,-0.3307
ENSG00000272888,LINC01578,124,0.59805,80,-0.1409,77,-0.1848,69,-0.3881,91,0.12979
ENSG00000173575,CHD2,113,0.94355,75,0.28254,102,0.76838,43,-0.6790,47,-0.6612
ENSG00000182175,RGMA,18,0.98829,14,0.65293,27,1.76636,2,-2.2699,5,-1.2951
ENSG00000185551,NR2F2,53,0.00068,48,-0.1554,73,0.53842,60,0.25092,46,-0.3182
ENSG00000140443,IGF1R,14,-0.7404,15,-0.6862,35,0.72537,25,0.20414,24,0.14513
ENSG00000182253,SYNM,89,0.79362,32,-0.9379,38,-0.5686,64,0.26153,58,0.13584
ENSG00000168904,LRRC28,12,0.19396,6,-1.0570,6,-0.9058,14,0.48854,13,0.37864
ENSG00000068305,MEF2A,54,-0.8751,54,-0.9434,56,-0.8051,131,0.61689,116,0.53250
ENSG00000131873,CHSY1,98,3.00260,15,-0.5052,10,-1.1262,9,-1.4016,12,-1.0440
ENSG00000131871,SELENOS,93,1.57610,35,-0.0798,29,-0.4031,30,-0.3780,30,-0.4958
ENSG00000131876,SNRPA1,24,-0.3699,23,-0.4897,20,-0.6257,36,0.30978,35,0.38818
ENSG00000184277,TM2D3,97,-0.2733,67,-0.9251,142,0.33626,174,0.77724,109,-0.1427
ENSG00000185418,TARSL2,18,-0.5835,21,-0.3339,23,-0.1813,26,0.00696,31,0.44313
ENSG00000161980,POLR3K,37,-0.0864,31,-0.3796,28,-0.5007,58,0.75052,36,-0.1508
ENSG00000161981,SNRNP25,66,-0.4628,97,0.14706,72,-0.3338,96,0.13585,92,0.07226
ENSG00000103152,MPG,50,-0.1141,39,-0.5832,43,-0.3689,75,0.60952,55,0.05127
ENSG00000103148,NPRL3,28,0.26242,21,-0.1527,27,0.24780,29,0.41142,19,-0.4190
ENSG00000188536,HBA2,9262,9.23020,66,-4.1286,5,-7.5944,0,-13.529,0,-13.059
ENSG00000206172,HBA1,3678,9.02800,26,-4.1134,9,-5.4611,0,-11.227,0,-12.847
ENSG00000086506,HBQ1,9,-1.3511,13,-0.8562,15,-0.6053,34,0.83436,26,0.35674
ENSG00000007392,LUC7L,23,-0.6139,25,-0.5067,33,-0.0150,35,0.08130,40,0.43742
ENSG00000167930,FAM234A,28,0.85189,15,-0.1400,15,-0.1192,15,-0.2108,16,-0.1360
ENSG00000076344,RGS11,20,0.39222,15,-0.0123,19,0.34280,12,-0.4365,15,-0.0321
ENSG00000242173,ARHGDIG,251,-0.4895,268,-0.4268,287,-0.2782,441,0.47369,366,0.16789
ENSG00000185615,PDIA2,5,-1.2162,5,-1.3430,13,0.20704,21,1.12006,12,-0.0066
ENSG00000086504,MRPL28,80,-0.4116,90,-0.2465,118,0.20656,137,0.51960,97,-0.1743
ENSG00000103202,NME4,67,0.49205,50,0.03782,48,-0.0275,29,-0.8693,55,0.24843
ENSG00000242612,DECR2,8,-0.9051,8,-0.9085,9,-0.6769,18,0.43398,19,0.63698
ENSG00000090565,RAB11FIP3,53,0.40731,46,0.18925,49,0.26385,34,-0.3521,38,-0.1935
ENSG00000007541,PIGQ,11,-1.0076,16,-0.5026,17,-0.4203,35,0.88546,22,0.03031
ENSG00000197562,RAB40C,20,-1.3288,32,-0.7378,45,-0.1405,82,1.00134,49,0.01303
ENSG00000130731,METTL26,141,-0.6959,154,-0.6177,119,-0.9601,244,0.18906,286,0.69982
ENSG00000172366,MCRIP2,34,0.20862,29,-0.0458,35,0.28270,26,-0.2441,29,-0.0127
ENSG00000140983,RHOT2,43,0.42511,19,-0.9491,30,-0.1463,44,0.52328,33,-0.0001
ENSG00000103269,RHBDL1,11,-1.5176,16,-1.0560,17,-0.8604,34,0.27253,42,0.96633
ENSG00000103266,STUB1,141,-0.3763,143,-0.3950,144,-0.3399,191,0.11578,209,0.39743
ENSG00000161999,JMJD8,24,0.30374,15,-0.5367,21,0.08437,27,0.57229,18,-0.2701
ENSG00000127585,FBXL16,294,-0.8389,633,0.42692,381,-0.4393,430,-0.2778,557,0.25623
ENSG00000103260,METRN,162,0.09852,266,1.09845,121,-0.3639,76,-1.1623,139,-0.2134
ENSG00000103254,ANTKMT,60,-0.7631,84,-0.2904,60,-0.7713,126,0.45265,112,0.31176
ENSG00000103253,HAGHL,15,-0.9285,21,-0.4926,28,0.01541,21,-0.4841,38,0.82427
ENSG00000103245,CIAO3,12,-0.5894,11,-0.8477,13,-0.5053,28,0.86767,19,0.13937
ENSG00000007376,RPUSD1,16,-0.0486,9,-1.0906,12,-0.5316,18,0.13517,22,0.64931
ENSG00000103227,LMF1,13,-0.1304,12,-0.3941,17,0.19785,16,0.12446,15,0.12413
ENSG00000260807,AC009041.2,35,-0.1176,32,-0.2976,52,0.54415,51,0.56579,31,-0.4461
ENSG00000005513,SOX8,67,1.25865,32,0.04139,54,0.88118,23,-0.5806,21,-0.8336
ENSG00000103275,UBE2I,79,-0.1847,66,-0.5145,105,0.26946,126,0.65748,80,-0.2383
ENSG00000007516,BAIAP3,119,-0.4333,89,-0.9711,123,-0.3908,236,0.77499,170,0.19675
ENSG00000007520,TSR3,73,0.11035,65,-0.0980,46,-0.6254,75,0.16920,71,0.10120
ENSG00000090581,GNPTG,62,-0.4144,66,-0.3630,61,-0.4312,115,0.67441,80,-0.0061
ENSG00000059145,UNKL,11,-0.2257,8,-0.6452,21,0.82943,16,0.41414,11,-0.2410
ENSG00000174109,C16orf91,12,-0.8018,11,-0.9849,15,-0.3980,32,0.88530,22,0.20341
ENSG00000103249,CLCN7,33,-0.4756,23,-1.0865,46,0.07423,63,0.66845,48,0.18775
ENSG00000100726,TELO2,7,-1.2637,11,-0.6225,17,0.02440,17,0.08418,21,0.61408
ENSG00000007545,CRAMP1,5,-1.2197,8,-0.6117,13,0.14845,18,0.73966,12,0.05814
ENSG00000138834,MAPK8IP3,147,-0.1825,96,-0.9227,250,0.67957,228,0.61230,151,-0.2031
ENSG00000103024,NME3,96,0.35421,65,-0.3069,75,-0.0474,74,-0.0684,81,0.10695
ENSG00000074071,MRPS34,60,-0.5618,64,-0.4908,75,-0.2038,93,0.15140,101,0.43286
ENSG00000162032,SPSB3,52,0.93864,20,-0.6604,29,-0.0097,27,-0.1491,30,0.02690
ENSG00000095906,NUBP2,28,-0.0001,29,0.04346,35,0.34082,24,-0.2751,28,0.00342
ENSG00000063854,HAGH,97,-0.5446,94,-0.6613,88,-0.7028,183,0.53181,159,0.37304
ENSG00000180185,FAHD1,38,0.25040,25,-0.4405,44,0.47427,42,0.44390,28,-0.3706
ENSG00000198736,MSRB1,24,1.19665,13,0.17422,8,-0.4643,9,-0.3604,10,-0.3753
ENSG00000140990,NDUFB10,219,-0.0033,226,0.05380,170,-0.3984,185,-0.3004,245,0.28196
ENSG00000140988,RPS2,962,0.96644,498,-0.1405,370,-0.5923,326,-0.8624,603,0.27930
ENSG00000255198,SNHG9,84,0.19265,94,0.41763,31,-1.3535,58,-0.4348,82,0.23258
ENSG00000183751,TBL3,17,-0.2172,14,-0.5710,16,-0.2942,27,0.64138,20,0.03047
ENSG00000127554,GFER,15,0.43098,7,-0.7613,12,0.05967,10,-0.1776,13,0.33260
ENSG00000127561,SYNGR3,147,-0.4345,101,-1.0908,372,1.09589,235,0.35925,186,-0.0953
ENSG00000065054,SLC9A3R2,140,2.23439,24,-0.8926,24,-0.8328,24,-0.8649,36,-0.2540
ENSG00000065057,NTHL1,32,0.11979,29,-0.0445,47,0.77008,29,-0.0129,25,-0.3764
ENSG00000103197,TSC2,37,-0.2551,38,-0.1951,52,0.30556,42,-0.0376,45,0.11334
ENSG00000008710,PKD1,22,-1.3751,40,-0.5135,78,0.61341,54,0.02628,62,0.36337
ENSG00000167964,RAB26,26,-0.7140,26,-0.7404,77,1.04507,47,0.23948,40,-0.0482
ENSG00000260260,SNHG19,20,-0.2929,28,0.29587,29,0.29699,12,-1.1935,28,0.37318
ENSG00000131653,TRAF7,13,-0.2896,13,-0.2519,18,0.19340,8,-1.1138,21,0.74026
ENSG00000167971,CASKIN1,58,-0.3714,80,0.15476,98,0.47987,60,-0.3331,74,0.02057
ENSG00000167965,MLST8,21,-1.2601,38,-0.3814,56,0.27269,45,-0.0938,57,0.50712
ENSG00000184207,PGP,90,-0.5262,76,-0.8467,128,0.03840,162,0.47630,140,0.27132
ENSG00000167967,E4F1,8,-1.0170,12,-0.4665,17,0.06392,18,0.13964,20,0.43915
ENSG00000167969,ECI1,29,-0.3144,38,0.13932,45,0.40350,19,-1.0466,41,0.38838
ENSG00000205937,RNPS1,142,-0.3333,100,-0.9409,216,0.34247,215,0.38403,190,0.20340
ENSG00000167972,ABCA3,53,-0.2703,44,-0.6185,50,-0.3615,93,0.73153,63,0.01609
ENSG00000162065,TBC1D24,46,0.06154,31,-0.5972,60,0.48721,49,0.16969,45,0.00018
ENSG00000185883,ATP6V0C,1085,-0.2925,874,-0.6915,1934,0.64695,1674,0.46561,1233,-0.1338
ENSG00000162066,AMDHD2,2,-1.9355,12,0.56986,11,0.32113,12,0.47759,7,-0.4958
ENSG00000140992,PDPK1,80,-0.4583,92,-0.2712,133,0.35022,127,0.30891,105,-0.0419
ENSG00000167978,SRRM2,108,0.28382,87,-0.0732,157,0.90928,93,0.05050,70,-0.5657
ENSG00000103363,ELOB,534,-0.4263,711,0.02878,404,-0.8570,694,-0.0152,812,0.37861
ENSG00000162076,FLYWCH2,47,0.34137,27,-0.5867,31,-0.3144,44,0.23879,41,0.14337
ENSG00000059122,FLYWCH1,21,-0.5329,19,-0.7286,32,0.12726,35,0.28892,34,0.32687
ENSG00000162073,PAQR4,19,-0.1844,13,-0.8153,20,-0.1109,39,1.19383,18,-0.4404
ENSG00000006327,TNFRSF12A,152,4.41429,12,-0.9967,3,-2.7177,1,-4.6080,8,-1.8211
ENSG00000103145,HCFC1R1,240,0.29666,156,-0.4384,278,0.53662,182,-0.1662,202,0.01899
ENSG00000085644,ZNF213,15,0.10578,10,-0.5680,14,-0.0419,14,-0.0510,16,0.33678
ENSG00000006194,ZNF263,24,0.37341,11,-0.8852,13,-0.6463,31,0.92826,17,-0.2057
ENSG00000122390,NAA60,40,0.16616,27,-0.5093,18,-1.0079,45,0.43650,39,0.20531
ENSG00000103351,CLUAP1,20,-0.2195,23,0.03227,33,0.59759,23,0.05077,20,-0.2472
ENSG00000126602,TRAP1,71,-0.1480,52,-0.7107,57,-0.4979,112,0.67641,82,0.10707
ENSG00000005339,CREBBP,75,1.01720,29,-0.5605,53,0.42909,44,0.13669,33,-0.4646
ENSG00000162104,ADCY9,6,-1.0896,11,-0.1515,9,-0.4921,20,0.95204,11,-0.1986
ENSG00000217930,PAM16,60,-0.3757,54,-0.5952,35,-1.2139,82,0.11453,100,0.70289
ENSG00000262246,CORO7,20,0.49048,8,-0.9258,16,0.13213,17,0.26224,15,0.05668
ENSG00000168140,VASN,55,2.46350,7,-1.0609,8,-0.8599,11,-0.3603,10,-0.6905
ENSG00000103423,DNAJA3,29,-0.5055,29,-0.5681,32,-0.3402,61,0.79173,40,0.00228
ENSG00000153406,NMRAL1,40,-0.1653,48,0.15344,52,0.28396,45,0.04874,40,-0.1973
ENSG00000103415,HMOX2,79,-0.3632,69,-0.6382,61,-0.7584,122,0.37516,118,0.44406
ENSG00000089486,CDIP1,137,-0.3926,123,-0.6175,269,0.69652,206,0.28535,174,-0.0256
ENSG00000153443,UBALD1,45,-0.1314,27,-1.0050,49,0.01033,57,0.31045,56,0.35270
ENSG00000102858,MGRN1,28,-0.6055,35,-0.2914,45,0.12992,54,0.50925,40,-0.0514
ENSG00000168101,NUDT16L1,40,-0.6261,42,-0.5757,38,-0.6734,70,0.30516,72,0.51617
ENSG00000067836,ROGDI,78,-0.2617,76,-0.3349,76,-0.2895,125,0.58955,90,-0.0417
ENSG00000140632,GLYR1,66,-0.4906,72,-0.3778,99,0.16008,110,0.37049,92,0.06383
ENSG00000118900,UBN1,27,0.44992,16,-0.3751,25,0.32446,24,0.31355,18,-0.3244
ENSG00000118898,PPL,9,-0.0273,5,-1.0879,28,1.85988,10,0.12730,7,-0.6749
ENSG00000103184,SEC14L5,14,0.48181,7,-0.6141,15,0.49399,12,0.25383,10,-0.2430
ENSG00000103174,NAGPA,16,-1.2225,15,-1.3831,17,-1.1092,67,1.25406,40,0.26371
ENSG00000033011,ALG1,7,-0.7848,7,-0.7379,17,0.57841,16,0.54286,12,-0.0013
ENSG00000153446,C16orf89,26,0.92305,21,0.65034,7,-1.1589,7,-1.1411,14,-0.0303
ENSG00000078328,RBFOX1,163,-0.7320,150,-0.9348,241,-0.1218,404,0.85468,271,0.10543
ENSG00000183044,ABAT,135,-0.1161,138,-0.0953,217,0.65554,103,-0.6010,155,0.16031
ENSG00000153048,CARHSP1,18,-0.5774,32,0.39981,22,-0.2476,14,-1.0732,32,0.53245
ENSG00000187555,USP7,84,-0.0756,62,-0.6098,96,0.13796,127,0.68294,81,-0.1920
ENSG00000182831,C16orf72,21,-0.3439,25,-0.0631,26,-0.0029,27,0.07326,27,0.10953
ENSG00000183454,GRIN2A,114,-0.6564,94,-1.0362,178,0.04585,293,1.03370,166,-0.0965
ENSG00000166669,ATF7IP2,35,-0.3270,19,-1.3777,6,-2.7975,48,0.18461,65,1.13321
ENSG00000166676,TVP23A,12,0.25621,9,-0.3571,19,0.98581,13,0.42127,7,-0.7182
ENSG00000182108,DEXI,26,-0.8578,40,-0.2278,48,0.07330,46,0.00784,53,0.35814
ENSG00000038532,CLEC16A,8,-0.8992,9,-0.8118,18,0.39969,18,0.40063,16,0.25542
ENSG00000189067,LITAF,173,3.00355,37,0.01377,23,-0.6762,10,-2.0034,18,-1.3831
ENSG00000184602,SNN,134,-0.4686,152,-0.2985,71,-1.4343,268,0.75429,190,0.12310
ENSG00000153066,TXNDC11,20,0.67791,8,-0.9168,10,-0.3685,15,0.26148,14,0.13301
ENSG00000122299,ZC3H7A,31,0.82285,15,-0.4185,17,-0.1152,19,0.03376,18,-0.1129
ENSG00000171490,RSL1D1,146,1.01872,66,-0.3113,89,0.17953,82,0.05853,65,-0.4353
ENSG00000103342,GSPT1,91,0.48417,61,-0.1779,72,0.09772,60,-0.1956,67,-0.0056
ENSG00000237515,SHISA9,21,-1.3228,25,-1.1171,66,0.48511,68,0.60434,55,0.26125
ENSG00000186260,MRTFB,129,-1.0463,134,-1.0724,158,-0.7325,445,1.11738,271,0.16874
ENSG00000262454,MIR193BHG,1,-2.4919,12,0.41101,14,0.58475,5,-1.0438,12,0.47045
ENSG00000140694,PARN,40,0.82991,14,-0.8909,20,-0.3015,24,0.02252,26,0.18455
ENSG00000103429,BFAR,22,0.16943,14,-0.5774,21,0.08747,22,0.17495,21,0.11767
ENSG00000103512,NOMO1,27,-1.1691,43,-0.5130,42,-0.5191,95,0.94505,59,0.04178
ENSG00000179889,PDXDC1,51,0.16921,30,-0.7264,65,0.55144,46,-0.0125,48,0.11350
ENSG00000157045,NTAN1,49,0.79521,36,0.30537,20,-0.6206,27,-0.2066,27,-0.2647
ENSG00000085721,RRN3,16,-0.2570,12,-0.7915,16,-0.2511,23,0.31754,22,0.38727
ENSG00000156968,MPV17L,14,0.48661,11,0.07575,15,0.55709,15,0.68682,6,-1.1640
ENSG00000166780,BMERB1,127,-0.8067,141,-0.7068,329,0.72099,265,0.40699,215,0.02222
ENSG00000166783,MARF1,65,0.63165,38,-0.2486,82,1.03476,33,-0.4805,37,-0.3596
ENSG00000133393,FOPNL,12,-1.1999,20,-0.4352,34,0.42675,27,0.09520,30,0.33685
ENSG00000103489,XYLT1,29,0.05566,18,-0.7142,34,0.30187,36,0.46120,27,-0.0742
ENSG00000134419,RPS15A,1037,1.38958,500,0.15303,265,-0.8607,291,-0.7835,428,-0.1671
ENSG00000170540,ARL6IP1,438,-0.2450,364,-0.5897,888,0.92086,521,0.03717,503,-0.0369
ENSG00000157106,SMG1,31,0.13300,21,-0.5100,28,-0.0258,32,0.26641,29,0.07460
ENSG00000167186,COQ7,5,-1.6938,14,-0.0664,14,-0.0442,20,0.57743,15,0.03061
ENSG00000103528,SYT17,41,-1.0032,41,-1.0809,145,1.02392,108,0.60318,75,-0.1075
ENSG00000006007,GDE1,99,0.14253,62,-0.6483,98,0.13001,107,0.31313,92,0.04669
ENSG00000103540,CCP110,43,0.25553,29,-0.4188,50,0.47287,36,-0.0719,37,-0.0023
ENSG00000103544,VPS35L,52,0.37512,34,-0.3331,38,-0.1330,53,0.47312,37,-0.2524
ENSG00000103550,KNOP1,12,-0.3626,18,0.27187,31,1.20076,13,-0.2883,12,-0.5342
ENSG00000174628,IQCK,12,0.04365,12,0.03960,9,-0.3976,10,-0.3190,13,0.28432
ENSG00000261195,AC027130.1,20,1.55488,14,1.04968,14,0.86476,0,-3.3970,4,-1.2293
ENSG00000167191,GPRC5B,173,0.35811,221,0.89819,199,0.58665,55,-1.5295,116,-0.4055
ENSG00000066654,THUMPD1,31,-0.1929,21,-0.8540,48,0.52508,42,0.32282,36,0.08275
ENSG00000102897,LYRM1,16,-1.4235,38,-0.1009,42,0.06290,46,0.26411,44,0.21532
ENSG00000011638,TMEM159,15,-0.1220,8,-1.1031,11,-0.5208,32,1.34332,14,-0.3520
ENSG00000103316,CRYM,120,-1.1625,186,-0.5478,112,-1.2621,416,0.95713,277,0.21146
ENSG00000197006,METTL9,104,0.12773,85,-0.2298,89,-0.1295,107,0.18631,97,0.01411
ENSG00000140740,UQCRC2,136,-0.3568,122,-0.5827,163,-0.0744,187,0.16213,198,0.37152
ENSG00000185716,MOSMO,49,0.19224,24,-0.9634,72,0.83065,52,0.31711,40,-0.1753
ENSG00000103319,EEF2K,10,0.11883,9,-0.1220,14,0.70081,9,-0.0528,8,-0.2554
ENSG00000058600,POLR3E,18,0.55517,8,-0.7737,11,-0.2588,13,0.10442,14,0.20936
ENSG00000140743,CDR2,22,0.65853,11,-0.4718,3,-2.1625,21,0.67315,14,-0.0675
ENSG00000122254,HS3ST2,7,-1.1469,7,-1.3533,115,4.38531,4,-2.1995,4,-2.3947
ENSG00000103404,USP31,4,-1.5573,12,0.08465,18,0.68347,14,0.25813,11,-0.1675
ENSG00000168434,COG7,13,-0.1692,13,-0.1593,19,0.42708,17,0.32123,13,-0.2502
ENSG00000103365,GGA2,27,0.25290,14,-0.8686,19,-0.2678,31,0.57178,23,0.04341
ENSG00000103356,EARS2,13,-0.0977,7,-1.1708,17,0.35858,18,0.50333,14,0.11716
ENSG00000103353,UBFD1,18,-1.2378,32,-0.4023,64,0.74130,37,-0.1340,46,0.31725
ENSG00000004779,NDUFAB1,176,-0.7048,271,-0.0350,223,-0.3376,296,0.12772,307,0.26441
ENSG00000166847,DCTN5,66,-0.2396,54,-0.6085,107,0.53136,91,0.30573,77,-0.0079
ENSG00000166501,PRKCB,280,-1.3985,1292,1.24581,2343,2.19631,401,-0.9368,233,-2.1017
ENSG00000006116,CACNG3,129,-0.5009,135,-0.4810,131,-0.4825,287,0.93104,168,-0.1284
ENSG00000122257,RBBP6,52,0.14013,40,-0.3068,90,1.05641,50,0.06772,39,-0.4532
ENSG00000090905,TNRC6A,46,-0.0128,43,-0.1097,108,1.44056,49,0.12023,31,-0.8696
ENSG00000205629,LCMT1,77,0.16322,48,-0.6305,54,-0.3965,79,0.22907,78,0.27132
ENSG00000182601,HS3ST4,24,0.89646,14,-0.0246,50,2.27154,7,-1.1117,6,-1.6175
ENSG00000169189,NSMCE1,39,0.05187,28,-0.4752,34,-0.1445,49,0.51094,36,-0.0586
ENSG00000077235,GTF3C1,42,-0.2381,31,-0.7968,84,0.88838,56,0.23268,48,-0.0575
ENSG00000169181,GSG1L,8,-1.5207,16,-0.5087,8,-1.3650,25,0.28668,28,0.80601
ENSG00000169180,XPO6,62,0.31815,29,-0.9444,48,-0.0806,75,0.73983,47,-0.1597
ENSG00000188322,SBK1,1,-3.5423,15,-0.0506,15,-0.1136,14,-0.2439,21,0.75061
ENSG00000188603,CLN3,18,0.74939,8,-0.4422,15,0.44257,12,0.15807,9,-0.3854
ENSG00000176046,NUPR1,90,1.96855,41,0.63644,18,-0.7841,14,-1.1607,19,-0.9550
ENSG00000196502,SULT1A1,25,-0.7476,36,-0.1965,59,0.62386,59,0.70382,33,-0.4807
ENSG00000168488,ATXN2L,18,-0.8325,15,-1.1361,45,0.63110,49,0.87277,29,-0.1317
ENSG00000178952,TUFM,115,-0.2327,104,-0.4242,151,0.19981,153,0.25187,138,0.08364
ENSG00000178188,SH2B1,21,-0.6470,23,-0.5977,41,0.38243,40,0.42362,33,0.08573
ENSG00000176953,NFATC2IP,34,0.43122,11,-1.3584,48,0.98390,30,0.27426,24,-0.1918
ENSG00000169682,SPNS1,4,-1.8870,14,-0.0427,16,0.15451,19,0.50850,15,0.01878
ENSG00000183336,BOLA2,13,-0.5553,13,-0.6588,13,-0.5180,28,0.76807,20,0.13339
ENSG00000103485,QPRT,9,-0.8380,17,0.05824,40,1.50132,6,-1.7020,18,0.14475
ENSG00000079616,KIF22,20,-0.4785,30,0.15642,28,0.04559,29,0.10247,27,-0.0377
ENSG00000103495,MAZ,87,0.09057,62,-0.4873,111,0.50208,93,0.22610,78,-0.1173
ENSG00000167371,PRRT2,116,-0.6670,124,-0.6229,320,0.98190,292,0.96943,127,-0.7325
ENSG00000280789,PAGR1,22,0.26620,15,-0.3833,18,-0.0159,21,0.20019,18,-0.0050
ENSG00000103502,CDIPT,106,0.30240,66,-0.4948,117,0.46499,93,0.09328,85,-0.0890
ENSG00000174938,SEZ6L2,193,-0.7459,150,-1.2253,596,1.09266,432,0.61981,289,-0.1695
ENSG00000174939,ASPHD1,84,-0.4617,108,-0.0659,70,-0.7261,110,-0.0306,133,0.42900
ENSG00000174943,KCTD13,24,-0.8140,31,-0.4934,34,-0.3220,40,-0.0750,53,0.67924
ENSG00000149932,TMEM219,108,-0.0862,128,0.20581,116,0.02190,92,-0.3818,120,0.11395
ENSG00000149930,TAOK2,16,-1.0764,34,0.05666,28,-0.2257,42,0.43392,33,0.02611
ENSG00000149929,HIRIP3,13,-0.8841,24,0.04283,25,0.12818,25,0.10392,24,0.10960
ENSG00000169592,INO80E,25,-0.3356,31,-0.0152,32,0.06491,25,-0.3799,35,0.32740
ENSG00000149927,DOC2A,134,-0.7217,108,-1.1397,177,-0.2955,397,1.24358,202,-0.1205
ENSG00000149926,TLCD3B,12,-0.9985,19,-0.3899,18,-0.4044,27,0.27038,28,0.45780
ENSG00000149925,ALDOA,60,-0.1336,34,-1.0978,25,-1.4509,91,0.63386,79,0.49773
ENSG00000149923,PPP4C,44,0.00541,40,-0.1996,47,0.11075,43,-0.0616,47,0.12233
ENSG00000090238,YPEL3,199,-0.5674,182,-0.7707,287,0.00665,363,0.44767,320,0.28247
ENSG00000102882,MAPK3,188,-0.3500,225,-0.0787,204,-0.2206,290,0.39291,231,-0.0348
ENSG00000102879,CORO1A,85,-0.2891,59,-0.9201,44,-1.3059,157,0.82912,115,0.29191
ENSG00000169627,BOLA2B,19,-0.2466,17,-0.4429,15,-0.6199,15,-0.6316,31,0.89000
ENSG00000169217,CD2BP2,36,-0.5731,40,-0.4542,46,-0.2081,63,0.34942,59,0.27724
ENSG00000169221,TBC1D10B,50,0.27326,34,-0.3502,77,0.99546,44,0.07037,34,-0.4472
ENSG00000180035,ZNF48,8,-0.4292,9,-0.4053,18,0.73613,13,0.21242,11,-0.0955
ENSG00000179965,ZNF771,10,-1.7655,37,0.14309,21,-0.7103,32,-0.1180,43,0.59183
ENSG00000179958,DCTPP1,38,-0.2067,31,-0.5760,30,-0.5739,49,0.19567,52,0.44937
ENSG00000179918,SEPHS2,46,-0.1570,34,-0.6969,41,-0.3327,64,0.43434,56,0.24978
ENSG00000229809,ZNF688,6,-1.4193,14,-0.1821,10,-0.6390,22,0.69870,16,0.14479
ENSG00000156858,PRR14,12,0.02067,7,-0.8885,16,0.40913,15,0.38150,12,0.03294
ENSG00000156860,FBRS,23,0.51514,17,0.01604,11,-0.6021,25,0.73588,12,-0.6441
