Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000125995,ROMO1,209,-0.1132,309,0.54319,311,0.55364,194,-0.2711,192,-0.3421
ENSG00000131051,RBM39,130,0.16013,127,0.12001,115,-0.0414,98,-0.3585,126,0.15040
ENSG00000025293,PHF20,43,-0.4099,45,-0.3267,66,0.30352,50,-0.1756,62,0.28848
ENSG00000171222,SCAND1,190,0.07249,178,-0.0352,228,0.37443,214,0.32397,144,-0.5103
ENSG00000260032,NORAD,665,-0.4171,589,-0.6087,789,-0.1413,887,0.05963,1021,0.41940
ENSG00000088367,EPB41L1,161,0.04149,133,-0.2789,201,0.41477,191,0.38577,127,-0.4640
ENSG00000131043,AAR2,11,-0.4480,9,-0.7279,10,-0.4737,15,0.07522,18,0.57884
ENSG00000080845,DLGAP4,81,-0.3351,90,-0.1634,83,-0.2965,119,0.35467,101,0.04354
ENSG00000101335,MYL9,13,-0.5926,96,3.57388,2,-3.2855,5,-2.0313,9,-1.3192
ENSG00000101084,RAB5IF,70,-0.4440,86,-0.1256,102,0.14872,74,-0.4228,112,0.46689
ENSG00000101079,NDRG3,117,-0.4935,120,-0.4556,101,-0.7225,141,-0.2197,217,0.80228
ENSG00000149639,SOGA1,25,-0.0551,25,-0.0890,23,-0.2127,25,-0.0601,29,0.20419
ENSG00000101347,SAMHD1,34,0.24494,40,0.51401,26,-0.2082,33,0.19439,23,-0.4879
ENSG00000118705,RPN2,97,0.23340,71,-0.2859,62,-0.5002,64,-0.5024,106,0.55846
ENSG00000101363,MANBAL,78,-0.2578,73,-0.3654,81,-0.1947,96,0.09318,103,0.27239
ENSG00000197122,SRC,12,-0.3507,17,0.19132,11,-0.5003,15,-0.0438,17,0.28875
ENSG00000166619,BLCAP,253,-0.3512,179,-0.8920,373,0.28897,378,0.37073,316,0.01859
ENSG00000053438,NNAT,521,0.42078,384,-0.0887,505,0.36738,313,-0.4766,402,-0.0174
ENSG00000132792,CTNNBL1,16,-0.3615,15,-0.4547,25,0.39081,25,0.50340,17,-0.3050
ENSG00000132821,VSTM2L,64,-1.2769,80,-0.9337,166,0.23259,192,0.57237,154,0.14974
ENSG00000101407,TTI1,14,-0.0236,15,0.04633,5,-1.5981,17,0.33231,16,0.19728
ENSG00000101413,RPRD1B,28,0.57026,14,-0.5822,13,-0.6356,22,0.18359,20,0.02508
ENSG00000198959,TGM2,14,0.49154,30,1.95812,7,-0.5564,10,0.01736,3,-1.9428
ENSG00000174365,SNHG11,16,-0.2223,14,-0.4609,27,0.56601,16,-0.3483,21,0.24055
ENSG00000170471,RALGAPB,22,-0.6312,27,-0.3166,24,-0.5299,38,0.27196,38,0.36350
ENSG00000101438,SLC32A1,29,-0.7312,27,-0.8416,102,1.41993,38,-0.3550,44,-0.0702
ENSG00000101445,PPP1R16B,83,0.20181,92,0.36394,79,0.10897,66,-0.1988,68,-0.1877
ENSG00000204103,MAFB,6,-1.5777,13,-0.3524,38,1.48632,10,-0.9209,18,0.26033
ENSG00000198900,TOP1,22,-1.1875,53,0.15383,47,-0.0331,54,0.22761,51,0.15564
ENSG00000124181,PLCG1,42,0.82237,22,-0.2894,20,-0.3894,20,-0.4438,28,0.14303
ENSG00000174306,ZHX3,51,0.56799,34,-0.1059,38,0.10020,34,-0.0901,32,-0.2406
ENSG00000124177,CHD6,35,0.33443,37,0.43444,10,-1.5749,38,0.58759,23,-0.4440
ENSG00000196090,PTPRT,50,-0.3527,27,-1.3047,55,-0.2135,131,1.70202,36,-1.1334
ENSG00000233508,AL021395.1,11,-0.2494,13,-0.0610,8,-0.7682,22,1.06653,10,-0.5986
ENSG00000124193,SRSF6,34,-0.1838,57,0.68374,35,-0.1307,34,-0.2399,37,-0.0550
ENSG00000185513,L3MBTL1,20,0.05845,9,-1.1558,4,-2.2529,30,0.89595,21,0.14194
ENSG00000101052,IFT52,15,-0.4053,20,0.04607,18,-0.1553,18,-0.1457,23,0.32370
ENSG00000124191,TOX2,11,-0.1935,10,-0.3598,9,-0.5077,21,1.04912,9,-0.5598
ENSG00000132823,OSER1,25,-0.1133,28,0.03062,38,0.55357,23,-0.3033,27,-0.0309
ENSG00000223891,OSER1-DT,27,0.05007,23,-0.2494,33,0.36189,28,0.09554,24,-0.1806
ENSG00000124194,GDAP1L1,48,-0.5860,52,-0.4785,56,-0.3432,65,-0.1268,91,0.65049
ENSG00000197296,FITM2,23,0.62119,10,-0.6579,15,-0.0499,20,0.52600,12,-0.5460
ENSG00000124120,TTPAL,18,-0.2728,16,-0.4276,10,-1.2362,36,1.10154,19,-0.3235
ENSG00000132824,SERINC3,157,-0.8551,142,-1.0120,208,-0.4169,345,0.49916,318,0.41095
ENSG00000168734,PKIG,111,-0.8175,211,0.21633,274,0.66240,97,-1.1498,232,0.55009
ENSG00000101098,RIMS4,39,0.20991,31,-0.1980,35,0.02309,43,0.43308,29,-0.4151
ENSG00000166913,YWHAB,792,-0.2345,453,-1.1120,744,-0.3350,1502,1.06498,773,-0.3694
ENSG00000025772,TOMM34,27,-1.3603,42,-0.6661,66,0.05016,66,0.07777,81,0.59607
ENSG00000101109,STK4,14,-0.5679,15,-0.4983,23,0.15620,29,0.69300,18,-0.2668
ENSG00000124134,KCNS1,2,-2.0014,1,-3.1758,8,-0.4139,13,0.51809,14,0.91050
ENSG00000124145,SDC4,150,2.08546,60,0.31315,37,-0.4610,19,-1.5958,36,-0.6365
ENSG00000204070,SYS1,15,-0.0777,20,0.43652,21,0.51068,13,-0.2988,14,-0.2428
ENSG00000244274,DBNDD2,424,1.56856,291,0.84829,123,-0.5886,137,-0.4797,103,-1.1047
ENSG00000124155,PIGT,54,-0.0999,43,-0.4438,39,-0.5998,52,-0.1933,73,0.59533
ENSG00000101443,WFDC2,7,-0.7561,9,-0.3634,22,1.20159,6,-1.0321,13,0.35748
ENSG00000101457,DNTTIP1,17,-0.7128,35,0.41178,23,-0.2649,21,-0.4989,34,0.52317
ENSG00000124104,SNX21,22,-0.2572,27,0.07279,35,0.52114,23,-0.2187,25,-0.0319
ENSG00000101473,ACOT8,58,-0.5494,65,-0.3609,94,0.23534,76,-0.1386,95,0.35733
ENSG00000064601,CTSA,57,-0.1398,43,-0.5890,73,0.27881,62,0.00636,66,0.15171
ENSG00000100979,PLTP,180,2.19308,86,0.71381,28,-1.1048,26,-1.3527,36,-0.9473
ENSG00000100982,PCIF1,27,0.44714,19,-0.0965,18,-0.2593,21,0.01468,20,-0.0894
ENSG00000198026,ZNF335,14,-0.6758,18,-0.3114,26,0.26461,22,-0.0329,25,0.28588
ENSG00000124140,SLC12A5,132,-1.2244,140,-1.1346,282,-0.0239,241,-0.3178,418,1.00962
ENSG00000124160,NCOA5,20,-0.3062,20,-0.3143,23,-0.1157,28,0.23659,26,0.12130
ENSG00000149654,CDH22,6,-2.6812,30,-0.3767,44,0.26086,15,-1.5695,63,1.51702
ENSG00000080189,SLC35C2,33,-0.0168,29,-0.2496,46,0.51767,31,-0.1635,33,-0.0317
ENSG00000062598,ELMO2,54,0.12043,48,-0.0590,15,-1.8332,52,0.08188,60,0.42207
ENSG00000172315,TP53RK,12,-0.0010,17,0.48766,13,0.11978,13,0.05153,10,-0.3699
ENSG00000101040,ZMYND8,38,-0.6356,32,-0.8926,41,-0.5474,66,0.28871,71,0.54011
ENSG00000196562,SULF2,35,0.03248,33,-0.0612,26,-0.4361,59,1.14366,21,-0.9862
ENSG00000124126,PREX1,142,1.45303,87,0.55126,35,-0.9052,45,-0.5922,49,-0.5282
ENSG00000124198,ARFGEF2,27,-0.3606,12,-1.6262,34,-0.0013,50,0.83210,32,-0.1035
ENSG00000124207,CSE1L,44,-0.3986,31,-0.9247,40,-0.5250,61,0.17132,70,0.55790
ENSG00000124214,STAU1,82,0.15094,63,-0.2829,69,-0.1332,81,0.16771,74,-0.0286
ENSG00000124228,DDX27,14,-0.5780,16,-0.2805,32,0.84076,20,0.03722,18,-0.1635
ENSG00000124201,ZNFX1,19,0.77097,16,0.44719,11,-0.1058,12,0.01529,9,-0.6848
ENSG00000177410,ZFAS1,258,0.38100,442,1.36301,210,0.03911,160,-0.4576,137,-0.8394
ENSG00000158445,KCNB1,32,-0.8922,29,-1.0524,62,0.17548,78,0.69102,56,0.00189
ENSG00000158470,B4GALT5,35,-0.8822,26,-1.3183,44,-0.5282,75,0.39214,79,0.61824
ENSG00000197818,SLC9A8,7,-0.6185,9,-0.2275,8,-0.2686,15,0.72002,9,-0.1836
ENSG00000158480,SPATA2,34,-0.2452,17,-1.2895,33,-0.3004,36,-0.1786,53,0.77031
ENSG00000124226,RNF114,53,0.32243,49,0.17138,37,-0.2560,40,-0.1520,44,-0.0169
ENSG00000244687,UBE2V1,110,-0.3662,127,-0.1396,138,0.00273,137,-0.0156,152,0.22536
ENSG00000240849,TMEM189,41,0.35034,37,0.19725,17,-0.9947,35,0.12404,33,-0.0194
ENSG00000172216,CEBPB,36,-0.8968,77,0.31784,65,0.03809,50,-0.4419,77,0.46284
ENSG00000196396,PTPN1,12,-0.2392,12,-0.1698,8,-0.8083,17,0.41832,15,0.12645
ENSG00000124243,BCAS4,30,0.16321,24,-0.1993,41,0.66688,20,-0.5708,28,0.05079
ENSG00000101126,ADNP,75,0.00100,44,-0.8370,26,-1.6340,99,0.55546,86,0.31895
ENSG00000000419,DPM1,37,-0.3767,24,-1.0236,54,0.24679,44,-0.1023,57,0.46701
ENSG00000026559,KCNG1,26,-1.3666,33,-0.9698,49,-0.3615,50,-0.3964,95,1.18723
ENSG00000054793,ATP9A,299,-0.2350,216,-0.7525,242,-0.5737,588,1.15133,277,-0.4812
ENSG00000020256,ZFP64,13,-0.0437,9,-0.5911,3,-1.9726,23,1.12286,12,-0.2461
ENSG00000182463,TSHZ2,9,-0.6364,1,-3.4865,1,-3.4104,46,3.73652,2,-2.9145
ENSG00000064787,BCAS1,180,2.81192,94,1.32534,9,-2.3990,34,-0.5050,2,-4.9518
ENSG00000101132,PFDN4,95,-0.1522,114,0.14399,100,-0.0779,103,-0.0344,107,0.06125
ENSG00000101134,DOK5,20,-0.3794,32,0.40966,13,-0.9890,26,0.11205,27,0.20925
ENSG00000054803,CBLN4,10,-2.4302,28,-0.8925,31,-0.7173,11,-2.4166,100,2.43192
ENSG00000124098,FAM210B,22,-0.5570,32,0.07522,19,-0.7673,23,-0.5351,42,0.83071
ENSG00000101138,CSTF1,5,-1.3240,14,0.16962,8,-0.7378,11,-0.1460,17,0.72064
ENSG00000022277,RTF2,109,-0.0487,137,0.32452,122,0.12786,88,-0.4526,119,0.12805
ENSG00000101144,BMP7,77,2.16077,34,0.57387,13,-1.0205,14,-0.9606,14,-1.0653
ENSG00000101146,RAE1,29,-0.4467,24,-0.7296,35,-0.1430,35,-0.1491,48,0.62228
ENSG00000256222,MTRNR2L3,15,0.82200,14,0.66738,7,-0.3246,9,0.03493,6,-0.7984
ENSG00000132819,RBM38,11,0.22590,14,0.68285,2,-2.3992,14,0.75313,7,-0.5956
ENSG00000124225,PMEPA1,58,0.22365,44,-0.2317,37,-0.4989,76,0.83981,38,-0.6035
ENSG00000124209,RAB22A,62,0.02031,53,-0.2308,54,-0.2075,56,-0.1832,70,0.31785
ENSG00000124164,VAPB,75,-0.0639,67,-0.2476,72,-0.1350,80,0.05045,83,0.15581
ENSG00000124222,STX16,48,0.11431,40,-0.1996,37,-0.3380,46,0.02317,48,0.15727
ENSG00000215440,NPEPL1,22,-0.2629,19,-0.4400,17,-0.6844,21,-0.3975,35,0.82217
ENSG00000087460,GNAS,1465,-0.6164,1836,-0.2565,2176,0.02013,2389,0.20749,2313,0.17296
ENSG00000101158,NELFCD,24,-0.4110,29,-0.1468,22,-0.5937,39,0.43934,33,0.09730
ENSG00000101160,CTSZ,14,0.34823,13,0.18657,12,0.14890,10,-0.1681,10,-0.2151
ENSG00000124172,ATP5F1E,1663,-0.3258,2358,0.24837,3289,0.82869,1606,-0.4362,1910,-0.1398
ENSG00000101166,PRELID3B,35,0.64542,27,0.16890,26,0.16150,20,-0.3183,21,-0.2829
ENSG00000087495,PHACTR3,109,0.54513,93,0.27022,65,-0.3226,67,-0.3083,77,-0.0561
ENSG00000196227,FAM217B,57,-0.5576,44,-0.9720,84,0.06303,110,0.62742,81,-0.0068
ENSG00000179242,CDH4,47,0.38791,35,-0.0898,44,0.28132,28,-0.5160,39,0.07465
ENSG00000149657,LSM14B,40,-0.4816,30,-0.9023,31,-0.8763,66,0.40709,65,0.49086
ENSG00000101182,PSMA7,233,-0.2582,248,-0.1583,292,0.11256,240,-0.2399,310,0.30622
ENSG00000184402,SS18L1,24,-0.6728,21,-0.8766,35,-0.0649,53,0.76169,35,-0.0661
ENSG00000101181,MTG2,13,0.02770,12,-0.0619,4,-1.7951,15,0.37508,14,0.21871
ENSG00000101180,HRH3,39,-0.0795,15,-1.5862,33,-0.3756,80,1.45072,29,-0.7754
ENSG00000130703,OSBPL2,36,0.08649,35,0.06119,36,0.07607,33,-0.0599,33,-0.0593
ENSG00000130706,ADRM1,77,0.07012,70,-0.0929,69,-0.1068,83,0.20974,70,-0.1175
ENSG00000130702,LAMA5,9,-0.5570,12,-0.0236,6,-1.0697,13,0.10904,16,0.50629
ENSG00000171858,RPS21,2317,0.09339,3754,0.93298,2968,0.51376,1857,-0.3091,1588,-0.6831
ENSG00000149679,CABLES2,9,-0.3243,4,-1.4684,7,-0.6980,16,0.70599,13,0.24365
ENSG00000101189,MRGBP,10,-0.7324,13,-0.3155,18,0.24659,22,0.70153,13,-0.3412
ENSG00000060491,OGFR,34,-0.3493,33,-0.4275,21,-1.0997,51,0.36061,50,0.39457
ENSG00000092758,COL9A3,21,0.85615,14,0.15490,19,0.68479,17,0.58371,4,-1.9131
ENSG00000101190,TCFL5,44,0.66638,37,0.38665,37,0.37778,32,0.15390,18,-1.0004
ENSG00000101191,DIDO1,22,-0.1096,16,-0.6333,14,-0.8044,29,0.34398,27,0.30579
ENSG00000101193,GID8,61,0.18757,48,-0.2025,45,-0.2885,57,0.08062,56,0.05696
ENSG00000225978,HAR1A,10,-1.1844,18,-0.3102,26,0.23201,23,0.08605,26,0.34518
ENSG00000149658,YTHDF1,23,-0.5053,32,0.03175,26,-0.2785,30,-0.0923,36,0.37487
ENSG00000101198,NKAIN4,153,1.82826,69,0.32806,59,0.07763,29,-1.1489,37,-0.8503
ENSG00000101199,ARFGAP1,50,-0.0773,36,-0.5748,40,-0.4363,78,0.83331,45,-0.3166
ENSG00000101204,CHRNA4,45,0.84499,24,-0.1800,14,-1.0199,50,1.36439,11,-1.6971
ENSG00000075043,KCNQ2,167,-0.1543,139,-0.4425,236,0.42392,219,0.34928,162,-0.2702
ENSG00000101210,EEF1A2,544,-0.2409,360,-0.8917,776,0.34720,809,0.50188,582,-0.1801
ENSG00000125534,PPDPF,307,0.37657,310,0.39183,273,0.17849,221,-0.1975,210,-0.3417
ENSG00000101216,GMEB2,9,0.00183,7,-0.3883,3,-1.6563,11,0.41623,10,0.30226
ENSG00000232442,MHENCR,16,0.15159,20,0.58992,8,-0.8312,14,-0.0206,14,-0.0655
ENSG00000197457,STMN3,340,-0.5446,364,-0.4373,529,0.17075,479,0.00680,542,0.30650
ENSG00000101246,ARFRP1,43,-0.1270,45,-0.0598,64,0.54949,50,0.12707,40,-0.3241
ENSG00000197114,ZGPAT,8,-0.8738,7,-1.1223,23,0.80061,13,-0.1102,16,0.33565
ENSG00000203896,LIME1,17,0.05579,20,0.31988,17,0.10081,13,-0.4235,17,0.07629
ENSG00000125520,SLC2A4RG,38,0.77086,39,0.85199,29,0.32065,20,-0.3417,15,-0.9310
ENSG00000101150,TPD52L2,65,-0.1533,60,-0.2862,42,-0.8555,72,-0.0054,88,0.49885
ENSG00000101152,DNAJC5,163,-0.1975,132,-0.5377,195,0.09087,220,0.35506,181,-0.0390
ENSG00000198276,UCKL1,22,0.32055,13,-0.4943,11,-0.7615,15,-0.3772,23,0.59021
ENSG00000196700,ZNF512B,22,-0.4927,25,-0.3029,31,0.06276,35,0.30004,30,0.05047
ENSG00000101161,PRPF6,50,0.01364,49,0.00224,43,-0.2088,55,0.21734,47,-0.0963
ENSG00000171703,TCEA2,162,-0.1732,160,-0.1948,216,0.30670,200,0.20944,167,-0.1673
ENSG00000125510,OPRL1,10,-0.6877,12,-0.3932,13,-0.2867,16,0.06438,19,0.48905
ENSG00000171695,LKAAEAR1,13,-0.7687,20,-0.0868,30,0.56387,18,-0.2865,24,0.24217
ENSG00000203880,PCMTD2,50,-0.1350,39,-0.5423,58,0.09302,59,0.13567,58,0.12359
ENSG00000280071,GATD3B,49,-0.0848,38,-0.4637,57,0.16900,37,-0.6052,64,0.55963
ENSG00000185272,RBM11,9,-0.3891,3,-2.0061,9,-0.4058,16,0.53336,15,0.41557
ENSG00000155304,HSPA13,81,-0.3798,56,-0.9415,104,0.02497,121,0.33170,112,0.20835
ENSG00000180530,NRIP1,35,0.11969,16,-1.0775,40,0.33884,38,0.28869,32,-0.0940
ENSG00000155313,USP25,14,-1.3428,27,-0.3145,16,-1.1340,24,-0.5896,53,1.32912
ENSG00000215386,MIR99AHG,26,0.04719,29,0.18165,29,0.21848,33,0.47666,18,-0.6793
ENSG00000154639,CXADR,27,-1.1776,38,-0.6598,40,-0.5756,84,0.77178,63,0.19698
ENSG00000154640,BTG3,12,-1.3134,26,-0.0817,25,-0.1597,18,-0.8083,41,1.04644
ENSG00000224924,LINC00320,33,0.76324,30,0.60508,19,-0.1074,12,-0.9961,20,-0.0552
ENSG00000154654,NCAM2,85,-1.3068,87,-1.2732,147,-0.4526,209,0.12903,275,0.89836
ENSG00000154719,MRPL39,9,-0.4900,9,-0.5894,7,-0.9131,7,-1.1027,22,1.41938
ENSG00000154721,JAM2,26,0.27644,32,0.65056,8,-1.5019,14,-0.7905,27,0.50406
ENSG00000154723,ATP5PF,595,-0.0715,633,0.03217,614,-0.0192,557,-0.2064,671,0.18305
ENSG00000142192,APP,514,-0.7119,348,-1.3141,483,-0.8109,1000,0.44214,1023,0.61249
ENSG00000156239,N6AMT1,8,-0.3377,14,0.52056,11,0.14477,10,-0.0535,9,-0.1632
ENSG00000198862,LTN1,21,0.26723,16,-0.1808,11,-0.7645,21,0.32487,17,-0.0354
ENSG00000156253,RWDD2B,18,0.15951,9,-1.0103,22,0.47639,19,0.23607,15,-0.1659
ENSG00000156256,USP16,35,0.30784,39,0.46615,25,-0.2745,29,-0.0213,26,-0.2713
ENSG00000156261,CCT8,68,-0.9629,64,-1.0664,112,-0.1744,117,-0.1259,174,0.86112
ENSG00000171189,GRIK1,17,-1.0366,13,-1.3730,117,2.45635,26,-0.4207,21,-0.8962
ENSG00000156299,TIAM1,48,-0.8484,79,-0.0575,106,0.43031,70,-0.2939,94,0.33387
ENSG00000142168,SOD1,799,-0.2913,845,-0.2013,1179,0.35079,944,-0.0243,979,0.05510
ENSG00000156304,SCAF4,14,0.26847,10,-0.2783,5,-1.3450,19,0.99590,9,-0.5182
ENSG00000142207,URB1,24,0.31469,14,-0.5930,11,-0.8919,20,0.03229,23,0.37095
ENSG00000256073,URB1-AS1,15,-0.0939,11,-0.5712,26,0.77590,16,-0.0666,15,-0.1165
ENSG00000159079,CFAP298,41,-0.2658,40,-0.3254,35,-0.5202,52,0.10961,57,0.36771
ENSG00000159082,SYNJ1,100,-0.6637,72,-1.1693,102,-0.6325,247,1.04485,147,-0.0575
ENSG00000159086,PAXBP1,13,-0.2121,14,-0.1254,24,0.77401,13,-0.2915,15,-0.0678
ENSG00000205927,OLIG2,51,1.53391,30,0.55590,24,0.20112,10,-1.2727,15,-0.6868
ENSG00000184221,OLIG1,227,1.05647,238,1.14775,81,-0.6719,97,-0.4438,83,-0.8372
ENSG00000159110,IFNAR2,8,-0.2946,11,0.14253,7,-0.5700,13,0.48116,9,-0.1299
ENSG00000142166,IFNAR1,35,-0.2067,29,-0.5261,38,-0.0696,48,0.34960,41,0.04094
ENSG00000159128,IFNGR2,47,-0.6490,57,-0.3322,70,-0.0175,88,0.44587,71,0.02247
ENSG00000142188,TMEM50B,53,-0.2831,52,-0.2870,83,0.46931,52,-0.3258,69,0.24120
ENSG00000159131,GART,21,0.51160,14,-0.1087,9,-0.7408,17,0.23990,14,-0.1396
ENSG00000159140,SON,174,0.23382,125,-0.3077,116,-0.4183,159,0.09669,158,0.11192
ENSG00000205758,CRYZL1,51,0.10677,46,-0.0636,38,-0.3655,64,0.59788,40,-0.4087
ENSG00000205726,ITSN1,51,-0.5807,80,0.12443,119,0.81431,82,0.20511,59,-0.4874
ENSG00000241837,ATP5PO,427,-0.1566,425,-0.1624,650,0.54941,380,-0.3962,499,0.14112
ENSG00000243927,MRPS6,80,0.00604,94,0.28572,93,0.26429,72,-0.1857,75,-0.1362
ENSG00000198743,SLC5A3,24,-0.1008,22,-0.2018,22,-0.1981,31,0.44306,23,-0.1600
ENSG00000159200,RCAN1,38,-0.6044,50,-0.1658,71,0.40519,32,-1.0018,74,0.73331
ENSG00000185917,SETD4,17,0.13648,10,-0.7671,13,-0.3415,22,0.60317,15,-0.1600
ENSG00000159228,CBR1,208,1.50471,118,0.45738,46,-1.0576,77,-0.2796,64,-0.7133
ENSG00000142197,DOP1B,14,-0.2346,7,-1.3122,9,-0.9588,27,1.02654,16,-0.0653
ENSG00000159256,MORC3,21,0.22902,12,-0.6445,6,-1.5659,23,0.42818,21,0.25457
ENSG00000185808,PIGP,34,-0.3293,35,-0.2725,53,0.39549,30,-0.6186,51,0.48000
ENSG00000182670,TTC3,257,0.06671,218,-0.1968,226,-0.1430,310,0.46137,217,-0.2853
ENSG00000157538,VPS26C,17,-0.2606,22,0.11322,15,-0.4912,20,-0.0070,23,0.26116
ENSG00000157540,DYRK1A,64,0.01193,37,-0.8459,60,-0.1115,80,0.44269,63,-0.0191
ENSG00000157542,KCNJ6,39,0.28449,9,-1.9373,16,-1.1378,69,1.70178,21,-0.9687
ENSG00000157557,ETS2,42,-1.1103,49,-0.8457,39,-1.2211,100,0.33441,115,0.79840
ENSG00000183527,PSMG1,23,-0.4056,18,-0.7817,41,0.57456,25,-0.2588,34,0.34578
ENSG00000185658,BRWD1,132,-0.5361,105,-0.8914,202,0.14959,227,0.41258,194,0.12006
ENSG00000205581,HMGN1,94,0.32974,123,0.80466,57,-0.4763,69,-0.1881,67,-0.2937
ENSG00000182093,GET1,149,-0.0504,128,-0.2899,155,0.01944,148,-0.0611,166,0.18517
ENSG00000185437,SH3BGR,29,0.95636,26,0.75910,9,-0.9079,11,-0.6785,15,-0.1870
ENSG00000183036,PCP4,105,-0.3274,55,-1.3170,38,-1.8989,357,2.76370,38,-2.2347
ENSG00000171587,DSCAM,8,-0.1941,10,-0.0045,9,-0.0328,20,1.58912,3,-1.8689
ENSG00000157601,MX1,15,0.30566,12,-0.0246,17,0.47947,16,0.44596,8,-0.8602
ENSG00000157617,C2CD2,15,-0.1113,23,0.59654,7,-1.3532,15,-0.1923,19,0.31123
ENSG00000173276,ZBTB21,14,-0.0515,9,-0.6483,8,-0.7897,20,0.68909,14,-0.0343
ENSG00000160188,RSPH1,20,-0.5968,40,0.48691,19,-0.6795,31,0.05420,33,0.19924
ENSG00000160190,SLC37A1,15,-0.1139,15,-0.0941,14,-0.1741,7,-1.4424,23,0.98991
ENSG00000160194,NDUFV3,194,0.03991,224,0.28716,269,0.60047,164,-0.2635,165,-0.2969
ENSG00000160199,PKNOX1,9,-0.3518,12,0.09701,7,-0.7373,13,0.21225,13,0.20752
ENSG00000160208,RRP1B,15,0.25964,15,0.19679,9,-0.5353,16,0.33684,11,-0.3026
ENSG00000160209,PDXK,262,0.44120,211,0.08098,191,-0.0835,242,0.37012,153,-0.5803
ENSG00000160213,CSTB,270,0.65056,253,0.53755,163,-0.1933,181,-0.0352,141,-0.5648
ENSG00000160214,RRP1,17,-0.3502,21,-0.0676,24,0.13084,26,0.38226,20,-0.2127
ENSG00000160216,AGPAT3,89,0.13857,86,0.08035,95,0.25516,69,-0.3125,82,0.00383
ENSG00000241945,PWP2,10,0.13423,6,-0.8195,2,-2.4502,9,-0.1873,14,0.95464
ENSG00000141959,PFKL,171,0.13959,152,-0.0529,127,-0.3376,150,-0.0857,168,0.16641
ENSG00000160226,CFAP410,44,-0.3618,54,-0.0445,70,0.38062,29,-1.1148,73,0.66820
ENSG00000142185,TRPM2,24,-0.0723,18,-0.5091,20,-0.3354,44,1.18449,17,-0.7990
ENSG00000184787,UBE2G2,34,-0.3987,47,0.11182,46,0.08656,55,0.42802,38,-0.3031
ENSG00000184900,SUMO3,221,-0.2573,170,-0.6790,208,-0.3550,340,0.54881,265,0.04943
ENSG00000183255,PTTG1IP,102,0.90777,113,1.09101,27,-1.2359,44,-0.5644,50,-0.3892
ENSG00000160255,ITGB2,10,0.12436,26,1.88032,10,0.14123,6,-0.7841,5,-1.0696
ENSG00000160256,FAM207A,26,-0.2400,29,-0.0325,51,0.90288,20,-0.7178,31,0.09295
ENSG00000197381,ADARB1,40,-0.2669,31,-0.6723,57,0.32120,46,-0.0395,52,0.24318
ENSG00000186866,POFUT2,12,0.18468,9,-0.2802,4,-1.2577,10,-0.0480,13,0.47587
ENSG00000223768,LINC00205,38,-0.1891,32,-0.4398,48,0.22380,63,0.84768,31,-0.6583
ENSG00000182871,COL18A1,22,0.20851,28,0.61316,9,-1.1932,26,0.59417,15,-0.5869
ENSG00000173638,SLC19A1,12,-0.4436,10,-0.6928,11,-0.6345,19,0.32077,19,0.42136
ENSG00000183570,PCBP3,11,-0.3227,7,-1.0604,13,-0.0373,28,1.66230,7,-1.2830
ENSG00000142156,COL6A1,58,1.55246,30,0.36813,13,-1.0094,29,0.32823,12,-1.3761
ENSG00000160285,LSS,45,1.19596,23,0.01342,9,-1.3619,27,0.34752,17,-0.6476
ENSG00000160294,MCM3AP,26,-0.3023,31,-0.0652,27,-0.2599,38,0.35449,32,-0.0269
ENSG00000182362,YBEY,14,-0.4995,29,0.67179,24,0.32503,16,-0.3430,19,-0.0746
ENSG00000160299,PCNT,33,-0.0105,27,-0.2967,46,0.58164,37,0.25587,27,-0.4121
ENSG00000160305,DIP2A,38,0.97645,20,-0.1436,25,0.25189,29,0.59155,10,-1.3894
ENSG00000160307,S100B,1592,1.33315,1531,1.25691,591,-0.3908,602,-0.4125,365,-1.4283
ENSG00000160310,PRMT2,145,0.09441,126,-0.1443,179,0.44660,200,0.78533,82,-1.0442
ENSG00000183307,TMEM121B,14,-0.3502,6,-1.5949,10,-0.7966,33,1.42963,14,-0.4514
ENSG00000069998,HDHD5,17,-0.1048,21,0.21516,15,-0.3629,13,-0.6065,23,0.51092
ENSG00000182902,SLC25A18,192,1.26442,126,0.49870,90,-0.0617,65,-0.6545,70,-0.6155
ENSG00000131100,ATP6V1E1,353,-0.6223,356,-0.6106,442,-0.2666,510,-0.0391,664,0.61246
ENSG00000099968,BCL2L13,33,0.47240,11,-1.2009,18,-0.4912,32,0.50072,24,-0.0722
ENSG00000015475,BID,51,0.42862,48,0.30881,58,0.65882,42,0.11586,25,-0.9340
ENSG00000243156,MICAL3,51,-0.0694,46,-0.2426,33,-0.7522,60,0.21263,59,0.24533
ENSG00000215193,PEX26,24,-0.4368,22,-0.5599,22,-0.5169,35,0.24076,37,0.40569
ENSG00000278558,TMEM191B,10,-0.9768,10,-1.0045,27,0.59809,21,0.21692,20,0.20484
ENSG00000183628,DGCR6,25,-0.0700,27,0.03390,31,0.27507,28,0.15151,23,-0.2520
ENSG00000100033,PRODH,40,2.39095,12,0.10783,8,-0.5037,6,-1.0508,6,-1.1908
