Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000150779,TIMM8B,179,0.81159,59,-1.0395,168,0.68838,82,-0.5160,147,0.44640,77,-0.6342,79,-0.5763
ENSG00000204370,SDHD,11,-1.8378,5,-3.0412,123,2.36869,33,-0.2106,1,-4.7050,43,0.22481,47,0.37531
ENSG00000150787,PTS,11,-2.3201,20,-1.5029,23,-1.2860,42,-0.3549,123,1.58609,53,0.03467,93,1.02730
ENSG00000149294,NCAM1,183,-0.6938,354,0.39796,96,-1.6944,172,-0.7975,314,0.18993,380,0.52384,465,0.89817
ENSG00000109906,ZBTB16,31,-1.5307,17,-2.4333,97,0.25990,35,-1.3620,310,2.76048,55,-0.6814,37,-1.2913
ENSG00000182985,CADM1,359,1.76917,0,-8.3630,36,-2.1193,38,-2.0646,435,2.22836,28,-2.4723,93,-0.6791
ENSG00000109917,ZPR1,104,1.85803,47,0.30599,5,-2.9860,23,-0.8571,5,-3.1688,59,0.71065,32,-0.3566
ENSG00000160584,SIK3,234,1.64467,86,-0.2077,9,-3.5173,51,-1.0345,122,0.38362,77,-0.3808,102,0.07820
ENSG00000168092,PAFAH1B2,11,-3.4250,104,-0.1060,69,-0.7709,127,0.22731,103,-0.1290,210,1.14975,153,0.55030
ENSG00000160613,PCSK7,11,-1.8785,122,2.26454,11,-1.9897,21,-0.9832,29,-0.4943,46,0.29192,32,-0.3080
ENSG00000186318,BACE1,11,-2.9318,208,1.84286,29,-1.5593,47,-0.8537,69,-0.2206,106,0.50108,84,0.08821
ENSG00000137726,FXYD6,258,-1.6785,75,-3.5124,248,-1.7418,338,-1.2663,2584,2.55107,737,-0.0226,987,0.48155
ENSG00000149575,SCN2B,109,0.19420,0,-8.1300,4,-4.7159,74,-0.4566,71,-0.5028,230,1.61114,192,1.23698
ENSG00000110344,UBE4A,11,-2.1677,35,-0.5046,57,0.31250,23,-1.1518,90,1.15568,56,0.27792,59,0.38732
ENSG00000167283,ATP5MG,655,0.53011,216,-1.2814,557,0.24519,369,-0.4415,715,0.68771,369,-0.4411,495,0.04372
ENSG00000118058,KMT2A,11,-2.4186,92,0.87372,58,0.04762,41,-0.5123,88,0.77631,58,0.06218,45,-0.3737
ENSG00000149582,TMEM25,11,-2.7939,8,-3.2710,53,-0.5135,30,-1.3647,199,1.95383,117,0.84257,87,0.31555
ENSG00000095139,ARCN1,141,0.96443,17,-2.4082,112,0.54346,11,-3.0646,159,1.20352,84,0.03406,49,-0.8241
ENSG00000019144,PHLDB1,11,-2.9778,294,2.64496,109,0.49354,42,-1.0726,79,-0.0487,25,-1.8601,13,-2.8399
ENSG00000110367,DDX6,257,0.75473,160,-0.0795,166,-0.0137,128,-0.4341,139,-0.3023,160,-0.0773,161,-0.0666
ENSG00000118181,RPS25,1029,0.02429,1958,1.19209,1967,1.20047,575,-0.9185,718,-0.5660,459,-1.2682,393,-1.5066
ENSG00000196655,TRAPPC4,11,-2.2268,15,-1.8711,64,0.45751,22,-1.2419,112,1.51682,60,0.32588,60,0.34043
ENSG00000149428,HYOU1,11,-2.3784,23,-1.3850,39,-0.5561,59,0.14138,83,0.74142,59,0.12863,107,1.22106
ENSG00000188486,H2AFX,14,-1.7527,39,-0.1637,46,0.11636,23,-0.9706,93,1.41390,64,0.69043,22,-1.0926
ENSG00000172375,C2CD2L,98,0.72763,18,-1.9959,2,-5.1052,39,-0.8202,41,-0.7373,137,1.37725,118,1.07219
ENSG00000154096,THY1,12,-6.2681,51,-4.1705,234,-1.9305,632,-0.3871,552,-0.6060,1519,1.16222,2592,2.37326
ENSG00000110400,NECTIN1,11,-2.4068,56,0.01267,50,-0.1694,31,-0.9501,104,1.12977,54,-0.0444,82,0.67991
ENSG00000196914,ARHGEF12,114,0.46406,0,-7.9766,73,-0.2863,81,-0.1298,87,-0.0041,130,0.68696,126,0.63793
ENSG00000109929,SC5D,11,-2.6312,81,0.38269,5,-3.8198,51,-0.3917,49,-0.4378,118,1.07879,137,1.36927
ENSG00000137642,SORL1,11,-4.1488,179,-0.0342,199,0.14596,97,-1.0146,84,-1.2395,454,1.71924,254,0.57191
ENSG00000255248,MIR100HG,11,-1.8431,34,-0.1967,23,-0.7854,50,0.47670,2,-4.3392,56,0.67551,89,1.58811
ENSG00000109971,HSPA8,310,-1.3624,136,-2.5979,548,-0.4644,269,-1.5747,1869,1.79924,895,0.35650,1062,0.66131
ENSG00000023171,GRAMD1B,11,-2.3996,3,-4.3092,51,-0.1276,45,-0.3479,93,0.92138,100,1.05627,83,0.72166
ENSG00000166257,SCN3B,31,-3.2519,6,-5.4701,101,-1.5267,304,0.23302,67,-2.1369,641,1.66460,702,1.86865
ENSG00000154144,TBRG1,11,-1.9719,92,1.47015,1,-4.8941,50,0.30976,1,-4.7941,78,1.12597,56,0.52905
ENSG00000154146,NRGN,72,-4.0586,127,-3.2368,436,-1.3960,1608,0.75329,141,-3.0853,1631,0.77872,3317,2.30846
ENSG00000165478,HEPACAM,38,-1.7174,321,1.98370,234,1.29531,118,0.04399,33,-1.9551,26,-2.2994,35,-1.8710
ENSG00000149557,FEZ1,11,-4.6498,657,1.76292,289,0.18107,158,-0.8026,358,0.55832,171,-0.6747,171,-0.6773
ENSG00000149547,EI24,432,2.33469,79,-0.8582,67,-1.1057,64,-1.1900,80,-0.8323,128,-0.0796,92,-0.6288
ENSG00000182934,SRPRA,165,2.42000,5,-3.4821,26,-1.0279,17,-1.6830,12,-2.1841,71,0.62263,52,0.07532
ENSG00000110074,FOXRED1,11,-1.7516,0,-6.6880,24,-0.6313,25,-0.5737,97,1.92170,41,0.22645,51,0.61328
ENSG00000134909,ARHGAP32,11,-1.4275,0,-6.3850,21,-0.5131,44,0.73816,2,-3.7639,66,1.52963,57,1.22652
ENSG00000084234,APLP2,224,-0.6861,31,-3.6357,242,-0.5614,138,-1.4420,921,1.91407,463,0.53157,367,0.12384
ENSG00000196323,ZBTB44,11,-2.3176,79,0.71507,37,-0.5658,57,0.15082,61,0.25363,50,-0.0580,70,0.50918
ENSG00000182667,NTM,11,-3.6184,195,0.75475,73,-0.8965,136,0.12103,242,1.16692,33,-2.1124,198,0.77638
ENSG00000183715,OPCML,12,-3.0109,5,-4.3491,22,-2.1753,71,-0.3670,169,1.16728,118,0.49746,223,1.74718
ENSG00000166086,JAM3,11,-2.3454,180,2.47656,76,0.62856,22,-1.4101,47,-0.2005,17,-1.8002,19,-1.6391
ENSG00000151502,VPS26B,11,-2.7464,1,-5.7071,55,-0.3932,84,0.31488,46,-0.6623,124,1.02261,167,1.62824
ENSG00000151500,THYN1,11,-2.1624,0,-7.0844,31,-0.6482,36,-0.4274,89,1.15248,92,1.20885,69,0.65649
ENSG00000109956,B3GAT1,20,-3.2251,198,0.31589,121,-0.5024,234,0.61815,181,0.16312,161,-0.0349,235,0.62531
ENSG00000120645,IQSEC3,90,1.02822,0,-7.1820,21,-1.3721,78,0.76753,1,-5.0365,74,0.66586,88,0.99601
ENSG00000060237,WNK1,11,-4.5654,983,3.01131,215,-0.2124,135,-0.9587,171,-0.5829,87,-1.6311,109,-1.2916
ENSG00000004478,FKBP4,218,1.24496,25,-2.2623,1,-6.1903,55,-1.1060,249,1.52370,104,-0.0867,115,0.07684
ENSG00000111218,PRMT8,11,-1.6051,0,-6.5585,1,-5.0507,9,-1.8933,58,1.02328,121,2.74748,27,-0.3283
ENSG00000118971,CCND2,11,-3.8317,10,-3.9855,151,0.04428,166,0.21216,181,0.36237,250,0.95100,256,0.99535
ENSG00000139180,NDUFA9,122,1.40013,3,-4.2892,25,-1.2797,28,-1.1311,3,-4.0782,100,0.99727,117,1.30501
ENSG00000130035,GALNT8,11,-2.1751,0,-7.0986,3,-3.7936,42,-0.1929,50,0.08904,142,2.14327,83,0.99561
ENSG00000110799,VWF,782,3.12178,31,-2.7879,407,1.41777,35,-2.5760,56,-1.9046,7,-4.9584,1,-7.0750
ENSG00000010278,CD9,56,-0.3789,256,2.67640,109,0.75490,18,-2.1035,1,-5.6047,31,-1.3140,23,-1.7417
ENSG00000215039,CD27-AS1,11,-1.6755,63,1.09782,1,-4.7634,50,0.68355,26,-0.4051,42,0.34464,44,0.43381
ENSG00000139190,VAMP1,99,1.08061,21,-1.4798,5,-3.5555,25,-1.2066,119,1.46708,70,0.44609,38,-0.5658
ENSG00000111639,MRPL51,367,1.42314,130,-0.4404,216,0.41531,102,-0.8189,101,-0.8375,132,-0.4111,139,-0.3327
ENSG00000111640,GAPDH,2875,0.20441,854,-1.7295,1396,-0.9736,1791,-0.5788,3929,0.76029,3770,0.68412,3231,0.40762
ENSG00000111642,CHD4,109,-0.0696,163,0.63057,253,1.48338,68,-0.8311,36,-1.8153,99,-0.2161,66,-0.8690
ENSG00000139200,PIANP,11,-3.4994,0,-8.3926,47,-1.4406,95,-0.3360,307,1.84771,160,0.54098,197,0.92497
ENSG00000111652,COPS7A,11,-3.3238,3,-4.9521,53,-1.0746,50,-1.1749,283,1.93385,178,0.95836,147,0.60761
ENSG00000089693,MLF2,239,-0.1986,60,-2.3236,235,-0.2283,240,-0.1964,346,0.43021,417,0.76622,350,0.44752
ENSG00000159335,PTMS,764,1.38638,18,-4.4889,393,0.15208,382,0.10289,190,-1.0303,345,-0.0699,424,0.28320
ENSG00000250510,GPR162,11,-3.2722,19,-2.5172,86,-0.2462,72,-0.5268,155,0.76565,200,1.25377,156,0.78128
ENSG00000111667,USP5,256,1.21692,65,-1.1225,57,-1.3181,42,-1.7805,168,0.43369,144,0.15741,184,0.58716
ENSG00000111669,TPI1,267,-1.6069,157,-2.4061,476,-0.7121,754,0.03884,894,0.33114,1228,0.90661,1381,1.13329
ENSG00000111674,ENO2,390,-0.8279,98,-2.9090,244,-1.5521,372,-0.9025,867,0.49989,1212,1.12434,1363,1.35972
ENSG00000111676,ATN1,114,-0.1030,68,-0.9298,189,0.77025,130,0.11074,196,0.84254,68,-0.9341,86,-0.5685
ENSG00000111678,C12orf57,173,-0.6987,198,-0.4797,355,0.50161,253,-0.0823,418,0.79936,271,0.03812,190,-0.5495
ENSG00000215021,PHB2,70,-0.7054,48,-1.2883,171,0.81620,49,-1.2524,147,0.53857,154,0.61996,115,0.10847
ENSG00000139182,CLSTN3,11,-3.8297,4,-5.3328,39,-2.0661,69,-1.2012,174,0.29182,411,2.00104,317,1.42256
ENSG00000139197,PEX5,32,-1.1612,109,0.84062,51,-0.4538,48,-0.5629,95,0.60177,97,0.62553,40,-0.8523
ENSG00000059804,SLC2A3,11,-2.4874,3,-4.4341,78,0.48606,44,-0.4727,19,-1.7535,127,1.42198,128,1.43865
ENSG00000089818,NECAP1,11,-3.5686,1,-7.0407,22,-2.6302,84,-0.6212,329,1.89557,177,0.64457,233,1.16066
ENSG00000003056,M6PR,113,1.23449,3,-4.2953,104,1.08113,16,-1.9238,5,-3.6275,74,0.45192,83,0.65745
ENSG00000175899,A2M,2130,2.58560,328,-0.9976,1601,1.85377,105,-2.7081,1,-8.6349,68,-3.3452,23,-4.9174
ENSG00000139112,GABARAPL1,121,-1.1640,0,-9.3011,171,-0.6230,239,-0.0819,99,-1.4691,478,1.16712,646,1.80285
ENSG00000256537,SMIM10L1,44,-0.5097,58,-0.0707,50,-0.3123,46,-0.4315,107,1.03013,29,-1.1832,88,0.65266
ENSG00000111269,CREBL2,11,-2.4356,17,-1.8858,118,1.33768,58,0.02795,39,-0.6193,66,0.27039,87,0.75959
ENSG00000111276,CDKN1B,12,-2.7842,82,0.17929,53,-0.5321,37,-1.0909,167,1.52334,114,0.77339,49,-0.6488
ENSG00000084444,FAM234B,11,-1.9304,0,-6.8646,1,-4.9094,38,-0.1095,43,0.09615,86,1.39592,102,1.76280
ENSG00000273079,GRIN2B,11,-2.7765,0,-7.6825,20,-1.9968,73,0.03533,106,0.69106,154,1.41421,135,1.14914
ENSG00000084463,WBP11,43,-0.4856,12,-2.4326,51,-0.2119,42,-0.5278,91,0.80338,56,-0.0450,109,1.14914
ENSG00000023734,STRAP,11,-3.5545,83,-0.6253,70,-0.8850,80,-0.6729,172,0.60990,197,0.85827,235,1.19560
ENSG00000008394,MGST1,11,-2.0105,36,-0.2514,33,-0.4276,77,1.05531,15,-1.6332,15,-1.6325,110,1.80449
ENSG00000048540,LMO3,11,-3.8682,19,-3.1201,68,-1.2732,194,0.42765,125,-0.3139,13,-3.6867,626,3.11766
ENSG00000084453,SLCO1A2,11,-2.9014,417,4.26154,41,-1.0368,35,-1.2686,12,-2.7997,23,-1.9163,6,-3.9085
ENSG00000111716,LDHB,58,-3.1345,174,-1.5000,374,-0.2993,441,-0.0276,513,0.23115,810,1.06192,766,0.95479
ENSG00000111726,CMAS,11,-3.3090,0,-8.2090,83,-0.3436,71,-0.5952,29,-1.9692,202,1.22161,322,2.27640
ENSG00000139163,ETNK1,12,-2.2931,36,-0.5882,12,-2.2608,33,-0.7222,80,0.75591,77,0.69498,113,1.42955
ENSG00000060982,BCAT1,11,-1.2291,0,-6.1972,6,-2.1126,25,-0.0157,5,-2.3643,106,3.12342,23,-0.1686
ENSG00000205707,ETFRF1,11,-1.7030,47,0.51291,64,1.09718,33,-0.0641,22,-0.7418,34,-0.0248,31,-0.1904
ENSG00000133703,KRAS,165,2.22578,7,-3.1112,26,-1.1289,24,-1.2409,33,-0.7799,52,-0.0386,67,0.38001
ENSG00000123095,BHLHE41,11,-2.2789,119,1.57643,64,0.40305,23,-1.2617,68,0.50349,43,-0.2741,27,-0.9993
ENSG00000111790,FGFR1OP2,99,0.74175,52,-0.3479,6,-3.4871,38,-0.8357,121,1.12367,55,-0.2699,81,0.38121
ENSG00000064115,TM7SF3,11,-1.6016,50,0.75840,42,0.45020,21,-0.6689,1,-4.4851,46,0.61866,54,0.89426
ENSG00000110841,PPFIBP1,361,2.90516,54,-0.8576,1,-6.4058,29,-1.8218,10,-3.3389,167,1.05504,26,-1.9961
ENSG00000061794,MRPS35,11,-1.3868,3,-3.2303,1,-4.8370,33,0.28264,1,-4.2761,88,2.26892,58,1.32316
ENSG00000087448,KLHL42,107,0.79620,30,-1.3095,1,-6.1132,47,-0.6013,110,0.83820,90,0.48125,92,0.51951
ENSG00000123106,CCDC91,14,-1.9265,50,0.02997,53,0.11293,54,0.14635,1,-5.0967,111,1.48505,63,0.40862
ENSG00000087502,ERGIC2,11,-1.4665,0,-6.4118,54,1.08963,23,-0.4003,10,-1.6703,54,1.07452,54,1.05826
ENSG00000133687,TMTC1,364,3.67899,0,-7.7755,1,-6.2731,28,-1.5653,42,-0.9330,42,-0.9628,55,-0.5261
ENSG00000170456,DENND5B,11,-2.0982,0,-6.8296,87,1.18842,35,-0.4231,66,0.66740,88,1.20637,28,-0.7854
ENSG00000151743,AMN1,11,-2.2019,10,-2.4008,79,0.86179,25,-1.0328,55,0.22240,56,0.25893,101,1.34597
ENSG00000087470,DNM1L,227,0.74666,54,-1.5906,220,0.68912,87,-0.8524,67,-1.2708,149,0.01140,233,0.79477
ENSG00000139116,KIF21A,11,-3.6766,63,-1.1776,1,-7.0279,125,-0.0838,253,1.17665,200,0.72284,270,1.30695
ENSG00000151229,SLC2A13,11,-3.3047,0,-8.2019,15,-2.9491,43,-1.3725,351,2.51463,195,1.15977,102,-0.0089
ENSG00000018236,CNTN1,334,0.31550,56,-2.4801,99,-1.6294,156,-0.9361,415,0.70339,333,0.30845,552,1.24683
ENSG00000015153,YAF2,11,-1.8987,2,-4.0555,55,0.56998,59,0.70074,1,-4.7697,54,0.54526,93,1.58987
ENSG00000134283,PPHLN1,11,-2.0498,4,-3.4669,42,-0.0758,38,-0.2281,116,1.85190,37,-0.2756,58,0.48087
ENSG00000139168,ZCRB1,11,-3.4435,335,2.14168,137,0.33970,124,0.16788,40,-1.6403,61,-0.9957,80,-0.5633
ENSG00000184613,NELL2,88,-1.0888,0,-8.9658,37,-2.3780,103,-0.8457,62,-1.6275,323,1.11511,603,2.55401
ENSG00000139218,SCAF11,11,-1.8057,59,0.83068,110,2.12150,28,-0.4367,3,-3.7418,23,-0.7619,24,-0.6828
ENSG00000111371,SLC38A1,11,-2.7023,0,-7.6131,3,-4.5387,50,-0.4952,104,0.73972,217,2.31718,90,0.49187
ENSG00000134294,SLC38A2,337,2.16432,102,-0.1628,106,-0.0962,23,-2.4294,4,-4.7795,114,0.03329,99,-0.2070
ENSG00000211584,SLC48A1,11,-3.1729,202,1.41662,131,0.59093,57,-0.7910,105,0.19676,61,-0.6995,86,-0.1328
ENSG00000134291,TMEM106C,11,-1.9343,0,-6.8663,81,1.26837,19,-1.2226,43,0.09241,63,0.76832,66,0.85529
ENSG00000152556,PFKM,11,-3.3138,0,-8.2121,12,-3.3029,66,-0.7254,261,1.76128,187,1.07301,184,1.03172
ENSG00000177981,ASB8,118,1.19183,57,-0.0956,16,-2.0373,45,-0.4815,80,0.46290,50,-0.3282,59,-0.0378
ENSG00000177875,CCDC184,11,-1.6058,0,-6.5553,1,-5.0523,31,-0.0899,37,0.21968,64,1.21184,83,1.78528
ENSG00000167535,CACNB3,11,-2.5513,0,-7.4653,28,-1.2199,60,-0.0242,83,0.53501,122,1.24766,123,1.26339
ENSG00000134287,ARF3,404,0.04691,151,-1.5198,168,-1.3559,361,-0.1403,383,-0.0406,515,0.46846,767,1.21426
ENSG00000181418,DDN,11,-4.2751,0,-9.1619,35,-2.6737,522,1.84075,253,0.41275,353,1.02472,219,0.16111
ENSG00000123416,TUBA1B,707,-1.4787,725,-1.4418,713,-1.4675,1828,0.03394,1296,-0.5318,2956,0.88786,4316,1.65430
ENSG00000167552,TUBA1A,309,-2.1983,2258,1.04704,804,-0.7319,760,-0.8203,1098,-0.2275,1657,0.47367,1929,0.74894
ENSG00000123352,SPATS2,11,-1.0780,30,0.44960,2,-3.2788,19,-0.3018,1,-3.9837,51,1.48573,45,1.19930
ENSG00000135519,KCNH3,126,0.83103,0,-7.8252,3,-4.9226,121,0.75929,14,-2.5984,127,0.84387,159,1.27936
ENSG00000187778,MCRS1,11,-1.8985,23,-0.8847,73,1.08676,37,-0.1068,24,-0.7690,68,0.95658,40,0.03049
ENSG00000139644,TMBIM6,928,1.59206,406,0.04056,362,-0.1494,174,-1.3139,438,0.17076,215,-0.9864,250,-0.7491
ENSG00000135472,FAIM2,280,-0.7145,94,-2.3813,104,-2.2328,369,-0.2710,324,-0.4827,955,1.45707,915,1.36741
ENSG00000110881,ASIC1,11,-1.9052,64,0.84269,54,0.53353,24,-0.8061,46,0.24346,48,0.34376,29,-0.4832
ENSG00000178449,COX14,283,1.00847,38,-2.2224,212,0.47247,118,-0.5126,122,-0.4552,164,0.03609,189,0.27332
ENSG00000066084,DIP2B,11,-2.1906,143,2.14851,43,-0.1701,26,-0.9499,9,-2.5547,72,0.70569,30,-0.7514
ENSG00000185432,METTL7A,28,-1.8102,93,0.08680,430,3.76345,48,-0.9925,1,-5.9267,6,-4.0804,12,-2.9652
ENSG00000050426,LETMD1,11,-2.3750,39,-0.5470,95,0.99940,38,-0.5874,62,0.23112,81,0.69882,53,-0.0319
ENSG00000184271,POU6F1,11,-1.2844,40,0.73512,3,-3.0792,42,0.81084,1,-4.1811,70,1.85660,16,-0.7936
ENSG00000183283,DAZAP2,243,0.55157,235,0.48992,252,0.61701,116,-0.6844,114,-0.7157,138,-0.4051,139,-0.3941
ENSG00000050438,SLC4A8,12,-2.2941,41,-0.4122,27,-1.0538,24,-1.2654,30,-0.9166,159,2.17897,76,0.63365
ENSG00000196876,SCN8A,11,-3.2668,0,-8.1644,109,0.14599,60,-0.8136,88,-0.1970,226,1.51875,203,1.29274
ENSG00000135503,ACVR1B,280,2.68135,4,-4.2028,25,-1.7459,21,-1.9972,16,-2.3741,91,0.27583,101,0.47298
ENSG00000161835,GRASP,11,-1.9063,0,-6.8442,43,0.13564,26,-0.6555,1,-4.7770,84,1.36055,112,1.99877
ENSG00000123395,ATG101,141,2.62523,8,-2.4160,5,-2.9377,27,-0.5911,11,-1.9471,32,-0.3624,51,0.45180
ENSG00000063046,EIF4B,1079,2.37274,385,0.24849,381,0.23296,138,-1.4039,95,-1.9656,148,-1.2895,101,-1.8688
ENSG00000167778,SPRYD3,364,0.77462,25,-3.3792,96,-1.4205,248,0.09589,192,-0.3279,346,0.68054,369,0.79690
ENSG00000167779,IGFBP6,395,3.06346,22,-2.3021,100,0.06677,29,-1.8593,1,-5.8828,89,-0.1279,39,-1.4510
ENSG00000123349,PFDN5,822,0.11479,1576,1.31414,1188,0.76713,509,-0.6723,422,-0.9655,480,-0.7662,379,-1.1337
ENSG00000139637,C12orf10,12,-2.6341,15,-2.2204,35,-0.9969,63,-0.0490,116,1.02715,124,1.15303,91,0.58094
ENSG00000205352,PRR13,318,1.74207,91,-0.5427,80,-0.7430,65,-1.0591,143,0.20870,112,-0.2034,77,-0.8100
ENSG00000197111,PCBP2,475,0.55893,268,-0.4106,642,1.12071,234,-0.6302,142,-1.4101,358,0.06767,290,-0.2823
ENSG00000139625,MAP3K12,11,-1.6242,11,-1.6342,12,-1.5102,25,-0.4473,85,1.81832,29,-0.2086,55,0.90075
ENSG00000135390,ATP5MC2,113,-1.4296,344,0.35964,551,1.24103,209,-0.4701,295,0.09857,221,-0.3831,216,-0.4194
ENSG00000012822,CALCOCO1,129,1.09224,36,-1.0689,37,-1.0341,18,-2.1263,165,1.58870,75,0.10627,32,-1.2339
ENSG00000094916,CBX5,11,-3.3474,67,-0.7268,207,1.22526,109,0.06435,180,0.95433,88,-0.2907,73,-0.5919
ENSG00000135486,HNRNPA1,767,0.70655,1046,1.30410,524,0.03751,292,-0.9099,349,-0.6298,328,-0.7254,281,-0.9729
ENSG00000111481,COPZ1,187,1.42446,63,-0.4995,83,-0.0541,41,-1.1669,54,-0.7639,90,0.08148,84,-0.0489
ENSG00000161642,ZNF385A,94,0.04764,21,-2.2862,189,1.32042,77,-0.2873,174,1.16061,70,-0.4255,15,-2.7541
ENSG00000123360,PDE1B,11,-1.7679,0,-6.7048,10,-2.0109,24,-0.6273,27,-0.4364,62,0.96726,117,2.34916
ENSG00000135447,PPP1R1A,61,-0.8404,54,-1.0315,99,-0.0588,137,0.48966,173,0.91950,86,-0.2907,110,0.10833
ENSG00000135441,BLOC1S1,638,1.66356,166,-0.7518,241,-0.1491,201,-0.4427,292,0.17731,141,-1.0048,164,-0.7663
ENSG00000135404,CD63,1061,1.47406,359,-0.4721,633,0.48265,208,-1.3276,693,0.64556,181,-1.5440,215,-1.2798
ENSG00000205323,SARNP,11,-2.7273,102,0.68728,78,0.20012,57,-0.3122,43,-0.7716,90,0.46015,101,0.66791
ENSG00000111540,RAB5B,11,-3.4446,190,0.93210,58,-1.0665,117,0.06442,110,-0.0371,138,0.34636,163,0.64676
ENSG00000197728,RPS26,756,-0.3890,1761,1.09783,1770,1.10802,684,-0.5495,781,-0.3365,451,-1.2040,492,-1.0695
ENSG00000170515,PA2G4,288,1.74674,32,-1.9983,69,-0.8205,51,-1.2822,168,0.67470,110,-0.0593,82,-0.5396
ENSG00000229117,RPL41,5771,0.74469,4476,0.29037,6804,1.05627,2892,-0.4400,2679,-0.5636,2314,-0.7967,1499,-1.4712
ENSG00000196465,MYL6B,11,-4.1677,54,-1.9232,290,0.78533,229,0.36619,279,0.71508,249,0.51443,184,-0.0146
ENSG00000092841,MYL6,3497,2.73469,572,-0.8237,926,-0.0425,386,-1.4327,434,-1.2527,453,-1.1880,379,-1.4618
ENSG00000139613,SMARCC2,140,1.52929,43,-0.5725,44,-0.5265,63,0.05012,47,-0.4503,33,-0.9736,59,-0.0751
ENSG00000181852,RNF41,43,-0.6516,29,-1.2334,65,0.03344,40,-0.7651,132,1.31333,81,0.40172,58,-0.1634
ENSG00000139579,NABP2,304,2.02069,31,-1.9260,89,-0.3165,53,-1.1355,141,0.47118,92,-0.2541,42,-1.4985
ENSG00000062485,CS,118,0.79446,27,-1.6031,29,-1.4929,44,-0.8695,78,0.05812,100,0.49681,130,0.96890
ENSG00000257727,CNPY2,181,0.97232,100,-0.0834,51,-1.1439,46,-1.2974,70,-0.6535,150,0.62935,134,0.42895
ENSG00000170581,STAT2,11,-2.0467,53,0.34617,20,-1.1947,31,-0.5513,54,0.36755,82,1.12476,53,0.32662
ENSG00000110955,ATP5F1B,645,-0.0780,90,-3.0940,351,-1.0535,356,-1.0338,1117,0.89143,1040,0.75771,1130,0.91316
ENSG00000110958,PTGES3,438,0.46819,170,-1.0831,369,0.16710,231,-0.6006,359,0.12421,363,0.14073,407,0.33888
ENSG00000196531,NACA,345,-0.9115,1291,1.38859,1041,0.96154,459,-0.4599,232,-1.5286,438,-0.5346,441,-0.5234
ENSG00000123384,LRP1,340,0.46739,90,-1.6738,283,0.15036,88,-1.7006,670,1.80869,158,-0.8027,186,-0.5475
ENSG00000179912,R3HDM2,28,-1.3910,43,-0.7187,123,1.07885,50,-0.4702,42,-0.7568,121,1.04725,63,-0.1004
ENSG00000166986,MARS,23,-0.7880,8,-2.3167,18,-1.1370,24,-0.7350,4,-3.1437,100,1.86059,86,1.51459
ENSG00000175203,DCTN2,12,-3.7564,59,-1.4684,136,-0.1445,99,-0.6590,259,0.99109,277,1.11835,198,0.49283
ENSG00000155980,KIF5A,13,-4.9019,600,0.94222,180,-1.0818,367,0.06186,335,-0.0869,576,0.86538,401,0.21577
ENSG00000166908,PIP4K2C,11,-1.5573,2,-3.8674,56,1.02475,27,-0.2482,1,-4.2850,78,1.69505,44,0.58363
ENSG00000178498,DTX3,228,1.71866,1,-6.2244,16,-2.6887,71,-0.4168,143,0.78527,86,-0.1026,96,0.08073
ENSG00000240771,ARHGEF25,261,2.77689,14,-2.4412,41,-0.8501,62,-0.1886,2,-4.8698,13,-2.5192,93,0.50137
ENSG00000135454,B4GALNT1,256,1.89197,0,-8.1009,33,-1.6784,52,-0.9652,46,-1.1539,109,0.23628,171,1.04039
ENSG00000135506,OS9,11,-2.8674,72,-0.0956,32,-1.3548,41,-0.9814,170,1.48797,130,0.95197,75,-0.0178
ENSG00000135439,AGAP2,11,-3.5100,14,-3.1821,34,-1.9271,257,1.43593,193,0.86831,122,0.05134,194,0.87598
ENSG00000135452,TSPAN31,179,2.44864,20,-1.5603,59,0.17250,25,-1.1970,12,-2.2322,40,-0.4889,39,-0.5249
ENSG00000175215,CTDSP2,374,3.04310,80,-0.2255,77,-0.2881,16,-2.7159,19,-2.4608,31,-1.6987,47,-1.0721
ENSG00000257698,GIHCG,15,-1.6647,5,-3.1003,168,2.83428,48,0.17379,4,-3.3705,44,0.01708,21,-1.1585
ENSG00000198673,TAFA2,104,0.53889,0,-7.7822,1,-6.2774,40,-1.0449,206,1.91201,125,0.87172,58,-0.4571
ENSG00000111110,PPM1H,11,-1.7779,1,-4.4574,39,0.12003,29,-0.3566,85,1.58086,44,0.31179,44,0.33275
ENSG00000184575,XPOT,11,-2.4527,26,-1.2557,39,-0.6180,26,-1.2564,182,2.29662,59,0.03034,59,0.04127
ENSG00000155957,TMBIM4,464,2.61039,44,-1.7081,102,-0.4150,16,-3.1659,222,0.94056,20,-2.8915,49,-1.5629
ENSG00000111530,CAND1,353,1.70276,37,-2.0940,2,-5.9845,54,-1.5284,255,1.03285,153,0.11183,147,0.04315
ENSG00000127314,RAP1B,178,1.97350,87,0.52730,48,-0.4866,17,-2.0749,44,-0.5947,46,-0.5219,28,-1.3104
ENSG00000111605,CPSF6,434,3.15430,20,-2.5017,47,-1.2628,33,-1.7901,65,-0.7556,72,-0.5959,53,-1.0616
