Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000198879,SFMBT2,112,2.83862,11,-1.0612,10,-1.4160,33,0.58063,10,-1.2469,14,-0.7391,24,0.12173
ENSG00000165629,ATP5F1C,112,-0.9613,160,-0.4219,161,-0.5257,215,0.03759,330,0.80930,289,0.56697,180,-0.2589
ENSG00000270111,CELF2-DT,112,2.82825,7,-1.6378,19,-0.3794,4,-2.4493,28,0.38031,13,-0.8975,7,-1.7245
ENSG00000048740,CELF2,112,-0.7659,72,-1.4169,160,-0.2787,154,-0.2775,230,0.38648,226,0.35148,252,0.55004
ENSG00000151461,UPF2,112,1.98222,34,-0.0203,18,-1.2063,10,-1.8654,22,-0.7276,33,-0.0688,55,0.84232
ENSG00000065665,SEC61A2,112,0.76518,29,-1.3273,42,-0.9291,45,-0.6457,102,0.68844,85,0.35715,85,0.35320
ENSG00000165609,NUDT5,112,2.97779,25,0.24644,9,-1.5246,15,-0.5275,23,0.10348,11,-1.0410,11,-1.0510
ENSG00000151465,CDC123,112,0.90235,44,-0.5697,45,-0.6730,59,-0.1208,92,0.65841,67,0.09870,56,-0.1963
ENSG00000183049,CAMK1D,112,0.65711,43,-0.8275,64,-0.2886,49,-0.6211,62,-0.2900,135,1.09883,53,-0.5408
ENSG00000151468,CCDC3,112,2.70004,9,-1.4682,19,-0.4522,0,-6.7891,6,-2.0628,48,1.27186,4,-2.7265
ENSG00000123240,OPTN,112,-0.3097,66,-1.1123,119,-0.2744,111,-0.3124,180,0.48704,185,0.53017,139,0.03733
ENSG00000107537,PHYH,112,2.78456,18,-0.3456,17,-0.5560,28,0.28731,22,-0.1038,8,-1.6190,7,-1.8291
ENSG00000086475,SEPHS1,112,2.35941,34,0.26727,23,-0.3684,6,-2.2335,28,-0.0195,17,-0.8489,17,-0.8434
ENSG00000165630,PRPF18,112,3.39986,5,-1.7460,9,-1.2130,5,-1.7868,18,0.02657,10,-0.9943,10,-0.9978
ENSG00000151474,FRMD4A,112,2.19030,15,-1.0843,30,-0.0578,9,-1.7718,23,-0.4958,21,-0.6550,29,-0.0901
ENSG00000065809,FAM107B,112,2.85971,104,2.70538,7,-1.9539,14,-0.6968,2,-3.3648,0,-5.0371,14,-0.7707
ENSG00000187522,HSPA14,112,2.96943,7,-1.6976,9,-1.4957,19,-0.1552,22,0.01200,8,-1.5772,22,0.08741
ENSG00000176244,ACBD7,112,1.63621,65,0.70371,57,0.72951,40,-0.0701,12,-1.8613,19,-1.2386,15,-1.5687
ENSG00000152465,NMT2,112,2.21781,18,-0.7748,16,-1.2082,21,-0.5910,32,0.10774,30,-0.0353,29,-0.0894
ENSG00000148468,FAM171A1,112,0.25693,102,0.11379,76,-0.4268,53,-0.8753,126,0.49363,78,-0.3182,126,0.49274
ENSG00000148481,MINDY3,112,2.22841,26,-0.2326,20,-0.8125,13,-1.3015,28,-0.1006,27,-0.2115,27,-0.1886
ENSG00000148484,RSU1,112,2.07346,27,-0.3004,26,-0.4647,24,-0.4419,38,0.26614,18,-0.9268,23,-0.5739
ENSG00000026025,VIM,112,0.16863,378,2.28354,141,0.77890,66,-0.6298,48,-1.1729,27,-2.0625,16,-2.7882
ENSG00000136738,STAM,112,1.42608,31,-0.6397,34,-0.5885,34,-0.5020,50,0.11453,58,0.36047,39,-0.2978
ENSG00000148482,SLC39A12,112,2.42381,30,0.13009,43,1.05275,6,-2.1876,3,-3.0493,8,-1.9292,7,-2.0269
ENSG00000165995,CACNB2,112,1.31036,15,-1.8078,29,-1.0271,19,-1.4432,71,0.61556,70,0.59539,53,0.10247
ENSG00000165997,ARL5B,112,2.87316,17,-0.3999,10,-1.4573,3,-2.9276,15,-0.6438,24,0.13538,20,-0.1515
ENSG00000120594,PLXDC2,112,3.01614,32,0.67475,14,-0.8050,8,-1.4190,7,-1.7752,6,-1.8668,20,-0.0548
ENSG00000078114,NEBL,112,0.69626,112,0.69562,74,0.04728,28,-1.3978,59,-0.3334,88,0.33687,48,-0.6491
ENSG00000148444,COMMD3,112,1.80656,31,-0.2993,26,-0.7321,41,0.14335,31,-0.3182,44,0.24585,27,-0.5440
ENSG00000168283,BMI1,112,1.81826,33,-0.1800,27,-0.6082,16,-1.2347,31,-0.3257,38,0.00181,40,0.10655
ENSG00000150867,PIP4K2A,112,0.98030,199,2.00735,37,-0.9177,45,-0.4654,42,-0.5940,33,-0.9776,66,0.15593
ENSG00000148450,MSRB2,112,0.77146,97,0.54895,72,0.10832,88,0.39245,55,-0.3711,44,-0.7337,55,-0.3815
ENSG00000165312,OTUD1,112,2.95423,20,-0.1112,9,-1.4856,9,-1.2178,16,-0.4740,14,-0.7260,21,-0.0472
ENSG00000120549,KIAA1217,112,1.66757,38,-0.1042,25,-0.8991,89,1.26474,10,-2.1244,10,-2.1358,74,1.09466
ENSG00000107863,ARHGAP21,112,0.27061,145,0.69096,78,-0.3736,107,0.20811,59,-0.7557,79,-0.2806,134,0.62875
ENSG00000099256,PRTFDC1,112,3.00038,35,0.80929,11,-1.1754,34,0.72982,12,-0.9461,6,-1.8766,7,-1.6923
ENSG00000151023,ENKUR,112,3.23174,30,0.71353,7,-1.7067,18,-0.0648,13,-0.5884,6,-1.8149,11,-0.8777
ENSG00000151025,GPR158,112,1.08637,36,-0.7072,28,-1.2833,121,1.21595,42,-0.5023,25,-1.3044,112,1.25206
ENSG00000136750,GAD2,112,-0.2408,31,-2.1277,96,-0.6056,869,3.64776,25,-2.5688,85,-0.7101,41,-1.8275
ENSG00000136754,ABI1,112,0.70659,52,-0.4818,59,-0.3700,92,0.39187,58,-0.3617,97,0.53834,64,-0.1998
ENSG00000107890,ANKRD26,112,2.46869,20,-0.4223,17,-0.8868,27,0.00479,13,-1.1447,17,-0.7319,32,0.27368
ENSG00000136758,YME1L1,112,0.96162,39,-0.6914,47,-0.5040,65,0.09045,66,0.13366,54,-0.2172,76,0.36418
ENSG00000107897,ACBD5,112,1.58879,53,0.34099,33,-0.4720,65,0.65716,29,-0.6012,23,-1.0020,43,0.01306
ENSG00000099246,RAB18,112,0.06547,67,-0.7188,92,-0.3069,103,-0.0567,134,0.38386,115,0.12770,122,0.22885
ENSG00000254635,WAC-AS1,112,2.71692,14,-0.7718,10,-1.5329,22,-0.1285,20,-0.2851,15,-0.7060,26,0.12456
ENSG00000095787,WAC,112,0.38293,78,-0.1831,79,-0.2112,33,-1.4807,97,0.16904,63,-0.5354,140,0.84371
ENSG00000165757,JCAD,112,2.25148,10,-1.6761,22,-0.5853,0,-6.6685,31,0.08109,24,-0.3843,35,0.24816
ENSG00000148516,ZEB1,112,1.85617,44,0.27398,30,-0.3740,19,-1.0049,21,-0.8662,31,-0.2790,38,0.07186
ENSG00000165322,ARHGAP12,112,2.35071,29,0.05022,25,-0.2278,33,0.20801,15,-1.0432,12,-1.3704,21,-0.5189
ENSG00000170759,KIF5B,112,0.76783,114,0.80355,58,-0.3568,75,0.12988,42,-0.8106,46,-0.6592,94,0.55133
ENSG00000120616,EPC1,112,3.22107,15,-0.3963,10,-1.2095,11,-0.8587,7,-1.5810,11,-0.8999,19,-0.0209
ENSG00000216937,CCDC7,112,3.53080,24,0.49983,18,0.16088,6,-1.4323,1,-3.4028,1,-3.4110,0,-4.4291
ENSG00000150093,ITGB1,112,2.61908,47,1.00708,18,-0.6388,13,-0.9376,12,-1.1313,17,-0.6512,12,-1.1904
ENSG00000099250,NRP1,112,3.24413,12,-0.6427,10,-1.1357,0,-6.4589,7,-1.5736,25,0.43302,10,-0.9822
ENSG00000108094,CUL2,112,1.00941,20,-1.6457,39,-0.8003,39,-0.6500,93,0.79407,55,-0.1256,75,0.40574
ENSG00000095794,CREM,112,1.18523,40,-0.4608,38,-0.6864,26,-1.0823,44,-0.3325,83,0.76940,58,0.13640
ENSG00000108100,CCNY,112,0.20409,86,-0.1986,85,-0.2796,60,-0.7529,109,0.18429,87,-0.1953,141,0.64464
ENSG00000198105,ZNF248,112,2.52534,11,-1.3388,12,-1.3533,4,-2.7389,28,0.13792,28,0.13183,26,-0.0367
ENSG00000175395,ZNF25,112,1.17632,20,-1.5077,37,-0.7374,42,-0.3944,64,0.28771,65,0.33358,61,0.22149
ENSG00000189180,ZNF33A,112,1.74338,26,-0.6007,26,-0.7675,39,0.01358,45,0.25276,38,-0.0482,30,-0.4489
ENSG00000075407,ZNF37A,112,3.36278,16,-0.2030,8,-1.4036,0,-4.5872,12,-0.6336,10,-0.9416,16,-0.2544
ENSG00000165733,BMS1,112,2.35098,23,-0.3298,18,-0.8366,32,0.16110,28,-0.0507,18,-0.7631,20,-0.5730
ENSG00000198915,RASGEF1A,112,1.51354,27,-0.7330,25,-1.0562,39,-0.1818,35,-0.4117,59,0.50434,55,0.36998
ENSG00000169813,HNRNPF,112,2.18269,59,1.02998,22,-0.6800,40,0.39793,17,-0.9889,18,-0.8584,18,-0.8972
ENSG00000169740,ZNF32,112,1.11114,54,-0.0504,40,-0.6322,62,0.15589,52,-0.1256,50,-0.1779,67,0.30923
ENSG00000107551,RASSF4,112,2.90956,51,1.36871,16,-0.6190,3,-2.6283,8,-1.5037,5,-2.1198,14,-0.7149
ENSG00000165512,ZNF22,112,3.33312,23,0.32782,9,-1.2300,8,-1.2887,16,-0.2131,9,-1.1610,5,-1.9213
ENSG00000172661,WASHC2C,112,3.04160,10,-1.0712,9,-1.4522,2,-3.1930,21,0.01371,15,-0.4926,18,-0.2001
ENSG00000265354,TIMM23,112,1.08203,30,-0.9570,34,-0.9718,57,0.01225,77,0.52940,61,0.12331,64,0.20671
ENSG00000266412,NCOA4,112,1.08273,58,0.03697,48,-0.3551,73,0.37696,57,-0.0085,39,-0.6326,58,0.04187
ENSG00000265763,ZNF488,112,2.98115,17,-0.3072,9,-1.5020,10,-1.1562,14,-0.6391,11,-0.9777,25,0.26488
ENSG00000170324,FRMPD2,112,1.55473,7,-2.6535,31,-0.6217,3,-3.7574,112,1.84814,23,-1.0246,23,-1.0183
ENSG00000107643,MAPK8,112,1.07708,27,-1.1140,42,-0.6166,58,0.02566,75,0.45962,41,-0.5559,75,0.46303
ENSG00000197444,OGDHL,112,0.94980,34,-0.9208,45,-0.6004,53,-0.2222,81,0.47058,67,0.14130,63,0.04072
ENSG00000227345,PARG,112,2.74885,20,-0.2168,8,-1.8526,16,-0.6088,16,-0.6226,21,-0.1554,26,0.13803
ENSG00000099290,WASHC2A,112,2.22911,10,-1.6099,13,-1.4807,18,-0.7881,35,0.26806,32,0.07865,33,0.15527
ENSG00000198964,SGMS1,112,2.94649,28,0.42063,12,-1.1242,26,0.29034,14,-0.7043,7,-1.6750,13,-0.8362
ENSG00000177613,CSTF2T,112,2.28207,33,0.19782,17,-1.0230,26,-0.1796,27,-0.1399,20,-0.6218,25,-0.2952
ENSG00000122873,CISD1,112,-0.8237,121,-0.6995,152,-0.4560,320,0.82121,247,0.44343,177,-0.1347,240,0.39422
ENSG00000072401,UBE2D1,112,2.07752,16,-1.1082,15,-1.4307,15,-1.1901,48,0.67245,36,0.18692,27,-0.2874
ENSG00000108064,TFAM,112,2.64856,25,0.00389,10,-1.5676,25,-0.0035,22,-0.1805,15,-0.7495,22,-0.1992
ENSG00000237949,LINC00844,112,0.85303,435,3.62807,39,-0.9633,75,0.22065,15,-2.2610,4,-4.0858,17,-2.1099
ENSG00000165443,PHYHIPL,112,-0.4030,195,0.46576,124,-0.3194,292,1.13318,156,0.12660,57,-1.4822,183,0.40121
ENSG00000148541,FAM13C,112,2.12225,36,0.18195,21,-0.7674,43,0.46710,21,-0.6415,23,-0.5349,25,-0.3988
ENSG00000108091,CCDC6,112,0.97811,41,-0.5918,46,-0.5412,74,0.31018,68,0.19678,64,0.10072,57,-0.1193
ENSG00000151150,ANK3,112,0.05881,67,-0.7171,100,-0.1499,81,-0.4340,89,-0.3182,145,0.52568,135,0.39612
ENSG00000150347,ARID5B,112,3.11296,17,-0.2844,10,-1.2539,4,-2.3657,12,-0.8175,18,-0.1415,14,-0.5714
ENSG00000138311,ZNF365,112,1.22221,27,-1.0226,31,-0.9905,22,-1.3090,74,0.59193,83,0.81637,43,-0.3496
ENSG00000181915,ADO,112,1.91923,26,-0.4855,20,-1.0932,38,0.11521,46,0.46060,29,-0.3093,28,-0.4026
ENSG00000148572,NRBF2,112,2.01132,19,-0.8652,20,-1.0223,57,0.82229,28,-0.2928,35,0.04094,24,-0.5565
ENSG00000171988,JMJD1C,112,1.89919,29,-0.3121,21,-0.9963,9,-2.0223,31,-0.2446,30,-0.2706,55,0.74586
ENSG00000165476,REEP3,112,3.03190,58,1.67747,11,-1.1170,12,-0.7897,4,-2.5737,9,-1.2581,9,-1.3194
ENSG00000198739,LRRTM3,112,1.96874,22,-0.6812,16,-1.3856,22,-0.6550,20,-0.8776,34,-0.0413,61,1.01577
ENSG00000108176,DNAJC12,112,0.77930,34,-1.0469,36,-1.2122,65,-0.0917,100,0.66835,106,0.78529,62,-0.1611
ENSG00000148634,HERC4,112,2.14341,18,-0.8377,20,-0.8279,30,-0.0818,30,-0.1092,18,-0.9433,38,0.29602
ENSG00000179774,ATOH7,112,2.59178,7,-1.9301,19,-0.5176,32,0.37247,6,-2.1059,0,-4.9336,44,0.97653
ENSG00000096746,HNRNPH3,112,0.52894,86,0.10585,68,-0.3291,102,0.38362,75,-0.1151,53,-0.6810,107,0.50761
ENSG00000204130,RUFY2,112,1.95185,42,0.30587,22,-0.8963,21,-0.7952,35,-0.0030,31,-0.2154,31,-0.2169
ENSG00000122912,SLC25A16,112,2.76514,19,-0.3359,14,-0.9070,3,-2.9856,19,-0.3212,14,-0.7978,23,-0.0128
ENSG00000060339,CCAR1,112,1.54059,48,0.13283,30,-0.7341,25,-0.8573,34,-0.4041,40,-0.1367,58,0.49183
ENSG00000165730,STOX1,112,2.93000,24,0.15250,21,-0.0589,11,-0.9909,2,-3.4329,13,-0.8140,11,-1.1191
ENSG00000107625,DDX50,112,2.23808,21,-0.5112,22,-0.6440,10,-1.6760,35,0.24062,25,-0.2800,21,-0.5769
ENSG00000165732,DDX21,112,2.58515,24,-0.0756,15,-0.9891,0,-4.8060,27,0.09041,21,-0.3478,20,-0.4116
ENSG00000198954,KIF1BP,112,1.06377,40,-0.5432,37,-0.8452,46,-0.3403,84,0.67017,33,-0.9091,84,0.67348
ENSG00000122862,SRGN,112,2.94452,54,1.49829,18,-0.3263,5,-2.0286,0,-5.3768,12,-0.9598,6,-1.8801
ENSG00000122958,VPS26A,112,1.36038,44,-0.1658,34,-0.6865,30,-0.7083,56,0.25150,37,-0.4233,61,0.38946
ENSG00000156502,SUPV3L1,112,2.70280,14,-0.8156,11,-1.4024,17,-0.5491,23,-0.0573,18,-0.4695,22,-0.1541
ENSG00000156515,HK1,112,-1.0032,101,-1.1577,189,-0.2714,246,0.20511,280,0.45572,171,-0.3900,345,0.84261
ENSG00000171224,FAM241B,112,1.17139,25,-1.1841,27,-1.2677,34,-0.6913,95,1.02650,65,0.31337,52,-0.0757
ENSG00000079332,SAR1A,112,0.61750,70,-0.1191,67,-0.2378,60,-0.3523,72,-0.0871,89,0.27479,76,0.00087
ENSG00000180817,PPA1,112,-1.1358,225,-0.0743,176,-0.5775,395,0.82816,317,0.52034,296,0.39714,202,-0.2611
ENSG00000172731,LRRC20,112,2.18006,15,-1.1298,23,-0.5501,2,-3.5567,23,-0.4993,33,0.12007,34,0.17537
ENSG00000148730,EIF4EBP2,112,1.29497,72,0.56849,52,0.05147,60,0.26711,31,-0.8045,31,-0.7916,41,-0.3554
ENSG00000166228,PCBD1,112,0.94428,83,0.46686,66,0.14873,130,1.20565,30,-1.1553,11,-2.5860,65,0.09246
ENSG00000107738,VSIR,112,1.73412,63,0.76143,49,0.47332,36,-0.1521,9,-2.2460,24,-0.8202,20,-1.1127
ENSG00000197746,PSAP,112,-3.0620,883,0.01741,690,-0.4664,941,0.11828,1237,0.61616,881,0.01521,1208,0.57252
ENSG00000107742,SPOCK2,112,-0.9020,154,-0.4174,185,-0.1750,326,0.76752,197,-0.0410,164,-0.3485,284,0.60588
ENSG00000138303,ASCC1,112,3.06145,31,0.66913,9,-1.5169,13,-0.7258,14,-0.5674,17,-0.3040,7,-1.7090
ENSG00000166295,ANAPC16,112,1.21863,66,0.34655,52,-0.0260,19,-1.4823,42,-0.3574,55,0.06801,43,-0.3536
ENSG00000168209,DDIT4,112,3.39555,22,0.30952,13,-0.6511,19,0.09516,8,-1.3263,4,-2.3962,4,-2.2893
ENSG00000148719,DNAJB12,112,2.16525,25,-0.3177,21,-0.7848,15,-1.1397,24,-0.4355,30,-0.0401,31,0.01240
ENSG00000107745,MICU1,112,0.68645,38,-0.9684,50,-0.7037,66,-0.1352,105,0.66164,75,0.05474,82,0.21016
ENSG00000156026,MCU,112,3.35248,8,-1.2651,6,-1.9206,0,-6.4005,24,0.46024,15,-0.2769,8,-1.2708
ENSG00000122884,P4HA1,112,3.30826,25,0.46612,10,-1.1311,2,-2.8606,10,-0.9131,10,-0.9587,11,-0.8617
ENSG00000122882,ECD,112,2.75460,10,-1.3252,7,-2.0651,40,0.84462,22,-0.1437,22,-0.1318,15,-0.7422
ENSG00000138286,FAM149B1,112,3.47640,15,-0.1927,8,-1.3783,5,-1.8970,12,-0.5738,15,-0.2463,4,-2.0809
ENSG00000213551,DNAJC9,112,2.60897,14,-0.8302,12,-1.2862,25,-0.0105,21,-0.2692,15,-0.8201,27,0.10111
ENSG00000182180,MRPS16,112,1.39451,43,-0.1638,31,-0.7998,64,0.47518,43,-0.1599,40,-0.2910,54,0.21763
ENSG00000138279,ANXA7,112,0.09800,74,-0.5339,77,-0.6108,177,0.83911,132,0.40591,111,0.09140,104,-0.0191
ENSG00000107758,PPP3CB,112,-1.3953,119,-1.3069,222,-0.4684,217,-0.3978,386,0.56111,322,0.23832,449,0.84344
ENSG00000166348,USP54,112,3.24963,57,1.80430,8,-1.6182,24,0.34025,4,-2.2455,1,-3.9560,7,-1.4593
ENSG00000176986,SEC24C,112,1.90690,30,-0.2837,22,-0.9155,26,-0.4755,32,-0.2009,33,-0.1414,40,0.19747
ENSG00000172586,CHCHD1,112,0.27421,68,-0.4877,91,-0.0603,85,-0.1442,121,0.44824,104,0.17844,69,-0.4991
ENSG00000214655,ZSWIM8,112,2.25362,8,-1.8886,15,-1.2406,32,0.08424,34,0.20181,21,-0.5410,33,0.17291
ENSG00000166507,NDST2,112,2.24038,22,-0.5054,19,-0.8560,29,-0.0307,27,-0.1736,24,-0.3618,25,-0.3256
ENSG00000148660,CAMK2G,112,-0.3803,122,-0.2475,120,-0.3438,205,0.57552,147,0.04785,46,-1.7971,276,1.21278
ENSG00000035403,VCL,112,3.21432,20,0.05016,7,-1.8360,11,-0.8736,8,-1.4525,13,-0.6452,21,0.10756
ENSG00000185009,AP3M1,112,2.53480,15,-0.8224,13,-1.2925,18,-0.5403,18,-0.6171,29,0.17215,25,-0.0938
ENSG00000156110,ADK,112,2.24736,20,-0.5929,17,-1.0419,25,-0.2812,30,0.01232,27,-0.1475,25,-0.3285
ENSG00000156650,KAT6B,112,2.79093,20,-0.2067,14,-0.9075,10,-1.1639,5,-2.1654,15,-0.7024,30,0.45969
ENSG00000156671,SAMD8,112,1.70676,36,-0.1639,25,-0.8653,24,-0.7932,30,-0.4461,60,0.71572,33,-0.3186
ENSG00000165637,VDAC2,112,-0.6390,127,-0.4386,132,-0.4861,251,0.62616,255,0.72573,189,0.18804,147,-0.2366
ENSG00000165655,ZNF503,112,2.50784,22,-0.2511,16,-0.9505,25,-0.0622,6,-2.2543,0,-9.1147,54,1.33920
ENSG00000156113,KCNMA1,112,0.24962,56,-0.8081,82,-0.2970,95,0.00066,68,-0.5662,81,-0.2788,175,1.11206
ENSG00000151208,DLG5,112,3.33742,16,-0.2351,10,-1.0411,1,-3.7094,13,-0.5518,3,-2.5055,18,-0.0276
ENSG00000148606,POLR3A,112,1.97341,11,-1.6303,20,-1.0199,18,-1.0082,32,-0.1379,31,-0.1585,51,0.68173
ENSG00000138326,RPS24,112,-3.1415,1991,1.25673,1189,0.56617,850,-0.1268,784,-0.2715,639,-0.6064,714,-0.4257
ENSG00000108175,ZMIZ1,112,1.04126,61,0.05996,44,-0.5558,41,-0.5413,48,-0.3314,37,-0.7510,100,0.97737
ENSG00000108179,PPIF,112,1.42172,45,-0.0621,38,-0.3884,80,0.85791,47,0.02122,26,-0.9714,36,-0.4389
ENSG00000165424,ZCCHC24,112,1.78543,130,2.06714,39,0.05586,8,-2.1951,7,-2.5660,16,-1.3739,22,-0.8998
ENSG00000225484,NUTM2B-AS1,112,3.18765,15,-0.4009,10,-1.2519,3,-2.7566,21,0.13525,9,-1.1645,12,-0.7407
ENSG00000133678,TMEM254,112,2.68118,10,-1.3694,18,-0.5815,13,-0.9106,18,-0.5178,19,-0.3905,18,-0.4913
ENSG00000189129,PLAC9,112,2.56482,22,-0.2613,23,-0.2487,19,-0.4704,6,-2.2417,25,-0.0232,14,-0.9319
ENSG00000122359,ANXA11,112,0.35306,42,-1.1497,75,-0.3530,30,-1.6477,116,0.46310,116,0.46499,106,0.29632
ENSG00000122378,PRXL2A,112,-0.6180,211,0.37063,187,0.24147,182,0.13718,136,-0.3486,123,-0.5121,201,0.31849
ENSG00000108219,TSPAN14,112,1.67349,19,-1.1166,32,-0.4707,30,-0.4847,27,-0.6793,43,0.09919,50,0.35798
ENSG00000185737,NRG3,112,1.76040,18,-1.1098,23,-0.9733,20,-0.9880,42,0.13272,38,-0.0516,51,0.48014
ENSG00000165678,GHITM,112,-1.8149,208,-0.8911,282,-0.5475,403,0.12215,615,0.90515,415,0.18664,465,0.38681
ENSG00000107771,CCSER2,112,0.92035,54,-0.2298,56,-0.2175,51,-0.3162,79,0.39411,53,-0.2746,55,-0.2247
ENSG00000182771,GRID1,112,2.45929,14,-0.9865,12,-1.4401,9,-1.6083,27,0.00669,29,0.13367,28,0.03773
ENSG00000062650,WAPL,112,3.14746,22,0.14822,14,-0.6451,0,-6.5062,14,-0.5549,8,-1.4907,12,-0.7495
ENSG00000107779,BMPR1A,112,3.22605,14,-0.4556,12,-0.8522,11,-0.8013,9,-1.1291,14,-0.5055,9,-1.2476
ENSG00000173267,SNCG,112,-2.4074,237,-1.2975,557,1.19372,499,-0.1723,1184,1.41639,547,-0.0328,353,-0.7502
ENSG00000148671,ADIRF,112,-0.5878,494,1.85607,245,0.94214,122,-0.4595,60,-1.6092,44,-2.0577,106,-0.7126
ENSG00000148672,GLUD1,112,-1.0772,262,0.22767,383,1.28576,272,0.28830,130,-0.9047,98,-1.3523,155,-0.6216
ENSG00000223482,NUTM2A-AS1,112,2.77130,25,0.10397,12,-1.1745,2,-3.1612,17,-0.5472,15,-0.7176,26,0.18436
ENSG00000107789,MINPP1,112,2.91041,12,-0.9101,9,-1.5883,23,0.05787,12,-0.9823,15,-0.6391,25,0.22184
ENSG00000138138,ATAD1,112,0.72799,35,-1.0798,43,-0.9348,47,-0.6150,70,-0.0175,114,0.86129,92,0.45932
ENSG00000171862,PTEN,112,0.45401,66,-0.3728,88,0.11252,47,-0.8742,103,0.35719,60,-0.5481,92,0.16720
ENSG00000138134,STAMBPL1,112,2.96280,5,-1.9937,13,-0.9548,33,0.68604,12,-0.9763,3,-2.9594,24,0.20731
ENSG00000107798,LIPA,112,1.53387,123,1.71569,26,-1.0044,32,-0.4744,47,0.11242,21,-1.1955,33,-0.4853
ENSG00000119917,IFIT3,112,2.87825,33,0.60461,16,-0.6492,53,1.42265,0,-5.2966,9,-1.3891,5,-2.3393
ENSG00000185745,IFIT1,112,1.56667,49,0.20213,26,-0.9331,76,0.90582,45,0.05549,20,-1.2412,45,0.07076
ENSG00000152778,IFIT5,112,3.09868,14,-0.5968,13,-0.7658,29,0.56989,13,-0.6529,7,-1.5645,7,-1.7173
ENSG00000148688,RPP30,112,1.98567,19,-0.8768,27,-0.4558,25,-0.4742,30,-0.2192,24,-0.5882,37,0.11118
ENSG00000180628,PCGF5,112,1.17700,61,0.20434,53,-0.0508,91,0.83084,47,-0.2406,41,-0.4694,26,-1.1631
ENSG00000165338,HECTD2,112,2.28709,13,-1.1997,12,-1.5250,31,0.08176,32,0.15015,30,0.04546,26,-0.2182
ENSG00000119938,PPP1R3C,112,3.04560,29,0.51010,14,-0.7455,25,0.27936,11,-0.9720,8,-1.5231,5,-2.1034
ENSG00000107854,TNKS2,112,1.25263,34,-0.6339,25,-1.2953,36,-0.5607,58,0.20873,76,0.67496,60,0.25176
ENSG00000107864,CPEB3,112,1.49755,28,-0.7391,34,-0.5517,35,-0.3929,51,0.22483,47,0.06773,39,-0.2286
ENSG00000198060,MARCH5,112,1.97584,19,-0.8602,21,-0.9317,25,-0.5101,40,0.27368,36,0.05676,28,-0.3379
ENSG00000138190,EXOC6,112,1.98020,7,-2.2535,19,-1.1269,3,-3.2820,32,-0.1444,50,0.63942,44,0.42158
ENSG00000138207,RBP4,112,-0.0759,18,-2.7302,45,-1.7321,242,1.17629,260,1.50471,194,0.90415,33,-1.9947
ENSG00000148690,FRA10AC1,112,0.99453,69,0.20634,63,0.11184,31,-0.9827,57,-0.0993,48,-0.3883,54,-0.1844
ENSG00000108231,LGI1,112,0.96580,40,-0.6353,55,-0.2274,104,0.84813,55,-0.1751,30,-1.1214,75,0.34556
ENSG00000108239,TBC1D12,112,3.43894,41,1.36376,7,-1.5449,3,-2.6760,4,-2.2807,9,-1.0049,9,-0.9781
ENSG00000095637,SORBS1,112,1.16871,57,0.07148,43,-0.4766,59,0.13862,44,-0.3385,52,-0.0612,57,0.08297
ENSG00000059573,ALDH18A1,112,2.69561,11,-1.1981,13,-1.0957,36,0.62626,11,-1.2068,20,-0.3441,20,-0.2838
ENSG00000119977,TCTN3,112,2.84480,7,-1.6480,11,-1.3541,17,-0.4262,19,-0.3154,17,-0.4763,22,-0.0424
ENSG00000197430,OPALIN,112,2.04686,221,3.61956,9,-2.1899,36,0.12762,4,-3.1031,2,-3.8580,7,-2.4337
ENSG00000077147,TM9SF3,112,0.24435,73,-0.4181,60,-0.8875,110,0.22463,115,0.32679,127,0.49880,111,0.26125
ENSG00000196233,LCOR,112,2.64915,22,-0.1709,9,-1.8020,55,1.29749,14,-0.8871,11,-1.2001,23,-0.1368
ENSG00000187122,SLIT1,112,-0.5312,61,-1.4422,108,-0.7302,62,-1.4099,140,-0.1955,202,0.43455,349,1.50090
ENSG00000052749,RRP12,112,2.48426,12,-1.1421,12,-1.4407,2,-3.3877,38,0.60447,30,0.18557,19,-0.5701
ENSG00000171314,PGAM1,112,-2.3850,334,-0.7639,429,-0.4904,756,0.50663,891,0.87233,599,0.15093,620,0.20877
ENSG00000171311,EXOSC1,112,2.03738,22,-0.6311,22,-0.7749,45,0.45920,32,-0.0461,33,-0.0287,18,-0.9859
ENSG00000171307,ZDHHC16,112,2.40241,10,-1.4314,12,-1.5175,7,-2.0152,39,0.60974,29,0.10361,23,-0.2958
ENSG00000155229,MMS19,112,1.83819,15,-1.3262,22,-0.9795,16,-1.2868,36,-0.0367,46,0.36495,44,0.28170
ENSG00000171160,MORN4,112,1.53647,30,-0.5982,37,-0.3358,34,-0.3726,37,-0.2871,38,-0.2249,48,0.15065
ENSG00000155252,PI4K2A,112,1.78056,20,-1.0093,22,-1.0371,69,0.94398,41,0.10013,28,-0.5274,36,-0.0845
ENSG00000119986,AVPI1,112,2.71630,17,-0.4773,11,-1.4117,64,1.62600,11,-1.2649,13,-0.9754,13,-0.9329
