Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000146872,TLK2,25,0.25431,17,-0.4008,23,0.06055,23,0.07490,35,0.82178,9,-1.3844
ENSG00000170921,TANC2,30,-1.1049,62,0.21384,92,0.85522,112,1.23028,51,-0.1385,7,-3.1580
ENSG00000008283,CYB561,24,-0.1819,9,-1.6883,67,1.68637,40,0.72661,25,-0.0711,11,-1.3434
ENSG00000136485,DCAF7,50,-0.2321,56,-0.0233,78,0.53741,70,0.34082,40,-0.5582,54,-0.0864
ENSG00000136463,TACO1,18,-0.1450,24,0.43770,32,0.85615,17,-0.1950,13,-0.5975,8,-1.3053
ENSG00000266173,STRADA,12,-0.9196,18,-0.2186,33,0.76764,37,1.00202,19,-0.1794,16,-0.4048
ENSG00000136490,LIMD2,23,-0.2346,22,-0.2957,41,0.79186,42,0.82453,21,-0.2921,12,-1.1368
ENSG00000108588,CCDC47,34,-0.6261,70,0.79837,58,0.33067,54,0.21268,16,-1.6478,45,-0.1018
ENSG00000198231,DDX42,40,-0.4940,42,-0.3728,74,0.60987,85,0.84138,50,-0.0482,41,-0.3671
ENSG00000087191,PSMC5,142,-0.3179,170,0.01841,179,0.10096,251,0.67411,124,-0.4915,170,0.01170
ENSG00000266402,SNHG25,92,-0.3049,75,-0.6646,36,-1.7058,45,-1.3531,145,0.49870,304,1.92002
ENSG00000136478,TEX2,26,-0.9687,50,0.21344,82,1.03419,52,0.23918,27,-0.7994,47,0.05506
ENSG00000108654,DDX5,171,-0.6489,272,0.20895,321,0.45792,254,0.06619,207,-0.2674,286,0.26288
ENSG00000120063,GNA13,19,-0.4169,16,-0.6583,10,-1.2371,23,-0.0024,21,-0.1981,63,1.80609
ENSG00000154229,PRKCA,187,0.55033,121,-0.3023,250,0.97186,87,-0.7921,66,-1.2195,121,-0.2642
ENSG00000075461,CACNG4,18,0.16096,25,0.81566,5,-1.7693,12,-0.5843,21,0.37866,10,-0.8194
ENSG00000198265,HELZ,16,-0.7512,34,0.61833,27,0.14776,49,1.17833,2,-3.4859,20,-0.3203
ENSG00000197170,PSMD12,42,-0.3044,52,0.10121,75,0.71681,69,0.57377,33,-0.6540,30,-0.8100
ENSG00000154217,PITPNC1,65,0.29037,56,-0.0093,28,-1.0953,100,0.98450,18,-1.7848,63,0.17358
ENSG00000130935,NOL11,11,-0.7501,15,-0.2185,22,0.45694,27,0.86038,11,-0.6810,21,0.41738
ENSG00000171634,BPTF,59,0.07547,39,-0.6677,27,-1.1395,43,-0.4381,139,1.61158,48,-0.2618
ENSG00000186665,C17orf58,18,0.31779,20,0.56770,15,0.02199,12,-0.3872,14,-0.0996,4,-2.0654
ENSG00000182481,KPNA2,27,-0.5979,35,-0.1143,95,1.69714,41,0.15669,30,-0.3553,8,-2.2234
ENSG00000196704,AMZ2,72,-0.2577,92,0.20851,92,0.17035,81,-0.0288,62,-0.4567,98,0.28567
ENSG00000108946,PRKAR1A,229,-0.5900,318,0.00994,613,1.15837,403,0.40612,165,-1.0297,256,-0.3455
ENSG00000154265,ABCA5,10,-0.9393,23,0.50360,46,1.70931,13,-0.4752,16,-0.1921,1,-4.1006
ENSG00000125398,SOX9,86,0.50257,40,-0.9361,15,-2.2329,73,0.13600,56,-0.3021,141,1.31231
ENSG00000180616,SSTR2,6,-3.5055,53,-0.0581,29,-1.0175,234,2.99191,4,-3.6867,53,-0.0651
ENSG00000166685,COG1,19,-0.6466,40,0.73699,37,0.45560,38,0.49085,15,-0.9262,15,-1.0064
ENSG00000133193,FAM104A,12,-1.0620,18,-0.3589,20,-0.0925,28,0.46025,27,0.37758,38,0.95676
ENSG00000179604,CDC42EP4,100,0.69621,50,-0.6517,27,-1.5003,71,-0.0113,61,-0.2623,112,0.76778
ENSG00000069188,SDK2,3,-3.0269,27,0.41467,1,-4.2598,101,3.15478,0,-5.2596,14,-0.6766
ENSG00000172809,RPL38,1360,0.07157,1524,0.29788,688,-1.0246,872,-0.6549,1692,0.42967,1465,0.18547
ENSG00000141540,TTYH2,19,-1.9395,31,-1.1512,12,-2.4529,36,-0.8371,15,-2.1451,322,3.75659
ENSG00000170412,GPRC5C,15,-1.0062,7,-2.2565,11,-1.3440,11,-1.4198,86,2.19719,63,1.53435
ENSG00000109062,SLC9A3R1,110,0.52484,58,-0.6863,33,-1.4466,65,-0.4319,77,-0.1497,166,1.18072
ENSG00000109065,NAT9,8,-1.1631,20,0.39116,26,0.82867,12,-0.4476,11,-0.5678,24,0.63112
ENSG00000161509,GRIN2C,66,1.29726,23,-0.8357,17,-1.2036,46,0.36960,7,-2.4023,44,0.32501
ENSG00000167861,HID1,39,-0.3609,37,-0.4364,101,1.33414,53,0.18055,27,-0.8614,45,-0.0772
ENSG00000167862,MRPL58,15,-0.5961,22,0.03491,26,0.28963,24,0.18992,23,0.12903,24,0.19880
ENSG00000180901,KCTD2,54,-0.3904,73,0.19042,86,0.43010,70,0.08883,75,0.20581,46,-0.5851
ENSG00000167863,ATP5PD,274,0.01416,305,0.22690,295,0.13777,215,-0.3822,315,0.24327,192,-0.5611
ENSG00000125458,NT5C,19,-0.4787,15,-0.8700,16,-0.7077,14,-0.9415,7,-1.9796,95,2.62304
ENSG00000189159,JPT1,109,-0.2420,166,0.58863,194,0.75813,160,0.42234,55,-1.2699,34,-1.9770
ENSG00000188612,SUMO2,234,-0.3825,386,0.60086,214,-0.4760,315,0.15345,229,-0.3678,300,0.07333
ENSG00000125447,GGA3,26,-0.5221,29,-0.3311,73,1.29009,60,0.92360,30,-0.2512,6,-2.6087
ENSG00000125445,MRPS7,62,-0.5257,103,0.43610,86,0.07208,119,0.61396,61,-0.4910,65,-0.3796
ENSG00000177885,GRB2,72,-0.8433,168,0.77097,164,0.59431,131,0.20898,97,-0.2798,52,-1.2589
ENSG00000177728,TMEM94,65,-0.0251,70,0.12115,55,-0.2810,87,0.46965,50,-0.4338,64,-0.0510
ENSG00000177303,CASKIN2,24,-0.1326,19,-0.5688,12,-1.1504,18,-0.5504,43,0.86673,48,1.04250
ENSG00000108469,RECQL5,10,-0.5421,8,-0.7662,24,0.98868,28,1.28054,1,-3.4986,17,0.40294
ENSG00000161526,SAP30BP,38,-0.5035,40,-0.4551,44,-0.2418,35,-0.6079,87,0.93684,84,0.85922
ENSG00000132470,ITGB4,18,-0.6554,2,-3.6743,7,-2.0644,6,-2.2492,32,0.30638,126,3.31793
ENSG00000132475,H3F3B,182,-0.7172,227,-0.3227,123,-1.2352,218,-0.3465,377,0.56432,623,1.50420
ENSG00000132471,WBP2,289,-0.2299,310,-0.0958,514,0.77928,435,0.48641,165,-1.0797,297,-0.1515
ENSG00000132481,TRIM47,20,-0.6690,17,-0.8930,4,-2.8759,29,-0.0045,59,1.24373,65,1.43037
ENSG00000204316,MRPL38,48,-0.0685,43,-0.2496,73,0.66220,48,-0.0412,39,-0.3989,54,0.13724
ENSG00000161533,ACOX1,38,-0.0507,36,-0.1719,35,-0.1732,40,0.04312,47,0.28516,44,0.17875
ENSG00000257949,TEN1,17,0.03413,24,0.80615,11,-0.6240,21,0.38985,1,-4.0373,17,0.01557
ENSG00000167881,SRP68,34,-0.4460,51,0.32591,58,0.48094,46,0.07522,37,-0.2421,36,-0.3010
ENSG00000182473,EXOC7,55,-0.3131,58,-0.2154,78,0.30631,90,0.54093,69,0.10034,58,-0.2032
ENSG00000141576,RNF157,78,0.53097,57,-0.0963,85,0.59529,45,-0.4486,59,-0.0237,20,-1.7128
ENSG00000185262,UBALD2,32,-0.5742,36,-0.3475,44,0.00686,69,0.76173,57,0.43061,45,0.03283
ENSG00000161542,PRPSAP1,21,-0.5263,26,-0.1944,23,-0.3110,44,0.73659,24,-0.3004,43,0.68705
ENSG00000175931,UBE2O,28,-0.8137,34,-0.4676,100,1.45751,55,0.36919,55,0.36829,18,-1.3486
ENSG00000161544,CYGB,21,-0.6842,38,0.45173,31,0.03707,18,-0.8457,65,1.33736,11,-1.4914
ENSG00000163597,SNHG16,34,0.32880,36,0.42552,25,-0.2503,24,-0.2926,19,-0.6793,24,-0.3294
ENSG00000182534,MXRA7,136,-0.5195,200,0.20699,176,-0.0434,181,0.00856,226,0.37660,187,0.06026
ENSG00000181038,METTL23,15,-0.0123,19,0.43396,11,-0.4366,16,0.12920,14,-0.1238,11,-0.4512
ENSG00000161547,SRSF2,94,-0.4483,120,0.01126,127,0.10297,155,0.43687,156,0.44789,90,-0.4604
ENSG00000167889,MGAT5B,47,0.34371,38,-0.0484,72,1.05421,11,-1.8775,52,0.46052,9,-2.2846
ENSG00000129657,SEC14L1,48,-0.1974,46,-0.2720,45,-0.2765,75,0.57349,89,0.87255,30,-0.9176
ENSG00000184640,SEPTIN9,55,-0.1794,48,-0.4096,52,-0.2331,95,0.76767,46,-0.4403,84,0.54757
ENSG00000078687,TNRC6C,34,-0.4465,61,0.68908,50,0.21995,60,0.53434,14,-1.7643,35,-0.3709
ENSG00000108639,SYNGR2,7,-2.6780,17,-1.2910,12,-1.6797,23,-0.7178,77,1.34399,129,2.47036
ENSG00000183077,AFMID,12,-0.6806,18,0.02379,22,0.31417,20,0.14559,0,-5.1425,42,1.46915
ENSG00000087157,PGS1,13,-0.3443,17,0.16287,23,0.65546,12,-0.3590,3,-2.4609,27,0.90533
ENSG00000108669,CYTH1,25,-0.3957,35,0.25238,31,-0.0210,28,-0.1734,10,-1.7423,59,1.11926
ENSG00000035862,TIMP2,179,-0.3629,154,-0.6265,396,1.04602,166,-0.4311,256,0.27118,254,0.25865
ENSG00000108679,LGALS3BP,24,-1.4217,24,-1.4433,24,-1.2807,25,-1.2510,105,1.10457,193,2.41842
ENSG00000171302,CANT1,19,-0.4957,18,-0.6713,43,0.88837,45,0.96636,24,-0.1319,19,-0.4779
ENSG00000167281,RBFOX3,59,-0.8739,149,0.93701,137,0.60967,167,0.96715,29,-1.8498,16,-2.7261
ENSG00000141582,CBX4,27,-0.6243,48,0.50100,36,-0.0859,63,0.88237,23,-0.7470,29,-0.4252
ENSG00000167291,TBC1D16,19,0.19236,10,-0.9212,7,-1.2671,31,1.04295,22,0.42037,18,0.07209
ENSG00000171298,GAA,28,-0.2781,36,0.21631,41,0.38299,31,-0.1004,15,-1.1871,45,0.53581
ENSG00000141543,EIF4A3,19,-0.7169,28,0.03562,27,-0.0602,17,-0.7963,48,0.92595,37,0.48636
ENSG00000181045,SLC26A11,16,-0.2807,17,-0.2432,21,0.19871,42,1.39693,11,-0.8997,12,-0.7236
ENSG00000173821,RNF213,15,-0.3797,29,0.89892,4,-2.2543,13,-0.5367,13,-0.5694,31,0.86275
ENSG00000173818,ENDOV,12,-0.7131,23,0.38716,28,0.66173,22,0.29923,22,0.28817,6,-1.5982
ENSG00000171246,NPTX1,129,-2.7249,1330,1.54460,329,-1.1357,2000,2.04349,118,-2.6733,29,-4.7162
ENSG00000141564,RPTOR,16,-0.8361,42,1.12020,24,-0.0367,46,1.04610,0,-5.5550,14,-0.9367
ENSG00000176108,CHMP6,16,-0.4552,22,0.16644,21,0.00029,12,-0.8706,28,0.53196,27,0.45214
ENSG00000226137,BAIAP2-DT,47,0.13633,33,-0.5475,67,0.71096,48,0.14410,46,0.08066,31,-0.5473
ENSG00000175866,BAIAP2,92,-1.3607,347,1.19234,287,0.60913,368,1.05860,46,-2.2528,24,-3.1918
ENSG00000181409,AATK,56,-0.9059,77,-0.3510,124,0.49103,148,0.79773,40,-1.3253,165,0.99570
ENSG00000224877,NDUFAF8,258,0.03753,339,0.59321,153,-0.8020,257,0.02780,192,-0.4465,228,-0.1688
ENSG00000157637,SLC38A10,20,-0.9372,34,0.03868,34,0.03190,16,-1.1274,48,0.58818,62,1.07277
ENSG00000266074,BAHCC1,10,-0.5586,15,0.09364,16,0.22427,15,0.11343,10,-0.5066,21,0.66664
ENSG00000184009,ACTG1,1012,-0.3208,1209,0.01285,1613,0.49710,1474,0.34230,1051,-0.2174,1029,-0.2520
ENSG00000182446,NPLOC4,23,-0.9361,35,-0.2251,45,0.22337,44,0.18040,68,0.93087,42,0.10803
ENSG00000204237,OXLD1,25,-0.2529,44,0.93647,24,-0.2867,14,-1.0904,33,0.27231,17,-0.7743
ENSG00000214087,ARL16,59,0.03398,66,0.25405,61,0.09971,65,0.19434,45,-0.4038,42,-0.5233
ENSG00000185359,HGS,45,-0.3824,52,-0.1074,85,0.73979,69,0.38839,34,-0.7443,58,0.08177
ENSG00000262814,MRPL12,77,-0.1185,69,-0.3325,114,0.55129,105,0.40697,85,0.04968,62,-0.4510
ENSG00000225663,MCRIP1,161,-0.0002,139,-0.2720,183,0.21341,209,0.43771,165,0.04537,130,-0.3467
ENSG00000185624,P4HB,97,-0.4762,98,-0.4491,137,0.14879,148,0.27209,100,-0.3731,229,1.04177
ENSG00000141522,ARHGDIA,176,-0.4083,207,-0.1114,304,0.55321,314,0.60874,195,-0.1896,175,-0.3629
ENSG00000183684,ALYREF,15,-0.6630,29,0.59791,22,0.04438,14,-0.6923,39,1.01466,10,-1.2368
ENSG00000141552,ANAPC11,248,0.12138,304,0.53683,134,-0.8823,188,-0.3443,177,-0.4463,261,0.18813
ENSG00000183979,NPB,18,-0.1797,13,-0.7539,16,-0.3447,2,-3.1900,43,1.37365,35,0.98890
ENSG00000185813,PCYT2,55,0.15306,35,-0.7110,83,0.83047,49,-0.0600,38,-0.4841,59,0.24341
ENSG00000197063,MAFG,48,0.15536,35,-0.4114,51,0.25421,96,1.37716,9,-2.3277,30,-0.6213
ENSG00000169696,ASPSCR1,35,0.15398,29,-0.2405,35,0.12212,25,-0.4393,52,0.77971,21,-0.6662
ENSG00000169689,CENPX,73,-0.1231,84,0.13257,79,0.02134,71,-0.1424,45,-0.8859,116,0.66869
ENSG00000169750,RAC3,29,0.24387,20,-0.4738,59,1.49997,41,0.80476,0,-5.6339,6,-2.0620
ENSG00000169738,DCXR,206,0.48141,143,-0.2343,119,-0.4972,171,0.08491,55,-1.6901,254,0.76871
ENSG00000169733,RFNG,25,-0.3885,25,-0.3983,42,0.50284,45,0.59163,11,-1.5829,52,0.84478
ENSG00000169727,GPS1,54,-0.7649,83,0.00795,146,0.98203,91,0.14929,64,-0.4034,86,0.07314
ENSG00000169718,DUS1L,25,-0.4940,34,0.05390,52,0.76591,39,0.29035,6,-2.5213,48,0.64991
ENSG00000169710,FASN,141,0.10265,140,0.07805,166,0.35082,153,0.21788,105,-0.3950,87,-0.6857
ENSG00000141551,CSNK1D,47,-0.8681,68,-0.2314,105,0.52444,112,0.63732,105,0.51386,63,-0.3189
ENSG00000178927,CYBC1,18,-0.3169,17,-0.3851,21,0.03287,5,-1.9943,2,-3.0599,69,2.26190
ENSG00000141562,NARF,31,-0.5358,46,0.20625,62,0.69271,79,1.11624,11,-2.0330,25,-0.7652
ENSG00000141568,FOXK2,23,-0.9066,35,-0.1806,71,1.07009,49,0.42412,33,-0.2493,38,-0.0279
ENSG00000141580,WDR45B,62,0.07603,50,-0.3247,86,0.61598,67,0.19347,27,-1.2214,73,0.32763
ENSG00000141542,RAB40B,58,-1.2821,234,1.46307,113,-0.1164,115,-0.0876,32,-2.0355,129,0.08966
ENSG00000141560,FN3KRP,28,-0.2531,30,-0.1101,51,0.76046,36,0.17587,27,-0.2860,27,-0.2566
ENSG00000141556,TBCD,37,-0.2104,47,0.26712,66,0.81577,61,0.67124,15,-1.5808,19,-1.2087
ENSG00000176845,METRNL,12,-1.0133,6,-1.9238,26,0.32082,8,-1.5504,29,0.51562,70,2.28223
ENSG00000101557,USP14,40,-0.9688,68,-0.0351,122,0.96486,104,0.67547,76,0.14043,38,-0.9432
ENSG00000141433,ADCYAP1,15,-0.6224,12,-1.0213,68,2.17672,48,1.41314,0,-5.4001,1,-3.8877
ENSG00000101596,SMCHD1,12,-0.8222,18,-0.1718,21,0.08427,13,-0.6130,36,1.03149,27,0.52052
ENSG00000101577,LPIN2,42,0.28880,31,-0.2840,46,0.36863,41,0.17753,33,-0.1408,25,-0.5992
ENSG00000101608,MYL12A,22,-1.1435,14,-1.8724,7,-2.6668,5,-3.0385,192,3.09789,68,0.77275
ENSG00000118680,MYL12B,166,-0.6432,266,0.23137,264,0.18596,236,0.00237,397,0.89390,128,-0.9667
ENSG00000170579,DLGAP1,117,-0.3371,139,-0.0114,354,1.69334,223,0.80136,17,-3.1889,13,-3.5635
ENSG00000263753,LINC00667,26,-0.2922,41,0.55016,28,-0.1531,50,0.81707,1,-4.6752,34,0.15893
ENSG00000082397,EPB41L3,70,-0.6865,96,-0.1152,213,1.30033,117,0.23215,73,-0.5333,81,-0.3734
ENSG00000173482,PTPRM,34,-0.4170,37,-0.2276,58,0.53105,60,0.59080,48,0.22609,29,-0.5789
ENSG00000206418,RAB12,28,-0.3761,57,1.03475,32,-0.1252,32,-0.1574,23,-0.6326,21,-0.7937
ENSG00000178127,NDUFV2,120,-0.3572,211,0.76761,175,0.30553,138,-0.0812,111,-0.4299,77,-1.0019
ENSG00000101745,ANKRD12,115,-0.1555,117,-0.1131,131,0.07705,205,0.84947,112,-0.1757,86,-0.5999
ENSG00000017797,RALBP1,69,0.10632,63,-0.0837,64,-0.0400,62,-0.0959,92,0.57032,43,-0.6820
ENSG00000168461,RAB31,109,0.61099,68,-0.3104,32,-1.4463,59,-0.5156,63,-0.4111,138,0.92294
ENSG00000101558,VAPA,153,-0.5574,199,-0.0752,295,0.59586,286,0.54698,192,-0.1252,180,-0.2249
ENSG00000154856,APCDD1,58,0.14923,36,-0.7188,6,-3.1489,51,-0.0914,72,0.47783,113,1.31085
ENSG00000134265,NAPG,42,-0.5426,83,0.81035,71,0.38767,58,0.05173,35,-0.7545,36,-0.7090
ENSG00000141404,GNAL,37,-1.2521,165,1.78780,64,-0.2824,74,-0.0676,62,-0.3374,9,-3.1819
ENSG00000255112,CHMP1B,44,-0.6691,84,0.56992,71,0.19903,107,0.90719,9,-2.8819,63,-0.0069
ENSG00000154889,MPPE1,15,-0.4496,15,-0.4113,31,0.78586,22,0.24537,27,0.53435,14,-0.5389
ENSG00000141385,AFG3L2,22,-1.0186,36,-0.2000,72,1.00981,48,0.29230,57,0.58795,27,-0.6256
ENSG00000134278,SPIRE1,64,0.18054,51,-0.2619,77,0.46665,91,0.74885,13,-2.2562,57,-0.0562
ENSG00000128789,PSMG2,44,-0.2636,55,0.13569,52,0.02472,52,0.01855,47,-0.1265,59,0.25463
ENSG00000085415,SEH1L,21,-1.1337,53,0.60793,64,0.81842,70,0.98452,15,-1.4478,19,-1.1654
ENSG00000168675,LDLRAD4,27,-0.6829,36,-0.1942,49,0.31481,50,0.35429,29,-0.5315,67,0.87146
ENSG00000101654,RNMT,37,-0.4996,55,0.24127,87,1.01776,67,0.55658,23,-1.1394,26,-0.9765
ENSG00000067900,ROCK1,24,-0.5184,33,0.11633,10,-1.7697,2,-3.6389,86,1.82996,40,0.38730
ENSG00000167088,SNRPD1,55,-0.5943,95,0.42127,52,-0.6134,62,-0.3589,122,0.78822,78,0.02640
ENSG00000101752,MIB1,44,0.35377,31,-0.3027,61,0.85399,38,0.03520,25,-0.5990,20,-0.9370
ENSG00000134508,CABLES1,44,0.17327,29,-0.5636,23,-0.8896,43,0.13625,33,-0.2928,74,1.07276
ENSG00000101782,RIOK3,13,-1.2690,35,0.51755,25,-0.0980,37,0.54846,26,-0.0675,31,0.24653
ENSG00000141458,NPC1,15,-1.4785,22,-0.8330,6,-2.6012,23,-0.6746,15,-1.2813,164,3.24275
ENSG00000141447,OSBPL1A,74,0.24443,48,-0.5739,141,1.35871,24,-1.5444,30,-1.2457,85,0.43967
ENSG00000154059,IMPACT,19,-0.0887,3,-3.0401,22,0.17320,12,-0.7825,52,1.74387,29,0.65241
ENSG00000141380,SS18,10,-1.5260,24,-0.1357,11,-1.2225,16,-0.7353,35,0.55984,72,1.93212
ENSG00000134504,KCTD1,16,-1.8318,92,1.55399,43,-0.1292,79,0.90693,28,-0.8118,6,-2.9872
ENSG00000171885,AQP4,541,-0.2695,330,-1.1300,67,-3.3866,475,-0.4414,404,-0.6969,2306,2.58505
ENSG00000170558,CDH2,45,-0.1993,40,-0.3908,73,0.64694,110,1.40473,9,-2.5074,36,-0.5205
ENSG00000118271,TTR,7,-6.2522,119,-2.1163,13,-5.1451,28,-4.0790,2432,4.20503,627,0.68692
ENSG00000118276,B4GALT6,55,-0.1421,54,-0.1615,127,1.34022,105,0.98336,21,-1.6211,3,-4.1130
ENSG00000153339,TRAPPC8,13,-0.5512,14,-0.4018,27,0.76048,15,-0.2907,32,1.05684,12,-0.6269
ENSG00000101746,NOL4,15,-1.2941,61,1.37653,59,1.01560,49,0.67818,0,-5.4815,0,-5.5434
ENSG00000134769,DTNA,144,-0.2147,115,-0.6141,100,-0.7595,101,-0.7492,254,0.77938,316,1.18347
ENSG00000166974,MAPRE2,127,-0.7336,207,0.16017,384,1.23667,266,0.56745,84,-1.2839,121,-0.7233
ENSG00000172466,ZNF24,26,-0.3541,38,0.35822,25,-0.3716,26,-0.3289,0,-5.5078,74,1.50935
ENSG00000141429,GALNT1,36,0.63660,9,-1.8409,40,0.70586,30,0.24794,4,-2.5853,45,0.94980
ENSG00000141425,RPRD1A,97,-0.1864,97,-0.1888,199,1.07611,175,0.84384,56,-1.0356,40,-1.5512
ENSG00000141424,SLC39A6,38,0.10663,20,-1.0330,49,0.52963,41,0.23857,37,0.04749,43,0.32697
ENSG00000134759,ELP2,17,-0.5932,20,-0.3885,63,1.72487,31,0.42650,3,-2.9476,22,-0.1215
ENSG00000134775,FHOD3,17,-0.9043,39,0.60863,41,0.62095,40,0.55519,29,0.04415,6,-2.2155
ENSG00000134779,TPGS2,75,-0.3393,104,0.27863,133,0.65633,83,-0.1450,87,-0.0660,61,-0.6156
ENSG00000101489,CELF4,138,-0.8530,355,1.00641,245,0.16911,417,1.10807,77,-1.6492,45,-2.4342
ENSG00000078142,PIK3C3,26,-0.5613,35,-0.0075,43,0.33937,49,0.58113,35,0.00868,31,-0.1812
ENSG00000152214,RIT2,23,0.48010,2,-3.4227,45,1.61675,6,-1.6671,36,1.22060,8,-1.2952
ENSG00000132872,SYT4,179,-0.3237,122,-0.9974,578,1.84328,406,1.12964,91,-1.3408,27,-3.1170
ENSG00000141469,SLC14A1,37,-0.1272,24,-0.8769,3,-3.8127,27,-0.6259,20,-1.1024,146,2.54909
ENSG00000152234,ATP5F1A,325,-0.1854,417,0.29777,531,0.66708,358,-0.0031,270,-0.4580,226,-0.7397
ENSG00000152242,C18orf25,10,-0.9365,18,0.01995,24,0.53554,16,-0.1780,0,-4.9581,45,1.65866
ENSG00000141622,RNF165,17,-0.2169,30,0.86091,32,0.82152,26,0.45319,0,-5.2653,4,-2.1512
ENSG00000101638,ST8SIA5,15,-1.1034,33,0.34690,61,1.38154,40,0.63015,9,-1.7586,16,-0.8139
ENSG00000078043,PIAS2,33,0.40462,15,-0.9784,48,0.99132,44,0.80940,12,-1.3096,16,-0.8540
ENSG00000167220,HDHD2,53,0.12060,44,-0.2358,77,0.72918,60,0.29674,27,-0.9903,42,-0.2757
ENSG00000134049,IER3IP1,26,-0.7165,32,-0.3242,44,0.23170,53,0.54620,63,0.83822,31,-0.3401
ENSG00000175387,SMAD2,51,0.19725,26,-0.9999,64,0.57586,51,0.17042,53,0.24404,44,-0.0416
ENSG00000134030,CTIF,59,-0.2073,71,0.14106,86,0.43395,117,0.97342,34,-1.0550,33,-1.1109
ENSG00000101665,SMAD7,15,-0.4904,9,-1.3726,14,-0.5564,14,-0.5413,68,2.34841,15,-0.4424
ENSG00000141627,DYM,15,-0.9750,21,-0.4551,44,0.81296,35,0.40656,38,0.58337,27,-0.0228
ENSG00000177576,C18orf32,190,-0.1007,209,0.08426,199,-0.0102,191,-0.0733,146,-0.5044,266,0.48368
ENSG00000265681,RPL17,1221,-0.1656,1359,0.03767,667,-1.0965,913,-0.6097,2334,0.97168,1588,0.29243
ENSG00000167315,ACAA2,57,0.92034,35,-0.0792,14,-1.5161,48,0.45130,11,-1.8638,37,-0.0053
ENSG00000141644,MBD1,24,-0.8383,62,0.99265,43,0.16639,35,-0.1732,35,-0.1540,24,-0.7221
ENSG00000154832,CXXC1,12,-0.8359,21,0.11992,19,-0.0828,35,0.95459,17,-0.2192,21,0.08703
ENSG00000141639,MAPK4,46,0.40712,43,0.26933,21,-0.9117,27,-0.4968,22,-0.8150,50,0.51227
ENSG00000134042,MRO,53,0.68377,32,-0.2860,7,-2.4856,34,-0.1699,47,0.37473,43,0.22115
ENSG00000082212,ME2,34,0.16052,28,-0.2042,40,0.43097,40,0.44509,26,-0.2622,18,-0.8503
ENSG00000141646,SMAD4,24,-0.1405,25,-0.0830,22,-0.2836,30,0.26849,13,-1.0377,44,0.90928
ENSG00000176624,MEX3C,8,-1.4274,19,0.02206,23,0.37305,29,0.77642,6,-1.5615,35,1.12830
ENSG00000187323,DCC,10,-0.1439,1,-3.3123,56,3.52434,4,-1.3932,1,-2.9314,4,-1.6317
ENSG00000134046,MBD2,11,-0.9681,12,-0.8348,23,0.21055,40,1.17071,32,0.79636,18,-0.1655
ENSG00000041353,RAB27B,37,0.22697,27,-0.3513,93,1.92256,41,0.37108,0,-5.5764,0,-6.1827
ENSG00000196628,TCF4,215,0.48661,114,-0.7029,369,1.39680,154,-0.1459,97,-0.8716,69,-1.3939
ENSG00000091164,TXNL1,90,-0.2437,110,0.14472,154,0.70126,95,-0.1206,96,-0.0973,72,-0.5551
ENSG00000091157,WDR7,57,-0.4308,69,-0.0826,145,1.22623,89,0.36240,66,-0.1359,24,-1.7176
ENSG00000177511,ST8SIA3,67,-0.7260,134,0.57555,180,1.00937,154,0.72930,62,-0.7709,6,-4.0907
ENSG00000066926,FECH,20,-0.0362,20,-0.0296,30,0.66806,26,0.43962,0,-5.3103,26,0.38950
ENSG00000134440,NARS,92,-0.0719,86,-0.2049,182,1.12587,119,0.36294,67,-0.5745,41,-1.3089
ENSG00000049759,NEDD4L,69,-0.2779,99,0.43010,132,0.85806,112,0.57467,37,-1.2031,22,-1.9823
ENSG00000074657,ZNF532,27,-0.4635,29,-0.3456,41,0.29245,21,-0.8060,66,1.10623,38,0.16262
ENSG00000166562,SEC11C,109,-0.5844,140,-0.1332,131,-0.2165,103,-0.6005,136,-0.1618,332,1.41760
ENSG00000074695,LMAN1,21,-0.5889,15,-1.1153,25,-0.2365,38,0.41132,51,0.94843,47,0.81948
ENSG00000101542,CDH20,25,0.21497,13,-0.9751,41,1.02520,17,-0.4671,4,-2.6344,43,1.10173
ENSG00000176641,RNF152,13,-0.1771,3,-2.4802,33,1.41492,7,-1.0325,27,1.06409,17,0.24533
ENSG00000134444,RELCH,22,-0.3456,28,0.08326,46,0.93663,45,0.87794,2,-3.7855,21,-0.3901
ENSG00000081913,PHLPP1,52,0.07069,40,-0.4233,26,-1.0363,61,0.31007,10,-2.4754,122,1.59182
ENSG00000171791,BCL2,19,0.36913,13,-0.3802,9,-0.9230,14,-0.1337,21,0.46723,18,0.24714
ENSG00000119537,KDSR,23,-1.0610,36,-0.2770,31,-0.4705,66,0.78622,40,-0.0410,78,1.09209
ENSG00000267390,AC036176.1,22,0.59606,22,0.61837,3,-2.4894,8,-1.1138,1,-3.3645,30,1.03171
ENSG00000119541,VPS4B,39,-0.3591,31,-0.7453,66,0.55327,61,0.41424,44,-0.1333,69,0.61390
ENSG00000171451,DSEL,10,-0.9726,33,1.37284,10,-0.8798,12,-0.5609,1,-3.6721,31,0.98215
