Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000084072,PPIE,0,-5.4864,56,1.19004,39,0.59432,27,-0.0150,23,-0.3190,26,-0.1214
ENSG00000131236,CAP1,128,-0.0263,126,-0.0615,142,0.13418,174,0.64213,108,-0.3298,85,-0.7420
ENSG00000131238,PPT1,35,-1.7325,117,0.09530,160,0.61337,130,0.34900,122,0.18525,78,-0.5973
ENSG00000084073,ZMPSTE24,18,-0.6467,25,-0.1576,36,0.42007,33,0.38572,27,-0.0277,22,-0.4156
ENSG00000084070,SMAP2,93,-0.2251,39,-1.5442,201,1.04964,136,0.51705,108,0.01787,57,-1.0556
ENSG00000117016,RIMS3,38,-0.9575,17,-2.0941,172,1.53683,65,-0.1630,71,0.02305,69,-0.0241
ENSG00000066136,NFYC,1,-4.6154,31,0.11181,50,0.86786,43,0.84940,25,-0.2662,16,-0.9887
ENSG00000127124,HIVEP3,0,-4.6117,13,-0.2108,19,0.39586,21,0.81262,13,-0.2275,13,-0.2378
ENSG00000198815,FOXJ3,13,-2.0735,36,-0.5054,107,1.27586,70,0.72682,40,-0.3924,29,-0.9477
ENSG00000177181,RIMKLA,18,-0.7068,8,-1.8835,36,0.32470,41,0.71764,34,0.27252,20,-0.6246
ENSG00000127125,PPCS,15,-1.7777,67,0.54030,32,-0.6196,70,0.84731,45,-0.0913,33,-0.6595
ENSG00000186409,CCDC30,43,1.47284,6,-1.5775,2,-3.1432,12,-0.7286,30,0.96261,16,-0.1596
ENSG00000065978,YBX1,398,1.70807,373,1.58198,127,-0.2561,71,-1.3562,78,-1.1020,113,-0.4886
ENSG00000164008,C1orf50,13,-0.5416,17,-0.0992,24,0.42834,20,0.18584,18,-0.0177,16,-0.1947
ENSG00000177868,SVBP,35,-0.0454,29,-0.3606,20,-0.9513,55,0.92050,29,-0.3777,29,-0.3967
ENSG00000117394,SLC2A1,184,1.40831,276,2.21389,35,-1.3021,34,-1.5519,68,-0.2896,37,-1.3087
ENSG00000117395,EBNA1BP2,34,-0.6984,48,-0.1442,23,-1.2440,83,1.05054,51,-0.0386,35,-0.6951
ENSG00000159479,MED8,0,-4.9753,21,0.12049,15,-0.3911,34,1.38103,17,-0.1768,9,-1.1376
ENSG00000178922,HYI,3,-2.6330,61,2.22300,14,-0.3817,9,-1.2233,24,0.56486,12,-0.6527
ENSG00000142949,PTPRF,88,-0.3952,109,-0.0526,87,-0.4013,151,0.65165,132,0.28535,63,-0.9894
ENSG00000126091,ST3GAL3,21,-0.8885,30,-0.3629,45,0.26671,49,0.55568,41,0.11866,28,-0.5485
ENSG00000117408,IPO13,12,-2.1386,42,-0.3094,38,-0.4791,63,0.43668,45,-0.2200,71,0.60477
ENSG00000117410,ATP6V0B,204,-0.8266,180,-1.0172,401,0.23605,581,1.23867,272,-0.4235,196,-0.9674
ENSG00000117411,B4GALT2,16,-2.1866,56,-0.2739,76,0.21519,62,-0.1674,85,0.45282,83,0.38890
ENSG00000159214,CCDC24,4,-1.9486,9,-0.8350,14,-0.1142,25,1.07497,11,-0.6130,16,0.04756
ENSG00000178028,DMAP1,37,-0.4060,45,-0.0916,57,0.28635,53,0.24267,44,-0.1455,45,-0.1101
ENSG00000117419,ERI3,80,-0.9817,97,-0.6769,172,0.21775,211,0.76784,128,-0.2747,130,-0.2451
ENSG00000187147,RNF220,41,-1.2613,66,-0.5359,135,0.61051,110,0.34705,88,-0.1118,93,-0.0108
ENSG00000142937,RPS8,1622,0.58849,3094,1.75672,614,-0.9555,677,-0.9734,781,-0.6449,1205,0.11168
ENSG00000070785,EIF2B3,21,-0.0651,11,-1.1019,17,-0.3879,36,1.12987,21,-0.0947,11,-1.1251
ENSG00000126088,UROD,0,-6.4844,96,0.67100,67,0.07255,83,0.57670,63,-0.0120,49,-0.4442
ENSG00000117450,PRDX1,234,-0.6289,625,0.97408,333,-0.0728,301,-0.2952,404,0.26973,292,-0.3100
ENSG00000117448,AKR1A1,3,-3.4965,72,1.12979,36,-0.0085,37,0.03206,30,-0.3737,42,0.24672
ENSG00000132780,NASP,0,-5.3516,42,0.84356,19,-0.4087,17,-0.6801,34,0.58337,34,0.56713
ENSG00000159592,GPBP1L1,13,-1.1021,18,-0.6433,35,0.40979,31,0.29260,33,0.35345,23,-0.2933
ENSG00000086015,MAST2,7,-1.8959,19,-0.4205,43,0.93781,25,0.07174,28,0.23449,22,-0.1774
ENSG00000117461,PIK3R3,7,-1.4207,52,1.74216,23,0.26948,18,-0.0773,14,-0.4856,12,-0.7336
ENSG00000085998,POMGNT1,37,-0.6256,71,0.39975,59,0.09786,68,0.41981,44,-0.4268,49,-0.2122
ENSG00000132128,LRRC41,38,-0.3936,39,-0.3504,81,0.82390,61,0.47835,49,-0.0052,25,-1.1034
ENSG00000173660,UQCRH,140,-1.7635,290,-0.6671,478,0.11614,616,0.73087,516,0.27472,328,-0.5300
ENSG00000117480,FAAH,33,-0.0218,19,-0.8320,44,0.46742,40,0.40048,23,-0.6272,35,0.07828
ENSG00000079277,MKNK1,30,0.27221,11,-1.2186,47,1.01638,27,0.09732,24,-0.1258,19,-0.4817
ENSG00000123472,ATPAF1,183,0.62528,97,-0.4040,206,0.83003,98,-0.4819,136,0.15508,99,-0.4062
ENSG00000159658,EFCAB14,41,-0.7005,139,1.29335,55,-0.2427,34,-1.1647,85,0.50528,69,0.12070
ENSG00000186377,CYP4X1,9,-1.0186,28,0.75374,19,0.15877,29,1.23881,10,-0.9667,5,-1.8795
ENSG00000162368,CMPK1,51,-0.8976,73,-0.3531,115,0.36139,105,0.28872,95,0.05761,86,-0.1042
ENSG00000162373,BEND5,0,-5.1094,19,-0.1742,18,-0.2651,39,1.51433,13,-0.7712,15,-0.5676
ENSG00000162374,ELAVL4,5,-4.9164,16,-3.2090,401,1.88141,204,0.89487,91,-0.7178,81,-0.8942
ENSG00000185104,FAF1,61,0.98038,31,-0.1548,31,-0.1156,36,0.13569,31,-0.1745,23,-0.6800
ENSG00000123091,RNF11,276,-0.5249,147,-1.4827,540,0.54817,522,0.67069,384,-0.0084,281,-0.5517
ENSG00000085832,EPS15,116,-0.4851,117,-0.4712,221,0.55201,187,0.37080,152,-0.0642,128,-0.3642
ENSG00000117859,OSBPL9,0,-4.7570,39,1.33373,31,0.92862,19,0.18690,12,-0.6062,11,-0.6971
ENSG00000078618,NRDC,28,-1.4815,80,0.10313,130,0.91402,103,0.70662,48,-0.7545,53,-0.6025
ENSG00000169213,RAB3B,118,-0.3469,15,-3.3803,282,1.08577,193,0.59751,148,0.00415,91,-0.8148
ENSG00000117862,TXNDC12,15,-1.0386,26,-0.1513,20,-0.5823,39,0.64080,39,0.54415,17,-0.8615
ENSG00000134717,BTF3L4,60,-0.1765,46,-0.5947,79,0.27101,88,0.59528,64,-0.0928,47,-0.6091
ENSG00000157077,ZFYVE9,17,-0.5237,17,-0.5345,47,1.09323,32,0.59611,20,-0.3585,13,-1.0299
ENSG00000134748,PRPF38A,67,1.22281,43,0.47798,47,0.62356,19,-1.0197,35,0.12694,20,-0.8080
ENSG00000134744,TUT4,13,-1.0022,46,0.99243,25,-0.0273,14,-1.0550,37,0.70952,26,0.06161
ENSG00000162377,COA7,16,-0.0587,3,-2.5823,7,-1.2440,17,0.06862,26,0.90098,17,0.10795
ENSG00000162378,ZYG11B,78,-0.7818,66,-1.0486,186,0.58723,174,0.65752,134,0.05479,88,-0.6701
ENSG00000116171,SCP2,55,-0.7791,134,0.62993,82,-0.1563,98,0.14485,100,0.16717,73,-0.3802
ENSG00000162384,CZIB,16,-1.7035,88,0.89765,33,-0.6891,57,0.24185,46,-0.1857,55,0.12741
ENSG00000162385,MAGOH,35,0.35107,29,0.00915,23,-0.3089,41,0.81025,23,-0.3557,14,-1.1622
ENSG00000157193,LRP8,36,-0.1485,19,-1.1020,114,1.84271,32,-0.4016,31,-0.4073,34,-0.2758
ENSG00000058799,YIPF1,29,0.55168,12,-0.8332,39,1.03758,26,0.47702,6,-1.8532,18,-0.2154
ENSG00000081870,HSPB11,13,-1.1889,46,0.77520,16,-0.9010,33,0.29323,33,0.28669,23,-0.3969
ENSG00000116209,TMEM59,75,-1.2911,318,1.01232,145,-0.2839,205,0.35728,156,-0.1853,135,-0.4446
ENSG00000116221,MRPL37,52,0.02347,39,-0.4254,39,-0.4065,71,0.73988,45,-0.2359,39,-0.4743
ENSG00000157216,SSBP3,37,-1.9073,29,-2.2604,217,0.84812,174,0.64122,118,-0.1799,131,0.00423
ENSG00000116133,DHCR24,105,-0.6271,79,-1.0477,186,0.27990,269,1.31280,93,-0.8778,100,-0.7733
ENSG00000162402,USP24,14,-1.1758,25,-0.3199,53,0.89217,34,0.21081,35,0.21483,22,-0.5717
ENSG00000162407,PLPP3,48,-1.9050,201,0.30938,95,-0.8764,60,-1.8139,466,2.34872,103,-0.8164
ENSG00000162409,PRKAA2,30,-0.5072,46,0.16000,32,-0.3845,67,1.12170,39,-0.0971,13,-1.8085
ENSG00000173406,DAB1,31,0.59866,11,-1.0137,18,-0.2563,33,0.97095,18,-0.2600,9,-1.3473
ENSG00000162601,MYSM1,2,-3.7661,31,0.35935,26,0.13183,38,0.99270,19,-0.4251,17,-0.6026
ENSG00000177606,JUN,160,0.49631,182,0.71108,53,-1.2314,113,-0.0869,170,0.69360,53,-1.3376
ENSG00000172456,FGGY,0,-4.6267,21,0.54658,9,-0.8177,16,0.18646,29,1.28721,6,-1.3407
ENSG00000134709,HOOK1,18,-0.5293,8,-1.7361,46,0.96623,43,1.25803,20,-0.4520,7,-2.0430
ENSG00000162599,NFIA,71,-0.2743,188,1.35107,67,-0.3779,28,-1.9648,95,0.21082,124,0.72857
ENSG00000162604,TM2D1,29,-1.0340,81,0.56845,43,-0.4461,73,0.53007,66,0.27260,33,-0.9098
ENSG00000162607,USP1,42,0.90716,35,0.59840,11,-1.2023,21,-0.2965,20,-0.2962,25,0.08558
ENSG00000116641,DOCK7,3,-3.1425,51,0.99102,31,0.16107,31,0.22764,27,-0.0411,23,-0.3230
ENSG00000079739,PGM1,1,-4.6335,15,-1.3717,29,-0.3817,35,-0.0740,82,1.66628,26,-0.5711
ENSG00000158966,CACHD1,6,-1.9772,28,0.31947,18,-0.3594,30,0.61232,29,0.43908,14,-0.8457
ENSG00000162437,RAVER2,0,-4.9336,24,0.42995,25,0.47842,18,-0.0376,29,0.87742,11,-0.8358
ENSG00000162434,JAK1,32,-1.0727,58,-0.1844,84,0.41189,89,0.69108,70,0.13072,35,-1.0442
ENSG00000162433,AK4,36,-0.5321,47,-0.1301,34,-0.6128,57,0.23450,82,0.92511,28,-0.9922
ENSG00000116675,DNAJC6,171,-0.8350,47,-2.7430,490,0.85755,453,1.02097,247,-0.2938,179,-0.8351
ENSG00000213625,LEPROT,21,-0.8232,137,2.43851,40,0.16314,19,-1.1812,35,-0.0529,18,-1.1503
ENSG00000184588,PDE4B,56,-0.1702,54,-0.2358,86,0.52077,68,0.17775,59,-0.1093,54,-0.2694
ENSG00000118473,SGIP1,21,-2.1238,20,-2.1795,95,0.16813,128,0.92179,92,0.13638,75,-0.2215
ENSG00000198160,MIER1,7,-1.7765,27,0.29983,27,0.28347,21,-0.0740,30,0.52414,19,-0.2334
ENSG00000142864,SERBP1,83,-0.4131,164,0.68853,115,0.10298,114,0.12209,92,-0.2841,95,-0.2260
ENSG00000116717,GADD45A,60,1.28447,53,1.05655,31,0.16043,14,-1.2151,26,-0.1610,21,-0.4997
ENSG00000172380,GNG12,2,-3.4036,89,2.70738,22,0.09403,6,-2.0469,26,0.44522,12,-0.9418
ENSG00000116729,WLS,112,0.06221,178,0.83934,154,0.58931,77,-0.6426,162,0.78456,38,-1.7187
ENSG00000033122,LRRC7,25,-1.3521,10,-2.7373,108,0.92214,96,1.02905,63,0.03948,30,-1.2184
ENSG00000066557,LRRC40,33,0.32248,4,-2.7393,27,0.03893,45,1.21495,17,-0.7970,18,-0.6836
ENSG00000116754,SRSF11,75,-0.4615,112,0.18661,114,0.21057,98,-0.0313,94,-0.1040,107,0.13154
ENSG00000118454,ANKRD13C,24,-0.4082,36,0.21844,35,0.16237,37,0.32290,40,0.43509,15,-1.2341
ENSG00000132485,ZRANB2,63,-0.1870,55,-0.3977,128,0.98288,80,0.26353,57,-0.3835,54,-0.4719
ENSG00000172260,NEGR1,163,0.30690,25,-2.5124,245,0.99191,167,0.45712,113,-0.3143,95,-0.6039
ENSG00000178965,ERICH3,12,-1.5730,7,-2.2977,79,1.44260,56,1.16604,20,-0.8932,17,-1.1527
ENSG00000162623,TYW3,20,-0.0328,18,-0.1434,16,-0.3652,24,0.39894,15,-0.4953,22,0.17005
ENSG00000117054,ACADM,33,-0.2303,65,0.86655,28,-0.4634,42,0.19782,35,-0.1728,30,-0.3990
ENSG00000137955,RABGGTB,39,0.03619,45,0.24961,44,0.19634,39,0.02397,32,-0.3277,38,-0.0136
ENSG00000117069,ST6GALNAC5,14,-1.8300,4,-3.6394,64,0.45358,106,2.15844,32,-0.7006,9,-2.6333
ENSG00000142892,PIGK,10,-1.6768,30,0.00378,36,0.29403,39,0.60099,27,-0.1835,26,-0.2681
ENSG00000154027,AK5,44,-2.5351,21,-3.5595,218,-0.1127,449,1.65825,125,-1.0550,230,-0.0334
ENSG00000036549,AC118549.1,54,1.49942,14,-0.6961,19,-0.2977,21,-0.0926,21,-0.1126,16,-0.6262
ENSG00000077254,USP33,18,-2.3304,60,-0.5766,100,0.24167,144,1.23052,66,-0.4579,59,-0.6485
ENSG00000180488,MIGA1,0,-6.5572,19,-1.8531,88,0.52429,103,1.12128,56,-0.2395,56,-0.2474
ENSG00000162613,FUBP1,105,1.19202,69,0.47924,43,-0.2704,58,0.24995,33,-0.7595,29,-0.9753
ENSG00000162616,DNAJB4,30,-0.1197,21,-0.6180,34,0.10901,49,0.98005,30,-0.1399,14,-1.3434
ENSG00000117114,ADGRL2,19,-0.6422,13,-1.2263,98,2.18080,36,0.43477,14,-1.1577,12,-1.4167
ENSG00000137941,TTLL7,6,-3.8482,45,-1.0954,175,1.10170,111,0.43945,54,-0.8933,120,0.52223
ENSG00000142875,PRKACB,122,-1.4881,130,-1.3980,371,0.23544,547,1.28222,253,-0.4173,221,-0.6464
ENSG00000117133,RPF1,5,-1.7136,4,-1.8555,11,-0.6489,22,0.70750,17,0.11052,20,0.39201
ENSG00000174021,GNG5,65,0.11145,171,1.80706,26,-1.2795,30,-1.3134,104,1.05580,24,-1.5226
ENSG00000117155,SSX2IP,39,-1.1470,15,-2.5334,150,0.99364,131,1.08043,75,-0.1689,39,-1.2537
ENSG00000162642,C1orf52,30,-0.9756,27,-1.1684,73,0.39779,94,1.18202,42,-0.5175,37,-0.7420
ENSG00000153904,DDAH1,231,0.10882,111,-1.0317,369,0.89046,173,-0.4397,293,0.57746,171,-0.4045
ENSG00000142871,CCN1,32,-0.4604,217,3.17349,35,-0.3309,9,-2.6452,49,0.22712,11,-2.1591
ENSG00000117174,ZNHIT6,33,0.61664,19,-0.2649,33,0.64112,23,0.08693,16,-0.5735,18,-0.3344
ENSG00000122417,ODF2L,30,0.02443,14,-1.0930,33,0.17687,39,0.63399,25,-0.3169,25,-0.2795
ENSG00000097033,SH3GLB1,27,-0.5211,54,0.59319,47,0.35385,30,-0.4392,47,0.42986,31,-0.3067
ENSG00000183291,SELENOF,31,-1.8253,180,0.91458,132,0.39566,120,0.31175,99,-0.0795,67,-0.7382
ENSG00000153936,HS2ST1,15,-1.2061,15,-1.2038,33,-0.0376,42,0.44065,50,0.72691,25,-0.5032
ENSG00000143013,LMO4,472,-0.3512,137,-2.2170,1349,1.41839,630,0.14104,686,0.28136,334,-0.9639
ENSG00000065243,PKN2,8,-1.2425,73,2.39160,20,0.03851,14,-0.6839,16,-0.3050,10,-1.0835
ENSG00000137947,GTF2B,4,-2.3381,22,0.02441,43,1.13594,29,0.62954,18,-0.3730,13,-0.8714
ENSG00000137944,KYAT3,3,-2.4245,25,0.42248,13,-0.6327,34,1.36763,14,-0.4941,10,-1.0557
ENSG00000197147,LRRC8B,12,-2.7844,19,-2.1468,92,0.26925,149,1.62898,65,-0.3166,41,-1.1009
ENSG00000171492,LRRC8D,19,-0.7118,27,-0.1932,28,-0.1515,45,0.90105,23,-0.5078,25,-0.3614
ENSG00000162664,ZNF326,32,-0.0124,48,0.64526,57,0.95161,21,-0.8250,19,-0.8847,42,0.50442
ENSG00000233593,LINC02609,13,-1.3865,13,-1.3246,12,-1.4010,47,0.92877,47,0.75634,20,-0.7402
ENSG00000122482,ZNF644,30,-0.0328,47,0.65179,29,-0.1198,32,0.08361,31,-0.0092,23,-0.5098
ENSG00000172031,EPHX4,13,-0.7818,3,-2.6929,32,0.64270,43,1.83895,13,-0.8634,5,-2.2933
ENSG00000189195,BTBD8,147,0.34106,17,-2.9126,305,1.63342,137,0.29846,111,-0.1261,44,-1.6411
ENSG00000122484,RPAP2,26,0.53103,21,0.19725,26,0.54501,20,0.11899,17,-0.1268,10,-1.0875
ENSG00000067208,EVI5,9,-1.7360,25,-0.3126,27,-0.1800,32,0.11065,39,0.45249,34,0.21604
ENSG00000122406,RPL5,859,0.70844,1277,1.41239,428,-0.4217,434,-0.4986,337,-0.8645,526,-0.1104
ENSG00000154511,DIPK1A,3,-3.4307,42,0.50623,57,1.04988,43,0.80364,15,-1.1615,21,-0.6428
ENSG00000117500,TMED5,2,-3.6039,49,0.94547,38,0.50783,27,-0.0447,37,0.52195,16,-0.8667
ENSG00000117505,DR1,13,-1.8127,54,0.33161,63,0.58707,53,0.42380,37,-0.2677,36,-0.3221
ENSG00000137942,FNBP1L,3,-3.1294,63,1.69035,31,0.44170,23,-0.0496,18,-0.4094,16,-0.6050
ENSG00000067334,DNTTIP2,32,-0.0396,28,-0.2327,31,-0.0599,44,0.64254,22,-0.6540,30,-0.1701
ENSG00000023909,GCLM,17,-0.5418,12,-1.0316,58,1.49648,28,0.31213,22,-0.1580,13,-1.0383
ENSG00000117528,ABCD3,44,0.09583,39,-0.0805,60,0.60272,40,-0.0476,30,-0.5687,45,0.14914
ENSG00000117525,F3,21,-1.7513,164,1.55291,19,-1.9125,20,-2.0810,175,2.14315,25,-1.5881
ENSG00000117519,CNN3,74,-0.8604,324,1.60660,115,-0.1735,64,-1.2771,198,0.84149,89,-0.6167
ENSG00000172339,ALG14,4,-1.9605,24,0.67704,16,0.00920,19,0.34755,18,0.23926,11,-0.6179
ENSG00000152078,TLCD4,36,-0.1026,23,-0.7646,29,-0.3991,52,0.70204,46,0.34674,22,-0.9426
ENSG00000122481,RWDD3,9,-0.9947,21,0.25293,12,-0.6176,25,0.75956,21,0.32979,9,-1.1197
ENSG00000228971,LINC02607,19,-1.0177,7,-2.4368,22,-0.8207,80,2.09081,19,-1.0627,21,-0.9341
ENSG00000117569,PTBP2,93,0.83911,20,-1.5820,75,0.47828,61,0.20052,45,-0.3825,48,-0.2522
ENSG00000117598,PLPPR5,23,-0.5556,4,-3.2053,35,0.09049,55,1.17628,26,-0.4114,27,-0.3732
ENSG00000117600,PLPPR4,81,-0.9835,21,-2.9552,109,-0.5264,328,2.07487,111,-0.5456,54,-1.7041
ENSG00000162688,AGL,21,-0.3198,30,0.25174,44,0.87302,30,0.27722,20,-0.4382,17,-0.6830
ENSG00000156875,MFSD14A,24,-0.6971,27,-0.5323,46,0.32481,58,0.96648,30,-0.3967,24,-0.7812
ENSG00000137992,DBT,32,-0.0176,30,-0.1221,59,1.02372,30,-0.1297,30,-0.0835,24,-0.4819
ENSG00000137996,RTCA,63,0.59771,31,-0.5143,36,-0.2739,67,0.98766,26,-0.8596,26,-0.8851
ENSG00000181656,GPR88,14,-1.4673,17,-1.2282,3,-3.6474,93,2.71052,28,-0.5092,3,-3.5645
ENSG00000162694,EXTL2,4,-3.0637,29,-0.3672,34,-0.1014,69,1.55712,27,-0.5503,20,-1.0137
ENSG00000170989,S1PR1,26,-1.2202,86,0.65495,35,-0.7589,31,-1.1351,131,1.73208,36,-0.7812
ENSG00000118733,OLFM3,9,-2.1007,3,-3.5113,18,-1.1604,85,2.23049,38,-0.0100,9,-2.2194
ENSG00000185946,RNPC3,49,1.07374,21,-0.2963,38,0.63118,17,-0.7404,25,-0.0533,23,-0.1647
ENSG00000198890,PRMT6,4,-2.0912,12,-0.4469,18,0.22508,28,1.34287,15,-0.0750,5,-1.6967
ENSG00000162631,NTNG1,84,0.83133,3,-4.0605,138,1.74188,67,0.61027,29,-0.9456,11,-2.3418
ENSG00000162636,FAM102B,12,-1.8992,16,-1.5012,71,0.79654,73,1.21832,30,-0.6242,29,-0.7085
ENSG00000162639,HENMT1,19,0.23073,2,-2.7788,18,0.14789,25,1.03338,13,-0.3382,10,-0.7848
ENSG00000134186,PRPF38B,75,1.15001,47,0.35342,34,-0.1724,22,-1.0046,25,-0.7172,53,0.63849
ENSG00000116266,STXBP3,19,-0.9365,67,1.11251,38,0.15599,33,-0.0606,25,-0.5039,34,0.00135
ENSG00000121957,GPSM2,0,-4.7620,28,0.88133,8,-1.0036,7,-1.3774,25,0.78525,27,0.98349
ENSG00000121940,CLCC1,7,-1.5650,28,0.44829,14,-0.6169,27,0.56783,24,0.24304,15,-0.5274
ENSG00000085433,WDR47,56,-0.7989,17,-2.5902,130,0.52284,168,1.40740,62,-0.7240,57,-0.8646
ENSG00000197780,TAF13,15,-2.1820,48,-0.4175,89,0.56023,77,0.42733,53,-0.3227,72,0.22674
ENSG00000215717,TMEM167B,60,0.59147,33,-0.3709,49,0.24972,38,-0.1914,41,-0.0396,40,-0.0708
ENSG00000116299,KIAA1324,42,0.79172,9,-1.5624,19,-0.4417,44,1.29147,16,-0.7963,11,-1.3555
ENSG00000031698,SARS,51,-1.5603,112,-0.3554,104,-0.4766,217,1.00686,130,-0.1346,113,-0.3748
ENSG00000143126,CELSR2,15,-2.7820,20,-2.3702,102,0.05631,159,1.13573,102,0.07315,82,-0.3260
ENSG00000134222,PSRC1,19,-0.2459,30,0.45983,5,-2.1784,37,1.17537,13,-0.9377,17,-0.4966
ENSG00000134243,SORT1,87,-1.0715,171,-0.0241,125,-0.5146,270,1.02911,128,-0.5311,143,-0.3384
ENSG00000143106,PSMA5,18,-1.8039,19,-1.7178,34,-0.8435,113,1.62817,58,-0.0454,33,-0.9681
ENSG00000174151,CYB561D1,0,-4.8329,5,-1.8136,21,0.31294,31,1.45608,9,-1.1230,17,0.00737
ENSG00000181754,AMIGO1,31,-0.2604,16,-1.2966,48,0.44021,53,0.82263,28,-0.4358,28,-0.4612
ENSG00000065135,GNAI3,9,-1.3026,32,0.71042,22,0.10632,19,-0.1781,30,0.67955,14,-0.6726
ENSG00000116337,AMPD2,75,0.00269,56,-0.4534,59,-0.3787,87,0.32824,87,0.26765,62,-0.3405
ENSG00000168765,GSTM4,23,-0.4554,65,1.25309,23,-0.4247,21,-0.6818,46,0.78360,19,-0.7745
ENSG00000134201,GSTM5,47,-0.1345,166,2.10813,28,-0.9068,13,-2.3592,73,0.67114,42,-0.3243
ENSG00000134202,GSTM3,98,-0.4141,203,0.76576,93,-0.4866,116,-0.1922,159,0.41019,107,-0.3028
ENSG00000168710,AHCYL1,265,0.06479,474,1.04186,183,-0.5166,116,-1.4314,432,1.03682,205,-0.3762
ENSG00000143093,STRIP1,38,0.13231,11,-1.6697,47,0.50751,48,0.70028,34,-0.0317,20,-0.9542
ENSG00000197106,SLC6A17,50,-1.4481,40,-1.7721,310,1.52070,164,0.53631,118,-0.1436,76,-0.8775
ENSG00000116396,KCNC4,0,-6.0844,44,0.01447,68,0.70754,68,1.01893,37,-0.3157,24,-0.9897
ENSG00000134248,LAMTOR5,68,-1.1089,149,0.10260,114,-0.3191,170,0.42503,167,0.32204,111,-0.3998
ENSG00000177301,KCNA2,34,-1.1415,13,-2.4714,212,1.93772,80,0.26875,66,-0.1296,38,-1.0563
ENSG00000259834,AL365361.1,10,-1.1176,4,-2.2647,77,2.33709,22,0.04795,21,0.01496,6,-1.9583
ENSG00000121931,LRIF1,16,-0.0941,18,0.09533,13,-0.4771,27,0.98156,15,-0.2282,8,-1.3125
ENSG00000134255,CEPT1,10,-0.9398,17,-0.1782,41,1.26714,26,0.62415,18,-0.1007,5,-2.0222
ENSG00000116455,WDR77,23,0.21578,21,0.10888,14,-0.5912,31,0.98507,14,-0.6416,11,-0.9735
ENSG00000116459,ATP5PB,155,-0.1893,125,-0.5275,187,0.10357,247,0.77526,162,-0.1339,109,-0.8164
ENSG00000116473,RAP1A,32,-0.6836,109,1.31270,64,0.38371,35,-0.7042,35,-0.6099,61,0.36358
ENSG00000197852,INKA2,7,-1.8078,8,-1.6418,37,0.65528,33,0.61261,30,0.37935,18,-0.5638
ENSG00000171385,KCND3,9,-3.0489,16,-2.2102,110,0.75867,118,1.26822,66,-0.1083,38,-1.0331
ENSG00000116489,CAPZA1,69,0.34306,55,-0.0288,100,0.97068,60,0.14496,45,-0.3970,33,-0.8969
ENSG00000155366,RHOC,52,-0.8176,274,2.00268,69,-0.3870,35,-1.6553,110,0.39744,83,-0.1219
ENSG00000081026,MAGI3,2,-2.9058,14,-0.2186,23,0.60928,21,0.62777,18,0.17924,10,-0.6886
ENSG00000081019,RSBN1,34,0.28869,36,0.36911,62,1.30621,27,-0.1273,24,-0.3035,12,-1.3516
ENSG00000134262,AP4B1,52,1.67459,8,-1.3486,21,0.07317,25,0.46433,12,-0.8177,9,-1.2367
ENSG00000163349,HIPK1,37,-0.5879,62,0.23690,53,-0.0143,62,0.28858,59,0.17976,41,-0.4800
ENSG00000197323,TRIM33,34,-0.5688,42,-0.2778,78,0.73564,57,0.27726,40,-0.3596,46,-0.1362
ENSG00000116752,BCAS2,64,-0.2841,35,-1.1868,116,0.68553,102,0.62805,79,0.06831,43,-0.9854
ENSG00000213281,NRAS,3,-2.9451,25,0.12939,32,0.51962,24,0.00768,29,0.37694,23,-0.0565
ENSG00000009307,CSDE1,184,-0.4292,240,-0.0076,330,0.51082,273,0.26230,219,-0.1782,202,-0.3174
ENSG00000163399,ATP1A1,267,-0.3657,153,-1.2156,432,0.40809,572,1.27872,208,-0.8236,190,-0.9735
ENSG00000198162,MAN1A2,347,0.64685,270,0.23081,181,-0.4069,155,-0.7921,236,0.01411,304,0.48478
ENSG00000260941,LINC00622,5,-1.9091,6,-1.4707,8,-1.1490,32,1.55411,22,0.48370,5,-1.7597
ENSG00000092621,PHGDH,48,-1.0224,203,1.32720,59,-0.7034,32,-1.8953,147,0.88856,114,0.38837
ENSG00000134250,NOTCH2,13,-1.4662,77,1.42169,16,-1.0801,19,-1.0546,61,1.17954,25,-0.5087
ENSG00000265808,SEC22B,1,-4.8142,88,1.01206,39,-0.3035,60,0.50352,49,0.03982,35,-0.5251
ENSG00000226067,LINC00623,8,-1.4706,35,0.70841,20,-0.1964,23,-0.0170,24,0.08888,24,0.10440
ENSG00000171943,SRGAP2C,55,0.74682,54,0.69769,58,0.83719,30,-0.3096,22,-0.8265,25,-0.5711
ENSG00000232527,LINC02802,57,1.70880,0,-4.9304,2,-3.2030,26,0.42895,18,-0.2931,19,-0.1615
ENSG00000265491,RNF115,70,0.65752,19,-1.4012,53,0.20095,58,0.45622,45,-0.0700,32,-0.6842
ENSG00000131788,PIAS3,15,-0.5162,41,1.12257,15,-0.4821,18,-0.2844,24,0.24169,18,-0.2775
ENSG00000198483,ANKRD35,28,0.34351,18,-0.2988,37,0.81248,13,-0.9924,24,0.09703,27,0.35372
