Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000160539,PLPP7,19,0.55440,13,-0.4585,12,-0.5473
ENSG00000130723,PRRC2B,155,0.42046,135,-0.1343,96,-0.6653
ENSG00000130714,POMT1,47,0.14339,32,-0.5720,53,0.22625
ENSG00000130717,UCK1,44,-0.2735,44,-0.0553,63,0.49594
ENSG00000107263,RAPGEF1,63,-0.1719,85,0.43802,57,-0.1870
ENSG00000160563,MED27,37,1.05560,19,-0.8200,16,-1.1351
ENSG00000196358,NTNG2,16,-1.2044,43,1.28512,30,0.69499
ENSG00000107290,SETX,35,-0.6225,40,0.06220,68,0.92260
ENSG00000125484,GTF3C4,23,0.47829,21,-0.0176,11,-0.9822
ENSG00000165698,SPACA9,33,0.26655,29,-0.1374,25,-0.3473
ENSG00000165699,TSC1,33,-0.1846,20,-0.7806,55,0.78307
ENSG00000148308,GTF3C5,26,-0.2198,30,0.17483,31,0.21241
ENSG00000160271,RALGDS,49,-0.7126,48,-0.2341,114,1.20857
ENSG00000148296,SURF6,36,-0.3739,43,0.18441,51,0.46018
ENSG00000148297,MED22,25,-0.0549,24,-0.0657,28,0.15653
ENSG00000148303,RPL7A,772,-0.5080,989,0.26993,1207,0.60000
ENSG00000148290,SURF1,100,-0.5774,154,0.55821,144,0.44130
ENSG00000148291,SURF2,54,0.33643,51,-0.0295,35,-0.6273
ENSG00000148248,SURF4,68,-0.0302,54,-0.3764,86,0.35631
ENSG00000148300,REXO4,24,-0.1815,35,0.56440,19,-0.3581
ENSG00000160326,SLC2A6,46,0.70975,27,-0.7171,29,-0.5779
ENSG00000197859,ADAMTSL2,18,-0.5330,21,0.10546,31,0.76554
ENSG00000235106,BRD3OS,70,0.88267,51,-0.3533,25,-1.4382
ENSG00000169925,BRD3,24,-0.5792,40,0.67272,32,0.31541
ENSG00000196363,WDR5,40,0.52354,31,-0.3060,25,-0.6603
ENSG00000186350,RXRA,39,-0.5284,53,0.35632,59,0.55704
ENSG00000130558,OLFM1,1739,1.76949,688,-1.2024,332,-2.2869
ENSG00000196422,PPP1R26,29,-0.1379,34,0.22039,30,0.01801
ENSG00000160345,C9orf116,19,0.42852,16,-0.1382,11,-0.6776
ENSG00000122140,MRPS2,56,0.68431,38,-0.4767,31,-0.7821
ENSG00000107147,KCNT1,48,0.92503,32,-0.4748,18,-1.3302
ENSG00000130559,CAMSAP1,71,0.80143,26,-1.4129,56,-0.2510
ENSG00000130560,UBAC1,53,0.28534,46,-0.1616,41,-0.3564
ENSG00000148411,NACC2,55,-0.9818,109,0.81400,111,0.85274
ENSG00000238227,TMEM250,55,0.51063,48,-0.1289,30,-0.8770
ENSG00000160360,GPSM1,47,0.24719,49,0.13988,29,-0.6785
ENSG00000165684,SNAPC4,19,0.72957,15,-0.2878,8,-1.1527
ENSG00000165688,PMPCA,55,0.17144,36,-0.6341,62,0.22378
ENSG00000148384,INPP5E,27,0.88545,12,-1.0810,17,-0.5775
ENSG00000148396,SEC16A,60,0.70477,39,-0.5408,34,-0.7485
ENSG00000148400,NOTCH1,13,-2.2640,53,1.32846,80,2.13167
ENSG00000172889,EGFL7,148,0.17543,97,-0.6210,165,0.20984
ENSG00000169692,AGPAT2,20,0.13513,8,-1.3031,28,0.57892
ENSG00000165716,DIPK1B,104,1.09898,49,-0.9848,47,-1.0373
ENSG00000233016,SNHG7,73,-0.3002,79,0.05133,101,0.45444
ENSG00000244187,TMEM141,121,0.10015,124,0.05788,102,-0.2499
ENSG00000196642,RABL6,136,0.03560,154,0.20557,112,-0.3052
ENSG00000232434,AJM1,55,0.10559,53,-0.0535,50,-0.1358
ENSG00000054148,PHPT1,234,-0.3239,332,0.48556,255,0.05862
ENSG00000107223,EDF1,434,-0.0568,459,0.07623,444,0.02420
ENSG00000159069,FBXW5,110,-0.1003,135,0.30400,101,-0.1550
ENSG00000107317,PTGDS,693,-2.3512,2663,1.26651,4414,2.27460
ENSG00000148362,PAXX,65,-0.7055,92,0.35722,122,0.83086
ENSG00000107331,ABCA2,127,-1.4773,157,-0.1571,554,2.08111
ENSG00000107281,NPDC1,419,0.66542,267,-0.5870,261,-0.6229
ENSG00000177239,MAN1B1,71,-0.0337,61,-0.2499,85,0.27230
ENSG00000176978,DPP7,92,-0.3170,100,0.05912,129,0.47440
ENSG00000176884,GRIN1,570,1.10175,321,-0.7251,210,-1.3650
ENSG00000176101,SSNA1,109,-0.1510,76,-0.6019,166,0.65688
ENSG00000176058,TPRN,26,-1.3486,35,0.01390,100,1.86513
ENSG00000187713,TMEM203,59,0.76268,38,-0.5609,31,-0.8415
ENSG00000212864,RNF208,130,0.81906,66,-0.9155,81,-0.5957
ENSG00000188229,TUBB4B,397,0.92111,223,-0.7457,195,-0.9472
ENSG00000188986,NELFB,76,0.02982,76,0.01390,72,-0.0679
ENSG00000188747,NOXA1,35,0.64508,22,-0.5813,22,-0.5908
ENSG00000165802,NSMF,342,-0.3748,561,0.72014,326,-0.1662
ENSG00000182154,MRPL41,243,-0.1241,317,0.40083,214,-0.2363
ENSG00000165724,ZMYND19,27,0.67003,13,-1.0076,21,-0.2878
ENSG00000197070,ARRDC1,27,-0.1162,23,-0.2609,36,0.40615
ENSG00000148408,CACNA1B,66,1.18959,27,-1.1684,30,-1.0279
ENSG00000015171,ZMYND11,85,0.18163,95,0.22583,54,-0.6619
ENSG00000151240,DIP2C,46,0.05195,34,-0.4569,55,0.28743
ENSG00000107929,LARP4B,60,0.58493,32,-0.8418,47,-0.2679
ENSG00000107937,GTPBP4,40,0.95792,19,-0.9938,22,-0.7698
ENSG00000067064,IDI1,161,0.68772,104,-0.5574,95,-0.6967
ENSG00000047056,WDR37,35,0.99130,27,-0.2050,7,-2.1885
ENSG00000185736,ADARB2,21,-1.3122,29,0.12015,76,1.77344
ENSG00000067057,PFKP,329,1.57902,158,-0.9253,62,-2.3080
ENSG00000107959,PITRM1,70,0.73975,54,-0.2954,30,-1.1655
ENSG00000067082,KLF6,27,-0.3197,23,-0.3338,45,0.74309
ENSG00000151632,AKR1C2,19,0.54994,9,-0.9520,16,-0.1409
ENSG00000196139,AKR1C3,12,-0.7684,30,1.30633,11,-0.2936
ENSG00000173848,NET1,11,-2.0612,30,0.78566,65,2.27590
ENSG00000196372,ASB13,21,-0.0867,16,-0.4309,28,0.47349
ENSG00000108021,TASOR2,17,0.05665,18,0.07484,15,-0.1852
ENSG00000057608,GDI2,132,0.30184,87,-0.5901,127,-0.0020
ENSG00000134452,FBH1,44,0.86978,16,-1.3686,32,-0.3715
ENSG00000134453,RBM17,49,-0.4338,55,0.08344,77,0.63457
ENSG00000170525,PFKFB3,41,-0.3255,53,0.33116,50,0.23873
ENSG00000165629,ATP5F1C,262,0.99058,164,-0.5779,100,-1.3245
ENSG00000270111,CELF2-DT,22,1.23503,14,-0.5328,4,-2.1338
ENSG00000048740,CELF2,217,0.95781,140,-0.5260,83,-1.3274
ENSG00000151461,UPF2,26,0.19155,24,-0.1320,22,-0.2117
ENSG00000065665,SEC61A2,79,0.98103,51,-0.5181,28,-1.3993
ENSG00000165609,NUDT5,19,-0.5004,22,0.04683,33,0.75936
ENSG00000151465,CDC123,82,0.60491,56,-0.4937,52,-0.6059
ENSG00000183049,CAMK1D,109,0.76007,68,-0.6092,60,-0.7809
ENSG00000151468,CCDC3,30,-0.3985,22,-0.5748,56,0.96700
ENSG00000123240,OPTN,183,0.52796,121,-0.5478,133,-0.4108
ENSG00000107537,PHYH,22,0.81188,17,-0.2665,8,-1.4112
ENSG00000086475,SEPHS1,28,-0.2233,36,0.34234,30,0.03874
ENSG00000151474,FRMD4A,25,-0.2013,25,-0.0474,32,0.37816
ENSG00000065809,FAM107B,7,-4.3998,33,-0.1198,269,4.73907
ENSG00000176244,ACBD7,52,-0.4681,106,1.05095,39,-0.5654
ENSG00000152465,NMT2,43,0.57938,27,-0.6484,31,-0.4106
ENSG00000148468,FAM171A1,143,0.32222,99,-0.5212,130,-0.0856
ENSG00000148481,MINDY3,36,0.60916,18,-0.9250,28,-0.2484
ENSG00000148484,RSU1,27,-0.3667,22,-0.3897,48,0.83687
ENSG00000026025,VIM,124,-2.4269,457,1.12843,885,2.45149
ENSG00000136738,STAM,47,0.83227,28,-0.6631,25,-0.8633
ENSG00000148482,SLC39A12,11,-1.7272,61,2.42346,13,-0.3651
ENSG00000165995,CACNB2,76,1.84357,21,-1.7371,21,-1.7090
ENSG00000078114,NEBL,91,0.02432,115,0.39082,63,-0.5583
ENSG00000148444,COMMD3,37,-0.1052,47,0.35829,33,-0.2169
ENSG00000168283,BMI1,44,0.05140,31,-0.5418,54,0.34203
ENSG00000150867,PIP4K2A,49,-2.0714,105,0.41798,312,2.48267
ENSG00000148450,MSRB2,68,-0.7102,121,0.76308,101,0.44825
ENSG00000120549,KIAA1217,38,1.14712,14,-1.3486,20,-0.8092
ENSG00000107863,ARHGAP21,107,-0.9536,124,-0.0334,290,1.41281
ENSG00000099256,PRTFDC1,16,-1.1220,34,0.90033,36,0.98837
ENSG00000151025,GPR158,58,1.46804,26,-1.0399,16,-1.7670
ENSG00000136750,GAD2,131,0.74581,110,-0.1427,46,-1.4802
ENSG00000136754,ABI1,88,0.35761,75,-0.1848,62,-0.4709
ENSG00000136758,YME1L1,66,0.33898,52,-0.2875,51,-0.3227
ENSG00000107897,ACBD5,39,-0.5957,47,0.13838,71,0.83310
ENSG00000099246,RAB18,134,0.53904,108,-0.2458,77,-0.7711
ENSG00000254635,WAC-AS1,27,0.12887,25,-0.0982,25,-0.1321
ENSG00000095787,WAC,112,0.43791,71,-0.6255,94,-0.1924
ENSG00000165757,JCAD,42,0.54817,19,-1.1003,38,-0.0530
ENSG00000148516,ZEB1,34,-0.2424,37,0.07340,44,0.34373
ENSG00000165322,ARHGAP12,28,-0.2198,26,-0.1604,39,0.49106
ENSG00000170759,KIF5B,64,-1.3266,101,0.31464,221,1.69058
ENSG00000150093,ITGB1,21,-2.2591,34,-0.1338,172,2.89695
ENSG00000108094,CUL2,68,1.28699,27,-1.2203,28,-1.1585
ENSG00000095794,CREM,53,0.24632,44,-0.2554,46,-0.1871
ENSG00000108100,CCNY,124,0.09121,88,-0.5193,145,0.26975
ENSG00000198105,ZNF248,32,0.94330,13,-1.2338,20,-0.5631
ENSG00000175395,ZNF25,88,1.73800,38,-1.0721,14,-2.4800
ENSG00000189180,ZNF33A,45,0.04499,36,-0.3606,52,0.23176
ENSG00000165733,BMS1,29,0.00960,26,-0.1770,32,0.14555
ENSG00000198915,RASGEF1A,51,1.47609,29,-0.6524,7,-2.7335
ENSG00000169813,HNRNPF,19,-1.3732,33,0.42495,68,1.68529
ENSG00000169740,ZNF32,67,0.26445,41,-0.7184,71,0.13910
ENSG00000107562,CXCL12,11,-2.0794,27,0.65245,68,2.37159
ENSG00000107551,RASSF4,29,-0.6103,34,0.08861,55,0.88813
ENSG00000172661,WASHC2C,26,0.67920,11,-1.1348,21,-0.2237
ENSG00000265354,TIMM23,72,1.30620,36,-0.8883,22,-1.6071
ENSG00000266412,NCOA4,82,0.18174,64,-0.3451,80,0.00273
ENSG00000265763,ZNF488,22,-0.1359,4,-2.4746,44,1.13267
ENSG00000170324,FRMPD2,57,1.93759,17,-1.6291,13,-2.0241
ENSG00000107643,MAPK8,68,1.38826,35,-0.8236,16,-1.9417
ENSG00000197444,OGDHL,112,0.67921,101,-0.0275,38,-1.5423
ENSG00000227345,PARG,19,0.80956,11,-0.7064,10,-0.7722
ENSG00000099290,WASHC2A,48,0.34282,33,-0.5258,43,-0.1155
ENSG00000198964,SGMS1,15,-1.2830,30,0.68572,46,1.39919
ENSG00000177613,CSTF2T,27,-0.1632,35,0.39556,25,-0.1468
ENSG00000122873,CISD1,187,0.90947,114,-0.6217,85,-1.0744
ENSG00000072401,UBE2D1,41,0.77323,16,-1.2986,31,-0.2696
ENSG00000108064,TFAM,22,0.43111,14,-0.6604,19,-0.1549
ENSG00000237949,LINC00844,68,-3.1063,413,1.50938,762,2.83679
ENSG00000165443,PHYHIPL,180,0.20398,136,-0.4008,177,0.01129
ENSG00000148541,FAM13C,26,-0.7897,33,0.15391,58,1.09429
ENSG00000108091,CCDC6,87,1.07028,48,-0.7484,34,-1.2593
ENSG00000151150,ANK3,138,0.46129,74,-0.8862,127,-0.0491
ENSG00000150347,ARID5B,22,0.52499,11,-1.0172,20,-0.0655
ENSG00000138311,ZNF365,98,1.36286,30,-1.6222,46,-0.9677
ENSG00000181915,ADO,43,0.24174,24,-0.8383,48,0.24031
ENSG00000148572,NRBF2,31,0.72652,19,-0.6490,18,-0.6743
ENSG00000171988,JMJD1C,28,-0.4842,26,-0.2233,52,0.90466
ENSG00000165476,REEP3,9,-2.9553,36,0.86189,107,3.12230
ENSG00000198739,LRRTM3,45,1.96785,9,-2.1479,13,-1.5892
ENSG00000108176,DNAJC12,96,1.51034,49,-0.8396,18,-2.2897
ENSG00000148634,HERC4,36,0.17892,31,-0.2111,33,-0.1104
ENSG00000096746,HNRNPH3,96,-0.3401,96,-0.0760,146,0.61043
ENSG00000204130,RUFY2,37,0.20640,24,-0.6258,40,0.16709
ENSG00000122912,SLC25A16,24,0.10622,22,-0.1163,23,-0.0735
ENSG00000060339,CCAR1,37,-0.1108,33,-0.1958,47,0.35136
ENSG00000165730,STOX1,14,-0.2934,35,1.38123,1,-3.4502
ENSG00000107625,DDX50,27,0.15382,20,-0.4322,29,0.11493
ENSG00000165732,DDX21,17,-0.7989,23,0.23139,38,1.05665
ENSG00000198954,KIF1BP,81,1.15556,40,-0.9141,32,-1.2301
ENSG00000122862,SRGN,15,-2.6493,21,-0.6201,173,3.42006
ENSG00000122958,VPS26A,70,0.87590,29,-1.2257,47,-0.4641
ENSG00000156502,SUPV3L1,24,0.88011,7,-1.7054,19,-0.2281
ENSG00000156515,HK1,299,1.03743,178,-0.6394,112,-1.3418
ENSG00000171224,FAM241B,68,1.28532,37,-0.7198,17,-1.8535
ENSG00000079332,SAR1A,91,0.29103,65,-0.4627,84,-0.0810
ENSG00000180817,PPA1,264,0.86557,124,-1.0264,165,-0.5858
ENSG00000172731,LRRC20,40,0.60618,26,-0.5311,26,-0.5692
ENSG00000148730,EIF4EBP2,49,-0.3635,63,0.32701,63,0.30955
ENSG00000166228,PCBD1,58,-0.5247,81,0.39518,87,0.51515
ENSG00000107738,VSIR,32,-1.6933,93,1.15549,117,1.57455
ENSG00000197746,PSAP,1341,0.09152,1261,-0.0784,1256,-0.0848
ENSG00000107742,SPOCK2,254,0.05428,260,0.05047,229,-0.1529
ENSG00000166295,ANAPC16,75,-0.5369,109,0.46647,109,0.46631
ENSG00000168209,DDIT4,17,-2.2542,65,1.33622,97,2.11455
ENSG00000148719,DNAJB12,26,-0.8710,32,0.03554,66,1.27179
ENSG00000107745,MICU1,87,0.48165,69,-0.2775,55,-0.6095
ENSG00000156026,MCU,18,0.47939,11,-0.6378,14,-0.2508
ENSG00000122882,ECD,16,-0.1296,24,0.54470,12,-0.4483
ENSG00000213551,DNAJC9,27,0.34868,13,-0.9812,28,0.16571
ENSG00000182180,MRPS16,62,0.52847,44,-0.4432,42,-0.5143
ENSG00000138279,ANXA7,147,0.64427,86,-0.7136,101,-0.4662
ENSG00000107758,PPP3CB,431,1.57435,166,-1.2519,123,-1.7088
ENSG00000166348,USP54,12,-2.2462,37,0.91806,80,2.39616
ENSG00000176986,SEC24C,44,0.09431,40,-0.1360,42,-0.0336
ENSG00000172586,CHCHD1,90,0.25724,71,-0.3288,80,-0.1379
ENSG00000214655,ZSWIM8,39,0.24057,23,-0.7664,43,0.20209
ENSG00000166507,NDST2,26,-0.1774,28,0.07573,31,0.23417
ENSG00000148660,CAMK2G,185,0.62278,126,-0.4885,114,-0.6460
ENSG00000185009,AP3M1,23,0.50036,20,-0.1337,13,-0.8456
ENSG00000156110,ADK,30,0.47193,21,-0.4247,21,-0.4282
ENSG00000156650,KAT6B,17,-0.8927,21,0.07265,43,1.27923
ENSG00000156671,SAMD8,40,-0.2345,45,0.12565,49,0.28400
ENSG00000165637,VDAC2,201,0.50360,162,-0.2469,121,-0.6935
ENSG00000165644,COMTD1,14,-0.4119,21,0.53432,17,0.16804
ENSG00000165655,ZNF503,23,0.50745,9,-1.2599,23,0.08185
ENSG00000156113,KCNMA1,107,0.62934,90,-0.1537,48,-1.1298
ENSG00000148606,POLR3A,49,1.41673,15,-1.5800,21,-1.0843
ENSG00000138326,RPS24,953,-1.0620,1815,0.73826,2166,1.04587
ENSG00000108175,ZMIZ1,76,0.11140,44,-0.8220,96,0.41204
ENSG00000108179,PPIF,43,-0.2620,51,0.19873,53,0.26175
ENSG00000165424,ZCCHC24,35,-2.4551,118,0.92108,275,2.61140
ENSG00000133678,TMEM254,22,0.50664,16,-0.3978,15,-0.5211
ENSG00000122359,ANXA11,136,1.24338,59,-1.1073,55,-1.1890
ENSG00000122378,PRXL2A,192,0.05888,226,0.27825,142,-0.4586
ENSG00000108219,TSPAN14,32,-0.8523,33,-0.1684,82,1.35244
ENSG00000185737,NRG3,38,1.51075,23,-0.5699,3,-3.3177
ENSG00000165678,GHITM,550,1.54613,245,-1.0364,131,-1.9759
ENSG00000148600,CDHR1,34,0.38603,30,-0.1514,23,-0.5697
ENSG00000107771,CCSER2,66,0.31599,59,-0.1041,46,-0.4850
ENSG00000182771,GRID1,26,0.68812,11,-1.1953,21,-0.2026
ENSG00000062650,WAPL,20,-0.2955,17,-0.3924,34,0.74251
ENSG00000173267,SNCG,627,0.80726,491,-0.2466,225,-1.4386
ENSG00000148671,ADIRF,90,-2.8038,565,1.84344,695,2.28148
ENSG00000148672,GLUD1,197,-0.5134,425,1.15895,137,-0.6949
ENSG00000223482,NUTM2A-AS1,35,-0.2097,27,-0.4376,54,0.64991
ENSG00000138138,ATAD1,90,0.56291,44,-1.0212,78,-0.1186
ENSG00000171862,PTEN,128,0.87170,74,-0.7016,65,-0.8985
ENSG00000107798,LIPA,64,-1.3734,88,0.05503,246,1.87543
ENSG00000119917,IFIT3,16,-1.3671,26,0.31634,59,1.73880
ENSG00000185745,IFIT1,59,0.12422,37,-0.7016,72,0.33105
ENSG00000152778,IFIT5,19,-0.6621,24,0.21451,36,0.87478
ENSG00000148688,RPP30,29,0.29968,24,-0.2305,23,-0.3088
ENSG00000180628,PCGF5,59,-0.0851,69,0.23159,57,-0.0953
ENSG00000165338,HECTD2,28,1.13529,16,-0.6642,9,-1.5457
ENSG00000107854,TNKS2,57,0.45805,27,-1.0393,55,0.04249
ENSG00000107864,CPEB3,66,1.25744,30,-1.0362,25,-1.2964
ENSG00000198060,MARCH5,34,1.19706,21,-0.5985,9,-1.8472
ENSG00000138190,EXOC6,32,1.66641,10,-1.4536,9,-1.6574
ENSG00000138207,RBP4,131,1.84985,40,-1.5761,32,-1.8988
ENSG00000148690,FRA10AC1,74,-0.0045,65,-0.2135,84,0.19827
ENSG00000108231,LGI1,69,1.10370,43,-0.5494,20,-1.6740
ENSG00000095637,SORBS1,81,0.39738,55,-0.5273,68,-0.2043
ENSG00000059573,ALDH18A1,23,0.58982,15,-0.5821,16,-0.4891
ENSG00000119977,TCTN3,22,0.00366,25,0.18047,19,-0.2078
ENSG00000197430,OPALIN,22,-3.6878,116,0.74425,450,3.79237
ENSG00000077147,TM9SF3,116,0.31668,84,-0.4503,102,-0.1336
ENSG00000196233,LCOR,19,-0.4953,17,-0.2678,36,0.94376
ENSG00000187122,SLIT1,207,1.71967,84,-1.1658,41,-2.2156
ENSG00000052749,RRP12,29,1.10517,19,-0.5238,8,-1.7314
ENSG00000171314,PGAM1,666,0.88004,448,-0.4750,275,-1.2185
ENSG00000171311,EXOSC1,28,-0.2192,26,-0.1635,39,0.49235
ENSG00000171307,ZDHHC16,32,1.56786,12,-1.2491,9,-1.6979
ENSG00000155229,MMS19,49,0.99610,26,-0.8073,23,-1.0278
ENSG00000171160,MORN4,47,0.43711,49,0.17063,20,-1.2472
ENSG00000155252,PI4K2A,51,0.63103,29,-0.7760,37,-0.3920
ENSG00000119986,AVPI1,23,0.27527,11,-1.0428,27,0.29593
ENSG00000155256,ZFYVE27,53,0.91012,18,-1.5291,39,-0.3468
ENSG00000155265,GOLGA7B,110,0.83206,86,-0.2338,37,-1.5397
ENSG00000095713,CRTAC1,29,0.50224,23,-0.2955,18,-0.6294
ENSG00000107521,HPS1,33,-0.0462,30,-0.1710,39,0.23090
ENSG00000119946,CNNM1,38,1.72047,15,-1.1526,7,-2.2442
ENSG00000120053,GOT1,384,1.65659,148,-1.2448,95,-1.9116
ENSG00000155287,SLC25A28,37,0.22918,34,-0.0824,29,-0.3377
ENSG00000119929,CUTC,19,-0.5289,14,-0.5772,41,1.13165
ENSG00000014919,COX15,20,0.81913,14,-0.3340,7,-1.3026
ENSG00000095485,CWF19L1,19,0.48169,21,0.27041,6,-1.6731
ENSG00000196072,BLOC1S2,88,0.70943,49,-0.7873,58,-0.5153
ENSG00000099194,SCD,156,-2.8020,567,0.82973,1618,3.00001
ENSG00000235823,OLMALINC,9,-2.8078,57,1.76792,75,2.35183
ENSG00000166136,NDUFB8,527,0.13835,544,0.08014,414,-0.3539
ENSG00000166135,HIF1AN,24,-0.3717,35,0.51872,27,0.11031
ENSG00000119906,SLF2,28,-0.8670,29,-0.1529,72,1.36339
ENSG00000055950,MRPL43,79,-0.3172,86,0.05584,112,0.47744
ENSG00000107816,LZTS2,28,-0.9639,21,-0.7376,90,1.70058
ENSG00000186862,PDZD7,20,0.48406,19,0.08192,8,-1.1909
ENSG00000107819,SFXN3,74,1.02501,37,-0.8934,35,-0.9901
ENSG00000166167,BTRC,87,1.11114,44,-0.8811,36,-1.1771
ENSG00000166171,DPCD,56,0.69112,40,-0.3773,28,-0.9251
ENSG00000166169,POLL,18,0.37200,16,-0.1771,13,-0.5090
ENSG00000107829,FBXW4,47,-0.7931,52,-0.0564,111,1.22102
ENSG00000107833,NPM3,23,0.86477,11,-1.0084,14,-0.5983
ENSG00000198408,OGA,192,0.59061,121,-0.6098,133,-0.4646
ENSG00000120049,KCNIP2,86,1.28152,40,-0.9840,30,-1.4126
ENSG00000120029,ARMH3,23,0.35949,19,-0.2408,17,-0.4107
ENSG00000166189,HPS6,19,1.14278,12,-0.5742,5,-1.7368
ENSG00000166197,NOLC1,68,0.73409,45,-0.5303,37,-0.8196
ENSG00000107862,GBF1,71,0.76155,48,-0.4795,35,-0.9410
ENSG00000059915,PSD,345,0.13138,444,0.43770,187,-0.9324
ENSG00000107872,FBXL15,128,0.48140,95,-0.3802,88,-0.4919
ENSG00000107874,CUEDC2,114,0.24425,100,-0.1591,93,-0.2810
ENSG00000269609,RPARP-AS1,28,1.06362,22,-0.1794,4,-2.6426
ENSG00000138111,MFSD13A,29,1.25505,16,-0.7452,8,-1.7189
ENSG00000138107,ACTR1A,166,0.52535,122,-0.3852,108,-0.5710
ENSG00000171206,TRIM8,58,-0.3148,78,0.42272,65,0.11747
ENSG00000138175,ARL3,118,0.14080,142,0.33245,71,-0.7467
ENSG00000166272,WBP1L,27,-0.0425,40,0.61406,16,-0.8146
ENSG00000166275,BORCS7,82,0.35128,84,0.10478,44,-0.8748
ENSG00000148842,CNNM2,28,0.96836,23,-0.1691,5,-2.2153
ENSG00000076685,NT5C2,34,0.53286,27,-0.2812,20,-0.7108
ENSG00000148798,INA,297,1.17173,176,-0.6392,88,-1.6896
ENSG00000173915,ATP5MD,1321,0.73773,1006,-0.3000,578,-1.1526
ENSG00000107954,NEURL1,117,0.55849,123,0.18549,36,-1.7059
ENSG00000107957,SH3PXD2A,59,-0.1552,40,-0.6505,92,0.68619
ENSG00000065613,SLK,55,0.63928,37,-0.4684,32,-0.7011
ENSG00000148834,GSTO1,217,0.64048,164,-0.3185,113,-0.8944
ENSG00000156395,SORCS3,33,0.91606,29,-0.0015,5,-2.6762
ENSG00000108018,SORCS1,28,1.39275,12,-1.0594,9,-1.5599
ENSG00000108039,XPNPEP1,35,0.90297,20,-0.6632,16,-1.0077
ENSG00000148700,ADD3,62,-1.5853,196,1.36497,181,1.22458
ENSG00000119950,MXI1,45,-1.1830,105,1.01252,103,0.97234
ENSG00000119953,SMNDC1,20,0.03116,13,-0.6106,25,0.41124
ENSG00000108055,SMC3,20,-1.0392,37,0.64752,47,1.08877
ENSG00000150593,PDCD4,40,-0.1649,30,-0.4790,59,0.61110
ENSG00000214413,BBIP1,46,-0.0370,40,-0.2358,55,0.26684
ENSG00000108061,SHOC2,92,0.96820,51,-0.7600,43,-1.0260
ENSG00000150594,ADRA2A,36,3.14249,2,-3.8268,5,-2.4623
ENSG00000023041,ZDHHC6,28,0.66289,17,-0.5977,17,-0.6074
ENSG00000165813,CCDC186,27,0.81810,7,-1.8503,23,-0.0938
ENSG00000169129,AFAP1L2,21,0.20487,16,-0.3508,20,-0.0306
ENSG00000099204,ABLIM1,69,-0.2223,106,0.64817,55,-0.4033
ENSG00000151553,FAM160B1,30,0.76407,11,-1.3990,24,-0.2054
ENSG00000165832,TRUB1,48,1.56467,21,-1.0554,11,-1.9916
ENSG00000107518,ATRNL1,117,1.68846,54,-0.9523,17,-2.6262
ENSG00000165868,HSPA12A,229,1.32511,114,-0.8876,68,-1.6551
ENSG00000187164,SHTN1,98,-1.3661,128,-0.0120,379,1.89669
ENSG00000165650,PDZD8,29,-0.4531,36,0.25669,43,0.52434
ENSG00000107560,RAB11FIP2,52,1.07068,34,-0.4818,15,-1.7183
ENSG00000165669,FAM204A,55,0.21308,56,0.05271,40,-0.4739
ENSG00000151893,CACUL1,36,0.40664,33,-0.0863,22,-0.7020
ENSG00000107581,EIF3A,83,-0.0882,72,-0.2397,104,0.34887
ENSG00000119979,DENND10,78,0.04100,94,0.32249,57,-0.4861
ENSG00000183605,SFXN4,20,-0.0791,26,0.42324,16,-0.3685
ENSG00000165672,PRDX3,150,0.80911,87,-0.6998,83,-0.7783
ENSG00000148908,RGS10,10,-2.4972,36,0.94745,83,2.63808
ENSG00000151923,TIAL1,45,-0.0747,39,-0.2317,56,0.32228
ENSG00000198825,INPP5F,290,1.15985,167,-0.6809,92,-1.5807
ENSG00000107651,SEC23IP,24,0.19777,6,-1.9398,36,0.67667
ENSG00000120008,WDR11,27,-0.0259,15,-0.9591,41,0.65413
ENSG00000066468,FGFR2,17,-3.2389,83,0.95072,247,3.31786
ENSG00000107669,ATE1,40,0.45131,31,-0.3003,27,-0.5220
ENSG00000138162,TACC2,51,1.00538,26,-0.8923,25,-0.9534
ENSG00000107679,PLEKHA1,87,0.71087,34,-1.3090,71,-0.1753
ENSG00000166033,HTRA1,217,-1.0546,566,1.29309,338,0.39911
ENSG00000119965,C10orf88,20,1.30109,12,-0.5789,4,-2.2467
ENSG00000179988,PSTK,26,1.17196,7,-1.6488,15,-0.6610
ENSG00000095574,IKZF5,16,-0.7093,17,-0.0613,35,1.11444
ENSG00000196177,ACADSB,41,0.76335,16,-1.2744,32,-0.2683
ENSG00000154473,BUB3,50,0.38053,25,-0.9670,51,0.11370
ENSG00000182022,CHST15,50,0.92997,31,-0.5777,21,-1.1811
ENSG00000065154,OAT,254,1.17262,117,-1.0123,107,-1.1517
ENSG00000107902,LHPP,48,-2.4660,121,0.45789,411,2.86678
ENSG00000019995,ZRANB1,57,0.38679,38,-0.5660,49,-0.1556
ENSG00000175029,CTBP2,33,-0.0001,28,-0.2468,38,0.21739
ENSG00000188690,UROS,182,0.28492,170,-0.0432,128,-0.4983
ENSG00000107949,BCCIP,26,-0.3239,35,0.41887,30,0.13903
ENSG00000150760,DOCK1,9,-2.3062,37,1.24323,61,2.24253
ENSG00000132334,PTPRE,35,0.51869,21,-0.7195,28,-0.2516
