Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000131398,KCNC3,0,-5.6369,0,-6.8974,11,-0.7014,26,0.67072,18,0.05775,15,-0.2102,34,1.20764
ENSG00000131408,NR1H2,89,0.65286,60,0.02787,57,-0.0637,62,0.09993,53,-0.1999,28,-1.1004,66,0.20548
ENSG00000161671,EMC10,119,0.40423,156,0.84451,58,-0.7801,72,-0.4214,104,0.24268,112,0.30452,74,-0.3670
ENSG00000161677,JOSD2,58,1.03253,107,2.17270,17,-0.9850,18,-0.8105,23,-0.4964,19,-0.7410,21,-0.6130
ENSG00000204653,ASPDH,0,-6.4326,21,-0.5480,43,0.60008,31,0.04071,29,-0.0873,34,0.17384,38,0.36943
ENSG00000131409,LRRC4B,26,-2.3764,83,-0.6633,124,-0.0590,173,0.52905,125,-0.0553,124,-0.0537,170,0.49663
ENSG00000105472,CLEC11A,55,1.50322,31,0.49964,15,-0.6016,14,-0.7016,31,0.63987,5,-2.0761,12,-0.9759
ENSG00000167755,KLK6,0,-6.3389,306,6.26243,2,-3.5243,11,-1.4766,4,-3.2258,0,-8.1880,0,-5.2139
ENSG00000169035,KLK7,0,-7.5878,1,-5.7371,42,-0.8003,125,1.10756,31,-1.3998,203,1.82975,98,0.63717
ENSG00000142549,IGLON5,32,0.75126,2,-3.4299,13,-0.6612,23,0.21338,34,1.11791,0,-7.6802,17,-0.3185
ENSG00000105379,ETFB,117,0.29723,179,0.98791,100,0.05310,68,-0.6002,110,0.23756,73,-0.4350,66,-0.6473
ENSG00000105568,PPP2R1A,232,-1.5996,175,-2.0094,527,-0.3898,991,0.72876,682,0.05281,549,-0.2956,962,0.67117
ENSG00000167766,ZNF83,48,1.53444,30,0.73155,11,-0.8527,12,-0.8012,20,0.08057,4,-2.2954,20,0.12395
ENSG00000130844,ZNF331,48,0.88507,12,-1.2504,18,-0.7306,37,0.53446,16,-0.9231,28,0.02317,42,0.76134
ENSG00000179820,MYADM,103,1.43976,25,-0.8332,18,-1.3996,55,0.42059,34,-0.4537,19,-1.2179,62,0.64817
ENSG00000126583,PRKCG,0,-8.2331,9,-4.8286,158,-0.7897,193,-0.4660,240,-0.1066,827,2.03170,395,0.80503
ENSG00000105605,CACNG7,0,-6.3272,20,-0.5433,24,-0.3049,34,0.33006,44,0.90990,9,-1.7055,32,0.20821
ENSG00000142408,CACNG8,0,-7.9086,9,-3.3623,79,-0.1540,168,1.25834,88,0.03656,85,-0.0303,92,0.11829
ENSG00000170906,NDUFA3,173,-1.1221,314,-0.2154,343,-0.0858,303,-0.2974,407,0.23625,608,0.84537,360,-0.0025
ENSG00000105619,TFPT,78,0.48070,86,0.62937,59,0.04756,49,-0.2616,50,-0.2592,48,-0.2983,56,-0.0364
ENSG00000105618,PRPF31,33,-0.4566,58,0.41581,33,-0.4973,44,-0.0167,57,0.47884,46,0.04876,37,-0.3282
ENSG00000088038,CNOT3,0,-6.1406,20,-0.5490,28,-0.0337,40,0.59693,35,0.38465,17,-0.7585,32,0.23292
ENSG00000125505,MBOAT7,87,-1.3529,56,-2.0160,166,-0.4191,223,0.08185,171,-0.3990,309,0.59879,403,1.20818
ENSG00000170892,TSEN34,62,1.62581,30,0.38419,10,-1.3628,14,-0.8331,21,-0.2108,37,0.75515,20,-0.2364
ENSG00000170889,RPS9,1800,2.40634,1274,1.71766,346,-0.4812,202,-1.3427,231,-1.2185,364,-0.3655,152,-1.7807
ENSG00000167614,TTYH1,13,-4.5265,307,0.11046,282,-0.0248,176,-0.8087,455,0.98516,348,0.31140,242,-0.2847
ENSG00000167615,LENG8,101,0.89094,85,0.60501,37,-0.7270,69,0.29924,43,-0.5502,20,-1.6149,75,0.45111
ENSG00000125503,PPP1R12C,159,1.21801,52,-0.5733,79,0.08636,63,-0.3098,72,-0.1018,74,-0.0388,61,-0.3518
ENSG00000105048,TNNT1,0,-5.9277,0,-5.2952,18,-0.5035,2,-3.3087,53,1.85562,73,1.87875,8,-1.7681
ENSG00000129990,SYT5,3,-5.1025,19,-2.6926,92,-0.3992,165,0.62797,109,-0.1327,146,0.35353,195,0.94856
ENSG00000105063,PPP6R1,79,0.16651,31,-1.2778,73,0.03824,61,-0.2529,66,-0.1433,62,-0.2199,108,0.75951
ENSG00000133265,HSPBP1,32,-1.0234,25,-1.4117,65,0.04584,88,0.58587,72,0.26494,13,-2.3497,83,0.48445
ENSG00000160469,BRSK1,0,-8.1776,105,-0.0462,125,0.25251,163,0.73757,115,0.11897,55,-1.0498,110,0.01825
ENSG00000108107,RPL28,2278,1.39988,2604,1.64300,904,-0.1407,536,-0.9964,720,-0.5679,799,-0.3191,525,-1.0298
ENSG00000108106,UBE2S,21,-0.9882,67,0.80993,26,-0.6890,26,-0.7292,36,-0.2073,106,1.61774,38,-0.0861
ENSG00000187902,SHISA7,3,-3.8505,27,-0.8241,37,-0.3629,71,0.77450,41,-0.2415,68,0.61190,59,0.44054
ENSG00000063241,ISOC2,11,-1.3119,36,0.42228,22,-0.3698,13,-1.1639,36,0.54994,15,-0.9012,44,0.85560
ENSG00000090971,NAT14,3,-5.0810,37,-1.4233,64,-0.6747,121,0.40261,118,0.41504,96,-0.0006,146,0.76076
ENSG00000218891,ZNF579,0,-5.9860,14,-0.6828,23,0.01220,42,1.18114,20,-0.2424,7,-1.7221,30,0.48309
ENSG00000179943,FIZ1,0,-5.1838,11,-0.2053,18,0.64712,17,0.51200,14,0.25867,2,-2.5598,12,-0.0308
ENSG00000213015,ZNF580,143,1.20668,54,-0.3553,52,-0.4701,44,-0.7162,68,-0.0058,75,0.14067,76,0.18455
ENSG00000173581,CCDC106,33,-1.0117,18,-1.8898,49,-0.4532,92,0.62871,65,0.01154,120,1.00636,63,-0.0348
ENSG00000063244,U2AF2,23,-1.0535,61,0.40314,34,-0.5452,59,0.38538,52,0.20368,27,-0.8713,56,0.30673
ENSG00000063245,EPN1,50,-1.1468,72,-0.6117,78,-0.5187,86,-0.3652,120,0.21998,235,1.29763,119,0.18456
ENSG00000167685,ZNF444,24,-0.2127,22,-0.3178,27,-0.0217,34,0.39925,26,-0.0812,19,-0.5861,31,0.22341
ENSG00000198046,ZNF667,0,-6.2828,11,-1.4205,15,-0.9915,41,0.71697,26,-0.0935,19,-0.5597,55,1.30708
ENSG00000166770,ZNF667-AS1,1,-5.7214,42,-0.3853,49,-0.1661,74,0.56822,65,0.35017,35,-0.6501,65,0.32426
ENSG00000196867,ZFP28,0,-5.4201,9,-0.8084,13,-0.1880,17,0.21876,20,0.61115,3,-2.1828,23,0.76287
ENSG00000268182,SMIM17,0,-6.3503,0,-5.5638,25,-0.2172,33,0.21553,63,1.79596,1,-4.3267,21,-0.5428
ENSG00000198300,PEG3,54,-2.4930,66,-2.2055,155,-1.0041,478,0.95728,394,0.66892,128,-1.2222,359,0.41483
ENSG00000268205,AC005261.1,80,0.25191,78,0.20205,40,-0.8749,57,-0.3050,91,0.57895,60,-0.2126,68,-0.0191
ENSG00000152443,ZNF776,0,-5.8261,13,-0.6851,16,-0.3869,29,0.65235,9,-1.2647,29,0.56916,40,1.31575
ENSG00000176593,AC008969.1,0,-5.5060,25,0.68663,15,-0.0635,20,0.39763,21,0.52617,4,-1.8415,14,-0.1567
ENSG00000121413,ZSCAN18,55,-0.6303,67,-0.3237,50,-0.8279,76,-0.1598,88,0.11861,127,0.68241,115,0.58415
ENSG00000181894,ZNF329,0,-5.2646,12,-0.1887,11,-0.2702,15,0.20596,17,0.41021,11,-0.3265,18,0.49178
ENSG00000142396,ERVK3-1,0,-6.6504,39,0.13420,33,-0.1615,41,0.24658,49,0.64038,22,-0.7589,37,0.05477
ENSG00000283103,AC010642.2,0,-6.9794,59,0.43193,39,-0.2537,40,-0.2019,50,0.21779,89,1.10019,42,-0.1159
ENSG00000121410,A1BG,11,-0.8247,54,1.75292,16,-0.3055,16,-0.3048,10,-1.1412,44,1.38827,13,-0.6291
ENSG00000083845,RPS5,1117,2.01408,728,1.22198,290,-0.3000,214,-0.8005,240,-0.6658,234,-0.6077,174,-1.1288
ENSG00000083807,SLC27A5,0,-6.4897,44,0.50642,38,0.29861,16,-1.1412,49,0.86445,39,0.32631,24,-0.4978
ENSG00000119574,ZBTB45,0,-5.2038,15,0.23644,16,0.41528,18,0.57672,13,-0.0269,0,-7.0544,17,0.43896
ENSG00000130726,TRIM28,97,0.45768,97,0.46902,52,-0.5611,73,0.00517,82,0.23622,56,-0.3840,62,-0.2538
ENSG00000130724,CHMP2A,174,1.25527,103,0.37404,52,-0.7315,40,-1.1540,92,0.24150,98,0.30456,69,-0.2648
ENSG00000130725,UBE2M,175,-0.0106,94,-0.9629,170,-0.0588,190,0.13266,188,0.12946,153,-0.2160,203,0.24848
ENSG00000099326,MZF1,38,0.96551,9,-1.3160,20,-0.0890,20,-0.0926,27,0.52318,1,-4.0262,21,0.01765
ENSG00000247315,ZCCHC3,51,0.45301,24,-0.7331,23,-0.8614,37,-0.0514,48,0.42801,20,-1.0023,52,0.52533
ENSG00000177732,SOX12,42,1.57820,19,0.21439,19,0.28427,19,0.27323,11,-0.6503,0,-7.3768,12,-0.4872
ENSG00000125841,NRSN2,68,-1.2614,27,-2.5873,133,-0.2739,175,0.20062,205,0.55682,160,0.04583,192,0.36601
ENSG00000125826,RBCK1,154,2.61887,48,0.47152,17,-1.1386,24,-0.6415,28,-0.3999,10,-1.8171,22,-0.7543
ENSG00000125875,TBC1D20,0,-6.0943,31,0.39855,25,0.07837,21,-0.2424,25,0.09652,18,-0.4344,36,0.71309
ENSG00000101266,CSNK2A1,16,-2.3608,61,-0.3602,53,-0.6222,71,-0.1489,85,0.19551,100,0.41703,123,0.84398
ENSG00000271303,SRXN1,0,-5.9484,7,-1.5723,19,-0.2049,24,0.17188,29,0.59630,15,-0.5592,32,0.68997
ENSG00000125818,PSMF1,196,1.07963,58,-0.8430,58,-0.9149,73,-0.5476,103,0.03095,205,1.15492,92,-0.1586
ENSG00000101298,SNPH,0,-8.0544,18,-2.5144,114,0.30663,155,0.88148,88,-0.1500,60,-0.7158,134,0.60283
ENSG00000125775,SDCBP2,0,-5.4656,8,-0.9585,13,-0.2288,12,-0.4578,22,0.74529,22,0.54855,19,0.36254
ENSG00000088832,FKBP1A,270,-0.1289,50,-2.6510,151,-1.0868,182,-0.7924,235,-0.4095,926,1.97345,450,0.78059
ENSG00000088833,NSFL1C,51,-0.6443,96,0.35297,80,0.05831,84,0.15021,65,-0.3217,23,-1.8089,116,0.74596
ENSG00000198053,SIRPA,89,-1.9887,89,-1.9880,205,-0.7992,316,-0.0801,306,-0.1492,721,1.28108,559,0.96630
ENSG00000101327,PDYN,0,-6.3302,0,-8.4435,18,-0.7876,22,-0.4701,12,-1.4368,61,1.24723,83,2.21505
ENSG00000125834,STK35,0,-5.4652,18,0.19710,14,-0.1664,11,-0.4913,18,0.25569,8,-0.9638,28,1.08963
ENSG00000125835,SNRPB,126,2.17877,18,-1.0617,24,-0.6500,30,-0.3154,30,-0.3113,7,-2.4474,40,0.20202
ENSG00000101361,NOP56,86,1.02665,69,0.64046,32,-0.5742,47,0.04999,43,-0.1018,19,-1.3359,43,-0.0931
ENSG00000101365,IDH3B,121,1.12728,42,-0.5656,30,-1.1531,36,-0.8740,62,0.05130,93,0.68617,77,0.42106
ENSG00000088881,EBF4,28,0.99863,58,2.37031,16,0.13843,15,-0.0246,10,-0.7101,0,-7.2526,1,-4.0493
ENSG00000132635,PCED1A,6,-2.0485,36,0.58977,15,-0.8478,24,-0.0546,29,0.25718,48,1.03540,23,-0.1280
ENSG00000215305,VPS16,9,-1.1660,19,-0.0783,17,-0.3113,18,-0.2222,23,0.26236,5,-2.1071,35,1.03252
ENSG00000132670,PTPRA,79,-1.8017,146,-0.8879,209,-0.3789,352,0.53658,295,0.24223,191,-0.4830,354,0.54378
ENSG00000125901,MRPS26,63,-0.8172,60,-0.8803,94,-0.2291,95,-0.2117,147,0.64358,85,-0.3498,130,0.33847
ENSG00000185019,UBOX5,0,-5.5866,10,-0.7913,13,-0.3949,31,1.10739,14,-0.3449,8,-1.0512,27,0.85117
ENSG00000088899,LZTS3,23,-3.0165,30,-2.6111,178,0.04603,126,-0.5257,209,0.37896,352,1.16744,217,0.40302
ENSG00000198171,DDRGK1,27,-1.5748,94,0.33436,53,-0.6208,26,-1.7404,92,0.35842,255,2.07443,55,-0.5564
ENSG00000125877,ITPA,60,0.69165,25,-0.6749,19,-1.1278,27,-0.6248,38,-0.0697,63,0.75712,58,0.69988
ENSG00000088854,C20orf194,27,-0.7578,41,-0.1111,38,-0.2202,40,-0.1513,43,-0.0373,43,-0.0306,64,0.70067
ENSG00000088812,ATRN,0,-7.5560,43,-0.6933,57,-0.2783,52,-0.4298,80,0.33721,80,0.27920,114,0.95772
ENSG00000101220,C20orf27,110,1.05303,17,-1.7788,50,-0.2487,45,-0.4170,59,0.04377,94,0.78231,52,-0.1782
ENSG00000101222,SPEF1,0,-5.9940,9,-1.3540,27,0.29255,44,1.20031,9,-1.4873,5,-2.2587,46,1.28521
ENSG00000125817,CENPB,133,1.18510,202,1.95143,68,0.10505,51,-0.4061,35,-1.0728,14,-2.2439,40,-0.7729
ENSG00000101224,CDC25B,43,1.03525,31,0.49803,19,-0.3281,16,-0.5921,17,-0.4816,5,-2.0926,36,0.82062
ENSG00000125843,AP5S1,0,-5.6419,6,-1.5677,15,-0.2661,15,-0.2216,27,0.88422,24,0.51873,19,0.16627
ENSG00000088888,MAVS,54,1.36132,65,1.68154,23,-0.0755,21,-0.2102,18,-0.4544,0,-7.9119,11,-1.1644
ENSG00000125779,PANK2,0,-7.0132,15,-1.7101,30,-0.7257,67,0.66891,57,0.41782,53,0.22905,61,0.48517
ENSG00000101236,RNF24,0,-7.0406,12,-2.0434,36,-0.4586,56,0.30660,54,0.27216,66,0.54712,70,0.72244
ENSG00000088826,SMOX,0,-5.5316,37,1.33163,17,0.12770,14,-0.2055,25,0.91586,0,-5.3885,9,-0.9058
ENSG00000171867,PRNP,193,-2.6178,506,-1.1961,688,-0.7888,1400,0.41931,1206,0.16984,1403,0.37859,1686,0.76803
ENSG00000101265,RASSF2,24,-1.2007,385,4.11228,47,-0.1805,35,-0.6742,12,-2.4606,0,-9.0355,10,-2.5934
ENSG00000089057,SLC23A2,0,-7.9562,70,-0.3794,71,-0.3733,92,0.06037,118,0.56796,78,-0.1992,120,0.52864
ENSG00000089063,TMEM230,224,0.74004,150,0.09829,105,-0.5007,141,-0.0065,144,0.03623,122,-0.2253,138,-0.0414
ENSG00000132646,PCNA,74,1.25148,54,0.70400,16,-1.2235,33,-0.0610,40,0.29000,25,-0.5115,21,-0.7875
ENSG00000101290,CDS2,101,-0.1361,68,-0.7271,64,-0.8999,112,0.03554,143,0.53054,95,-0.2270,137,0.38900
ENSG00000125772,GPCPD1,44,1.35938,13,-0.6262,15,-0.3517,18,-0.0461,14,-0.5205,20,0.05509,21,0.15992
ENSG00000089199,CHGB,0,-6.9870,1,-5.1065,32,-0.6015,19,-1.4267,51,0.22346,160,2.18571,65,0.64484
ENSG00000088766,CRLS1,0,-6.1843,25,-0.0428,21,-0.3781,28,0.12070,30,0.28340,26,0.01908,36,0.60086
ENSG00000125827,TMX4,120,-0.6843,54,-1.8697,149,-0.3859,175,-0.1137,199,0.11259,263,0.54132,283,0.74986
ENSG00000182621,PLCB1,37,-2.2514,8,-4.4366,144,-0.2320,230,0.60226,198,0.36574,99,-0.7874,245,0.72292
ENSG00000125869,LAMP5,3,-5.5457,4,-5.0859,52,-1.7267,8,-4.4930,162,0.11478,1016,3.76947,101,-0.6816
ENSG00000101349,PAK5,0,-6.6757,4,-3.1532,23,-0.7650,54,0.71581,38,0.07897,8,-2.1756,78,1.46868
ENSG00000132639,SNAP25,129,-4.4237,222,-3.6410,1857,-0.5400,3576,0.60103,2234,-0.2566,3202,0.35612,4801,1.18439
ENSG00000125863,MKKS,9,-2.2119,15,-1.4070,32,-0.3437,56,0.62040,36,-0.1619,73,1.00270,46,0.25483
ENSG00000101384,JAG1,504,4.73766,20,-1.5930,10,-2.6700,3,-4.1903,12,-2.5433,77,0.42684,20,-1.6893
ENSG00000132640,BTBD3,32,-2.5848,104,-0.8581,106,-0.8867,84,-1.2599,171,-0.1212,786,2.62354,185,0.02395
ENSG00000089048,ESF1,0,-6.4456,83,1.63569,29,-0.1068,36,0.23778,28,-0.1705,2,-3.7447,37,0.28557
ENSG00000101247,NDUFAF5,0,-6.0285,13,-0.8241,17,-0.5295,21,-0.1719,33,0.71538,25,0.09755,33,0.61874
ENSG00000172264,MACROD2,0,-6.3745,2,-3.7747,28,-0.0776,56,1.20918,19,-0.7462,22,-0.4137,51,1.00991
ENSG00000125870,SNRPB2,122,1.13062,65,0.09446,50,-0.3314,50,-0.3550,51,-0.3284,83,0.47963,55,-0.1707
ENSG00000125851,PCSK2,0,-8.1242,7,-4.3247,82,-0.8131,94,-0.5970,131,-0.0509,434,2.00937,214,0.84878
ENSG00000125868,DSTN,1242,1.74466,162,-1.5269,292,-0.6946,232,-1.0603,380,-0.2849,726,0.79845,497,0.20239
ENSG00000125844,RRBP1,76,1.65573,94,2.06059,14,-1.1532,17,-0.7790,31,0.16569,0,-6.9261,7,-2.1682
ENSG00000089006,SNX5,32,-0.3587,69,0.85296,35,-0.2634,24,-0.8290,61,0.83546,20,-1.0787,33,-0.3638
ENSG00000232838,PET117,0,-5.6028,15,-0.1504,18,0.05804,13,-0.4278,22,0.48939,25,0.62070,18,0.12695
ENSG00000149474,KAT14,0,-6.3827,28,-0.0715,22,-0.4807,36,0.32765,26,-0.2106,31,0.05860,51,0.98203
ENSG00000132664,POLR3F,0,-5.5193,9,-0.8072,12,-0.5054,20,0.38896,20,0.41431,5,-1.7376,28,0.98420
ENSG00000101310,SEC23B,0,-6.6338,55,0.69408,22,-0.8053,35,-0.0203,49,0.67256,35,-0.0167,37,0.07526
ENSG00000232388,SMIM26,19,-1.4141,93,1.08630,36,-0.4554,18,-1.5689,67,0.69868,87,0.95993,32,-0.6444
ENSG00000125821,DTD1,0,-6.9541,42,-0.0965,45,0.01498,43,-0.0681,59,0.58885,27,-0.7372,55,0.38368
ENSG00000185052,SLC24A3,0,-6.0558,8,-1.6639,22,-0.1471,28,0.27602,52,1.82656,0,-7.9052,11,-1.1887
ENSG00000132669,RIN2,38,1.40279,48,1.83479,11,-0.6736,12,-0.4831,18,0.22576,0,-7.3680,4,-2.1290
ENSG00000173418,NAA20,0,-6.8138,22,-0.9378,24,-0.8182,18,-1.3051,52,0.50496,58,0.58307,81,1.34018
ENSG00000101343,CRNKL1,24,0.05559,16,-0.5369,12,-1.0315,25,0.16403,21,-0.1236,47,1.16456,25,0.12412
ENSG00000088970,KIZ,0,-5.4668,32,1.18660,11,-0.6134,14,-0.1974,20,0.50889,0,-7.3169,23,0.65957
ENSG00000088930,XRN2,40,0.58360,42,0.65918,16,-0.8688,18,-0.7222,31,0.22196,42,0.65497,24,-0.2664
ENSG00000125812,GZF1,0,-5.7134,20,0.11689,19,0.05213,22,0.26383,23,0.42217,6,-1.7184,23,0.38883
ENSG00000125814,NAPB,24,-4.2628,43,-3.4408,324,-0.5077,431,-0.0303,435,-0.0159,811,1.00120,785,1.08585
ENSG00000101439,CST3,1808,-0.3717,772,-1.6560,2617,0.22999,830,-1.6402,4470,1.50895,2848,0.34316,906,-1.5057
ENSG00000101463,SYNDIG1,0,-7.1373,63,0.34321,36,-0.5503,45,-0.1749,38,-0.5149,128,1.55255,68,0.54276
ENSG00000101474,APMAP,90,-0.4658,64,-0.9852,63,-1.0723,101,-0.3151,132,0.16214,182,0.64674,199,0.90698
ENSG00000154930,ACSS1,21,-0.7165,36,0.11434,38,0.21462,27,-0.3867,62,1.30466,7,-2.2505,13,-1.4865
ENSG00000197586,ENTPD6,0,-8.7934,35,-2.2548,123,-0.4432,237,0.71344,142,-0.2148,179,0.18460,277,1.02415
ENSG00000100994,PYGB,62,-1.1253,61,-1.1637,126,-0.0620,143,0.15512,158,0.38087,98,-0.4411,167,0.43345
ENSG00000100997,ABHD12,84,-0.6315,142,0.18723,90,-0.5659,131,0.07090,144,0.26293,113,-0.1694,150,0.30072
ENSG00000101294,HM13,106,1.16991,32,-0.7531,35,-0.6614,74,0.63801,43,-0.3279,51,-0.0099,42,-0.3362
ENSG00000125968,ID1,932,5.75099,6,-3.9325,29,-1.8625,18,-2.5879,17,-2.7981,11,-3.1003,13,-3.0774
ENSG00000171552,BCL2L1,41,-0.2022,55,0.28174,31,-0.6386,36,-0.4434,46,-0.0274,73,0.72048,58,0.39709
ENSG00000088356,PDRG1,0,-5.4656,18,0.21439,10,-0.6808,23,0.66918,16,0.01718,0,-7.3156,28,1.08237
ENSG00000101337,TM9SF4,0,-6.9448,6,-2.9349,32,-0.5171,57,0.45264,55,0.45763,71,0.77641,53,0.33323
ENSG00000101350,KIF3B,59,-0.8631,41,-1.4058,87,-0.2860,96,-0.1225,122,0.33942,113,0.13867,146,0.62316
ENSG00000171456,ASXL1,35,0.23851,28,-0.1090,23,-0.4529,31,0.02170,39,0.49980,8,-1.9349,34,0.18819
ENSG00000197183,NOL4L,0,-6.8726,32,-0.4257,27,-0.7273,51,0.36225,56,0.57287,45,0.10856,51,0.34708
ENSG00000149600,COMMD7,144,1.32782,48,-0.4489,49,-0.4634,63,-0.0369,51,-0.4426,50,-0.3766,77,0.31792
ENSG00000101367,MAPRE1,44,0.52104,57,0.93843,27,-0.3071,25,-0.4300,36,0.25381,26,-0.3214,22,-0.6137
ENSG00000101391,CDK5RAP1,47,1.28682,11,-1.0408,14,-0.7001,21,0.00824,12,-0.9926,26,0.28839,33,0.78023
ENSG00000101400,SNTA1,109,-0.3443,54,-1.4072,166,0.35652,125,-0.1391,198,0.78358,77,-0.8675,106,-0.4152
ENSG00000078699,CBFA2T2,1,-4.4838,29,0.01426,17,-0.8453,40,0.57385,42,0.79410,21,-0.5086,27,-0.1143
ENSG00000125967,NECAB3,8,-2.0260,25,-0.4215,33,-0.0253,35,0.10456,22,-0.7522,40,0.31191,61,1.14585
ENSG00000101417,PXMP4,24,0.69850,22,0.51060,12,-0.4762,14,-0.2484,9,-1.0200,3,-2.1613,31,1.27333
ENSG00000101421,CHMP4B,37,-1.7698,54,-1.2230,116,-0.0568,110,-0.1501,103,-0.2873,231,1.06564,180,0.72290
ENSG00000125970,RALY,153,1.90311,126,1.54251,34,-0.6301,42,-0.2818,22,-1.4042,14,-1.8955,43,-0.2323
ENSG00000125977,EIF2S2,154,0.98216,106,0.37075,75,-0.1965,58,-0.6161,89,0.11307,88,0.07695,64,-0.4712
ENSG00000101444,AHCY,26,-0.8070,46,0.05966,37,-0.3326,52,0.26626,40,-0.2032,27,-0.7780,70,0.79968
ENSG00000078747,ITCH,26,0.23700,24,0.11567,15,-0.6759,26,0.26236,21,-0.0713,27,0.31382,22,-0.0021
ENSG00000125971,DYNLRB1,273,-0.3552,207,-0.7774,273,-0.3875,449,0.47767,340,-0.0148,346,0.01130,414,0.32937
ENSG00000101460,MAP1LC3A,67,-2.2298,136,-1.1957,244,-0.3377,424,0.63693,331,0.20978,262,-0.1993,388,0.47353
ENSG00000101464,PIGU,61,1.14117,42,0.52063,15,-1.0858,30,-0.0166,35,0.27973,9,-1.8084,28,-0.1463
ENSG00000198646,NCOA6,0,-7.0581,37,-0.3749,22,-1.2178,68,0.64930,52,0.18590,66,0.51005,65,0.54834
ENSG00000078804,TP53INP2,4,-4.5162,606,3.66866,88,-0.1083,93,-0.0144,19,-2.5911,38,-1.3619,29,-1.8813
ENSG00000131067,GGT7,0,-7.3699,20,-1.6039,49,-0.3060,77,0.47071,66,0.19692,28,-1.1168,106,1.08207
ENSG00000131069,ACSS2,61,1.90476,53,1.62318,17,-0.2037,16,-0.3635,7,-1.6072,1,-3.8750,17,-0.2971
ENSG00000100983,GSS,9,-1.5606,15,-0.9194,22,-0.3305,30,0.18273,17,-0.7780,51,1.03206,46,0.97723
ENSG00000100991,TRPC4AP,4,-3.6154,81,0.61622,39,-0.5702,56,0.04278,58,0.10132,59,0.11828,75,0.55895
ENSG00000126005,MMP24OS,72,-0.9921,84,-0.7667,116,-0.2947,160,0.25714,143,0.06304,205,0.62823,159,0.23926
ENSG00000125966,MMP24,0,-5.7027,0,-7.9274,22,0.29371,15,-0.3500,28,0.86133,7,-1.4550,28,0.78350
ENSG00000242372,EIF6,0,-6.9995,40,-0.2206,37,-0.3706,56,0.34225,66,0.75356,35,-0.4239,46,0.00801
ENSG00000101019,UQCC1,0,-6.2363,20,-0.8164,29,-0.2574,34,0.03425,26,-0.4460,46,0.48515,66,1.28008
ENSG00000125991,ERGIC3,186,1.53642,88,0.26172,34,-1.2663,71,-0.0851,63,-0.2958,83,0.16884,67,-0.1648
ENSG00000214078,CPNE1,88,1.00513,32,-0.6229,35,-0.5058,52,0.17212,32,-0.7261,48,0.03186,65,0.57735
ENSG00000244462,RBM12,24,-0.1245,15,-0.8564,18,-0.5846,14,-0.9670,49,1.37585,12,-1.1915,26,-0.0423
ENSG00000244005,NFS1,31,-0.0574,21,-0.6190,15,-1.1846,30,-0.1099,32,-0.0152,46,0.57368,50,0.80807
ENSG00000125995,ROMO1,234,1.18253,159,0.53374,94,-0.3276,56,-1.1511,135,0.33948,93,-0.3109,87,-0.4508
ENSG00000131051,RBM39,288,1.27085,178,0.45771,75,-0.9366,98,-0.5122,123,-0.1459,168,0.36718,124,-0.1241
ENSG00000025293,PHF20,26,-0.9402,59,0.32610,37,-0.4289,55,0.25682,53,0.21488,40,-0.2864,52,0.15298
ENSG00000171222,SCAND1,186,0.70140,78,-0.6602,91,-0.4567,105,-0.2264,111,-0.1524,155,0.40563,148,0.37050
ENSG00000260032,NORAD,270,-1.8052,547,-0.7522,647,-0.5372,833,-0.1149,1016,0.25985,1429,0.76345,1215,0.55799
ENSG00000088367,EPB41L1,36,-2.5188,107,-0.9059,183,-0.0876,232,0.32828,219,0.25293,223,0.23297,229,0.30563
ENSG00000080845,DLGAP4,68,-0.5979,18,-2.5032,95,-0.0808,139,0.59718,104,0.07167,103,0.05121,114,0.23692
ENSG00000101335,MYL9,2575,6.92308,16,-3.9573,29,-3.1970,39,-2.8032,20,-3.9124,0,-11.189,8,-4.9569
ENSG00000101084,RAB5IF,65,0.30661,49,-0.1464,47,-0.2278,25,-1.2087,61,0.25055,72,0.45824,66,0.34467
ENSG00000101079,NDRG3,31,-2.1690,55,-1.3417,95,-0.5612,79,-0.8512,151,0.25175,297,1.33226,204,0.78283
ENSG00000149639,SOGA1,14,-1.0325,78,1.66855,20,-0.6046,34,0.29936,21,-0.5642,11,-1.4878,35,0.35903
ENSG00000101347,SAMHD1,79,0.73253,83,0.80691,57,0.23264,68,0.54610,41,-0.3756,4,-3.7763,31,-0.7810
ENSG00000118705,RPN2,139,1.08168,64,-0.1766,50,-0.5900,56,-0.4027,90,0.44421,48,-0.6024,63,-0.2147
ENSG00000101363,MANBAL,103,0.34727,37,-1.2115,54,-0.6957,91,0.17147,101,0.39924,63,-0.4337,98,0.28924
ENSG00000197122,SRC,0,-5.5700,1,-4.0705,15,-0.1897,19,0.25410,19,0.28741,20,0.29261,26,0.82462
ENSG00000166619,BLCAP,119,-1.2231,64,-2.1493,189,-0.5670,320,0.32826,301,0.24465,307,0.23324,387,0.68358
