Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000040199,PHLPP2,20,-0.9443,23,-0.7224,45,0.46142,41,0.25419,42,0.44143
ENSG00000166747,AP1G1,31,-0.2789,31,-0.2979,48,0.50903,44,0.29527,34,-0.1332
ENSG00000182149,IST1,45,-0.4001,58,0.04449,69,0.35380,41,-0.4904,59,0.11211
ENSG00000102984,ZNF821,13,-0.5369,14,-0.4226,17,-0.0663,22,0.34705,22,0.44212
ENSG00000140829,DHX38,15,-0.8259,19,-0.4564,37,0.70724,26,0.05598,27,0.15496
ENSG00000103035,PSMD7,85,-0.5813,126,0.09933,146,0.36153,151,0.38033,112,-0.1423
ENSG00000090863,GLG1,78,-0.5842,65,-0.8819,142,0.46176,109,-0.0049,132,0.44974
ENSG00000103091,WDR59,11,-0.7714,23,0.42578,16,-0.1947,30,0.79789,17,-0.1224
ENSG00000186187,ZNRF1,30,-0.8282,55,0.17345,58,0.25448,62,0.34455,50,0.01570
ENSG00000166816,LDHD,19,0.38248,10,-0.7017,25,0.92450,13,-0.2032,12,-0.5652
ENSG00000184517,ZFP1,13,-0.2966,11,-0.5647,18,0.18553,17,0.08977,18,0.33138
ENSG00000050820,BCAR1,43,-0.8686,64,-0.2100,79,0.15540,60,-0.2909,91,0.55505
ENSG00000153774,CFDP1,70,-0.5035,127,0.55205,118,0.41405,96,0.03875,76,-0.4347
ENSG00000166822,TMEM170A,22,0.16206,15,-0.5018,26,0.51158,11,-0.8945,20,0.06172
ENSG00000034713,GABARAPL2,345,-0.0227,329,-0.1022,329,-0.1050,330,-0.0882,376,0.17290
ENSG00000065427,KARS,42,-0.4486,36,-0.6706,64,0.29348,66,0.30825,62,0.30153
ENSG00000166848,TERF2IP,254,-0.8404,404,-0.0667,517,0.37817,450,0.11275,453,0.17951
ENSG00000152910,CNTNAP4,31,-0.1759,31,-0.1829,11,-1.7916,48,0.52300,47,0.72629
ENSG00000103111,MON1B,35,-0.0392,41,0.20109,38,0.06386,33,-0.1422,35,-0.1039
ENSG00000171724,VAT1L,28,-1.1772,43,-0.5000,43,-0.4949,152,1.66483,63,0.20903
ENSG00000178573,MAF,35,-0.2445,55,0.55574,30,-0.5427,7,-2.5541,50,0.49883
ENSG00000166446,CDYL2,21,-0.7972,23,-0.6386,55,0.89261,31,-0.1149,36,0.13229
ENSG00000103121,CMC2,51,-0.1093,64,0.28402,56,0.05409,42,-0.4083,54,-0.0308
ENSG00000166454,ATMIN,51,-0.5575,53,-0.5104,81,0.23402,78,0.14800,84,0.38254
ENSG00000140905,GCSH,112,0.65571,81,0.04288,70,-0.1955,51,-0.6556,72,-0.1999
ENSG00000153815,CMIP,86,-0.9483,167,0.17613,189,0.40964,163,0.11708,154,0.04129
ENSG00000197943,PLCG2,93,1.35220,71,0.78350,21,-1.3157,17,-1.5414,31,-0.8071
ENSG00000135698,MPHOSPH6,44,0.01393,31,-0.5751,53,0.31358,63,0.56839,41,-0.1406
ENSG00000140945,CDH13,54,-1.4679,116,-0.2416,197,0.73115,76,-0.8582,163,0.49264
ENSG00000230989,HSBP1,190,-0.2488,210,-0.0751,287,0.48637,211,-0.0580,207,-0.1289
ENSG00000103154,NECAB2,167,-0.2719,201,0.05311,360,1.17851,21,-3.3302,168,-0.3287
ENSG00000140943,MBTPS1,37,-0.7248,62,0.16061,70,0.37787,65,0.21613,55,-0.0580
ENSG00000103160,HSDL1,40,-0.5302,62,0.22260,45,-0.3427,100,0.98070,52,-0.1059
ENSG00000103168,TAF1C,11,-0.5675,22,0.56927,16,-0.0423,11,-0.6124,17,0.11788
ENSG00000103187,COTL1,47,0.46865,35,-0.0960,29,-0.3714,24,-0.6239,39,0.13256
ENSG00000135686,KLHL36,16,-0.7576,43,0.96063,14,-0.9503,14,-0.9408,30,0.39641
ENSG00000103194,USP10,28,-1.1967,77,0.53915,80,0.61766,45,-0.3885,54,-0.1349
ENSG00000153786,ZDHHC7,23,-0.1359,19,-0.4981,32,0.43898,33,0.40688,24,-0.1030
ENSG00000135709,KIAA0513,150,-0.3959,168,-0.1971,195,0.06045,236,0.36114,203,0.16923
ENSG00000131149,GSE1,13,-0.4979,16,-0.1720,17,-0.1395,14,-0.4308,23,0.58974
ENSG00000131148,EMC8,24,0.04356,19,-0.3269,29,0.40419,24,0.05138,22,-0.1367
ENSG00000131143,COX4I1,970,-0.0988,1137,0.18312,962,-0.1133,890,-0.2237,1065,0.08505
ENSG00000103264,FBXO31,28,-1.0268,43,-0.3182,75,0.66913,38,-0.4886,60,0.35809
ENSG00000140941,MAP1LC3B,168,-0.5457,222,-0.0728,253,0.15772,255,0.15653,251,0.18938
ENSG00000140948,ZCCHC14,19,-0.6494,14,-1.1549,21,-0.4602,16,-0.8683,46,1.35735
ENSG00000154118,JPH3,135,0.00987,156,0.26049,127,-0.1019,131,-0.0401,128,-0.1063
ENSG00000103257,SLC7A5,47,-0.0408,56,0.25602,51,0.09438,58,0.29564,41,-0.3364
ENSG00000179588,ZFPM1,39,-0.0005,50,0.43477,31,-0.4259,22,-0.8639,42,0.18155
ENSG00000158545,ZC3H18,11,-0.8348,23,0.37114,21,0.14674,16,-0.2866,21,0.17870
ENSG00000167508,MVD,40,-0.5593,49,-0.1914,60,0.13710,84,0.67309,57,0.05281
ENSG00000260630,SNAI3-AS1,29,0.17610,18,-0.6463,25,-0.0895,32,0.29664,28,0.17912
ENSG00000174177,CTU2,13,-0.0397,13,-0.1111,15,0.21060,17,0.36888,12,-0.1967
ENSG00000198931,APRT,55,-0.1269,47,-0.3933,60,0.04950,48,-0.2990,69,0.36564
ENSG00000141012,GALNS,13,-0.3062,18,0.31654,15,-0.0610,20,0.45328,14,-0.1827
ENSG00000167515,TRAPPC2L,85,-0.0903,82,-0.1420,119,0.53203,65,-0.4832,86,-0.0873
ENSG00000176715,ACSF3,16,-0.4216,15,-0.5246,27,0.46286,15,-0.4733,24,0.35495
ENSG00000167522,ANKRD11,82,-0.5135,152,0.57885,115,0.06532,72,-0.6567,112,0.02587
ENSG00000197912,SPG7,61,-0.5461,86,0.03378,93,0.17862,105,0.35795,85,0.02724
ENSG00000167526,RPL13,1876,0.69454,1848,0.66498,1109,-0.2611,998,-0.4009,880,-0.7921
ENSG00000178773,CPNE7,11,-1.6791,33,0.12432,12,-1.5581,96,1.94513,33,0.17374
ENSG00000131165,CHMP1A,54,-0.6919,75,-0.1249,127,0.84356,95,0.25661,71,-0.2934
ENSG00000167523,SPATA33,15,-0.1609,12,-0.5485,19,0.22412,24,0.59543,16,0.00822
ENSG00000185324,CDK10,34,-0.2332,42,0.13291,32,-0.3117,53,0.49741,40,0.03659
ENSG00000158792,SPATA2L,12,-0.3705,9,-0.9210,27,1.05775,22,0.57805,13,-0.4005
ENSG00000075399,VPS9D1,25,-0.8882,48,0.19357,33,-0.4471,48,0.14165,54,0.52172
ENSG00000158805,ZNF276,10,-0.8324,24,0.56325,19,0.15582,11,-0.6502,18,0.12261
ENSG00000204991,SPIRE2,21,0.32203,20,0.18588,17,-0.0588,20,0.16569,15,-0.3867
ENSG00000141002,TCF25,134,-0.5069,196,0.14486,202,0.19808,180,-0.0054,186,0.06296
ENSG00000258947,TUBB3,162,-0.9767,231,-0.3970,310,0.10912,549,1.04711,312,0.15929
ENSG00000140995,DEF8,60,-0.3139,92,0.46359,64,-0.1904,71,-0.0069,71,-0.0209
ENSG00000003249,DBNDD1,64,-0.3207,66,-0.2918,92,0.29503,64,-0.3033,87,0.25907
ENSG00000141013,GAS8,23,0.04079,26,0.28137,30,0.52479,16,-0.4607,18,-0.4753
ENSG00000272636,DOC2B,28,-0.1689,22,-0.5336,30,-0.0530,19,-0.7602,40,0.63232
ENSG00000187624,C17orf97,24,-0.0780,22,-0.1696,19,-0.4430,27,0.13534,29,0.35148
ENSG00000141252,VPS53,41,-0.8236,61,-0.1419,63,-0.0863,66,-0.0153,84,0.56265
ENSG00000167699,GLOD4,33,-1.0186,48,-0.4128,58,-0.0922,85,0.52406,78,0.57537
ENSG00000177370,TIMM22,20,-0.5652,34,0.33515,25,-0.1863,47,0.79871,26,-0.1566
ENSG00000159842,ABR,255,-0.3878,258,-0.3688,320,-0.0004,289,-0.1580,391,0.48273
ENSG00000108953,YWHAE,531,-0.2598,612,-0.0127,705,0.24078,762,0.34086,581,-0.1331
ENSG00000167193,CRK,57,-0.3479,64,-0.1402,61,-0.2206,110,0.73571,73,0.10499
ENSG00000132376,INPP5K,19,-0.0542,17,-0.2975,18,-0.2024,31,0.67544,21,0.04574
ENSG00000174238,PITPNA,64,-0.6026,92,0.00587,72,-0.4019,124,0.48885,107,0.35870
ENSG00000167703,SLC43A2,23,-0.7184,31,-0.1970,31,-0.1911,53,0.66514,40,0.33477
ENSG00000167705,RILP,19,-0.1592,19,-0.0867,12,-0.8236,20,-0.0251,26,0.57574
ENSG00000174231,PRPF8,80,-0.7001,118,-0.0443,118,-0.0521,158,0.42502,136,0.26742
ENSG00000132386,SERPINF1,66,-0.6988,53,-1.0389,105,0.09353,185,1.02365,115,0.34980
ENSG00000132383,RPA1,34,-0.5406,47,0.01327,50,0.10814,48,0.04873,51,0.20617
ENSG00000185924,RTN4RL1,25,-0.7064,27,-0.5997,56,0.71070,25,-0.6610,45,0.37765
ENSG00000070366,SMG6,17,-0.2578,19,-0.0981,15,-0.4485,12,-0.7370,27,0.66140
ENSG00000141258,SGSM2,100,0.39344,117,0.70186,61,-0.4757,65,-0.3218,65,-0.4377
ENSG00000070444,MNT,26,-0.7274,45,0.19512,38,-0.1161,28,-0.5639,49,0.49071
ENSG00000007168,PAFAH1B1,165,-1.0896,268,-0.2984,481,0.76660,451,0.56267,306,-0.0896
ENSG00000132361,CLUH,42,-0.4353,49,-0.1767,55,0.02703,72,0.47415,57,0.14969
ENSG00000132359,RAP1GAP2,54,-0.6761,81,-0.0015,50,-0.8198,122,0.65513,100,0.50839
ENSG00000213977,TAX1BP3,26,0.65103,22,0.35790,19,0.03668,11,-0.7170,14,-0.5791
ENSG00000127774,EMC6,53,-0.1026,53,-0.0986,55,-0.0188,40,-0.5227,63,0.29241
ENSG00000083454,P2RX5,12,-0.8674,16,-0.3857,32,0.80270,20,-0.0169,21,0.08126
ENSG00000083457,ITGAE,54,0.31315,46,0.03314,58,0.43897,40,-0.2036,36,-0.5056
ENSG00000004660,CAMKK1,97,-1.0711,153,-0.3303,290,0.83536,81,-1.2622,219,0.40190
ENSG00000074755,ZZEF1,12,-0.5133,20,0.29619,16,-0.1120,15,-0.2022,19,0.22481
ENSG00000167740,CYB5D2,31,-0.1480,39,0.23294,39,0.24351,44,0.40697,28,-0.4114
ENSG00000185722,ANKFY1,25,0.19275,29,0.43748,13,-0.9345,12,-0.9410,25,0.29694
ENSG00000132388,UBE2G1,32,-0.2557,38,0.03389,29,-0.4128,55,0.63591,39,0.10238
ENSG00000183018,SPNS2,18,-0.5852,28,0.17759,29,0.19042,22,-0.2420,27,0.16137
ENSG00000132382,MYBBP1A,18,-1.0802,39,0.14813,34,-0.0572,50,0.52609,40,0.25500
ENSG00000141456,PELP1,36,-0.5728,68,0.55094,47,-0.1239,32,-0.7174,55,0.20860
ENSG00000141480,ARRB2,43,-0.3678,48,-0.1913,72,0.52448,57,0.08058,52,-0.0710
ENSG00000142507,PSMB6,134,-0.4299,165,-0.0679,227,0.50453,153,-0.1821,171,-0.0052
ENSG00000141503,MINK1,82,-0.5393,119,0.09751,175,0.82647,75,-0.6358,103,-0.2003
ENSG00000108528,SLC25A11,90,-0.6984,109,-0.3849,178,0.48572,185,0.48830,140,0.06283
ENSG00000108523,RNF167,54,-0.5227,70,-0.0710,85,0.26620,68,-0.1253,80,0.20168
ENSG00000108518,PFN1,180,0.08086,184,0.12403,163,-0.0913,176,0.03930,165,-0.0923
ENSG00000091640,SPAG7,39,-0.9428,61,-0.2204,72,0.04987,61,-0.2088,90,0.63138
ENSG00000108509,CAMTA2,83,-0.4064,90,-0.2535,142,0.55940,103,-0.0344,105,2.31832
ENSG00000129250,KIF1C,42,1.32310,23,0.16577,7,-1.7079,30,0.59940,14,-0.7940
ENSG00000234327,AC012146.1,21,-0.6198,40,0.47998,23,-0.4904,19,-0.7169,37,0.47774
ENSG00000029725,RABEP1,90,0.00932,96,0.12122,68,-0.4578,128,0.58114,87,-0.0656
ENSG00000108559,NUP88,13,-0.6653,12,-0.8111,24,0.33785,7,-1.5618,28,0.88034
ENSG00000129197,RPAIN,55,-0.4794,88,0.33471,77,0.08010,64,-0.2197,75,0.06619
ENSG00000108561,C1QBP,84,-0.8753,110,-0.4292,158,0.20471,152,0.12593,174,0.50632
ENSG00000005100,DHX33,14,-1.0842,27,-0.0708,25,-0.1723,17,-0.8085,40,0.87537
ENSG00000072849,DERL2,21,0.15317,17,-0.2670,22,0.21671,36,0.99221,15,-0.5925
ENSG00000091592,NLRP1,70,-0.3634,60,-0.6189,108,0.39495,57,-0.6633,106,0.46402
ENSG00000179314,WSCD1,27,0.60369,17,-0.2398,28,0.68511,4,-2.0876,16,-0.3948
ENSG00000091622,PITPNM3,86,0.43659,91,0.53623,72,0.11617,52,-0.4228,49,-0.6901
ENSG00000129235,TXNDC17,43,-0.1608,65,0.60071,36,-0.4635,54,0.23306,44,-0.1613
ENSG00000108590,MED31,25,-0.7044,40,0.12137,40,0.11974,40,0.09053,41,0.18984
ENSG00000219200,RNASEK,471,-0.4056,568,-0.0848,654,0.16583,548,-0.1322,655,0.22211
ENSG00000258315,C17orf49,69,0.31331,59,0.02607,59,0.03143,75,0.40464,47,-0.4348
ENSG00000267532,MIR497HG,28,0.78944,20,0.11394,11,-0.7966,6,-1.6196,19,0.12368
ENSG00000132535,DLG4,111,-0.0005,120,0.13916,122,0.16727,72,-0.6738,111,-0.0043
ENSG00000072778,ACADVL,82,-0.0918,120,0.59479,109,0.42308,68,-0.3723,65,-0.5918
ENSG00000040633,PHF23,22,-0.3100,19,-0.5921,34,0.46422,23,-0.2450,30,0.26482
ENSG00000170296,GABARAP,413,-0.0561,397,-0.1261,516,0.34316,417,-0.0382,406,-0.1106
ENSG00000175826,CTDNEP1,61,-0.2364,83,0.31548,67,-0.0711,68,-0.0313,69,-0.0168
ENSG00000170291,ELP5,27,-0.1489,20,-0.6557,38,0.46084,36,0.31701,29,0.00494
ENSG00000132507,EIF5A,124,-0.2397,113,-0.3853,177,0.39451,131,-0.1211,151,0.13729
ENSG00000132522,GPS2,48,-0.0298,62,0.43625,46,-0.1050,66,0.49047,40,-0.4450
ENSG00000215041,NEURL4,25,-0.5449,31,-0.2058,35,0.00213,26,-0.4679,44,0.55748
ENSG00000205544,TMEM256,105,0.47872,81,0.01257,86,0.10481,64,-0.3527,70,-0.3138
ENSG00000169992,NLGN2,61,-0.4132,82,0.11739,95,0.36933,84,0.13628,72,-0.1451
ENSG00000174282,ZBTB4,85,0.25438,74,0.00054,57,-0.4475,93,0.36858,72,-0.0596
ENSG00000181222,POLR2A,57,-0.9011,70,-0.5668,92,-0.1027,104,0.10325,132,0.77703
ENSG00000239697,TNFSF12,57,0.22612,49,-0.0322,43,-0.2637,55,0.13919,50,-0.0240
ENSG00000161955,TNFSF13,44,1.01558,19,-0.4646,27,0.08478,8,-1.7577,23,-0.2022
ENSG00000161960,EIF4A1,148,-0.3793,166,-0.1796,263,0.65727,216,0.25793,164,-0.2553
ENSG00000129255,MPDU1,33,-0.0600,31,-0.2133,38,0.16259,30,-0.2068,37,0.12874
ENSG00000129194,SOX15,20,-0.3594,24,-0.0519,29,0.26507,14,-0.8721,28,0.30177
ENSG00000129245,FXR2,50,-0.7078,81,0.09506,104,0.55751,76,-0.0221,74,-0.0710
ENSG00000141504,SAT2,87,-0.0644,92,0.03538,106,0.30141,73,-0.3239,87,-0.0839
ENSG00000129244,ATP1B2,322,1.13533,194,0.15391,162,-0.1693,89,-1.0746,129,-0.6761
ENSG00000108947,EFNB3,47,-0.9861,77,-0.1763,93,0.15195,112,0.42982,99,0.33024
ENSG00000183011,NAA38,397,0.22419,448,0.45026,278,-0.3960,286,-0.3178,329,-0.1350
ENSG00000170004,CHD3,77,-0.0517,113,0.64691,66,-0.2997,76,-0.0653,71,-0.2460
ENSG00000170043,TRAPPC1,109,0.09278,110,0.11610,68,-0.6960,165,0.76710,99,-0.0967
ENSG00000179094,PER1,36,-0.2911,47,0.16995,44,0.06561,38,-0.1698,44,0.07640
ENSG00000220205,VAMP2,630,-0.3649,959,0.37727,665,-0.2747,980,0.36992,769,-0.0275
ENSG00000179029,TMEM107,16,-0.5675,17,-0.5240,39,0.95812,18,-0.4160,23,0.00529
ENSG00000108961,RANGRF,33,-0.2201,29,-0.4218,36,-0.0892,23,-0.7680,49,0.62970
ENSG00000161970,RPL26,1141,0.73434,1051,0.57340,467,-0.8394,693,-0.1622,611,-0.4908
ENSG00000166579,NDEL1,41,-1.2001,73,-0.2511,100,0.29216,78,-0.1295,107,0.55752
ENSG00000133026,MYH10,72,-1.0029,121,-0.1293,153,0.28152,161,0.33547,146,0.26204
ENSG00000170310,STX8,41,-0.2571,57,0.33399,47,-0.0268,64,0.46676,42,-0.2543
ENSG00000007237,GAS7,181,-0.6826,276,0.02858,323,0.31442,249,-0.1378,294,0.18492
ENSG00000133028,SCO1,17,-0.6949,27,0.09571,25,-0.0618,23,-0.1432,30,0.39392
ENSG00000065559,MAP2K4,69,-1.0057,123,-0.0407,164,0.47803,199,0.73952,119,-0.1286
ENSG00000006740,ARHGAP44,30,-0.7977,44,-0.1853,60,0.36481,85,0.90567,46,-0.1309
ENSG00000006744,ELAC2,25,-0.4089,30,-0.1047,39,0.36454,37,0.20271,32,-0.0246
ENSG00000109099,PMP22,74,1.15621,38,-0.0837,38,-0.1183,20,-1.0330,31,-0.5629
ENSG00000214941,ZSWIM7,34,-0.0113,36,0.12295,22,-0.7498,43,0.39804,36,0.17019
ENSG00000011295,TTC19,50,-0.3056,44,-0.4912,59,0.00081,91,0.68649,64,0.16544
ENSG00000141027,NCOR1,132,-0.1634,228,0.85741,137,-0.0939,140,-0.0541,114,-0.5041
ENSG00000166582,CENPV,34,-0.4121,42,-0.0468,46,0.08416,43,-0.0238,48,0.22027
ENSG00000170315,UBB,1181,-0.1410,1257,-0.0314,1626,0.43409,1297,0.02096,1164,-0.2101
ENSG00000175061,SNHG29,183,0.22264,230,0.64699,113,-0.6084,119,-0.4798,152,-0.1378
ENSG00000181350,LRRC75A,26,0.29251,30,0.58186,6,-1.9478,29,0.43554,22,-0.0047
ENSG00000170160,CCDC144A,34,0.97109,59,2.26406,11,-1.0064,0,-6.3437,4,-2.7274
ENSG00000133030,MPRIP,108,-0.3274,138,0.10311,111,-0.2747,165,0.37426,139,0.14332
ENSG00000154803,FLCN,28,0.11461,38,0.68398,31,0.34540,26,-0.0242,16,-0.9093
ENSG00000141030,COPS3,32,-1.0978,64,0.05598,67,0.15105,81,0.44409,68,0.22603
ENSG00000205309,NT5M,13,-0.2672,15,-0.0634,10,-0.6156,21,0.51903,17,0.32253
ENSG00000141026,MED9,18,-0.4079,22,-0.0710,21,-0.1689,23,0.02364,27,0.36900
ENSG00000108551,RASD1,41,-1.3878,69,-0.5586,121,0.41653,78,-0.3218,129,0.73691
ENSG00000133027,PEMT,27,0.15319,33,0.50490,18,-0.5720,18,-0.4843,25,0.01067
ENSG00000108557,RAI1,34,-0.4202,44,0.02743,51,0.27704,48,0.17979,43,-0.0288
ENSG00000072310,SREBF1,66,1.06454,36,-0.0560,36,-0.0437,20,-0.9384,29,-0.5577
ENSG00000175662,TOM1L2,91,-0.3780,103,-0.1672,114,0.01215,135,0.29010,123,0.20282
ENSG00000108591,DRG2,25,-0.0989,30,0.21265,41,0.83996,27,0.05130,17,-0.8170
ENSG00000091542,ALKBH5,71,-0.2245,67,-0.3029,87,0.14534,76,-0.0951,90,0.25040
ENSG00000177731,FLII,19,-0.5185,35,0.54350,26,-0.0217,29,0.17786,24,-0.1505
ENSG00000177427,MIEF2,8,-1.2771,14,-0.4389,29,0.91516,23,0.37998,18,0.00672
ENSG00000176994,SMCR8,9,-1.0493,12,-0.6142,28,0.89110,32,0.99529,15,-0.2920
ENSG00000273018,FAM106A,24,-0.8860,44,0.14280,55,0.55037,28,-0.5916,43,0.14923
ENSG00000141127,PRPSAP2,23,-0.5019,40,0.48646,23,-0.4438,33,0.15128,32,0.14114
ENSG00000072134,EPN2,54,0.06638,57,0.15050,41,-0.4069,57,0.14777,53,0.04016
ENSG00000108641,B9D1,27,-1.0683,48,-0.1006,79,0.79673,24,-1.1665,58,0.29028
ENSG00000128482,RNF112,18,-1.1595,34,-0.0844,42,0.26170,33,-0.1277,44,0.47126
ENSG00000072210,ALDH3A2,28,-0.5156,32,-0.2914,42,0.14236,43,0.18984,44,0.29689
ENSG00000083290,ULK2,50,0.04369,50,0.02533,55,0.21884,50,0.04729,44,-0.2139
ENSG00000108599,AKAP10,19,-0.3633,12,-1.1185,19,-0.3895,24,0.02050,34,0.93860
ENSG00000128487,SPECC1,37,0.28337,40,0.43638,29,-0.1553,13,-1.3524,31,-0.0737
ENSG00000124422,USP22,235,-0.6474,330,-0.0739,312,-0.1690,428,0.34834,401,0.36223
ENSG00000109016,DHRS7B,13,-0.7271,16,-0.3684,17,-0.2219,24,0.32698,25,0.59515
ENSG00000178307,TMEM11,15,-0.3461,12,-0.6297,17,-0.1363,21,0.20459,23,0.54176
ENSG00000212719,LINC02693,27,-0.8972,42,-0.1573,57,0.35157,48,0.04913,53,0.29763
ENSG00000256618,MTRNR2L1,149,1.10921,86,0.04243,26,-1.8537,26,-1.7872,93,0.24422
ENSG00000109046,WSB1,52,-0.1687,55,-0.0724,52,-0.1921,69,0.28648,62,0.15556
ENSG00000232859,LYRM9,79,-0.1794,76,-0.2473,92,0.09018,104,0.27757,91,0.09406
ENSG00000087095,NLK,70,-1.0009,115,-0.1892,204,0.87065,118,-0.1261,128,0.00275
ENSG00000109084,TMEM97,12,-0.6485,14,-0.4614,26,0.66789,16,-0.1257,19,0.17408
ENSG00000109083,IFT20,23,-0.9139,37,-0.1134,46,0.26625,22,-0.8632,50,0.58231
ENSG00000109079,TNFAIP1,27,-0.3438,34,0.06917,19,-0.9306,42,0.37256,40,0.47636
ENSG00000004142,POLDIP2,49,-0.4483,49,-0.4438,69,0.12266,61,-0.0735,77,0.44725
ENSG00000244045,TMEM199,18,-0.0964,11,-0.8283,13,-0.6469,23,0.32846,25,0.69674
ENSG00000004139,SARM1,18,-0.0264,19,0.10944,20,0.17496,15,-0.2997,18,-0.0741
ENSG00000109103,UNC119,28,-0.9687,56,0.16858,50,-0.0349,60,0.26683,58,0.29747
ENSG00000087111,PIGS,23,-0.5842,28,-0.2544,46,0.64523,38,0.25399,31,-0.0894
ENSG00000109107,ALDOC,934,0.59919,636,-0.1026,615,-0.1602,493,-0.4886,638,-0.1221
ENSG00000007202,KIAA0100,36,-0.5300,48,-0.0366,47,-0.0764,57,0.22821,55,0.28009
ENSG00000132581,SDF2,30,-0.2973,43,0.34036,42,0.27920,36,0.03532,32,-0.2672
ENSG00000109111,SUPT6H,38,-0.7559,56,-0.1020,60,0.02636,51,-0.2356,73,0.51400
ENSG00000109113,RAB34,32,1.99323,9,-0.5444,10,-0.3034,1,-3.1468,8,-0.8986
ENSG00000198242,RPL23A,765,0.94811,583,0.41712,330,-0.5766,296,-0.6943,361,-0.5323
ENSG00000173065,FAM222B,10,-0.6961,10,-0.6146,12,-0.3794,19,0.44404,20,0.73227
ENSG00000132591,ERAL1,23,-0.7291,31,-0.2372,38,0.09344,39,0.12917,43,0.41798
ENSG00000132589,FLOT2,84,-0.2849,82,-0.3234,112,0.22056,115,0.23998,104,0.12333
ENSG00000063015,SEZ6,38,-0.6415,58,0.05732,66,0.28574,70,0.35058,55,-0.0148
ENSG00000108256,NUFIP2,37,-0.4506,45,-0.1092,65,0.52301,53,0.15150,46,-0.1027
ENSG00000160551,TAOK1,56,-0.7662,89,0.01725,98,0.19156,76,-0.2350,102,0.34238
ENSG00000167543,TP53I13,16,0.31297,22,0.99958,12,-0.1095,5,-1.3135,9,-0.6528
ENSG00000108262,GIT1,150,0.11447,138,-0.0339,182,0.46627,103,-0.4902,126,-0.2380
ENSG00000198720,ANKRD13B,25,-0.6136,41,0.24783,61,1.03684,21,-0.8237,29,-0.4304
ENSG00000167549,CORO6,24,-0.6755,33,-0.1034,58,0.92741,47,0.45577,28,-0.4929
ENSG00000141298,SSH2,11,-0.6384,16,-0.0195,23,0.61711,14,-0.2629,16,0.00311
ENSG00000126653,NSRP1,38,0.39442,37,0.36336,22,-0.5108,30,0.00028,27,-0.2419
ENSG00000108578,BLMH,15,-0.4562,9,-1.1768,22,0.21524,20,0.09229,25,0.63226
ENSG00000108582,CPD,19,-1.3609,26,-0.9190,42,-0.0933,85,1.05205,58,0.64030
ENSG00000108587,GOSR1,18,0.19518,12,-0.4873,24,0.73830,14,-0.1813,13,-0.3546
ENSG00000196712,NF1,61,-0.2018,58,-0.3010,69,0.00064,90,0.42275,73,0.13274
ENSG00000126861,OMG,101,-0.5234,91,-0.6942,191,0.60536,171,0.35306,143,0.09750
ENSG00000131242,RAB11FIP4,100,-0.8478,149,-0.1814,168,0.03276,173,0.07632,202,0.49245
ENSG00000172301,COPRS,157,-0.3405,171,-0.1922,193,0.02343,283,0.64157,193,0.03134
ENSG00000108651,UTP6,9,-0.9679,5,-1.7030,29,1.15449,24,0.71381,16,-0.0087
ENSG00000178691,SUZ12,25,-0.2818,28,-0.1166,25,-0.2796,23,-0.3972,37,0.51818
ENSG00000126858,RHOT1,39,-0.7717,50,-0.3728,95,0.77929,67,0.11092,62,0.00719
ENSG00000141314,RHBDL3,11,-0.5227,18,0.29087,18,0.31099,32,1.17983,11,-0.7662
ENSG00000108666,C17orf75,12,-1.0729,19,-0.2484,22,-0.0620,23,0.04437,30,0.67965
ENSG00000010244,ZNF207,57,-0.3762,55,-0.4227,74,0.08804,64,-0.1604,85,0.45012
ENSG00000108671,PSMD11,34,-0.6307,25,-1.1627,62,0.36569,80,0.76310,58,0.32100
ENSG00000176749,CDK5R1,165,-1.0234,219,-0.5611,443,0.69589,371,0.31789,331,0.19242
ENSG00000108684,ASIC2,11,-1.3632,29,0.14960,27,-0.0121,24,-0.1917,34,0.58566
ENSG00000005156,LIG3,11,-0.4315,25,0.92949,20,0.52456,7,-1.0734,11,-0.6016
ENSG00000185379,RAD51D,9,-1.0402,18,-0.0326,18,0.05122,18,0.02360,22,0.48621
ENSG00000267321,SNHG30,15,-0.0479,19,0.34240,16,0.09779,17,0.15132,13,-0.3390
ENSG00000006125,AP2B1,146,-0.6244,166,-0.4189,221,0.07824,333,0.73937,232,0.21275
ENSG00000270647,TAF15,38,-0.2603,35,-0.3942,44,-0.0309,50,0.18510,51,0.33066
ENSG00000270885,RASL10B,29,0.81074,15,-0.4021,7,-1.4981,25,0.45739,20,0.11277
ENSG00000271447,MMP28,49,1.21101,27,0.03951,29,0.16855,17,-0.6736,15,-1.0564
ENSG00000274767,AC243829.1,10,-0.8778,19,0.16718,7,-1.5440,20,0.23679,25,0.90084
ENSG00000273611,ZNHIT3,60,-0.3540,100,0.55694,61,-0.3303,71,-0.0641,75,0.02724
ENSG00000278311,GGNBP2,54,-0.5635,64,-0.3013,56,-0.5096,69,-0.1496,104,0.80041
ENSG00000278535,DHRS11,22,-0.5463,29,-0.0508,21,-0.5759,37,0.31854,38,0.52184
ENSG00000275700,AATF,17,0.27580,11,-0.4108,14,-0.0745,14,-0.0799,15,0.12609
