Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000108960,MMD,128,-0.4984,219,0.38173,213,0.56203,124,-0.5149,136,-0.4423
ENSG00000153933,DGKE,35,0.34757,28,-0.0182,36,0.59170,25,-0.2040,14,-1.2461
ENSG00000121058,COIL,19,0.68144,11,-0.2044,14,0.21956,0,-4.1055,11,-0.2017
ENSG00000121064,SCPEP1,31,-0.1694,24,-0.5357,48,0.89673,36,0.06221,18,-1.1255
ENSG00000121057,AKAP1,39,0.07518,57,0.64299,39,0.06102,42,0.17968,27,-0.5898
ENSG00000153944,MSI2,59,0.65613,30,-0.4863,17,-1.7205,75,0.99194,60,0.80576
ENSG00000181610,MRPS23,71,-0.0471,66,-0.1749,88,0.48235,37,-1.0612,65,-0.2235
ENSG00000180891,CUEDC1,18,0.77738,12,0.01919,7,-0.9714,11,-0.0280,14,0.44060
ENSG00000136451,VEZF1,16,0.82937,9,-0.2076,4,-1.6818,21,1.11574,13,0.48517
ENSG00000136450,SRSF1,62,0.19493,57,0.04537,63,0.32878,58,0.07841,37,-0.7285
ENSG00000264364,DYNLL2,507,0.63530,309,-0.2210,373,0.11299,255,-0.5191,278,-0.4591
ENSG00000005379,TSPOAP1,44,-0.2375,37,-0.4808,50,-0.0260,37,-0.4797,65,0.49961
ENSG00000213246,SUPT4H1,79,0.06935,47,-0.7419,86,0.32807,54,-0.5424,74,-0.0505
ENSG00000108389,MTMR4,27,-0.2962,31,-0.0666,44,0.88466,29,-0.1811,17,-1.0690
ENSG00000108387,SEPTIN4,159,0.56647,16,-2.9267,48,-1.7649,387,2.08428,142,0.41557
ENSG00000108384,RAD51C,34,-0.1142,40,0.17080,42,0.39795,32,-0.1704,28,-0.4918
ENSG00000175175,PPM1E,43,0.66423,17,-0.8613,38,0.73614,8,-1.9020,17,-0.9796
ENSG00000108395,TRIM37,165,0.50358,112,-0.1704,153,0.55884,67,-0.9434,73,-0.9576
ENSG00000182628,SKA2,38,0.69309,18,-0.5558,12,-1.5748,48,1.03151,36,0.67474
ENSG00000167447,SMG8,11,-0.0489,8,-0.4947,16,0.88960,11,-0.0559,6,-1.1912
ENSG00000153982,GDPD1,45,0.80664,31,0.12519,30,0.13031,14,-1.0772,20,-0.6970
ENSG00000175155,YPEL2,46,0.69848,22,-0.4833,39,0.61259,15,-1.0365,16,-1.1645
ENSG00000265313,LINC01476,4,-2.0483,35,1.11504,25,1.04091,5,-1.9343,12,-0.6919
ENSG00000108406,DHX40,25,0.88655,16,0.05654,11,-0.6087,13,-0.2622,15,0.03234
ENSG00000141367,CLTC,411,-0.0164,364,-0.2044,548,0.77633,294,-0.5344,253,-0.8895
ENSG00000141378,PTRH2,21,-0.4149,19,-0.4819,35,0.76385,18,-0.5973,22,-0.3822
ENSG00000062716,VMP1,52,-0.3720,73,0.19349,67,0.11079,128,1.11653,44,-0.6834
ENSG00000108443,RPS6KB1,24,0.24023,27,0.38949,24,0.30542,25,0.25076,11,-1.0820
ENSG00000167434,CA4,5,-2.7481,78,1.55004,42,0.88828,5,-2.5797,21,-0.6369
ENSG00000170832,USP32,22,0.07554,23,0.10736,27,0.62680,20,-0.0898,11,-1.1126
ENSG00000062725,APPBP2,62,0.59334,27,-0.7800,48,0.17887,35,-0.3762,36,-0.3669
ENSG00000141376,BCAS3,39,0.43855,25,-0.3180,36,0.47727,25,-0.2848,18,-0.9089
ENSG00000108510,MED13,31,0.10821,25,-0.2244,31,0.18363,35,0.30939,23,-0.4031
ENSG00000146872,TLK2,36,0.85288,24,0.12117,18,-0.5130,30,0.45929,18,-0.4151
ENSG00000170921,TANC2,60,-0.0564,79,0.39492,84,0.87082,27,-1.2705,32,-1.1675
ENSG00000008283,CYB561,47,0.18260,41,-0.0490,52,0.53818,32,-0.4349,27,-0.7851
ENSG00000136485,DCAF7,82,0.57158,48,-0.3152,64,0.21021,57,-0.0648,40,-0.6988
ENSG00000136463,TACO1,21,0.32915,11,-0.7229,21,0.47950,17,-0.0500,12,-0.7304
ENSG00000266173,STRADA,24,0.42840,25,0.44629,19,-0.0056,12,-0.7314,16,-0.3257
ENSG00000136490,LIMD2,11,-1.1878,18,-0.4410,39,1.49775,5,-2.1847,16,-0.7193
ENSG00000108588,CCDC47,86,-0.0763,120,0.45975,87,-0.0643,114,0.38134,78,-0.2607
ENSG00000198231,DDX42,105,0.70639,58,-0.3118,68,-0.1193,60,-0.2579,62,-0.2548
ENSG00000087191,PSMC5,221,0.36186,144,-0.3461,165,-0.2087,184,0.03358,189,0.08851
ENSG00000108622,ICAM2,3,-2.3830,6,-1.2450,1,-4.2450,139,4.94240,9,-0.8802
ENSG00000266402,SNHG25,121,-0.2211,107,-0.3871,70,-1.4084,359,1.61083,198,0.74995
ENSG00000136478,TEX2,80,0.75327,49,-0.1190,58,0.21532,34,-0.6631,34,-0.7752
ENSG00000261371,PECAM1,9,-0.8591,5,-1.6518,2,-3.1325,117,4.33387,9,-0.9151
ENSG00000108654,DDX5,260,-0.1742,440,0.68468,264,-0.2019,557,1.08069,204,-0.6264
ENSG00000108854,SMURF2,15,0.60601,10,-0.1196,7,-0.9180,16,0.62943,12,0.30583
ENSG00000120063,GNA13,35,0.38307,21,-0.4464,15,-1.2556,82,1.82470,29,0.05139
ENSG00000154240,CEP112,6,-0.8495,5,-1.0442,6,-0.8154,13,0.49935,18,1.32636
ENSG00000154229,PRKCA,118,-0.5466,341,1.20979,155,-0.1282,101,-0.7362,169,0.06727
ENSG00000075461,CACNG4,24,0.49776,24,0.44679,17,-0.2274,19,0.01531,15,-0.3574
ENSG00000198265,HELZ,37,0.49460,41,0.61158,26,-0.1725,26,-0.1243,21,-0.4761
ENSG00000197170,PSMD12,83,0.45862,44,-0.5778,68,0.17325,55,-0.2234,53,-0.3383
ENSG00000154217,PITPNC1,48,0.88445,11,-1.4868,18,-1.0428,55,1.00587,34,0.27289
ENSG00000130935,NOL11,18,0.02592,16,-0.1012,19,0.23951,27,0.69799,11,-0.7368
ENSG00000171634,BPTF,80,0.30963,59,-0.1937,50,-0.6847,114,0.85234,75,0.21579
ENSG00000186665,C17orf58,21,0.18283,21,0.18357,23,0.51353,9,-1.1373,13,-0.6337
ENSG00000182481,KPNA2,58,0.61334,39,-0.0613,44,0.21273,32,-0.3554,27,-0.7402
ENSG00000278730,AC005332.6,13,-0.1485,8,-0.8905,11,-0.4788,22,0.71400,19,0.57481
ENSG00000196704,AMZ2,82,-0.1286,97,0.14943,89,0.01509,90,0.02504,88,-0.0009
ENSG00000108946,PRKAR1A,531,0.44071,375,-0.1548,485,0.41588,384,-0.1189,241,-0.9655
ENSG00000154265,ABCA5,29,-0.0842,53,0.87045,38,0.59106,23,-0.4165,14,-1.3350
ENSG00000108984,MAP2K6,10,-0.3375,13,0.05283,15,0.49120,15,0.26444,9,-0.6249
ENSG00000125398,SOX9,61,0.19792,52,-0.0732,35,-0.9412,51,-0.0864,83,0.90225
ENSG00000227036,LINC00511,12,0.25786,5,-0.8770,10,-0.0076,14,0.49750,9,-0.1524
ENSG00000180616,SSTR2,166,1.69675,27,-1.4164,58,-0.4517,91,0.41766,34,-1.2573
ENSG00000166685,COG1,42,-0.0375,42,-0.0198,59,0.92293,16,-1.4914,25,-0.9395
ENSG00000133193,FAM104A,16,-0.3744,17,-0.1949,21,0.21278,22,0.15355,19,-0.0151
ENSG00000179604,CDC42EP4,50,0.25181,37,-0.2300,21,-1.4381,97,1.33602,59,0.63097
ENSG00000172809,RPL38,888,-0.4545,1161,-0.0020,957,-0.4516,1514,0.42136,1570,0.61376
ENSG00000141540,TTYH2,38,0.49326,7,-2.0583,10,-2.0465,93,2.00303,40,0.65669
ENSG00000109062,SLC9A3R1,55,0.02296,41,-0.4533,27,-1.4680,78,0.57446,97,1.26279
ENSG00000161509,GRIN2C,26,0.01712,22,-0.2483,13,-1.4278,16,-0.7090,52,1.57405
ENSG00000167861,HID1,29,-0.3967,21,-0.8241,52,1.03853,39,0.10397,20,-1.0875
ENSG00000167862,MRPL58,20,-0.0740,29,0.50804,22,0.08829,22,0.04792,18,-0.3409
ENSG00000180901,KCTD2,62,-0.1706,64,-0.0956,86,0.61959,52,-0.4200,50,-0.5652
ENSG00000167863,ATP5PD,237,-0.5175,361,0.17784,364,0.31358,269,-0.2815,315,-0.0440
ENSG00000125458,NT5C,17,0.22354,18,0.21588,13,-0.3367,16,0.05478,16,0.13268
ENSG00000189159,JPT1,133,-0.5026,181,0.01471,270,1.23274,65,-1.5302,97,-1.0948
ENSG00000188612,SUMO2,289,-0.3820,446,0.32875,405,0.28504,319,-0.2019,328,-0.1919
ENSG00000125450,NUP85,16,-0.0090,15,-0.1147,21,0.72969,13,-0.3640,9,-0.9341
ENSG00000125447,GGA3,40,0.15887,43,0.26032,43,0.44866,28,-0.4172,23,-0.7869
ENSG00000125445,MRPS7,125,0.50159,73,-0.3956,94,-0.0101,103,0.14122,78,-0.3386
ENSG00000177885,GRB2,129,-0.1517,188,0.45559,180,0.66462,98,-0.5549,83,-0.9483
ENSG00000177728,TMEM94,43,-0.1617,51,0.12383,54,0.35731,21,-1.2091,46,-0.0578
ENSG00000177303,CASKIN2,20,0.34567,5,-1.8054,4,-2.4458,69,2.53766,20,0.43476
ENSG00000161526,SAP30BP,50,-0.0659,45,-0.2284,60,0.38623,61,0.26037,38,-0.5393
ENSG00000132475,H3F3B,351,-0.0972,603,0.78272,274,-0.6881,841,1.35254,314,-0.3119
ENSG00000132471,WBP2,499,0.33233,401,-0.0474,467,0.31490,329,-0.3535,299,-0.5921
ENSG00000132481,TRIM47,17,0.46097,5,-1.3823,9,-0.6907,26,1.11805,15,0.21429
ENSG00000204316,MRPL38,50,-0.2181,58,0.04640,71,0.62071,39,-0.5846,42,-0.5363
ENSG00000161533,ACOX1,42,0.39832,26,-0.3748,31,-0.1541,31,-0.0997,34,0.05129
ENSG00000257949,TEN1,11,-0.0053,3,-1.6611,11,0.07273,13,0.30385,12,0.19393
ENSG00000167881,SRP68,54,0.04491,50,-0.0861,60,0.31813,49,-0.1352,43,-0.3917
ENSG00000182473,EXOC7,74,0.62992,31,-0.7889,49,-0.1334,58,0.16508,47,-0.1844
ENSG00000141576,RNF157,81,0.91229,29,-0.8277,39,-0.5354,45,-0.1587,54,0.16737
ENSG00000185262,UBALD2,31,0.16014,20,-0.5507,26,-0.1922,53,0.99418,25,-0.2334
ENSG00000161542,PRPSAP1,37,0.47566,31,0.16931,27,-0.0962,24,-0.2200,24,-0.2687
ENSG00000175931,UBE2O,59,0.27303,51,0.02932,67,0.76731,29,-0.8521,25,-1.2378
ENSG00000161544,CYGB,61,1.07978,34,0.01851,30,-0.2988,20,-0.7623,27,-0.4120
ENSG00000163597,SNHG16,39,0.12755,56,0.71127,29,-0.4811,38,0.07978,38,0.11301
ENSG00000182534,MXRA7,261,0.29401,289,0.42936,207,-0.1583,241,0.14107,188,-0.3036
ENSG00000070495,JMJD6,18,0.25303,21,0.44821,13,-0.3656,21,0.43125,14,-0.1473
ENSG00000181038,METTL23,12,-0.6996,11,-0.7808,23,0.47516,35,0.97295,14,-0.5026
ENSG00000161547,SRSF2,157,0.43021,141,0.21596,118,-0.0976,175,0.55749,86,-0.6631
ENSG00000092931,MFSD11,30,0.89988,10,-0.8708,22,0.46788,7,-1.3256,11,-0.9298
ENSG00000167889,MGAT5B,20,-1.4116,56,0.25424,73,1.24747,18,-1.4642,33,-0.6894
ENSG00000129657,SEC14L1,37,-0.7918,96,0.75014,64,0.14463,96,0.74430,46,-0.5028
ENSG00000184640,SEPTIN9,93,0.96502,24,-1.2545,44,-0.5144,84,0.67363,49,-0.2200
ENSG00000078687,TNRC6C,114,1.12526,52,-0.2854,51,-0.4774,47,-0.4237,56,-0.2052
ENSG00000108639,SYNGR2,12,-0.5933,9,-0.9171,12,-0.8697,81,2.76723,12,-0.6653
ENSG00000183077,AFMID,18,0.11392,11,-0.7009,22,0.67040,13,-0.3617,11,-0.6921
ENSG00000184557,SOCS3,20,-1.1054,22,-0.8973,11,-2.3273,266,3.79598,29,-0.5468
ENSG00000087157,PGS1,23,0.39269,15,-0.3640,22,0.40824,20,0.09441,11,-0.9066
ENSG00000108669,CYTH1,38,0.34575,38,0.28797,23,-0.7228,78,1.50751,24,-0.5069
ENSG00000055483,USP36,24,0.45092,17,-0.1372,16,-0.2716,25,0.47908,16,-0.2013
ENSG00000035862,TIMP2,434,1.09461,70,-1.8643,218,-0.2397,365,0.66709,167,-0.6690
ENSG00000108679,LGALS3BP,19,-0.4115,11,-1.1953,14,-1.1002,72,1.82528,33,0.61221
ENSG00000171302,CANT1,25,0.11766,25,0.12268,28,0.44364,21,-0.1768,15,-0.7602
ENSG00000167281,RBFOX3,203,0.53231,166,0.14763,171,0.32208,72,-1.1307,104,-0.6765
ENSG00000141582,CBX4,51,0.43906,35,-0.1908,46,0.41596,22,-0.9022,28,-0.6166
ENSG00000167291,TBC1D16,10,0.04506,10,0.03987,4,-1.5681,13,0.49958,17,1.21046
ENSG00000171298,GAA,22,0.12465,20,0.00401,20,-0.0066,31,0.66583,16,-0.4528
ENSG00000141543,EIF4A3,40,-0.4222,91,0.92657,50,-0.0518,80,0.70503,38,-0.5470
ENSG00000181045,SLC26A11,53,1.22718,13,-1.1571,29,0.14382,15,-0.8784,17,-0.8757
ENSG00000173821,RNF213,14,0.81344,6,-0.4495,3,-1.9048,26,1.80334,10,0.19691
ENSG00000173818,ENDOV,25,0.44230,16,-0.2941,21,0.26064,15,-0.3957,14,-0.4926
ENSG00000171246,NPTX1,881,0.47432,1435,1.24242,703,0.10130,337,-1.0672,351,-1.1557
ENSG00000141564,RPTOR,20,-0.1366,33,0.65578,21,-0.0864,32,0.61756,17,-0.4494
ENSG00000176108,CHMP6,15,-0.1234,16,-0.0530,22,0.73983,16,-0.0911,9,-1.0135
ENSG00000226137,BAIAP2-DT,40,0.06709,27,-0.5290,48,0.59738,30,-0.3498,28,-0.5877
ENSG00000175866,BAIAP2,212,-0.0563,250,0.20644,314,1.04954,106,-1.1111,93,-1.4785
ENSG00000181409,AATK,107,1.19290,18,-1.6692,46,-0.4801,89,0.73047,42,-0.5189
ENSG00000224877,NDUFAF8,140,-0.4492,226,0.33152,157,-0.3619,187,0.03144,240,0.54584
ENSG00000157637,SLC38A10,17,-0.3093,25,0.29228,20,-0.0966,33,0.72927,19,-0.1630
ENSG00000266074,BAHCC1,13,0.23147,7,-0.7380,13,0.22500,15,0.37394,9,-0.4352
ENSG00000184009,ACTG1,1345,0.09492,731,-0.8556,1467,0.37005,1706,0.46664,940,-0.5587
ENSG00000182446,NPLOC4,29,-0.2757,38,0.19721,39,0.35734,45,0.44455,24,-0.6429
ENSG00000204237,OXLD1,25,-0.4642,23,-0.5578,46,0.95618,20,-0.7571,24,-0.5704
ENSG00000185298,CCDC137,21,0.75998,7,-0.9489,15,0.20855,14,0.06043,9,-0.7726
ENSG00000214087,ARL16,36,-0.6091,46,-0.1708,66,0.65576,46,-0.1787,43,-0.3657
ENSG00000185359,HGS,66,0.46995,55,0.10617,60,0.41182,41,-0.3297,28,-1.0430
ENSG00000262814,MRPL12,72,0.13244,46,-0.5708,83,0.58025,52,-0.3890,48,-0.5912
ENSG00000225663,MCRIP1,150,0.31261,73,-0.8254,142,0.32701,94,-0.4491,109,-0.2644
ENSG00000185624,P4HB,89,-0.0730,78,-0.2574,108,0.40138,110,0.27147,68,-0.5519
ENSG00000141522,ARHGDIA,260,0.09357,212,-0.2366,286,0.38945,273,0.16089,174,-0.6335
ENSG00000183684,ALYREF,25,-0.2287,33,0.19840,33,0.33413,38,0.41977,20,-0.6270
ENSG00000141552,ANAPC11,159,-0.3582,234,0.27188,206,0.11202,182,-0.1225,199,0.02606
ENSG00000183979,NPB,11,-0.4275,4,-1.8731,19,0.60323,13,-0.1507,15,0.00183
ENSG00000185813,PCYT2,71,0.62662,35,-0.5374,55,0.21094,34,-0.6058,39,-0.4497
ENSG00000197063,MAFG,87,0.89783,32,-0.7573,48,-0.2446,43,-0.3113,50,-0.1331
ENSG00000169696,ASPSCR1,16,-0.3251,21,0.08521,23,0.38714,21,0.04004,16,-0.3621
ENSG00000169689,CENPX,67,0.35483,32,-0.7924,54,-0.0323,37,-0.6023,61,0.21333
ENSG00000169750,RAC3,41,0.48800,37,0.24228,36,0.35936,11,-1.4988,22,-0.6568
ENSG00000169738,DCXR,83,-0.2000,56,-0.7959,89,-0.1232,85,-0.1442,124,0.56255
ENSG00000169733,RFNG,26,0.00207,27,0.06229,33,0.68690,17,-0.6527,16,-0.8406
ENSG00000169727,GPS1,82,0.10997,60,-0.3961,97,0.60683,57,-0.4818,54,-0.6449
ENSG00000169718,DUS1L,25,0.05808,20,-0.3458,31,0.63135,17,-0.5506,17,-0.6301
ENSG00000169710,FASN,150,0.29313,129,0.02614,137,0.17842,78,-0.7478,112,-0.2402
ENSG00000141526,SLC16A3,9,-0.3860,14,0.31266,1,-3.2906,59,2.91952,14,0.29510
ENSG00000141551,CSNK1D,79,-0.1132,92,0.14032,102,0.51755,93,0.15989,52,-0.8604
ENSG00000181396,OGFOD3,8,-0.6569,6,-0.9451,13,0.24678,25,1.23713,10,-0.3516
ENSG00000169660,HEXD,13,0.37968,7,-0.5347,12,0.29862,10,-0.1079,8,-0.5163
ENSG00000178927,CYBC1,15,0.22679,11,-0.2796,14,0.21841,15,0.16412,10,-0.4664
ENSG00000141562,NARF,44,0.29389,42,0.19203,43,0.33636,35,-0.0923,23,-0.8480
ENSG00000141568,FOXK2,45,0.32294,35,-0.0877,47,0.60191,29,-0.3835,20,-1.0853
ENSG00000141580,WDR45B,76,0.28157,67,0.05315,61,-0.1410,108,0.81809,48,-0.5353
ENSG00000141542,RAB40B,87,-0.9473,285,0.99216,192,0.58364,105,-0.6003,111,-0.6094
ENSG00000141560,FN3KRP,26,-0.7662,39,-0.1090,62,1.17630,22,-0.9804,26,-0.8560
ENSG00000167363,FN3K,22,0.66007,7,-1.2168,13,-0.3667,17,0.17257,16,0.17054
ENSG00000141556,TBCD,40,-0.0082,42,0.06447,53,0.74680,22,-0.9263,25,-0.8453
ENSG00000176845,METRNL,16,-0.1875,6,-1.6470,6,-1.9395,88,2.89598,19,0.08978
ENSG00000101557,USP14,102,0.17974,101,0.14442,115,0.59566,71,-0.4151,52,-1.0210
ENSG00000141433,ADCYAP1,2,-3.6334,12,-1.1470,54,2.74174,5,-2.3175,10,-1.5869
ENSG00000101596,SMCHD1,17,0.00354,18,0.08445,12,-0.7307,47,1.66959,15,-0.2423
ENSG00000101577,LPIN2,50,0.52469,27,-0.5149,41,0.20993,23,-0.7560,32,-0.2982
ENSG00000101608,MYL12A,15,-0.9209,24,-0.1656,9,-2.1347,142,3.07792,28,0.04068
ENSG00000118680,MYL12B,241,-0.2226,197,-0.5109,334,0.52651,280,0.03291,221,-0.4015
ENSG00000170579,DLGAP1,186,0.20949,159,-0.0502,212,0.69971,57,-1.5957,109,-0.7522
ENSG00000263878,DLGAP1-AS4,18,-0.4164,15,-0.6623,31,0.78077,15,-0.6374,20,-0.3339
ENSG00000263753,LINC00667,39,0.28574,24,-0.4864,38,0.33944,39,0.27209,22,-0.7087
ENSG00000082397,EPB41L3,138,0.29934,116,-0.0104,144,0.58016,80,-0.5786,68,-0.9641
ENSG00000206432,TMEM200C,17,0.74461,1,-3.3319,10,-0.1663,14,0.42606,10,-0.0601
ENSG00000173482,PTPRM,107,1.74634,46,0.07020,34,-0.6069,25,-0.8709,25,-0.9784
ENSG00000206418,RAB12,88,0.81435,63,0.17716,59,0.11590,50,-0.1954,31,-1.0734
ENSG00000168502,MTCL1,17,0.38136,12,-0.2286,15,0.30128,7,-0.9053,11,-0.3535
ENSG00000178127,NDUFV2,145,-0.2004,162,-0.0033,186,0.35087,138,-0.2556,144,-0.2314
ENSG00000101745,ANKRD12,449,0.96559,161,-0.7743,224,-0.4091,379,0.56388,214,-0.4112
ENSG00000128791,TWSG1,10,-0.3559,10,-0.2676,10,-0.4511,35,1.72517,11,-0.2380
ENSG00000017797,RALBP1,149,0.80282,73,-0.4280,90,-0.1496,99,0.04463,77,-0.4093
ENSG00000154845,PPP4R1,19,0.81882,6,-1.0833,10,-0.3748,24,1.08726,8,-0.5929
ENSG00000168461,RAB31,77,0.42175,34,-0.8698,33,-1.3002,95,0.70444,95,0.92420
ENSG00000101558,VAPA,235,0.12355,205,-0.1013,248,0.31977,165,-0.4414,183,-0.3360
ENSG00000154856,APCDD1,32,0.21221,13,-1.1713,10,-1.9588,72,1.51233,48,1.07146
ENSG00000134265,NAPG,96,0.40566,58,-0.4315,89,0.40574,57,-0.4627,55,-0.6092
ENSG00000141404,GNAL,36,-1.4205,319,2.26318,93,0.15389,32,-1.4910,53,-0.8891
ENSG00000255112,CHMP1B,73,-0.7043,140,0.37287,143,0.68793,132,0.27973,67,-0.9071
ENSG00000154889,MPPE1,15,-0.5715,20,-0.0723,29,0.91061,14,-0.6632,15,-0.6584
ENSG00000141385,AFG3L2,49,-0.1160,46,-0.2094,70,0.78284,22,-1.3289,39,-0.5539
ENSG00000134278,SPIRE1,76,0.58589,68,0.34090,51,-0.1656,39,-0.5162,47,-0.2659
ENSG00000128789,PSMG2,50,0.12612,34,-0.4573,48,0.09848,62,0.46409,40,-0.2923
ENSG00000175354,PTPN2,13,-0.1122,18,0.41000,13,-0.0566,23,0.79759,10,-0.4838
ENSG00000085415,SEH1L,36,-0.1896,33,-0.3269,50,0.53075,44,0.11291,30,-0.5461
ENSG00000168675,LDLRAD4,38,-0.1230,45,0.14756,45,0.26033,47,0.22567,32,-0.4495
ENSG00000177150,FAM210A,11,-0.3260,12,-0.1871,16,0.38998,18,0.39742,11,-0.4326
ENSG00000101654,RNMT,99,0.82083,51,-0.3235,65,0.09450,46,-0.4858,45,-0.6263
ENSG00000175322,ZNF519,12,-0.1029,27,1.20083,14,0.19160,9,-0.4722,8,-0.8138
ENSG00000067900,ROCK1,36,0.00874,33,-0.1375,19,-1.3226,107,1.85874,41,0.26549
ENSG00000167088,SNRPD1,62,-0.2717,70,-0.0608,76,0.09326,93,0.39273,70,-0.0888
ENSG00000101752,MIB1,47,0.56408,39,0.18980,32,-0.1383,23,-0.6011,31,-0.1767
ENSG00000134508,CABLES1,25,-0.2423,17,-0.8582,24,-0.4491,18,-0.7043,49,1.06755
ENSG00000101782,RIOK3,55,0.83054,24,-0.6074,33,-0.1193,44,0.34170,25,-0.5897
ENSG00000141452,RMC1,15,-0.2572,12,-0.5263,23,0.77674,19,0.11846,11,-0.8381
ENSG00000141458,NPC1,29,0.84453,6,-1.5802,6,-1.9695,54,1.87436,22,0.37643
ENSG00000141447,OSBPL1A,107,-0.3025,81,-0.6898,171,0.82850,107,-0.2762,91,-0.6211
ENSG00000154059,IMPACT,29,0.57582,11,-0.9997,20,-0.0858,16,-0.4102,22,0.08018
ENSG00000141380,SS18,15,0.12095,16,0.22375,10,-0.6396,32,1.31267,13,-0.1843
ENSG00000134504,KCTD1,28,-1.2367,136,1.35055,79,0.75436,11,-2.5255,41,-0.6866
ENSG00000171885,AQP4,302,0.17019,92,-1.6537,96,-2.0599,643,1.41966,489,1.27410
ENSG00000170558,CDH2,85,0.23109,57,-0.4118,90,0.49783,72,-0.0519,49,-0.7738
ENSG00000118276,B4GALT6,70,0.99847,28,-0.5688,45,0.26922,28,-0.5628,22,-1.0803
ENSG00000153339,TRAPPC8,17,-0.1859,23,0.28018,23,0.46478,17,-0.1533,13,-0.6118
ENSG00000134758,RNF138,18,0.61302,10,-0.2686,10,-0.3810,21,0.87431,10,-0.4282
ENSG00000141441,GAREM1,21,0.82556,6,-1.1053,15,0.26103,4,-1.6483,11,-0.3405
ENSG00000141431,ASXL3,12,0.50975,5,-0.8542,10,0.35385,7,-0.4350,7,-0.5045
ENSG00000101746,NOL4,49,-0.1512,101,1.01967,71,0.74488,18,-1.6196,25,-1.3144
ENSG00000134769,DTNA,122,0.09952,134,0.23599,86,-0.6676,192,0.81989,129,0.21051
ENSG00000166974,MAPRE2,366,0.41791,203,-0.5427,358,0.57615,176,-0.7654,189,-0.7656
ENSG00000186812,ZNF397,24,0.97443,1,-3.3371,13,-0.1914,19,0.48904,12,-0.3177
ENSG00000172466,ZNF24,33,0.11983,14,-1.2355,26,-0.3952,69,1.30653,31,-0.0095
ENSG00000153391,INO80C,15,-0.0913,9,-0.8619,20,0.71114,17,0.14833,10,-0.7675
ENSG00000141429,GALNT1,44,0.91547,11,-1.3476,24,-0.2907,40,0.65533,21,-0.4358
ENSG00000141428,C18orf21,19,0.30490,11,-0.5001,19,0.45495,11,-0.5674,12,-0.5166
ENSG00000141425,RPRD1A,156,0.46205,94,-0.3798,145,0.49483,47,-1.4064,88,-0.5647
ENSG00000141424,SLC39A6,52,0.77524,20,-0.7692,31,-0.1780,38,0.20820,28,-0.3065
ENSG00000134759,ELP2,41,0.43253,37,0.26122,35,0.28036,26,-0.3054,20,-0.8490
ENSG00000134775,FHOD3,28,0.01517,32,0.21628,32,0.31816,30,0.10778,20,-0.6413
ENSG00000134779,TPGS2,81,-0.4692,85,-0.3722,144,0.80422,80,-0.4575,82,-0.4973
ENSG00000101489,CELF4,873,1.33439,261,-0.7830,447,0.07660,185,-1.3026,259,-0.9244
ENSG00000078142,PIK3C3,55,0.82927,22,-0.6983,32,-0.2068,49,0.55439,25,-0.5573
ENSG00000152214,RIT2,25,2.07805,1,-2.5198,4,-1.4218,8,-0.0826,8,-0.1017
ENSG00000132872,SYT4,396,1.17850,107,-1.0373,225,0.15140,137,-0.6728,126,-0.9215
ENSG00000152217,SETBP1,24,1.12352,4,-1.7349,10,-0.5236,14,0.09372,13,-0.0035
ENSG00000141469,SLC14A1,6,-0.6909,4,-1.2040,4,-1.4827,25,1.67298,16,1.14010
ENSG00000152223,EPG5,17,0.46841,14,0.13599,15,0.32863,10,-0.3787,8,-0.8702
ENSG00000152234,ATP5F1A,459,0.32928,366,-0.0635,399,0.11610,317,-0.2858,325,-0.2970
ENSG00000152242,C18orf25,21,0.21018,16,-0.2815,20,0.17163,33,0.91102,11,-0.9097
ENSG00000141622,RNF165,38,0.51170,22,-0.4027,31,0.21239,22,-0.3810,22,-0.4541
ENSG00000101638,ST8SIA5,36,0.95587,11,-0.9770,25,0.37129,6,-1.7340,14,-0.7076
ENSG00000078043,PIAS2,68,1.10380,27,-0.5143,32,-0.3588,38,0.03459,29,-0.4457
ENSG00000167216,KATNAL2,12,0.25181,2,-1.9785,7,-0.7873,14,0.50176,15,0.86861
ENSG00000167220,HDHD2,67,0.46208,46,-0.1832,45,-0.3202,53,0.05531,54,0.07336
ENSG00000134049,IER3IP1,34,-0.2345,32,-0.2953,48,0.57573,37,-0.0774,29,-0.4996
ENSG00000175387,SMAD2,53,0.07110,28,-0.9074,55,0.21225,53,0.06326,49,-0.0732
ENSG00000134030,CTIF,57,0.40868,64,0.53642,52,0.34006,11,-2.1561,32,-0.6135
ENSG00000101665,SMAD7,18,0.26791,15,0.01140,19,0.58341,14,-0.1054,7,-1.1950
ENSG00000141627,DYM,25,-0.1050,22,-0.3196,34,0.63896,22,-0.3073,19,-0.5998
ENSG00000177576,C18orf32,210,0.00740,174,-0.2839,209,0.00784,219,0.07627,215,0.05855
ENSG00000265681,RPL17,857,-0.4160,952,-0.2208,989,-0.2454,1917,0.90789,1208,0.19059
ENSG00000167315,ACAA2,34,0.52045,16,-0.6453,13,-1.3475,32,0.35651,40,0.99226
