Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000271447,MMP28,11,0.00512,18,0.80985,18,0.84701,12,0.09284,8,-0.8613
ENSG00000273611,ZNHIT3,57,-0.4633,69,-0.1545,75,-0.0294,106,0.55791,75,-0.0243
ENSG00000278311,GGNBP2,47,-0.6810,52,-0.5126,96,0.46408,103,0.59258,70,-0.0822
ENSG00000278535,DHRS11,13,-1.4053,24,-0.4440,26,-0.3310,38,0.27160,37,0.56664
ENSG00000275700,AATF,33,1.02685,18,0.03316,12,-0.5989,16,-0.1659,16,-0.2808
ENSG00000278540,ACACA,28,-0.6060,28,-0.6215,40,-0.0331,28,-0.6217,49,0.66709
ENSG00000276023,DUSP14,5,-2.0567,15,-0.4163,11,-0.9242,16,-0.4031,27,1.16488
ENSG00000275066,SYNRG,20,0.19447,17,-0.0980,12,-0.6343,22,0.34160,18,0.02027
ENSG00000278053,DDX52,16,0.38093,10,-0.3882,14,0.15059,30,1.49059,9,-0.9609
ENSG00000278845,MRPL45,15,-0.9537,21,-0.4192,34,0.38469,26,-0.0417,30,0.29500
ENSG00000274211,SOCS7,11,-1.0662,11,-1.1738,38,0.82452,19,-0.2540,25,0.35411
ENSG00000275832,ARHGAP23,121,1.72550,46,0.01912,43,-0.0876,33,-0.4953,33,-0.8565
ENSG00000277363,SRCIN1,116,0.61561,71,-0.2004,97,0.31579,91,0.20209,69,-0.4328
ENSG00000273604,EPOP,0,-3.8430,12,0.08842,18,0.75937,31,1.78746,8,-0.9190
ENSG00000275023,MLLT6,70,1.22634,61,0.95478,18,-0.9565,21,-0.7661,28,-0.6131
ENSG00000277972,CISD3,48,-0.4754,61,-0.0781,61,-0.0824,53,-0.3155,71,0.35239
ENSG00000277258,PCGF2,9,-0.5785,16,0.24224,10,-0.4926,12,-0.2328,15,0.36120
ENSG00000277791,PSMB3,103,-0.6737,111,-0.5657,167,0.09048,243,0.71539,160,0.03601
ENSG00000276293,PIP4K2B,94,-0.9168,159,-0.0896,192,0.21456,215,0.40546,171,0.04980
ENSG00000125691,RPL23,669,1.04708,414,0.21850,335,-0.1241,298,-0.3124,308,-0.4755
ENSG00000002834,LASP1,20,-1.5841,46,-0.3157,76,0.51173,80,0.58504,56,0.02337
ENSG00000263874,LINC00672,30,-0.9267,34,-0.7478,131,1.54058,23,-1.3122,54,-0.0065
ENSG00000161381,PLXDC1,14,0.34807,16,0.64057,20,1.02292,9,-0.2866,8,-0.8820
ENSG00000067191,CACNB1,8,-3.6527,61,-0.6309,123,0.48247,128,0.54757,101,0.33744
ENSG00000108298,RPL19,2068,1.68590,847,0.09086,792,-0.0176,521,-0.6818,596,-0.8262
ENSG00000141750,STAC2,17,-0.6058,22,-0.2427,56,1.34521,27,0.06577,22,-0.4847
ENSG00000108306,FBXL20,15,-0.6207,13,-0.7703,24,0.14797,14,-0.7472,27,0.67099
ENSG00000171532,NEUROD2,16,-3.1994,75,-0.9481,243,0.96731,255,1.05524,129,-0.1883
ENSG00000131771,PPP1R1B,111,0.78763,103,0.65880,137,1.17269,53,-0.4121,44,-1.2024
ENSG00000131748,STARD3,30,-0.0711,18,-0.8649,39,0.38016,40,0.42578,31,-0.0571
ENSG00000141741,MIEN1,107,0.02412,95,-0.1660,85,-0.3503,86,-0.3228,115,0.30425
ENSG00000172057,ORMDL3,31,0.38995,25,0.03781,25,0.03955,27,0.20187,22,-0.2873
ENSG00000108344,PSMD3,40,-1.1933,47,-0.9388,111,0.43090,73,-0.2555,100,0.55827
ENSG00000008838,MED24,37,-0.1940,30,-0.5133,52,0.34976,62,0.62294,40,-0.1940
ENSG00000126351,THRA,170,0.21834,174,0.24853,268,0.99601,143,-0.0645,117,-0.6850
ENSG00000126368,NR1D1,9,-2.1688,29,-0.4822,37,-0.0887,38,-0.0266,48,0.74134
ENSG00000188895,MSL1,42,-0.9426,62,-0.3632,107,0.53539,106,0.51326,76,-0.0580
ENSG00000108349,CASC3,109,1.09483,55,-0.0536,58,0.02837,45,-0.3940,50,-0.4266
ENSG00000108352,RAPGEFL1,4,-3.3786,23,-0.9736,44,0.00817,66,0.70394,51,0.55493
ENSG00000171475,WIPF2,42,-0.6304,40,-0.7008,70,0.17708,49,-0.3934,73,0.52794
ENSG00000073584,SMARCE1,48,0.39961,32,-0.2623,46,0.31032,30,-0.3851,37,-0.0759
ENSG00000213424,KRT222,8,-2.7090,41,-0.3486,88,0.89808,45,-0.2046,56,0.29352
ENSG00000186395,KRT10,79,-0.1293,92,0.10958,118,0.52813,102,0.27427,76,-0.3533
ENSG00000128422,KRT17,99,-0.6546,37,-2.1160,1183,5.83065,1,-6.7483,5,-5.9006
ENSG00000173812,EIF1,1010,0.52067,579,-0.3868,700,-0.0862,772,0.07294,716,-0.0956
ENSG00000141698,NT5C3B,39,-1.6638,85,-0.4951,124,0.10183,172,0.64939,125,0.25334
ENSG00000131473,ACLY,33,-1.0285,30,-1.1687,57,-0.1885,105,0.84498,70,0.30754
ENSG00000173786,CNP,1882,3.62134,218,-0.7237,203,-0.8378,122,-1.6071,135,-2.1578
ENSG00000168259,DNAJC7,64,-0.9090,87,-0.4366,104,-0.1456,115,0.00638,132,0.50790
ENSG00000108773,KAT2A,39,-0.7249,32,-1.0473,46,-0.4781,49,-0.3664,79,0.91368
ENSG00000108774,RAB5C,96,-0.0592,81,-0.3304,114,0.22078,136,0.51688,93,-0.1856
ENSG00000167925,GHDC,18,0.41341,8,-0.8019,15,0.16808,8,-0.7650,15,0.25531
ENSG00000173757,STAT5B,25,-0.0747,27,0.04487,28,0.10562,15,-0.8879,28,0.25017
ENSG00000168610,STAT3,41,0.48480,11,-1.5089,19,-0.7271,28,-0.1710,35,0.50128
ENSG00000033627,ATP6V0A1,131,-1.6229,223,-0.8183,420,0.18925,470,0.37463,425,0.44962
ENSG00000266962,AC067852.2,8,-0.9600,8,-1.0953,15,-0.1240,24,0.69255,18,0.34400
ENSG00000068120,COASY,41,0.21665,33,-0.1049,29,-0.3350,53,0.66291,33,-0.2430
ENSG00000108788,MLX,20,-0.2337,9,-1.4897,16,-0.5941,44,1.04550,25,0.14216
ENSG00000141699,RETREG3,26,0.03633,16,-0.7078,11,-1.2198,37,0.64904,27,0.26582
ENSG00000131462,TUBG1,7,-2.7760,22,-1.1778,53,0.22657,70,0.67832,53,0.47963
ENSG00000037042,TUBG2,70,-0.8272,101,-0.2422,135,0.22129,144,0.32892,122,0.11839
ENSG00000108797,CNTNAP1,46,-1.9915,90,-0.9764,204,0.31595,188,0.18077,197,0.57773
ENSG00000108799,EZH1,26,-0.4239,27,-0.4098,24,-0.5621,49,0.58174,37,0.22176
ENSG00000131477,RAMP2,47,1.47192,22,0.11488,5,-1.9219,8,-1.3589,20,-0.0620
ENSG00000131475,VPS25,32,-0.0986,21,-0.7530,32,-0.1008,35,0.07631,37,0.29667
ENSG00000183978,COA3,113,-0.3436,96,-0.6048,158,0.19171,148,0.08586,150,0.21701
ENSG00000126581,BECN1,34,-0.6426,38,-0.4699,74,0.61866,59,0.24419,50,-0.0143
ENSG00000131467,PSME3,30,-1.0662,34,-0.8436,59,-0.0037,74,0.36700,67,0.43889
ENSG00000266967,AARSD1,23,-1.3110,29,-0.9540,64,0.27156,56,0.05794,63,0.54066
ENSG00000198863,RUNDC1,14,-1.1353,14,-1.2331,20,-0.6245,51,0.86857,35,0.47600
ENSG00000131469,RPL27,942,0.86484,683,0.31260,540,-0.0726,419,-0.4762,499,-0.3709
ENSG00000108828,VAT1,67,1.13713,26,-0.4754,30,-0.2416,61,0.96559,25,-0.8467
ENSG00000108830,RND2,58,0.87884,23,-0.5929,18,-1.0257,5,-2.7579,41,0.63872
ENSG00000267002,AC060780.1,10,-0.4490,11,-0.4068,31,1.37457,9,-0.5707,12,-0.2783
ENSG00000188554,NBR1,93,0.77324,43,-0.4827,71,0.31015,43,-0.4840,55,-0.1738
ENSG00000175906,ARL4D,0,-8.1456,8,-1.0956,58,2.20843,15,-0.2319,15,-0.4262
ENSG00000067596,DHX8,13,-0.3172,3,-2.4466,25,0.77949,14,-0.1987,17,0.33268
ENSG00000108861,DUSP3,57,-1.4267,105,-0.5009,132,-0.1437,176,0.32757,165,0.49043
ENSG00000108852,MPP2,28,-1.0308,40,-0.4712,50,-0.1246,67,0.35208,60,0.37934
ENSG00000091947,TMEM101,18,-0.3993,8,-1.6076,25,0.12265,24,0.01415,27,0.52165
ENSG00000161654,LSM12,32,0.26989,21,-0.3864,19,-0.5837,22,-0.3450,30,0.35483
ENSG00000141349,G6PC3,59,0.67891,47,0.28345,47,0.29237,29,-0.4921,34,-0.3979
ENSG00000108840,HDAC5,102,-0.2413,155,0.44242,98,-0.3063,63,-0.9952,130,0.31346
ENSG00000168591,TMUB2,28,-0.8574,32,-0.6701,20,-1.3278,54,0.16128,61,0.84966
ENSG00000087152,ATXN7L3,34,-1.5429,86,-0.1057,74,-0.3316,98,0.10975,107,0.54325
ENSG00000108312,UBTF,50,-0.1702,49,-0.1852,56,0.01238,69,0.34864,55,-0.0225
ENSG00000108309,RUNDC3A,100,-1.8790,336,-0.0182,307,-0.1669,410,0.30659,382,0.40385
ENSG00000013306,SLC25A39,47,-0.0831,40,-0.3560,32,-0.6926,43,-0.2500,57,0.49927
ENSG00000030582,GRN,69,0.32183,48,-0.2704,65,0.23107,109,1.12215,43,-0.7336
ENSG00000161682,FAM171A2,14,-1.8247,46,0.01600,48,0.07787,74,0.79481,46,0.01978
ENSG00000186566,GPATCH8,25,0.44288,9,-1.1696,18,-0.1097,35,1.04635,17,-0.3616
ENSG00000180329,CCDC43,26,0.16866,19,-0.3077,23,-0.0057,21,-0.1696,24,0.11029
ENSG00000073670,ADAM11,22,-2.1295,49,-0.9813,98,0.12005,141,0.72268,102,0.39707
ENSG00000131097,HIGD1B,60,2.86539,21,0.65652,2,-2.3927,4,-1.6897,7,-1.5570
ENSG00000108883,EFTUD2,23,-1.2024,27,-0.9940,49,-0.0508,92,0.99048,53,0.16035
ENSG00000131095,GFAP,8016,4.26151,1730,0.52346,418,-1.7074,291,-2.2491,180,-3.8544
ENSG00000131094,C1QL1,50,0.59494,38,0.14438,9,-1.9860,11,-1.6887,41,0.58310
ENSG00000172992,DCAKD,32,0.44859,26,0.09808,33,0.50332,25,0.02528,21,-0.4784
ENSG00000136448,NMT1,60,-0.5432,59,-0.5693,109,0.41036,113,0.47121,85,-0.0140
ENSG00000161714,PLCD3,90,1.20971,46,0.05656,28,-0.7450,13,-1.8091,45,0.00748
ENSG00000186834,HEXIM1,27,-1.0065,30,-0.8418,51,0.00361,53,0.04392,60,0.57573
ENSG00000184922,FMNL1,11,-2.1232,49,0.17790,48,0.16289,36,-0.2938,50,0.46407
ENSG00000120088,CRHR1,0,-7.8611,4,-1.7967,0,-4.7107,13,-0.0815,22,2.23020
ENSG00000186868,MAPT,133,-1.1638,166,-0.8194,360,0.41574,364,0.43057,299,0.22653
ENSG00000120071,KANSL1,28,-0.0758,15,-1.0223,25,-0.2770,34,0.22093,33,0.35580
ENSG00000073969,NSF,50,-3.8708,312,-1.1884,495,-0.4733,1120,0.87680,804,0.70137
ENSG00000108433,GOSR2,41,-0.1372,31,-0.5954,53,0.27653,54,0.29100,45,0.01069
ENSG00000179673,RPRML,17,-1.0501,20,-0.8179,155,2.99903,37,0.13252,15,-1.8571
ENSG00000004897,CDC27,20,-1.2830,32,-0.5533,41,-0.1443,76,0.87906,48,0.16819
ENSG00000141279,NPEPPS,63,-1.0022,65,-0.9390,148,0.36308,136,0.22459,131,0.34837
ENSG00000108424,KPNB1,134,0.21387,64,-0.9561,118,0.01137,176,0.67440,113,-0.1216
ENSG00000198933,TBKBP1,14,-0.6140,20,-0.0683,14,-0.6757,20,-0.0868,24,0.50879
ENSG00000159111,MRPL10,34,-0.2907,39,-0.0865,48,0.24579,49,0.28515,40,-0.0865
ENSG00000141295,SCRN2,14,-0.5599,10,-1.0137,19,-0.0377,22,0.18276,23,0.45043
ENSG00000264920,AC018521.5,24,-0.2773,38,0.47135,26,-0.1355,27,-0.0874,28,-0.0244
ENSG00000108439,PNPO,21,-1.2852,39,-0.3551,50,0.02946,22,-1.2028,61,0.88358
ENSG00000108465,CDK5RAP3,62,0.50060,38,-0.2994,43,-0.0967,62,0.49752,41,-0.3054
ENSG00000082641,NFE2L1,127,-0.3769,100,-0.7382,161,0.00642,209,0.43359,169,0.18228
ENSG00000108468,CBX1,77,0.37392,53,-0.2278,56,-0.1299,73,0.28273,58,-0.1506
ENSG00000002919,SNX11,7,-1.2003,14,-0.1884,11,-0.6282,20,0.32891,19,0.50213
ENSG00000136436,CALCOCO2,49,1.92828,15,-0.1435,20,0.32159,20,0.28813,9,-1.4868
ENSG00000159199,ATP5MC1,110,-1.4435,221,-0.3783,175,-0.7442,328,0.25781,337,0.69239
ENSG00000159202,UBE2Z,62,-0.5714,46,-1.0377,103,0.23600,112,0.37100,96,0.24820
ENSG00000159210,SNF8,62,0.26254,54,0.03452,60,0.19898,64,0.31201,47,-0.3433
ENSG00000198740,ZNF652,50,2.27934,12,-0.2646,10,-0.6293,4,-1.7259,11,-0.8058
ENSG00000167085,PHB,74,-0.4119,75,-0.4020,77,-0.3578,75,-0.3938,113,0.58355
ENSG00000182575,NXPH3,17,0.20769,13,-0.2567,90,3.84683,2,-2.5962,3,-3.2488
ENSG00000121067,SPOP,66,0.24357,35,-0.7293,109,1.11649,62,0.15048,47,-0.5190
ENSG00000121073,SLC35B1,23,-1.1704,22,-1.2846,47,-0.1066,66,0.47177,58,0.55104
ENSG00000136504,KAT7,10,-1.7578,19,-0.7775,37,0.21471,58,0.98094,33,0.09537
ENSG00000005884,ITGA3,9,-0.8414,8,-1.0052,12,-0.4646,38,1.47687,15,-0.1197
ENSG00000005882,PDK2,50,-1.0713,61,-0.7703,108,0.14569,163,0.83142,102,0.09726
ENSG00000167100,SAMD14,15,-0.2971,25,0.47077,32,0.92620,13,-0.5259,16,-0.3900
ENSG00000108819,PPP1R9B,59,-0.1828,108,0.81451,72,0.13177,60,-0.1760,60,-0.3190
ENSG00000108826,MRPL27,78,-0.1488,82,-0.0639,83,-0.0428,71,-0.2824,91,0.20590
ENSG00000108829,LRRC59,28,-0.5111,25,-0.6734,35,-0.1681,44,0.20242,44,0.38945
ENSG00000136444,RSAD1,11,-1.1048,13,-0.8149,30,0.49702,12,-0.9073,27,0.67568
ENSG00000006282,SPATA20,30,0.00839,21,-0.5427,25,-0.2568,11,-1.4561,36,0.70635
ENSG00000154945,ANKRD40,325,2.80251,71,-0.1259,53,-0.5924,24,-1.7938,44,-1.4091
ENSG00000108848,LUC7L3,263,1.71249,73,-0.5091,83,-0.3007,87,-0.2308,79,-0.6683
ENSG00000141232,TOB1,57,1.55841,17,-0.4989,38,0.82472,11,-1.0863,17,-0.8304
ENSG00000008294,SPAG9,188,1.14795,81,-0.2715,107,0.17205,78,-0.3338,82,-0.4630
ENSG00000239672,NME1,97,-1.1374,156,-0.4115,157,-0.4014,189,-0.1043,244,0.69782
ENSG00000243678,NME2,314,-0.1572,338,-0.0354,304,-0.2082,297,-0.2427,372,0.24694
ENSG00000011260,UTP18,19,-0.8268,24,-0.4702,32,-0.0305,29,-0.1681,38,0.52232
ENSG00000154975,CA10,16,-2.1566,24,-1.5611,80,0.29142,69,0.04170,83,0.80157
ENSG00000166260,COX11,35,-0.9009,51,-0.3005,94,0.68574,83,0.48037,59,-0.1531
ENSG00000108924,HLF,39,-1.6931,62,-1.0050,219,1.05560,158,0.49039,116,-0.0409
ENSG00000108960,MMD,43,-1.5948,97,-0.3566,278,1.44109,214,0.95331,93,-0.7695
ENSG00000153933,DGKE,9,-2.5246,25,-1.1139,22,-1.2871,43,-0.2422,71,1.50264
ENSG00000121058,COIL,19,0.53990,6,-1.2736,8,-0.7410,14,0.00867,15,0.35846
ENSG00000121064,SCPEP1,25,-0.6056,18,-1.0727,14,-1.4322,69,1.07706,41,0.35405
ENSG00000121057,AKAP1,25,-0.9687,33,-0.5346,28,-0.7592,51,0.15068,56,0.69911
ENSG00000153944,MSI2,76,1.44901,54,0.83077,28,-0.2452,7,-2.2949,26,-0.6497
ENSG00000181610,MRPS23,39,-1.0466,52,-0.6189,77,0.00324,91,0.28144,87,0.41166
ENSG00000180891,CUEDC1,59,2.17434,19,0.09636,10,-0.9429,8,-1.1579,13,-0.8630
ENSG00000136451,VEZF1,73,2.76631,11,-0.6827,15,-0.1779,10,-0.8674,9,-1.5132
ENSG00000136450,SRSF1,53,-0.1226,39,-0.6222,61,0.08876,55,-0.0753,62,0.25409
ENSG00000264364,DYNLL2,258,-0.2834,248,-0.3425,182,-0.8298,263,-0.2496,364,0.61121
ENSG00000005379,TSPOAP1,25,-1.1938,41,-0.4460,74,0.49936,44,-0.3334,61,0.40724
ENSG00000213246,SUPT4H1,51,-0.4027,67,0.02420,83,0.37348,64,-0.0496,66,-0.0107
ENSG00000108389,MTMR4,11,-2.2972,30,-0.8594,34,-0.6786,72,0.51246,65,0.81208
ENSG00000108387,SEPTIN4,1182,2.70580,246,-0.2736,240,-0.3123,117,-1.4223,169,-1.4022
ENSG00000108384,RAD51C,17,-0.9469,32,0.04349,33,0.08601,51,0.82139,30,-0.1664
ENSG00000175175,PPM1E,5,-3.4059,22,-1.3532,63,0.24255,76,0.55764,64,0.61878
ENSG00000108395,TRIM37,32,-2.5938,82,-1.2122,155,-0.2162,218,0.33705,223,0.86638
ENSG00000182628,SKA2,56,1.13182,36,0.35311,34,0.25770,12,-1.3174,24,-0.4980
ENSG00000153982,GDPD1,11,-1.6628,16,-1.0058,23,-0.4785,47,0.63161,38,0.62763
ENSG00000175155,YPEL2,47,0.71535,22,-0.4949,27,-0.2216,46,0.65264,27,-0.3958
ENSG00000108406,DHX40,19,-0.3127,18,-0.3555,23,0.00614,29,0.42246,23,0.05259
ENSG00000141367,CLTC,141,-1.9418,236,-1.1757,535,0.11050,726,0.62054,572,0.48286
ENSG00000141378,PTRH2,13,-1.1972,15,-1.0143,19,-0.6609,28,-0.0734,37,0.97393
ENSG00000062716,VMP1,48,-0.8242,40,-1.0717,60,-0.4648,135,0.86801,88,0.31806
ENSG00000108443,RPS6KB1,22,-0.1963,14,-0.8878,25,-0.0241,29,0.25097,27,0.25944
ENSG00000170832,USP32,19,-0.9244,19,-0.9212,40,0.21520,44,0.38413,38,0.31926
ENSG00000062725,APPBP2,39,-0.5223,24,-1.2687,64,0.26237,57,0.07689,61,0.40736
ENSG00000141376,BCAS3,19,-0.7047,18,-0.7788,35,0.25498,54,1.01131,28,-0.1497
ENSG00000108510,MED13,41,0.64524,11,-1.3539,34,0.35390,38,0.53102,25,-0.3270
ENSG00000146872,TLK2,27,0.02798,16,-0.8171,25,-0.1220,28,0.07824,29,0.26967
ENSG00000170921,TANC2,20,-1.7103,22,-1.5832,130,1.27273,55,-0.1757,66,0.21245
ENSG00000008283,CYB561,5,-3.3694,26,-1.0528,24,-1.2072,80,0.73229,66,0.95526
ENSG00000136485,DCAF7,51,0.04154,38,-0.4317,52,0.05641,78,0.73847,46,-0.2433
ENSG00000136463,TACO1,6,-1.9617,20,-0.1340,18,-0.3534,27,0.31153,26,0.52841
ENSG00000266173,STRADA,14,-1.0903,13,-1.1923,41,0.57474,24,-0.3148,34,0.53587
ENSG00000136490,LIMD2,10,-1.6334,27,-0.1939,21,-0.5558,44,0.58140,35,0.42627
ENSG00000108588,CCDC47,73,0.49087,34,-0.7033,86,0.78188,56,0.04776,47,-0.3914
ENSG00000198231,DDX42,65,0.08352,37,-0.8223,74,0.28092,86,0.53622,59,-0.1386
ENSG00000087191,PSMC5,157,-0.4585,184,-0.2012,215,0.04323,228,0.14341,219,0.16234
ENSG00000266402,SNHG25,295,2.45420,105,0.44259,79,-0.0211,68,-0.2618,35,-1.9520
ENSG00000136478,TEX2,62,0.03704,23,-1.4805,90,0.64892,93,0.71044,56,-0.2655
ENSG00000108654,DDX5,304,0.17402,171,-0.7418,298,0.14046,278,0.02542,282,0.10175
ENSG00000120063,GNA13,34,1.60159,18,0.42146,26,1.06509,7,-0.9375,7,-1.4561
ENSG00000154229,PRKCA,69,-1.7874,173,-0.3876,51,-2.2378,291,0.45552,281,0.93980
ENSG00000198265,HELZ,30,0.18804,14,-0.9572,27,0.01753,30,0.21759,27,0.11796
ENSG00000197170,PSMD12,32,-1.3625,53,-0.6184,67,-0.2391,79,0.00843,95,0.70563
ENSG00000154217,PITPNC1,30,-0.2813,38,0.11279,71,1.16943,26,-0.5094,31,-0.3941
ENSG00000130935,NOL11,11,-0.8176,14,-0.5141,16,-0.3018,32,0.84754,20,0.12953
ENSG00000171634,BPTF,106,1.40930,60,0.39490,59,0.36308,42,-0.1918,31,-1.0746
ENSG00000186665,C17orf58,4,-1.7029,6,-1.2210,26,1.02241,14,0.03627,15,0.23910
ENSG00000182481,KPNA2,22,-1.6019,19,-1.8081,41,-0.6944,133,1.27118,71,0.39971
ENSG00000278730,AC005332.6,21,1.01884,20,0.93718,11,-0.0410,6,-0.9737,9,-0.6897
ENSG00000196704,AMZ2,68,-0.6092,76,-0.4284,118,0.28067,117,0.26558,103,0.12488
ENSG00000108946,PRKAR1A,226,-1.0890,214,-1.1697,429,-0.0880,567,0.36949,528,0.55596
ENSG00000141338,ABCA8,101,5.54854,7,-0.8503,5,-1.3738,2,-2.3770,0,-6.7311
ENSG00000154265,ABCA5,7,-2.3960,17,-1.1619,29,-0.3441,48,0.47172,45,0.80895
ENSG00000108984,MAP2K6,9,-1.2037,5,-1.9525,16,-0.2839,12,-0.7430,26,1.29895
ENSG00000125398,SOX9,38,0.88923,37,0.83324,33,0.67157,7,-1.7039,17,-0.7470
ENSG00000180616,SSTR2,22,-0.8988,11,-1.8921,193,3.21629,70,0.97401,12,-2.6090
ENSG00000166685,COG1,13,-1.5701,25,-0.5891,60,0.82888,37,0.04479,39,0.18513
ENSG00000133193,FAM104A,18,-0.0776,14,-0.5237,24,0.37405,28,0.61316,18,-0.2400
ENSG00000179604,CDC42EP4,65,1.08316,75,1.34222,45,0.42772,4,-2.9835,24,-0.9644
ENSG00000172809,RPL38,2339,1.31494,1471,0.48859,1139,0.06330,726,-0.6518,837,-0.7618
ENSG00000141540,TTYH2,272,3.56628,35,-0.5843,57,0.19667,5,-3.3588,17,-2.4249
ENSG00000109062,SLC9A3R1,94,1.62837,64,0.91661,52,0.53226,7,-2.5065,24,-1.1788
ENSG00000109065,NAT9,15,-0.4143,16,-0.2241,11,-0.8275,17,-0.2174,22,0.60110
ENSG00000161509,GRIN2C,22,0.39588,41,1.46503,22,0.34122,3,-2.6431,14,-0.6354
ENSG00000167861,HID1,37,-0.9772,43,-0.7612,51,-0.4966,90,0.42044,81,0.55162
ENSG00000167862,MRPL58,7,-1.9174,24,-0.1678,26,-0.0157,47,0.95448,27,0.04241
ENSG00000180901,KCTD2,43,-0.8500,42,-0.8841,72,-0.0680,92,0.34535,85,0.43437
ENSG00000167863,ATP5PD,202,-0.8813,327,-0.1242,239,-0.6201,286,-0.3377,425,0.68905
ENSG00000125449,ARMC7,3,-1.9478,12,-0.1152,8,-0.7214,25,1.10832,13,0.15797
ENSG00000125458,NT5C,59,2.23837,26,0.62479,13,-0.4219,9,-1.0072,10,-1.3861
ENSG00000189159,JPT1,33,-2.4657,100,-0.8372,168,-0.0168,345,1.21799,177,0.12743
ENSG00000188612,SUMO2,248,-0.2381,198,-0.5930,406,0.57684,232,-0.3390,300,0.14708
ENSG00000125450,NUP85,15,0.03665,9,-0.7229,36,1.61454,11,-0.3255,11,-0.6205
ENSG00000125447,GGA3,18,-1.2793,25,-0.7651,53,0.41504,73,0.96223,41,-0.0684
ENSG00000125445,MRPS7,68,-0.4376,84,-0.1092,69,-0.4140,92,0.03210,99,0.33896
ENSG00000177885,GRB2,62,-1.3045,84,-0.8373,193,0.48551,166,0.23190,158,0.32034
ENSG00000177728,TMEM94,54,0.06862,57,0.15663,62,0.28246,37,-0.5321,51,-0.0308
ENSG00000177303,CASKIN2,25,0.97190,17,0.33425,20,0.53061,2,-2.7036,13,-0.3497
ENSG00000161526,SAP30BP,77,0.83464,39,-0.2663,33,-0.5572,34,-0.4872,47,0.04587
ENSG00000132475,H3F3B,575,1.66914,193,-0.2411,226,0.01300,171,-0.4307,171,-0.7696
ENSG00000132471,WBP2,258,-0.7921,322,-0.4490,404,-0.0900,473,0.16734,477,0.38803
ENSG00000132481,TRIM47,33,1.63561,22,0.88843,18,0.60468,6,-1.1504,7,-1.4139
ENSG00000204316,MRPL38,73,0.10792,40,-0.8282,72,0.08647,66,-0.0607,73,0.21107
ENSG00000161533,ACOX1,29,-0.2120,37,0.18617,40,0.30545,33,0.00865,32,-0.1336
ENSG00000257949,TEN1,16,0.02014,12,-0.4538,23,0.63270,16,0.05481,15,-0.1682
ENSG00000167881,SRP68,42,-0.4393,39,-0.5521,72,0.42876,62,0.19094,57,0.07381
ENSG00000182473,EXOC7,68,-0.0893,40,-0.9127,96,0.47849,63,-0.1936,76,0.17779
ENSG00000141576,RNF157,54,-0.7444,97,0.18936,34,-1.4556,59,-0.6135,107,0.81019
ENSG00000185262,UBALD2,57,0.75480,23,-0.7124,41,0.19744,34,-0.1111,34,-0.1726
ENSG00000161542,PRPSAP1,37,-0.1139,25,-0.7555,24,-0.8090,25,-0.7334,50,0.83912
ENSG00000175931,UBE2O,14,-2.3148,25,-1.4816,50,-0.4115,68,0.07861,85,1.11400
ENSG00000161544,CYGB,9,-1.2680,12,-0.8748,6,-1.9585,5,-2.1917,33,1.95601
ENSG00000163597,SNHG16,40,0.47736,28,-0.0952,26,-0.1961,42,0.56774,26,-0.3662
ENSG00000182534,MXRA7,134,-0.1867,81,-0.9709,187,0.35228,59,-1.4484,179,0.63301
ENSG00000181038,METTL23,24,0.53534,13,-0.4391,21,0.30277,15,-0.2069,17,-0.1433
ENSG00000161547,SRSF2,79,-0.6047,70,-0.8008,118,0.02376,122,0.07451,132,0.43376
ENSG00000092931,MFSD11,24,0.78443,13,-0.2760,14,-0.0776,14,-0.1085,14,-0.2094
ENSG00000167889,MGAT5B,1,-4.7696,34,-0.3013,1,-4.6901,25,-0.7732,62,1.96947
ENSG00000234912,SNHG20,6,-1.3076,10,-0.7145,18,0.24795,22,0.60879,16,0.21385
ENSG00000129657,SEC14L1,34,-0.6372,39,-0.4255,23,-1.2375,40,-0.3834,64,0.91891
ENSG00000184640,SEPTIN9,36,-0.6129,42,-0.3704,87,0.84428,69,0.44310,48,-0.2772
ENSG00000078687,TNRC6C,98,1.17537,33,-0.6224,59,0.30724,48,-0.0507,41,-0.5352
ENSG00000141524,TMC6,74,4.21125,10,-0.1663,7,-0.6555,1,-3.0329,2,-3.2969
ENSG00000108639,SYNGR2,95,3.35628,12,-0.6272,9,-1.0302,12,-0.7108,8,-2.0240
ENSG00000183077,AFMID,76,1.94240,13,-1.0877,16,-0.6968,22,-0.2629,21,-0.5881
ENSG00000087157,PGS1,13,-0.8451,19,-0.2798,18,-0.3606,17,-0.4472,27,0.69261
ENSG00000108669,CYTH1,92,1.62703,34,-0.0902,34,-0.1168,20,-0.9398,30,-0.6007
ENSG00000055483,USP36,18,0.23205,9,-0.9131,13,-0.3428,9,-0.9161,19,0.62148
ENSG00000035862,TIMP2,278,-0.0968,176,-0.8114,155,-1.0073,278,-0.0940,353,0.67039
ENSG00000108679,LGALS3BP,175,2.51512,57,0.34815,24,-0.9916,40,-0.2431,24,-1.6046
ENSG00000171302,CANT1,26,-0.3420,17,-1.0168,28,-0.2251,43,0.47173,35,0.30955
