cluster_sn,cluster_xenium,n_genes,cor,p_value,n_genes_p01,cor_p01,p_value_p01,cluster_match,FDR,FDR_p01
Oligo.1,Vasc.Endo,243,0.07462687815395215,0.2462914053236896,67,0.050921861281826165,0.681695145505253,FALSE,0.5449551209748303,0.906015119125478
Oligo.1,Vasc.PC,240,0.09974565530651572,0.12325402306095658,66,0.05391921511324497,0.6664974074414284,FALSE,0.3930115888621416,0.9024412539306178
Oligo.1,Vasc.VLMC,206,0.013439858332732757,0.8478276672958331,54,0.05728987993138936,0.6799288327044868,FALSE,0.942484076734059,0.906015119125478
Oligo.1,Excit.L2,242,0.09954314933568045,0.12245027869228983,66,-0.11433044567372928,0.35979808509993483,FALSE,0.3928613108044299,0.7367294123474856
Oligo.1,Excit.L2_5.1,229,-0.1824518101785696,0.005679712195057186,61,-0.06885245901639343,0.5971389410281629,FALSE,0.053608407723354234,0.8670147221681638
Oligo.1,Excit.L2_5.2,231,0.16183434256897528,0.013871639337713418,63,0.1133352534562212,0.37554418236253606,FALSE,0.0938909153557608,0.7453677032312583
Oligo.1,Excit.L5.1,226,-0.003152573648850597,0.9623848643673093,60,-0.0036121144762434015,0.9782480884109644,FALSE,0.9935324780489085,0.9967431849224171
Oligo.1,Excit.L5.2,205,0.11393907314287306,0.10377300019410975,56,-0.0017771701982228299,0.9897935998429064,FALSE,0.3556611727720972,0.9987267550761455
Oligo.1,Excit.L6_CT,196,-0.057358015443584695,0.42422947001827443,52,-0.09220524203876033,0.5145065770541133,FALSE,0.7115005711127194,0.8234554533098393
Oligo.1,Excit.L6b,204,0.024510392887180103,0.7276391015184841,54,0.016047265103868877,0.9082089708603979,FALSE,0.8902787735739928,0.9862426188189516
Oligo.1,Inhib.Pax6,185,0.015461885447860205,0.8343844367572019,53,-0.020561199806482824,0.8836337682786674,FALSE,0.9349003834821276,0.9838167241356476
Oligo.1,Inhib.Lamp5_Lhx6,225,0.030936578171091453,0.644143493885895,62,-0.029387323411649163,0.8202560314671756,FALSE,0.8562872931692366,0.9582510378059585
Oligo.1,Inhib.Pvalb,224,0.005375827461029256,0.9361852337595703,61,-0.025224748810153356,0.8466843472619773,FALSE,0.9875858054204787,0.9738612142375417
Oligo.1,Inhib.Vip,236,0.014209351476945409,0.827976149251577,65,-0.028933566433566434,0.8186620317395269,FALSE,0.9320784136311613,0.9582510378059585
Oligo.1,Inhib.Chandelier,185,0.032019256282930904,0.6649746998173839,52,-0.018355673183642104,0.8971010512950333,FALSE,0.8581517075855624,0.9862426188189516
Oligo.1,Inhib.Sst,215,-0.03963268854596828,0.5629979297194767,59,-0.012682641729982468,0.9239815060893642,FALSE,0.8189705400831179,0.9877191193849288
Oligo.2,Astro.1,220,0.06024579771558015,0.37355274039814146,71,0.06441985244802145,0.5927488206957137,FALSE,0.6710006456607363,0.8662655967814481
Oligo.2,Astro.2,222,-0.016054546521441802,0.8118379836660845,72,0.0023795742491478553,0.9842387614513253,FALSE,0.9302310229507218,0.9985289794034317
Oligo.2,Astro.3,154,0.15286231794770694,0.05846959847105564,41,0.41986062717770045,0.006675915989992814,FALSE,0.2538811512558995,0.08010842287908167
Oligo.2,Astro.4,207,0.02382672554686063,0.7330599041988465,64,-0.02477106227106227,0.8456477305680746,FALSE,0.892589440522777,0.9736706104789984
Oligo.2,Astro.5,223,-0.03021278806032169,0.653378612930765,72,0.023795742491478554,0.8424340295706515,FALSE,0.8562872931692366,0.971972389122795
Oligo.2,Macro,124,-0.08380173092053503,0.3542951309201431,27,-0.09157509157509157,0.6485032342052783,FALSE,0.6589547120978507,0.8956395276774328
Oligo.2,Micro.2,216,0.05556627252051108,0.4161796201876369,70,0.13900796080832822,0.25048136026329804,FALSE,0.7106012819291799,0.6393565314483269
Oligo.2,Micro.3,114,0.09581417954273913,0.3100604503247995,22,0.17447769621682663,0.43564912245866444,FALSE,0.621735798828374,0.7842572869337843
Oligo.2,Micro.5,218,0.033460379493695666,0.6229297084423598,71,0.056740442655935606,0.637641973042084,FALSE,0.8457426268158034,0.8877754992042963
Oligo.2,OPC.2,221,0.11948703125173712,0.07631296225793391,71,0.1681421864520456,0.16071172870853276,FALSE,0.2900856031498363,0.5075585104410724
Oligo.2,OPC.4,178,0.12598504780680245,0.09378411268434964,53,0.13513949363005967,0.33362990759561245,FALSE,0.3343229942914316,0.7195357694569828
Oligo.2,OPC.5,221,0.059109253226900284,0.38155749138973905,72,0.0778506656376616,0.5148437941534684,FALSE,0.6791897082970262,0.8234554533098393
Oligo.2,Oligo.1,216,0.11195536979482965,0.10076926912032354,67,0.13971585920664062,0.25879819188709025,FALSE,0.34942341885157874,0.6516585102021777
Oligo.2,Oligo.2,211,0.24438369463854578,3.526480985045801e-4,64,0.37046703296703293,0.002742546903125512,TRUE,0.00798644223083902,0.050040958870574866
Oligo.2,Oligo.3,225,0.14991887905604723,0.024594996146211297,73,0.17373195112921136,0.1413534401327505,FALSE,0.14203610274437026,0.47174073453258225
Oligo.2,Oligo.4,224,-0.01167520819987188,0.8619450735673843,72,-0.023795742491478554,0.8424340295706515,FALSE,0.9441640776927565,0.971972389122795
Oligo.2,Oligo.5,188,0.14514896867838045,0.046944952101813084,57,0.2624449053668655,0.048867694801544966,FALSE,0.2151643637999766,0.2666861563612971
Oligo.2,Vasc.Endo,224,0.08515801836429641,0.20402476751373638,73,0.14806244600765145,0.21077092282209559,FALSE,0.49734524796351426,0.5886771259387116
Oligo.2,Vasc.PC,221,0.16842362724715668,0.012236769738475609,71,0.21492287055667336,0.07198108869767501,FALSE,0.08959242921139207,0.341866162507027
Oligo.2,Vasc.VLMC,187,-0.015552798769723151,0.8325293766047971,55,0.09935064935064934,0.46941682843452687,FALSE,0.9349003834821276,0.8125141764350771
Oligo.2,Excit.L2,224,0.014894298526585525,0.8244292049785147,73,0.1019067012217697,0.39011935799979575,FALSE,0.9320784136311613,0.7598492025152817
Oligo.2,Excit.L2_5.1,211,-0.21026558168648843,0.0021777933399060433,67,-0.19027855375528777,0.12285275623157138,FALSE,0.02734077508251609,0.4319162939210591
Oligo.2,Excit.L2_5.2,214,0.07535961257656786,0.2721757193754559,70,0.19293150205581314,0.10947982808338298,FALSE,0.5800054536506487,0.411230607530084
Oligo.2,Excit.L5.1,209,-0.06448682896051318,0.3532965551538772,67,-0.11824567004549445,0.3397424393741502,FALSE,0.6587221798069129,0.7258355488485936
Oligo.2,Excit.L5.2,192,-0.021300151913843154,0.7691335526535577,60,0.10263962211725482,0.43415949142794397,FALSE,0.9157667621759109,0.7842572869337843
Oligo.2,Excit.L6_CT,183,-0.11276464091859673,0.1284682663638191,60,-0.29997221450402894,0.02022478045433327,FALSE,0.3959683762169456,0.15487194895852463
Oligo.2,Excit.L6b,190,-0.08353606529412536,0.2516006818732943,64,-0.03388278388278388,0.7899496411154995,FALSE,0.5513526082382425,0.9450792176982065
Oligo.2,Inhib.Pax6,174,-0.013140465275207153,0.8632357281762345,56,0.08181818181818182,0.5478527261047571,FALSE,0.9441640776927565,0.8385986258320596
Oligo.2,Inhib.Lamp5_Lhx6,209,-0.09302013775697987,0.18022311741055613,66,-0.22592631249347672,0.06828935886451687,FALSE,0.47201292655145655,0.33050867190705563
Oligo.2,Inhib.Pvalb,206,-0.03217645262142786,0.6458785794491737,65,-0.1395541958041958,0.2668361578455846,FALSE,0.8562872931692366,0.6644160901366674
Oligo.2,Inhib.Vip,217,-0.04949336941050465,0.46795616877073865,70,0.061744379319394624,0.6108478893368172,FALSE,0.740396404013977,0.8721940488870519
Oligo.2,Inhib.Chandelier,171,0.027002183982528148,0.7256506707410129,56,0.11011619958988379,0.4180817515326342,FALSE,0.8897309179467833,0.7816311006914466
Oligo.2,Inhib.Sst,199,-0.042230851225826094,0.5533696126463384,65,-0.10502622377622378,0.40412885641197205,FALSE,0.8170144420840743,0.7683946623615386
Oligo.3,Astro.1,264,0.1481017941811399,0.01609838941991205,174,0.17019049517355278,0.02486230840817054,FALSE,0.10747768658958623,0.17932942451828815
Oligo.3,Astro.2,266,0.09105538916190199,0.13849665372035805,175,0.1103448275862069,0.14591183391981835,FALSE,0.4149378151493523,0.47979244212457917
Oligo.3,Astro.3,170,0.09047697559247929,0.2403802463812164,108,0.1571255727990702,0.10432677749982497,FALSE,0.540757758472057,0.40081559190654403
Oligo.3,Astro.4,244,0.17291054855457663,0.006839340650377162,163,0.24630765735060214,0.0015719151062504346,FALSE,0.060764911162966326,0.043840877474845046
Oligo.3,Astro.5,269,0.059650939848465236,0.32950919526788736,178,0.053917902309642544,0.47436259688052407,FALSE,0.6379572567423345,0.8159036666345014
Oligo.3,Macro,138,-0.012112176333195581,0.8877464207133136,89,0.010486891385767793,0.9222019229151778,FALSE,0.9627666876797015,0.9877191193849288
Oligo.3,Micro.2,258,0.09933691075669178,0.11139858425676606,170,0.08223813972801829,0.28604471053104064,FALSE,0.37565121540446955,0.6815908785355168
Oligo.3,Micro.3,126,0.22339107611548556,0.012064141449860386,78,0.34528762376863636,0.0020715457098596877,FALSE,0.08932104727300479,0.04579040350352198
Oligo.3,Micro.5,261,0.06146016833039734,0.32239650366730493,171,0.037806897544819654,0.6231400830221451,FALSE,0.6343576860915455,0.8807466660161293
Oligo.3,OPC.2,262,0.15421208502938033,0.012515169944485552,172,0.21066545918499702,0.005618549993055121,FALSE,0.08959242921139207,0.07304114990971658
Oligo.3,OPC.4,202,0.08703131176289455,0.21789652683386113,132,0.14641043970091777,0.09388539874854579,FALSE,0.5175488358615216,0.3918088108160954
Oligo.3,OPC.5,262,0.14555061017658236,0.01848144535980033,173,0.23470433085648337,0.0019292671608514553,FALSE,0.11728609555257902,0.04579040350352198
Oligo.3,Oligo.1,254,0.030710675232092154,0.6259299687071281,165,0.058718243261293525,0.4533648868845193,FALSE,0.8458559813997816,0.8019967461026782
Oligo.3,Oligo.2,243,0.03811253786415236,0.5540842740846238,157,0.08417628489385323,0.29422167175830943,FALSE,0.8170144420840743,0.6838665884112056
Oligo.3,Oligo.3,271,0.2058630586305863,6.657456137741907e-4,178,0.22992268564966079,0.002066525367855415,TRUE,0.012340982328359599,0.04579040350352198
Oligo.3,Oligo.4,270,-0.21090641389685266,4.98345571326754e-4,178,-0.18084451059601311,0.015807597416575836,FALSE,0.010098054997936857,0.13674847894023398
Oligo.3,Oligo.5,211,-0.0013144952159527855,0.9848507670177834,137,0.03126458453898855,0.7165189147697211,FALSE,0.9950308319466985,0.9213771272655639
Oligo.3,Vasc.Endo,270,0.21133562264990677,4.850946768390477e-4,178,0.27378770098592553,2.290605918603965e-4,FALSE,0.010005077709805358,0.015064102452936665
Oligo.3,Vasc.PC,263,0.12724317449595363,0.03925700698660113,173,0.20408981555733766,0.007161287170917394,FALSE,0.19392881043549892,0.08330957205882687
Oligo.3,Vasc.VLMC,224,0.18844971172325437,0.0047101661088090815,149,0.3087066932704517,1.3758681645875144e-4,FALSE,0.047306450918908595,0.010254804053392274
Oligo.3,Excit.L2,269,0.02756416184258386,0.6524621326209125,177,-0.0035858970585689303,0.9621912896730873,FALSE,0.8562872931692366,0.9951670090841064
Oligo.3,Excit.L2_5.1,256,-0.139091468299382,0.026124921760456984,166,-0.1384014009221426,0.07538419196964566,FALSE,0.14791315996729323,0.3472641644283667
Oligo.3,Excit.L2_5.2,257,0.07337359175640212,0.24097459081711478,167,0.05252146309790059,0.4998651150044225,FALSE,0.540757758472057,0.8209308489494117
Oligo.3,Excit.L5.1,250,0.03852388038208611,0.5440707045644309,164,-0.03228816671881163,0.6811833926256301,FALSE,0.8107743994260852,0.906015119125478
Oligo.3,Excit.L5.2,225,0.06228402865571009,0.35212011150062705,149,0.057322691819336115,0.48700355997689676,FALSE,0.6587221798069129,0.8209308489494117
Oligo.3,Excit.L6_CT,215,-0.032088434881306,0.6396095444495712,143,0.03814143602875997,0.6507058554343121,FALSE,0.8550335924065449,0.8956395276774328
Oligo.3,Excit.L6b,223,0.035876603701715803,0.5938272777569941,145,0.07382301999685088,0.37709910597683965,FALSE,0.8343923428337325,0.7453677032312583
Oligo.3,Inhib.Pax6,203,-0.0015564436768220435,0.9824091802093959,127,0.050554227596550434,0.571978352420826,FALSE,0.9950308319466985,0.8489501094789784
Oligo.3,Inhib.Lamp5_Lhx6,247,0.0501732831746497,0.4321713976637277,162,0.07874127986157861,0.31889683412599884,FALSE,0.7151260233547356,0.7132589611609603
Oligo.3,Inhib.Pvalb,249,0.0026638165565487757,0.9666204173294501,161,-0.060096043248217164,0.4484802282998211,FALSE,0.9950308319466985,0.7984570655313648
Oligo.3,Inhib.Vip,262,0.04939095772985418,0.42570963362304254,172,0.11203873374793348,0.14328047475763947,FALSE,0.7115696480964024,0.4739277241983459
Oligo.3,Inhib.Chandelier,206,-0.04709956175121059,0.5011001802333331,134,-0.0037531640045387104,0.9656461957592629,FALSE,0.7716942775593331,0.9951670090841064
Oligo.3,Inhib.Sst,237,0.01647588878932822,0.8006531794417168,156,-0.004643517567289911,0.9540838126531294,FALSE,0.9271967137569447,0.9937136084671272
Oligo.4,Astro.1,240,0.14842271567214704,0.021519309353028395,68,0.0779096843149979,0.5268315436503914,FALSE,0.12863544879657948,0.8322389832785918
Oligo.4,Astro.2,241,0.09723774904838656,0.13219070936633343,69,0.14267446108878337,0.2415998224424588,FALSE,0.4028503148235227,0.6280691392628419
Oligo.4,Astro.3,162,0.17904033668237454,0.022746141901186248,47,0.23543015726179464,0.11108375981581875,FALSE,0.13403976477484755,0.411230607530084
Oligo.4,Astro.4,225,0.16539612305099036,0.01306098668123957,67,0.22575624551041587,0.0663708451979878,FALSE,0.09142690676867699,0.32545002162872966
Oligo.4,Astro.5,243,0.05920188806428248,0.35788679289914493,69,0.11256850566313484,0.3562568143632246,FALSE,0.6600114641869075,0.7346484016563853
Oligo.4,Macro,133,-0.09455116760694138,0.2786221711463666,41,0.04634146341463416,0.7729843820941442,FALSE,0.5872419848066668,0.9402368067522076
Oligo.4,Micro.2,234,0.061553914991957184,0.34827193991450694,66,0.19795428452144873,0.11101488388930737,FALSE,0.6562056942924234,0.411230607530084
Oligo.4,Micro.3,119,0.15872382851445666,0.08469399449599281,33,0.35962566844919786,0.040507249899813934,FALSE,0.31094105352289264,0.24294704344229429
Oligo.4,Micro.5,235,0.05728129305482353,0.3817716933242691,67,0.096935110543539,0.43426635777728473,FALSE,0.6791897082970262,0.7842572869337843
Oligo.4,OPC.2,239,0.18909760556942443,0.0033854838756815944,67,0.329315986910368,0.006735413014878065,FALSE,0.037963435693322736,0.08010842287908167
Oligo.4,OPC.4,185,0.21307569841931695,0.0036521724956743626,53,0.40227382680212864,0.003030608677973694,FALSE,0.039794898419848006,0.05057045525335209
Oligo.4,OPC.5,238,0.16374782527809065,0.011479293528832334,68,0.2977440164904378,0.013949461509103797,FALSE,0.08722752648553517,0.12996248305981703
Oligo.4,Oligo.1,232,0.10400661939806531,0.11408342851164001,65,0.302229020979021,0.014711766767309165,FALSE,0.376475314088412,0.13347538657992197
Oligo.4,Oligo.2,226,0.12273517601652957,0.0655286486174718,65,0.2909527972027972,0.01901898979139366,FALSE,0.2712745130938349,0.1493577856546408
Oligo.4,Oligo.3,245,0.17528743604598981,0.0059987161918277935,69,0.27135549872122766,0.024403539673152775,FALSE,0.055875138722266945,0.17716335944535586
Oligo.4,Oligo.4,244,-0.10346909862912985,0.10687205697944581,69,0.15495067592254294,0.20313973027030438,TRUE,0.3641216100627136,0.5853356145417533
Oligo.4,Oligo.5,201,0.07726762228461652,0.27534451872361876,58,0.2664185302531607,0.04353055814588136,FALSE,0.5835282919739077,0.2502122987245053
Oligo.4,Vasc.Endo,244,0.21561032427542967,7.157377862724698e-4,69,0.41169163317500923,4.91398040778898e-4,FALSE,0.012648781097201455,0.019620821771100288
Oligo.4,Vasc.PC,241,0.17472737560440316,0.006601282335803643,67,0.28489903424056195,0.019754503789786833,FALSE,0.059566258576978184,0.15231403611711503
Oligo.4,Vasc.VLMC,209,0.13874546506125454,0.04519138485227348,63,0.1903321812596006,0.13492345358913937,FALSE,0.2104679415499027,0.4612979238919199
Oligo.4,Excit.L2,244,-0.00687293739596628,0.9148829168177717,69,0.06090610157106322,0.6183254158287083,FALSE,0.9726858674500628,0.8769473871690118
Oligo.4,Excit.L2_5.1,229,-0.21749922556533724,9.459924594902172e-4,65,-0.15113636363636362,0.2288520320605284,FALSE,0.015074823404275258,0.6165218598642669
Oligo.4,Excit.L2_5.2,233,0.07949970211328802,0.22652085849723005,66,0.09975994155098634,0.42455030411011363,FALSE,0.5240895440392664,0.7838071553697987
Oligo.4,Excit.L5.1,227,-0.04670383220927061,0.4835386011604152,65,-0.17473776223776225,0.16352408680692593,FALSE,0.7554314546980713,0.5121006415970397
Oligo.4,Excit.L5.2,205,-0.001033555738184452,0.9882627899560934,59,-0.052834599649327886,0.6903337808403344,FALSE,0.9950308319466985,0.9086811439965599
Oligo.4,Excit.L6_CT,196,-0.07399533026799161,0.3023882762709481,56,-0.022556390977443608,0.8686995778246409,FALSE,0.6091546168709573,0.9780524954762826
Oligo.4,Excit.L6b,207,-0.016859055535712354,0.8093176879993832,59,-0.1290473407364115,0.32908705213673206,FALSE,0.9302310229507218,0.7146599003284633
Oligo.4,Inhib.Pax6,183,0.019381545040846538,0.7943568150065877,51,0.013122171945701356,0.9271633311035787,FALSE,0.9267496175076857,0.9900368712261709
Oligo.4,Inhib.Lamp5_Lhx6,225,0.004520648967551623,0.9462003632868005,63,0.090965821812596,0.4773415013641594,FALSE,0.9917072773105757,0.8185088934434513
Oligo.4,Inhib.Pvalb,223,-0.01548946448049587,0.8179384098649617,64,0.06735347985347985,0.5960932682344061,FALSE,0.9320784136311613,0.8666375814007
Oligo.4,Inhib.Vip,237,0.0841111385554007,0.1967926237038418,68,0.11856319425888459,0.33474015071664415,FALSE,0.49113071040258544,0.7196913240407848
Oligo.4,Inhib.Chandelier,183,-0.03250295677237944,0.6619743718215925,55,0.04956709956709956,0.7186281589914105,FALSE,0.8562872931692366,0.9213771272655639
Oligo.4,Inhib.Sst,213,-0.04044049165385542,0.5569275359544298,60,0.06273964990275077,0.6330856196103326,FALSE,0.8173460025760692,0.8853974256929029
Oligo.5,Astro.1,233,0.1260620515097354,0.0547055792638028,105,0.05865643790172091,0.5516883228472242,FALSE,0.2420879082363687,0.8385986258320596
Oligo.5,Astro.2,236,0.08509451446361159,0.1925432079186844,108,0.08576028656625415,0.3769343851772583,FALSE,0.485562019969608,0.7453677032312583
Oligo.5,Astro.3,155,0.16355257645580226,0.0421056699330606,65,0.17858391608391608,0.15434160782138157,FALSE,0.2012298603338588,0.49439334878681346
Oligo.5,Astro.4,219,0.1575456716213283,0.01974828232689346,100,0.35674767476747676,2.938999959891589e-4,FALSE,0.12396340264979319,0.0160827407708748
Oligo.5,Astro.5,239,0.026311486937871383,0.6854866653895726,110,-0.017487545927912896,0.8559097903817614,FALSE,0.869717041967847,0.9780524954762826
Oligo.5,Macro,131,0.051230448940372604,0.5606935531461208,56,-0.021120984278879016,0.8770002865604954,FALSE,0.8181117967261643,0.9824203699163201
Oligo.5,Micro.2,231,0.14770050039915109,0.024847097583274892,106,0.15988613749149808,0.10155677494828726,FALSE,0.14277809805314676,0.40081559190654403
Oligo.5,Micro.3,116,0.2381347787644639,0.010196379836888099,49,0.413469387755102,0.0033831109681359797,FALSE,0.07981046682210287,0.05481620380255109
Oligo.5,Micro.5,232,0.09683944884477666,0.14134219958411226,106,0.06651888051993853,0.4975013961095898,FALSE,0.4191904906298413,0.8209308489494117
Oligo.5,OPC.2,232,0.185289329584135,0.004686568998463106,104,0.2792809132614958,0.004209273645549118,FALSE,0.047306450918908595,0.0631804596099337
Oligo.5,OPC.4,180,0.17168019589081968,0.021302918196590002,76,0.32902255639097744,0.0038645958035423895,FALSE,0.1281735363423349,0.06085377617409002
Oligo.5,OPC.5,232,0.14437456874929128,0.027976195523607392,104,0.21521391230129094,0.02841566482085887,FALSE,0.15194637657945168,0.19855445793575136
Oligo.5,Oligo.1,227,0.017237452525704345,0.7960297905693305,99,0.04789115646258503,0.6372977169646667,FALSE,0.926829040431025,0.8877754992042963
Oligo.5,Oligo.2,217,0.0862786961484801,0.2053467067266135,94,0.16439692229888378,0.113256162347912,FALSE,0.49734524796351426,0.41516136118053504
Oligo.5,Oligo.3,241,0.16405215870511988,0.010816787900081134,110,0.21135180217749022,0.02683236969312079,FALSE,0.0836318459036493,0.19107381730515316
Oligo.5,Oligo.4,240,-0.20814597475650615,0.0012071309717125499,110,-0.1672429727475599,0.08077898371362216,FALSE,0.0170028813698536,0.3656311894406056
Oligo.5,Oligo.5,190,0.06778814400748817,0.352413565420886,83,0.12709374081692623,0.2516806531016662,TRUE,0.6587221798069129,0.6407207499022121
Oligo.5,Vasc.Endo,240,0.25151478324276455,8.590509827139329e-5,110,0.2835471000608615,0.0027750800089227567,FALSE,0.002836809710986218,0.050040958870574866
Oligo.5,Vasc.PC,237,0.21123158553273275,0.0010937502844323482,108,0.25241266302742765,0.00855387432568235,FALSE,0.015797673740158058,0.09284690772925114
Oligo.5,Vasc.VLMC,204,0.1991773328338905,0.00434998116957215,93,0.35040732893676696,6.185665757404442e-4,FALSE,0.045263317575277774,0.021128129247236078
Oligo.5,Excit.L2,240,-0.010374312054028714,0.8728835548139392,110,-0.17508734756441177,0.06739335496798864,FALSE,0.9493225101790016,0.3290208334245035
Oligo.5,Excit.L2_5.1,223,-0.26360008310680955,7.151683079612853e-5,100,-0.29494149414941495,0.0029971354877084246,FALSE,0.0027533979856509483,0.05057045525335209
Oligo.5,Excit.L2_5.2,226,0.06537237014801242,0.32763670108534776,102,-0.04075181932813498,0.6837819885313131,FALSE,0.6379572567423345,0.9068425423226667
Oligo.5,Excit.L5.1,221,-0.012502918385271327,0.8532566704298615,99,-0.19705627705627707,0.05072025583934641,FALSE,0.9441640776927565,0.26747757560560986
Oligo.5,Excit.L5.2,198,-0.03957721231909432,0.5795529538656468,84,-0.09628429685127063,0.3828851006057595,FALSE,0.8287365621886966,0.754965683381374
Oligo.5,Excit.L6_CT,187,-0.12066769679107682,0.09993185757482075,82,-0.18070112428031912,0.1041953465025576,FALSE,0.3492607129150126,0.40081559190654403
Oligo.5,Excit.L6b,197,-0.06954973960050102,0.3311786243087413,87,-0.16933367354377776,0.1167929365773558,FALSE,0.6385831570560871,0.4253241143110221
Oligo.5,Inhib.Pax6,178,-0.020487717689314833,0.7858523397617285,72,-0.08614701910090683,0.4709573140555209,FALSE,0.9233565131483179,0.8138025921392154
Oligo.5,Inhib.Lamp5_Lhx6,219,0.05707038970831858,0.40038141149822143,96,-0.02566467715680955,0.8036618581873088,FALSE,0.697497029080612,0.9527144778915664
Oligo.5,Inhib.Pvalb,217,-0.017887089727871022,0.7931683098224646,95,-0.1317609182530795,0.2027220424647531,FALSE,0.9267496175076857,0.5853356145417533
Oligo.5,Inhib.Vip,230,0.04789389459979929,0.4695152496772414,105,0.022486004561476255,0.8196274747439238,FALSE,0.7410160283630781,0.9582510378059585
Oligo.5,Inhib.Chandelier,177,0.023406796973736602,0.7569125605801771,78,-0.07937631988264898,0.4888928150079908,FALSE,0.9087671595323332,0.8209308489494117
Oligo.5,Inhib.Sst,207,-0.009420560444199111,0.8927472922120869,88,-0.08941213764925503,0.40672052230924294,FALSE,0.9627666876797015,0.7704520111307424
Vasc.Endo,Astro.1,118,-0.09792965426066123,0.29097636889898526,44,0.10415785764622974,0.4997769029212753,FALSE,0.6066384586251408,0.8209308489494117
Vasc.Endo,Astro.2,117,-0.08840234380853902,0.342721949033944,44,0.19041578576462298,0.21495346327721845,FALSE,0.652131550468213,0.5886771259387116
Vasc.Endo,Astro.3,80,0.01490857946554149,0.8954153750144265,29,0.18571428571428567,0.3332731319397429,FALSE,0.962946702180319,0.7195357694569828
Vasc.Endo,Astro.4,113,0.03559784416794199,0.7077655486880033,42,0.19471679766631553,0.21581271529790866,FALSE,0.8824661293736283,0.5886771259387116
Vasc.Endo,Astro.5,118,-0.08992436609585164,0.3323555340500493,44,0.08766737138830162,0.5703134188849863,FALSE,0.6397844030463449,0.8489501094789784
Vasc.Endo,Macro,74,-0.010736764161421695,0.9275767956614083,26,-0.037264957264957266,0.8568110556053897,FALSE,0.983793571156039,0.9780524954762826
Vasc.Endo,Micro.2,115,0.08887398406060129,0.34438586953102135,41,0.1614982578397213,0.3119185297975982,FALSE,0.654219867283437,0.7041512289526038
Vasc.Endo,Micro.3,59,0.36873173582700186,0.004273787214032456,20,0.38496240601503756,0.09462287917741123,FALSE,0.04487476574734079,0.3918088108160954
Vasc.Endo,Micro.5,115,0.07553854651621558,0.42179093922032646,42,0.1752694271128758,0.2659097552617432,FALSE,0.7113491026798057,0.6635872910326538
Vasc.Endo,OPC.2,117,0.11175800626414302,0.22992586619362473,44,0.051162790697674425,0.7408382929054141,FALSE,0.5273585994474221,0.9335129415160409
Vasc.Endo,OPC.4,85,0.1570842290404534,0.15084476862762886,33,0.17045454545454544,0.3414932904242936,FALSE,0.43023836702602725,0.7258355488485936
Vasc.Endo,OPC.5,117,0.16875721200677368,0.06899343892710613,44,0.142353770260747,0.35542435516816406,FALSE,0.2757350240858394,0.7346484016563853
Vasc.Endo,Oligo.1,110,-0.04666501363749069,0.6278190124595064,40,-0.15891181988742964,0.32613960299819317,FALSE,0.8471156067648714,0.7146599003284633
Vasc.Endo,Oligo.2,107,-0.024961304100785675,0.7982683658513665,38,-0.0528504212714739,0.7519888383839871,FALSE,0.9271967137569447,0.9345694215170789
Vasc.Endo,Oligo.3,118,0.016379433129183878,0.8600768786162426,44,-0.012825933756166315,0.9342218943395846,FALSE,0.9441640776927565,0.9927342207766261
Vasc.Endo,Oligo.4,118,-0.1067164805948455,0.2496792781875597,44,-0.09471458773784355,0.539611649742756,FALSE,0.5493977144543624,0.8355759340891984
Vasc.Endo,Oligo.5,91,-0.02197802197802198,0.8359134536829177,33,-0.005013368983957219,0.9785196740955234,FALSE,0.9349003834821276,0.9967431849224171
Vasc.Endo,Vasc.Endo,118,0.21768029245596543,0.01805060031201885,44,0.39267089499647645,0.008783461172519722,TRUE,0.11518476994686062,0.09352294848454332
Vasc.Endo,Vasc.PC,118,0.14674292141889347,0.11274388075117078,44,0.3461592670894997,0.02185176596551389,FALSE,0.37565121540446955,0.1636755375596509
Vasc.Endo,Vasc.VLMC,111,0.046138996138996136,0.6301275969439,40,0.07917448405253283,0.6261253637833931,FALSE,0.8480052299882863,0.8838486827144362
Vasc.Endo,Excit.L2,118,0.08509635927382687,0.3590455891776471,44,-0.13093727977448907,0.395620656293689,FALSE,0.6600114641869075,0.7643906307191606
Vasc.Endo,Excit.L2_5.1,113,-0.3044780091822477,0.001094211168149476,44,-0.4458069062720226,0.0026549230230769522,FALSE,0.015797673740158058,0.050040958870574866
Vasc.Endo,Excit.L2_5.2,116,0.06825049013954561,0.46607896823238576,42,0.10995867433757393,0.4868553377761918,FALSE,0.7384378714792943,0.8209308489494117
Vasc.Endo,Excit.L5.1,111,-0.027176202176202178,0.7767616653861665,42,-0.2067093428409367,0.18843429398450084,FALSE,0.9178059043320316,0.5619830595657286
Vasc.Endo,Excit.L5.2,94,0.13996315428241157,0.17817263494774144,34,0.15966386554621848,0.36560662669977967,FALSE,0.46966350894539044,0.7386653553544611
Vasc.Endo,Excit.L6_CT,95,0.028933370660694287,0.7804037809840769,36,0.1407979407979408,0.41127902593967625,FALSE,0.9188240234827817,0.7753962074208399
Vasc.Endo,Excit.L6b,97,0.012794550810014725,0.9008757745882425,40,0.021013133208255156,0.8975655811080523,FALSE,0.9654269994425633,0.9862426188189516
Vasc.Endo,Inhib.Pax6,84,0.22245621140022273,0.04216244692709423,33,0.294451871657754,0.09642014049605387,FALSE,0.2012298603338588,0.39545343599371646
