Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000076864,RAP1GAP,27,-2.3238,35,-1.9325,23,-2.5417,170,0.46005,327,1.57924,146,0.21393,181,0.56638,101,-0.3946,175,0.51406,131,0.04286,110,-0.2255
ENSG00000090686,USP48,317,2.99035,44,-0.5541,69,0.16625,37,-0.7808,46,-0.4587,47,-0.4508,59,-0.0980,27,-1.3776,24,-1.4681,33,-0.9792,22,-1.5857
ENSG00000070831,CDC42,27,-2.9016,127,-0.6082,261,0.51611,305,0.77548,280,0.63025,156,-0.2966,183,-0.0468,141,-0.4970,203,0.11547,251,0.45162,191,0.02169
ENSG00000173372,C1QA,252,1.97524,153,1.06838,66,-0.2819,13,-2.6781,32,-1.3779,107,0.47499,63,-0.3585,75,-0.0913,39,-1.0688,39,-1.0620,37,-1.1452
ENSG00000159189,C1QC,27,-1.1534,147,1.56612,73,0.37300,9,-2.7803,34,-0.7926,112,1.08400,45,-0.3654,76,0.49621,24,-1.3030,39,-0.6085,28,-1.0862
ENSG00000173369,C1QB,27,-1.8378,270,1.84366,122,0.46061,15,-2.6688,43,-1.1545,154,0.84256,68,-0.4477,107,0.27818,53,-0.8249,72,-0.3656,57,-0.7262
ENSG00000004487,KDM1A,27,-0.7490,27,-0.7276,23,-0.9764,68,0.69397,70,0.75569,33,-0.4291,41,-0.1001,38,-0.2622,77,0.91259,44,0.00520,41,-0.1217
ENSG00000169641,LUZP1,27,-0.5503,19,-1.0811,4,-3.1194,37,-0.0686,54,0.54165,47,0.33189,37,-0.0408,39,0.02616,61,0.72468,53,0.52172,44,0.19463
ENSG00000125944,HNRNPR,27,-1.7042,71,-0.2540,129,0.70129,110,0.44480,119,0.56245,76,-0.1466,87,0.07262,68,-0.3360,98,0.24839,75,-0.1676,72,-0.2176
ENSG00000125945,ZNF436,27,1.09500,18,0.40527,6,-1.1161,18,0.47633,31,1.32051,6,-1.2118,12,-0.1244,8,-0.7785,11,-0.2417,8,-0.8238,8,-0.7009
ENSG00000117318,ID3,509,3.11119,398,2.52661,85,-0.1944,3,-5.0536,9,-3.4615,41,-1.2853,17,-2.5466,28,-1.9516,21,-2.2509,7,-3.8232,7,-3.8607
ENSG00000142676,RPL11,782,0.58519,873,0.76684,860,0.74227,281,-1.0088,288,-0.9706,530,-0.0368,413,-0.4259,544,0.00378,443,-0.3159,551,0.02476,403,-0.4613
ENSG00000011007,ELOA,27,0.60997,23,0.36683,22,0.26357,11,-0.7110,18,-0.0037,26,0.53276,16,-0.1941,14,-0.4752,15,-0.3400,21,0.18748,14,-0.4439
ENSG00000057757,PITHD1,27,-2.5319,72,-1.0877,154,0.07481,238,0.78313,235,0.75882,109,-0.4653,114,-0.3939,126,-0.2510,193,0.43478,160,0.13690,206,0.54145
ENSG00000011009,LYPLA2,27,-0.4146,34,-0.0501,10,-1.8627,37,0.09429,71,1.13266,37,0.08257,35,0.00298,32,-0.1693,45,0.40051,36,0.03096,26,-0.4607
ENSG00000117308,GALE,27,1.16610,6,-1.1241,4,-1.7830,22,0.81179,16,0.37084,0,-4.7730,0,-7.1940,13,0.03245,17,0.37795,19,0.58079,19,0.62391
ENSG00000117305,HMGCL,27,0.38767,28,0.42709,24,0.18813,18,-0.2501,23,0.15054,16,-0.3687,30,0.54679,16,-0.4805,9,-1.1934,27,0.42337,18,-0.2072
ENSG00000179163,FUCA1,27,0.99302,11,-0.4186,8,-0.9236,17,0.21962,24,0.78717,1,-3.2963,17,0.28396,8,-0.9091,33,1.33873,9,-0.7149,10,-0.4712
ENSG00000189266,PNRC2,27,-0.7382,53,0.31098,60,0.50928,37,-0.2391,40,-0.1424,67,0.69807,48,0.15155,50,0.25305,24,-0.8894,36,-0.2944,29,-0.6080
ENSG00000188529,SRSF10,27,-0.8261,85,0.98636,59,0.40029,54,0.25267,70,0.66825,15,-1.6880,46,0.00470,26,-0.9452,61,0.42802,45,-0.0245,39,-0.2419
ENSG00000001460,STPG1,27,1.33524,16,0.43464,10,-0.2642,12,0.01507,14,0.30217,9,-0.4575,6,-0.9930,7,-0.7137,12,0.00489,13,0.11999,8,-0.4916
ENSG00000001461,NIPAL3,236,1.89218,40,-1.0092,197,1.55530,51,-0.6388,59,-0.4267,113,0.60643,44,-0.8786,43,-0.9758,27,-1.5668,47,-0.7748,31,-1.3732
ENSG00000133226,SRRM1,27,-1.0267,74,0.54748,63,0.29030,37,-0.5544,56,0.09354,122,1.38002,59,0.17114,33,-0.7966,54,0.04950,50,-0.0806,25,-1.1016
ENSG00000169504,CLIC4,27,-1.4188,179,1.59607,309,2.70441,6,-3.4797,34,-1.0860,123,0.94839,57,-0.2921,24,-1.6784,27,-1.4015,9,-3.0045,7,-3.3769
ENSG00000117614,SYF2,79,0.37751,108,0.89515,99,0.75711,43,-0.5695,56,-0.1605,69,0.18211,55,-0.1870,52,-0.3033,44,-0.5219,30,-1.0961,57,-0.1365
ENSG00000117616,RSRP1,27,-1.0053,85,0.78352,86,0.80120,50,-0.0652,62,0.28157,78,0.64482,41,-0.3594,38,-0.5344,59,0.19623,30,-0.8363,31,-0.7753
ENSG00000183726,TMEM50A,846,3.24776,102,-0.6105,159,0.07722,104,-0.5850,90,-0.8017,53,-1.5783,121,-0.3476,51,-1.7331,86,-0.8788,72,-1.1396,84,-0.8983
ENSG00000204178,MACO1,27,0.31889,14,-0.6513,30,0.47345,26,0.26138,28,0.37248,27,0.32374,12,-0.8797,14,-0.7221,31,0.53429,27,0.35186,13,-0.7841
ENSG00000157978,LDLRAP1,27,1.27092,17,0.53774,64,3.02431,0,-5.1537,6,-1.1196,7,-0.7853,16,0.39561,4,-1.8281,0,-6.0610,3,-2.0366,0,-5.2688
ENSG00000117643,MAN1C1,27,-0.1188,42,0.60225,14,-1.0520,60,1.19253,37,0.39726,2,-3.6547,4,-2.7153,14,-1.1432,43,0.61902,40,0.52180,49,0.82490
ENSG00000162430,SELENON,27,-0.3671,56,0.78388,33,-0.0345,19,-0.9089,42,0.32469,33,-0.0451,36,0.10012,32,-0.1172,18,-0.9646,46,0.48431,35,0.05185
ENSG00000117640,MTFR1L,27,-1.0012,34,-0.6265,41,-0.3562,55,0.10446,56,0.10776,56,0.12609,50,-0.0620,48,-0.1165,80,0.69283,60,0.23607,66,0.37468
ENSG00000117632,STMN1,768,-0.5800,696,-0.7293,1737,0.71167,1719,0.69490,2116,1.04480,668,-0.7927,1045,-0.1033,793,-0.5750,1174,0.07930,683,-0.7589,1206,0.12203
ENSG00000158008,EXTL1,27,-0.3113,4,-3.0813,6,-2.4888,28,-0.2692,107,2.00586,39,0.24962,32,-0.0347,41,0.38534,23,-0.5757,20,-0.7853,29,-0.1901
ENSG00000175087,PDIK1L,27,1.51365,20,0.97852,9,-0.2438,18,0.80213,16,0.67842,2,-2.3062,0,-3.7814,6,-0.9965,8,-0.3535,14,0.38422,2,-2.2582
ENSG00000142684,ZNF593,27,-0.8694,41,-0.2203,42,-0.2047,46,-0.0544,64,0.46218,30,-0.6918,69,0.59117,49,0.03866,49,0.03445,60,0.37632,46,-0.0558
ENSG00000142669,SH3BGRL3,130,-0.9413,261,0.12893,249,0.05953,229,-0.0758,367,0.68143,509,1.23784,244,0.02510,227,-0.0961,120,-1.0620,206,-0.2376,112,-1.1617
ENSG00000158062,UBXN11,27,0.62702,8,-1.2303,6,-1.6584,19,0.07675,27,0.66484,6,-1.4995,9,-1.0933,16,-0.2319,13,-0.5317,25,0.49072,46,1.53196
ENSG00000117682,DHDDS,27,0.74355,10,-0.7958,8,-1.0240,20,0.27476,18,0.07667,6,-1.4564,8,-1.0836,14,-0.2517,16,-0.0640,32,1.01888,28,0.79456
ENSG00000198830,HMGN2,27,-2.4379,272,1.11564,301,1.29284,81,-0.8144,102,-0.4649,127,-0.1296,139,0.01466,109,-0.3850,129,-0.0982,140,0.02663,114,-0.2915
ENSG00000117713,ARID1A,27,-0.8945,54,0.17390,67,0.52664,40,-0.3026,72,0.63147,57,0.25084,66,0.49206,50,0.04893,28,-0.8040,37,-0.4137,33,-0.5972
ENSG00000060642,PIGV,27,1.27733,11,-0.0943,13,0.12101,10,-0.2489,13,0.08900,17,0.50365,11,-0.1911,10,-0.3268,1,-2.9985,11,-0.1821,12,-0.0471
ENSG00000204160,ZDHHC18,27,0.42036,17,-0.2916,9,-1.2662,30,0.57902,29,0.55704,5,-2.0541,6,-1.7417,14,-0.5695,18,-0.2066,30,0.58474,47,1.35618
ENSG00000142751,GPN2,27,1.23432,20,0.72462,14,0.17183,20,0.73397,17,0.50167,3,-2.0265,5,-1.3220,9,-0.5191,2,-2.2833,16,0.43551,7,-0.8589
ENSG00000090273,NUDC,27,-2.4976,144,0.00859,157,0.14066,149,0.06207,178,0.34467,175,0.31642,147,0.03857,127,-0.2063,148,0.05709,195,0.48993,145,0.02480
ENSG00000253368,TRNP1,27,-0.8736,14,-1.8011,3,-4.1122,80,0.83381,34,-0.5158,68,0.57422,13,-1.9194,38,-0.3802,75,0.72242,82,0.86372,100,1.21837
ENSG00000090020,SLC9A1,27,0.73377,4,-2.2215,5,-1.7014,45,1.60146,13,-0.4508,13,-0.4336,3,-2.2276,17,0.01340,24,0.54760,15,-0.1426,21,0.29490
ENSG00000142784,WDTC1,27,0.21380,11,-1.1487,27,0.21486,16,-0.5971,18,-0.3719,14,-0.7777,34,0.57844,24,0.03327,24,0.02284,37,0.74519,26,0.13757
ENSG00000186501,TMEM222,27,-1.2339,55,-0.1512,60,-0.0217,79,0.42110,62,0.02624,78,0.40751,80,0.43794,53,-0.2376,66,0.13440,53,-0.2085,62,0.04482
ENSG00000158195,WASF2,771,4.10466,120,0.21660,121,0.23080,11,-3.3652,19,-2.5270,59,-0.8806,31,-1.8181,33,-1.8433,21,-2.3650,24,-2.2181,15,-2.8647
ENSG00000126705,AHDC1,27,-0.2279,26,-0.2689,9,-1.7596,43,0.49294,66,1.21522,40,0.40823,30,-0.0386,29,-0.1410,23,-0.4370,29,-0.1247,23,-0.4701
ENSG00000126709,IFI6,28,-1.8507,184,1.08833,67,-0.5326,92,-0.0428,159,0.84272,117,0.33976,103,0.13022,81,-0.2611,44,-1.1701,121,0.39012,58,-0.7568
ENSG00000009780,FAM76A,27,0.95949,14,-0.0290,19,0.41615,8,-0.8969,18,0.32869,9,-0.6671,21,0.58719,9,-0.7557,21,0.58584,9,-0.6511,10,-0.6224
ENSG00000117758,STX12,27,-1.8575,65,-0.5497,121,0.42795,105,0.19514,144,0.71468,90,-0.0433,103,0.16973,88,-0.0858,117,0.37012,86,-0.1106,76,-0.2995
ENSG00000117751,PPP1R8,674,4.52486,62,-0.4387,31,-1.4915,17,-2.3526,28,-1.6019,15,-2.5446,39,-1.1469,21,-2.1298,39,-1.1222,27,-1.6785,16,-2.4452
ENSG00000117748,RPA2,27,-0.7737,20,-1.2072,52,0.25299,64,0.57490,87,1.08696,21,-1.1321,54,0.30524,40,-0.1649,34,-0.4345,43,-0.0674,52,0.25233
ENSG00000126698,DNAJC8,27,-2.1176,128,0.23450,156,0.55336,142,0.39589,80,-0.4890,108,-0.0278,160,0.59280,113,0.04402,84,-0.4304,127,0.22018,86,-0.3836
ENSG00000130770,ATP5IF1,27,-4.1130,254,-0.8305,195,-1.2286,800,0.99246,479,0.15256,601,0.51589,358,-0.3029,392,-0.1796,619,0.56392,562,0.40907,543,0.35131
ENSG00000204138,PHACTR4,27,1.20866,26,1.18296,23,0.98261,7,-0.8479,8,-0.5907,17,0.48629,1,-3.0087,10,-0.4252,7,-0.7735,8,-0.7140,6,-1.0802
ENSG00000180098,TRNAU1AP,27,0.74971,18,0.13818,20,0.24943,14,-0.2268,21,0.32540,12,-0.5512,18,0.13001,20,0.28690,6,-1.5948,16,-0.0847,10,-0.7472
ENSG00000197989,SNHG12,27,1.07125,13,-0.1276,14,-0.0138,11,-0.3934,12,-0.2062,16,0.25515,7,-1.0198,16,0.31236,12,-0.2594,10,-0.4399,11,-0.2879
ENSG00000120656,TAF12,27,0.61684,24,0.44174,24,0.42796,18,0.00716,13,-0.4770,21,0.19750,26,0.54786,14,-0.4705,10,-0.8710,19,0.08850,9,-1.1104
ENSG00000198492,YTHDF2,27,-1.2128,54,-0.1443,40,-0.6203,108,0.96213,93,0.70797,53,-0.1864,72,0.29205,42,-0.5756,65,0.13284,61,0.03071,59,-0.0139
ENSG00000116350,SRSF4,27,-0.7442,42,-0.0750,64,0.59410,53,0.28994,46,0.06575,42,-0.0730,48,0.14182,34,-0.3993,40,-0.1259,61,0.53737,34,-0.3713
ENSG00000116353,MECR,27,-0.2650,15,-1.1294,10,-1.6615,52,0.77527,46,0.57316,39,0.31972,24,-0.4532,35,0.15003,37,0.24979,36,0.19096,27,-0.2567
ENSG00000060656,PTPRU,163,3.09308,3,-3.2215,12,-1.3906,1,-4.5875,92,1.84214,36,0.26025,27,-0.2006,13,-1.3457,3,-3.1429,5,-2.7127,0,-5.4455
ENSG00000162511,LAPTM5,37,-0.4909,118,1.39209,77,0.67091,10,-2.4576,22,-1.2802,104,1.17193,39,-0.4090,65,0.43453,19,-1.4635,26,-1.0084,28,-0.9216
ENSG00000162512,SDC3,31,-2.4799,276,0.84842,87,-0.9660,164,0.00211,164,0.00522,101,-0.7488,253,0.69899,153,-0.1194,227,0.51983,135,-0.3028,221,0.47862
ENSG00000134644,PUM1,27,-1.7510,65,-0.4290,77,-0.1650,109,0.37119,180,1.21028,66,-0.4207,99,0.21644,67,-0.4117,82,-0.0724,86,-0.0027,107,0.35034
ENSG00000060688,SNRNP40,597,4.64599,31,-1.2786,46,-0.6719,19,-1.9875,22,-1.7375,24,-1.6492,33,-1.1616,15,-2.3852,14,-2.4409,26,-1.5382,13,-2.5498
ENSG00000121766,ZCCHC17,27,-1.7392,84,-0.0235,75,-0.1941,126,0.61865,142,0.82373,65,-0.4097,99,0.23169,78,-0.1575,78,-0.1376,77,-0.1568,95,0.16372
ENSG00000121769,FABP3,27,-2.1956,20,-2.6243,25,-2.3002,330,1.76325,101,-0.2268,33,-1.8911,60,-1.0226,106,-0.1600,163,0.54056,118,0.02062,309,1.63498
ENSG00000162517,PEF1,27,-1.3790,66,-0.0141,55,-0.2970,115,0.87731,66,-0.0321,51,-0.4168,50,-0.4419,66,-0.0175,72,0.10628,87,0.41398,81,0.31119
ENSG00000084636,COL16A1,192,2.38270,53,0.10724,49,-0.0153,27,-0.9108,34,-0.5543,70,0.55779,31,-0.7317,33,-0.6778,20,-1.3352,32,-0.6600,19,-1.4588
ENSG00000121753,ADGRB2,27,-2.7367,47,-1.9232,43,-2.0454,256,0.67020,339,1.14294,113,-0.6185,123,-0.4894,204,0.33431,224,0.45390,230,0.49153,214,0.38105
ENSG00000184007,PTP4A2,310,0.47850,410,0.94151,630,1.70344,134,-0.8262,145,-0.7126,256,0.17287,181,-0.3679,174,-0.4646,114,-1.0660,114,-1.0738,112,-1.0953
ENSG00000121774,KHDRBS1,27,-1.8691,98,0.08441,119,0.38516,98,0.07158,102,0.13502,65,-0.5595,140,0.65610,72,-0.4262,132,0.55653,108,0.22999,86,-0.1348
ENSG00000121775,TMEM39B,27,1.49055,12,0.16317,10,-0.1327,15,0.52089,20,1.00578,5,-1.1231,2,-2.5709,9,-0.2534,5,-1.0548,6,-0.7668,8,-0.3548
ENSG00000025800,KPNA6,27,-0.4004,16,-1.1700,32,-0.1288,46,0.44123,62,0.92939,43,0.32666,48,0.50920,23,-0.6625,50,0.57580,28,-0.3342,19,-0.8873
ENSG00000084652,TXLNA,27,0.21583,49,1.20472,23,-0.0028,21,-0.1724,22,-0.1022,3,-2.8120,24,0.05569,15,-0.7365,32,0.51076,22,-0.1045,27,0.23160
ENSG00000160050,CCDC28B,27,0.47794,27,0.48147,10,-1.0647,11,-0.8191,6,-1.6703,15,-0.4469,27,0.47083,18,-0.1828,23,0.21969,33,0.82971,23,0.24938
ENSG00000084623,EIF3I,27,-2.0127,111,0.11607,104,0.02412,140,0.49250,130,0.36611,133,0.41022,136,0.44904,75,-0.5291,105,0.02613,110,0.11115,88,-0.2431
ENSG00000116478,HDAC1,27,1.15595,38,1.75177,26,1.07515,4,-1.5926,5,-1.4198,3,-2.0783,15,0.17248,14,0.09343,4,-1.6144,3,-1.9698,5,-1.4178
ENSG00000175130,MARCKSL1,27,-4.1062,697,0.76787,2159,2.96555,104,-2.1442,129,-1.8354,493,0.20486,375,-0.2234,236,-1.0007,216,-1.0682,313,-0.5044,211,-1.0978
ENSG00000160058,BSDC1,27,-1.0777,47,-0.2435,70,0.39581,59,0.13385,71,0.41532,37,-0.5770,74,0.48338,47,-0.2422,50,-0.1270,82,0.64803,43,-0.3783
ENSG00000176261,ZBTB8OS,250,2.59366,56,-0.0509,34,-0.8091,53,-0.1496,27,-1.1759,28,-1.1366,39,-0.6094,48,-0.3411,43,-0.4664,37,-0.7078,38,-0.6572
ENSG00000162521,RBBP4,27,-1.5990,105,0.48295,106,0.49195,86,0.16225,97,0.34839,52,-0.6266,124,0.75445,59,-0.4477,70,-0.1650,83,0.09858,64,-0.3050
ENSG00000162520,SYNC,27,1.26580,18,0.63286,12,0.02719,12,-0.0839,12,-0.0391,8,-0.6176,10,-0.3612,9,-0.5231,3,-2.0089,19,0.65668,9,-0.5009
ENSG00000162522,KIAA1522,27,1.20078,5,-1.2523,2,-2.4605,15,0.22103,11,-0.2130,0,-7.6160,0,-7.3569,21,0.87021,20,0.74207,11,-0.1634,20,0.71461
ENSG00000134684,YARS,27,-1.6619,56,-0.5629,43,-0.9517,166,1.17616,102,0.37022,63,-0.3799,59,-0.4837,68,-0.3078,136,0.83703,82,0.01410,102,0.35900
ENSG00000116497,S100PBP,27,0.98595,14,-0.0731,21,0.59658,9,-0.6198,9,-0.7739,20,0.48882,10,-0.5264,8,-0.9690,22,0.67176,16,0.17362,10,-0.6163
ENSG00000160097,FNDC5,27,0.34898,15,-0.5585,2,-2.9905,25,0.25383,7,-1.6788,14,-0.6914,15,-0.5832,19,-0.2372,39,0.97726,55,1.56596,21,-0.0266
ENSG00000121905,HPCA,679,1.79165,32,-2.9658,13,-4.2666,338,0.57625,319,0.48224,74,-1.7462,267,0.19147,198,-0.3026,311,0.43818,181,-0.4097,223,-0.0901
ENSG00000121900,TMEM54,27,-0.4806,47,0.40383,36,-0.0301,46,0.33826,24,-0.6613,36,-0.0486,23,-0.6861,29,-0.3661,65,0.91865,32,-0.2285,46,0.36820
ENSG00000116514,RNF19B,27,0.14169,21,-0.2032,17,-0.5933,48,1.09534,35,0.55270,4,-2.6246,18,-0.4830,12,-1.1413,32,0.43077,38,0.68794,30,0.33528
ENSG00000004455,AK2,551,3.88574,50,-0.7119,83,0.05688,18,-2.2338,21,-2.0223,60,-0.4313,66,-0.2976,26,-1.7877,9,-3.2568,26,-1.6800,22,-1.9460
ENSG00000142920,AZIN2,27,-0.1272,10,-1.5355,50,0.84890,37,0.38599,16,-0.8882,31,0.07401,25,-0.2161,20,-0.6156,67,1.36848,17,-0.7913,29,0.00643
ENSG00000160094,ZNF362,27,0.73190,16,-0.0983,19,0.16186,15,-0.1342,19,0.16998,6,-1.5148,18,0.09052,15,-0.2448,20,0.25812,17,-0.0267,17,0.03996
ENSG00000134686,PHC2,35,-0.7925,76,0.37546,135,1.34442,62,0.06602,45,-0.4175,72,0.30794,63,0.07778,45,-0.4701,34,-0.8731,59,-0.0119,44,-0.4693
ENSG00000121904,CSMD2,162,3.59482,3,-2.8858,0,-5.7097,7,-1.8019,32,0.35926,21,-0.3122,27,0.09923,13,-1.0319,16,-0.7041,5,-2.3516,5,-2.4453
ENSG00000163866,SMIM12,27,-0.7261,21,-1.0567,34,-0.3815,69,0.73799,51,0.26921,38,-0.1977,61,0.55571,44,0.03940,36,-0.2672,36,-0.2942,57,0.43329
ENSG00000116544,DLGAP3,27,-0.6500,9,-2.2449,3,-3.8352,37,-0.1489,51,0.32734,26,-0.6944,52,0.37449,63,0.76643,71,0.87831,50,0.30714,42,0.03441
ENSG00000163867,ZMYM6,293,4.20134,26,-0.6106,16,-1.3077,18,-1.1493,14,-1.4880,9,-2.1322,8,-2.3374,12,-1.8726,41,0.09186,9,-2.1437,6,-2.7245
ENSG00000116560,SFPQ,27,-2.3620,164,0.36329,170,0.41961,152,0.23782,178,0.49322,102,-0.3791,114,-0.2053,141,0.13966,115,-0.2022,161,0.32916,101,-0.3978
ENSG00000146463,ZMYM4,27,-0.2956,31,-0.0504,26,-0.3538,26,-0.3667,33,0.04117,11,-1.6035,24,-0.4895,39,0.31519,49,0.64577,29,-0.1976,57,0.90479
ENSG00000142687,KIAA0319L,347,3.01797,36,-0.9663,38,-0.8904,54,-0.3586,66,-0.0322,32,-1.1233,38,-0.8901,32,-1.2215,39,-0.8359,65,-0.0702,35,-1.0200
ENSG00000020129,NCDN,27,-3.6802,52,-2.7355,58,-2.5728,646,1.13754,603,1.01978,316,-0.0328,172,-0.9615,257,-0.3875,535,0.81724,331,0.03995,619,1.06465
ENSG00000126067,PSMB2,27,-1.8497,75,-0.3222,130,0.55125,141,0.68058,136,0.61961,107,0.24362,51,-0.9076,74,-0.3591,102,0.15492,94,0.02737,94,0.03743
ENSG00000142686,C1orf216,28,-1.1905,19,-1.7044,12,-2.3881,106,0.89549,97,0.75681,62,0.02926,75,0.32478,67,0.15783,56,-0.1189,81,0.46265,59,-0.0338
ENSG00000092847,AGO1,27,0.25856,16,-0.5490,32,0.54732,10,-1.1912,29,0.38550,8,-1.4631,34,0.63378,29,0.41250,16,-0.4888,15,-0.5763,27,0.25103
ENSG00000126070,AGO3,27,0.77282,19,0.25775,37,1.33791,11,-0.5416,19,0.21486,10,-0.7821,20,0.26665,12,-0.4762,13,-0.3992,6,-1.4698,11,-0.6246
ENSG00000116863,ADPRHL2,27,0.33132,24,0.16780,45,1.19986,26,0.28445,29,0.46371,25,0.22406,7,-1.5785,16,-0.5078,10,-1.1974,21,-0.0838,14,-0.6465
ENSG00000054116,TRAPPC3,27,-0.8155,33,-0.4957,51,0.17736,73,0.75013,62,0.46881,59,0.40520,36,-0.3604,35,-0.4455,35,-0.4077,53,0.22689,50,0.13540
ENSG00000116871,MAP7D1,601,1.83383,127,-0.7279,288,0.54881,197,-0.0546,142,-0.5632,181,-0.1876,138,-0.6010,156,-0.4541,170,-0.2852,116,-0.8633,178,-0.2175
ENSG00000054118,THRAP3,27,-0.8322,38,-0.3175,61,0.44447,43,-0.1164,41,-0.1829,72,0.70988,57,0.32749,40,-0.2440,71,0.66911,41,-0.2023,25,-0.9152
ENSG00000196182,STK40,27,0.54885,27,0.58512,11,-0.8406,15,-0.3522,13,-0.5396,21,0.13270,17,-0.1427,21,0.18170,16,-0.2328,22,0.20759,16,-0.2607
ENSG00000181817,LSM10,27,-0.7521,17,-1.4226,38,-0.2045,55,0.34321,60,0.48122,50,0.19694,33,-0.4279,52,0.30510,41,-0.1045,62,0.54886,40,-0.1505
ENSG00000116885,OSCP1,27,0.88281,13,-0.2584,3,-2.2386,28,0.98330,22,0.53058,19,0.33651,5,-1.5683,13,-0.2309,16,0.01700,9,-0.7227,15,0.00733
ENSG00000116898,MRPS15,27,-0.8585,42,-0.1940,43,-0.1285,63,0.46692,47,-0.0130,61,0.39601,26,-0.8779,55,0.25647,38,-0.3398,49,0.04681,61,0.41211
ENSG00000163873,GRIK3,27,0.25251,4,-2.4438,4,-2.3730,5,-2.2590,101,2.65458,14,-0.7159,71,1.92579,12,-1.0365,5,-2.2797,18,-0.3439,0,-5.0669
ENSG00000163875,MEAF6,27,-1.5782,45,-0.8240,41,-0.9411,145,1.03460,111,0.58919,47,-0.7397,50,-0.6435,66,-0.2607,145,1.04388,82,0.10825,94,0.32643
ENSG00000134697,GNL2,358,4.53216,9,-2.2815,22,-1.0390,13,-1.7760,16,-1.4542,14,-1.6911,7,-2.5724,8,-2.5747,35,-0.3211,21,-1.0982,10,-2.1510
ENSG00000116922,C1orf109,27,1.21249,0,-4.9881,12,-0.0996,20,0.71668,16,0.37378,6,-1.1561,4,-1.5988,9,-0.4785,22,0.88696,8,-0.7413,18,0.58788
ENSG00000185090,MANEAL,27,0.05291,2,-3.5309,5,-2.3712,59,1.35872,39,0.64223,7,-1.8876,21,-0.3245,22,-0.2648,54,1.18327,23,-0.1927,30,0.22876
ENSG00000196449,YRDC,27,0.98221,2,-2.7290,14,-0.0269,28,1.05482,23,0.70651,9,-0.6761,1,-3.6098,11,-0.4628,7,-1.0684,25,0.83317,17,0.21394
ENSG00000197982,C1orf122,27,-3.4857,417,0.62504,674,1.44828,200,-0.5342,220,-0.3870,274,-0.0477,256,-0.1504,290,0.04434,178,-0.7087,264,-0.1044,298,0.08554
ENSG00000183431,SF3A3,27,-0.4201,48,0.47926,22,-0.7145,45,0.39515,46,0.41479,32,-0.1320,37,0.06415,33,-0.1138,50,0.56499,27,-0.4120,23,-0.6532
ENSG00000183520,UTP11,27,-0.0513,31,0.18823,26,-0.0716,37,0.45222,31,0.17080,24,-0.2039,31,0.19438,26,-0.1193,13,-1.1120,24,-0.2331,36,0.40444
ENSG00000185668,POU3F1,27,0.89205,0,-5.1628,1,-3.1708,15,-0.0258,0,-7.0846,59,2.33897,0,-7.6176,2,-2.6770,39,1.52380,9,-0.7434,29,1.02268
ENSG00000116954,RRAGC,27,-0.6672,33,-0.3324,53,0.37805,63,0.65789,54,0.42365,16,-1.3857,27,-0.6349,24,-0.9270,76,0.96917,64,0.69553,37,-0.1607
ENSG00000174574,AKIRIN1,36,-1.1581,67,-0.2338,98,0.35425,105,0.46697,95,0.31208,92,0.25973,72,-0.1403,78,0.00449,65,-0.2911,79,0.01832,72,-0.1236
ENSG00000168653,NDUFS5,924,0.55500,445,-0.5926,374,-0.8600,760,0.24047,606,-0.1185,692,0.09200,474,-0.4985,614,-0.1057,609,-0.1086,857,0.43230,869,0.45510
ENSG00000127603,MACF1,27,-2.1947,167,0.57778,134,0.22458,92,-0.3600,136,0.24625,113,-0.0438,190,0.78599,95,-0.3475,108,-0.1139,128,0.15225,112,-0.0658
ENSG00000090621,PABPC4,60,0.10048,79,0.54738,81,0.59042,37,-0.6533,31,-0.9002,67,0.27354,75,0.46704,49,-0.2362,47,-0.2624,69,0.31272,30,-0.9572
ENSG00000116983,HPCAL4,27,-2.7855,59,-1.6300,22,-3.0782,243,0.52551,273,0.71766,107,-0.7466,207,0.27138,246,0.61413,223,0.38704,194,0.16486,249,0.56628
ENSG00000084072,PPIE,27,-0.3495,57,0.83648,31,-0.1144,29,-0.2130,38,0.19065,35,0.05902,26,-0.3943,21,-0.7643,30,-0.1630,49,0.60481,39,0.23156
ENSG00000168389,MFSD2A,355,4.31664,38,-0.2552,16,-1.5371,11,-2.1269,18,-1.3871,29,-0.6640,16,-1.5544,19,-1.4275,6,-2.9177,9,-2.4084,10,-2.2826
ENSG00000131236,CAP1,27,-2.4294,163,0.28126,182,0.45217,160,0.24998,164,0.28909,163,0.27950,196,0.57464,102,-0.4960,142,0.06319,87,-0.6963,153,0.17502
ENSG00000131238,PPT1,27,-2.1307,117,0.08229,107,-0.0612,150,0.47407,116,0.05817,81,-0.4963,95,-0.2494,84,-0.4835,154,0.51532,185,0.81664,138,0.34316
