Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000111669,TPI1,16,-5.6383,407,-0.9382,1065,0.61032,936,0.45677,1573,1.31038,953,0.42259,379,-1.1482
ENSG00000111674,ENO2,16,-4.6760,407,0.11169,1647,2.89356,368,-0.0588,16,-4.7122,329,-0.2285,133,-1.7523
ENSG00000111676,ATN1,16,-3.5939,407,1.42023,351,1.14526,263,0.75142,16,-3.6299,90,-1.0849,107,-0.9090
ENSG00000111678,C12orf57,16,-4.4568,407,0.36290,72,-2.3097,210,-0.7764,644,1.16906,921,1.86863,228,-0.6340
ENSG00000139182,CLSTN3,16,-3.5476,407,1.48202,801,3.05506,164,-0.1139,16,-3.5837,1,-6.7084,0,-8.6930
ENSG00000175899,A2M,16,-5.9821,407,-1.3008,2,-8.5655,134,-3.1191,3022,2.16062,4662,3.30699,25,-5.5507
ENSG00000139112,GABARAPL1,16,-3.9231,407,0.97821,989,2.88656,96,-1.4725,16,-3.9763,324,0.58181,56,-2.2941
ENSG00000178878,APOLD1,16,-5.1974,407,-0.4647,1,-8.9445,125,-2.4075,910,0.86809,3176,3.88057,69,-3.2887
ENSG00000273079,GRIN2B,16,-3.4376,407,1.63096,766,3.14574,122,-0.5077,16,-3.4725,1,-6.5993,3,-5.9764
ENSG00000048540,LMO3,16,-5.4583,4030,4.13311,1453,1.39745,145,-2.4563,16,-5.4942,1,-8.6092,29,-4.8176
ENSG00000084453,SLCO1A2,379,0.90346,407,1.02826,1,-7.6178,34,-3.0055,16,-3.9355,138,-0.7528,496,1.77957
ENSG00000111716,LDHB,16,-4.5279,407,0.28091,161,-1.1822,960,2.52660,16,-4.5632,231,-0.6233,166,-1.2368
ENSG00000139116,KIF21A,16,-3.5054,407,1.53881,610,2.41184,177,0.08270,16,-3.5408,2,-6.3258,60,-1.7409
ENSG00000018236,CNTN1,16,-4.2222,407,0.63754,1275,3.05813,358,0.49484,16,-4.2579,1,-7.3753,32,-3.4096
ENSG00000139168,ZCRB1,16,-3.6051,407,1.40565,94,-1.0346,129,-0.6091,16,-3.6409,166,-0.1390,338,1.30561
ENSG00000134294,SLC38A2,16,-3.9279,407,0.99374,269,0.27965,95,-1.4764,188,-0.2993,477,1.28851,246,0.15666
ENSG00000211584,SLC48A1,16,-3.7670,407,1.19509,1,-7.5219,232,0.25580,31,-2.8501,74,-1.5526,416,1.54947
ENSG00000134287,ARF3,16,-4.3029,407,0.54236,1103,2.51962,260,-0.2219,16,-4.3385,260,-0.1907,159,-1.0594
ENSG00000181418,DDN,16,-3.2361,407,1.91443,1,-6.9959,413,2.70388,16,-3.2727,1,-6.4006,0,-8.3855
ENSG00000123416,TUBA1B,416,-2.3405,3152,0.83386,6422,2.23952,1034,-1.0726,1304,-0.6168,2391,0.35930,773,-1.5417
ENSG00000167552,TUBA1A,23,-6.1849,2622,0.95024,899,-0.8058,608,-1.5249,1637,0.14527,1467,-0.0331,2807,1.32024
ENSG00000139644,TMBIM6,16,-5.1537,407,-0.4174,465,-0.2057,576,0.16466,860,0.82120,867,0.83512,493,-0.1276
ENSG00000135472,FAIM2,38,-4.0475,407,-0.5293,2675,3.13717,576,0.02845,16,-5.2928,107,-2.5336,355,-0.8226
ENSG00000066084,DIP2B,16,-3.2340,407,1.91797,1,-6.9936,58,-1.4918,16,-3.2699,51,-1.5753,329,1.92178
ENSG00000185432,METTL7A,16,-3.6203,407,1.38550,1,-7.3761,441,2.00302,16,-3.6563,154,-0.2786,87,-1.2701
ENSG00000183283,DAZAP2,16,-3.7975,407,1.15734,1,-7.5513,219,0.10283,16,-3.8335,422,1.22517,282,0.60402
ENSG00000196876,SCN8A,16,-3.3942,407,1.69041,604,2.57365,177,0.22262,16,-3.4305,1,-6.5132,7,-4.6466
ENSG00000063046,EIF4B,16,-5.0343,407,-0.2861,366,-0.4521,182,-1.6533,2121,2.91073,177,-1.5678,462,-0.0933
ENSG00000167778,SPRYD3,16,-3.9302,407,0.99098,1061,3.10928,148,-0.7552,16,-3.9653,124,-0.9491,61,-2.1512
ENSG00000123349,PFDN5,16,-6.1242,407,-1.4495,417,-1.4120,487,-1.2866,2117,1.23782,1414,0.52106,1976,1.37106
ENSG00000197111,PCBP2,16,-4.7212,407,0.06166,351,-0.1753,287,-0.5510,532,0.50777,962,1.58664,340,-0.2550
ENSG00000135390,ATP5MC2,16,-4.5492,407,0.25630,333,-0.0690,244,-0.6309,761,1.36166,375,0.12120,375,0.14228
ENSG00000135486,HNRNPA1,16,-5.7634,407,-1.0709,528,-0.6673,331,-1.5033,2485,2.06113,900,0.18258,1123,0.65284
ENSG00000135441,BLOC1S1,16,-4.6121,407,0.18439,197,-0.9634,202,-1.0151,1368,2.52256,220,-0.7885,328,-0.1840
ENSG00000135404,CD63,16,-5.5109,407,-0.8022,245,-1.5744,407,-0.8878,2660,2.63502,1216,0.99829,363,-1.0747
ENSG00000111540,RAB5B,16,-3.5739,407,1.44653,1,-7.3298,217,0.38449,31,-2.6277,71,-1.4281,319,1.21551
ENSG00000197728,RPS26,1136,-0.4482,517,-1.6523,398,-2.0453,756,-1.1828,2950,1.15608,2312,0.72043,2356,0.90151
ENSG00000065361,ERBB3,16,-3.6307,407,1.37193,1,-7.3864,46,-2.2685,16,-3.6661,211,0.21922,459,2.10891
ENSG00000229117,RPL41,88,-5.6817,5142,0.39269,401,-3.4897,2941,-0.5711,7978,1.16325,6305,0.74141,5339,0.53468
ENSG00000196465,MYL6B,16,-3.3209,407,1.79328,106,-0.5350,197,0.53559,16,-3.3566,167,0.18446,118,-0.4133
ENSG00000092841,MYL6,560,-0.4558,407,-0.9538,113,-2.8664,424,-0.9827,2109,1.87283,1469,1.16428,603,-0.3821
ENSG00000110955,ATP5F1B,16,-4.9484,407,-0.1916,1448,2.11289,518,0.23134,300,-0.6723,608,0.46838,154,-1.8165
ENSG00000110958,PTGES3,16,-4.3369,407,0.50191,696,1.46987,271,-0.1852,16,-4.3726,335,0.18077,345,0.26320
ENSG00000196531,NACA,58,-3.9541,407,-1.0841,463,-0.8847,407,-1.1876,1456,0.99232,1216,0.67442,1447,1.19830
ENSG00000123384,LRP1,16,-4.0774,407,0.81026,291,0.23989,477,1.35363,183,-0.5056,317,0.38505,46,-2.7414
ENSG00000155980,KIF5A,16,-5.0493,407,-0.3027,589,0.29932,455,-0.1395,207,-1.3436,413,-0.2776,939,1.36854
ENSG00000135439,AGAP2,16,-3.5451,407,1.48541,720,2.76375,203,0.28910,16,-3.5810,1,-6.7056,0,-8.6905
ENSG00000135643,KCNMB4,16,-4.2215,407,0.63757,505,1.02089,70,-2.2578,53,-2.5131,65,-2.2264,655,1.94826
ENSG00000187109,NAP1L1,16,-5.2757,407,-0.5497,337,-0.8431,345,-0.8920,968,0.88210,534,-0.1187,1110,1.39527
ENSG00000067715,SYT1,16,-4.9809,407,-0.2277,2723,3.86335,504,0.13774,16,-5.0168,2,-7.6184,22,-4.7279
ENSG00000058272,PPP1R12A,16,-3.5065,407,1.53751,483,1.88698,165,-0.0443,16,-3.5417,116,-0.6026,78,-1.3139
ENSG00000070961,ATP2B1,16,-4.8195,407,-0.0487,2593,4.13248,305,-0.5666,16,-4.8554,1,-7.9721,65,-2.9987
ENSG00000075415,SLC25A3,16,-3.9083,407,1.01822,185,-0.3002,249,0.20104,16,-3.9440,577,1.68253,157,-0.6292
ENSG00000185046,ANKS1B,16,-3.9888,407,0.91903,610,1.68477,166,-0.6260,16,-4.0244,45,-2.5033,350,0.77883
ENSG00000166598,HSP90B1,16,-4.7401,407,0.03885,713,0.99405,291,-0.5562,568,0.59615,630,0.77399,329,-0.3369
ENSG00000074590,NUAK1,16,-3.7866,407,1.17116,719,2.34466,77,-1.6514,16,-3.8222,306,0.66649,116,-0.9956
ENSG00000174437,ATP2A2,16,-4.0326,407,0.86530,748,2.04955,198,-0.3761,241,-0.0158,259,0.10283,62,-2.2373
ENSG00000111275,ALDH2,16,-3.7516,407,1.21412,1,-7.5074,615,2.89056,16,-3.7460,79,-1.4437,29,-3.0750
ENSG00000089009,RPL6,1412,0.37351,407,-1.5783,1,-9.9923,534,-1.2768,2277,1.21397,1755,0.74527,1605,0.69883
ENSG00000179295,PTPN11,16,-3.8749,407,1.05991,188,-0.2412,168,-0.4692,16,-3.9107,153,-0.5596,425,1.41062
ENSG00000089169,RPH3A,16,-3.5527,407,1.47330,765,2.91095,144,-0.3497,16,-3.5893,9,-4.3961,37,-2.5052
ENSG00000176871,WSB2,16,-3.7851,407,1.17280,438,1.31175,163,-0.4143,342,0.86249,57,-1.9717,131,-0.7909
ENSG00000089220,PEBP1,31,-5.0480,407,-1.2929,2215,1.52219,970,0.07520,1116,0.29696,388,-1.3652,1143,0.39248
ENSG00000089157,RPLP0,16,-5.2866,407,-0.5609,26,-4.6288,439,-0.4950,943,0.82200,1649,1.88940,645,0.20390
ENSG00000111775,COX6A1,16,-6.0549,407,-1.3772,231,-2.2223,1392,0.68032,2051,1.26746,1245,0.38601,1065,0.14706
ENSG00000088986,DYNLL1,16,-5.1083,407,-0.3673,1552,2.02364,347,-0.6874,967,1.08799,311,-0.7857,329,-0.7777
ENSG00000130787,HIP1R,16,-3.5917,407,1.42316,1,-7.3480,226,0.44127,16,-3.6275,213,0.28185,256,0.69642
ENSG00000182196,ARL6IP4,16,-4.1007,407,0.78224,1,-7.8527,281,0.18025,16,-4.1366,345,0.50169,475,1.30189
ENSG00000111328,CDK2AP1,16,-4.6117,407,0.18526,83,-2.2589,264,-0.5685,1260,2.32650,489,0.49234,243,-0.7113
ENSG00000119242,CCDC92,16,-4.1156,407,0.76493,1257,3.23798,174,-0.6888,16,-4.1503,1,-7.2717,137,-1.0926
ENSG00000179195,ZNF664,16,-5.0986,3734,5.13265,1,-8.8486,67,-3.2323,16,-5.1370,77,-2.8609,302,-0.9119
ENSG00000073060,SCARB1,16,-4.3056,407,0.53795,6,-5.6188,163,-1.0243,176,-0.8132,1635,3.68961,40,-3.1727
ENSG00000150991,UBC,16,-6.2982,407,-1.6311,714,-0.7754,1043,-0.2037,2208,1.09264,3623,2.07666,719,-0.8468
ENSG00000132341,RAN,16,-3.7418,407,1.22831,604,2.01813,133,-0.7087,239,0.30011,102,-1.0537,80,-1.5462
ENSG00000196199,MPHOSPH8,16,-3.5654,407,1.45822,405,1.45127,163,-0.1423,16,-3.6009,34,-2.5019,192,0.15811
ENSG00000150459,SAP18,249,-0.7822,407,-0.0110,828,1.21298,201,-1.2206,594,0.62012,300,-0.4950,452,0.18665
ENSG00000165566,AMER2,146,-0.8414,407,0.82610,132,-0.9996,165,-0.7278,16,-4.1000,33,-3.0305,589,1.95234
ENSG00000132970,WASF3,16,-3.3788,407,1.71180,162,0.06874,256,1.01493,16,-3.4145,105,-0.6213,90,-0.9487
ENSG00000122026,RPL21,1093,-1.3011,407,-2.7711,846,-1.6863,1385,-1.0349,5032,1.19308,2865,0.21292,4812,1.37220
ENSG00000102755,FLT1,16,-4.8085,407,-0.0362,1,-8.5566,122,-2.0302,1298,2.08539,1769,2.83993,4,-6.9563
ENSG00000132963,POMP,16,-3.3406,407,1.76542,1,-7.0989,187,0.40197,16,-3.3764,301,1.17852,124,-0.3590
ENSG00000122042,UBL3,16,-4.0418,407,0.85400,805,2.19946,122,-1.2011,16,-4.0774,225,-0.1351,246,0.00954
ENSG00000189403,HMGB1,16,-5.2294,407,-0.4993,394,-0.5488,492,-0.2244,1096,1.16460,748,0.48943,681,0.38737
ENSG00000133083,DCLK1,16,-3.9926,407,0.91328,1167,3.27011,138,-0.9444,16,-4.0294,211,-0.1885,20,-3.8623
ENSG00000102760,RGCC,16,-4.1882,407,0.67734,1,-7.9400,345,0.46523,16,-4.2235,764,1.86350,273,0.01414
ENSG00000023516,AKAP11,16,-3.7293,407,1.24262,634,2.14445,109,-1.0228,16,-3.7604,117,-0.8202,185,-0.1222
ENSG00000102804,TSC22D1,16,-5.4339,407,-0.7196,728,0.20926,683,0.11873,1267,1.17090,1736,1.78408,123,-2.6702
ENSG00000133112,TPT1,2239,-0.5359,407,-3.0941,809,-2.0824,1151,-1.6851,7470,1.52630,5591,0.98324,4699,0.80554
ENSG00000123200,ZC3H13,16,-3.9731,407,0.93825,323,0.53502,99,-1.4601,18,-3.7862,229,-0.0319,456,1.42140
ENSG00000136156,ITM2B,16,-5.9073,407,-1.2225,794,-0.1833,888,-0.0014,1931,1.34654,1907,1.32320,586,-0.7362
ENSG00000184226,PCDH9,16,-4.8735,407,-0.1085,658,0.69339,344,-0.4201,329,-0.4444,393,-0.1634,711,0.99740
ENSG00000188243,COMMD6,16,-3.9273,407,0.99450,164,-0.5081,149,-0.7399,17,-3.8642,454,1.19709,341,0.81376
ENSG00000139737,SLAIN1,16,-4.0422,407,0.85352,205,-0.2836,126,-1.1465,16,-4.0782,110,-1.2476,600,2.05862
ENSG00000139746,RBM26,16,-3.4324,407,1.63732,250,0.73346,159,-0.0204,16,-3.4679,232,0.60329,106,-0.7413
ENSG00000139793,MBNL2,16,-4.1262,407,0.75164,188,-0.5141,97,-1.6491,390,0.67865,173,-0.6432,484,1.30741
ENSG00000134884,ARGLU1,16,-3.7214,407,1.25398,1,-7.4758,192,-0.0468,16,-3.7574,350,0.97952,298,0.82914
ENSG00000185950,IRS2,16,-3.7801,407,1.17922,586,1.89841,230,0.21967,16,-3.8157,82,-1.4134,137,-0.7039
ENSG00000102606,ARHGEF7,528,1.30487,407,0.82857,868,2.33920,120,-1.2484,16,-4.0983,2,-7.0907,88,-1.7276
ENSG00000185896,LAMP1,16,-4.4182,407,0.40633,213,-0.6317,214,-0.6944,186,-0.8411,804,1.64316,402,0.45425
ENSG00000129538,RNASE1,16,-5.4871,407,-0.7770,70,-3.3907,162,-2.3197,1481,1.39476,835,0.37624,1426,1.67081
ENSG00000165795,NDRG2,16,-6.4432,407,-1.7811,164,-3.1221,3026,1.93296,541,-1.3529,1457,0.20063,1480,0.26294
ENSG00000092199,HNRNPC,16,-4.5552,407,0.24971,492,0.57177,269,-0.4639,414,0.28075,423,0.31549,425,0.37675
ENSG00000100836,PABPN1,16,-3.5620,407,1.46212,484,1.80911,177,0.00955,16,-3.5984,1,-6.7210,154,-0.2475
ENSG00000092096,SLC22A17,16,-4.5156,407,0.29516,1338,2.63507,408,0.34720,16,-4.5511,114,-1.6812,176,-1.1353
ENSG00000129559,NEDD8,16,-4.3800,407,0.45069,264,-0.2577,190,-0.8533,1122,2.42942,262,-0.2659,167,-1.0622
ENSG00000139910,NOVA1,16,-3.9050,407,1.02189,583,1.71016,227,0.03193,189,-0.2635,1,-7.0538,178,-0.4029
ENSG00000100852,ARHGAP5,16,-3.4878,407,1.56232,1,-7.2447,208,0.41379,16,-3.5236,251,0.68011,200,0.33726
ENSG00000129515,SNX6,16,-3.5322,407,1.50251,136,-0.3803,57,-1.8354,16,-3.5627,178,0.04721,343,1.46633
ENSG00000165410,CFL2,16,-4.0989,407,0.78490,49,-2.4937,34,-3.2002,898,2.36146,44,-2.6711,405,0.93529
ENSG00000213741,RPS29,1405,-1.2563,407,-3.0968,588,-2.5568,1468,-1.3010,8228,1.71558,2991,-0.0792,5856,1.30798
ENSG00000165502,RPL36AL,1563,1.65501,407,-0.6553,176,-1.9237,219,-1.7288,325,-0.9993,355,-0.8667,1134,1.28079
ENSG00000165525,NEMF,16,-3.2516,407,1.89173,1,-7.0116,144,0.02400,16,-3.2880,138,-0.0483,207,0.74378
ENSG00000282885,AL627171.2,16,-5.5710,2734,2.59735,164,-2.2306,473,-0.7046,350,-1.0974,431,-0.7789,852,0.36142
ENSG00000197045,GMFB,16,-4.1533,407,0.71952,944,2.39173,198,-0.5127,16,-4.1775,88,-1.6906,256,-0.0591
ENSG00000126777,KTN1,16,-4.1545,407,0.71763,191,-0.5206,173,-0.7476,508,1.11305,197,-0.4742,360,0.59575
ENSG00000139970,RTN1,16,-4.9404,407,-0.1825,2616,3.81613,380,-0.3279,16,-4.9754,144,-1.7795,70,-3.0010
ENSG00000126803,HSPA2,550,0.81557,407,0.30120,34,-3.4681,78,-2.3871,169,-1.0855,415,0.33579,657,1.40873
ENSG00000054690,PLEKHH1,16,-4.2358,407,0.62138,1,-7.3041,35,-3.3021,1060,2.53507,1,-7.3909,482,1.11527
ENSG00000100568,VTI1B,16,-3.8948,407,1.03480,38,-2.6629,134,-0.8817,637,1.90676,148,-0.6424,240,0.15158
ENSG00000072042,RDH11,16,-4.2012,407,0.66200,576,1.28889,145,-1.0981,804,1.95305,62,-2.2620,153,-1.0017
ENSG00000100650,SRSF5,451,1.19532,407,1.00460,1,-7.6719,161,-0.5956,16,-3.9549,512,1.43470,159,-0.6199
ENSG00000198732,SMOC1,16,-3.2353,407,1.91559,1,-6.9951,219,0.88162,16,-3.2712,35,-2.1182,177,0.44353
ENSG00000119707,RBM25,16,-3.7314,407,1.24120,1,-7.4861,144,-0.5635,322,0.81700,199,0.00581,274,0.63879
ENSG00000170348,TMED10,16,-4.4095,407,0.41707,143,-1.2399,234,-0.5342,824,1.70487,420,0.47198,282,-0.2035
ENSG00000119705,SLIRP,16,-3.6550,407,1.33991,167,-0.1840,154,-0.3576,16,-3.6908,345,1.03628,215,0.25846
ENSG00000021645,NRXN3,16,-3.1945,407,1.97588,1,-6.9537,307,1.79853,16,-3.2305,113,-0.3041,32,-2.3707
ENSG00000198668,CALM1,16,-6.8597,407,-2.2101,7458,2.89547,1828,0.11484,799,-1.1980,1073,-0.7462,1032,-0.8919
ENSG00000183648,NDUFB1,16,-4.0018,407,0.90274,117,-1.1168,219,-0.1533,16,-4.0376,579,1.56282,286,0.34811
ENSG00000100605,ITPK1,16,-4.4473,407,0.37356,539,0.85808,259,-0.4024,151,-1.1957,355,0.14844,465,0.71342
ENSG00000089737,DDX24,16,-3.9758,407,0.93445,646,1.81938,174,-0.5302,397,0.89402,40,-2.6618,126,-1.0652
ENSG00000165949,IFI27,16,-6.5236,407,-1.8640,5,-8.2462,241,-2.8030,6984,3.40391,4353,2.13877,6,-7.9883
ENSG00000119632,IFI27L2,16,-3.4914,407,1.55718,1,-7.2485,179,0.12479,16,-3.5274,387,1.45946,162,-0.0594
ENSG00000227051,C14orf132,16,-3.0306,407,2.22354,1,-6.7931,230,1.32613,16,-3.0668,79,-0.6963,61,-1.1868
ENSG00000036530,CYP46A1,16,-3.8197,407,1.12943,1067,3.36712,183,-0.2552,16,-3.8553,4,-5.7750,8,-4.9406
ENSG00000196405,EVL,16,-4.6052,407,0.19265,1437,2.65979,322,-0.2121,235,-0.6812,262,-0.5140,126,-1.7574
ENSG00000214548,MEG3,16,-6.1494,407,-1.4754,6328,4.01320,1284,0.38289,16,-6.1849,120,-3.2778,3,-8.7690
ENSG00000078304,PPP2R5C,16,-3.7663,407,1.19688,1,-7.5202,188,-0.1370,631,2.07777,106,-1.0209,144,-0.6086
ENSG00000197102,DYNC1H1,16,-4.4259,407,0.39860,891,1.84377,263,-0.3472,266,-0.2918,79,-2.1324,344,0.13855
ENSG00000080824,HSP90AA1,21,-7.3648,407,-3.1332,11184,2.32977,3890,0.36096,809,-2.1205,1599,-1.0973,3589,0.20478
ENSG00000198752,CDC42BPB,16,-3.5561,407,1.46947,571,2.17637,167,-0.0912,16,-3.5913,58,-1.7060,89,-1.1701
ENSG00000100664,EIF5,16,-4.1180,407,0.75978,412,0.78287,292,0.22888,520,1.20078,48,-2.5551,170,-0.7374
ENSG00000166165,CKB,16,-5.8696,407,-1.1827,1156,0.47815,2389,2.46834,16,-5.9052,158,-2.5955,633,-0.5587
ENSG00000126214,KLC1,16,-5.0819,407,-0.3387,2394,3.16757,379,-0.5018,16,-5.1172,161,-1.7576,385,-0.4778
ENSG00000156411,ATP5MPL,16,-4.6837,407,0.10344,477,0.36574,370,-0.0580,366,-0.0692,595,0.74430,417,0.16883
ENSG00000203485,INF2,16,-4.1929,407,0.67191,1,-7.9437,273,0.00816,16,-4.2288,500,1.03758,481,1.17779
ENSG00000179364,PACS2,16,-4.0861,407,0.79747,444,0.95375,145,-0.9636,16,-4.1235,157,-0.7483,473,1.31283
ENSG00000182809,CRIP2,16,-4.8014,407,-0.0288,322,-0.4031,234,-0.9872,408,-0.0225,1918,3.08298,93,-2.4375
ENSG00000128739,SNRPN,16,-5.6770,3738,3.27377,1226,0.80834,430,-0.9865,16,-5.7134,447,-0.8339,262,-1.7811
ENSG00000224078,SNHG14,16,-4.5676,407,0.23546,1512,2.86464,330,-0.1206,17,-4.4745,202,-0.8775,178,-1.1722
ENSG00000034053,APBA2,16,-3.5490,407,1.48047,609,2.33727,117,-0.7102,16,-3.5847,31,-2.6329,129,-0.5323
ENSG00000104067,TJP1,16,-3.6914,407,1.29294,1,-7.4464,116,-0.8889,189,-0.0311,451,1.49012,219,0.24297
ENSG00000140319,SRP14,16,-4.9966,407,-0.2444,1,-8.7437,516,0.15981,1349,1.88922,951,1.19911,253,-1.0819
ENSG00000247556,OIP5-AS1,16,-4.2398,407,0.61628,250,-0.1883,406,0.72907,606,1.33349,34,-3.1864,201,-0.5926
ENSG00000137815,RTF1,16,-3.8191,407,1.12988,442,1.28523,185,-0.2315,485,1.46018,90,-1.3241,41,-2.6433
ENSG00000092445,TYRO3,16,-3.9967,407,0.90915,716,2.00962,181,-0.4868,16,-3.9792,280,0.27008,170,-0.5947
ENSG00000166963,MAP1A,199,-1.7368,407,-0.6529,1242,1.21361,1057,1.11781,93,-2.8593,562,-0.1407,453,-0.5429
ENSG00000140264,SERF2,2082,0.89959,407,-1.7033,437,-1.5969,772,-0.8072,3320,1.78808,1410,0.23274,904,-0.5393
ENSG00000166710,B2M,74,-5.0211,407,-2.5438,640,-1.8712,637,-2.0217,6824,2.11836,9000,2.79172,588,-2.1462
ENSG00000171766,GATM,16,-3.9512,407,0.96416,267,0.24114,311,0.58713,162,-0.5592,53,-2.2384,272,0.31990
ENSG00000255302,EID1,16,-4.6077,407,0.18999,613,0.89071,180,-1.1948,1566,2.88509,12,-5.0676,142,-1.5810
ENSG00000138593,SECISBP2L,16,-4.0629,407,0.82869,275,0.16602,107,-1.4227,16,-4.0981,121,-1.1306,594,1.98267
ENSG00000104112,SCG3,16,-4.0145,407,0.88708,457,1.09835,609,2.16754,16,-4.0504,1,-7.1720,24,-3.6028
ENSG00000128872,TMOD2,16,-3.3724,407,1.72113,258,0.86623,268,1.12823,16,-3.4080,2,-6.4332,78,-1.1634
ENSG00000128989,ARPP19,17,-6.4766,3217,1.52985,5512,2.73544,922,-0.6715,314,-2.2296,104,-3.8445,560,-1.4884
ENSG00000180304,OAZ2,16,-3.4392,407,1.62855,194,0.30055,128,-0.4259,16,-3.4728,255,0.76565,156,-0.0639
ENSG00000174444,RPL4,233,-2.9114,407,-2.0934,532,-1.6930,580,-1.6944,4378,1.81917,2544,0.79111,2524,0.93289
ENSG00000140350,ANP32A,16,-3.5460,407,1.48394,320,1.03543,120,-0.6550,38,-2.3108,138,-0.3704,204,0.29886
ENSG00000137818,RPLP1,1437,-1.5230,5100,0.47401,733,-2.5237,2101,-1.0414,5285,0.53466,6133,0.79177,5792,0.82465
ENSG00000067225,PKM,16,-5.5024,407,-0.7932,1716,1.66401,800,0.33345,1186,0.96433,778,0.23925,172,-2.2439
ENSG00000156642,NPTN,16,-4.0240,407,0.87383,1342,3.67268,163,-0.6968,16,-4.0609,46,-2.5336,14,-4.4293
ENSG00000198794,SCAMP5,16,-4.3308,407,0.50930,1414,3.14438,334,0.20905,16,-4.3664,1,-7.4852,84,-2.0924
ENSG00000117906,RCN2,16,-3.2565,407,1.88491,332,1.47763,185,0.49607,16,-3.2926,1,-6.4203,72,-1.1834
ENSG00000140391,TSPAN3,16,-4.3045,407,0.53910,238,-0.3356,603,1.54994,326,0.16863,39,-3.0542,207,-0.6245
ENSG00000169783,LINGO1,16,-3.5565,407,1.46778,415,1.50691,329,1.31903,16,-3.5936,60,-1.6427,4,-5.6845
ENSG00000185787,MORF4L1,514,-0.7799,3898,3.08008,1027,0.32549,463,-1.0358,28,-5.0301,467,-0.9291,360,-1.4424
ENSG00000172379,ARNT2,16,-3.8214,407,1.12639,539,1.66812,309,0.76120,16,-3.8143,40,-2.5267,129,-0.8571
ENSG00000182774,RPS17,16,-5.9187,407,-1.2346,72,-3.7790,567,-0.8036,1236,0.53317,2129,1.51916,1537,1.10635
ENSG00000166503,HDGFL3,16,-3.5057,407,1.53666,446,1.71942,86,-1.1717,16,-3.5425,207,0.33077,131,-0.4562
ENSG00000140600,SH3GL3,16,-3.4349,407,1.63490,357,1.38233,54,-1.8106,16,-3.4705,5,-5.1114,271,1.05858
ENSG00000140526,ABHD2,16,-3.1752,407,2.00371,115,-0.2611,243,1.22073,16,-3.2112,129,-0.0761,23,-2.8178
ENSG00000182054,IDH2,16,-3.2167,407,1.94180,1,-6.9773,207,0.79174,69,-1.0933,199,0.60005,72,-1.1261
ENSG00000182768,NGRN,16,-3.7141,407,1.26359,200,0.03993,345,1.17008,16,-3.7495,182,-0.1175,125,-0.7877
ENSG00000185518,SV2B,16,-3.7949,407,1.15879,1229,3.95197,89,-1.4226,16,-3.8323,1,-6.9543,7,-5.2152
ENSG00000272888,LINC01578,16,-5.2542,3851,4.62796,260,-1.2175,122,-2.4988,16,-5.2893,89,-2.8066,309,-1.0491
ENSG00000173575,CHD2,16,-3.1525,407,2.03685,1,-6.9137,143,0.13403,16,-3.1557,77,-0.8611,197,0.78017
ENSG00000188536,HBA2,316682,7.13620,407,-6.6811,1,-15.038,223,-7.7373,15646,-1.3498,1036,-5.3303,234,-7.6666
ENSG00000206172,HBA1,162212,6.98061,407,-5.7227,42,-8.9860,125,-7.6158,8997,-1.1835,422,-5.6691,77,-8.3133
ENSG00000242173,ARHGDIG,16,-3.7803,407,1.17646,424,1.25485,302,0.76712,16,-3.8171,59,-1.8974,159,-0.4546
ENSG00000086504,MRPL28,16,-3.6341,407,1.36803,503,1.78747,152,-0.3509,16,-3.6697,339,1.02932,40,-2.4825
ENSG00000130731,METTL26,16,-3.7974,407,1.15762,257,0.35443,186,-0.1992,428,1.25305,187,-0.1660,99,-1.2659
ENSG00000103266,STUB1,16,-3.6205,407,1.38583,230,0.37531,255,0.64464,16,-3.6553,110,-0.8009,180,-0.0298
ENSG00000127585,FBXL16,16,-3.7588,407,1.20614,788,2.61284,283,0.66627,16,-3.7947,2,-6.2976,10,-4.6546
ENSG00000103260,METRN,16,-4.7944,407,-0.0209,11,-5.2972,969,1.93534,16,-4.8304,550,0.47964,385,-0.1242
ENSG00000260807,AC009041.2,16,-3.8063,407,1.14611,410,1.16173,146,-0.6308,16,-3.8417,87,-1.3526,323,0.88137
ENSG00000005513,SOX8,16,-4.2725,407,0.57767,26,-3.5785,274,-0.0843,16,-4.3083,48,-2.7107,762,2.32473
ENSG00000007516,BAIAP3,16,-3.7511,407,1.21638,1050,3.47007,140,-0.6393,16,-3.7870,5,-5.3095,16,-3.9734
ENSG00000103249,CLCN7,16,-3.4758,407,1.57785,1,-7.2328,210,0.44996,260,0.75397,187,0.19789,101,-0.8590
ENSG00000138834,MAPK8IP3,16,-4.4185,407,0.40689,1335,2.80611,271,-0.2854,217,-0.6016,3,-6.8605,169,-1.0879
ENSG00000103024,NME3,16,-3.5495,407,1.47935,402,1.45690,175,0.00328,16,-3.5852,83,-1.1519,149,-0.2908
ENSG00000140990,NDUFB10,16,-4.0575,407,0.83486,160,-0.6884,173,-0.6304,628,1.64698,309,0.36408,181,-0.5580
