"gene","cellType.target","mean.target","cellType.2nd","mean.2nd","MeanRatio","MeanRatio.rank","MeanRatio.anno","gene_ensembl","gene_name"
"SRPX2","Vasc.VLMC",1.13626912644267,"Astro.4",0.403017826203682,2.8194016556191,16,"Vasc.VLMC/Astro.4: 2.819","ENSG00000102359","SRPX2"
"BICC1","Vasc.VLMC",3.85194115575899,"Excit.L6b",1.43234582443313,2.68925359368673,17,"Vasc.VLMC/Excit.L6b: 2.689","ENSG00000122870","BICC1"
"FAM20A","Vasc.VLMC",1.30131771057116,"Macro",0.500643817696939,2.59928848528975,18,"Vasc.VLMC/Macro: 2.599","ENSG00000108950","FAM20A"
"TGFBR3","Vasc.VLMC",2.845862732557,"Astro.1",1.12213439837189,2.53611576000708,19,"Vasc.VLMC/Astro.1: 2.536","ENSG00000069702","TGFBR3"
"C1S","Vasc.VLMC",1.2848696982327,"Astro.4",0.506799995164025,2.53525988652951,20,"Vasc.VLMC/Astro.4: 2.535","ENSG00000182326","C1S"
"LINC01482","Vasc.VLMC",1.60113321703478,"Excit.L5.2",0.648327368523688,2.46963693771055,21,"Vasc.VLMC/Excit.L5.2: 2.47","ENSG00000267659","LINC01482"
"ENSG00000239922","Vasc.VLMC",1.3699188118483,"Oligo.2",0.589676062428604,2.32317182116269,22,"Vasc.VLMC/Oligo.2: 2.323","ENSG00000239922","ENSG00000239922"
"BMP6","Vasc.VLMC",2.32466254341464,"Vasc.Endo",1.05403116985933,2.20549696241422,23,"Vasc.VLMC/Vasc.Endo: 2.205","ENSG00000153162","BMP6"
"ATP1B3","Vasc.VLMC",2.81815606782159,"Macro",1.31818592142344,2.137904844848,24,"Vasc.VLMC/Macro: 2.138","ENSG00000069849","ATP1B3"
"COL18A1","Vasc.VLMC",2.07808733635555,"Vasc.Endo",1.01311212646538,2.05119184942118,25,"Vasc.VLMC/Vasc.Endo: 2.051","ENSG00000182871","COL18A1"
"ANTXR2","Vasc.VLMC",1.52589413123686,"Vasc.PC",0.751861013692991,2.02948963099173,26,"Vasc.VLMC/Vasc.PC: 2.029","ENSG00000163297","ANTXR2"
"SVIL","Vasc.VLMC",3.91194579008533,"Vasc.PC",1.93405067058935,2.0226697519219,27,"Vasc.VLMC/Vasc.PC: 2.023","ENSG00000197321","SVIL"
"ECM2","Vasc.VLMC",1.30396885813083,"Vasc.PC",0.698987662719781,1.86551054857971,28,"Vasc.VLMC/Vasc.PC: 1.866","ENSG00000106823","ECM2"
"TPM1","Vasc.VLMC",3.14964972939342,"Vasc.Endo",1.71062114452862,1.84123161312924,29,"Vasc.VLMC/Vasc.Endo: 1.841","ENSG00000140416","TPM1"
"DDR2","Vasc.VLMC",1.67174162827153,"Vasc.PC",0.928076024953694,1.80129815157647,30,"Vasc.VLMC/Vasc.PC: 1.801","ENSG00000162733","DDR2"
"ACADL","Vasc.VLMC",1.29344199175476,"Inhib.Pax6",0.729077401468685,1.77408048740668,31,"Vasc.VLMC/Inhib.Pax6: 1.774","ENSG00000115361","ACADL"
"ADCY3","Vasc.VLMC",1.20130249195864,"Vasc.PC",0.685221488474838,1.75315939760221,32,"Vasc.VLMC/Vasc.PC: 1.753","ENSG00000138031","ADCY3"
"ARHGAP28","Vasc.VLMC",1.35630144487223,"Inhib.Vip",0.824458223636758,1.64508207449186,33,"Vasc.VLMC/Inhib.Vip: 1.645","ENSG00000088756","ARHGAP28"
"ABCA9","Vasc.VLMC",2.82537727829755,"Vasc.PC",1.73949732724096,1.62424927825495,34,"Vasc.VLMC/Vasc.PC: 1.624","ENSG00000154258","ABCA9"
"GK5","Vasc.VLMC",1.40736511429681,"Excit.L6b",0.88109614698021,1.59728892144209,35,"Vasc.VLMC/Excit.L6b: 1.597","ENSG00000175066","GK5"
"KCNK2","Vasc.VLMC",2.72242515827298,"Excit.L6b",1.70482662526731,1.59689267983254,36,"Vasc.VLMC/Excit.L6b: 1.597","ENSG00000082482","KCNK2"
"CREB3L2","Vasc.VLMC",1.52986667981776,"Oligo.2",0.964085367261941,1.58685810589852,37,"Vasc.VLMC/Oligo.2: 1.587","ENSG00000182158","CREB3L2"
"CAB39L","Vasc.VLMC",1.94634089806887,"Astro.4",1.23691836556367,1.57354030165275,38,"Vasc.VLMC/Astro.4: 1.574","ENSG00000102547","CAB39L"
"LINC01088","Vasc.VLMC",3.5581018589276,"Astro.4",2.2712333482284,1.56659458249985,39,"Vasc.VLMC/Astro.4: 1.567","ENSG00000249307","LINC01088"
"LAMB1","Vasc.VLMC",1.68491163211753,"Excit.L2",1.08877983737049,1.54752280882309,40,"Vasc.VLMC/Excit.L2: 1.548","ENSG00000091136","LAMB1"
"ANXA2","Vasc.VLMC",1.22040934145442,"Vasc.Endo",0.807108432981697,1.51207606262503,41,"Vasc.VLMC/Vasc.Endo: 1.512","ENSG00000182718","ANXA2"
"PRDM5","Vasc.VLMC",1.22831535433292,"Astro.4",0.823912693185565,1.49083193461164,42,"Vasc.VLMC/Astro.4: 1.491","ENSG00000138738","PRDM5"
"SMG6","Vasc.VLMC",1.92433144298426,"Excit.L6b",1.30037796643945,1.47982470685292,43,"Vasc.VLMC/Excit.L6b: 1.48","ENSG00000070366","SMG6"
"STK38","Vasc.VLMC",1.65569018611964,"Vasc.PC",1.12512504478832,1.47156104451586,44,"Vasc.VLMC/Vasc.PC: 1.472","ENSG00000112079","STK38"
"ATP10D","Vasc.VLMC",1.60511282561314,"Vasc.PC",1.11649127778821,1.43764027318951,45,"Vasc.VLMC/Vasc.PC: 1.438","ENSG00000145246","ATP10D"
"LAMA4","Vasc.VLMC",2.79704078825776,"Vasc.PC",1.95734769474797,1.4289953674367,46,"Vasc.VLMC/Vasc.PC: 1.429","ENSG00000112769","LAMA4"
"COL1A2","Vasc.VLMC",2.57485781301915,"Vasc.PC",1.81777441506283,1.41648919232377,47,"Vasc.VLMC/Vasc.PC: 1.416","ENSG00000164692","COL1A2"
"TBX18","Vasc.VLMC",2.09586125105651,"Vasc.PC",1.50742910591381,1.39035477213105,48,"Vasc.VLMC/Vasc.PC: 1.39","ENSG00000112837","TBX18"
"CYBRD1","Vasc.VLMC",0.983490331512702,"Astro.1",0.716863045542376,1.3719361566038,49,"Vasc.VLMC/Astro.1: 1.372","ENSG00000071967","CYBRD1"
"SLC7A11","Vasc.VLMC",3.86250359810042,"Astro.1",2.82988783823131,1.36489635593278,50,"Vasc.VLMC/Astro.1: 1.365","ENSG00000151012","SLC7A11"
"ENSG00000287880","Excit.L2",0.713674200942597,"Excit.L2_5.1",0.255534573450884,2.79286748288005,1,"Excit.L2/Excit.L2_5.1: 2.793","ENSG00000287880","ENSG00000287880"
"LINC01090","Excit.L2",1.2295666994403,"Excit.L2_5.1",0.473508667023724,2.59671424214649,2,"Excit.L2/Excit.L2_5.1: 2.597","ENSG00000231689","LINC01090"
"ENSG00000289178","Excit.L2",1.94559551061855,"Excit.L2_5.1",0.772745153896197,2.51777122225719,3,"Excit.L2/Excit.L2_5.1: 2.518","ENSG00000289178","ENSG00000289178"
"ENSG00000286003","Excit.L2",0.684441181760373,"Excit.L2_5.1",0.275142214270889,2.48759058501474,4,"Excit.L2/Excit.L2_5.1: 2.488","ENSG00000286003","ENSG00000286003"
"LINC02669","Excit.L2",0.374143389141695,"Excit.L5.1",0.160148714972523,2.33622473465296,5,"Excit.L2/Excit.L5.1: 2.336","ENSG00000233321","LINC02669"
"ENSG00000229425","Excit.L2",1.78171546665846,"Excit.L5.1",0.794061023166286,2.24380169115208,6,"Excit.L2/Excit.L5.1: 2.244","ENSG00000229425","ENSG00000229425"
"ENSG00000291284","Excit.L2",0.410857020202337,"Excit.L2_5.2",0.189724225116072,2.16554854790408,7,"Excit.L2/Excit.L2_5.2: 2.166","ENSG00000291284","ENSG00000291284"
"ENSG00000223930","Excit.L2",2.0631484525854,"Excit.L2_5.2",0.960114048245766,2.14885768659983,8,"Excit.L2/Excit.L2_5.2: 2.149","ENSG00000223930","ENSG00000223930"
"STRIP2","Excit.L2",0.87025817725285,"OPC.3",0.425830957261986,2.0436705279683,9,"Excit.L2/OPC.3: 2.044","ENSG00000128578","STRIP2"
"SH3RF2","Excit.L2",0.423440318213218,"Excit.L2_5.1",0.208307532206956,2.0327652760656,10,"Excit.L2/Excit.L2_5.1: 2.033","ENSG00000156463","SH3RF2"
"LINC02248","Excit.L2",0.712985753543677,"Excit.L2_5.1",0.364000260518251,1.95875066827851,11,"Excit.L2/Excit.L2_5.1: 1.959","ENSG00000235160","LINC02248"
"GLP2R","Excit.L2",0.340221294239258,"Excit.L2_5.1",0.17922916546773,1.89824738262543,12,"Excit.L2/Excit.L2_5.1: 1.898","ENSG00000065325","GLP2R"
"TDRD6-AS1","Excit.L2",0.341638803976606,"Excit.L6_CT",0.180110404240011,1.89682992172593,13,"Excit.L2/Excit.L6_CT: 1.897","ENSG00000242973","TDRD6-AS1"
"LINC00390","Excit.L2",0.559783443943573,"Excit.L2_5.1",0.295987953739773,1.89123725094476,14,"Excit.L2/Excit.L2_5.1: 1.891","ENSG00000226519","LINC00390"
"ENSG00000288098","Excit.L2",0.923099442050989,"Excit.L5.2",0.492568700541981,1.87405216985019,15,"Excit.L2/Excit.L5.2: 1.874","ENSG00000288098","ENSG00000288098"
"ENSG00000236948","Excit.L2",0.485813791417275,"Inhib.Lamp5_Lhx6",0.260855371340582,1.86238753267986,16,"Excit.L2/Inhib.Lamp5_Lhx6: 1.862","ENSG00000236948","ENSG00000236948"
"KCNV2","Excit.L2",0.287697291665272,"Excit.L2_5.2",0.155037208782566,1.85566609412297,17,"Excit.L2/Excit.L2_5.2: 1.856","ENSG00000168263","KCNV2"
"ENSG00000286961","Excit.L2",0.41116177587572,"Excit.L2_5.1",0.225639699696129,1.82220494190266,18,"Excit.L2/Excit.L2_5.1: 1.822","ENSG00000286961","ENSG00000286961"
"RTKN2","Excit.L2",0.266541393091685,"Excit.L2_5.2",0.147727708945235,1.80427487161868,19,"Excit.L2/Excit.L2_5.2: 1.804","ENSG00000182010","RTKN2"
"ENSG00000227712","Excit.L2",0.393349505381127,"Excit.L2_5.1",0.219194362238402,1.79452382517626,20,"Excit.L2/Excit.L2_5.1: 1.795","ENSG00000227712","ENSG00000227712"
"ENSG00000287215","Excit.L2",0.443993761945171,"Excit.L5.1",0.248584684144771,1.78608655425689,21,"Excit.L2/Excit.L5.1: 1.786","ENSG00000287215","ENSG00000287215"
"PLA2G7","Excit.L2",0.420616937587279,"Excit.L6_CT",0.235748178316525,1.78417895141714,22,"Excit.L2/Excit.L6_CT: 1.784","ENSG00000146070","PLA2G7"
"ENSG00000251293","Excit.L2",2.18551671455061,"Excit.L2_5.1",1.22971274288764,1.77725792238156,23,"Excit.L2/Excit.L2_5.1: 1.777","ENSG00000251293","ENSG00000251293"
"TTC6","Excit.L2",1.7833107548566,"Excit.L2_5.1",1.00533465003752,1.77384789710575,24,"Excit.L2/Excit.L2_5.1: 1.774","ENSG00000139865","TTC6"
"LINC01331","Excit.L2",2.11459302540811,"Excit.L2_5.1",1.21425885055273,1.74146807696361,25,"Excit.L2/Excit.L2_5.1: 1.741","ENSG00000248673","LINC01331"
"HOPX","Excit.L2",1.54047891744185,"Excit.L2_5.1",0.887802296150461,1.7351598707521,26,"Excit.L2/Excit.L2_5.1: 1.735","ENSG00000171476","HOPX"
"ADAMTS3","Excit.L2",1.96926725445042,"Excit.L2_5.1",1.15038264623101,1.71183671876685,27,"Excit.L2/Excit.L2_5.1: 1.712","ENSG00000156140","ADAMTS3"
"LINC02073","Excit.L2",0.679123669398981,"Oligo.1",0.397635644365495,1.70790440701727,28,"Excit.L2/Oligo.1: 1.708","ENSG00000267452","LINC02073"
"CROT","Excit.L2",0.796106113865689,"Excit.L2_5.1",0.470100409901974,1.69348100341307,29,"Excit.L2/Excit.L2_5.1: 1.693","ENSG00000005469","CROT"
"ENSG00000253762","Excit.L2",0.691725335886026,"Excit.L2_5.1",0.410357308885249,1.68566593285526,30,"Excit.L2/Excit.L2_5.1: 1.686","ENSG00000253762","ENSG00000253762"
"AKAP5","Excit.L2",0.871459868379786,"Excit.L2_5.1",0.520224013449648,1.67516271038906,31,"Excit.L2/Excit.L2_5.1: 1.675","ENSG00000179841","AKAP5"
"NRAD1","Excit.L2",0.432963781288263,"Oligo.2",0.259029103586155,1.67148700780743,32,"Excit.L2/Oligo.2: 1.671","ENSG00000233725","NRAD1"
"CCDC158","Excit.L2",0.30419676740643,"Excit.L2_5.2",0.182046076648642,1.67098776862709,33,"Excit.L2/Excit.L2_5.2: 1.671","ENSG00000163749","CCDC158"
"KCTD4","Excit.L2",0.289993101146767,"Excit.L2_5.1",0.173989309103558,1.6667294251635,34,"Excit.L2/Excit.L2_5.1: 1.667","ENSG00000180332","KCTD4"
"TESPA1","Excit.L2",1.31361083374626,"Excit.L6b",0.798271593390345,1.64556880718656,35,"Excit.L2/Excit.L6b: 1.646","ENSG00000135426","TESPA1"
"CNGB1","Excit.L2",1.11332392052452,"Excit.L2_5.2",0.680549737298748,1.63591852219876,36,"Excit.L2/Excit.L2_5.2: 1.636","ENSG00000070729","CNGB1"
"ZNF184","Excit.L2",0.603388999081465,"Excit.L2_5.1",0.370124543200065,1.63023233710636,37,"Excit.L2/Excit.L2_5.1: 1.63","ENSG00000096654","ZNF184"
"ENSG00000253284","Excit.L2",0.259216029154112,"Excit.L5.2",0.160226172266004,1.61781327911752,38,"Excit.L2/Excit.L5.2: 1.618","ENSG00000253284","ENSG00000253284"
"LINC01476","Excit.L2",0.848603595774501,"Excit.L2_5.1",0.528322754296432,1.60622193322827,39,"Excit.L2/Excit.L2_5.1: 1.606","ENSG00000265313","LINC01476"
"DDN","Excit.L2",0.383047315225759,"Excit.L2_5.1",0.241347292075085,1.58712083293891,40,"Excit.L2/Excit.L2_5.1: 1.587","ENSG00000181418","DDN"
"DAW1","Excit.L2",0.231777497031884,"Excit.L5.2",0.146101995900561,1.5864088344805,41,"Excit.L2/Excit.L5.2: 1.586","ENSG00000123977","DAW1"
"PPFIA2-AS1","Excit.L2",0.401498829940528,"Excit.L2_5.2",0.254064931778286,1.58030007183716,42,"Excit.L2/Excit.L2_5.2: 1.58","ENSG00000257467","PPFIA2-AS1"
"ZNF697","Excit.L2",0.470696887573384,"Excit.L2_5.1",0.298413731544149,1.57732985388357,43,"Excit.L2/Excit.L2_5.1: 1.577","ENSG00000143067","ZNF697"
"ENSG00000223944","Excit.L2",1.00641022218047,"Excit.L2_5.1",0.644146397253501,1.56239362118858,44,"Excit.L2/Excit.L2_5.1: 1.562","ENSG00000223944","ENSG00000223944"
"ENSG00000233290","Excit.L2",1.47224289238541,"Excit.L2_5.2",0.94241894414575,1.56219577453413,45,"Excit.L2/Excit.L2_5.2: 1.562","ENSG00000233290","ENSG00000233290"
"MET","Excit.L2",0.726957792034803,"Oligo.2",0.475205879692148,1.52977440537088,46,"Excit.L2/Oligo.2: 1.53","ENSG00000105976","MET"
"CFAP20DC-DT","Excit.L2",0.789126306788299,"Excit.L2_5.1",0.519229615575362,1.51980218985364,47,"Excit.L2/Excit.L2_5.1: 1.52","ENSG00000243295","CFAP20DC-DT"
"LINC00276","Excit.L2",1.56382934069177,"Excit.L2_5.1",1.04032077267162,1.50321841279372,48,"Excit.L2/Excit.L2_5.1: 1.503","ENSG00000230448","LINC00276"
"LINC01358","Excit.L2",0.774575149276142,"Excit.L5.2",0.519718931552087,1.49037316567044,49,"Excit.L2/Excit.L5.2: 1.49","ENSG00000237352","LINC01358"
"DUSP14","Excit.L2",0.295668405663644,"Excit.L2_5.1",0.199398005268994,1.48280523300511,50,"Excit.L2/Excit.L2_5.1: 1.483","ENSG00000276023","DUSP14"
"MT-CYB","Excit.L2_5.1",1.46416903178863,"Inhib.Chandelier",1.36458618781218,1.07297658796921,1,"Excit.L2_5.1/Inhib.Chandelier: 1.073","ENSG00000198727","MT-CYB"
"MT-ND1","Excit.L2_5.1",1.26906773627844,"Inhib.Chandelier",1.19097939504498,1.06556649221502,2,"Excit.L2_5.1/Inhib.Chandelier: 1.066","ENSG00000198888","MT-ND1"
"DENND6B","Excit.L2_5.1",0.492640296894206,"Excit.L6b",0.46741301736001,1.05397213726884,3,"Excit.L2_5.1/Excit.L6b: 1.054","ENSG00000205593","DENND6B"
"MAN2C1","Excit.L2_5.1",0.473670384395982,"Excit.L2_5.2",0.450801542497479,1.05072928937157,4,"Excit.L2_5.1/Excit.L2_5.2: 1.051","ENSG00000140400","MAN2C1"
"AKAP8L","Excit.L2_5.1",1.20752193680454,"Excit.L2",1.15009813598802,1.04992947907631,5,"Excit.L2_5.1/Excit.L2: 1.05","ENSG00000011243","AKAP8L"
"MT-CO1","Excit.L2_5.1",2.43607185214017,"Inhib.Chandelier",2.32244569931057,1.0489252139946,6,"Excit.L2_5.1/Inhib.Chandelier: 1.049","ENSG00000198804","MT-CO1"
"KCNQ2","Excit.L2_5.1",1.26388930579674,"Excit.L2",1.21246529793389,1.04241276674102,7,"Excit.L2_5.1/Excit.L2: 1.042","ENSG00000075043","KCNQ2"
"CHD5","Excit.L2_5.1",1.32525457653119,"Excit.L5.1",1.27134289534758,1.04240530338503,8,"Excit.L2_5.1/Excit.L5.1: 1.042","ENSG00000116254","CHD5"
"CRTC1","Excit.L2_5.1",0.972637605444579,"Excit.L2",0.936637298183112,1.03843569686078,9,"Excit.L2_5.1/Excit.L2: 1.038","ENSG00000105662","CRTC1"
"CELF5","Excit.L2_5.1",2.01810235503153,"Excit.L6b",1.95296129807954,1.03335501682294,10,"Excit.L2_5.1/Excit.L6b: 1.033","ENSG00000161082","CELF5"
"GRIN1","Excit.L2_5.1",1.82929534168074,"Inhib.Lamp5_Lhx6",1.7715866075167,1.0325746051134,11,"Excit.L2_5.1/Inhib.Lamp5_Lhx6: 1.033","ENSG00000176884","GRIN1"
"ENSG00000291136","Excit.L2_5.1",1.05779121559261,"Excit.L5_6_NP",1.03060223073737,1.02638164758851,12,"Excit.L2_5.1/Excit.L5_6_NP: 1.026","ENSG00000291136","ENSG00000291136"
"RAB40C","Excit.L2_5.1",0.836558837427449,"Excit.L2",0.815497510517759,1.02582635340765,13,"Excit.L2_5.1/Excit.L2: 1.026","ENSG00000197562","RAB40C"
"ZER1","Excit.L2_5.1",1.19381647344379,"Excit.L5_6_NP",1.16640684212426,1.02349920313363,14,"Excit.L2_5.1/Excit.L5_6_NP: 1.023","ENSG00000160445","ZER1"
"MT-ND3","Excit.L2_5.1",1.56354293004588,"Vasc.PC",1.52906075776307,1.02255121132875,15,"Excit.L2_5.1/Vasc.PC: 1.023","ENSG00000198840","MT-ND3"
"RRP7BP","Excit.L2_5.1",0.452196360818141,"Excit.L2",0.445760650551971,1.01443759169456,16,"Excit.L2_5.1/Excit.L2: 1.014","ENSG00000291035","RRP7BP"
"PABPN1","Excit.L2_5.1",1.33611041892724,"Astro.3",1.33431024263032,1.0013491437294,17,"Excit.L2_5.1/Astro.3: 1.001","ENSG00000100836","PABPN1"
"LINC02175","Excit.L2_5.1",0.635930263145749,"Excit.L2",0.636081550661751,0.999762157044416,18,"Excit.L2_5.1/Excit.L2: 1","ENSG00000262155","LINC02175"
"BRSK1","Excit.L2_5.1",0.669905314189985,"Excit.L5.2",0.670788688259379,0.998683081445983,19,"Excit.L2_5.1/Excit.L5.2: 0.999","ENSG00000160469","BRSK1"
"PTPRS","Excit.L2_5.1",1.7839988495953,"Excit.L2",1.78926648550268,0.997055980229854,20,"Excit.L2_5.1/Excit.L2: 0.997","ENSG00000105426","PTPRS"
"QTRT1","Excit.L2_5.1",0.581838022103139,"Excit.L5.2",0.584551083125394,0.995358727234327,21,"Excit.L2_5.1/Excit.L5.2: 0.995","ENSG00000213339","QTRT1"
"SPTBN4","Excit.L2_5.1",2.16736132107722,"Excit.L6_CT",2.17860493890518,0.994839074479646,22,"Excit.L2_5.1/Excit.L6_CT: 0.995","ENSG00000160460","SPTBN4"
"BDP1","Excit.L2_5.1",1.5933823849357,"Excit.L6b",1.60537984191699,0.992526717560518,23,"Excit.L2_5.1/Excit.L6b: 0.993","ENSG00000145734","BDP1"
"DNM1","Excit.L2_5.1",2.21730520467274,"Excit.L2",2.23497093599665,0.992095766866859,24,"Excit.L2_5.1/Excit.L2: 0.992","ENSG00000106976","DNM1"
"VHL","Excit.L2_5.1",0.52677473250904,"Excit.L6b",0.532488534706338,0.989269623992093,25,"Excit.L2_5.1/Excit.L6b: 0.989","ENSG00000134086","VHL"
"MT-ATP6","Excit.L2_5.1",1.53569543915569,"Inhib.Chandelier",1.55599775105442,0.986952222851882,26,"Excit.L2_5.1/Inhib.Chandelier: 0.987","ENSG00000198899","MT-ATP6"
"SRRM3","Excit.L2_5.1",1.67807960751825,"Excit.L5.2",1.70207378770779,0.985902972971665,27,"Excit.L2_5.1/Excit.L5.2: 0.986","ENSG00000177679","SRRM3"
"NSD2","Excit.L2_5.1",1.24093098605719,"Excit.L6_CT",1.26192177672653,0.983366012809615,28,"Excit.L2_5.1/Excit.L6_CT: 0.983","ENSG00000109685","NSD2"
"CAMK2B","Excit.L2_5.1",1.98390737276184,"Excit.L6_CT",2.01819802200902,0.98300927417764,29,"Excit.L2_5.1/Excit.L6_CT: 0.983","ENSG00000058404","CAMK2B"
"COQ4","Excit.L2_5.1",0.509091742942044,"Excit.L5_6_NP",0.518143339208657,0.982530709976052,30,"Excit.L2_5.1/Excit.L5_6_NP: 0.983","ENSG00000167113","COQ4"
"ZBTB8OS","Excit.L2_5.1",1.2098122173668,"Excit.L6_CT",1.23138552986435,0.982480456384825,31,"Excit.L2_5.1/Excit.L6_CT: 0.982","ENSG00000176261","ZBTB8OS"
"NRXN2","Excit.L2_5.1",1.28371949711043,"Inhib.Pax6",1.30736489553733,0.981913696392175,32,"Excit.L2_5.1/Inhib.Pax6: 0.982","ENSG00000110076","NRXN2"
"DNMT3A","Excit.L2_5.1",1.35395920684107,"Excit.L2",1.38081068667182,0.980553829652445,33,"Excit.L2_5.1/Excit.L2: 0.981","ENSG00000119772","DNMT3A"
"ADGRL1","Excit.L2_5.1",1.03445698402085,"Excit.L6_CT",1.05652004793685,0.979117231178829,34,"Excit.L2_5.1/Excit.L6_CT: 0.979","ENSG00000072071","ADGRL1"
"ENSG00000286895","Excit.L2_5.1",1.00621546379626,"Excit.L2",1.03124674530004,0.97572716557133,35,"Excit.L2_5.1/Excit.L2: 0.976","ENSG00000286895","ENSG00000286895"
"RPL22","Excit.L2_5.1",0.710628483847668,"Excit.L2",0.728866736908526,0.974977245993945,36,"Excit.L2_5.1/Excit.L2: 0.975","ENSG00000116251","RPL22"
"MPHOSPH8","Excit.L2_5.1",1.30494961937043,"Inhib.Sst",1.3404599920638,0.973508815702368,37,"Excit.L2_5.1/Inhib.Sst: 0.974","ENSG00000196199","MPHOSPH8"
"TNRC6B","Excit.L2_5.1",2.86498966916697,"Inhib.Lamp5_Lhx6",2.94377777850794,0.973235714354463,38,"Excit.L2_5.1/Inhib.Lamp5_Lhx6: 0.973","ENSG00000100354","TNRC6B"
"SYT7","Excit.L2_5.1",1.27959299843157,"Excit.L6b",1.3165712901604,0.97191318692334,39,"Excit.L2_5.1/Excit.L6b: 0.972","ENSG00000011347","SYT7"
"PRR14L","Excit.L2_5.1",0.954224465010797,"Excit.L2",0.982020719769166,0.971694838816739,40,"Excit.L2_5.1/Excit.L2: 0.972","ENSG00000183530","PRR14L"
"LMTK3","Excit.L2_5.1",0.682522160447915,"Excit.L6b",0.70263496917556,0.97137516689321,41,"Excit.L2_5.1/Excit.L6b: 0.971","ENSG00000142235","LMTK3"
"MAPT","Excit.L2_5.1",2.41302187725671,"Excit.L5.2",2.48580533648999,0.970720370511372,42,"Excit.L2_5.1/Excit.L5.2: 0.971","ENSG00000186868","MAPT"
"LENG8","Excit.L2_5.1",0.871251985860732,"Astro.4",0.898412133435035,0.969768721321185,43,"Excit.L2_5.1/Astro.4: 0.97","ENSG00000167615","LENG8"
"ZNF398","Excit.L2_5.1",0.551197513301812,"Excit.L6_CT",0.568594792221616,0.969403028030157,44,"Excit.L2_5.1/Excit.L6_CT: 0.969","ENSG00000197024","ZNF398"
"RBFADN","Excit.L2_5.1",0.499436820084429,"Excit.L5.1",0.515702342906737,0.968459474644564,45,"Excit.L2_5.1/Excit.L5.1: 0.968","ENSG00000261126","RBFADN"
"RAD9A","Excit.L2_5.1",1.3799424748588,"Excit.L6b",1.42519964532627,0.968245031062218,46,"Excit.L2_5.1/Excit.L6b: 0.968","ENSG00000172613","RAD9A"
"PI4KA","Excit.L2_5.1",2.20508710627117,"Excit.L6_CT",2.27788285398101,0.96804236548749,47,"Excit.L2_5.1/Excit.L6_CT: 0.968","ENSG00000241973","PI4KA"
"GOSR2","Excit.L2_5.1",0.465006470836348,"Excit.L5.1",0.480602944947296,0.967548109567538,48,"Excit.L2_5.1/Excit.L5.1: 0.968","ENSG00000108433","GOSR2"
"CELF1","Excit.L2_5.1",2.13245085268264,"Excit.L2",2.20719694047516,0.966135288418607,49,"Excit.L2_5.1/Excit.L2: 0.966","ENSG00000149187","CELF1"
"LUC7L","Excit.L2_5.1",1.20990744116635,"Excit.L5.2",1.25298237964222,0.965622071646235,50,"Excit.L2_5.1/Excit.L5.2: 0.966","ENSG00000007392","LUC7L"
"ENSG00000230552","Excit.L2_5.2",0.728601311222997,"Excit.L2_5.1",0.0677319298781211,10.757132013425,1,"Excit.L2_5.2/Excit.L2_5.1: 10.757","ENSG00000230552","ENSG00000230552"
"CRHR2","Excit.L2_5.2",1.03408863105177,"Excit.L5_6_NP",0.231112478532901,4.47439548749662,2,"Excit.L2_5.2/Excit.L5_6_NP: 4.474","ENSG00000106113","CRHR2"
"LINC01886","Excit.L2_5.2",0.309577883578141,"Excit.L5.2",0.0692801155434556,4.46849548603828,3,"Excit.L2_5.2/Excit.L5.2: 4.468","ENSG00000224568","LINC01886"
"DNAI3","Excit.L2_5.2",0.627741744349156,"Astro.4",0.151444252738684,4.14503510695992,4,"Excit.L2_5.2/Astro.4: 4.145","ENSG00000162643","DNAI3"
"ADGRG2","Excit.L2_5.2",0.436591482803077,"OPC.4",0.125231730203227,3.48626887207079,5,"Excit.L2_5.2/OPC.4: 3.486","ENSG00000173698","ADGRG2"
"BDKRB2","Excit.L2_5.2",0.315853273680347,"Excit.L2",0.104414600521312,3.0249914485463,6,"Excit.L2_5.2/Excit.L2: 3.025","ENSG00000168398","BDKRB2"
"LINC02955","Excit.L2_5.2",2.15353605477502,"Excit.L5.1",0.84510766988221,2.54823868191278,7,"Excit.L2_5.2/Excit.L5.1: 2.548","ENSG00000256995","LINC02955"
"MCOLN2","Excit.L2_5.2",0.352220005655485,"Macro",0.143164902045798,2.46023990951923,8,"Excit.L2_5.2/Macro: 2.46","ENSG00000153898","MCOLN2"
"LINC01239","Excit.L2_5.2",0.509496870335489,"Astro.1",0.21962954365496,2.31980116088532,9,"Excit.L2_5.2/Astro.1: 2.32","ENSG00000234840","LINC01239"
"PLEKHG4B","Excit.L2_5.2",0.486131782170764,"Vasc.VLMC",0.219261123922313,2.21713623224428,10,"Excit.L2_5.2/Vasc.VLMC: 2.217","ENSG00000153404","PLEKHG4B"
"RASGEF1B","Excit.L2_5.2",2.27608833277782,"Excit.L2",1.03100044856213,2.20765018672119,11,"Excit.L2_5.2/Excit.L2: 2.208","ENSG00000138670","RASGEF1B"
"MCOLN3","Excit.L2_5.2",0.361108173938317,"Vasc.VLMC",0.171912377174367,2.10053621428348,12,"Excit.L2_5.2/Vasc.VLMC: 2.101","ENSG00000055732","MCOLN3"
"CTXN3","Excit.L2_5.2",0.348564827001895,"Excit.L5.2",0.16751316895825,2.0808204463541,13,"Excit.L2_5.2/Excit.L5.2: 2.081","ENSG00000205279","CTXN3"
