Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000128422,KRT17,36,1.19913,21,0.35566,93,3.30803,0,-7.2106,0,-8.8722,1,-3.8666
ENSG00000173812,EIF1,1336,0.69289,787,-0.1947,561,-0.7016,928,0.10165,974,0.16744,825,-0.1255
ENSG00000141698,NT5C3B,79,-0.0288,59,-0.5428,82,0.03041,93,0.27558,71,-0.1957,89,0.21793
ENSG00000131473,ACLY,66,0.05555,34,-1.0560,64,-0.0132,86,0.55646,50,-0.3881,73,0.28400
ENSG00000173786,CNP,507,1.70804,213,0.21111,248,0.43160,109,-0.9470,58,-1.7969,147,-0.4955
ENSG00000168259,DNAJC7,106,-0.1239,93,-0.3738,116,0.02128,105,-0.1609,152,0.45377,126,0.19796
ENSG00000168256,NKIRAS2,19,0.88718,9,-0.2500,13,0.24093,10,-0.2189,22,1.16600,6,-1.1339
ENSG00000108771,DHX58,11,-0.0172,11,0.03904,8,-0.4066,12,0.18720,11,-0.0286,11,-0.0029
ENSG00000108773,KAT2A,29,-0.0553,12,-1.4702,32,0.08525,39,0.49296,36,0.31192,33,0.22488
ENSG00000108774,RAB5C,168,0.73748,83,-0.4477,79,-0.4848,136,0.43697,95,-0.1869,98,-0.1873
ENSG00000173757,STAT5B,43,0.60879,19,-0.7381,53,0.95207,17,-0.9004,31,0.05993,32,0.17401
ENSG00000168610,STAT3,141,2.10891,29,-0.6677,42,-0.0260,30,-0.6301,19,-1.2722,37,-0.2972
ENSG00000033627,ATP6V0A1,261,-0.2599,172,-0.9820,504,0.81828,396,0.47434,250,-0.3252,307,-0.0023
ENSG00000266962,AC067852.2,16,0.41400,6,-1.1675,14,0.15551,18,0.64629,9,-0.4706,13,0.03625
ENSG00000068120,COASY,21,-0.4067,21,-0.4690,18,-0.6391,33,0.36466,39,0.58884,29,0.11098
ENSG00000108788,MLX,6,-1.5980,18,-0.0269,23,0.36311,22,0.25813,11,-0.8145,22,0.34791
ENSG00000141699,RETREG3,12,-0.8489,16,-0.3863,40,1.14761,23,0.24484,14,-0.5807,19,-0.0967
ENSG00000131462,TUBG1,22,-0.7324,24,-0.7031,18,-1.0837,55,0.82346,41,0.21048,40,0.22509
ENSG00000037042,TUBG2,35,-1.2292,64,-0.3487,80,0.02942,90,0.26990,49,-0.7129,103,0.59946
ENSG00000108797,CNTNAP1,89,-0.5599,78,-0.8280,220,0.91451,159,0.42230,132,0.06002,118,-0.1505
ENSG00000108799,EZH1,38,0.31179,21,-0.6836,37,0.24376,28,-0.1855,29,-0.1001,37,0.35277
ENSG00000131475,VPS25,28,-0.1217,25,-0.3052,14,-1.0987,50,1.00034,27,-0.1467,26,-0.2482
ENSG00000183978,COA3,119,-0.2621,107,-0.4719,103,-0.4874,161,0.25128,166,0.26794,160,0.27651
ENSG00000126581,BECN1,43,-0.5209,60,-0.0177,105,0.90173,69,0.22693,53,-0.2119,49,-0.4067
ENSG00000131467,PSME3,26,-1.1207,48,-0.2127,56,0.08062,66,0.37540,33,-0.7338,65,0.40037
ENSG00000266967,AARSD1,57,-0.2658,59,-0.2316,46,-0.5793,81,0.34110,74,0.15623,72,0.13466
ENSG00000198863,RUNDC1,30,-0.0596,13,-1.4127,36,0.20491,44,0.65117,33,0.10481,33,0.10590
ENSG00000131469,RPL27,804,0.23517,860,0.39603,514,-0.4753,554,-0.3965,577,-0.2954,742,0.13606
ENSG00000108828,VAT1,59,1.25888,22,-0.3980,34,0.32288,24,-0.2353,13,-1.1108,26,-0.1090
ENSG00000108830,RND2,21,0.01319,22,0.13795,36,0.93489,11,-1.0718,8,-1.3246,25,0.38897
ENSG00000267002,AC060780.1,4,-1.1399,8,-0.2984,13,0.52279,9,0.03388,11,0.22019,10,0.18115
ENSG00000188554,NBR1,100,0.68951,54,-0.3484,66,0.00870,59,-0.1906,80,0.32544,61,-0.1297
ENSG00000175906,ARL4D,23,-0.3200,14,-1.1436,36,0.39542,45,0.90187,60,1.28188,14,-1.1914
ENSG00000067596,DHX8,11,-0.2618,9,-0.5188,20,0.74459,18,0.58826,15,0.24582,9,-0.6028
ENSG00000108861,DUSP3,153,0.37400,90,-0.5215,151,0.35263,128,0.10108,82,-0.6155,130,0.15141
ENSG00000108852,MPP2,66,0.14392,34,-0.9732,82,0.48826,89,0.72204,49,-0.3218,54,-0.2180
ENSG00000091947,TMEM101,16,-0.2702,16,-0.2705,18,-0.0034,28,0.79242,16,-0.2299,16,-0.3206
ENSG00000161654,LSM12,42,0.64943,27,-0.0470,18,-0.7074,25,-0.1857,31,0.15001,29,0.02118
ENSG00000141349,G6PC3,46,0.06597,35,-0.3806,42,-0.0799,37,-0.2856,45,0.03376,54,0.43770
ENSG00000108840,HDAC5,69,0.00405,71,0.04932,98,0.57967,49,-0.5906,35,-1.0512,82,0.38320
ENSG00000168591,TMUB2,57,0.48699,24,-0.9153,47,0.18619,50,0.31395,36,-0.2525,44,0.09215
ENSG00000087152,ATXN7L3,44,-0.8888,68,-0.2416,138,0.94377,83,0.11285,62,-0.3726,78,0.00627
ENSG00000108312,UBTF,52,-0.2147,48,-0.3748,78,0.43380,83,0.61534,68,0.20637,46,-0.5214
ENSG00000108309,RUNDC3A,211,-0.8462,300,-0.3354,344,-0.0827,503,0.61709,455,0.36772,337,-0.1479
ENSG00000013306,SLC25A39,60,0.93626,24,-0.5926,33,-0.0660,35,0.03496,30,-0.1994,33,-0.0389
ENSG00000030582,GRN,167,1.60541,44,-0.6996,57,-0.2299,80,0.35349,37,-0.8830,50,-0.5332
ENSG00000161682,FAM171A2,40,-0.4381,38,-0.5340,60,0.20608,78,0.75641,35,-0.6177,52,-0.0074
ENSG00000186566,GPATCH8,58,1.29864,23,-0.2646,29,0.14066,23,-0.2438,21,-0.3615,22,-0.3621
ENSG00000180329,CCDC43,22,-0.4478,22,-0.4559,19,-0.6461,29,0.00292,37,0.37781,37,0.50226
ENSG00000073670,ADAM11,43,0.13690,20,-1.1357,67,0.87230,59,0.76675,19,-1.1411,36,-0.1865
ENSG00000131097,HIGD1B,136,4.38343,14,-0.5054,3,-2.5330,1,-4.0385,1,-3.6196,7,-1.8119
ENSG00000108883,EFTUD2,45,0.03457,26,-0.8849,53,0.28085,74,0.98107,35,-0.3749,37,-0.3601
ENSG00000131095,GFAP,3127,3.32707,771,0.49080,384,-0.6818,127,-2.4801,198,-1.6854,141,-2.4707
ENSG00000131094,C1QL1,68,0.48709,34,-0.6799,51,0.03556,16,-1.8307,23,-1.1963,87,1.31542
ENSG00000172992,DCAKD,25,0.01843,23,-0.1135,43,0.89153,27,0.10923,14,-0.9118,23,-0.1973
ENSG00000136448,NMT1,79,-0.6577,54,-1.3374,187,0.72284,175,0.71257,86,-0.5283,131,0.18153
ENSG00000161714,PLCD3,36,1.15273,21,0.27323,11,-0.8205,12,-0.6427,5,-1.8552,21,0.28382
ENSG00000186834,HEXIM1,36,-0.2757,36,-0.2899,62,0.60754,45,0.09670,36,-0.2711,44,0.04193
ENSG00000184922,FMNL1,28,-0.1337,27,-0.2251,16,-0.9662,46,0.76533,35,0.19527,27,-0.2349
ENSG00000225190,PLEKHM1,6,-0.7958,13,0.38445,17,0.76223,11,0.12261,13,0.39350,6,-0.8330
ENSG00000120088,CRHR1,5,-1.4213,6,-1.2449,5,-1.4638,31,1.91334,19,0.61383,8,-0.8165
ENSG00000186868,MAPT,191,-0.7021,173,-0.9333,538,0.97585,399,0.53768,242,-0.3378,294,-0.0422
ENSG00000120071,KANSL1,32,0.14408,23,-0.3618,51,0.91707,28,-0.0870,31,0.11129,25,-0.3116
ENSG00000214401,KANSL1-AS1,42,1.38364,20,0.14667,17,-0.1615,10,-1.0538,8,-1.3055,20,0.11912
ENSG00000073969,NSF,312,-0.8234,255,-1.2197,650,0.33742,808,0.81955,620,0.26065,523,-0.0188
ENSG00000108379,WNT3,18,0.33258,14,-0.0421,16,0.20195,9,-0.7513,9,-0.6556,18,0.47537
ENSG00000108433,GOSR2,31,-0.3282,40,0.09717,36,-0.0629,46,0.36624,44,0.25744,32,-0.3579
ENSG00000179673,RPRML,25,-0.3264,21,-0.6380,46,0.65051,41,0.50326,37,0.27264,26,-0.3495
ENSG00000004897,CDC27,55,-0.0641,39,-0.6599,68,0.27807,78,0.57641,46,-0.3382,57,-0.0259
ENSG00000141279,NPEPPS,106,-0.2872,84,-0.7050,116,-0.1481,154,0.35298,124,-0.0366,149,0.34640
ENSG00000108424,KPNB1,153,0.22003,94,-0.5931,138,0.05722,169,0.44004,105,-0.3700,136,0.04906
ENSG00000198933,TBKBP1,15,0.28030,10,-0.4164,12,-0.0507,16,0.37304,4,-1.5486,15,0.29931
ENSG00000159111,MRPL10,36,-0.0521,28,-0.4822,25,-0.5773,43,0.27856,38,0.04582,43,0.30719
ENSG00000141295,SCRN2,22,0.89272,8,-0.6790,9,-0.5925,9,-0.6542,16,0.32311,16,0.43087
ENSG00000264920,AC018521.5,23,-0.4017,28,-0.1330,25,-0.2774,29,-0.0976,25,-0.2770,38,0.51252
ENSG00000167182,SP2,11,-0.1762,6,-1.2234,9,-0.3735,11,-0.1339,14,0.20671,18,0.84840
ENSG00000108439,PNPO,25,-0.2457,24,-0.3629,56,1.08150,17,-0.9155,26,-0.1761,35,0.35856
ENSG00000108465,CDK5RAP3,25,-0.0480,21,-0.3733,34,0.47452,26,0.04992,24,-0.1152,26,0.06007
ENSG00000082641,NFE2L1,130,0.06718,74,-0.8867,187,0.66572,158,0.44780,94,-0.4473,123,-0.0196
ENSG00000108468,CBX1,55,-0.4073,55,-0.4706,84,0.25967,82,0.25010,54,-0.4382,83,0.31333
ENSG00000002919,SNX11,17,0.31154,11,-0.4625,15,0.04621,17,0.26909,11,-0.3457,15,0.07084
ENSG00000136436,CALCOCO2,93,2.44269,21,-0.2764,17,-0.5916,18,-0.5457,8,-1.6576,16,-0.7469
ENSG00000159199,ATP5MC1,198,-0.5200,213,-0.4436,174,-0.7193,335,0.36548,246,-0.1777,345,0.49486
ENSG00000159202,UBE2Z,56,-0.9435,75,-0.5361,245,1.49659,117,0.25186,67,-0.6621,90,-0.2520
ENSG00000159210,SNF8,60,0.46594,42,-0.0954,27,-0.8052,46,0.03270,42,-0.0840,48,0.12836
ENSG00000198740,ZNF652,12,0.27205,11,0.13007,24,1.36144,9,-0.1817,5,-1.0072,7,-0.6733
ENSG00000167085,PHB,88,0.09160,59,-0.5817,59,-0.5318,84,0.03155,74,-0.1844,107,0.55918
ENSG00000121067,SPOP,91,0.33821,46,-0.8046,112,0.68430,75,0.02945,60,-0.3219,77,0.10305
ENSG00000121073,SLC35B1,25,-0.7967,31,-0.4909,39,-0.1077,45,0.13485,38,-0.1254,54,0.56228
ENSG00000136504,KAT7,36,-0.3542,26,-0.9222,58,0.41643,55,0.37835,30,-0.6465,54,0.40984
ENSG00000005884,ITGA3,17,0.45594,5,-1.3977,14,0.19779,14,0.22549,9,-0.4847,16,0.44411
ENSG00000005882,PDK2,44,-1.4846,83,-0.5581,72,-0.7335,188,0.95334,136,0.27019,119,0.06589
ENSG00000167100,SAMD14,25,-0.1570,35,0.43587,20,-0.4690,27,-0.0145,27,-0.0498,26,-0.0902
ENSG00000108819,PPP1R9B,55,-0.6305,102,0.39804,109,0.45550,66,-0.3815,95,0.23173,76,-0.1645
ENSG00000108826,MRPL27,42,-0.4579,58,0.07789,58,0.05304,66,0.30679,52,-0.1273,53,-0.1081
ENSG00000108829,LRRC59,53,0.77616,28,-0.2901,31,-0.0950,33,0.01048,33,0.00260,30,-0.1774
ENSG00000136444,RSAD1,3,-1.9108,12,-0.0946,11,-0.3268,17,0.50439,18,0.47486,13,0.03186
ENSG00000006282,SPATA20,20,-0.3369,35,0.62969,32,0.37599,22,-0.2421,16,-0.6655,23,-0.1815
ENSG00000006283,CACNA1G,0,-3.4402,4,-1.1095,33,2.49118,6,-0.5572,6,-0.5826,8,-0.0888
ENSG00000154945,ANKRD40,91,1.07894,46,-0.0453,46,-0.0546,39,-0.3380,27,-0.8693,47,-0.0290
ENSG00000108848,LUC7L3,121,0.12564,120,0.12560,206,1.00910,109,-0.0532,82,-0.5005,85,-0.5384
ENSG00000141232,TOB1,17,-1.5986,42,-0.2338,34,-0.5605,58,0.32300,145,1.92720,30,-0.9269
ENSG00000008294,SPAG9,124,0.65639,81,-0.0560,103,0.33965,70,-0.2936,72,-0.2218,77,-0.1585
ENSG00000239672,NME1,66,-1.1692,121,-0.2729,111,-0.3911,149,0.09453,142,0.00871,185,0.59006
ENSG00000243678,NME2,333,0.01519,324,-0.0356,164,-1.0819,405,0.37980,321,-0.0441,341,0.07062
ENSG00000011260,UTP18,48,0.48674,29,-0.3453,37,0.04867,40,0.21997,35,-0.0272,33,-0.1837
ENSG00000154975,CA10,69,-0.6762,66,-0.8071,60,-0.8905,192,1.18476,142,0.47435,91,-0.3067
ENSG00000166260,COX11,40,-0.3238,44,-0.2100,43,-0.2295,56,0.20080,58,0.23556,52,0.10367
ENSG00000108924,HLF,88,-0.6369,93,-0.6131,168,0.38694,185,0.63712,128,-0.0557,127,-0.0732
ENSG00000108960,MMD,124,-0.5362,141,-0.3665,134,-0.4187,239,0.59653,213,0.32334,170,-0.0463
ENSG00000153933,DGKE,29,0.12675,13,-1.1760,35,0.42062,33,0.37694,34,0.37695,26,-0.0585
ENSG00000121058,COIL,0,-4.8271,10,-0.3469,21,0.79264,14,0.10069,13,-0.0193,15,0.39367
ENSG00000121064,SCPEP1,41,0.30004,20,-0.8736,36,0.10746,63,1.21913,27,-0.3421,23,-0.7399
ENSG00000121057,AKAP1,42,0.17810,28,-0.5189,42,0.17108,40,0.11328,62,0.84129,31,-0.3648
ENSG00000153944,MSI2,64,0.72948,59,0.68952,56,0.48697,20,-1.2255,24,-0.8457,37,-0.2305
ENSG00000181610,MRPS23,40,-0.9139,62,-0.2963,71,-0.0413,91,0.40064,69,-0.0810,81,0.23017
ENSG00000180891,CUEDC1,7,-0.6490,15,0.62471,16,0.59422,6,-1.0417,10,-0.1020,11,0.06717
ENSG00000136451,VEZF1,18,0.94656,13,0.56453,17,0.89971,5,-0.9186,8,-0.2489,6,-0.9683
ENSG00000136450,SRSF1,69,0.31278,37,-0.7385,55,-0.0745,64,0.21333,52,-0.1517,64,0.24832
ENSG00000264364,DYNLL2,262,-0.4818,265,-0.5101,568,0.77629,414,0.28370,292,-0.3108,357,0.01072
ENSG00000005379,TSPOAP1,36,-0.5276,64,0.46723,52,0.07210,49,-0.0483,38,-0.4336,49,-0.0255
ENSG00000213246,SUPT4H1,56,-0.4551,74,-0.0366,63,-0.2863,74,-0.0430,46,-0.7802,98,0.57420
ENSG00000108389,MTMR4,35,0.15036,18,-0.9343,33,0.03689,47,0.74640,33,0.03871,29,-0.1813
ENSG00000108387,SEPTIN4,352,1.95976,145,0.40910,145,0.35537,44,-1.6161,18,-2.7555,90,-0.4969
ENSG00000108384,RAD51C,28,-0.3845,27,-0.4907,34,-0.0861,47,0.51588,41,0.22397,35,-0.0167
ENSG00000175175,PPM1E,10,-1.5671,17,-0.7703,45,0.78594,43,0.83173,17,-0.7742,28,0.04309
ENSG00000108395,TRIM37,72,-0.8242,77,-0.7918,168,0.53143,195,0.90888,77,-0.7181,119,-0.0436
ENSG00000182628,SKA2,41,0.75253,33,0.45890,36,0.51980,9,-1.7104,19,-0.4632,26,0.02470
ENSG00000167447,SMG8,15,0.48819,6,-1.1081,9,-0.3609,17,0.71568,10,-0.1447,11,-0.0053
ENSG00000153982,GDPD1,17,-0.7958,18,-0.7659,46,0.76839,37,0.45217,34,0.28099,27,-0.1493
ENSG00000175155,YPEL2,17,-0.8428,16,-1.0207,54,0.99813,38,0.46617,24,-0.3246,31,0.08249
ENSG00000265313,LINC01476,6,-1.5867,13,-0.5054,5,-1.8971,27,0.83450,34,1.07080,17,-0.0831
ENSG00000108406,DHX40,13,-0.2358,13,-0.2250,31,1.17034,11,-0.4916,17,0.18940,14,-0.1825
ENSG00000141367,CLTC,376,-0.1603,259,-0.8110,452,0.13156,571,0.59617,381,-0.1423,431,0.07212
ENSG00000141378,PTRH2,14,-0.9510,22,-0.3901,15,-0.9098,27,-0.0035,16,-0.8314,43,1.05621
ENSG00000062716,VMP1,134,1.17618,47,-0.6144,46,-0.5804,62,-0.1330,68,0.01984,67,0.01963
ENSG00000108443,RPS6KB1,28,0.37214,13,-0.8726,24,0.15526,27,0.34992,25,0.18731,21,-0.0687
ENSG00000167434,CA4,7,-2.0842,23,-0.3837,5,-2.5904,43,0.78417,84,1.91344,19,-0.7817
ENSG00000170832,USP32,22,0.04163,11,-1.0139,22,0.07272,26,0.40415,25,0.29809,22,0.09364
ENSG00000062725,APPBP2,34,-0.3078,37,-0.2170,60,0.57904,45,0.13007,36,-0.2503,42,-0.0136
ENSG00000141376,BCAS3,27,-0.1337,19,-0.7848,42,0.55156,42,0.63103,27,-0.1677,27,-0.1967
ENSG00000108510,MED13,37,0.43753,22,-0.4021,32,0.20222,30,0.10791,25,-0.1706,28,-0.0366
ENSG00000146872,TLK2,25,0.19198,19,-0.3158,42,1.04663,21,-0.1363,24,0.11824,18,-0.4364
ENSG00000170921,TANC2,32,-0.9476,34,-0.9630,60,-0.0073,91,0.80328,82,0.50101,58,-0.0505
ENSG00000008283,CYB561,44,-0.0287,28,-0.7922,46,0.05153,58,0.48676,29,-0.6616,52,0.31216
ENSG00000136485,DCAF7,70,0.25109,43,-0.5768,91,0.69834,74,0.40258,46,-0.4026,52,-0.2791
ENSG00000136463,TACO1,23,0.47033,11,-0.7753,16,-0.1068,23,0.57815,15,-0.1846,16,-0.1061
ENSG00000266173,STRADA,14,-0.4675,15,-0.4069,29,0.63279,25,0.47533,25,0.42499,15,-0.5022
ENSG00000136490,LIMD2,7,-1.8705,16,-0.7018,11,-1.1841,40,1.01585,23,-0.0257,28,0.37030
ENSG00000108588,CCDC47,118,0.43497,77,-0.2641,94,0.07331,94,0.07481,115,0.39710,77,-0.3139
ENSG00000198231,DDX42,65,-0.1970,61,-0.3356,114,0.71564,66,-0.2078,55,-0.4606,83,0.26110
ENSG00000087191,PSMC5,180,-0.0152,184,0.01356,205,0.18768,160,-0.2319,126,-0.5742,208,0.27925
ENSG00000108622,ICAM2,156,4.72398,12,-0.9210,2,-3.2653,1,-4.5673,3,-2.6590,6,-1.9756
ENSG00000266402,SNHG25,310,1.39742,206,0.79286,116,-0.2537,63,-1.3015,106,-0.4035,98,-0.6329
ENSG00000136478,TEX2,40,-0.3428,33,-0.7202,85,0.87988,64,0.45342,61,0.31277,40,-0.4276
ENSG00000261371,PECAM1,129,4.39091,10,-0.9499,8,-1.2233,2,-3.3368,4,-2.2166,5,-2.0685
ENSG00000108654,DDX5,643,1.24653,232,-0.4909,219,-0.5354,279,-0.1733,414,0.48414,260,-0.3383
ENSG00000108854,SMURF2,17,0.73403,12,0.22369,14,0.47308,7,-0.7619,6,-0.7510,10,-0.0413
ENSG00000120063,GNA13,75,1.73564,31,0.22191,32,0.21360,13,-1.2148,19,-0.5417,20,-0.5878
ENSG00000154240,CEP112,12,0.33156,17,1.19436,4,-1.1847,6,-0.7251,5,-1.0230,9,-0.1144
ENSG00000154229,PRKCA,103,-0.7425,187,0.22843,99,-0.7935,146,-0.2172,304,1.01865,160,-0.0679
ENSG00000075461,CACNG4,17,-0.2070,14,-0.6098,16,-0.3441,18,-0.1988,20,0.00351,27,0.70850
ENSG00000198265,HELZ,24,-0.2412,22,-0.3899,42,0.66342,35,0.42240,36,0.40438,21,-0.5615
ENSG00000197170,PSMD12,55,-0.2248,51,-0.3932,82,0.39520,63,-0.0322,41,-0.6888,78,0.42252
ENSG00000154217,PITPNC1,56,1.01216,31,0.01039,34,0.17745,13,-1.4083,14,-1.2048,38,0.46740
ENSG00000130935,NOL11,32,0.96162,11,-0.8770,13,-0.4745,20,0.15561,21,0.22991,18,-0.0334
ENSG00000171634,BPTF,101,0.68782,77,0.25290,96,0.59177,49,-0.5286,53,-0.3730,55,-0.3740
ENSG00000186665,C17orf58,9,-1.0946,13,-0.6458,14,-0.3925,25,0.53099,18,-0.0657,23,0.47555
ENSG00000182481,KPNA2,40,-0.0623,25,-0.8434,58,0.56672,41,0.00155,44,0.10602,46,0.22175
ENSG00000278730,AC005332.6,20,0.46598,17,0.20009,10,-0.6280,6,-1.4547,7,-1.1353,22,0.90388
ENSG00000196704,AMZ2,98,0.10416,83,-0.1808,82,-0.1806,94,0.03126,107,0.24068,93,0.02601
ENSG00000108946,PRKAR1A,436,0.06442,253,-0.8644,520,0.34980,521,0.40385,373,-0.1870,438,0.09268
ENSG00000154265,ABCA5,26,-0.3035,15,-1.2036,31,-0.0417,50,0.83877,45,0.56247,29,-0.1970
ENSG00000108984,MAP2K6,9,-0.3502,10,-0.1868,10,-0.2070,12,0.04889,12,0.02196,13,0.29803
ENSG00000125398,SOX9,37,-0.4699,83,0.95766,60,0.28509,40,-0.3996,54,0.08940,36,-0.6492
ENSG00000227036,LINC00511,9,0.01719,8,-0.0909,13,0.59107,10,0.19201,9,0.05379,7,-0.4414
ENSG00000180616,SSTR2,101,0.52934,34,-1.2894,206,1.81432,85,0.28258,15,-2.3398,57,-0.4934
ENSG00000166685,COG1,18,-1.3218,25,-0.9171,46,0.11314,68,0.89341,42,-0.0139,45,0.11497
ENSG00000133193,FAM104A,26,0.52325,21,0.22400,14,-0.4846,24,0.43819,16,-0.2108,14,-0.5858
ENSG00000179604,CDC42EP4,87,1.20192,60,0.65904,38,-0.1705,20,-1.2716,42,0.00391,32,-0.5251
ENSG00000172809,RPL38,1408,0.23939,1452,0.33009,723,-0.8117,907,-0.5094,1193,-0.0288,1368,0.25118
ENSG00000141540,TTYH2,63,1.49810,42,0.92017,34,0.42270,11,-1.4748,7,-1.9122,17,-0.7853
ENSG00000109062,SLC9A3R1,41,-0.2985,96,1.33928,40,-0.3040,25,-1.1285,40,-0.3128,43,-0.2687
ENSG00000161509,GRIN2C,10,-1.3522,50,1.38091,25,-0.0153,5,-2.5919,21,-0.2924,28,0.27777
ENSG00000167861,HID1,44,0.32081,20,-0.9343,28,-0.4092,59,0.97478,25,-0.5492,34,-0.1031
ENSG00000167862,MRPL58,26,0.24084,18,-0.3411,19,-0.2518,17,-0.4438,32,0.55377,25,0.25433
ENSG00000180901,KCTD2,59,-0.1864,53,-0.3708,63,-0.0780,85,0.46818,63,-0.0879,67,0.01499
ENSG00000167863,ATP5PD,293,-0.1625,322,-0.0140,197,-0.7820,304,-0.1150,361,0.17134,380,0.34064
ENSG00000125458,NT5C,12,-0.3966,15,-0.0629,15,-0.0403,8,-1.0081,20,0.36468,21,0.61234
ENSG00000189159,JPT1,82,-1.2055,97,-1.0401,128,-0.5294,248,0.61202,188,0.07264,235,0.59568
ENSG00000188612,SUMO2,341,-0.0646,336,-0.0991,296,-0.2891,425,0.33332,454,0.39782,313,-0.2556
ENSG00000125450,NUP85,16,-0.0520,10,-0.9174,19,0.19213,25,0.73350,14,-0.2391,16,-0.0413
ENSG00000125447,GGA3,32,-0.1841,26,-0.5510,45,0.36739,42,0.28241,41,0.22809,35,-0.0590
ENSG00000125445,MRPS7,105,0.17635,71,-0.4930,131,0.53988,88,-0.1230,94,-0.0079,98,0.08373
ENSG00000177885,GRB2,110,-0.3442,85,-0.8153,127,-0.1248,186,0.57717,206,0.67322,128,-0.1367
ENSG00000177728,TMEM94,21,-1.1705,44,-0.0981,47,0.02615,55,0.31775,65,0.54779,44,-0.1068
ENSG00000177303,CASKIN2,58,2.23816,21,0.41227,19,0.23103,5,-1.7425,4,-1.9065,10,-0.8437
ENSG00000161526,SAP30BP,64,0.25376,37,-0.6666,42,-0.4196,60,0.18058,39,-0.5207,68,0.50143
ENSG00000132475,H3F3B,849,1.39337,368,-0.0346,263,-0.5604,314,-0.3134,552,0.63256,242,-0.8379
ENSG00000132471,WBP2,364,-0.2294,299,-0.5942,532,0.38163,496,0.30396,345,-0.3144,459,0.18137
ENSG00000132481,TRIM47,23,1.05378,15,0.39137,12,-0.0636,12,-0.0556,5,-1.3091,9,-0.4987
ENSG00000204316,MRPL38,45,-0.3131,42,-0.4788,46,-0.2606,73,0.54069,64,0.26162,54,-0.0226
ENSG00000161533,ACOX1,30,-0.1235,33,-0.0203,41,0.35209,33,0.01276,26,-0.3639,33,0.03137
ENSG00000257949,TEN1,14,0.44592,9,-0.2237,8,-0.4798,10,-0.1129,6,-0.9429,14,0.49161
ENSG00000167881,SRP68,48,-0.1752,41,-0.4657,49,-0.1618,51,-0.0908,55,0.01652,68,0.48930
ENSG00000182473,EXOC7,55,0.06138,42,-0.4060,79,0.66914,50,-0.0821,34,-0.6805,58,0.20955
ENSG00000141576,RNF157,57,0.12152,52,-0.0315,91,0.88308,39,-0.5163,31,-0.8195,56,0.11864
ENSG00000185262,UBALD2,45,0.82473,27,0.01958,29,0.10595,31,0.23330,21,-0.3789,20,-0.5974
ENSG00000161542,PRPSAP1,24,-0.2678,21,-0.4810,37,0.44972,26,-0.1540,29,0.07615,32,0.28819
ENSG00000175931,UBE2O,42,-0.2823,27,-1.0544,68,0.50543,78,0.85813,48,-0.0673,44,-0.2501
ENSG00000161544,CYGB,20,-0.8560,23,-0.6761,49,0.58877,16,-1.2938,40,0.25649,52,0.95610
ENSG00000163597,SNHG16,37,-0.0005,37,0.01539,28,-0.4647,26,-0.5814,46,0.35291,44,0.36961
ENSG00000182534,MXRA7,269,0.31361,178,-0.3852,232,0.07823,191,-0.2645,310,0.55329,222,0.00384
ENSG00000070495,JMJD6,21,0.31757,14,-0.3337,16,-0.0846,10,-0.9083,21,0.39255,21,0.47411
ENSG00000181038,METTL23,36,1.03710,13,-0.5888,10,-0.9184,24,0.41077,12,-0.6555,19,0.00642
ENSG00000161547,SRSF2,186,0.60093,86,-0.7014,164,0.39768,139,0.13852,126,-0.0303,120,-0.1336
ENSG00000092931,MFSD11,6,-1.5006,9,-1.0229,28,0.77634,21,0.28034,13,-0.5003,23,0.55917
ENSG00000167889,MGAT5B,20,-1.3760,37,-0.4788,18,-1.4755,69,0.67855,52,0.12210,61,0.48396
ENSG00000129657,SEC14L1,102,0.83580,50,-0.3755,28,-1.1871,73,0.31842,87,0.56567,51,-0.3816
ENSG00000184640,SEPTIN9,93,0.79272,48,-0.3065,104,0.98526,50,-0.2593,18,-1.7887,55,-0.0961
ENSG00000078687,TNRC6C,44,-0.5511,54,-0.2469,133,1.27857,75,0.32871,40,-0.7085,50,-0.4360
ENSG00000108639,SYNGR2,81,2.85965,15,-0.3329,8,-1.1379,13,-0.5747,10,-0.9160,8,-1.3899
ENSG00000183077,AFMID,16,-0.0500,13,-0.4520,19,0.16979,26,0.82999,10,-0.7559,15,-0.2268
ENSG00000184557,SOCS3,292,4.00044,36,-0.4100,11,-2.0679,9,-2.4613,21,-1.2027,13,-2.1821
ENSG00000087157,PGS1,21,0.16018,11,-0.9732,22,0.23735,22,0.21667,16,-0.2784,23,0.34039
ENSG00000108669,CYTH1,84,1.64200,24,-0.5050,33,0.01639,26,-0.4012,38,0.26506,23,-0.6481
ENSG00000055483,USP36,24,0.49170,16,-0.1817,27,0.67020,15,-0.2708,22,0.33966,14,-0.4476
ENSG00000035862,TIMP2,405,0.76474,139,-1.0238,398,0.73644,215,-0.3000,87,-1.6502,316,0.47019
ENSG00000108679,LGALS3BP,56,1.40806,31,0.41603,8,-1.6078,7,-1.9773,19,-0.4195,29,0.33298
