Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000144285,SCN1A,2,-4.4460,12,-2.0816,63,0.49333,61,0.44581,66,0.77672,26,-0.8730,52,0.19138
ENSG00000172318,B3GALT1,8,-0.6368,14,0.22366,14,0.29130,15,0.35569,13,0.10512,14,0.23735,8,-0.5838
ENSG00000198648,STK39,103,0.29634,134,0.73970,114,0.46771,46,-0.9444,83,-0.0688,74,-0.2359,68,-0.3990
ENSG00000172292,CERS6,18,-1.8318,62,0.03314,95,0.72200,80,0.43745,81,0.60994,43,-0.5603,35,-0.9234
ENSG00000163093,BBS5,9,-0.3578,23,1.07200,10,-0.2231,10,-0.2081,13,0.16252,11,-0.1136,8,-0.6322
ENSG00000138399,FASTKD1,2,-2.3135,25,1.55119,11,0.17231,5,-0.9065,11,0.10512,8,-0.3192,8,-0.3083
ENSG00000138398,PPIG,169,0.50205,131,0.08832,118,-0.0769,68,-0.9276,102,-0.3908,62,-1.0826,194,0.85719
ENSG00000154479,CCDC173,36,1.04438,35,1.00681,9,-1.0702,17,-0.1959,8,-1.4941,33,0.86863,18,-0.0765
ENSG00000213160,KLHL23,20,-0.4388,30,0.24803,24,-0.1250,37,0.58062,32,0.40890,19,-0.4576,17,-0.6771
ENSG00000138385,SSB,93,-0.4131,171,0.55988,173,0.58146,125,0.05256,111,-0.1690,69,-0.8825,123,0.03162
ENSG00000138382,METTL5,53,-0.3194,51,-0.3814,78,0.30227,66,0.03560,73,0.25513,71,0.15968,54,-0.3071
ENSG00000144357,UBR3,41,-0.9544,71,-0.0992,96,0.39335,78,0.04088,95,0.50330,51,-0.6040,66,-0.2287
ENSG00000128683,GAD1,11,-4.0096,84,-1.1143,107,-0.7442,237,0.52511,220,0.54073,149,-0.2219,235,0.58888
ENSG00000115806,GORASP2,39,-0.2143,59,0.44399,63,0.54977,52,0.22510,48,0.14899,33,-0.4963,29,-0.7257
ENSG00000198586,TLK1,17,-1.6040,53,0.13331,49,0.00187,64,0.43631,47,-0.0788,54,0.16899,55,0.22070
ENSG00000123600,METTL8,13,0.28437,13,0.23769,11,0.07538,10,-0.1475,9,-0.2585,8,-0.4678,13,0.26394
ENSG00000071967,CYBRD1,50,1.52311,45,1.32788,4,-2.1982,11,-0.9319,10,-1.2974,27,0.42968,19,-0.1630
ENSG00000077380,DYNC1I2,505,1.88704,230,0.46048,138,-0.3640,85,-1.1038,123,-0.6545,92,-0.9795,156,-0.1861
ENSG00000115840,SLC25A12,13,-2.0266,40,-0.4041,75,0.58603,53,0.04345,75,0.81484,30,-0.8367,42,-0.3721
ENSG00000128708,HAT1,28,0.90863,43,1.64955,9,-0.8189,13,-0.2976,9,-1.0516,10,-0.6810,15,-0.0859
ENSG00000144355,DLX1,1,-3.8538,24,0.22113,8,-1.4964,32,0.67786,24,0.27006,22,0.08584,25,0.35826
ENSG00000091409,ITGA6,20,0.64017,39,1.86686,4,-1.7965,3,-1.9133,6,-1.2990,11,-0.3386,19,0.60326
ENSG00000091428,RAPGEF4,159,0.51447,180,0.72833,108,-0.1151,64,-0.9231,107,-0.1657,86,-0.4695,121,0.07492
ENSG00000091436,MAP3K20,36,0.82435,26,0.32678,12,-0.8303,31,0.59035,14,-0.8210,20,-0.1369,24,0.20874
ENSG00000172845,SP3,28,0.53610,22,0.13870,23,0.22097,19,-0.1239,17,-0.3524,14,-0.5162,23,0.18789
ENSG00000138430,OLA1,47,-1.6588,137,-0.0229,207,0.65676,163,0.26207,154,0.22318,84,-0.7772,143,0.05747
ENSG00000138433,CIR1,83,0.36589,83,0.37393,72,0.14469,56,-0.2525,64,-0.0475,47,-0.5395,63,-0.0915
ENSG00000144306,SCRN3,14,0.12785,11,-0.1859,12,-0.0709,15,0.23722,13,0.09595,13,0.04256,11,-0.2425
ENSG00000163328,GPR155,56,-0.7952,163,0.90840,143,0.68937,58,-0.7551,89,-0.1071,42,-1.2432,106,0.20804
ENSG00000115935,WIPF1,107,3.61919,31,0.90383,2,-2.8210,6,-1.5493,3,-2.9962,5,-1.7717,10,-0.9282
ENSG00000128656,CHN1,83,-3.8948,1037,-0.1236,1720,0.70624,1205,0.11659,1535,0.70360,619,-0.9249,967,-0.2599
ENSG00000115966,ATF2,29,-1.2236,79,0.31963,72,0.16661,80,0.33702,67,0.07144,52,-0.3591,68,0.07653
ENSG00000154518,ATP5MC3,172,-1.3176,325,-0.3453,521,0.41225,345,-0.2514,535,0.61924,344,-0.2565,365,-0.1813
ENSG00000144320,LNPK,32,-0.3113,43,0.16161,51,0.43758,40,0.02625,44,0.23781,27,-0.5565,33,-0.2991
ENSG00000128654,MTX2,24,-1.5884,67,-0.0072,88,0.43415,74,0.14547,94,0.73955,39,-0.8435,50,-0.5089
ENSG00000170144,HNRNPA3,160,-0.1275,228,0.44195,188,0.13358,170,-0.0319,178,0.05268,131,-0.4454,162,-0.1230
ENSG00000116044,NFE2L2,162,2.12242,103,1.23623,20,-1.3477,28,-0.8896,18,-1.8163,38,-0.3953,45,-0.1711
ENSG00000018510,AGPS,35,0.63476,28,0.28631,28,0.26357,19,-0.3298,20,-0.3378,19,-0.3103,24,-0.0076
ENSG00000079156,OSBPL6,9,-2.0586,53,0.63285,40,0.17337,32,-0.1754,49,0.68525,14,-1.4444,32,-0.1981
ENSG00000180228,PRKRA,43,-0.2021,47,-0.0780,53,0.13806,60,0.31687,59,0.39105,29,-0.8136,41,-0.3194
ENSG00000116095,PLEKHA3,28,-0.6517,55,0.39548,39,-0.1486,44,0.02357,54,0.48553,30,-0.5608,36,-0.2999
ENSG00000187231,SESTD1,74,1.33234,35,0.04780,37,0.13844,28,-0.3117,30,-0.2459,15,-1.2285,30,-0.2223
ENSG00000144331,ZNF385B,0,-5.8110,19,-0.4031,52,1.26999,10,-1.3908,35,0.77229,10,-1.2703,25,0.01681
ENSG00000163510,CWC22,19,0.38022,15,-0.0237,19,0.35562,8,-0.9547,12,-0.4490,11,-0.4221,21,0.64406
ENSG00000170035,UBE2E3,51,-1.0716,64,-0.7119,119,0.26392,155,0.69717,125,0.45342,82,-0.3289,83,-0.3411
ENSG00000162992,NEUROD1,0,-3.8095,0,-7.7559,1,-2.6569,38,2.29030,17,1.13947,5,-0.9355,4,-1.4915
ENSG00000138434,ITPRID2,80,1.73635,41,0.53612,16,-0.8916,29,-0.0253,21,-0.6389,29,-0.0133,18,-0.8591
ENSG00000115252,PDE1A,48,-0.9240,154,0.94002,181,1.22334,54,-0.7478,92,0.09706,25,-1.9208,69,-0.4128
ENSG00000077232,DNAJC10,27,-0.5404,61,0.75094,60,0.73742,33,-0.2248,36,-0.1285,29,-0.4464,33,-0.2737
ENSG00000162998,FRZB,8,-0.1455,1,-2.9104,3,-1.3583,26,1.83227,9,0.14684,9,0.10058,6,-0.6084
ENSG00000061676,NCKAP1,65,-2.1828,252,-0.1307,364,0.46927,380,0.54111,335,0.44151,166,-0.7776,250,-0.1611
ENSG00000170396,ZNF804A,0,-5.1205,5,-0.8336,7,-0.4197,14,0.59174,12,0.56949,6,-0.7068,13,0.53206
ENSG00000065548,ZC3H15,100,-0.6619,141,-0.1292,190,0.35781,149,-0.0379,161,0.10741,80,-0.9956,192,0.42437
ENSG00000138448,ITGAV,81,0.24158,125,0.97526,35,-1.0511,68,-0.0454,54,-0.5049,96,0.51931,65,-0.1185
ENSG00000144369,FAM171B,66,-1.3029,280,1.01096,151,-0.0213,171,0.17788,150,-0.0432,160,0.07408,126,-0.3376
ENSG00000144366,GULP1,2,-2.9010,0,-8.3605,25,0.65033,32,1.05245,25,0.84778,14,-0.2774,11,-0.7450
ENSG00000204262,COL5A2,1,-3.5250,2,-2.7764,11,-0.3548,16,0.22755,27,1.72002,10,-0.5169,8,-0.8475
ENSG00000115368,WDR75,14,-0.1144,16,0.04618,21,0.51198,13,-0.2754,17,0.22867,7,-1.1916,15,0.02200
ENSG00000138381,ASNSD1,19,-0.4759,23,-0.1297,40,0.75123,35,0.49996,31,0.42781,11,-1.2321,16,-0.7472
ENSG00000128699,ORMDL1,52,0.04803,73,0.57879,54,0.09491,69,0.49069,54,0.11621,39,-0.4067,30,-0.8883
ENSG00000064933,PMS1,6,-0.8902,14,0.37313,12,0.08818,7,-0.8146,16,0.78463,8,-0.4940,9,-0.4495
ENSG00000198130,HIBCH,48,1.06835,40,0.77843,29,0.21268,14,-0.8753,16,-0.8124,22,-0.2263,25,-0.0284
ENSG00000151689,INPP1,50,0.89222,67,1.41601,34,0.23180,21,-0.5264,22,-0.5441,16,-0.8625,18,-0.7608
ENSG00000151690,MFSD6,72,-0.3771,125,0.49858,170,1.02829,82,-0.1736,98,0.13512,54,-0.8316,61,-0.7135
ENSG00000138386,NAB1,24,0.15437,43,1.14866,29,0.44726,10,-1.2107,15,-0.7200,21,-0.0228,23,0.08753
ENSG00000115419,GLS,26,-2.9350,169,-0.1111,330,0.99598,175,-0.0634,240,0.61393,101,-0.9148,148,-0.3588
ENSG00000115415,STAT1,35,-0.3216,73,0.87691,68,0.74292,44,0.02606,39,-0.1715,34,-0.3511,29,-0.6836
ENSG00000138378,STAT4,1,-3.7471,6,-1.1620,21,0.67737,20,0.59093,23,1.10204,7,-1.0936,8,-0.8527
ENSG00000128641,MYO1B,0,-4.0457,0,-4.1030,7,-0.3306,18,1.10157,15,1.00666,5,-0.8886,9,-0.0558
ENSG00000144339,TMEFF2,87,-0.0502,202,1.37802,161,0.96295,72,-0.3578,83,-0.1536,34,-1.4729,47,-1.0978
ENSG00000196950,SLC39A10,32,-2.7848,60,-1.8721,367,0.97032,249,0.31440,299,0.85334,136,-0.6413,155,-0.4843
ENSG00000138411,HECW2,23,-0.0010,18,-0.3635,24,0.03356,22,-0.0909,27,0.26668,12,-1.0523,27,0.28067
ENSG00000119041,GTF3C3,9,-0.7176,22,0.68198,22,0.63288,21,0.54514,11,-0.5513,19,0.39901,10,-0.5613
ENSG00000197121,PGAP1,17,-1.5508,55,0.24533,71,0.65147,60,0.37570,55,0.31660,37,-0.3700,34,-0.5561
ENSG00000065413,ANKRD44,27,1.52540,15,0.46296,8,-0.4042,4,-1.3587,7,-0.7116,7,-0.7550,13,0.31068
ENSG00000115524,SF3B1,99,0.25495,110,0.42706,94,0.17122,90,0.10655,88,0.08015,57,-0.6012,65,-0.4480
ENSG00000115520,COQ10B,23,-0.7262,25,-0.5780,49,0.48026,53,0.61339,41,0.22991,25,-0.5710,34,-0.1467
ENSG00000144381,HSPD1,171,0.15234,192,0.33962,202,0.42556,143,-0.1312,152,-0.0416,125,-0.3504,133,-0.2802
ENSG00000115541,HSPE1,244,0.31729,199,-0.0143,170,-0.2666,195,-0.0458,224,0.23518,194,-0.0511,166,-0.3351
ENSG00000115540,MOB4,41,-0.7838,56,-0.2767,105,0.72499,59,-0.2083,83,0.45017,47,-0.5533,58,-0.2591
ENSG00000162944,RFTN2,104,2.49684,59,1.32808,7,-1.9916,14,-1.0248,9,-1.8740,24,-0.1669,16,-0.8372
ENSG00000115896,PLCL1,100,2.29741,14,-1.0900,14,-1.0034,29,0.04363,32,0.24702,13,-1.2087,8,-1.9986
ENSG00000119042,SATB2,13,-2.0195,74,0.62347,68,0.47549,46,-0.1347,60,0.37175,33,-0.6761,45,-0.1904
ENSG00000225953,SATB2-AS1,6,-1.5332,22,0.33561,31,0.86847,20,0.12014,21,0.30197,11,-0.7955,14,-0.4160
ENSG00000178074,C2orf69,31,-0.4020,30,-0.4620,64,0.75773,36,-0.1724,43,0.10934,28,-0.5479,43,0.11540
ENSG00000162971,TYW5,15,0.46527,22,1.09882,12,0.05295,10,-0.2616,9,-0.3967,8,-0.4719,9,-0.3201
ENSG00000162972,MAIP1,11,-0.6949,13,-0.3855,26,0.72160,17,0.00498,24,0.77051,13,-0.3674,8,-1.1603
ENSG00000196141,SPATS2L,57,-0.4645,52,-0.6098,82,0.11887,94,0.34762,96,0.50943,58,-0.4218,65,-0.2816
ENSG00000082153,BZW1,101,0.03774,135,0.50269,129,0.43357,83,-0.2776,101,0.04562,60,-0.7757,89,-0.1921
ENSG00000013441,CLK1,97,1.76611,51,0.61945,26,-0.4386,28,-0.3298,24,-0.7377,16,-1.2059,30,-0.2619
ENSG00000240344,PPIL3,14,-0.0528,19,0.41288,16,0.11978,17,0.25849,14,-0.0613,14,-0.0120,11,-0.4036
ENSG00000196290,NIF3L1,10,-1.1327,35,0.86010,30,0.57458,19,-0.1291,24,0.26505,10,-1.0839,17,-0.3924
ENSG00000115942,ORC2,14,0.30091,32,1.75346,12,0.05460,11,-0.0439,9,-0.3552,9,-0.3339,4,-1.6378
ENSG00000155744,FAM126B,21,-1.5491,31,-0.9827,74,0.34540,54,-0.1409,77,0.57104,42,-0.5335,70,0.29434
ENSG00000119013,NDUFB3,113,-0.4539,155,0.04880,144,-0.0695,206,0.51479,153,0.03897,136,-0.1579,145,-0.0652
ENSG00000003402,CFLAR,40,1.60680,24,0.72888,7,-1.2594,14,-0.1560,10,-0.8838,11,-0.4587,15,-0.0608
ENSG00000115993,TRAK2,58,0.58271,67,0.82056,35,-0.2229,44,0.13686,33,-0.3742,23,-0.8440,39,-0.0851
ENSG00000082146,STRADB,23,0.47493,28,0.79479,12,-0.5910,15,-0.1600,16,-0.1512,10,-0.7500,18,0.04507
ENSG00000155755,TMEM237,22,-0.4543,29,-0.0306,45,0.67865,23,-0.3801,34,0.26328,24,-0.3256,26,-0.2257
ENSG00000003393,ALS2,11,-1.1782,22,-0.1606,44,0.94959,27,0.15829,29,0.32052,17,-0.5273,19,-0.4400
ENSG00000116030,SUMO1,67,-1.1374,147,0.07815,152,0.13592,230,0.82162,158,0.24946,106,-0.4382,112,-0.3849
ENSG00000055044,NOP58,31,-0.6792,58,0.30294,50,0.08072,53,0.16732,51,0.13421,28,-0.8110,52,0.16589
ENSG00000204217,BMPR2,36,-1.7367,180,0.75463,152,0.46522,117,0.03855,124,0.17758,90,-0.3642,96,-0.3028
ENSG00000138439,FAM117B,8,-1.2278,39,1.25776,25,0.49359,26,0.58326,15,-0.3159,13,-0.4757,12,-0.6587
ENSG00000163596,ICA1L,20,-0.6975,34,0.10360,35,0.15882,34,0.09186,41,0.53071,19,-0.8269,27,-0.2706
ENSG00000138442,WDR12,5,-2.1169,37,0.89395,29,0.47273,30,0.52680,20,-0.1040,12,-0.8388,20,-0.1037
ENSG00000138380,CARF,15,0.79360,14,0.67259,9,-0.0888,6,-0.6263,9,-0.0559,4,-1.2988,9,-0.0809
ENSG00000138443,ABI2,85,-1.2455,177,-0.1161,240,0.37343,221,0.23484,233,0.43711,139,-0.4944,172,-0.1827
ENSG00000173166,RAPH1,9,-1.9735,15,-1.2147,40,0.29633,80,1.52373,39,0.35400,18,-0.8821,25,-0.4594
ENSG00000118257,NRP2,9,-0.6951,30,1.28908,8,-0.8513,29,1.21417,14,-0.0014,7,-1.0540,7,-1.0357
ENSG00000114933,INO80D,15,0.03832,35,1.45970,13,-0.1971,6,-1.2435,11,-0.4604,11,-0.4781,16,0.16529
ENSG00000023228,NDUFS1,75,-0.8264,154,0.31065,168,0.45292,140,0.15395,139,0.17661,92,-0.5061,114,-0.1973
ENSG00000114942,EEF1B2,748,1.21373,408,0.17813,283,-0.4020,256,-0.5570,332,-0.1933,321,-0.2021,319,-0.2376
ENSG00000204186,ZDBF2,5,-2.6013,49,0.77122,36,0.25965,24,-0.3891,35,0.28108,27,-0.1843,30,-0.0409
ENSG00000114948,ADAM23,2,-4.3386,29,-0.9367,108,1.19158,54,0.03326,78,0.88748,33,-0.7496,35,-0.7303
ENSG00000118246,FASTKD2,14,-1.3675,24,-0.6138,49,0.50248,21,-0.8064,42,0.36361,18,-1.0358,52,0.69739
ENSG00000118263,KLF7,32,-0.1452,68,1.10308,39,0.19490,11,-1.7533,26,-0.5348,11,-1.6674,54,0.84023
ENSG00000118260,CREB1,23,-0.3120,26,-0.1837,29,-0.0007,30,0.05998,36,0.49969,17,-0.7595,27,-0.1289
ENSG00000144401,METTL21A,29,0.88977,9,-1.0165,19,0.20061,15,-0.1581,18,0.08916,14,-0.2546,15,-0.2361
ENSG00000163249,CCNYL1,8,-0.2462,5,-1.0226,16,0.78934,5,-1.0456,14,0.85138,5,-1.0396,8,-0.3605
ENSG00000178385,PLEKHM3,15,-0.8605,30,0.23885,47,0.95446,16,-0.7737,31,0.36044,16,-0.8011,23,-0.2535
ENSG00000188674,C2orf80,7,-3.5848,31,-1.4312,65,-0.3370,182,1.39110,125,1.01881,68,-0.2606,38,-1.2503
ENSG00000138413,IDH1,19,0.25739,29,0.95803,12,-0.4978,16,0.01079,14,-0.3014,17,0.09638,13,-0.3142
ENSG00000115020,PIKFYVE,22,-0.1756,34,0.51418,29,0.25891,39,0.75373,22,-0.2741,24,-0.0625,17,-0.6128
ENSG00000078018,MAP2,157,-2.3277,653,-0.1714,592,-0.3281,707,-0.0457,748,0.05750,740,0.02602,1092,0.77748
ENSG00000144406,UNC80,14,-2.2220,81,0.39329,102,0.78195,62,-0.0309,67,0.09782,40,-0.7212,68,0.11731
ENSG00000197713,RPE,22,-0.0141,39,0.92043,27,0.28729,16,-0.5491,20,-0.2519,13,-0.7874,24,0.10601
ENSG00000115365,LANCL1,212,0.60450,197,0.48884,169,0.23291,119,-0.3298,162,0.21963,76,-1.0069,101,-0.6361
ENSG00000178568,ERBB4,17,-1.2537,57,0.58832,22,-0.8950,58,0.61798,31,-0.4556,46,0.23441,51,0.46519
ENSG00000144451,SPAG16,72,1.06190,63,0.83736,27,-0.5584,34,-0.1864,29,-0.5230,39,0.02633,29,-0.4403
ENSG00000138363,ATIC,33,-0.2330,59,0.70344,46,0.31069,42,0.14954,40,0.07212,29,-0.4210,27,-0.5909
ENSG00000115414,FN1,44,1.24968,35,0.85854,9,-1.2679,15,-0.5405,10,-1.2872,21,-0.0138,27,0.48902
ENSG00000118242,MREG,4,-1.0648,13,0.64290,20,1.39924,9,0.00403,9,-0.0174,3,-1.5501,6,-0.6092
ENSG00000163449,TMEM169,6,-0.6013,10,0.12102,10,0.08853,9,-0.0283,9,-0.0523,6,-0.5167,12,0.45740
ENSG00000079246,XRCC5,111,0.09109,106,0.01128,139,0.45723,109,0.06441,104,-0.0121,83,-0.3754,94,-0.1887
ENSG00000260804,LINC01963,20,-0.8665,40,0.19956,53,0.65785,30,-0.2635,38,0.17281,26,-0.4978,35,-0.0286
ENSG00000144583,MARCH4,4,-1.5713,9,-0.5411,13,-0.0160,29,1.31048,17,0.55879,7,-0.9515,9,-0.6595
ENSG00000138375,SMARCAL1,16,0.29795,15,0.12655,16,0.24075,14,0.07068,14,0.03784,10,-0.5246,12,-0.2485
ENSG00000197756,RPL37A,5098,1.34139,2715,0.25414,1255,-0.9574,1818,-0.3855,1810,-0.4876,2579,0.17048,2152,-0.1341
ENSG00000115457,IGFBP2,2,-2.7248,5,-1.7616,18,0.16474,35,1.27300,23,0.82453,17,0.06302,7,-1.2719
ENSG00000115461,IGFBP5,324,1.99258,236,1.36737,37,-1.6147,204,1.10322,56,-1.1758,47,-1.2565,20,-2.6230
ENSG00000079308,TNS1,51,2.25087,43,1.91208,8,-0.8731,6,-1.2347,3,-2.4238,5,-1.5182,10,-0.5524
ENSG00000163466,ARPC2,121,-0.7084,164,-0.2271,242,0.39632,224,0.26596,221,0.32873,157,-0.3021,163,-0.2710
ENSG00000127837,AAMP,70,-0.2237,113,0.55111,97,0.30051,78,-0.0554,84,0.09145,55,-0.5979,70,-0.2443
ENSG00000127838,PNKD,118,-0.1166,115,-0.1654,133,0.07428,107,-0.2706,129,0.02305,134,0.08742,139,0.16457
ENSG00000135926,TMBIM1,90,2.11277,73,1.69264,7,-2.1016,8,-1.7430,9,-1.8895,24,-0.2271,22,-0.3558
ENSG00000144579,CTDSP1,57,2.13613,42,1.53054,7,-1.3470,7,-1.2691,4,-2.4741,23,0.50381,11,-0.6770
ENSG00000135913,USP37,27,1.21453,17,0.45048,20,0.68171,7,-0.8293,11,-0.3559,4,-1.5201,10,-0.3401
ENSG00000144580,CNOT9,20,-0.0787,25,0.28045,20,-0.0955,19,-0.1568,26,0.38335,16,-0.3989,17,-0.3415
ENSG00000115568,ZNF142,10,-0.3621,24,1.13026,8,-0.5753,11,-0.1060,13,0.14072,8,-0.6273,11,-0.2485
ENSG00000074582,BCS1L,25,0.05888,34,0.55429,19,-0.3443,24,0.02794,24,-0.0043,21,-0.1900,22,-0.1332
ENSG00000163481,RNF25,14,-0.1794,9,-0.8727,17,0.12387,20,0.34363,19,0.39466,10,-0.7560,16,-0.0020
ENSG00000135929,CYP27A1,70,3.03049,33,1.38640,2,-2.9105,8,-0.9553,3,-2.6056,10,-0.4916,6,-1.3155
ENSG00000171450,CDK5R2,19,-2.7135,45,-1.4594,138,0.25387,115,-0.0314,135,0.28240,76,-0.6883,190,0.92787
ENSG00000115649,CNPPD1,42,0.93894,37,0.70129,33,0.52547,20,-0.2456,17,-0.6122,22,-0.1348,16,-0.6559
ENSG00000144567,RETREG2,128,-0.7081,156,-0.4075,299,0.64333,209,0.05851,244,0.40396,143,-0.5430,176,-0.2398
ENSG00000158552,ZFAND2B,35,0.14533,31,-0.0610,31,-0.0689,27,-0.2364,37,0.29213,24,-0.4271,31,-0.0746
ENSG00000115657,ABCB6,19,-0.6537,32,0.16989,43,0.64429,24,-0.2755,37,0.51749,11,-1.3933,24,-0.2867
ENSG00000198925,ATG9A,53,-0.3544,55,-0.3070,94,0.55183,92,0.52834,70,0.09287,49,-0.4950,58,-0.2603
ENSG00000163516,ANKZF1,13,0.22199,4,-1.4672,10,-0.2050,13,0.17165,16,0.64702,7,-0.7818,11,-0.1374
ENSG00000115661,STK16,20,-0.2501,23,-0.0793,28,0.26122,33,0.50776,23,-0.0831,27,0.20785,19,-0.3532
ENSG00000127824,TUBA4A,45,-3.1241,615,0.89362,614,0.89110,243,-0.6148,423,0.35088,190,-0.9889,308,-0.2735
ENSG00000135924,DNAJB2,208,0.79396,170,0.46020,128,-0.0025,114,-0.1839,114,-0.2325,100,-0.3859,110,-0.2743
ENSG00000054356,PTPRN,28,-3.3832,231,-0.2261,441,0.83782,283,0.10158,355,0.63803,167,-0.7242,223,-0.3144
ENSG00000123992,DNPEP,11,0.04692,12,0.22532,13,0.26557,8,-0.4588,10,-0.1106,12,0.12544,11,-0.0253
ENSG00000072195,SPEG,6,-1.6778,17,-0.0207,20,0.19802,16,-0.1136,22,0.48622,14,-0.2887,18,0.02729
ENSG00000144591,GMPPA,10,-0.1177,13,0.36899,20,0.98135,15,0.49227,9,-0.2962,11,0.06812,5,-1.1147
ENSG00000123989,CHPF,76,0.28763,34,-0.9533,69,0.14480,89,0.54466,68,0.13166,60,-0.0826,52,-0.3607
ENSG00000188760,TMEM198,6,-2.0244,30,0.44860,29,0.35192,33,0.57008,24,0.09289,20,-0.2150,20,-0.2380
ENSG00000124006,OBSL1,46,-0.0185,25,-0.9843,54,0.23067,54,0.23646,49,0.11224,47,0.01787,47,-0.0074
ENSG00000144589,STK11IP,12,0.41552,16,0.90415,14,0.61053,8,-0.1516,8,-0.2368,8,-0.2627,5,-0.9963
ENSG00000114923,SLC4A3,12,-2.0843,12,-2.1567,62,0.35151,51,0.05605,67,0.67970,39,-0.3580,58,0.30210
ENSG00000116106,EPHA4,1,-6.2824,11,-3.1883,143,0.63527,160,0.82199,152,1.04046,66,-0.6135,67,-0.6314
ENSG00000267034,AC010980.1,1,-3.2375,26,0.76610,28,0.88842,16,0.02049,16,-0.0582,13,-0.2842,15,-0.1649
ENSG00000163082,SGPP2,6,-1.5238,20,0.17275,26,0.59848,14,-0.4299,23,0.47746,10,-0.8402,18,-0.0076
ENSG00000116120,FARSB,16,-2.1127,70,0.07979,106,0.75603,76,0.21779,89,0.63676,37,-0.9227,47,-0.5930
ENSG00000123983,ACSL3,94,-0.6895,153,0.06398,195,0.46212,217,0.64178,153,0.09516,106,-0.5163,121,-0.3406
ENSG00000171951,SCG2,27,-3.3675,310,0.27584,303,0.23610,331,0.38287,348,0.62771,227,-0.2288,188,-0.5771
ENSG00000085449,WDFY1,29,-0.5177,67,0.84231,46,0.20029,29,-0.4912,44,0.20224,30,-0.4401,34,-0.2930
ENSG00000135900,MRPL44,26,-0.4966,65,0.98197,49,0.51047,35,-0.0360,39,0.20578,24,-0.6277,20,-0.9476
ENSG00000135919,SERPINE2,97,-0.8278,191,0.24290,106,-0.6888,208,0.37729,163,-0.0176,302,1.01717,126,-0.4660
ENSG00000036257,CUL3,46,-0.7840,116,0.70330,114,0.66761,80,0.08077,74,-0.0484,51,-0.6280,65,-0.2778
ENSG00000135905,DOCK10,77,3.24609,15,0.06326,3,-2.3023,15,0.04361,3,-2.3481,15,0.06702,5,-1.6016
ENSG00000273301,AC016717.2,0,-7.7290,10,0.08908,16,0.76323,3,-1.7334,14,0.76542,7,-0.5784,11,0.10634
ENSG00000169047,IRS1,7,-0.7624,9,-0.3308,12,0.03404,20,0.84525,14,0.32139,11,-0.1348,9,-0.5234
ENSG00000168958,MFF,87,-0.2001,136,0.51905,96,-0.0519,115,0.24251,93,-0.1160,89,-0.1680,93,-0.1099
ENSG00000173744,AGFG1,52,0.15675,52,0.16285,58,0.34462,60,0.38855,48,0.05435,27,-0.8357,38,-0.3714
ENSG00000153820,SPHKAP,8,-1.7865,73,1.68619,44,0.75319,6,-2.1705,27,-0.0584,10,-1.5371,27,-0.0441
ENSG00000153823,PID1,19,-1.6267,53,-0.0717,111,1.18384,21,-1.4966,60,0.18084,36,-0.6457,65,0.31280
ENSG00000187957,DNER,254,0.74383,229,0.56536,143,-0.1942,111,-0.5858,155,-0.0930,186,0.22141,116,-0.5813
ENSG00000153827,TRIP12,58,-0.0325,73,0.33290,68,0.20451,49,-0.3041,59,-0.0162,42,-0.5640,64,0.13708
ENSG00000163053,SLC16A14,6,-1.8646,24,0.11031,28,0.36859,26,0.23978,31,0.76631,16,-0.5390,14,-0.7527
ENSG00000135932,CAB39,59,-0.8078,109,0.15751,130,0.45086,115,0.24157,110,0.23585,71,-0.5175,86,-0.2405
ENSG00000135916,ITM2C,522,-0.2506,799,0.43697,503,-0.3082,628,0.04549,554,-0.1970,785,0.40824,605,-0.0182
ENSG00000204128,C2orf72,49,0.63137,39,0.25855,26,-0.3723,34,0.03699,29,-0.2637,37,0.16853,30,-0.1840
ENSG00000173692,PSMD1,102,-0.6684,180,0.23711,242,0.72881,136,-0.2127,144,-0.1568,86,-0.9233,189,0.35944
ENSG00000115053,NCL,243,0.61484,228,0.50651,145,-0.2267,90,-0.9645,117,-0.6825,104,-0.7449,255,0.81005
ENSG00000187514,PTMA,2614,2.07738,1540,1.05922,452,-0.9257,583,-0.5337,432,-1.1856,409,-1.0769,645,-0.4177
ENSG00000156973,PDE6D,30,0.26258,15,-0.8130,27,0.11292,26,0.01308,27,0.14297,27,0.11832,24,-0.1299
ENSG00000144524,COPS7B,31,0.20479,20,-0.4358,32,0.26782,24,-0.2062,31,0.28411,21,-0.4180,25,-0.1388
ENSG00000144535,DIS3L2,17,1.02757,8,-0.2116,8,-0.1867,6,-0.5780,10,0.16345,7,-0.4505,8,-0.2870
ENSG00000135930,EIF4E2,22,-0.8553,40,0.08857,52,0.49874,45,0.26461,37,-0.0385,38,0.01218,36,-0.1123
ENSG00000115468,EFHD1,441,3.60433,152,1.14985,11,-2.8693,26,-1.6292,15,-2.7428,22,-1.8508,33,-1.3770
