Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000123154,WDR83,1,-3.1035,6,-1.2140,14,-0.0535,17,1.17401
ENSG00000105583,WDR83OS,103,-0.5880,198,0.42280,147,-0.0461,152,0.02646
ENSG00000095059,DHPS,52,-0.1215,55,-0.0217,44,-0.3854,58,0.20449
ENSG00000132004,FBXW9,17,0.26789,12,-0.2300,9,-0.7502,15,0.22535
ENSG00000105576,TNPO2,109,-0.0388,62,-0.9039,90,-0.3338,120,0.46141
ENSG00000123144,TRIR,117,-0.6781,271,0.64686,201,0.16480,176,-0.1562
ENSG00000198356,GET3,67,-0.4233,103,0.24618,85,-0.0500,89,0.06584
ENSG00000171223,JUNB,48,-0.9055,503,3.36940,27,-1.7535,51,-1.9149
ENSG00000167815,PRDX2,348,-0.4918,394,-0.3023,466,-0.0427,504,0.32233
ENSG00000132026,RTBDN,3,-2.9417,2,-3.4307,11,-0.9832,28,2.28502
ENSG00000105613,MAST1,114,0.26013,33,-1.6171,61,-0.7141,106,0.60785
ENSG00000105612,DNASE2,0,-4.7026,52,1.53432,23,0.19219,19,-0.4035
ENSG00000105607,GCDH,0,-4.5783,23,0.30531,29,0.69125,19,0.13569
ENSG00000179115,FARSA,11,-2.8480,37,-1.1203,71,-0.1109,89,1.15436
ENSG00000179218,CALR,89,-0.9781,300,0.93162,129,-0.4107,167,-0.0450
ENSG00000179262,RAD23A,67,-1.2092,100,-0.6032,131,-0.1889,164,0.72156
ENSG00000179271,GADD45GIP1,157,-0.2773,178,-0.0820,205,0.13976,190,0.07874
ENSG00000008441,NFIX,147,1.10415,140,1.02332,81,0.13066,59,-1.0596
ENSG00000104907,TRMT1,0,-5.1323,33,0.27050,21,-0.4443,31,0.76450
ENSG00000160877,NACC1,52,-0.2249,35,-0.8370,73,0.31995,62,0.21998
ENSG00000104915,STX10,2,-3.6652,46,0.83552,26,-0.0633,28,0.18496
ENSG00000160888,IER2,45,0.51014,184,3.23571,17,-1.0307,16,-2.2823
ENSG00000141837,CACNA1A,86,0.08307,40,-1.0878,35,-1.2787,91,0.75467
ENSG00000104957,CCDC130,0,-4.1271,25,0.98672,11,-0.2893,14,0.18227
ENSG00000037757,MRI1,48,1.78919,21,0.37900,10,-0.8206,13,-0.9623
ENSG00000104979,C19orf53,92,-0.9687,221,0.38596,211,0.31049,173,-0.0144
ENSG00000187556,NANOS3,42,0.24148,18,-1.0216,61,0.86467,34,-0.2361
ENSG00000132024,CC2D1A,17,-0.8369,25,-0.2298,29,-0.0214,31,0.39189
ENSG00000132017,DCAF15,1,-3.6701,6,-1.2707,12,-0.2678,17,1.37895
ENSG00000141854,MISP3,46,0.78503,16,-0.8937,43,0.67115,26,-0.4207
ENSG00000141858,SAMD1,36,-0.2532,56,0.42693,52,0.31522,41,-0.2323
ENSG00000072062,PRKACA,57,-0.8876,43,-1.2817,81,-0.3334,115,0.91563
ENSG00000072071,ADGRL1,91,-0.9078,50,-1.7930,114,-0.5647,192,1.16165
ENSG00000123143,PKN1,20,-0.7440,58,0.92420,34,0.07022,31,-0.2632
ENSG00000123159,GIPC1,66,-0.0230,50,-0.4597,59,-0.2007,70,0.26273
ENSG00000132002,DNAJB1,26,-1.6992,91,0.16860,68,-0.2722,88,0.50747
ENSG00000099797,TECR,111,-0.7230,273,0.69716,184,0.06137,173,-0.1301
ENSG00000099795,NDUFB7,204,-0.6816,464,0.61185,451,0.56710,298,-0.3233
ENSG00000105143,SLC1A6,0,-5.4009,12,-1.5205,20,-0.7495,41,1.85893
ENSG00000105135,ILVBL,37,0.01405,40,0.12816,31,-0.2800,37,0.04567
ENSG00000074181,NOTCH3,0,-4.3637,104,3.60442,3,-2.5464,10,-1.8443
ENSG00000141867,BRD4,93,0.12114,47,-0.9119,54,-0.7146,93,0.52056
ENSG00000105127,AKAP8,0,-4.5419,17,-0.1184,20,0.11567,20,0.69419
ENSG00000011243,AKAP8L,19,-1.3718,54,0.18026,47,-0.0382,51,0.33825
ENSG00000011451,WIZ,29,-0.4149,28,-0.4793,49,0.39272,39,0.14463
ENSG00000167460,TPM4,54,-0.1422,93,0.73731,38,-0.6609,58,-0.0915
ENSG00000167461,RAB8A,0,-4.8709,39,0.83467,18,-0.3705,24,0.34127
ENSG00000105058,FAM32A,102,0.24628,51,-0.8146,70,-0.3276,91,0.29171
ENSG00000072958,AP1M1,105,0.04357,46,-1.2097,70,-0.5762,111,0.59335
ENSG00000127528,KLF2,47,0.72497,183,3.50866,6,-2.2235,13,-2.5306
ENSG00000127527,EPS15L1,0,-4.6114,14,-0.5122,13,-0.5593,22,1.26597
ENSG00000085872,CHERP,45,-0.0679,18,-1.4439,27,-0.8417,52,0.80290
ENSG00000127526,SLC35E1,68,0.87284,12,-1.7909,28,-0.5494,41,0.18442
ENSG00000214046,SMIM7,30,-1.0866,84,0.50903,56,-0.1323,63,0.14048
ENSG00000072954,TMEM38A,64,0.31955,17,-1.6637,42,-0.3275,56,0.43921
ENSG00000127511,SIN3B,70,-0.4191,29,-1.7333,43,-1.1412,106,1.15936
ENSG00000099331,MYO9B,39,1.00581,41,1.09209,14,-0.5924,17,-0.8392
ENSG00000053501,USE1,113,1.12751,42,-0.4643,72,0.38938,50,-0.5888
ENSG00000099330,OCEL1,56,1.37099,20,-0.2860,25,0.03047,21,-0.6582
ENSG00000160113,NR2F6,46,-0.2202,32,-0.7963,48,-0.1737,57,0.44485
ENSG00000105393,BABAM1,36,-2.0275,67,-1.1048,118,-0.2499,160,1.11481
ENSG00000127220,ABHD8,100,-0.1356,54,-1.0619,115,0.08359,115,0.36132
ENSG00000130312,MRPL34,171,0.70780,97,-0.2002,122,0.15857,103,-0.3262
ENSG00000130311,DDA1,122,0.00874,62,-1.0216,100,-0.3104,131,0.46097
ENSG00000074855,ANO8,7,-1.7401,37,0.72876,12,-0.9835,25,0.40266
ENSG00000130299,GTPBP3,4,-1.6449,7,-0.9424,10,-0.4726,16,1.09602
ENSG00000130303,BST2,33,0.02857,158,2.90693,24,-0.4354,19,-1.8934
ENSG00000141971,MVB12A,23,0.66461,45,1.83174,11,-0.4563,11,-1.1935
ENSG00000130304,SLC27A1,14,-1.4773,67,0.88105,37,-0.0647,38,-0.0382
ENSG00000130313,PGLS,2,-4.2137,96,1.66811,45,0.36834,32,-0.5896
ENSG00000130309,COLGALT1,0,-4.4597,24,0.52462,8,-1.1314,19,0.81153
ENSG00000130477,UNC13A,53,-1.6298,52,-1.6588,131,-0.2690,182,1.20045
ENSG00000130479,MAP1S,69,-0.1359,43,-0.8482,58,-0.4116,82,0.52153
ENSG00000105640,RPL18A,1389,1.00362,1728,1.38419,887,0.26489,556,-1.2629
ENSG00000007080,CCDC124,88,-0.1332,79,-0.3063,108,0.18582,98,0.08796
ENSG00000105642,KCNN1,13,-2.1843,42,-0.4665,95,0.83390,59,0.23441
ENSG00000105643,ARRDC2,0,-4.3047,21,0.47182,10,-0.6791,17,0.69989
ENSG00000099308,MAST3,242,-0.7778,110,-1.9507,337,-0.2703,458,0.99336
ENSG00000105647,PIK3R2,19,-2.2627,46,-0.9970,118,0.45536,98,0.67228
ENSG00000254858,MPV17L2,0,-4.1300,13,-0.0010,10,-0.3846,15,0.87778
ENSG00000105649,RAB3A,180,-1.2954,93,-2.2749,270,-0.6850,500,1.46601
ENSG00000130522,JUND,353,-0.2155,426,0.07711,332,-0.3112,417,0.17148
ENSG00000130520,LSM4,242,0.38466,86,-1.2026,169,-0.1850,198,0.25670
ENSG00000130511,SSBP4,118,-0.5906,130,-0.4404,208,0.28674,180,0.24484
ENSG00000105655,ISYNA1,5,-1.4813,59,2.35227,11,-0.4840,12,-1.0574
ENSG00000105701,FKBP8,205,-0.5089,228,-0.3437,284,-0.0048,300,0.32675
ENSG00000105700,KXD1,77,0.19915,57,-0.2553,69,0.04051,68,-0.0059
ENSG00000221983,UBA52,764,0.23363,1098,0.82549,750,0.20476,589,-0.5642
ENSG00000006016,CRLF1,2,-4.1499,130,2.08890,66,0.86651,29,-1.1557
ENSG00000006015,REX1BD,117,-0.4174,180,0.25407,147,-0.0662,155,0.06671
ENSG00000105696,TMEM59L,630,-0.6306,225,-2.1673,642,-0.6015,1096,1.13444
ENSG00000167487,KLHL26,1,-4.5333,12,-1.0206,27,0.18325,27,1.02961
ENSG00000105662,CRTC1,42,-0.9623,43,-0.9125,111,0.55410,83,0.34040
ENSG00000005007,UPF1,13,-1.9565,57,0.27291,29,-0.7718,53,0.67815
ENSG00000223802,CERS1,10,-2.7429,145,1.28728,63,-0.0710,64,-0.1837
ENSG00000105669,COPE,115,-0.4040,247,0.81262,150,0.00920,142,-0.2636
ENSG00000105671,DDX49,30,-0.2750,28,-0.3413,36,0.03744,37,0.22285
ENSG00000051128,HOMER3,0,-4.1931,71,2.91986,14,-0.0050,9,-1.5595
ENSG00000064607,SUGP2,55,-1.2154,47,-1.4578,104,-0.2555,141,1.02831
ENSG00000105676,ARMC6,0,-4.9395,13,-0.9674,24,-0.0083,28,1.15404
ENSG00000181035,SLC25A42,0,-4.4049,5,-1.6816,20,0.26854,19,1.15079
ENSG00000064545,TMEM161A,0,-3.9178,11,-0.0256,13,0.22971,13,0.56107
ENSG00000254901,BORCS8,12,-2.1858,26,-1.0420,37,-0.5094,60,1.26371
ENSG00000064490,RFXANK,0,-4.8303,61,1.63377,35,0.65826,20,-0.6835
ENSG00000130287,NCAN,96,-0.3785,186,0.66420,129,0.07718,118,-0.2137
ENSG00000105705,SUGP1,6,-2.1357,18,-0.5125,25,-0.0376,28,0.79093
ENSG00000129933,MAU2,1,-4.4130,32,0.66116,12,-0.8346,23,0.61795
ENSG00000167491,GATAD2A,0,-4.1400,24,0.84987,15,0.03840,15,0.14768
ENSG00000186010,NDUFA13,508,-0.3240,716,0.21454,788,0.36652,610,-0.1355
ENSG00000250067,YJEFN3,107,-0.6560,37,-2.2203,204,0.34849,180,0.62800
ENSG00000105726,ATP13A1,27,-0.2761,21,-0.6178,21,-0.6336,35,0.59189
ENSG00000081665,ZNF506,14,-0.4635,21,0.18262,18,-0.0825,19,0.12232
ENSG00000188171,ZNF626,1,-3.1618,9,-0.4920,11,-0.2276,15,1.00054
ENSG00000196268,ZNF493,45,1.55948,8,-1.0848,11,-0.6976,16,-0.4001
ENSG00000167232,ZNF91,327,2.91477,52,-0.3863,48,-0.4906,41,-1.7729
ENSG00000261824,LINC00662,39,0.05544,17,-1.2304,30,-0.3612,41,0.50970
ENSG00000169021,UQCRFS1,115,-1.1163,112,-1.1567,247,0.05611,265,0.74626
ENSG00000187135,VSTM2B,68,-0.3561,19,-2.2429,39,-1.1822,100,1.23998
ENSG00000105171,POP4,41,0.11123,27,-0.5212,30,-0.3570,40,0.28119
ENSG00000131943,C19orf12,7,-3.2227,25,-1.4665,65,-0.0335,78,1.24811
ENSG00000105176,URI1,71,0.64971,68,0.56624,49,0.04682,42,-0.5587
ENSG00000198597,ZNF536,37,0.92752,24,0.23899,17,-0.3062,19,-0.4494
ENSG00000121297,TSHZ3,0,-4.2278,7,-1.1041,8,-0.8053,18,1.66946
ENSG00000168813,ZNF507,23,0.53433,8,-1.0093,16,-0.0205,17,0.06378
ENSG00000178904,DPY19L3,36,0.30342,43,0.59765,34,0.23645,27,-0.4878
ENSG00000105185,PDCD5,137,-0.2109,107,-0.5863,152,-0.0495,165,0.32073
ENSG00000105186,ANKRD27,58,1.51502,14,-0.7095,13,-0.9058,21,-0.3979
ENSG00000121289,CEP89,0,-4.2503,16,0.12133,13,-0.1720,16,0.70869
ENSG00000130881,LRP3,13,-1.4441,35,0.00150,42,0.27188,37,0.28640
ENSG00000130876,SLC7A10,0,-4.1798,9,-0.6619,20,0.54014,15,0.64126
ENSG00000245848,CEBPA,0,-4.7187,25,0.28216,11,-0.9413,23,0.93820
ENSG00000153879,CEBPG,45,0.79416,29,0.07614,16,-0.8491,27,-0.1622
ENSG00000124299,PEPD,25,-1.1363,54,0.00185,47,-0.2011,58,0.44747
ENSG00000153885,KCTD15,0,-4.7054,58,1.74157,33,0.77002,17,-0.8222
ENSG00000257103,LSM14A,102,1.21191,58,0.28693,31,-0.6773,44,-0.5474
ENSG00000105220,GPI,318,-0.6264,178,-1.4949,296,-0.7353,547,1.05035
ENSG00000126261,UBA2,51,-0.6802,83,0.07025,50,-0.7181,86,0.47729
ENSG00000089335,ZNF302,51,0.45254,41,0.10781,34,-0.1911,37,-0.1764
ENSG00000089351,GRAMD1A,5,-2.4285,22,-0.3151,32,0.24853,30,0.58151
ENSG00000105711,SCN1B,56,-0.0597,36,-0.7248,37,-0.6940,63,0.54890
ENSG00000153902,LGI4,91,-0.0632,103,0.12520,101,0.09731,94,-0.0675
ENSG00000266964,FXYD1,318,0.20523,593,1.24146,520,1.01413,213,-1.1601
ENSG00000221946,FXYD7,90,-1.4051,46,-2.3989,186,-0.3166,268,1.31484
ENSG00000105698,USF2,30,-1.8353,188,0.98852,140,0.50041,97,-0.3044
ENSG00000105695,MAG,16,-1.2459,208,3.23410,13,-1.5341,23,-1.7489
ENSG00000105677,TMEM147,60,-0.3740,101,0.45273,76,-0.0065,75,-0.0698
ENSG00000126254,RBM42,6,-2.9918,60,0.48071,51,0.20756,46,0.25045
ENSG00000126267,COX6B1,293,-0.7393,521,0.15522,627,0.45215,470,-0.0320
ENSG00000272333,KMT2B,4,-2.4235,20,0.04419,14,-0.5658,22,0.80493
ENSG00000161265,U2AF1L4,0,-4.6307,20,0.03825,24,0.34646,21,0.48227
ENSG00000205155,PSENEN,42,-0.3494,85,0.76067,48,-0.1403,51,-0.1955
ENSG00000267796,LIN37,0,-4.3356,13,-0.2314,14,-0.1263,18,0.88130
ENSG00000004777,ARHGAP33,28,-0.8272,40,-0.2940,41,-0.2573,52,0.52154
ENSG00000105290,APLP1,360,-0.9013,268,-1.3452,427,-0.6417,746,1.08225
ENSG00000011600,TYROBP,29,-0.4358,213,3.24974,38,-0.0002,19,-2.2304
ENSG00000126243,LRFN3,14,-1.0956,15,-0.9561,24,-0.2502,32,0.84452
ENSG00000205138,SDHAF1,39,0.48128,16,-0.8698,22,-0.4420,30,0.21821
ENSG00000239382,ALKBH6,0,-5.6594,13,-1.6712,29,-0.5006,49,1.75428
ENSG00000105270,CLIP3,156,-1.2190,169,-1.0977,305,-0.1970,391,0.89721
ENSG00000105258,POLR2I,351,0.54976,282,0.20044,297,0.28168,228,-0.4410
ENSG00000105254,TBCB,157,-0.4961,207,-0.0714,171,-0.3627,229,0.35969
ENSG00000126247,CAPNS1,268,-0.1973,197,-0.6713,241,-0.3646,327,0.47518
ENSG00000161281,COX7A1,344,0.33848,222,-0.3480,319,0.21941,272,-0.1166
ENSG00000167635,ZNF146,0,-4.7387,40,0.79396,12,-0.9851,26,0.56907
ENSG00000232677,LINC00665,21,-0.1909,21,-0.2230,23,-0.0516,25,0.18559
ENSG00000186020,ZNF529,1,-5.2509,18,-1.0352,27,-0.4123,43,1.44913
ENSG00000161298,ZNF382,0,-4.2217,8,-0.7823,7,-1.1163,17,1.66200
ENSG00000226686,LINC01535,0,-4.2417,11,-0.4325,9,-0.7010,17,1.27794
ENSG00000181666,ZNF875,0,-4.2574,17,0.19280,15,-0.0239,16,0.59359
ENSG00000171817,ZNF540,0,-4.7451,7,-1.6161,13,-0.7455,27,1.86920
ENSG00000105738,SIPA1L3,0,-4.0569,6,-1.1791,17,0.40792,15,0.89881
ENSG00000011332,DPF1,32,-0.9329,11,-2.4659,58,-0.0302,67,0.99379
ENSG00000167642,SPINT2,276,0.22541,97,-1.3760,98,-1.3506,266,0.76136
ENSG00000167641,PPP1R14A,53,-0.6533,464,3.31289,32,-1.3942,47,-1.9487
ENSG00000167645,YIF1B,21,-1.1204,51,0.19854,23,-1.0148,49,0.62570
ENSG00000099341,PSMD8,81,-1.2828,124,-0.6384,153,-0.3206,211,0.81760
ENSG00000130244,FAM98C,3,-3.3953,27,-0.3814,34,-0.0368,39,0.85945
ENSG00000196218,RYR1,23,0.09402,57,1.57782,22,0.03683,18,-0.9226
ENSG00000178982,EIF3K,189,-0.2504,267,0.29406,220,-0.0107,220,-0.0309
ENSG00000130402,ACTN4,64,-0.8645,121,0.10060,62,-0.9306,123,0.58421
ENSG00000104823,ECH1,14,-2.5153,109,0.55545,86,0.17627,79,0.18558
ENSG00000104824,HNRNPL,68,-0.1747,81,0.11649,44,-0.8337,79,0.30242
ENSG00000068903,SIRT2,78,-0.8339,249,1.00530,129,-0.0569,128,-0.2453
ENSG00000104835,SARS2,2,-2.7479,22,0.62440,12,-0.3463,16,0.38810
ENSG00000128626,MRPS12,26,-0.7484,48,0.19145,31,-0.4681,45,0.35230
ENSG00000269190,FBXO17,17,0.21482,10,-0.6166,15,-0.0286,16,0.13202
ENSG00000161243,FBXO27,14,-0.9054,6,-1.9723,22,-0.2052,29,1.00992
ENSG00000128011,LRFN1,25,0.10912,6,-2.0136,22,-0.0748,25,0.49973
ENSG00000130755,GMFG,6,-1.4253,17,0.00197,21,0.32590,17,0.25388
ENSG00000179134,SAMD4B,22,-1.3895,55,-0.0038,61,0.17114,58,0.33067
ENSG00000006712,PAF1,40,0.42215,35,0.18716,27,-0.1687,30,-0.2023
ENSG00000063322,MED29,102,0.21726,97,0.13695,79,-0.1932,88,-0.0768
ENSG00000105193,RPS16,489,-0.1105,1423,1.68399,675,0.40102,412,-1.0652
ENSG00000196235,SUPT5H,78,0.00779,50,-0.6762,59,-0.4252,83,0.40618
ENSG00000105197,TIMM50,35,-0.6128,31,-0.7731,47,-0.1606,57,0.58486
ENSG00000090932,DLL3,20,-0.9434,24,-0.7142,42,0.14337,41,0.51743
ENSG00000176401,EID2B,4,-2.5642,4,-2.8683,21,-0.3596,33,1.69065
ENSG00000176396,EID2,3,-4.1936,13,-2.2263,49,-0.2547,69,1.67034
ENSG00000105204,DYRK1B,0,-5.2450,20,-0.6299,33,0.15232,34,0.92160
ENSG00000105202,FBL,14,-1.7753,76,0.76490,45,-0.0619,48,0.07964
ENSG00000013275,PSMC4,24,-1.1925,65,0.32001,37,-0.5532,56,0.42848
ENSG00000128000,ZNF780B,1,-3.7690,17,0.13520,9,-0.8179,18,0.95821
ENSG00000130758,MAP3K10,33,-0.7445,53,0.00815,81,0.67399,52,-0.0901
ENSG00000174521,TTC9B,130,-1.7144,84,-2.3557,422,0.06639,468,1.14074
ENSG00000105221,AKT2,14,-1.1074,45,0.67257,28,-0.0762,30,0.02760
ENSG00000105223,PLD3,605,-0.2461,244,-1.6165,454,-0.6873,800,0.87915
ENSG00000090013,BLVRB,23,-1.4746,130,1.23086,66,0.10007,58,-0.3371
ENSG00000160460,SPTBN4,63,-0.5406,35,-1.4242,53,-0.8099,103,1.02337
ENSG00000090006,LTBP4,25,-0.2219,54,1.01895,17,-0.8157,27,-0.2007
ENSG00000105245,NUMBL,18,-2.2914,17,-2.4053,58,-0.5894,103,1.71664
ENSG00000123815,COQ8B,0,-4.2240,34,1.38999,17,0.27051,14,-0.3354
ENSG00000077312,SNRPA,3,-3.1193,36,0.42745,25,-0.1311,29,0.45190
ENSG00000167578,RAB4B,111,0.79033,56,-0.2915,37,-0.9385,68,-0.0022
ENSG00000269858,EGLN2,105,0.37655,58,-0.5579,73,-0.1971,85,0.10028
ENSG00000167601,AXL,25,-0.0188,55,1.24078,35,0.50024,21,-0.8364
ENSG00000105323,HNRNPUL1,99,0.83871,63,0.10101,51,-0.2396,55,-0.3638
ENSG00000142046,TMEM91,23,0.39102,27,0.64542,11,-0.7497,17,-0.2388
ENSG00000077348,EXOSC5,0,-5.1482,29,0.05690,32,0.21026,30,0.56277
ENSG00000248098,BCKDHA,25,-0.5811,49,0.45025,42,0.19723,36,-0.0920
ENSG00000105341,DMAC2,23,-0.4836,24,-0.4522,24,-0.4506,34,0.54740
ENSG00000105372,RPS19,845,0.05702,1905,1.41211,1142,0.54094,654,-0.9881
ENSG00000105404,RABAC1,210,-0.4633,284,0.00512,273,-0.0578,292,0.19283
ENSG00000105409,ATP1A3,206,-0.9943,87,-2.2645,263,-0.6267,463,1.31966
ENSG00000105737,GRIK5,65,-0.4359,44,-1.0418,88,0.02546,93,0.50744
ENSG00000160570,DEDD2,53,0.69305,25,-0.5095,23,-0.6074,35,0.04282
ENSG00000105723,GSK3A,105,-0.2522,33,-1.9550,89,-0.4980,139,0.86944
ENSG00000105722,ERF,27,0.39834,21,-0.0022,17,-0.3143,21,-0.0635
ENSG00000079432,CIC,19,-1.3775,45,-0.1139,54,0.18369,51,0.37132
ENSG00000079462,PAFAH1B3,6,-2.5968,54,0.52554,33,-0.2167,41,0.38748
ENSG00000167619,TMEM145,61,1.09662,26,-0.2542,28,-0.1430,28,-0.4283
ENSG00000105429,MEGF8,3,-3.8971,36,-0.5650,42,-0.3533,61,1.15255
ENSG00000213904,LIPE-AS1,1,-3.8476,42,1.42477,31,0.88356,15,-0.6670
ENSG00000105755,ETHE1,7,-1.2755,24,0.54922,27,0.69682,16,-0.2369
ENSG00000073050,XRCC1,0,-4.4475,21,0.32384,15,-0.1571,19,0.58616
ENSG00000167378,IRGQ,14,-1.7317,15,-1.6675,30,-0.6550,55,1.44545
ENSG00000124444,ZNF576,26,0.67977,25,0.65470,10,-0.7746,15,-0.3815
ENSG00000131116,ZNF428,109,0.03430,113,0.09743,131,0.32302,103,-0.1930
ENSG00000105767,CADM4,74,-0.1506,126,0.70994,70,-0.2290,78,-0.2017
ENSG00000105771,SMG9,0,-4.9269,23,-0.0506,16,-0.5875,27,1.02534
ENSG00000167380,ZNF226,1,-4.6739,24,-0.0214,33,0.48623,26,0.42666
ENSG00000073008,PVR,20,0.29081,8,-1.1213,7,-1.3064,19,0.64564
ENSG00000130202,NECTIN2,6,-1.5464,50,1.77353,21,0.29040,14,-0.8007
ENSG00000130204,TOMM40,40,-0.6470,40,-0.6527,36,-0.8058,68,0.81848
ENSG00000130203,APOE,430,-1.6759,3859,1.85683,2393,0.99793,988,-1.1726
ENSG00000130208,APOC1,152,-0.3978,210,0.10606,415,1.22957,176,-0.5592
ENSG00000234906,APOC2,29,-0.2024,100,1.89388,69,1.20696,22,-1.5804
ENSG00000104853,CLPTM1,80,-0.7818,109,-0.3115,118,-0.1976,144,0.48899
ENSG00000104859,CLASRP,13,-0.4884,23,0.46110,12,-0.6119,18,0.17277
ENSG00000007047,MARK4,2,-4.5324,24,-0.9857,37,-0.3365,55,1.35959
ENSG00000104866,PPP1R37,32,-0.3970,21,-0.9922,36,-0.2132,45,0.59297
ENSG00000007255,TRAPPC6A,0,-4.8558,46,1.08337,31,0.44331,23,-0.1839
ENSG00000104884,ERCC2,39,0.75860,17,-0.5176,33,0.46976,23,-0.3956
ENSG00000012061,ERCC1,4,-3.4931,58,0.23663,47,-0.0958,55,0.57202
ENSG00000125744,RTN2,28,-0.8492,22,-1.1604,48,-0.0026,54,0.69941
ENSG00000125746,EML2,0,-5.1619,23,-0.3104,18,-0.6927,33,1.23454
ENSG00000125743,SNRPD2,145,-0.6494,225,0.02956,252,0.20815,225,0.11997
ENSG00000185800,DMWD,35,-1.2717,47,-0.8167,72,-0.1557,90,0.79867
ENSG00000125755,SYMPK,36,-0.5477,87,0.86429,75,0.62807,46,-0.5221
ENSG00000170604,IRF2BP1,14,-0.0412,9,-0.7707,9,-0.6809,16,0.55026
ENSG00000176182,MYPOP,69,0.75930,17,-1.3976,49,0.19585,42,-0.0835
ENSG00000104967,NOVA2,18,-1.6877,10,-2.5264,44,-0.3417,66,1.43262
ENSG00000124440,HIF3A,0,-4.0510,40,1.89552,20,0.69099,10,-0.9164
ENSG00000011485,PPP5C,79,-0.2832,48,-1.0556,61,-0.6905,106,0.75711
ENSG00000277531,PNMA8C,19,-1.7966,21,-1.5989,24,-1.4369,76,1.80435
ENSG00000182013,PNMA8A,83,-1.7799,56,-2.3711,160,-0.8032,327,1.70810
ENSG00000204851,PNMA8B,110,-0.7964,40,-2.2713,134,-0.4849,214,1.16755
ENSG00000160014,CALM3,698,-1.0756,384,-1.9637,1230,-0.2110,1620,1.07093
ENSG00000197380,DACT3,24,-1.8628,83,-0.0140,89,0.10356,90,0.45175
ENSG00000090372,STRN4,34,-0.9224,24,-1.4452,54,-0.2482,71,0.92694
ENSG00000181027,FKRP,59,1.67557,16,-0.4504,18,-0.2983,18,-0.7314
ENSG00000042753,AP2S1,163,-0.8228,120,-1.2897,259,-0.1133,311,0.78329
ENSG00000160007,ARHGAP35,29,-2.5390,51,-1.7025,121,-0.4132,189,1.48399
ENSG00000130748,TMEM160,170,-1.0363,243,-0.4942,426,0.38651,352,0.33272
ENSG00000130749,ZC3H4,23,0.15666,13,-0.6741,15,-0.5436,22,0.37371
ENSG00000142230,SAE1,54,-0.3874,42,-0.7706,57,-0.3082,75,0.56416
ENSG00000257704,INAFM1,33,-0.6893,29,-0.8806,42,-0.3277,58,0.72355
ENSG00000105419,MEIS3,48,-1.4454,26,-2.3600,111,-0.1828,145,1.23764
ENSG00000118160,SLC8A2,79,-0.9722,31,-2.3579,104,-0.5638,176,1.29432
ENSG00000118162,KPTN,0,-4.1876,7,-1.0832,8,-0.7836,17,1.64588
ENSG00000105402,NAPA,302,0.15948,103,-1.4855,202,-0.4618,296,0.54915
ENSG00000105373,NOP53,242,1.68341,202,1.35566,86,-0.0468,60,-1.5597
ENSG00000178980,SELENOW,1300,-0.0885,1018,-0.4668,1568,0.20743,1402,0.11400
ENSG00000105499,PLA2G4C,0,-4.7701,38,0.91016,20,-0.1284,22,0.19094
ENSG00000185453,ZSWIM9,9,-0.4933,12,-0.0169,22,0.94809,11,-0.3094
ENSG00000142227,EMP3,22,0.32792,105,3.34098,12,-0.5449,8,-2.4185
ENSG00000105438,KDELR1,3,-3.6264,61,0.48564,34,-0.4275,49,0.56833
ENSG00000105447,GRWD1,25,0.52083,15,-0.2803,15,-0.2862,18,-0.0336
ENSG00000105443,CYTH2,0,-5.1501,21,-0.4312,28,-0.0179,32,0.93907
ENSG00000142235,LMTK3,18,-2.1470,31,-1.3834,52,-0.5888,91,1.41985
ENSG00000063177,RPL18,1058,0.60074,1527,1.22102,920,0.37432,580,-1.0086
ENSG00000063176,SPHK2,21,-0.1453,25,0.09949,17,-0.4983,24,0.19788
ENSG00000105516,DBP,47,-0.2291,43,-0.3615,66,0.30630,55,0.08505
ENSG00000063180,CA11,289,-0.3938,254,-0.5928,488,0.42842,383,0.15364
ENSG00000087076,HSD17B14,4,-2.5677,77,2.06167,32,0.52043,18,-1.0333
ENSG00000087074,PPP1R15A,1,-4.0049,22,-0.0395,12,-0.9914,26,1.14964
ENSG00000104805,NUCB1,109,0.33037,63,-0.5131,54,-0.7643,93,0.29825
ENSG00000087088,BAX,3,-2.2562,23,0.47394,11,-0.6495,18,0.54895
ENSG00000087086,FTL,2413,0.03529,3947,0.83290,3856,0.79424,2011,-0.7597
ENSG00000104812,GYS1,0,-3.9898,22,0.91251,13,0.13791,12,0.05642
ENSG00000183207,RUVBL2,64,-0.1262,55,-0.3473,53,-0.4035,73,0.34498
ENSG00000104852,SNRNP70,18,-2.2592,100,0.30432,57,-0.5577,90,0.62496
ENSG00000104863,LIN7B,29,-1.0442,15,-2.0044,55,-0.0833,67,0.99361
ENSG00000177380,PPFIA3,61,-0.9336,32,-1.9118,79,-0.5615,132,1.19560
ENSG00000104888,SLC17A7,602,-1.2573,126,-3.5535,939,-0.5846,1641,1.56147
ENSG00000104872,PIH1D1,37,-0.7881,66,0.11301,46,-0.4419,66,0.39479
ENSG00000142541,RPL13A,1286,0.42238,2538,1.58477,1184,0.28860,759,-1.1359
