Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000176244,ACBD7,284,2.00323,1,-5.5950,238,1.66565,97,0.20994,29,-2.1245
ENSG00000148468,FAM171A1,284,1.73243,1,-5.7987,2,-5.3273,63,-0.9380,136,0.81672
ENSG00000026025,VIM,284,-1.8194,984,0.06822,5291,3.27291,354,-1.8012,666,-0.7736
ENSG00000148482,SLC39A12,284,1.77650,1,-5.7649,591,3.42747,57,-1.0708,17,-3.1572
ENSG00000078114,NEBL,284,1.13820,2,-6.2671,293,1.19472,99,-0.7121,145,0.05520
ENSG00000150867,PIP4K2A,284,0.79779,127,-0.4764,2,-5.9909,60,-1.9391,285,1.60899
ENSG00000148450,MSRB2,284,1.93322,42,-1.1805,80,-0.2119,58,-0.8988,92,0.01675
ENSG00000107863,ARHGAP21,284,0.72155,103,-0.8647,118,-0.6556,92,-1.2976,260,1.06147
ENSG00000136750,GAD2,284,1.95558,1,-5.6302,2,-5.1587,47,-1.2596,122,0.84620
ENSG00000136754,ABI1,284,2.31480,1,-5.3731,86,0.20715,26,-1.9198,86,0.33913
ENSG00000107897,ACBD5,284,2.65530,2,-5.1420,2,-4.6750,35,-1.1580,69,0.17658
ENSG00000099246,RAB18,284,1.72563,76,-0.4455,163,0.75728,39,-1.7719,109,0.16883
ENSG00000095787,WAC,284,1.53651,137,0.30957,77,-0.5971,52,-1.4632,130,0.36915
ENSG00000148516,ZEB1,284,1.71825,154,0.65891,306,1.86031,38,-1.7968,66,-0.9475
ENSG00000170759,KIF5B,284,0.46724,42,-2.4305,4,-5.6852,143,-0.7762,327,1.34084
ENSG00000150093,ITGB1,284,1.28047,170,0.42510,248,1.04465,35,-2.3457,145,0.27066
ENSG00000108100,CCNY,284,2.05054,1,-5.5601,35,-1.3601,54,-0.9042,99,0.36686
ENSG00000169813,HNRNPF,284,1.37923,12,-3.4123,482,2.40221,24,-2.8425,121,-0.0364
ENSG00000266412,NCOA4,284,2.32493,18,-2.1583,31,-1.3172,41,-1.1642,81,0.19293
ENSG00000122873,CISD1,284,1.97504,14,-2.7395,276,1.92205,33,-1.8297,74,-0.4476
ENSG00000237949,LINC00844,284,-0.3949,218,-0.7958,294,-0.3386,256,-0.7133,513,0.97971
ENSG00000165443,PHYHIPL,284,1.17166,20,-2.8882,40,-1.8814,51,-1.8344,224,1.51264
ENSG00000151150,ANK3,284,1.75395,2,-5.3181,2,-5.3107,58,-1.0585,137,0.87549
ENSG00000171988,JMJD1C,284,2.96758,1,-4.9558,2,-4.4837,33,-1.0364,52,-0.2119
ENSG00000165476,REEP3,284,1.80352,50,-1.0222,111,0.19429,14,-3.2668,135,0.90777
ENSG00000096746,HNRNPH3,284,1.23241,44,-1.6767,187,0.53035,65,-1.3614,167,0.58583
ENSG00000060339,CCAR1,284,2.80100,8,-2.9862,32,-0.9529,45,-0.5899,44,-0.6918
ENSG00000122862,SRGN,284,1.11387,96,-0.6269,13,-3.5024,27,-2.8654,244,1.76208
ENSG00000122958,VPS26A,284,2.40345,2,-5.2950,201,1.71958,22,-2.1303,59,-0.4714
ENSG00000156515,HK1,284,1.34981,219,0.90401,121,-0.0535,64,-1.2853,125,-0.0055
ENSG00000079332,SAR1A,284,2.10013,104,0.34699,67,-0.3564,37,-1.5270,81,-0.0889
ENSG00000180817,PPA1,284,1.17137,1,-6.2483,70,-1.0410,56,-1.6859,217,1.39148
ENSG00000148730,EIF4EBP2,284,1.96654,99,0.14725,58,-0.6749,58,-0.8688,81,-0.2357
ENSG00000107738,VSIR,284,2.04759,73,-0.2675,33,-1.4510,48,-1.1341,91,0.13108
ENSG00000197746,PSAP,284,-1.7573,185,-2.3848,2153,1.44592,527,-1.0496,1223,0.85475
ENSG00000107742,SPOCK2,284,0.87301,1,-6.5004,2,-6.0293,127,-0.5402,238,1.06451
ENSG00000166295,ANAPC16,284,1.80537,167,0.86403,168,0.87746,28,-2.2016,88,-0.2469
ENSG00000168209,DDIT4,284,1.21934,169,0.35583,352,1.60641,38,-2.2745,133,-0.0359
ENSG00000138279,ANXA7,284,1.63025,171,0.74738,48,-1.2253,38,-1.8717,126,0.42974
ENSG00000107758,PPP3CB,284,1.57954,26,-2.1838,126,0.20417,59,-1.1897,130,0.44009
ENSG00000166348,USP54,284,2.38973,2,-5.2239,93,0.38393,22,-2.1232,82,0.28827
ENSG00000148660,CAMK2G,284,2.17800,1,-5.4688,2,-4.9962,65,-0.4385,84,0.10310
ENSG00000156650,KAT6B,284,2.43684,2,-5.2832,201,1.74973,30,-1.5982,50,-0.7928
ENSG00000156671,SAMD8,284,2.16859,140,0.88303,107,0.44529,32,-1.7301,63,-0.5679
ENSG00000165637,VDAC2,284,1.53255,2,-5.9103,101,-0.1775,53,-1.4275,152,0.82813
ENSG00000156113,KCNMA1,284,1.79044,75,-0.4252,111,0.18987,57,-1.0573,97,-0.0415
ENSG00000138326,RPS24,284,-2.3589,1052,-0.3990,3359,1.51200,839,-0.9478,1652,0.52207
ENSG00000108175,ZMIZ1,284,1.92943,171,1.01864,3,-4.9703,36,-1.7270,100,0.21425
ENSG00000165424,ZCCHC24,284,0.43613,323,0.64595,149,-0.5679,138,-0.8835,256,0.45613
ENSG00000122359,ANXA11,284,1.92673,143,0.71414,254,1.71729,28,-2.1264,62,-0.8736
ENSG00000122378,PRXL2A,284,0.73692,383,1.24635,194,0.12497,146,-0.4283,142,-0.5368
ENSG00000165678,GHITM,284,0.75473,65,-1.5155,368,1.19925,98,-1.1463,204,0.36554
ENSG00000107771,CCSER2,284,2.08993,158,1.02076,102,0.30513,38,-1.4829,63,-0.6519
ENSG00000173267,SNCG,284,1.54987,1,-5.9412,2,-5.4698,70,-0.9121,155,0.92938
ENSG00000148671,ADIRF,284,-0.5739,399,-0.0448,1035,1.54679,286,-0.7236,413,0.01487
ENSG00000148672,GLUD1,284,0.32656,99,-1.2953,128,-0.9030,312,0.70984,203,-0.3091
ENSG00000171862,PTEN,284,1.84989,1,-5.7092,234,1.49590,42,-1.5206,91,-0.1057
ENSG00000107798,LIPA,284,2.09408,10,-3.0923,120,0.56647,24,-2.2102,100,0.44892
ENSG00000185745,IFIT1,284,2.43617,1,-5.2904,27,-1.4408,32,-1.4704,83,0.38535
ENSG00000180628,PCGF5,284,1.99567,14,-2.7089,72,-0.3135,32,-1.8336,112,0.65310
ENSG00000148690,FRA10AC1,284,1.70562,91,-0.1966,47,-1.1914,49,-1.3881,124,0.48044
ENSG00000095637,SORBS1,284,1.53377,41,-1.5461,211,1.01191,59,-1.2394,117,0.08913
ENSG00000197430,OPALIN,284,1.07276,204,0.52617,6,-4.5723,56,-1.7640,209,1.01994
ENSG00000077147,TM9SF3,284,1.74436,60,-0.7887,105,0.06921,40,-1.6927,120,0.45951
ENSG00000187122,SLIT1,284,2.49139,1,-5.2535,2,-4.7817,25,-1.8619,89,0.68849
ENSG00000171314,PGAM1,284,0.48793,9,-4.5511,18,-3.6088,155,-0.6025,315,1.24050
ENSG00000155265,GOLGA7B,284,3.36303,1,-4.7374,2,-4.2649,34,-0.7029,32,-0.9231
ENSG00000120053,GOT1,284,2.15674,1,-5.4840,49,-0.7883,18,-2.5858,114,0.96676
ENSG00000099194,SCD,284,-1.3534,439,-0.6940,448,-0.6661,433,-0.9136,1072,1.36905
ENSG00000235823,OLMALINC,284,2.20883,1,-5.4470,169,1.23929,36,-1.4896,71,-0.2566
ENSG00000166136,NDUFB8,284,-0.0016,114,-1.3932,199,-0.5465,216,-0.5587,389,0.89965
ENSG00000055950,MRPL43,284,2.18449,119,0.62320,35,-1.2590,33,-1.6336,79,-0.0432
ENSG00000107816,LZTS2,284,2.32471,1,-5.3662,163,1.27298,22,-2.2070,73,-0.0572
ENSG00000107819,SFXN3,284,3.23191,3,-3.9626,16,-1.6940,17,-2.0052,48,-0.1268
ENSG00000107829,FBXW4,284,1.72461,65,-0.7030,67,-0.6452,56,-1.1640,117,0.36256
ENSG00000198408,OGA,284,1.41424,181,0.64257,26,-2.3154,55,-1.4786,148,0.54673
ENSG00000059915,PSD,284,0.33545,4,-5.7608,215,-0.0996,347,1.01862,173,-0.6420
ENSG00000107874,CUEDC2,284,2.35769,1,-5.3436,2,-4.8718,48,-0.8596,82,0.25873
ENSG00000138107,ACTR1A,284,1.85386,1,-5.7062,20,-2.3555,47,-1.3406,130,0.88383
ENSG00000171206,TRIM8,284,2.13139,13,-2.7309,2,-5.0304,60,-0.6399,90,0.23052
ENSG00000138175,ARL3,284,2.33460,2,-5.2065,130,0.89317,45,-0.9683,60,-0.5027
ENSG00000166275,BORCS7,284,2.13208,1,-5.5014,191,1.38516,29,-1.8765,80,-0.0916
ENSG00000148798,INA,284,2.72484,1,-5.1030,2,-4.6310,16,-2.4092,80,0.67204
ENSG00000173915,ATP5MD,284,-0.7568,252,-0.9373,1030,1.32264,330,-0.6823,535,0.37466
ENSG00000107954,NEURL1,284,2.81409,1,-5.0477,2,-4.5757,57,-0.0985,41,-0.8406
ENSG00000107957,SH3PXD2A,284,2.34816,66,-0.1859,2,-4.8784,30,-1.6614,84,0.31213
ENSG00000148834,GSTO1,284,1.27951,190,0.60533,163,0.35527,45,-1.9299,150,0.35567
ENSG00000148700,ADD3,284,-0.0341,274,-0.0856,691,1.44626,207,-0.6807,280,-0.0800
ENSG00000119950,MXI1,284,1.68408,91,-0.2103,87,-0.2878,63,-0.9921,108,0.08402
ENSG00000108061,SHOC2,284,2.04142,1,-5.5671,168,1.08188,33,-1.7669,91,0.11576
ENSG00000099204,ABLIM1,284,2.28372,69,-0.1702,9,-3.1157,68,-0.2653,58,-0.6403
ENSG00000165868,HSPA12A,284,2.48364,61,-0.2013,2,-4.7853,18,-2.3896,84,0.48118
ENSG00000187164,SHTN1,284,0.36081,151,-0.6222,11,-4.3634,100,-1.5267,373,1.62243
ENSG00000165650,PDZD8,284,2.73393,1,-5.0973,2,-4.6253,30,-1.3591,68,0.21747
ENSG00000170370,EMX2,284,2.53179,116,0.85082,2,-4.7550,52,-0.5488,42,-1.0499
ENSG00000107581,EIF3A,284,1.81581,34,-1.5993,158,0.78375,57,-1.0363,93,-0.1170
ENSG00000165672,PRDX3,284,1.87498,38,-1.3579,199,1.22739,32,-1.9394,96,0.04848
ENSG00000198825,INPP5F,284,1.55492,3,-5.2564,53,-1.1337,55,-1.3471,157,0.96764
ENSG00000066468,FGFR2,284,1.25259,5,-4.7547,2,-5.7098,49,-1.8294,221,1.66366
ENSG00000107679,PLEKHA1,284,2.47752,2,-4.9327,86,0.32183,13,-2.8883,83,0.46011
ENSG00000166033,HTRA1,284,-0.2176,116,-1.5639,8,-5.3637,371,0.28847,404,0.57959
ENSG00000065154,OAT,284,1.65170,1,-5.8612,6,-4.2073,49,-1.4333,157,1.16207
ENSG00000107902,LHPP,284,-0.1608,169,-0.9548,145,-1.1772,150,-1.3999,515,1.58656
ENSG00000188690,UROS,284,2.15896,49,-0.7834,2,-5.0107,58,-0.6683,82,0.01350
ENSG00000150760,DOCK1,284,2.02218,70,-0.3388,62,-0.5309,59,-0.7908,80,-0.2217
ENSG00000176171,BNIP3,284,1.17301,43,-1.7738,175,0.37159,113,-0.4182,142,0.05801
ENSG00000148826,NKX6-2,284,0.86865,2,-6.5008,106,-0.6823,22,-3.3934,302,2.12947
ENSG00000171798,KNDC1,284,1.63765,1,-5.8722,338,1.97356,39,-1.8512,101,-0.1408
ENSG00000130643,CALY,284,1.16941,21,-2.8110,154,0.16401,34,-2.4650,214,1.32786
ENSG00000127884,ECHS1,284,1.59141,41,-1.5003,100,-0.1397,70,-0.8885,122,0.28288
ENSG00000177963,RIC8A,284,2.50027,54,-0.3803,2,-4.7598,34,-1.3521,71,0.06669
ENSG00000185627,PSMD13,284,2.27716,1,-5.3991,2,-4.9274,39,-1.2692,96,0.58473
ENSG00000142089,IFITM3,284,-1.1028,1198,1.18476,1097,1.03348,155,-2.3564,758,0.73003
ENSG00000182272,B4GALNT4,284,2.09110,1,-5.5310,90,0.10349,80,-0.1068,63,-0.6501
ENSG00000185187,SIGIRR,284,1.98947,185,1.20612,56,-0.7102,45,-1.2816,72,-0.4833
ENSG00000174915,PTDSS2,284,2.11864,28,-1.6217,137,0.80741,32,-1.7441,84,0.02640
ENSG00000023191,RNH1,284,1.76289,32,-1.7042,137,0.50612,19,-2.8467,134,0.82014
ENSG00000174775,HRAS,284,1.81943,111,0.21788,2,-5.2608,55,-1.1082,110,0.31691
ENSG00000177030,DEAF1,284,1.54244,133,0.25767,131,0.23603,98,-0.2928,83,-0.6956
ENSG00000177156,TALDO1,284,1.85105,1,-5.7083,39,-1.3654,40,-1.6222,132,0.93625
ENSG00000177225,GATD1,284,2.56366,1,-5.2060,63,-0.1031,25,-1.7788,71,0.15362
ENSG00000184524,CEND1,284,1.04583,2,-6.2619,61,-1.3641,138,-0.1694,179,0.47917
ENSG00000177600,RPLP2,284,-2.2683,2082,0.78917,1771,0.52227,801,-0.9201,1599,0.60793
ENSG00000177700,POLR2L,284,0.26182,175,-0.4950,505,1.22140,137,-1.0871,274,0.34510
ENSG00000177830,CHID1,284,2.42549,1,-5.2976,104,0.59082,26,-1.8621,74,0.06838
ENSG00000183020,AP2A2,284,1.76767,221,1.31215,112,0.18292,40,-1.6627,84,-0.4106
ENSG00000078902,TOLLIP,284,1.77223,1,-5.7682,2,-5.2967,76,-0.5333,120,0.49877
ENSG00000174672,BRSK2,284,2.48959,1,-5.2544,68,-0.0364,38,-1.1462,66,-0.1361
ENSG00000184545,DUSP8,284,2.65341,1,-5.1481,2,-4.6762,65,-0.0006,46,-0.7588
ENSG00000117984,CTSD,284,-0.2868,106,-1.7653,196,-0.8507,252,-0.6146,500,1.13349
ENSG00000214026,MRPL23,284,2.54576,5,-3.6420,112,0.80441,36,-1.2013,54,-0.5337
ENSG00000110651,CD81,284,-1.1765,380,-0.7364,963,0.73129,442,-0.6564,790,0.70301
ENSG00000129757,CDKN1C,284,1.34401,97,-0.4061,109,-0.2229,11,-3.9992,195,1.35141
ENSG00000205531,NAP1L4,284,1.36479,15,-3.0970,241,1.07715,73,-1.0349,132,0.15320
ENSG00000177105,RHOG,284,1.78970,4,-4.5556,113,0.21453,23,-2.5154,138,0.95802
ENSG00000244734,HBB,284,-5.5221,141383,9.27355,2040,-2.6600,33,-9.0562,10,-10.907
ENSG00000166311,SMPD1,284,2.92195,1,-4.9827,2,-4.5105,24,-1.6175,61,0.16744
ENSG00000166313,APBB1,284,-0.2325,150,-1.2033,341,0.05632,187,-1.0949,485,1.15603
ENSG00000166333,ILK,284,2.35240,1,-5.3472,59,-0.3646,39,-1.2118,78,0.12126
ENSG00000166337,TAF10,284,0.92246,47,-1.8594,30,-2.5086,75,-1.4266,253,1.41689
ENSG00000166340,TPP1,284,1.22680,1,-6.2024,176,0.42946,90,-0.8022,159,0.43584
ENSG00000175390,EIF3F,284,2.03225,15,-2.5545,9,-3.2472,58,-0.7860,100,0.36668
ENSG00000166441,RPL27A,284,-1.1942,677,0.14229,1071,0.88952,386,-0.9304,771,0.59307
ENSG00000175348,TMEM9B,284,2.22584,1,-5.4350,55,-0.5635,37,-1.4007,91,0.38363
ENSG00000175352,NRIP3,284,2.88107,1,-5.0071,13,-2.2677,42,-0.6681,47,-0.4830
ENSG00000184014,DENND5A,284,1.10223,2,-6.2409,65,-1.2277,69,-1.3887,221,1.30177
ENSG00000205339,IPO7,284,2.22702,1,-5.4342,57,-0.5005,43,-1.1706,87,0.23803
ENSG00000255823,MTRNR2L8,284,-3.4725,2265,-0.3921,1222,-1.3277,5381,1.67858,1935,-0.9010
ENSG00000110315,RNF141,284,1.37458,2,-6.0700,14,-3.1973,57,-1.4661,192,1.34590
ENSG00000110321,EIF4G2,284,0.20331,116,-1.1723,538,1.26843,129,-1.2653,308,0.56990
ENSG00000170242,USP47,284,2.30047,148,1.08026,12,-2.6891,31,-1.6418,69,-0.2364
ENSG00000050165,DKK3,284,-0.1975,56,-2.6082,97,-1.8186,287,-0.2435,456,1.00934
ENSG00000197601,FAR1,284,2.49997,1,-5.2479,52,-0.4272,14,-2.7903,88,0.64299
ENSG00000129084,PSMA1,284,2.09544,1,-5.5279,241,1.77995,21,-2.4019,79,-0.1363
ENSG00000110696,C11orf58,284,1.27838,1,-6.1599,477,2.26074,41,-2.0867,128,-0.0439
ENSG00000110700,RPS13,284,-2.1358,1624,0.52774,1451,0.34543,724,-0.9396,1551,0.79560
ENSG00000011405,PIK3C2A,284,2.46574,1,-5.2706,212,1.87245,33,-1.4365,43,-1.0410
ENSG00000134333,LDHA,284,1.05335,134,-0.1593,387,1.60529,66,-1.5136,143,-0.0976
ENSG00000198168,SVIP,284,1.00577,26,-2.6414,329,1.26267,37,-2.5099,210,0.90093
ENSG00000148943,LIN7C,284,2.47541,2,-5.2115,131,1.02046,30,-1.5581,61,-0.3389
ENSG00000049449,RCN1,284,1.91775,1,-5.6583,284,1.91742,30,-2.0451,84,-0.2278
ENSG00000149100,EIF3M,284,1.79821,10,-3.3183,320,2.03327,51,-1.2546,72,-0.6939
ENSG00000110427,KIAA1549L,284,2.57376,1,-5.1995,2,-4.7276,43,-0.8618,69,0.06221
ENSG00000085063,CD59,284,0.47455,156,-0.4607,359,0.86305,130,-0.9496,242,0.36040
ENSG00000110429,FBXO3,284,2.91083,1,-4.9894,36,-0.7420,23,-1.6815,56,-0.0714
ENSG00000135387,CAPRIN1,284,1.60135,1,-5.9006,222,1.16347,31,-2.2474,136,0.58836
ENSG00000110436,SLC1A2,284,-2.0850,61,-4.3195,3,-8.4492,2376,2.23628,737,-0.9333
ENSG00000166326,TRIM44,284,1.85960,75,-0.3751,101,0.10170,70,-0.6071,80,-0.4049
ENSG00000166181,API5,284,2.04739,214,1.51470,2,-5.0911,22,-2.3675,89,0.07686
ENSG00000149084,HSD17B12,284,1.56951,47,-1.3124,192,0.88955,76,-0.7548,101,-0.2239
ENSG00000175264,CHST1,284,2.78385,1,-5.0663,2,-4.5943,37,-0.9820,59,-0.0604
ENSG00000121671,CRY2,284,2.36931,52,-0.5212,19,-2.0566,43,-1.0278,71,-0.0844
ENSG00000121653,MAPK8IP1,284,0.06256,212,-0.3924,308,0.19100,186,-0.7650,345,0.64233
ENSG00000149091,DGKZ,284,1.21617,91,-0.6069,43,-1.7216,140,0.07477,129,-0.1144
ENSG00000175224,ATG13,284,2.44246,2,-4.9058,17,-2.1176,31,-1.5455,85,0.48254
ENSG00000175220,ARHGAP1,284,2.85118,1,-5.0249,2,-4.5360,18,-2.1601,71,0.46563
ENSG00000175216,CKAP5,284,2.38616,55,-0.4504,98,0.47599,36,-1.3316,59,-0.4876
ENSG00000134569,LRP4,284,2.78193,2,-4.6991,2,-4.5954,73,0.38793,31,-1.4039
ENSG00000149179,C11orf49,284,2.63808,1,-5.1579,18,-1.8960,30,-1.4312,71,0.22979
ENSG00000149182,ARFGAP2,284,2.31695,68,-0.1550,60,-0.3447,46,-0.9556,62,-0.4651
ENSG00000110514,MADD,284,1.87568,51,-0.9264,104,0.16184,43,-1.4630,104,0.24455
ENSG00000165916,PSMC3,284,0.76564,395,1.33401,166,-0.0983,79,-1.5017,191,0.20372
ENSG00000149187,CELF1,284,1.86187,57,-0.7770,9,-3.4535,36,-1.7580,129,0.85821
ENSG00000213619,NDUFS3,284,1.54863,2,-5.9387,233,1.20088,52,-1.4307,124,0.24904
ENSG00000110536,PTPMT1,284,2.79165,1,-5.0615,2,-4.5894,33,-1.1531,62,0.04145
ENSG00000172247,C1QTNF4,284,1.36965,38,-1.7666,83,-0.6250,127,0.04920,115,-0.1773
ENSG00000109919,MTCH2,284,2.43519,97,0.48485,2,-4.8192,27,-1.7586,73,0.05275
ENSG00000156587,UBE2L6,284,2.50956,2,-5.1925,2,-4.7697,24,-1.9204,89,0.69598
ENSG00000213593,TMX2,284,1.45903,182,0.69452,222,1.02806,64,-1.1710,94,-0.5122
ENSG00000211450,SELENOH,284,1.50867,3,-5.3086,192,0.83485,58,-1.3084,134,0.39710
ENSG00000186660,ZFP91,284,2.14467,1,-5.4926,271,2.05463,38,-1.4303,55,-0.8726
ENSG00000110107,PRPF19,284,2.48044,1,-5.2608,13,-2.4515,22,-2.0372,90,0.69423
ENSG00000006118,TMEM132A,284,1.59340,40,-1.5320,5,-4.3752,91,-0.3782,124,0.32411
ENSG00000167986,DDB1,284,0.76505,1,-6.5935,525,1.85499,79,-1.4969,198,0.29627
ENSG00000011347,SYT7,284,2.90151,1,-4.9949,2,-4.5228,43,-0.6152,48,-0.4546
ENSG00000124920,MYRF,284,0.94094,164,0.05360,5,-4.8566,25,-3.1533,271,1.76918
ENSG00000134825,TMEM258,284,0.72099,65,-1.5527,202,0.17184,100,-1.1377,244,0.84256
ENSG00000134824,FADS2,284,1.08603,29,-2.4288,171,0.25405,116,-0.4640,160,0.24116
ENSG00000149485,FADS1,284,1.64148,1,-5.8691,211,1.11484,60,-1.1154,109,0.05221
ENSG00000167996,FTH1,284,-4.1537,4055,-0.2170,8017,0.88103,2710,-1.0552,6541,0.98086
ENSG00000162174,ASRGL1,284,1.88468,110,0.25101,89,-0.0721,88,-0.1392,58,-1.0294
ENSG00000124942,AHNAK,284,0.88564,133,-0.3299,484,1.83734,77,-1.4297,152,-0.1781
ENSG00000254772,EEF1G,284,-0.4835,640,0.81309,800,1.19179,194,-1.3207,430,0.26853
ENSG00000149541,B3GAT3,284,2.24997,97,0.34602,2,-4.9464,25,-2.0236,90,0.38205
ENSG00000089597,GANAB,284,2.07238,1,-5.5446,216,1.55722,15,-2.9420,92,0.19190
ENSG00000162191,UBXN1,284,1.52880,44,-1.4275,228,1.14456,39,-1.9429,130,0.35307
ENSG00000168000,BSCL2,284,0.84525,72,-1.2946,92,-0.9236,77,-1.4580,252,1.21724
ENSG00000162188,GNG3,284,1.10091,11,-3.7267,19,-2.9913,90,-0.9347,212,1.13904
ENSG00000214753,HNRNPUL2,284,2.16533,1,-5.4770,2,-5.0062,34,-1.6183,110,0.86516
ENSG00000168002,POLR2G,284,2.53951,1,-5.2218,10,-2.7585,45,-0.8335,68,0.01640
ENSG00000168003,SLC3A2,284,1.00416,51,-1.6621,250,0.79393,135,-0.2586,142,-0.1783
ENSG00000168539,CHRM1,284,3.29760,35,-0.5376,2,-4.2993,12,-2.4128,45,-0.2291
ENSG00000176485,PLAAT3,284,0.26352,48,-2.4082,587,1.48969,54,-2.6128,349,1.10554
ENSG00000133318,RTN3,284,-0.5864,242,-0.8269,130,-1.7580,239,-1.0669,672,1.54191
ENSG00000072518,MARK2,284,2.86215,1,-5.0185,2,-4.5464,20,-1.9229,68,0.36347
ENSG00000176340,COX8A,284,-0.4521,143,-1.4842,900,1.43590,297,-0.4984,407,0.18075
ENSG00000167770,OTUB1,284,2.18138,3,-4.7473,47,-0.8320,48,-0.9941,88,0.22754
ENSG00000173511,VEGFB,284,0.60791,147,-0.4321,212,0.13760,175,-0.2134,197,0.03734
ENSG00000173457,PPP1R14B,284,2.19285,1,-5.4561,42,-0.9817,52,-0.8575,85,0.16117
ENSG00000002330,BAD,284,1.23352,2,-6.0437,157,0.25500,109,-0.4260,146,0.21583
ENSG00000173264,GPR137,284,2.43325,125,0.91131,50,-0.5515,35,-1.3615,52,-0.7138
ENSG00000173113,TRMT112,284,1.20292,132,-0.0531,240,0.91361,40,-2.1803,164,0.49010
ENSG00000126432,PRDX5,284,-0.5867,120,-1.8699,1944,2.81799,150,-1.8607,405,-0.0575
ENSG00000110076,NRXN2,284,0.62227,62,-1.7015,112,-0.8331,150,-0.5081,250,0.72477
ENSG00000168066,SF1,284,1.55841,2,-5.8845,289,1.59140,35,-2.0618,125,0.28470
ENSG00000068971,PPP2R5B,284,2.95318,1,-4.9643,2,-4.4921,24,-1.5983,60,0.12684
ENSG00000213465,ARL2,284,0.74011,207,0.23052,55,-1.7839,101,-1.1079,240,0.82035
ENSG00000149823,VPS51,284,2.66029,4,-3.9466,5,-3.6745,48,-0.5894,58,-0.2657
ENSG00000149809,TM7SF2,284,1.83709,23,-2.1203,110,0.21563,46,-1.3929,110,0.36369
ENSG00000149806,FAU,284,-2.0896,1315,0.23851,1688,0.64287,784,-0.7353,1431,0.64114
ENSG00000245532,NEAT1,284,0.13388,333,0.38888,647,1.52038,76,-2.2022,312,0.47434
ENSG00000251562,MALAT1,284,-2.9134,3421,0.88313,5621,1.76387,1460,-0.6229,1732,-0.3229
ENSG00000168056,LTBP3,284,1.00311,146,-0.0704,363,1.43591,88,-1.0754,138,-0.2390
ENSG00000173327,MAP3K11,284,1.80691,250,1.57450,62,-0.6873,19,-2.8526,100,0.06368
ENSG00000172922,RNASEH2C,284,2.25514,21,-1.9494,75,-0.0614,44,-1.0871,75,-0.0772
ENSG00000172757,CFL1,284,-1.0879,363,-0.7163,618,0.11023,316,-1.1626,879,1.28198
ENSG00000172500,FIBP,284,2.27218,15,-2.4672,49,-0.6889,36,-1.4410,87,0.31091
ENSG00000175602,CCDC85B,284,-0.0799,194,-0.6634,48,-2.7434,334,0.24739,344,0.37380
ENSG00000175573,C11orf68,284,2.35375,1,-5.3461,72,-0.0517,38,-1.2842,76,0.07617
ENSG00000175550,DRAP1,284,1.38596,30,-2.1074,169,0.50900,59,-1.3743,151,0.54968
ENSG00000175334,BANF1,284,1.01306,36,-2.1691,531,2.16727,58,-1.7771,149,-0.0521
ENSG00000087365,SF3B2,284,1.64513,2,-5.8626,130,0.31351,54,-1.2811,129,0.51374
ENSG00000174996,KLC2,284,2.81413,1,-5.0475,71,0.26024,33,-1.1750,47,-0.5508
ENSG00000174903,RAB1B,284,1.86174,117,0.32578,121,0.38059,37,-1.7393,94,-0.0200
ENSG00000174871,CNIH2,284,2.02759,46,-0.9697,2,-5.1056,75,-0.3204,83,-0.1196
ENSG00000179292,TMEM151A,284,1.48900,1,-5.9895,2,-5.5182,22,-2.8428,203,1.90677
ENSG00000174684,B4GAT1,284,0.90284,1,-6.4748,390,1.45758,110,-0.7801,167,0.06936
ENSG00000174080,CTSF,284,0.93562,45,-1.9052,304,1.05520,107,-0.7969,171,0.17153
ENSG00000239306,RBM14,284,2.73952,69,0.16150,2,-4.6218,26,-1.5823,57,-0.2014
ENSG00000173933,RBM4,284,2.27703,63,-0.2998,106,0.51180,38,-1.3170,63,-0.4491
ENSG00000173898,SPTBN2,284,1.58614,1,-5.9125,56,-1.0281,121,0.22119,98,-0.2628
ENSG00000173599,PC,284,2.42961,1,-5.2946,2,-4.8230,56,-0.5139,70,-0.0612
ENSG00000173621,LRFN4,284,2.84488,1,-5.0290,21,-1.5342,26,-1.5338,61,0.04610
ENSG00000173227,SYT12,284,3.53023,1,-4.6531,2,-4.1806,28,-0.9351,30,-0.9359
ENSG00000173020,GRK2,284,1.79345,3,-4.9917,138,0.54469,75,-0.5546,91,-0.1812
ENSG00000172531,PPP1CA,284,1.93887,72,-0.3684,2,-5.1711,31,-1.9364,122,0.81989
ENSG00000172508,CARNS1,284,0.19173,119,-1.1417,222,-0.1945,26,-3.7641,457,2.12694
ENSG00000110711,AIP,284,2.54363,1,-5.2191,5,-3.6972,32,-1.4060,79,0.40146
ENSG00000110697,PITPNM1,284,2.12987,39,-1.1432,300,2.24526,48,-1.0634,36,-1.6868
ENSG00000167797,CDK2AP2,284,1.77354,173,0.90164,115,0.23446,40,-1.6891,92,-0.1790
ENSG00000084207,GSTP1,284,-0.3542,54,-2.8119,1357,2.35441,156,-1.5473,391,0.23890
ENSG00000167792,NDUFV1,284,1.10760,214,0.63263,267,1.00373,68,-1.4057,138,-0.1012
