region,neighbor,reference,scale,Z,Z_real
Vasc,Astro.2,Astro.2,25,-6.798373851124074,-6.798373851124074
Vasc,Astro.2,Macro,1183.3333333333333,-4.459532931556497,-4.459532931556497
Vasc,Astro.2,Vasc.Endo,560,-4.321229850101605,-4.321229850101605
Vasc,Astro.2,Vasc.PC,1550,-4.60995251999686,-4.60995251999686
Vasc,Astro.2,Vasc.VLMC,625,-4.461701622282306,-4.461701622282306
Vasc,Astro.4,Astro.1,2125,-4.334551463085484,-4.334551463085484
Vasc,Astro.4,Astro.4,1030,4.560663813008091,4.560663813008091
Vasc,Astro.5,Astro.2,2760,4.491226343532069,4.491226343532069
Vasc,Astro.5,Astro.5,25,-6.053994679019097,-6.053994679019097
Vasc,Astro.5,Macro,1014.2857142857143,-4.4962999427290615,-4.4962999427290615
Vasc,Astro.5,Vasc.Endo,687.5,-4.453538088820512,-4.453538088820512
Vasc,Astro.5,Vasc.PC,487.5,-4.472930823538922,-4.472930823538922
Vasc,Astro.5,Vasc.VLMC,900,-4.458294548018418,-4.458294548018418
Vasc,Macro,Macro,25,8.24,8.460716134016662
Vasc,Macro,Micro.5,387.5,4.838632679135384,4.838632679135384
Vasc,Macro,Oligo.3,118.75,5.273658790896183,5.273658790896183
Vasc,Macro,Vasc.Endo,25,8.24,8.565568459961286
Vasc,Macro,Vasc.PC,25,8.24,9.264269663126933
Vasc,Macro,Vasc.VLMC,25,8.115645867726766,8.115645867726766
Vasc,Micro.2,Astro.1,25,5.673176744697358,5.673176744697358
Vasc,Micro.2,Astro.2,64.28571428571429,6.410282943494675,6.410282943494675
Vasc,Micro.2,Astro.4,25,5.849347466691119,5.849347466691119
Vasc,Micro.2,Astro.5,25,8.24,8.506523894639862
Vasc,Micro.2,Micro.2,25,6.886252837299652,6.886252837299652
Vasc,Micro.2,Micro.5,25,6.2839516535731414,6.2839516535731414
Vasc,Micro.2,OPC.2,25,4.7809895792413215,4.7809895792413215
Vasc,Micro.2,Oligo.1,25,5.345525527592686,5.345525527592686
Vasc,Micro.2,Oligo.2,25,4.476786804124306,4.476786804124306
Vasc,Micro.2,Oligo.3,25,7.296888412321352,7.296888412321352
Vasc,Micro.2,Oligo.4,25,6.848622529213007,6.848622529213007
Vasc,Micro.2,Vasc.Endo,25,7.336020527823184,7.336020527823184
Vasc,Micro.2,Vasc.PC,64.28571428571429,6.169886992509273,6.169886992509273
Vasc,Micro.5,Astro.1,25,5.8202641845113945,5.8202641845113945
Vasc,Micro.5,Astro.2,25,6.415723490805627,6.415723490805627
Vasc,Micro.5,Astro.4,25,5.338984174029111,5.338984174029111
Vasc,Micro.5,Astro.5,25,8.24,9.133496500795333
Vasc,Micro.5,Micro.2,25,6.186601702203904,6.186601702203904
Vasc,Micro.5,Micro.5,111.11111111111113,6.750482415834038,6.750482415834038
Vasc,Micro.5,OPC.2,25,5.059383625485561,5.059383625485561
Vasc,Micro.5,OPC.5,25,5.6430137680109675,5.6430137680109675
Vasc,Micro.5,Oligo.1,40,4.621547272679043,4.621547272679043
Vasc,Micro.5,Oligo.3,25,8.170914849453883,8.170914849453883
Vasc,Micro.5,Oligo.4,25,6.855050057544723,6.855050057544723
Vasc,Micro.5,Vasc.Endo,25,6.829505432572489,6.829505432572489
Vasc,Micro.5,Vasc.PC,25,6.163513941045115,6.163513941045115
Vasc,Micro.5,Vasc.VLMC,25,4.422928910120897,4.422928910120897
Vasc,OPC.2,Astro.1,118.75,5.241340932571231,5.241340932571231
Vasc,OPC.2,Astro.2,150,5.16606575534239,5.16606575534239
Vasc,OPC.2,Astro.5,25,6.81241803996434,6.81241803996434
Vasc,OPC.2,OPC.2,43.75,4.544903650383559,4.544903650383559
Vasc,OPC.2,Oligo.3,25,5.984628889909881,5.984628889909881
Vasc,OPC.2,Oligo.4,25,5.3269914044487745,5.3269914044487745
Vasc,OPC.2,Vasc.Endo,70.83333333333334,5.149355378199573,5.149355378199573
Vasc,OPC.2,Vasc.PC,30,4.677029910393147,4.677029910393147
Vasc,OPC.5,Astro.2,25,5.2270128342535385,5.2270128342535385
Vasc,OPC.5,Astro.5,30,6.507201392106107,6.507201392106107
Vasc,OPC.5,OPC.5,25,5.771232794493988,5.771232794493988
Vasc,OPC.5,Oligo.3,25,6.1175064736221465,6.1175064736221465
Vasc,OPC.5,Oligo.4,31.25,4.647745206191539,4.647745206191539
Vasc,OPC.5,Vasc.Endo,170,3.0118397937995987,3.0118397937995987
Vasc,Oligo.1,Astro.2,143.75,4.6776265415954414,4.6776265415954414
Vasc,Oligo.1,Astro.4,25,5.156288392369326,5.156288392369326
Vasc,Oligo.1,Astro.5,25,5.683146599239986,5.683146599239986
Vasc,Oligo.1,Oligo.1,87.5,5.825395261191817,5.825395261191817
Vasc,Oligo.1,Oligo.2,25,5.175152119499183,5.175152119499183
Vasc,Oligo.1,Oligo.3,25,5.330193285410255,5.330193285410255
Vasc,Oligo.1,Oligo.4,25,6.3509023383324434,6.3509023383324434
Vasc,Oligo.1,Vasc.Endo,25,5.232042253026069,5.232042253026069
Vasc,Oligo.2,Astro.4,25,5.630631640652732,5.630631640652732
Vasc,Oligo.2,Astro.5,354.1666666666667,5.464803106960097,5.464803106960097
Vasc,Oligo.2,Oligo.1,25,5.324059840175979,5.324059840175979
Vasc,Oligo.2,Oligo.2,25,5.231486257265292,5.231486257265292
Vasc,Oligo.2,Oligo.3,396.875,5.557392644994907,5.557392644994907
Vasc,Oligo.2,Oligo.4,28.571428571428573,6.329227579188502,6.329227579188502
Vasc,Oligo.2,Vasc.Endo,25,2.4410232261140563,2.4410232261140563
Vasc,Oligo.3,Astro.1,271.875,7.028134317410133,7.028134317410133
Vasc,Oligo.3,Astro.2,25,8.24,9.189719624264901
Vasc,Oligo.3,Astro.4,25,8.24,8.619203969520964
Vasc,Oligo.3,Astro.5,25,8.24,12.620357645384079
Vasc,Oligo.3,Macro,25,5.569493297536814,5.569493297536814
Vasc,Oligo.3,Micro.2,25,8.24,8.623600571109243
Vasc,Oligo.3,Micro.5,25,8.24,8.665812493278686
Vasc,Oligo.3,OPC.2,25,7.133845670047609,7.133845670047609
Vasc,Oligo.3,OPC.4,35,4.980625229605641,4.980625229605641
Vasc,Oligo.3,OPC.5,25,6.859823593512074,6.859823593512074
Vasc,Oligo.3,Oligo.1,25,6.548308152309986,6.548308152309986
Vasc,Oligo.3,Oligo.2,25,6.851757319838257,6.851757319838257
Vasc,Oligo.3,Oligo.3,25,8.24,13.849669620374344
Vasc,Oligo.3,Oligo.4,25,8.24,11.057826055983544
Vasc,Oligo.3,Vasc.Endo,25,8.24,10.47619117118013
Vasc,Oligo.3,Vasc.PC,25,8.24,9.613677972221229
Vasc,Oligo.3,Vasc.VLMC,25,6.017685833447912,6.017685833447912
Vasc,Oligo.3,Inhib.Lamp5_Lhx6,25,4.786347613824848,4.786347613824848
Vasc,Oligo.3,Inhib.Vip,825,4.443129576627314,4.443129576627314
Vasc,Oligo.4,Astro.1,518.75,5.562828574096778,5.562828574096778
Vasc,Oligo.4,Astro.2,25,7.49665386499668,7.49665386499668
Vasc,Oligo.4,Astro.4,25,8.192184768159589,8.192184768159589
Vasc,Oligo.4,Astro.5,25,8.24,9.458779955502964
Vasc,Oligo.4,Micro.2,25,5.164408343836596,5.164408343836596
Vasc,Oligo.4,Micro.5,25,6.572251097671759,6.572251097671759
Vasc,Oligo.4,OPC.2,25,5.707977888861126,5.707977888861126
Vasc,Oligo.4,OPC.5,25,5.632523845359104,5.632523845359104
Vasc,Oligo.4,Oligo.1,25,6.714785563638484,6.714785563638484
Vasc,Oligo.4,Oligo.2,25,6.470613049760016,6.470613049760016
Vasc,Oligo.4,Oligo.3,25,8.24,9.748622369316388
Vasc,Oligo.4,Oligo.4,25,8.24,9.394631241754634
Vasc,Oligo.4,Vasc.Endo,64.28571428571429,6.0077284590313536,6.0077284590313536
Vasc,Oligo.4,Vasc.PC,96.875,4.759673243096584,4.759673243096584
Vasc,Oligo.5,Astro.2,1180,-4.290864234561977,-4.290864234561977
Vasc,Oligo.5,Astro.5,60,-6.6936533240716845,-6.6936533240716845
Vasc,Oligo.5,Micro.2,31.25,-7.346690910098559,-7.346690910098559
Vasc,Oligo.5,Oligo.3,105,-5.257798415969962,-5.257798415969962
Vasc,Oligo.5,Oligo.4,25,-4.659527238740465,-4.659527238740465
Vasc,Oligo.5,Vasc.Endo,25,-7.4299703844541485,-7.4299703844541485
Vasc,Oligo.5,Vasc.PC,100,-7.842186212102574,-7.842186212102574
Vasc,Oligo.5,Vasc.VLMC,675,-7.963176113736384,-7.963176113736384
Vasc,Vasc.Endo,Astro.1,25,8.24,8.665372943869164
Vasc,Vasc.Endo,Astro.2,25,8.24,9.273815295751605
Vasc,Vasc.Endo,Astro.4,25,8.24,9.837375508173709
Vasc,Vasc.Endo,Astro.5,25,8.24,13.50964049356656
Vasc,Vasc.Endo,Macro,25,8.24,11.729470198410294
Vasc,Vasc.Endo,Micro.2,107.5,7.215316740791365,7.215316740791365
Vasc,Vasc.Endo,Micro.5,25,8.24,9.520143079511492
Vasc,Vasc.Endo,OPC.2,25,6.66105176729755,6.66105176729755
Vasc,Vasc.Endo,OPC.4,25,5.082840255350906,5.082840255350906
Vasc,Vasc.Endo,OPC.5,28.571428571428573,5.666977259037195,5.666977259037195
Vasc,Vasc.Endo,Oligo.1,42.5,5.673078890608655,5.673078890608655
Vasc,Vasc.Endo,Oligo.2,275,5.363352940105114,5.363352940105114
Vasc,Vasc.Endo,Oligo.3,25,8.24,13.168427086589473
Vasc,Vasc.Endo,Oligo.4,25,8.24,8.75046847643623
Vasc,Vasc.Endo,Vasc.Endo,25,8.24,24.410749387997203
Vasc,Vasc.Endo,Vasc.PC,25,8.24,23.385553606150452
Vasc,Vasc.Endo,Vasc.VLMC,25,8.24,17.9726126186136
Vasc,Vasc.Endo,Excit.L2,32.142857142857146,5.351044874899807,5.351044874899807
Vasc,Vasc.Endo,Excit.L2_5.1,25,4.745708406901133,4.745708406901133
Vasc,Vasc.Endo,Inhib.Lamp5_Lhx6,820,4.747106723355673,4.747106723355673
Vasc,Vasc.Endo,Inhib.Vip,25,6.062490380631724,6.062490380631724
Vasc,Vasc.PC,Astro.1,1615,5.4810125910014165,5.4810125910014165
Vasc,Vasc.PC,Astro.2,25,7.773918175983687,7.773918175983687
Vasc,Vasc.PC,Astro.4,25,8.24,11.67237339830123
Vasc,Vasc.PC,Astro.5,25,8.24,14.945135451982608
Vasc,Vasc.PC,Macro,25,8.24,17.041374139246198
Vasc,Vasc.PC,Micro.2,63.888888888888886,8.24,8.368910020892026
Vasc,Vasc.PC,Micro.3,175,5.2436540009782595,5.2436540009782595
Vasc,Vasc.PC,Micro.5,66.66666666666666,8.24,9.146265146673722
Vasc,Vasc.PC,OPC.2,25,6.457317172216046,6.457317172216046
Vasc,Vasc.PC,OPC.5,80,4.0176037397353985,4.0176037397353985
Vasc,Vasc.PC,Oligo.1,25,6.133663938933398,6.133663938933398
Vasc,Vasc.PC,Oligo.2,683.3333333333333,5.686715890200497,5.686715890200497
Vasc,Vasc.PC,Oligo.3,25,8.24,12.896441265553246
Vasc,Vasc.PC,Oligo.4,25,8.24,8.754434892734606
Vasc,Vasc.PC,Vasc.Endo,25,8.24,25.36832653648075
Vasc,Vasc.PC,Vasc.PC,25,8.24,25.636217855508594
Vasc,Vasc.PC,Vasc.VLMC,25,8.24,23.0428562760467
Vasc,Vasc.PC,Excit.L2_5.1,25,4.455396192655129,4.455396192655129
Vasc,Vasc.PC,Inhib.Vip,275,4.944714798222227,4.944714798222227
Vasc,Vasc.VLMC,Astro.4,50,4.249742745091782,4.249742745091782
Vasc,Vasc.VLMC,Astro.5,25,5.205149608968059,5.205149608968059
Vasc,Vasc.VLMC,Macro,25,8.24,9.483101998989968
Vasc,Vasc.VLMC,Micro.2,175,3.2263882924168965,3.2263882924168965
Vasc,Vasc.VLMC,Vasc.Endo,25,8.24,11.467250406502169
Vasc,Vasc.VLMC,Vasc.PC,25,8.24,13.202925955719255
Vasc,Vasc.VLMC,Vasc.VLMC,25,8.24,13.349352360715999
Vasc,Excit.L2,Astro.2,95,-4.9301512647129435,-4.9301512647129435
Vasc,Excit.L2,Astro.4,92.85714285714285,-5.2865351936351095,-5.2865351936351095
Vasc,Excit.L2,Astro.5,89.28571428571429,-6.120115568572965,-6.120115568572965
Vasc,Excit.L2,Micro.5,35,-8.24,-9.07140524274584
Vasc,Excit.L2,Oligo.1,40,-7.789688966538271,-7.789688966538271
Vasc,Excit.L2,Oligo.2,180,-5.910959635627257,-5.910959635627257
Vasc,Excit.L2,Oligo.3,25,-6.274747939657107,-6.274747939657107
Vasc,Excit.L2,Oligo.4,32.142857142857146,-5.771719349025035,-5.771719349025035
Vasc,Excit.L2,Vasc.Endo,242.85714285714286,-5.03331031275049,-5.03331031275049
Vasc,Excit.L2,Vasc.PC,689.2857142857143,-4.763911880975872,-4.763911880975872
Vasc,Excit.L2,Vasc.VLMC,1350,-4.267301598678774,-4.267301598678774
Vasc,Excit.L2_5.1,Astro.2,100,-4.81071678676082,-4.81071678676082
Vasc,Excit.L2_5.1,Astro.4,100,-5.00829240607054,-5.00829240607054
Vasc,Excit.L2_5.1,Astro.5,575,-5.6638806030909565,-5.6638806030909565
Vasc,Excit.L2_5.1,Micro.2,25,-4.850329525824342,-4.850329525824342
Vasc,Excit.L2_5.1,Micro.5,875,-6.940385983953111,-6.940385983953111
Vasc,Excit.L2_5.1,Oligo.1,100,-5.938212168040898,-5.938212168040898
Vasc,Excit.L2_5.1,Oligo.2,25,-7.032093565566834,-7.032093565566834
Vasc,Excit.L2_5.1,Oligo.3,25,-6.9793748185817694,-6.9793748185817694
Vasc,Excit.L2_5.1,Oligo.4,86.11111111111111,-5.477157427584156,-5.477157427584156
Vasc,Excit.L2_5.1,Vasc.Endo,203.125,-5.08852841379359,-5.08852841379359
Vasc,Excit.L2_5.1,Vasc.PC,750,-4.582276668213718,-4.582276668213718
Vasc,Excit.L2_5.1,Vasc.VLMC,700,-4.397768335249982,-4.397768335249982
Vasc,Excit.L2_5.2,Astro.1,68.75,-4.556305299430108,-4.556305299430108
Vasc,Excit.L2_5.2,Astro.2,200,-5.6822046240777855,-5.6822046240777855
Vasc,Excit.L2_5.2,Astro.4,33.333333333333336,-7.14927791955653,-7.14927791955653
Vasc,Excit.L2_5.2,Astro.5,100,-7.497681135557765,-7.497681135557765
Vasc,Excit.L2_5.2,Macro,570,-4.787893516638177,-4.787893516638177
Vasc,Excit.L2_5.2,Micro.2,60,-5.537758196985721,-5.537758196985721
Vasc,Excit.L2_5.2,Micro.5,68.75,-6.292196235133767,-6.292196235133767
Vasc,Excit.L2_5.2,Oligo.1,25,-6.860341541996084,-6.860341541996084
Vasc,Excit.L2_5.2,Oligo.2,64.28571428571429,-6.6177450525195045,-6.6177450525195045
Vasc,Excit.L2_5.2,Oligo.3,78.57142857142858,-8.24,-11.225830481939141
Vasc,Excit.L2_5.2,Oligo.4,25,-8.24,-8.312416486261263
Vasc,Excit.L2_5.2,Vasc.Endo,216.66666666666669,-6.600191929315936,-6.600191929315936
Vasc,Excit.L2_5.2,Vasc.PC,238.88888888888889,-6.000892806219472,-6.000892806219472
Vasc,Excit.L2_5.2,Vasc.VLMC,667.8571428571428,-4.795479671825915,-4.795479671825915
Vasc,Excit.L5.1,Astro.1,695.8333333333333,-6.000256501195912,-6.000256501195912
Vasc,Excit.L5.1,Astro.2,25,-8.24,-8.460245399540886
Vasc,Excit.L5.1,Astro.4,28.125,-7.681334948410874,-7.681334948410874
Vasc,Excit.L5.1,Astro.5,34.375,-8.24,-10.326024845684564
Vasc,Excit.L5.1,Macro,612.5,-4.887344614872243,-4.887344614872243
Vasc,Excit.L5.1,Micro.2,25,-7.254000224924191,-7.254000224924191
Vasc,Excit.L5.1,Micro.5,64.28571428571429,-7.546373788005975,-7.546373788005975
Vasc,Excit.L5.1,OPC.2,25,-6.03261132868937,-6.03261132868937
Vasc,Excit.L5.1,OPC.5,215,-6.094588115177593,-6.094588115177593
Vasc,Excit.L5.1,Oligo.1,25,-6.58147213514461,-6.58147213514461
Vasc,Excit.L5.1,Oligo.2,25,-6.5407504747996965,-6.5407504747996965
Vasc,Excit.L5.1,Oligo.3,77.77777777777777,-8.24,-12.642415416720247
Vasc,Excit.L5.1,Oligo.4,25,-8.24,-11.682410118516474
Vasc,Excit.L5.1,Vasc.Endo,96.875,-8.24,-9.172465771657507
Vasc,Excit.L5.1,Vasc.PC,109.375,-8.24,-8.243175120290335
Vasc,Excit.L5.1,Vasc.VLMC,528.125,-5.002310445241592,-5.002310445241592
Vasc,Excit.L5.1,Inhib.Vip,156.25,-4.724756051330899,-4.724756051330899
Vasc,Excit.L5.2,Astro.2,25,-7.220165210822735,-7.220165210822735
Vasc,Excit.L5.2,Astro.4,168.75,-6.3076521111483075,-6.3076521111483075
Vasc,Excit.L5.2,Astro.5,25,-8.24,-11.170041992316403
Vasc,Excit.L5.2,Micro.2,68.75,-6.790934892469174,-6.790934892469174
Vasc,Excit.L5.2,Micro.5,25,-6.184835359020687,-6.184835359020687
Vasc,Excit.L5.2,Oligo.3,25,-8.24,-14.12990006667851
Vasc,Excit.L5.2,Oligo.4,25,-8.24,-11.974056279333315
Vasc,Excit.L5.2,Vasc.Endo,25,-8.24,-8.664692247755998
Vasc,Excit.L5.2,Vasc.PC,25,-7.747523266397052,-7.747523266397052
Vasc,Excit.L5.2,Vasc.VLMC,87.5,-5.209099706101682,-5.209099706101682
Vasc,Inhib.Pax6,Astro.5,25,-5.824879335185218,-5.824879335185218
Vasc,Inhib.Pax6,OPC.5,25,-8.209818074080767,-8.209818074080767
Vasc,Inhib.Pax6,Oligo.3,25,-5.432132716576005,-5.432132716576005
Vasc,Inhib.Pax6,Vasc.Endo,741.6666666666666,-4.525437095221829,-4.525437095221829
Vasc,Inhib.Pax6,Vasc.PC,1370.8333333333333,-4.4581711442408505,-4.4581711442408505
Vasc,Inhib.Lamp5_Lhx6,OPC.4,25,-5.360407170618543,-5.360407170618543
Vasc,Inhib.Pvalb,Astro.1,527.5,-6.341481942347327,-6.341481942347327
Vasc,Inhib.Pvalb,Astro.2,52.5,-8.128140234775113,-8.128140234775113
Vasc,Inhib.Pvalb,Astro.4,120,-8.24,-9.02832716042144
Vasc,Inhib.Pvalb,Astro.5,25,-8.24,-14.280092152368177
Vasc,Inhib.Pvalb,Macro,25,-8.24,-13.05327851639589
Vasc,Inhib.Pvalb,Micro.2,122.5,-8.24,-9.111276690808696
Vasc,Inhib.Pvalb,Micro.3,25,-5.489665183714868,-5.489665183714868
Vasc,Inhib.Pvalb,Micro.5,25,-8.24,-9.70778922201841
Vasc,Inhib.Pvalb,OPC.2,25,-6.3814328180749715,-6.3814328180749715
Vasc,Inhib.Pvalb,OPC.4,162.5,-4.547308487459102,-4.547308487459102
Vasc,Inhib.Pvalb,OPC.5,100,-5.282383511936581,-5.282383511936581
Vasc,Inhib.Pvalb,Oligo.1,120,-6.1478246921640105,-6.1478246921640105
Vasc,Inhib.Pvalb,Oligo.2,325,-5.412451596245624,-5.412451596245624
Vasc,Inhib.Pvalb,Oligo.3,25,-8.24,-13.22101104688987
Vasc,Inhib.Pvalb,Oligo.4,25,-8.24,-9.48782714249306
Vasc,Inhib.Pvalb,Vasc.Endo,25,-8.24,-27.591197605306924
Vasc,Inhib.Pvalb,Vasc.PC,25,-8.24,-23.74223589921825
Vasc,Inhib.Pvalb,Vasc.VLMC,25,-8.24,-18.292942972769257
Vasc,Inhib.Pvalb,Inhib.Lamp5_Lhx6,225,-4.707809203400541,-4.707809203400541
Vasc,Inhib.Pvalb,Inhib.Vip,403.125,-5.182925575443912,-5.182925575443912
Vasc,Inhib.Vip,Astro.4,25,-6.494913060823435,-6.494913060823435
Vasc,Inhib.Vip,Astro.5,146.42857142857142,-5.418872842854872,-5.418872842854872
Vasc,Inhib.Vip,Macro,25,-8.24,-10.111514768454832
Vasc,Inhib.Vip,Micro.2,179.16666666666666,-4.431642983173168,-4.431642983173168
Vasc,Inhib.Vip,Oligo.3,2091.6666666666665,-5.4306290874057215,-5.4306290874057215
Vasc,Inhib.Vip,Oligo.4,2160,-4.36770618421352,-4.36770618421352
Vasc,Inhib.Vip,Vasc.Endo,25,-8.24,-10.855934184374593
Vasc,Inhib.Vip,Vasc.PC,25,-8.24,-12.08022699669824
Vasc,Inhib.Vip,Vasc.VLMC,25,-8.24,-13.751465717085127
Vasc,Inhib.Chandelier,Astro.1,475,-4.5700838556207914,-4.5700838556207914
Vasc,Inhib.Chandelier,Astro.2,195.83333333333331,-4.7510652271542435,-4.7510652271542435
Vasc,Inhib.Chandelier,Astro.5,25,-6.156986709993563,-6.156986709993563
Vasc,Inhib.Chandelier,Micro.5,481.25,-4.3925454145527345,-4.3925454145527345
Vasc,Inhib.Chandelier,OPC.2,25,-8.24,-9.35569563207776
Vasc,Inhib.Chandelier,Oligo.3,25,-5.119803459685491,-5.119803459685491
Vasc,Inhib.Chandelier,Oligo.4,68.75,-4.6628501112617595,-4.6628501112617595
Vasc,Inhib.Chandelier,Vasc.Endo,70.83333333333334,-4.744050389335579,-4.744050389335579
Vasc,Inhib.Chandelier,Vasc.PC,116.66666666666666,-4.372602163277194,-4.372602163277194
Vasc,Inhib.Chandelier,Vasc.VLMC,1300,-4.372145533810306,-4.372145533810306
Vasc,Inhib.Sst,Astro.1,147.5,-5.147454955983195,-5.147454955983195
Vasc,Inhib.Sst,Astro.2,25,-7.216555281783675,-7.216555281783675
Vasc,Inhib.Sst,Astro.4,275,-8.24,-10.268335010844755
Vasc,Inhib.Sst,Astro.5,42.5,-8.24,-14.39803055281215
Vasc,Inhib.Sst,Macro,25,-8.24,-16.667265166364572
Vasc,Inhib.Sst,Micro.2,25,-8.24,-9.59128274174477
Vasc,Inhib.Sst,Micro.3,25,-5.429944422835828,-5.429944422835828
Vasc,Inhib.Sst,Micro.5,25,-8.24,-9.565966332092904
Vasc,Inhib.Sst,OPC.2,58.33333333333333,-5.357642441555498,-5.357642441555498
Vasc,Inhib.Sst,OPC.4,350,-4.344141522015303,-4.344141522015303
Vasc,Inhib.Sst,OPC.5,884.375,-5.038845899524857,-5.038845899524857
Vasc,Inhib.Sst,Oligo.1,77.77777777777777,-5.168345529224924,-5.168345529224924
Vasc,Inhib.Sst,Oligo.2,180.55555555555554,-5.190487516902937,-5.190487516902937
Vasc,Inhib.Sst,Oligo.3,25,-8.24,-13.054376832363053
Vasc,Inhib.Sst,Oligo.4,522.5,-8.04688604917028,-8.04688604917028
Vasc,Inhib.Sst,Vasc.Endo,25,-8.24,-25.339555469789882
Vasc,Inhib.Sst,Vasc.PC,25,-8.24,-27.963103827214006
Vasc,Inhib.Sst,Vasc.VLMC,25,-8.24,-22.936109085831962
Vasc,Inhib.Sst,Inhib.Lamp5_Lhx6,608.3333333333333,-4.891206979021251,-4.891206979021251
Vasc,Inhib.Sst,Inhib.Vip,856.25,-4.691763707540806,-4.691763707540806
WM,Astro.1,Astro.1,25,-7.28390755610586,-7.28390755610586
WM,Astro.2,Astro.2,25,-8.24,-8.875439778804513
WM,Astro.3,Astro.3,25,-4.720927884021114,-4.720927884021114
WM,Astro.4,Astro.4,466.66666666666674,-6.04469801496526,-6.04469801496526
WM,Astro.5,Astro.5,25,-8.24,-8.531394688348477
WM,Astro.5,Oligo.2,3750,-4.623935325903168,-4.623935325903168
WM,Macro,Excit.L2,25,-5.07270587602968,-5.07270587602968
WM,Micro.1,Excit.L2_5.1,25,-5.861205019700496,-5.861205019700496
WM,Micro.2,Astro.2,25,6.2062074854671705,6.2062074854671705
WM,Micro.2,Astro.4,50,6.1682706818459545,6.1682706818459545
WM,Micro.2,Astro.5,33.333333333333336,7.102022049430002,7.102022049430002
WM,Micro.2,Micro.2,77.77777777777777,6.6681762247078735,6.6681762247078735
WM,Micro.2,Micro.5,66.66666666666666,6.175127851374611,6.175127851374611
WM,Micro.2,OPC.2,25,5.18216637245768,5.18216637245768
WM,Micro.2,OPC.5,120,5.575653819380928,5.575653819380928
WM,Micro.2,Oligo.1,25,8.24,8.289336080415374
WM,Micro.2,Oligo.2,25,7.619758867138573,7.619758867138573
WM,Micro.2,Oligo.3,25,8.24,10.023453270947135
WM,Micro.2,Oligo.4,25,8.24,9.286733439028911
WM,Micro.2,Oligo.5,25,5.189444798941043,5.189444798941043
WM,Micro.2,Vasc.Endo,25,6.393407675145694,6.393407675145694
WM,Micro.2,Vasc.PC,166.66666666666666,5.461260399878526,5.461260399878526
WM,Micro.2,Excit.L2_5.1,25,-4.720004716351838,-4.720004716351838
WM,Micro.3,Astro.4,25,7.366499850572186,7.366499850572186
WM,Micro.3,Micro.3,193.75,5.843906907644678,5.843906907644678
WM,Micro.3,Oligo.1,25,8.24,8.62229328982798
WM,Micro.3,Oligo.2,25,8.24,9.121600543793297
WM,Micro.3,Oligo.3,37.5,6.387399987993667,6.387399987993667
WM,Micro.3,Oligo.4,87.5,8.24,9.123540304722173
WM,Micro.3,Oligo.5,25,5.765250313548542,5.765250313548542
WM,Micro.3,Vasc.Endo,25,4.40970874842511,4.40970874842511
WM,Micro.5,Astro.1,155,5.418948493421576,5.418948493421576
WM,Micro.5,Astro.2,25,7.186194681105817,7.186194681105817
WM,Micro.5,Astro.4,25,5.869739913285158,5.869739913285158
WM,Micro.5,Astro.5,25,8.24,8.490924149100312
WM,Micro.5,Micro.2,25,6.37133950517788,6.37133950517788
WM,Micro.5,Micro.5,25,7.166107717766146,7.166107717766146
WM,Micro.5,OPC.2,25,6.153971310892512,6.153971310892512
WM,Micro.5,OPC.5,25,5.93708174971584,5.93708174971584
WM,Micro.5,Oligo.1,25,7.9045132318413085,7.9045132318413085
WM,Micro.5,Oligo.2,25,7.077853688096616,7.077853688096616
WM,Micro.5,Oligo.3,100,8.24,11.06440048239055
WM,Micro.5,Oligo.4,25,8.24,10.43054924651077
WM,Micro.5,Oligo.5,155,4.566946341284987,4.566946341284987
WM,Micro.5,Vasc.Endo,25,7.401748322993104,7.401748322993104
WM,Micro.5,Vasc.PC,25,5.686484558835077,5.686484558835077
WM,OPC.2,Astro.2,40,4.998505410946368,4.998505410946368
WM,OPC.2,Astro.4,37.5,5.261470638894396,5.261470638894396
WM,OPC.2,Astro.5,25,6.498932224500181,6.498932224500181
WM,OPC.2,Micro.2,71.875,5.219509203598764,5.219509203598764
WM,OPC.2,Micro.5,25,5.72097481693505,5.72097481693505
WM,OPC.2,OPC.2,134.375,5.150727796105036,5.150727796105036
WM,OPC.2,OPC.5,25,5.021194069587138,5.021194069587138
WM,OPC.2,Oligo.1,77.27272727272728,6.373620167699037,6.373620167699037
WM,OPC.2,Oligo.2,44.44444444444444,6.314898508376301,6.314898508376301
WM,OPC.2,Oligo.3,25,8.24,9.219777113940737
WM,OPC.2,Oligo.4,25,8.24,8.419015839200341
WM,OPC.2,Vasc.Endo,25,6.0562064339211235,6.0562064339211235
WM,OPC.4,Oligo.1,25,5.345656251662504,5.345656251662504
WM,OPC.4,Oligo.2,25,5.582108127558999,5.582108127558999
WM,OPC.4,Oligo.3,25,5.406056684068702,5.406056684068702
WM,OPC.4,Oligo.4,25,5.77519357951546,5.77519357951546
WM,OPC.5,Astro.2,195.83333333333331,4.9678465580893505,4.9678465580893505
WM,OPC.5,Astro.5,46.875,6.439769152849197,6.439769152849197
WM,OPC.5,Micro.2,93.75,5.99500404100983,5.99500404100983
WM,OPC.5,Micro.5,25,5.336594467349034,5.336594467349034
WM,OPC.5,OPC.2,200,4.7008823734308445,4.7008823734308445
WM,OPC.5,OPC.5,37.5,6.153329536721249,6.153329536721249
WM,OPC.5,Oligo.1,25,6.35500354878058,6.35500354878058
