Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000149577,SIDT2,3,-3.4820,21,-0.6505,23,-0.5268,44,0.44025,39,0.28037,45,0.50161,29,-0.1755,43,0.42582,35,0.09321,33,0.01988,35,0.11463,43,0.42581
ENSG00000149591,TAGLN,8,-1.9448,320,6.08542,0,-7.7018,13,-1.3007,2,-4.0457,1,-4.8445,0,-9.1962,0,-9.0448,1,-4.6680,2,-3.7009,21,-0.5868,1,-4.5803
ENSG00000160613,PCSK7,8,-1.6542,20,-0.3354,11,-1.2046,28,0.19962,44,0.93091,25,0.03142,35,0.55303,42,0.85531,24,-0.0422,31,0.38108,15,-0.7426,12,-1.0491
ENSG00000186318,BACE1,36,-0.8569,60,-0.0937,33,-1.0205,66,0.05189,55,-0.2386,81,0.37851,105,0.80504,85,0.44926,49,-0.4117,50,-0.3894,67,0.07604,79,0.34737
ENSG00000137726,FXYD6,276,-1.1620,317,-0.9557,411,-0.5600,563,-0.0745,493,-0.2808,618,0.07382,632,0.10855,716,0.30874,1566,1.64245,535,-0.1529,446,-0.4333,506,-0.2396
ENSG00000177098,SCN4B,2,-3.5491,11,-1.3170,28,0.07662,28,0.10095,47,0.91923,29,0.10403,23,-0.2487,9,-1.6220,17,-0.6465,25,-0.0836,42,0.72008,59,1.28311
ENSG00000149575,SCN2B,7,-3.6214,19,-2.3077,52,-0.8126,77,-0.2152,127,0.57474,96,0.12252,136,0.69145,139,0.72552,120,0.47781,82,-0.1291,91,0.04188,117,0.44471
ENSG00000110344,UBE4A,40,-0.6167,46,-0.4031,34,-0.8647,82,0.50349,54,-0.1454,74,0.33814,60,0.00557,68,0.20547,86,0.59141,65,0.13525,44,-0.4805,63,0.08674
ENSG00000167283,ATP5MG,546,0.05182,452,-0.2418,598,0.19689,387,-0.4822,414,-0.3783,610,0.22821,383,-0.4999,456,-0.2298,782,0.63058,541,0.03848,624,0.26442,544,0.04686
ENSG00000118058,KMT2A,22,-1.3716,68,0.32889,24,-1.2600,71,0.38619,66,0.26588,32,-0.8555,79,0.55888,64,0.22216,74,0.45122,84,0.65432,50,-0.1730,33,-0.7848
ENSG00000149582,TMEM25,65,-0.2664,32,-1.3229,53,-0.5563,125,0.78435,92,0.29344,52,-0.5833,36,-1.1487,41,-0.9600,84,0.14777,128,0.82558,112,0.61174,99,0.40378
ENSG00000118096,IFT46,0,-4.9333,23,-0.2239,24,-0.1557,23,-0.2329,43,0.78057,27,0.02464,36,0.51371,36,0.50801,42,0.73890,25,-0.0961,25,-0.0896,12,-1.1381
ENSG00000095139,ARCN1,65,0.29511,47,-0.2307,34,-0.6919,75,0.50567,43,-0.3740,60,0.15397,55,0.02387,46,-0.2471,64,0.26692,43,-0.3437,60,0.14827,59,0.12193
ENSG00000019144,PHLDB1,2,-3.6575,119,2.26519,26,-0.3261,5,-2.6136,15,-1.1084,58,0.93648,52,0.76126,37,0.22438,29,-0.1731,9,-1.8375,18,-0.8998,16,-1.0368
ENSG00000110367,DDX6,121,-0.1065,112,-0.2364,109,-0.2705,133,0.03429,173,0.46024,125,-0.0580,183,0.54989,174,0.46545,111,-0.2495,142,0.13931,106,-0.3112,69,-0.9658
ENSG00000278376,AP004609.3,18,0.16398,43,1.58720,26,0.73585,12,-0.4892,16,-0.0598,1,-3.2531,14,-0.2739,12,-0.5197,17,0.01523,19,0.19363,10,-0.6733,9,-0.8120
ENSG00000118181,RPS25,1440,0.67504,2027,1.25554,1218,0.40196,454,-1.1253,624,-0.6442,862,-0.1461,803,-0.2567,551,-0.8345,950,0.00542,691,-0.4887,1046,0.15817,693,-0.4847
ENSG00000196655,TRAPPC4,29,-0.6960,45,-0.0099,35,-0.3910,47,0.04225,28,-0.7259,39,-0.2383,43,-0.0940,53,0.25904,66,0.60890,44,-0.0506,66,0.59257,49,0.12792
ENSG00000149428,HYOU1,8,-2.9763,30,-1.1515,34,-0.9637,86,0.46268,76,0.27781,62,-0.0346,90,0.54160,92,0.58245,63,-0.0160,87,0.49171,78,0.32423,60,-0.1055
ENSG00000160695,VPS11,18,-0.6627,12,-1.3143,21,-0.4007,39,0.52021,21,-0.4523,19,-0.5500,13,-1.1927,19,-0.5571,44,0.73290,21,-0.3965,63,1.32874,44,0.73855
ENSG00000188486,H2AFX,0,-5.3164,36,0.24071,29,-0.1201,20,-0.6996,13,-1.3078,25,-0.3609,50,0.74695,28,-0.1648,39,0.35125,49,0.69830,36,0.21536,50,0.76338
ENSG00000172269,DPAGT1,16,0.00713,8,-0.9817,11,-0.6139,23,0.51407,11,-0.6118,15,-0.0952,15,-0.1680,13,-0.2965,15,-0.0796,12,-0.4356,32,1.08746,23,0.56932
ENSG00000172375,C2CD2L,110,0.26393,19,-2.3350,61,-0.6543,149,0.75544,160,0.87014,68,-0.4947,45,-1.0987,65,-0.5511,63,-0.5945,116,0.34036,133,0.56415,130,0.52249
ENSG00000110395,CBL,38,0.29652,31,-0.0146,22,-0.5112,36,0.23782,57,0.98007,38,0.31510,22,-0.5207,41,0.41695,19,-0.7098,18,-0.8662,27,-0.2218,25,-0.3572
ENSG00000173456,RNF26,37,0.50739,7,-1.8966,15,-0.8849,42,0.71463,37,0.49866,24,-0.1869,22,-0.3030,21,-0.3551,31,0.21552,39,0.59428,14,-0.9364,32,0.30092
ENSG00000036672,USP2,33,0.32847,23,-0.2286,18,-0.6380,34,0.37544,40,0.61915,24,-0.1460,25,-0.1212,23,-0.2148,25,-0.0922,26,-0.0740,26,-0.0564,25,-0.1002
ENSG00000154096,THY1,491,-1.2256,148,-2.9957,629,-0.8529,1696,0.70637,1659,0.66970,1290,0.26171,1105,0.01492,1423,0.41935,825,-0.4396,1196,0.14017,1351,0.33507,1317,0.29447
ENSG00000110400,NECTIN1,59,-0.3326,36,-1.0545,32,-1.2359,116,0.74292,127,0.89739,72,-0.0240,131,0.95143,77,0.07764,93,0.38099,47,-0.6603,41,-0.8964,44,-0.7648
ENSG00000184232,OAF,8,-2.0770,82,1.51226,58,0.90164,0,-5.2267,11,-1.5654,21,-0.7094,58,0.92424,67,1.16009,24,-0.4868,24,-0.4514,27,-0.3018,14,-1.3260
ENSG00000181264,TLCD5,9,-0.9041,25,0.59172,23,0.43397,5,-1.8806,5,-1.7444,28,0.76107,29,0.80171,30,0.88721,10,-0.8779,24,0.49739,12,-0.5509,8,-1.1347
ENSG00000196914,ARHGEF12,206,0.73044,84,-0.6857,98,-0.4405,125,-0.0644,169,0.40651,127,-0.0416,124,-0.0873,128,-0.0302,134,0.03600,128,-0.0371,144,0.15201,102,-0.3864
ENSG00000149403,GRIK4,43,1.48529,25,0.55248,12,-0.6031,17,-0.0293,10,-0.7781,10,-0.8525,4,-2.1067,7,-1.2433,11,-0.6587,35,1.12333,24,0.48371,11,-0.7069
ENSG00000109929,SC5D,257,1.27410,83,-0.5589,79,-0.6258,149,0.36585,111,-0.0981,110,-0.1226,72,-0.7629,150,0.37273,126,0.09682,92,-0.3874,77,-0.6554,116,-0.0354
ENSG00000137642,SORL1,153,-0.3527,185,-0.0589,122,-0.7014,232,0.29482,291,0.66361,236,0.31986,301,0.72131,277,0.58341,138,-0.5106,140,-0.4897,94,-1.0975,140,-0.4987
ENSG00000255248,MIR100HG,78,0.19855,64,-0.0973,46,-0.5969,61,-0.1808,86,0.36665,64,-0.0962,75,0.14217,91,0.45591,40,-0.8094,63,-0.1242,68,-0.0055,84,0.31467
ENSG00000154127,UBASH3B,23,0.69794,6,-1.3207,13,-0.1255,10,-0.5612,1,-3.0417,8,-0.8495,16,0.18101,5,-1.5242,45,1.88680,12,-0.3377,12,-0.3141,23,0.73649
ENSG00000109971,HSPA8,329,-1.1683,614,-0.2205,551,-0.3875,971,0.50799,649,-0.1328,542,-0.4115,603,-0.2477,575,-0.3222,1111,0.72942,662,-0.1027,987,0.53401,886,0.36013
ENSG00000023171,GRAMD1B,110,0.49852,33,-1.3250,48,-0.7885,84,0.07848,119,0.63487,63,-0.3621,68,-0.2639,70,-0.2179,111,0.51773,105,0.42138,70,-0.2033,81,0.01395
ENSG00000166257,SCN3B,113,-2.2796,52,-3.4175,238,-1.1791,844,0.79673,775,0.65544,711,0.51379,513,-0.0067,674,0.42739,401,-0.3887,759,0.62071,680,0.44280,424,-0.3036
ENSG00000110002,VWA5A,0,-4.3931,14,-0.2221,16,0.00408,29,0.91545,8,-1.0998,10,-0.7393,8,-1.1146,19,0.19955,33,1.11917,4,-2.0226,12,-0.4404,43,1.60594
ENSG00000154144,TBRG1,19,-1.6469,29,-1.0362,37,-0.6468,51,-0.1853,104,0.97090,58,0.02360,74,0.40248,75,0.42780,92,0.77004,50,-0.2097,54,-0.0946,43,-0.4397
ENSG00000110013,SIAE,0,-5.1704,15,-0.9470,12,-1.2948,38,0.44666,47,0.80442,35,0.34853,32,0.18925,26,-0.1512,48,0.82474,37,0.43759,23,-0.3199,27,-0.0651
ENSG00000064199,SPA17,6,-1.3950,20,0.37659,18,0.17375,34,1.20233,9,-0.8482,20,0.31270,12,-0.4431,6,-1.4626,8,-1.0338,10,-0.6579,23,0.57945,26,0.77096
ENSG00000154146,NRGN,1108,-0.6317,192,-3.2218,1167,-0.5528,1801,0.12296,3221,1.07880,1938,0.23987,2626,0.73392,2228,0.46378,880,-0.9816,2821,0.85315,1184,-0.5296,827,-1.0738
ENSG00000154134,ROBO3,0,-3.9169,29,1.50445,15,0.43746,16,0.47532,11,-0.0496,10,-0.1975,32,1.64900,6,-0.9379,9,-0.3176,1,-3.2248,4,-1.4085,5,-1.3222
ENSG00000165478,HEPACAM,33,-1.5329,280,1.89187,133,0.58194,28,-1.7789,33,-1.5585,45,-1.0835,138,0.65149,102,0.16497,96,0.06391,71,-0.4071,95,0.05740,50,-0.9212
ENSG00000165495,PKNOX2,24,0.35360,5,-2.0207,18,-0.0427,22,0.21336,30,0.69916,19,-0.0089,11,-0.7616,19,-0.0131,24,0.34973,18,-0.1054,15,-0.3343,24,0.34589
ENSG00000149557,FEZ1,170,-0.4079,472,1.24900,201,-0.1534,211,-0.0760,166,-0.4497,141,-0.6952,212,-0.0689,202,-0.1398,212,-0.0684,170,-0.4062,240,0.12951,258,0.24523
ENSG00000149547,EI24,16,-2.4881,47,-0.9537,69,-0.3624,84,-0.0564,121,0.51186,133,0.67338,100,0.21851,96,0.15136,89,0.02932,99,0.18910,68,-0.3940,127,0.59226
ENSG00000134910,STT3A,1,-4.0408,35,0.71485,15,-0.6019,19,-0.2004,13,-0.7647,25,0.18409,36,0.79052,24,0.16370,31,0.52404,26,0.26775,20,-0.1687,19,-0.2059
ENSG00000109832,DDX25,0,-5.4122,22,-0.7998,26,-0.5704,46,0.31281,46,0.30381,30,-0.3584,39,0.06262,53,0.54103,30,-0.3521,56,0.60800,52,0.49189,53,0.54226
ENSG00000165526,RPUSD4,0,-4.0542,8,-0.7173,10,-0.3071,27,1.22315,25,1.03758,7,-0.8488,12,-0.1569,10,-0.3205,16,0.30647,16,0.37066,8,-0.6515,14,0.10609
ENSG00000197798,FAM118B,1,-3.6960,31,0.62488,18,-0.2291,25,0.26620,13,-0.7229,16,-0.4447,25,0.24072,11,-0.9200,24,0.20859,38,0.93885,33,0.70164,18,-0.2807
ENSG00000182934,SRPRA,31,0.00071,32,0.02046,14,-1.1882,41,0.43774,27,-0.2540,21,-0.6119,22,-0.5247,49,0.71107,24,-0.4075,21,-0.5844,49,0.72419,44,0.53486
ENSG00000110074,FOXRED1,22,-0.8279,29,-0.4403,24,-0.6883,60,0.72024,36,-0.1095,25,-0.6606,64,0.80932,49,0.38528,28,-0.4725,50,0.41737,33,-0.2180,40,0.06680
ENSG00000110080,ST3GAL4,0,-4.4642,35,1.13867,10,-0.7418,14,-0.2862,21,0.33223,12,-0.5410,8,-1.1813,10,-0.8055,24,0.52721,16,-0.1440,31,0.96205,24,0.53509
ENSG00000149571,KIRREL3,46,-0.0843,11,-2.1725,33,-0.5639,88,0.97143,76,0.72233,43,-0.1607,19,-1.3642,15,-1.6932,72,0.64443,42,-0.2165,58,0.28795,74,0.69214
ENSG00000134909,ARHGAP32,69,-0.0970,26,-1.5752,46,-0.7063,100,0.49541,115,0.73260,59,-0.3256,58,-0.3574,50,-0.5974,42,-0.8370,112,0.67970,113,0.69456,88,0.29094
ENSG00000170322,NFRKB,0,-4.1867,10,-0.5001,9,-0.6253,15,0.05217,25,0.88050,14,-0.0627,17,0.21447,15,0.07274,22,0.66425,17,0.28965,19,0.42951,9,-0.7372
ENSG00000084234,APLP2,428,0.20634,280,-0.4589,194,-1.0125,496,0.44151,302,-0.3385,354,-0.0944,359,-0.0712,442,0.25664,625,0.82350,342,-0.1483,370,-0.0245,318,-0.2625
ENSG00000196323,ZBTB44,79,0.46594,26,-1.2542,36,-0.7374,50,-0.2625,98,0.81922,117,1.11185,63,0.11221,93,0.73125,22,-1.4783,46,-0.3720,41,-0.5628,36,-0.7485
ENSG00000134917,ADAMTS8,5,-2.1943,0,-5.2291,19,-0.2999,42,0.91928,23,-0.0451,13,-0.9017,14,-0.8099,8,-1.5948,10,-1.2714,33,0.50587,55,1.38191,62,1.58749
ENSG00000255455,AP003486.1,0,-4.2506,4,-1.9904,11,-0.4114,11,-0.4043,24,0.78776,14,-0.0927,18,0.29722,39,1.59807,4,-1.8289,14,-0.1096,14,-0.0576,23,0.73128
ENSG00000120451,SNX19,43,0.53853,33,0.10728,24,-0.3525,28,-0.1272,34,0.16441,26,-0.2414,21,-0.5710,26,-0.2368,42,0.49111,28,-0.1357,29,-0.0723,33,0.09328
ENSG00000182667,NTM,112,-0.4745,146,-0.0579,125,-0.2976,174,0.22051,262,0.88849,151,-0.0096,238,0.72225,224,0.62635,110,-0.4998,137,-0.1558,93,-0.7574,48,-1.7458
ENSG00000183715,OPCML,118,-0.3987,14,-3.5304,59,-1.4499,196,0.39564,301,1.11084,171,0.18247,219,0.58227,212,0.52201,102,-0.6222,171,0.17677,181,0.26697,88,-0.8439
ENSG00000080854,IGSF9B,24,-0.1328,5,-2.4583,21,-0.2996,45,0.89218,38,0.58699,34,0.42374,27,0.07456,21,-0.2868,29,0.16674,29,0.18743,23,-0.1848,15,-0.8504
ENSG00000166086,JAM3,0,-5.3105,81,1.57974,16,-0.9787,39,0.35635,31,-0.0272,36,0.21532,33,0.09843,20,-0.6779,16,-0.9920,46,0.61822,34,0.12569,22,-0.5240
ENSG00000151502,VPS26B,67,-0.7980,51,-1.2035,93,-0.2923,152,0.48016,83,-0.4738,124,0.15442,118,0.07609,120,0.10875,69,-0.7396,157,0.53954,167,0.63407,146,0.42322
ENSG00000151500,THYN1,17,-1.8434,49,-0.2879,61,0.04340,66,0.17091,62,0.07073,48,-0.3321,54,-0.1583,41,-0.5616,55,-0.1193,73,0.32785,97,0.79686,88,0.63353
ENSG00000151498,ACAD8,0,-4.8671,15,-0.6363,26,0.18260,44,1.07067,19,-0.2645,31,0.48131,22,-0.0352,26,0.22842,19,-0.3159,11,-1.0846,26,0.22560,34,0.60973
ENSG00000109956,B3GAT1,22,-3.0431,129,-0.4231,249,0.62476,178,0.08060,239,0.55317,114,-0.6062,189,0.18037,151,-0.1732,182,0.11452,189,0.17522,214,0.37452,172,0.02708
ENSG00000120645,IQSEC3,48,0.20594,20,-1.1333,43,0.04027,18,-1.2570,49,0.24886,58,0.51042,45,0.11085,72,0.88092,66,0.73088,22,-0.9538,29,-0.5430,32,-0.4213
ENSG00000060237,WNK1,140,0.10929,181,0.52278,117,-0.1733,74,-0.8778,144,0.15152,181,0.52713,171,0.43557,150,0.22311,109,-0.2762,115,-0.2002,97,-0.4630,87,-0.6313
ENSG00000082805,ERC1,45,0.14160,43,0.06985,29,-0.5347,52,0.38912,35,-0.2524,26,-0.6855,16,-1.3826,15,-1.4832,64,0.71035,47,0.20539,78,1.03325,42,0.04027
ENSG00000006831,ADIPOR2,0,-5.1254,48,0.88957,20,-0.4479,34,0.32515,47,0.86992,39,0.54563,17,-0.7086,21,-0.4008,29,0.07810,15,-0.9212,29,0.07492,30,0.13979
ENSG00000166159,LRTM2,2,-3.4733,0,-5.8921,14,-0.8852,57,1.39520,29,0.25541,19,-0.3972,16,-0.6145,12,-1.1087,30,0.29996,33,0.48644,38,0.68265,45,0.96309
ENSG00000151067,CACNA1C,20,-1.0463,8,-2.3789,21,-0.9707,58,0.60225,69,0.90817,61,0.70039,36,-0.1575,43,0.14477,31,-0.3727,64,0.77266,37,-0.1025,26,-0.6207
ENSG00000004478,FKBP4,81,-0.1343,60,-0.6024,49,-0.9143,95,0.10486,53,-0.7910,146,0.80890,61,-0.5848,102,0.21556,164,0.99850,76,-0.2296,113,0.39182,63,-0.5156
ENSG00000171792,RHNO1,33,0.55849,10,-1.2065,19,-0.2578,19,-0.3263,22,-0.0805,15,-0.5994,25,0.10970,38,0.77900,41,0.91600,21,-0.1341,14,-0.7290,19,-0.2546
ENSG00000111218,PRMT8,25,-0.1446,3,-3.0661,16,-0.8183,54,1.08306,22,-0.3273,22,-0.3277,16,-0.8173,27,-0.0487,41,0.61217,33,0.30107,22,-0.3382,49,0.93411
ENSG00000118971,CCND2,76,-1.1952,77,-1.1761,156,-0.0965,181,0.13399,193,0.23342,189,0.20293,127,-0.4194,191,0.22182,170,0.03592,195,0.25723,232,0.53599,207,0.34572
ENSG00000078237,TIGAR,0,-4.1838,10,-0.5040,12,-0.2785,17,0.30346,19,0.50904,15,0.14356,15,0.05731,12,-0.2930,11,-0.4033,10,-0.4816,21,0.62697,26,1.00535
ENSG00000047621,C12orf4,0,-4.6395,17,-0.2030,11,-0.8887,29,0.61118,31,0.71614,19,-0.0078,12,-0.7738,19,-0.0215,31,0.75392,18,-0.1400,25,0.38339,22,0.18629
ENSG00000010219,DYRK4,0,-4.4266,29,0.88460,16,-0.0349,20,0.29904,9,-0.9164,23,0.51283,11,-0.6444,18,0.11960,22,0.39792,16,-0.0521,20,0.28564,15,-0.1237
ENSG00000139180,NDUFA9,9,-2.8797,46,-0.5122,53,-0.2936,102,0.73740,53,-0.2955,37,-0.8339,64,-0.0216,79,0.31156,95,0.61617,46,-0.5067,93,0.57811,96,0.64181
ENSG00000130035,GALNT8,15,-1.5046,16,-1.4327,22,-0.9401,30,-0.4765,49,0.29623,48,0.25380,49,0.28791,131,1.98118,58,0.54492,16,-1.4401,19,-1.1259,38,-0.1024
ENSG00000111262,KCNA1,0,-4.6039,0,-4.9197,8,-1.2328,34,0.92171,34,0.93283,28,0.64130,23,0.31959,26,0.52553,18,-0.0841,28,0.62701,17,-0.1829,10,-1.0093
ENSG00000110799,VWF,44,0.73279,108,2.36651,11,-1.3712,3,-3.0543,11,-1.4268,51,0.96917,21,-0.4000,18,-0.6598,12,-1.2432,9,-1.6884,34,0.32540,12,-1.3058
ENSG00000010278,CD9,33,-0.0852,163,2.76240,9,-2.0630,5,-2.6887,12,-1.6402,55,0.70042,43,0.31646,60,0.85292,13,-1.4447,4,-2.9556,10,-1.8689,15,-1.2669
ENSG00000215039,CD27-AS1,48,-0.0098,43,-0.1902,43,-0.1951,46,-0.0982,40,-0.3150,68,0.53994,35,-0.4856,43,-0.1896,45,-0.1157,59,0.30299,51,0.07015,62,0.39136
ENSG00000139190,VAMP1,13,-0.5419,12,-0.7084,16,-0.2931,18,-0.0882,16,-0.2079,22,0.22338,23,0.29216,25,0.45706,44,1.39509,7,-1.3785,12,-0.6760,18,-0.0626
ENSG00000111639,MRPL51,228,0.60695,164,0.07922,163,0.06315,82,-0.9798,155,-0.0097,197,0.36639,124,-0.3642,191,0.32160,126,-0.3319,159,0.03108,151,-0.0551,134,-0.2408
ENSG00000111640,GAPDH,1719,-0.5476,2471,0.01510,2371,-0.0495,2467,0.01254,882,-1.5535,1655,-0.6057,1523,-0.7324,2198,-0.1680,4122,0.84497,2198,-0.1680,2581,0.08412,5177,1.23529
ENSG00000010295,IFFO1,8,-1.5942,30,0.32107,21,-0.2181,38,0.69563,17,-0.6098,21,-0.2464,13,-0.9400,19,-0.4136,26,0.05447,33,0.43058,35,0.55561,35,0.55951
ENSG00000111642,CHD4,39,-1.0535,82,0.07259,66,-0.2502,88,0.18845,77,-0.0240,73,-0.1013,65,-0.2872,65,-0.2758,105,0.47474,105,0.46970,101,0.40330,70,-0.1601
ENSG00000111653,ING4,55,0.87393,26,-0.3474,32,0.01991,43,0.47573,23,-0.4937,19,-0.7611,25,-0.3568,30,-0.0863,23,-0.4839,28,-0.1876,44,0.50183,34,0.08886
ENSG00000126746,ZNF384,0,-4.5918,20,0.04493,12,-0.7115,25,0.40234,22,0.21165,44,1.33862,18,-0.1284,17,-0.1641,28,0.57016,16,-0.3068,23,0.29558,6,-1.6124
ENSG00000139200,PIANP,27,-2.3323,18,-2.8850,114,-0.1926,210,0.78494,162,0.35940,154,0.27904,143,0.16031,116,-0.1686,109,-0.2631,175,0.48870,132,0.03145,188,0.60657
ENSG00000111652,COPS7A,148,0.47907,66,-0.7727,65,-0.8099,152,0.52175,93,-0.2536,100,-0.1466,118,0.11610,110,0.00847,115,0.07844,121,0.14749,118,0.11117,110,0.00464
ENSG00000089693,MLF2,226,-0.4975,172,-0.9079,242,-0.3890,427,0.50491,310,-0.0067,241,-0.3979,460,0.62875,301,-0.0500,271,-0.2161,406,0.42582,317,0.03175,359,0.22739
ENSG00000159335,PTMS,591,0.53306,229,-0.9481,407,-0.0626,450,0.09583,436,0.04311,384,-0.1546,362,-0.2481,330,-0.3911,305,-0.5083,567,0.46369,617,0.60197,408,-0.0578
ENSG00000250510,GPR162,55,-1.1504,82,-0.5636,95,-0.3364,191,0.77256,127,0.11373,95,-0.3296,104,-0.2018,111,-0.0956,154,0.42147,163,0.51974,120,0.02220,119,0.01424
ENSG00000111667,USP5,170,0.39709,43,-1.7148,78,-0.8239,176,0.45142,154,0.23270,170,0.39122,109,-0.3037,160,0.29306,150,0.19549,114,-0.2414,112,-0.2583,157,0.26595
ENSG00000111669,TPI1,633,-0.4938,301,-1.6127,747,-0.2373,1205,0.52210,713,-0.3098,1117,0.39885,735,-0.2631,934,0.11393,1009,0.23531,924,0.09593,1291,0.63516,826,-0.0813
ENSG00000010626,LRRC23,54,1.35988,36,0.66253,15,-0.6668,14,-0.7956,10,-1.2073,17,-0.4898,36,0.67776,22,-0.0620,27,0.23188,17,-0.4977,16,-0.5460,17,-0.5159
ENSG00000111674,ENO2,296,-1.2209,130,-2.4337,376,-0.8635,1167,0.93022,554,-0.2706,871,0.44589,715,0.12962,867,0.43896,854,0.41450,687,0.06593,625,-0.0811,760,0.22642
ENSG00000111676,ATN1,109,0.31275,86,-0.0572,85,-0.0799,86,-0.0692,111,0.33826,71,-0.3583,108,0.29384,84,-0.0995,111,0.34606,67,-0.4460,65,-0.4972,91,0.02781
ENSG00000111678,C12orf57,260,0.19112,388,0.83932,290,0.36585,131,-0.8747,111,-1.1119,224,-0.0438,232,0.01103,175,-0.4252,280,0.30556,195,-0.2648,210,-0.1487,272,0.25894
ENSG00000215021,PHB2,19,-2.3408,93,-0.0028,75,-0.3357,119,0.37433,71,-0.4260,107,0.21717,89,-0.0823,108,0.22245,158,0.84253,77,-0.3100,119,0.38438,88,-0.1018
ENSG00000126749,EMG1,45,1.18936,28,0.39552,12,-0.8143,13,-0.7959,19,-0.2027,19,-0.2127,14,-0.6550,17,-0.3224,27,0.37277,18,-0.2992,23,0.08227,24,0.16245
ENSG00000139182,CLSTN3,8,-4.4691,25,-2.8833,81,-1.1814,331,1.03561,328,1.02078,262,0.64061,217,0.33339,211,0.29021,198,0.19017,128,-0.4891,140,-0.3489,177,0.01275
ENSG00000139197,PEX5,82,0.69557,30,-0.8964,41,-0.4184,95,0.93272,46,-0.2123,47,-0.1907,43,-0.3250,73,0.50274,53,0.00498,45,-0.2738,29,-0.9437,55,0.06020
ENSG00000059804,SLC2A3,69,-0.8381,26,-2.2730,48,-1.3939,217,0.97032,192,0.76830,134,0.17965,149,0.34941,158,0.44755,105,-0.2051,92,-0.4079,106,-0.1789,137,0.21487
ENSG00000065970,FOXJ2,0,-4.5682,9,-1.1068,13,-0.5269,25,0.47590,30,0.77621,14,-0.3870,38,1.15478,26,0.53605,13,-0.5745,21,0.21037,18,-0.0310,14,-0.3831
ENSG00000089818,NECAP1,81,-1.0532,23,-2.8786,74,-1.1906,246,0.66818,137,-0.2633,298,0.98693,210,0.41045,278,0.86911,160,-0.0221,146,-0.1600,127,-0.3785,166,0.03564
ENSG00000166532,RIMKLB,7,-2.3172,55,0.84760,40,0.33302,20,-0.7060,25,-0.3870,40,0.33809,44,0.50012,48,0.63787,33,0.05900,34,0.08260,17,-0.9710,24,-0.4749
ENSG00000111752,PHC1,14,-0.5811,32,0.68094,20,-0.0442,10,-1.0641,21,0.02833,25,0.27069,18,-0.2201,17,-0.2727,40,1.05530,22,0.06188,21,0.03707,9,-1.2887
ENSG00000003056,M6PR,40,-0.6379,50,-0.3030,47,-0.4245,116,1.02974,58,-0.0788,43,-0.5361,49,-0.3617,59,-0.0610,54,-0.1931,77,0.35082,72,0.25543,71,0.22854
ENSG00000175899,A2M,77,-0.9001,594,2.59352,119,-0.2521,37,-2.0009,77,-0.9179,203,0.60478,66,-1.1338,97,-0.5622,84,-0.7780,102,-0.4792,146,0.06935,71,-1.0400
ENSG00000139112,GABARAPL1,125,-1.2862,70,-2.1487,202,-0.5618,449,0.70154,239,-0.3036,401,0.51525,402,0.51859,421,0.59392,262,-0.1615,258,-0.1832,245,-0.2673,412,0.55974
ENSG00000111196,MAGOHB,47,1.75186,14,-0.2820,14,-0.2049,16,-0.0610,13,-0.3494,6,-1.5004,16,-0.0467,7,-1.3340,15,-0.1854,25,0.63018,10,-0.7385,16,-0.0583
ENSG00000060140,STYK1,45,1.35180,0,-8.8673,9,-1.0807,42,1.21186,20,0.04939,15,-0.3680,9,-1.1451,9,-1.0986,16,-0.2721,23,0.26619,27,0.48456,20,-0.0079
ENSG00000256537,SMIM10L1,80,0.22875,41,-0.7914,58,-0.2714,65,-0.0911,54,-0.3801,100,0.57946,62,-0.1758,90,0.40445,72,0.06354,72,0.05356,64,-0.1197,73,0.08943
ENSG00000070018,LRP6,25,0.43877,33,0.92747,10,-0.9201,16,-0.2090,23,0.34896,16,-0.2666,24,0.42570,28,0.63987,18,-0.0629,9,-1.1077,13,-0.5160,8,-1.2470
ENSG00000111261,MANSC1,24,-0.2157,16,-0.8687,20,-0.4803,36,0.40297,41,0.62153,36,0.39626,25,-0.1514,18,-0.6554,23,-0.2897,33,0.29436,31,0.17403,30,0.10685
ENSG00000111269,CREBL2,125,0.78831,61,-0.3414,77,0.01698,84,0.14435,56,-0.4724,79,0.05893,46,-0.7578,79,0.06453,47,-0.7449,95,0.35238,78,0.02541,88,0.22170
ENSG00000111276,CDKN1B,0,-6.3721,109,0.82404,45,-0.5912,55,-0.2687,45,-0.5762,77,0.26355,105,0.75268,103,0.73020,77,0.25452,46,-0.5568,77,0.24911,47,-0.5122
ENSG00000013583,HEBP1,0,-5.2379,61,1.15832,19,-0.6614,37,0.33954,22,-0.4882,35,0.24004,28,-0.0975,43,0.57411,37,0.33346,19,-0.6938,24,-0.3013,33,0.14554
