Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000019144,PHLDB1,16,-4.0249,407,0.87426,1,-7.7777,142,-0.9291,368,1.37584
ENSG00000110367,DDX6,16,-3.7772,407,1.18315,489,1.53601,223,0.16204,120,-1.1751
ENSG00000118181,RPS25,1019,-1.0004,407,-2.3785,206,-3.3755,928,-1.2519,3463,2.31029
ENSG00000154096,THY1,16,-5.5739,407,-0.8701,4813,4.63746,482,-0.6745,39,-4.9761
ENSG00000137642,SORL1,16,-3.7182,407,1.25734,538,1.80562,226,0.26703,88,-1.6728
ENSG00000109971,HSPA8,16,-3.9698,407,0.94203,288,0.34834,369,0.92513,162,-0.8362
ENSG00000166257,SCN3B,16,-4.8121,407,-0.0400,2608,4.18588,338,-0.3766,11,-6.0243
ENSG00000154146,NRGN,16,-6.6519,3739,1.62955,8027,3.57741,612,-1.5052,99,-4.7095
ENSG00000165478,HEPACAM,16,-4.0268,407,0.87207,1,-7.7795,286,0.31115,297,0.57603
ENSG00000149557,FEZ1,16,-4.6019,407,0.19661,202,-0.9135,232,-0.7755,539,1.30665
ENSG00000149547,EI24,379,0.93165,407,1.05885,344,0.75977,122,-1.0028,148,-0.8908
ENSG00000084234,APLP2,16,-4.1004,407,0.78234,385,0.68927,235,-0.1535,255,-0.0043
ENSG00000182667,NTM,16,-4.4595,407,0.35980,648,1.17561,383,0.30054,276,-0.4111
ENSG00000166086,JAM3,16,-3.6525,407,1.34321,1,-7.4079,40,-2.5178,296,1.55204
ENSG00000109956,B3GAT1,16,-4.3471,407,0.48990,227,-0.4584,324,0.13001,356,0.45470
ENSG00000060237,WNK1,765,0.75256,407,-0.2937,204,-1.3553,178,-1.6934,666,0.94156
ENSG00000110799,VWF,16,-5.2429,407,-0.5139,19,-5.0221,124,-2.4639,1091,2.97895
ENSG00000010278,CD9,16,-3.3522,407,1.74919,1,-7.1107,114,-0.5208,180,0.46668
ENSG00000111640,GAPDH,255,-3.6615,1775,-0.7742,3424,0.27441,4118,0.69225,3096,0.17714
ENSG00000111642,CHD4,16,-3.5214,407,1.51635,72,-1.3505,165,-0.0630,179,0.11581
ENSG00000089693,MLF2,16,-4.5994,407,0.19866,1579,2.92370,250,-0.6452,185,-1.4362
ENSG00000159335,PTMS,16,-4.8558,407,-0.0891,1228,1.89443,434,0.01952,337,-0.5793
ENSG00000111669,TPI1,16,-5.6383,407,-0.9382,1065,0.61032,936,0.45677,821,0.28922
ENSG00000111674,ENO2,16,-4.6760,407,0.11169,1647,2.89356,368,-0.0588,153,-1.8722
ENSG00000111676,ATN1,16,-3.5939,407,1.42023,351,1.14526,263,0.75142,80,-1.6988
ENSG00000111678,C12orf57,16,-4.4568,407,0.36290,72,-2.3097,210,-0.7764,505,1.46481
ENSG00000139182,CLSTN3,16,-3.5476,407,1.48202,801,3.05506,164,-0.1139,4,-6.0171
ENSG00000175899,A2M,16,-5.9821,407,-1.3008,2,-8.5655,134,-3.1191,1933,3.79855
ENSG00000139112,GABARAPL1,16,-3.9231,407,0.97821,989,2.88656,96,-1.4725,113,-1.4995
ENSG00000178878,APOLD1,16,-5.1974,407,-0.4647,1,-8.9445,125,-2.4075,1056,2.96738
ENSG00000273079,GRIN2B,16,-3.4376,407,1.63096,766,3.14574,122,-0.5077,6,-5.5368
ENSG00000048540,LMO3,16,-5.4583,4030,4.13311,1453,1.39745,145,-2.4563,19,-5.9115
ENSG00000084453,SLCO1A2,379,0.90346,407,1.02826,1,-7.6178,34,-3.0055,286,0.74237
ENSG00000111716,LDHB,16,-4.5279,407,0.28091,161,-1.1822,960,2.52660,145,-1.7846
ENSG00000139116,KIF21A,16,-3.5054,407,1.53881,610,2.41184,177,0.08270,34,-2.9996
ENSG00000018236,CNTN1,16,-4.2222,407,0.63754,1275,3.05813,358,0.49484,20,-4.5319
ENSG00000139168,ZCRB1,16,-3.6051,407,1.40565,94,-1.0346,129,-0.6091,215,0.47084
ENSG00000134294,SLC38A2,16,-3.9279,407,0.99374,269,0.27965,95,-1.4764,289,0.71494
ENSG00000211584,SLC48A1,16,-3.7670,407,1.19509,1,-7.5219,232,0.25580,234,0.39892
ENSG00000134287,ARF3,16,-4.3029,407,0.54236,1103,2.51962,260,-0.2219,148,-1.4589
ENSG00000181418,DDN,16,-3.2361,407,1.91443,1,-6.9959,413,2.70388,4,-5.7054
ENSG00000123416,TUBA1B,416,-2.3405,3152,0.83386,6422,2.23952,1034,-1.0726,1310,-0.8804
ENSG00000167552,TUBA1A,23,-6.1849,2622,0.95024,899,-0.8058,608,-1.5249,2179,1.19409
ENSG00000139644,TMBIM6,16,-5.1537,407,-0.4174,465,-0.2057,576,0.16466,678,0.73181
ENSG00000135472,FAIM2,38,-4.0475,407,-0.5293,2675,3.13717,576,0.02845,208,-2.0343
ENSG00000066084,DIP2B,16,-3.2340,407,1.91797,1,-6.9936,58,-1.4918,181,0.74544
ENSG00000185432,METTL7A,16,-3.6203,407,1.38550,1,-7.3761,441,2.00302,86,-1.5969
ENSG00000183283,DAZAP2,16,-3.7975,407,1.15734,1,-7.5513,219,0.10283,250,0.53942
ENSG00000196876,SCN8A,16,-3.3942,407,1.69041,604,2.57365,177,0.22262,8,-5.0173
ENSG00000063046,EIF4B,16,-5.0343,407,-0.2861,366,-0.4521,182,-1.6533,805,1.80284
ENSG00000167778,SPRYD3,16,-3.9302,407,0.99098,1061,3.10928,148,-0.7552,66,-2.4311
ENSG00000123349,PFDN5,16,-6.1242,407,-1.4495,417,-1.4120,487,-1.2866,1871,2.36510
ENSG00000197111,PCBP2,16,-4.7212,407,0.06166,351,-0.1753,287,-0.5510,544,1.01005
ENSG00000135390,ATP5MC2,16,-4.5492,407,0.25630,333,-0.0690,244,-0.6309,472,0.92221
ENSG00000135486,HNRNPA1,16,-5.7634,407,-1.0709,528,-0.6673,331,-1.5033,1408,2.12302
ENSG00000135441,BLOC1S1,16,-4.6121,407,0.18439,197,-0.9634,202,-1.0151,561,1.45236
ENSG00000135404,CD63,16,-5.5109,407,-0.8022,245,-1.5744,407,-0.8878,1150,1.95612
ENSG00000111540,RAB5B,16,-3.5739,407,1.44653,1,-7.3298,217,0.38449,185,0.10841
ENSG00000197728,RPS26,1136,-0.4482,517,-1.6523,398,-2.0453,756,-1.1828,2494,1.80593
ENSG00000065361,ERBB3,16,-3.6307,407,1.37193,1,-7.3864,46,-2.2685,286,1.46848
ENSG00000229117,RPL41,88,-5.6817,5142,0.39269,401,-3.4897,2941,-0.5711,6240,1.43805
ENSG00000196465,MYL6B,16,-3.3209,407,1.79328,106,-0.5350,197,0.53559,105,-0.8116
ENSG00000092841,MYL6,560,-0.4558,407,-0.9538,113,-2.8664,424,-0.9827,1196,1.63261
ENSG00000110955,ATP5F1B,16,-4.9484,407,-0.1916,1448,2.11289,518,0.23134,304,-0.9335
ENSG00000110958,PTGES3,16,-4.3369,407,0.50191,696,1.46987,271,-0.1852,260,-0.3511
ENSG00000196531,NACA,58,-3.9541,407,-1.0841,463,-0.8847,407,-1.1876,1391,1.99651
ENSG00000123384,LRP1,16,-4.0774,407,0.81026,291,0.23989,477,1.35363,148,-1.1704
ENSG00000155980,KIF5A,16,-5.0493,407,-0.3027,589,0.29932,455,-0.1395,624,0.69892
ENSG00000135439,AGAP2,16,-3.5451,407,1.48541,720,2.76375,203,0.28910,4,-6.0144
ENSG00000135643,KCNMB4,16,-4.2215,407,0.63757,505,1.02089,70,-2.2578,357,0.73939
ENSG00000187109,NAP1L1,16,-5.2757,407,-0.5497,337,-0.8431,345,-0.8920,930,1.68132
ENSG00000067715,SYT1,16,-4.9809,407,-0.2277,2723,3.86335,504,0.13774,15,-5.7007
ENSG00000058272,PPP1R12A,16,-3.5065,407,1.53751,483,1.88698,165,-0.0443,72,-1.7723
ENSG00000070961,ATP2B1,16,-4.8195,407,-0.0487,2593,4.13248,305,-0.5666,37,-4.2892
ENSG00000075415,SLC25A3,16,-3.9083,407,1.01822,185,-0.3002,249,0.20104,226,0.03428
ENSG00000185046,ANKS1B,16,-3.9888,407,0.91903,610,1.68477,166,-0.6260,190,-0.5197
ENSG00000166598,HSP90B1,16,-4.7401,407,0.03885,713,0.99405,291,-0.5562,464,0.43455
ENSG00000074590,NUAK1,16,-3.7866,407,1.17116,719,2.34466,77,-1.6514,138,-0.9029
ENSG00000174437,ATP2A2,16,-4.0326,407,0.86530,748,2.04955,198,-0.3761,156,-1.0014
ENSG00000111275,ALDH2,16,-3.7516,407,1.21412,1,-7.5074,615,2.89056,38,-3.0886
ENSG00000089009,RPL6,1412,0.37351,407,-1.5783,1,-9.9923,534,-1.2768,1810,1.64790
ENSG00000179295,PTPN11,16,-3.8749,407,1.05991,188,-0.2412,168,-0.4692,255,0.42644
ENSG00000089169,RPH3A,16,-3.5527,407,1.47330,765,2.91095,144,-0.3497,25,-3.5461
ENSG00000176871,WSB2,16,-3.7851,407,1.17280,438,1.31175,163,-0.4143,165,-0.5219
ENSG00000089220,PEBP1,31,-5.0480,407,-1.2929,2215,1.52219,970,0.07520,948,0.04495
ENSG00000089157,RPLP0,16,-5.2866,407,-0.5609,26,-4.6288,439,-0.4950,970,1.86953
ENSG00000111775,COX6A1,16,-6.0549,407,-1.3772,231,-2.2223,1392,0.68032,1356,0.97979
ENSG00000088986,DYNLL1,16,-5.1083,407,-0.3673,1552,2.02364,347,-0.6874,484,-0.1414
ENSG00000130787,HIP1R,16,-3.5917,407,1.42316,1,-7.3480,226,0.44127,185,0.08133
ENSG00000182196,ARL6IP4,16,-4.1007,407,0.78224,1,-7.8527,281,0.18025,328,0.73281
ENSG00000111328,CDK2AP1,16,-4.6117,407,0.18526,83,-2.2589,264,-0.5685,558,1.43255
ENSG00000119242,CCDC92,16,-4.1156,407,0.76493,1257,3.23798,174,-0.6888,73,-2.4730
ENSG00000179195,ZNF664,16,-5.0986,3734,5.13265,1,-8.8486,67,-3.2323,174,-2.1549
ENSG00000073060,SCARB1,16,-4.3056,407,0.53795,6,-5.6188,163,-1.0243,473,1.64467
ENSG00000150991,UBC,16,-6.2982,407,-1.6311,714,-0.7754,1043,-0.2037,1817,1.49516
ENSG00000132341,RAN,16,-3.7418,407,1.22831,604,2.01813,133,-0.7087,125,-1.0457
ENSG00000196199,MPHOSPH8,16,-3.5654,407,1.45822,405,1.45127,163,-0.1423,108,-1.0873
ENSG00000150459,SAP18,249,-0.7822,407,-0.0110,828,1.21298,201,-1.2206,450,0.25274
ENSG00000165566,AMER2,146,-0.8414,407,0.82610,132,-0.9996,165,-0.7278,307,0.59632
ENSG00000132970,WASF3,16,-3.3788,407,1.71180,162,0.06874,256,1.01493,75,-1.5406
ENSG00000122026,RPL21,1093,-1.3011,407,-2.7711,846,-1.6863,1385,-1.0349,4380,2.09778
ENSG00000102755,FLT1,16,-4.8085,407,-0.0362,1,-8.5566,122,-2.0302,769,2.52132
ENSG00000132963,POMP,16,-3.3406,407,1.76542,1,-7.0989,187,0.40197,141,-0.1756
ENSG00000122042,UBL3,16,-4.0418,407,0.85400,805,2.19946,122,-1.2011,183,-0.6808
ENSG00000189403,HMGB1,16,-5.2294,407,-0.4993,394,-0.5488,492,-0.2244,802,1.15337
ENSG00000133083,DCLK1,16,-3.9926,407,0.91328,1167,3.27011,138,-0.9444,67,-2.4760
ENSG00000102760,RGCC,16,-4.1882,407,0.67734,1,-7.9400,345,0.46523,331,0.57195
ENSG00000023516,AKAP11,16,-3.7293,407,1.24262,634,2.14445,109,-1.0228,126,-1.0179
ENSG00000102804,TSC22D1,16,-5.4339,407,-0.7196,728,0.20926,683,0.11873,812,0.69053
ENSG00000133112,TPT1,2239,-0.5359,407,-3.0941,809,-2.0824,1151,-1.6851,5615,2.28559
ENSG00000123200,ZC3H13,16,-3.9731,407,0.93825,323,0.53502,99,-1.4601,290,0.61982
ENSG00000136156,ITM2B,16,-5.9073,407,-1.2225,794,-0.1833,888,-0.0014,1252,1.06420
ENSG00000184226,PCDH9,16,-4.8735,407,-0.1085,658,0.69339,344,-0.4201,536,0.59834
ENSG00000188243,COMMD6,16,-3.9273,407,0.99450,164,-0.5081,149,-0.7399,288,0.70261
ENSG00000139737,SLAIN1,16,-4.0422,407,0.85352,205,-0.2836,126,-1.1465,331,0.91161
ENSG00000139746,RBM26,16,-3.4324,407,1.63732,250,0.73346,159,-0.0204,115,-0.7873
ENSG00000139793,MBNL2,16,-4.1262,407,0.75164,188,-0.5141,97,-1.6491,383,1.24715
ENSG00000134884,ARGLU1,16,-3.7214,407,1.25398,1,-7.4758,192,-0.0468,240,0.57414
ENSG00000185950,IRS2,16,-3.7801,407,1.17922,586,1.89841,230,0.21967,93,-1.6525
ENSG00000102606,ARHGEF7,528,1.30487,407,0.82857,868,2.33920,120,-1.2484,49,-3.0591
ENSG00000185896,LAMP1,16,-4.4182,407,0.40633,213,-0.6317,214,-0.6944,449,1.07339
ENSG00000129538,RNASE1,16,-5.4871,407,-0.7770,70,-3.3907,162,-2.3197,1292,2.98110
ENSG00000165795,NDRG2,16,-6.4432,407,-1.7811,164,-3.1221,3026,1.93296,1240,-0.0990
ENSG00000092199,HNRNPC,16,-4.5552,407,0.24971,492,0.57177,269,-0.4639,422,0.53607
ENSG00000100836,PABPN1,16,-3.5620,407,1.46212,484,1.80911,177,0.00955,81,-1.6300
ENSG00000092096,SLC22A17,16,-4.5156,407,0.29516,1338,2.63507,408,0.34720,120,-2.0928
ENSG00000129559,NEDD8,16,-4.3800,407,0.45069,264,-0.2577,190,-0.8533,430,1.00938
ENSG00000139910,NOVA1,16,-3.9050,407,1.02189,583,1.71016,227,0.03193,137,-1.0915
ENSG00000100852,ARHGAP5,16,-3.4878,407,1.56232,1,-7.2447,208,0.41379,167,-0.0093
ENSG00000129515,SNX6,16,-3.5322,407,1.50251,136,-0.3803,57,-1.8354,220,0.70521
ENSG00000165410,CFL2,16,-4.0989,407,0.78490,49,-2.4937,34,-3.2002,438,2.01425
ENSG00000213741,RPS29,1405,-1.2563,407,-3.0968,588,-2.5568,1468,-1.3010,5733,2.42485
ENSG00000165502,RPL36AL,1563,1.65501,407,-0.6553,176,-1.9237,219,-1.7288,737,0.51122
ENSG00000165525,NEMF,16,-3.2516,407,1.89173,1,-7.0116,144,0.02400,142,-0.0020
ENSG00000282885,AL627171.2,16,-5.5710,2734,2.59735,164,-2.2306,473,-0.7046,621,-0.3137
ENSG00000197045,GMFB,16,-4.1533,407,0.71952,944,2.39173,198,-0.5127,154,-1.1918
ENSG00000126777,KTN1,16,-4.1545,407,0.71763,191,-0.5206,173,-0.7476,356,0.88861
ENSG00000139970,RTN1,16,-4.9404,407,-0.1825,2616,3.81613,380,-0.3279,75,-3.3330
ENSG00000126803,HSPA2,550,0.81557,407,0.30120,34,-3.4681,78,-2.3871,475,1.04811
ENSG00000054690,PLEKHH1,16,-4.2358,407,0.62138,1,-7.3041,35,-3.3021,506,2.35085
ENSG00000100568,VTI1B,16,-3.8948,407,1.03480,38,-2.6629,134,-0.8817,316,1.11568
ENSG00000072042,RDH11,16,-4.2012,407,0.66200,576,1.28889,145,-1.0981,293,0.18568
ENSG00000100650,SRSF5,451,1.19532,407,1.00460,1,-7.6719,161,-0.5956,211,-0.1595
ENSG00000198732,SMOC1,16,-3.2353,407,1.91559,1,-6.9951,219,0.88162,101,-0.7616
ENSG00000119707,RBM25,16,-3.7314,407,1.24120,1,-7.4861,144,-0.5635,267,0.90615
ENSG00000170348,TMED10,16,-4.4095,407,0.41707,143,-1.2399,234,-0.5342,452,1.12748
ENSG00000119705,SLIRP,16,-3.6550,407,1.33991,167,-0.1840,154,-0.3576,198,0.13908
ENSG00000021645,NRXN3,16,-3.1945,407,1.97588,1,-6.9537,307,1.79853,48,-2.0982
ENSG00000198668,CALM1,16,-6.8597,407,-2.2101,7458,2.89547,1828,0.11484,984,-1.2290
ENSG00000183648,NDUFB1,16,-4.0018,407,0.90274,117,-1.1168,219,-0.1533,292,0.57615
ENSG00000100605,ITPK1,16,-4.4473,407,0.37356,539,0.85808,259,-0.4024,359,0.27840
ENSG00000089737,DDX24,16,-3.9758,407,0.93445,646,1.81938,174,-0.5302,173,-0.7127
ENSG00000165949,IFI27,16,-6.5236,407,-1.8640,5,-8.2462,241,-2.8030,2837,3.96113
ENSG00000119632,IFI27L2,16,-3.4914,407,1.55718,1,-7.2485,179,0.12479,182,0.21644
ENSG00000227051,C14orf132,16,-3.0306,407,2.22354,1,-6.7931,230,1.32613,54,-1.6977
ENSG00000036530,CYP46A1,16,-3.8197,407,1.12943,1067,3.36712,183,-0.2552,9,-5.2885
ENSG00000196405,EVL,16,-4.6052,407,0.19265,1437,2.65979,322,-0.2121,187,-1.4153
ENSG00000214548,MEG3,16,-6.1494,407,-1.4754,6328,4.01320,1284,0.38289,35,-5.7060
ENSG00000078304,PPP2R5C,16,-3.7663,407,1.19688,1,-7.5202,188,-0.1370,256,0.67713
ENSG00000197102,DYNC1H1,16,-4.4259,407,0.39860,891,1.84377,263,-0.3472,258,-0.5104
ENSG00000080824,HSP90AA1,21,-7.3648,407,-3.1332,11184,2.32977,3890,0.36096,2397,-0.6941
ENSG00000198752,CDC42BPB,16,-3.5561,407,1.46947,571,2.17637,167,-0.0912,63,-2.0722
ENSG00000100664,EIF5,16,-4.1180,407,0.75978,412,0.78287,292,0.22888,227,-0.3214
ENSG00000166165,CKB,16,-5.8696,407,-1.1827,1156,0.47815,2389,2.46834,360,-1.8192
ENSG00000126214,KLC1,16,-5.0819,407,-0.3387,2394,3.16757,379,-0.5018,237,-1.5941
ENSG00000156411,ATP5MPL,16,-4.6837,407,0.10344,477,0.36574,370,-0.0580,449,0.45302
ENSG00000203485,INF2,16,-4.1929,407,0.67191,1,-7.9437,273,0.00816,369,0.92752
ENSG00000179364,PACS2,16,-4.0861,407,0.79747,444,0.95375,145,-0.9636,280,0.27294
ENSG00000182809,CRIP2,16,-4.8014,407,-0.0288,322,-0.4031,234,-0.9872,628,1.37015
ENSG00000128739,SNRPN,16,-5.6770,3738,3.27377,1226,0.80834,430,-0.9865,247,-2.2419
ENSG00000224078,SNHG14,16,-4.5676,407,0.23546,1512,2.86464,330,-0.1206,144,-1.8481
ENSG00000034053,APBA2,16,-3.5490,407,1.48047,609,2.33727,117,-0.7102,76,-1.7233
ENSG00000104067,TJP1,16,-3.6914,407,1.29294,1,-7.4464,116,-0.8889,269,1.03780
ENSG00000140319,SRP14,16,-4.9966,407,-0.2444,1,-8.7437,516,0.15981,702,1.26864
ENSG00000247556,OIP5-AS1,16,-4.2398,407,0.61628,250,-0.1883,406,0.72907,261,-0.1889
ENSG00000137815,RTF1,16,-3.8191,407,1.12988,442,1.28523,185,-0.2315,164,-0.5889
ENSG00000092445,TYRO3,16,-3.9967,407,0.90915,716,2.00962,181,-0.4868,159,-0.9146
ENSG00000166963,MAP1A,199,-1.7368,407,-0.6529,1242,1.21361,1057,1.11781,390,-1.0211
ENSG00000140264,SERF2,2082,0.89959,407,-1.7033,437,-1.5969,772,-0.8072,1635,0.87030
ENSG00000166710,B2M,74,-5.0211,407,-2.5438,640,-1.8712,637,-2.0217,4250,3.14794
ENSG00000171766,GATM,16,-3.9512,407,0.96416,267,0.24114,311,0.58713,190,-0.4651
ENSG00000255302,EID1,16,-4.6077,407,0.18999,613,0.89071,180,-1.1948,465,0.73435
ENSG00000138593,SECISBP2L,16,-4.0629,407,0.82869,275,0.16602,107,-1.4227,331,0.85653
ENSG00000104112,SCG3,16,-4.0145,407,0.88708,457,1.09835,609,2.16754,16,-4.6284
ENSG00000128872,TMOD2,16,-3.3724,407,1.72113,258,0.86623,268,1.12823,44,-2.4695
ENSG00000128989,ARPP19,17,-6.4766,3217,1.52985,5512,2.73544,922,-0.6715,385,-2.4591
ENSG00000180304,OAZ2,16,-3.4392,407,1.62855,194,0.30055,128,-0.4259,146,-0.2566
ENSG00000174444,RPL4,233,-2.9114,407,-2.0934,532,-1.6930,580,-1.6944,2993,2.68084
ENSG00000140350,ANP32A,16,-3.5460,407,1.48394,320,1.03543,120,-0.6550,146,-0.4285
ENSG00000137818,RPLP1,1437,-1.5230,5100,0.47401,733,-2.5237,2101,-1.0414,5750,1.32552
ENSG00000067225,PKM,16,-5.5024,407,-0.7932,1716,1.66401,800,0.33345,577,-0.3749
ENSG00000156642,NPTN,16,-4.0240,407,0.87383,1342,3.67268,163,-0.6968,22,-4.2021
ENSG00000198794,SCAMP5,16,-4.3308,407,0.50930,1414,3.14438,334,0.20905,46,-3.4207
ENSG00000117906,RCN2,16,-3.2565,407,1.88491,332,1.47763,185,0.49607,40,-2.4749
ENSG00000140391,TSPAN3,16,-4.3045,407,0.53910,238,-0.3356,603,1.54994,194,-0.9394
ENSG00000169783,LINGO1,16,-3.5565,407,1.46778,415,1.50691,329,1.31903,21,-3.8014
ENSG00000185787,MORF4L1,514,-0.7799,3898,3.08008,1027,0.32549,463,-1.0358,304,-2.0646
ENSG00000172379,ARNT2,16,-3.8214,407,1.12639,539,1.66812,309,0.76120,78,-2.0040
ENSG00000182774,RPS17,16,-5.9187,407,-1.2346,72,-3.7790,567,-0.8036,1609,2.30232
ENSG00000166503,HDGFL3,16,-3.5057,407,1.53666,446,1.71942,86,-1.1717,121,-0.7733
ENSG00000140600,SH3GL3,16,-3.4349,407,1.63490,357,1.38233,54,-1.8106,141,-0.3365
ENSG00000140526,ABHD2,16,-3.1752,407,2.00371,115,-0.2611,243,1.22073,48,-2.0890
ENSG00000182054,IDH2,16,-3.2167,407,1.94180,1,-6.9773,207,0.79174,103,-0.6972
ENSG00000182768,NGRN,16,-3.7141,407,1.26359,200,0.03993,345,1.17008,112,-1.2284
ENSG00000185518,SV2B,16,-3.7949,407,1.15879,1229,3.95197,89,-1.4226,8,-5.5027
ENSG00000272888,LINC01578,16,-5.2542,3851,4.62796,260,-1.2175,122,-2.4988,181,-2.2724
ENSG00000173575,CHD2,16,-3.1525,407,2.03685,1,-6.9137,143,0.13403,122,-0.2188
ENSG00000188536,HBA2,316682,7.13620,407,-6.6811,1,-15.038,223,-7.7373,4288,-3.8884
ENSG00000206172,HBA1,162212,6.98061,407,-5.7227,42,-8.9860,125,-7.6158,2393,-3.7667
ENSG00000242173,ARHGDIG,16,-3.7803,407,1.17646,424,1.25485,302,0.76712,98,-1.5570
ENSG00000086504,MRPL28,16,-3.6341,407,1.36803,503,1.78747,152,-0.3509,109,-1.1748
ENSG00000130731,METTL26,16,-3.7974,407,1.15762,257,0.35443,186,-0.1992,203,-0.0495
ENSG00000103266,STUB1,16,-3.6205,407,1.38583,230,0.37531,255,0.64464,122,-0.9319
ENSG00000127585,FBXL16,16,-3.7588,407,1.20614,788,2.61284,283,0.66627,9,-5.1705
ENSG00000103260,METRN,16,-4.7944,407,-0.0209,11,-5.2972,969,1.93534,334,-0.5050
ENSG00000260807,AC009041.2,16,-3.8063,407,1.14611,410,1.16173,146,-0.6308,187,-0.2622
ENSG00000005513,SOX8,16,-4.2725,407,0.57767,26,-3.5785,274,-0.0843,397,0.98981
ENSG00000007516,BAIAP3,16,-3.7511,407,1.21638,1050,3.47007,140,-0.6393,13,-4.6940
ENSG00000103249,CLCN7,16,-3.4758,407,1.57785,1,-7.2328,210,0.44996,163,-0.0518
ENSG00000138834,MAPK8IP3,16,-4.4185,407,0.40689,1335,2.80611,271,-0.2854,140,-1.7174
ENSG00000103024,NME3,16,-3.5495,407,1.47935,402,1.45690,175,0.00328,99,-1.2408
ENSG00000140990,NDUFB10,16,-4.0575,407,0.83486,160,-0.6884,173,-0.6304,325,0.80208
ENSG00000140988,RPS2,522,-2.4271,9968,2.61293,703,-1.9860,876,-1.7925,2514,-0.0425
ENSG00000065054,SLC9A3R2,16,-3.7808,407,1.17814,176,-0.2400,111,-1.0559,255,0.63456
ENSG00000008710,PKD1,16,-3.7777,407,1.18184,872,2.84607,216,0.10697,28,-3.6126
ENSG00000167971,CASKIN1,16,-3.1458,407,2.04720,114,-0.2443,282,1.65140,22,-3.2619
ENSG00000205937,RNPS1,921,2.12606,407,0.56376,475,0.83421,126,-1.4125,138,-1.5734
ENSG00000185883,ATP6V0C,16,-5.2693,407,-0.5428,2321,2.71377,633,0.19237,284,-1.4951
ENSG00000167978,SRRM2,16,-3.9808,407,0.92810,372,0.77027,263,0.21322,198,-0.4122
ENSG00000103363,ELOB,1242,1.14467,407,-0.7114,427,-0.6369,447,-0.6297,692,0.21958
ENSG00000103145,HCFC1R1,16,-4.0927,407,0.79240,696,1.80953,212,-0.3276,185,-0.7348
ENSG00000089486,CDIP1,16,-4.2896,407,0.55774,1152,2.65089,366,0.44225,77,-2.5689
ENSG00000067836,ROGDI,16,-3.8561,407,1.08360,295,0.51760,76,-1.7384,267,0.61929
ENSG00000184602,SNN,16,-3.3186,407,1.79552,397,1.74692,161,0.14437,50,-2.1866
ENSG00000166780,BMERB1,16,-3.9788,407,0.93061,1229,3.47121,161,-0.6700,35,-3.4880
ENSG00000134419,RPS15A,635,-1.0618,407,-1.7340,279,-2.2924,639,-1.1547,2160,2.05436
ENSG00000170540,ARL6IP1,16,-5.7110,3946,3.37499,1701,1.36437,467,-0.8867,97,-3.7620
ENSG00000167191,GPRC5B,16,-5.3207,407,-0.5982,85,-2.9489,520,-0.2364,946,1.61017
ENSG00000166501,PRKCB,16,-5.4930,407,-0.7833,2929,2.92634,951,0.69685,189,-2.4755
ENSG00000178952,TUFM,400,0.90925,407,0.93756,321,0.52701,189,-0.3834,149,-1.0092
ENSG00000103495,MAZ,16,-3.9354,407,0.98372,438,1.11664,165,-0.5682,215,-0.1503
ENSG00000167371,PRRT2,16,-4.1781,407,0.69015,1414,3.48404,216,-0.3948,38,-3.5558
ENSG00000174938,SEZ6L2,16,-4.3801,407,0.45195,1636,3.50678,239,-0.4583,61,-3.0348
ENSG00000174939,ASPHD1,16,-3.6691,407,1.32152,192,0.01809,99,-1.1226,223,0.45982
ENSG00000149932,TMEM219,126,-1.0714,407,0.82367,378,0.69445,205,-0.3556,231,-0.1917
ENSG00000090238,YPEL3,16,-4.5139,407,0.29680,1016,1.99305,256,-0.5052,276,-0.4980
ENSG00000102882,MAPK3,16,-3.6462,407,1.35083,88,-1.1668,349,1.31108,118,-1.0349
ENSG00000099365,STX1B,16,-3.7818,407,1.17700,796,2.59948,203,-0.0150,55,-2.5639
ENSG00000089280,FUS,25,-3.0749,407,1.24991,349,0.96851,143,-0.5703,176,-0.2731
ENSG00000069329,VPS35,16,-3.3834,407,1.70509,435,1.84632,169,0.15656,51,-2.2151
ENSG00000087258,GNAO1,16,-5.0403,407,-0.2928,2106,2.87910,586,0.34874,173,-2.0942
ENSG00000087250,MT3,16,-7.7110,418,-3.0398,1054,-1.6737,9508,2.89359,1866,-1.1356
ENSG00000125148,MT2A,885,-1.8097,407,-2.9580,132,-4.5907,1527,-1.0839,5308,2.56701
ENSG00000169715,MT1E,16,-5.8574,407,-1.1700,1,-9.6029,993,0.27529,1330,1.46360
ENSG00000205364,MT1M,16,-4.8753,407,-0.1106,1,-8.6233,477,0.17074,635,1.20445
ENSG00000125144,MT1G,16,-3.3992,407,1.68327,1,-7.1575,440,2.50914,29,-3.1686
ENSG00000187193,MT1X,194,-1.8642,407,-0.7395,7,-6.6142,717,0.18696,950,1.21789
ENSG00000102934,PLLP,16,-4.5327,407,0.27586,1,-8.2819,140,-1.5203,597,2.08313
ENSG00000006210,CX3CL1,16,-3.9716,407,0.93989,760,2.17722,154,-0.7282,152,-0.9669
ENSG00000205336,ADGRG1,16,-3.7884,407,1.16901,1,-7.5424,579,2.54085,67,-2.2202
