Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000162430,SELENON,23,-0.3810,39,0.43248,34,0.24622,22,-0.4562,32,0.10702,27,-0.1525,45,0.65643,29,-0.0024,24,-0.3261
ENSG00000117640,MTFR1L,59,-0.0439,84,0.52007,60,-0.0193,49,-0.3323,56,-0.1294,66,0.16983,85,0.54687,34,-0.8939,51,-0.2891
ENSG00000117632,STMN1,1400,-0.0627,1598,0.14580,503,-1.6183,1408,-0.0542,1692,0.23598,2181,0.84205,967,-0.6346,777,-0.9668,1301,-0.1944
ENSG00000158008,EXTL1,40,0.15876,26,-0.5347,43,0.27119,47,0.39971,48,0.44903,42,0.30547,13,-1.5560,27,-0.4509,32,-0.1991
ENSG00000142684,ZNF593,39,0.05869,21,-0.8973,43,0.19990,44,0.26125,35,-0.0948,36,-0.0606,37,-0.0099,34,-0.1603,44,0.28085
ENSG00000142669,SH3BGRL3,289,0.29876,268,0.18211,246,0.04594,186,-0.3939,218,-0.1454,248,0.07244,328,0.50496,188,-0.3748,201,-0.2951
ENSG00000158062,UBXN11,13,-0.6974,8,-1.5204,17,-0.3910,25,0.23281,24,0.15889,34,0.94648,15,-0.4875,10,-1.1684,22,0.05278
ENSG00000117682,DHDDS,26,0.68926,21,0.32403,14,-0.2646,17,0.00867,8,-1.1252,20,0.25926,16,-0.0875,8,-1.0715,17,0.03813
ENSG00000198830,HMGN2,77,-0.7601,206,0.79741,120,-0.0742,85,-0.5941,91,-0.5024,115,-0.1619,211,0.83763,118,-0.0991,127,0.01891
ENSG00000117713,ARID1A,82,0.51352,63,0.08916,58,-0.0562,89,0.63154,49,-0.3158,61,0.03140,75,0.35004,35,-0.8181,42,-0.5792
ENSG00000204160,ZDHHC18,29,0.52034,23,0.16120,20,-0.0834,32,0.65692,29,0.54254,22,0.05936,11,-0.9617,8,-1.3563,17,-0.3654
ENSG00000142751,GPN2,15,-0.0397,15,-0.0727,14,-0.1392,27,0.83364,25,0.70920,17,0.10633,3,-2.1335,11,-0.5622,14,-0.1609
ENSG00000090273,NUDC,124,-0.6939,188,-0.0542,272,0.53760,154,-0.3593,222,0.21254,210,0.15305,205,0.08183,141,-0.4927,198,0.02787
ENSG00000253368,TRNP1,29,-0.8499,84,0.84168,38,-0.4305,63,0.37036,67,0.45958,57,0.26084,38,-0.4233,22,-1.2553,44,-0.2165
ENSG00000090020,SLC9A1,29,0.68341,18,-0.0960,20,0.12776,15,-0.3268,37,1.06603,19,0.00398,19,0.00267,8,-1.3077,12,-0.7395
ENSG00000142784,WDTC1,38,0.61063,40,0.72072,27,0.07887,15,-0.7930,18,-0.5219,21,-0.3875,17,-0.6151,25,-0.0680,33,0.42710
ENSG00000186501,TMEM222,72,0.34251,66,0.21108,54,-0.0924,72,0.35473,76,0.44417,62,0.14206,32,-0.8736,40,-0.5582,46,-0.3662
ENSG00000158195,WASF2,16,-0.5045,26,0.26596,9,-1.2580,12,-0.8740,9,-1.3636,14,-0.8557,74,2.05982,40,0.94315,19,-0.2489
ENSG00000126705,AHDC1,87,1.24565,42,0.04591,30,-0.4671,47,0.22301,29,-0.5059,52,0.50082,36,-0.1934,22,-0.9389,19,-1.2087
ENSG00000126709,IFI6,227,0.98516,234,1.03514,52,-1.3125,59,-1.1351,63,-1.0308,64,-1.1621,352,1.76243,135,0.13561,87,-0.5992
ENSG00000009780,FAM76A,22,0.68621,8,-0.8006,8,-0.8267,10,-0.4691,15,0.11702,21,0.86902,9,-0.5813,11,-0.4057,10,-0.5154
ENSG00000117758,STX12,127,0.53980,138,0.66968,36,-1.4145,108,0.27954,68,-0.4402,88,-0.0513,121,0.45853,73,-0.3384,76,-0.2938
ENSG00000117751,PPP1R8,37,0.37607,40,0.49289,34,0.23685,36,0.34726,28,-0.0500,27,-0.1325,33,0.22550,20,-0.5864,20,-0.6425
ENSG00000130775,THEMIS2,8,-0.2829,6,-0.6612,2,-1.8964,2,-1.9154,3,-1.7124,4,-1.2967,48,2.92800,17,0.91847,7,-0.4628
ENSG00000117748,RPA2,59,0.23095,45,-0.1833,53,0.05021,86,0.84290,54,0.09614,63,0.41119,38,-0.4596,26,-1.0290,31,-0.8022
ENSG00000126698,DNAJC8,123,-0.3521,139,-0.1722,144,-0.1087,168,0.12766,186,0.29172,182,0.31916,131,-0.2573,134,-0.2247,143,-0.1353
ENSG00000130770,ATP5IF1,285,-1.1910,412,-0.6323,681,0.14731,864,0.53067,701,0.19244,834,0.60260,349,-0.8867,351,-0.8776,650,0.08073
ENSG00000204138,PHACTR4,13,0.36907,15,0.60501,9,-0.0796,8,-0.3455,9,-0.1335,7,-0.6215,13,0.40767,18,0.95344,7,-0.6142
ENSG00000180098,TRNAU1AP,14,-0.3061,22,0.39148,15,-0.1808,8,-1.1408,19,0.20207,17,0.02641,37,1.24675,12,-0.5602,13,-0.4529
ENSG00000197989,SNHG12,7,-0.8926,17,0.40321,17,0.40550,8,-0.7697,14,0.16399,10,-0.4412,27,1.14113,12,-0.1741,12,-0.1052
ENSG00000120656,TAF12,12,-0.2375,13,-0.0755,14,0.02226,19,0.55706,13,-0.0790,14,0.11929,17,0.33432,10,-0.4672,11,-0.3344
ENSG00000198492,YTHDF2,104,0.60730,88,0.34302,50,-0.5564,82,0.22503,91,0.39315,88,0.41555,65,-0.1311,38,-0.9444,36,-1.1152
ENSG00000116350,SRSF4,35,-0.2119,49,0.31367,32,-0.3483,30,-0.4561,28,-0.5631,46,0.27238,49,0.30711,36,-0.1792,43,0.09969
ENSG00000116353,MECR,30,-0.0685,20,-0.7072,27,-0.2556,49,0.69500,48,0.65570,35,0.17209,17,-0.9751,21,-0.5971,32,0.02661
ENSG00000060656,PTPRU,46,2.87269,24,1.51392,4,-1.1218,3,-1.5617,4,-1.1796,2,-2.4344,10,0.05731,9,-0.0605,3,-1.6237
ENSG00000162511,LAPTM5,20,-1.6291,88,0.61706,47,-0.3685,22,-1.5277,16,-1.9731,27,-1.3901,222,2.29662,79,0.44738,71,0.30600
ENSG00000162512,SDC3,147,-0.1176,213,0.46547,133,-0.2820,188,0.26597,99,-0.7234,185,0.30041,172,0.12491,123,-0.3952,138,-0.2380
ENSG00000134644,PUM1,229,1.08241,174,0.62074,90,-0.4140,127,0.11349,93,-0.3681,138,0.30978,106,-0.1685,63,-0.9511,60,-1.1136
ENSG00000060688,SNRNP40,15,-0.2597,16,-0.1197,14,-0.2962,35,1.11332,19,0.17479,21,0.35945,6,-1.5582,14,-0.2903,13,-0.4567
ENSG00000121766,ZCCHC17,142,-0.0877,98,-0.6627,146,-0.0487,164,0.13968,248,0.80823,205,0.63489,90,-0.7855,90,-0.7870,105,-0.6005
ENSG00000121769,FABP3,155,0.12239,118,-0.2978,98,-0.5932,152,0.09009,171,0.28169,206,0.74421,75,-0.9814,94,-0.6438,120,-0.3063
ENSG00000162517,PEF1,74,-0.1680,49,-0.7881,105,0.38215,72,-0.2090,96,0.23360,126,0.88347,68,-0.2932,35,-1.2990,56,-0.6327
ENSG00000084636,COL16A1,28,0.20309,31,0.37443,18,-0.4871,12,-1.0312,20,-0.3163,32,0.55283,32,0.42047,19,-0.4021,18,-0.4584
ENSG00000121753,ADGRB2,228,0.37525,93,-1.0110,212,0.25579,281,0.71041,264,0.60980,206,0.25803,120,-0.6264,92,-1.0239,128,-0.5701
ENSG00000184007,PTP4A2,152,-0.0032,147,-0.0614,104,-0.5944,154,0.01001,110,-0.5038,154,0.02181,288,1.03275,188,0.32844,113,-0.5030
ENSG00000121774,KHDRBS1,142,0.36629,136,0.29174,115,0.02920,115,0.03181,131,0.23709,123,0.17253,85,-0.4361,81,-0.5107,90,-0.3922
ENSG00000121775,TMEM39B,18,0.66141,11,-0.1243,16,0.53236,11,-0.0872,18,0.69563,14,0.30353,3,-2.0555,9,-0.4330,7,-0.8808
ENSG00000025800,KPNA6,93,1.05407,66,0.50580,43,-0.1856,33,-0.5673,59,0.31542,49,0.03889,39,-0.3393,34,-0.5536,33,-0.6508
ENSG00000084652,TXLNA,18,0.07719,9,-1.0233,20,0.23349,12,-0.5865,27,0.74849,16,-0.1406,30,0.89139,15,-0.2016,14,-0.3725
ENSG00000160050,CCDC28B,12,-0.5117,22,0.43217,29,0.88381,17,0.03523,10,-0.7013,11,-0.7585,11,-0.5717,13,-0.3303,26,0.80780
ENSG00000084623,EIF3I,81,-0.3632,103,0.00072,119,0.22436,113,0.14201,139,0.47849,102,-0.0186,130,0.36822,80,-0.3856,82,-0.3781
ENSG00000175130,MARCKSL1,124,-0.6392,422,1.34603,88,-1.1525,145,-0.3946,86,-1.1799,103,-1.0646,296,0.73977,296,0.73837,240,0.44193
ENSG00000160058,BSDC1,64,0.18096,58,0.02486,73,0.38220,51,-0.1853,60,0.07355,65,0.23800,59,0.04709,40,-0.5612,44,-0.4390
ENSG00000160062,ZBTB8A,11,0.14674,19,1.05829,11,0.22684,3,-1.7756,7,-0.3556,13,0.61934,6,-0.6753,11,0.21285,4,-1.3404
ENSG00000176261,ZBTB8OS,30,-0.5740,47,0.10609,58,0.44536,51,0.25014,36,-0.3158,40,-0.1515,59,0.49099,30,-0.5594,46,0.08810
ENSG00000162521,RBBP4,91,0.10864,106,0.34362,79,-0.1164,92,0.13090,67,-0.3680,91,0.12608,84,-0.0089,65,-0.4184,82,-0.0671
ENSG00000162522,KIAA1522,7,-1.4867,10,-0.9005,25,0.39784,20,0.05215,19,-0.0068,21,0.16075,12,-0.7227,19,-0.0389,28,0.66764
ENSG00000134684,YARS,86,-0.1530,109,0.22582,64,-0.5864,81,-0.2458,161,0.86071,126,0.58113,42,-1.2130,53,-0.8725,79,-0.2903
ENSG00000116497,S100PBP,14,0.28861,22,0.93244,12,-0.0118,5,-1.2250,13,0.13037,10,-0.3031,18,0.64143,11,-0.1929,9,-0.4079
ENSG00000160097,FNDC5,14,-0.6855,48,1.27701,7,-1.7121,12,-0.9103,43,1.07346,20,-0.1548,22,0.01114,10,-1.1447,24,0.11863
ENSG00000121905,HPCA,264,0.00655,161,-0.7547,231,-0.2038,238,-0.1559,332,0.36761,430,1.04618,149,-0.8707,107,-1.3777,194,-0.5152
ENSG00000121900,TMEM54,50,0.14524,42,-0.1306,27,-0.8137,81,0.91466,30,-0.6680,41,-0.2186,67,0.59293,42,-0.1529,45,-0.0327
ENSG00000116514,RNF19B,32,0.32414,20,-0.4142,32,0.33741,34,0.41352,26,0.01814,30,0.26423,31,0.27617,14,-0.9224,16,-0.7271
ENSG00000004455,AK2,18,-0.0175,26,0.56669,14,-0.4114,9,-0.9926,20,0.19154,11,-0.8987,39,1.25764,25,0.49363,16,-0.1413
ENSG00000142920,AZIN2,21,0.13913,32,0.80492,17,-0.2177,22,0.22426,31,0.73693,23,0.33818,12,-0.6763,9,-1.1150,9,-1.1765
ENSG00000160094,ZNF362,20,0.63795,14,0.12583,8,-0.7668,6,-1.1309,19,0.54467,14,0.05739,11,-0.2573,13,-0.0709,14,0.03741
ENSG00000134686,PHC2,65,0.21862,72,0.38254,32,-0.8858,47,-0.3015,52,-0.1488,55,-0.0544,94,0.79822,48,-0.2478,53,-0.1094
ENSG00000163866,SMIM12,46,-0.1769,59,0.18918,38,-0.5011,79,0.67111,45,-0.2270,61,0.29921,50,-0.0687,31,-0.7820,47,-0.1587
ENSG00000116544,DLGAP3,37,-0.4086,37,-0.4096,87,0.97116,60,0.36199,34,-0.5273,47,-0.0440,25,-1.0028,29,-0.7522,63,0.47670
ENSG00000163867,ZMYM6,20,0.54877,17,0.32861,17,0.27342,20,0.58673,8,-0.8059,17,0.40446,10,-0.4197,8,-0.8242,8,-0.9639
ENSG00000116560,SFPQ,167,0.16439,169,0.18039,153,0.02530,168,0.16935,128,-0.2498,154,0.04569,219,0.59847,112,-0.4619,115,-0.4619
ENSG00000146463,ZMYM4,32,-0.1249,31,-0.1828,45,0.40317,30,-0.2380,28,-0.3128,33,-0.0913,47,0.46948,30,-0.2220,38,0.12838
ENSG00000142687,KIAA0319L,69,0.38241,56,0.05815,35,-0.6526,59,0.14163,51,-0.0959,76,0.70116,30,-0.8865,39,-0.4937,40,-0.4933
ENSG00000020129,NCDN,517,-0.0630,205,-1.4663,1178,1.29469,598,0.16780,690,0.39726,776,0.75755,197,-1.5295,170,-1.7425,286,-1.0380
ENSG00000126067,PSMB2,129,-0.0351,155,0.24875,113,-0.2470,160,0.30595,192,0.60034,158,0.35454,118,-0.1799,67,-1.0457,89,-0.6591
ENSG00000142686,C1orf216,101,0.27055,81,-0.0676,123,0.59665,90,0.09694,102,0.28443,105,0.42539,59,-0.5727,30,-1.5772,59,-0.6106
ENSG00000092847,AGO1,31,0.91159,20,0.20383,18,0.02691,17,-0.0275,24,0.53469,14,-0.4283,10,-0.7754,17,-0.0355,15,-0.2295
ENSG00000126070,AGO3,31,1.14100,13,-0.1940,15,-0.0377,8,-0.9523,16,0.03200,15,0.01158,12,-0.3473,23,0.65162,9,-0.7705
ENSG00000116863,ADPRHL2,13,-0.5136,22,0.32070,22,0.28939,19,0.12085,39,1.24302,16,-0.1663,10,-0.8368,12,-0.6455,15,-0.3116
ENSG00000054116,TRAPPC3,45,-0.3003,52,-0.0693,45,-0.2754,78,0.58270,75,0.51884,68,0.45891,34,-0.6958,23,-1.3049,47,-0.2527
ENSG00000116871,MAP7D1,112,-0.4956,111,-0.5006,246,0.75938,205,0.45663,171,0.16724,169,0.18485,141,-0.1324,74,-1.1251,139,-0.1719
ENSG00000054118,THRAP3,79,0.52450,80,0.54966,57,0.00747,51,-0.1756,50,-0.2080,56,-0.0294,80,0.54089,44,-0.3911,37,-0.7256
ENSG00000196182,STK40,18,0.21432,14,-0.2126,21,0.47934,17,0.10995,9,-0.8934,13,-0.3139,24,0.64147,14,-0.1845,16,0.07138
ENSG00000181817,LSM10,31,-0.4507,35,-0.2886,26,-0.7166,35,-0.2601,48,0.20766,59,0.71111,30,-0.5073,26,-0.7354,47,0.18698
ENSG00000116885,OSCP1,9,-1.1376,18,-0.1753,19,-0.0857,36,0.92791,26,0.42771,31,0.88525,6,-1.8519,10,-0.9617,12,-0.8436
ENSG00000116898,MRPS15,32,-0.7612,54,0.05305,54,0.04436,55,0.06965,55,0.08378,65,0.42830,41,-0.3673,37,-0.5297,53,0.00853
ENSG00000163873,GRIK3,39,1.55332,86,3.22160,3,-2.4148,5,-1.4852,10,-0.5562,3,-2.5541,18,0.22934,7,-1.2281,3,-2.3922
ENSG00000163875,MEAF6,123,0.39903,105,0.14875,96,0.01231,87,-0.1482,120,0.37112,118,0.41918,70,-0.4719,58,-0.7735,66,-0.6068
ENSG00000163877,SNIP1,16,0.36755,17,0.44895,18,0.54652,5,-1.4315,11,-0.1470,16,0.53245,15,0.31237,7,-0.8614,6,-1.1145
ENSG00000134697,GNL2,19,0.36943,13,-0.2292,12,-0.3412,5,-1.6984,5,-1.5225,16,0.12097,25,0.76901,20,0.42645,17,0.22059
ENSG00000116922,C1orf109,14,0.10470,15,0.27297,10,-0.3232,16,0.29080,16,0.33833,18,0.61229,11,-0.2961,8,-0.7559,6,-1.1343
ENSG00000183317,EPHA10,7,-1.0190,7,-0.8904,33,1.45668,12,-0.1196,33,1.48519,16,0.29588,7,-0.9799,3,-1.9928,6,-1.3284
ENSG00000185090,MANEAL,25,-0.6678,24,-0.6941,26,-0.6039,46,0.27522,76,1.10136,62,0.99895,21,-0.9323,19,-1.0728,20,-1.0662
ENSG00000196449,YRDC,11,-0.4781,12,-0.3352,8,-0.8117,15,0.04792,27,0.95567,20,0.65180,17,0.20957,8,-0.8221,8,-0.8681
ENSG00000197982,C1orf122,115,-0.7295,163,-0.1982,121,-0.6619,217,0.25220,195,0.07778,179,-0.0643,206,0.16930,214,0.22507,228,0.36220
ENSG00000183431,SF3A3,27,-0.4455,39,0.07979,45,0.30447,43,0.25724,46,0.36849,39,0.11899,36,-0.0291,26,-0.5290,31,-0.3097
ENSG00000183520,UTP11,18,-1.0142,26,-0.4795,30,-0.2443,33,-0.1116,63,0.91929,45,0.47591,46,0.40816,22,-0.7376,26,-0.4982
ENSG00000116954,RRAGC,51,0.25488,46,0.10826,30,-0.5788,28,-0.6841,66,0.66734,54,0.42537,57,0.43125,25,-0.8368,28,-0.7097
ENSG00000174574,AKIRIN1,93,-0.0956,66,-0.6164,132,0.46576,108,0.14988,144,0.60877,116,0.33106,102,0.05664,47,-1.1225,70,-0.5689
ENSG00000168653,NDUFS5,461,-0.6583,764,0.12328,753,0.10095,528,-0.4526,1019,0.58795,769,0.16693,441,-0.7281,571,-0.3297,815,0.25151
ENSG00000127603,MACF1,122,0.57651,176,1.18666,38,-1.2317,59,-0.5650,69,-0.3178,67,-0.4402,105,0.33274,97,0.21274,77,-0.1718
ENSG00000090621,PABPC4,69,0.39887,52,-0.0413,49,-0.1286,35,-0.6421,32,-0.7690,44,-0.3809,110,1.17230,68,0.38120,48,-0.1849
ENSG00000116983,HPCAL4,394,0.42583,199,-0.6409,405,0.46934,333,0.15449,236,-0.3848,363,0.36820,220,-0.4872,200,-0.6364,272,-0.1768
ENSG00000084072,PPIE,22,-0.3001,32,0.27897,19,-0.4912,26,-0.0807,37,0.48431,31,0.28843,30,0.14800,20,-0.4392,22,-0.3515
ENSG00000168389,MFSD2A,14,-0.7985,26,0.09217,22,-0.1254,19,-0.3862,19,-0.3715,19,-0.3975,91,2.29726,19,-0.3597,11,-1.2530
ENSG00000131236,CAP1,157,-0.0079,98,-0.7340,182,0.22789,128,-0.3263,221,0.53617,176,0.21750,170,0.12057,114,-0.5008,147,-0.1210
ENSG00000131238,PPT1,101,-0.0292,137,0.45608,97,-0.1015,118,0.20839,115,0.16899,115,0.20806,83,-0.3444,78,-0.4231,82,-0.3812
ENSG00000117000,RLF,15,0.39977,11,-0.0591,15,0.45793,9,-0.3886,11,-0.0329,13,0.26735,9,-0.2868,10,-0.2278,8,-0.4540
ENSG00000259943,AL050341.2,12,-0.3862,21,0.46737,19,0.25232,15,-0.1176,17,0.11913,15,-0.0439,10,-0.7105,11,-0.5519,19,0.34959
ENSG00000084073,ZMPSTE24,41,0.49039,35,0.21548,30,0.00895,25,-0.2695,52,0.86645,20,-0.7127,42,0.52235,28,-0.1000,24,-0.3892
ENSG00000049089,COL9A2,2,-2.1125,20,1.13605,3,-1.4877,4,-1.3802,4,-1.1640,7,-0.6428,11,0.17483,29,1.79938,12,0.31637
ENSG00000084070,SMAP2,175,0.44548,101,-0.4111,160,0.30491,118,-0.1775,144,0.12939,180,0.62842,121,-0.1401,69,-0.9867,79,-0.8495
ENSG00000117016,RIMS3,136,0.88636,115,0.60423,43,-0.9161,81,0.04090,39,-1.0709,86,0.16264,51,-0.6556,60,-0.4168,81,0.05172
ENSG00000066136,NFYC,53,0.82251,51,0.74780,26,-0.2874,32,0.00659,31,-0.0318,30,-0.0837,33,0.05536,16,-1.0649,24,-0.4571
ENSG00000179862,CITED4,11,-0.8923,14,-0.5683,9,-1.2020,21,0.07532,31,0.66322,33,1.05494,30,0.61793,6,-1.7182,10,-1.0919
ENSG00000171793,CTPS1,15,0.09120,15,0.15212,16,0.19385,17,0.28286,21,0.61265,18,0.48708,7,-0.9531,3,-2.1655,10,-0.5389
ENSG00000127124,HIVEP3,42,1.42201,33,1.00564,10,-0.8644,14,-0.3381,14,-0.3578,18,0.06450,13,-0.4033,8,-1.0696,11,-0.7762
ENSG00000198815,FOXJ3,59,0.11804,86,0.70802,56,0.02382,50,-0.1501,82,0.63644,74,0.59495,32,-0.8430,22,-1.3946,26,-1.1972
ENSG00000177181,RIMKLA,30,0.48714,26,0.26883,20,-0.1588,16,-0.4446,40,0.96282,23,0.07195,9,-1.3091,10,-1.1036,22,-0.0238
ENSG00000127125,PPCS,46,-0.3429,63,0.13463,52,-0.1645,37,-0.6762,56,-0.0419,72,0.45116,46,-0.3393,53,-0.1232,60,0.08743
ENSG00000186409,CCDC30,16,-0.0729,17,0.03007,13,-0.4094,23,0.47321,9,-0.9262,15,-0.2219,20,0.29855,16,-0.0614,21,0.41700
ENSG00000171960,PPIH,11,-0.6968,16,-0.0854,19,0.22272,17,0.02598,19,0.22219,24,0.67167,15,-0.2073,14,-0.2697,10,-0.8235
ENSG00000065978,YBX1,38,-1.1925,115,0.49482,76,-0.1591,36,-1.2717,56,-0.6311,38,-1.3596,305,2.24050,96,0.20785,86,0.04141
ENSG00000164008,C1orf50,15,-0.3467,31,0.82247,20,0.11029,29,0.70587,16,-0.2370,18,-0.0538,10,-0.9373,20,0.12629,14,-0.4720
ENSG00000177868,SVBP,16,-1.3753,42,0.08651,24,-0.7702,35,-0.1899,43,0.13250,55,0.66524,35,-0.1861,22,-0.8872,47,0.28946
ENSG00000117394,SLC2A1,25,-0.9814,40,-0.2435,22,-1.1821,18,-1.4835,10,-2.3193,26,-1.0484,278,3.38700,26,-0.8771,35,-0.5070
ENSG00000117395,EBNA1BP2,45,-1.2622,49,-1.1206,100,-0.0416,115,0.17319,130,0.36341,157,0.87861,77,-0.4538,54,-0.9814,98,-0.0889
ENSG00000179178,TMEM125,10,0.10355,34,2.30214,0,-5.8045,2,-2.1537,3,-1.6698,4,-1.2353,24,1.60364,20,1.28335,1,-2.6757
ENSG00000066322,ELOVL1,9,-0.9678,53,1.91211,4,-1.9754,8,-1.1435,6,-1.4790,9,-1.1489,51,1.81265,27,0.73482,10,-0.8032
ENSG00000159479,MED8,24,0.06743,29,0.33114,11,-1.1693,22,-0.1031,28,0.29600,27,0.28879,26,0.19916,8,-1.4995,25,0.11550
ENSG00000178922,HYI,19,0.14084,11,-0.7000,10,-0.7225,18,0.09512,16,-0.1195,18,0.10545,23,0.44089,15,-0.1901,20,0.23333
ENSG00000142949,PTPRF,143,-0.0677,76,-1.0259,169,0.19191,192,0.40485,164,0.14783,223,0.83906,79,-0.9717,78,-0.9833,110,-0.5169
ENSG00000066135,KDM4A,22,0.55066,16,0.08811,15,0.00629,26,0.83615,18,0.30408,15,-0.0632,11,-0.4566,10,-0.6088,10,-0.6958
ENSG00000126091,ST3GAL3,20,-0.5047,29,0.08373,26,-0.0668,42,0.69821,38,0.53151,26,-0.1116,18,-0.6140,19,-0.5661,29,0.11148
ENSG00000117408,IPO13,40,-0.2219,30,-0.6868,83,0.93642,57,0.33097,48,0.04413,43,-0.1322,55,0.26407,43,-0.1059,36,-0.4436
ENSG00000117410,ATP6V0B,398,0.21425,290,-0.2864,369,0.09253,376,0.12440,357,0.04132,473,0.62594,234,-0.6109,192,-0.9136,270,-0.4299
ENSG00000117411,B4GALT2,66,0.23564,62,0.13465,36,-0.7135,70,0.31728,65,0.20422,53,-0.1418,64,0.17852,64,0.18198,50,-0.2415
ENSG00000159214,CCDC24,22,0.45466,10,-0.7046,16,-0.0888,16,-0.0687,9,-0.9460,29,1.18869,8,-1.1729,8,-1.1683,12,-0.5064
ENSG00000178028,DMAP1,43,0.12159,45,0.19707,50,0.34844,40,-0.0063,41,0.04424,44,0.18749,41,0.04208,28,-0.5376,29,-0.5052
ENSG00000117419,ERI3,175,0.18330,129,-0.3007,137,-0.2006,191,0.32535,205,0.43415,173,0.20106,129,-0.3010,109,-0.5560,139,-0.1945
ENSG00000187147,RNF220,122,0.56605,115,0.48102,62,-0.4832,72,-0.2611,76,-0.1729,105,0.41965,56,-0.6398,60,-0.5445,72,-0.2920
ENSG00000126106,TMEM53,13,-0.2021,13,-0.1933,26,0.86514,16,0.09711,15,0.01282,17,0.31424,12,-0.3232,10,-0.5844,11,-0.5457
ENSG00000142937,RPS8,485,-1.0696,1071,0.14885,882,-0.1569,876,-0.1671,730,-0.4484,868,-0.2189,1784,0.98471,1042,0.10600,1111,0.22954
ENSG00000070785,EIF2B3,12,-1.1033,24,-0.1161,24,-0.1138,15,-0.7971,36,0.55611,33,0.53239,26,0.05409,20,-0.3635,24,-0.0771
ENSG00000126107,HECTD3,28,0.94493,10,-0.6740,7,-1.0774,12,-0.3754,12,-0.3128,23,0.82576,10,-0.6793,12,-0.3242,12,-0.4287
ENSG00000126088,UROD,80,0.06795,65,-0.2621,63,-0.3063,60,-0.3878,90,0.24885,92,0.36569,68,-0.1801,60,-0.3847,79,0.05233
ENSG00000132763,MMACHC,5,-1.0660,10,-0.1209,4,-1.3448,11,0.11607,11,0.10206,15,0.66903,8,-0.4274,10,-0.0606,11,0.11653
ENSG00000117450,PRDX1,298,-0.1183,454,0.55129,195,-0.7670,326,0.01987,293,-0.1430,297,-0.1510,363,0.19382,344,0.10494,347,0.13296
ENSG00000117448,AKR1A1,42,-0.1632,65,0.52298,34,-0.5065,59,0.38229,44,-0.0755,52,0.19800,32,-0.5983,33,-0.5323,48,0.04945
ENSG00000132780,NASP,23,-0.3587,36,0.33523,29,-0.0016,26,-0.1598,24,-0.2759,31,0.10184,39,0.46413,46,0.73285,17,-0.9063
ENSG00000159592,GPBP1L1,30,0.43153,34,0.65778,21,-0.1373,23,0.02419,10,-1.2572,23,0.01885,29,0.41923,12,-0.9229,22,-0.0581
ENSG00000159596,TMEM69,15,0.24029,16,0.34047,14,0.20428,12,-0.1021,13,0.01711,13,0.01884,15,0.25021,7,-0.7810,11,-0.2685
ENSG00000086015,MAST2,20,0.29143,22,0.42808,10,-0.7279,19,0.20386,28,0.82429,14,-0.2589,19,0.20588,12,-0.5416,13,-0.3718
ENSG00000117461,PIK3R3,27,-0.0569,46,0.77113,25,-0.2020,29,0.03081,27,-0.0929,16,-1.0248,82,1.78956,15,-0.9443,21,-0.5045
ENSG00000085998,POMGNT1,52,0.30058,59,0.48384,34,-0.3819,66,0.68754,39,-0.1544,47,0.16447,25,-0.8218,30,-0.5609,36,-0.3073
ENSG00000132128,LRRC41,51,0.16354,58,0.38243,42,-0.1205,39,-0.2616,53,0.22247,56,0.40415,35,-0.4021,22,-1.0991,40,-0.2155
ENSG00000173660,UQCRH,286,-0.7876,513,0.11617,394,-0.2973,641,0.47384,668,0.53904,543,0.25471,370,-0.3928,267,-0.8929,477,-0.0001
ENSG00000117480,FAAH,41,0.48004,17,-0.8916,38,0.38351,36,0.27878,28,-0.1197,43,0.75682,26,-0.1981,14,-1.1264,15,-1.1157
ENSG00000079277,MKNK1,11,-1.0878,17,-0.3935,32,0.54976,22,-0.0351,35,0.71450,28,0.45508,18,-0.2994,18,-0.3601,15,-0.5947
ENSG00000123472,ATPAF1,107,0.15034,146,0.64580,94,-0.0513,117,0.28741,118,0.30220,70,-0.6175,91,-0.1139,93,-0.0790,98,0.00652
ENSG00000159658,EFCAB14,48,0.04885,74,0.73127,29,-0.7212,44,-0.0978,41,-0.2057,33,-0.6273,95,1.16189,60,0.41179,35,-0.4869
ENSG00000186377,CYP4X1,24,0.32693,11,-0.8088,16,-0.3028,18,-0.1198,42,1.25990,30,0.88386,13,-0.6184,2,-3.2594,9,-1.2507
ENSG00000162368,CMPK1,105,0.48993,123,0.74674,63,-0.3171,81,0.07197,56,-0.5030,74,-0.0788,94,0.31315,67,-0.2333,58,-0.4754
ENSG00000162373,BEND5,26,0.12690,17,-0.5190,13,-0.9488,29,0.31144,21,-0.1827,41,1.11599,10,-1.2431,11,-1.1668,19,-0.3678
ENSG00000162374,ELAVL4,304,1.53755,156,0.40551,26,-2.2820,146,0.30107,116,-0.0725,158,0.53823,55,-1.1926,55,-1.2119,60,-1.1458
