Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000213722,DDAH2,43,0.29247,23,-1.0492,85,1.41852,41,0.23630
ENSG00000213719,CLIC1,10,-1.3906,5,-2.8564,178,4.07713,19,-0.3937
ENSG00000204394,VARS,25,0.09224,24,0.03772,38,0.78859,17,-0.5831
ENSG00000204392,LSM2,29,-0.2735,35,0.13992,25,-0.4408,37,0.15759
ENSG00000204389,HSPA1A,1335,0.04486,1420,0.26542,991,-0.4233,1143,-0.2442
ENSG00000204388,HSPA1B,1079,0.13604,1076,0.22612,665,-0.6289,899,-0.1977
ENSG00000204387,SNHG32,63,-0.0471,58,-0.3060,100,0.69775,68,0.09203
ENSG00000204386,NEU1,43,0.36183,39,0.32509,31,-0.1741,23,-0.7556
ENSG00000204371,EHMT2,70,0.61981,42,-0.4435,35,-0.5140,56,0.23191
ENSG00000204356,NELFE,70,-0.0564,76,0.15558,95,0.43408,58,-0.3937
ENSG00000204351,SKIV2L,18,0.02137,23,0.88163,6,-1.5350,11,-0.8876
ENSG00000204348,DXO,9,-0.4732,16,0.69733,6,-0.9758,10,-0.3147
ENSG00000204344,STK19,13,-0.0386,15,0.27294,7,-0.9109,13,-0.0485
ENSG00000213676,ATF6B,16,0.48449,14,0.29955,18,0.57035,5,-1.4210
ENSG00000204314,PRRT1,128,-0.2173,198,1.09272,57,-1.4336,81,-1.0354
ENSG00000221988,PPT2,17,0.71143,11,0.02226,13,0.26113,7,-0.9039
ENSG00000204310,AGPAT1,89,0.21056,93,0.50104,60,-0.4404,52,-0.7720
ENSG00000204308,RNF5,52,-0.2749,68,0.30338,89,0.59734,45,-0.5556
ENSG00000204304,PBX2,11,-0.1311,15,0.72310,14,0.26243,6,-1.2288
ENSG00000204287,HLA-DRA,56,-1.0838,32,-2.5078,709,3.67228,100,-0.1792
ENSG00000198502,HLA-DRB5,16,-0.8845,7,-2.7663,189,3.88190,22,-0.4021
ENSG00000196126,HLA-DRB1,43,-0.8747,25,-2.2600,465,3.62665,58,-0.4149
ENSG00000196735,HLA-DQA1,5,-1.3071,3,-2.6450,80,3.77662,11,-0.1368
ENSG00000179344,HLA-DQB1,31,-0.6899,18,-2.0137,241,3.04799,49,0.09118
ENSG00000204264,PSMB8,6,-0.9010,5,-1.5480,44,2.42938,14,0.49557
ENSG00000168394,TAP1,8,-0.8475,4,-2.2254,85,3.56851,11,-0.3710
ENSG00000204257,HLA-DMA,4,-1.2945,3,-2.3762,62,3.46480,10,0.09224
ENSG00000204256,BRD2,67,0.07209,68,0.17007,86,0.47045,47,-0.5545
ENSG00000231389,HLA-DPA1,25,-1.0961,14,-2.5111,315,3.68875,43,-0.1947
ENSG00000223865,HLA-DPB1,16,-1.6639,15,-2.3204,307,3.73313,42,-0.1866
ENSG00000204231,RXRB,51,0.09976,56,0.49659,45,-0.0887,31,-0.8122
ENSG00000112473,SLC39A7,30,0.26366,28,0.21612,30,0.22579,18,-0.6730
ENSG00000204227,RING1,48,0.07293,48,0.14989,52,0.19853,38,-0.3635
ENSG00000223501,VPS52,21,-0.2771,28,0.40647,23,-0.1168,21,-0.3176
ENSG00000231500,RPS18,589,-0.5262,673,-0.4758,1557,1.07960,961,0.35305
ENSG00000227057,WDR46,33,0.42833,27,0.06749,39,0.65648,16,-0.9072
ENSG00000204220,PFDN6,57,-0.3794,83,0.45294,68,-0.0729,60,-0.3322
ENSG00000237441,RGL2,10,0.02348,8,-0.7534,26,1.50896,10,0.02438
ENSG00000231925,TAPBP,83,0.45495,51,-0.6007,117,0.96293,61,-0.1023
ENSG00000236104,ZBTB22,15,0.02404,17,0.36471,11,-0.3802,12,-0.3894
ENSG00000204209,DAXX,27,0.66500,20,0.27739,12,-0.6130,11,-0.8593
ENSG00000112511,PHF1,39,0.49562,28,-0.0762,41,0.54362,20,-0.6397
ENSG00000112514,CUTA,195,-0.2690,268,0.49443,188,-0.3105,187,-0.3747
ENSG00000197283,SYNGAP1,64,-0.3517,101,0.80995,39,-1.0728,59,-0.5419
ENSG00000137288,UQCC2,84,-0.3989,118,0.31797,71,-0.6363,110,0.06211
ENSG00000161904,LEMD2,13,0.50746,9,-0.1945,4,-1.2615,11,0.19182
ENSG00000137309,HMGA1,64,0.11389,58,-0.1278,101,0.83212,49,-0.3711
ENSG00000186577,SMIM29,148,0.27751,140,0.32304,100,-0.3626,92,-0.5725
ENSG00000272325,NUDT3,262,0.63362,157,-0.4236,169,-0.1304,191,0.07137
ENSG00000124614,RPS10,374,-0.4165,424,-0.3346,740,0.69954,573,0.35414
ENSG00000124507,PACSIN1,306,0.25718,279,0.15688,131,-1.0741,252,-0.0896
ENSG00000196821,ILRUN,35,0.02334,36,0.11750,35,0.01870,32,-0.1877
ENSG00000272288,AL451165.2,6,-0.5504,7,-0.7842,17,0.96440,13,0.76631
ENSG00000124562,SNRPC,57,-0.2136,72,0.30622,85,0.42078,50,-0.4925
ENSG00000064995,TAF11,29,0.01620,35,0.61070,33,0.21477,15,-1.1314
ENSG00000064999,ANKS1A,37,1.23105,12,-1.0705,34,0.88125,16,-0.2874
ENSG00000112033,PPARD,13,-0.2181,14,-0.3108,30,1.06877,15,-0.0247
ENSG00000198755,RPL10A,421,-0.3753,488,-0.2048,807,0.69048,576,0.17858
ENSG00000096060,FKBP5,21,0.05893,8,-2.0609,102,2.91608,19,-0.1802
ENSG00000096063,SRPK1,19,-0.2792,29,0.78812,24,0.05332,13,-1.0455
ENSG00000112062,MAPK14,33,-0.2218,52,1.07576,33,-0.2313,15,-1.5295
ENSG00000096070,BRPF3,43,0.50257,35,0.18172,30,-0.1228,22,-0.6953
ENSG00000112078,KCTD20,33,0.45171,21,-0.5143,55,1.24122,20,-0.4465
ENSG00000112081,SRSF3,142,0.02441,133,-0.1414,239,0.85951,120,-0.2930
ENSG00000124762,CDKN1A,22,-1.3464,31,-1.2169,267,3.04145,41,-0.4311
ENSG00000124772,CPNE5,163,0.99385,98,0.07655,54,-0.8680,59,-0.8678
ENSG00000137168,PPIL1,35,0.33532,28,-0.1157,26,-0.1468,28,-0.0568
ENSG00000198663,C6orf89,109,0.59239,74,-0.1279,85,0.14300,62,-0.4218
ENSG00000137409,MTCH1,772,0.24047,769,0.41524,542,-0.3380,458,-0.6993
ENSG00000137193,PIM1,14,-0.2334,8,-1.6231,77,2.81492,14,-0.2459
ENSG00000065491,TBC1D22B,21,0.60853,15,-0.0126,17,0.23429,10,-0.6832
ENSG00000112130,RNF8,32,0.40645,27,0.15892,28,0.13615,17,-0.6810
ENSG00000137200,CMTR1,25,-0.2252,36,0.82982,17,-0.7666,18,-0.7730
ENSG00000198937,CCDC167,26,-0.0789,26,-0.1566,30,0.13421,31,0.20222
ENSG00000156639,ZFAND3,38,-0.2145,42,-0.0309,45,0.08021,46,0.15487
ENSG00000183826,BTBD9,33,0.00143,35,0.14925,16,-1.0706,36,0.11963
ENSG00000124767,GLO1,127,0.22031,107,-0.1403,109,-0.0383,114,0.03071
ENSG00000146122,DAAM2,31,0.55565,4,-3.3971,109,2.82447,27,0.32397
ENSG00000156564,LRFN2,12,-0.5623,26,1.38380,7,-1.3890,9,-1.2327
ENSG00000124596,OARD1,27,0.23463,24,0.05090,14,-0.7969,24,0.00739
ENSG00000095970,TREM2,8,-0.1981,3,-2.1167,33,2.17521,14,0.83631
ENSG00000137166,FOXP4,29,1.39889,10,-0.8712,19,0.49783,10,-0.5305
ENSG00000214736,TOMM6,85,-0.9631,189,0.72452,112,-0.4776,135,-0.2184
ENSG00000112576,CCND3,80,0.06326,90,0.51568,66,-0.2254,51,-0.7377
ENSG00000048544,MRPS10,58,0.32201,57,0.52886,26,-0.9449,31,-0.7620
ENSG00000024048,UBR2,22,0.37914,19,0.19074,11,-0.7601,15,-0.3297
ENSG00000124659,TBCC,21,-0.5341,40,1.04123,13,-1.1829,19,-0.7318
ENSG00000112624,BICRAL,21,0.97114,10,-0.4850,16,0.38847,10,-0.4579
ENSG00000146223,RPL7L1,132,0.38355,117,0.29167,103,-0.0522,69,-0.7849
ENSG00000221821,C6orf226,15,-0.2765,19,0.20695,22,0.30235,16,-0.2269
ENSG00000137161,CNPY3,39,0.28662,31,-0.1630,44,0.43777,29,-0.2202
ENSG00000124587,PEX6,21,0.22360,19,0.09982,23,0.34461,14,-0.5079
ENSG00000112640,PPP2R5D,55,0.29935,52,0.36705,39,-0.2429,31,-0.7243
ENSG00000124733,MEA1,101,-0.0329,111,0.24856,88,-0.2388,91,-0.2243
ENSG00000124702,KLHDC3,226,0.07216,267,0.66790,114,-0.9878,146,-0.7156
ENSG00000124541,RRP36,25,-0.2087,32,0.34369,25,-0.1649,25,-0.2562
ENSG00000044090,CUL7,11,-0.1488,16,0.80164,2,-2.4974,10,-0.4524
ENSG00000137171,KLC4,15,0.23721,14,0.24267,20,0.60162,8,-0.9627
ENSG00000112651,MRPL2,43,-0.1640,53,0.32954,46,-0.0426,40,-0.3215
ENSG00000112658,SRF,33,0.49509,27,0.24591,22,-0.1840,16,-0.7701
ENSG00000112659,CUL9,20,0.26250,17,-0.0042,17,-0.0206,16,-0.1993
ENSG00000112667,DNPH1,51,-0.6233,82,0.31372,49,-0.6416,82,0.19270
ENSG00000146216,TTBK1,22,0.38442,17,-0.1056,4,-2.1242,21,0.29920
ENSG00000171467,ZNF318,24,0.89165,16,0.18341,7,-1.1796,9,-0.8177
ENSG00000204052,LRRC73,27,-0.3374,45,1.13482,25,-0.4201,14,-1.3931
ENSG00000171453,POLR1C,7,-1.0338,15,0.21596,30,1.27523,10,-0.4761
ENSG00000137207,YIPF3,72,-0.0356,84,0.38615,68,-0.1370,57,-0.4710
ENSG00000124571,XPO5,21,0.75121,16,0.44158,1,-3.8104,9,-0.7462
ENSG00000124688,MAD2L1BP,17,0.55785,13,0.15441,12,-0.0825,8,-0.7360
ENSG00000172426,RSPH9,5,-1.3106,17,1.53637,6,-0.9595,6,-1.0690
ENSG00000096080,MRPS18A,45,-0.1775,57,0.46208,32,-0.6505,43,-0.2782
ENSG00000112715,VEGFA,26,0.51718,10,-1.5320,33,0.84527,30,0.87943
ENSG00000180992,MRPL14,45,-0.6821,83,0.62649,59,-0.2321,58,-0.3226
ENSG00000137216,TMEM63B,61,0.75624,44,0.30712,25,-0.7023,22,-1.0154
ENSG00000112759,SLC29A1,22,0.54174,19,0.49036,11,-0.5286,8,-1.1440
ENSG00000096384,HSP90AB1,2720,0.64911,2023,0.18978,1368,-0.5086,1278,-0.7196
ENSG00000157593,SLC35B2,24,0.56232,16,-0.2496,22,0.39151,14,-0.3386
ENSG00000146232,NFKBIE,13,0.21387,12,-0.0586,28,1.40245,6,-1.1816
ENSG00000178233,TMEM151B,108,0.46026,84,0.03095,81,-0.0355,65,-0.4387
ENSG00000124608,AARS2,12,0.32425,9,-0.2075,11,0.08784,10,-0.0189
ENSG00000096401,CDC5L,59,0.17277,56,0.15948,58,0.13063,42,-0.4339
ENSG00000001561,ENPP4,50,0.62692,36,0.09552,34,-0.0739,23,-0.7233
ENSG00000112796,ENPP5,32,0.02855,34,0.26533,34,0.13980,24,-0.4727
ENSG00000172348,RCAN2,221,0.27643,231,0.66098,131,-0.5651,101,-1.1005
ENSG00000153291,SLC25A27,30,-0.4418,54,1.09877,16,-1.3902,24,-0.8459
ENSG00000069122,ADGRF5,17,-1.3085,51,1.05374,58,0.67953,18,-1.2449
ENSG00000146072,TNFRSF21,41,-0.1947,62,0.98325,33,-0.5257,23,-1.1862
ENSG00000146085,MMUT,35,0.23265,29,-0.0868,24,-0.3476,31,0.06156
ENSG00000112118,MCM3,13,0.60497,7,-0.7440,11,0.36376,10,0.28039
ENSG00000170915,PAQR8,73,0.21958,44,-0.9357,54,-0.2875,103,0.99086
ENSG00000096092,TMEM14A,128,0.33890,130,0.65541,56,-0.9637,60,-1.0111
ENSG00000170899,GSTA4,74,0.08888,89,0.78030,45,-0.6759,39,-1.0489
ENSG00000112146,FBXO9,119,0.59793,94,0.31443,73,-0.2382,48,-1.0124
ENSG00000012660,ELOVL5,65,0.33113,35,-1.0791,116,1.25411,65,0.35933
ENSG00000001084,GCLC,27,-0.0905,31,0.23155,53,0.98249,17,-0.9225
ENSG00000146147,MLIP,4,-1.7721,20,1.41764,3,-1.9796,10,-0.4649
ENSG00000146151,HMGCLL1,23,0.41090,19,0.12024,6,-1.6235,17,-0.0743
ENSG00000151914,DST,245,0.79350,109,-0.9345,222,0.54493,178,0.23656
ENSG00000151917,BEND6,49,0.38096,39,-0.0573,31,-0.3545,37,-0.1024
ENSG00000168116,KIAA1586,14,0.61947,10,0.05251,10,0.05199,7,-0.7053
ENSG00000112200,ZNF451,38,0.67973,24,-0.1441,23,-0.1985,21,-0.3359
ENSG00000112210,RAB23,16,-0.1669,21,0.42005,23,0.39727,12,-0.7068
ENSG00000250686,KHDRBS2-OT,5,-1.0714,10,-0.1945,13,0.38246,14,0.63326
ENSG00000112232,KHDRBS2,9,-0.7234,18,0.74093,6,-1.2943,13,-0.1535
ENSG00000118482,PHF3,57,0.54965,35,-0.4623,74,0.92378,34,-0.3624
ENSG00000230910,AL391807.1,19,-0.6731,36,0.83754,21,-0.4846,21,-0.5414
ENSG00000135298,ADGRB3,75,-0.1953,111,0.92299,41,-1.0846,52,-0.8562
ENSG00000168216,LMBRD1,115,0.59711,82,-0.0098,87,0.08731,60,-0.5894
ENSG00000082269,FAM135A,28,1.20616,14,-0.1142,8,-0.8900,9,-0.8367
ENSG00000154079,SDHAF4,26,-0.0868,35,0.84442,18,-0.6121,15,-0.9970
ENSG00000112305,SMAP1,130,0.90866,69,-0.3853,47,-0.8026,77,-0.0474
ENSG00000112309,B3GAT2,96,2.90440,5,-3.1971,30,0.20094,22,-0.3483
ENSG00000119900,OGFRL1,120,0.78826,64,-0.5036,101,0.40302,69,-0.2212
ENSG00000079841,RIMS1,108,0.72503,51,-0.8567,57,-0.3680,95,0.56320
ENSG00000185760,KCNQ5,32,-0.4584,58,1.19434,14,-1.6683,25,-0.9262
ENSG00000135314,KHDC1,8,-0.9486,20,1.12217,10,-0.5179,9,-0.7945
ENSG00000135297,MTO1,20,0.33881,18,0.22290,11,-0.6587,13,-0.3692
ENSG00000156508,EEF1A1,1889,-0.2248,1685,-0.6391,4569,1.23930,2466,0.26610
ENSG00000119899,SLC17A5,19,-0.0614,23,0.57963,25,0.39445,10,-1.1157
ENSG00000112695,COX7A2,366,-0.7057,633,0.38716,346,-0.7395,608,0.16785
ENSG00000112697,TMEM30A,265,0.61053,210,0.32118,165,-0.2116,104,-1.0598
ENSG00000118407,FILIP1,17,0.13464,19,0.54851,13,-0.2791,10,-0.8469
ENSG00000112701,SENP6,73,0.31675,54,-0.3061,113,1.00506,48,-0.4229
ENSG00000196586,MYO6,40,-0.1888,30,-0.9415,113,1.54872,53,0.35050
ENSG00000146247,PHIP,73,1.06458,30,-0.7508,63,0.69618,33,-0.3797
ENSG00000118418,HMGN3,67,-0.1895,71,-0.1614,102,0.49083,79,0.11655
ENSG00000198478,SH3BGRL2,58,0.14572,65,0.67142,44,-0.3060,29,-1.0819
ENSG00000118402,ELOVL4,69,0.84056,52,0.56873,14,-1.7344,19,-1.3962
ENSG00000083123,BCKDHB,17,0.23703,14,-0.2181,15,-0.0381,16,0.11800
ENSG00000005700,IBTK,33,0.20323,30,0.11219,45,0.68557,19,-0.7455
ENSG00000083097,DOP1A,26,0.37546,26,0.59187,5,-1.9554,14,-0.7031
ENSG00000013375,PGM3,13,-0.1573,16,0.19092,17,0.20635,13,-0.2412
ENSG00000013392,RWDD2A,18,-0.2342,26,0.74059,20,-0.1132,13,-0.8999
ENSG00000065833,ME1,40,-0.2400,51,0.33822,28,-0.7619,45,-0.0313
ENSG00000065609,SNAP91,303,0.73535,224,0.31643,151,-0.4509,107,-1.1166
ENSG00000203877,RIPPLY2,22,0.26559,23,0.55275,6,-1.6838,14,-0.5636
ENSG00000135324,MRAP2,40,1.35258,16,-0.4491,30,0.65765,9,-1.3773
ENSG00000135318,NT5E,14,0.24757,8,-0.8969,23,0.96075,15,0.41981
ENSG00000135317,SNX14,41,0.37711,36,0.26064,36,0.09715,21,-0.8058
ENSG00000135316,SYNCRIP,59,0.37939,38,-0.5507,80,0.85033,47,-0.0229
ENSG00000203875,SNHG5,71,0.17516,40,-1.1515,162,1.54314,76,0.33441
ENSG00000188994,ZNF292,62,0.92249,31,-0.4841,38,0.03420,33,-0.2152
ENSG00000111850,SMIM8,15,-0.2197,21,0.64013,6,-1.4353,14,-0.3112
ENSG00000164414,SLC35A1,26,0.39501,22,0.18587,29,0.54792,11,-1.0066
ENSG00000146282,RARS2,8,-0.4581,12,0.35968,14,0.34021,9,-0.3465
ENSG00000135336,ORC3,26,0.12688,28,0.52855,17,-0.5337,16,-0.6914
ENSG00000135334,AKIRIN2,78,-0.3330,118,0.73925,77,-0.3259,64,-0.7026
ENSG00000118432,CNR1,58,-1.0214,162,1.62108,25,-2.1887,58,-1.0812
ENSG00000111880,RNGTT,24,0.60899,18,0.19797,6,-1.4344,13,-0.4198
ENSG00000146278,PNRC1,62,-0.4521,72,-0.3273,226,1.72820,64,-0.4379
ENSG00000154548,SRSF12,18,0.43192,17,0.47981,2,-2.5873,11,-0.5047
ENSG00000198833,UBE2J1,32,0.02246,32,0.10187,50,0.75530,22,-0.5980
ENSG00000025039,RRAGD,18,-0.8815,40,0.82073,26,-0.2583,24,-0.4796
ENSG00000135299,ANKRD6,27,-0.1962,41,1.04022,17,-0.8926,16,-1.1338
ENSG00000083099,LYRM2,60,0.19238,57,0.18063,37,-0.5718,49,-0.1986
ENSG00000112159,MDN1,45,1.30409,20,-0.3361,9,-1.2846,17,-0.4937
ENSG00000118412,CASP8AP2,25,1.26428,11,-0.3609,6,-1.1128,10,-0.4387
ENSG00000135341,MAP3K7,37,0.37411,34,0.43735,23,-0.4192,18,-0.8586
ENSG00000172461,FUT9,90,0.91821,48,-0.3184,36,-0.6495,49,-0.1919
ENSG00000014123,UFL1,28,-0.0679,28,-0.1054,33,0.22225,30,0.09209
ENSG00000123545,NDUFAF4,84,0.51377,70,0.30777,36,-0.8335,44,-0.6400
ENSG00000186231,KLHL32,30,1.24815,12,-0.6707,15,-0.0638,13,-0.3083
ENSG00000184486,POU3F2,15,-0.3835,19,-0.1189,4,-2.2006,29,0.80649
ENSG00000146267,FAXC,50,0.13401,59,0.80939,21,-1.1745,26,-0.9793
ENSG00000132423,COQ3,16,-0.2920,24,0.71923,10,-0.9564,15,-0.4815
ENSG00000132424,PNISR,119,0.70907,67,-0.4900,79,-0.0238,82,0.04302
ENSG00000112237,CCNC,30,-0.1147,37,0.49990,17,-0.9364,27,-0.3008
ENSG00000112249,ASCC3,12,0.13076,9,-0.5856,18,0.77976,13,0.26132
ENSG00000164418,GRIK2,41,0.82260,28,0.15337,18,-0.5362,16,-0.8820
ENSG00000085382,HACE1,31,0.34340,29,0.45684,17,-0.5720,16,-0.7916
ENSG00000085377,PREP,19,-0.6210,37,0.95039,33,0.24469,14,-1.1741
ENSG00000057663,ATG5,34,0.34409,34,0.58832,23,-0.2920,14,-1.1851
ENSG00000272398,CD24,186,2.78789,24,-1.7871,59,0.15440,22,-1.5309
ENSG00000130349,MTRES1,23,0.00754,24,0.19389,22,-0.0004,19,-0.2770
ENSG00000112320,SOBP,194,0.52135,145,0.00111,113,-0.3884,122,-0.3106
ENSG00000025796,SEC63,88,0.04405,97,0.37759,62,-0.4980,70,-0.3835
ENSG00000081087,OSTM1,45,0.44100,38,0.21236,36,0.02794,23,-0.7553
ENSG00000112333,NR2E1,7,-0.3676,5,-1.2487,7,-0.2472,17,1.57616
ENSG00000112335,SNX3,307,-0.3891,466,0.60699,328,-0.2554,298,-0.4781
ENSG00000118689,FOXO3,95,0.67025,64,-0.0674,75,0.20358,46,-0.6471
ENSG00000080546,SESN1,48,-0.0873,68,1.03879,16,-1.6613,28,-1.0217
ENSG00000135535,CD164,43,0.27877,31,-0.4192,73,1.10106,31,-0.2945
ENSG00000135596,MICAL1,15,0.48112,12,0.17641,12,0.05231,7,-0.7535
ENSG00000155085,AK9,27,0.75995,10,-1.2363,22,0.33935,24,0.66564
ENSG00000112367,FIG4,25,-0.0612,33,0.72105,12,-1.1446,19,-0.6298
ENSG00000146360,GPR6,5,-1.7766,27,2.25500,6,-1.5238,5,-1.7990
ENSG00000112290,WASF1,220,-0.0577,314,1.16080,93,-1.3537,103,-1.3803
ENSG00000168438,CDC40,56,-0.0700,75,0.87859,35,-0.7665,33,-1.0157
ENSG00000155111,CDK19,37,0.39549,30,0.01420,38,0.39577,21,-0.5790
ENSG00000123505,AMD1,95,-0.3983,151,0.73657,105,-0.2268,83,-0.6900
ENSG00000155115,GTF3C6,60,-0.2403,65,-0.1561,92,0.46417,75,0.15587
ENSG00000197498,RPF2,23,-0.6570,35,0.07338,35,0.04972,39,0.28425
ENSG00000009413,REV3L,16,0.11877,12,-0.5172,23,0.73161,16,0.21607
ENSG00000056972,TRAF3IP2,4,-1.5548,11,0.09974,17,0.80613,12,0.23548
ENSG00000010810,FYN,125,0.24241,104,-0.1337,145,0.45949,96,-0.2350
ENSG00000074935,TUBE1,15,0.52112,11,-0.0864,15,0.44044,8,-0.5817
ENSG00000203778,FAM229B,47,-0.5117,72,0.40354,52,-0.2973,61,-0.0889
ENSG00000277443,MARCKS,438,0.27222,380,0.04132,401,0.10639,314,-0.3338
ENSG00000196591,HDAC2,86,0.38304,76,0.29747,74,0.11929,42,-0.8961
ENSG00000178425,NT5DC1,18,0.44414,13,-0.2358,20,0.58731,11,-0.3552
ENSG00000187189,TSPYL4,263,0.26957,291,0.85286,129,-0.8563,103,-1.3690
ENSG00000189241,TSPYL1,797,0.48190,732,0.59399,309,-1.0404,335,-1.0600
ENSG00000111832,RWDD1,89,0.17153,70,-0.3766,129,0.75935,80,-0.0177
ENSG00000153975,ZUP1,15,0.29469,16,0.79599,10,-0.3357,5,-1.5647
ENSG00000196911,KPNA5,53,0.66872,33,-0.2603,36,-0.0215,32,-0.2279
ENSG00000047932,GOPC,58,0.47435,50,0.33013,19,-1.2723,34,-0.5132
ENSG00000153989,NUS1,45,0.05918,46,0.16372,59,0.48966,32,-0.5445
ENSG00000196376,SLC35F1,129,2.61208,14,-2.1085,28,-0.4934,31,-0.4060
ENSG00000111860,CEP85L,19,0.93491,8,-0.8698,12,0.16153,12,0.20403
ENSG00000111875,ASF1A,21,-0.3546,26,0.03044,35,0.48801,25,-0.0279
ENSG00000111879,FAM184A,30,-0.2214,40,0.48902,14,-1.3357,32,-0.1188
ENSG00000111885,MAN1A1,10,-2.8002,101,2.30779,38,-0.6967,21,-1.8063
ENSG00000152661,GJA1,292,0.16473,128,-1.6539,360,0.48466,492,1.37033
ENSG00000025156,HSF2,21,0.17372,23,0.71608,12,-0.6426,10,-1.0423
ENSG00000111897,SERINC1,1000,0.58234,803,0.31853,529,-0.4860,444,-0.8769
ENSG00000164434,FABP7,87,-1.0952,192,0.37701,160,-0.0911,184,0.15594
ENSG00000172594,SMPDL3A,19,0.47736,16,0.28687,15,0.05886,8,-0.9615
ENSG00000146352,CLVS2,100,1.16640,53,-0.0326,31,-0.8380,31,-0.9466
ENSG00000188580,NKAIN2,87,0.78887,61,0.25696,39,-0.5406,31,-1.0344
ENSG00000111907,TPD52L1,59,0.06117,36,-1.0927,97,0.85509,84,0.79810
ENSG00000111906,HDDC2,91,-0.4760,120,-0.0152,120,-0.0059,141,0.32054
ENSG00000111912,NCOA7,231,0.71373,174,0.33554,113,-0.5048,84,-1.0958
ENSG00000111911,HINT3,168,0.69123,115,0.00782,83,-0.4933,89,-0.4708
ENSG00000066651,TRMT11,21,0.55982,15,-0.0460,15,-0.0568,12,-0.4157
ENSG00000146374,RSPO3,54,3.76350,2,-3.3255,6,-1.0775,6,-1.0690
ENSG00000118518,RNF146,86,0.76979,57,0.03900,60,0.09374,34,-0.9116
ENSG00000093144,ECHDC1,30,-0.7382,58,0.65068,39,-0.3274,41,-0.2876
ENSG00000189367,KIAA0408,157,0.90465,102,0.18148,46,-1.1159,59,-0.8516
ENSG00000214338,SOGA3,29,1.62552,9,-0.7077,4,-1.6851,10,-0.3166
ENSG00000152894,PTPRK,45,-0.1823,65,0.88780,44,-0.1801,25,-1.1999
ENSG00000079819,EPB41L2,54,-0.4866,59,-0.5483,172,1.42509,79,0.17014
ENSG00000118507,AKAP7,47,1.13627,15,-1.2606,27,0.12475,31,0.43052
ENSG00000118523,CCN2,13,-0.6191,1,-4.9180,174,5.07345,7,-1.6007
ENSG00000079931,MOXD1,23,0.08662,24,0.26092,16,-0.4691,19,-0.2569
ENSG00000079950,STX7,136,0.77785,84,-0.1648,79,-0.1781,71,-0.4257
ENSG00000146409,SLC18B1,28,0.52402,12,-1.3382,49,1.38138,25,0.37454
ENSG00000112306,RPS12,768,-0.4197,674,-0.9400,2127,1.27209,1367,0.67455
ENSG00000028839,TBPL1,38,-0.3518,61,0.97503,24,-1.0018,29,-0.8258
ENSG00000118515,SGK1,60,0.39117,39,-0.5540,108,1.32078,39,-0.3971
ENSG00000112339,HBS1L,57,0.09408,54,-0.0145,33,-0.7569,60,0.19044
ENSG00000135541,AHI1,64,1.02670,32,-0.3489,23,-0.7230,32,-0.2539
ENSG00000029363,BCLAF1,137,0.40488,109,-0.0146,142,0.41420,81,-0.5531
ENSG00000135525,MAP7,39,-0.8813,79,0.54408,65,-0.0311,60,-0.1813
ENSG00000197442,MAP3K5,30,-0.2237,43,0.67595,21,-0.7745,26,-0.5231
ENSG00000027697,IFNGR1,36,0.31558,18,-1.1996,124,2.51737,18,-0.8610
ENSG00000112379,ARFGEF3,172,0.19075,183,0.54242,96,-0.7278,104,-0.7106
ENSG00000051620,HEBP2,30,-0.0120,21,-0.8757,70,1.36548,36,0.30691
ENSG00000024862,CCDC28A,66,0.48205,56,0.33612,50,-0.0091,28,-1.0242
ENSG00000135597,REPS1,25,0.08178,23,0.00643,24,0.02133,22,-0.0801
ENSG00000146386,ABRACL,17,-0.8538,41,1.14584,29,0.00571,15,-1.1833
ENSG00000112406,HECA,50,1.27509,20,-0.6426,21,-0.2910,22,-0.2899
ENSG00000164442,CITED2,44,0.11703,50,0.66143,25,-0.7305,26,-0.8380
ENSG00000009844,VTA1,68,0.71589,46,0.05758,28,-0.7545,35,-0.4917
ENSG00000010818,HIVEP2,69,0.27156,63,0.22879,73,0.35018,38,-0.7847
ENSG00000146416,AIG1,99,0.85972,55,-0.3249,76,0.33688,46,-0.5372
ENSG00000034693,PEX3,10,-0.0318,10,0.07056,10,-0.0877,10,-0.0360
ENSG00000001036,FUCA2,11,-0.2796,11,-0.4318,38,1.71016,11,-0.3831
ENSG00000112419,PHACTR2,24,0.29577,20,0.01716,30,0.66031,14,-0.6592
ENSG00000135521,LTV1,17,-0.1314,21,0.44746,15,-0.2593,14,-0.4323
ENSG00000169976,SF3B5,88,-0.1681,107,0.28128,109,0.18502,80,-0.3558
ENSG00000152818,UTRN,29,0.27387,17,-0.8976,61,1.46549,26,0.04071
ENSG00000112425,EPM2A,24,1.59412,6,-1.2925,9,-0.2153,11,0.08350
ENSG00000235652,AL356599.1,13,0.22072,12,0.13589,8,-0.6574,11,-0.1342
ENSG00000152822,GRM1,29,0.13343,38,1.28400,12,-1.1996,8,-2.0789
ENSG00000164506,STXBP5,71,0.17322,78,0.64712,33,-1.0127,41,-0.7798
ENSG00000111961,SASH1,56,0.57317,19,-1.6852,79,1.07833,61,0.83216
ENSG00000055208,TAB2,27,-0.2084,30,-0.0832,63,1.15170,24,-0.4256
