Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000100319,ZMAT5,2,-3.5511,31,0.42288,41,0.87329,48,1.14507,19,-0.3259,13,-0.8704,9,-1.3920,44,1.00691,19,-0.3714,21,-0.1996
ENSG00000184076,UQCR10,670,0.23723,330,-0.8563,545,-0.0870,546,-0.0859,556,-0.0603,481,-0.2804,629,0.13739,559,-0.0480,628,0.14641,683,0.29354
ENSG00000100325,ASCC2,8,-0.4323,22,1.25617,20,1.09252,0,-3.9263,12,0.26581,27,1.56198,12,0.22557,1,-2.8014,5,-1.1167,4,-1.3945
ENSG00000100330,MTMR3,81,1.76092,27,-0.0715,32,0.20192,1,-3.9739,22,-0.3977,26,-0.0895,15,-0.8961,42,0.65030,22,-0.4274,26,-0.1352
ENSG00000099992,TBC1D10A,2,-2.9140,2,-2.8817,30,1.08561,29,1.03625,18,0.36255,21,0.50342,16,0.07134,4,-1.8198,14,-0.0734,13,-0.2127
ENSG00000099995,SF3A1,2,-4.6751,45,-0.1962,44,-0.2434,51,-0.0026,50,-0.0399,69,0.46545,59,0.20332,67,0.41291,64,0.39199,51,-0.0106
ENSG00000100003,SEC14L2,51,0.82970,26,-0.2074,16,-0.9712,0,-5.1670,38,0.37778,39,0.38279,28,-0.1057,15,-1.0737,41,0.53317,30,-0.0068
ENSG00000128242,GAL3ST1,2,-2.8625,99,3.65483,38,1.57997,2,-2.8792,11,-0.4895,4,-1.8657,2,-2.6203,0,-4.0933,3,-2.3036,7,-1.1616
ENSG00000100029,PES1,2,-3.4775,26,0.25031,38,0.83644,1,-4.6120,18,-0.3421,39,0.88267,32,0.57120,9,-1.4047,25,0.18419,29,0.44993
ENSG00000184792,OSBP2,55,1.00562,20,-0.5914,1,-4.4900,84,1.72562,16,-0.9734,3,-3.0605,16,-0.9142,21,-0.5061,49,0.90464,26,-0.1817
ENSG00000133422,MORC2,2,-2.3225,8,-0.3089,2,-2.1968,0,-3.8802,13,0.41732,16,0.78571,15,0.64256,13,0.44236,14,0.55104,9,-0.0552
ENSG00000253352,TUG1,2,-3.3689,23,0.18923,40,1.03448,24,0.21428,25,0.32052,33,0.74130,20,-0.0355,17,-0.2709,18,-0.1911,11,-0.9359
ENSG00000198832,SELENOM,262,0.05296,185,-0.4831,378,0.63475,257,0.01791,223,-0.2159,268,0.08616,205,-0.3330,275,0.12800,277,0.14974,234,-0.1380
ENSG00000185133,INPP5J,59,1.70605,3,-2.7637,2,-3.3594,0,-4.9450,10,-1.1019,36,0.85429,16,-0.4343,20,-0.0992,28,0.50768,30,0.62220
ENSG00000138942,RNF185,2,-3.0742,32,1.04706,22,0.45059,7,-1.2057,13,-0.4148,21,0.33605,14,-0.2952,8,-1.0033,25,0.68134,18,0.08579
ENSG00000100100,PIK3IP1,2,-3.8115,64,1.32548,85,1.83918,6,-2.2977,27,-0.0621,37,0.43234,27,-0.0530,14,-1.0733,23,-0.3370,16,-0.9266
ENSG00000100105,PATZ1,2,-2.9484,38,1.47123,48,1.90601,9,-0.8014,15,-0.0354,9,-0.8518,11,-0.4466,2,-2.9295,20,0.42870,5,-1.5582
ENSG00000185721,DRG1,38,-0.3561,32,-0.5942,50,0.06979,8,-2.6695,29,-0.8041,81,0.83729,104,1.25915,51,0.08909,46,-0.0641,54,0.20673
ENSG00000184708,EIF4ENIF1,24,-0.3844,16,-1.0003,30,-0.0171,30,-0.0414,16,-1.0455,52,0.83431,34,0.16982,15,-1.0375,36,0.24658,48,0.76894
ENSG00000241878,PISD,79,0.96559,12,-1.8987,17,-1.3781,15,-1.5914,22,-1.1156,74,0.84229,54,0.35284,29,-0.6245,55,0.40896,65,0.72335
ENSG00000183530,PRR14L,2,-2.7513,15,0.14945,10,-0.4343,0,-4.1707,15,0.19609,22,0.81086,15,0.17787,3,-2.0348,23,0.93363,15,0.23931
ENSG00000100150,DEPDC5,2,-2.8871,8,-0.9457,1,-3.1244,7,-1.0433,7,-1.0832,14,-0.0562,15,0.07001,60,2.43043,17,0.29235,17,0.20547
ENSG00000128245,YWHAH,1064,-0.3458,123,-3.5380,297,-2.2507,898,-0.6046,913,-0.6236,1673,0.36162,2342,0.90997,1802,0.48125,1852,0.58423,1783,0.51401
ENSG00000100220,RTCB,22,-1.3272,60,0.21291,40,-0.4196,52,-0.0333,39,-0.5027,59,0.16476,102,1.05295,68,0.40707,64,0.33744,39,-0.5140
ENSG00000100225,FBXO7,64,0.24009,168,1.88329,68,0.33292,34,-0.7070,41,-0.4902,62,0.20653,29,-0.9822,62,0.18771,36,-0.6915,36,-0.6942
ENSG00000100234,TIMP3,38,-0.7460,38,-0.7339,384,3.44276,31,-1.0552,86,0.58483,19,-1.7741,5,-3.5066,22,-1.5702,33,-1.0331,14,-2.2508
ENSG00000133424,LARGE1,2,-5.1711,14,-2.4955,21,-1.8819,122,0.79182,55,-0.4999,150,1.13422,158,1.21760,72,-0.0531,54,-0.5440,106,0.62359
ENSG00000100281,HMGXB4,2,-2.2546,18,1.05461,9,0.00335,1,-3.1679,12,0.40153,1,-2.6384,10,0.12302,18,1.04630,5,-0.9163,14,0.66886
ENSG00000100284,TOM1,2,-4.2785,22,-0.8665,56,0.56135,19,-1.0984,34,-0.2055,49,0.37371,64,0.80136,40,0.05020,39,0.01995,53,0.54362
ENSG00000100302,RASD2,2,-3.2348,2,-2.8645,5,-1.9141,27,0.59392,15,-0.3525,23,0.33786,36,1.04919,29,0.66278,26,0.54329,19,-0.0035
ENSG00000100320,RBFOX2,31,-1.8720,10,-3.4774,69,-0.7069,42,-1.4454,98,-0.1873,141,0.39741,172,0.71476,132,0.29119,186,0.95482,130,0.29149
ENSG00000128335,APOL2,13,-1.8455,16,-1.5103,18,-1.3829,39,-0.2229,47,0.08212,45,-0.0009,59,0.44583,36,-0.3137,69,0.77957,61,0.55133
ENSG00000100345,MYH9,3,-4.0193,64,0.32240,109,1.20165,2,-4.2521,55,0.09249,50,-0.0734,55,0.09530,47,-0.1580,70,0.50802,48,-0.1252
ENSG00000100348,TXN2,168,1.24067,77,-0.0311,72,-0.1353,42,-0.9308,76,-0.0490,75,-0.0670,76,-0.0359,103,0.44367,77,-0.0146,48,-0.7923
ENSG00000100350,FOXRED2,2,-4.2887,17,-1.2125,60,0.68219,3,-3.7089,49,0.37254,104,1.60186,37,-0.1053,48,0.31915,28,-0.5442,43,0.14527
ENSG00000100353,EIF3D,73,0.62090,65,0.44293,60,0.31531,29,-0.8019,44,-0.1967,38,-0.3808,56,0.20892,39,-0.3707,47,-0.0885,49,-0.0027
ENSG00000100360,IFT27,2,-4.4360,43,-0.0141,22,-1.0278,82,1.01546,34,-0.3919,49,0.19131,53,0.32041,42,-0.0701,38,-0.2080,64,0.66788
ENSG00000100362,PVALB,2,-3.2086,0,-4.4948,0,-7.9141,0,-4.7214,27,0.66760,0,-4.4262,12,-0.6160,18,-0.0261,42,1.55841,34,1.09667
ENSG00000128311,TST,2,-3.4083,74,2.11408,80,2.27733,0,-4.9578,33,0.77079,7,-1.5966,2,-2.9739,6,-1.9016,11,-1.0028,8,-1.5727
ENSG00000128309,MPST,2,-3.3069,84,2.50417,50,1.50810,19,-0.0749,16,-0.3189,10,-1.0051,6,-1.7312,14,-0.5550,13,-0.6742,7,-1.5571
ENSG00000100379,KCTD17,2,-5.1133,29,-1.3129,42,-0.7648,45,-0.6536,71,0.03196,109,0.71052,90,0.40154,53,-0.4083,103,0.68254,94,0.52345
ENSG00000166897,ELFN2,2,-3.6133,3,-3.0737,16,-0.6154,2,-3.4133,30,0.36297,62,1.52239,22,-0.1881,44,0.91932,24,-0.0496,30,0.34579
ENSG00000128283,CDC42EP1,2,-3.8015,259,4.09257,80,1.40927,17,-1.0591,20,-0.8034,8,-2.1425,1,-4.3801,7,-2.3610,4,-3.2477,7,-2.2955
ENSG00000100083,GGA1,2,-4.0378,24,-0.4701,27,-0.3228,87,1.60241,29,-0.1834,38,0.22087,44,0.44027,30,-0.1375,33,-0.0042,26,-0.3906
ENSG00000241360,PDXP,234,-0.2458,34,-3.0990,105,-1.4519,270,-0.0259,231,-0.2851,339,0.33571,304,0.16217,347,0.37323,356,0.45471,378,0.56789
ENSG00000100097,LGALS1,73,-2.1363,289,-0.0850,501,0.79418,450,0.61829,303,-0.0090,177,-0.8351,766,1.51989,198,-0.6672,164,-1.0076,289,-0.0939
ENSG00000273899,NOL12,2,-2.9813,28,0.92660,18,0.20313,31,1.09789,14,-0.1725,24,0.67922,30,1.03891,9,-0.8388,9,-0.8141,7,-1.2104
ENSG00000100106,TRIOBP,2,-2.3697,16,0.69045,31,1.85210,0,-3.9270,18,1.06178,5,-0.9472,6,-0.7276,8,-0.3220,6,-0.7804,7,-0.6139
ENSG00000189060,H1F0,2,-4.3413,44,-0.0351,39,-0.2102,55,0.31037,42,-0.1026,67,0.63492,36,-0.3180,56,0.33430,51,0.22531,49,0.14548
ENSG00000100116,GCAT,2,-3.8549,22,-0.4471,48,0.79287,4,-2.8341,34,0.27695,27,-0.0831,48,0.80868,14,-1.0803,46,0.82084,26,-0.1943
ENSG00000100124,ANKRD54,23,-0.1180,16,-0.6643,56,1.29084,13,-0.9706,16,-0.7604,27,0.12891,39,0.68942,18,-0.4847,34,0.49341,18,-0.5616
ENSG00000100129,EIF3L,104,0.43135,77,-0.0426,113,0.55431,64,-0.3367,60,-0.4687,79,-0.0122,57,-0.5005,69,-0.2235,82,0.06400,92,0.26001
ENSG00000100142,POLR2F,2,-5.3787,204,1.26896,106,0.20056,106,0.20317,93,-0.0003,66,-0.5445,83,-0.1881,111,0.27120,90,-0.0556,85,-0.1649
ENSG00000100146,SOX10,51,0.23429,230,3.00055,113,1.55501,12,-1.9586,39,-0.1915,11,-2.0586,6,-2.9153,35,-0.3319,9,-2.4468,8,-2.5212
ENSG00000100151,PICK1,13,-1.0422,33,0.31289,23,-0.2153,16,-0.7555,20,-0.4394,28,0.08488,28,0.05446,20,-0.4707,48,1.03581,25,-0.0894
ENSG00000184381,PLA2G6,2,-3.5343,32,0.51407,35,0.65490,30,0.42123,18,-0.3888,38,0.76547,11,-1.1453,19,-0.3144,22,-0.0782,27,0.25310
ENSG00000198792,TMEM184B,2,-5.3137,84,0.06540,142,0.92260,84,0.06749,63,-0.3953,85,0.09212,107,0.44953,101,0.36413,86,0.11366,70,-0.2261
ENSG00000213923,CSNK1E,90,0.10480,103,0.31592,107,0.37927,8,-3.3687,66,-0.4063,94,0.17017,104,0.33202,74,-0.1886,104,0.36821,87,0.05052
ENSG00000168135,KCNJ4,80,0.30701,2,-4.9593,10,-2.7055,33,-1.0380,44,-0.6643,78,0.26874,85,0.39577,40,-0.7437,141,1.42546,79,0.30834
ENSG00000100201,DDX17,107,-0.7112,219,0.40639,283,0.82251,101,-0.7943,175,0.05595,191,0.18624,149,-0.2010,130,-0.4098,169,-0.0093,168,-0.0136
ENSG00000100211,CBY1,2,-2.7121,23,0.86956,24,0.99749,3,-2.2191,11,-0.2256,12,-0.1168,14,0.09107,6,-1.1286,12,-0.1595,20,0.72358
ENSG00000100216,TOMM22,133,0.89336,47,-0.7498,60,-0.3746,54,-0.5422,82,0.13008,50,-0.6308,87,0.19797,81,0.09510,79,0.06200,79,0.05293
ENSG00000100221,JOSD1,2,-4.4926,25,-0.8700,30,-0.6477,79,0.90041,37,-0.3462,48,0.10325,34,-0.4356,71,0.71993,59,0.45668,54,0.29005
ENSG00000100226,GTPBP1,2,-3.6359,35,0.54653,25,-0.0090,82,2.01344,14,-0.8747,15,-0.7862,18,-0.4500,17,-0.5430,27,0.14249,23,-0.1408
ENSG00000100242,SUN2,86,-0.2767,408,2.39578,186,0.95541,18,-2.5545,73,-0.5612,56,-0.9291,81,-0.3546,76,-0.4630,62,-0.8159,76,-0.4952
ENSG00000100246,DNAL4,2,-4.3939,10,-2.0538,19,-1.1876,67,0.72737,26,-0.7812,31,-0.4717,119,1.71924,42,0.00354,38,-0.1814,65,0.77181
ENSG00000221890,NPTXR,49,-2.6357,30,-3.3506,20,-3.9463,254,-0.1836,183,-0.7325,89,-1.7643,547,1.05025,252,-0.1928,437,0.75624,618,1.45256
ENSG00000183741,CBX6,212,0.52593,68,-1.2248,85,-0.8911,194,0.38366,184,0.32309,166,0.13020,135,-0.1825,182,0.28139,117,-0.4382,168,0.16985
ENSG00000100307,CBX7,22,-1.1269,43,-0.1388,24,-1.0176,5,-3.2539,59,0.40980,41,-0.2143,71,0.66484,72,0.67870,59,0.41471,47,-0.0022
ENSG00000100311,PDGFB,2,-2.9743,6,-1.3753,12,-0.4077,32,1.13900,11,-0.5831,10,-0.5935,28,0.94823,26,0.80832,18,0.28223,14,-0.1992
ENSG00000100316,RPL3,577,-0.2043,999,0.66683,731,0.16618,577,-0.2021,847,0.44224,443,-0.6094,506,-0.4044,783,0.27493,505,-0.4390,614,-0.1158
ENSG00000100321,SYNGR1,312,0.42939,29,-3.1420,63,-1.9851,186,-0.3778,158,-0.6722,234,-0.0296,397,0.81908,240,0.01302,330,0.57287,329,0.56840
ENSG00000100324,TAB1,2,-2.6014,20,0.78779,11,-0.1608,0,-4.1564,11,-0.0952,16,0.46380,29,1.43327,7,-0.8510,15,0.43011,9,-0.5061
ENSG00000128268,MGAT3,59,-0.0032,45,-0.4363,17,-1.8225,55,-0.1140,40,-0.6566,53,-0.1663,40,-0.5924,66,0.17534,88,0.68828,90,0.74216
ENSG00000100335,MIEF1,2,-3.4365,21,-0.0587,14,-0.6179,20,-0.1052,21,-0.0456,23,0.06940,31,0.58865,9,-1.3402,35,0.87213,24,0.18991
ENSG00000128272,ATF4,92,-0.7701,174,0.21805,135,-0.1761,61,-1.3849,138,-0.1639,144,-0.0766,198,0.42502,153,0.01889,232,0.75621,137,-0.1698
ENSG00000187051,RPS19BP1,153,0.02029,150,-0.0054,194,0.39604,68,-1.2101,164,0.14228,125,-0.2938,175,0.23620,143,-0.0787,156,0.05642,156,0.06201
ENSG00000100346,CACNA1I,2,-3.5203,0,-9.6803,6,-2.0354,0,-4.8149,17,-0.5088,31,0.45915,29,0.36155,23,0.02500,43,1.16330,43,1.16398
ENSG00000100354,TNRC6B,2,-4.6699,68,0.43646,50,-0.0339,81,0.73292,53,0.07327,63,0.32046,42,-0.2993,48,-0.1163,54,0.09412,49,-0.0853
ENSG00000239900,ADSL,2,-3.3803,19,-0.6182,28,0.01991,25,-0.1694,22,-0.4054,36,0.39699,31,0.15854,37,0.42790,30,0.11608,41,0.66330
ENSG00000100359,SGSM3,2,-4.6182,25,-1.0130,45,-0.1405,114,1.36078,43,-0.2419,53,0.11474,51,0.04896,71,0.56518,49,0.00257,48,-0.0300
ENSG00000196588,MRTFA,2,-4.2940,11,-1.8559,18,-1.1639,53,0.47756,26,-0.7003,81,1.16050,56,0.56289,77,1.07873,35,-0.2068,46,0.27577
ENSG00000128285,MCHR1,2,-2.5067,1,-3.2314,3,-1.7967,3,-1.7523,7,-0.6398,11,0.02529,17,0.68109,1,-3.2946,33,2.15583,13,0.19881
ENSG00000100372,SLC25A17,2,-3.4338,23,0.12454,16,-0.4838,19,-0.1638,14,-0.7414,32,0.63838,16,-0.4895,22,0.00499,38,1.00494,24,0.17336
ENSG00000100380,ST13,26,-3.0481,362,0.89844,352,0.85507,202,-0.0340,178,-0.2461,160,-0.3996,196,-0.0845,257,0.34360,207,0.00086,181,-0.2257
ENSG00000196236,XPNPEP3,2,-2.3647,16,0.66286,16,0.71356,29,1.69269,14,0.49996,8,-0.3065,6,-0.7687,1,-3.4137,11,0.11258,3,-1.8269
ENSG00000100387,RBX1,187,-0.4064,333,0.49781,277,0.20605,155,-0.6901,202,-0.3058,224,-0.1277,297,0.31633,278,0.21074,205,-0.2816,296,0.34469
ENSG00000100393,EP300,2,-3.4966,28,0.34916,24,0.07129,17,-0.3885,28,0.35404,35,0.67749,9,-1.3105,34,0.64387,14,-0.7101,30,0.48136
ENSG00000100395,L3MBTL2,123,1.92339,15,-1.4668,23,-0.8285,23,-0.8148,21,-0.9812,41,0.08123,36,-0.1102,22,-0.8367,33,-0.3068,59,0.72244
ENSG00000100399,CHADL,2,-3.7017,146,3.14825,52,1.10515,17,-0.6450,21,-0.3688,20,-0.3911,1,-3.8945,14,-0.9476,12,-1.1723,10,-1.4767
ENSG00000100401,RANGAP1,77,-0.9689,94,-0.6704,92,-0.7024,177,0.29958,104,-0.5718,234,0.75144,225,0.68452,161,0.14476,160,0.15637,157,0.11685
ENSG00000100403,ZC3H7B,2,-3.8099,51,0.61647,46,0.45707,10,-1.8883,48,0.54701,33,-0.0852,27,-0.3905,55,0.73636,22,-0.7337,44,0.39715
ENSG00000167074,TEF,96,0.89881,23,-1.2634,23,-1.2730,52,-0.0693,39,-0.5422,67,0.31155,47,-0.2217,48,-0.2073,78,0.61903,60,0.15158
ENSG00000183864,TOB2,2,-3.9895,90,1.72181,119,2.25912,41,0.39566,29,-0.1372,31,-0.0351,10,-1.6867,9,-1.7975,13,-1.4582,14,-1.3303
ENSG00000100410,PHF5A,2,-3.5945,46,1.03675,32,0.44084,23,-0.0996,20,-0.2837,16,-0.5805,31,0.41207,16,-0.5747,23,-0.1040,30,0.39673
ENSG00000100412,ACO2,141,-0.7611,157,-0.6027,316,0.48502,263,0.19126,246,0.09493,207,-0.1822,186,-0.3468,220,-0.0818,188,-0.3530,332,0.63057
ENSG00000100413,POLR3H,64,-0.0037,31,-1.1090,60,-0.1149,44,-0.5894,61,-0.0908,77,0.28204,80,0.32839,86,0.45379,67,0.05226,71,0.15670
ENSG00000172346,CSDC2,2,-2.5183,5,-1.1356,0,-6.6845,16,0.58624,14,0.38483,4,-1.4965,6,-0.8696,17,0.59693,27,1.65143,7,-0.7512
ENSG00000100417,PMM1,122,0.78755,44,-0.7959,66,-0.1797,65,-0.2011,56,-0.4535,72,-0.0401,105,0.54587,44,-0.7824,104,0.59539,63,-0.2834
ENSG00000100418,DESI1,27,-0.7338,59,0.44182,90,1.14407,26,-0.7862,43,-0.0608,38,-0.2406,34,-0.3875,27,-0.7514,62,0.60267,32,-0.5386
ENSG00000196419,XRCC6,17,-3.3726,125,-0.4439,177,0.09295,191,0.21286,104,-0.7792,191,0.21300,202,0.30176,277,0.80919,182,0.14911,209,0.38960
ENSG00000100138,SNU13,368,0.27305,150,-1.1000,221,-0.5183,184,-0.7947,235,-0.4626,317,0.03727,421,0.48677,486,0.71890,365,0.28269,340,0.15794
ENSG00000198911,SREBF2,11,-3.8973,85,-0.9229,97,-0.7209,320,1.17211,110,-0.5740,172,0.15818,202,0.41494,135,-0.2202,212,0.55062,177,0.22375
ENSG00000205704,LINC00634,2,-4.2617,10,-2.0008,41,0.09832,33,-0.2552,53,0.57338,52,0.47579,57,0.62916,34,-0.1741,37,-0.0540,45,0.26528
ENSG00000100167,SEPTIN3,327,0.21722,61,-2.3052,160,-0.8820,183,-0.6805,308,0.13532,308,0.12524,404,0.55511,298,0.07259,282,-0.0155,390,0.55259
ENSG00000183172,SMDT1,146,-0.1435,147,-0.1403,226,0.54352,130,-0.3318,183,0.22880,130,-0.3285,159,-0.0139,171,0.09909,148,-0.1402,158,-0.0263
ENSG00000184983,NDUFA6,241,0.57378,104,-0.7313,141,-0.2618,88,-0.9788,175,0.07402,77,-1.1844,185,0.15548,272,0.77198,188,0.19853,172,0.04724
ENSG00000100207,TCF20,2,-3.4640,12,-0.9454,9,-1.3195,20,-0.1774,20,-0.1502,32,0.57923,27,0.30806,46,1.18561,26,0.31597,23,0.07950
ENSG00000189306,RRP7A,20,-1.3464,37,-0.4070,52,0.10134,87,0.91953,40,-0.3309,65,0.44584,60,0.31591,51,0.05634,42,-0.2341,49,0.01358
ENSG00000100227,POLDIP3,28,-0.0225,46,0.79761,41,0.58831,7,-2.0415,32,0.24666,38,0.48766,21,-0.4662,24,-0.2186,25,-0.1938,22,-0.3673
ENSG00000100243,CYB5R3,178,0.31262,194,0.45117,226,0.69557,84,-0.8363,132,-0.1653,133,-0.1407,135,-0.1217,176,0.29174,159,0.14215,94,-0.7133
ENSG00000242247,ARFGAP3,3,-3.0596,30,0.38436,60,1.55071,17,-0.4927,17,-0.4941,27,0.21906,33,0.53964,9,-1.3613,30,0.43289,15,-0.7012
ENSG00000100266,PACSIN2,53,0.59525,26,-0.5393,55,0.64549,30,-0.2887,23,-0.7209,22,-0.7860,39,0.11103,36,-0.0219,49,0.50238,35,-0.0877
ENSG00000100271,TTLL1,2,-2.7866,9,-0.5450,9,-0.5881,6,-1.1261,13,-0.0590,22,0.70862,17,0.33379,13,-0.0444,25,1.04182,12,-0.2313
ENSG00000100294,MCAT,2,-3.6782,7,-1.8190,5,-2.3930,33,0.39641,27,0.09719,39,0.67669,32,0.36148,26,0.00178,41,0.81571,27,0.06137
ENSG00000100300,TSPO,2,-3.9372,121,2.36489,83,1.64935,17,-0.9038,37,0.31863,11,-1.4726,14,-1.1452,32,0.07064,11,-1.5461,11,-1.6436
ENSG00000100304,TTLL12,39,1.32028,10,-0.7536,0,-7.8734,2,-3.0832,18,0.11839,14,-0.3170,23,0.44606,12,-0.5563,24,0.59068,19,0.19718
ENSG00000186732,MPPED1,2,-5.7754,5,-4.4274,68,-0.7441,350,1.94568,89,-0.3638,226,1.15656,107,-0.0479,168,0.66699,61,-0.9575,105,-0.0807
ENSG00000130540,SULT4A1,590,1.56876,12,-4.3540,53,-2.1863,276,0.29624,135,-0.8600,263,0.21747,307,0.46498,202,-0.1915,297,0.45438,204,-0.1966
ENSG00000100347,SAMM50,47,0.10841,39,-0.1608,41,-0.0954,49,0.16172,32,-0.4912,43,-0.0399,67,0.67181,29,-0.6201,54,0.35537,41,-0.1153
ENSG00000188677,PARVB,96,0.87638,5,-3.3427,45,-0.3128,60,0.11854,64,0.24112,269,2.82238,18,-1.6652,16,-1.8821,6,-3.3853,36,-0.6978
ENSG00000138944,SHISAL1,38,-0.1769,1,-4.6481,9,-2.2160,102,1.44020,42,-0.0090,80,1.00653,49,0.23559,28,-0.6150,20,-1.1703,59,0.58115
ENSG00000188636,RTL6,2,-4.2524,30,-0.3821,54,0.54423,16,-1.2978,35,-0.1319,48,0.36279,59,0.67594,31,-0.3402,44,0.25045,49,0.44341
ENSG00000186654,PRR5,3,-2.2430,3,-2.2139,1,-3.2738,0,-4.5033,24,0.75349,8,-0.9623,22,0.54931,28,0.94984,24,0.78882,19,0.37544
ENSG00000093000,NUP50,2,-4.2550,21,-0.8844,19,-1.0874,36,-0.1242,36,-0.1093,50,0.40916,41,0.07874,46,0.26283,57,0.67546,51,0.48642
ENSG00000100364,KIAA0930,90,-0.5036,302,1.44180,196,0.71272,88,-0.5509,153,0.34334,122,-0.0413,101,-0.3424,103,-0.3132,58,-1.2446,104,-0.3117
ENSG00000077942,FBLN1,2,-3.7311,12,-1.1292,145,3.07970,21,-0.3656,46,0.96934,7,-1.8891,4,-2.7449,5,-2.3747,21,-0.3484,7,-1.9345
ENSG00000130638,ATXN10,76,-1.7485,128,-0.9865,167,-0.5863,285,0.24598,153,-0.7675,336,0.50642,379,0.70090,296,0.30624,323,0.49013,277,0.21672
ENSG00000241990,PRR34-AS1,2,-3.1150,45,1.55178,25,0.59164,20,0.21323,25,0.65145,16,-0.1119,10,-0.7742,23,0.42543,9,-1.0585,8,-1.2002
ENSG00000100416,TRMU,2,-3.3265,24,0.28687,26,0.38336,2,-2.9686,15,-0.4654,16,-0.3074,27,0.46217,25,0.34686,24,0.32288,30,0.69461
ENSG00000075240,GRAMD4,2,-3.7167,12,-1.2194,36,0.47881,21,-0.3153,24,-0.1824,33,0.33187,35,0.43937,25,-0.0773,38,0.63616,28,0.11228
ENSG00000100422,CERK,72,0.15095,14,-2.3287,123,1.00192,153,1.37510,36,-0.9538,38,-0.8140,59,-0.1775,97,0.61310,51,-0.4195,62,-0.0908
ENSG00000054611,TBC1D22A,2,-3.1427,22,0.32569,23,0.42422,46,1.58012,10,-0.8528,23,0.43634,12,-0.5777,8,-1.1135,17,-0.0658,19,0.12305
ENSG00000219438,TAFA5,30,-1.2187,81,0.28498,45,-0.6154,47,-0.5556,59,-0.2047,34,-1.0174,57,-0.2410,126,1.01069,86,0.43027,81,0.32778
ENSG00000182858,ALG12,2,-2.2666,11,0.22166,8,-0.2326,0,-3.8279,9,-0.0730,20,1.14616,12,0.39174,1,-3.3101,16,0.91257,10,0.03894
ENSG00000184164,CRELD2,38,0.54577,40,0.62832,27,0.02596,0,-5.2795,17,-0.7475,36,0.49123,19,-0.5180,22,-0.2583,40,0.70026,25,-0.0849
ENSG00000198355,PIM3,4,-2.8176,36,0.27251,29,-0.0894,9,-1.8048,23,-0.4695,38,0.36440,66,1.25888,23,-0.4350,27,-0.1802,45,0.67830
ENSG00000100427,MLC1,39,-1.1135,105,0.39507,423,2.97228,30,-1.5032,127,0.77350,30,-1.4882,8,-3.3715,19,-2.1494,56,-0.6224,22,-2.0454
ENSG00000073150,PANX2,34,0.27593,3,-3.0219,10,-1.5680,20,-0.5458,31,0.13872,15,-0.9121,25,-0.1635,25,-0.1612,57,1.29555,30,0.07227
ENSG00000170638,TRABD,141,3.72788,19,-0.0815,9,-1.2673,18,-0.1411,6,-1.9326,13,-0.6249,10,-1.0647,0,-4.5799,13,-0.7672,8,-1.4229
ENSG00000073169,SELENOO,2,-3.3117,18,-0.1098,8,-1.2565,15,-0.4586,21,0.11940,34,0.85522,20,0.01954,14,-0.5234,30,0.73307,22,0.15558
ENSG00000128159,TUBGCP6,74,1.21048,15,-1.2416,24,-0.5837,65,0.98204,21,-0.8557,32,-0.1215,27,-0.4122,32,-0.1552,34,-0.0591,39,0.17894
ENSG00000188130,MAPK12,10,-0.7167,4,-1.9348,33,1.20516,13,-0.2543,18,0.18598,7,-1.1210,19,0.27680,8,-0.9324,19,0.34197,18,0.22063
ENSG00000185386,MAPK11,31,0.46271,5,-2.1737,4,-2.3489,17,-0.4412,22,-0.0886,65,1.70832,33,0.56318,14,-0.7537,17,-0.5369,27,0.24032
ENSG00000196576,PLXNB2,2,-3.7854,23,-0.2464,100,2.19581,18,-0.6434,33,0.30510,23,-0.2742,24,-0.2181,19,-0.5981,25,-0.1666,17,-0.7910
ENSG00000205593,DENND6B,2,-4.0378,8,-2.0696,24,-0.4909,21,-0.6717,21,-0.6911,51,0.70093,45,0.49252,48,0.58747,44,0.50131,49,0.70290
ENSG00000100239,PPP6R2,34,-0.5460,34,-0.5548,44,-0.1635,21,-1.2611,46,-0.1030,67,0.47230,80,0.76627,48,-0.0545,49,-0.0064,61,0.36171
ENSG00000100241,SBF1,2,-5.3368,90,0.15311,106,0.41190,135,0.80670,95,0.27044,80,-0.0328,71,-0.2089,84,0.05433,65,-0.3816,86,0.08390
ENSG00000100258,LMF2,2,-3.7354,37,0.51756,29,0.14855,23,-0.2357,26,-0.0595,30,0.16211,39,0.60655,32,0.26363,30,0.17816,22,-0.3016
ENSG00000025770,NCAPH2,17,-0.6517,21,-0.3229,47,0.91968,6,-2.1720,22,-0.2707,35,0.46050,30,0.19168,15,-0.8510,29,0.15301,34,0.45735
ENSG00000284194,SCO2,2,-3.0529,9,-0.9491,2,-2.8166,0,-4.5838,17,0.07573,27,0.75147,18,0.15915,21,0.37723,34,1.35335,16,-0.0465
