Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000143013,LMO4,302,-0.4137,43,-3.3581,66,-2.7320,460,0.28985,55,-2.9940,896,2.26972
ENSG00000197147,LRRC8B,90,0.14457,7,-3.7703,1,-6.0185,40,-1.1659,214,1.81548,113,0.68216
ENSG00000233593,LINC02609,11,-2.0312,37,-0.2424,85,1.23585,29,-0.6495,35,-0.3350,52,0.38234
ENSG00000189195,BTBD8,12,-2.6588,0,-7.5850,1,-6.0800,69,0.06679,128,1.17626,128,1.60410
ENSG00000122406,RPL5,339,-0.9265,972,0.84768,1493,1.71840,349,-0.8844,358,-0.8419,351,-1.0009
ENSG00000117505,DR1,11,-1.8060,32,-0.2415,42,0.21081,31,-0.2885,17,-1.1934,63,1.21371
ENSG00000067334,DNTTIP2,11,-1.2955,0,-6.2604,29,0.16876,38,0.65000,14,-1.0223,46,1.28340
ENSG00000117519,CNN3,283,1.63742,51,-1.3319,212,1.04172,57,-1.1594,166,0.58908,29,-2.3859
ENSG00000228971,LINC02607,117,1.46247,0,-7.2605,1,-5.7566,24,-1.2705,28,-1.0280,101,1.55863
ENSG00000117569,PTBP2,196,2.50640,34,-0.8231,20,-1.6057,33,-0.8615,1,-5.2797,58,0.01129
ENSG00000117600,PLPPR4,11,-3.1808,3,-4.7951,41,-1.3223,52,-0.9437,90,-0.0761,231,2.52547
ENSG00000156875,MFSD14A,90,1.54025,9,-2.2754,4,-3.4070,17,-1.3492,42,0.09478,57,0.81041
ENSG00000137996,RTCA,103,0.98997,23,-1.5096,1,-5.4304,21,-1.6058,132,1.47538,67,0.25802
ENSG00000118733,OLFM3,11,-1.1216,0,-6.0887,1,-4.5862,7,-1.7549,1,-4.0267,72,3.96910
ENSG00000162631,NTNG1,11,-1.9419,8,-2.3779,2,-4.5069,11,-2.0214,1,-4.8093,125,4.12586
ENSG00000162636,FAM102B,11,-1.4654,0,-6.4201,1,-4.9143,32,0.12058,1,-4.3471,80,3.09893
ENSG00000085433,WDR47,164,0.79791,40,-1.4955,34,-1.7704,43,-1.3816,113,0.13396,167,1.08027
ENSG00000197780,TAF13,11,-2.8217,101,0.53895,33,-1.2649,93,0.39113,102,0.55119,88,0.37475
ENSG00000215717,TMEM167B,12,-1.5589,51,0.84782,4,-3.0529,29,-0.1255,26,-0.3234,50,1.00886
ENSG00000031698,SARS,11,-4.1353,103,-0.9122,138,-0.4408,137,-0.4558,372,1.31643,252,0.72621
ENSG00000143126,CELSR2,207,0.44929,106,-0.6623,26,-2.7960,78,-1.1468,303,1.15976,198,0.45780
ENSG00000134243,SORT1,11,-4.2487,328,0.91511,157,-0.3591,91,-1.2224,244,0.38155,269,0.68948
ENSG00000143106,PSMA5,11,-1.7791,19,-1.0618,45,0.38066,22,-0.7674,1,-4.6383,77,1.94082
ENSG00000181754,AMIGO1,11,-1.5251,0,-5.3607,4,-2.9846,18,-0.8047,9,-1.8696,86,3.23237
ENSG00000116337,AMPD2,11,-3.5704,0,-8.4636,36,-1.9272,84,-0.6237,567,3.52362,81,-0.7798
ENSG00000134201,GSTM5,11,-1.6695,11,-1.7824,120,2.59362,61,1.05715,3,-3.5880,15,-1.4036
ENSG00000134202,GSTM3,11,-3.9809,2,-6.1641,288,1.01872,181,0.17777,336,1.32327,161,-0.0273
ENSG00000168710,AHCYL1,11,-3.6335,142,0.17448,248,1.19040,141,0.16120,152,0.28748,102,-0.4478
ENSG00000143093,STRIP1,11,-1.7761,0,-6.7169,4,-3.2733,30,-0.3206,74,1.28435,68,1.48708
ENSG00000197106,SLC6A17,33,-2.1733,0,-8.5829,58,-1.3261,106,-0.3787,136,0.03281,300,2.16654
ENSG00000116396,KCNC4,11,-1.9175,18,-1.2129,6,-2.8705,70,0.99659,10,-2.1255,82,1.79970
ENSG00000134248,LAMTOR5,80,-1.1768,77,-1.2388,245,0.66608,115,-0.6196,347,1.33320,154,-0.1673
ENSG00000177301,KCNA2,12,-2.9939,6,-3.9148,20,-2.1764,48,-0.8940,113,0.52561,192,2.26101
ENSG00000116459,ATP5PB,116,-0.6933,40,-2.3227,139,-0.3984,79,-1.2947,398,1.49751,235,0.60618
ENSG00000116473,RAP1A,11,-2.1724,133,1.99106,64,0.50941,28,-0.8678,25,-1.0089,35,-0.5557
ENSG00000197852,INKA2,69,0.86923,4,-3.3261,12,-1.9308,42,0.01473,78,1.11199,44,0.09562
ENSG00000171385,KCND3,11,-2.8741,0,-7.7761,4,-4.2419,53,-0.5895,314,3.09477,75,-0.0325
ENSG00000116489,CAPZA1,11,-2.3971,54,-0.0254,49,-0.1872,18,-1.7706,120,1.43136,66,0.39227
ENSG00000155366,RHOC,900,3.23746,58,-2.0211,297,0.60455,77,-1.5926,83,-1.4788,28,-3.3239
ENSG00000163349,HIPK1,273,2.00896,50,-1.0680,141,0.64837,45,-1.2323,65,-0.6599,53,-1.1128
ENSG00000197323,TRIM33,27,-0.4308,23,-0.6481,42,0.32093,35,-0.0054,25,-0.5508,46,0.59713
ENSG00000116752,BCAS2,126,0.31381,11,-3.3940,77,-0.5029,59,-0.9368,183,0.98707,139,0.61034
ENSG00000213281,NRAS,11,-1.1820,4,-2.5477,46,1.10248,26,0.09532,1,-4.0936,42,1.20354
ENSG00000009307,CSDE1,922,1.86535,285,-0.3294,242,-0.5958,206,-0.8483,250,-0.5464,266,-0.5158
ENSG00000163399,ATP1A1,11,-5.2880,82,-2.4672,151,-1.5513,139,-1.6701,878,1.44973,772,1.61195
ENSG00000198162,MAN1A2,45,-1.8060,274,1.17826,293,1.31178,138,-0.0573,23,-2.7694,113,-0.4536
ENSG00000092621,PHGDH,381,2.69858,114,0.15370,134,0.42396,65,-0.7629,5,-4.5356,16,-3.0987
ENSG00000265808,SEC22B,11,-2.0214,47,0.14411,44,0.03018,38,-0.1857,33,-0.4383,63,0.86968
ENSG00000232527,LINC02802,11,-1.2021,0,-6.1783,40,0.84868,38,0.72973,20,-0.3535,32,0.53782
ENSG00000265491,RNF115,207,3.09472,12,-2.1554,3,-4.2739,30,-0.7952,1,-5.0960,48,-0.0730
ENSG00000131779,PEX11B,11,-1.4155,6,-2.3767,25,-0.1844,24,-0.2560,2,-3.5982,65,2.19067
ENSG00000265241,RBM8A,215,1.34350,54,-1.0271,116,0.19756,57,-0.9448,156,0.72568,62,-0.9557
ENSG00000272031,ANKRD34A,11,-2.4391,0,-7.3563,13,-2.2641,13,-2.2267,210,2.73674,74,0.58482
ENSG00000265972,TXNIP,533,2.61419,108,-0.5426,290,1.19145,29,-2.5185,76,-1.0914,8,-4.6425
ENSG00000178104,PDE4DIP,242,1.07014,123,-0.1327,127,-0.0859,93,-0.5940,8,-4.1436,170,0.51881
ENSG00000159164,SV2A,12,-5.0260,9,-5.4693,85,-2.2050,173,-1.1289,1069,2.22108,547,1.02185
ENSG00000023902,PLEKHO1,11,-1.8174,10,-1.9930,66,1.00956,62,0.88569,17,-1.2547,47,0.50868
ENSG00000143401,ANP32E,11,-2.4402,51,-0.1765,163,2.05761,49,-0.2349,67,0.29694,27,-1.3203
ENSG00000117362,APH1A,11,-1.9055,18,-1.2024,109,1.94857,32,-0.3623,43,0.14797,31,-0.4397
ENSG00000266472,MRPS21,13,-4.0236,52,-1.9762,257,0.57114,162,-0.2131,334,1.06147,237,0.53533
ENSG00000143420,ENSA,11,-4.2412,73,-1.5487,192,-0.0238,265,0.53732,113,-0.8839,354,1.43116
ENSG00000213190,MLLT11,11,-4.7002,3,-6.6193,79,-1.9192,341,0.42255,387,0.64659,524,1.67109
ENSG00000159352,PSMD4,532,2.03990,98,-1.0372,118,-0.7489,103,-0.9513,83,-1.2839,186,-0.0078
ENSG00000143393,PI4KB,11,-2.6939,48,-0.5534,16,-2.2370,35,-1.0406,206,2.20157,78,0.29932
ENSG00000159377,PSMB4,409,1.16735,95,-1.2942,94,-1.3062,138,-0.7143,214,-0.0016,274,0.52877
ENSG00000143442,POGZ,11,-2.0037,62,0.66726,25,-0.8692,16,-1.5537,89,1.35643,47,0.19700
ENSG00000143376,SNX27,11,-2.1954,44,-0.1640,52,0.11775,38,-0.3712,77,0.82265,58,0.36780
ENSG00000159409,CELF3,11,-2.2683,0,-7.1892,1,-5.6851,94,1.11669,45,-0.1861,101,1.72238
ENSG00000197747,S100A10,223,1.99046,30,-1.5192,180,1.50814,20,-2.1284,1,-5.7788,51,-0.8146
ENSG00000197956,S100A6,3259,3.83497,96,-2.9713,571,-0.2436,130,-2.5239,337,-1.0835,117,-2.9042
ENSG00000188643,S100A16,14,-1.9297,0,-7.1371,218,3.37053,67,0.54145,19,-1.4989,12,-2.3416
ENSG00000189171,S100A13,102,-0.5701,214,0.68271,307,1.37999,234,0.84687,21,-2.9414,67,-1.3751
ENSG00000160678,S100A1,27,-2.1755,152,0.57513,101,-0.1298,209,1.17287,117,0.11327,79,-0.6118
ENSG00000160679,CHTOP,365,2.72083,81,-0.3294,44,-1.3073,39,-1.4740,49,-1.1278,58,-0.9778
ENSG00000143621,ILF2,11,-2.2423,30,-0.8236,58,0.25935,38,-0.4428,41,-0.3252,85,1.24672
ENSG00000143624,INTS3,11,-1.8809,37,-0.0623,18,-1.2038,21,-0.9412,43,0.16956,70,1.40198
ENSG00000143614,GATAD2B,254,3.19319,26,-1.3205,11,-2.5152,37,-0.7575,7,-3.2564,41,-0.6927
ENSG00000198837,DENND4B,11,-1.6874,29,-0.2674,28,-0.3412,69,1.27304,1,-4.5553,50,0.84880
ENSG00000143543,JTB,214,0.21469,70,-1.5620,143,-0.4570,139,-0.4990,436,1.56359,159,-0.3354
ENSG00000177954,RPS27,2887,0.45969,4634,1.35751,4530,1.31101,1303,-0.8588,891,-1.4478,619,-2.2020
ENSG00000143549,TPM3,85,-1.1043,113,-0.6435,192,0.22562,210,0.37847,136,-0.3515,221,0.58463
ENSG00000143612,C1orf43,11,-3.3361,88,-0.2944,110,0.08609,86,-0.3220,244,1.57478,97,-0.1542
ENSG00000143569,UBAP2L,154,1.26082,14,-2.5709,128,0.89226,47,-0.8108,29,-1.5204,83,0.16343
ENSG00000143575,HAX1,11,-2.4655,11,-2.5914,72,0.36056,54,-0.1271,82,0.60720,88,0.93089
ENSG00000160714,UBE2Q1,19,-2.4173,37,-1.3895,65,-0.5324,75,-0.2834,207,1.55467,112,0.47609
ENSG00000160716,CHRNB2,11,-1.6175,0,-6.5667,1,-4.4600,35,0.10234,32,-0.0192,74,2.19109
ENSG00000160710,ADAR,11,-3.5165,41,-1.6603,191,0.84661,92,-0.4057,84,-0.5518,204,1.27071
ENSG00000163344,PMVK,107,-0.0894,69,-0.7977,171,0.72240,94,-0.2989,158,0.58269,96,-0.3225
ENSG00000163346,PBXIP1,35,-1.4776,42,-1.2179,399,3.38118,77,-0.2550,41,-1.2462,16,-2.8114
ENSG00000143590,EFNA3,174,2.55317,9,-2.6212,1,-5.6551,17,-1.6974,23,-1.2259,63,0.49465
ENSG00000179085,DPM3,389,2.92934,68,-0.6195,73,-0.4923,40,-1.4428,5,-4.4352,59,-0.9513
ENSG00000163463,KRTCAP2,346,1.85813,99,-0.4611,127,-0.0574,63,-1.1813,87,-0.6638,98,-0.5579
ENSG00000177628,GBA,11,-2.7064,77,0.20311,45,-0.6746,61,-0.1837,76,0.19911,103,0.92129
ENSG00000116521,SCAMP3,11,-2.2177,31,-0.7426,37,-0.4424,34,-0.5843,95,1.19988,67,0.66852
ENSG00000160752,FDPS,419,1.77245,48,-1.9402,56,-1.6856,50,-1.8549,327,1.24422,126,-0.5107
ENSG00000160753,RUSC1,523,2.02883,0,-9.0499,6,-4.9991,51,-2.0171,458,1.71992,126,-0.7170
ENSG00000116539,ASH1L,479,2.53151,55,-1.4699,88,-0.7501,60,-1.3356,170,0.34553,61,-1.4769
ENSG00000163374,YY1AP1,39,-0.3011,28,-0.8234,1,-5.2591,26,-0.9432,106,1.49073,65,0.68686
ENSG00000132676,DAP3,11,-1.8271,16,-1.3217,43,0.21512,23,-0.8000,77,1.31014,46,0.43353
ENSG00000132718,SYT11,220,-0.6896,205,-0.8016,124,-1.5760,175,-1.0503,553,0.88276,537,1.07071
ENSG00000116584,ARHGEF2,11,-2.4036,107,1.19594,30,-0.9857,51,-0.1481,8,-2.9823,90,1.11451
ENSG00000163479,SSR2,155,1.06282,31,-1.5983,113,0.47149,47,-0.9499,110,0.43424,71,-0.3518
ENSG00000160803,UBQLN4,261,2.44983,21,-2.0542,64,-0.3343,65,-0.3020,27,-1.6435,54,-0.6931
ENSG00000116586,LAMTOR2,11,-2.3722,0,-6.8394,27,-1.1028,74,0.54160,82,0.72944,92,1.22730
ENSG00000160785,SLC25A44,11,-2.3074,26,-1.0737,76,0.66428,28,-0.9753,42,-0.3444,89,1.26959
ENSG00000160781,PAQR6,11,-5.8791,3185,4.19004,667,0.16755,233,-1.5103,13,-5.6857,60,-3.7747
ENSG00000198952,SMG5,57,0.20665,44,-0.2248,25,-1.1281,21,-1.3543,87,0.97166,59,0.33597
ENSG00000163468,CCT3,59,-0.5365,50,-0.8092,27,-1.7568,53,-0.7082,96,0.26600,145,1.34253
ENSG00000125462,C1orf61,430,-0.3993,306,-0.9436,768,0.58582,914,0.90685,659,0.31571,380,-0.6954
ENSG00000116604,MEF2D,11,-2.4846,16,-1.9746,50,-0.2549,58,-0.0026,31,-0.9881,121,1.83333
ENSG00000163382,NAXE,310,1.69426,56,-1.2827,105,-0.2975,66,-1.0327,190,0.71899,77,-0.9101
ENSG00000132702,HAPLN2,11,-2.9136,260,2.42515,34,-1.2976,26,-1.7384,31,-1.4611,93,0.35134
ENSG00000132692,BCAN,11,-3.8940,297,1.19505,132,-0.2472,167,0.14184,288,1.13825,89,-1.0083
ENSG00000143314,MRPL24,11,-2.7623,42,-0.8493,124,1.00369,50,-0.5571,129,1.07577,69,-0.0467
ENSG00000143321,HDGF,11,-2.5485,47,-0.4385,125,1.29853,47,-0.4388,97,0.81759,50,-0.3770
ENSG00000143294,PRCC,11,-1.6383,10,-1.8441,1,-4.9453,48,0.63437,31,-0.0965,65,1.66426
ENSG00000162706,CADM3,43,-1.8999,0,-8.7057,134,-0.1338,112,-0.4257,124,-0.2620,301,1.86236
ENSG00000177807,KCNJ10,11,-2.1270,178,2.86482,20,-1.3175,29,-0.7291,55,0.30552,14,-2.0148
ENSG00000162728,KCNJ9,16,-2.1095,53,-0.2684,48,-0.4232,42,-0.6536,9,-2.9559,135,1.99090
ENSG00000162729,IGSF8,11,-3.5411,101,-0.2890,52,-1.3385,51,-1.3669,189,0.79586,219,1.43108
ENSG00000018625,ATP1A2,689,1.64199,129,-1.2815,667,1.57146,267,-0.1238,152,-1.0222,54,-2.8114
ENSG00000162734,PEA15,39,-4.1972,1147,1.09670,602,-0.0588,755,0.32914,580,-0.1200,620,-0.0107
ENSG00000132716,DCAF8,79,0.36374,42,-0.7030,99,0.75530,37,-0.8873,11,-2.6738,91,0.75420
ENSG00000162735,PEX19,155,1.28910,30,-1.4671,33,-1.3224,50,-0.6744,108,0.60040,79,0.06487
ENSG00000122218,COPA,103,0.14175,56,-0.8569,32,-1.7003,48,-1.0813,218,1.54579,104,0.17632
ENSG00000215845,TSTD1,11,-2.7931,3,-4.6466,144,1.26052,62,-0.2496,106,0.67983,89,0.43439
ENSG00000143256,PFDN2,11,-3.4249,174,0.78908,62,-0.9314,77,-0.6017,169,0.73178,142,0.52317
ENSG00000143222,UFC1,33,-1.5012,22,-2.1235,130,0.70232,101,0.26133,52,-0.8408,135,0.98918
ENSG00000158864,NDUFS2,49,-1.7296,92,-0.7826,84,-0.9103,110,-0.4975,204,0.55143,250,1.20920
ENSG00000248485,PCP4L1,11,-3.1747,0,-8.0760,1,-6.5718,25,-2.0622,550,4.91926,35,-1.7449
ENSG00000143252,SDHC,327,1.60332,42,-1.8812,207,0.70021,103,-0.4952,60,-1.3290,116,-0.3449
ENSG00000198929,NOS1AP,11,-1.0522,0,-6.0318,45,1.23444,25,0.17083,1,-3.9623,37,1.16494
ENSG00000152332,UHMK1,11,-2.9953,47,-0.9238,60,-0.5313,87,0.07326,95,0.23398,140,1.21976
ENSG00000117152,RGS4,11,-4.5605,0,-9.4440,49,-2.4639,175,-0.5298,97,-1.4589,682,3.34708
ENSG00000143248,RGS5,293,1.21455,70,-1.2271,394,1.84606,74,-1.1220,22,-2.9573,98,-0.7905
ENSG00000185630,PBX1,258,2.32976,42,-1.0455,43,-1.0111,47,-0.8512,4,-4.4086,85,0.10407
ENSG00000143198,MGST3,391,-0.0102,90,-2.2993,172,-1.3190,365,-0.1250,659,0.91458,538,0.68269
ENSG00000143183,TMCO1,12,-2.3983,80,0.51513,90,0.71729,37,-0.7563,87,0.67187,54,-0.1699
ENSG00000143157,POGK,11,-2.1073,102,1.49902,22,-1.1209,25,-0.9255,76,0.92046,40,-0.2562
ENSG00000143162,CREG1,11,-2.2806,44,-0.2418,110,1.41306,13,-2.1061,76,0.70027,51,-0.0012
ENSG00000143158,MPC2,12,-3.4549,40,-1.7149,63,-0.9945,117,-0.0162,276,1.58492,159,0.64440
ENSG00000143164,DCAF6,11,-2.0906,0,-7.0145,31,-0.5848,35,-0.3814,20,-1.2433,107,2.42169
ENSG00000143155,TIPRL,11,-2.3114,11,-2.3080,25,-1.1742,38,-0.5113,92,1.01838,93,1.37441
ENSG00000143153,ATP1B1,807,-0.7570,303,-2.2569,228,-2.6752,460,-1.6277,3571,1.98103,1813,0.75549
ENSG00000075945,KIFAP3,202,0.16330,12,-4.0735,101,-0.9539,79,-1.3392,208,0.21327,340,1.49500
ENSG00000117523,PRRC2C,17,-2.9400,390,2.42689,55,-1.2182,102,-0.2407,72,-0.7976,94,-0.4363
ENSG00000117533,VAMP4,46,0.22425,0,-6.8498,1,-4.9910,27,-0.6058,61,0.73077,72,1.40857
ENSG00000197959,DNM3,12,-3.5186,69,-0.9901,17,-3.1071,62,-1.1594,289,1.51879,222,1.30247
ENSG00000117592,PRDX6,201,0.62910,57,-1.4150,344,1.69888,99,-0.5588,98,-0.5791,89,-0.8353
ENSG00000234741,GAS5,17,-3.7345,611,2.12971,333,0.84172,137,-0.6709,90,-1.3180,129,-0.8808
ENSG00000152061,RABGAP1L,11,-2.6432,16,-2.1239,115,1.01173,68,0.07236,38,-0.8841,104,1.05413
ENSG00000116161,CACYBP,11,-3.5423,58,-1.1611,23,-2.5597,122,0.02763,139,0.24923,244,1.77862
ENSG00000116147,TNR,11,-2.9940,161,1.20649,73,-0.2066,92,0.18368,75,-0.1534,83,0.00230
ENSG00000152092,ASTN1,211,1.13185,0,-8.3340,25,-2.3015,57,-1.0848,234,1.34307,129,0.29526
ENSG00000198797,BRINP2,11,-1.9763,0,-6.9055,31,-0.4649,20,-1.1119,128,2.22791,49,0.36630
ENSG00000116199,FAM20B,292,2.52943,0,-7.9209,17,-2.4824,44,-1.0562,30,-1.6063,105,0.45335
ENSG00000169905,TOR1AIP2,11,-1.9418,36,-0.1847,68,0.92022,28,-0.6044,32,-0.3965,54,0.61316
ENSG00000116260,QSOX1,11,-1.9665,11,-1.9658,65,0.79067,37,-0.1732,21,-1.0856,71,1.28040
ENSG00000198216,CACNA1E,11,-2.5507,3,-4.5019,13,-2.3278,35,-0.9082,124,1.27884,121,1.68973
ENSG00000135821,GLUL,708,0.63112,499,0.02073,629,0.41887,627,0.41418,669,0.52931,159,-1.9748
ENSG00000135829,DHX9,11,-2.9407,42,-1.0304,115,0.62852,27,-1.6882,180,1.49853,92,0.29444
ENSG00000157064,NMNAT2,98,-0.1108,0,-8.2377,52,-1.1063,63,-0.8160,186,1.01979,167,1.06060
ENSG00000116698,SMG7,194,1.77685,0,-7.6879,95,0.37814,37,-1.1397,71,-0.1190,68,-0.2303
ENSG00000162704,ARPC5,162,0.38888,185,0.62507,123,-0.0848,69,-1.0160,109,-0.2858,128,-0.0109
ENSG00000143344,RGL1,11,-1.8764,29,-0.4828,50,0.43970,25,-0.7329,2,-4.2756,77,1.70491
ENSG00000198756,COLGALT2,11,-1.5776,36,0.21196,5,-2.7462,17,-0.9423,25,-0.3800,63,1.71522
ENSG00000116667,C1orf21,11,-2.2845,5,-3.5482,13,-2.1498,86,0.93210,64,0.39421,89,1.29721
ENSG00000116679,IVNS1ABP,11,-2.0798,64,0.63940,52,0.25481,23,-1.0196,75,0.93563,42,-0.0954
ENSG00000047410,TPR,11,-1.5346,0,-6.4769,61,1.22598,39,0.39459,24,-0.3863,40,0.55670
ENSG00000116750,UCHL5,11,-1.9216,22,-0.9299,12,-1.8890,21,-1.0134,72,1.04409,70,1.33532
ENSG00000023572,GLRX2,11,-2.1632,11,-2.1753,34,-0.5424,25,-0.9979,101,1.39988,73,0.99373
ENSG00000162630,B3GALT2,11,-1.9680,19,-1.2496,8,-2.4330,28,-0.6325,11,-2.0061,106,2.73351
ENSG00000151414,NEK7,11,-1.7321,121,2.49922,40,0.21097,36,0.03153,11,-1.7938,14,-1.6370
ENSG00000118200,CAMSAP2,11,-3.7050,35,-2.1150,92,-0.6235,134,-0.0115,286,1.38026,193,0.78643
ENSG00000116852,KIF21B,12,-2.7685,0,-7.6846,40,-0.9381,95,0.49273,137,1.17728,108,0.92462
ENSG00000116857,TMEM9,11,-3.7606,71,-1.0843,40,-1.9665,110,-0.3967,255,1.07710,246,1.33093
ENSG00000174307,PHLDA3,11,-1.9245,82,1.30601,34,-0.2714,42,0.08500,1,-4.6721,54,0.66483
ENSG00000159176,CSRP1,1031,1.85432,792,1.28675,603,0.76132,215,-0.9676,1,-7.9649,48,-3.4455
ENSG00000134369,NAV1,11,-1.5532,38,0.34319,54,0.97715,32,0.02984,4,-3.1614,40,0.49807
ENSG00000198700,IPO9,11,-2.2789,16,-1.8138,63,0.36825,48,-0.1043,110,1.41037,54,0.12189
ENSG00000198892,SHISA4,242,1.13344,53,-1.4115,108,-0.2868,117,-0.1656,49,-1.5246,167,0.54778
ENSG00000134375,TIMM17A,116,-0.0565,31,-2.0860,23,-2.5304,87,-0.5256,204,0.93736,190,1.03450
ENSG00000170075,GPR37L1,11,-2.6310,100,0.76764,200,2.24720,88,0.53068,13,-2.4658,19,-2.0569
ENSG00000143862,ARL8A,102,-0.3069,133,0.12448,66,-1.0163,75,-0.8149,68,-0.9595,210,1.24065
ENSG00000077157,PPP1R12B,129,1.86170,48,-0.0147,68,0.59616,23,-1.2038,1,-4.9559,35,-0.6148
ENSG00000117153,KLHL12,11,-2.0508,0,-6.9770,16,-1.5141,14,-1.7268,135,2.23260,64,0.84259
ENSG00000159346,ADIPOR1,276,2.67771,32,-1.3879,40,-1.0209,51,-0.6546,2,-5.3156,66,-0.2764
ENSG00000159348,CYB5R1,93,0.52458,28,-1.4165,1,-5.7702,15,-2.3008,218,2.30131,63,-0.1789
ENSG00000163444,TMEM183A,11,-2.4438,9,-2.8181,55,-0.0649,68,0.30611,15,-2.0713,120,1.91145
ENSG00000143847,PPFIA4,11,-1.7529,0,-6.6936,8,-2.3075,35,-0.0248,66,1.09998,65,1.40693
ENSG00000163485,ADORA1,11,-2.4677,113,1.21522,33,-0.8786,50,-0.2292,28,-1.1647,84,0.82636
ENSG00000058668,ATP2B4,402,1.72607,6,-4.7929,127,-0.3931,88,-0.9708,12,-3.8998,247,0.95399
ENSG00000182004,SNRPE,438,2.47953,47,-1.6070,85,-0.6848,49,-1.5368,75,-0.8903,107,-0.3758
ENSG00000143850,PLEKHA6,11,-1.7487,21,-0.8457,1,-5.0377,24,-0.6224,33,-0.1101,79,2.09835
ENSG00000170382,LRRN2,11,-1.4851,0,-6.4416,1,-4.9333,12,-1.3718,78,1.80481,53,1.36785
ENSG00000163531,NFASC,12,-2.9316,181,1.51282,106,0.49287,49,-0.7742,28,-1.6285,91,0.27658
ENSG00000184144,CNTN2,11,-3.9179,714,3.50274,150,-0.0638,31,-2.4667,49,-1.8071,67,-1.5125
ENSG00000133059,DSTYK,11,-1.3754,7,-2.1646,1,-4.8359,38,0.55002,5,-2.4721,66,2.36114
ENSG00000133069,TMCC2,11,-2.4524,131,1.53865,29,-1.0725,75,0.45601,2,-4.7084,76,0.60564
ENSG00000117266,CDK18,12,-2.5145,302,3.80449,1,-5.9522,16,-2.0798,52,-0.2569,23,-1.7082
ENSG00000174514,MFSD4A,11,-2.6306,0,-7.5380,52,-0.3600,40,-0.7671,17,-2.0432,166,2.75616
ENSG00000069275,NUCKS1,156,-1.3233,696,1.20610,396,0.17265,363,0.02524,187,-1.0475,353,-0.0259
ENSG00000266028,SRGAP2,11,-1.9998,48,0.22598,41,-0.0381,33,-0.3781,46,0.15584,57,0.65804
ENSG00000162889,MAPKAPK2,275,3.12820,15,-2.2958,66,0.00771,34,-1.0620,1,-5.5111,35,-1.1463
ENSG00000117335,CD46,471,3.12147,52,-1.2321,41,-1.5859,25,-2.3446,99,-0.2233,52,-1.3884
ENSG00000076356,PLXNA2,337,2.67816,0,-8.0608,64,-0.6124,29,-1.8136,71,-0.4354,75,-0.4217
ENSG00000123684,LPGAT1,135,1.64140,42,-0.4778,1,-5.5422,18,-1.7871,18,-1.7680,89,1.06008
ENSG00000117691,NENF,336,0.01262,797,1.63265,444,0.49370,222,-0.6649,184,-0.9654,177,-1.1635
ENSG00000143499,SMYD2,11,-2.3989,0,-7.3135,1,-5.1296,26,-1.1866,37,-0.6611,155,3.32203
ENSG00000136628,EPRS,12,-2.2269,0,-7.1326,96,1.03991,41,-0.4159,111,1.32471,57,0.12449
ENSG00000067704,IARS2,12,-1.8311,50,0.33426,78,1.15289,49,0.28915,2,-4.3883,48,0.32712
ENSG00000118873,RAB3GAP2,11,-1.5666,35,0.20229,9,-1.9738,28,-0.1833,26,-0.3206,55,1.31845
ENSG00000116141,MARK1,11,-1.3297,4,-2.8313,1,-4.7912,18,-0.6531,40,0.69101,57,1.91353
ENSG00000162817,C1orf115,20,-1.6953,0,-7.4483,21,-1.6870,85,0.58291,8,-3.1050,145,2.42343
ENSG00000154305,MIA3,11,-2.1960,10,-2.3996,24,-1.0955,17,-1.6102,155,2.33284,60,0.45255
ENSG00000186063,AIDA,364,3.25282,0,-7.8907,4,-4.5289,38,-1.2677,95,0.20258,45,-1.1496
ENSG00000162819,BROX,11,-1.7754,42,0.23797,69,1.15613,24,-0.6883,23,-0.7184,42,0.31819
ENSG00000143502,SUSD4,11,-1.6241,0,-6.5675,1,-4.8656,25,-0.4579,57,0.98454,67,1.81766
ENSG00000143753,DEGS1,11,-2.2214,10,-2.3506,75,0.74106,31,-0.7450,67,0.54359,74,0.91575
ENSG00000162923,WDR26,11,-1.6964,50,0.66326,31,-0.1766,33,-0.0512,1,-4.5706,57,1.13834
ENSG00000143786,CNIH3,11,-1.4000,0,-6.3602,6,-2.3179,13,-1.1757,1,-4.2898,83,3.60006
ENSG00000154380,ENAH,11,-2.8202,50,-0.6178,175,1.62455,58,-0.3812,128,0.99157,45,-0.8935
ENSG00000143742,SRP9,269,0.33183,135,-0.8070,206,-0.1259,135,-0.8001,305,0.55166,251,0.25728
ENSG00000143819,EPHX1,11,-2.4001,83,0.70502,55,-0.0138,50,-0.1712,118,1.38688,35,-0.8503
ENSG00000143811,PYCR2,11,-2.0190,23,-0.9672,31,-0.4954,24,-0.9434,113,1.85351,48,0.23830
ENSG00000163041,H3F3A,23,-3.3374,249,0.35188,448,1.46441,163,-0.3585,242,0.29997,148,-0.6064
ENSG00000143799,PARP1,11,-3.1687,146,0.78949,39,-1.3887,67,-0.5434,227,1.67233,81,-0.2724
