Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000113716,HMGXB3,62,1.68026,19,-0.2383,17,-0.4711,30,0.45715,18,-0.8247
ENSG00000182578,CSF1R,21,-0.6640,167,3.02800,38,0.25119,10,-1.7197,19,-1.6123
ENSG00000113721,PDGFRB,0,-4.2683,71,2.80147,16,0.14135,8,-0.9913,10,-1.1587
ENSG00000011083,SLC6A7,68,1.14076,4,-3.0753,9,-1.9324,57,0.84140,33,-0.0494
ENSG00000070808,CAMK2A,127,-1.6614,73,-2.4785,412,0.12364,442,0.23764,439,0.73578
ENSG00000070814,TCOF1,7,-1.7063,28,0.40177,12,-0.9329,49,1.32589,21,-0.2035
ENSG00000019582,CD74,628,1.59284,1294,3.13095,163,-0.6203,72,-1.8411,95,-2.5023
ENSG00000164587,RPS14,1791,0.73578,2096,1.00080,1361,0.28904,600,-0.9789,971,-0.5902
ENSG00000070614,NDST1,122,2.23735,29,-0.2108,30,-0.1738,22,-0.6518,25,-1.0123
ENSG00000171992,SYNPO,88,-1.0313,77,-1.2295,212,0.32228,203,0.24927,187,0.36625
ENSG00000086589,RBM22,32,-0.3097,27,-0.5699,34,-0.2171,45,0.22090,42,0.26125
ENSG00000132912,DCTN4,43,-0.5891,56,-0.1879,47,-0.4727,54,-0.2411,70,0.48069
ENSG00000211445,GPX3,132,1.73764,37,-0.3469,15,-1.7445,80,0.85461,37,-0.8089
ENSG00000145901,TNIP1,46,0.58840,30,-0.0880,22,-0.5485,20,-0.6654,33,0.14242
ENSG00000197043,ANXA6,46,-2.1057,77,-1.3570,116,-0.7417,410,1.29043,200,0.30277
ENSG00000196743,GM2A,10,-0.9380,48,1.55913,28,0.62071,7,-1.4968,16,-0.4774
ENSG00000113140,SPARC,370,0.30138,2199,4.03639,100,-1.6875,229,-0.4470,96,-2.9060
ENSG00000177556,ATOX1,166,-0.3475,280,0.48146,223,0.11787,148,-0.5191,209,0.02985
ENSG00000145907,G3BP1,57,0.29933,64,0.48026,27,-0.8788,47,-0.0318,47,-0.0554
ENSG00000155511,GRIA1,65,-1.1743,62,-1.2433,83,-0.8004,218,0.71377,156,0.54628
ENSG00000164576,SAP30L,50,1.15443,27,0.14369,13,-0.9755,17,-0.5069,23,-0.1941
ENSG00000155506,LARP1,243,0.37043,82,-1.2959,125,-0.6623,241,0.36201,202,0.22375
ENSG00000170271,FAXDC2,0,-4.9516,80,2.03065,25,0.02604,5,-2.2944,23,-0.2734
ENSG00000155508,CNOT8,0,-5.2585,33,0.10168,20,-0.6420,56,0.92238,33,0.26895
ENSG00000082515,MRPL22,52,0.38971,38,-0.1131,53,0.41231,31,-0.3987,39,-0.1473
ENSG00000155868,MED7,10,-0.8395,20,0.27337,12,-0.5219,23,0.47899,17,0.09181
ENSG00000055163,CYFIP2,91,-2.0065,112,-1.7049,285,-0.3039,575,0.82340,386,0.53600
ENSG00000172568,FNDC9,0,-4.0823,2,-2.5626,8,-0.7957,21,0.69785,17,1.01114
ENSG00000155858,LSM11,1,-3.9956,8,-1.8725,16,-0.8562,33,0.20518,36,1.26145
ENSG00000113282,CLINT1,2,-4.0433,26,-0.2753,21,-0.6126,47,0.64961,35,0.53703
ENSG00000145860,RNF145,38,-1.4099,42,-1.2596,47,-1.1079,117,0.30203,114,0.90354
ENSG00000164332,UBLCP1,10,-2.7662,23,-1.5718,35,-0.9542,113,0.89887,75,0.72199
ENSG00000170214,ADRA1B,0,-5.0509,9,-1.6243,32,0.34401,35,0.44797,29,0.62246
ENSG00000113312,TTC1,145,0.56675,69,-0.6056,99,-0.0464,123,0.29770,98,-0.1477
ENSG00000170234,PWWP2A,22,0.21736,28,0.61096,7,-1.3792,21,0.16050,19,-0.0655
ENSG00000170231,FABP6,0,-4.3287,4,-1.7761,17,0.15334,13,-0.3075,19,1.08621
ENSG00000164609,SLU7,52,-0.7993,67,-0.4204,62,-0.5179,118,0.47377,94,0.32668
ENSG00000145864,GABRB2,211,-0.0587,41,-2.5051,104,-1.1453,318,0.59645,245,0.53645
ENSG00000022355,GABRA1,79,-1.9265,39,-2.9538,194,-0.5833,499,0.92001,323,0.67150
ENSG00000113327,GABRG2,113,-0.5842,15,-3.5639,84,-1.0430,289,0.90827,185,0.56350
ENSG00000113328,CCNG1,49,1.43742,32,0.69906,17,-0.2362,22,0.13397,15,-0.9338
ENSG00000170584,NUDCD2,14,-1.3866,53,0.60596,33,-0.1144,29,-0.3116,38,0.21647
ENSG00000038274,MAT2B,11,-2.7328,55,-0.4174,40,-0.8702,78,0.14518,84,0.86027
ENSG00000145934,TENM2,1,-5.1399,6,-3.4132,35,-0.8118,89,0.65583,72,1.13396
ENSG00000113645,WWC1,17,-1.1103,24,-0.5632,52,0.62389,28,-0.3496,38,0.30694
ENSG00000113643,RARS,7,-2.2864,32,-0.1302,30,-0.2441,69,1.10528,35,0.02262
ENSG00000188573,FBLL1,22,-1.7838,21,-1.8363,56,-0.3595,88,0.33715,83,0.82828
ENSG00000120137,PANK3,101,0.65663,29,-1.2580,31,-1.1625,88,0.44635,69,0.14618
ENSG00000184347,SLIT3,11,-2.0062,20,-1.1355,18,-1.3016,84,1.09721,48,0.50709
ENSG00000182132,KCNIP1,5,-2.2721,28,0.13241,43,0.82638,4,-2.5147,28,0.48234
ENSG00000181163,NPM1,535,1.47321,259,0.25026,130,-0.8122,209,-0.0837,190,-0.5776
ENSG00000072803,FBXW11,13,-3.0506,56,-0.9441,100,-0.0472,173,0.83265,112,0.39003
ENSG00000168246,UBTD2,0,-4.1858,16,0.16277,16,0.17505,16,0.18179,15,0.33477
ENSG00000214357,NEURL1B,12,-0.8636,13,-0.7438,23,0.13000,32,0.61130,22,0.14425
ENSG00000120129,DUSP1,114,0.48385,498,3.41725,22,-2.0072,26,-1.7361,43,-1.9195
ENSG00000113719,ERGIC1,10,-2.0419,36,-0.2114,30,-0.4506,62,0.65962,44,0.34584
ENSG00000037241,RPL26L1,129,1.45278,27,-1.0383,46,-0.2501,45,-0.2847,50,-0.3065
ENSG00000113732,ATP6V0E1,55,-0.0321,159,1.75268,57,0.01891,31,-0.9053,46,-0.6917
ENSG00000164463,CREBRF,89,1.49912,32,-0.1666,17,-1.1121,29,-0.3398,33,-0.3348
ENSG00000145919,BOD1,34,-0.3217,46,0.11390,35,-0.2919,37,-0.2134,45,0.22789
ENSG00000113742,CPEB4,88,0.03187,39,-1.2034,58,-0.6091,94,0.13619,95,0.43425
ENSG00000170091,NSG2,335,-0.7211,55,-3.3839,326,-0.7645,916,0.87220,598,0.55165
ENSG00000249306,LINC01411,0,-4.4380,206,10.6044,0,-9.7410,0,-8.8572,0,-9.6188
ENSG00000184845,DRD1,0,-4.4330,4,-2.1638,5,-1.7848,10,-0.8394,23,2.20019
ENSG00000164466,SFXN1,155,1.47412,24,-1.4874,47,-0.4791,51,-0.3597,61,-0.1725
ENSG00000113749,HRH2,0,-4.7300,5,-2.0335,16,-0.4100,33,0.71845,24,0.83190
ENSG00000145920,CPLX2,377,-0.6502,250,-1.2701,899,0.72256,506,-0.1963,607,0.25670
ENSG00000051596,THOC3,46,0.12855,10,-2.0777,36,-0.2589,53,0.34151,46,0.32431
ENSG00000122203,KIAA1191,123,-0.0078,74,-0.7824,121,-0.0292,158,0.38315,126,0.08140
ENSG00000175414,ARL10,27,-0.2967,13,-1.4017,22,-0.6066,42,0.38356,36,0.47523
ENSG00000048162,NOP16,0,-4.5997,9,-1.1330,15,-0.3487,24,0.35896,22,0.87193
ENSG00000146066,HIGD2A,201,0.66143,209,0.72513,123,-0.1167,93,-0.5515,121,-0.3674
ENSG00000175416,CLTB,200,-0.1140,106,-1.0818,163,-0.4269,221,0.04522,236,0.45133
ENSG00000113194,FAF2,14,-0.9445,13,-1.0903,24,-0.1080,30,0.20035,29,0.52094
ENSG00000146083,RNF44,44,-0.5266,33,-0.9478,56,-0.1403,63,0.03048,68,0.46785
ENSG00000169258,GPRIN1,18,-1.5570,12,-2.2033,43,-0.3036,76,0.61573,59,0.66139
ENSG00000074317,SNCB,491,-0.2071,61,-3.3012,359,-0.6864,604,0.11855,651,0.78064
ENSG00000048140,TSPAN17,0,-5.7122,16,-1.4131,35,-0.2535,46,0.17754,50,1.01065
ENSG00000113763,UNC5A,12,-2.3607,7,-3.1372,41,-0.5164,79,0.48354,70,0.99867
ENSG00000113761,ZNF346,21,0.59060,10,-0.4912,15,0.10124,22,0.65037,13,-0.3842
ENSG00000165671,NSD1,48,1.25149,24,0.13539,13,-0.7929,35,0.72848,18,-0.7074
ENSG00000169228,RAB24,10,-0.5586,2,-2.6690,12,-0.2725,21,0.62351,16,0.47125
ENSG00000169230,PRELID1,52,-1.0332,110,0.11429,102,-0.0054,114,0.16204,107,0.17130
ENSG00000169223,LMAN2,188,1.73885,65,-0.0530,37,-0.9031,48,-0.5191,58,-0.5305
ENSG00000169220,RGS14,3,-4.0031,18,-1.3491,53,0.30208,59,0.46454,50,0.56700
ENSG00000131187,F12,0,-4.9569,5,-2.1539,8,-1.5507,32,0.42472,31,1.37319
ENSG00000198055,GRK6,0,-4.9043,11,-1.2678,25,-0.0986,27,0.02072,32,0.98113
ENSG00000131188,PRR7,16,-1.5280,20,-1.2091,61,0.50856,73,0.80724,45,0.08642
ENSG00000113758,DBN1,18,-1.8478,37,-0.7516,52,-0.2299,116,1.05270,63,0.17826
ENSG00000196923,PDLIM7,0,-4.5477,37,1.16304,10,-0.9287,23,0.33521,19,0.07767
ENSG00000183258,DDX41,7,-2.7995,32,-0.5465,35,-0.4024,59,0.41264,52,0.63317
ENSG00000146067,FAM193B,2,-3.2643,24,0.00343,25,0.04287,24,-0.0303,27,0.50704
ENSG00000184840,TMED9,21,-2.0292,98,0.30083,61,-0.4363,139,0.85977,82,0.04091
ENSG00000027847,B4GALT7,114,1.95403,18,-1.0569,21,-0.8112,27,-0.4346,32,-0.5024
ENSG00000170074,FAM153A,14,-0.1276,1,-3.3978,4,-1.7289,27,0.95501,17,0.49485
ENSG00000249684,AC106795.2,1,-3.1900,2,-2.6155,15,0.01321,12,-0.3785,19,1.24834
ENSG00000204677,FAM153CP,49,0.21997,17,-1.3509,20,-1.1288,46,0.10565,47,0.51523
ENSG00000145916,RMND5B,21,-0.7004,15,-1.1470,30,-0.1469,49,0.60511,35,0.29337
ENSG00000145912,NHP2,116,-0.7594,151,-0.3590,221,0.23928,175,-0.1291,202,0.28611
ENSG00000197451,HNRNPAB,91,0.53899,53,-0.3218,31,-1.1304,56,-0.2418,69,0.25182
ENSG00000113240,CLK4,1,-4.4970,39,1.02637,13,-0.7057,26,0.35498,21,0.10602
ENSG00000176783,RUFY1,42,1.12113,27,0.38949,13,-0.7462,14,-0.6286,20,-0.2842
ENSG00000169045,HNRNPH1,30,-1.8171,134,0.46326,74,-0.4729,116,0.23092,106,0.26105
ENSG00000127022,CANX,515,0.71228,383,0.23188,224,-0.6016,339,0.04138,313,-0.2208
ENSG00000213316,LTC4S,21,0.57468,79,3.16220,19,0.43973,4,-1.7153,6,-2.2543
ENSG00000161013,MGAT4B,48,-0.3059,38,-0.6447,57,-0.0496,86,0.61739,59,0.04401
ENSG00000161011,SQSTM1,109,-1.0368,243,0.20308,204,-0.0716,242,0.19363,221,0.14788
ENSG00000161010,MRNIP,0,-4.4683,15,-0.1941,17,0.01369,18,0.10038,19,0.58060
ENSG00000197226,TBC1D9B,3,-4.7223,102,0.53889,85,0.23445,79,0.13347,76,0.17192
ENSG00000113269,RNF130,53,-0.8534,152,0.78383,88,-0.0848,103,0.15900,90,-0.1343
ENSG00000050748,MAPK9,79,-1.1737,44,-2.0405,99,-0.8250,251,0.62533,196,0.72576
ENSG00000113300,CNOT6,5,-1.5954,16,-0.0601,12,-0.5100,18,0.13985,18,0.50560
ENSG00000131446,MGAT1,0,-5.3866,43,0.43917,33,-0.0090,31,-0.0932,36,0.41100
ENSG00000278970,HEIH,44,0.70052,51,0.91677,27,-0.0755,18,-0.7308,25,-0.4543
ENSG00000250222,AC008443.5,30,-0.4049,64,0.81235,54,0.51916,24,-0.7008,37,-0.2330
ENSG00000146063,TRIM41,19,-0.7143,32,0.07152,28,-0.1690,23,-0.4620,34,0.38832
ENSG00000204628,RACK1,557,0.81982,642,1.06023,288,-0.2419,213,-0.7013,291,-0.5460
ENSG00000248275,TRIM52-AS1,1,-4.3441,36,1.01342,31,0.79381,22,0.27165,17,-0.3822
ENSG00000112679,DUSP22,1,-4.9100,19,-0.5925,27,-0.0115,43,0.71547,30,0.41679
ENSG00000112685,EXOC2,0,-4.6320,11,-0.8483,10,-0.9126,32,0.79201,22,0.71255
ENSG00000112699,GMDS,1,-4.1211,23,0.51269,10,-0.7786,27,0.75508,17,0.19942
ENSG00000124535,WRNIP1,13,-2.3814,30,-1.1788,48,-0.4899,120,0.97461,72,0.44875
ENSG00000124570,SERPINB6,17,-0.8822,127,2.46215,44,0.54550,10,-1.7454,22,-1.1403
ENSG00000244041,LINC01011,12,-0.2648,7,-1.0701,17,0.33494,11,-0.3304,15,0.34731
ENSG00000124588,NQO2,69,0.52881,39,-0.3567,39,-0.3783,40,-0.3226,51,0.11829
ENSG00000137274,BPHL,0,-4.4767,15,-0.2302,18,0.02868,11,-0.6348,20,0.85842
ENSG00000137267,TUBB2A,677,-1.0234,211,-2.7484,759,-0.8491,2358,0.94718,1476,0.55939
ENSG00000137285,TUBB2B,102,-1.5412,293,0.06280,516,0.98338,85,-1.8132,298,0.25984
ENSG00000180822,PSMG4,0,-4.9984,16,-0.7852,28,0.06931,32,0.30922,30,0.65303
ENSG00000137266,SLC22A23,12,-1.2288,20,-0.5131,14,-1.0134,30,0.09495,32,0.75290
ENSG00000145945,FAM50B,10,-1.3768,17,-0.6669,32,0.27359,43,0.76133,27,0.08406
ENSG00000112739,PRPF4B,111,1.12763,59,0.10518,29,-0.9790,59,0.08579,51,-0.3356
ENSG00000198721,ECI2,1,-4.4781,88,1.60279,36,0.10129,17,-1.0377,33,-0.1176
ENSG00000153046,CDYL,27,0.70267,18,0.05827,30,0.89345,17,-0.0361,14,-0.6595
ENSG00000214113,LYRM4,69,0.47233,29,-0.8493,41,-0.3194,45,-0.2027,53,0.21456
ENSG00000124785,NRN1,173,-0.4852,21,-3.5616,136,-0.8545,381,0.76991,266,0.57955
ENSG00000216863,LY86-AS1,16,-0.3208,0,-4.7380,11,-0.9021,33,0.87737,21,0.50352
ENSG00000124783,SSR1,193,1.27218,99,0.16758,53,-0.8061,55,-0.7501,84,-0.2530
ENSG00000124784,RIOK1,0,-4.1121,14,0.08042,12,-0.1107,26,1.03346,13,0.03827
ENSG00000239264,TXNDC5,0,-5.0853,26,-0.0116,17,-0.7111,23,-0.2484,32,0.91945
ENSG00000124802,EEF1E1,13,-1.9844,35,-0.5528,47,-0.0969,74,0.62413,54,0.34792
ENSG00000111845,PAK1IP1,94,2.22020,10,-1.3578,14,-0.9542,20,-0.3760,22,-0.6643
ENSG00000111843,TMEM14C,50,-0.9595,171,0.97823,82,-0.2110,112,0.27739,89,-0.2236
ENSG00000137210,TMEM14B,92,-0.1103,83,-0.2783,99,0.00149,80,-0.3404,104,0.23749
ENSG00000197977,ELOVL2,0,-3.9594,33,1.65756,25,1.18842,6,-1.0376,10,-0.6680
ENSG00000224531,SMIM13,68,-0.8053,28,-2.0905,74,-0.6747,195,0.85588,127,0.46793
ENSG00000205269,TMEM170B,60,-0.2749,15,-2.3279,51,-0.5406,82,0.20593,82,0.65195
ENSG00000112137,PHACTR1,113,-0.5638,43,-1.9914,151,-0.1092,171,0.08106,184,0.61790
ENSG00000145979,TBC1D7,0,-5.0913,14,-1.1229,19,-0.5879,24,-0.2947,36,1.30032
ENSG00000145990,GFOD1,86,-0.6207,15,-3.1833,73,-0.8738,147,0.21180,152,0.92674
ENSG00000124523,SIRT5,9,-1.4433,26,0.16415,26,0.17312,38,0.77179,23,-0.1203
ENSG00000225921,NOL7,109,0.53903,112,0.59540,93,0.29502,62,-0.3546,69,-0.4400
ENSG00000010017,RANBP9,74,0.06123,20,-1.9241,43,-0.7600,94,0.43781,78,0.43045
ENSG00000050393,MCUR1,3,-4.1212,53,0.05360,62,0.30149,54,0.07589,56,0.36540
ENSG00000180537,RNF182,4,-1.7710,20,0.62947,10,-0.4209,12,-0.2127,15,0.32297
ENSG00000112149,CD83,4,-3.2228,12,-1.7612,25,-0.6861,67,0.86365,45,0.73360
ENSG00000008083,JARID2,0,-4.1676,11,-0.2950,8,-0.8992,11,-0.3387,17,1.11497
ENSG00000047579,DTNBP1,82,-0.3051,36,-1.5669,93,-0.1168,92,-0.1301,113,0.56692
ENSG00000007944,MYLIP,21,0.26102,10,-0.8735,5,-1.8349,32,0.89463,19,0.12117
ENSG00000124788,ATXN1,18,-1.6330,28,-0.9284,46,-0.1889,45,-0.2510,62,0.83530
ENSG00000112186,CAP2,125,-1.1523,33,-3.0953,127,-1.1281,570,1.25649,292,0.44824
ENSG00000137414,FAM8A1,8,-2.4123,27,-0.6790,19,-1.1659,56,0.48711,49,0.80522
ENSG00000124789,NUP153,6,-1.7810,7,-1.5079,17,-0.2121,23,0.21765,23,0.78329
ENSG00000137177,KIF13A,16,0.03756,39,1.47222,19,0.24578,13,-0.3685,13,-0.7096
ENSG00000137364,TPMT,126,1.69225,16,-1.5471,31,-0.5880,39,-0.2658,42,-0.3216
ENSG00000165097,KDM1B,0,-4.3270,16,0.02883,18,0.19513,26,0.81235,16,0.07876
ENSG00000124795,DEK,262,2.30770,159,1.35264,44,-0.7262,43,-0.7346,41,-1.6011
ENSG00000172201,ID4,53,-0.3910,274,2.45033,86,0.36398,15,-2.2952,49,-1.1137
ENSG00000112242,E2F3,83,1.94183,7,-2.0323,8,-1.7528,29,0.15341,24,-0.4071
ENSG00000124766,SOX4,5,-1.3671,12,-0.2286,15,0.11201,10,-0.4591,15,0.52762
ENSG00000272168,CASC15,71,1.43954,8,-1.8665,16,-0.9666,29,-0.0134,29,-0.1018
ENSG00000152954,NRSN1,116,-0.1093,15,-3.1383,88,-0.5364,177,0.56447,137,0.46852
ENSG00000124532,MRS2,0,-4.6389,3,-2.4616,18,-0.0895,17,-0.2163,24,1.27579
ENSG00000112294,ALDH5A1,83,0.03486,53,-0.6480,59,-0.4960,61,-0.4370,90,0.48282
ENSG00000137261,KIAA0319,38,0.02751,27,-0.4874,24,-0.6558,39,0.10013,39,0.29848
ENSG00000111802,TDP2,128,1.46707,26,-1.0495,29,-0.9328,41,-0.3936,51,-0.1265
ENSG00000112304,ACOT13,22,-1.3546,68,0.36159,57,0.08589,59,0.13829,55,0.10164
ENSG00000112308,C6orf62,49,-1.6412,177,0.32902,124,-0.2243,119,-0.2963,157,0.42081
ENSG00000111913,RIPOR2,106,0.43055,15,-2.4677,37,-1.1695,114,0.54648,87,0.35274
ENSG00000079691,CARMIL1,0,-4.2996,33,1.21972,22,0.54746,9,-0.8049,15,-0.0819
ENSG00000197061,HIST1H4C,87,1.66629,80,1.52742,38,0.28141,14,-1.2393,20,-1.3957
ENSG00000112763,BTN2A1,0,-4.3892,19,0.22173,12,-0.5116,36,1.25707,16,-0.0341
ENSG00000228223,HCG11,38,1.34185,13,-0.4237,15,-0.1296,23,0.47783,14,-0.6511
ENSG00000182952,HMGN4,57,1.09979,25,-0.2219,20,-0.5564,16,-0.9055,29,-0.0422
ENSG00000146109,ABT1,0,-4.0129,17,0.46113,11,-0.2361,21,0.80965,13,0.04837
ENSG00000096654,ZNF184,1,-3.6953,2,-3.0857,14,-0.4289,37,1.14771,20,0.59676
ENSG00000269293,ZSCAN16-AS1,106,0.31481,163,1.02140,118,0.48266,41,-1.1523,77,-0.4712
ENSG00000235109,ZSCAN31,21,0.37433,6,-1.5287,9,-0.8195,11,-0.6014,19,0.65129
ENSG00000204713,TRIM27,75,0.67298,35,-0.5337,24,-1.0678,49,0.01049,51,0.14668
ENSG00000204681,GABBR1,139,-1.2833,166,-1.0124,292,-0.1524,297,-0.1285,371,0.73094
ENSG00000206503,HLA-A,73,-0.6815,479,2.56682,76,-0.6215,35,-1.7562,87,-0.9175
ENSG00000204619,PPP1R11,56,-0.1333,43,-0.5541,52,-0.2679,65,0.10103,65,0.26468
ENSG00000231074,HCG18,70,1.57925,8,-1.7864,18,-0.5967,21,-0.4176,26,-0.1681
ENSG00000241370,RPP21,42,-0.4226,72,0.41148,63,0.19597,55,-0.0282,55,-0.0913
ENSG00000204592,HLA-E,55,-0.5268,500,3.66086,44,-0.8506,18,-2.1784,39,-1.9690
ENSG00000204590,GNL1,81,-0.0072,58,-0.5088,62,-0.4250,100,0.31923,84,0.16586
ENSG00000204576,PRR3,0,-4.4915,8,-1.1908,5,-1.6880,35,1.13680,20,0.69191
ENSG00000204574,ABCF1,2,-3.9601,27,-0.0910,30,0.09369,43,0.63370,30,0.24660
ENSG00000204569,PPP1R10,80,1.48964,25,-0.3753,21,-0.6836,28,-0.2096,29,-0.3868
ENSG00000204568,MRPS18B,123,1.34473,55,0.01154,52,-0.0774,54,-0.0181,46,-0.6123
ENSG00000137343,ATAT1,1,-5.0104,32,-0.4076,43,0.07747,50,0.29895,46,0.54621
ENSG00000204564,C6orf136,1,-5.7854,25,-1.2530,28,-1.0649,89,0.69457,68,0.92640
ENSG00000204560,DHX16,67,2.35674,16,-0.1543,13,-0.4689,20,0.25551,11,-1.3055
ENSG00000196230,TUBB,235,-1.1109,191,-1.4246,325,-0.6219,724,0.63973,545,0.56204
ENSG00000137312,FLOT1,173,-0.0130,81,-1.1648,130,-0.4549,248,0.55806,183,0.20969
ENSG00000204580,DDR1,20,-1.7180,245,2.43898,61,-0.0235,20,-1.6604,49,-0.8100
ENSG00000137411,VARS2,0,-5.1207,33,0.30063,16,-0.7794,23,-0.2548,32,0.78926
ENSG00000204525,HLA-C,7,-3.3879,364,2.84075,46,-0.7898,34,-1.2468,58,-0.9414
ENSG00000234745,HLA-B,161,0.22876,643,2.77015,89,-0.7008,72,-1.0046,89,-1.4382
ENSG00000198563,DDX39B,154,0.76560,102,0.09942,72,-0.4536,82,-0.2429,93,-0.1461
ENSG00000213760,ATP6V1G2,242,-0.1637,51,-2.4922,197,-0.4831,322,0.28770,302,0.57026
ENSG00000204498,NFKBIL1,13,0.01678,19,0.63594,14,0.20490,11,-0.1641,12,-0.2808
ENSG00000204482,LST1,44,1.29630,95,2.82252,10,-0.9656,3,-2.7546,11,-1.7782
ENSG00000204472,AIF1,101,1.39338,207,2.84080,54,0.34702,7,-2.6212,19,-2.2596
ENSG00000204469,PRRC2A,120,-0.0285,126,0.04086,116,-0.0862,82,-0.6234,128,0.20896
ENSG00000204463,BAG6,2,-4.9653,89,0.14053,83,0.03395,107,0.44244,86,0.29817
ENSG00000204438,GPANK1,0,-4.0833,17,0.36016,13,-0.0351,10,-0.4653,15,0.56123
ENSG00000204435,CSNK2B,48,-1.4233,145,0.25715,93,-0.4388,143,0.24419,131,0.28587
ENSG00000204427,ABHD16A,45,-0.2130,31,-0.7808,27,-0.9618,74,0.59034,55,0.30606
ENSG00000213722,DDAH2,12,-1.5834,151,2.52413,34,-0.0963,12,-1.6294,28,-0.8829
ENSG00000213719,CLIC1,0,-4.2002,118,4.47190,7,-1.1252,3,-2.0923,5,-2.4672
ENSG00000204394,VARS,27,-0.1935,32,0.07686,27,-0.1597,43,0.54565,29,-0.1293
ENSG00000204392,LSM2,209,2.52009,59,0.24291,45,-0.1724,27,-0.9385,33,-1.3467
ENSG00000204389,HSPA1A,6,-4.2480,141,0.46099,62,-0.8115,136,0.40061,115,0.41759
ENSG00000204388,HSPA1B,39,-0.7793,77,0.27420,25,-1.4017,51,-0.3636,73,0.59572
ENSG00000204387,SNHG32,90,0.10249,170,1.13983,117,0.52268,54,-0.6767,73,-0.5647
ENSG00000204386,NEU1,0,-5.6894,29,-0.5055,25,-0.7389,87,1.24553,43,0.28527
ENSG00000204371,EHMT2,0,-5.8212,31,-0.5634,48,0.09321,49,0.11767,52,0.68090
ENSG00000204356,NELFE,48,-0.5688,52,-0.4369,67,-0.0341,73,0.08700,73,0.28981
ENSG00000204351,SKIV2L,37,0.42514,22,-0.4125,17,-0.7666,35,0.34289,29,0.04248
ENSG00000204348,DXO,10,-0.5518,28,1.03013,7,-1.0615,23,0.73824,13,-0.3449
ENSG00000204344,STK19,0,-4.1708,26,0.88775,7,-1.0781,18,0.25923,16,0.30287
ENSG00000213676,ATF6B,45,1.49655,17,-0.0756,9,-0.9791,8,-1.1557,17,-0.2126
ENSG00000204314,PRRT1,134,-0.3529,26,-2.7829,101,-0.7788,284,0.84411,184,0.43416
ENSG00000221988,PPT2,26,0.83586,12,-0.3054,13,-0.1735,31,1.18842,12,-0.7358
ENSG00000204310,AGPAT1,34,-1.7773,72,-0.6572,80,-0.5008,147,0.45239,124,0.57470
ENSG00000204308,RNF5,66,-0.0433,82,0.31320,67,-0.0146,57,-0.2689,67,-0.0125
ENSG00000204287,HLA-DRA,209,1.79634,451,3.56617,24,-1.6485,10,-2.8896,21,-2.9889
ENSG00000196126,HLA-DRB1,132,1.71732,262,3.21104,23,-1.0779,24,-1.0062,16,-2.7578
ENSG00000179344,HLA-DQB1,74,1.46602,89,1.82353,23,-0.4443,28,-0.1216,19,-1.4888
ENSG00000204256,BRD2,11,-2.5954,73,0.25806,47,-0.4079,64,0.05669,68,0.48374
ENSG00000231389,HLA-DPA1,148,1.67235,329,3.43947,30,-0.9390,10,-2.4536,17,-2.8495
ENSG00000223865,HLA-DPB1,89,1.50636,200,3.23482,26,-0.4778,20,-0.8710,12,-2.7846
ENSG00000204231,RXRB,11,-2.4403,55,-0.0012,53,-0.0699,64,0.22678,60,0.39423
ENSG00000112473,SLC39A7,74,1.45876,36,0.27523,14,-1.1846,18,-0.7951,28,-0.3381
ENSG00000204227,RING1,3,-3.6649,49,0.13819,42,-0.0799,55,0.32767,48,0.36494
ENSG00000223501,VPS52,3,-2.8351,29,0.30779,24,0.03183,32,0.45991,25,0.15497
ENSG00000231500,RPS18,983,0.10989,1968,1.26008,1185,0.40808,430,-1.1590,805,-0.5041
ENSG00000227057,WDR46,9,-1.7427,19,-0.6118,20,-0.5398,36,0.32934,33,0.63182
ENSG00000204220,PFDN6,130,0.99094,36,-1.0096,54,-0.4093,80,0.20079,68,-0.1378
ENSG00000237441,RGL2,1,-4.1711,40,1.08738,17,-0.2707,11,-0.9084,22,0.33984
ENSG00000231925,TAPBP,24,-2.0120,119,0.43448,106,0.25486,85,-0.0926,94,0.16869
ENSG00000236104,ZBTB22,10,-0.7449,12,-0.5059,15,-0.1360,15,-0.1351,18,0.47562
ENSG00000204209,DAXX,15,-0.7407,21,-0.1985,21,-0.1625,24,0.02759,26,0.32747
ENSG00000112511,PHF1,8,-2.3438,39,-0.0035,38,-0.0523,44,0.20147,42,0.39144
ENSG00000112514,CUTA,45,-2.1451,227,0.29610,199,0.08436,197,0.06884,199,0.25335
ENSG00000197283,SYNGAP1,118,0.34778,18,-2.4847,78,-0.3140,151,0.74959,97,0.08479
ENSG00000137288,UQCC2,144,0.47151,132,0.33459,105,-0.0376,100,-0.1122,101,-0.2552
ENSG00000161904,LEMD2,0,-4.4336,23,0.51903,9,-0.8905,19,0.21188,19,0.49814
ENSG00000137309,HMGA1,65,0.50393,30,-0.6832,43,-0.1604,51,0.11540,48,0.00445
ENSG00000186577,SMIM29,11,-3.7125,81,-0.8263,132,-0.0675,176,0.38952,157,0.64801
ENSG00000272325,NUDT3,227,0.29498,155,-0.3084,211,0.17545,129,-0.5875,193,0.09485
