"med_cl_test","mediator_datatype","outcome_datatype","outcome_cl","n_donors","med_cl","mediator","outcome","fdr_base_SN","logFC_base_SN","t_base_SN","fdr_med_SN","logFC_med_SN","t_med_SN","P.Value_base","t_base","P.Value_med","t_med","P.Value_med_vec","t_med_vec","base_sig","base_dir","base_valid","med_sig","med_dir","med_vec_sig","mediated"
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","SLC17A7",0.0388135145867074,1.46900118063394,3.29668384223825,0.305458356402959,0.794832240627738,2.24727957356564,0.310086886906022,1.04078676486955,0.202730041523562,1.31930089035003,0.253086001952073,1.17861450176401,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_high","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_high_nnA_Astro.2",16,"Astro.2","SV2B","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.11046740841979,0.907254464050516,3.938710436028,0.671243358488129,0.430608925472971,0.933128954656585,0.0850264163862715,0.101940232477047,-1.71849777827565,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","ABCA8","MBP",0.0297820775481512,-0.685728785216289,-3.54580610117468,0.719437996608449,-0.230157989659974,-1.18468535164781,0.83035867194752,-0.217230887469446,0.97737738703414,-0.0287580441025879,0.884616143849778,0.147214997849083,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.776542357261782,0.954004622977663,1.99182136821204,0.169996440499002,1.4266942660409,0.400452771793587,0.861024786602378,0.348259298190718,0.962876925582793,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","CPNE4",0.034974331643835,1.87379194366352,3.3868758097133,0.982151550285954,-0.0908658047907611,-0.177518418023552,0.986998547917886,-0.0165127928508463,0.997282790757265,0.0034527167527734,0.921722793934443,0.0996391031444784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","GAD1",0.0245218129044273,1.74754742722435,3.76245573157731,0.890024494151514,0.572752344322253,1.16152022956302,0.765969756457389,-0.30197840095427,0.768429394783105,-0.298874976892046,0.858066592823082,0.181395832163268,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.763880573513706,0.666679995375923,2.13648557927023,0.967062678300731,0.0418436537065582,0.890822491363063,0.139202643763026,0.752849648817192,-0.319694118577949,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","IGFBP5",0.0166348925642164,2.01610070445314,4.23255886981611,0.992855567489629,0.0507426811975366,0.0879565057032854,0.23807760680812,-1.21840266287345,0.755327139258364,-0.316373966098619,0.0970557077539762,-1.74968313008083,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.865233565353545,0.538172957204846,1.40592814544979,0.690473885398595,-0.404385076898478,0.683477108269632,-0.414342958195175,0.933768452734038,0.0842643319708085,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.992204568183931,-0.0463290353052484,-0.101232265719232,0.474135823223037,0.730360678845706,0.665879147224289,0.438946869031076,0.755574281962637,0.31604296469093,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.894377711837164,0.395299081080413,1.0674709362545,0.0779805947643823,1.86378101102774,0.194819386353509,1.34615940530095,0.580580893882563,0.56261116044219,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","SORCS1",0.0358465902635509,1.43619458263972,3.36238356445178,0.865258109992612,-0.562232383110935,-1.40035917053818,0.437688928875208,0.792896791360639,0.595808722778657,0.539926614998034,0.777350214463929,0.28701567569108,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","SPHKAP",0.045693076469028,1.6432573810358,3.15304463477663,0.954968060072516,0.219881817024691,0.406771006247961,0.496492555697948,-0.693414076401278,0.156843790093164,-1.47687846758788,0.0450420159777294,2.1525935773481,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","FZD8","TESPA1",0.0171351894850484,2.00785931790179,4.18721806694599,0.932137554140068,0.432858908954942,0.736930892299032,0.116449788863239,1.64532149355924,0.146843327153078,1.51557609065453,0.897384180176804,-0.130784295380924,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","NETO1","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.637423610309742,0.558613670803098,1.58448139396989,0.0296499588928947,2.35253775265424,0.0263642023402804,2.42437861932601,0.534940946008926,0.632907898074819,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","NETO1","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.332532456189878,0.993524220966205,3.91508800561824,0.967062678300731,0.0418436537065582,0.79546309847921,-0.263191366656716,0.593833099381941,-0.543171277941063,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","NETO1","MGST1",0.0271207409512907,1.4412353645802,3.63183848488069,0.775302484164239,0.370371854184177,0.994807919696175,0.928380002468099,-0.0910907225422763,0.821504558661114,0.229009584920064,0.114454184631037,1.66094563879715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","NETO1","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.718587340063882,0.459202897849622,1.20815681563326,0.449957281523714,0.771503700889379,0.513979994683236,0.666122573396574,0.799452007915026,-0.257935565173696,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","NETO1","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.742544036130608,0.392443762576957,1.11961960997912,0.474135823223037,0.730360678845706,0.345061243565996,0.97029516307931,0.226148094205114,1.25432008699519,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","NETO1","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.472956304383227,0.778526052055732,2.88423553932369,0.633886266005197,0.48409481533569,0.788255319750827,0.272707919620872,0.362342102550659,-0.935225927512549,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","ST18","NAP1L3",0.0297820775481512,1.04524917682756,3.54562574656175,0.235774017897859,0.620527131641925,2.00845547555511,0.102813710804492,-1.71445760476065,0.130532321630099,-1.58407978520022,0.755463588682465,0.316217426160326,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.137437548492185,1.54185528133634,3.6877512289163,0.169996440499002,1.4266942660409,0.200362531881695,1.33002754062044,0.761040460323532,-0.308842032010325,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.22907489483435,0.844388074993708,2.80123819866981,0.0296499588928947,2.35253775265424,0.0439747209278327,2.16852344723506,0.892427942655733,0.137187703964055,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","ERBB3",0.0429496783192334,-0.601162928909309,-3.19543806445031,0.353800328992195,-0.341805871919873,-2.03377705289329,0.986024479260788,0.0177500631690629,0.873727514816328,0.161239384151949,0.665291273995675,0.439945628385362,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","GPC6",0.0360091052009481,1.88548183107336,3.35843347356619,0.248856193513046,1.11039775137648,2.60086719356122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","IGFBP5",0.0166348925642164,2.01610070445314,4.23255886981611,0.248856193513046,1.22256298492605,2.59397338993595,0.23807760680812,-1.21840266287345,0.193369943008942,-1.35199225131398,0.515350892688777,-0.663808388846431,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.197563672449413,1.00428459231489,3.03962887683328,0.690473885398595,-0.404385076898478,0.964899448345482,0.0446318840934574,0.228532684062632,1.24723285381799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","LMO3",0.035340990216569,1.18174877994416,3.37463604336425,0.262710728026367,0.676081295638212,2.50235119107626,0.120084820072331,-1.6280604265744,0.277653343632323,-1.12000018292326,0.301131871211182,1.06506867079438,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","MAG",0.0201308276926675,-0.767472726314787,-3.98760444076876,0.275750515129191,-0.432740025400365,-2.42712116295752,0.432852587963239,0.801432371455915,0.439506007195192,0.790805253738357,0.906181298293244,0.11955285020696,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","MBP",0.0297820775481512,-0.685728785216289,-3.54580610117468,0.27734498899877,-0.432113825660325,-2.41678932944193,0.83035867194752,-0.217230887469446,0.653644448203006,-0.456397170517571,0.457429510817688,-0.759674699444266,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","MGST1",0.0271207409512907,1.4412353645802,3.63183848488069,0.305458356402959,0.838398457098228,2.24870020913342,0.928380002468099,-0.0910907225422763,0.546601646315922,0.614634952234828,0.0941465848248578,1.76866309260327,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.324356145550138,0.658991541908606,2.15420572361621,0.449957281523714,0.771503700889379,0.589215390954779,0.549947397195759,0.602664196440269,-0.530030958196455,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.415614168971408,0.514881105040706,1.75963972690149,0.474135823223037,0.730360678845706,0.314467791931073,1.03524073178889,0.361016720692526,0.937655747520666,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.162571879491251,0.927261835686783,3.27719732024119,0.0779805947643823,1.86378101102774,0.0815132476533155,1.8469236677981,0.636496875682727,0.480857244513215,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","PCSK6",0.0402412716696331,-0.715238159805929,-3.25587856465361,0.334144522329578,-0.414692443667141,-2.10545241501547,0.419647372458295,0.825047295116088,0.514728271592937,0.664804700336476,0.825525494028212,-0.223728678894541,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","SLC17A7",0.0388135145867074,1.46900118063394,3.29668384223825,0.305458356402959,0.794832240627738,2.24727957356564,0.153132218326075,1.48850140199384,0.0398293615942327,2.21842596742844,0.0817566608366962,1.84531811253385,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.2_APOE_low","Xenium_Oligo.3_Astro","Xenium_Oligo.3_Astro","APOE_low_nnA_Astro.2",16,"Astro.2","SV2B","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.11046740841979,0.907254464050516,3.938710436028,0.633886266005197,0.48409481533569,0.684804629510538,0.412655986305535,0.833456903168817,-0.213389783186117,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.1","NPTXR","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.123937431701882,0.740230344865428,2.39677376523395,0.198991921553742,1.3267233131887,0.188334425812138,1.35902437088409,0.70740501553587,0.380406532064625,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.1","NPTXR","GAD1",0.0245218129044273,1.74754742722435,3.76245573157731,0.0987551505066859,0.951113319740143,2.61421889796872,0.540532053916446,-0.622268238586841,0.605531380737797,-0.524218114429763,0.813410989892928,0.238968219254148,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.1_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.1","NPTXR","NPTXR",0.0178245159322355,1.20698965116002,4.15833855277672,0.128697241878944,0.563563995234707,2.3648905163895,0.304839004448875,1.05208297279369,0.0466109593268984,2.11234984397322,0.0022533908661176,3.46921431111894,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.1_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.1","NPTXR","SLC17A7",0.0388135145867074,1.46900118063394,3.29668384223825,0.335225472729787,0.487019919792225,1.5008013206381,0.102375360132498,1.70881689862151,0.0821174513394431,1.82448374548251,0.502315104172542,0.682422779400761,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.1_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.1","PLPPR4","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.761173221161569,0.262318733445107,0.770601560089226,0.198991921553742,1.3267233131887,0.238262435553037,1.21540246629259,0.173042348692513,-1.4125707239821,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","ABCA8","MBP",0.0297820775481512,-0.685728785216289,-3.54580610117468,0.719437996608449,-0.230157989659974,-1.18468535164781,0.770662818285476,-0.295341673909144,0.680071320556888,0.418386074231081,0.109829497969153,-1.67243127722348,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.776542357261782,0.954004622977663,1.99182136821204,0.948878995889936,-0.0648933156762733,0.917285624873054,0.105201504336415,0.561409250158716,-0.590800232578357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","CPNE4",0.034974331643835,1.87379194366352,3.3868758097133,0.982151550285954,-0.0908658047907611,-0.177518418023552,0.839856226996044,0.204624026544854,0.904713532485345,0.121268609876857,0.750586927329201,0.322370646770108,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","GAD1",0.0245218129044273,1.74754742722435,3.76245573157731,0.890024494151514,0.572752344322253,1.16152022956302,0.540532053916446,-0.622268238586841,0.170745997860357,-1.42202434195297,0.0692361520226714,1.92226944904807,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.763880573513706,0.666679995375923,2.13648557927023,0.431734115822969,0.801810271125492,0.496189719037473,0.693414090184902,0.975387569488175,-0.0312484558663603,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","IGFBP5",0.0166348925642164,2.01610070445314,4.23255886981611,0.992855567489629,0.0507426811975366,0.0879565057032854,0.286317813756455,1.09435761169061,0.0771790421593472,1.86536699871538,0.0279817966232478,-2.37342863412335,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","KCNJ3",0.0248286055946825,1.58082843292001,3.75149176023082,0.865233565353545,0.538172957204846,1.40592814544979,0.204417433136003,1.31021575386533,0.127541263307292,1.59134014958581,0.256268143614931,-1.16941650471421,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.992204568183931,-0.0463290353052484,-0.101232265719232,0.36106779831465,-0.933920473170026,0.446136635368375,-0.777527036472756,0.735197951663684,-0.343072610235039,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","NTRK3",0.0197677442069503,1.28198922919565,4.03453355024234,0.894377711837164,0.395299081080413,1.0674709362545,0.114794702510618,1.64603114929572,0.0879306461958408,1.79602587897949,0.391723955335946,-0.875851198001644,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","SORCS1",0.0358465902635509,1.43619458263972,3.36238356445178,0.865258109992612,-0.562232383110935,-1.40035917053818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","SPHKAP",0.045693076469028,1.6432573810358,3.15304463477663,0.954968060072516,0.219881817024691,0.406771006247961,0.743057877643941,-0.332209343788826,0.696891131467388,-0.395302547820549,0.409701132309252,0.842455040003033,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","FZD8","TESPA1",0.0171351894850484,2.00785931790179,4.18721806694599,0.932137554140068,0.432858908954942,0.736930892299032,0.180911350035329,1.38442623482451,0.200573949018426,1.32452483393151,0.761719280190157,-0.307484946758432,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","NETO1","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.637423610309742,0.558613670803098,1.58448139396989,0.198991921553742,1.3267233131887,0.304424162147514,1.05424201787513,0.0305693198626519,2.32838132456619,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","NETO1","GPM6A",0.00317124333553664,1.67504930526928,5.93327367973053,0.332532456189878,0.993524220966205,3.91508800561824,0.431734115822969,0.801810271125492,0.486018978932882,0.70989344637908,0.600054978318424,-0.532838378045261,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","NETO1","MGST1",0.0271207409512907,1.4412353645802,3.63183848488069,0.775302484164239,0.370371854184177,0.994807919696175,0.787219336212188,-0.273432317684041,0.843880088688241,-0.199524749374115,0.473314937360515,-0.730995679241729,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","NETO1","NRG3",0.0267823386998635,1.62581984095938,3.65423787548636,0.718587340063882,0.459202897849622,1.20815681563326,0.431768390050978,-0.801749689483502,0.3250733907929,-1.00906827894046,0.694769917580839,0.398143841378588,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","NETO1","NRXN1",0.0397601219216163,1.15281371274073,3.2736819718726,0.742544036130608,0.392443762576957,1.11961960997912,0.36106779831465,-0.933920473170026,0.372680867790473,-0.91204120988006,0.999166814439714,0.00105745999278376,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","NETO1","SORBS1",0.0117141291621737,1.36789623918405,4.7263825907876,0.472956304383227,0.778526052055732,2.88423553932369,0.66929794740798,0.433246980538756,0.735996708312759,0.3419259721303,0.691240754609123,0.403015145200434,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","ST18","NAP1L3",0.0297820775481512,1.04524917682756,3.54562574656175,0.235774017897859,0.620527131641925,2.00845547555511,0.556473131901156,-0.597735583849352,0.259821722712473,-1.15987260083711,0.402406505806586,-0.855586045684608,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","SV2B","CABLES1",0.0123603372434196,2.1938976661019,4.62551225920503,0.137437548492185,1.54185528133634,3.6877512289163,0.948878995889936,-0.0648933156762733,0.900043169381103,0.127268380632732,0.253913226777918,1.17591950991253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","SV2B","ENC1",0.0237872721454464,1.60975046336347,3.81467953642508,0.22907489483435,0.844388074993708,2.80123819866981,0.198991921553742,1.3267233131887,0.0640445440569139,1.96429832132743,0.000397620555511546,4.27287960096601,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","SV2B","ERBB3",0.0429496783192334,-0.601162928909309,-3.19543806445031,0.353800328992195,-0.341805871919873,-2.03377705289329,0.852389177494772,-0.188401435985829,0.868770116361468,-0.167431996024522,0.918369387702134,0.103836440495306,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Astro.2_xGL","Xenium_cell_type_anno_SpX","Xenium_cell_type_anno_SpX","Oligo.3_xGL",16,"Astro.2","SV2B","GPC6",0.0360091052009481,1.88548183107336,3.35843347356619,0.248856193513046,1.11039775137648,2.60086719356122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
