Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000158966,CACHD1,29,-0.0365,20,-0.7901,33,0.17601,42,0.74340
ENSG00000162434,JAK1,55,-0.4853,70,-0.0623,68,-0.0897,93,0.52667
ENSG00000162433,AK4,56,-0.0019,43,-0.5679,75,0.48859,67,0.32915
ENSG00000116675,DNAJC6,228,-0.7821,448,0.61487,327,-0.1155,340,-0.0600
ENSG00000213625,LEPROT,37,1.42949,7,-1.9107,34,0.94267,13,-0.6634
ENSG00000184588,PDE4B,47,-0.2004,61,0.35874,63,0.30172,40,-0.5014
ENSG00000118473,SGIP1,60,-0.8948,133,0.75236,91,-0.1302,91,-0.1593
ENSG00000198160,MIER1,18,-0.1432,20,-0.0120,17,-0.2131,22,0.26071
ENSG00000142864,SERBP1,118,-0.0152,130,0.21676,102,-0.2417,111,-0.1309
ENSG00000116717,GADD45A,21,-0.2940,36,0.97659,35,0.56866,7,-2.1473
ENSG00000116729,WLS,69,-0.1766,64,-0.3401,111,0.66250,80,0.12260
ENSG00000033122,LRRC7,57,-0.6516,87,0.17159,43,-0.9911,115,0.72120
ENSG00000066557,LRRC40,16,-1.0983,34,0.36583,31,0.06564,35,0.35698
ENSG00000116754,SRSF11,65,-0.4925,90,0.13076,64,-0.4599,109,0.48353
ENSG00000118454,ANKRD13C,21,-0.7860,32,-0.0011,29,-0.1797,46,0.69947
ENSG00000050628,PTGER3,19,-0.4589,26,0.12706,4,-2.5478,39,0.90994
ENSG00000132485,ZRANB2,43,-0.8999,79,0.25615,60,-0.2907,93,0.53987
ENSG00000172260,NEGR1,110,-0.7814,242,0.95361,120,-0.5509,143,-0.3156
ENSG00000178965,ERICH3,32,-0.9250,67,0.57803,28,-0.9879,66,0.43724
ENSG00000117054,ACADM,40,0.33858,32,-0.1344,42,0.34976,26,-0.4509
ENSG00000137955,RABGGTB,32,-0.2720,38,0.10383,51,0.56170,32,-0.2619
ENSG00000117069,ST6GALNAC5,47,-1.2332,119,0.55985,39,-1.3947,135,0.72311
ENSG00000142892,PIGK,19,-1.0133,41,0.53580,49,0.67094,27,-0.3458
ENSG00000154027,AK5,277,-0.9207,595,0.62969,389,-0.2851,489,0.10526
ENSG00000036549,AC118549.1,20,0.25685,17,-0.1577,19,0.08493,17,-0.1272
ENSG00000077254,USP33,60,-0.8191,124,0.65028,65,-0.6160,103,0.15623
ENSG00000180488,MIGA1,51,-0.7348,95,0.52445,95,0.34637,67,-0.2733
ENSG00000162613,FUBP1,37,-0.3547,49,0.24522,49,0.16869,43,-0.0837
ENSG00000162616,DNAJB4,23,-0.7007,37,0.20750,26,-0.4195,44,0.52428
ENSG00000117114,ADGRL2,15,-1.1368,41,0.88215,14,-1.1937,34,0.25407
ENSG00000137941,TTLL7,69,-0.6540,127,0.62746,114,0.24263,79,-0.4188
ENSG00000142875,PRKACB,274,-0.6711,470,0.41371,377,-0.0837,419,0.10499
ENSG00000117133,RPF1,19,-0.3121,22,-0.0457,22,-0.0933,28,0.38070
ENSG00000174021,GNG5,76,1.47086,20,-1.3070,42,0.12561,30,-0.5092
ENSG00000117155,SSX2IP,48,-1.2318,101,0.10452,73,-0.4545,151,0.93465
ENSG00000162642,C1orf52,43,-0.8129,95,0.88209,63,-0.1323,54,-0.4142
ENSG00000153904,DDAH1,253,0.25428,170,-0.5801,343,0.73921,210,-0.1051
ENSG00000117174,ZNHIT6,26,0.48930,15,-0.6511,24,0.30088,21,0.03932
ENSG00000122417,ODF2L,17,-0.9395,31,0.11785,47,0.81800,30,0.04899
ENSG00000097033,SH3GLB1,47,0.68497,29,-0.3215,40,0.28567,24,-0.6183
ENSG00000183291,SELENOF,84,-0.4073,121,0.37212,104,0.00624,98,-0.1053
ENSG00000153936,HS2ST1,34,-0.0957,40,0.23841,24,-0.6191,38,0.09603
ENSG00000143013,LMO4,225,-1.3438,709,1.01179,600,0.35446,354,-0.5831
ENSG00000137947,GTF2B,17,-1.1283,36,0.25100,35,0.11543,41,0.47823
ENSG00000137944,KYAT3,17,-1.0020,37,0.45280,17,-0.8947,41,0.59604
ENSG00000197147,LRRC8B,78,-0.6878,124,0.21367,71,-0.7364,154,0.62337
ENSG00000171492,LRRC8D,24,-0.4656,37,0.42907,25,-0.3294,32,0.05044
ENSG00000162664,ZNF326,18,-0.5129,17,-0.6692,25,0.10611,38,1.02057
ENSG00000233593,LINC02609,47,0.04793,55,0.42408,25,-0.9417,42,-0.1705
ENSG00000122482,ZNF644,16,-0.3647,19,-0.0424,24,0.40466,20,0.12946
ENSG00000172031,EPHX4,23,-0.6738,44,0.70397,17,-1.0844,36,0.14835
ENSG00000189195,BTBD8,63,-0.6201,101,0.31615,40,-1.2314,119,0.60765
ENSG00000067208,EVI5,23,0.14519,20,-0.1159,18,-0.2025,22,0.10480
ENSG00000122406,RPL5,488,0.35091,385,-0.1390,351,-0.2514,396,-0.0634
ENSG00000154511,DIPK1A,25,-0.7616,46,0.45760,39,0.01590,40,0.05898
ENSG00000117500,TMED5,33,-0.0096,41,0.51162,28,-0.2336,24,-0.5843
ENSG00000117505,DR1,50,0.00023,52,0.08351,41,-0.3122,52,0.06183
ENSG00000137942,FNBP1L,18,-0.2319,27,0.71455,29,0.63741,8,-1.5691
ENSG00000067334,DNTTIP2,36,-0.0898,46,0.51149,33,-0.1985,28,-0.5090
ENSG00000023909,GCLM,21,-0.2198,21,-0.2327,23,0.00969,29,0.45562
ENSG00000117528,ABCD3,36,0.31854,29,-0.0807,34,0.16945,25,-0.3617
ENSG00000117525,F3,74,1.29177,12,-2.2078,52,0.39547,45,0.20446
ENSG00000117519,CNN3,135,0.72565,57,-1.0322,172,1.02395,73,-0.4815
ENSG00000152078,TLCD4,34,0.01430,33,-0.0252,15,-1.2082,43,0.49091
ENSG00000228971,LINC02607,48,-0.7937,126,1.46063,57,-0.4470,36,-1.2754
ENSG00000117569,PTBP2,30,-0.9219,62,0.47751,74,0.62026,44,-0.2819
ENSG00000117598,PLPPR5,30,-0.3837,38,0.07303,35,-0.1106,44,0.31220
ENSG00000117600,PLPPR4,132,-0.9322,250,0.28959,89,-1.4273,335,0.86496
ENSG00000156875,MFSD14A,28,-0.9164,54,0.28977,47,-0.0017,57,0.37566
ENSG00000137992,DBT,22,0.00131,23,0.08119,22,0.01075,21,-0.1119
ENSG00000137996,RTCA,36,-0.5284,59,0.50084,47,-0.0187,44,-0.1621
ENSG00000181656,GPR88,23,-0.5170,31,0.00337,3,-3.5063,52,1.13768
ENSG00000162694,EXTL2,23,-0.4745,43,0.92485,28,-0.1232,19,-0.8283
ENSG00000170989,S1PR1,59,0.88848,15,-1.7717,52,0.50737,47,0.36365
ENSG00000118733,OLFM3,33,-1.0184,72,0.49080,29,-1.0945,80,0.61871
ENSG00000162631,NTNG1,15,-0.9247,42,1.30579,21,-0.3618,16,-0.8807
ENSG00000162636,FAM102B,30,-0.8598,70,0.94568,59,0.31924,31,-0.8349
ENSG00000162639,HENMT1,12,-1.1233,23,0.03742,42,1.09838,22,0.01510
ENSG00000134186,PRPF38B,26,0.15862,20,-0.3433,20,-0.3028,29,0.38960
ENSG00000116266,STXBP3,27,-0.1968,32,0.16297,27,-0.2030,32,0.09445
ENSG00000121940,CLCC1,21,-0.3378,30,0.42513,26,0.03237,22,-0.2607
ENSG00000085433,WDR47,71,-1.0422,195,1.15285,107,-0.2877,94,-0.5605
ENSG00000197780,TAF13,62,-0.1538,74,0.20495,97,0.60173,49,-0.5788
ENSG00000215717,TMEM167B,46,0.21811,43,0.09344,22,-0.9628,44,0.09097
ENSG00000116299,KIAA1324,19,-0.5172,22,-0.3118,13,-1.0610,43,1.12610
ENSG00000031698,SARS,156,-0.7485,274,0.36055,301,0.40520,227,-0.0762
ENSG00000143126,CELSR2,115,-0.5875,158,-0.0077,149,-0.1052,208,0.54667
ENSG00000134222,PSRC1,32,-0.1547,27,-0.5739,27,-0.4285,55,0.91737
ENSG00000134243,SORT1,144,-0.8006,228,0.03329,230,0.03849,297,0.56980
ENSG00000143106,PSMA5,68,-0.5009,109,0.49140,73,-0.3391,90,0.00258
ENSG00000174151,CYB561D1,11,-0.8238,26,1.03278,13,-0.4189,13,-0.4705
ENSG00000181754,AMIGO1,22,-1.1199,59,0.90690,36,-0.2248,38,-0.1690
ENSG00000116337,AMPD2,62,-0.1571,58,-0.3547,58,-0.2535,93,0.65050
ENSG00000168765,GSTM4,28,0.06308,27,0.01302,38,0.59394,20,-0.5331
ENSG00000134202,GSTM3,101,0.11303,95,-0.0057,117,0.34051,79,-0.3459
ENSG00000168710,AHCYL1,203,0.70177,97,-0.8259,214,0.66867,121,-0.3221
ENSG00000143093,STRIP1,27,-0.7774,50,0.48804,27,-0.6945,50,0.35642
ENSG00000197106,SLC6A17,88,-0.4820,170,1.07482,68,-0.8205,79,-0.6599
ENSG00000116396,KCNC4,52,-0.2306,57,-0.0379,50,-0.2537,71,0.38252
ENSG00000134248,LAMTOR5,183,0.10373,183,0.12831,149,-0.2413,161,-0.1388
ENSG00000177301,KCNA2,45,-0.6636,97,1.11574,55,-0.2438,39,-0.8812
ENSG00000259834,AL365361.1,13,-0.9766,27,0.47816,28,0.39534,21,-0.0645
ENSG00000121931,LRIF1,17,-0.4635,24,0.21251,15,-0.6222,27,0.43261
ENSG00000134255,CEPT1,13,-0.8853,23,0.12803,29,0.47329,25,0.26230
ENSG00000116455,WDR77,20,-0.1256,27,0.52600,17,-0.3699,17,-0.3888
ENSG00000116459,ATP5PB,159,-0.6873,302,0.66547,222,-0.0722,205,-0.2304
ENSG00000116473,RAP1A,49,0.33612,40,-0.0698,53,0.41204,30,-0.5988
ENSG00000197852,INKA2,35,-0.1576,40,0.07208,26,-0.6469,46,0.35936
ENSG00000171385,KCND3,54,-0.5059,66,-0.1789,47,-0.6565,108,0.88102
ENSG00000116489,CAPZA1,43,-0.2101,55,0.31959,54,0.20115,40,-0.3521
ENSG00000155366,RHOC,105,1.46081,28,-1.3104,59,0.13508,42,-0.4966
ENSG00000081019,RSBN1,18,-0.2916,20,-0.1917,15,-0.5597,31,0.71217
ENSG00000134262,AP4B1,15,-0.6596,22,0.14063,38,0.99690,17,-0.3633
ENSG00000163349,HIPK1,43,0.02567,39,-0.2193,45,0.07261,47,0.19322
ENSG00000197323,TRIM33,27,-0.5585,40,0.14950,31,-0.2761,46,0.43288
ENSG00000116752,BCAS2,73,-0.4490,121,0.64435,57,-0.7921,91,-0.0498
ENSG00000213281,NRAS,16,-0.6775,33,0.89019,20,-0.3069,19,-0.4378
ENSG00000009307,CSDE1,181,-0.5736,303,0.50197,225,-0.1494,241,-0.0501
ENSG00000163399,ATP1A1,341,-1.0411,788,0.63748,408,-0.6519,721,0.32451
ENSG00000198162,MAN1A2,303,1.68592,73,-1.3657,146,-0.0006,99,-0.7158
ENSG00000092621,PHGDH,86,0.96859,24,-1.6067,138,1.68320,27,-1.2074
ENSG00000134250,NOTCH2,32,0.89530,7,-1.9425,46,1.41403,17,-0.3567
ENSG00000265808,SEC22B,55,-0.1743,62,0.06586,59,-0.0184,63,0.09535
ENSG00000226067,LINC00623,27,0.54576,18,-0.2476,31,0.67698,12,-0.9058
ENSG00000171943,SRGAP2C,31,0.10755,27,-0.1705,31,0.11143,30,0.03319
ENSG00000232527,LINC02802,38,-0.3695,54,0.33345,57,0.31383,40,-0.2955
ENSG00000265491,RNF115,38,-0.2449,39,-0.2267,21,-1.1219,66,0.87825
ENSG00000186141,POLR3C,13,-0.6462,29,1.29407,13,-0.5037,10,-1.0637
ENSG00000131788,PIAS3,18,-0.0458,14,-0.5264,28,0.71308,20,0.16530
ENSG00000198483,ANKRD35,27,0.81725,9,-1.3010,14,-0.3910,25,0.60176
ENSG00000131779,PEX11B,37,-0.6257,68,0.66615,36,-0.5954,52,-0.0136
ENSG00000265241,RBM8A,84,-0.0214,83,-0.0461,82,-0.0665,90,0.11476
ENSG00000272031,ANKRD34A,46,-0.3462,70,0.57443,32,-0.8811,56,-0.0122
ENSG00000121851,POLR3GL,25,0.14313,19,-0.4216,42,0.99396,19,-0.4142
ENSG00000265972,TXNIP,51,2.82679,6,-2.0640,16,-0.2126,4,-2.3354
ENSG00000178104,PDE4DIP,137,-0.2430,161,0.07228,133,-0.2609,180,0.27150
ENSG00000178096,BOLA1,14,-0.7335,33,1.08628,16,-0.5152,16,-0.5842
ENSG00000159164,SV2A,220,-0.8948,522,0.97075,264,-0.5092,313,-0.2719
ENSG00000143368,SF3B4,26,-0.2514,29,-0.0036,29,-0.0023,33,0.23671
ENSG00000136631,VPS45,39,-0.3843,59,0.49718,32,-0.6528,49,0.03622
ENSG00000023902,PLEKHO1,51,0.20385,44,-0.1111,50,0.13211,42,-0.1575
ENSG00000143401,ANP32E,51,-0.0074,40,-0.4981,68,0.47951,59,0.27006
ENSG00000117362,APH1A,34,0.10508,33,0.06849,30,-0.1301,30,-0.1222
ENSG00000266472,MRPS21,220,-0.0427,242,0.16938,169,-0.4608,233,0.06533
ENSG00000163125,RPRD2,22,-0.9123,43,0.43634,26,-0.5147,45,0.43432
ENSG00000143384,MCL1,33,0.45342,26,-0.0632,15,-0.8818,27,-0.0009
ENSG00000143420,ENSA,236,-0.2442,327,0.48287,178,-0.6579,259,-0.0679
ENSG00000143418,CERS2,24,-0.1470,19,-0.6316,77,2.05649,12,-1.3348
ENSG00000143363,PRUNE1,10,-1.0410,19,0.03266,24,0.39213,24,0.51334
ENSG00000197622,CDC42SE1,21,-0.1228,20,-0.2879,35,0.75234,22,-0.0611
ENSG00000213190,MLLT11,330,-0.6082,593,0.64467,462,0.00799,388,-0.3182
ENSG00000163156,SCNM1,29,0.31254,19,-0.5110,20,-0.3023,30,0.41119
ENSG00000163159,VPS72,33,0.02578,33,0.09156,23,-0.5424,34,0.13032
ENSG00000143398,PIP5K1A,12,-0.7048,17,-0.0125,17,-0.0873,24,0.61989
ENSG00000159352,PSMD4,123,-0.2297,175,0.56763,149,0.11642,97,-0.6634
ENSG00000143393,PI4KB,43,-0.5872,70,0.41584,69,0.25557,54,-0.1734
ENSG00000143416,SELENBP1,55,1.49618,8,-2.3498,40,0.58009,26,-0.1251
ENSG00000159377,PSMB4,223,-0.2963,308,0.40312,238,-0.1520,240,-0.1567
ENSG00000143442,POGZ,34,0.11259,30,-0.1410,29,-0.1991,35,0.16487
ENSG00000143376,SNX27,36,-0.3203,44,0.06439,56,0.43041,42,-0.0596
ENSG00000159409,CELF3,53,-0.5289,83,0.35631,50,-0.5733,83,0.29540
ENSG00000178796,RIIAD1,22,-0.3889,40,1.01532,8,-1.9083,23,-0.3061
ENSG00000143436,MRPL9,41,0.16280,38,0.04282,40,0.11506,32,-0.3067
ENSG00000197747,S100A10,78,0.11090,116,1.25589,47,-0.7255,19,-2.2188
ENSG00000197956,S100A6,294,0.66210,171,-0.4766,113,-0.9967,244,0.26929
ENSG00000188643,S100A16,56,1.24037,12,-1.7593,49,0.75967,27,-0.2909
ENSG00000189171,S100A13,361,1.09251,107,-1.3928,335,0.74125,178,-0.3637
ENSG00000160678,S100A1,164,0.91080,53,-1.3859,175,0.85320,95,-0.2168
ENSG00000160679,CHTOP,49,-0.1108,56,0.18621,44,-0.2480,52,0.00804
ENSG00000143553,SNAPIN,39,0.24938,26,-0.6170,44,0.39352,38,0.20089
ENSG00000143621,ILF2,69,-0.4569,108,0.51055,86,-0.0312,78,-0.2316
ENSG00000143624,INTS3,40,-0.6489,65,0.30752,55,-0.0718,64,0.21457
ENSG00000143614,GATAD2B,30,-0.1827,31,-0.1379,43,0.44452,34,0.05601
ENSG00000198837,DENND4B,36,0.12781,21,-1.0054,67,1.18767,35,0.05642
ENSG00000143543,JTB,179,0.10397,161,-0.1166,137,-0.3539,190,0.21853
ENSG00000177954,RPS27,1772,1.09864,635,-1.0566,1393,0.45435,833,-0.4522
ENSG00000143549,TPM3,198,-0.3333,219,-0.1714,275,0.24895,282,0.34928
ENSG00000143612,C1orf43,118,-0.0768,120,-0.0455,131,0.10664,127,0.06775
ENSG00000143569,UBAP2L,49,-0.5774,73,0.19761,64,-0.0763,78,0.29651
ENSG00000143575,HAX1,73,-0.3301,98,0.28298,78,-0.1828,90,0.05087
ENSG00000160714,UBE2Q1,60,-0.7162,102,0.32070,87,-0.0463,100,0.23262
ENSG00000160716,CHRNB2,31,-0.3526,43,0.34799,29,-0.3955,39,0.09111
ENSG00000160710,ADAR,90,-0.6815,143,0.20872,139,0.10822,149,0.25809
ENSG00000143603,KCNN3,35,0.34453,27,-0.2274,22,-0.4553,32,0.14583
ENSG00000163344,PMVK,101,0.13936,96,0.06405,127,0.51649,66,-0.6390
ENSG00000163346,PBXIP1,101,1.24731,18,-2.1216,92,0.80656,54,-0.1005
ENSG00000163348,PYGO2,20,-0.7450,39,0.65880,16,-0.9393,33,0.21032
ENSG00000160688,FLAD1,20,-0.4426,24,-0.1357,29,0.23781,31,0.40114
ENSG00000143537,ADAM15,22,0.21873,23,0.37317,16,-0.3000,14,-0.6100
ENSG00000143590,EFNA3,25,-1.0224,61,0.73712,32,-0.5622,49,0.15580
ENSG00000179085,DPM3,66,0.07182,62,-0.0422,66,0.07684,61,-0.0666
ENSG00000163463,KRTCAP2,102,0.06773,101,0.05875,110,0.17700,86,-0.2625
ENSG00000163462,TRIM46,19,-0.5830,38,0.94410,10,-1.5113,25,-0.1224
ENSG00000173171,MTX1,34,0.11823,30,-0.1483,34,0.13471,31,-0.0190
ENSG00000177628,GBA,49,-0.8286,107,0.79756,52,-0.6345,77,-0.0215
ENSG00000160767,FAM189B,21,-0.5268,32,0.25363,33,0.25343,28,-0.0032
ENSG00000116521,SCAMP3,39,-0.6120,64,0.35207,78,0.58274,47,-0.3177
ENSG00000160752,FDPS,86,-0.8585,187,0.77859,153,0.17031,110,-0.4240
ENSG00000160753,RUSC1,69,-0.4972,107,0.40683,94,0.05640,86,-0.1051
ENSG00000116539,ASH1L,79,0.23508,54,-0.5317,67,-0.0630,85,0.39418
ENSG00000163374,YY1AP1,42,-0.4640,67,0.53763,41,-0.4259,52,-0.0484
ENSG00000132676,DAP3,31,-0.4942,55,0.74946,28,-0.6046,36,-0.2360
ENSG00000132718,SYT11,400,-0.8222,799,0.59583,665,0.08833,590,-0.1261
ENSG00000116584,ARHGEF2,43,-0.7329,80,0.54159,72,0.17927,58,-0.1785
ENSG00000163479,SSR2,70,-0.2618,95,0.38623,67,-0.2960,77,-0.0881
ENSG00000160803,UBQLN4,33,0.17191,29,-0.1373,34,0.20157,28,-0.1343
ENSG00000116586,LAMTOR2,86,-0.2808,90,-0.2137,117,0.27717,118,0.33619
ENSG00000160789,LMNA,23,0.02392,19,-0.4348,41,0.98032,20,-0.2443
ENSG00000196189,SEMA4A,40,-0.4385,57,0.27616,51,0.00351,52,0.04962
ENSG00000160785,SLC25A44,44,-0.7120,84,0.66794,49,-0.4554,64,-0.0114
ENSG00000160783,PMF1,18,-0.2524,22,0.14629,23,0.15329,20,-0.0370
ENSG00000160781,PAQR6,127,0.77569,33,-1.8566,238,1.85654,53,-0.8773
ENSG00000198952,SMG5,33,-0.2581,34,-0.2241,46,0.33127,44,0.29553
ENSG00000198715,GLMP,18,-0.1503,25,0.65522,17,-0.1639,13,-0.7016
ENSG00000163468,CCT3,88,-0.7844,180,0.70174,114,-0.2890,131,-0.0837
ENSG00000125462,C1orf61,1443,1.02131,528,-1.0756,1007,0.19862,837,-0.1258
ENSG00000116604,MEF2D,85,-0.8437,132,-0.0613,88,-0.6985,216,0.98415
ENSG00000163382,NAXE,96,-0.2813,124,0.23793,108,-0.0513,111,-0.0059
ENSG00000160818,GPATCH4,28,-0.1856,34,0.25362,20,-0.6898,34,0.18626
ENSG00000132702,HAPLN2,15,-1.4722,40,0.33447,104,2.06286,12,-1.7837
ENSG00000132692,BCAN,206,0.67151,99,-0.8338,232,0.76435,122,-0.3607
ENSG00000143314,MRPL24,58,-0.2783,72,0.15757,58,-0.2413,74,0.19116
ENSG00000143321,HDGF,52,0.28002,38,-0.3873,56,0.33115,45,-0.0382
ENSG00000143294,PRCC,39,-0.6679,71,0.55190,48,-0.2914,58,0.03125
ENSG00000162706,CADM3,127,-0.9674,255,0.37508,161,-0.4905,284,0.52688
ENSG00000158716,DUSP23,22,-0.1196,27,0.26347,21,-0.1874,22,-0.1171
ENSG00000158710,TAGLN2,41,1.62911,10,-1.2702,18,-0.1240,14,-0.6296
ENSG00000177807,KCNJ10,67,0.57508,27,-1.2503,99,1.18691,44,-0.2296
ENSG00000162728,KCNJ9,42,-0.8243,88,0.68927,26,-1.4646,81,0.36686
ENSG00000162729,IGSF8,113,-0.9155,216,0.32605,150,-0.3757,243,0.50657
ENSG00000018625,ATP1A2,534,0.80600,136,-1.8769,694,1.13676,366,0.01799
ENSG00000162734,PEA15,801,-0.3602,931,-0.0954,686,-0.5606,1344,0.66594
ENSG00000132716,DCAF8,34,-0.9165,59,0.07431,64,0.19174,74,0.51398
ENSG00000162735,PEX19,62,-0.1663,63,-0.1728,89,0.46299,70,0.06932
ENSG00000122218,COPA,66,-0.7274,140,0.92725,80,-0.3397,78,-0.4326
ENSG00000162736,NCSTN,36,0.03501,28,-0.5192,59,0.85675,35,-0.0403
ENSG00000215845,TSTD1,71,-0.2045,91,0.33534,82,0.07027,67,-0.2888
ENSG00000162755,KLHDC9,18,-0.5634,34,0.81574,19,-0.4545,21,-0.3448
ENSG00000143256,PFDN2,103,-0.5887,150,0.13908,194,0.52746,142,-0.0002
ENSG00000158793,NIT1,30,-0.2912,46,0.66989,33,-0.1208,25,-0.5889
ENSG00000158796,DEDD,24,0.14899,25,0.25898,14,-0.7939,21,-0.1090
ENSG00000143222,UFC1,132,0.20387,114,-0.1041,104,-0.2208,121,0.03932
ENSG00000143224,PPOX,25,0.30657,25,0.38129,18,-0.2820,14,-0.7619
ENSG00000158850,B4GALT3,27,-0.3591,47,0.93180,15,-1.2402,27,-0.3882
ENSG00000158864,NDUFS2,138,-0.6750,266,0.73033,210,0.07962,157,-0.4397
ENSG00000158882,TOMM40L,19,-0.8357,37,0.41785,32,0.05960,33,0.13614
ENSG00000248485,PCP4L1,24,-0.4977,21,-0.8696,32,0.04268,55,1.19922
ENSG00000143252,SDHC,100,0.06563,84,-0.3160,132,0.53466,94,-0.0411
ENSG00000118217,ATF6,21,-0.3122,29,0.36450,28,0.21957,21,-0.3271
ENSG00000198929,NOS1AP,15,-1.2374,50,1.32666,44,0.57663,12,-1.5895
ENSG00000152332,UHMK1,70,-1.0220,156,0.57718,209,0.90790,87,-0.6492
ENSG00000117143,UAP1,20,-0.7604,37,0.46060,43,0.58329,25,-0.3525
ENSG00000117152,RGS4,268,-0.9405,633,0.87861,468,0.05365,359,-0.4297
ENSG00000143248,RGS5,67,0.29724,40,-0.7634,97,0.89214,55,-0.0882
ENSG00000185630,PBX1,51,-0.5806,68,-0.0660,57,-0.3186,98,0.69593
ENSG00000143198,MGST3,477,-0.0485,600,0.50231,423,-0.2402,370,-0.5169
ENSG00000143149,ALDH9A1,55,0.48745,30,-0.7565,64,0.65413,41,-0.1106
ENSG00000143183,TMCO1,61,0.26332,51,-0.1133,75,0.56432,39,-0.5728
ENSG00000143179,UCK2,19,-0.2516,22,0.05433,18,-0.2718,25,0.30430
ENSG00000143157,POGK,30,0.15898,29,0.13809,26,-0.0894,24,-0.3030
ENSG00000152382,TADA1,14,-0.8346,31,0.73895,25,0.13753,19,-0.3582
ENSG00000143195,ILDR2,27,-0.1052,28,0.00331,25,-0.2042,32,0.20495
ENSG00000143162,CREG1,46,-0.3475,64,0.35424,50,-0.1701,54,-0.0333
ENSG00000197965,MPZL1,25,0.37837,15,-0.6165,33,0.78951,18,-0.2545
ENSG00000143158,MPC2,161,-0.4089,211,0.11323,129,-0.7030,261,0.53107
ENSG00000143164,DCAF6,68,-0.8464,140,0.63053,82,-0.4589,117,0.13458
ENSG00000143155,TIPRL,38,-0.8894,72,0.32800,66,0.08682,72,0.26624
ENSG00000213064,SFT2D2,15,-0.5156,11,-1.1633,30,0.64026,35,1.10468
ENSG00000143153,ATP1B1,702,-0.9226,1445,0.51566,866,-0.4913,1391,0.33826
ENSG00000143156,NME7,21,-0.5701,36,0.57825,17,-0.8107,31,0.14131
ENSG00000075945,KIFAP3,117,-1.1955,353,1.16485,155,-0.6325,198,-0.2836
ENSG00000117523,PRRC2C,50,-0.7021,85,0.36999,35,-1.1760,98,0.58760
ENSG00000117533,VAMP4,29,-0.4474,43,0.33847,31,-0.3026,40,0.13814
ENSG00000010165,EEF1AKNMT,16,-0.2020,20,0.24200,15,-0.3117,19,0.05383
ENSG00000197959,DNM3,82,-0.7462,163,0.71096,131,0.10563,101,-0.3659
ENSG00000094975,SUCO,18,-0.0249,23,0.62033,15,-0.3087,12,-0.7024
ENSG00000117592,PRDX6,202,0.61929,115,-0.5587,250,0.89505,96,-0.7857
ENSG00000234741,GAS5,114,0.67471,82,0.01482,66,-0.3534,57,-0.6549
ENSG00000152061,RABGAP1L,55,-0.5840,89,0.41096,76,0.01571,75,-0.0143
ENSG00000116161,CACYBP,164,-0.5471,257,0.37362,188,-0.2598,238,0.15209
ENSG00000120333,MRPS14,25,-0.2201,37,0.62031,27,-0.1285,21,-0.5818
ENSG00000116147,TNR,89,-0.0520,86,-0.1578,75,-0.3260,112,0.39457
ENSG00000143207,COP1,23,-0.7470,35,0.05275,34,-0.0302,45,0.55001
ENSG00000152092,ASTN1,80,-0.5586,110,0.04283,95,-0.2081,140,0.52012
ENSG00000198797,BRINP2,57,-0.6721,83,0.01331,48,-0.8552,124,0.85811
ENSG00000075391,RASAL2,31,-0.3029,48,0.70093,30,-0.2864,27,-0.5194
ENSG00000116199,FAM20B,54,-0.1787,59,0.00189,51,-0.2485,69,0.29218
ENSG00000143322,ABL2,11,-1.1118,24,0.22665,23,0.11265,28,0.49814
ENSG00000169905,TOR1AIP2,52,0.36166,37,-0.3550,47,0.12670,42,-0.0317
ENSG00000143337,TOR1AIP1,29,0.15323,24,-0.2755,23,-0.2672,32,0.30756
ENSG00000116260,QSOX1,26,-1.1030,71,0.95466,44,-0.1753,42,-0.2772
ENSG00000230124,ACBD6,25,-0.3307,36,0.42007,37,0.30661,24,-0.4602
ENSG00000143324,XPR1,26,-0.0333,30,0.34306,22,-0.2735,22,-0.2710
ENSG00000135823,STX6,38,-0.1987,42,-0.0340,30,-0.5799,54,0.48569
ENSG00000162783,IER5,36,-0.4938,62,0.71987,25,-0.9737,45,-0.0484
ENSG00000198216,CACNA1E,67,-0.7603,99,-0.0759,48,-1.1979,169,1.08491
ENSG00000135821,GLUL,1349,0.86485,312,-1.9900,1814,1.25243,847,-0.1009
ENSG00000135829,DHX9,51,-0.6501,74,0.03129,72,-0.0230,94,0.50710
ENSG00000157064,NMNAT2,62,-0.9869,132,0.48646,109,0.01072,119,0.17565
ENSG00000116698,SMG7,42,-0.1639,56,0.49774,21,-1.1643,46,0.01640
ENSG00000162704,ARPC5,105,-0.1998,132,0.29439,105,-0.1653,111,-0.0924
ENSG00000143344,RGL1,53,-0.5554,76,0.12555,38,-1.0054,102,0.71138
ENSG00000198756,COLGALT2,34,-0.0772,42,0.40880,37,0.09049,26,-0.5590
ENSG00000198860,TSEN15,35,-0.3545,46,0.19907,51,0.30586,40,-0.1157
ENSG00000116667,C1orf21,90,0.17277,82,-0.0086,92,0.18434,70,-0.2951
ENSG00000116406,EDEM3,13,-0.5805,24,0.68340,18,-0.0007,14,-0.3965
ENSG00000121481,RNF2,15,-0.8681,22,-0.2664,26,0.11977,37,0.86897
