Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000121774,KHDRBS1,84,-0.3848,112,0.09948,150,0.54002,104,-0.0675,121,0.19737,66,-0.7595
ENSG00000121775,TMEM39B,15,0.31389,13,0.13240,8,-0.6500,15,0.48921,6,-0.9572,6,-0.9088
ENSG00000025800,KPNA6,51,0.08732,39,-0.4567,50,0.07215,66,0.66570,37,-0.3991,38,-0.3793
ENSG00000084652,TXLNA,20,0.40270,12,-0.4902,18,0.24970,18,0.29863,18,0.17583,12,-0.3952
ENSG00000160050,CCDC28B,16,-0.2334,23,0.47729,7,-1.3681,14,-0.6145,30,0.73896,21,0.17574
ENSG00000084623,EIF3I,68,-0.5099,98,0.08776,96,0.02815,107,0.26969,97,0.05085,61,-0.6780
ENSG00000175130,MARCKSL1,1199,2.59455,165,-1.1179,277,-0.0681,119,-1.5625,474,0.80903,210,-0.4960
ENSG00000160058,BSDC1,68,0.04045,60,-0.1996,96,0.61323,73,0.20610,57,-0.2152,44,-0.6337
ENSG00000160062,ZBTB8A,14,0.54465,12,0.36938,1,-3.1935,11,0.19346,8,-0.4134,7,-0.4720
ENSG00000176261,ZBTB8OS,44,-0.0217,44,-0.0057,35,-0.3531,44,-0.0134,50,0.20021,49,0.16905
ENSG00000162521,RBBP4,106,0.26101,85,-0.1079,78,-0.2167,104,0.29305,95,0.09580,55,-0.7565
ENSG00000162522,KIAA1522,1,-3.0647,19,0.59904,1,-3.7507,13,-0.1782,18,0.33325,25,0.88668
ENSG00000134684,YARS,54,-1.1194,118,0.12341,154,0.51297,129,0.29039,85,-0.4360,79,-0.5431
ENSG00000116497,S100PBP,24,1.16356,8,-0.6848,11,-0.1202,11,-0.0539,17,0.59396,9,-0.3241
ENSG00000160097,FNDC5,2,-3.6712,35,0.97312,9,-1.3638,28,0.30076,12,-1.0725,17,-0.5302
ENSG00000121905,HPCA,14,-4.1752,278,0.27988,87,-1.5837,373,0.90244,135,-0.9287,246,-0.0053
ENSG00000121900,TMEM54,37,0.05123,41,0.29258,17,-1.1351,33,-0.1629,50,0.53151,29,-0.3311
ENSG00000116514,RNF19B,8,-1.9152,29,-0.0470,21,-0.5121,41,0.69556,34,0.23935,22,-0.4299
ENSG00000004455,AK2,80,1.92279,18,-0.7686,28,0.13701,19,-0.5594,29,0.14760,21,-0.3601
ENSG00000142920,AZIN2,27,0.20878,23,-0.1053,20,-0.2556,34,0.77129,5,-2.3376,16,-0.5839
ENSG00000160094,ZNF362,15,-0.3590,15,-0.4999,47,1.52232,15,-0.4600,28,0.61516,14,-0.4168
ENSG00000134686,PHC2,98,0.99245,48,-0.2500,41,-0.4038,58,0.16885,44,-0.2929,39,-0.4726
ENSG00000163866,SMIM12,23,-1.2666,56,0.14815,71,0.49438,61,0.29153,34,-0.6769,43,-0.2932
ENSG00000116544,DLGAP3,3,-3.4409,47,0.67330,19,-1.0104,29,-0.3877,35,-0.0464,62,0.88342
ENSG00000163867,ZMYM6,10,-0.5766,16,0.28122,22,0.65337,12,-0.3785,18,0.35826,8,-0.8108
ENSG00000116560,SFPQ,170,0.21382,143,-0.0966,169,0.20471,148,-0.0055,165,0.15990,118,-0.3660
ENSG00000146463,ZMYM4,18,-0.7980,33,0.18013,27,-0.2102,32,0.08954,35,0.19263,29,-0.1009
ENSG00000142687,KIAA0319L,47,-0.2712,51,-0.2085,63,0.17528,78,0.68866,32,-0.8908,39,-0.5670
ENSG00000020129,NCDN,71,-2.8006,575,0.56379,439,-0.0624,556,0.40649,210,-1.1922,335,-0.4866
ENSG00000126067,PSMB2,95,-0.2555,106,-0.1137,144,0.40601,137,0.42470,89,-0.3580,65,-0.8399
ENSG00000142686,C1orf216,13,-2.4377,77,0.34232,88,0.44813,88,0.59333,15,-2.1952,43,-0.6730
ENSG00000134698,AGO4,19,0.75729,10,-0.3030,12,0.11811,11,-0.1469,13,0.20451,11,-0.1131
ENSG00000092847,AGO1,27,0.23881,22,-0.0916,42,0.94482,19,-0.3413,22,-0.1171,18,-0.3845
ENSG00000126070,AGO3,34,1.12525,15,-0.2275,16,-0.0803,16,-0.1247,17,0.00221,11,-0.6582
ENSG00000116863,ADPRHL2,25,0.30102,20,-0.1357,22,0.10194,24,0.25481,20,-0.0815,13,-0.7598
ENSG00000054116,TRAPPC3,31,-0.8060,58,0.22091,62,0.26581,57,0.17455,32,-0.7508,49,-0.0998
ENSG00000116871,MAP7D1,222,0.50311,163,0.00850,127,-0.3784,172,0.11729,127,-0.3871,141,-0.2163
ENSG00000054118,THRAP3,59,0.18540,50,-0.1107,72,0.52312,54,0.07898,41,-0.3612,40,-0.4047
ENSG00000196182,STK40,12,-0.5265,17,0.13310,8,-0.9869,18,0.22929,23,0.55400,12,-0.4450
ENSG00000181817,LSM10,33,-0.4649,46,0.06843,43,-0.0533,44,-0.0277,50,0.19244,48,0.12588
ENSG00000116885,OSCP1,0,-5.1700,18,0.13255,15,-0.1768,22,0.56901,19,0.22522,13,-0.4392
ENSG00000116898,MRPS15,29,-0.7637,55,0.28531,42,-0.2140,51,0.12328,50,0.06077,37,-0.4088
ENSG00000163873,GRIK3,7,-2.4213,13,-1.8945,187,3.16836,42,0.32266,9,-2.0675,12,-1.5744
ENSG00000163875,MEAF6,56,-0.8612,101,0.08611,110,0.19800,123,0.47552,62,-0.6980,71,-0.4873
ENSG00000163877,SNIP1,13,-0.0113,14,0.28800,9,-0.5840,15,0.29400,10,-0.3882,7,-0.9171
ENSG00000134697,GNL2,22,0.36217,20,0.29728,15,-0.2572,17,-0.0289,12,-0.6203,13,-0.4884
ENSG00000116922,C1orf109,6,-1.2049,13,-0.1304,11,-0.2499,16,0.30963,20,0.65751,12,-0.1188
ENSG00000183317,EPHA10,0,-4.1417,13,0.87876,7,-0.4499,9,0.07703,4,-1.2711,9,-0.0062
ENSG00000185090,MANEAL,6,-2.3812,33,0.16123,38,0.33861,39,0.48504,23,-0.4796,23,-0.4566
ENSG00000196449,YRDC,10,-0.5847,16,0.13246,21,0.58312,15,0.00687,14,-0.0525,10,-0.6362
ENSG00000197982,C1orf122,435,1.21553,177,-0.3635,198,-0.0867,161,-0.4954,238,0.20500,241,0.22228
ENSG00000188786,MTF1,30,1.67539,9,-0.3732,19,0.87623,7,-0.8624,12,0.10438,3,-1.7613
ENSG00000183431,SF3A3,23,-0.5537,32,-0.0760,44,0.42870,42,0.46994,27,-0.3310,18,-0.9084
ENSG00000183386,FHL3,6,-0.5067,12,0.76472,11,0.39532,5,-1.0578,10,0.20239,6,-0.4192
ENSG00000183520,UTP11,22,-0.4923,37,0.48522,24,-0.3698,30,-0.0148,17,-0.8942,32,0.08089
ENSG00000185668,POU3F1,2,-2.2496,17,1.75296,0,-7.3960,7,-0.4451,0,-5.4472,10,0.18907
ENSG00000116954,RRAGC,42,-0.0646,45,0.07611,45,0.05506,49,0.23098,46,0.10856,19,-1.2724
ENSG00000174574,AKIRIN1,63,-0.4359,98,0.37239,97,0.23990,88,0.10012,56,-0.6079,48,-0.8642
ENSG00000168653,NDUFS5,411,-0.7295,737,0.27044,791,0.29797,616,-0.1252,546,-0.2893,680,0.05523
ENSG00000127603,MACF1,135,0.44182,81,-0.5126,158,0.69458,95,-0.1432,152,0.63755,76,-0.4770
ENSG00000090621,PABPC4,115,1.35218,40,-0.5202,39,-0.4388,46,-0.2254,68,0.44658,45,-0.1973
ENSG00000116983,HPCAL4,55,-2.0859,227,0.09568,281,0.41237,247,0.25753,186,-0.2466,223,0.03871
ENSG00000084072,PPIE,28,-0.1450,32,0.07532,27,-0.2353,31,-0.0158,36,0.24618,29,-0.0808
ENSG00000168389,MFSD2A,18,0.76950,8,-0.5676,17,0.73204,10,-0.1894,17,0.70482,5,-1.0512
ENSG00000131236,CAP1,146,0.01871,141,-0.0583,130,-0.1638,168,0.30495,141,-0.0377,105,-0.4923
ENSG00000131238,PPT1,90,-0.3941,109,-0.1460,167,0.58495,123,0.11454,121,0.07017,95,-0.3123
ENSG00000117000,RLF,13,0.33354,12,0.26479,7,-0.5971,12,0.22372,7,-0.6842,6,-0.7565
ENSG00000259943,AL050341.2,16,0.05132,15,-0.1114,20,0.37711,18,0.26133,11,-0.4770,11,-0.4530
ENSG00000084073,ZMPSTE24,48,0.60723,29,-0.2996,26,-0.3460,41,0.42837,29,-0.1863,22,-0.6063
ENSG00000049089,COL9A2,72,3.17873,3,-2.4554,21,0.71328,4,-1.8094,20,0.63748,8,-0.6913
ENSG00000084070,SMAP2,31,-1.9085,124,0.26122,92,-0.2841,144,0.55365,66,-0.7957,100,-0.1589
ENSG00000117016,RIMS3,7,-3.8135,115,0.46527,65,-0.5783,110,0.29643,84,-0.1934,98,0.04346
ENSG00000066136,NFYC,11,-1.7054,34,-0.0351,57,0.82109,38,0.23308,38,0.16263,21,-0.7668
ENSG00000179862,CITED4,18,-0.1555,23,0.36506,17,-0.2237,24,0.41208,4,-2.3441,14,-0.5826
ENSG00000171793,CTPS1,5,-1.0230,12,0.54350,7,-0.4432,9,-0.1977,9,-0.0963,11,0.12352
ENSG00000010803,SCMH1,4,-1.5600,15,0.70341,16,0.57491,8,-0.5799,10,-0.1616,9,-0.3461
ENSG00000127124,HIVEP3,7,-1.4923,16,-0.5554,16,-0.3450,30,0.84882,24,0.28241,23,0.17060
ENSG00000198815,FOXJ3,21,-1.3119,47,-0.1014,58,0.23430,66,0.60247,45,-0.1463,34,-0.5767
ENSG00000177181,RIMKLA,7,-2.0419,37,0.67574,17,-0.7598,34,0.35771,18,-0.6748,18,-0.6525
ENSG00000127125,PPCS,44,-0.4961,62,0.06794,57,-0.0833,70,0.32055,50,-0.2910,52,-0.2323
ENSG00000186409,CCDC30,12,-0.1804,11,-0.5149,22,0.78605,10,-0.4769,28,1.18389,13,-0.0370
ENSG00000171960,PPIH,12,-0.1630,14,0.11281,10,-0.4151,16,0.28410,10,-0.4763,13,-0.0917
ENSG00000065978,YBX1,217,1.82008,52,-0.7690,85,0.19234,45,-0.9336,114,0.67126,70,-0.1266
ENSG00000164008,C1orf50,16,-0.4359,18,-0.2634,28,0.45034,22,0.08837,26,0.37369,20,-0.0391
ENSG00000177868,SVBP,37,0.01652,41,0.28940,38,0.08520,33,-0.1535,30,-0.3107,30,-0.3174
ENSG00000117394,SLC2A1,73,1.00527,28,-0.7176,48,0.31942,26,-0.7717,98,1.52995,26,-0.6514
ENSG00000117395,EBNA1BP2,50,-1.0249,117,0.44878,67,-0.5762,112,0.30123,71,-0.4844,74,-0.4238
ENSG00000179178,TMEM125,172,5.81578,1,-4.5031,8,-1.1120,3,-2.8011,4,-2.0051,1,-3.9099
ENSG00000066322,ELOVL1,237,4.02643,12,-1.9553,31,-0.1465,5,-3.0871,39,0.20839,8,-2.0756
ENSG00000159479,MED8,20,-0.1218,23,0.20470,11,-0.9555,24,0.25413,19,-0.1811,19,-0.2082
ENSG00000198198,SZT2,18,1.32644,5,-0.9204,4,-0.8918,9,0.32999,7,-0.2159,10,0.40364
ENSG00000178922,HYI,33,0.91393,19,-0.0460,11,-0.7917,13,-0.6275,31,0.79109,18,-0.0565
ENSG00000142949,PTPRF,104,-0.2080,158,0.71464,38,-1.7453,116,-0.0429,93,-0.3892,91,-0.4181
ENSG00000066135,KDM4A,17,-0.0882,19,0.18465,11,-0.7263,22,0.39707,14,-0.3526,12,-0.6454
ENSG00000126091,ST3GAL3,12,-1.4589,43,0.63754,39,0.26590,30,-0.2010,25,-0.4083,26,-0.3896
ENSG00000117408,IPO13,153,1.79854,43,-0.4534,50,-0.1048,41,-0.5026,46,-0.2507,44,-0.2903
ENSG00000132768,DPH2,7,-0.4791,11,0.13120,11,0.17270,12,0.36662,4,-1.2600,9,-0.1853
ENSG00000117410,ATP6V0B,261,-0.5729,430,0.31309,404,0.10901,449,0.36096,170,-1.2261,242,-0.6883
ENSG00000117411,B4GALT2,31,-1.0544,69,0.29707,45,-0.4767,63,0.06374,40,-0.6635,90,0.62452
ENSG00000159214,CCDC24,5,-1.6404,19,0.41165,7,-1.1989,20,0.53365,10,-0.6592,14,-0.1263
ENSG00000178028,DMAP1,40,-0.0658,45,0.14935,24,-0.8401,50,0.34136,32,-0.4279,37,-0.1879
ENSG00000117419,ERI3,116,-0.6218,177,0.04785,209,0.29597,193,0.21144,150,-0.2266,147,-0.2653
ENSG00000187147,RNF220,130,0.17284,122,0.11257,105,-0.1530,136,0.32496,70,-0.7927,77,-0.6446
ENSG00000126106,TMEM53,5,-1.2569,15,0.36244,14,0.14661,12,-0.1908,17,0.39353,10,-0.3388
ENSG00000142937,RPS8,2288,1.41543,866,-0.2873,987,-0.0008,681,-0.6949,1154,0.24877,927,-0.0993
ENSG00000070785,EIF2B3,17,-0.6414,26,0.01792,25,-0.0590,33,0.48520,24,-0.0955,16,-0.7574
ENSG00000126107,HECTD3,13,-0.0963,18,0.61604,10,-0.5563,13,-0.1430,8,-0.8034,12,-0.2779
ENSG00000126088,UROD,64,-0.3823,85,0.08369,66,-0.3425,93,0.26984,75,-0.1348,75,-0.1315
ENSG00000132763,MMACHC,13,0.69674,8,-0.1475,8,-0.1312,8,-0.1949,8,-0.1381,10,0.25320
ENSG00000117450,PRDX1,393,0.42019,240,-0.4956,371,0.32917,318,0.10276,374,0.34193,274,-0.1552
ENSG00000117448,AKR1A1,66,0.43637,52,0.09397,44,-0.2195,53,0.09385,47,-0.0873,28,-0.8950
ENSG00000132780,NASP,73,1.35632,24,-0.6390,26,-0.3546,27,-0.3238,59,0.98474,21,-0.6615
ENSG00000159592,GPBP1L1,57,1.07761,25,-0.3607,21,-0.4884,29,0.00904,33,0.17479,24,-0.2853
ENSG00000159596,TMEM69,16,-0.0927,16,-0.0936,20,0.28709,20,0.39801,13,-0.3633,10,-0.8111
ENSG00000086015,MAST2,15,-0.6192,22,0.03170,27,0.33425,21,-0.1038,25,0.19935,24,0.09513
ENSG00000117461,PIK3R3,5,-1.4607,10,-0.7187,21,0.52310,19,0.50234,26,0.88273,13,-0.2218
ENSG00000085998,POMGNT1,78,0.64051,42,-0.4701,65,0.34208,59,0.24142,53,-0.0021,36,-0.5809
ENSG00000132128,LRRC41,30,-0.6561,44,-0.0902,42,-0.1171,64,0.71731,35,-0.4124,28,-0.7714
ENSG00000173660,UQCRH,302,-0.9474,630,0.28967,552,-0.0138,595,0.13453,446,-0.3487,520,-0.1077
ENSG00000117481,NSUN4,11,0.00823,11,0.01068,11,-0.0195,11,-0.0764,16,0.58664,7,-0.6334
ENSG00000117480,FAAH,65,1.48762,27,0.01211,26,-0.0439,23,-0.3221,14,-0.9622,14,-1.0063
ENSG00000079277,MKNK1,20,0.31551,22,0.71108,5,-1.5794,14,-0.2418,10,-0.7851,14,-0.2410
ENSG00000123472,ATPAF1,99,-0.0934,101,-0.0855,100,-0.0783,101,-0.0689,147,0.54591,100,-0.0694
ENSG00000159658,EFCAB14,119,1.49648,33,-0.7912,65,0.46744,33,-0.7400,77,0.73474,45,-0.1209
ENSG00000186377,CYP4X1,1,-4.3428,21,0.20715,21,0.12222,28,0.75063,9,-1.0983,15,-0.4550
ENSG00000162368,CMPK1,104,0.41931,68,-0.3439,78,-0.0372,88,0.19534,85,0.09395,75,-0.0885
ENSG00000186094,AGBL4,3,-1.8984,14,0.81714,7,-0.5710,12,0.41604,5,-1.0740,3,-1.6792
ENSG00000162373,BEND5,8,-2.1760,40,0.39033,18,-0.9579,49,0.77517,16,-1.1594,25,-0.4683
ENSG00000162374,ELAVL4,17,-3.4384,163,-0.1611,120,-0.5936,324,1.43580,70,-1.3917,97,-0.9197
ENSG00000185104,FAF1,29,-0.0408,25,-0.3329,41,0.53877,35,0.36218,30,0.01188,18,-0.7631
ENSG00000123091,RNF11,127,-1.4793,331,-0.0212,397,0.27503,430,0.52822,236,-0.5421,301,-0.1637
ENSG00000085832,EPS15,117,-0.4651,141,-0.2556,223,0.55298,204,0.52489,132,-0.2876,95,-0.7913
ENSG00000117859,OSBPL9,30,1.35947,9,-0.7036,18,0.53590,8,-0.8000,26,1.16704,7,-0.9612
ENSG00000078618,NRDC,52,-0.4273,65,-0.1227,96,0.53034,84,0.41359,48,-0.5506,48,-0.5635
ENSG00000169213,RAB3B,28,-1.6977,39,-1.5452,531,3.64571,57,-0.7632,23,-2.0159,43,-1.0722
ENSG00000117862,TXNDC12,31,0.02777,30,-0.0902,43,0.52557,29,-0.0965,39,0.37273,20,-0.6977
ENSG00000134717,BTF3L4,58,-0.4423,75,-0.0341,105,0.51084,91,0.34734,51,-0.6156,54,-0.5411
ENSG00000157077,ZFYVE9,13,-1.3812,41,0.49858,26,-0.3847,41,0.40981,16,-1.0927,25,-0.4575
ENSG00000134748,PRPF38A,47,1.10027,16,-0.7782,15,-0.6581,20,-0.3242,46,1.07696,29,0.29454
ENSG00000134744,TUT4,40,1.07371,16,-0.5145,25,0.31615,16,-0.5024,31,0.63430,20,-0.0875
ENSG00000162377,COA7,15,-0.3450,16,-0.3781,23,0.31726,21,0.28843,27,0.56895,14,-0.4657
ENSG00000162378,ZYG11B,38,-2.0289,152,0.11170,173,0.28939,189,0.55499,99,-0.5933,108,-0.4535
ENSG00000116171,SCP2,100,0.37630,67,-0.3564,129,0.78647,71,-0.2011,99,0.36074,61,-0.4178
ENSG00000162384,CZIB,61,0.21288,61,0.28250,35,-0.6400,47,-0.2462,58,0.13096,51,-0.0715
ENSG00000162385,MAGOH,26,-0.3314,34,0.17776,17,-0.9299,34,0.10051,29,-0.1289,40,0.35442
ENSG00000157193,LRP8,7,-2.6516,32,-0.7146,187,2.54772,41,-0.2092,31,-0.6049,25,-0.9114
ENSG00000058804,NDC1,5,-0.9048,9,-0.2299,5,-0.9473,15,0.74569,14,0.54589,6,-0.6750
ENSG00000058799,YIPF1,20,-0.1418,19,-0.2630,22,-0.0041,27,0.45259,29,0.47576,10,-1.1748
ENSG00000081870,HSPB11,25,-0.9300,48,0.09621,52,0.19289,55,0.35975,40,-0.2129,32,-0.5472
ENSG00000116212,LRRC42,9,-0.2660,10,-0.3187,11,-0.0669,17,0.91119,7,-0.6287,6,-1.0019
ENSG00000116209,TMEM59,286,0.57459,183,-0.1968,248,0.33799,204,0.03321,222,0.16229,105,-1.0032
ENSG00000116221,MRPL37,31,-0.8921,55,0.01188,35,-0.6841,75,0.65474,47,-0.2623,46,-0.2704
ENSG00000157216,SSBP3,92,-1.3767,179,-0.4888,212,-0.0956,382,1.19755,167,-0.4656,144,-0.6981
ENSG00000243725,TTC4,11,-0.4335,14,-0.1196,14,-0.0377,21,0.72509,8,-0.9336,10,-0.5197
ENSG00000116133,DHCR24,137,-0.1392,128,-0.3274,140,-0.0967,226,0.90726,99,-0.6358,74,-1.0865
ENSG00000162402,USP24,29,0.22202,18,-0.7145,36,0.57683,28,0.26496,29,0.25586,25,-0.0129
ENSG00000162407,PLPP3,120,-0.0138,51,-1.6369,186,0.69853,50,-1.5601,597,3.02032,72,-0.8008
ENSG00000162409,PRKAA2,11,-1.9387,48,0.40911,25,-0.7173,55,0.65182,28,-0.5754,23,-0.8608
ENSG00000173406,DAB1,2,-2.3810,14,0.95776,3,-1.7576,6,-0.8817,16,0.79701,12,0.29483
ENSG00000162601,MYSM1,17,-0.2339,25,0.50703,18,-0.1282,20,0.01422,11,-0.8780,14,-0.5635
ENSG00000177606,JUN,61,-0.5839,119,0.72527,50,-0.8771,91,0.05054,72,-0.3220,45,-1.0442
ENSG00000172456,FGGY,4,-1.3012,11,0.30760,12,0.36426,4,-1.2970,24,1.50957,8,-0.2278
ENSG00000134709,HOOK1,4,-2.6454,32,0.28975,40,0.58189,36,0.50834,9,-1.6516,20,-0.5456
ENSG00000134716,CYP2J2,37,1.55373,8,-1.1498,13,-0.2046,7,-1.3359,43,1.87445,14,-0.0021
ENSG00000162599,NFIA,302,1.77145,44,-1.7084,195,0.98252,70,-0.7788,228,1.25259,71,-0.6504
ENSG00000162604,TM2D1,49,-0.4045,59,-0.1544,88,0.51315,75,0.33517,61,-0.0596,40,-0.7281
ENSG00000162607,USP1,41,0.72487,22,-0.3248,20,-0.3894,33,0.48755,22,-0.2655,15,-0.8503
ENSG00000116641,DOCK7,36,0.48208,17,-0.9129,51,1.05614,18,-0.7010,67,1.54841,17,-0.6801
ENSG00000125703,ATG4C,82,2.23730,16,-0.7288,29,0.37115,19,-0.3930,12,-0.9174,9,-1.4111
ENSG00000203965,EFCAB7,11,0.04253,8,-0.5229,15,0.61232,16,0.91481,3,-1.5406,5,-1.1863
ENSG00000079739,PGM1,29,-0.4351,39,0.02448,30,-0.4011,33,-0.3208,78,1.13961,35,-0.1683
ENSG00000158966,CACHD1,9,-1.2082,20,-0.0980,24,0.22324,22,0.09805,32,0.68693,18,-0.1849
ENSG00000162437,RAVER2,8,-0.4774,10,-0.2180,3,-1.7283,11,-0.0736,30,1.68248,8,-0.4421
ENSG00000162434,JAK1,37,-0.4524,55,0.25525,23,-1.1517,53,0.13571,69,0.51785,36,-0.4934
ENSG00000162433,AK4,16,-1.7783,54,0.13001,57,0.17207,49,-0.0790,68,0.46671,58,0.18806
ENSG00000116675,DNAJC6,240,-0.6173,373,0.09822,358,0.00543,487,0.66102,199,-0.9019,177,-1.0849
ENSG00000213625,LEPROT,33,0.47289,17,-0.7030,24,-0.0077,16,-0.8122,72,1.82024,25,-0.0002
ENSG00000184588,PDE4B,80,0.70109,51,-0.0395,56,0.13342,44,-0.2969,71,0.51990,25,-1.0945
ENSG00000118473,SGIP1,42,-1.1445,83,-0.1382,115,0.41274,122,0.67532,69,-0.3994,51,-0.8529
ENSG00000198160,MIER1,36,0.60069,22,-0.2720,28,0.21094,21,-0.2652,36,0.62380,19,-0.3654
ENSG00000142864,SERBP1,162,0.44962,119,-0.0689,156,0.38999,116,-0.0988,128,0.07276,76,-0.7311
ENSG00000116717,GADD45A,16,-1.0059,21,-0.7725,76,1.49465,35,0.25190,44,0.56122,15,-1.0924
ENSG00000172380,GNG12,23,1.17699,5,-1.3441,8,-0.5525,2,-2.7653,59,3.10890,6,-0.8484
ENSG00000162595,DIRAS3,2,-2.0625,5,-1.4855,63,3.32126,5,-1.2362,15,0.42149,6,-0.8716
ENSG00000116729,WLS,60,-0.2976,45,-0.9662,192,1.64286,45,-0.8973,184,1.56241,52,-0.5266
ENSG00000033122,LRRC7,15,-1.8588,59,0.34751,37,-0.4993,68,0.61186,31,-0.7720,37,-0.4895
ENSG00000066557,LRRC40,16,-0.6597,27,0.17986,27,0.10583,33,0.57322,11,-1.2143,14,-0.8982
ENSG00000116754,SRSF11,184,0.88097,101,-0.1418,88,-0.3127,114,0.12008,85,-0.3623,79,-0.4765
ENSG00000118454,ANKRD13C,27,-0.2160,30,-0.1248,17,-0.9631,44,0.68273,33,0.04753,20,-0.6823
ENSG00000197568,HHLA3,18,0.37415,13,-0.1424,15,0.09991,16,0.24612,13,-0.0922,8,-0.8158
ENSG00000050628,PTGER3,0,-8.0520,24,2.47028,2,-2.6659,7,-0.7851,1,-2.7736,4,-1.6450
ENSG00000132485,ZRANB2,88,0.02202,82,-0.1166,115,0.45244,103,0.36625,53,-0.7516,57,-0.6376
ENSG00000172260,NEGR1,19,-3.8067,275,0.19319,252,-0.0083,360,0.75277,126,-1.0738,208,-0.3075
ENSG00000178965,ERICH3,5,-3.3804,63,0.32055,69,0.37213,75,0.66958,19,-1.6120,32,-0.8044
ENSG00000116791,CRYZ,13,-0.5982,20,0.12463,12,-0.6487,27,0.76454,13,-0.5388,8,-1.2377
ENSG00000162623,TYW3,25,-0.1062,26,-0.1243,36,0.43703,34,0.46815,16,-0.8530,17,-0.7046
ENSG00000117054,ACADM,45,0.28092,31,-0.3864,40,0.09471,41,0.18477,45,0.30779,34,-0.1628
ENSG00000137955,RABGGTB,63,0.58215,44,0.00222,45,0.03714,44,0.00704,38,-0.2364,29,-0.6275
ENSG00000117069,ST6GALNAC5,2,-4.5324,60,0.77610,4,-3.5154,64,0.81882,14,-1.6624,31,-0.5559
ENSG00000142892,PIGK,32,0.22093,27,-0.0854,28,0.03124,36,0.53900,19,-0.5748,11,-1.3697
ENSG00000154027,AK5,151,-1.4326,410,0.13694,440,0.20723,565,0.82166,137,-1.5791,186,-1.1222
ENSG00000036549,AC118549.1,31,0.54372,19,-0.3188,25,0.16624,26,0.33897,20,-0.1342,13,-0.8528
ENSG00000077254,USP33,60,-0.8551,108,0.07722,109,0.07202,145,0.71409,54,-1.0135,55,-0.9779
ENSG00000180488,MIGA1,109,0.29048,80,-0.2727,159,0.91641,106,0.31961,52,-0.8456,39,-1.2772
ENSG00000162613,FUBP1,25,-0.8698,50,0.29358,38,-0.2494,48,0.15087,51,0.22458,29,-0.6464
ENSG00000162616,DNAJB4,33,0.09426,34,0.14743,36,0.19549,33,0.07058,25,-0.3629,20,-0.6860
ENSG00000117114,ADGRL2,0,-5.0587,33,0.58013,19,-0.4753,35,0.67128,9,-1.5161,17,-0.6092
ENSG00000137941,TTLL7,380,1.62471,100,-0.7940,216,0.63394,163,0.21328,64,-1.2721,63,-1.2885
ENSG00000142875,PRKACB,257,-0.6116,403,0.12668,495,0.41959,466,0.41546,221,-0.8458,211,-0.9167
ENSG00000117133,RPF1,13,-0.8479,24,0.06674,22,-0.1074,28,0.31797,24,0.00833,20,-0.2397
ENSG00000174021,GNG5,81,0.84791,34,-0.6895,52,0.13526,22,-1.3889,122,1.57615,70,0.60413
ENSG00000117155,SSX2IP,8,-3.4815,113,0.52060,65,-0.5227,117,0.52494,55,-0.7849,70,-0.4043
ENSG00000162642,C1orf52,45,-0.6085,70,0.10390,70,0.05494,85,0.49650,50,-0.4712,37,-0.9077
ENSG00000153904,DDAH1,108,-1.0640,184,-0.3458,288,0.46779,221,0.05060,370,0.88704,206,-0.0717
ENSG00000117174,ZNHIT6,77,1.35859,26,-0.5808,45,0.42582,34,0.00033,23,-0.6375,25,-0.4577
ENSG00000122417,ODF2L,15,-1.1725,38,0.36787,26,-0.3170,44,0.62516,11,-1.5500,21,-0.6651
ENSG00000097033,SH3GLB1,57,0.89667,29,-0.2835,32,-0.0270,23,-0.6055,61,1.03679,24,-0.4956
ENSG00000183291,SELENOF,129,0.40445,94,-0.1343,130,0.41971,107,0.12237,87,-0.2254,60,-0.8063
ENSG00000153936,HS2ST1,14,-1.5733,41,0.02482,46,0.21664,49,0.39012,42,0.06686,32,-0.3783
ENSG00000267272,LINC01140,1,-3.1715,10,0.09491,0,-6.5497,18,1.55488,0,-4.0326,8,-0.2277
ENSG00000143013,LMO4,114,-2.9227,1011,0.57502,368,-1.1951,1128,0.73770,318,-1.4143,566,-0.5385
ENSG00000065243,PKN2,29,1.00819,11,-0.6740,7,-1.2552,17,0.24073,19,0.31410,19,0.32057
ENSG00000137947,GTF2B,18,-0.4319,28,0.30787,28,0.24416,27,0.18310,9,-1.4880,21,-0.2462
ENSG00000137944,KYAT3,10,-1.7401,30,-0.0276,40,0.41676,42,0.65082,17,-0.8986,24,-0.3561
ENSG00000213516,RBMXL1,19,0.53766,13,-0.1431,21,0.66965,13,-0.0898,7,-0.9344,13,-0.1116
ENSG00000197147,LRRC8B,45,-0.9564,97,0.36453,104,0.36014,101,0.39289,28,-1.6692,48,-0.8385
ENSG00000171488,LRRC8C,13,0.09240,11,-0.2505,7,-0.9228,17,0.61687,14,0.19354,8,-0.6138
ENSG00000171492,LRRC8D,80,1.60742,27,-0.3171,26,-0.2773,32,0.07976,11,-1.4797,19,-0.7169
