Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000204394,VARS,25,-0.4678,29,-0.2380,34,0.03018,31,-0.1594,39,0.22017,34,0.02069,39,0.28182
ENSG00000204392,LSM2,33,-0.5102,60,0.47494,43,-0.0670,43,-0.0862,35,-0.3961,58,0.42891,44,-0.0359
ENSG00000204389,HSPA1A,95,0.34838,78,0.03177,44,-0.8903,43,-0.9112,76,-0.0284,98,0.40751,91,0.32369
ENSG00000204388,HSPA1B,67,0.50262,43,-0.2262,34,-0.6081,52,0.07398,88,0.99446,40,-0.3275,36,-0.5767
ENSG00000204387,SNHG32,105,0.32774,138,0.80585,84,-0.0391,58,-0.6328,64,-0.4831,80,-0.1211,80,-0.1347
ENSG00000204386,NEU1,18,-0.7895,26,-0.2082,20,-0.6178,22,-0.4979,39,0.40715,36,0.29452,40,0.55171
ENSG00000204371,EHMT2,39,-0.4396,44,-0.2442,42,-0.3306,56,0.13650,70,0.52060,62,0.31611,49,-0.0917
ENSG00000204356,NELFE,77,0.23703,60,-0.1737,68,0.02584,68,0.02797,87,0.44073,54,-0.3440,61,-0.1926
ENSG00000204351,SKIV2L,36,0.49894,14,-1.0076,22,-0.2938,23,-0.2332,34,0.39660,31,0.25116,27,-0.0049
ENSG00000204348,DXO,12,-0.3203,5,-1.6689,7,-1.0006,17,0.29838,12,-0.2252,25,0.99186,18,0.41797
ENSG00000204344,STK19,23,0.23350,15,-0.4295,11,-0.9007,24,0.28210,22,0.11973,45,1.41082,10,-1.1375
ENSG00000213676,ATF6B,15,0.01022,12,-0.3743,10,-0.5545,18,0.33257,20,0.47864,7,-1.0517,18,0.38559
ENSG00000204314,PRRT1,96,-0.6867,86,-0.8565,126,-0.2654,170,0.22444,119,-0.3542,170,0.22851,209,0.70582
ENSG00000221988,PPT2,14,0.10738,14,0.05764,8,-0.7616,9,-0.5850,13,-0.1013,31,1.43263,9,-0.6351
ENSG00000204310,AGPAT1,89,-0.1903,91,-0.1522,70,-0.5627,102,0.03007,124,0.36417,152,0.70850,86,-0.2854
ENSG00000204308,RNF5,92,0.24708,86,0.13541,92,0.24525,90,0.21695,72,-0.1468,79,-0.0081,61,-0.4741
ENSG00000204304,PBX2,8,-0.5965,9,-0.2818,3,-2.0026,9,-0.3122,7,-0.7112,19,0.85642,17,0.91028
ENSG00000204301,NOTCH4,18,0.66268,16,0.49096,8,-0.6309,18,0.62746,10,-0.2406,14,0.20006,6,-1.1038
ENSG00000204287,HLA-DRA,22,0.28768,80,2.95342,4,-2.2489,12,-0.6509,10,-1.0031,5,-1.9218,8,-1.4197
ENSG00000196126,HLA-DRB1,21,0.48547,58,2.51486,9,-0.8378,13,-0.2624,8,-1.0488,8,-1.0298,4,-2.0724
ENSG00000179344,HLA-DQB1,11,-0.2935,17,0.35677,13,-0.1380,8,-0.8878,8,-0.7666,30,1.32955,12,-0.3027
ENSG00000204267,TAP2,20,1.10962,13,0.32709,6,-0.7571,8,-0.3683,2,-2.3275,18,0.94740,8,-0.4961
ENSG00000204264,PSMB8,8,-0.0007,24,1.92120,4,-1.2428,5,-0.6244,6,-0.5528,6,-0.3765,6,-0.4664
ENSG00000168394,TAP1,21,1.06359,18,0.83400,9,-0.2877,10,-0.1851,6,-0.8967,10,-0.1528,7,-0.7483
ENSG00000204256,BRD2,46,-0.3020,61,0.14580,60,0.12351,50,-0.1581,48,-0.2525,68,0.33112,56,0.01619
ENSG00000231389,HLA-DPA1,17,0.53808,49,2.67242,8,-0.6273,5,-1.2366,6,-1.2246,4,-1.5733,5,-1.4860
ENSG00000223865,HLA-DPB1,22,0.62195,40,1.73430,2,-2.7921,16,0.06072,9,-0.7931,11,-0.4499,11,-0.6334
ENSG00000204231,RXRB,54,-0.3146,37,-0.9122,60,-0.1499,98,0.67665,83,0.37733,59,-0.1911,68,0.06634
ENSG00000112473,SLC39A7,23,0.21696,19,-0.0848,13,-0.6106,23,0.22268,25,0.37196,16,-0.2975,20,0.00234
ENSG00000204228,HSD17B8,16,0.58367,15,0.50753,14,0.41359,10,-0.1929,6,-0.9990,13,0.25051,8,-0.6829
ENSG00000204227,RING1,58,0.28181,48,-0.0313,39,-0.3403,35,-0.5180,55,0.20395,54,0.16337,50,0.06134
ENSG00000223501,VPS52,21,-0.3113,27,0.11250,20,-0.3987,19,-0.4618,23,-0.1838,33,0.45339,30,0.33443
ENSG00000231500,RPS18,1304,0.25664,2109,1.11028,1190,0.10261,1056,-0.0948,809,-0.5228,978,-0.2193,750,-0.7253
ENSG00000227057,WDR46,32,0.20553,21,-0.5089,22,-0.4271,37,0.42656,35,0.32086,23,-0.3394,30,0.05596
ENSG00000204220,PFDN6,71,-0.1449,70,-0.1681,64,-0.3332,89,0.21823,71,-0.1453,101,0.42545,79,0.02350
ENSG00000237441,RGL2,20,-0.0126,27,0.47508,20,0.03600,16,-0.3845,17,-0.2343,23,0.21723,19,-0.1324
ENSG00000231925,TAPBP,146,0.76682,107,0.23180,59,-0.7307,80,-0.2475,84,-0.1717,113,0.32114,78,-0.3253
ENSG00000236104,ZBTB22,18,-0.0262,15,-0.3279,14,-0.4617,19,0.02762,24,0.40892,23,0.36506,17,-0.0869
ENSG00000204209,DAXX,13,-0.5207,19,0.00636,14,-0.4275,19,0.01808,22,0.26491,31,0.87860,15,-0.3523
ENSG00000112511,PHF1,42,-0.2940,36,-0.5342,60,0.31482,64,0.42629,55,0.16677,39,-0.3881,51,0.05569
ENSG00000112514,CUTA,249,-0.0970,274,0.05608,314,0.28548,267,0.01677,161,-0.7920,304,0.22979,274,0.06530
ENSG00000197283,SYNGAP1,67,-0.3295,43,-1.0461,87,0.08891,88,0.10949,100,0.31459,55,-0.6533,111,0.58702
ENSG00000137288,UQCC2,110,-0.1952,135,0.13530,194,0.75699,100,-0.3461,94,-0.4576,149,0.29586,107,-0.2875
ENSG00000161904,LEMD2,27,0.45750,18,-0.1596,13,-0.7225,25,0.33930,23,0.20828,14,-0.6017,21,0.09211
ENSG00000137309,HMGA1,39,-0.4032,51,0.01841,37,-0.4796,57,0.21850,51,0.03780,57,0.21256,55,0.15533
ENSG00000186577,SMIM29,160,-0.1825,126,-0.5602,152,-0.2649,214,0.30400,200,0.18841,191,0.10799,193,0.15198
ENSG00000272325,NUDT3,213,0.15163,239,0.34149,193,-0.0124,232,0.29039,232,0.29343,141,-0.5156,153,-0.4408
ENSG00000124614,RPS10,1239,0.27920,1579,0.69886,1416,0.50779,981,-0.1094,654,-0.7567,961,-0.1422,779,-0.5477
ENSG00000124507,PACSIN1,215,-0.4739,242,-0.2842,352,0.33403,268,-0.1148,316,0.15307,323,0.19179,294,0.04006
ENSG00000196821,ILRUN,28,-0.3080,26,-0.4125,34,0.00697,41,0.28564,32,-0.1308,44,0.43142,34,-0.0090
ENSG00000272288,AL451165.2,25,0.61594,27,0.70981,29,0.85904,20,0.26181,9,-1.0089,13,-0.5157,8,-1.2646
ENSG00000124562,SNRPC,84,0.06144,95,0.27072,90,0.17378,75,-0.1256,50,-0.7634,59,-0.5066,97,0.36055
ENSG00000064995,TAF11,29,-0.0717,24,-0.3744,26,-0.2636,17,-0.9109,19,-0.7598,50,0.81988,40,0.53010
ENSG00000064999,ANKS1A,39,0.54655,14,-1.1405,23,-0.2966,55,1.14108,32,0.22139,26,-0.1118,18,-0.7732
ENSG00000065029,ZNF76,14,-0.2655,11,-0.7000,19,0.15388,23,0.46860,18,0.04770,20,0.24660,16,-0.1004
ENSG00000112033,PPARD,20,0.35341,16,-0.0222,13,-0.2498,12,-0.3713,12,-0.3797,23,0.61447,15,-0.1000
ENSG00000198755,RPL10A,721,0.16769,1074,0.85903,730,0.18738,654,0.00375,528,-0.3442,532,-0.3318,489,-0.5290
ENSG00000096060,FKBP5,15,0.72536,24,1.60269,3,-1.6789,4,-1.0979,9,-0.1544,5,-0.8751,8,-0.2828
ENSG00000096063,SRPK1,10,-0.8033,12,-0.4943,11,-0.7060,11,-0.6970,23,0.52207,20,0.23604,25,0.73298
ENSG00000112062,MAPK14,30,-0.2294,20,-0.8615,24,-0.5595,20,-0.8545,49,0.57436,44,0.40638,45,0.51272
ENSG00000156711,MAPK13,4,-1.3449,5,-1.0989,5,-1.2134,12,0.23295,15,0.59074,18,0.94546,12,0.29060
ENSG00000096070,BRPF3,19,-0.6398,18,-0.7424,20,-0.6038,44,0.71645,26,-0.1687,43,0.66387,31,0.10574
ENSG00000112078,KCTD20,17,-0.5640,25,0.00439,21,-0.2766,31,0.37934,24,-0.0653,31,0.36753,25,-0.0107
ENSG00000112081,SRSF3,162,0.15694,134,-0.1575,138,-0.1109,163,0.16619,141,-0.0726,132,-0.1720,154,0.09066
ENSG00000124772,CPNE5,93,-0.3803,33,-1.9645,110,-0.1058,232,1.19169,226,1.14018,77,-0.6748,85,-0.5932
ENSG00000137168,PPIL1,37,0.18182,22,-0.6315,45,0.49161,40,0.28584,26,-0.4309,42,0.37020,28,-0.3364
ENSG00000198663,C6orf89,58,-0.2810,68,-0.0156,63,-0.1601,76,0.15657,68,-0.0267,56,-0.3342,82,0.33151
ENSG00000137409,MTCH1,651,-0.3470,511,-0.7313,912,0.20593,852,0.09109,1032,0.41534,831,0.05092,830,0.05578
ENSG00000065491,TBC1D22B,18,-0.1315,12,-0.6816,13,-0.5860,26,0.46727,26,0.49275,19,-0.0461,20,0.09180
ENSG00000112130,RNF8,34,0.34400,24,-0.1909,25,-0.1734,15,-0.9057,23,-0.2737,40,0.62567,29,0.11842
ENSG00000137200,CMTR1,19,-0.7767,27,-0.2243,42,0.51302,21,-0.6329,26,-0.3028,30,-0.0504,42,0.59818
ENSG00000198937,CCDC167,38,0.34120,47,0.68995,36,0.23315,26,-0.2678,30,-0.0513,22,-0.5596,25,-0.4140
ENSG00000156639,ZFAND3,81,0.60556,71,0.36763,33,-0.8425,47,-0.3074,41,-0.5248,70,0.35340,55,-0.0475
ENSG00000183826,BTBD9,33,-0.6094,51,0.08450,51,0.06626,52,0.12161,52,0.12812,40,-0.3081,54,0.22039
ENSG00000124767,GLO1,157,0.17933,126,-0.1823,112,-0.3676,146,0.05879,146,0.05933,179,0.40898,130,-0.1523
ENSG00000112167,SAYSD1,13,-0.2146,17,0.21699,14,-0.0848,12,-0.2741,13,-0.1598,16,0.10032,16,0.20405
ENSG00000146122,DAAM2,65,2.19144,57,1.90247,8,-1.3649,12,-0.7927,11,-0.9434,4,-2.4452,2,-3.2630
ENSG00000156564,LRFN2,14,-0.4731,9,-1.2171,13,-0.6044,18,-0.1292,18,-0.0950,18,-0.1407,32,1.08781
ENSG00000124596,OARD1,36,0.18429,40,0.38967,22,-0.5501,54,0.90654,27,-0.2450,24,-0.4232,25,-0.4265
ENSG00000095970,TREM2,6,-0.6066,34,2.57785,8,-0.2583,5,-0.8304,6,-0.6234,4,-1.0301,4,-1.2539
ENSG00000137166,FOXP4,19,0.34680,8,-1.0212,12,-0.3231,28,1.05785,38,1.63314,4,-2.0639,6,-1.4507
ENSG00000137218,FRS3,11,-0.4611,7,-1.0324,14,-0.0308,27,0.99229,19,0.44579,16,0.14793,12,-0.4405
ENSG00000214736,TOMM6,190,-0.3404,260,0.17056,276,0.27485,159,-0.6174,187,-0.3653,307,0.45221,248,0.10744
ENSG00000112576,CCND3,103,0.38186,84,0.05290,80,-0.0330,78,-0.0741,69,-0.2825,71,-0.2364,85,0.06649
ENSG00000137413,TAF8,13,0.33186,12,0.15223,9,-0.2460,13,0.27891,14,0.46423,4,-1.3147,10,-0.1064
ENSG00000048544,MRPS10,29,-0.9687,43,-0.3481,70,0.45043,57,0.08759,60,0.17697,53,-0.0187,59,0.17422
ENSG00000124496,TRERF1,9,-0.0395,3,-1.6307,6,-0.5841,3,-1.7335,4,-1.3499,8,-0.1743,21,1.81768
ENSG00000024048,UBR2,8,-1.5555,23,-0.0125,24,0.06441,17,-0.4770,31,0.47393,23,-0.0216,29,0.48168
ENSG00000124659,TBCC,27,-0.2463,22,-0.5766,14,-1.1943,33,0.09890,37,0.29045,42,0.47705,38,0.35604
ENSG00000112624,BICRAL,10,-0.4110,9,-0.5660,7,-1.0373,13,0.00971,20,0.67073,13,-0.0171,17,0.46547
ENSG00000146223,RPL7L1,75,-0.3380,70,-0.4514,101,0.13418,70,-0.4628,95,0.03397,115,0.35494,109,0.30959
ENSG00000221821,C6orf226,24,0.16449,28,0.47129,20,-0.0935,12,-0.9408,19,-0.1745,26,0.33016,21,-0.0408
ENSG00000137161,CNPY3,43,0.56297,42,0.51312,23,-0.4360,29,-0.1137,36,0.23481,29,-0.0940,22,-0.5803
ENSG00000124587,PEX6,33,0.30393,21,-0.4422,22,-0.3549,25,-0.1714,29,0.11427,39,0.59302,25,-0.1526
ENSG00000112640,PPP2R5D,37,-0.4347,25,-1.0481,50,0.07770,54,0.20653,64,0.47354,46,-0.0803,54,0.24167
ENSG00000124733,MEA1,157,0.11717,112,-0.4357,172,0.27071,167,0.21764,124,-0.2626,223,0.72232,107,-0.5666
ENSG00000124702,KLHDC3,217,-0.2166,132,-1.0057,236,-0.0842,311,0.38023,289,0.25525,288,0.25046,256,0.05815
ENSG00000124541,RRP36,29,-0.0658,27,-0.2040,31,0.04244,45,0.66430,28,-0.1445,27,-0.1842,28,-0.1535
ENSG00000044090,CUL7,16,-0.1783,12,-0.6337,16,-0.1366,13,-0.4898,26,0.63594,16,-0.2092,22,0.39412
ENSG00000137171,KLC4,30,0.77944,16,-0.2959,22,0.25194,21,0.16506,16,-0.2955,26,0.57175,10,-1.0824
ENSG00000112651,MRPL2,55,0.01699,57,0.08080,65,0.29399,49,-0.1765,45,-0.2984,74,0.52881,45,-0.3594
ENSG00000112658,SRF,37,0.25030,21,-0.6642,30,-0.1157,41,0.40366,40,0.36417,23,-0.5196,32,0.00535
ENSG00000112659,CUL9,28,-0.1076,24,-0.3094,26,-0.1995,37,0.36997,30,0.01333,27,-0.1587,32,0.17636
ENSG00000112667,DNPH1,99,-0.3432,175,0.61494,153,0.38422,93,-0.4331,64,-1.0151,145,0.28517,123,0.01659
ENSG00000146216,TTBK1,17,-0.2282,22,0.15209,13,-0.6162,27,0.50666,29,0.59193,16,-0.3363,18,-0.2282
ENSG00000171467,ZNF318,4,-1.4784,6,-1.0576,8,-0.6131,14,0.26848,16,0.44459,12,-0.0619,18,0.82720
ENSG00000124574,ABCC10,10,-0.2170,9,-0.4892,3,-1.9185,17,0.52679,13,0.17704,14,0.23956,15,0.41515
ENSG00000171462,DLK2,7,-1.0554,6,-1.1761,7,-1.0740,14,0.05272,13,-0.0249,17,0.36651,22,1.02985
ENSG00000204052,LRRC73,25,-0.8972,30,-0.5862,43,-0.0298,56,0.40679,48,0.13803,44,-0.0142,53,0.36339
ENSG00000171453,POLR1C,11,-0.5502,10,-0.7496,12,-0.4192,8,-1.1021,13,-0.3498,22,0.52595,26,1.01496
ENSG00000137207,YIPF3,85,-0.0731,81,-0.1507,78,-0.2167,98,0.16420,82,-0.1308,99,0.17612,94,0.11009
ENSG00000124571,XPO5,16,-0.2344,16,-0.1888,16,-0.2203,23,0.41416,16,-0.1715,12,-0.6800,23,0.47609
ENSG00000124688,MAD2L1BP,15,0.13785,9,-0.6267,10,-0.5592,14,0.03897,16,0.19550,19,0.50879,14,0.02759
ENSG00000172426,RSPH9,8,-1.3436,8,-1.3372,18,-0.0346,15,-0.3333,13,-0.5900,32,0.91480,28,0.81780
ENSG00000096080,MRPS18A,44,-0.2245,56,0.16943,58,0.23115,55,0.15764,37,-0.4864,56,0.18861,48,-0.0856
ENSG00000112715,VEGFA,48,1.35329,26,0.25932,16,-0.5127,10,-1.1783,23,0.03848,19,-0.2581,18,-0.4011
ENSG00000180992,MRPL14,46,-0.5435,78,0.30724,62,-0.0683,50,-0.4158,46,-0.5322,83,0.42765,76,0.31281
ENSG00000137216,TMEM63B,69,-0.1049,28,-1.4754,38,-1.0187,124,0.89886,131,1.00821,48,-0.6707,74,0.01623
ENSG00000112759,SLC29A1,16,-0.2831,12,-0.8105,24,0.30186,18,-0.1161,17,-0.2084,31,0.74745,20,-0.0004
ENSG00000096384,HSP90AB1,1075,-0.5495,829,-0.9568,1410,-0.1149,2103,0.55862,2541,0.89654,934,-0.7717,1602,0.11216
ENSG00000157593,SLC35B2,46,1.01079,30,0.25321,23,-0.1883,21,-0.3160,20,-0.3762,32,0.40977,16,-0.8290
ENSG00000146232,NFKBIE,18,0.74149,9,-0.3753,10,-0.2724,6,-0.8745,12,0.06607,18,0.71998,9,-0.3320
ENSG00000178233,TMEM151B,85,-0.1450,60,-0.6922,93,0.00513,119,0.40984,98,0.08760,118,0.40170,85,-0.1672
ENSG00000124608,AARS2,5,-1.3074,12,-0.0914,19,0.72671,9,-0.5402,7,-0.7858,20,0.77568,14,0.17563
ENSG00000096401,CDC5L,36,-0.1848,37,-0.1611,34,-0.2903,38,-0.1119,50,0.33758,31,-0.4499,50,0.40440
ENSG00000001561,ENPP4,51,0.31916,18,-1.3360,34,-0.3525,47,0.17968,77,1.05501,28,-0.6538,41,-0.0531
ENSG00000112796,ENPP5,24,-0.8398,16,-1.4053,27,-0.6269,34,-0.2867,58,0.60754,47,0.25273,58,0.76239
ENSG00000172348,RCAN2,112,-0.5997,97,-0.8192,241,0.67031,80,-1.1102,92,-0.9000,270,0.87633,203,0.44938
ENSG00000153291,SLC25A27,56,-0.8702,48,-1.1071,80,-0.3132,52,-0.9847,62,-0.7189,135,0.54665,173,1.25091
ENSG00000069122,ADGRF5,5,-1.4850,12,-0.2944,12,-0.3097,18,0.32073,8,-0.9089,23,0.76808,19,0.53690
ENSG00000146072,TNFRSF21,40,-0.0954,23,-1.0008,23,-0.9909,47,0.15025,56,0.45450,45,0.09123,54,0.46916
ENSG00000146085,MMUT,50,0.54596,25,-0.6116,47,0.44998,20,-0.9340,47,0.44608,38,0.09146,31,-0.2914
ENSG00000112118,MCM3,14,0.52193,15,0.70020,4,-1.3132,3,-1.8294,9,-0.2305,9,-0.1409,13,0.53156
ENSG00000170915,PAQR8,206,1.34331,109,0.20373,109,0.19114,112,0.24132,89,-0.1351,65,-0.6390,42,-1.4484
ENSG00000096092,TMEM14A,93,-0.8988,92,-0.9134,154,-0.1107,167,0.02242,218,0.47345,243,0.66443,174,0.11060
ENSG00000170899,GSTA4,49,-0.8327,42,-1.0662,72,-0.2357,71,-0.2484,123,0.66484,137,0.85085,85,0.05193
ENSG00000112144,ICK,16,0.75425,9,-0.1755,7,-0.4822,10,-0.0623,7,-0.4457,12,0.33226,9,-0.1336
ENSG00000112146,FBXO9,62,-0.4840,60,-0.5308,78,-0.1080,122,0.63338,107,0.40505,94,0.19840,73,-0.2494
ENSG00000012660,ELOVL5,149,2.01190,65,0.42727,27,-0.9987,42,-0.2998,45,-0.1828,40,-0.3562,18,-1.7453
ENSG00000001084,GCLC,39,0.57894,35,0.42051,11,-1.3409,19,-0.5971,31,0.21623,28,0.05153,28,0.02034
ENSG00000146147,MLIP,6,-1.0887,8,-0.8390,6,-1.1497,9,-0.6588,8,-0.7971,21,0.81635,24,1.25269
ENSG00000146151,HMGCLL1,13,-0.5162,7,-1.3097,17,-0.0118,30,0.88521,38,1.32787,11,-0.6904,12,-0.6367
ENSG00000151914,DST,162,0.29425,137,0.01234,125,-0.1427,163,0.30303,158,0.24659,127,-0.1089,108,-0.4268
ENSG00000151917,BEND6,34,-0.0686,32,-0.1684,40,0.21054,36,0.01698,29,-0.3130,48,0.51336,32,-0.1854
ENSG00000168116,KIAA1586,8,-0.5590,5,-1.2667,19,0.97743,7,-0.7373,10,-0.1657,8,-0.4388,15,0.68424
ENSG00000112200,ZNF451,24,-0.3016,16,-0.9385,23,-0.3584,32,0.16811,48,0.84055,27,-0.1338,31,0.14482
ENSG00000112208,BAG2,6,-0.9118,4,-1.4605,8,-0.5152,12,-0.0057,10,-0.1973,22,1.07554,15,0.51374
ENSG00000112210,RAB23,9,-1.1519,12,-0.7986,22,0.16138,21,0.05602,17,-0.2487,21,0.11337,29,0.72634
ENSG00000112232,KHDRBS2,9,-1.1361,16,-0.2015,29,0.73051,8,-1.2882,7,-1.4150,22,0.27694,29,0.89825
ENSG00000118482,PHF3,36,0.14126,45,0.51964,30,-0.1192,39,0.30618,30,-0.1172,26,-0.3488,27,-0.3237
ENSG00000230910,AL391807.1,31,-0.6735,38,-0.3695,19,-1.4296,58,0.33019,47,-0.0250,80,0.87299,55,0.25890
ENSG00000135298,ADGRB3,53,-0.8086,57,-0.6912,62,-0.5629,64,-0.5167,103,0.26199,102,0.24966,131,0.83512
ENSG00000168216,LMBRD1,108,0.29280,82,-0.1631,43,-1.1886,59,-0.6919,126,0.55973,110,0.32710,99,0.16296
ENSG00000082269,FAM135A,8,-0.9045,16,0.15490,15,0.09414,12,-0.2636,16,0.17337,15,0.03932,17,0.26828
ENSG00000154079,SDHAF4,17,-0.4304,16,-0.5336,20,-0.2010,23,0.07481,31,0.55345,21,-0.1054,25,0.24002
ENSG00000112305,SMAP1,50,-0.4434,48,-0.5110,75,0.21476,76,0.22285,115,0.95483,66,-0.0057,49,-0.5324
ENSG00000112309,B3GAT2,27,0.32793,25,0.18701,16,-0.5460,43,1.11091,39,0.91658,20,-0.2043,5,-2.3731
ENSG00000119900,OGFRL1,102,0.29286,95,0.17487,76,-0.1851,98,0.22151,114,0.47689,55,-0.7137,72,-0.3108
ENSG00000079841,RIMS1,82,0.36303,57,-0.2180,67,0.03978,119,1.02608,67,0.04114,59,-0.1791,37,-1.0125
ENSG00000185760,KCNQ5,11,-1.8330,20,-0.9804,21,-0.9062,37,-0.0603,43,0.18697,42,0.15869,65,1.15003
ENSG00000135314,KHDC1,14,-0.8701,19,-0.3497,24,-0.0209,24,-0.0319,16,-0.6289,41,0.90415,28,0.25922
ENSG00000135297,MTO1,7,-0.8646,9,-0.5004,20,0.72418,15,0.26210,10,-0.3927,15,0.25932,13,0.03202
ENSG00000156508,EEF1A1,2504,0.07616,4690,1.18494,2404,0.00867,2136,-0.1844,1875,-0.3940,1788,-0.4697,1865,-0.4601
ENSG00000119899,SLC17A5,16,-0.1266,15,-0.1913,8,-1.1234,9,-1.0258,17,-0.0442,17,-0.0565,28,1.02122
ENSG00000112695,COX7A2,963,-0.0462,1163,0.26738,1379,0.56071,845,-0.2594,608,-0.7809,1065,0.12077,950,-0.0789
ENSG00000112697,TMEM30A,146,-0.5786,125,-0.8217,178,-0.2644,190,-0.1601,361,0.93886,131,-0.7466,273,0.52939
ENSG00000118407,FILIP1,22,1.42794,9,-0.0473,9,-0.0590,11,0.28721,10,0.13087,1,-2.7069,7,-0.6502
ENSG00000112701,SENP6,45,-0.2077,59,0.21701,66,0.41081,40,-0.4138,49,-0.0830,48,-0.1220,53,0.04727
ENSG00000196586,MYO6,81,1.09340,58,0.49363,33,-0.4307,25,-0.8414,33,-0.4528,34,-0.3979,41,-0.1023
ENSG00000146247,PHIP,26,-0.1056,30,0.08189,33,0.24503,29,0.03078,34,0.32753,19,-0.6072,27,-0.0657
ENSG00000118418,HMGN3,181,0.39224,171,0.29304,143,0.00317,124,-0.2393,117,-0.3204,147,0.04150,131,-0.1654
ENSG00000198478,SH3BGRL2,38,-0.4461,28,-0.9152,41,-0.3266,66,0.44632,76,0.70546,43,-0.2726,55,0.18484
ENSG00000118402,ELOVL4,25,-1.0321,19,-1.4528,36,-0.4966,66,0.50165,90,1.06461,29,-0.8026,62,0.49197
ENSG00000083123,BCKDHB,33,1.01429,20,0.17790,17,-0.1421,17,-0.1303,16,-0.1763,15,-0.3011,14,-0.5000
ENSG00000005700,IBTK,22,-0.2707,23,-0.2364,20,-0.4759,23,-0.2031,27,0.03201,31,0.24727,33,0.43068
ENSG00000083097,DOP1A,27,-0.1705,16,-0.9936,20,-0.6853,33,0.12004,46,0.71280,32,0.08578,34,0.24436
ENSG00000013375,PGM3,17,0.03596,24,0.53991,10,-0.7796,18,0.04529,22,0.41066,15,-0.2095,15,-0.1958
ENSG00000013392,RWDD2A,13,-0.6618,14,-0.5024,9,-1.1295,12,-0.7868,17,-0.2268,34,0.90797,29,0.80249
ENSG00000065833,ME1,79,0.80911,22,-1.2337,47,-0.0757,27,-0.9459,41,-0.2867,69,0.56810,54,0.18292
ENSG00000065609,SNAP91,194,-0.4773,140,-0.9935,196,-0.4641,323,0.35796,439,0.89823,279,0.10837,259,-0.0179
ENSG00000203877,RIPPLY2,24,-0.8719,31,-0.5308,44,0.03668,37,-0.2440,33,-0.4181,62,0.63189,55,0.52609
ENSG00000135324,MRAP2,28,0.19012,13,-0.9968,17,-0.5976,37,0.65348,58,1.50537,27,0.14451,9,-1.6108
ENSG00000135318,NT5E,43,1.77045,14,-0.2065,7,-1.2733,14,-0.2149,13,-0.2944,14,-0.2732,12,-0.5378
ENSG00000135317,SNX14,45,-0.1632,30,-0.7841,43,-0.2339,45,-0.1606,50,0.00032,41,-0.3062,72,0.75506
ENSG00000135316,SYNCRIP,58,0.34956,47,-0.0140,28,-0.8292,59,0.37086,58,0.36248,38,-0.3601,44,-0.1066
ENSG00000203875,SNHG5,58,0.48781,93,1.36314,28,-0.6691,48,0.17937,36,-0.3010,21,-1.1179,30,-0.6318
ENSG00000188994,ZNF292,34,0.25560,25,-0.2568,28,-0.0879,27,-0.1274,33,0.18687,25,-0.2598,31,0.12732
ENSG00000111850,SMIM8,20,-0.3403,17,-0.5362,20,-0.3344,39,0.81390,22,-0.1921,25,0.07625,26,0.10869
ENSG00000164414,SLC35A1,22,-0.3067,19,-0.5212,25,-0.0743,37,0.53812,23,-0.2693,25,-0.1015,31,0.30150
ENSG00000146282,RARS2,18,0.48163,12,-0.1487,13,-0.1070,11,-0.2817,18,0.43379,15,0.17624,11,-0.4464
ENSG00000135336,ORC3,33,0.27810,24,-0.2356,32,0.17994,25,-0.1948,26,-0.1057,34,0.31976,25,-0.1962
ENSG00000135334,AKIRIN2,92,-0.4344,89,-0.4793,88,-0.5086,141,0.26453,118,-0.0329,156,0.43874,139,0.28607
ENSG00000118432,CNR1,36,-1.8794,144,0.27613,47,-1.4730,43,-1.6249,56,-1.2208,332,1.85452,158,0.52095
ENSG00000111880,RNGTT,9,-1.0088,13,-0.4242,13,-0.3860,14,-0.2569,33,1.17642,12,-0.5514,20,0.35757
ENSG00000146278,PNRC1,100,0.35418,131,0.82599,65,-0.3428,67,-0.3110,59,-0.5027,66,-0.3215,79,-0.0399
ENSG00000154548,SRSF12,8,-0.8806,14,-0.0636,13,-0.2606,11,-0.4479,16,0.14567,14,-0.1013,21,0.70720
ENSG00000146281,PM20D2,13,0.10942,10,-0.2732,15,0.29484,12,0.00103,18,0.65080,6,-1.0305,12,-0.0939
ENSG00000198833,UBE2J1,29,-0.0385,26,-0.2254,30,0.00149,35,0.24240,35,0.24465,31,0.06840,27,-0.2051
ENSG00000025039,RRAGD,32,-0.1208,36,0.06327,26,-0.4496,18,-0.9721,21,-0.7355,37,0.14104,52,0.85611
ENSG00000135299,ANKRD6,17,-1.2121,44,0.27843,24,-0.6650,29,-0.3644,33,-0.1926,45,0.34807,51,0.67115
ENSG00000083099,LYRM2,35,-0.2828,45,0.10801,31,-0.4920,45,0.13343,44,0.07527,54,0.41836,40,-0.0568
ENSG00000112159,MDN1,20,-0.4293,20,-0.4391,24,-0.1367,31,0.22883,27,0.03869,24,-0.1328,33,0.41125
ENSG00000118412,CASP8AP2,7,-0.5307,15,0.73002,12,0.32951,8,-0.3041,10,0.02802,7,-0.6175,10,0.00181
