Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000130287,NCAN,17,-2.8254,91,-0.3373,154,0.51153,92,-0.3593,184,0.81912,212,1.07477,86,-0.4788
ENSG00000186010,NDUFA13,403,-0.1675,322,-0.5223,313,-0.5666,355,-0.4134,439,-0.0276,542,0.31686,647,0.72903
ENSG00000250067,YJEFN3,11,-3.7206,75,-0.9519,120,-0.2151,205,0.79736,108,-0.3761,201,0.63348,155,0.22726
ENSG00000167232,ZNF91,22,-2.3150,308,2.04960,46,-1.2210,38,-1.6113,95,-0.0887,101,0.01477,127,0.45027
ENSG00000261824,LINC00662,39,-0.1318,32,-0.4085,53,0.39817,68,0.95797,21,-1.0510,40,-0.0666,28,-0.6990
ENSG00000169021,UQCRFS1,167,-0.3905,32,-2.8588,289,0.50566,214,0.00811,205,-0.0639,326,0.71009,236,0.18762
ENSG00000187135,VSTM2B,3,-3.7743,18,-1.3173,73,0.87817,90,1.57560,15,-1.6483,12,-1.9467,44,0.03689
ENSG00000131943,C19orf12,69,-0.0750,12,-2.6847,122,0.87304,72,-0.0035,44,-0.7700,79,0.13494,91,0.42884
ENSG00000105176,URI1,73,0.38770,109,1.07017,81,0.56236,35,-0.8831,56,-0.0396,28,-1.1280,52,-0.2009
ENSG00000105185,PDCD5,50,-1.3127,153,0.45542,142,0.33026,95,-0.3470,95,-0.3232,105,-0.1610,154,0.55153
ENSG00000130881,LRP3,1,-4.5663,0,-5.9268,33,0.13048,39,0.49255,56,1.01725,30,-0.0136,37,0.39803
ENSG00000124299,PEPD,146,1.20734,66,-0.1447,83,0.24010,83,0.27231,50,-0.5630,46,-0.7046,45,-0.8116
ENSG00000257103,LSM14A,155,1.83195,25,-1.2642,49,-0.2107,38,-0.6545,55,-0.0254,87,0.75246,27,-1.2366
ENSG00000105220,GPI,309,-0.7948,202,-1.4419,919,0.99658,671,0.52658,419,-0.3170,402,-0.3847,504,-0.0266
ENSG00000126261,UBA2,276,1.65369,119,0.15420,140,0.42554,103,-0.0990,81,-0.4563,57,-1.0137,48,-1.3709
ENSG00000089335,ZNF302,23,-1.1103,35,-0.4948,34,-0.5153,58,0.37566,54,0.20410,45,-0.0909,61,0.45919
ENSG00000105711,SCN1B,65,-0.3085,59,-0.4742,148,1.05801,50,-0.7931,43,-0.9511,63,-0.3790,118,0.78107
ENSG00000153902,LGI4,149,1.00756,37,-1.2393,86,0.07128,100,0.36804,115,0.55468,96,0.24447,29,-1.7303
ENSG00000266964,FXYD1,173,0.25982,184,0.36621,50,-1.6619,101,-0.6678,250,0.89039,238,0.80494,115,-0.4471
ENSG00000221946,FXYD7,32,-2.7169,64,-1.6879,262,0.53403,221,0.28228,125,-0.6669,231,0.31892,278,0.75288
ENSG00000105698,USF2,131,0.46298,57,-0.8722,92,-0.1079,79,-0.4045,115,0.24953,92,-0.1132,122,0.40642
ENSG00000105677,TMEM147,120,0.88155,26,-1.5264,91,0.40904,85,0.35316,83,0.26174,76,0.10798,36,-1.1732
ENSG00000283907,AD000090.1,9,-2.8808,258,2.80444,37,-0.8018,11,-2.7601,44,-0.5306,36,-0.8412,73,0.33498
ENSG00000126254,RBM42,101,1.22669,15,-1.8471,47,-0.0884,46,-0.1459,13,-1.9704,72,0.62166,53,0.12414
ENSG00000126267,COX6B1,259,-0.5492,252,-0.5910,327,-0.1815,314,-0.2765,405,0.16444,661,1.00579,381,0.07246
ENSG00000205155,PSENEN,49,-0.3073,54,-0.1606,66,0.14246,98,0.98846,45,-0.4563,56,-0.1242,37,-0.8325
ENSG00000004777,ARHGAP33,51,0.23579,41,-0.1070,50,0.20679,29,-0.7231,54,0.30961,47,0.08195,48,0.16877
ENSG00000105290,APLP1,62,-2.9678,368,-0.2962,682,0.72683,691,0.89782,307,-0.5781,438,-0.0142,369,-0.3255
ENSG00000105270,CLIP3,121,-1.6697,249,-0.5672,634,0.97952,355,-0.0043,271,-0.4351,450,0.38594,384,0.14381
ENSG00000105258,POLR2I,177,0.15776,183,0.21194,150,-0.1135,104,-0.7616,150,-0.1151,240,0.66924,169,0.09713
ENSG00000105254,TBCB,104,-0.6606,47,-1.8644,270,0.90613,154,-0.0436,124,-0.3828,178,0.20000,194,0.39918
ENSG00000126247,CAPNS1,476,0.78117,127,-1.3261,325,0.13539,376,0.44387,134,-1.2545,211,-0.5557,332,0.19869
ENSG00000161281,COX7A1,628,1.70870,147,-0.7758,100,-1.3679,207,-0.2664,185,-0.4150,158,-0.6594,265,0.18139
ENSG00000011332,DPF1,0,-5.9671,14,-2.0103,74,0.55676,70,0.52483,25,-1.1900,57,0.11970,84,0.91277
ENSG00000167642,SPINT2,110,-0.4124,61,-1.3100,281,1.15924,218,0.84056,71,-1.0886,102,-0.5291,112,-0.4376
ENSG00000167645,YIF1B,0,-5.1607,0,-5.8116,64,1.39860,31,0.16840,28,-0.0495,50,0.92698,26,-0.1604
ENSG00000099341,PSMD8,108,-0.6054,124,-0.3908,210,0.45713,210,0.54490,92,-0.8507,182,0.22195,146,-0.1540
ENSG00000130244,FAM98C,27,-0.2253,37,0.25143,52,0.82590,18,-0.9112,38,0.32771,45,0.60752,23,-0.5317
ENSG00000178982,EIF3K,201,0.05209,132,-0.6191,219,0.18825,186,-0.0842,180,-0.1253,232,0.28141,209,0.13137
ENSG00000130402,ACTN4,769,2.57684,144,-0.5184,88,-1.2750,164,-0.3595,76,-1.5017,182,-0.1453,105,-1.1017
ENSG00000104823,ECH1,123,0.73324,65,-0.3149,68,-0.2349,92,0.27847,79,-0.0042,86,0.13035,54,-0.6715
ENSG00000104824,HNRNPL,175,0.83369,78,-0.4923,119,0.17954,102,-0.0741,58,-0.9471,130,0.32980,97,-0.1740
ENSG00000068903,SIRT2,157,0.20044,152,0.15413,104,-0.4631,124,-0.1959,125,-0.1679,110,-0.3760,176,0.45584
ENSG00000179134,SAMD4B,133,0.86977,58,-0.4941,57,-0.5227,82,0.07399,74,-0.1189,102,0.41107,62,-0.4242
ENSG00000063322,MED29,59,-0.3129,64,-0.1859,82,0.20679,64,-0.2276,56,-0.4076,81,0.19130,90,0.41844
ENSG00000105193,RPS16,1748,2.09643,815,0.63484,188,-1.6765,263,-1.2865,595,0.10769,424,-0.4376,360,-0.7708
ENSG00000196235,SUPT5H,88,0.10300,27,-1.7025,106,0.41426,105,0.46639,77,-0.1137,130,0.75723,52,-0.8014
ENSG00000105197,TIMM50,38,-0.4855,50,-0.0413,53,0.06123,62,0.34803,37,-0.5226,63,0.34287,49,-0.0972
ENSG00000176396,EID2,8,-3.0885,0,-6.9489,101,0.80613,96,0.85797,14,-2.2539,68,0.13644,89,0.70415
ENSG00000105202,FBL,126,1.59133,35,-0.5879,26,-1.0338,48,-0.0887,50,-0.0193,28,-0.9186,48,-0.1171
ENSG00000013275,PSMC4,53,0.15882,47,-0.0561,68,0.56765,57,0.32160,27,-0.9290,38,-0.3647,43,-0.1863
ENSG00000130758,MAP3K10,52,-0.5130,47,-0.6822,46,-0.7166,59,-0.3442,94,0.44776,66,-0.1320,112,0.88083
ENSG00000174521,TTC9B,48,-2.6362,75,-1.9784,322,0.27685,305,0.21712,186,-0.6021,264,-0.0484,471,1.13032
ENSG00000105223,PLD3,153,-1.7753,224,-1.1967,958,1.17875,751,0.88748,388,-0.3496,425,-0.2035,346,-0.5908
ENSG00000090013,BLVRB,68,0.45809,56,0.15459,32,-0.7166,51,0.01056,45,-0.1965,69,0.48860,44,-0.2886
ENSG00000160460,SPTBN4,0,-6.5779,67,-0.2148,131,0.89759,123,0.94769,31,-1.3861,60,-0.3936,78,0.02112
ENSG00000105245,NUMBL,3,-4.3277,31,-0.9989,131,1.35921,82,0.61476,37,-0.7686,38,-0.7216,67,0.21440
ENSG00000167578,RAB4B,42,-0.1046,12,-2.0217,66,0.62322,47,0.07480,40,-0.1906,44,-0.0557,54,0.35152
ENSG00000269858,EGLN2,140,0.89894,23,-1.9412,75,-0.1513,71,-0.2789,50,-0.7784,111,0.49375,100,0.37307
ENSG00000105323,HNRNPUL1,101,0.59366,91,0.42591,67,-0.0861,86,0.38403,40,-0.8807,63,-0.1890,50,-0.6044
ENSG00000105341,DMAC2,52,0.80439,5,-2.7908,28,-0.2008,35,0.14293,19,-0.8025,29,-0.1861,43,0.58019
ENSG00000105372,RPS19,1464,1.49797,832,0.47894,217,-1.6353,424,-0.6815,749,0.30187,472,-0.4448,514,-0.3493
ENSG00000105404,RABAC1,305,0.76194,152,-0.3844,274,0.57472,203,0.08834,115,-0.8227,155,-0.3541,168,-0.2595
ENSG00000105409,ATP1A3,119,-1.7780,155,-1.3833,960,1.64989,473,0.42847,210,-0.9291,268,-0.5484,373,-0.0245
ENSG00000105737,GRIK5,36,-1.1701,28,-1.5399,73,-0.0991,96,0.41402,71,-0.1458,102,0.45412,97,0.43197
ENSG00000105723,GSK3A,171,0.40479,82,-0.7735,194,0.61310,144,0.14201,60,-1.2403,101,-0.4539,154,0.26658
ENSG00000079432,CIC,28,-0.9263,47,-0.1297,41,-0.3525,57,0.19315,58,0.20476,63,0.34401,55,0.12458
ENSG00000079462,PAFAH1B3,22,-0.9126,19,-1.0994,31,-0.3860,40,0.04532,19,-1.0920,54,0.50644,64,0.98623
ENSG00000105429,MEGF8,46,-0.5592,80,0.32251,109,0.86064,57,-0.2408,53,-0.3207,76,0.24702,55,-0.3151
ENSG00000167378,IRGQ,19,-1.7659,28,-1.1984,112,1.01285,88,0.70076,44,-0.5141,37,-0.7911,68,0.19529
ENSG00000131116,ZNF428,131,0.51290,56,-0.8515,104,0.12556,94,-0.0442,94,-0.0408,114,0.27642,90,-0.1300
ENSG00000105767,CADM4,0,-6.3712,58,-0.1980,85,0.43880,43,-0.7351,107,0.82797,84,0.41601,84,0.47545
ENSG00000130204,TOMM40,37,-0.6102,44,-0.3128,82,0.70852,75,0.64030,36,-0.6183,38,-0.5346,49,-0.1889
ENSG00000130203,APOE,1038,0.27044,666,-0.4448,167,-2.5321,836,-0.0942,1659,1.08281,1921,1.35673,399,-1.3507
ENSG00000130208,APOC1,104,-0.1844,60,-1.0306,19,-2.7480,106,-0.1780,153,0.45083,302,1.69106,99,-0.2857
ENSG00000104853,CLPTM1,59,-1.0935,121,0.04263,172,0.62330,164,0.64551,92,-0.4007,94,-0.3711,99,-0.3259
ENSG00000007047,MARK4,27,-0.7858,49,0.12902,83,1.02163,36,-0.4152,54,0.28707,20,-1.2458,51,0.22912
ENSG00000104866,PPP1R37,6,-2.7436,15,-1.4471,73,1.05256,39,-0.0331,44,0.18252,28,-0.5337,55,0.65276
ENSG00000012061,ERCC1,78,0.78778,14,-1.9246,34,-0.5710,48,-0.0075,43,-0.2024,58,0.28100,57,0.31221
ENSG00000125744,RTN2,12,-2.5079,51,-0.3173,102,0.84569,77,0.40581,60,-0.0395,13,-2.3368,83,0.56242
ENSG00000125743,SNRPD2,231,0.15605,185,-0.2006,219,0.06876,209,-0.0071,193,-0.1363,211,0.00701,216,0.05319
ENSG00000185800,DMWD,22,-1.6592,18,-1.9596,105,0.76206,67,0.02633,53,-0.3540,66,-0.0011,99,0.78809
ENSG00000125755,SYMPK,88,1.26920,65,0.71010,49,0.24853,13,-1.8753,23,-0.9448,69,0.83740,29,-0.6548
ENSG00000176182,MYPOP,61,0.27094,72,0.56467,43,-0.2991,57,0.19336,38,-0.4856,27,-1.0130,54,0.09782
ENSG00000104967,NOVA2,86,0.29647,52,-0.4980,119,0.85346,93,0.50935,43,-0.7859,26,-1.5674,66,-0.1552
ENSG00000011485,PPP5C,95,0.06862,30,-1.7178,182,1.18734,157,1.11080,36,-1.4208,33,-1.5674,65,-0.5931
ENSG00000277531,PNMA8C,14,-2.2058,25,-1.3670,89,0.63890,104,1.08861,32,-1.0134,30,-1.0759,75,0.38863
ENSG00000182013,PNMA8A,18,-3.7063,132,-0.7421,444,1.28449,297,0.66824,142,-0.6267,217,0.04306,177,-0.3193
ENSG00000204851,PNMA8B,75,-1.0548,49,-1.7041,283,1.11249,176,0.33735,65,-1.2630,140,-0.0816,181,0.39540
ENSG00000160014,CALM3,639,-1.3239,566,-1.5068,1955,0.44483,1968,0.53416,1014,-0.6159,1447,-0.0512,1944,0.50987
ENSG00000197380,DACT3,108,0.68493,10,-2.9543,76,0.09349,56,-0.4217,58,-0.3207,73,0.04002,103,0.70973
ENSG00000090372,STRN4,43,-0.6746,44,-0.6301,118,0.97768,72,0.16359,52,-0.3844,87,0.44864,54,-0.3846
ENSG00000042753,AP2S1,86,-1.3948,108,-1.0536,271,0.40447,214,0.02378,173,-0.3207,318,0.67827,260,0.39511
ENSG00000160007,ARHGAP35,203,0.20135,64,-1.5867,187,0.07241,208,0.28656,163,-0.1559,161,-0.1733,209,0.29179
ENSG00000130748,TMEM160,68,-1.8979,264,0.19985,203,-0.2249,256,0.17122,204,-0.2171,200,-0.2518,326,0.65219
ENSG00000142230,SAE1,54,-0.1033,18,-1.7793,91,0.76218,51,-0.2373,46,-0.3479,54,-0.1161,77,0.56970
ENSG00000257704,INAFM1,38,-0.8881,74,0.15288,65,-0.0628,74,0.18152,32,-1.1385,85,0.38071,82,0.36813
ENSG00000105419,MEIS3,52,-1.1289,35,-1.7180,99,-0.1172,158,0.77736,102,-0.0732,114,0.10579,121,0.24164
ENSG00000118160,SLC8A2,37,-2.0532,28,-2.4340,274,1.13387,212,0.80823,57,-1.4148,102,-0.5160,174,0.40345
ENSG00000105402,NAPA,138,-1.0819,200,-0.5080,470,0.90328,331,0.35265,171,-0.7502,329,0.29254,253,-0.1505
ENSG00000105373,NOP53,544,2.89306,184,0.64429,61,-1.1099,31,-2.2680,86,-0.5936,60,-1.1517,64,-1.1426
ENSG00000178980,SELENOW,1046,0.12032,603,-0.7559,1116,0.22653,926,-0.0878,994,0.03636,810,-0.2914,1162,0.34077
ENSG00000105438,KDELR1,124,1.52694,15,-1.8373,64,0.33911,57,0.17007,48,-0.1250,17,-1.6869,42,-0.3668
ENSG00000142235,LMTK3,5,-4.1279,24,-1.8051,125,0.74667,140,1.15413,46,-0.8549,40,-1.0598,99,0.40937
ENSG00000063177,RPL18,1351,1.54942,781,0.55279,218,-1.4641,316,-0.9959,573,0.03805,655,0.25709,415,-0.5338
ENSG00000105516,DBP,17,-1.6771,29,-0.8313,48,-0.0805,75,0.79639,46,-0.1430,57,0.21115,52,0.07451
ENSG00000063180,CA11,150,-1.2189,202,-0.7635,310,-0.0882,380,0.28409,434,0.46840,355,0.13601,366,0.21409
ENSG00000104805,NUCB1,297,1.96238,23,-2.2495,191,1.09997,85,-0.3020,30,-1.8455,91,-0.1579,51,-1.1652
ENSG00000087086,FTL,2535,0.67992,2220,0.45315,684,-1.4056,1293,-0.4781,2244,0.47144,1811,0.11444,1556,-0.1491
ENSG00000183207,RUVBL2,34,-0.9459,48,-0.4066,84,0.51557,110,1.19408,50,-0.3421,33,-0.9588,43,-0.6304
ENSG00000104852,SNRNP70,111,0.59271,30,-1.4768,83,0.10653,130,1.05329,48,-0.7628,69,-0.1904,49,-0.8087
ENSG00000104863,LIN7B,14,-1.9984,0,-6.6898,27,-0.9899,117,1.79484,18,-1.5900,49,-0.0947,62,0.34856
ENSG00000177380,PPFIA3,121,-0.0810,84,-0.6538,240,1.08623,106,-0.3198,83,-0.6654,54,-1.3175,174,0.61167
ENSG00000104888,SLC17A7,220,-2.5882,448,-1.5301,2143,0.98362,1603,0.56140,740,-0.7652,899,-0.4622,1577,0.52740
ENSG00000104872,PIH1D1,79,0.48695,25,-1.3297,61,0.05342,48,-0.3591,39,-0.6335,68,0.23285,81,0.61180
ENSG00000142541,RPL13A,3223,1.89007,1671,0.65253,404,-1.5956,588,-1.1281,1347,0.28748,841,-0.4724,757,-0.7085
ENSG00000142534,RPS11,2721,1.96510,1200,0.43566,349,-1.5055,477,-1.1369,938,0.02919,608,-0.6604,762,-0.3430
ENSG00000142546,NOSIP,33,-0.6692,59,0.26389,53,0.10536,59,0.31099,46,-0.1370,34,-0.6136,54,0.13491
ENSG00000126461,SCAF1,11,-2.4560,28,-1.1533,99,0.90334,68,0.31031,50,-0.2318,30,-1.0319,84,0.71731
ENSG00000126457,PRMT1,57,0.15632,52,-0.0162,117,1.40183,49,-0.1163,32,-0.7763,28,-0.9807,43,-0.3486
ENSG00000169169,CPT1C,41,-0.7963,26,-1.4989,101,0.66373,92,0.59074,61,-0.1850,53,-0.4074,73,0.13793
ENSG00000196961,AP2A1,24,-1.9353,67,-0.3504,135,0.79293,115,0.61858,59,-0.5628,88,0.06694,76,-0.1717
ENSG00000104960,PTOV1,133,-0.3975,124,-0.4967,187,0.15830,168,-0.0245,129,-0.4400,207,0.32451,207,0.37627
ENSG00000204673,AKT1S1,60,0.50200,5,-3.3009,44,-0.0013,49,0.19665,69,0.74593,50,0.19556,36,-0.3718
ENSG00000104946,TBC1D17,49,0.15815,45,0.02368,60,0.50845,32,-0.5393,48,0.12264,31,-0.5752,50,0.24072
ENSG00000131408,NR1H2,110,1.34907,39,-0.4247,24,-1.1385,39,-0.4647,36,-0.5281,45,-0.2011,62,0.37397
ENSG00000161671,EMC10,97,-0.1345,126,0.27799,134,0.38500,148,0.65434,80,-0.4380,93,-0.2155,64,-0.8851
ENSG00000204653,ASPDH,0,-5.3650,48,0.64361,39,0.30238,34,0.07197,33,0.04771,34,0.05618,35,0.14154
ENSG00000131409,LRRC4B,42,-1.5259,83,-0.4889,225,1.17986,106,-0.1229,84,-0.4776,125,0.16514,124,0.16631
ENSG00000169035,KLK7,5,-2.8436,9,-1.9688,41,0.28995,62,1.19687,10,-1.8063,9,-2.0460,56,0.97556
ENSG00000105379,ETFB,35,-1.4663,86,-0.0989,87,-0.0747,57,-0.8182,137,0.66697,113,0.34426,125,0.61310
ENSG00000105568,PPP2R1A,158,-1.4058,89,-2.2704,737,1.08167,553,0.67960,296,-0.4450,391,-0.0031,373,-0.0907
ENSG00000179820,MYADM,124,1.86267,34,-0.3954,93,1.27973,24,-1.0226,18,-1.3365,23,-1.0339,27,-0.8130
ENSG00000126583,PRKCG,79,-1.9318,54,-2.4931,471,0.89748,488,1.16849,83,-1.8524,269,-0.0460,281,0.02443
ENSG00000105605,CACNG7,0,-5.6172,0,-6.2615,59,0.71917,74,1.36387,26,-0.6186,53,0.51407,30,-0.4329
ENSG00000142408,CACNG8,3,-5.0805,83,-0.3793,80,-0.4346,169,0.96258,65,-0.7479,119,0.20916,128,0.37829
ENSG00000170906,NDUFA3,555,0.13510,386,-0.4495,363,-0.5466,506,-0.0186,458,-0.1779,769,0.68339,529,0.06358
ENSG00000105619,TFPT,54,-0.0362,44,-0.3452,43,-0.4106,40,-0.5497,84,0.70139,56,0.00912,68,0.38587
ENSG00000105618,PRPF31,84,0.99615,7,-2.8514,51,0.15864,46,0.00146,49,0.09500,28,-0.7809,53,0.24509
ENSG00000125505,MBOAT7,98,-1.2260,73,-1.6764,307,0.58313,355,1.00563,135,-0.7402,202,-0.1043,209,-0.0559
ENSG00000170889,RPS9,1393,2.10550,459,0.06149,222,-1.0808,223,-1.1760,485,0.15196,332,-0.4561,321,-0.5707
ENSG00000167614,TTYH1,25,-3.9807,188,-1.0398,151,-1.3676,470,0.49373,617,0.89177,731,1.19850,312,-0.2794
ENSG00000167615,LENG8,145,1.52153,73,0.30728,66,0.14035,32,-1.1063,31,-1.0515,51,-0.2960,59,-0.0659
ENSG00000125503,PPP1R12C,137,0.34860,101,-0.1456,95,-0.2395,102,-0.1423,98,-0.2033,106,-0.0729,127,0.26543
ENSG00000129990,SYT5,19,-2.7700,48,-1.4084,168,0.56031,158,0.54451,50,-1.3371,180,0.68459,147,0.39293
ENSG00000105063,PPP6R1,41,-1.0220,36,-1.2564,103,0.41561,96,0.35313,80,-0.0040,83,0.06068,92,0.26707
ENSG00000133265,HSPBP1,29,-1.1459,54,-0.1729,92,0.70767,53,-0.2268,32,-0.9943,36,-0.8104,97,0.94824
ENSG00000160469,BRSK1,49,-1.7181,75,-1.0700,177,0.28490,135,-0.1656,126,-0.2622,134,-0.1667,252,1.08539
ENSG00000108107,RPL28,2412,1.65818,1013,0.10997,492,-1.0276,642,-0.6880,1011,0.10666,897,-0.0879,707,-0.5218
ENSG00000108106,UBE2S,69,0.09651,10,-2.7253,73,0.19440,63,-0.0701,44,-0.5999,59,-0.1713,102,0.90405
ENSG00000063241,ISOC2,64,0.46566,35,-0.5031,25,-0.9982,77,0.92457,53,0.15839,45,-0.1162,29,-0.8674
ENSG00000090971,NAT14,7,-3.4045,27,-1.5377,179,1.55937,97,0.53183,51,-0.5869,44,-0.7926,80,0.15528
ENSG00000213015,ZNF580,98,0.58445,21,-1.8147,32,-1.2032,92,0.54810,65,-0.0976,56,-0.3308,83,0.34803
ENSG00000173581,CCDC106,0,-6.2116,51,-0.2131,85,0.62966,59,0.02365,51,-0.2282,67,0.22662,76,0.51443
ENSG00000063244,U2AF2,40,0.17776,14,-1.4554,40,0.14440,50,0.60861,19,-1.0138,26,-0.5037,44,0.36049
ENSG00000063245,EPN1,56,-1.9136,213,0.15101,175,-0.1696,268,0.62288,171,-0.2095,217,0.17612,192,-0.0258
ENSG00000167685,ZNF444,92,1.44171,2,-4.1856,18,-1.2429,48,0.33342,38,-0.0959,34,-0.2474,40,0.02177
ENSG00000166770,ZNF667-AS1,83,0.13952,48,-0.7237,54,-0.5308,77,0.02253,56,-0.4756,92,0.31776,98,0.49284
ENSG00000198300,PEG3,51,-2.3438,171,-0.5179,412,0.94031,297,0.43847,163,-0.5900,299,0.38650,219,-0.1393
ENSG00000268205,AC005261.1,137,1.19639,47,-0.5850,87,0.39607,71,0.09090,44,-0.6693,69,0.02759,43,-0.8119
ENSG00000121413,ZSCAN18,118,-0.2168,70,-1.0296,161,0.28430,210,0.88478,101,-0.4589,128,-0.0858,109,-0.3901
ENSG00000142396,ERVK3-1,60,0.03286,27,-1.2270,35,-0.7968,106,1.22729,37,-0.7255,67,0.21752,45,-0.4719
ENSG00000283103,AC010642.2,57,-0.4430,18,-2.1919,65,-0.2405,96,0.45554,87,0.22535,114,0.68110,74,-0.0395
ENSG00000083845,RPS5,1120,1.83715,327,-0.3340,161,-1.4231,328,-0.3725,399,-0.0160,251,-0.7455,356,-0.2260
ENSG00000083807,SLC27A5,66,0.83678,26,-0.6514,23,-0.8369,30,-0.4740,63,0.76479,59,0.63728,30,-0.4821
ENSG00000130726,TRIM28,107,0.96494,8,-2.9606,70,0.25490,77,0.47050,58,-0.0605,66,0.13597,40,-0.7311
ENSG00000130724,CHMP2A,153,0.39588,144,0.29137,68,-0.9021,166,0.62634,85,-0.5577,88,-0.5050,107,-0.2097
ENSG00000130725,UBE2M,189,-0.0915,101,-1.0738,235,0.25868,188,-0.1170,205,0.03790,204,0.02606,247,0.39941
ENSG00000125841,NRSN2,32,-1.9725,109,-0.0920,212,1.02599,144,0.42261,83,-0.5251,144,0.35282,87,-0.5133
ENSG00000101266,CSNK2A1,176,1.23966,37,-1.3169,139,0.81240,73,-0.3006,50,-0.8393,37,-1.3024,94,0.16400
ENSG00000125818,PSMF1,228,1.42291,51,-1.0616,129,0.40487,82,-0.3761,63,-0.7375,91,-0.1683,91,-0.1906
ENSG00000101298,SNPH,77,-0.8324,51,-1.4667,157,0.29191,134,0.04042,130,-0.0116,154,0.26813,171,0.51671
ENSG00000088832,FKBP1A,469,0.17140,88,-2.3972,269,-0.7145,724,1.10854,175,-1.3670,570,0.49901,389,-0.1473
ENSG00000088833,NSFL1C,39,-1.1251,24,-1.8506,93,0.23504,104,0.48239,69,-0.2437,98,0.31246,98,0.36440
ENSG00000198053,SIRPA,88,-1.9956,237,-0.4968,450,0.54456,462,0.69603,210,-0.6912,439,0.50189,285,-0.2347
ENSG00000125835,SNRPB,142,2.13029,23,-1.0378,36,-0.3048,37,-0.3328,30,-0.6012,21,-1.1196,36,-0.3647
ENSG00000101361,NOP56,96,0.83432,84,0.61832,66,0.20165,42,-0.5798,43,-0.4614,82,0.56613,34,-0.9199
ENSG00000101365,IDH3B,29,-1.1578,73,0.26746,123,1.16053,49,-0.4337,56,-0.1642,84,0.48778,48,-0.4429
ENSG00000132670,PTPRA,189,-0.4009,144,-0.8169,326,0.49199,311,0.48267,162,-0.6412,198,-0.3202,270,0.20092
ENSG00000125901,MRPS26,20,-2.2661,16,-2.6006,131,0.65990,124,0.66896,88,-0.0064,72,-0.3171,109,0.41125
ENSG00000088899,LZTS3,41,-2.1433,21,-3.1460,171,0.03596,285,1.09293,139,-0.2995,243,0.61997,160,-0.0786
ENSG00000198171,DDRGK1,16,-2.3615,40,-1.0153,33,-1.3032,84,0.18156,78,0.03000,190,1.61026,81,0.10997
ENSG00000125877,ITPA,37,0.07683,10,-1.8737,57,0.81927,39,0.17981,26,-0.4569,56,0.76971,26,-0.5196
ENSG00000088854,C20orf194,59,0.45235,37,-0.3004,22,-1.1290,63,0.67259,54,0.29669,31,-0.5696,37,-0.3410
ENSG00000088812,ATRN,49,-0.6480,38,-1.0510,136,1.02339,72,-0.0648,44,-0.8307,89,0.29470,85,0.24889
ENSG00000101220,C20orf27,20,-1.6395,31,-0.9882,90,0.73815,60,0.07597,59,0.02102,55,-0.0875,73,0.44726
ENSG00000125817,CENPB,122,0.70328,135,0.86881,55,-0.6097,67,-0.3164,64,-0.3529,32,-1.4393,90,0.21859
ENSG00000125779,PANK2,94,0.87957,14,-2.0473,103,1.04935,53,-0.0799,70,0.37620,29,-1.0285,42,-0.5005
ENSG00000101236,RNF24,3,-4.2295,23,-1.2444,96,1.04655,86,1.02559,29,-0.9238,68,0.44990,38,-0.5567
ENSG00000171867,PRNP,561,-0.7442,388,-1.3076,2151,1.53620,1060,0.31476,622,-0.5828,921,0.04140,659,-0.5507
ENSG00000101265,RASSF2,104,1.26277,105,1.29387,16,-1.7498,27,-1.0574,41,-0.3140,8,-2.6390,60,0.35113
ENSG00000089057,SLC23A2,0,-6.6216,57,-0.4864,159,1.22773,119,0.84498,52,-0.6392,54,-0.5764,70,-0.1964
ENSG00000089063,TMEM230,81,-0.3571,94,-0.1292,116,0.22606,102,0.01144,86,-0.2608,78,-0.4199,127,0.42648
ENSG00000101290,CDS2,68,-0.6645,84,-0.3343,151,0.63133,143,0.63698,68,-0.6506,92,-0.1796,90,-0.2499
ENSG00000089199,CHGB,2,-5.7606,71,-0.9478,233,1.00277,181,0.66433,71,-0.9410,272,1.28234,76,-0.9278
ENSG00000125827,TMX4,67,-1.7823,241,0.19242,290,0.50009,369,1.11056,132,-0.7627,191,-0.1860,136,-0.8048
ENSG00000182621,PLCB1,54,-1.9045,147,-0.3912,314,0.85924,188,-0.0075,124,-0.6647,172,-0.1467,255,0.58473
ENSG00000125869,LAMP5,41,-2.5608,95,-1.3082,65,-1.8632,523,1.97546,132,-0.8025,465,1.29966,66,-1.9990
ENSG00000101349,PAK5,0,-5.7816,1,-4.8390,79,1.01029,106,2.03728,19,-1.2573,10,-2.2058,34,-0.4156
ENSG00000132639,SNAP25,528,-2.4662,952,-1.5908,4714,0.97478,3100,0.29373,1402,-1.0045,3178,0.29469,3464,0.51448
ENSG00000125863,MKKS,89,0.60099,17,-2.0036,84,0.49645,72,0.27606,55,-0.1825,75,0.31090,47,-0.4803
ENSG00000132640,BTBD3,80,-1.1173,124,-0.4386,80,-1.1104,285,1.13738,99,-0.7884,245,0.67503,137,-0.3171
ENSG00000089048,ESF1,31,-0.2966,48,0.43941,15,-1.4176,33,-0.1931,39,0.06568,63,0.89540,36,-0.0721
