Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000143549,TPM3,240,0.67470,368,1.42216,59,-1.7078,396,1.55787,100,-0.7781,119,-0.5327
ENSG00000143612,C1orf43,6,-4.1865,117,0.16989,61,-0.9983,8,-3.7257,273,2.00489,99,-0.1208
ENSG00000143569,UBAP2L,3,-3.6291,228,3.23276,38,-0.2332,4,-3.3692,35,-0.3129,16,-1.6881
ENSG00000143575,HAX1,306,2.67990,114,0.77319,31,-1.4358,1,-5.3831,79,0.20399,35,-1.2577
ENSG00000160714,UBE2Q1,254,2.20854,179,1.52275,34,-1.3453,7,-3.4262,70,-0.0607,39,-1.1189
ENSG00000160710,ADAR,576,2.41144,296,1.12103,57,-1.6806,115,-0.4232,98,-0.7214,100,-0.7609
ENSG00000143603,KCNN3,254,2.50602,67,0.08793,57,-0.1974,1,-5.2255,21,-1.7857,54,-0.3119
ENSG00000163344,PMVK,165,0.81209,89,-0.1929,84,-0.3342,190,1.05266,112,0.19191,61,-0.9065
ENSG00000163346,PBXIP1,729,3.14868,24,-2.6158,149,0.11924,62,-1.2541,83,-0.8758,39,-2.1835
ENSG00000143537,ADAM15,3,-4.2570,14,-2.2741,31,-1.3462,110,0.83856,175,2.07504,51,-0.4899
ENSG00000179085,DPM3,3,-4.2980,21,-1.7305,57,-0.3281,95,0.55110,127,1.21844,66,-0.0416
ENSG00000163463,KRTCAP2,3,-5.1955,58,-1.1984,91,-0.5978,127,0.01598,230,1.15836,154,0.41653
ENSG00000177628,GBA,3,-3.5633,93,1.38325,40,-0.0358,1,-4.5821,78,1.26269,24,-0.9245
ENSG00000116521,SCAMP3,3,-4.1162,51,-0.2426,42,-0.6373,47,-0.3652,153,1.96840,40,-0.7251
ENSG00000160752,FDPS,3,-4.0863,80,0.51536,40,-0.7059,91,0.72838,134,1.69191,26,-1.4306
ENSG00000116539,ASH1L,3,-4.2166,123,1.08261,56,-0.2356,4,-3.9530,97,0.78685,69,0.15648
ENSG00000132718,SYT11,3,-5.9769,379,0.91819,218,0.01449,114,-0.9816,429,1.34037,124,-1.0155
ENSG00000116584,ARHGEF2,3,-3.9695,84,0.73113,18,-1.8904,42,-0.3803,154,2.27690,33,-0.8769
ENSG00000163479,SSR2,3,-4.3147,55,-0.3428,44,-0.8220,167,1.50491,92,0.54334,70,0.06119
ENSG00000160803,UBQLN4,3,-3.7254,116,1.58123,35,-0.4605,24,-0.9635,55,0.33941,46,0.05099
ENSG00000116586,LAMTOR2,349,3.00024,94,0.44284,43,-0.9024,20,-1.8882,23,-1.8062,47,-0.7462
ENSG00000160781,PAQR6,25,-4.9735,92,-3.1040,184,-2.3363,421,-0.8459,1009,0.60251,1631,2.06774
ENSG00000198952,SMG5,16,-1.5922,87,1.07036,28,-0.8628,120,1.65813,62,0.57679,22,-1.2701
ENSG00000163468,CCT3,3,-4.0235,37,-0.6366,66,0.34723,1,-5.0407,146,2.02448,27,-1.2941
ENSG00000125462,C1orf61,3,-7.5096,898,0.58343,1497,2.31962,183,-1.8665,221,-1.6919,290,-1.3754
ENSG00000116604,MEF2D,3,-4.0321,247,2.72384,25,-1.4517,80,0.57837,60,0.13222,31,-1.0900
ENSG00000163382,NAXE,731,3.95576,55,-1.0487,51,-1.3479,28,-2.0627,53,-1.1843,42,-1.6774
ENSG00000132702,HAPLN2,3,-5.3969,60,-1.3479,21,-3.1600,11,-3.7786,609,3.86266,79,-1.1034
ENSG00000132692,BCAN,12,-4.3414,148,-0.7171,379,1.06575,186,-0.3664,260,0.18413,193,-0.3740
ENSG00000143321,HDGF,579,3.01245,80,-0.6020,42,-1.7759,129,0.14641,128,0.15098,41,-1.8308
ENSG00000162706,CADM3,266,1.41185,585,3.09715,94,-0.3762,6,-4.3786,30,-2.1419,21,-2.7779
ENSG00000158710,TAGLN2,3,-4.5088,6,-3.8174,40,-1.2131,134,0.87992,75,-0.0812,149,1.53248
ENSG00000177807,KCNJ10,3,-5.5446,46,-1.8845,185,0.29400,69,-1.2862,373,1.72104,114,-0.6368
ENSG00000162728,KCNJ9,3,-3.3840,174,2.96223,19,-1.1109,1,-4.3793,9,-2.1381,46,0.53302
ENSG00000162729,IGSF8,3,-4.9116,280,1.70022,43,-1.5555,1,-5.9259,253,1.84601,73,-0.6531
ENSG00000018625,ATP1A2,248,-1.0128,273,-0.8658,1141,2.31995,428,-0.1694,70,-3.0059,245,-1.1999
ENSG00000162734,PEA15,171,-1.8543,1067,1.01280,371,-0.8175,395,-0.5910,915,0.86508,592,0.04778
ENSG00000132716,DCAF8,3,-4.0625,127,1.33431,39,-0.7058,1,-5.0773,147,1.96337,29,-1.2216
ENSG00000122218,COPA,15,-2.2225,81,0.26802,40,-0.9861,37,-0.9398,191,2.19246,40,-0.9888
ENSG00000143256,PFDN2,3,-5.1912,199,0.74896,40,-1.9604,68,-0.9357,231,1.17842,175,0.71600
ENSG00000143222,UFC1,563,3.10063,87,-0.3651,76,-0.6913,4,-4.8380,74,-0.6816,62,-1.0582
ENSG00000158864,NDUFS2,238,1.44218,267,1.65794,69,-0.7131,3,-5.1572,119,0.29488,53,-1.1649
ENSG00000143252,SDHC,648,3.08925,118,-0.1264,69,-1.1189,132,0.05601,76,-0.8791,50,-1.6444
ENSG00000152332,UHMK1,9,-2.4825,168,2.14171,25,-1.1909,1,-4.8701,102,1.42579,28,-0.9997
ENSG00000117152,RGS4,3,-3.8439,409,4.89784,37,-0.5184,1,-4.8617,0,-6.9713,5,-3.5229
ENSG00000143248,RGS5,3,-5.7439,1,-7.4350,128,-0.6754,608,2.09660,14,-3.9395,333,1.37787
ENSG00000185630,PBX1,3,-4.1304,190,2.00097,53,-0.2375,25,-1.3195,105,1.05892,24,-1.5694
ENSG00000143198,MGST3,179,-0.4937,445,0.97682,181,-0.5746,152,-0.7468,356,0.68598,224,-0.1814
ENSG00000143149,ALDH9A1,336,2.84950,0,-8.9235,70,-0.0617,48,-0.6356,62,-0.2781,27,-1.7348
ENSG00000143183,TMCO1,402,2.69850,88,-0.0709,55,-0.9392,12,-2.9857,61,-0.7048,76,-0.3822
ENSG00000143157,POGK,120,1.11425,41,-0.6341,25,-1.5866,23,-1.4470,102,0.97133,70,0.27187
ENSG00000143158,MPC2,3,-4.2222,199,1.97156,56,-0.2634,1,-5.2388,102,0.87738,43,-0.7494
ENSG00000143153,ATP1B1,560,0.09662,1889,2.27378,130,-2.3694,170,-1.7263,1022,1.29328,247,-1.3550
ENSG00000075945,KIFAP3,362,2.18784,469,2.77106,55,-1.1735,1,-5.9473,46,-1.3381,21,-2.6509
ENSG00000117523,PRRC2C,3,-5.4330,227,0.69334,157,0.11170,166,0.17437,135,-0.1575,165,0.21047
ENSG00000197959,DNM3,3,-3.8161,120,1.53590,29,-0.8959,16,-1.6143,104,1.52904,31,-0.7914
ENSG00000117592,PRDX6,401,1.39485,116,-0.6318,277,1.02014,124,-0.5312,135,-0.4438,60,-1.8532
ENSG00000234741,GAS5,3,-6.0704,124,-0.9637,85,-1.7335,86,-1.5003,313,0.55954,481,1.80727
ENSG00000152061,RABGAP1L,3,-3.6252,151,2.25208,22,-1.1694,44,0.06287,54,0.44213,31,-0.5856
ENSG00000116161,CACYBP,436,2.41090,203,0.95231,57,-1.2260,9,-3.7843,146,0.45938,46,-1.5822
ENSG00000116147,TNR,3,-5.1479,108,-0.1928,121,-0.0153,20,-2.7233,191,0.83914,155,0.50120
ENSG00000152092,ASTN1,3,-3.3519,106,1.91694,65,1.44716,20,-0.8380,0,-6.5894,20,-1.0278
ENSG00000143337,TOR1AIP1,151,1.50852,68,0.15513,33,-1.1393,1,-5.1887,136,1.57971,29,-1.3151
ENSG00000135821,GLUL,106,-3.4829,721,-0.6498,2449,2.06059,338,-1.7916,1296,0.30298,312,-2.1493
ENSG00000135829,DHX9,3,-3.8071,63,0.43878,34,-0.6326,25,-1.0029,122,1.93624,30,-0.8556
ENSG00000116698,SMG7,3,-3.5693,182,2.75838,24,-0.9212,1,-4.5864,57,0.61721,24,-0.9302
ENSG00000162704,ARPC5,3,-5.2199,180,0.55076,48,-1.7029,218,0.87297,273,1.50490,105,-0.3715
ENSG00000198756,COLGALT2,3,-3.7599,67,0.58496,25,-1.0855,1,-4.7701,96,1.42647,57,0.42240
ENSG00000116667,C1orf21,3,-3.4012,99,1.70301,65,1.34897,1,-4.4208,26,-0.5416,16,-1.4680
ENSG00000047410,TPR,3,-3.8812,28,-0.9066,43,-0.3040,82,0.77882,54,0.11644,68,0.64137
ENSG00000151414,NEK7,3,-4.5971,27,-1.6977,23,-2.1888,18,-2.3228,158,1.24690,160,1.55995
ENSG00000118200,CAMSAP2,3,-5.0253,552,3.01626,71,-0.8332,35,-1.7629,99,-0.2051,76,-0.7185
ENSG00000116857,TMEM9,81,-0.4495,326,1.90615,116,0.13258,60,-0.9087,145,0.53208,29,-2.2293
ENSG00000174307,PHLDA3,280,1.79604,81,-0.3030,19,-2.6845,3,-5.0994,247,1.91290,55,-1.0464
ENSG00000159176,CSRP1,194,-1.3812,91,-2.5051,347,-0.6058,399,-0.2853,1313,2.16073,305,-0.8341
ENSG00000134369,NAV1,3,-4.1152,89,0.65714,33,-1.0360,1,-5.1322,161,2.12059,45,-0.5038
ENSG00000198700,IPO9,3,-3.1063,122,2.57002,30,0.00778,4,-2.7500,14,-1.1827,26,-0.2611
ENSG00000198892,SHISA4,3,-5.3371,145,0.06612,125,-0.2002,144,0.05627,333,1.79695,64,-1.3690
ENSG00000134375,TIMM17A,27,-1.3571,361,3.26528,47,-0.6359,1,-5.2946,58,-0.2427,28,-1.4982
ENSG00000170075,GPR37L1,3,-5.7854,18,-3.5078,383,1.70838,79,-1.3390,248,0.48803,113,-0.9434
ENSG00000143862,ARL8A,62,-0.9993,157,0.45868,40,-1.8867,26,-2.2677,340,2.29709,85,-0.6112
ENSG00000159346,ADIPOR1,3,-4.2820,87,0.41748,43,-0.8005,161,1.48770,123,1.17301,36,-1.1207
ENSG00000163485,ADORA1,3,-4.6648,94,0.12834,49,-1.0390,181,1.22038,150,1.03396,77,-0.2360
ENSG00000159388,BTG2,3,-4.3853,16,-2.2603,40,-1.0509,219,1.93213,25,-1.7089,127,1.30924
ENSG00000188783,PRELP,3,-4.1944,0,-8.7175,83,0.57496,252,2.50639,12,-2.6081,55,-0.2603
ENSG00000058668,ATP2B4,316,1.86773,264,1.52297,52,-1.2728,90,-0.2669,112,0.08411,42,-1.6360
ENSG00000182004,SNRPE,51,-0.0591,26,-1.0589,51,-0.0664,1,-4.9551,58,0.17884,77,0.82241
ENSG00000198625,MDM4,3,-3.8034,37,-0.3918,33,-0.6905,60,0.35919,93,1.29945,47,-0.0473
ENSG00000163531,NFASC,3,-4.7283,172,1.04727,25,-2.2019,49,-0.9564,221,1.82087,87,-0.0879
ENSG00000184144,CNTN2,4,-6.4386,80,-2.3609,42,-3.5777,78,-2.3926,1406,3.18380,367,-0.0803
ENSG00000133059,DSTYK,3,-3.5498,71,0.93198,30,-0.5621,1,-4.5686,96,1.76379,28,-0.6352
ENSG00000133069,TMCC2,3,-4.8676,60,-0.7915,27,-2.2435,101,0.01700,261,2.00500,112,0.22855
ENSG00000117266,CDK18,8,-4.3386,0,-9.9927,12,-4.0585,77,-1.0503,540,3.01546,159,0.08412
ENSG00000069275,NUCKS1,242,-0.8591,577,0.50531,218,-1.1932,395,-0.1043,702,0.96479,456,0.15768
ENSG00000117335,CD46,315,1.87781,64,-0.7743,41,-1.6715,202,1.05652,107,0.00911,84,-0.4468
ENSG00000123684,LPGAT1,3,-3.9988,86,0.73212,16,-2.0488,6,-3.1559,181,2.74275,32,-0.9862
ENSG00000066027,PPP2R5A,3,-3.8024,40,-0.2835,44,-0.1733,184,2.41012,68,0.63955,11,-2.4747
ENSG00000117691,NENF,283,-0.6139,172,-1.3664,149,-1.8036,79,-2.5134,923,1.57900,598,0.75821
ENSG00000136628,EPRS,3,-3.4275,68,0.99369,30,-0.3754,1,-4.4469,58,0.83937,42,0.27031
ENSG00000186063,AIDA,84,0.37824,108,0.79855,41,-0.8652,103,0.71932,66,-0.0185,59,-0.2101
ENSG00000162909,CAPN2,291,2.04727,13,-2.8538,87,-0.0708,15,-2.6383,147,0.91954,39,-1.4722
ENSG00000143514,TP53BP2,431,3.14451,12,-2.9173,101,0.39126,49,-0.8147,26,-1.8586,23,-2.1799
ENSG00000143753,DEGS1,33,-0.8033,86,0.72194,34,-0.8786,37,-0.6233,145,2.01966,20,-1.7569
ENSG00000154380,ENAH,368,2.26913,47,-1.1990,41,-1.6169,58,-0.8818,108,0.08749,106,0.06377
ENSG00000143742,SRP9,720,2.23438,209,0.04017,168,-0.3706,29,-2.9130,192,-0.1026,133,-0.7984
ENSG00000143819,EPHX1,373,1.75925,85,-0.7002,163,0.40682,98,-0.4835,143,0.11888,47,-1.8218
ENSG00000196187,TMEM63A,3,-5.2744,0,-9.7941,9,-4.2968,140,0.08797,491,3.19485,103,-0.4789
ENSG00000143811,PYCR2,449,3.21117,84,-0.0026,38,-1.4226,12,-2.8352,95,0.20314,27,-1.9552
ENSG00000163041,H3F3A,1517,2.15501,184,-1.3582,280,-0.8634,156,-1.6030,757,0.99989,236,-1.1579
ENSG00000143799,PARP1,3,-4.7363,97,0.09578,83,-0.1862,23,-2.0910,202,1.58249,77,-0.3338
ENSG00000143772,ITPKB,644,2.24857,14,-3.7374,97,-1.1281,11,-4.1105,324,1.11495,128,-0.6460
ENSG00000143776,CDC42BPA,3,-4.4860,82,0.09746,37,-1.2856,171,1.33116,103,0.53537,91,0.33394
ENSG00000143761,ARF1,3,-5.7752,644,2.17261,130,-0.6901,189,0.01079,229,0.35213,128,-0.7114
ENSG00000162910,MRPL55,3,-3.8626,137,1.73035,40,-0.4336,1,-4.8804,105,1.48054,25,-1.1969
ENSG00000143774,GUK1,256,-1.3034,542,-0.1568,388,-0.8041,748,0.35816,667,0.19407,847,0.74321
ENSG00000198835,GJC2,3,-4.2597,10,-2.8264,8,-3.3638,1,-5.2761,283,3.98080,40,-0.9244
ENSG00000168159,RNF187,3,-5.3831,448,1.98403,110,-0.4971,227,0.74792,159,0.18902,83,-0.9954
ENSG00000116574,RHOU,3,-5.0878,16,-2.9082,37,-1.9515,8,-3.8614,447,3.34709,83,-0.6274
ENSG00000168118,RAB4A,401,3.10851,64,-0.3059,55,-0.6528,11,-2.8889,47,-0.8498,42,-1.1283
ENSG00000154429,CCSAP,3,-3.5878,171,2.57885,21,-1.2026,21,-1.0222,61,0.73693,24,-0.9724
ENSG00000177614,PGBD5,3,-3.7769,342,4.24999,34,-0.6196,1,-4.7947,16,-1.7248,12,-2.2200
ENSG00000135744,AGT,2856,3.53543,71,-2.8737,570,0.33973,211,-1.2717,147,-1.9200,57,-3.4790
ENSG00000119280,C1orf198,210,0.77914,30,-2.2096,51,-1.6467,1,-6.2580,388,2.40482,87,-0.7387
ENSG00000135766,EGLN1,23,-1.2970,60,0.15606,53,-0.0263,37,-0.5712,68,0.42432,59,0.18412
ENSG00000135749,PCNX2,3,-3.3130,158,2.84238,45,0.58341,8,-2.0855,23,-0.6628,8,-2.3955
ENSG00000168264,IRF2BP2,490,1.99159,95,-0.7703,68,-1.4701,14,-3.5155,327,1.46629,87,-1.0674
ENSG00000173726,TOMM20,142,-0.2755,537,2.00852,69,-1.5939,36,-2.3269,259,0.78405,143,-0.3284
ENSG00000054267,ARID4B,3,-4.5926,71,-0.2358,40,-1.3055,115,0.52307,126,0.78491,117,0.72927
ENSG00000077585,GPR137B,3,-3.0807,38,0.43956,44,0.89733,1,-4.1019,54,1.18193,12,-1.5053
ENSG00000270188,MTRNR2L11,3,-2.6194,0,-7.1577,35,1.16605,1,-3.6438,0,-5.8640,40,1.49925
ENSG00000143702,CEP170,116,1.14626,142,1.50657,21,-1.7571,1,-5.0950,117,1.37198,27,-1.3327
ENSG00000054282,SDCCAG8,389,2.75773,26,-1.8099,37,-1.5242,104,0.27679,66,-0.4716,66,-0.5200
ENSG00000117020,AKT3,3,-3.9611,168,1.98891,51,-0.0923,36,-0.5942,50,-0.1243,43,-0.4296
ENSG00000179456,ZBTB18,331,2.14647,418,2.66483,69,-0.6574,1,-5.8460,33,-1.7300,17,-2.8804
ENSG00000203667,COX20,489,2.36528,147,0.19238,105,-0.4154,9,-3.9829,115,-0.2242,82,-0.8538
ENSG00000153187,HNRNPU,3,-5.7736,396,1.22966,117,-0.8821,270,0.57110,279,0.71842,168,-0.2317
ENSG00000143653,SCCPDH,3,-4.0395,65,0.23816,36,-0.7984,71,0.36576,142,1.90808,29,-1.1778
ENSG00000186487,MYT1L,3,-3.4548,250,3.90589,38,0.03353,1,-4.4740,13,-1.7338,6,-2.9376
ENSG00000182551,ADI1,5,-4.0658,60,-0.5389,89,0.06932,12,-2.9206,243,2.24987,38,-1.4536
ENSG00000171863,RPS7,1011,0.41137,258,-1.6936,338,-1.4877,744,-0.0806,934,0.31796,1239,1.01643
ENSG00000151692,RNF144A,3,-4.0578,64,0.18602,10,-2.8348,42,-0.4927,169,2.38090,50,-0.2550
ENSG00000115738,ID2,120,1.25416,66,0.25809,106,1.47966,7,-3.0821,13,-2.2963,28,-1.2715
ENSG00000134313,KIDINS220,3,-4.8777,242,1.47076,78,-0.4960,99,-0.0371,149,0.72603,78,-0.4793
ENSG00000143797,MBOAT2,239,1.95724,96,0.34352,39,-1.2317,1,-5.5101,139,1.12676,40,-1.1907
ENSG00000119185,ITGB1BP1,3,-3.8322,104,1.26170,34,-0.6711,15,-1.7919,66,0.54404,60,0.43379
ENSG00000134308,YWHAQ,450,0.52143,428,0.44106,153,-1.3537,249,-0.4198,613,1.22601,257,-0.4497
ENSG00000115756,HPCAL1,3,-3.9421,266,3.06050,35,-0.7712,54,0.02644,39,-0.5192,25,-1.3033
ENSG00000143870,PDIA6,221,1.87590,83,0.17234,52,-0.6543,7,-3.4891,100,0.52596,51,-0.7092
ENSG00000162975,KCNF1,3,-3.5365,160,2.50461,58,0.79749,17,-1.2668,5,-3.1586,25,-0.8659
ENSG00000134318,ROCK2,39,-0.8818,265,2.40638,50,-0.5888,127,0.99929,15,-2.4403,50,-0.6161
ENSG00000169006,NTSR2,3,-3.9671,40,-0.4606,158,3.38698,1,-4.9843,1,-5.5174,24,-1.4450
ENSG00000134324,LPIN1,3,-3.8636,90,0.97390,41,-0.3779,110,1.32469,67,0.54832,29,-0.9828
ENSG00000079785,DDX1,370,2.88709,114,0.60520,37,-1.3451,1,-5.5347,92,0.27290,29,-1.7498
ENSG00000197872,FAM49A,3,-4.0236,392,4.12006,38,-0.7229,1,-5.0408,0,-7.2573,34,-0.8787
ENSG00000163032,VSNL1,3,-5.2849,1122,4.98031,60,-1.4246,24,-2.5463,17,-3.1764,36,-2.2172
ENSG00000068697,LAPTM4A,486,2.38168,102,-0.3652,131,0.03925,121,-0.1002,52,-1.4834,70,-1.1073
ENSG00000055917,PUM2,83,0.00481,213,1.59965,56,-0.7313,51,-0.7521,110,0.51618,59,-0.6326
ENSG00000143878,RHOB,39,-3.5499,200,-1.1507,292,-0.6900,642,0.68037,911,1.53719,356,-0.3311
ENSG00000115128,SF3B6,312,1.18414,134,-0.2132,92,-0.9388,130,-0.2526,260,1.00785,104,-0.7191
ENSG00000198399,ITSN2,3,-3.8118,83,0.89430,31,-0.8169,116,1.47803,66,0.56654,34,-0.6286
ENSG00000084676,NCOA1,3,-4.1510,226,2.33918,52,-0.3045,77,0.37029,67,0.17916,24,-1.6012
ENSG00000084710,EFR3B,3,-3.9640,202,2.36681,66,0.42760,57,0.10054,29,-1.0030,24,-1.4399
ENSG00000138101,DTNB,3,-3.6904,156,2.22669,44,-0.0092,1,-4.7086,49,0.17175,32,-0.6029
ENSG00000084731,KIF3C,3,-4.4181,410,3.35237,83,0.24478,19,-2.0137,18,-2.2128,30,-1.5645
ENSG00000084733,RAB10,3,-4.4926,118,0.68611,57,-0.5614,87,0.18169,156,1.37978,53,-0.7138
ENSG00000157833,GAREM2,3,-3.1695,18,-0.7884,70,2.10112,1,-4.1902,32,0.07071,14,-1.4201
ENSG00000084754,HADHA,291,1.66548,39,-1.5842,73,-0.7574,9,-3.6618,157,0.65546,112,0.03982
ENSG00000138029,HADHB,440,2.28909,56,-1.1941,143,0.33471,2,-6.0002,139,0.23700,44,-1.7605
ENSG00000157851,DPYSL5,3,-4.9424,129,0.32230,11,-3.6145,36,-1.6151,372,2.98987,72,-0.7154
ENSG00000084764,MAPRE3,60,-1.1390,807,3.78933,73,-0.9987,38,-1.8276,94,-0.5025,25,-2.6801
ENSG00000228474,OST4,101,-1.1056,186,-0.1655,180,-0.2706,311,0.66410,288,0.61100,187,-0.1976
ENSG00000138085,ATRAID,283,2.45944,30,-1.3430,48,-0.7630,73,0.01940,67,-0.1337,44,-0.9158
ENSG00000115234,SNX17,31,-1.1527,133,1.15027,58,-0.2626,1,-5.2949,140,1.46775,37,-1.0430
ENSG00000115216,NRBP1,3,-3.2112,105,2.07803,39,0.40836,14,-1.2670,2,-4.1722,36,0.24762
ENSG00000243147,MRPL33,259,1.42787,83,-0.4469,71,-0.8267,169,0.68096,140,0.42025,72,-0.7947
ENSG00000213639,PPP1CB,708,1.76106,533,1.23641,151,-0.9551,129,-1.0458,161,-0.7719,217,-0.3059
ENSG00000119801,YPEL5,3,-4.3737,154,1.29165,39,-1.0652,149,1.22462,109,0.79220,47,-0.7799
ENSG00000013016,EHD3,3,-4.0911,393,3.95408,49,-0.3503,1,-5.1081,14,-2.2394,24,-1.5833
ENSG00000119820,YIPF4,3,-4.7621,188,1.16507,56,-0.9260,128,0.51803,197,1.48948,47,-1.2178
ENSG00000150938,CRIM1,3,-4.1337,92,0.69088,54,-0.2043,253,2.61534,20,-1.7761,37,-0.8837
ENSG00000171055,FEZ2,204,1.83419,76,0.12789,50,-0.6327,2,-4.9394,115,0.93313,37,-1.1713
ENSG00000115808,STRN,25,-1.4304,66,0.06399,12,-2.7476,66,0.04632,175,2.16339,52,-0.3755
ENSG00000055332,EIF2AK2,184,2.06720,70,0.34192,47,-0.3359,83,0.62009,51,-0.1904,13,-2.3861
ENSG00000152154,TMEM178A,3,-3.2824,202,3.58831,20,-0.9594,1,-4.3027,26,-0.4000,16,-1.2901
ENSG00000183023,SLC8A1,3,-3.5542,264,3.84502,32,-0.4133,1,-4.5730,7,-2.6843,21,-1.1496
ENSG00000115944,COX7A2L,3,-4.5451,289,2.27887,44,-1.0733,66,-0.2906,133,0.96219,41,-1.2034
ENSG00000138095,LRPPRC,3,-3.5751,167,2.55217,23,-1.0288,1,-4.5940,78,1.25937,17,-1.5238
ENSG00000138032,PPM1B,3,-4.0345,135,1.47773,40,-0.6155,1,-5.0515,114,1.38456,43,-0.5026
ENSG00000138078,PREPL,97,-0.8563,1045,3.68018,84,-1.2559,27,-2.7394,97,-0.9221,80,-1.3215
ENSG00000116016,EPAS1,3,-5.7357,49,-1.9921,153,-0.3440,457,1.55025,22,-3.2915,334,1.39675
ENSG00000119729,RHOQ,270,1.92980,38,-1.2870,70,-0.4550,112,0.37665,91,0.04919,54,-0.8921
ENSG00000119878,CRIPT,3,-3.7604,46,-0.0202,44,-0.0913,1,-4.7786,112,1.78969,35,-0.5452
ENSG00000143933,CALM2,939,-0.1224,2266,1.34831,427,-1.5328,538,-0.9805,1903,1.21842,778,-0.5041
ENSG00000179915,NRXN1,3,-4.5837,392,2.92088,120,0.81240,45,-0.9245,29,-1.6817,16,-2.7440
ENSG00000068912,ERLEC1,125,1.09723,201,1.98496,40,-0.8635,1,-5.2439,79,0.38001,33,-1.1760
ENSG00000170634,ACYP2,3,-5.1634,128,0.06665,69,-1.0466,62,-1.0626,292,1.76893,123,-0.0043
ENSG00000115306,SPTBN1,352,-0.5659,770,0.68352,334,-0.7699,518,0.03975,398,-0.4133,708,0.72013
ENSG00000115310,RTN4,3,-7.1878,1493,1.88384,247,-1.2764,236,-1.1620,1021,1.39386,340,-0.7314
ENSG00000143947,RPS27A,1644,-0.4305,583,-1.9916,775,-1.7916,1477,-0.5960,2502,0.26033,4256,1.62547
ENSG00000115355,CCDC88A,3,-5.9651,197,-0.1365,102,-1.3216,266,0.34444,387,1.13409,271,0.48413
ENSG00000163001,CFAP36,348,2.80804,98,0.40079,35,-1.3946,130,0.86543,20,-2.1475,40,-1.1471
ENSG00000115380,EFEMP1,676,3.56547,6,-4.1957,145,0.51977,1,-6.0561,61,-1.0355,1,-6.7336
ENSG00000237651,C2orf74,3,-3.8471,74,0.65719,28,-0.9923,95,1.08191,70,0.63900,48,-0.0456
ENSG00000115464,USP34,3,-3.7507,75,0.79073,31,-0.7576,1,-4.7689,86,1.18743,55,0.35351
ENSG00000082898,XPO1,507,3.09062,88,-0.1896,58,-0.9911,11,-3.2499,91,-0.1579,45,-1.4031
ENSG00000115484,CCT4,3,-4.0650,113,1.12398,45,-0.4464,1,-5.0822,155,2.09770,23,-1.6178
ENSG00000014641,MDH1,275,1.36695,371,1.93886,77,-0.8458,79,-0.6709,135,0.18949,37,-2.0334
ENSG00000169764,UGP2,390,2.67553,89,-0.0223,68,-0.5468,148,0.80016,39,-1.3681,29,-1.9456
ENSG00000115902,SLC1A4,63,0.12266,28,-1.1483,158,2.86434,1,-5.1108,0,-7.3272,26,-1.4266
ENSG00000138069,RAB1A,280,1.77273,153,0.69840,73,-0.5921,79,-0.3524,89,-0.1934,62,-0.8607
ENSG00000138071,ACTR2,225,1.12203,194,0.86544,62,-1.0908,134,0.25930,148,0.46800,73,-0.8176
ENSG00000221823,PPP3R1,3,-3.9019,329,3.78689,40,-0.4717,1,-4.9193,24,-1.2291,21,-1.5904
ENSG00000119865,CNRIP1,3,-4.2151,249,2.45483,52,-0.3927,44,-0.5812,59,-0.1286,43,-0.7072
ENSG00000169604,ANTXR1,468,3.10918,9,-3.3374,33,-1.7787,34,-1.5151,89,-0.0414,73,-0.4354
ENSG00000115977,AAK1,3,-4.2889,389,3.46604,48,-0.6273,46,-0.5856,28,-1.4098,33,-1.2650
ENSG00000124380,SNRNP27,169,1.71534,44,-0.5152,40,-0.7790,59,-0.0759,75,0.35266,45,-0.5815
ENSG00000169564,PCBP1,260,0.36741,250,0.30264,143,-0.6893,143,-0.5778,385,1.19786,142,-0.7068
ENSG00000143977,SNRPG,236,1.96492,49,-0.6856,69,-0.1969,1,-5.4850,96,0.42813,50,-0.7552
ENSG00000075340,ADD2,3,-3.6543,297,4.02652,41,-0.0841,48,0.15868,0,-6.8898,1,-5.4010
ENSG00000124374,PAIP2B,3,-5.4888,11,-3.8858,27,-2.8824,107,-0.5720,172,0.19402,383,2.48234
ENSG00000075292,ZNF638,106,0.96321,68,0.21828,26,-1.4380,52,-0.2058,70,0.31608,68,0.29140
ENSG00000144036,EXOC6B,3,-3.7333,100,1.31002,28,-0.9156,1,-4.7511,115,1.90599,28,-0.8732
ENSG00000144040,SFXN5,3,-4.7439,74,-0.3354,259,3.12799,37,-1.4046,30,-1.8164,20,-2.5332
ENSG00000135624,CCT7,425,2.60197,89,-0.2180,53,-1.1767,77,-0.4426,111,0.14320,50,-1.2622
ENSG00000163013,FBXO41,3,-2.8678,106,2.61855,45,1.35526,3,-3.0755,0,-6.1095,9,-1.7319
ENSG00000114956,DGUOK,3,-3.4299,143,2.41447,39,0.12903,1,-4.4494,44,0.30888,18,-1.3042
ENSG00000163170,BOLA3,165,1.89773,25,-1.1972,41,-0.5473,43,-0.3815,64,0.27671,40,-0.5927
