Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000107669,ATE1,1,-5.3544,66,0.56890,35,-0.6024,31,-0.7960,66,0.58091
ENSG00000107679,PLEKHA1,231,1.24098,146,0.60380,59,-0.9943,63,-0.8931,73,-0.8423
ENSG00000166033,HTRA1,133,-2.4360,194,-2.1957,445,-0.6203,851,0.42506,1303,1.95768
ENSG00000065154,OAT,29,-3.0467,312,0.83097,88,-1.4316,227,0.04162,236,0.14529
ENSG00000107902,LHPP,121,0.16772,60,-1.1365,177,0.81641,202,1.05383,100,-0.1872
ENSG00000019995,ZRANB1,55,-0.4754,72,-0.0537,46,-0.7560,56,-0.4479,98,0.64942
ENSG00000175029,CTBP2,35,-0.9101,71,0.24410,15,-2.2175,84,0.47324,75,0.36471
ENSG00000188690,UROS,38,-2.3521,215,0.45272,173,-0.0305,132,-0.4585,200,0.27781
ENSG00000150760,DOCK1,104,1.33341,16,-1.9480,99,1.23550,27,-0.8922,51,0.14002
ENSG00000132334,PTPRE,58,0.11696,91,1.35874,42,-0.3997,3,-4.3311,36,-0.7755
ENSG00000175470,PPP2R2D,1,-5.1420,63,0.83070,36,-0.3481,10,-2.1861,55,0.47268
ENSG00000176171,BNIP3,2,-6.5165,231,0.44347,146,-0.4186,187,-0.0288,228,0.41037
ENSG00000165752,STK32C,10,-2.5024,69,0.64087,39,-0.4881,73,0.53440,48,-0.1867
ENSG00000068383,INPP5A,179,1.65524,63,-0.2312,15,-2.3282,51,-0.5100,66,-0.1286
ENSG00000197177,ADGRA1,9,-3.0832,108,1.05824,76,0.12013,37,-1.0051,63,-0.2420
ENSG00000171798,KNDC1,198,0.04916,275,0.86960,62,-1.7395,98,-1.0478,181,-0.1210
ENSG00000130640,TUBGCP2,28,-1.2052,80,0.62530,54,-0.1962,66,0.13330,54,-0.2624
ENSG00000130643,CALY,227,-0.6331,631,1.71591,117,-1.6359,126,-1.5340,227,-0.7942
ENSG00000127884,ECHS1,188,0.52484,127,-0.1691,128,-0.1130,138,0.01277,133,-0.0599
ENSG00000203772,SPRN,34,-1.2756,124,1.14764,50,-0.6986,22,-1.9510,76,-0.0707
ENSG00000177963,RIC8A,64,-0.3927,92,0.25551,81,-0.0192,62,-0.4317,85,0.07304
ENSG00000185627,PSMD13,1,-5.8443,81,0.23653,44,-0.7789,82,0.19641,94,0.61650
ENSG00000185201,IFITM2,268,2.26702,10,-3.4733,19,-2.1890,359,3.01715,12,-3.1995
ENSG00000142089,IFITM3,715,1.57822,68,-2.5729,161,-0.9359,1025,2.35035,175,-0.9994
ENSG00000182272,B4GALNT4,1,-6.4818,120,0.13520,121,0.12049,47,-1.3366,161,0.86912
ENSG00000185187,SIGIRR,92,0.78546,41,-0.6781,48,-0.2772,70,0.33374,61,0.13884
ENSG00000174915,PTDSS2,52,-0.0452,64,0.41644,52,-0.0290,49,-0.1300,45,-0.3621
ENSG00000023191,RNH1,1,-5.2312,31,-0.8173,54,0.21453,136,1.89493,47,-0.0110
ENSG00000174775,HRAS,9,-3.2586,115,0.72559,93,0.15272,56,-0.6475,86,0.03413
ENSG00000177030,DEAF1,109,-0.6838,174,0.07793,244,0.61613,155,-0.1348,161,-0.0916
ENSG00000177156,TALDO1,1,-5.7942,61,-0.2690,89,0.40463,117,0.86072,79,0.27858
ENSG00000177225,GATD1,15,-2.0207,61,0.08434,61,0.07527,68,0.24017,67,0.28545
ENSG00000184524,CEND1,187,-0.8080,415,0.67109,227,-0.5035,132,-1.3403,339,0.18269
ENSG00000177542,SLC25A22,74,-0.4326,139,0.87289,70,-0.5004,44,-1.2360,89,-0.1836
ENSG00000177600,RPLP2,970,0.37160,504,-0.8520,1141,0.64791,1559,1.20523,595,-0.5364
ENSG00000177697,CD151,534,3.21515,32,-2.2263,31,-1.9267,205,1.05945,42,-1.7714
ENSG00000177700,POLR2L,45,-2.3517,217,0.04965,192,-0.1631,358,0.87840,222,0.09288
ENSG00000177830,CHID1,34,-1.0216,61,-0.1747,50,-0.4469,91,0.52639,79,0.40570
ENSG00000183020,AP2A2,139,-0.4815,282,0.98693,127,-0.6252,102,-0.9684,161,-0.3263
ENSG00000078902,TOLLIP,164,-0.6088,318,0.65058,155,-0.7024,95,-1.4420,267,0.22708
ENSG00000174672,BRSK2,165,0.40969,201,1.12751,86,-0.6405,78,-0.7888,74,-1.0564
ENSG00000184545,DUSP8,92,-0.7460,185,0.51898,158,0.11270,106,-0.5322,139,-0.1233
ENSG00000117984,CTSD,267,-0.7078,412,-0.0260,386,-0.1251,529,0.39096,446,0.14432
ENSG00000214026,MRPL23,1,-5.1052,68,1.12490,30,-0.5535,48,0.17187,35,-0.4142
ENSG00000110651,CD81,399,-0.4659,261,-1.3639,414,-0.4067,1037,1.13606,726,0.72603
ENSG00000269821,KCNQ1OT1,191,1.68798,72,-0.0577,81,0.14499,9,-3.0823,56,-0.5665
ENSG00000205531,NAP1L4,27,-2.1339,134,0.41139,92,-0.3151,103,-0.1285,127,0.28762
ENSG00000167323,STIM1,79,-0.1447,164,1.77471,52,-0.8094,42,-1.1324,38,-1.5391
ENSG00000244734,HBB,5980,9.15398,19,-5.6652,9,-6.2443,3,-7.8074,3,-8.0462
ENSG00000166311,SMPD1,1,-5.0791,54,0.05955,29,-0.9313,64,0.32534,72,0.75020
ENSG00000166313,APBB1,259,-0.8079,660,1.04662,355,-0.3180,247,-0.8844,351,-0.4295
ENSG00000132254,ARFIP2,1,-4.9127,53,0.34161,33,-0.4907,56,0.35602,53,0.34499
ENSG00000166333,ILK,119,1.12183,32,-1.2087,21,-1.6355,113,1.04127,67,0.20116
ENSG00000166337,TAF10,22,-2.5705,135,0.25764,127,0.09190,155,0.41829,124,0.07236
ENSG00000166340,TPP1,25,-3.0271,117,-0.9008,104,-0.9117,225,0.31612,321,1.44618
ENSG00000175390,EIF3F,83,-0.2370,74,-0.5424,117,0.30928,133,0.53415,105,0.17722
ENSG00000166402,TUB,113,1.16655,62,0.17974,26,-1.2315,29,-1.0327,53,-0.1462
ENSG00000166441,RPL27A,655,0.08806,424,-0.7623,874,0.56931,1109,0.98632,559,-0.2216
ENSG00000175348,TMEM9B,40,-1.4218,127,0.54721,62,-0.7394,80,-0.3446,112,0.25675
ENSG00000175352,NRIP3,52,-0.7937,105,0.43533,95,0.14730,66,-0.4264,84,-0.0698
ENSG00000184014,DENND5A,64,-0.5404,84,-0.1350,133,0.65047,102,0.21369,85,-0.1049
ENSG00000205339,IPO7,169,0.48794,143,0.28428,108,-0.2390,114,-0.1593,104,-0.3916
ENSG00000133812,SBF2,121,1.24574,38,-0.8361,36,-0.7690,57,-0.0475,66,0.27123
ENSG00000255823,MTRNR2L8,5520,0.88858,1551,-1.4095,6724,1.24783,3386,0.05993,3030,-0.1578
ENSG00000110315,RNF141,33,-1.2897,64,-0.3613,134,0.94278,112,0.63806,72,-0.1233
ENSG00000072952,MRVI1,316,2.41535,32,-1.8196,71,-0.3410,48,-0.9451,85,-0.0538
ENSG00000110321,EIF4G2,482,0.51892,365,0.07550,268,-0.4361,418,0.27971,303,-0.3149
ENSG00000170242,USP47,197,1.86138,52,-0.5874,69,-0.0101,43,-0.7523,54,-0.5203
ENSG00000050165,DKK3,485,-1.1375,1288,0.58525,417,-1.3667,787,-0.3859,1155,0.31864
ENSG00000133816,MICAL2,178,1.99693,75,0.53415,42,-0.5577,8,-3.0047,27,-1.4626
ENSG00000197702,PARVA,55,-0.1734,45,-0.6088,54,-0.1916,91,0.64653,72,0.36073
ENSG00000187079,TEAD1,170,1.82972,24,-1.7425,48,-0.3693,77,0.37839,61,0.00664
ENSG00000148925,BTBD10,2,-5.2017,117,0.77944,30,-1.5697,42,-1.0744,111,0.64224
ENSG00000197601,FAR1,208,1.57240,75,-0.2486,37,-1.2996,23,-1.9982,90,0.13307
ENSG00000262655,SPON1,1,-5.3565,4,-4.0656,44,-0.2621,93,1.00627,104,2.04048
ENSG00000129084,PSMA1,63,-0.3624,91,0.29804,61,-0.4281,134,0.87008,62,-0.5113
ENSG00000110696,C11orf58,104,-0.4742,157,0.25784,101,-0.5214,160,0.21759,141,0.01909
ENSG00000110700,RPS13,432,-0.0929,285,-0.9263,653,0.59466,769,0.87799,468,0.05072
ENSG00000011405,PIK3C2A,192,0.56926,50,-1.8343,77,-0.9023,87,-0.7056,240,1.50546
ENSG00000070081,NUCB2,17,-1.3667,65,1.01637,39,-0.1439,48,0.18323,29,-0.7841
ENSG00000129159,KCNC1,1,-5.7966,104,0.97405,45,-0.6946,18,-2.0558,84,0.42329
ENSG00000129158,SERGEF,1,-5.1200,52,0.38945,60,0.52975,59,0.49940,39,-0.2387
ENSG00000134333,LDHA,168,-0.2076,260,0.72382,77,-1.4021,205,0.11095,164,-0.3203
ENSG00000074319,TSG101,149,1.25102,71,-0.0274,29,-1.4056,35,-1.1366,74,0.06064
ENSG00000110786,PTPN5,13,-2.8287,160,1.63741,39,-1.2524,81,-0.1274,58,-0.8135
ENSG00000165973,NELL1,1,-5.3378,98,1.85118,25,-1.0903,38,-0.4456,32,-0.8765
ENSG00000091664,SLC17A6,94,0.52785,122,1.53316,5,-3.8781,29,-1.3002,41,-1.0071
ENSG00000198168,SVIP,84,-0.2112,139,0.87521,99,0.03942,59,-0.7696,70,-0.6471
ENSG00000187398,LUZP2,58,0.42751,45,0.03183,64,0.59381,24,-0.9581,40,-0.2315
ENSG00000134343,ANO3,103,0.25912,157,1.54225,23,-2.0288,41,-1.1957,52,-1.0406
ENSG00000109881,CCDC34,28,-0.6718,73,1.32852,38,-0.2309,13,-1.8780,31,-0.6517
ENSG00000148943,LIN7C,16,-2.5746,128,0.83156,55,-0.7790,85,-0.0953,91,0.01696
ENSG00000254584,AL035078.1,56,-0.5137,56,-0.6558,129,0.85952,98,0.38373,82,0.12902
ENSG00000049449,RCN1,187,1.04429,116,0.31326,27,-1.9907,69,-0.6012,93,-0.1866
ENSG00000149100,EIF3M,59,-0.7793,91,-0.1321,73,-0.4654,161,0.84795,103,0.12043
ENSG00000110422,HIPK3,281,2.39179,25,-2.0214,48,-0.7830,84,0.11843,72,-0.1745
ENSG00000110427,KIAA1549L,185,-0.3976,417,1.48556,97,-1.3946,110,-1.2051,166,-0.7175
ENSG00000085063,CD59,561,0.88299,248,-0.5965,224,-0.6298,699,1.28355,256,-0.5382
ENSG00000110429,FBXO3,38,-1.6732,179,1.16408,75,-0.6360,51,-1.2301,104,-0.1621
ENSG00000135387,CAPRIN1,72,-0.9332,149,0.31361,87,-0.6246,155,0.28991,136,0.09268
ENSG00000110435,PDHX,27,-1.2716,72,0.34678,31,-1.0787,41,-0.6466,80,0.60665
ENSG00000110436,SLC1A2,1326,-1.7085,1419,-1.8984,1859,-1.1983,4227,0.09005,8110,2.05984
ENSG00000149090,PAMR1,29,-0.8555,8,-3.1543,45,-0.1764,60,0.29204,98,1.89237
ENSG00000166326,TRIM44,340,1.25259,161,-0.0448,177,0.11523,66,-1.4093,138,-0.3636
ENSG00000110442,COMMD9,1,-5.2476,54,0.26348,39,-0.3319,45,-0.1000,61,0.57493
ENSG00000148948,LRRC4C,1,-5.3043,90,1.57854,32,-0.6826,22,-1.2376,41,-0.3962
ENSG00000166181,API5,11,-3.1953,138,1.05139,74,-0.3152,45,-1.0979,90,-0.0141
ENSG00000149084,HSD17B12,46,-1.2754,62,-1.0495,68,-0.6880,232,1.36247,140,0.65855
ENSG00000187479,C11orf96,2667,6.07726,41,-3.5301,17,-4.4158,167,-1.0694,2,-7.6922
ENSG00000175274,TP53I11,488,2.10457,192,0.49018,23,-2.8928,42,-1.9904,88,-1.0848
ENSG00000019505,SYT13,52,-1.9773,387,2.07070,65,-1.6522,70,-1.5414,121,-0.8911
ENSG00000175264,CHST1,47,-2.3288,330,1.01009,130,-0.8229,130,-0.8181,225,0.05447
ENSG00000121671,CRY2,125,-0.0978,171,0.59246,84,-0.7205,63,-1.1556,136,0.05550
ENSG00000121653,MAPK8IP1,388,-0.1196,396,-0.1123,437,0.07313,383,-0.1403,454,0.18548
ENSG00000149091,DGKZ,265,-0.8718,592,0.58266,441,-0.0703,267,-0.8569,465,0.02335
ENSG00000175224,ATG13,41,-1.2729,129,0.76248,68,-0.5087,114,0.32990,77,-0.3960
ENSG00000175220,ARHGAP1,151,0.82345,91,-0.0286,52,-0.8953,81,-0.2136,91,-0.0239
ENSG00000175216,CKAP5,26,-2.0604,118,0.36224,68,-0.6193,30,-1.8477,143,0.83157
ENSG00000134569,LRP4,1,-5.9610,11,-3.2324,59,-0.4587,74,-0.0988,179,2.65975
ENSG00000149179,C11orf49,115,0.46748,111,0.58381,54,-0.7427,18,-2.3550,86,-0.0158
ENSG00000149182,ARFGAP2,51,-1.5266,166,0.43889,110,-0.3473,138,0.01922,145,0.12303
ENSG00000110514,MADD,266,0.63381,231,0.54848,89,-1.1237,74,-1.4033,172,-0.1154
ENSG00000165916,PSMC3,70,-1.3578,253,1.00266,191,0.20975,146,-0.2326,116,-0.7385
ENSG00000149187,CELF1,361,0.83258,315,0.86727,130,-0.8259,129,-0.8405,138,-0.9132
ENSG00000213619,NDUFS3,5,-4.4023,111,0.35741,61,-0.6935,81,-0.2587,125,0.63643
ENSG00000110536,PTPMT1,40,-0.4147,36,-0.7420,36,-0.5632,65,0.37624,73,0.80654
ENSG00000172247,C1QTNF4,303,0.31990,317,0.55119,273,0.14592,94,-1.5137,209,-0.3716
ENSG00000109919,MTCH2,1,-5.4913,50,-0.2415,70,0.35672,73,0.42766,71,0.52305
ENSG00000149136,SSRP1,137,0.99373,104,0.73343,43,-0.8993,50,-0.6579,48,-0.9067
ENSG00000186907,RTN4RL2,1,-5.4673,133,1.83532,32,-1.1914,26,-1.4767,54,-0.4979
ENSG00000156587,UBE2L6,4,-3.5085,29,-0.7541,52,0.32352,54,0.36754,63,0.92109
ENSG00000156603,MED19,142,1.56754,66,0.29837,25,-1.2829,17,-1.8800,46,-0.4555
ENSG00000213593,TMX2,166,0.44555,117,-0.1697,112,-0.2062,173,0.50889,113,-0.2357
ENSG00000211450,SELENOH,79,-1.0620,228,0.90708,86,-0.9390,137,-0.2126,141,-0.2152
ENSG00000198561,CTNND1,164,1.41770,44,-0.9867,19,-2.0133,126,0.92253,71,-0.0439
ENSG00000186660,ZFP91,139,0.99266,86,0.24233,103,0.47790,46,-0.8132,49,-0.8728
ENSG00000110107,PRPF19,1,-6.3089,154,1.07151,49,-1.1110,95,-0.0879,98,-0.0472
ENSG00000006118,TMEM132A,111,-0.8447,200,0.10978,90,-1.1685,111,-0.8543,267,0.81004
ENSG00000167986,DDB1,229,0.71613,175,0.35730,134,-0.1703,142,-0.0822,105,-0.7138
ENSG00000149532,CPSF7,239,1.75443,52,-1.0530,58,-0.6886,49,-0.9476,101,0.27127
ENSG00000011347,SYT7,6,-4.8803,312,1.42531,144,-0.3623,58,-1.7580,162,-0.2337
ENSG00000134780,DAGLA,1,-5.4164,53,-0.0217,30,-0.9217,53,-0.0333,80,0.97893
ENSG00000124920,MYRF,41,-0.1490,8,-2.9839,117,1.68866,44,-0.0347,60,0.67125
ENSG00000134825,TMEM258,1,-6.0237,64,-0.5069,76,-0.1213,196,1.53306,91,0.22648
ENSG00000134824,FADS2,64,-0.4456,53,-0.9094,117,0.54658,97,0.22900,107,0.55525
ENSG00000149485,FADS1,12,-2.5289,60,-0.1351,124,1.12691,51,-0.3544,69,0.18512
ENSG00000221968,FADS3,34,-0.6147,69,0.73864,32,-0.7202,52,0.04775,43,-0.3287
ENSG00000167996,FTH1,1638,-0.9492,2042,-0.7651,3765,0.37774,3347,0.18189,4024,0.69865
ENSG00000162174,ASRGL1,8,-3.6647,77,-0.3967,129,0.53248,159,0.89646,104,0.25140
ENSG00000124942,AHNAK,1180,2.93355,38,-3.3204,189,-0.5554,530,1.16985,133,-1.3293
ENSG00000254772,EEF1G,592,0.86310,231,-0.8492,341,-0.0653,530,0.66774,346,-0.0537
ENSG00000149541,B3GAT3,11,-2.7179,95,0.85691,64,-0.0494,25,-1.4810,71,0.14165
ENSG00000089597,GANAB,25,-1.3507,62,0.06188,40,-0.6442,86,0.58557,69,0.28357
ENSG00000162191,UBXN1,214,1.70382,52,-0.8858,46,-0.9091,72,-0.2065,83,0.02713
ENSG00000168000,BSCL2,175,-1.1495,587,1.21071,165,-1.2357,232,-0.7154,316,-0.2983
ENSG00000162188,GNG3,84,-2.4043,666,1.26936,268,-0.6558,156,-1.4820,382,-0.1270
ENSG00000214753,HNRNPUL2,110,-0.0786,111,-0.0771,146,0.38982,195,0.88963,84,-0.6328
ENSG00000168002,POLR2G,51,-0.8136,51,-1.0230,60,-0.5720,173,1.20114,112,0.62481
ENSG00000168003,SLC3A2,39,-2.1754,61,-1.8025,118,-0.5248,359,1.36274,258,1.14152
ENSG00000168539,CHRM1,48,-1.1415,196,1.90692,42,-1.3283,30,-1.8209,63,-0.8888
ENSG00000176485,PLAAT3,130,0.68268,54,-0.9269,100,0.24671,130,0.69396,84,-0.0393
ENSG00000133318,RTN3,529,-0.8831,1448,1.11920,609,-0.6662,540,-0.8525,773,-0.3760
ENSG00000072518,MARK2,37,-0.8333,97,1.08015,55,-0.2136,14,-2.2754,56,-0.2355
ENSG00000176340,COX8A,485,-0.1644,583,0.17975,280,-1.0244,576,0.11184,583,0.17739
ENSG00000167770,OTUB1,151,-0.1329,218,0.65769,99,-0.7941,118,-0.5229,153,-0.1580
ENSG00000168439,STIP1,65,0.12674,78,0.59298,24,-1.4442,100,0.84156,40,-0.8004
ENSG00000110011,DNAJC4,56,0.21511,42,-0.3241,50,0.05275,59,0.30121,50,0.04076
ENSG00000173511,VEGFB,46,-1.7720,93,-0.8799,189,0.43677,144,-0.0106,216,0.97665
ENSG00000173457,PPP1R14B,47,-0.7099,77,0.09193,38,-1.0393,102,0.54036,82,0.23345
ENSG00000002330,BAD,55,-1.5032,198,0.74275,122,-0.2748,134,-0.1307,133,-0.1806
ENSG00000173264,GPR137,75,0.56317,69,0.58893,69,0.42605,57,0.12048,24,-1.4863
ENSG00000173113,TRMT112,23,-2.0268,118,0.69665,86,-0.0357,84,-0.0812,81,-0.1660
ENSG00000126432,PRDX5,40,-2.6609,210,-0.1956,214,-0.1240,356,0.72685,279,0.42943
ENSG00000110076,NRXN2,272,-1.2702,963,1.13528,400,-0.6778,285,-1.1983,558,-0.2006
ENSG00000168066,SF1,240,1.03324,120,-0.1813,116,-0.1933,186,0.57927,92,-0.7079
ENSG00000068971,PPP2R5B,63,-0.1043,88,0.64669,30,-1.2152,48,-0.5339,65,-0.0466
ENSG00000213465,ARL2,283,0.54708,234,0.31833,155,-0.4366,128,-0.7375,187,-0.1729
ENSG00000149823,VPS51,126,0.49144,81,-0.2963,98,0.08168,89,-0.0871,95,0.03715
ENSG00000149809,TM7SF2,18,-2.6905,142,0.62960,92,-0.2610,72,-0.6395,123,0.26981
ENSG00000149806,FAU,590,-0.0563,442,-0.6517,742,0.32001,1178,1.12572,553,-0.2087
ENSG00000245532,NEAT1,2743,3.84932,25,-4.7609,294,-0.7526,681,0.60550,156,-2.0168
ENSG00000251562,MALAT1,42688,3.59761,3040,-1.7595,4998,-0.7206,2944,-1.5285,3714,-1.4226
ENSG00000142186,SCYL1,28,-1.1665,91,1.01552,41,-0.6064,65,0.11766,45,-0.5906
ENSG00000168056,LTBP3,90,0.02683,56,-0.9103,90,0.02030,160,1.00057,97,0.19704
ENSG00000176973,FAM89B,63,0.00320,65,0.07573,41,-0.6708,141,1.40630,42,-0.8100
ENSG00000173442,EHBP1L1,192,1.73342,86,0.38251,50,-0.5933,70,-0.0644,28,-1.7616
ENSG00000172757,CFL1,511,-0.7874,1160,0.76694,667,-0.3701,919,0.14403,664,-0.4849
ENSG00000172500,FIBP,1,-5.9298,100,0.61084,79,0.05791,77,0.00857,78,0.03112
ENSG00000175602,CCDC85B,388,-0.6676,613,0.08067,612,0.05861,584,-0.0179,631,0.14543
ENSG00000175573,C11orf68,80,-0.0327,88,0.15654,69,-0.2685,54,-0.6524,90,0.20464
ENSG00000175550,DRAP1,1,-6.1082,84,-0.0732,54,-0.7490,112,0.42020,121,0.78915
ENSG00000175334,BANF1,124,0.90227,89,0.45219,56,-0.4156,42,-0.8481,55,-0.5557
ENSG00000087365,SF3B2,99,-0.4503,158,0.40524,89,-0.6238,118,-0.1864,136,0.06750
ENSG00000175115,PACS1,1,-5.5386,83,0.85235,51,-0.2306,31,-0.9901,64,0.21610
ENSG00000174996,KLC2,1,-6.1529,130,0.88802,65,-0.5292,48,-0.9949,103,0.28708
ENSG00000174903,RAB1B,106,-0.0309,102,-0.1224,99,-0.1511,184,0.89398,93,-0.3158
ENSG00000174871,CNIH2,63,-1.7702,263,0.63691,172,-0.2432,157,-0.3901,207,0.07281
ENSG00000179292,TMEM151A,48,-1.4444,204,1.34087,82,-0.6160,67,-0.9393,95,-0.5038
ENSG00000174684,B4GAT1,491,0.20970,596,0.76826,236,-0.9512,260,-0.8007,371,-0.3192
ENSG00000174080,CTSF,75,-1.3423,160,-0.2230,131,-0.4911,222,0.35826,232,0.61302
ENSG00000239306,RBM14,79,0.59263,54,-0.0389,43,-0.3904,40,-0.4873,57,0.07577
ENSG00000173933,RBM4,48,-0.7896,93,0.37559,63,-0.3613,37,-1.1780,94,0.40349
ENSG00000173898,SPTBN2,117,-1.3060,296,0.20695,266,-0.0205,223,-0.3027,311,0.31951
ENSG00000173599,PC,1,-5.5409,54,-0.2531,49,-0.3379,61,0.00806,91,1.00064
ENSG00000173621,LRFN4,138,0.55515,140,0.83243,79,-0.3478,39,-1.4373,71,-0.6607
ENSG00000173227,SYT12,16,-2.2067,85,0.46553,92,0.45777,21,-1.8006,80,0.31845
ENSG00000173120,KDM2A,1,-5.2502,63,0.62469,49,0.04077,27,-0.8842,55,0.31842
ENSG00000173020,GRK2,76,-1.5552,297,0.84400,214,0.04031,121,-0.8557,193,-0.1698
ENSG00000172932,ANKRD13D,43,-0.5993,69,0.20919,70,0.17703,56,-0.1911,63,0.01071
ENSG00000172531,PPP1CA,55,-1.0314,151,0.83096,83,-0.3924,117,0.15115,84,-0.4881
ENSG00000110697,PITPNM1,10,-3.0038,67,-0.2090,75,0.03094,108,0.62743,91,0.46066
ENSG00000167797,CDK2AP2,36,-0.6162,37,-0.7465,31,-0.8475,109,1.22327,65,0.43993
ENSG00000084207,GSTP1,153,-0.6003,132,-1.0152,182,-0.3218,494,1.38672,260,0.34412
ENSG00000167792,NDUFV1,69,-1.3150,187,0.33516,124,-0.4147,164,0.02430,178,0.21268
ENSG00000110717,NDUFS8,100,-0.6741,196,0.58801,113,-0.4803,174,0.21118,132,-0.2944
ENSG00000110066,KMT5B,27,-0.8206,45,0.00566,43,-0.0846,60,0.46488,47,0.08856
ENSG00000110075,PPP6R3,88,0.71518,43,-0.5953,26,-1.2487,50,-0.2148,75,0.61616
ENSG00000110090,CPT1A,154,1.37289,24,-1.8927,22,-1.7807,106,0.70765,90,0.60594
ENSG00000131626,PPFIA1,114,1.44669,25,-1.2688,63,0.38830,60,0.32096,44,-0.2336
ENSG00000085733,CTTN,134,0.70994,107,0.45508,52,-0.8014,58,-0.6469,74,-0.3432
ENSG00000162105,SHANK2,29,-1.6575,133,1.07507,67,-0.4043,74,-0.2589,69,-0.4496
ENSG00000137497,NUMA1,192,0.92843,81,-0.6274,64,-0.8693,95,-0.2436,134,0.43764
ENSG00000149357,LAMTOR1,85,-0.7535,130,-0.1141,146,0.09547,143,0.06153,158,0.30456
ENSG00000186642,PDE2A,77,-2.1194,496,1.23580,167,-0.9503,253,-0.3039,255,-0.3728
ENSG00000110237,ARHGEF17,125,1.31964,41,-0.7111,40,-0.5851,71,0.32125,55,-0.1124
ENSG00000054965,FAM168A,63,-1.4372,156,-0.0567,142,-0.1880,152,-0.0774,205,0.57236
ENSG00000021300,PLEKHB1,106,-2.0238,234,-1.0260,873,1.37550,477,0.30683,468,0.38031
ENSG00000175582,RAB6A,288,0.43960,267,0.42944,140,-0.7228,193,-0.2166,189,-0.3261
ENSG00000175575,PAAF1,1,-5.1183,51,0.35418,61,0.55423,50,0.22352,42,-0.0606
ENSG00000214517,PPME1,94,-0.3122,169,0.96401,70,-0.7562,79,-0.5826,92,-0.4435
ENSG00000165434,PGM2L1,330,0.01980,535,1.26454,159,-1.1285,110,-1.6795,245,-0.5836
ENSG00000118363,SPCS2,114,-0.4812,146,-0.1032,137,-0.1840,167,0.13228,176,0.29726
ENSG00000137486,ARRB1,177,0.34084,116,-0.4511,168,0.25667,91,-0.7302,171,0.38809
ENSG00000149273,RPS3,570,0.97298,225,-0.7169,413,0.41552,626,1.14244,203,-0.9064
ENSG00000171533,MAP6,194,0.78297,175,0.87370,79,-0.6743,85,-0.5741,71,-1.0476
ENSG00000137492,THAP12,5,-3.2135,71,1.09598,41,-0.1790,17,-1.5356,45,-0.0262
ENSG00000078124,ACER3,21,-1.4985,36,-0.9021,80,0.55938,53,-0.1131,84,0.92730
ENSG00000149269,PAK1,133,-0.8571,423,1.67022,72,-1.7817,49,-2.3399,180,-0.4927
ENSG00000074201,CLNS1A,25,-1.8936,88,0.00520,82,-0.1042,140,0.77882,93,0.12308
ENSG00000048649,RSF1,396,1.72323,158,0.11285,135,-0.1703,84,-0.9143,88,-1.0478
ENSG00000151366,NDUFC2,9,-4.4512,253,0.78782,96,-1.0060,153,-0.2824,207,0.28901
ENSG00000182103,FAM181B,32,-1.0554,20,-2.0604,51,-0.3604,75,0.26869,118,1.68562
ENSG00000137509,PRCP,1,-5.3293,34,-0.8050,23,-1.2395,106,1.26893,75,0.95744
ENSG00000137502,RAB30,117,0.71046,60,-0.4937,46,-0.7969,113,0.64065,78,0.02979
ENSG00000150672,DLG2,130,-0.4463,184,0.15550,175,0.02510,155,-0.1640,178,0.07548
ENSG00000171204,TMEM126B,36,-0.5661,53,0.04439,36,-0.5762,71,0.51635,55,0.12534
ENSG00000137501,SYTL2,52,-0.8870,116,0.53390,109,0.27449,71,-0.4078,83,-0.2270
ENSG00000073921,PICALM,553,2.26969,93,-1.0890,91,-0.9238,235,0.61010,103,-0.8978
ENSG00000168959,GRM5,18,-2.8614,234,1.87450,46,-1.4701,53,-1.2781,88,-0.6327
ENSG00000165323,FAT3,74,0.60533,63,0.48460,27,-0.9837,50,-0.0293,40,-0.5088
ENSG00000166012,TAF1D,228,1.27436,91,-0.3634,104,-0.0767,79,-0.5058,98,-0.2149
ENSG00000150316,CWC15,40,-0.5278,38,-0.7954,21,-1.5032,76,0.49024,86,1.02867
ENSG00000263465,SRSF8,110,0.01590,142,0.61460,79,-0.5030,70,-0.7080,99,-0.2083
ENSG00000149218,ENDOD1,231,2.16912,10,-3.3100,52,-0.5013,88,0.34285,80,0.25781
ENSG00000149212,SESN3,195,-0.2005,234,0.12674,143,-0.6856,232,0.07872,239,0.17015
ENSG00000149231,CCDC82,28,-0.5631,25,-0.9381,72,0.96890,42,0.04202,49,0.44176
ENSG00000149972,CNTN5,46,-0.3254,78,0.79785,9,-2.7446,14,-2.1276,67,0.40387
ENSG00000110318,CEP126,187,1.29272,107,0.42644,44,-1.1037,8,-3.5582,79,-0.2348
ENSG00000110330,BIRC2,27,-0.8443,40,-0.2997,47,0.02183,65,0.53617,53,0.29365
ENSG00000152558,TMEM123,256,2.08915,18,-2.5948,76,-0.1238,233,1.88944,38,-1.4256
ENSG00000152578,GRIA4,25,-2.7248,296,1.80980,58,-1.5235,58,-1.5119,121,-0.5012
