Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000156873,PHKG2,63,0.90194,41,0.21123,50,0.59607,16,-1.2623,25,-0.5519,32,-0.1989,29,-0.3499,24,-0.6507
ENSG00000196118,CCDC189,10,-1.0468,11,-0.8335,44,1.73678,11,-0.8196,17,-0.2171,17,-0.2189,13,-0.5873,8,-1.2850
ENSG00000103549,RNF40,31,-0.7077,46,-0.1000,66,0.56583,59,0.28930,39,-0.3421,50,0.02453,46,-0.1083,37,-0.4348
ENSG00000099385,BCL7C,36,-0.2917,31,-0.5187,23,-1.0082,40,-0.0963,35,-0.3321,41,-0.0853,53,0.35295,105,1.53879
ENSG00000099364,FBXL19,28,-0.5581,40,0.02030,33,-0.3333,35,-0.1974,36,-0.1506,61,0.82248,34,-0.2417,36,-0.1471
ENSG00000099381,SETD1A,37,0.92468,20,-0.0381,19,-0.1773,14,-0.5563,33,0.76302,18,-0.2931,16,-0.3715,14,-0.5692
ENSG00000099365,STX1B,187,-0.5487,313,0.26730,270,0.03030,422,0.76492,272,0.03717,305,0.25774,176,-0.6414,133,-1.0692
ENSG00000103496,STX4,27,-0.5208,54,0.58009,35,-0.1055,31,-0.2930,27,-0.5078,41,0.17403,27,-0.5365,57,0.67142
ENSG00000167397,VKORC1,43,-0.3167,46,-0.2107,53,0.01023,37,-0.5624,62,0.26763,46,-0.2356,53,0.01378,87,0.83481
ENSG00000103507,BCKDK,94,0.72478,76,0.37722,71,0.28931,58,-0.0704,46,-0.4310,55,-0.1654,31,-1.0181,47,-0.3810
ENSG00000103510,KAT8,46,-0.1528,79,0.72049,45,-0.2023,64,0.37652,81,0.76850,33,-0.7258,39,-0.4297,42,-0.2928
ENSG00000089280,FUS,142,-0.0330,171,0.25856,136,-0.1137,129,-0.1945,125,-0.2444,147,0.01478,129,-0.1864,192,0.45499
ENSG00000169900,PYDC1,50,-0.0167,2,-4.2336,66,0.50309,3,-3.8839,170,2.18437,46,-0.1521,36,-0.5452,18,-1.5686
ENSG00000140691,ARMC5,28,0.21584,44,0.94162,23,-0.1451,33,0.47858,21,-0.2905,14,-0.8917,16,-0.6778,31,0.35484
ENSG00000140688,C16orf58,39,-0.3203,63,0.41417,54,0.18585,42,-0.2130,84,0.91337,30,-0.8131,46,-0.0912,43,-0.1968
ENSG00000069329,VPS35,310,0.34285,403,0.78363,353,0.64726,226,-0.1668,230,-0.1378,218,-0.2479,118,-1.1684,79,-1.7606
ENSG00000166123,GPT2,44,-0.4596,64,0.13885,34,-0.9524,63,0.11754,56,-0.0946,68,0.25637,99,0.85271,61,0.04647
ENSG00000069345,DNAJA2,96,-0.0597,136,0.49987,115,0.25210,99,-0.0135,137,0.51588,107,0.12272,53,-0.9706,34,-1.6330
ENSG00000171208,NETO2,45,0.58773,21,-0.6210,13,-1.4224,27,-0.2446,133,2.68787,19,-0.8886,14,-1.2064,11,-1.5591
ENSG00000129636,ITFG1,545,1.30948,331,0.44517,283,0.20992,319,0.38517,173,-0.5922,198,-0.4198,117,-1.1858,73,-1.8956
ENSG00000102893,PHKB,34,-0.1126,36,-0.0222,33,-0.1794,44,0.28864,29,-0.3457,31,-0.2905,44,0.29277,51,0.52603
ENSG00000102910,LONP2,81,0.30206,70,0.07816,78,0.28317,57,-0.2595,79,0.26903,68,0.02230,45,-0.6108,45,-0.6077
ENSG00000196470,SIAH1,18,-0.3736,37,0.82563,21,-0.1187,23,0.01086,19,-0.2631,18,-0.4130,19,-0.2511,32,0.55631
ENSG00000102921,N4BP1,27,0.21393,35,0.63503,15,-0.7703,22,-0.0861,43,0.97922,15,-0.7098,13,-0.9044,35,0.64231
ENSG00000205423,CNEP1R1,8,-1.1780,39,1.27226,22,0.37678,4,-2.0528,19,0.09300,23,0.39023,6,-1.6970,15,-0.2660
ENSG00000121274,TENT4B,8,-1.4969,26,0.33651,23,0.10320,30,0.56469,23,0.09185,20,-0.1194,22,0.05659,19,-0.1731
ENSG00000166164,BRD7,72,0.72167,36,-0.3812,29,-0.7571,32,-0.5592,73,0.76339,33,-0.5730,60,0.41577,63,0.50155
ENSG00000083799,CYLD,34,-0.4680,43,-0.0986,53,0.27368,66,0.60161,58,0.37927,41,-0.2032,33,-0.5304,36,-0.3702
ENSG00000103449,SALL1,1,-3.7054,1,-3.9469,8,-1.4716,14,-0.5432,26,0.44990,7,-1.6889,49,1.57670,75,2.45265
ENSG00000177200,CHD9,63,0.97216,38,0.12733,28,-0.3714,23,-0.6537,36,0.02957,30,-0.2763,27,-0.4171,47,0.49150
ENSG00000103479,RBL2,3,-2.6893,24,0.07032,13,-0.9525,38,0.83541,5,-2.2576,30,0.49557,15,-0.6293,57,1.57257
ENSG00000166971,AKTIP,68,-0.3985,103,0.26242,84,-0.0763,128,0.60922,69,-0.3707,98,0.19236,86,-0.0313,60,-0.5912
ENSG00000103494,RPGRIP1L,18,-0.1762,13,-0.6922,27,0.57880,28,0.53013,28,0.52701,20,-0.0440,13,-0.7060,8,-1.4512
ENSG00000140718,FTO,113,0.43615,85,-0.0284,108,0.40648,89,0.04067,93,0.11551,74,-0.2774,50,-0.8630,72,-0.2841
ENSG00000087258,GNAO1,425,-0.0611,466,0.08740,516,0.28615,536,0.31488,602,0.50559,413,-0.1181,285,-0.6862,243,-0.9315
ENSG00000159461,AMFR,203,1.27913,96,0.01738,71,-0.5138,70,-0.4903,97,0.02291,93,-0.0539,68,-0.5202,92,-0.0520
ENSG00000167005,NUDT21,91,-0.1581,175,0.90938,92,-0.1652,139,0.51956,105,0.05476,107,0.10980,49,-1.1024,52,-1.0196
ENSG00000087263,OGFOD1,69,1.29195,35,0.14148,30,-0.0918,24,-0.4328,48,0.65877,19,-0.8623,20,-0.7335,25,-0.3908
ENSG00000125124,BBS2,39,-0.3540,72,0.63051,35,-0.5661,43,-0.2037,61,0.36071,50,0.05777,60,0.33368,42,-0.2283
ENSG00000087250,MT3,2845,-0.6299,2148,-1.0604,2641,-0.8154,4495,0.09122,4491,0.08994,5014,0.30628,9316,1.33835,3864,-0.1506
ENSG00000125148,MT2A,494,-0.2473,205,-1.5903,250,-1.3965,536,-0.1187,442,-0.4240,476,-0.3402,1475,1.62541,1171,1.19316
ENSG00000169715,MT1E,247,-0.6255,177,-1.1382,185,-1.1573,426,0.23291,197,-0.9776,397,0.13669,1046,1.83360,427,0.23715
ENSG00000205364,MT1M,66,-1.6018,36,-2.4706,98,-1.0931,201,0.11702,185,-0.0196,228,0.36035,512,1.75474,221,0.27011
ENSG00000198417,MT1F,31,-2.0077,47,-1.3986,84,-0.5862,94,-0.3548,100,-0.2677,151,0.46139,286,1.51902,151,0.40031
ENSG00000125144,MT1G,71,-1.2456,55,-1.6150,77,-1.2060,77,-1.1261,167,0.08334,115,-0.5524,618,2.51783,213,0.48006
ENSG00000187193,MT1X,47,-1.2577,24,-2.2265,64,-0.8580,96,-0.1506,111,0.07380,117,0.18464,284,1.71922,134,0.38095
ENSG00000102900,NUP93,9,-1.3502,24,0.11988,36,0.88607,15,-0.6394,16,-0.5014,34,0.75275,15,-0.6592,7,-1.7028
ENSG00000051108,HERPUD1,144,0.72251,93,-0.0031,97,0.08439,45,-1.1095,71,-0.4237,72,-0.4471,58,-0.7383,179,1.10477
ENSG00000140848,CPNE2,16,-1.0266,4,-2.9477,14,-1.3219,62,1.15454,43,0.52446,7,-2.3001,58,1.03457,85,1.75948
ENSG00000172775,FAM192A,114,0.33299,79,-0.2439,80,-0.2514,100,0.12379,119,0.41125,85,-0.1472,92,-0.0038,90,-0.0451
ENSG00000102931,ARL2BP,122,0.44264,93,-7.1641,103,0.18485,115,0.34917,122,0.43978,82,-0.2211,58,-0.7385,49,-0.9743
ENSG00000102934,PLLP,31,-1.5261,35,-1.3537,30,-1.7269,60,-0.5594,25,-1.8785,30,-1.6882,95,0.18215,486,3.56238
ENSG00000006210,CX3CL1,246,0.49749,168,-0.1181,179,-0.0286,438,1.51574,195,0.11781,94,-1.1071,105,-0.8575,116,-0.6949
ENSG00000005194,CIAPIN1,63,0.21172,65,0.26745,71,0.48032,35,-0.6835,81,0.63707,52,-0.0829,21,-1.4495,37,-0.6214
ENSG00000088682,COQ9,29,-0.2965,37,0.08099,36,0.02620,38,0.11949,39,0.14941,39,0.16416,40,0.20784,21,-0.8262
ENSG00000102978,POLR2C,59,0.02217,88,0.68135,68,0.28046,45,-0.3916,76,0.42777,33,-0.9598,32,-0.9171,80,0.51329
ENSG00000125170,DOK4,14,-0.3073,7,-1.2754,11,-0.6865,33,1.10139,35,1.18249,19,0.23636,13,-0.4309,7,-1.3518
ENSG00000205336,ADGRG1,70,-0.7540,82,-0.5106,59,-1.1160,111,-0.0457,140,0.33197,147,0.47127,206,0.98188,120,0.08177
ENSG00000140854,KATNB1,39,-0.3586,70,0.59112,75,0.82686,35,-0.5124,73,0.67153,40,-0.3134,20,-1.3207,18,-1.5335
ENSG00000140859,KIFC3,72,1.13834,25,-0.5939,34,-0.1357,38,0.06756,39,0.11619,36,-0.0188,20,-0.9380,31,-0.2577
ENSG00000103005,USB1,42,0.65607,31,0.14627,24,-0.2358,36,0.40474,32,0.20007,20,-0.5320,36,0.39309,14,-1.0715
ENSG00000070761,CFAP20,94,0.81768,76,0.46070,64,0.20648,79,0.52508,25,-1.2883,39,-0.6528,45,-0.3744,47,-0.3107
ENSG00000070770,CSNK2A2,70,0.86137,38,-0.1672,50,0.33446,49,0.26238,33,-0.3681,36,-0.2758,33,-0.3752,23,-0.9215
ENSG00000103034,NDRG4,575,-0.5780,1143,0.52362,1178,0.66493,910,0.14795,809,-0.0406,907,0.16165,451,-0.9502,241,-1.8891
ENSG00000125107,CNOT1,56,0.24133,68,0.54946,55,0.23340,42,-0.2078,35,-0.5037,44,-0.1821,46,-0.0841,39,-0.3335
ENSG00000103042,SLC38A7,41,0.93873,24,0.08212,27,0.28554,15,-0.6716,43,1.01997,13,-0.9703,15,-0.6116,13,-0.9167
ENSG00000125166,GOT2,176,0.44098,219,0.80821,152,0.22928,117,-0.2195,144,0.11256,127,-0.1058,56,-1.3439,73,-0.9438
ENSG00000150394,CDH8,58,-0.9997,403,2.34104,150,0.55520,16,-2.9087,55,-1.0835,123,0.18368,27,-2.1478,9,-3.6948
ENSG00000140937,CDH11,7,-1.7243,1,-3.8255,7,-1.9762,96,2.61257,24,0.02786,14,-0.8389,24,0.03950,40,0.86675
ENSG00000166548,TK2,46,-0.2440,55,0.03126,51,-0.0887,45,-0.2809,60,0.19420,73,0.58973,36,-0.6244,45,-0.2631
ENSG00000217555,CKLF,35,0.50198,34,0.46851,20,-0.4489,21,-0.2975,24,-0.1301,15,-0.8389,24,-0.1139,48,1.03244
ENSG00000183723,CMTM4,88,-0.3154,169,0.73934,94,-0.2486,120,0.16919,109,0.01606,131,0.36319,69,-0.6897,73,-0.6094
ENSG00000135720,DYNC1LI2,179,0.38063,135,-0.0738,128,-0.1778,127,-0.1645,97,-0.5842,91,-0.7582,163,0.22511,275,1.11730
ENSG00000159593,NAE1,70,0.58438,76,0.73985,61,0.40804,54,0.17814,53,0.12710,39,-0.3671,19,-1.4380,14,-1.8476
ENSG00000166595,CIAO2B,142,-0.2474,176,0.09028,190,0.24429,96,-0.8533,190,0.21093,171,0.04500,146,-0.2103,192,0.23465
ENSG00000172831,CES2,8,-1.9349,18,-0.7185,26,-0.2114,23,-0.3365,37,0.40306,34,0.30286,42,0.58902,41,0.58721
ENSG00000172824,CES4A,48,0.71130,26,-0.3051,28,-0.1926,72,1.40201,38,0.29562,21,-0.6876,13,-1.2808,18,-0.8255
ENSG00000067955,CBFB,7,-1.3560,13,-0.5744,11,-0.9094,38,1.17388,10,-0.9898,11,-0.8252,25,0.44894,50,1.68130
ENSG00000125149,C16orf70,34,-0.4056,75,0.89826,55,0.44080,64,0.62977,46,0.08059,27,-0.8014,32,-0.5057,21,-1.1455
ENSG00000102871,TRADD,6,-1.8954,57,1.51621,18,-0.4559,15,-0.7016,12,-0.9946,32,0.60504,16,-0.5672,27,0.20662
ENSG00000140939,NOL3,11,-1.2993,44,0.80166,38,0.65170,8,-1.8304,11,-1.3088,22,-0.3410,40,0.65068,34,0.37529
ENSG00000196123,KIAA0895L,48,0.21030,49,0.24102,36,-0.2917,68,0.78937,48,0.21708,37,-0.2503,32,-0.4157,31,-0.4673
ENSG00000205250,E2F4,16,-1.2871,43,0.23810,41,0.22404,26,-0.5339,51,0.52580,31,-0.2810,30,-0.3294,56,0.70691
ENSG00000168701,TMEM208,66,-0.2484,100,0.41955,70,-0.1712,78,0.01960,83,0.10742,73,-0.1153,80,0.05308,81,0.06917
ENSG00000159713,TPPP3,33,-0.3669,17,-1.3773,3,-3.7021,43,0.06294,3,-3.7023,9,-2.3994,84,1.18659,209,3.17719
ENSG00000159720,ATP6V0D1,528,0.64547,371,0.06334,516,0.70553,311,-0.2164,364,0.03604,271,-0.4764,271,-0.4331,144,-1.4006
ENSG00000039523,RIPOR1,68,-0.0662,104,0.64307,73,0.07409,116,0.82785,51,-0.4912,62,-0.2345,45,-0.6899,49,-0.5579
ENSG00000102974,CTCF,43,0.93619,21,-0.2588,21,-0.2969,31,0.38117,5,-2.1912,22,-0.1784,18,-0.4424,41,0.81920
ENSG00000159753,CARMIL2,64,0.12423,60,0.04071,68,0.26348,84,0.58532,63,0.11715,58,-0.0354,40,-0.6061,26,-1.2706
ENSG00000102977,ACD,4,-2.5267,42,1.00346,16,-0.6087,33,0.58569,26,0.23243,19,-0.3194,28,0.35114,25,0.13333
ENSG00000102981,PARD6A,54,-0.0076,82,0.66503,52,-0.0706,32,-0.8147,72,0.44793,67,0.39040,46,-0.2776,20,-1.5486
ENSG00000141098,GFOD2,59,1.01471,40,0.33654,31,-0.0780,21,-0.6338,20,-0.7158,39,0.35222,22,-0.5712,19,-0.7881
ENSG00000102901,CENPT,88,1.31494,58,0.57478,41,0.02944,34,-0.2510,35,-0.2149,29,-0.5850,18,-1.2029,31,-0.4236
ENSG00000168286,THAP11,17,-0.9909,29,-0.1444,31,-0.0600,29,-0.1439,36,0.19002,41,0.45048,31,-0.0567,34,0.11300
ENSG00000102898,NUTF2,148,0.48522,86,-0.3791,117,0.12358,110,0.00874,159,0.60470,86,-0.4307,93,-0.2577,94,-0.2387
ENSG00000038358,EDC4,78,0.34103,89,0.55882,60,-0.0742,88,0.53577,82,0.42140,38,-0.8619,43,-0.5842,54,-0.2416
ENSG00000205220,PSMB10,164,0.06142,55,-1.6043,187,0.30842,104,-0.6466,144,-0.1500,173,0.16185,240,0.68847,153,-0.0531
ENSG00000103066,PLA2G15,27,-0.2811,95,1.89954,21,-0.6812,41,0.40264,15,-1.1174,26,-0.3479,25,-0.3947,22,-0.5755
ENSG00000132600,PRMT7,19,-0.8460,33,0.04195,19,-0.9205,112,2.24021,33,0.04893,19,-0.9242,19,-0.8051,32,-0.0170
ENSG00000103056,SMPD3,30,0.19428,14,-0.9923,36,0.55684,56,1.24332,13,-1.1001,26,-0.0263,22,-0.3113,7,-1.9149
ENSG00000184939,ZFP90,35,0.17859,41,0.45746,40,0.46373,32,0.05448,22,-0.5278,27,-0.2121,18,-0.8646,28,-0.1764
ENSG00000141076,UTP4,8,-1.4547,16,-0.3425,29,0.64356,25,0.31818,16,-0.3583,22,0.17851,26,0.42429,9,-1.1432
ENSG00000132612,VPS4A,136,0.06548,139,0.09295,153,0.29185,137,0.06731,154,0.26468,122,-0.1311,99,-0.4384,94,-0.5206
ENSG00000132604,TERF2,49,-0.0269,48,-0.0718,61,0.37525,41,-0.3138,72,0.58375,46,-0.1415,46,-0.1238,29,-0.8231
ENSG00000103018,CYB5B,86,0.62011,53,-0.1584,70,0.32547,49,-0.2825,48,-0.3221,49,-0.3082,54,-0.1338,58,-0.0034
ENSG00000181019,NQO1,20,0.02947,14,-0.4962,9,-1.3039,44,1.33556,15,-0.4081,16,-0.4261,30,0.67695,26,0.41709
ENSG00000198373,WWP2,17,-0.6039,16,-0.7354,28,0.16777,30,0.25849,27,0.12790,17,-0.6814,24,-0.0533,49,1.10488
ENSG00000090857,PDPR,15,-0.4716,19,-0.0575,8,-1.4674,27,0.46270,15,-0.4623,34,1.01027,18,-0.2218,24,0.25566
ENSG00000223496,EXOSC6,126,0.75145,80,0.00018,67,-0.3084,102,0.39422,81,0.02774,92,0.25386,46,-0.8600,46,-0.8529
ENSG00000090861,AARS,158,0.15223,228,0.76047,163,0.23195,146,0.02561,136,-0.0831,116,-0.3698,95,-0.6491,115,-0.3554
ENSG00000168872,DDX19A,21,-0.5893,33,0.12519,34,0.23422,31,0.03144,32,0.09768,34,0.22830,23,-0.4303,26,-0.2589
ENSG00000157350,ST3GAL2,5,-2.2147,34,0.59039,24,0.03173,20,-0.2281,44,1.03216,21,-0.2000,19,-0.3367,23,-0.0264
ENSG00000103051,COG4,28,-0.4502,40,0.08825,40,0.10433,43,0.21376,19,-1.0140,45,0.31213,39,0.04437,38,0.02172
ENSG00000189091,SF3B3,82,0.94329,49,0.06380,46,-0.0202,42,-0.1479,57,0.31112,31,-0.6767,43,-0.1165,38,-0.3218
ENSG00000157368,IL34,63,0.54282,24,-0.9878,66,0.71245,38,-0.2796,74,0.80029,40,-0.2382,22,-1.0849,21,-1.1915
ENSG00000132613,MTSS2,26,-0.8755,34,-0.4605,33,-0.5572,44,-0.0386,67,0.63502,40,-0.2219,69,0.68090,69,0.67270
ENSG00000103043,VAC14,52,0.46223,43,0.12042,36,-0.1564,51,0.42023,45,0.22701,29,-0.5008,42,0.11433,29,-0.4703
ENSG00000172137,CALB2,1,-6.1137,0,-8.7803,41,-0.8530,25,-1.5248,356,3.28955,32,-1.2449,96,0.56275,56,-0.3096
ENSG00000040199,PHLPP2,36,0.11187,51,0.70601,40,0.33669,36,0.14519,43,0.43107,26,-0.4237,20,-0.7425,13,-1.4029
ENSG00000166747,AP1G1,31,-0.5835,53,0.24168,52,0.25833,35,-0.3962,35,-0.3907,58,0.45563,30,-0.6566,49,0.11680
ENSG00000182149,IST1,58,-0.3491,97,0.46209,63,-0.2517,79,0.12876,72,-0.0183,72,-0.0275,68,-0.1163,85,0.24520
ENSG00000102984,ZNF821,8,-1.0243,23,0.57525,22,0.61041,9,-0.9036,25,0.69895,12,-0.4804,14,-0.1674,13,-0.3719
ENSG00000140829,DHX38,23,-0.0449,33,0.51816,29,0.38692,22,-0.1581,37,0.69634,13,-0.9816,21,-0.1961,18,-0.4503
ENSG00000103035,PSMD7,219,0.95182,86,-0.5762,142,0.24901,123,-0.0077,91,-0.4811,132,0.12118,78,-0.7106,92,-0.4736
ENSG00000090863,GLG1,108,-0.3003,221,0.86456,112,-0.2819,141,0.12117,108,-0.3079,150,0.24955,102,-0.3960,106,-0.3290
ENSG00000103089,FA2H,0,-5.4957,15,-1.1111,3,-3.2495,25,-0.3357,2,-3.8487,3,-3.6059,35,0.22607,217,4.38758
ENSG00000103091,WDR59,13,-0.7908,50,1.35954,11,-1.1952,28,0.34822,21,-0.1093,23,0.03808,26,0.25750,18,-0.3427
ENSG00000186187,ZNRF1,46,-0.4183,109,1.00126,73,0.36662,53,-0.1754,41,-0.5786,73,0.37204,32,-0.9623,24,-1.4035
ENSG00000166816,LDHD,15,-0.4375,32,0.78488,27,0.56917,26,0.42053,8,-1.3735,19,-0.1097,11,-0.9393,16,-0.3638
ENSG00000184517,ZFP1,23,0.16092,15,-0.4781,25,0.33943,23,0.16803,20,-0.0768,25,0.33933,13,-0.7184,13,-0.6648
ENSG00000050820,BCAR1,146,0.91287,121,0.59093,80,-0.0949,74,-0.1939,77,-0.1310,72,-0.2775,47,-0.9009,72,-0.2368
ENSG00000153774,CFDP1,116,0.51430,137,0.79073,65,-0.4586,104,0.33857,59,-0.5694,74,-0.2332,56,-0.6341,96,0.19523
ENSG00000034713,GABARAPL2,531,0.35280,560,0.44183,505,0.31167,280,-0.6603,429,0.00856,379,-0.2090,368,-0.2357,331,-0.4026
ENSG00000065427,KARS,111,1.17377,46,-0.2765,49,-0.2265,49,-0.1804,65,0.26893,49,-0.2314,45,-0.3111,41,-0.4674
ENSG00000166848,TERF2IP,352,0.09260,345,0.06178,361,0.14941,407,0.32976,468,0.55932,301,-0.1732,212,-0.7001,214,-0.6921
ENSG00000152910,CNTNAP4,2,-4.6599,6,-3.0578,14,-1.8730,75,0.83000,79,0.91053,30,-0.6985,56,0.35156,148,2.10358
ENSG00000103111,MON1B,18,-1.0192,38,0.14526,23,-0.6922,59,0.83816,37,0.08297,25,-0.5895,25,-0.5496,78,1.34871
ENSG00000171724,VAT1L,68,0.87701,47,0.26332,11,-2.1052,94,1.43540,43,0.12236,41,0.04163,29,-0.4841,16,-1.3879
ENSG00000178573,MAF,19,-1.3008,18,-1.4246,37,-0.3548,17,-1.4497,60,0.44071,60,0.50003,64,0.55787,83,0.99850
ENSG00000166446,CDYL2,52,0.85139,22,-0.5506,37,0.32831,39,0.36006,37,0.27248,27,-0.2203,17,-0.9641,15,-1.0809
ENSG00000103121,CMC2,86,0.24762,52,-0.5549,71,-0.0755,80,0.12121,93,0.36390,76,0.05172,62,-0.2678,73,-0.0293
ENSG00000166454,ATMIN,83,0.30506,71,0.05157,73,0.10463,72,0.06307,86,0.35008,70,0.03230,46,-0.6197,45,-0.6747
ENSG00000140905,GCSH,66,-0.8701,87,-0.4531,86,-0.5105,125,0.12862,59,-1.0308,118,0.04184,198,0.89246,211,1.00925
ENSG00000153815,CMIP,176,0.85923,93,-0.1846,86,-0.3399,142,0.48976,140,0.47378,110,0.07850,47,-1.2319,58,-0.9165
ENSG00000197943,PLCG2,24,-0.9070,40,-0.0965,26,-0.8204,39,-0.1463,32,-0.4696,38,-0.2226,68,0.76261,97,1.38855
ENSG00000135698,MPHOSPH6,51,0.27116,32,-0.4742,54,0.41454,58,0.48687,67,0.73524,32,-0.5175,36,-0.2629,14,-1.6796
ENSG00000140945,CDH13,55,-0.5944,84,0.05694,89,0.16276,57,-0.5516,98,0.30047,142,1.11025,29,-1.5868,26,-1.7416
ENSG00000230989,HSBP1,249,-0.0738,213,-0.3207,251,-0.0655,267,0.03959,272,0.06504,249,-0.0806,283,0.13340,322,0.34297
ENSG00000103154,NECAB2,183,0.69507,6,-4.3560,152,0.43841,0,-7.2171,460,2.48193,60,-1.1535,91,-0.4397,34,-1.9152
ENSG00000140943,MBTPS1,52,-0.1204,64,0.22264,60,0.12547,68,0.31824,88,0.75521,47,-0.2850,35,-0.7213,36,-0.6711
ENSG00000103160,HSDL1,37,-0.8575,76,0.24883,93,0.67399,71,0.14289,83,0.39529,57,-0.2256,49,-0.4354,33,-1.0299
ENSG00000103168,TAF1C,13,-0.5526,26,0.58543,18,-0.0674,35,1.07862,10,-0.9669,11,-0.8576,16,-0.2437,26,0.58885
ENSG00000103175,WFDC1,4,-2.4401,2,-3.2067,8,-1.7902,40,0.83849,75,1.98354,29,0.32233,11,-1.1842,35,0.60833
ENSG00000103187,COTL1,14,-1.6387,27,-0.6820,45,0.08672,42,-0.0227,40,-0.0840,34,-0.3985,85,1.15670,60,0.54574
ENSG00000135686,KLHL36,28,0.15414,27,0.12617,10,-1.5390,44,0.91469,42,0.82530,22,-0.2413,18,-0.5291,30,0.27981
ENSG00000103194,USP10,42,-0.3240,47,-0.1476,79,0.78297,41,-0.3722,60,0.23705,55,0.09412,21,-1.3547,41,-0.3651
ENSG00000153786,ZDHHC7,30,-0.2031,47,0.49202,35,0.02151,24,-0.5390,39,0.20105,38,0.15021,35,0.03128,24,-0.5401
ENSG00000135709,KIAA0513,175,-0.0010,207,0.26846,171,-0.0406,251,0.59304,240,0.51532,163,-0.1233,127,-0.5016,81,-1.1893
ENSG00000131149,GSE1,8,-1.6536,5,-2.2185,29,0.28711,52,1.25861,30,0.33881,25,0.05966,10,-1.2968,31,0.37091
ENSG00000131148,EMC8,26,-0.1903,32,0.17956,44,0.76914,19,-0.6132,20,-0.5491,33,0.23089,25,-0.2292,14,-1.1083
ENSG00000131143,COX4I1,1058,-0.3087,1519,0.26944,1258,-0.0387,991,-0.4121,1189,-0.1246,1567,0.36618,1362,0.09266,1088,-0.2649
ENSG00000103264,FBXO31,97,1.23882,45,-0.0537,41,-0.2293,46,-0.0053,80,0.88148,34,-0.5193,39,-0.2635,7,-2.6864
ENSG00000140941,MAP1LC3B,297,0.17929,297,0.17905,352,0.52920,207,-0.3916,250,-0.1000,287,0.14122,184,-0.5778,143,-0.9620
ENSG00000140948,ZCCHC14,27,0.09339,22,-0.2227,13,-1.0556,50,1.15476,41,0.79855,16,-0.7383,27,0.12665,25,0.01490
ENSG00000154118,JPH3,168,0.29559,121,-0.2299,115,-0.3487,184,0.43983,147,0.07431,173,0.39249,153,0.13908,52,-1.5102
ENSG00000103257,SLC7A5,87,0.53419,38,-0.7659,52,-0.3332,57,-0.1546,76,0.32198,59,-0.1082,54,-0.2271,92,0.63107
ENSG00000179588,ZFPM1,23,-0.8584,48,0.26860,37,-0.1276,55,0.52172,38,-0.0709,41,0.03583,45,0.17177,36,-0.1765
ENSG00000051523,CYBA,13,-1.6765,18,-1.2692,14,-1.7407,11,-2.0078,25,-0.7656,31,-0.5051,65,0.74084,190,2.92784
ENSG00000167508,MVD,55,-0.2949,45,-0.6047,75,0.22854,100,0.67987,81,0.32826,58,-0.2440,67,0.03427,48,-0.5111
ENSG00000260630,SNAI3-AS1,17,-0.5840,20,-0.3334,34,0.59847,29,0.23547,22,-0.1752,25,0.04897,33,0.48248,7,-1.8334
ENSG00000198931,APRT,84,0.14621,80,0.07851,79,0.06800,54,-0.5345,65,-0.2562,65,-0.2918,84,0.15965,108,0.56890
ENSG00000141012,GALNS,14,-0.8551,31,0.37812,36,0.74776,13,-0.9073,24,-0.0470,31,0.42805,16,-0.6444,12,-1.1028
ENSG00000167515,TRAPPC2L,127,0.03586,122,-0.0249,125,0.01928,109,-0.2079,196,0.75735,105,-0.2865,104,-0.2807,121,-0.0427
ENSG00000176715,ACSF3,6,-1.7518,27,0.38350,36,1.05273,19,-0.1242,16,-0.4577,15,-0.5266,19,-0.1460,20,-0.1078
ENSG00000167522,ANKRD11,99,-0.1106,69,-0.6674,108,0.02291,111,0.06050,155,0.61298,131,0.38380,58,-0.9369,95,-0.1883
ENSG00000197912,SPG7,81,-0.3206,114,0.23076,94,-0.1004,105,0.09405,135,0.50109,99,-0.0053,102,0.04210,69,-0.5644
ENSG00000167526,RPL13,973,-0.6145,1153,-0.3511,954,-0.7082,1495,0.06199,930,-0.6851,1214,-0.3003,2270,0.75372,3229,1.38063
ENSG00000178773,CPNE7,81,0.04585,107,0.49813,135,1.06261,28,-1.5817,49,-0.7307,90,0.23813,56,-0.5161,15,-2.4406
ENSG00000131165,CHMP1A,80,-0.1784,80,-0.1966,104,0.26794,131,0.61495,120,0.46105,82,-0.1756,61,-0.6050,57,-0.7139
ENSG00000185324,CDK10,66,0.66233,50,0.20424,40,-0.1488,49,0.18135,53,0.29450,29,-0.7307,45,0.02499,39,-0.1921
ENSG00000158792,SPATA2L,31,0.35255,48,1.06548,37,0.73585,26,0.08184,8,-1.6932,20,-0.3544,19,-0.4051,3,-2.9981
ENSG00000075399,VPS9D1,54,0.45005,81,1.14152,36,-0.2148,18,-1.2803,31,-0.4119,41,0.02656,48,0.25768,21,-0.9875
ENSG00000204991,SPIRE2,14,-0.6951,29,0.46053,21,-0.0795,27,0.37503,8,-1.5095,39,1.16234,15,-0.5844,4,-2.4043
