Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000103657,HERC1,116,-0.3114,171,0.72996,108,-0.3859,72,-1.0190
ENSG00000166797,CIAO2A,19,-0.1654,22,0.18186,25,0.29717,15,-0.5288
ENSG00000028528,SNX1,35,0.00490,30,-0.4692,51,0.60331,43,0.32342
ENSG00000166794,PPIB,97,-0.6478,138,0.00180,254,1.06069,105,-0.4498
ENSG00000169118,CSNK1G1,14,-0.3570,16,-0.0994,30,0.96579,12,-0.4857
ENSG00000180357,ZNF609,14,0.04570,15,0.31241,6,-1.2270,14,0.09736
ENSG00000180304,OAZ2,169,0.19135,153,-0.0165,146,-0.0801,133,-0.2364
ENSG00000241839,PLEKHO2,7,-1.9692,11,-1.6284,97,2.85327,32,0.51159
ENSG00000166839,ANKDD1A,12,-1.1695,25,0.24483,49,1.34040,11,-1.0881
ENSG00000090487,SPG21,34,-0.4057,45,0.16271,42,0.00582,49,0.25161
ENSG00000103707,MTFMT,16,0.02662,13,-0.4358,26,0.86773,14,-0.1408
ENSG00000246922,UBAP1L,13,-0.0839,17,0.75692,7,-0.9932,7,-1.0259
ENSG00000090470,PDCD7,26,0.24776,25,0.20873,14,-0.8274,20,-0.2714
ENSG00000166855,CLPX,33,0.12867,32,0.14711,17,-0.8957,33,0.14151
ENSG00000074603,DPP8,48,-0.4080,66,0.33540,51,-0.2478,64,0.11485
ENSG00000074696,HACD3,122,-0.2270,141,0.06734,179,0.44142,115,-0.2966
ENSG00000138614,INTS14,12,-0.2043,12,-0.3725,26,1.08505,12,-0.2501
ENSG00000174485,DENND4A,34,0.61542,23,-0.2251,19,-0.4250,21,-0.2885
ENSG00000103769,RAB11A,168,-0.1215,218,0.65044,101,-0.9102,120,-0.6400
ENSG00000166938,DIS3L,31,-0.1410,33,-0.0241,42,0.39164,30,-0.1476
ENSG00000169032,MAP2K1,267,-0.2276,368,0.64243,231,-0.4332,176,-0.8548
ENSG00000174446,SNAPC5,68,0.04542,75,0.40117,44,-0.6579,49,-0.4964
ENSG00000174444,RPL4,1022,0.20070,800,-0.3847,973,0.08783,1162,0.38786
ENSG00000166949,SMAD3,37,-0.1639,48,0.50125,36,-0.1855,24,-0.8572
ENSG00000103591,AAGAB,36,-0.3394,51,0.55543,37,-0.2187,30,-0.5828
ENSG00000189227,C15orf61,99,0.08650,98,0.12032,82,-0.2259,82,-0.2252
ENSG00000137764,MAP2K5,22,-1.0168,50,0.69705,50,0.38080,26,-0.6539
ENSG00000033800,PIAS1,52,0.25682,45,-0.0272,45,-0.0287,35,-0.4103
ENSG00000128973,CLN6,11,-0.6840,17,-0.0361,31,1.01950,15,-0.2109
ENSG00000169018,FEM1B,119,-0.0122,148,0.68538,49,-1.3964,80,-0.6483
ENSG00000103647,CORO2B,99,-0.0639,119,0.44659,63,-0.7889,86,-0.2830
ENSG00000140350,ANP32A,83,-0.0972,89,0.06197,81,-0.1274,95,0.14032
ENSG00000138604,GLCE,22,-0.6098,37,0.58851,34,0.15757,20,-0.6640
ENSG00000137818,RPLP1,2411,0.51904,1266,-0.9607,2142,0.23062,2891,0.75062
ENSG00000140332,TLE3,20,-0.0889,19,-0.3457,27,0.37135,28,0.46842
ENSG00000166173,LARP6,78,-0.4507,106,0.19869,116,0.25771,98,-0.0175
ENSG00000137821,LRRC49,24,0.06242,27,0.46137,19,-0.2644,10,-1.2616
ENSG00000066933,MYO9A,37,-0.1957,47,0.37615,40,-0.0585,29,-0.5460
ENSG00000067225,PKM,619,-0.6088,987,0.41586,1014,0.26877,706,-0.3272
ENSG00000137817,PARP6,59,-0.0611,59,-0.0876,75,0.33048,59,-0.0566
ENSG00000140488,CELF6,28,-0.1410,38,0.76067,10,-1.6382,23,-0.4420
ENSG00000213614,HEXA,28,-0.6641,45,0.33083,47,0.26137,39,-0.0275
ENSG00000166233,ARIH1,46,-0.2628,62,0.44888,28,-1.0267,60,0.18728
ENSG00000140463,BBS4,19,0.16456,19,0.24806,14,-0.3326,11,-0.6537
ENSG00000159322,ADPGK,18,-0.2561,29,1.08613,5,-2.1912,12,-0.8879
ENSG00000067141,NEO1,23,-0.5540,32,0.00926,42,0.47463,38,0.27906
ENSG00000156642,NPTN,418,-0.3128,649,0.93409,297,-0.8129,224,-1.2467
ENSG00000205363,INSYN1,13,-0.4765,19,0.34185,13,-0.4111,20,0.31345
ENSG00000067221,STOML1,105,-0.2703,147,0.62578,88,-0.5094,83,-0.6117
ENSG00000140464,PML,13,0.09937,14,0.28125,7,-0.8725,11,-0.1239
ENSG00000167178,ISLR2,20,-0.0621,26,0.74730,8,-1.4016,13,-0.7159
ENSG00000129009,ISLR,6,-2.3537,18,-0.9690,117,2.95477,16,-0.8143
ENSG00000138623,SEMA7A,26,-0.1864,37,0.78506,12,-1.3729,21,-0.5591
ENSG00000138629,UBL7,90,-0.0483,103,0.31326,81,-0.2183,69,-0.4819
ENSG00000179335,CLK3,8,-1.5915,22,0.15578,36,0.89263,28,0.45559
ENSG00000179151,EDC3,18,-0.1221,22,0.44858,10,-0.9722,18,-0.0595
ENSG00000103653,CSK,37,0.12138,29,-0.4191,54,0.76342,30,-0.1964
ENSG00000213578,CPLX3,11,-0.9454,10,-1.3068,11,-0.7966,73,2.74155
ENSG00000140474,ULK3,44,-0.3997,57,0.15931,68,0.38503,49,-0.1581
ENSG00000140497,SCAMP2,11,-1.3493,17,-0.8726,71,2.03308,31,0.43774
ENSG00000178802,MPI,51,-0.2728,67,0.40768,56,-0.0588,43,-0.4787
ENSG00000178761,FAM219B,57,-0.2675,75,0.43801,54,-0.3175,55,-0.2846
ENSG00000178741,COX5A,440,0.36654,362,-0.0254,275,-0.4596,321,-0.2129
ENSG00000198794,SCAMP5,282,-0.3412,398,0.51223,308,-0.1548,244,-0.5283
ENSG00000140365,COMMD4,53,-0.0808,57,0.10466,47,-0.2479,60,0.12578
ENSG00000140398,NEIL1,11,-1.2058,24,0.26511,45,1.21209,14,-0.7307
ENSG00000140400,MAN2C1,39,-0.4728,55,0.19858,59,0.25344,52,0.01917
ENSG00000169375,SIN3A,19,-0.3789,32,1.01221,5,-2.2640,19,-0.3861
ENSG00000169410,PTPN9,33,0.01931,35,0.26039,35,0.14202,17,-1.0082
ENSG00000169371,SNUPN,26,-0.1973,32,0.25251,26,-0.2058,28,-0.0547
ENSG00000177971,IMP3,102,0.19192,89,-0.0938,96,0.06843,81,-0.2059
ENSG00000140367,UBE2Q2,32,0.36337,24,-0.2692,22,-0.2934,30,0.21233
ENSG00000167196,FBXO22,19,0.05034,19,0.03418,18,-0.0215,17,-0.1495
ENSG00000140374,ETFA,46,-0.0494,44,-0.1997,69,0.64125,41,-0.2279
ENSG00000140386,SCAPER,24,-0.0664,23,-0.2470,18,-0.5007,43,0.89183
ENSG00000117906,RCN2,178,0.10147,190,0.35456,120,-0.5563,117,-0.5859
ENSG00000140391,TSPAN3,371,-0.2175,440,0.16926,462,0.17400,363,-0.2222
ENSG00000173517,PEAK1,35,0.05929,35,0.14151,25,-0.4418,33,-0.0326
ENSG00000140382,HMG20A,39,-0.4064,61,0.70253,30,-0.7636,40,-0.3300
ENSG00000169783,LINGO1,320,-0.0292,393,0.61124,229,-0.5660,160,-1.1263
ENSG00000136425,CIB2,27,0.33318,21,-0.1841,19,-0.2729,23,0.06990
ENSG00000166411,IDH3A,127,0.07811,138,0.37784,87,-0.5477,83,-0.6101
ENSG00000103740,ACSBG1,54,-0.7002,49,-1.1268,224,1.93113,103,0.44714
ENSG00000140403,DNAJA4,196,0.03412,208,0.24434,168,-0.2209,145,-0.4595
ENSG00000140395,WDR61,72,0.40346,55,-0.1481,49,-0.2922,54,-0.1339
ENSG00000136381,IREB2,22,-0.3894,30,0.22529,31,0.18977,26,-0.0935
ENSG00000041357,PSMA4,94,-0.2325,130,0.65199,65,-0.7755,77,-0.5151
ENSG00000185787,MORF4L1,565,0.14853,564,0.22258,367,-0.5727,436,-0.2983
ENSG00000103811,CTSH,20,-2.0684,26,-2.0916,289,2.95549,116,0.90197
ENSG00000058335,RASGRF1,75,-0.0565,100,0.86870,29,-1.5013,39,-1.0848
ENSG00000166557,TMED3,43,-0.1170,49,0.20945,44,-0.0423,39,-0.2561
ENSG00000136371,MTHFS,18,-0.3610,22,-0.0214,21,-0.0485,31,0.58313
ENSG00000180953,AC015871.1,19,0.36057,13,-0.4510,21,0.46103,14,-0.1581
ENSG00000086666,ZFAND6,30,-0.8146,51,0.23901,67,0.60545,45,-0.0560
ENSG00000259417,CTXND1,25,-0.1376,15,-1.2715,44,0.85107,58,1.37008
ENSG00000172379,ARNT2,234,-0.1669,277,0.23716,256,0.00048,215,-0.2838
ENSG00000136379,ABHD17C,39,0.14673,34,-0.2108,45,0.33535,33,-0.1479
ENSG00000117899,MESD,28,-0.1594,33,0.17397,22,-0.5198,37,0.29838
ENSG00000140406,TLNRD1,28,0.00148,32,0.42628,17,-0.7532,22,-0.3893
ENSG00000182774,RPS17,364,0.04712,317,-0.3138,363,0.03407,484,0.52379
ENSG00000214575,CPEB1,42,0.09989,41,0.10130,41,0.07141,28,-0.5530
ENSG00000103723,AP3B2,64,-0.6009,115,0.84929,65,-0.5054,61,-0.6148
ENSG00000250988,SNHG21,9,-0.5925,14,0.22141,20,0.65387,10,-0.4088
ENSG00000156232,WHAMM,9,-0.5533,13,0.16199,10,-0.3495,19,0.67810
ENSG00000103942,HOMER2,17,-0.2655,21,0.25456,17,-0.2034,20,0.04597
ENSG00000169612,RAMAC,17,-0.3399,24,0.53188,16,-0.3741,16,-0.3447
ENSG00000169609,C15orf40,25,0.38514,21,0.05306,19,-0.1111,12,-0.9091
ENSG00000064726,BTBD1,46,-0.1694,54,0.23782,59,0.26705,33,-0.6478
ENSG00000136404,TM6SF1,10,-0.5240,18,0.97867,5,-1.5852,11,-0.3151
ENSG00000166503,HDGFL3,162,0.22701,156,0.24340,83,-0.8823,121,-0.2787
ENSG00000140600,SH3GL3,96,0.01398,108,0.39069,54,-0.9034,83,-0.2099
ENSG00000177082,WDR73,13,-0.1558,15,0.17802,10,-0.4261,16,0.22167
ENSG00000140612,SEC11A,19,-0.9800,32,-0.0789,43,0.46602,54,0.84588
ENSG00000166716,ZNF592,18,-0.4414,21,-0.2104,37,0.84159,24,0.13364
ENSG00000170776,AKAP13,27,0.35420,23,0.06926,19,-0.2691,15,-0.6539
ENSG00000140538,NTRK3,82,-0.5376,122,0.31642,134,0.32965,94,-0.2623
ENSG00000259494,MRPL46,32,0.28901,26,-0.1693,34,0.37324,18,-0.6438
ENSG00000181991,MRPS11,87,0.32368,73,-0.0518,79,0.09815,48,-0.6778
ENSG00000140545,MFGE8,24,-1.2254,24,-1.5567,195,2.82038,46,-0.0768
ENSG00000140526,ABHD2,84,-0.4142,111,0.16484,114,0.13604,114,0.13613
ENSG00000140521,POLG,37,0.27808,35,0.22421,20,-0.7763,25,-0.4214
ENSG00000166823,MESP1,135,0.36660,122,0.24156,67,-0.8175,74,-0.6647
ENSG00000157823,AP3S2,54,-0.0971,59,0.09518,68,0.29713,44,-0.4178
ENSG00000242498,ARPIN,14,-0.1043,14,-0.1389,15,0.08176,18,0.37211
ENSG00000259291,ZNF710-AS1,31,-0.0390,29,-0.2702,34,0.10325,44,0.50634
ENSG00000182054,IDH2,72,-0.1380,63,-0.5517,142,1.04612,83,0.11732
ENSG00000185033,SEMA4B,9,-1.4899,15,-0.7572,65,2.11977,23,0.17814
ENSG00000185043,CIB1,54,-0.2245,45,-0.7440,125,1.27410,71,0.27521
ENSG00000182768,NGRN,543,0.18671,531,0.21966,344,-0.5833,395,-0.3638
ENSG00000140577,CRTC3,7,-1.2305,15,0.09918,20,0.50798,22,0.71156
ENSG00000140564,FURIN,39,-0.1577,47,0.33912,46,0.13328,26,-0.7969
ENSG00000196547,MAN2A2,48,-0.4968,74,0.50133,60,-0.0835,52,-0.2979
ENSG00000184508,HDDC3,34,0.19874,30,-0.0603,43,0.53850,15,-1.1141
ENSG00000140553,UNC45A,19,-0.7416,28,-0.0917,60,1.28709,21,-0.5098
ENSG00000184056,VPS33B,22,-0.0957,26,0.41613,22,-0.0985,13,-0.8614
ENSG00000185518,SV2B,326,-0.0157,411,0.73033,187,-0.9013,150,-1.2389
ENSG00000176463,SLCO3A1,15,-0.4056,21,0.48594,6,-1.5830,25,0.52008
ENSG00000185442,FAM174B,21,-0.8296,40,0.53845,42,0.39071,24,-0.4943
ENSG00000272888,LINC01578,132,0.28378,104,-0.2532,92,-0.3517,141,0.35439
ENSG00000173575,CHD2,42,-0.2425,48,0.05714,51,0.11336,52,0.14524
ENSG00000182175,RGMA,7,-2.3311,23,-0.5210,60,1.29420,62,1.35583
ENSG00000185551,NR2F2,38,-0.4141,44,-0.2160,69,0.63745,59,0.36565
ENSG00000140443,IGF1R,24,-0.6828,40,0.49140,28,-0.3508,40,0.22382
ENSG00000182253,SYNM,51,-0.3591,65,0.12634,73,0.25750,63,0.01295
ENSG00000168904,LRRC28,24,0.31098,21,0.18378,20,-0.0249,8,-1.3655
ENSG00000068305,MEF2A,93,-0.0819,101,0.12841,103,0.10582,81,-0.2838
ENSG00000131871,SELENOS,18,-1.0860,38,0.40002,43,0.40795,37,0.14086
ENSG00000131876,SNRPA1,48,0.03064,51,0.18512,50,0.08106,31,-0.6643
ENSG00000184277,TM2D3,133,-0.1918,181,0.66823,109,-0.4835,79,-0.9779
ENSG00000185418,TARSL2,29,-0.0219,27,-0.2585,38,0.41799,32,0.15516
ENSG00000161980,POLR3K,54,0.61680,40,0.01804,23,-0.8774,27,-0.5939
ENSG00000161981,SNRNP25,128,0.46788,90,-0.3319,90,-0.1870,106,0.06771
ENSG00000103152,MPG,67,-0.0755,71,0.06953,83,0.28731,55,-0.3757
ENSG00000103148,NPRL3,36,0.06161,35,-0.0150,44,0.36975,25,-0.5538
ENSG00000188536,HBA2,0,-9.2464,8,-2.4279,33,0.27354,159,3.99892
ENSG00000206172,HBA1,1,-5.3099,15,-1.7521,51,0.73575,154,3.21738
ENSG00000086506,HBQ1,39,0.49221,31,0.08809,10,-1.6859,30,-0.0262
ENSG00000007392,LUC7L,37,-0.6678,65,0.56892,46,-0.2565,53,-0.0340
ENSG00000167930,FAM234A,20,-0.4233,22,-0.3647,44,0.94171,30,0.28742
ENSG00000076344,RGS11,28,-0.4427,39,0.23367,47,0.44740,29,-0.3687
ENSG00000242173,ARHGDIG,529,0.16339,564,0.45879,295,-0.8009,286,-0.8476
ENSG00000185615,PDIA2,17,-0.6030,28,0.47666,31,0.41696,15,-0.7557
ENSG00000103126,AXIN1,17,0.06120,16,-0.1131,18,0.07215,18,0.07737
ENSG00000086504,MRPL28,164,0.14681,161,0.16293,104,-0.6145,143,-0.1100
ENSG00000129925,TMEM8A,12,-0.5130,14,-0.2222,30,1.15047,13,-0.2339
ENSG00000103202,NME4,56,-0.2607,56,-0.3953,100,0.73944,82,0.39172
ENSG00000242612,DECR2,27,0.34203,21,-0.2645,28,0.30924,18,-0.3900
ENSG00000090565,RAB11FIP3,70,-0.0051,67,-0.1357,64,-0.1484,90,0.41507
ENSG00000103326,CAPN15,11,-0.7684,19,0.25826,25,0.66561,14,-0.2542
ENSG00000007541,PIGQ,48,-0.5519,76,0.54091,63,-0.0248,51,-0.3790
ENSG00000197562,RAB40C,55,-0.4890,92,0.84956,61,-0.2740,34,-1.1798
ENSG00000130731,METTL26,273,0.17460,245,-0.0564,267,0.11507,204,-0.3241
ENSG00000172366,MCRIP2,54,0.13274,48,-0.1466,45,-0.1602,58,0.24048
ENSG00000140983,RHOT2,40,-0.9440,72,0.14462,119,0.95173,61,-0.1972
ENSG00000103269,RHBDL1,68,0.32069,61,0.17791,50,-0.2256,30,-1.0062
ENSG00000103266,STUB1,248,-0.0398,268,0.15893,224,-0.2044,238,-0.1039
ENSG00000161999,JMJD8,39,0.05355,40,0.11098,35,-0.1187,33,-0.2464
ENSG00000127580,WDR24,13,-0.3042,18,0.34099,12,-0.4084,17,0.08307
ENSG00000127585,FBXL16,983,0.42068,683,-0.4122,757,-0.0824,915,0.23056
ENSG00000103260,METRN,343,-0.1966,231,-1.1957,693,1.04355,741,1.17043
ENSG00000103254,ANTKMT,177,0.25098,145,-0.1852,190,0.33952,118,-0.4454
ENSG00000103253,HAGHL,46,-0.4154,61,0.17376,73,0.41654,50,-0.2114
ENSG00000103245,CIAO3,25,-0.7337,40,0.22596,59,0.77527,29,-0.4033
ENSG00000007376,RPUSD1,22,-0.0218,25,0.40065,15,-0.5650,17,-0.4313
ENSG00000103227,LMF1,16,-0.2822,23,0.60593,11,-0.8567,17,-0.2346
ENSG00000260807,AC009041.2,60,-0.4676,89,0.47248,80,0.06661,58,-0.4533
ENSG00000005513,SOX8,26,-0.4702,29,-0.3697,19,-0.8736,80,1.56737
ENSG00000196557,CACNA1H,22,0.17184,21,0.11461,19,-0.0985,14,-0.5403
ENSG00000103275,UBE2I,89,-0.4286,127,0.40461,117,0.07860,90,-0.3503
ENSG00000007516,BAIAP3,167,-0.1462,201,0.33318,174,-0.0576,130,-0.5243
ENSG00000007520,TSR3,64,-0.2598,75,0.04191,84,0.22007,78,0.09403
ENSG00000090581,GNPTG,111,-0.4829,154,0.18327,185,0.41034,134,-0.1204
ENSG00000059145,UNKL,29,0.00442,30,0.19538,29,0.04744,20,-0.5845
ENSG00000174109,C16orf91,28,-0.0128,33,0.42949,27,-0.1140,14,-1.1322
ENSG00000103249,CLCN7,58,-0.5903,91,0.41752,95,0.28501,63,-0.3846
ENSG00000100726,TELO2,25,0.12228,25,0.23497,14,-0.7805,22,-0.1174
ENSG00000007545,CRAMP1,9,-0.6066,15,0.46765,11,-0.2647,14,0.11281
ENSG00000138834,MAPK8IP3,208,-0.3556,298,0.53533,226,-0.1794,181,-0.5376
ENSG00000103024,NME3,119,-0.2089,125,-0.1632,164,0.35582,159,0.30331
ENSG00000074071,MRPS34,94,-0.0501,104,0.24127,84,-0.2143,81,-0.2824
ENSG00000197774,EME2,17,-0.3507,26,0.74270,14,-0.5853,13,-0.7181
ENSG00000162032,SPSB3,41,-0.3141,46,-0.1394,70,0.62192,51,0.09646
ENSG00000095906,NUBP2,45,0.06793,37,-0.4344,63,0.61922,48,0.13796
ENSG00000063854,HAGH,196,0.11291,183,-0.0350,220,0.28991,137,-0.4883
ENSG00000180185,FAHD1,19,-0.6064,28,0.27096,32,0.36372,25,-0.0906
ENSG00000198736,MSRB1,9,-1.1097,14,-0.6518,43,1.51860,27,0.68571
ENSG00000140990,NDUFB10,318,0.26601,250,-0.2931,321,0.24100,267,-0.0664
ENSG00000140988,RPS2,499,0.16323,386,-0.4634,497,0.13189,633,0.54484
ENSG00000255198,SNHG9,107,-0.2722,108,-0.3635,152,0.34918,190,0.73789
ENSG00000183751,TBL3,13,-1.0833,28,0.46896,29,0.27216,27,0.14462
ENSG00000127554,GFER,28,1.01990,16,-0.1588,5,-1.7777,11,-0.6359
ENSG00000127561,SYNGR3,234,0.04163,283,0.69638,98,-1.3318,133,-0.8707
ENSG00000167962,ZNF598,12,-0.6408,21,0.56190,17,0.01138,14,-0.3331
ENSG00000065054,SLC9A3R2,26,-0.6179,31,-0.3824,52,0.61561,60,0.87724
ENSG00000065057,NTHL1,35,-0.1395,40,0.18005,34,-0.1548,37,-0.0290
ENSG00000103197,TSC2,46,-0.6370,63,-0.1230,128,1.15779,54,-0.3135
ENSG00000008710,PKD1,125,-0.3599,173,0.39990,172,0.20025,102,-0.6399
ENSG00000167964,RAB26,76,-0.0187,94,0.64933,37,-1.1414,49,-0.6977
ENSG00000260260,SNHG19,21,-0.2830,22,-0.3507,32,0.46124,36,0.63031
ENSG00000131653,TRAF7,26,-0.1760,27,-0.1966,35,0.34592,35,0.33321
ENSG00000167971,CASKIN1,94,-0.2740,111,0.04427,113,0.05755,128,0.26840
ENSG00000167965,MLST8,59,-0.4438,80,0.17293,104,0.53530,61,-0.3352
ENSG00000182685,BRICD5,9,-0.9060,16,0.15040,29,1.12121,10,-0.6049
ENSG00000184207,PGP,125,-0.1280,160,0.56490,90,-0.6434,92,-0.6057
ENSG00000167967,E4F1,20,-0.5265,21,-0.6167,74,1.89491,15,-0.9155
ENSG00000167969,ECI1,53,-0.0776,45,-0.5357,79,0.61675,76,0.54057
ENSG00000205937,RNPS1,177,-0.2376,230,0.41988,157,-0.3976,176,-0.2161
ENSG00000167972,ABCA3,105,-0.1701,127,0.30399,122,0.10343,79,-0.6039
ENSG00000162065,TBC1D24,88,0.14769,89,0.25430,64,-0.3936,57,-0.5609
ENSG00000185883,ATP6V0C,1287,-0.0564,1524,0.43597,1124,-0.2683,808,-0.7912
ENSG00000162066,AMDHD2,23,-0.2135,28,0.28955,29,0.22388,17,-0.6447
ENSG00000140992,PDPK1,82,-0.1448,100,0.36478,79,-0.1960,67,-0.4514
ENSG00000167977,KCTD5,13,-0.2205,16,0.11351,13,-0.2254,18,0.29367
ENSG00000167978,SRRM2,73,-0.6603,109,0.08618,165,0.76421,98,-0.1276
ENSG00000103363,ELOB,1178,0.33396,891,-0.3032,986,-0.0157,1057,0.09903
ENSG00000162076,FLYWCH2,30,-0.4296,37,-0.0740,63,0.88379,32,-0.2714
ENSG00000059122,FLYWCH1,54,0.06989,50,-0.0734,63,0.32671,42,-0.3373
ENSG00000162073,PAQR4,20,-0.9186,39,0.45587,36,0.11619,37,0.16035
ENSG00000103145,HCFC1R1,360,0.57153,274,0.02295,179,-0.6682,179,-0.6722
ENSG00000006194,ZNF263,14,-0.7253,26,0.72401,16,-0.4245,19,-0.1636
ENSG00000122390,NAA60,72,0.56224,47,-0.3840,59,0.13670,44,-0.3531
ENSG00000103351,CLUAP1,20,-0.5820,31,0.34155,28,0.05000,29,0.06643
ENSG00000126602,TRAP1,84,-0.0393,98,0.39832,72,-0.2766,56,-0.6965
ENSG00000005339,CREBBP,46,-0.1304,53,0.20907,54,0.15448,37,-0.4748
ENSG00000162104,ADCY9,12,-0.3400,18,0.56384,10,-0.6400,13,-0.1928
ENSG00000217930,PAM16,119,0.14830,108,-0.0802,144,0.44488,72,-0.6900
ENSG00000262246,CORO7,17,-0.2209,20,0.01601,12,-0.7704,31,0.78515
ENSG00000103423,DNAJA3,44,-0.1055,50,0.24338,51,0.14137,32,-0.6159
ENSG00000153406,NMRAL1,61,0.18162,53,-0.1338,56,0.02883,54,-0.0448
ENSG00000103415,HMOX2,111,-0.0083,125,0.36221,96,-0.2450,72,-0.6954
ENSG00000089486,CDIP1,234,-0.0759,266,0.27566,224,-0.1340,188,-0.4126
ENSG00000153443,UBALD1,43,-0.2465,55,0.34681,48,-0.0486,39,-0.3708
ENSG00000102858,MGRN1,47,-0.2777,56,0.08573,75,0.53332,43,-0.3922
ENSG00000168101,NUDT16L1,51,-0.1115,54,-0.0182,59,0.13471,57,0.08781
ENSG00000168096,ANKS3,13,-0.4140,17,0.19501,18,0.23080,16,-0.0322
ENSG00000067836,ROGDI,134,-0.1035,163,0.42528,108,-0.4474,108,-0.4407
ENSG00000140632,GLYR1,86,-0.0840,104,0.47076,65,-0.5097,63,-0.5532
ENSG00000118900,UBN1,18,0.13826,18,0.11589,13,-0.4263,16,-0.1304
ENSG00000118898,PPL,13,0.08059,15,0.68020,10,-0.3126,2,-2.7717
ENSG00000103184,SEC14L5,13,-0.7740,26,0.85926,13,-0.6932,17,-0.1936
ENSG00000103174,NAGPA,49,0.03156,57,0.53262,31,-0.6789,28,-0.8658
ENSG00000033011,ALG1,25,0.98494,14,-0.1731,8,-1.0148,8,-1.0052
ENSG00000153446,C16orf89,13,-1.7044,10,-2.5734,202,3.87798,25,-0.6038
ENSG00000078328,RBFOX1,233,0.02807,265,0.45757,185,-0.3479,122,-0.9973
ENSG00000183044,ABAT,152,0.01038,152,0.02238,129,-0.2510,166,0.15938
ENSG00000153048,CARHSP1,34,0.02817,21,-1.1460,78,1.51099,39,0.25622
ENSG00000187555,USP7,92,-0.3472,130,0.49872,99,-0.1933,85,-0.4322
ENSG00000182831,C16orf72,43,0.51346,33,-0.0688,25,-0.4765,26,-0.4211
ENSG00000183454,GRIN2A,155,-0.0581,191,0.56908,109,-0.6084,95,-0.8286
ENSG00000166669,ATF7IP2,24,-0.0221,27,0.38416,18,-0.4291,17,-0.5171
ENSG00000166676,TVP23A,13,-0.6643,21,0.29275,30,0.76501,12,-0.7098
ENSG00000182108,DEXI,56,-0.2455,66,0.11092,63,-0.0312,71,0.17248
ENSG00000038532,CLEC16A,14,-0.5216,22,0.47054,24,0.36333,11,-0.8069
ENSG00000189067,LITAF,7,-1.1153,8,-1.2293,20,0.56555,45,2.18111
ENSG00000184602,SNN,269,-0.1095,292,0.07858,312,0.15202,258,-0.1600
ENSG00000153066,TXNDC11,19,0.27065,15,-0.2730,25,0.66525,10,-0.8029
ENSG00000122299,ZC3H7A,17,-0.2637,20,0.13299,22,0.18916,19,-0.0725
ENSG00000171490,RSL1D1,56,-0.3535,77,0.41238,60,-0.2081,61,-0.1788
ENSG00000103342,GSPT1,81,0.09909,71,-0.2185,101,0.45638,68,-0.1971
ENSG00000237515,SHISA9,36,-0.3750,53,0.52614,52,0.25694,21,-1.1741
ENSG00000186260,MRTFB,244,-0.0820,300,0.52567,202,-0.3750,145,-0.8983
ENSG00000140694,PARN,22,-0.2480,30,0.57104,14,-0.8711,22,-0.1985
ENSG00000103429,BFAR,22,-0.3411,29,0.25320,37,0.53343,16,-0.7846
ENSG00000103512,NOMO1,74,-0.1627,91,0.35670,70,-0.2291,65,-0.3559
ENSG00000183426,NPIPA1,34,-0.1840,39,0.13785,51,0.52171,24,-0.7342
ENSG00000179889,PDXDC1,43,-0.2060,52,0.20112,58,0.29056,36,-0.4909
ENSG00000157045,NTAN1,45,0.38315,35,-0.1513,29,-0.4035,37,0.00946
ENSG00000085721,RRN3,24,-0.1671,30,0.39320,24,-0.1914,19,-0.4924
ENSG00000166780,BMERB1,281,-0.0649,342,0.50576,220,-0.4529,179,-0.7741
ENSG00000166783,MARF1,67,0.28650,64,0.29954,27,-1.1986,46,-0.3523
ENSG00000133393,FOPNL,30,-0.2166,36,0.15892,36,0.09605,31,-0.1070
ENSG00000103489,XYLT1,33,-9.0474,40,0.63403,15,-1.2073,22,-0.6468
ENSG00000134419,RPS15A,659,0.21573,405,-0.9394,857,0.63366,930,0.77812
ENSG00000170540,ARL6IP1,444,-0.0535,526,0.44086,296,-0.6940,365,-0.3632
ENSG00000157106,SMG1,36,-0.2672,41,-0.0164,53,0.39381,43,0.03827
ENSG00000103528,SYT17,66,-0.1872,98,1.01072,27,-1.5587,34,-1.1887
ENSG00000006007,GDE1,97,-0.1689,116,0.28476,103,-0.0508,85,-0.3478
ENSG00000103540,CCP110,42,0.10563,45,0.33132,14,-1.6121,43,0.11787
ENSG00000103544,VPS35L,30,-0.6533,49,0.36125,40,-0.1489,52,0.29028
ENSG00000174628,IQCK,13,-1.2811,22,-0.6037,77,1.85721,32,0.20577
ENSG00000261195,AC027130.1,6,-1.2461,7,-1.2964,21,0.75220,43,2.18327
ENSG00000167191,GPRC5B,86,-1.4021,117,-1.1891,500,1.74896,399,1.28887
ENSG00000066654,THUMPD1,22,-0.3663,33,0.59093,17,-0.7148,25,-0.1583
ENSG00000102897,LYRM1,51,0.18286,50,0.17550,37,-0.3949,36,-0.4093
ENSG00000011638,TMEM159,15,0.10419,15,0.19102,15,0.06157,8,-0.8503
ENSG00000103316,CRYM,324,0.11195,355,0.46838,259,-0.2702,119,-1.4773
ENSG00000197006,METTL9,115,0.34543,90,-0.1822,62,-0.7038,118,0.34296
