source,ligand_complex,receptor_complex,target,APOE_carrier,lr_mean,n_sig_samples,lr_specificity
Astro.1,NTRK3,PTPRD,Inhib.Pvalb,E2+,0.14473353499340086,7,0.2808170531744883
Astro.1,NTRK3,PTPRD,Inhib.Pvalb,E4+,0.12569451990511227,5,0.21874423499021176
Astro.1,NTRK3,PTPRD,Inhib.Sst,E2+,0.1254616837656505,6,0.2434251351836733
Astro.1,NTRK3,PTPRD,Inhib.Sst,E4+,0.08255946821625641,5,0.14367696960692394
Astro.1,NTRK3,PTPRD,Inhib.Vip,E2+,0.18285755205840548,8,0.35478660092205516
Astro.1,NTRK3,PTPRD,Inhib.Vip,E4+,0.1496924599094384,8,0.2605074799713783
Astro.1,NTRK3,PTPRD,OPC.2,E2+,0.16233324078816644,7,0.3149646162686211
Astro.1,NTRK3,PTPRD,OPC.2,E4+,0.10559083156477832,8,0.18375809613700045
Astro.1,NTRK3,PTPRD,OPC.4,E2+,0.23068680963776395,4,0.44758659485277347
Astro.1,NTRK3,PTPRD,OPC.4,E4+,0.1264954925341593,5,0.22013815530687517
Astro.1,NTRK3,PTPRD,OPC.5,E2+,0.09986334835467942,8,0.19375835190080237
Astro.1,NTRK3,PTPRD,OPC.5,E4+,0.07911230865246263,7,0.13767793096752662
Astro.1,NTRK3,PTPRD,Oligo.1,E2+,0.12353238137699084,3,0.23968183539146817
Astro.1,NTRK3,PTPRD,Oligo.1,E4+,0.05818710498415364,6,0.10126212165544175
Astro.1,NTRK3,PTPRD,Oligo.4,E2+,0.0919937389977807,5,0.17848946131964274
Astro.1,NTRK3,PTPRD,Oligo.4,E4+,0.06319700150468269,5,0.10998076732583807
Astro.1,NXPH2,NRXN1,Astro.1,E2+,0.0077621049887322,7,0.015531549902810941
Astro.1,NXPH2,NRXN1,Astro.1,E4+,0.005987415399121599,5,0.033758285090756936
Astro.1,NXPH2,NRXN1,Astro.2,E2+,0.005379404346104809,3,0.010763895511618346
Astro.1,NXPH2,NRXN1,Astro.2,E4+,0.002342016153492504,3,0.013204770961499846
Astro.1,NXPH2,NRXN1,Excit.L2,E2+,0.006887357316051304,4,0.013781227387161726
Astro.1,NXPH2,NRXN1,Excit.L2,E4+,0.00619547942407675,3,0.034931393051931096
Astro.1,NXPH2,NRXN1,Excit.L2_5.2,E2+,0.013184081099420123,6,0.026380629199888667
Astro.1,NXPH2,NRXN1,Inhib.Pax6,E2+,0.010650645236252955,4,0.021311361830860385
Astro.1,NXPH2,NRXN1,Inhib.Sst,E2+,0.007431962996294593,3,0.014870953732313171
Astro.1,NXPH2,NRXN1,Inhib.Vip,E2+,0.006508136764926738,6,0.013022427690106265
Astro.1,NXPH2,NRXN1,Inhib.Vip,E4+,0.006057762471539526,4,0.034154916419582536
Astro.1,NXPH2,NRXN1,OPC.2,E2+,0.008264098680990152,3,0.016536011977662902
Astro.1,PSEN1,NCSTN,Astro.1,E2+,0.058174185166989835,8,0.4743222211812084
Astro.1,PSEN1,NCSTN,Astro.1,E4+,0.0500116473110562,8,0.1603354671182345
Astro.1,PSEN1,NCSTN,Astro.2,E2+,0.025488576407998557,8,0.2078206706614778
Astro.1,PSEN1,NCSTN,Astro.2,E4+,0.02308566762833608,8,0.07401178529280879
Astro.1,PSEN1,NCSTN,Astro.3,E2+,0.03326431752596963,3,0.27122004252752185
Astro.1,PSEN1,NCSTN,Excit.L2,E2+,0.025781073760723697,7,0.21020554281114287
Astro.1,PSEN1,NCSTN,Excit.L2,E4+,0.029912380009415238,8,0.09589796935897898
Astro.1,PSEN1,NCSTN,Excit.L5.1,E2+,0.03136332133779956,3,0.25572030270578583
Astro.1,PSEN1,NCSTN,Excit.L5.2,E2+,0.0367870846707888,5,0.29994286403397513
Astro.1,PSEN1,NCSTN,Excit.L5.2,E4+,0.04045413527452506,5,0.1296944416920115
Astro.1,PSEN1,NCSTN,Inhib.Lamp5_Lhx6,E4+,0.018675950524709346,3,0.05987439751048404
Astro.1,PSEN1,NCSTN,Inhib.Pax6,E2+,0.03548941527486545,3,0.2893623388669032
Astro.1,PSEN1,NCSTN,Inhib.Pax6,E4+,0.026611985521290363,4,0.08531702831065316
Astro.1,PSEN1,NCSTN,Inhib.Pvalb,E2+,0.03250913921743602,5,0.2650627091387805
Astro.1,PSEN1,NCSTN,Inhib.Pvalb,E4+,0.02997582432201142,4,0.09610136944761904
Astro.1,PSEN1,NCSTN,Inhib.Vip,E2+,0.03007459977679498,8,0.2452127335572855
Astro.1,PSEN1,NCSTN,Inhib.Vip,E4+,0.025022523869097972,7,0.08022127381799025
Astro.1,PSEN1,NCSTN,OPC.2,E2+,0.031038243145044095,6,0.2530697832356336
Astro.1,PSEN1,NCSTN,OPC.2,E4+,0.022372974590568438,5,0.07172691812153434
Astro.1,PSEN1,NOTCH1,Astro.1,E2+,0.13617438681074578,8,0.3715205217129772
Astro.1,PSEN1,NOTCH1,Astro.1,E4+,0.1280933876595817,8,0.34654464677598523
Astro.1,PSEN1,NOTCH1,Astro.2,E2+,0.0755283869703898,8,0.20606184752186124
Astro.1,PSEN1,NOTCH1,Astro.2,E4+,0.05840268280575792,8,0.15800298089920453
Astro.1,PSEN1,NOTCH1,Astro.3,E2+,0.07677348717201501,5,0.20945881729955976
Astro.1,PSEN1,NOTCH1,Astro.3,E4+,0.05403418726537716,5,0.14618442592424383
Astro.1,PSEN1,NOTCH1,Astro.5,E2+,0.01849466005784098,3,0.05045842991856254
Astro.1,PSEN1,NOTCH1,OPC.2,E2+,0.07443079438491366,6,0.2030673183777637
Astro.1,PSEN1,NOTCH1,OPC.2,E4+,0.039591124371887165,8,0.1071100738422343
Astro.1,PSEN1,NOTCH1,OPC.4,E4+,0.054838676606062675,3,0.14836089638456
Astro.1,PSEN1,NOTCH1,OPC.5,E2+,0.05764943754755355,5,0.15728324258139167
Astro.1,PSEN1,NOTCH1,OPC.5,E4+,0.03872624826639741,5,0.10477023265325379
Astro.1,PSEN1,NOTCH1,Vasc.Endo,E2+,0.06588076713370038,7,0.17974053380816893
Astro.1,PSEN1,NOTCH1,Vasc.Endo,E4+,0.03509747528969786,7,0.0949529276977273
Astro.1,S100A4,EGFR,Astro.1,E2+,0.00908035030990988,7,0.03627062100525885
Astro.1,S100A4,EGFR,Astro.1,E4+,0.008273903090590957,6,0.029166284166231935
Astro.1,S100A4,EGFR,Astro.2,E2+,0.005851619206310588,6,0.023373752691848666
Astro.1,S100A4,EGFR,Astro.2,E4+,0.003851157292379272,7,0.013575690545146034
Astro.1,S100A4,EGFR,Inhib.Lamp5_Lhx6,E2+,0.008169135957418243,6,0.032630859398516995
Astro.1,S100A4,EGFR,Inhib.Lamp5_Lhx6,E4+,0.0057756203660035066,5,0.02035960331982848
Astro.1,S100A4,EGFR,Inhib.Vip,E2+,0.005521425243820262,5,0.022054823392541695
Astro.1,S100A4,EGFR,Inhib.Vip,E4+,0.0038386926131006764,5,0.013531751381984468
Astro.1,S100A4,EGFR,OPC.2,E2+,0.004232853362178875,5,0.016907741973662842
Astro.1,S100A4,EGFR,OPC.2,E4+,0.002928628665734002,6,0.010323690638739367
Astro.1,S100A4,EGFR,OPC.4,E2+,0.006673544847476442,3,0.026656858784429246
Astro.1,S100A4,EGFR,OPC.5,E2+,0.0021158781837775646,3,0.008451680064957003
Astro.1,S100A4,ERBB3,Excit.L2_5.2,E4+,0.005120956095415251,3,0.0765470723954831
Astro.1,S100A4,ERBB3,OPC.2,E2+,0.006118964449091978,5,0.0799603765928364
Astro.1,S100A4,ERBB3,OPC.2,E4+,0.00486732989477107,6,0.0727559164510916
Astro.1,S100A4,ERBB3,OPC.4,E2+,0.007316020764177973,3,0.09560306818770473
Astro.1,S100A4,ERBB3,OPC.5,E2+,0.003980641586687919,7,0.0520175599974118
Astro.1,S100A4,ERBB3,OPC.5,E4+,0.003604924920910609,6,0.053885728320982505
Astro.1,S100A4,ERBB3,Oligo.1,E2+,0.004853061997789408,5,0.06341802901456782
Astro.1,S100A4,ERBB3,Oligo.1,E4+,0.003297991351056235,6,0.04929774401600446
Astro.1,S100A4,ERBB3,Oligo.2,E2+,0.006757020910114704,3,0.08829826371987153
Astro.1,S100A4,ERBB3,Oligo.3,E2+,0.0027335824336733594,6,0.035721449709765825
Astro.1,S100A4,ERBB3,Oligo.3,E4+,0.0027363964923905397,3,0.04090313146666015
Astro.1,S100A4,ERBB3,Oligo.4,E2+,0.0032548166267329934,7,0.042532746411497166
Astro.1,S100A4,ERBB3,Oligo.4,E4+,0.004083157411743441,5,0.06103425613797105
Astro.1,S100A4,ERBB3,Oligo.5,E2+,0.005920355453101704,3,0.07736502729047788
Astro.1,SPON1,APP,Astro.1,E2+,0.49125271264593545,4,0.33922136159347516
Astro.1,SPON1,APP,Astro.1,E4+,0.3869810325476827,5,0.15847536647905172
Astro.1,SPON1,APP,Astro.2,E2+,0.31394283937839146,3,0.21678479262304945
Astro.1,SPON1,APP,Excit.L2,E2+,1.1633971210029719,8,0.8033526234083022
Astro.1,SPON1,APP,Excit.L2,E4+,0.9835221871800348,8,0.40276919524325633
Astro.1,SPON1,APP,Excit.L2_5.1,E2+,0.768306194579399,7,0.5305331995871708
Astro.1,SPON1,APP,Excit.L2_5.1,E4+,0.4987862463620898,6,0.2042615181073585
Astro.1,SPON1,APP,Excit.L2_5.2,E2+,1.4481774094010493,4,1.0
Astro.1,SPON1,APP,Excit.L2_5.2,E4+,1.1768893119558554,4,0.48195634754915867
Astro.1,SPON1,APP,Excit.L5.1,E2+,1.1577462720449654,6,0.7994505814890435
Astro.1,SPON1,APP,Excit.L5.1,E4+,0.5937645910219573,6,0.24315677836973726
Astro.1,SPON1,APP,Excit.L5.2,E2+,1.3525660825538381,7,0.9339781671592605
Astro.1,SPON1,APP,Excit.L5.2,E4+,1.0510505727057633,7,0.4304232266914511
Astro.1,SPON1,APP,Excit.L6_CT,E2+,0.8880611240425561,4,0.6132267485168469
Astro.1,SPON1,APP,Excit.L6b,E2+,1.4457798021861865,3,0.9983443967574012
Astro.1,SPON1,APP,Inhib.Chandelier,E2+,1.0927185082068542,8,0.7545474063559594
Astro.1,SPON1,APP,Inhib.Chandelier,E4+,0.9926031286110135,7,0.4064879964252544
Astro.1,SPON1,APP,Inhib.Lamp5_Lhx6,E2+,0.9238538806097792,8,0.6379424748739005
Astro.1,SPON1,APP,Inhib.Lamp5_Lhx6,E4+,0.682940016062949,8,0.27967564357420965
Astro.1,SPON1,APP,Inhib.Pax6,E2+,1.1999306181095861,7,0.828579848242395
Astro.1,SPON1,APP,Inhib.Pax6,E4+,0.82635028900708,8,0.3384046086918518
Astro.1,SPON1,APP,Inhib.Pvalb,E2+,1.1369998871886675,7,0.7851247228465734
Astro.1,SPON1,APP,Inhib.Pvalb,E4+,0.7356846598147238,7,0.30127547934223164
Astro.1,SPON1,APP,Inhib.Sst,E2+,1.0310939957252994,7,0.7119942550075745
Astro.1,SPON1,APP,Inhib.Sst,E4+,0.6289606905602523,8,0.2575701844642006
Astro.1,SPON1,APP,Inhib.Vip,E2+,1.1261947437795223,8,0.777663521381199
Astro.1,SPON1,APP,Inhib.Vip,E4+,0.8104136456825244,8,0.33187828006360387
Astro.1,SPON1,APP,OPC.2,E2+,0.7926210633419614,6,0.5473231789120236
Astro.1,SPON1,APP,OPC.2,E4+,0.48072116534367443,7,0.1968635577576755
Astro.1,SPON1,APP,OPC.4,E2+,1.0869565386137359,3,0.7505686330677465
Astro.1,SPON1,APP,OPC.4,E4+,0.5576517041005212,3,0.22836793212625642
Astro.1,SPON1,APP,OPC.5,E2+,0.5604797317854298,5,0.3870242196480873
Astro.1,SPON1,APP,OPC.5,E4+,0.47770198043675444,6,0.1956271497832531
Astro.1,TAC1,TACR1,Excit.L2_5.2,E2+,0.002840287085968485,3,0.026233029007648248
Astro.1,TAC1,TACR1,Excit.L5.2,E2+,0.00325123786189227,3,0.03002859026579771
Astro.1,TAC1,TACR1,Inhib.Lamp5_Lhx6,E2+,0.0072035641072182265,6,0.06653246677656664
Astro.1,TAC1,TACR1,Inhib.Lamp5_Lhx6,E4+,0.0030985913800608794,7,0.032558041706995375
Astro.1,TAC1,TACR1,Inhib.Pax6,E2+,0.006167186787895846,4,0.05696043569035608
Astro.1,TAC1,TACR1,Inhib.Pvalb,E2+,0.004580606617748651,7,0.04230670444183374
Astro.1,TAC1,TACR1,Inhib.Pvalb,E4+,0.005149097305148822,8,0.05410346323596855
Astro.1,TAC1,TACR1,Inhib.Sst,E2+,0.00770585383778748,4,0.07117163904100486
Astro.1,TAC1,TACR1,Inhib.Sst,E4+,0.006401694363796136,3,0.0672649622125447
Astro.1,TAC1,TACR1,Inhib.Vip,E4+,0.001243876272050905,4,0.01306986645750612
Astro.1,TGFB1,CAV1,Vasc.Endo,E2+,0.024425629339869047,8,0.03924573678611184
Astro.1,TGFB1,CAV1,Vasc.Endo,E4+,0.01763801278764123,8,0.03055481945637836
Astro.1,TGFB1,CAV1,Vasc.PC,E2+,0.020436861671637097,8,0.03283680771287538
Astro.1,TGFB1,CAV1,Vasc.PC,E4+,0.016006683319172432,8,0.0277288221071838
Astro.1,TGFB1,CXCR4,Astro.1,E2+,0.009644659760138258,8,0.03717460505839317
Astro.1,TGFB1,CXCR4,Astro.1,E4+,0.010985032942759824,8,0.03408592765558341
Astro.1,TGFB1,CXCR4,Astro.2,E2+,0.005818901592886286,8,0.022428512147545338
Astro.1,TGFB1,CXCR4,Astro.2,E4+,0.00547996056498342,8,0.017004003569837885
Astro.1,TGFB1,CXCR4,Astro.5,E2+,0.0029551876625261253,3,0.011390545333894699
Astro.1,TGFB1,CXCR4,Micro.2,E4+,0.007809802206491675,4,0.024233368657337048
Astro.1,TGFB1,CXCR4,Micro.5,E4+,0.009070472422311456,3,0.02814515608645931
Astro.1,TGFB1,EGFR,Astro.1,E2+,0.06636942213515436,8,0.3806021531653322
Astro.1,TGFB1,EGFR,Astro.1,E4+,0.06695921318402036,8,0.3720696029571765
Astro.1,TGFB1,EGFR,Astro.2,E2+,0.03360775945696685,8,0.19272709029070995
Astro.1,TGFB1,EGFR,Astro.2,E4+,0.03240929279481032,8,0.1800874312717535
Astro.1,TGFB1,EGFR,Astro.3,E2+,0.052083626442288256,6,0.29867881519634143
Astro.1,TGFB1,EGFR,Astro.3,E4+,0.04198895870268296,4,0.2333183807007588
Astro.1,TGFB1,EGFR,Astro.5,E2+,0.014071619747993,6,0.08069512438579994
Astro.1,TGFB1,EGFR,Astro.5,E4+,0.011395581108817106,4,0.0633213733705541
Astro.1,TGFB1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.04769377656657798,6,0.27350477780054316
Astro.1,TGFB1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.03954688339430146,8,0.21974859773625602
Astro.1,TGFB1,EGFR,Inhib.Pax6,E2+,0.03947661411257441,3,0.22638262994555175
Astro.1,TGFB1,EGFR,Inhib.Vip,E2+,0.03413062063998986,7,0.19572549054286048
Astro.1,TGFB1,EGFR,Inhib.Vip,E4+,0.026364597181973537,7,0.14649911101350563
Astro.1,TGFB1,EGFR,OPC.2,E2+,0.02965217214004148,6,0.17004337538975042
Astro.1,TGFB1,EGFR,OPC.2,E4+,0.020151497077405475,8,0.11197502419834704
Astro.1,TGFB1,EGFR,OPC.4,E4+,0.02966569579667343,3,0.1648421946981716
Astro.1,TGFB1,EGFR,OPC.5,E2+,0.015440675961827804,5,0.0885461154902397
Astro.1,THBS1,CD36,Excit.L2,E2+,0.0014306947809729197,6,0.012241686045008008
Astro.1,THBS1,CD36,Excit.L2,E4+,0.0013342163781563578,6,0.022591875527343982
Astro.1,VCAN,EGFR,Astro.1,E2+,0.04514568161671213,8,0.15744244021716064
Astro.1,VCAN,EGFR,Astro.1,E4+,0.0413786797274966,8,0.12608294070281784
Astro.1,VCAN,EGFR,Astro.2,E2+,0.027883843811779493,8,0.09724297552161888
Astro.1,VCAN,EGFR,Astro.2,E4+,0.02536746703600785,8,0.07729596166782207
Astro.1,VCAN,EGFR,Astro.3,E2+,0.058577882027999593,7,0.20428630954211033
Astro.1,VCAN,EGFR,Astro.3,E4+,0.04111173899508146,5,0.12526955872064935
Astro.1,VCAN,EGFR,Astro.5,E2+,0.013491574622679131,5,0.04705093277803561
Astro.1,VCAN,EGFR,Astro.5,E4+,0.008743498187513589,4,0.02664188347166886
Astro.1,VCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.02885126163364341,8,0.1006167782227712
Astro.1,VCAN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.027923209497219555,7,0.08508343887373447
Astro.1,VCAN,EGFR,Inhib.Pax6,E2+,0.047310096539553,3,0.16499068746675707
Astro.1,VCAN,EGFR,Inhib.Pax6,E4+,0.0481241056289638,3,0.1466365963426517
Astro.1,VCAN,EGFR,Inhib.Vip,E2+,0.023084714907844806,7,0.08050634560500511
Astro.1,VCAN,EGFR,Inhib.Vip,E4+,0.022109519567667633,7,0.06736883010710501
Astro.1,VCAN,EGFR,OPC.2,E2+,0.016738622406062244,6,0.05837478720242676
Astro.1,VCAN,EGFR,OPC.2,E4+,0.013482914940415116,7,0.041083127256084234
Astro.1,VCAN,EGFR,OPC.4,E4+,0.022304586788502473,3,0.06796320984564556
Astro.1,VCAN,EGFR,OPC.5,E2+,0.012477868357677835,3,0.04351570233495052
Astro.1,VCAN,TLR2,Macro,E4+,0.00679543792469313,4,0.014309390094893612
Astro.1,VCAN,TLR2,Micro.2,E2+,0.007242622662682075,8,0.026297008033171147
Astro.1,VCAN,TLR2,Micro.2,E4+,0.006111291292597017,8,0.012868758725839789
Astro.1,VCAN,TLR2,Micro.3,E2+,0.012295804146123053,6,0.044644443796711245
Astro.1,VCAN,TLR2,Micro.3,E4+,0.005785753876731089,3,0.012183263261716402
Astro.1,VCAN,TLR2,Micro.4,E2+,0.0976803039703756,3,0.35466430571164537
Astro.1,VCAN,TLR2,Micro.5,E2+,0.005407451703475508,8,0.019633744226103485
Astro.1,VCAN,TLR2,Micro.5,E4+,0.004371417449978793,8,0.009205045834069095
Astro.1,VIP,ADRB1,Astro.1,E2+,0.005656973113654669,8,0.026793269315755753
Astro.1,VIP,ADRB1,Astro.1,E4+,0.004921009909461842,6,0.01963391443104609
Astro.1,VIP,ADRB1,Astro.2,E2+,0.004211445279042817,3,0.01994677812726309
Astro.1,VIP,ADRB1,Excit.L2,E2+,0.00941082705010774,7,0.044572745631212184
Astro.1,VIP,ADRB1,Excit.L2,E4+,0.006683601939959748,7,0.02666632886229933
Astro.1,VIP,ADRB1,Excit.L2_5.2,E4+,0.004601517800474318,3,0.01835920032872446
Astro.1,VIP,ADRB1,Excit.L5.2,E2+,0.006793169910997386,4,0.03217466784378152
Astro.1,VIP,ADRB1,Excit.L5.2,E4+,0.009837682911531725,3,0.039250525408086656
Astro.1,VIP,ADRB1,Inhib.Vip,E2+,0.00739646126060178,4,0.035032052399278105
Astro.2,ANXA1,EGFR,Astro.1,E2+,0.006755858573693756,8,0.02634984979436158
Astro.2,ANXA1,EGFR,Astro.1,E4+,0.005610369569980865,7,0.017646293485741253
Astro.2,ANXA1,EGFR,Astro.2,E2+,0.006025574145729532,8,0.023501524185689533
Astro.2,ANXA1,EGFR,Astro.2,E4+,0.005606112610149167,8,0.01763290407144151
Astro.2,ANXA1,EGFR,Astro.3,E2+,0.010000918999660626,4,0.03900654677301123
Astro.2,ANXA1,EGFR,Astro.3,E4+,0.015349179750873623,3,0.048277769810133306
Astro.2,ANXA1,EGFR,Astro.4,E4+,0.013277427712541923,3,0.041761488833974986
Astro.2,ANXA1,EGFR,Astro.5,E2+,0.004802280948490635,6,0.018730318327825398
Astro.2,ANXA1,EGFR,Astro.5,E4+,0.003986277243450343,7,0.012538036447694533
Astro.2,ANXA1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.007710460476565982,4,0.030073080007030493
Astro.2,ANXA1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.0061733500118099595,6,0.0194170356764883
Astro.2,ANXA1,EGFR,Inhib.Vip,E2+,0.009676533616170203,3,0.03774134768140477
Astro.2,ANXA1,EGFR,Inhib.Vip,E4+,0.0041393799481800305,4,0.01301959033241127
Astro.2,ANXA1,EGFR,OPC.2,E2+,0.005370981836571166,5,0.020948420263409418
Astro.2,APOE,TREM2,Micro.1,E4+,0.2392866392862408,3,0.21974004433274857
Astro.2,APOE,TREM2,Micro.2,E2+,0.19749339769041835,8,0.3200521711148293
Astro.2,APOE,TREM2,Micro.2,E4+,0.16163051728728486,8,0.148427413833779
Astro.2,APOE,TREM2,Micro.3,E2+,0.1969023190747181,7,0.3190942859578229
Astro.2,APOE,TREM2,Micro.3,E4+,0.1709095793824252,7,0.1569484976779688
Astro.2,APOE,TREM2,Micro.5,E2+,0.15737396627082528,8,0.25503576408606804
Astro.2,APOE,TREM2,Micro.5,E4+,0.12904358388387005,8,0.11850240752296304
Astro.2,APP,NCSTN,Astro.1,E2+,0.09289980056848998,8,0.10827229249424675
Astro.2,APP,NCSTN,Astro.1,E4+,0.10389198465066317,8,0.12788690339680647
Astro.2,APP,NCSTN,Astro.2,E2+,0.08060497859746052,8,0.09394299843262409
Astro.2,APP,NCSTN,Astro.2,E4+,0.0931539246296212,8,0.11466877834897259
Astro.2,APP,NCSTN,Astro.3,E2+,0.07901087822756585,4,0.0920851160641127
Astro.2,APP,NCSTN,Astro.3,E4+,0.14118076302443539,3,0.1737879073453444
Astro.2,APP,NCSTN,Astro.5,E2+,0.031175545239658414,3,0.03633428416638401
Astro.2,APP,NCSTN,Excit.L2,E2+,0.07137119282758378,4,0.0831812621577627
Astro.2,APP,NCSTN,Excit.L2,E4+,0.0701921118437671,8,0.08640369954203563
Astro.2,APP,NCSTN,Excit.L2_5.2,E2+,0.07754774730772536,6,0.09037987517079608
Astro.2,APP,NCSTN,Excit.L2_5.2,E4+,0.055306914120991785,4,0.0680806128321623
Astro.2,APP,NCSTN,Excit.L5.1,E2+,0.056029137905000935,6,0.06530049763646499
Astro.2,APP,NCSTN,Excit.L5.1,E4+,0.07787704531033489,3,0.09586354716314435
Astro.2,APP,NCSTN,Excit.L5.2,E2+,0.08726351309755899,5,0.10170334657724889
Astro.2,APP,NCSTN,Excit.L5.2,E4+,0.10181887069184167,5,0.12533498251981237
Astro.2,APP,NCSTN,Excit.L6_CT,E2+,0.06424149939989492,6,0.07487179058222447
Astro.2,APP,NCSTN,Excit.L6b,E2+,0.056070775989808495,3,0.06534902573738229
Astro.2,APP,NCSTN,Inhib.Lamp5_Lhx6,E2+,0.07846667131135111,4,0.09145085710931167
Astro.2,APP,NCSTN,Inhib.Lamp5_Lhx6,E4+,0.06479792447585922,6,0.0797636693111808
Astro.2,APP,NCSTN,Inhib.Pax6,E2+,0.06979035466590193,5,0.08133883654672495
Astro.2,APP,NCSTN,Inhib.Pax6,E4+,0.11237462610681062,5,0.13832869784418156
Astro.2,APP,NCSTN,Inhib.Pvalb,E2+,0.07287368147372675,5,0.08493237345368569
Astro.2,APP,NCSTN,Inhib.Pvalb,E4+,0.0635693877228348,7,0.0782513894025646
Astro.2,APP,NCSTN,Inhib.Vip,E2+,0.0677254265602,7,0.07893221674267789
Astro.2,APP,NCSTN,Inhib.Vip,E4+,0.0789497199510467,8,0.09718396700702535
Astro.2,APP,NCSTN,OPC.2,E2+,0.05847678740834302,6,0.06815316923885312
Astro.2,APP,NCSTN,OPC.2,E4+,0.061325836311122824,8,0.07548966679595401
Astro.2,APP,NCSTN,OPC.4,E4+,0.06252236067474416,3,0.07696254072570803
Astro.2,APP,NCSTN,OPC.5,E4+,0.05117989994862021,4,0.06300042243485655
Astro.2,APP,NCSTN,Oligo.1,E2+,0.055824547548633086,3,0.06506205291677121
Astro.2,APP,NCSTN,Oligo.1,E4+,0.04873276623577011,4,0.05998809810794486
Astro.2,BCAN,EGFR,Astro.1,E2+,0.3007467573024132,8,0.6552328545321959
Astro.2,BCAN,EGFR,Astro.1,E4+,0.3776785171442534,8,0.7036185369371155
Astro.2,BCAN,EGFR,Astro.2,E2+,0.294665313434848,8,0.6419832957979177
Astro.2,BCAN,EGFR,Astro.2,E4+,0.34935586663537144,8,0.6508531796064279
Astro.2,BCAN,EGFR,Astro.3,E2+,0.3353737610048129,8,0.7306742347928843
Astro.2,BCAN,EGFR,Astro.3,E4+,0.4104976059559626,7,0.7647608000128946
Astro.2,BCAN,EGFR,Astro.5,E2+,0.1442034698652516,8,0.3141741312217904
Astro.2,BCAN,EGFR,Astro.5,E4+,0.14516691062022122,8,0.27044728419982683
Astro.2,BCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.29458135042089983,8,0.6418003667256382
Astro.2,BCAN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.31200853938003925,8,0.5812747668319688
Astro.2,BCAN,EGFR,Inhib.Pax6,E2+,0.16967961229575504,3,0.36967865495110946
Astro.2,BCAN,EGFR,Inhib.Vip,E2+,0.18208757508648948,8,0.39671171409770256
Astro.2,BCAN,EGFR,Inhib.Vip,E4+,0.22973688707110024,8,0.42800192498032436
Astro.2,BCAN,EGFR,OPC.2,E2+,0.1434511963715518,8,0.3125351632306237
Astro.2,BCAN,EGFR,OPC.2,E4+,0.17244580782453842,8,0.3212681195634347
Astro.2,BCAN,EGFR,OPC.4,E2+,0.17022533955413544,5,0.370867623479023
Astro.2,BCAN,EGFR,OPC.4,E4+,0.19835183814517376,6,0.36953129134742013
Astro.2,BCAN,EGFR,OPC.5,E2+,0.11809864058100471,6,0.25729989602665165
Astro.2,BCAN,EGFR,OPC.5,E4+,0.13281524610758486,6,0.24743602007277607
Astro.2,CD14,ITGB2,Micro.2,E2+,0.002304384233711514,7,0.008968710753846008
Astro.2,CD14,ITGB2,Micro.2,E4+,0.0017049549235207187,6,0.007372781036813753
Astro.2,CD14,ITGB2,Micro.4,E2+,0.026657790030457488,3,0.10375266616663727
Astro.2,CD14,ITGB2,Micro.5,E2+,0.0015613947840123336,8,0.006076980559711468
Astro.2,CD14,ITGB2,Micro.5,E4+,0.0019157595275988621,7,0.00828436888349472
Astro.2,CDH1,EGFR,Astro.1,E2+,0.0018355448879554032,6,0.017242564582805132
Astro.2,CDH1,EGFR,Astro.1,E4+,0.0019141549204018113,7,0.01953903850033756
Astro.2,CDH1,EGFR,Astro.2,E2+,0.0024245802336933784,6,0.02277578801802997
Astro.2,CDH1,EGFR,Astro.2,E4+,0.0019507388762712687,6,0.01991247500467125
Astro.2,CDH1,EGFR,Astro.5,E2+,0.0012707247627100785,4,0.011936811750980507
Astro.2,CDH1,EGFR,Astro.5,E4+,0.0007566134846460478,3,0.007723251576351198
Astro.2,CDH1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.00349031774089875,4,0.03562796928866979
Astro.2,CDH1,EGFR,OPC.5,E4+,0.0021984738523340686,4,0.02244126887792533
Astro.2,CNTN2,NRP1,Astro.1,E2+,0.014531496385436844,8,0.033727483554512785
Astro.2,CNTN2,NRP1,Astro.1,E4+,0.017506046579414868,8,0.03936189139584481
Astro.2,CNTN2,NRP1,Astro.2,E2+,0.014445361419878285,8,0.033527565008116135
Astro.2,CNTN2,NRP1,Astro.2,E4+,0.013454392134276367,8,0.030251851529358626
Astro.2,CNTN2,NRP1,Astro.5,E2+,0.00804398307560282,3,0.018670018537600003
Astro.2,CNTN2,NRP1,Astro.5,E4+,0.006372590540464941,3,0.014328604441103522
Astro.2,CNTN2,NRP1,Excit.L2,E2+,0.013570666097306786,4,0.03149740436087508
Astro.2,CNTN2,NRP1,Excit.L2,E4+,0.007163856082825518,5,0.016107744477226533
Astro.2,CNTN2,NRP1,Excit.L2_5.1,E2+,0.01436503178731415,4,0.03334112059183687
Astro.2,CNTN2,NRP1,Excit.L5.2,E2+,0.03589557594027182,3,0.08331333643096714
