Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000123159,GIPC1,71,0.21756,4,-3.8486,90,0.88327,47,-0.4623,71,0.20048,49,-0.4203
ENSG00000132002,DNAJB1,282,1.62325,114,0.01841,100,-0.2565,53,-1.1845,90,-0.3563,88,-0.4450
ENSG00000099797,TECR,352,0.98318,133,-0.6210,173,-0.2691,143,-0.5097,268,0.50594,179,-0.1746
ENSG00000099795,NDUFB7,574,1.15203,152,-1.0274,217,-0.6066,266,-0.1578,416,0.58066,289,-0.0237
ENSG00000141867,BRD4,156,0.26902,120,-0.1548,157,0.39500,82,-0.7457,80,-0.7956,140,0.10398
ENSG00000011243,AKAP8L,60,0.53889,20,-1.1569,49,0.25807,40,-0.1059,29,-0.6025,46,0.13570
ENSG00000011451,WIZ,95,1.08688,42,-0.2867,29,-1.0345,53,0.10189,72,0.58471,51,0.02217
ENSG00000167460,TPM4,296,2.43893,81,-0.0071,43,-1.2239,56,-0.5825,59,-0.4919,55,-0.6904
ENSG00000105058,FAM32A,57,-0.5739,97,0.27893,100,0.45185,59,-0.5295,46,-0.8850,89,0.15717
ENSG00000072958,AP1M1,73,-0.4087,40,-1.3201,127,0.70076,64,-0.6024,113,0.30715,88,-0.1222
ENSG00000085872,CHERP,36,-0.1525,10,-2.0388,57,0.85837,17,-1.3265,29,-0.5067,48,0.33987
ENSG00000127526,SLC35E1,6,-2.7220,45,0.15698,58,0.84998,33,-0.3190,32,-0.3688,37,-0.1415
ENSG00000214046,SMIM7,43,-0.5722,54,-0.2264,85,0.73236,77,0.34911,51,-0.3052,40,-0.7765
ENSG00000072954,TMEM38A,1,-6.0240,16,-2.2633,128,1.58514,21,-1.8469,49,-0.5728,84,0.31013
ENSG00000127511,SIN3B,137,0.63921,36,-1.4536,142,1.05251,38,-1.3920,45,-1.1144,77,-0.3390
ENSG00000053501,USE1,61,0.43729,4,-3.4416,27,-1.0576,55,0.26042,109,1.48104,55,0.30796
ENSG00000160113,NR2F6,69,0.77487,34,-0.4076,44,0.02830,38,-0.2125,35,-0.3255,41,-0.0875
ENSG00000105393,BABAM1,131,0.23059,25,-2.3108,146,0.57609,60,-1.0122,75,-0.6645,149,0.50858
ENSG00000127220,ABHD8,4,-4.3275,85,-0.0399,101,0.32221,74,-0.2756,99,0.20253,111,0.45474
ENSG00000130312,MRPL34,59,-0.6156,68,-0.3909,91,0.08066,79,-0.1558,110,0.37374,99,0.23319
ENSG00000130311,DDA1,110,0.29565,42,-1.2195,117,0.55769,74,-0.3411,79,-0.2493,86,-0.1292
ENSG00000130304,SLC27A1,10,-2.1561,43,0.08523,45,0.21818,48,0.27704,61,0.68083,34,-0.2899
ENSG00000130477,UNC13A,21,-3.4074,47,-2.2231,296,0.91314,143,-0.5569,202,-0.0114,264,0.50639
ENSG00000130479,MAP1S,33,-1.0516,54,-0.2966,97,0.98876,31,-1.1294,46,-0.5367,64,-0.0242
ENSG00000105640,RPL18A,1820,1.95726,827,0.48047,321,-1.2559,699,0.19959,448,-0.5124,405,-0.7466
ENSG00000007080,CCDC124,41,-0.7348,82,0.36215,68,0.06087,57,-0.2352,70,0.11535,69,0.09393
ENSG00000105642,KCNN1,23,-1.4549,50,-0.2525,36,-0.9456,94,0.77755,69,0.24849,93,0.91159
ENSG00000099308,MAST3,97,-1.9805,209,-0.8180,484,0.76107,194,-0.9307,416,0.27618,397,0.23305
ENSG00000105647,PIK3R2,18,-2.5534,67,-0.5915,90,-0.1720,102,0.06443,152,0.74016,135,0.63161
ENSG00000105649,RAB3A,150,-1.3148,86,-2.1450,511,0.93255,217,-0.7475,242,-0.5815,455,0.51543
ENSG00000130522,JUND,504,0.22391,265,-0.8011,443,0.01416,356,-0.3373,487,0.16583,509,0.27686
ENSG00000130520,LSM4,22,-2.7960,84,-0.8238,174,0.46928,139,-0.0285,143,0.00813,183,0.49072
ENSG00000130511,SSBP4,125,-0.3438,96,-0.7534,193,0.50198,89,-0.8736,182,0.27007,161,0.07963
ENSG00000105701,FKBP8,71,-1.8271,226,-0.0481,235,0.02024,159,-0.6079,265,0.21118,335,0.71621
ENSG00000105700,KXD1,76,0.70931,54,0.15430,24,-1.3241,39,-0.3602,72,0.63142,65,0.52095
ENSG00000221983,UBA52,1117,0.72624,804,0.17064,620,-0.3243,785,0.13170,637,-0.2075,658,-0.1764
ENSG00000006016,CRLF1,6,-2.6671,76,1.27095,24,-0.8006,106,1.94194,53,0.64556,6,-2.8580
ENSG00000006015,REX1BD,166,0.55209,74,-0.7451,90,-0.5578,113,-0.0822,146,0.34119,150,0.44375
ENSG00000105696,TMEM59L,104,-2.9279,209,-1.9035,1240,1.42495,425,-0.8323,721,-0.0006,654,-0.1770
ENSG00000105662,CRTC1,23,-2.1411,62,-0.6459,116,0.49665,135,0.61291,120,0.40835,76,-0.3604
ENSG00000005007,UPF1,94,1.08812,19,-1.4209,73,0.96317,45,-0.1588,34,-0.6045,16,-1.8136
ENSG00000223802,CERS1,0,-6.2756,47,-0.4218,93,1.04383,78,0.39693,54,-0.1968,45,-0.5237
ENSG00000105669,COPE,82,-0.4853,96,-0.2485,128,0.30073,127,0.20345,105,-0.1001,106,-0.0917
ENSG00000064607,SUGP2,77,-0.9553,92,-0.6711,204,0.88717,65,-1.2027,183,0.42744,121,-0.2773
ENSG00000254901,BORCS8,1,-5.1211,18,-0.9725,34,-0.0294,23,-0.6691,34,-0.0567,67,1.38636
ENSG00000130287,NCAN,17,-2.8254,91,-0.3373,113,0.00040,184,0.81912,212,1.07477,86,-0.4788
ENSG00000186010,NDUFA13,403,-0.1675,322,-0.5223,341,-0.5508,439,-0.0276,542,0.31686,647,0.72903
ENSG00000250067,YJEFN3,11,-3.7206,75,-0.9519,177,0.58754,108,-0.3761,201,0.63348,155,0.22726
ENSG00000167232,ZNF91,22,-2.3150,308,2.04960,41,-1.6624,95,-0.0887,101,0.01477,127,0.45027
ENSG00000261824,LINC00662,39,-0.1318,32,-0.4085,63,0.99050,21,-1.0510,40,-0.0666,28,-0.6990
ENSG00000169021,UQCRFS1,167,-0.3905,32,-2.8588,239,0.25637,205,-0.0639,326,0.71009,236,0.18762
ENSG00000187135,VSTM2B,3,-3.7743,18,-1.3173,84,1.87256,15,-1.6483,12,-1.9467,44,0.03689
ENSG00000131943,C19orf12,69,-0.0750,12,-2.6847,89,0.46350,44,-0.7700,79,0.13494,91,0.42884
ENSG00000105176,URI1,73,0.38770,109,1.07017,50,-0.2921,56,-0.0396,28,-1.1280,52,-0.2009
ENSG00000105185,PDCD5,50,-1.3127,153,0.45542,111,-0.0925,95,-0.3232,105,-0.1610,154,0.55153
ENSG00000130881,LRP3,1,-4.5663,0,-5.9268,37,0.45751,56,1.01725,30,-0.0136,37,0.39803
ENSG00000124299,PEPD,146,1.20734,66,-0.1447,83,0.32540,50,-0.5630,46,-0.7046,45,-0.8116
ENSG00000257103,LSM14A,155,1.83195,25,-1.2642,42,-0.5765,55,-0.0254,87,0.75246,27,-1.2366
ENSG00000105220,GPI,309,-0.7948,202,-1.4419,753,0.94917,419,-0.3170,402,-0.3847,504,-0.0266
ENSG00000126261,UBA2,276,1.65369,119,0.15420,115,0.13434,81,-0.4563,57,-1.0137,48,-1.3709
ENSG00000089335,ZNF302,23,-1.1103,35,-0.4948,50,0.11240,54,0.20410,45,-0.0909,61,0.45919
ENSG00000105711,SCN1B,65,-0.3085,59,-0.4742,83,0.09458,43,-0.9511,63,-0.3790,118,0.78107
ENSG00000153902,LGI4,149,1.00756,37,-1.2393,95,0.32724,115,0.55468,96,0.24447,29,-1.7303
ENSG00000266964,FXYD1,173,0.25982,184,0.36621,84,-1.0879,250,0.89039,238,0.80494,115,-0.4471
ENSG00000221946,FXYD7,32,-2.7169,64,-1.6879,235,0.48160,125,-0.6669,231,0.31892,278,0.75288
ENSG00000105698,USF2,131,0.46298,57,-0.8722,83,-0.3521,115,0.24953,92,-0.1132,122,0.40642
ENSG00000105677,TMEM147,120,0.88155,26,-1.5264,87,0.47328,83,0.26174,76,0.10798,36,-1.1732
ENSG00000283907,AD000090.1,9,-2.8808,258,2.80444,19,-2.0554,44,-0.5306,36,-0.8412,73,0.33498
ENSG00000126254,RBM42,101,1.22669,15,-1.8471,46,-0.1514,13,-1.9704,72,0.62166,53,0.12414
ENSG00000126267,COX6B1,259,-0.5492,252,-0.5910,319,-0.2908,405,0.16444,661,1.00579,381,0.07246
ENSG00000205155,PSENEN,49,-0.3073,54,-0.1606,87,0.90205,45,-0.4563,56,-0.1242,37,-0.8325
ENSG00000004777,ARHGAP33,51,0.23579,41,-0.1070,36,-0.4085,54,0.30961,47,0.08195,48,0.16877
ENSG00000105290,APLP1,62,-2.9678,368,-0.2962,688,1.10868,307,-0.5781,438,-0.0142,369,-0.3255
ENSG00000105270,CLIP3,121,-1.6697,249,-0.5672,448,0.53101,271,-0.4351,450,0.38594,384,0.14381
ENSG00000105258,POLR2I,177,0.15776,183,0.21194,119,-0.6020,150,-0.1151,240,0.66924,169,0.09713
ENSG00000105254,TBCB,104,-0.6606,47,-1.8644,193,0.45594,124,-0.3828,178,0.20000,194,0.39918
ENSG00000126247,CAPNS1,476,0.78117,127,-1.3261,359,0.41862,134,-1.2545,211,-0.5557,332,0.19869
ENSG00000161281,COX7A1,628,1.70870,147,-0.7758,171,-0.6777,185,-0.4150,158,-0.6594,265,0.18139
ENSG00000011332,DPF1,0,-5.9671,14,-2.0103,71,0.69085,25,-1.1900,57,0.11970,84,0.91277
ENSG00000167642,SPINT2,110,-0.4124,61,-1.3100,239,1.32870,71,-1.0886,102,-0.5291,112,-0.4376
ENSG00000167645,YIF1B,0,-5.1607,0,-5.8116,42,0.94759,28,-0.0495,50,0.92698,26,-0.1604
ENSG00000099341,PSMD8,108,-0.6054,124,-0.3908,210,0.65600,92,-0.8507,182,0.22195,146,-0.1540
ENSG00000130244,FAM98C,27,-0.2253,37,0.25143,29,-0.1323,38,0.32771,45,0.60752,23,-0.5317
ENSG00000178982,EIF3K,201,0.05209,132,-0.6191,197,0.02346,180,-0.1253,232,0.28141,209,0.13137
ENSG00000130402,ACTN4,769,2.57684,144,-0.5184,138,-0.7331,76,-1.5017,182,-0.1453,105,-1.1017
ENSG00000104823,ECH1,123,0.73324,65,-0.3149,84,0.12827,79,-0.0042,86,0.13035,54,-0.6715
ENSG00000104824,HNRNPL,175,0.83369,78,-0.4923,108,0.02678,58,-0.9471,130,0.32980,97,-0.1740
ENSG00000068903,SIRT2,157,0.20044,152,0.15413,118,-0.3428,125,-0.1679,110,-0.3760,176,0.45584
ENSG00000179134,SAMD4B,133,0.86977,58,-0.4941,74,-0.1458,74,-0.1189,102,0.41107,62,-0.4242
ENSG00000063322,MED29,59,-0.3129,64,-0.1859,70,-0.0727,56,-0.4076,81,0.19130,90,0.41844
ENSG00000105193,RPS16,1748,2.09643,815,0.63484,238,-1.5894,595,0.10769,424,-0.4376,360,-0.7708
ENSG00000196235,SUPT5H,88,0.10300,27,-1.7025,106,0.56875,77,-0.1137,130,0.75723,52,-0.8014
ENSG00000105197,TIMM50,38,-0.4855,50,-0.0413,59,0.30630,37,-0.5226,63,0.34287,49,-0.0972
ENSG00000176396,EID2,8,-3.0885,0,-6.9489,97,1.11858,14,-2.2539,68,0.13644,89,0.70415
ENSG00000105202,FBL,126,1.59133,35,-0.5879,41,-0.4400,50,-0.0193,28,-0.9186,48,-0.1171
ENSG00000013275,PSMC4,53,0.15882,47,-0.0561,61,0.53090,27,-0.9290,38,-0.3647,43,-0.1863
ENSG00000130758,MAP3K10,52,-0.5130,47,-0.6822,55,-0.5512,94,0.44776,66,-0.1320,112,0.88083
ENSG00000174521,TTC9B,48,-2.6362,75,-1.9784,311,0.29888,186,-0.6021,264,-0.0484,471,1.13032
ENSG00000105223,PLD3,153,-1.7753,224,-1.1967,820,1.38516,388,-0.3496,425,-0.2035,346,-0.5908
ENSG00000090013,BLVRB,68,0.45809,56,0.15459,45,-0.2626,45,-0.1965,69,0.48860,44,-0.2886
ENSG00000160460,SPTBN4,0,-6.5779,67,-0.2148,126,1.25557,31,-1.3861,60,-0.3936,78,0.02112
ENSG00000105245,NUMBL,3,-4.3277,31,-0.9989,99,1.27302,37,-0.7686,38,-0.7216,67,0.21440
ENSG00000167578,RAB4B,42,-0.1046,12,-2.0217,53,0.37142,40,-0.1906,44,-0.0557,54,0.35152
ENSG00000269858,EGLN2,140,0.89894,23,-1.9412,72,-0.2794,50,-0.7784,111,0.49375,100,0.37307
ENSG00000105323,HNRNPUL1,101,0.59366,91,0.42591,80,0.27496,40,-0.8807,63,-0.1890,50,-0.6044
ENSG00000105341,DMAC2,52,0.80439,5,-2.7908,33,0.02956,19,-0.8025,29,-0.1861,43,0.58019
ENSG00000105372,RPS19,1464,1.49797,832,0.47894,355,-1.0930,749,0.30187,472,-0.4448,514,-0.3493
ENSG00000105404,RABAC1,305,0.76194,152,-0.3844,227,0.35429,115,-0.8227,155,-0.3541,168,-0.2595
ENSG00000105409,ATP1A3,119,-1.7780,155,-1.3833,635,1.34482,210,-0.9291,268,-0.5484,373,-0.0245
ENSG00000105737,GRIK5,36,-1.1701,28,-1.5399,88,0.29510,71,-0.1458,102,0.45412,97,0.43197
ENSG00000105723,GSK3A,171,0.40479,82,-0.7735,161,0.41627,60,-1.2403,101,-0.4539,154,0.26658
ENSG00000079432,CIC,28,-0.9263,47,-0.1297,52,0.01334,58,0.20476,63,0.34401,55,0.12458
ENSG00000079462,PAFAH1B3,22,-0.9126,19,-1.0994,37,-0.1207,19,-1.0920,54,0.50644,64,0.98623
ENSG00000105429,MEGF8,46,-0.5592,80,0.32251,74,0.29188,53,-0.3207,76,0.24702,55,-0.3151
ENSG00000167378,IRGQ,19,-1.7659,28,-1.1984,96,1.10709,44,-0.5141,37,-0.7911,68,0.19529
ENSG00000131116,ZNF428,131,0.51290,56,-0.8515,97,0.02356,94,-0.0408,114,0.27642,90,-0.1300
ENSG00000105767,CADM4,0,-6.3712,58,-0.1980,57,-0.2820,107,0.82797,84,0.41601,84,0.47545
ENSG00000130204,TOMM40,37,-0.6102,44,-0.3128,77,0.87143,36,-0.6183,38,-0.5346,49,-0.1889
ENSG00000130203,APOE,1038,0.27044,666,-0.4448,613,-0.7246,1659,1.08281,1921,1.35673,399,-1.3507
ENSG00000130208,APOC1,104,-0.1844,60,-1.0306,77,-0.8268,153,0.45083,302,1.69106,99,-0.2857
ENSG00000104853,CLPTM1,59,-1.0935,121,0.04263,167,0.82868,92,-0.4007,94,-0.3711,99,-0.3259
ENSG00000007047,MARK4,27,-0.7858,49,0.12902,51,0.28676,54,0.28707,20,-1.2458,51,0.22912
ENSG00000104866,PPP1R37,6,-2.7436,15,-1.4471,50,0.55896,44,0.18252,28,-0.5337,55,0.65276
ENSG00000012061,ERCC1,78,0.78778,14,-1.9246,44,-0.2297,43,-0.2024,58,0.28100,57,0.31221
ENSG00000125744,RTN2,12,-2.5079,51,-0.3173,85,0.75717,60,-0.0395,13,-2.3368,83,0.56242
ENSG00000125743,SNRPD2,231,0.15605,185,-0.2006,213,0.02553,193,-0.1363,211,0.00701,216,0.05319
ENSG00000185800,DMWD,22,-1.6592,18,-1.9596,80,0.41686,53,-0.3540,66,-0.0011,99,0.78809
ENSG00000125755,SYMPK,88,1.26920,65,0.71010,25,-0.9860,23,-0.9448,69,0.83740,29,-0.6548
ENSG00000176182,MYPOP,61,0.27094,72,0.56467,52,0.03320,38,-0.4856,27,-1.0130,54,0.09782
ENSG00000104967,NOVA2,86,0.29647,52,-0.4980,102,0.84608,43,-0.7859,26,-1.5674,66,-0.1552
ENSG00000011485,PPP5C,95,0.06862,30,-1.7178,165,1.60407,36,-1.4208,33,-1.5674,65,-0.5931
ENSG00000277531,PNMA8C,14,-2.2058,25,-1.3670,99,1.23652,32,-1.0134,30,-1.0759,75,0.38863
ENSG00000182013,PNMA8A,18,-3.7063,132,-0.7421,346,1.26435,142,-0.6267,217,0.04306,177,-0.3193
ENSG00000204851,PNMA8B,75,-1.0548,49,-1.7041,212,0.87298,65,-1.2630,140,-0.0816,181,0.39540
ENSG00000160014,CALM3,639,-1.3239,566,-1.5068,1964,0.64073,1014,-0.6159,1447,-0.0512,1944,0.50987
ENSG00000197380,DACT3,108,0.68493,10,-2.9543,63,-0.2675,58,-0.3207,73,0.04002,103,0.70973
ENSG00000090372,STRN4,43,-0.6746,44,-0.6301,88,0.65192,52,-0.3844,87,0.44864,54,-0.3846
ENSG00000042753,AP2S1,86,-1.3948,108,-1.0536,233,0.21386,173,-0.3207,318,0.67827,260,0.39511
ENSG00000160007,ARHGAP35,203,0.20135,64,-1.5867,201,0.26056,163,-0.1559,161,-0.1733,209,0.29179
ENSG00000130748,TMEM160,68,-1.8979,264,0.19985,238,0.04324,204,-0.2171,200,-0.2518,326,0.65219
ENSG00000142230,SAE1,54,-0.1033,18,-1.7793,64,0.23226,46,-0.3479,54,-0.1161,77,0.56970
ENSG00000257704,INAFM1,38,-0.8881,74,0.15288,71,0.11710,32,-1.1385,85,0.38071,82,0.36813
ENSG00000105419,MEIS3,52,-1.1289,35,-1.7180,138,0.60550,102,-0.0732,114,0.10579,121,0.24164
ENSG00000118160,SLC8A2,37,-2.0532,28,-2.4340,233,1.28210,57,-1.4148,102,-0.5160,174,0.40345
ENSG00000105402,NAPA,138,-1.0819,200,-0.5080,377,0.75006,171,-0.7502,329,0.29254,253,-0.1505
ENSG00000105373,NOP53,544,2.89306,184,0.64429,41,-2.0054,86,-0.5936,60,-1.1517,64,-1.1426
ENSG00000178980,SELENOW,1046,0.12032,603,-0.7559,990,0.03964,994,0.03636,810,-0.2914,1162,0.34077
ENSG00000105438,KDELR1,124,1.52694,15,-1.8373,59,0.29248,48,-0.1250,17,-1.6869,42,-0.3668
ENSG00000142235,LMTK3,5,-4.1279,24,-1.8051,135,1.36009,46,-0.8549,40,-1.0598,99,0.40937
ENSG00000063177,RPL18,1351,1.54942,781,0.55279,283,-1.3014,573,0.03805,655,0.25709,415,-0.5338
ENSG00000105516,DBP,17,-1.6771,29,-0.8313,66,0.63663,46,-0.1430,57,0.21115,52,0.07451
ENSG00000063180,CA11,150,-1.2189,202,-0.7635,356,0.19066,434,0.46840,355,0.13601,366,0.21409
ENSG00000104805,NUCB1,297,1.96238,23,-2.2495,120,0.41178,30,-1.8455,91,-0.1579,51,-1.1652
ENSG00000087086,FTL,2535,0.67992,2220,0.45315,1090,-0.8661,2244,0.47144,1811,0.11444,1556,-0.1491
ENSG00000183207,RUVBL2,34,-0.9459,48,-0.4066,101,1.27146,50,-0.3421,33,-0.9588,43,-0.6304
ENSG00000104852,SNRNP70,111,0.59271,30,-1.4768,114,0.94715,48,-0.7628,69,-0.1904,49,-0.8087
ENSG00000104863,LIN7B,14,-1.9984,0,-6.6898,87,1.33063,18,-1.5900,49,-0.0947,62,0.34856
ENSG00000177380,PPFIA3,121,-0.0810,84,-0.6538,151,0.39096,83,-0.6654,54,-1.3175,174,0.61167
ENSG00000104888,SLC17A7,220,-2.5882,448,-1.5301,1783,0.96982,740,-0.7652,899,-0.4622,1577,0.52740
ENSG00000104872,PIH1D1,79,0.48695,25,-1.3297,52,-0.2431,39,-0.6335,68,0.23285,81,0.61180
ENSG00000142541,RPL13A,3223,1.89007,1671,0.65253,527,-1.4431,1347,0.28748,841,-0.4724,757,-0.7085
ENSG00000142534,RPS11,2721,1.96510,1200,0.43566,434,-1.4231,938,0.02919,608,-0.6604,762,-0.3430
ENSG00000142546,NOSIP,33,-0.6692,59,0.26389,57,0.29509,46,-0.1370,34,-0.6136,54,0.13491
ENSG00000126461,SCAF1,11,-2.4560,28,-1.1533,79,0.71687,50,-0.2318,30,-1.0319,84,0.71731
ENSG00000126457,PRMT1,57,0.15632,52,-0.0162,72,0.75055,32,-0.7763,28,-0.9807,43,-0.3486
ENSG00000169169,CPT1C,41,-0.7963,26,-1.4989,95,0.80425,61,-0.1850,53,-0.4074,73,0.13793
ENSG00000196961,AP2A1,24,-1.9353,67,-0.3504,122,0.90149,59,-0.5628,88,0.06694,76,-0.1717
ENSG00000104960,PTOV1,133,-0.3975,124,-0.4967,174,0.05408,129,-0.4400,207,0.32451,207,0.37627
ENSG00000204673,AKT1S1,60,0.50200,5,-3.3009,48,0.15545,69,0.74593,50,0.19556,36,-0.3718
ENSG00000104946,TBC1D17,49,0.15815,45,0.02368,42,-0.1189,48,0.12264,31,-0.5752,50,0.24072
ENSG00000131408,NR1H2,110,1.34907,39,-0.4247,34,-0.7822,36,-0.5281,45,-0.2011,62,0.37397
ENSG00000161671,EMC10,97,-0.1345,126,0.27799,143,0.71353,80,-0.4380,93,-0.2155,64,-0.8851
ENSG00000204653,ASPDH,0,-5.3650,48,0.64361,35,0.19817,33,0.04771,34,0.05618,35,0.14154
ENSG00000131409,LRRC4B,42,-1.5259,83,-0.4889,145,0.58472,84,-0.4776,125,0.16514,124,0.16631
ENSG00000169035,KLK7,5,-2.8436,9,-1.9688,55,1.16365,10,-1.8063,9,-2.0460,56,0.97556
ENSG00000105379,ETFB,35,-1.4663,86,-0.0989,67,-0.6195,137,0.66697,113,0.34426,125,0.61310
ENSG00000105568,PPP2R1A,158,-1.4058,89,-2.2704,615,1.13378,296,-0.4450,391,-0.0031,373,-0.0907
ENSG00000179820,MYADM,124,1.86267,34,-0.3954,47,0.14557,18,-1.3365,23,-1.0339,27,-0.8130
ENSG00000126583,PRKCG,79,-1.9318,54,-2.4931,482,1.46531,83,-1.8524,269,-0.0460,281,0.02443
ENSG00000105605,CACNG7,0,-5.6172,0,-6.2615,69,1.55144,26,-0.6186,53,0.51407,30,-0.4329
ENSG00000142408,CACNG8,3,-5.0805,83,-0.3793,139,0.66560,65,-0.7479,119,0.20916,128,0.37829
ENSG00000170906,NDUFA3,555,0.13510,386,-0.4495,458,-0.2304,458,-0.1779,769,0.68339,529,0.06358
ENSG00000105619,TFPT,54,-0.0362,44,-0.3452,41,-0.5906,84,0.70139,56,0.00912,68,0.38587
ENSG00000105618,PRPF31,84,0.99615,7,-2.8514,48,0.07409,49,0.09500,28,-0.7809,53,0.24509
ENSG00000125505,MBOAT7,98,-1.2260,73,-1.6764,339,1.12858,135,-0.7402,202,-0.1043,209,-0.0559
ENSG00000170889,RPS9,1393,2.10550,459,0.06149,223,-1.3076,485,0.15196,332,-0.4561,321,-0.5707
ENSG00000167614,TTYH1,25,-3.9807,188,-1.0398,364,-0.0015,617,0.89177,731,1.19850,312,-0.2794
ENSG00000167615,LENG8,145,1.52153,73,0.30728,43,-0.6768,31,-1.0515,51,-0.2960,59,-0.0659
ENSG00000125503,PPP1R12C,137,0.34860,101,-0.1456,100,-0.2129,98,-0.2033,106,-0.0729,127,0.26543
ENSG00000129990,SYT5,19,-2.7700,48,-1.4084,161,0.70922,50,-1.3371,180,0.68459,147,0.39293
ENSG00000105063,PPP6R1,41,-1.0220,36,-1.2564,99,0.47657,80,-0.0040,83,0.06068,92,0.26707
ENSG00000133265,HSPBP1,29,-1.1459,54,-0.1729,66,0.20591,32,-0.9943,36,-0.8104,97,0.94824
ENSG00000160469,BRSK1,49,-1.7181,75,-1.0700,149,0.01196,126,-0.2622,134,-0.1667,252,1.08539
ENSG00000108107,RPL28,2412,1.65818,1013,0.10997,592,-0.9254,1011,0.10666,897,-0.0879,707,-0.5218
ENSG00000108106,UBE2S,69,0.09651,10,-2.7253,66,0.03707,44,-0.5999,59,-0.1713,102,0.90405
ENSG00000063241,ISOC2,64,0.46566,35,-0.5031,60,0.47799,53,0.15839,45,-0.1162,29,-0.8674
ENSG00000090971,NAT14,7,-3.4045,27,-1.5377,124,1.35698,51,-0.5869,44,-0.7926,80,0.15528
ENSG00000213015,ZNF580,98,0.58445,21,-1.8147,72,0.08247,65,-0.0976,56,-0.3308,83,0.34803
ENSG00000173581,CCDC106,0,-6.2116,51,-0.2131,68,0.33721,51,-0.2282,67,0.22662,76,0.51443
ENSG00000063244,U2AF2,40,0.17776,14,-1.4554,46,0.56297,19,-1.0138,26,-0.5037,44,0.36049
ENSG00000063245,EPN1,56,-1.9136,213,0.15101,237,0.44841,171,-0.2095,217,0.17612,192,-0.0258
ENSG00000167685,ZNF444,92,1.44171,2,-4.1856,38,-0.1216,38,-0.0959,34,-0.2474,40,0.02177
ENSG00000166770,ZNF667-AS1,83,0.13952,48,-0.7237,69,-0.1911,56,-0.4756,92,0.31776,98,0.49284
ENSG00000198300,PEG3,51,-2.3438,171,-0.5179,335,0.84162,163,-0.5900,299,0.38650,219,-0.1393
ENSG00000268205,AC005261.1,137,1.19639,47,-0.5850,77,0.26031,44,-0.6693,69,0.02759,43,-0.8119
ENSG00000121413,ZSCAN18,118,-0.2168,70,-1.0296,194,0.86996,101,-0.4589,128,-0.0858,109,-0.3901
ENSG00000142396,ERVK3-1,60,0.03286,27,-1.2270,83,0.81471,37,-0.7255,67,0.21752,45,-0.4719
ENSG00000283103,AC010642.2,57,-0.4430,18,-2.1919,85,0.27646,87,0.22535,114,0.68110,74,-0.0395
ENSG00000083845,RPS5,1120,1.83715,327,-0.3340,272,-0.7815,399,-0.0160,251,-0.7455,356,-0.2260
ENSG00000083807,SLC27A5,66,0.83678,26,-0.6514,28,-0.6947,63,0.76479,59,0.63728,30,-0.4821
ENSG00000130726,TRIM28,107,0.96494,8,-2.9606,75,0.49518,58,-0.0605,66,0.13597,40,-0.7311
ENSG00000130724,CHMP2A,153,0.39588,144,0.29137,133,0.22444,85,-0.5577,88,-0.5050,107,-0.2097
ENSG00000130725,UBE2M,189,-0.0915,101,-1.0738,204,0.03410,205,0.03790,204,0.02606,247,0.39941
ENSG00000125841,NRSN2,32,-1.9725,109,-0.0920,167,0.88343,83,-0.5251,144,0.35282,87,-0.5133
ENSG00000101266,CSNK2A1,176,1.23966,37,-1.3169,95,0.22161,50,-0.8393,37,-1.3024,94,0.16400
ENSG00000125818,PSMF1,228,1.42291,51,-1.0616,97,-0.0714,63,-0.7375,91,-0.1683,91,-0.1906
ENSG00000101298,SNPH,77,-0.8324,51,-1.4667,142,0.16882,130,-0.0116,154,0.26813,171,0.51671
ENSG00000088832,FKBP1A,469,0.17140,88,-2.3972,572,0.72215,175,-1.3670,570,0.49901,389,-0.1473
ENSG00000088833,NSFL1C,39,-1.1251,24,-1.8506,100,0.49596,69,-0.2437,98,0.31246,98,0.36440
ENSG00000198053,SIRPA,88,-1.9956,237,-0.4968,458,0.83025,210,-0.6912,439,0.50189,285,-0.2347
ENSG00000125835,SNRPB,142,2.13029,23,-1.0378,37,-0.3855,30,-0.6012,21,-1.1196,36,-0.3647
ENSG00000101361,NOP56,96,0.83432,84,0.61832,50,-0.3187,43,-0.4614,82,0.56613,34,-0.9199
ENSG00000101365,IDH3B,29,-1.1578,73,0.26746,73,0.37277,56,-0.1642,84,0.48778,48,-0.4429
ENSG00000132670,PTPRA,189,-0.4009,144,-0.8169,316,0.62181,162,-0.6412,198,-0.3202,270,0.20092
ENSG00000125901,MRPS26,20,-2.2661,16,-2.6006,126,0.86887,88,-0.0064,72,-0.3171,109,0.41125
ENSG00000088899,LZTS3,41,-2.1433,21,-3.1460,247,0.95537,139,-0.2995,243,0.61997,160,-0.0786
ENSG00000198171,DDRGK1,16,-2.3615,40,-1.0153,67,-0.2712,78,0.03000,190,1.61026,81,0.10997
ENSG00000125877,ITPA,37,0.07683,10,-1.8737,45,0.56517,26,-0.4569,56,0.76971,26,-0.5196
