Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000142303,ADAMTS10,74,2.25784,8,-1.4052,24,0.44356,14,-0.6098,0,-7.6713,9,-1.2151
ENSG00000130803,ZNF317,0,-5.6790,11,-0.7378,22,0.44791,14,-0.4536,25,0.49719,25,0.59156
ENSG00000198258,UBL5,453,0.57319,310,-0.0309,174,-1.1592,387,0.39931,624,1.11151,279,-0.2186
ENSG00000127445,PIN1,56,-2.7164,134,-1.4396,354,0.06175,368,0.12917,438,0.38182,492,0.64268
ENSG00000105088,OLFM2,0,-7.8798,27,-1.7252,68,-0.4595,160,1.41855,52,-0.7513,93,0.17091
ENSG00000080573,COL5A3,6,-2.7269,8,-2.4048,29,-0.7032,90,1.78569,31,-0.4667,34,-0.3188
ENSG00000130813,SHFL,37,-0.3253,22,-1.0795,35,-0.5664,75,1.04078,27,-0.7868,50,0.15226
ENSG00000130811,EIF3G,113,0.83488,139,1.18483,55,-0.4248,64,-0.1015,44,-0.6658,51,-0.4647
ENSG00000130816,DNMT1,35,0.25183,31,0.05134,34,0.29489,36,0.33622,0,-8.2195,25,-0.3022
ENSG00000105364,MRPL4,53,-0.5647,35,-1.1874,68,-0.2599,100,0.53113,71,-0.1195,96,0.38282
ENSG00000105376,ICAM5,35,-1.7720,2,-5.7239,84,-0.5908,82,-0.5737,235,1.20907,248,1.53221
ENSG00000267673,FDX2,9,-2.5033,32,-0.7509,41,-0.4606,52,0.00834,112,1.27764,73,0.61742
ENSG00000161847,RAVER1,0,-5.3078,23,0.79327,11,-0.3840,24,1.19726,0,-5.0647,12,-0.1956
ENSG00000105397,TYK2,40,1.11111,24,0.28811,16,-0.4058,24,0.39204,9,-1.1128,14,-0.5897
ENSG00000105401,CDC37,98,0.32607,84,0.08433,60,-0.5638,55,-0.6777,99,0.35484,134,0.96248
ENSG00000065989,PDE4A,0,-6.9487,12,-1.9580,53,0.43549,66,0.83242,11,-2.0593,47,0.12621
ENSG00000079999,KEAP1,14,-1.5128,53,0.53602,36,-0.0922,38,-0.0066,47,0.34402,41,0.14206
ENSG00000130734,ATG4D,28,0.49196,16,-0.4341,17,-0.4445,28,0.60164,33,0.75523,10,-1.0884
ENSG00000129355,CDKN2D,29,-2.8340,51,-2.0058,216,0.23101,173,-0.2189,158,-0.3247,356,1.13474
ENSG00000129353,SLC44A2,110,0.82785,126,1.05528,48,-0.6158,82,0.45097,12,-2.5539,50,-0.4478
ENSG00000267100,ILF3-DT,24,-0.9975,51,0.12953,39,-0.3874,58,0.43793,34,-0.4826,61,0.47315
ENSG00000129351,ILF3,82,-0.2956,109,0.14820,87,-0.2698,124,0.45515,101,0.02576,88,-0.2029
ENSG00000213339,QTRT1,0,-6.5490,35,0.06081,31,-0.1186,40,0.34734,40,0.28099,40,0.32049
ENSG00000079805,DNM2,23,-0.6748,148,2.50715,28,-0.4898,25,-0.6361,13,-1.4812,29,-0.3614
ENSG00000142453,CARM1,44,-0.6817,18,-1.9978,78,0.25368,73,0.09257,84,0.31179,78,0.20179
ENSG00000130733,YIPF2,49,0.64976,25,-0.4067,29,-0.2757,34,0.05079,8,-2.1293,48,0.67239
ENSG00000142444,TIMM29,44,1.19213,14,-0.5877,22,0.06490,14,-0.6814,9,-1.3229,28,0.49947
ENSG00000127616,SMARCA4,129,1.01165,39,-0.8754,67,-0.0600,73,0.11280,19,-1.9018,77,0.18310
ENSG00000105514,RAB3D,0,-5.8613,6,-1.8357,27,0.65193,16,-0.4309,25,0.31180,29,0.61099
ENSG00000105518,TMEM205,53,-0.6762,76,-0.1269,63,-0.5492,99,0.33976,91,0.15052,113,0.54837
ENSG00000105520,PLPPR2,72,-1.8158,43,-2.5763,235,-0.0513,194,-0.4048,477,1.11856,388,0.87488
ENSG00000130175,PRKCSH,94,-0.0893,201,1.14172,106,0.13667,89,-0.2058,45,-1.2049,82,-0.3290
ENSG00000196361,ELAVL3,32,-3.0317,377,0.70023,293,0.41797,236,-0.0608,137,-0.8831,250,0.04114
ENSG00000130159,ECSIT,45,0.50380,18,-0.9294,34,0.08907,44,0.59236,9,-1.8541,26,-0.3694
ENSG00000130165,ELOF1,40,-0.3343,43,-0.1984,43,-0.2741,71,0.74445,20,-1.3838,52,0.08307
ENSG00000173875,ZNF791,35,0.71829,10,-1.1787,18,-0.4134,30,0.63017,15,-0.6223,21,-0.0464
ENSG00000105583,WDR83OS,171,0.59462,205,0.89877,79,-0.7834,105,-0.2128,131,0.16425,137,0.26206
ENSG00000095059,DHPS,7,-2.6684,66,0.77316,28,-0.7717,50,0.37926,33,-0.3304,63,0.77556
ENSG00000105576,TNPO2,4,-4.9174,59,-1.1741,164,0.58695,146,0.27033,70,-0.9135,150,0.29089
ENSG00000123144,TRIR,333,1.20386,254,0.73911,138,-0.3092,127,-0.4260,151,-0.0902,125,-0.4188
ENSG00000198356,GET3,30,-1.3567,71,-0.0657,54,-0.6547,89,0.34480,106,0.56805,102,0.56705
ENSG00000171223,JUNB,857,4.23379,19,-2.6191,57,-1.3022,39,-1.7901,9,-3.7028,61,-0.9992
ENSG00000167815,PRDX2,388,-0.3144,166,-1.5967,462,-0.0575,566,0.34826,347,-0.4882,625,0.49069
ENSG00000132026,RTBDN,0,-5.9843,1,-3.8517,29,0.60776,19,-0.2737,10,-1.2404,42,1.14513
ENSG00000105613,MAST1,36,-1.2565,12,-2.8639,96,0.32306,82,-0.0378,77,-0.1152,122,0.68779
ENSG00000105612,DNASE2,55,1.63549,16,-0.3533,18,-0.2639,20,-0.0793,0,-7.7057,22,0.12528
ENSG00000179115,FARSA,29,-0.8359,37,-0.4448,40,-0.4672,45,-0.1792,114,1.35874,62,0.38270
ENSG00000179218,CALR,409,1.10138,226,0.12270,130,-0.9301,258,0.42303,189,-0.1572,194,-0.1291
ENSG00000179262,RAD23A,73,-0.8822,98,-0.4275,122,-0.1196,152,0.32568,163,0.37244,135,0.08048
ENSG00000179271,GADD45GIP1,211,0.84296,127,0.01744,84,-0.7917,160,0.48549,107,-0.2537,122,-0.0448
ENSG00000008441,NFIX,92,-0.4606,239,1.07874,164,0.65963,98,-0.4255,19,-2.8036,92,-0.4990
ENSG00000104907,TRMT1,36,0.49193,23,-0.2217,28,0.10268,24,-0.2132,24,-0.1751,27,0.00501
ENSG00000160877,NACC1,0,-7.8732,40,-1.1434,91,0.16849,87,0.06429,130,0.69629,108,0.44050
ENSG00000104915,STX10,39,0.71142,24,-0.0362,19,-0.5012,19,-0.4658,45,0.92597,28,0.19461
ENSG00000160888,IER2,821,5.21757,24,-1.9385,27,-2.1262,26,-2.0183,2,-5.5145,12,-3.0091
ENSG00000141837,CACNA1A,0,-7.7289,24,-1.7352,103,0.70449,73,-0.0893,74,-0.0484,94,0.36354
ENSG00000104957,CCDC130,27,0.72081,29,0.82839,19,0.15059,20,0.24674,0,-7.4775,9,-1.0184
ENSG00000104979,C19orf53,221,0.82270,157,0.25781,99,-0.6056,123,-0.1484,211,0.74200,122,-0.1476
ENSG00000187556,NANOS3,0,-5.7093,20,0.11616,26,0.76211,17,-0.1272,3,-2.4338,22,0.31580
ENSG00000132024,CC2D1A,51,0.54661,21,-0.8074,36,6.35622,40,0.21845,10,-1.9126,42,0.29497
ENSG00000132017,DCAF15,13,-0.4528,9,-1.0681,19,0.11332,21,0.34746,6,-1.6280,23,0.48564
ENSG00000141854,MISP3,38,0.73180,29,0.32072,19,-0.4864,31,0.48799,23,-0.0719,15,-0.7592
ENSG00000141858,SAMD1,29,-0.3996,54,0.56767,48,0.52798,41,0.13179,9,-2.1749,25,-0.6854
ENSG00000072062,PRKACA,171,0.62732,30,-2.0144,105,-0.2050,140,0.38781,84,-0.4938,130,0.21112
ENSG00000072071,ADGRL1,11,-4.1469,41,-2.2934,228,0.42759,195,0.05694,124,-0.6504,298,0.83069
ENSG00000123143,PKN1,75,1.33087,57,0.84922,30,-0.2332,26,-0.4679,20,-0.7698,26,-0.4217
ENSG00000123159,GIPC1,29,-1.1371,123,1.14659,40,-0.8186,70,0.26886,74,0.30397,68,0.17734
ENSG00000132002,DNAJB1,425,2.07352,78,-0.7598,98,-0.5313,105,-0.3583,46,-1.5471,137,0.12187
ENSG00000099797,TECR,127,-0.1451,270,1.07367,94,-0.7942,184,0.55555,114,-0.3124,120,-0.2661
ENSG00000099795,NDUFB7,242,0.24258,226,0.13364,151,-0.6416,266,0.50156,222,0.10436,199,-0.0718
ENSG00000105143,SLC1A6,0,-6.1810,1,-3.9203,31,0.38642,28,0.18487,10,-1.3453,45,1.01753
ENSG00000105135,ILVBL,0,-6.4428,50,0.77753,28,-0.2309,30,-0.0356,24,-0.3671,47,0.76853
ENSG00000074181,NOTCH3,1114,6.51401,2,-5.4008,21,-2.7419,9,-3.8017,0,-10.019,7,-4.0047
ENSG00000141867,BRD4,0,-8.0334,64,-0.5926,146,1.10024,82,-0.2540,42,-1.2265,96,0.03010
ENSG00000105127,AKAP8,0,-5.8111,20,-0.0146,19,-0.0581,29,0.78755,1,-3.5569,26,0.48318
ENSG00000011243,AKAP8L,51,-0.2860,49,-0.3591,55,-0.2571,84,0.60459,25,-1.3771,74,0.31549
ENSG00000011451,WIZ,61,1.08716,11,-1.5999,36,0.31534,26,-0.3388,17,-0.9270,32,0.04717
ENSG00000167460,TPM4,316,2.21077,129,0.59795,60,-0.7808,62,-0.6488,59,-0.6213,67,-0.4680
ENSG00000167461,RAB8A,0,-5.8870,33,0.72478,21,0.03798,27,0.54392,1,-3.6816,24,0.27238
ENSG00000105058,FAM32A,6,-3.2239,22,-1.3339,52,-0.0811,63,0.32583,49,-0.1552,86,0.84608
ENSG00000072958,AP1M1,0,-7.5257,48,-1.2771,101,-0.1906,132,0.34044,124,0.18254,179,0.87522
ENSG00000127528,KLF2,1452,6.41111,3,-5.3080,29,-2.7028,15,-3.4751,0,-10.413,9,-4.0802
ENSG00000127527,EPS15L1,0,-5.7895,13,-0.5558,26,0.64636,18,-0.1413,14,-0.4653,24,0.38626
ENSG00000085872,CHERP,2,-4.3541,24,-0.9184,46,0.12975,51,0.31311,33,-0.4414,63,0.66273
ENSG00000127526,SLC35E1,24,-0.5133,9,-1.9812,40,0.36703,29,-0.2879,3,-3.6364,63,1.12592
ENSG00000214046,SMIM7,65,0.57419,45,0.01064,37,-0.3841,47,0.07659,38,-0.2752,51,0.22936
ENSG00000269044,AC024075.2,0,-5.3054,13,-0.1473,14,0.05010,21,0.85636,0,-4.3053,17,0.32028
ENSG00000072954,TMEM38A,23,-0.7683,7,-2.5022,30,-0.5265,31,-0.3877,83,1.24774,69,1.06697
ENSG00000127511,SIN3B,39,-1.4054,26,-2.0303,109,0.19738,96,-0.0708,76,-0.4292,166,0.93423
ENSG00000099331,MYO9B,32,0.50172,98,2.55494,22,-0.0853,13,-1.0008,5,-2.2801,7,-1.7459
ENSG00000053501,USE1,39,-0.0587,36,-0.1900,42,0.04051,56,0.62311,27,-0.6054,27,-0.6841
ENSG00000099330,OCEL1,18,-0.1406,8,-1.3923,13,-0.8324,37,1.32391,18,-0.1568,17,-0.2870
ENSG00000160113,NR2F6,57,0.42179,20,-1.1729,36,-0.4240,48,0.15601,44,0.01119,60,0.54959
ENSG00000105393,BABAM1,132,0.28719,30,-1.9455,105,-0.1093,127,0.27932,105,-0.0779,128,0.25843
ENSG00000127220,ABHD8,0,-6.3860,11,-2.6521,68,-0.0335,68,-0.0395,197,1.76220,73,0.09371
ENSG00000130312,MRPL34,82,0.16055,45,-0.7810,58,-0.4855,88,0.33341,117,0.72650,75,0.01223
ENSG00000130311,DDA1,50,-0.9620,49,-0.9973,83,-0.2609,85,-0.1810,165,0.90922,138,0.69345
ENSG00000074855,ANO8,0,-6.2549,17,-0.7119,27,-0.0174,50,1.32151,2,-3.7030,25,-0.1339
ENSG00000130303,BST2,574,5.08777,15,-2.1758,21,-1.9585,23,-1.7086,0,-9.3047,6,-3.4465
ENSG00000130304,SLC27A1,0,-6.3316,74,1.57589,35,0.46321,32,0.20045,2,-3.8735,16,-0.9385
ENSG00000130313,PGLS,62,1.38874,45,0.81905,24,-0.2237,16,-0.8742,14,-0.9614,28,0.04691
ENSG00000130309,COLGALT1,31,0.48630,14,-0.7262,19,-0.4023,31,0.58058,9,-1.3077,27,0.25226
ENSG00000130477,UNC13A,30,-2.2252,8,-4.0022,132,0.00436,137,0.06973,181,0.51141,212,0.86783
ENSG00000130479,MAP1S,67,-0.4024,36,-1.3278,68,-0.5109,73,-0.3232,154,0.92372,148,0.98425
ENSG00000130475,FCHO1,0,-5.9403,46,1.23394,20,-0.1502,27,0.40319,6,-1.8128,24,0.14002
ENSG00000105640,RPL18A,2378,2.64264,1099,1.14598,301,-1.1538,364,-0.7374,452,-0.2970,168,-1.8839
ENSG00000007080,CCDC124,25,-1.3397,72,0.26753,61,0.02777,68,0.22644,52,-0.2177,64,0.09477
ENSG00000105642,KCNN1,0,-7.2627,11,-2.3102,93,1.35004,39,-0.6210,50,-0.1427,55,0.00184
ENSG00000105643,ARRDC2,81,1.61187,89,1.78288,21,-0.7176,10,-1.8663,30,-0.0438,27,-0.2227
ENSG00000099308,MAST3,84,-2.4285,132,-1.7662,415,-0.0460,345,-0.3821,924,1.28757,625,0.70445
ENSG00000105647,PIK3R2,46,-0.8081,13,-2.6174,81,0.10958,94,0.38938,113,0.60010,75,-0.0640
ENSG00000105649,RAB3A,26,-4.4030,57,-3.2938,549,0.13196,613,0.33881,381,-0.4716,851,0.91973
ENSG00000130522,JUND,755,0.77480,453,-0.0480,507,0.18362,390,-0.3381,285,-0.7621,456,-0.0400
ENSG00000130520,LSM4,103,-0.4348,61,-1.2244,154,0.27712,130,-0.0903,88,-0.6628,187,0.57460
ENSG00000130511,SSBP4,108,-0.4716,43,-1.8631,156,0.14213,160,0.17302,191,0.42280,155,0.10220
ENSG00000105655,ISYNA1,321,4.67403,3,-3.7228,18,-1.3539,7,-2.6572,3,-3.4480,16,-1.3610
ENSG00000105701,FKBP8,262,-0.2065,296,-0.0153,308,0.06390,278,-0.1395,280,-0.1029,343,0.23794
ENSG00000105700,KXD1,60,0.35826,63,0.44942,39,-0.4044,48,0.01041,33,-0.5446,57,0.33083
ENSG00000221983,UBA52,1736,1.69810,1057,0.82458,499,-0.4920,471,-0.5484,601,-0.0870,407,-0.7418
ENSG00000006016,CRLF1,0,-6.7909,0,-8.6625,22,-1.1252,60,0.85309,132,2.07294,38,-0.0704
ENSG00000006015,REX1BD,38,-1.0537,82,0.09603,64,-0.3659,113,0.80392,75,-0.0336,65,-0.2906
ENSG00000105696,TMEM59L,57,-3.5556,75,-3.1654,549,-0.2768,580,-0.1471,1455,1.40047,997,0.85210
ENSG00000167487,KLHL26,0,-6.2540,10,-1.4772,25,-0.1713,29,0.13201,34,0.35575,47,1.01577
ENSG00000105662,CRTC1,83,0.19322,19,-2.0121,73,-0.0032,63,-0.2837,161,1.29591,67,-0.1409
ENSG00000005007,UPF1,67,0.47807,38,-0.4109,43,-0.2995,51,0.04067,50,0.00111,58,0.28566
ENSG00000223802,CERS1,0,-6.8692,63,0.66358,34,-0.4299,52,0.43189,62,0.63150,42,0.02445
ENSG00000105669,COPE,199,0.63195,161,0.28446,84,-0.9197,161,0.35335,142,0.09046,146,0.14277
ENSG00000105671,DDX49,14,-1.3057,30,-0.1804,36,0.14940,37,0.22278,19,-0.8154,41,0.36094
ENSG00000064607,SUGP2,82,-0.5533,50,-1.2880,105,-0.2415,128,0.16300,133,0.19571,171,0.67845
ENSG00000105676,ARMC6,68,1.62596,15,-0.7554,19,-0.5769,22,-0.2418,22,-0.2054,28,0.19004
ENSG00000181035,SLC25A42,0,-6.0339,17,-0.4484,21,-0.2135,38,1.01069,14,-0.7636,25,0.15634
ENSG00000254901,BORCS8,20,-1.3822,17,-1.6084,49,-0.0919,60,0.32527,26,-1.0090,86,0.96083
ENSG00000064490,RFXANK,0,-5.6724,30,0.83579,20,0.25325,19,0.13591,9,-1.0587,19,0.08798
ENSG00000130287,NCAN,0,-8.2671,31,-1.9106,92,-0.3838,180,1.03931,132,0.27996,128,0.25879
ENSG00000187664,HAPLN4,0,-5.8688,7,-1.5401,26,0.50306,40,1.48633,0,-7.7183,8,-1.4085
ENSG00000105705,SUGP1,34,0.70646,10,-1.1025,26,0.37514,24,0.23571,8,-1.5308,16,-0.4926
ENSG00000129933,MAU2,5,-2.0644,59,1.60786,13,-0.9647,26,0.31648,7,-1.6337,32,0.62735
ENSG00000167491,GATAD2A,25,0.85218,21,0.55502,17,0.35266,13,-0.2171,0,-7.2444,11,-0.4453
ENSG00000186010,NDUFA13,662,1.02515,388,0.14656,257,-0.6430,368,0.07813,413,0.24677,323,-0.1551
ENSG00000250067,YJEFN3,37,-1.6671,22,-2.4569,86,-0.5382,107,-0.0922,349,1.93573,137,0.35342
ENSG00000105726,ATP13A1,0,-6.3319,19,-0.6320,27,-0.1072,39,0.63055,26,-0.1675,36,0.42054
ENSG00000081665,ZNF506,15,-0.6709,39,0.79552,18,-0.5560,24,0.05453,14,-0.7313,35,0.71262
ENSG00000188171,ZNF626,0,-5.4250,14,-0.0958,20,0.65962,15,0.05371,0,-6.4123,20,0.49672
ENSG00000167232,ZNF91,94,0.99004,23,-1.2059,57,0.25823,48,-0.1083,84,0.80577,19,-1.6071
ENSG00000213096,ZNF254,43,1.58068,12,-0.4531,13,-0.4997,12,-0.6002,0,-7.3877,28,0.97305
ENSG00000261824,LINC00662,61,0.97451,12,-1.4790,29,-0.2992,38,0.25027,28,-0.2516,35,0.06555
ENSG00000169021,UQCRFS1,224,0.50802,87,-0.9682,131,-0.4467,160,-0.0302,275,0.84291,182,0.19637
ENSG00000187135,VSTM2B,0,-7.1417,72,0.55614,34,-0.7792,51,0.00586,60,0.27449,93,1.14057
ENSG00000105171,POP4,31,0.18681,27,-0.0207,19,-0.6780,19,-0.6128,78,1.77352,28,0.03251
ENSG00000131943,C19orf12,16,-2.2514,18,-2.1205,78,0.10333,66,-0.2113,107,0.57644,120,0.87544
ENSG00000105176,URI1,55,0.20211,83,0.87512,44,-0.2163,53,0.17521,40,-0.2985,35,-0.5628
ENSG00000198597,ZNF536,0,-6.5573,153,2.72574,13,-1.7568,65,1.49760,0,-8.4063,1,-4.3833
ENSG00000121297,TSHZ3,0,-5.8730,7,-1.5918,30,0.92033,31,0.83559,3,-2.5803,12,-0.9297
ENSG00000168813,ZNF507,0,-5.6462,16,-0.1213,20,0.30181,23,0.51751,0,-5.3286,23,0.44889
ENSG00000178904,DPY19L3,0,-5.7670,29,0.63052,22,0.33416,27,0.68512,2,-3.0696,15,-0.4374
ENSG00000105185,PDCD5,159,0.60759,105,-0.0480,79,-0.6323,122,0.22607,164,0.65470,96,-0.2044
ENSG00000105186,ANKRD27,26,0.44941,6,-1.8133,20,-0.0096,24,0.41659,12,-0.6946,20,0.04861
ENSG00000121289,CEP89,0,-5.2551,20,0.36220,17,0.23303,16,0.06149,22,0.51367,14,-0.1816
ENSG00000130881,LRP3,0,-6.5099,12,-1.4698,41,0.50797,38,0.28799,38,0.25722,32,-0.0235
ENSG00000245848,CEBPA,1,-3.5376,27,0.82607,12,-0.5942,12,-0.5550,23,0.54940,29,1.11525
ENSG00000153879,CEBPG,49,0.88447,11,-1.3429,29,0.06246,23,-0.3974,35,0.33704,29,0.07192
ENSG00000124299,PEPD,134,1.23210,96,0.67363,44,-0.7328,65,0.04641,30,-1.1439,65,0.03958
ENSG00000153885,KCTD15,81,2.26770,11,-0.9936,8,-1.7479,30,0.65212,10,-1.1728,18,-0.2998
ENSG00000257103,LSM14A,60,0.44751,98,1.28110,36,-0.4500,45,0.02253,32,-0.5355,35,-0.4352
ENSG00000105220,GPI,138,-1.6599,93,-2.2403,425,0.06560,413,0.00263,426,0.05275,676,0.90985
ENSG00000126261,UBA2,258,1.80053,72,-0.3370,59,-0.8005,73,-0.3730,85,-0.0798,99,0.18655
ENSG00000089335,ZNF302,11,-1.8392,69,1.01216,25,-0.7891,63,1.14340,13,-1.5631,31,-0.2737
ENSG00000089351,GRAMD1A,77,0.95151,30,-0.5257,49,0.32405,40,-0.1223,15,-1.5326,36,-0.2824
ENSG00000105711,SCN1B,0,-7.3533,43,-0.4721,53,-0.1974,82,0.68176,39,-0.6220,81,0.57967
ENSG00000153902,LGI4,100,0.60411,85,0.35258,48,-0.6987,75,0.17471,72,0.08968,73,0.10957
ENSG00000266964,FXYD1,269,0.86130,117,-0.4667,101,-0.8818,227,0.75214,240,0.67155,92,-0.8958
ENSG00000221946,FXYD7,67,-1.8646,85,-1.5254,308,0.66854,163,-0.6402,179,-0.4002,364,0.82481
ENSG00000105698,USF2,183,0.60068,183,0.60166,112,-0.2455,137,0.16617,71,-0.8850,107,-0.2750
ENSG00000105695,MAG,0,-8.1637,1121,6.67615,22,-2.7091,9,-3.7532,0,-10.012,0,-6.9992
ENSG00000105677,TMEM147,99,0.91236,59,0.07413,38,-0.7869,75,0.57745,39,-0.5559,51,-0.1640
ENSG00000126254,RBM42,111,1.13079,81,0.59656,42,-0.5585,57,0.04915,13,-2.1087,61,0.15946
ENSG00000126267,COX6B1,205,-0.2632,271,0.17241,158,-0.8515,285,0.32041,494,1.16729,227,-0.1113
ENSG00000272333,KMT2B,85,1.83750,32,0.17966,21,-0.5886,21,-0.5395,34,0.27865,21,-0.4718
ENSG00000161265,U2AF1L4,31,0.70597,24,0.30249,21,0.14293,19,-0.0437,1,-4.4514,20,-0.0085
ENSG00000205155,PSENEN,108,1.26968,43,-0.2435,33,-0.8154,54,0.14324,64,0.38430,46,-0.1524
ENSG00000267796,LIN37,1,-4.3426,17,-0.2828,21,0.09593,22,0.12640,7,-1.5862,35,0.97054
ENSG00000004777,ARHGAP33,0,-6.7860,29,-0.4621,51,0.60885,40,0.01545,28,-0.5366,46,0.26398
ENSG00000105290,APLP1,55,-3.6437,1773,1.70535,413,-0.8839,420,-0.7807,1107,0.87472,951,0.70249
ENSG00000011600,TYROBP,389,5.34633,27,-0.6134,11,-2.3163,10,-2.3044,0,-8.6833,0,-6.5834
ENSG00000126243,LRFN3,2,-3.4007,11,-1.4348,32,0.27283,30,0.06142,8,-1.9314,52,1.10637
ENSG00000205138,SDHAF1,20,0.19666,33,0.99362,15,-0.3437,10,-0.9421,3,-2.4483,33,1.13717
ENSG00000239382,ALKBH6,0,-6.6028,11,-1.6796,27,-0.4788,41,0.35240,41,0.27884,65,1.16469
ENSG00000105270,CLIP3,44,-3.3744,155,-1.5558,486,0.27194,424,-0.0287,409,-0.0783,670,0.80776
ENSG00000105258,POLR2I,32,-2.0961,287,1.33423,107,-0.3747,156,0.38828,151,0.25859,86,-0.6570
ENSG00000105254,TBCB,121,-1.1362,335,0.43509,241,-0.1165,285,0.21981,145,-0.8674,318,0.39385
ENSG00000126247,CAPNS1,337,0.37617,188,-0.5357,220,-0.3971,194,-0.5819,386,0.59291,412,0.79453
ENSG00000161281,COX7A1,484,2.69134,61,-0.8966,76,-0.7145,80,-0.5707,87,-0.3437,65,-0.8511
ENSG00000167635,ZNF146,0,-5.4329,56,1.06790,28,-0.0557,30,0.03661,10,-1.6252,40,0.57547
ENSG00000142065,ZFP14,0,-5.1931,18,0.55783,15,0.39669,15,0.28769,4,-1.7970,13,0.01207
ENSG00000186020,ZNF529,13,-1.7220,28,-0.5453,39,-0.0858,33,-0.3509,91,1.35169,48,0.31076
ENSG00000161298,ZNF382,0,-5.2410,0,-4.1140,17,0.51870,16,0.34327,0,-7.0914,22,0.93891
ENSG00000181666,ZNF875,0,-5.6341,18,0.01151,20,0.33620,18,0.01697,21,0.26739,19,0.09909
ENSG00000171817,ZNF540,0,-6.0981,6,-2.0148,17,-0.7486,44,1.27257,1,-4.1528,43,1.07316
ENSG00000105738,SIPA1L3,20,-0.2779,12,-1.0259,29,0.38788,34,0.68871,0,-7.2088,20,-0.2742
ENSG00000011332,DPF1,0,-7.4158,14,-2.4349,94,0.61564,62,-0.2742,66,-0.1381,111,0.78859
ENSG00000167642,SPINT2,89,-1.1607,22,-3.1686,167,-0.2788,245,0.50562,237,0.34120,269,0.61570
ENSG00000167641,PPP1R14A,364,1.55173,1200,4.63284,29,-2.7787,13,-3.8201,0,-10.492,4,-5.1210
ENSG00000167645,YIF1B,7,-2.4560,52,0.45189,30,-0.4972,42,0.13205,49,0.36885,56,0.65037
ENSG00000099341,PSMD8,167,0.61329,75,-0.6371,67,-1.0210,127,0.21183,122,0.10641,176,0.79290
ENSG00000130244,FAM98C,0,-5.9557,28,0.39194,27,0.43524,25,0.23866,15,-0.5496,19,-0.2051
ENSG00000196218,RYR1,0,-5.3171,19,0.46130,13,-0.1170,27,1.41318,6,-1.2775,5,-1.5361
ENSG00000178982,EIF3K,445,1.63514,134,-0.3515,121,-0.6557,152,-0.1884,160,-0.0773,168,0.00077
ENSG00000130402,ACTN4,634,2.45653,210,0.45038,105,-0.8165,94,-0.9388,107,-0.6051,124,-0.4081
ENSG00000104823,ECH1,104,0.42965,67,-0.2696,64,-0.4353,76,-0.0790,121,0.67041,88,0.17864
ENSG00000104824,HNRNPL,162,0.84457,103,0.11067,76,-0.4773,90,-0.1315,100,0.05655,107,0.19560
ENSG00000068903,SIRT2,25,-2.8562,708,2.56246,119,-0.6910,137,-0.3902,111,-0.6426,145,-0.2500
ENSG00000104835,SARS2,0,-5.4019,16,0.10850,17,0.25670,13,-0.1864,4,-1.8259,25,0.98115
ENSG00000128626,MRPS12,0,-5.9585,18,-0.3092,19,-0.3061,28,0.45939,22,-0.0252,33,0.70564
ENSG00000161243,FBXO27,0,-5.8892,25,0.26688,19,-0.2513,20,-0.0588,25,0.29482,33,0.82273
ENSG00000128011,LRFN1,0,-6.7084,4,-3.1931,42,0.27646,44,0.32422,34,-0.1214,54,0.66318
ENSG00000179134,SAMD4B,14,-2.1976,92,0.65989,74,0.45202,52,-0.2785,40,-0.6565,65,0.12161
ENSG00000006712,PAF1,46,0.38623,42,0.24383,30,-0.3335,43,0.34350,27,-0.4054,32,-0.1682
ENSG00000063322,MED29,130,0.82475,50,-0.6724,70,-0.2184,69,-0.2132,109,0.53158,78,0.00651
ENSG00000128016,ZFP36,1005,6.51814,16,-2.6057,17,-2.9543,7,-3.9694,0,-9.8704,6,-4.1810
ENSG00000105193,RPS16,2081,2.58070,1192,1.47495,291,-1.0244,268,-1.0767,334,-0.6011,164,-1.7616
ENSG00000196235,SUPT5H,79,0.34109,67,0.08603,51,-0.4475,63,-0.0112,90,0.54852,67,0.08035
ENSG00000105197,TIMM50,68,0.49947,25,-1.0462,41,-0.3952,48,-0.0598,78,0.72882,58,0.27880
ENSG00000090932,DLL3,0,-6.1712,46,0.93954,25,-0.0594,29,0.25401,37,0.57220,19,-0.5185
ENSG00000176401,EID2B,0,-6.8616,14,-1.6466,46,0.21584,49,0.30701,28,-0.5969,64,0.77492
ENSG00000176396,EID2,1,-5.8845,24,-1.2685,44,-0.4551,75,0.59882,43,-0.4065,99,1.06643
ENSG00000105204,DYRK1B,0,-6.4549,6,-2.4134,42,0.67985,42,0.60595,11,-1.5666,32,0.04544
ENSG00000105202,FBL,78,1.18724,59,0.72790,29,-0.5179,31,-0.3681,30,-0.3619,38,0.00871
ENSG00000013275,PSMC4,0,-6.4876,69,0.67858,35,-0.4844,47,0.09410,45,-0.0058,71,0.83696
ENSG00000128000,ZNF780B,0,-5.5677,11,-0.6277,22,0.63166,20,0.33892,0,-4.8600,21,0.37818
