Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000104853,CLPTM1,149,0.20901,138,0.09184,125,-0.0683,155,0.27037,151,0.33094,84,-0.6815,87,-0.6289,112,-0.2646
ENSG00000104859,CLASRP,13,0.33238,21,1.06175,9,-0.2904,7,-0.6488,11,0.08890,14,0.35040,11,-0.0055,5,-1.2068
ENSG00000142252,GEMIN7,18,0.32873,23,0.69201,13,-0.2258,11,-0.4933,15,0.03048,19,0.42701,9,-0.7310,12,-0.3235
ENSG00000007047,MARK4,45,0.14300,39,-0.0566,32,-0.3717,44,0.11902,50,0.47060,36,-0.1933,24,-0.8172,34,-0.2861
ENSG00000104866,PPP1R37,35,0.53470,20,-0.2962,26,0.05546,24,-0.0612,29,0.38532,23,-0.1307,19,-0.4336,17,-0.6444
ENSG00000007255,TRAPPC6A,12,-0.9135,15,-0.6073,23,0.04468,29,0.44064,23,0.11795,22,-0.0110,22,-0.0029,25,0.17707
ENSG00000104884,ERCC2,18,0.13095,10,-0.7801,10,-0.6735,31,1.00192,23,0.81451,1,-3.7122,12,-0.4309,11,-0.6466
ENSG00000012061,ERCC1,47,-0.1382,47,-0.1353,64,0.36136,34,-0.6088,65,0.54032,52,0.02077,27,-0.9737,42,-0.3365
ENSG00000125740,FOSB,30,-1.4938,33,-1.3678,381,2.80988,35,-1.2711,63,-0.5265,72,-0.1923,61,-0.4536,56,-0.6152
ENSG00000125744,RTN2,41,0.18348,38,0.04361,35,-0.0514,57,0.70425,37,0.04315,23,-0.7016,25,-0.5729,35,-0.0645
ENSG00000125753,VASP,3,-2.2850,17,0.34196,14,0.01023,2,-2.7225,2,-2.7290,86,3.53430,12,-0.1638,10,-0.5153
ENSG00000125746,EML2,34,0.56763,58,1.45468,13,-0.9133,15,-0.6963,18,-0.5672,25,0.08820,22,-0.1256,24,-0.0145
ENSG00000125743,SNRPD2,175,-0.7872,291,-0.0067,298,0.02828,337,0.22224,353,0.43052,262,-0.1734,205,-0.5496,264,-0.1737
ENSG00000185800,DMWD,82,0.35555,32,-1.0748,69,0.08391,62,-0.0948,82,0.52323,59,-0.1500,45,-0.5873,54,-0.3308
ENSG00000125755,SYMPK,40,0.29421,39,0.25618,26,-0.3367,36,0.15781,26,-0.4408,39,0.29171,34,0.06863,37,0.19370
ENSG00000170604,IRF2BP1,12,-0.3477,16,0.07598,16,0.09530,30,1.09436,20,0.56860,6,-1.2983,8,-0.9730,8,-1.0318
ENSG00000176182,MYPOP,34,0.22683,23,-0.3787,18,-0.7061,49,0.80502,37,0.52422,15,-0.9868,14,-1.1140,26,-0.2241
ENSG00000104967,NOVA2,97,0.69097,51,-0.3191,82,0.42672,82,0.42313,72,0.29595,48,-0.4246,31,-1.0716,38,-0.8271
ENSG00000011485,PPP5C,92,0.34183,90,0.32120,39,-0.9775,110,0.63415,92,0.49430,63,-0.2355,27,-1.5329,49,-0.6721
ENSG00000277531,PNMA8C,93,1.26688,68,0.75061,26,-0.7304,29,-0.5989,46,0.16722,34,-0.3394,21,-1.1099,29,-0.6615
ENSG00000182013,PNMA8A,450,0.82870,340,0.37072,174,-0.6752,318,0.26038,336,0.50810,176,-0.6577,95,-1.5780,168,-0.7830
ENSG00000204851,PNMA8B,374,1.40110,187,0.24155,119,-0.4719,144,-0.1761,173,0.16442,99,-0.7507,125,-0.3893,94,-0.8789
ENSG00000160014,CALM3,2043,0.12412,1607,-0.2524,1771,-0.1014,2287,0.30387,2372,0.52590,1107,-0.8240,970,-1.0232,1697,-0.1839
ENSG00000197380,DACT3,71,0.26203,58,-0.0355,43,-0.4947,76,0.39073,51,-0.3315,45,-0.4434,60,0.01420,80,0.51289
ENSG00000090372,STRN4,72,0.56677,38,-0.4388,57,0.20326,60,0.29581,54,0.17273,39,-0.3734,26,-0.9815,46,-0.1436
ENSG00000181027,FKRP,17,-0.1894,31,0.77820,16,-0.2205,10,-0.9041,27,0.80146,10,-0.9596,13,-0.5369,12,-0.7957
ENSG00000042753,AP2S1,328,0.27723,213,-0.4025,233,-0.2649,316,0.21589,356,0.59858,167,-0.7710,184,-0.6268,221,-0.3761
ENSG00000160007,ARHGAP35,198,1.07761,135,0.43787,65,-0.7061,114,0.16566,94,-0.1872,77,-0.4339,64,-0.7170,101,-0.0336
ENSG00000130748,TMEM160,211,-0.4757,253,-0.1961,393,0.50499,239,-0.2846,323,0.26473,202,-0.5424,214,-0.4524,318,0.18336
ENSG00000130749,ZC3H4,25,0.45992,24,0.44378,8,-1.2218,7,-1.4344,22,0.38758,10,-0.8978,26,0.51230,17,-0.1579
ENSG00000142230,SAE1,91,0.43952,78,0.18153,62,-0.1766,95,0.50185,79,0.29256,45,-0.6654,52,-0.4353,46,-0.6756
ENSG00000257704,INAFM1,53,-0.6025,62,-0.3630,68,-0.2159,135,0.89135,105,0.71804,56,-0.4946,36,-1.1844,51,-0.6908
ENSG00000197405,C5AR1,6,-2.4732,51,0.62409,17,-1.0951,4,-2.9721,11,-1.9984,192,3.23267,38,0.15732,30,-0.2417
ENSG00000105419,MEIS3,90,-0.1288,36,-1.4970,112,0.22012,164,0.84762,126,0.60776,47,-1.0950,50,-1.0263,81,-0.3005
ENSG00000118160,SLC8A2,136,0.04464,67,-1.0315,205,0.69969,160,0.30334,196,0.96285,59,-1.2367,37,-1.9156,70,-1.0526
ENSG00000118162,KPTN,13,0.14666,13,0.11123,10,-0.2560,15,0.35134,17,0.71554,7,-0.7815,8,-0.6837,6,-1.0190
ENSG00000105402,NAPA,286,0.15684,161,-0.7350,268,0.05543,231,-0.1785,383,0.95473,148,-0.8599,118,-1.2069,183,-0.5831
ENSG00000024422,EHD2,7,-0.9612,11,-0.3350,5,-1.4890,6,-1.2354,4,-2.0495,81,3.46117,14,0.06532,10,-0.4893
ENSG00000105373,NOP53,54,-0.6637,81,-0.0496,70,-0.2769,76,-0.1541,64,-0.5558,208,1.51541,108,0.40252,77,-0.1546
ENSG00000178980,SELENOW,805,-0.5508,935,-0.3207,1029,-0.1722,1315,0.21412,1345,0.35581,1028,-0.1735,1130,-0.0253,1081,-0.1040
ENSG00000105499,PLA2G4C,22,0.34628,19,0.13836,23,0.44383,11,-0.6632,17,-0.0698,28,0.77918,15,-0.2646,12,-0.6486
ENSG00000185453,ZSWIM9,16,0.22718,14,0.07987,9,-0.5524,18,0.47412,11,-0.3831,6,-1.0787,23,0.86779,15,0.18248
ENSG00000142227,EMP3,7,-1.4605,24,0.39144,10,-0.9448,4,-2.3626,7,-1.8469,68,2.19910,29,0.66083,29,0.78893
ENSG00000105438,KDELR1,50,0.00833,55,0.16929,33,-0.6370,56,0.18170,60,0.41944,50,0.02395,35,-0.5249,39,-0.4205
ENSG00000105447,GRWD1,23,0.78247,18,0.36671,13,-0.1260,9,-0.6731,14,0.03408,20,0.57954,9,-0.6422,10,-0.6112
ENSG00000105443,CYTH2,42,0.45717,44,0.53544,14,-1.1941,31,-0.0475,34,0.17505,32,0.01007,25,-0.3866,27,-0.2513
ENSG00000142235,LMTK3,88,0.48338,46,-0.5484,95,0.59432,54,-0.3014,84,0.57893,37,-0.8496,41,-0.7085,43,-0.6788
ENSG00000063177,RPL18,324,-0.9226,509,-0.2308,691,0.25060,671,0.20308,525,-0.2450,845,0.57473,664,0.18620,638,0.13717
ENSG00000063176,SPHK2,19,0.26269,13,-0.2726,24,0.62389,19,0.25885,14,-0.2288,22,0.48170,12,-0.4237,13,-0.3514
ENSG00000105516,DBP,56,-0.2600,62,-0.1026,76,0.21612,100,0.65759,77,0.34744,40,-0.7648,37,-0.8708,57,-0.2554
ENSG00000063180,CA11,241,-0.8064,258,-0.7055,367,-0.1610,634,0.71414,480,0.37266,206,-1.0396,344,-0.2633,457,0.20246
ENSG00000105538,RASIP1,7,-1.1401,5,-1.4282,11,-0.4594,13,-0.1110,18,0.48426,38,1.58538,6,-1.2567,11,-0.4788
ENSG00000087076,HSD17B14,13,-0.3461,9,-0.8599,10,-0.6659,16,-0.0139,13,-0.4414,13,-0.3118,25,0.66479,28,0.99808
ENSG00000087074,PPP1R15A,62,-1.0769,74,-0.8279,519,2.50903,64,-1.0508,110,-0.2819,114,-0.1545,54,-1.3012,94,-0.4928
ENSG00000104805,NUCB1,109,0.03672,125,0.24943,90,-0.2646,105,-0.0253,136,0.55903,116,0.12864,67,-0.7113,62,-0.8862
ENSG00000087088,BAX,13,-0.5076,20,0.17480,13,-0.5252,16,-0.1888,22,0.51829,24,0.47307,7,-1.3453,16,-0.1843
ENSG00000087086,FTL,916,-1.0109,1688,-0.0740,1202,-0.5988,1556,-0.2008,1299,-0.6254,3280,1.00665,2361,0.46051,2517,0.63519
ENSG00000183207,RUVBL2,74,0.17413,54,-0.2970,55,-0.2768,64,-0.0493,83,0.54551,59,-0.1666,36,-0.9403,57,-0.2324
ENSG00000104852,SNRNP70,67,0.18440,75,0.36091,79,0.44942,48,-0.3229,69,0.32738,59,-0.0075,42,-0.5150,34,-0.9234
ENSG00000104863,LIN7B,54,-0.2402,75,0.28635,65,0.05167,59,-0.0844,80,0.56243,40,-0.6758,32,-1.0234,53,-0.2701
ENSG00000177380,PPFIA3,166,1.21731,96,0.31072,81,0.02710,80,0.02293,69,-0.2898,58,-0.4864,76,-0.0597,58,-0.5065
ENSG00000104888,SLC17A7,1951,1.13011,732,-0.4523,830,-0.2590,1031,0.08132,1240,0.54507,445,-1.2080,632,-0.6785,587,-0.8483
ENSG00000104872,PIH1D1,59,-0.0183,54,-0.1495,81,0.49277,71,0.28523,65,0.18572,43,-0.5086,39,-0.6462,54,-0.1664
ENSG00000142541,RPL13A,519,-0.8620,925,0.02751,867,-0.0726,734,-0.3325,653,-0.6673,1958,1.26713,1173,0.40676,1058,0.26845
ENSG00000142534,RPS11,493,-0.4433,767,0.24773,540,-0.3025,481,-0.4831,466,-0.6874,1343,1.17696,871,0.45260,756,0.24989
ENSG00000104870,FCGRT,5,-1.9138,12,-0.5762,17,-0.1206,8,-1.1582,8,-1.5040,66,2.20291,23,0.37538,28,0.75432
ENSG00000142546,NOSIP,46,0.06117,52,0.24724,32,-0.5026,55,0.35828,43,-0.0614,47,0.09016,43,-0.0305,42,-0.0985
ENSG00000126464,PRR12,33,0.44988,30,0.30858,20,-0.3208,35,0.55286,27,0.19598,7,-1.9462,19,-0.3762,22,-0.1787
ENSG00000126458,RRAS,8,-0.4856,19,0.72243,5,-1.1143,3,-2.1213,5,-1.5819,58,2.85271,17,0.58368,6,-1.0437
ENSG00000126461,SCAF1,86,0.43636,76,0.23210,45,-0.5865,58,-0.1805,71,0.18006,61,-0.1112,56,-0.2507,60,-0.1534
ENSG00000126456,IRF3,29,0.31437,25,0.09642,17,-0.5034,26,0.15153,27,0.34666,22,-0.0577,14,-0.7814,19,-0.3134
ENSG00000126457,PRMT1,71,-0.1595,99,0.36710,79,0.00174,69,-0.1897,87,0.22632,94,0.27892,45,-0.8635,69,-0.2198
ENSG00000169169,CPT1C,91,0.48120,55,-0.3003,53,-0.3461,62,-0.1169,90,0.70931,46,-0.5883,30,-1.2007,52,-0.4244
ENSG00000196961,AP2A1,110,0.28793,91,-0.0041,85,-0.1173,110,0.28520,116,0.54464,78,-0.2494,50,-0.9163,55,-0.8290
ENSG00000010361,FUZ,6,-1.0639,17,0.35910,17,0.37519,14,0.04409,16,0.41345,9,-0.5744,13,-0.0103,10,-0.5164
ENSG00000104973,MED25,32,0.14772,21,-0.5353,25,-0.2770,32,0.13418,37,0.55333,28,-0.0965,21,-0.5282,22,-0.4449
ENSG00000104960,PTOV1,184,0.16375,168,0.01832,185,0.17607,201,0.30440,204,0.47693,106,-0.6945,92,-0.9110,119,-0.5586
ENSG00000039650,PNKP,21,0.43847,14,-0.1894,14,-0.1239,13,-0.2711,15,-0.1275,32,1.16301,10,-0.7285,13,-0.3665
ENSG00000204673,AKT1S1,34,0.05949,25,-0.4411,28,-0.2448,22,-0.6268,34,0.06755,51,0.70810,44,0.46443,27,-0.3057
ENSG00000104946,TBC1D17,22,-0.8870,35,-0.1937,33,-0.2965,52,0.43619,49,0.49192,26,-0.6621,37,-0.1036,37,-0.1151
ENSG00000213024,NUP62,44,0.89272,20,-0.3160,17,-0.5681,25,0.02334,26,0.06713,39,0.69366,16,-0.7183,18,-0.5405
ENSG00000169136,ATF5,20,1.13671,17,0.84499,3,-1.5978,5,-1.0674,8,-0.3759,12,0.27291,7,-0.5205,11,0.18839
ENSG00000105053,VRK3,36,0.63989,29,0.28683,20,-0.3359,18,-0.4367,30,0.45023,25,0.02385,15,-0.6852,15,-0.8164
ENSG00000267890,AC010624.2,25,0.99174,21,0.74592,14,0.06333,12,-0.1825,13,-0.0016,10,-0.4139,5,-1.4738,10,-0.4847
ENSG00000287001,AC010624.5,19,0.71257,20,0.82738,8,-0.6269,2,-2.2279,6,-1.2675,10,-0.2574,32,1.65171,14,0.24854
ENSG00000105357,MYH14,10,0.01452,21,1.15896,7,-0.5061,5,-1.0371,5,-1.1802,23,1.34670,16,0.66829,9,-0.1828
ENSG00000131408,NR1H2,50,0.34800,64,0.76189,23,-0.8505,34,-0.2690,33,-0.3999,60,0.63943,51,0.37367,34,-0.2928
ENSG00000142530,FAM71E1,16,-0.1558,22,0.34909,17,0.00568,12,-0.5940,22,0.55285,12,-0.5101,4,-2.0809,18,0.09656
ENSG00000161671,EMC10,80,-0.1057,99,0.22232,61,-0.5208,71,-0.2900,90,0.10829,97,0.19101,85,-0.0118,88,0.03918
ENSG00000161677,JOSD2,36,0.01408,33,-0.1480,24,-0.5886,36,0.01467,42,0.33550,31,-0.2277,38,0.06519,33,-0.1442
ENSG00000204653,ASPDH,27,-0.2070,28,-0.1203,26,-0.2514,44,0.58535,34,0.22569,26,-0.2633,21,-0.5769,30,-0.0487
ENSG00000131409,LRRC4B,151,0.37525,118,-0.0187,125,0.06909,156,0.43121,133,0.24468,72,-0.7770,109,-0.1377,84,-0.5913
ENSG00000105472,CLEC11A,9,-1.4444,30,0.34235,18,-0.4388,19,-0.3080,30,0.54742,26,0.11366,20,-0.2367,21,-0.1841
ENSG00000167755,KLK6,11,0.30449,38,2.50822,0,-3.5842,4,-1.1280,2,-2.6811,18,1.11266,20,1.32418,4,-1.0392
ENSG00000169035,KLK7,89,0.60609,32,-0.9837,11,-2.5186,74,0.30621,78,0.55379,73,0.27340,44,-0.5043,49,-0.3539
ENSG00000105379,ETFB,88,-0.3679,84,-0.4502,108,-0.0488,85,-0.4167,107,-0.0859,120,0.11126,137,0.32478,145,0.45688
ENSG00000160318,CLDND2,16,0.30684,14,0.10801,13,-0.0787,12,-0.1943,11,-0.3624,12,-0.1824,7,-0.9032,21,0.78486
ENSG00000171051,FPR1,3,-2.2148,6,-1.2853,32,1.17074,1,-4.0039,0,-4.5440,95,3.47617,22,0.59552,11,-0.4900
ENSG00000105568,PPP2R1A,546,0.43313,437,0.07667,459,0.15561,481,0.23021,478,0.31232,243,-0.8294,270,-0.6650,322,-0.4341
ENSG00000167766,ZNF83,4,-1.1181,21,1.19272,8,-0.3417,7,-0.4530,8,-0.4560,20,1.11318,8,-0.2633,9,-0.1064
ENSG00000170954,ZNF415,12,0.00176,22,0.90726,9,-0.5345,14,0.20896,12,-0.0743,9,-0.4385,10,-0.2856,12,-0.0435
ENSG00000130844,ZNF331,46,0.36431,23,-0.7139,72,1.11231,14,-1.4200,30,-0.3659,69,1.05442,42,0.23787,24,-0.6879
ENSG00000179820,MYADM,96,1.16673,63,0.46086,20,-1.2937,32,-0.5777,49,0.11749,84,0.94283,33,-0.5350,18,-1.4855
ENSG00000126583,PRKCG,186,-0.1193,106,-0.9688,343,0.87241,240,0.28845,290,0.90031,75,-1.4830,43,-2.2938,124,-0.7952
ENSG00000105605,CACNG7,26,0.32162,28,0.40011,23,0.08810,24,0.21048,17,-0.4059,13,-0.7428,16,-0.4237,28,0.48408
ENSG00000142408,CACNG8,229,1.74963,120,0.62973,90,0.16126,57,-0.5535,61,-0.5840,37,-1.2055,108,0.44903,45,-0.9551
ENSG00000170906,NDUFA3,459,-0.6287,566,-0.3067,677,-0.0272,850,0.33410,788,0.30152,484,-0.5455,432,-0.7211,823,0.31393
ENSG00000105619,TFPT,51,-0.8554,55,-0.7312,85,-0.0724,104,0.23632,94,0.11653,60,-0.6137,94,0.08645,123,0.56491
ENSG00000105618,PRPF31,52,0.24412,36,-0.3427,50,0.19652,49,0.14066,51,0.30237,41,-0.1446,31,-0.5350,36,-0.3698
ENSG00000088038,CNOT3,24,0.36495,19,-0.0251,25,0.45167,20,0.09217,24,0.51745,18,-0.0947,7,-1.4504,10,-1.0795
ENSG00000105617,LENG1,6,-1.3444,19,0.41713,11,-0.4245,11,-0.3485,17,0.37869,12,-0.2097,9,-0.7580,18,0.40394
ENSG00000125505,MBOAT7,240,-0.0924,146,-0.8596,245,-0.0635,273,0.11113,385,1.02067,193,-0.4300,103,-1.3779,158,-0.7897
ENSG00000170892,TSEN34,27,-0.1076,26,-0.1472,24,-0.2800,25,-0.2446,34,0.34305,21,-0.4486,30,0.04931,29,0.02301
ENSG00000170889,RPS9,190,-1.0285,394,0.09526,401,0.12451,304,-0.3113,328,-0.2613,637,0.87728,411,0.16269,402,0.13987
ENSG00000167614,TTYH1,170,-0.7469,244,-0.1974,225,-0.3203,213,-0.4087,268,-0.0678,244,-0.1954,392,0.56014,379,0.56634
ENSG00000167615,LENG8,21,0.61992,17,0.33873,18,0.40984,8,-0.8314,12,-0.3615,14,-0.0537,22,0.71320,11,-0.4520
ENSG00000125503,PPP1R12C,80,0.21731,70,-0.0046,60,-0.2411,72,0.05173,78,0.25192,66,-0.0884,61,-0.2181,58,-0.3049
ENSG00000105048,TNNT1,49,-0.1564,60,0.13910,38,-0.5434,38,-0.5602,34,-0.9171,46,-0.2607,78,0.56422,105,1.22410
ENSG00000129990,SYT5,156,0.17168,70,-1.0587,159,0.19613,211,0.65789,195,0.78262,79,-0.8803,56,-1.3957,86,-0.8056
ENSG00000105063,PPP6R1,48,-0.0411,47,-0.0618,46,-0.1071,53,0.11006,45,-0.1879,50,0.02384,36,-0.4710,65,0.49880
ENSG00000133265,HSPBP1,69,-0.0937,83,0.19436,52,-0.5254,82,0.17345,94,0.58494,41,-0.8681,43,-0.7977,65,-0.1899
ENSG00000160469,BRSK1,214,1.07268,175,0.73914,86,-0.3956,92,-0.2906,87,-0.4933,60,-0.9489,167,0.65965,94,-0.2818
ENSG00000108107,RPL28,512,-1.0738,928,-0.1640,1058,0.04133,867,-0.2698,877,-0.3349,1930,1.02470,1213,0.25853,1174,0.22849
ENSG00000108106,UBE2S,78,-0.6682,88,-0.4867,193,0.75952,171,0.56287,145,0.41895,79,-0.6392,52,-1.2735,102,-0.2831
ENSG00000187902,SHISA7,23,-0.2329,20,-0.4158,30,0.20112,17,-0.6701,41,1.05309,11,-1.3669,10,-1.4004,22,-0.3064
ENSG00000063241,ISOC2,21,-1.1975,63,0.51356,44,-0.0712,62,0.48908,58,0.55178,26,-0.8821,27,-0.8037,37,-0.3608
ENSG00000090971,NAT14,83,0.11689,70,-0.1505,59,-0.3981,86,0.17843,107,0.78352,65,-0.2585,40,-1.0056,46,-0.8439
ENSG00000218891,ZNF579,30,1.09563,19,0.30213,23,0.66101,10,-0.6597,13,-0.3112,10,-0.6490,21,0.50625,9,-0.8469
ENSG00000213015,ZNF580,46,-0.3163,46,-0.3338,73,0.39598,71,0.35788,69,0.46513,30,-0.9645,31,-0.9173,52,-0.1281
ENSG00000173581,CCDC106,51,-0.5814,64,-0.2450,92,0.33372,103,0.51518,92,0.47675,44,-0.7914,35,-1.1381,69,-0.1377
ENSG00000063244,U2AF2,42,0.28430,38,0.15217,41,0.25855,26,-0.4761,38,0.20674,39,0.16725,19,-0.9081,30,-0.2448
ENSG00000063245,EPN1,207,0.31496,143,-0.2689,181,0.10244,166,-0.0318,190,0.24974,152,-0.1743,116,-0.5922,156,-0.1425
ENSG00000142409,ZNF787,9,-0.9429,23,0.52475,21,0.38299,12,-0.5109,13,-0.4341,39,1.39205,14,-0.2166,14,-0.3218
ENSG00000167685,ZNF444,17,-0.4797,18,-0.4194,23,-0.0304,38,0.77486,27,0.28253,15,-0.6361,23,-0.0279,20,-0.2553
ENSG00000198046,ZNF667,48,0.92534,19,-0.5215,37,0.50178,28,0.04837,33,0.45371,26,-0.0336,9,-1.6741,12,-1.2509
ENSG00000166770,ZNF667-AS1,46,-0.7540,63,-0.2903,123,0.77643,70,-0.1273,93,0.45081,62,-0.3212,47,-0.7506,65,-0.2609
ENSG00000196867,ZFP28,21,0.59751,19,0.39811,6,-1.2694,12,-0.2744,17,0.34388,13,-0.0926,8,-0.9460,13,-0.1357
ENSG00000268182,SMIM17,29,0.90838,31,1.02551,9,-0.8413,17,0.09001,15,-0.1553,16,-0.0438,5,-1.7908,14,-0.2371
ENSG00000198300,PEG3,387,0.94951,434,1.14681,162,-0.4458,189,-0.2059,231,0.15484,116,-0.9493,118,-0.9258,128,-0.8601
ENSG00000083844,ZNF264,20,1.23980,16,0.84722,3,-1.4680,10,0.02854,7,-0.5393,7,-0.4993,10,0.09798,9,-0.0602
ENSG00000268205,AC005261.1,49,0.44663,46,0.35322,53,0.58199,43,0.23210,36,-0.0822,36,-0.0356,27,-0.4758,23,-0.7566
ENSG00000256060,TRAPPC2B,14,-0.3766,22,0.33342,20,0.16275,18,0.00170,19,0.11769,21,0.21211,11,-0.6998,17,-0.1135
ENSG00000213762,ZNF134,24,0.96951,24,0.96467,12,-0.1641,20,0.71908,10,-0.4175,14,0.15745,7,-0.8687,6,-1.1796
ENSG00000121413,ZSCAN18,177,0.39795,135,-0.0330,139,0.01367,145,0.08068,190,0.75147,95,-0.5754,69,-1.0656,69,-1.1344
ENSG00000181894,ZNF329,18,0.71357,25,1.18859,12,0.04039,12,0.03562,12,0.01784,9,-0.3775,5,-1.0991,6,-1.0936
ENSG00000198131,ZNF544,19,0.35877,15,0.00415,13,-0.2624,26,0.86064,14,-0.1052,21,0.56148,11,-0.4736,9,-0.8028
ENSG00000268516,AC020915.2,6,-1.0091,6,-1.0318,12,-0.0119,8,-0.6651,17,0.81127,1,-3.2811,7,-0.7646,19,0.73614
ENSG00000142396,ERVK3-1,39,0.01865,47,0.32836,22,-0.8646,44,0.21295,44,0.32477,42,0.13913,27,-0.5373,31,-0.3539
ENSG00000283103,AC010642.2,38,-1.1191,46,-0.8570,140,0.90985,70,-0.2085,91,0.27659,49,-0.7592,42,-0.9830,106,0.50492
ENSG00000121410,A1BG,13,-1.7216,14,-1.6608,87,1.15782,36,-0.2725,57,0.64557,34,-0.3773,27,-0.7175,39,-0.1814
ENSG00000083845,RPS5,235,-0.6208,323,-0.1330,305,-0.2197,266,-0.4318,324,-0.1746,514,0.60973,441,0.36079,419,0.31042
ENSG00000083807,SLC27A5,32,-0.3063,19,-1.1352,33,-0.2775,46,0.25264,38,-0.1017,32,-0.3079,39,-0.0252,61,0.78284
ENSG00000119574,ZBTB45,16,0.52034,7,-0.8048,4,-1.4113,9,-0.3629,14,0.39898,3,-1.8671,10,-0.1937,17,0.66555
ENSG00000130726,TRIM28,73,0.16704,85,0.40502,45,-0.5817,64,-0.0237,78,0.38696,65,-0.0049,41,-0.7015,51,-0.4302
ENSG00000130724,CHMP2A,67,-1.0935,116,-0.2561,156,0.20263,113,-0.3015,161,0.36653,143,0.06846,109,-0.3533,147,0.13012
ENSG00000130725,UBE2M,172,-0.0686,193,0.11677,209,0.23949,208,0.23498,164,-0.1875,143,-0.3476,150,-0.2732,210,0.27817
ENSG00000099326,MZF1,12,-0.5181,12,-0.4903,20,0.29455,18,0.14008,20,0.41378,17,0.01839,13,-0.3223,13,-0.3421
ENSG00000247315,ZCCHC3,37,1.27107,32,1.01398,13,-0.4377,24,0.54992,14,-0.3093,9,-0.9460,12,-0.5430,9,-0.9583
ENSG00000177732,SOX12,9,-0.4631,16,0.37341,11,-0.2268,15,0.24743,13,0.05176,13,0.04330,15,0.25690,10,-0.3174
ENSG00000125841,NRSN2,127,0.03374,127,0.02953,109,-0.2033,115,-0.1261,156,0.51630,110,-0.1956,58,-1.1702,112,-0.1743
ENSG00000125826,RBCK1,19,-0.1118,8,-1.3024,20,-0.0079,17,-0.2676,20,0.00660,47,1.38571,14,-0.5553,18,-0.1900
ENSG00000125875,TBC1D20,12,-1.0062,31,0.48604,25,0.17357,34,0.61871,26,0.27413,7,-1.7593,15,-0.6628,23,0.04463
ENSG00000101266,CSNK2A1,119,0.57859,88,0.08885,87,0.07900,90,0.13308,87,0.10189,92,0.15668,66,-0.3432,53,-0.7551
ENSG00000271303,SRXN1,13,-0.8128,26,0.19646,16,-0.5288,47,1.16701,31,0.71909,3,-2.7931,9,-1.3200,17,-0.4450
ENSG00000125818,PSMF1,80,-0.3128,86,-0.2088,94,-0.0639,91,-0.1258,124,0.53441,96,-0.0327,64,-0.6581,86,-0.2278
ENSG00000125895,TMEM74B,15,-0.1599,4,-1.8528,32,1.05199,27,0.79633,23,0.82128,2,-2.8758,5,-1.7061,9,-0.8992
ENSG00000101298,SNPH,114,0.96732,75,0.28247,74,0.25607,72,0.21564,53,-0.3564,34,-0.9401,57,-0.1545,58,-0.1302
ENSG00000125775,SDCBP2,14,-0.5539,19,-0.0831,28,0.53156,23,0.22276,26,0.55556,7,-1.5238,15,-0.4556,16,-0.3678
ENSG00000088832,FKBP1A,299,-0.0984,120,-1.4805,741,1.40479,409,0.40236,361,0.28402,235,-0.4675,140,-1.2564,214,-0.6629
ENSG00000088833,NSFL1C,106,0.38429,83,-0.0040,71,-0.2495,70,-0.2748,95,0.29757,85,0.02195,74,-0.1929,65,-0.4067
ENSG00000286288,AL109809.5,2,-1.9176,6,-0.5932,5,-0.8221,5,-0.9028,6,-0.6064,3,-1.3239,19,1.23583,20,1.52796
ENSG00000198053,SIRPA,337,0.39070,208,-0.3680,338,0.39714,313,0.27330,326,0.49232,146,-0.9034,139,-0.9791,187,-0.5740
ENSG00000125834,STK35,15,0.41997,5,-1.0787,10,-0.1176,10,-0.1640,12,0.18955,9,-0.2396,9,-0.3341,13,0.28597
ENSG00000125835,SNRPB,30,-1.0041,42,-0.4714,61,0.10482,66,0.21262,74,0.59799,81,0.55330,24,-1.3082,44,-0.4611
ENSG00000101361,NOP56,64,-0.5622,97,0.07852,78,-0.2579,109,0.24947,121,0.62703,84,-0.1526,64,-0.5762,65,-0.5879
ENSG00000101365,IDH3B,61,-0.4134,65,-0.3259,81,0.02135,117,0.60119,91,0.27967,64,-0.3616,34,-1.3126,88,0.17049
ENSG00000132635,PCED1A,28,0.38746,18,-0.2736,20,-0.0912,21,-0.0427,22,0.06197,29,0.43124,19,-0.1928,18,-0.3181
ENSG00000215305,VPS16,20,0.07201,29,0.63530,20,-0.0032,24,0.30159,24,0.43475,7,-1.4109,13,-0.6413,13,-0.6405
ENSG00000132670,PTPRA,294,0.64574,150,-0.4180,166,-0.2586,264,0.47410,226,0.31303,148,-0.4346,136,-0.5630,147,-0.4869
ENSG00000125901,MRPS26,93,0.27549,81,0.06290,87,0.16893,55,-0.5316,90,0.31579,85,0.12857,46,-0.8094,65,-0.3098
ENSG00000185019,UBOX5,14,0.16742,3,-1.9951,14,0.13287,8,-0.7349,20,1.08399,11,-0.1425,6,-0.9852,8,-0.7228
