Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000166797,CIAO2A,23,0.01502,12,-0.9463,27,0.35508,11,-1.0600,32,0.53069
ENSG00000028528,SNX1,39,-0.2133,35,-0.2801,31,-0.5740,42,0.00185,97,1.40560
ENSG00000166794,PPIB,118,-0.0483,76,-0.7090,96,-0.4444,129,0.11690,238,1.14571
ENSG00000180304,OAZ2,185,0.35436,152,-0.0844,144,-0.2154,129,-0.3438,152,-0.0834
ENSG00000090487,SPG21,53,0.43547,36,-0.3460,38,-0.2868,31,-0.5521,51,0.22711
ENSG00000090470,PDCD7,21,0.22079,18,-0.0834,14,-0.5226,15,-0.3541,30,0.75713
ENSG00000166855,CLPX,33,-0.1762,46,0.43210,40,0.25887,31,-0.1895,25,-0.5441
ENSG00000074603,DPP8,54,0.00056,47,-0.2287,62,0.30237,38,-0.5423,52,-0.0545
ENSG00000074696,HACD3,151,0.28564,133,-0.0232,138,0.04741,95,-0.5487,102,-0.4425
ENSG00000174485,DENND4A,26,0.43084,15,-0.5817,27,0.45838,17,-0.4393,2,-3.2917
ENSG00000103769,RAB11A,310,0.78583,162,-0.5620,218,-0.1257,124,-0.9669,138,-0.8138
ENSG00000166938,DIS3L,35,0.05042,46,0.46055,40,0.30666,15,-1.2589,23,-0.6032
ENSG00000169032,MAP2K1,371,0.49851,671,1.33706,237,-0.5042,97,-1.7553,97,-1.7539
ENSG00000174446,SNAPC5,61,0.09015,56,-0.0625,76,0.57616,35,-0.8054,23,-1.4485
ENSG00000174444,RPL4,603,-0.5295,782,0.03865,696,-0.1874,919,0.30044,1434,1.05742
ENSG00000166949,SMAD3,37,0.32820,42,0.43513,30,-0.1102,28,-0.2073,13,-1.3495
ENSG00000103591,AAGAB,60,0.72063,26,-0.8493,46,0.02104,19,-1.3625,34,-0.4770
ENSG00000189227,C15orf61,124,0.70658,81,-0.2494,89,-0.1290,62,-0.6677,44,-1.1869
ENSG00000137764,MAP2K5,60,0.83805,29,-0.6199,39,-0.2298,28,-0.6789,24,-0.8975
ENSG00000033800,PIAS1,41,-0.1353,59,0.49787,52,0.41540,28,-0.6492,24,-0.8832
ENSG00000169018,FEM1B,121,0.15155,158,0.53023,116,0.04401,53,-1.1823,95,-0.2929
ENSG00000103647,CORO2B,129,0.47315,102,-0.0693,90,-0.3454,100,-0.1085,83,-0.3942
ENSG00000140350,ANP32A,90,-0.0935,132,0.57020,76,-0.3922,90,-0.0608,123,0.44558
ENSG00000138604,GLCE,15,-0.6636,66,2.05848,14,-0.7186,14,-0.5689,23,0.17002
ENSG00000137818,RPLP1,1101,-0.9423,1249,-0.4949,1691,-0.0227,2792,0.81219,3581,1.25326
ENSG00000166173,LARP6,116,0.23457,82,-0.4030,82,-0.4968,95,-0.1667,170,0.77631
ENSG00000137821,LRRC49,45,0.74633,33,-0.0218,29,-0.3125,19,-0.8918,20,-0.7906
ENSG00000066933,MYO9A,35,0.28047,29,-0.1170,31,0.00748,17,-0.9141,32,0.04540
ENSG00000067225,PKM,1030,0.41052,722,-0.3082,939,0.14300,592,-0.6178,518,-0.8227
ENSG00000137817,PARP6,73,0.18690,67,-0.0242,82,0.40993,43,-0.7216,30,-1.2680
ENSG00000140488,CELF6,37,0.58201,10,-1.5722,33,0.24685,21,-0.4979,16,-0.9484
ENSG00000213614,HEXA,35,-0.0822,57,0.75402,25,-0.6826,45,0.34513,44,0.31406
ENSG00000166233,ARIH1,61,0.22927,69,0.36506,53,-0.0904,32,-0.8457,50,-0.1519
ENSG00000140463,BBS4,26,0.77877,18,-0.0745,17,-0.2195,16,-0.2618,3,-2.6697
ENSG00000159322,ADPGK,35,1.35487,5,-2.0755,14,-0.8443,18,-0.3124,15,-0.5809
ENSG00000067141,NEO1,26,-0.5238,23,-0.5321,30,-0.2071,28,-0.2572,85,1.63130
ENSG00000156642,NPTN,809,0.97371,670,0.26034,488,-0.3111,212,-1.5256,123,-2.3256
ENSG00000205363,INSYN1,11,-0.9629,23,0.36002,28,0.99282,18,0.03193,10,-0.8508
ENSG00000067221,STOML1,156,0.54545,193,0.68892,111,-0.2723,79,-0.7414,39,-1.8104
ENSG00000138623,SEMA7A,31,0.20412,40,0.55927,21,-0.5442,19,-0.5795,37,0.40926
ENSG00000138629,UBL7,94,0.19208,118,0.49261,70,-0.4244,83,-0.0802,83,-0.0767
ENSG00000179335,CLK3,14,-0.4594,21,0.27875,14,-0.4471,18,0.06622,37,1.26985
ENSG00000179151,EDC3,16,-0.1420,40,1.38031,13,-0.5540,10,-0.8421,20,0.22197
ENSG00000103653,CSK,40,0.00340,44,0.17350,36,-0.1740,37,-0.1162,47,0.29272
ENSG00000213578,CPLX3,2,-4.7671,263,4.28360,5,-3.1405,49,0.39586,45,0.27167
ENSG00000140474,ULK3,49,-0.0380,83,0.85838,50,0.02770,38,-0.4195,28,-0.8544
ENSG00000140497,SCAMP2,21,-0.6917,56,1.05759,12,-1.6355,38,0.42330,80,1.72849
ENSG00000178802,MPI,83,0.28808,64,-0.2230,81,0.18340,67,-0.1428,33,-1.2189
ENSG00000178761,FAM219B,65,0.25015,63,0.12904,57,-0.0561,64,0.13602,28,-1.1175
ENSG00000178741,COX5A,499,0.31593,341,-0.4050,495,0.24817,339,-0.4130,241,-0.9404
ENSG00000178718,RPP25,19,-0.7022,14,-0.9767,36,0.68476,23,-0.1917,42,0.77054
ENSG00000198794,SCAMP5,420,0.33893,405,0.15701,375,0.03963,273,-0.4673,191,-1.0150
ENSG00000140365,COMMD4,49,-0.2680,45,-0.3174,55,0.00688,49,-0.1613,93,0.88651
ENSG00000140400,MAN2C1,50,0.03889,63,0.42548,41,-0.3406,40,-0.2947,62,0.39846
ENSG00000169375,SIN3A,17,-0.5368,36,0.80563,22,-0.0614,19,-0.2502,33,0.62120
ENSG00000169410,PTPN9,33,0.48461,36,0.46410,25,-0.1607,17,-0.7067,11,-1.2849
ENSG00000169371,SNUPN,28,0.06056,26,-0.0665,32,0.32711,15,-0.8725,24,-0.2199
ENSG00000177971,IMP3,97,0.51728,53,-0.6157,87,0.19092,51,-0.6867,40,-1.0466
ENSG00000140367,UBE2Q2,34,0.54056,21,-0.4250,23,-0.3897,20,-0.5222,31,0.19688
ENSG00000167196,FBXO22,21,0.13124,21,0.06773,18,-0.2374,10,-1.0346,32,0.73007
ENSG00000140374,ETFA,37,-0.2056,51,0.35781,45,0.20139,34,-0.2781,39,-0.0822
ENSG00000140386,SCAPER,17,-0.9100,36,0.53323,27,0.10063,29,0.20142,44,0.89728
ENSG00000117906,RCN2,195,0.19720,224,0.35316,195,0.16671,108,-0.7942,103,-0.8656
ENSG00000140391,TSPAN3,454,0.36799,392,-0.0053,375,-0.0970,316,-0.3463,280,-0.5306
ENSG00000173517,PEAK1,33,0.32736,43,0.67671,14,-1.3001,35,0.32273,35,0.34194
ENSG00000140382,HMG20A,43,0.13087,68,0.86424,37,-0.1460,28,-0.5502,24,-0.7971
ENSG00000169783,LINGO1,396,0.71474,319,0.08339,278,-0.1758,172,-0.8886,123,-1.3945
ENSG00000166411,IDH3A,152,0.30236,99,-0.4787,162,0.39570,102,-0.4340,52,-1.4749
ENSG00000103740,ACSBG1,21,-1.0925,42,0.28365,46,0.54514,76,1.27496,16,-1.2029
ENSG00000140403,DNAJA4,222,0.83709,103,-0.7263,174,0.12749,73,-1.2419,48,-1.8580
ENSG00000140395,WDR61,70,0.53688,40,-0.5242,56,-0.0259,37,-0.6562,42,-0.4646
ENSG00000136381,IREB2,25,0.08614,27,0.19739,24,0.01421,14,-0.7544,26,0.13456
ENSG00000041357,PSMA4,173,0.95428,104,-0.2568,100,-0.4058,75,-0.7708,56,-1.2139
ENSG00000185787,MORF4L1,664,0.24345,661,0.15261,631,0.09841,409,-0.6083,400,-0.6407
ENSG00000103811,CTSH,18,-1.6819,44,0.03707,25,-0.9932,118,1.76629,118,1.76545
ENSG00000058335,RASGRF1,208,0.84480,120,-0.3873,149,-0.0541,75,-1.1091,54,-1.5880
ENSG00000166557,TMED3,77,0.80671,64,0.16561,44,-0.5086,38,-0.6458,30,-0.9884
ENSG00000180953,AC015871.1,19,0.13286,18,0.02188,21,0.27483,15,-0.2875,9,-1.0349
ENSG00000086666,ZFAND6,54,0.14899,64,0.36997,46,-0.1960,42,-0.3083,48,-0.0851
ENSG00000259417,CTXND1,16,-0.8822,19,-0.3878,36,0.87366,32,0.43699,21,-0.2491
ENSG00000172379,ARNT2,244,0.19879,148,-0.6543,287,0.53031,162,-0.5208,104,-1.1917
ENSG00000136379,ABHD17C,23,-0.5645,54,1.03332,31,0.12387,32,0.14943,22,-0.4348
ENSG00000117899,MESD,34,0.04911,32,-0.0495,25,-0.5428,35,0.08945,54,0.79703
ENSG00000140406,TLNRD1,44,0.31940,62,0.78544,30,-0.5045,31,-0.3083,27,-0.5438
ENSG00000182774,RPS17,412,-0.3166,457,-0.0536,408,-0.2938,589,0.35758,808,0.89227
ENSG00000214575,CPEB1,35,0.06574,52,0.68863,34,-0.0241,10,-1.8087,37,0.15200
ENSG00000103723,AP3B2,96,0.45028,79,-0.0452,95,0.33973,43,-0.9850,17,-2.3512
ENSG00000103942,HOMER2,17,-0.6429,47,1.17966,23,0.03617,19,-0.2833,26,0.16503
ENSG00000169612,RAMAC,19,0.47588,15,-0.1065,15,-0.0690,19,0.23727,3,-2.4825
ENSG00000064726,BTBD1,53,0.59123,44,0.08846,40,-0.1145,20,-1.1574,26,-0.7438
ENSG00000136404,TM6SF1,47,0.89314,28,-0.3122,31,-0.1608,23,-0.5791,6,-2.5740
ENSG00000166503,HDGFL3,171,0.02369,261,0.71264,165,-0.0461,135,-0.3583,117,-0.5857
ENSG00000140600,SH3GL3,88,-0.3164,180,0.97219,90,-0.2297,68,-0.6202,138,0.51803
ENSG00000140612,SEC11A,26,-0.9323,31,-0.3911,37,-0.1451,53,0.44013,102,1.60555
ENSG00000166716,ZNF592,20,0.23736,20,0.15493,13,-0.6731,22,0.29933,21,0.26421
ENSG00000073417,PDE8A,6,-1.9773,14,-0.2929,14,-0.3442,28,0.81845,62,2.31367
ENSG00000170776,AKAP13,45,0.66601,14,-1.4057,34,-0.0644,21,-0.7647,33,-0.1052
ENSG00000140538,NTRK3,100,0.33367,112,0.39956,89,0.04076,47,-0.9576,48,-0.9184
ENSG00000259494,MRPL46,28,-0.1435,42,0.52104,36,0.35193,15,-1.0209,24,-0.3415
ENSG00000181991,MRPS11,82,0.25371,85,0.22440,67,-0.2069,48,-0.6679,79,0.09560
ENSG00000140545,MFGE8,20,-1.9387,45,-0.2774,66,0.43857,71,0.45843,145,1.72047
ENSG00000140526,ABHD2,122,0.14291,88,-0.4195,132,0.28134,119,0.04217,62,-0.9560
ENSG00000140521,POLG,31,-0.1695,30,-0.1841,44,0.57450,21,-0.7553,30,-0.2139
ENSG00000166823,MESP1,90,0.40030,91,0.28014,71,-0.1485,56,-0.4931,47,-0.7724
ENSG00000157823,AP3S2,63,0.10457,64,0.09199,64,0.11695,44,-0.4841,52,-0.2451
ENSG00000259291,ZNF710-AS1,14,-1.2383,23,-0.1588,35,0.64206,44,0.88856,30,0.26491
ENSG00000182054,IDH2,69,-0.3647,96,0.26243,91,0.23809,87,0.10631,80,-0.0211
ENSG00000185043,CIB1,43,-0.3137,38,-0.4232,41,-0.3609,75,0.66288,87,0.92841
ENSG00000182768,NGRN,580,0.37629,530,0.09261,504,0.01856,336,-0.6242,301,-0.7940
ENSG00000140577,CRTC3,17,-0.4209,18,-0.2486,12,-0.9662,23,0.15544,61,1.89236
ENSG00000140564,FURIN,71,0.61911,54,-0.0616,55,-0.0271,23,-1.3640,33,-0.7887
ENSG00000196547,MAN2A2,107,0.57951,43,-1.0747,67,-0.4673,63,-0.4875,121,0.56025
ENSG00000184508,HDDC3,27,0.00644,24,-0.1812,26,-0.1280,40,0.61149,23,-0.2984
ENSG00000140553,UNC45A,27,-0.0066,17,-0.6675,32,0.37685,23,-0.2255,24,-0.1433
ENSG00000184056,VPS33B,29,0.64876,19,-0.2957,20,-0.2465,16,-0.5430,16,-0.5682
ENSG00000185518,SV2B,425,0.83445,658,1.26191,182,-1.0129,146,-1.1812,77,-2.1394
ENSG00000176463,SLCO3A1,46,0.16114,32,-0.4656,33,-0.4716,25,-0.8238,87,1.19945
ENSG00000185442,FAM174B,45,1.08266,38,0.33957,18,-1.0203,23,-0.4316,12,-1.3854
ENSG00000272888,LINC01578,84,-0.5839,111,0.02737,95,-0.2844,147,0.48799,213,1.12746
ENSG00000173575,CHD2,40,-0.5442,37,-0.5015,58,0.25821,51,-0.0155,90,0.93872
ENSG00000182175,RGMA,59,-0.1714,126,1.16014,63,0.01084,55,-0.2149,25,-1.4041
ENSG00000185551,NR2F2,31,-1.0630,21,-1.3613,82,1.04668,52,0.00581,77,0.62966
ENSG00000140443,IGF1R,40,0.32333,50,0.56458,33,-0.1236,23,-0.6826,20,-0.8778
ENSG00000182253,SYNM,64,0.30040,36,-0.7226,41,-0.6298,53,-0.1026,100,0.93684
ENSG00000168904,LRRC28,20,0.26369,14,-0.4320,21,0.35578,5,-1.7308,17,-0.1197
ENSG00000068305,MEF2A,122,0.81049,61,-0.6179,95,0.10061,37,-1.3667,34,-1.5184
ENSG00000131871,SELENOS,28,-0.1437,17,-0.8572,26,-0.2245,41,0.54414,47,0.75684
ENSG00000131876,SNRPA1,44,0.12224,31,-0.4645,51,0.44086,33,-0.3653,24,-0.8572
ENSG00000184277,TM2D3,218,0.87897,164,0.05164,136,-0.3030,85,-0.9721,54,-1.6347
ENSG00000185418,TARSL2,32,0.26069,16,-0.8544,17,-1.0049,23,-0.3816,71,1.53455
ENSG00000161980,POLR3K,39,0.19410,36,0.01881,39,0.18520,25,-0.5450,24,-0.6126
ENSG00000161981,SNRNP25,152,0.16071,153,0.11769,153,0.15236,124,-0.2150,79,-0.9215
ENSG00000103152,MPG,84,0.58222,48,-0.5250,68,0.03552,50,-0.4738,33,-1.0926
ENSG00000103148,NPRL3,40,0.03146,30,-0.4088,32,-0.3847,44,0.17142,63,0.76883
ENSG00000188536,HBA2,18,-5.2462,2,-7.7208,7,-6.2789,23,-4.3318,4246,8.24743
ENSG00000206172,HBA1,33,-4.2770,1,-8.2026,2,-7.7008,19,-4.4744,3849,7.73071
ENSG00000086506,HBQ1,26,0.22655,27,0.20622,22,-0.1610,19,-0.3146,21,-0.1845
ENSG00000007392,LUC7L,51,-0.0553,54,0.07133,56,0.13777,33,-0.6843,62,0.28905
ENSG00000167930,FAM234A,25,-0.2169,24,-0.2066,12,-1.4662,27,-0.0380,88,2.05407
ENSG00000076344,RGS11,29,-0.0297,32,0.15563,30,0.05409,39,0.45675,16,-0.9453
ENSG00000242173,ARHGDIG,476,0.37903,400,-0.0384,462,0.25129,227,-0.9192,183,-1.2475
ENSG00000185615,PDIA2,25,-0.1230,21,-0.4038,18,-0.6959,14,-1.0226,76,1.81978
ENSG00000086504,MRPL28,194,0.22802,254,0.59592,177,0.01042,108,-0.7642,97,-0.9376
ENSG00000129925,TMEM8A,15,-0.2926,10,-0.7958,18,0.12255,23,0.44000,24,0.53032
ENSG00000103202,NME4,35,-1.0951,64,0.11159,77,0.55405,84,0.54954,77,0.41326
ENSG00000090565,RAB11FIP3,51,-0.2863,64,0.17751,68,0.37093,62,0.13083,40,-0.5647
ENSG00000007541,PIGQ,70,0.21216,89,0.54779,59,-0.1431,47,-0.4804,45,-0.5364
ENSG00000197562,RAB40C,80,0.74875,77,0.40396,48,-0.4303,25,-1.3281,36,-0.8048
ENSG00000130731,METTL26,219,0.13615,180,-0.2250,240,0.31731,172,-0.2907,122,-0.8264
ENSG00000172366,MCRIP2,59,-0.0925,52,-0.2579,71,0.29766,75,0.30738,39,-0.6914
ENSG00000140983,RHOT2,54,0.29474,37,-0.4090,39,-0.3930,46,-0.0551,63,0.43027
ENSG00000103269,RHBDL1,71,0.67711,22,-1.3803,60,0.17424,27,-1.0938,37,-0.6144
ENSG00000103266,STUB1,237,-0.1720,261,0.03676,292,0.28782,226,-0.1955,240,-0.0988
ENSG00000161999,JMJD8,31,-0.4330,32,-0.2266,40,0.17713,41,0.17461,54,0.60860
ENSG00000127580,WDR24,22,0.12045,22,0.10846,22,0.11483,17,-0.3164,15,-0.4768
ENSG00000127585,FBXL16,489,-0.1795,487,-0.1280,669,0.51707,635,0.29939,193,-1.5429
ENSG00000103260,METRN,166,-1.5355,341,-0.0683,335,-0.1263,934,1.67649,617,0.91471
ENSG00000103254,ANTKMT,139,0.30678,88,-0.5365,127,0.06787,95,-0.4064,110,-0.1752
ENSG00000103253,HAGHL,66,0.34630,48,-0.2802,53,-0.1593,51,-0.1897,53,-0.1443
ENSG00000103245,CIAO3,34,-0.0216,49,0.56745,40,0.33387,16,-1.1348,22,-0.7164
ENSG00000007376,RPUSD1,29,0.85888,18,-0.3048,18,-0.2954,13,-0.7534,10,-1.0934
ENSG00000103227,LMF1,16,-0.2946,18,-0.0720,16,-0.2700,30,0.79330,24,0.40946
ENSG00000260807,AC009041.2,114,0.39735,58,-0.8117,99,0.03318,78,-0.3498,86,-0.2055
ENSG00000005513,SOX8,41,-1.0034,44,-0.6574,34,-1.2414,65,-0.0335,289,2.78249
ENSG00000196557,CACNA1H,36,0.63561,27,-0.0743,24,-0.3051,26,-0.1079,12,-1.2455
ENSG00000103275,UBE2I,106,0.26766,110,0.22957,96,0.02451,87,-0.1385,42,-1.2633
ENSG00000007516,BAIAP3,238,0.39247,285,0.54491,177,-0.2868,165,-0.3386,108,-0.9870
ENSG00000007520,TSR3,59,-0.2480,50,-0.4322,66,0.00060,76,0.22882,99,0.65714
ENSG00000090581,GNPTG,142,0.44354,60,-1.0612,107,-0.2196,103,-0.2379,142,0.27893
ENSG00000059145,UNKL,45,1.07883,26,-0.2737,22,-0.6605,21,-0.5871,15,-1.1114
ENSG00000174109,C16orf91,25,0.25274,15,-0.6018,23,0.03163,17,-0.4389,24,0.13467
ENSG00000103249,CLCN7,97,0.59618,60,-0.3964,63,-0.3918,76,-0.0124,58,-0.4592
ENSG00000100726,TELO2,23,-0.0420,27,0.21685,25,0.18206,24,0.03587,14,-0.7199
ENSG00000138834,MAPK8IP3,285,0.28469,322,0.38643,234,-0.1680,191,-0.4518,187,-0.4803
ENSG00000103024,NME3,108,-0.4322,186,0.58201,113,-0.2891,141,0.13066,207,0.76230
ENSG00000074071,MRPS34,110,0.13594,111,0.11203,103,-0.0123,89,-0.2462,89,-0.2376
ENSG00000197774,EME2,19,0.09566,33,0.97113,16,-0.2782,20,0.08843,7,-1.4780
ENSG00000162032,SPSB3,59,0.70377,51,0.18958,25,-1.1108,44,-0.0279,46,0.04912
ENSG00000095906,NUBP2,37,-0.7081,68,0.46532,53,0.04829,68,0.45563,71,0.52549
ENSG00000063854,HAGH,178,0.15671,192,0.22752,170,0.03124,144,-0.2303,113,-0.6190
ENSG00000180185,FAHD1,33,0.47722,44,0.77859,21,-0.4512,18,-0.6163,14,-1.0085
ENSG00000140990,NDUFB10,331,-0.0104,248,-0.4614,383,0.29744,281,-0.2647,324,-0.0417
ENSG00000140988,RPS2,493,-0.6969,668,-0.0215,650,-0.0840,978,0.60309,1203,0.95894
ENSG00000255198,SNHG9,72,-0.4872,91,0.03290,76,-0.3181,144,0.78006,143,0.77304
ENSG00000183751,TBL3,42,0.98829,15,-1.0009,18,-0.9456,22,-0.4411,35,0.29960
ENSG00000127554,GFER,17,-0.3118,38,1.09290,20,0.09230,13,-0.6380,15,-0.3785
ENSG00000127561,SYNGR3,361,0.81268,267,-0.0073,259,-0.0692,122,-1.2142,68,-2.0945
ENSG00000167962,ZNF598,18,-0.1830,25,0.40833,20,0.05397,23,0.23510,15,-0.3942
ENSG00000065054,SLC9A3R2,50,-0.6348,58,-0.2171,61,-0.1773,59,-0.1915,167,1.57632
ENSG00000065057,NTHL1,46,0.24684,55,0.44091,30,-0.6496,25,-0.7722,63,0.68561
ENSG00000103197,TSC2,52,-0.4309,59,-0.1045,76,0.39256,79,0.37258,56,-0.1740
ENSG00000008710,PKD1,150,0.24011,205,0.66717,109,-0.4519,117,-0.2413,116,-0.2579
ENSG00000167964,RAB26,93,0.16172,250,1.85603,49,-1.0747,67,-0.4025,34,-1.4390
ENSG00000260260,SNHG19,18,-1.2322,48,0.60605,22,-0.7301,76,1.41473,66,1.17400
ENSG00000131653,TRAF7,32,0.19515,37,0.36825,21,-0.6469,36,0.34695,30,0.04744
ENSG00000167971,CASKIN1,115,-0.2158,177,0.55085,126,0.00159,142,0.18931,104,-0.3023
ENSG00000167965,MLST8,83,-0.1539,115,0.42241,99,0.25203,88,-0.0088,51,-0.8424
ENSG00000184207,PGP,180,0.25351,161,-0.0110,186,0.28222,100,-0.7552,87,-0.9751
ENSG00000167967,E4F1,28,0.36515,17,-0.5558,23,-0.1176,26,0.13232,18,-0.4334
ENSG00000167969,ECI1,30,-1.0111,31,-0.7030,64,0.59733,63,0.41213,81,0.83482
ENSG00000205937,RNPS1,215,0.13902,201,-0.0186,214,0.10106,170,-0.2887,162,-0.3627
ENSG00000167972,ABCA3,186,0.46879,135,-0.2163,156,0.00892,110,-0.5398,94,-0.7862
ENSG00000162065,TBC1D24,69,0.13239,106,0.79091,60,-0.1711,56,-0.2599,37,-0.9068
ENSG00000185883,ATP6V0C,1602,0.62676,1222,-0.0534,1236,-0.0447,787,-0.7406,507,-1.4090
ENSG00000162066,AMDHD2,24,0.26829,18,-0.2275,15,-0.7144,17,-0.3321,39,0.98016
ENSG00000140992,PDPK1,89,-0.0350,122,0.49519,103,0.27927,58,-0.6833,57,-0.7112
ENSG00000167978,SRRM2,109,0.06460,155,0.62430,83,-0.4770,79,-0.4598,141,0.46295
ENSG00000103363,ELOB,827,0.00012,598,-0.5105,877,0.12144,928,0.18593,806,-0.0413
ENSG00000162076,FLYWCH2,36,0.18481,27,-0.3493,27,-0.3944,45,0.45886,37,0.15818
ENSG00000059122,FLYWCH1,53,0.09085,16,-1.7117,65,0.53769,39,-0.4077,46,-0.1473
ENSG00000162073,PAQR4,66,0.53623,38,-0.5417,22,-1.5599,63,0.26083,103,1.10717
ENSG00000103145,HCFC1R1,349,0.27504,325,0.05911,306,-0.0434,252,-0.3453,236,-0.4418
ENSG00000006194,ZNF263,25,0.46625,29,0.53407,14,-0.7014,16,-0.3844,19,-0.0828
ENSG00000122390,NAA60,47,0.00661,13,-1.9772,53,0.21626,57,0.29198,57,0.28609
ENSG00000103351,CLUAP1,34,0.65785,23,-0.2055,23,-0.2687,14,-0.9398,21,-0.3083
ENSG00000126602,TRAP1,117,0.71644,77,-0.2278,73,-0.3876,76,-0.2584,52,-0.8300
ENSG00000005339,CREBBP,52,0.14315,55,0.20817,49,0.01868,36,-0.4826,42,-0.2430
ENSG00000162104,ADCY9,22,0.64231,24,0.53800,10,-1.0389,15,-0.1948,15,-0.1665
ENSG00000217930,PAM16,128,0.75070,77,-0.3670,76,-0.4858,85,-0.2054,67,-0.5667
ENSG00000262246,CORO7,22,-0.1554,27,0.21831,18,-0.5012,25,0.11866,41,0.89290
ENSG00000103423,DNAJA3,53,0.65252,54,0.42007,39,-0.1163,12,-1.8071,18,-1.2459
ENSG00000153406,NMRAL1,57,0.18756,45,-0.2409,50,-0.1052,42,-0.3645,63,0.26991
ENSG00000103415,HMOX2,222,0.86547,62,-1.4665,164,0.03155,95,-0.8359,80,-1.0877
ENSG00000089486,CDIP1,248,0.37019,232,0.13408,206,-0.0756,187,-0.2120,111,-1.0232
ENSG00000153443,UBALD1,61,0.79388,27,-0.7882,45,-0.0144,29,-0.6957,19,-1.3666
ENSG00000102858,MGRN1,45,0.13558,49,0.22688,40,-0.1368,38,-0.1640,39,-0.1418
ENSG00000168101,NUDT16L1,88,0.67839,50,-0.4776,49,-0.6344,66,-0.0493,66,-0.0552
ENSG00000067836,ROGDI,203,0.36133,148,-0.2767,136,-0.5001,141,-0.3527,250,0.57570
ENSG00000140632,GLYR1,119,0.82005,93,0.08507,67,-0.5265,48,-0.9505,62,-0.5561
ENSG00000118898,PPL,50,1.19608,1,-4.2908,36,0.19474,16,-1.1188,4,-3.1631
ENSG00000103184,SEC14L5,18,-0.7007,24,-0.0351,11,-1.3502,18,-0.5077,98,2.55431
ENSG00000103174,NAGPA,57,1.24712,34,-0.1439,25,-0.7235,21,-0.8667,12,-1.7321
ENSG00000078328,RBFOX1,277,0.89039,294,0.63192,168,-0.3490,70,-1.6022,26,-3.0420
ENSG00000183044,ABAT,131,-0.2506,148,0.02317,184,0.49552,168,0.21864,70,-1.1305
ENSG00000153048,CARHSP1,28,-0.5144,44,0.35047,27,-0.5454,46,0.42810,71,1.17598
ENSG00000187555,USP7,108,0.31331,95,-0.0034,101,0.13022,68,-0.5171,53,-0.9105
ENSG00000182831,C16orf72,38,0.35796,29,-0.1691,31,-0.0982,26,-0.3556,27,-0.2858
ENSG00000183454,GRIN2A,252,0.62657,203,0.03574,206,0.07432,99,-1.0723,58,-1.8739
ENSG00000166676,TVP23A,26,0.80789,19,-0.0212,19,0.02120,9,-1.1362,2,-3.2495
ENSG00000182108,DEXI,81,-0.0529,76,-0.1376,100,0.40156,79,-0.0827,50,-0.7842
ENSG00000189067,LITAF,11,-1.9616,18,-0.8728,8,-2.2563,56,0.94773,173,3.38877
ENSG00000184602,SNN,274,0.19371,188,-0.4747,302,0.37596,199,-0.3857,146,-0.8627
ENSG00000122299,ZC3H7A,21,0.17380,24,0.35802,15,-0.4241,16,-0.3029,23,0.31454
ENSG00000171490,RSL1D1,74,0.08469,88,0.33929,69,-0.0500,57,-0.3469,64,-0.1771
ENSG00000103342,GSPT1,78,0.28958,60,-0.2286,59,-0.3157,58,-0.2933,87,0.36427
ENSG00000237515,SHISA9,75,0.94674,27,-1.0534,50,-0.1340,30,-0.9021,26,-1.0828
ENSG00000186260,MRTFB,186,0.63802,260,0.95457,126,-0.2941,43,-1.8661,36,-2.1124
ENSG00000140694,PARN,34,0.51404,46,0.86027,20,-0.5964,17,-0.6896,16,-0.8218
ENSG00000103429,BFAR,35,0.69571,20,-0.4025,25,-0.0827,14,-0.9359,16,-0.7922
ENSG00000103512,NOMO1,101,0.63223,84,0.07919,70,-0.2467,68,-0.2427,28,-1.5912
ENSG00000183426,NPIPA1,27,-0.1755,43,0.67219,28,-0.0254,28,-0.0281,24,-0.2801
ENSG00000179889,PDXDC1,61,0.50836,58,0.22134,47,-0.1621,30,-0.8205,31,-0.7380
ENSG00000157045,NTAN1,41,0.19828,27,-0.5179,43,0.27805,28,-0.4339,29,-0.4208
ENSG00000085721,RRN3,30,0.87990,9,-1.2919,14,-0.8390,20,-0.1592,27,0.32116
ENSG00000166780,BMERB1,464,0.60844,405,0.15340,369,0.00464,208,-0.8893,105,-1.9118
ENSG00000166783,MARF1,38,-0.7777,133,1.53585,51,-0.1163,67,0.33254,38,-0.5558
ENSG00000133393,FOPNL,29,0.03020,30,0.06557,31,0.16121,25,-0.2101,23,-0.3695
ENSG00000103489,XYLT1,54,0.62048,74,0.89671,32,-0.5475,25,-0.8557,16,-1.4978
ENSG00000134419,RPS15A,476,-0.7427,606,-0.1567,509,-0.5315,1032,0.71692,1613,1.51760
ENSG00000170540,ARL6IP1,576,0.19915,699,0.44775,563,0.12243,345,-0.6769,275,-1.0255
ENSG00000157106,SMG1,30,-0.2187,39,0.30651,37,0.25753,24,-0.4903,33,0.04587
ENSG00000103528,SYT17,55,0.88325,35,-0.1883,38,-0.0662,16,-1.4098,11,-1.8924
