Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to9,Feature log2 fold change topic 6to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000105419,MEIS3,10,-3.0866,88,0.26998,93,0.39477,58,-0.4850,73,-0.1109
ENSG00000118160,SLC8A2,11,-3.3263,121,0.25569,145,0.71999,40,-1.5053,78,-0.5083
ENSG00000118162,KPTN,8,-0.6611,11,-0.0730,15,0.55212,11,-0.0674,6,-1.0684
ENSG00000105402,NAPA,86,-1.5989,286,0.36622,277,0.28417,174,-0.5345,186,-0.4322
ENSG00000063169,BICRA,11,0.34237,8,-0.2050,9,0.09842,8,-0.2009,9,0.09425
ENSG00000024422,EHD2,8,-0.7940,7,-1.2185,18,0.74217,33,1.43765,7,-1.0366
ENSG00000105373,NOP53,200,1.33047,65,-0.6843,81,-0.2446,124,0.51603,86,-0.0832
ENSG00000178980,SELENOW,1568,0.40583,1260,0.07674,1174,-0.0845,918,-0.4430,1183,-0.0466
ENSG00000105499,PLA2G4C,60,1.81441,15,-0.7171,19,-0.2429,24,0.19491,12,-0.8225
ENSG00000185453,ZSWIM9,13,-0.2387,14,-0.1688,18,0.31637,15,0.00529,13,-0.2428
ENSG00000105438,KDELR1,40,-0.1937,41,-0.1937,53,0.39048,56,0.35958,22,-1.1037
ENSG00000105447,GRWD1,11,-0.2739,14,0.12225,15,0.33032,9,-0.5640,8,-0.6809
ENSG00000105443,CYTH2,37,-0.2833,28,-0.9094,70,1.27367,29,-0.6336,24,-0.9216
ENSG00000142235,LMTK3,23,-1.5162,68,0.17875,77,0.47260,37,-0.8440,55,-0.2324
ENSG00000063177,RPL18,1277,1.19198,565,-0.2207,479,-0.5593,766,0.32761,646,0.05456
ENSG00000063176,SPHK2,23,0.23514,19,-0.1657,22,0.19896,17,-0.2986,19,-0.0895
ENSG00000105516,DBP,29,-0.6092,53,0.45457,39,-0.2567,48,0.17200,36,-0.3125
ENSG00000063180,CA11,149,-1.1618,381,0.43486,260,-0.4291,345,0.12911,437,0.51301
ENSG00000105552,BCAT2,19,1.01706,6,-0.9027,13,0.56421,8,-0.3124,7,-0.5220
ENSG00000087076,HSD17B14,21,0.35058,12,-0.6237,13,-0.4933,43,1.57546,18,0.12062
ENSG00000087074,PPP1R15A,8,-1.4825,28,0.67432,24,0.24824,6,-1.9509,14,-0.6743
ENSG00000104805,NUCB1,58,-0.6931,82,-0.2302,116,0.61235,71,-0.3864,77,-0.2642
ENSG00000087088,BAX,18,0.15937,15,-0.0888,16,-0.0388,18,0.14952,16,0.03191
ENSG00000087086,FTL,3599,1.53881,1197,-0.4177,908,-0.9587,2073,0.57528,1892,0.42520
ENSG00000104812,GYS1,8,0.01863,7,-0.4126,9,0.37640,7,-0.2660,9,0.23089
ENSG00000183207,RUVBL2,47,-0.4267,64,0.05603,73,0.38513,49,-0.3710,40,-0.6745
ENSG00000104852,SNRNP70,58,-0.0327,57,-0.0920,68,0.33566,47,-0.3527,46,-0.4023
ENSG00000104863,LIN7B,19,-1.7001,74,0.57836,58,0.00892,31,-0.9711,61,0.08899
ENSG00000177380,PPFIA3,20,-2.3063,80,-0.2948,134,0.96830,52,-0.8621,83,-0.1553
ENSG00000104888,SLC17A7,83,-3.6570,912,-0.1340,1455,1.07646,393,-1.3809,705,-0.4952
ENSG00000104872,PIH1D1,59,-0.0944,70,0.28057,56,-0.2393,63,0.00978,60,-0.0697
ENSG00000142541,RPL13A,2103,1.52868,666,-0.5293,614,-0.6889,1276,0.65347,890,0.06724
ENSG00000142534,RPS11,1236,1.32150,403,-0.6946,473,-0.3714,794,0.56023,644,0.21861
ENSG00000104870,FCGRT,55,1.86866,12,-0.8157,8,-1.6163,47,1.55497,21,0.20300
ENSG00000142546,NOSIP,70,0.54086,41,-0.4417,54,0.15250,64,0.38887,40,-0.3519
ENSG00000126464,PRR12,20,-0.5433,28,-0.0127,30,0.18022,33,0.25216,23,-0.3073
ENSG00000126461,SCAF1,41,-0.6111,55,-0.2035,71,0.34599,67,0.16236,57,-0.0965
ENSG00000126456,IRF3,26,-0.0455,31,0.31992,27,-0.0275,23,-0.2469,17,-0.6895
ENSG00000126457,PRMT1,74,-0.1722,75,-0.2138,101,0.48243,78,-0.0882,53,-0.6864
ENSG00000169169,CPT1C,18,-1.6824,59,0.09125,72,0.59445,37,-0.6674,43,-0.4325
ENSG00000196961,AP2A1,42,-1.4403,113,0.08590,135,0.51383,84,-0.4145,81,-0.4585
ENSG00000010361,FUZ,29,0.84951,14,-0.4560,18,0.08827,20,0.25128,13,-0.4324
ENSG00000104973,MED25,34,0.06138,32,-1.3493,35,0.19709,30,-0.1143,22,-0.6095
ENSG00000104960,PTOV1,153,-0.2583,171,-0.1169,212,0.39369,155,-0.2379,140,-0.3925
ENSG00000039650,PNKP,11,-0.8250,17,-0.2169,22,0.40912,21,0.24637,16,-0.2114
ENSG00000204673,AKT1S1,47,0.47907,34,-0.0414,33,-0.0894,43,0.34774,22,-0.6908
ENSG00000104946,TBC1D17,67,0.71370,31,-0.6560,48,0.26529,44,0.02586,44,0.04325
ENSG00000213024,NUP62,27,0.21208,18,-0.5386,30,0.62895,21,-0.1616,16,-0.5806
ENSG00000169136,ATF5,10,0.13660,9,-0.0525,11,0.29062,7,-0.5443,7,-0.4070
ENSG00000105053,VRK3,21,-0.1533,23,-0.0327,27,0.32447,15,-0.6342,21,-0.1728
ENSG00000267890,AC010624.2,0,-8.2725,17,0.63739,14,0.13426,11,-0.2472,10,-0.5018
ENSG00000105357,MYH14,40,1.77678,7,-1.3063,15,0.14395,16,0.18568,10,-0.4557
ENSG00000131398,KCNC3,0,-3.6697,11,0.72046,9,0.19447,4,-1.1727,6,-0.4228
ENSG00000131408,NR1H2,63,0.26953,54,0.03747,51,-0.0627,46,-0.2058,52,-0.0275
ENSG00000142530,FAM71E1,3,-2.0265,17,0.35401,14,-0.0406,14,-0.0479,17,0.28517
ENSG00000161671,EMC10,161,1.03481,74,-0.3253,78,-0.2084,102,0.27149,74,-0.2386
ENSG00000161677,JOSD2,84,1.34902,31,-0.4039,31,-0.4145,46,0.32087,35,-0.1204
ENSG00000204653,ASPDH,32,-0.5016,50,0.33354,42,-0.0914,28,-0.6666,51,0.26146
ENSG00000131409,LRRC4B,96,-0.1934,91,-0.3658,137,0.57688,94,-0.2204,87,-0.3408
ENSG00000213023,SYT3,1,-3.1438,8,-0.0637,10,0.44865,11,0.42153,7,-0.2201
ENSG00000235034,C19orf81,31,1.78642,10,-0.1424,4,-1.5369,17,0.71320,11,0.10365
ENSG00000105472,CLEC11A,18,0.03944,19,0.15173,13,-0.6530,28,0.71470,22,0.32017
ENSG00000167747,C19orf48,14,0.83229,6,-0.7234,8,0.09561,12,0.63864,7,-0.2426
ENSG00000167755,KLK6,266,5.49892,0,-6.3567,12,-1.5930,4,-2.7572,0,-8.1715
ENSG00000169035,KLK7,1,-3.7314,15,-0.6563,35,1.37168,9,-1.3215,21,0.00861
ENSG00000142544,CTU1,11,-0.0045,13,0.40318,12,0.17119,2,-2.0600,7,-0.5484
ENSG00000142549,IGLON5,2,-2.5118,17,0.91810,12,0.10584,5,-1.2658,5,-1.1582
ENSG00000105379,ETFB,248,1.06613,125,-0.0800,102,-0.5166,128,-0.0216,144,0.16588
ENSG00000160318,CLDND2,13,0.22345,9,-0.5957,11,-0.1213,23,1.13780,12,0.09217
ENSG00000197619,ZNF615,9,0.14052,6,-0.7935,12,0.89309,6,-0.6204,7,-0.2643
ENSG00000105568,PPP2R1A,148,-1.6176,448,0.10706,518,0.46368,358,-0.2781,332,-0.3976
ENSG00000167766,ZNF83,25,1.33720,9,-0.4641,11,-0.0095,12,0.12122,5,-1.0790
ENSG00000170954,ZNF415,25,1.03087,10,-0.4553,14,0.11574,14,0.15140,8,-0.8139
ENSG00000130844,ZNF331,15,-1.0736,26,-0.2760,43,0.96536,19,-0.6790,15,-0.9915
ENSG00000179820,MYADM,45,0.04835,38,-0.2716,58,0.74708,22,-1.0292,23,-0.9645
ENSG00000126583,PRKCG,15,-3.2666,156,0.24769,189,0.74099,56,-1.4008,93,-0.6347
ENSG00000105605,CACNG7,11,-0.9645,25,0.40636,20,-0.1342,23,0.11414,19,-0.1967
ENSG00000142408,CACNG8,8,-3.0636,69,-0.0039,89,0.64959,41,-0.7909,74,0.11717
ENSG00000170906,NDUFA3,407,-0.4839,608,0.21054,512,-0.1804,597,0.11647,624,0.18729
ENSG00000105619,TFPT,92,-0.2390,114,0.13166,102,-0.1133,83,-0.3959,142,0.45549
ENSG00000105618,PRPF31,38,-0.2571,47,0.11663,46,0.09121,48,0.11736,31,-0.5484
ENSG00000088038,CNOT3,17,-0.2572,20,0.01403,23,0.29516,16,-0.3609,16,-0.3554
ENSG00000105617,LENG1,15,0.26294,11,-0.3197,13,0.13197,18,0.55421,9,-0.5074
ENSG00000125505,MBOAT7,52,-1.7688,207,0.54340,186,0.27050,90,-0.9335,108,-0.6650
ENSG00000170892,TSEN34,24,0.10352,21,-0.0806,25,0.26790,21,-0.0965,14,-0.6719
ENSG00000170889,RPS9,1452,1.94807,361,-0.5765,330,-0.7529,532,0.18604,465,-0.0304
ENSG00000167614,TTYH1,528,0.73673,307,-0.1967,210,-0.9594,795,1.45315,304,-0.1553
ENSG00000167615,LENG8,32,1.27394,13,-0.2820,11,-0.5393,17,0.17357,17,0.18354
ENSG00000022556,NLRP2,0,-7.8173,10,0.07065,14,1.01991,0,-4.4521,9,-0.1400
ENSG00000160439,RDH13,1,-2.3679,10,0.17958,11,0.49558,8,-0.1045,5,-0.7311
ENSG00000125503,PPP1R12C,36,-1.0374,74,0.13107,68,-0.0507,84,0.29928,80,0.20772
ENSG00000105048,TNNT1,0,-6.0405,32,0.29134,13,-1.4734,66,1.40563,65,1.38289
ENSG00000129990,SYT5,14,-3.3205,148,0.29670,168,0.62114,53,-1.3631,104,-0.3559
ENSG00000105063,PPP6R1,32,-0.7654,58,0.27591,53,0.06094,44,-0.2685,49,-0.0992
ENSG00000133265,HSPBP1,34,-1.2299,97,0.60234,72,-0.1214,53,-0.5668,72,-0.0705
ENSG00000160469,BRSK1,114,-0.2542,125,-0.1496,150,0.26616,125,-0.1064,133,-0.0096
ENSG00000108107,RPL28,2630,1.62808,841,-0.3996,710,-0.7396,1324,0.43272,977,-0.0561
ENSG00000108106,UBE2S,74,-0.2059,95,0.27163,80,-0.1137,72,-0.2577,83,-0.0296
ENSG00000187902,SHISA7,10,-1.0618,23,0.26989,24,0.39239,10,-1.0772,16,-0.3547
ENSG00000063241,ISOC2,56,0.39293,51,0.35723,34,-0.5064,45,0.04224,39,-0.1805
ENSG00000090971,NAT14,17,-2.0948,84,0.43807,77,0.21293,57,-0.3119,52,-0.4594
ENSG00000218891,ZNF579,14,-0.3661,18,0.02601,19,0.13547,20,0.19783,14,-0.3736
ENSG00000179943,FIZ1,9,-0.1054,9,-0.0799,10,-0.0534,9,-0.0738,13,0.47682
ENSG00000171443,ZNF524,15,0.55829,8,-0.4603,9,-0.3479,21,1.11319,10,-0.0072
ENSG00000213015,ZNF580,53,0.00566,59,0.25869,46,-0.3167,46,-0.2123,63,0.28729
ENSG00000173581,CCDC106,40,-0.7764,79,0.42663,64,-0.0827,65,-0.0316,51,-0.3911
ENSG00000063244,U2AF2,31,0.00931,31,-0.0164,34,0.22062,27,-0.1949,23,-0.4659
ENSG00000063245,EPN1,63,-1.4322,154,-0.1123,190,0.38850,171,0.08854,168,0.06013
ENSG00000142409,ZNF787,21,0.28397,17,-0.1538,17,-0.0434,22,0.34586,16,-0.1501
ENSG00000167685,ZNF444,17,-0.4836,20,-0.3454,24,0.03124,36,0.67428,31,0.40246
ENSG00000198046,ZNF667,5,-2.0454,23,0.13418,29,0.69209,10,-1.1012,16,-0.4926
ENSG00000166770,ZNF667-AS1,37,-0.7264,61,0.04612,67,0.26637,51,-0.2437,57,-0.0746
ENSG00000196263,ZNF471,13,0.74101,5,-1.1275,11,0.65693,12,0.49110,5,-0.8579
ENSG00000196867,ZFP28,9,-0.8379,16,-0.0520,21,0.63799,13,-0.3483,8,-0.9823
ENSG00000197016,ZNF470,12,0.58113,8,-0.0350,9,0.16369,4,-0.9130,6,-0.3851
ENSG00000268182,SMIM17,5,-1.8782,15,-0.2312,23,0.73062,13,-0.3547,16,-0.0720
ENSG00000286125,AC006115.2,4,-1.0566,7,-0.1693,10,0.43761,5,-0.6493,11,0.46100
ENSG00000198300,PEG3,71,-2.0671,243,-0.3089,433,1.17484,137,-1.0956,163,-0.8376
ENSG00000083844,ZNF264,13,-0.0579,17,0.48966,12,-0.2943,9,-0.5773,13,-0.0783
ENSG00000268205,AC005261.1,66,0.56993,43,-0.1741,46,-0.0013,52,0.20129,34,-0.4543
ENSG00000256060,TRAPPC2B,5,-1.5594,23,0.90246,14,-0.2365,8,-0.9868,13,-0.2803
ENSG00000186230,ZNF749,6,-0.8613,11,0.12973,10,-0.0286,14,0.41092,10,-0.0744
ENSG00000213762,ZNF134,12,-0.2869,13,-0.2361,17,0.39081,15,0.04499,12,-0.2872
ENSG00000152443,ZNF776,8,-0.4819,11,0.01379,14,0.52745,5,-1.1420,9,-0.3588
ENSG00000198466,ZNF587,8,-0.1384,6,-0.5502,11,0.56457,10,0.25595,6,-0.3808
ENSG00000176293,ZNF135,24,1.10712,9,-0.5180,14,0.36557,10,-0.2235,4,-1.4800
ENSG00000121413,ZSCAN18,79,-0.9954,134,-0.2556,209,0.82238,108,-0.5170,101,-0.6320
ENSG00000181894,ZNF329,7,-0.7058,11,-0.0265,13,0.39582,7,-0.6947,12,0.07831
ENSG00000198131,ZNF544,8,-0.9584,16,0.07185,15,-0.0869,22,0.55818,16,0.11426
ENSG00000268516,AC020915.2,5,-0.8552,13,0.57386,9,-0.2903,8,-0.2462,10,0.01508
ENSG00000142396,ERVK3-1,32,-0.6560,48,-0.0442,61,0.50449,29,-0.8306,45,-0.1473
ENSG00000283103,AC010642.2,52,-0.5273,82,0.25866,66,-0.2458,84,0.19982,82,0.16574
ENSG00000121410,A1BG,73,1.33065,37,0.29341,22,-0.7767,19,-0.7909,29,-0.1549
ENSG00000083845,RPS5,961,1.47912,352,-0.2830,281,-0.7367,489,0.32085,423,0.08767
ENSG00000083807,SLC27A5,50,0.40396,36,-0.1730,35,-0.2198,42,0.13746,51,0.42739
ENSG00000119574,ZBTB45,5,-1.9542,20,0.24474,22,0.38137,11,-0.7204,18,-0.0662
ENSG00000130726,TRIM28,99,0.35222,84,0.13919,73,-0.1844,96,0.30783,48,-0.7587
ENSG00000130724,CHMP2A,153,0.44906,125,0.17027,99,-0.3484,115,-0.0111,113,-0.0431
ENSG00000130725,UBE2M,101,-0.7655,190,0.31393,153,-0.1816,152,-0.1351,202,0.31507
ENSG00000099326,MZF1,16,-0.3061,22,0.28858,17,-0.2741,22,0.18816,20,0.00032
ENSG00000247315,ZCCHC3,14,-0.4742,20,0.15274,21,0.22422,13,-0.5698,17,-0.1830
ENSG00000177732,SOX12,22,0.61557,15,0.01060,11,-0.5485,19,0.43324,16,0.18223
ENSG00000125841,NRSN2,29,-2.0604,140,0.45308,124,0.16436,88,-0.4320,100,-0.2357
ENSG00000125826,RBCK1,38,1.17110,20,0.21473,11,-0.9433,24,0.41835,14,-0.3987
ENSG00000125875,TBC1D20,25,0.16657,24,0.15957,23,-0.0060,14,-0.7208,22,-0.0225
ENSG00000101266,CSNK2A1,65,-0.1809,67,-0.1679,86,0.40223,71,-0.0262,49,-0.5942
ENSG00000271303,SRXN1,0,-4.8577,28,0.50320,27,0.43427,11,-1.1220,17,-0.4222
ENSG00000125818,PSMF1,77,-0.0646,85,0.12988,80,0.01484,80,0.00657,62,-0.3942
ENSG00000125895,TMEM74B,0,-4.1888,20,1.28033,10,-0.4613,7,-0.8540,9,-0.4641
ENSG00000101298,SNPH,10,-2.8543,79,0.36954,69,0.05540,68,0.01313,72,0.11012
ENSG00000125775,SDCBP2,10,-1.0448,27,0.72084,17,-0.3982,22,0.11502,15,-0.4414
ENSG00000088832,FKBP1A,40,-2.4456,296,0.97011,185,-0.2098,110,-0.9453,165,-0.3287
ENSG00000088833,NSFL1C,69,-0.2753,79,-0.0877,96,0.37541,72,-0.1946,61,-0.4561
ENSG00000286288,AL109809.5,5,-0.8803,8,-0.3812,5,-1.2657,36,2.21413,15,0.63702
ENSG00000198053,SIRPA,91,-1.5629,278,0.22782,304,0.44899,191,-0.4395,165,-0.6613
ENSG00000101327,PDYN,0,-8.1975,14,0.28844,16,0.56490,13,-0.0010,5,-1.2748
ENSG00000125834,STK35,9,-0.1827,10,0.00828,8,-0.3827,12,0.38310,14,0.62942
ENSG00000125835,SNRPB,40,-0.4943,50,-0.2397,68,0.47901,67,0.29504,33,-0.7818
ENSG00000101361,NOP56,79,-0.0914,78,-0.1518,101,0.47261,64,-0.4060,57,-0.5940
ENSG00000101365,IDH3B,51,-0.7925,79,-0.1828,112,0.67241,55,-0.6834,71,-0.2957
ENSG00000088881,EBF4,31,1.82334,4,-1.8713,10,-0.1214,19,1.01547,10,0.00118
ENSG00000132635,PCED1A,26,0.30067,22,0.07979,20,-0.1549,22,0.03835,19,-0.1721
ENSG00000215305,VPS16,16,-0.6960,28,0.14514,31,0.44008,18,-0.5241,15,-0.8394
ENSG00000132670,PTPRA,145,-0.4596,167,-0.3268,248,0.59187,199,0.03608,136,-0.5607
ENSG00000125901,MRPS26,73,-0.1970,97,0.37780,76,-0.1886,67,-0.3390,79,-0.0796
ENSG00000185019,UBOX5,16,0.26773,17,0.66204,12,-0.1199,3,-1.8904,7,-1.0256
ENSG00000215251,FASTKD5,9,-0.6005,16,0.28809,15,0.24761,10,-0.4569,8,-0.7797
ENSG00000088899,LZTS3,22,-2.7503,185,0.75706,138,0.01979,73,-0.9563,117,-0.2364
ENSG00000198171,DDRGK1,99,-0.0487,153,1.05230,59,-1.0982,61,-0.7898,117,0.21738
ENSG00000125877,ITPA,18,-1.1913,51,0.63912,36,-0.1408,33,-0.2341,29,-0.4672
ENSG00000088854,C20orf194,41,0.19054,29,-0.4751,44,0.44211,43,0.26909,25,-0.6058
ENSG00000088812,ATRN,31,-1.0559,66,0.13244,78,0.55746,36,-0.8190,40,-0.6857
ENSG00000101220,C20orf27,26,-0.9152,59,0.53911,43,-0.2062,45,-0.0758,41,-0.2392
ENSG00000101222,SPEF1,1,-3.1139,17,0.82447,11,-0.1351,3,-1.9147,16,0.41338
ENSG00000125817,CENPB,165,2.08177,36,-0.6944,36,-0.6819,63,0.35999,36,-0.5189
ENSG00000101224,CDC25B,25,0.43705,17,-0.1875,22,0.43182,11,-0.8067,12,-0.7189
ENSG00000125843,AP5S1,9,-0.5329,16,0.41582,14,0.12184,8,-0.7561,9,-0.5606
ENSG00000088888,MAVS,49,1.81676,11,-0.8797,10,-0.9298,37,1.29104,14,-0.2984
ENSG00000125779,PANK2,21,-0.8334,40,0.24808,44,0.49724,14,-1.4610,24,-0.6207
ENSG00000101236,RNF24,25,-0.5235,34,-0.0741,42,0.41587,29,-0.2836,29,-0.3098
ENSG00000088826,SMOX,43,1.68708,8,-1.2656,9,-0.9858,49,1.95923,10,-0.6353
ENSG00000171867,PRNP,431,-1.0736,889,0.06166,1115,0.62735,546,-0.7148,521,-0.7868
ENSG00000101265,RASSF2,235,3.61749,11,-2.2681,23,-1.0433,38,-0.0024,14,-1.4602
ENSG00000089057,SLC23A2,41,-0.9184,68,-0.1798,92,0.53508,77,0.06925,54,-0.4884
ENSG00000089063,TMEM230,138,0.48324,91,-0.2670,121,0.40065,67,-0.6530,74,-0.5103
ENSG00000132646,PCNA,42,0.65130,21,-0.6071,32,0.31228,44,0.73228,10,-1.5086
ENSG00000101290,CDS2,57,-0.7814,86,-0.2230,128,0.73380,85,-0.1698,49,-1.0049
ENSG00000125772,GPCPD1,17,-0.1500,17,-0.2462,21,0.16687,30,0.71435,13,-0.6362
ENSG00000089199,CHGB,13,-4.1246,234,0.12088,318,0.92921,108,-1.1106,111,-1.0623
ENSG00000089195,TRMT6,9,-0.4948,9,-0.6393,20,1.16966,5,-1.2327,8,-0.5953
ENSG00000088766,CRLS1,17,-0.6694,23,-0.2330,33,0.56113,32,0.31649,13,-1.0681
ENSG00000125827,TMX4,67,-1.2621,159,0.09865,200,0.67438,83,-0.9295,89,-0.8226
ENSG00000182621,PLCB1,20,-2.8624,149,0.14689,197,0.87485,49,-1.6045,85,-0.7699
ENSG00000101333,PLCB4,1,-3.1813,16,-0.0206,19,0.32974,26,0.77728,11,-0.5372
ENSG00000125869,LAMP5,2,-4.8012,158,3.42248,5,-4.1809,35,-0.9666,42,-0.7123
ENSG00000101349,PAK5,9,-2.2164,38,-0.0391,56,0.95341,20,-0.9876,20,-0.9796
ENSG00000132639,SNAP25,187,-3.8345,2423,-0.0255,3615,1.01863,1194,-1.1094,1419,-0.8475
ENSG00000125863,MKKS,24,-1.1154,56,0.20602,59,0.36262,34,-0.6051,41,-0.3366
ENSG00000132640,BTBD3,98,0.25633,128,1.14677,47,-1.1546,58,-0.5531,61,-0.4845
ENSG00000089123,TASP1,2,-2.5376,14,0.06860,19,0.73243,10,-0.5436,8,-0.7225
ENSG00000089048,ESF1,90,1.32024,29,-0.6788,44,0.16781,33,-0.3346,32,-0.3508
ENSG00000101247,NDUFAF5,16,-0.8952,32,0.26496,31,0.22358,20,-0.5236,24,-0.2687
ENSG00000172264,MACROD2,4,-2.5723,21,-0.3352,35,0.96971,15,-0.7530,23,-0.0586
ENSG00000125848,FLRT3,0,-5.4510,11,-0.5446,23,1.31144,10,-0.5219,10,-0.5325
ENSG00000089177,KIF16B,16,0.58046,9,-0.4006,9,-0.4343,24,1.20143,10,-0.1315
ENSG00000125870,SNRPB2,86,0.27609,76,0.12530,74,0.04313,59,-0.3030,49,-0.5858
ENSG00000125851,PCSK2,7,-3.8936,112,0.19722,138,0.74493,75,-0.4776,46,-1.2146
ENSG00000125868,DSTN,245,-1.2031,621,0.35598,571,0.15213,435,-0.3254,433,-0.3302
ENSG00000125844,RRBP1,128,2.92953,15,-1.1502,13,-1.3003,39,0.61559,12,-1.2021
ENSG00000089006,SNX5,82,0.82591,34,-0.7665,42,-0.3420,107,1.28442,49,0.00829
ENSG00000232838,PET117,19,-0.3699,21,-0.2293,31,0.65109,10,-1.2441,23,-0.0694
ENSG00000149474,KAT14,15,-0.9896,31,0.08941,38,0.59982,16,-0.9463,19,-0.6343
ENSG00000089091,DZANK1,3,-1.2618,9,0.09698,11,0.63701,6,-0.5025,4,-1.1130
ENSG00000132664,POLR3F,5,-1.5723,14,-0.3355,20,0.56788,26,0.77264,9,-0.8879
ENSG00000089050,RBBP9,13,0.49199,8,-0.4369,9,-0.0829,16,0.79210,9,-0.1658
ENSG00000101310,SEC23B,52,0.81451,28,-0.2183,31,0.02490,31,0.00723,21,-0.5952
ENSG00000232388,SMIM26,96,0.20321,89,0.11922,76,-0.2426,87,0.04438,88,0.06386
ENSG00000125821,DTD1,39,-0.4076,58,0.28767,54,0.11175,35,-0.5697,42,-0.3207
ENSG00000185052,SLC24A3,2,-2.6973,20,0.89436,7,-1.2282,20,0.57882,22,0.74700
ENSG00000132669,RIN2,34,1.80960,6,-1.3594,9,-0.5011,25,1.27398,10,-0.2828
ENSG00000173418,NAA20,34,-1.3251,102,0.58075,85,0.13548,52,-0.6785,50,-0.7433
ENSG00000101343,CRNKL1,16,-0.2566,21,0.17489,21,0.15107,21,0.11668,9,-1.0982
ENSG00000088970,KIZ,18,0.11673,11,-0.8530,25,1.02923,11,-0.5792,11,-0.6287
ENSG00000088930,XRN2,35,0.43557,21,-0.5042,32,0.45856,30,0.20641,15,-0.9139
ENSG00000125812,GZF1,19,-0.0683,23,0.27405,21,0.09652,10,-0.9857,17,-0.2617
ENSG00000125814,NAPB,63,-3.2269,557,0.05782,747,0.80718,339,-0.7297,356,-0.6572
ENSG00000101439,CST3,3000,0.28551,1985,-0.5007,1478,-1.0683,7230,1.82672,3526,0.54995
ENSG00000101463,SYNDIG1,52,0.23195,46,0.06100,50,0.27479,19,-1.3048,36,-0.3282
ENSG00000101474,APMAP,60,-0.9948,112,-0.0468,145,0.57096,112,-0.0364,60,-0.9850
ENSG00000154930,ACSS1,38,0.75098,12,-1.3748,15,-0.9786,100,2.57840,20,-0.2681
ENSG00000197586,ENTPD6,24,-2.3211,100,-0.2494,164,0.97669,75,-0.6210,81,-0.5156
ENSG00000100994,PYGB,76,-0.2774,82,-0.2264,105,0.34297,107,0.25820,68,-0.4413
ENSG00000100997,ABHD12,71,-0.3830,92,0.02629,106,0.36172,59,-0.6642,78,-0.2378
ENSG00000125804,FAM182A,25,1.50331,6,-1.0565,9,-0.1847,16,0.78468,9,-0.1609
ENSG00000101294,HM13,44,-0.1566,45,-0.1592,56,0.33173,47,-0.0412,39,-0.3600
ENSG00000125968,ID1,63,2.30101,3,-2.8428,5,-2.1475,83,2.95720,8,-1.0944
ENSG00000171552,BCL2L1,55,-0.0946,50,-0.3387,75,0.62324,44,-0.4287,42,-0.5042
ENSG00000088356,PDRG1,12,-1.1875,25,-0.1444,35,0.60624,27,-0.0210,18,-0.5916
ENSG00000101337,TM9SF4,11,-1.4785,34,0.22221,35,0.31380,27,-0.2063,24,-0.4026
ENSG00000101350,KIF3B,47,-1.2997,109,-0.0115,138,0.55499,68,-0.7413,104,-0.0812
ENSG00000171456,ASXL1,27,0.20104,24,0.00662,26,0.18115,25,0.07009,11,-1.1183
ENSG00000197183,NOL4L,30,0.49197,19,-0.2837,24,0.22026,18,-0.2839,20,-0.1685
ENSG00000149600,COMMD7,32,-1.0323,60,-0.0781,74,0.42151,58,-0.0925,57,-0.1455
ENSG00000101367,MAPRE1,69,1.58714,17,-0.8908,23,-0.3028,43,0.74954,21,-0.3471
ENSG00000260257,AL035071.1,8,-0.6166,10,-0.4564,16,0.52412,18,0.59392,8,-0.5837
ENSG00000101391,CDK5RAP1,15,-0.2639,18,0.01633,20,0.24160,19,0.08611,11,-0.7076
ENSG00000101400,SNTA1,91,-0.0218,90,-0.0467,64,-0.7623,199,1.28692,107,0.24612
ENSG00000078699,CBFA2T2,38,0.45502,25,-0.2655,32,0.21587,32,0.15614,18,-0.6979
ENSG00000125967,NECAB3,16,-1.3147,44,0.33435,42,0.21220,26,-0.5823,34,-0.1690
ENSG00000101417,PXMP4,24,0.82843,11,-0.5426,15,0.02816,20,0.49717,12,-0.2903
ENSG00000101421,CHMP4B,87,-0.7881,146,0.02149,169,0.36154,121,-0.2889,126,-0.2182
ENSG00000125970,RALY,101,0.97406,39,-0.7463,64,0.32454,62,0.15382,40,-0.5360
ENSG00000125977,EIF2S2,236,0.55565,155,-0.1614,183,0.20961,142,-0.2520,107,-0.6904
ENSG00000101444,AHCY,41,0.35666,30,-0.1447,34,0.11374,33,0.03055,25,-0.3879
ENSG00000078747,ITCH,53,1.01070,21,-0.6252,37,0.66159,18,-0.6966,9,-1.7380
ENSG00000125971,DYNLRB1,211,-0.9093,406,0.15971,420,0.23801,347,-0.1391,308,-0.3238
ENSG00000101460,MAP1LC3A,208,-0.7500,351,0.09232,407,0.44997,223,-0.6418,247,-0.4848
ENSG00000101464,PIGU,36,1.05225,15,-0.4085,23,0.42812,11,-0.7548,7,-1.3926
ENSG00000198646,NCOA6,42,0.76203,26,-0.0060,26,0.04090,19,-0.4726,15,-0.7840
ENSG00000078804,TP53INP2,336,3.42494,20,-1.9538,41,-0.7560,34,-0.8158,30,-1.0182
ENSG00000131067,GGT7,23,-1.1899,47,-0.1569,70,0.86538,25,-1.0632,35,-0.5623
