Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000108799,EZH1,26,-0.1460,30,0.07514,42,0.65345,29,0.02616,18,-0.7049,27,-0.1199
ENSG00000131477,RAMP2,16,0.37949,23,0.91521,5,-1.3788,11,-0.4390,7,-0.8951,18,0.59046
ENSG00000131475,VPS25,20,-0.6261,22,-0.5426,38,0.32874,34,0.22762,36,0.24490,28,-0.1414
ENSG00000183978,COA3,105,-0.3867,163,0.30555,132,-0.0315,153,0.31767,118,-0.2045,108,-0.3803
ENSG00000126581,BECN1,37,-0.8065,53,-0.2282,89,0.60802,70,0.32346,47,-0.4153,54,-0.2162
ENSG00000131467,PSME3,33,-0.6179,60,0.29511,59,0.29053,57,0.33859,45,-0.1454,36,-0.5694
ENSG00000266967,AARSD1,30,-0.9701,61,0.13830,67,0.29070,72,0.67297,44,-0.3832,35,-0.8211
ENSG00000198863,RUNDC1,10,-1.5598,29,-0.0091,45,0.70268,37,0.57372,15,-0.9736,23,-0.3975
ENSG00000131469,RPL27,953,0.63010,584,-0.1685,523,-0.3431,588,-0.2298,656,0.01685,712,0.16785
ENSG00000108828,VAT1,43,0.88398,38,0.65147,32,0.37252,21,-0.4190,13,-0.9755,21,-0.2948
ENSG00000108830,RND2,35,0.56047,42,0.87749,8,-1.6139,18,-0.7024,27,0.12309,32,0.46150
ENSG00000267002,AC060780.1,9,-0.4184,9,-0.3128,13,0.15336,12,0.07871,12,0.03431,13,0.13876
ENSG00000188554,NBR1,134,0.92822,101,0.45678,70,-0.1400,72,-0.1400,58,-0.4365,57,-0.5169
ENSG00000175906,ARL4D,3,-2.7821,39,0.93251,42,1.02535,24,0.22326,8,-1.4629,16,-0.5218
ENSG00000067596,DHX8,16,0.25534,7,-1.0209,21,0.73756,13,-0.0480,10,-0.4189,14,0.05283
ENSG00000108861,DUSP3,31,-1.9098,59,-0.9620,173,0.74156,126,0.33879,95,-0.2237,119,0.14294
ENSG00000108852,MPP2,58,0.11284,46,-0.2549,80,0.63817,55,0.02557,33,-0.7606,53,-0.0518
ENSG00000091947,TMEM101,27,0.55588,23,0.30744,21,0.18725,16,-0.3144,13,-0.5413,19,0.05763
ENSG00000161654,LSM12,18,-0.4970,29,0.26861,26,0.09283,25,0.08014,24,-0.0394,23,-0.0727
ENSG00000141349,G6PC3,50,0.38275,76,1.11039,29,-0.4515,33,-0.3736,35,-0.1596,34,-0.2407
ENSG00000108840,HDAC5,112,0.23321,92,-0.0820,90,-0.1162,88,-0.2311,119,0.33134,103,0.10257
ENSG00000168591,TMUB2,35,-0.1621,41,0.07310,55,0.54438,44,0.29641,26,-0.6084,29,-0.5312
ENSG00000087152,ATXN7L3,34,-1.4329,49,-0.8857,118,0.50001,97,0.28724,59,-0.6010,109,0.42354
ENSG00000108312,UBTF,57,-0.1299,65,0.09295,66,0.10109,56,-0.2175,48,-0.3840,78,0.43431
ENSG00000108309,RUNDC3A,70,-2.2781,178,-0.8809,344,0.15113,388,0.56485,267,-0.2499,358,0.24782
ENSG00000013306,SLC25A39,42,0.39241,36,0.12997,37,0.18525,34,0.11822,22,-0.5876,27,-0.3552
ENSG00000030582,GRN,72,0.64421,57,0.25208,70,0.59033,45,-0.1953,45,-0.1334,32,-0.7184
ENSG00000161682,FAM171A2,22,-1.4508,54,-0.0781,82,0.59987,57,0.01736,40,-0.5549,71,0.40256
ENSG00000186566,GPATCH8,41,0.77115,36,0.53355,18,-0.5496,18,-0.7671,15,-0.8538,38,0.72306
ENSG00000180329,CCDC43,35,0.45044,15,-0.8155,19,-0.5201,29,0.27147,21,-0.3481,28,0.09481
ENSG00000073670,ADAM11,2,-4.2188,53,0.36251,82,1.09427,44,0.10636,29,-0.6193,41,-0.0726
ENSG00000131097,HIGD1B,20,0.67837,9,-0.6443,5,-1.3559,10,-0.6986,12,-0.1703,24,1.17004
ENSG00000108883,EFTUD2,16,-1.4881,45,0.05085,71,0.78719,51,0.37184,23,-0.9878,40,-0.1720
ENSG00000131095,GFAP,7923,4.98749,1111,0.14272,55,-4.3467,97,-4.0703,408,-1.4104,142,-3.1166
ENSG00000131094,C1QL1,39,0.05899,35,-0.0999,16,-1.3123,43,0.29736,44,0.25918,36,-0.0750
ENSG00000172992,DCAKD,33,0.30556,45,0.78665,29,0.08359,20,-0.6717,25,-0.1401,31,0.22773
ENSG00000136448,NMT1,72,-0.5936,128,0.30549,162,0.69272,93,-0.2927,55,-1.0094,134,0.44333
ENSG00000161714,PLCD3,79,2.06235,24,-0.0361,15,-0.7329,15,-1.0469,32,0.41669,18,-0.5082
ENSG00000181513,ACBD4,6,-0.3468,8,-0.0076,8,0.12923,6,-0.3710,16,1.22051,6,-0.3292
ENSG00000186834,HEXIM1,19,-1.5192,77,0.69532,64,0.38371,46,-0.2347,35,-0.5645,64,0.43081
ENSG00000168517,HEXIM2,6,-0.5911,1,-2.4933,13,0.50238,12,0.61191,10,0.05511,8,-0.3101
ENSG00000184922,FMNL1,5,-2.3328,9,-1.6317,31,0.22395,37,0.90020,24,-0.1874,25,-0.1332
ENSG00000225190,PLEKHM1,15,0.30409,13,0.04890,14,0.20540,12,-0.0298,6,-1.1569,14,0.17568
ENSG00000186868,MAPT,148,-1.0877,387,0.42299,442,0.64436,307,0.06702,143,-1.1416,319,0.11918
ENSG00000120071,KANSL1,44,0.41920,45,0.43831,37,0.10685,34,-0.0192,23,-0.5813,28,-0.3185
ENSG00000214401,KANSL1-AS1,32,1.02050,21,0.33532,10,-0.8805,14,-0.4734,24,0.51016,15,-0.2354
ENSG00000073969,NSF,52,-3.2201,307,-0.5875,848,1.07565,585,0.72333,235,-0.9973,341,-0.4695
ENSG00000108379,WNT3,6,-1.1514,1,-3.6918,8,-0.8454,20,0.87577,17,0.30904,15,0.12633
ENSG00000108433,GOSR2,36,-0.2368,56,0.48683,43,0.05918,43,0.09346,45,0.13396,31,-0.4908
ENSG00000179673,RPRML,2,-4.0244,114,1.68543,50,0.24859,38,-0.2681,17,-1.4105,47,0.14757
ENSG00000262879,AC005670.3,18,1.11343,3,-1.7261,7,-0.3285,7,-0.4461,11,0.38092,11,0.31681
ENSG00000004897,CDC27,24,-1.0852,70,0.62354,77,0.76478,47,-0.0382,28,-0.8400,46,-0.0623
ENSG00000141279,NPEPPS,84,-0.8155,203,0.57766,229,0.78364,145,0.04593,89,-0.7300,119,-0.3146
ENSG00000108424,KPNB1,124,0.04667,133,0.15190,168,0.54560,121,0.00576,88,-0.4878,104,-0.2546
ENSG00000198933,TBKBP1,9,-0.8308,31,1.18901,16,0.06741,12,-0.4717,12,-0.3218,17,0.24448
ENSG00000159111,MRPL10,33,-0.2962,39,-0.0229,56,0.53140,39,-0.0646,37,-0.1053,39,-0.0257
ENSG00000141295,SCRN2,17,0.60249,12,0.05032,11,-0.0475,12,0.01470,15,0.34352,7,-0.7504
ENSG00000264920,AC018521.5,22,-0.3961,17,-0.7814,29,0.04152,31,0.20994,33,0.26563,29,0.04988
ENSG00000167182,SP2,16,0.83188,10,0.06200,8,-0.1837,10,0.10007,8,-0.2733,7,-0.6083
ENSG00000108439,PNPO,28,-0.3353,50,0.58710,47,0.49602,25,-0.7160,34,-0.0298,44,0.44349
ENSG00000108465,CDK5RAP3,46,0.77641,41,0.57675,27,-0.0797,27,-0.1049,22,-0.3777,20,-0.6026
ENSG00000082641,NFE2L1,70,-0.8120,118,8.95448,190,0.77813,115,-0.0667,67,-0.8792,139,0.29333
ENSG00000108468,CBX1,72,0.13513,80,0.31208,85,0.41393,54,-0.4559,69,0.06660,69,0.08662
ENSG00000002919,SNX11,10,-0.4905,23,0.78645,19,0.45940,12,-0.4271,11,-0.4284,16,0.22086
ENSG00000136436,CALCOCO2,54,1.58651,34,0.74447,20,-0.1301,13,-1.0053,21,-0.0113,16,-0.4789
ENSG00000159199,ATP5MC1,127,-0.9551,191,-0.3255,305,0.43087,279,0.44777,223,-0.0764,190,-0.3655
ENSG00000159202,UBE2Z,74,-0.5268,98,-0.0781,131,0.38657,104,0.02136,46,-1.2439,133,0.47569
ENSG00000159210,SNF8,43,-0.2520,26,-1.0108,51,0.01837,56,0.26107,50,5.83196,55,0.14987
ENSG00000198740,ZNF652,55,2.07305,15,-0.1685,8,-1.1853,9,-1.1786,13,-0.4058,21,0.33689
ENSG00000167085,PHB,77,0.01148,98,0.38771,83,0.11790,76,-0.0223,65,-0.2663,71,-0.1497
ENSG00000182575,NXPH3,21,-0.0605,155,4.34470,7,-1.6227,2,-3.9878,6,-1.9144,11,-1.0623
ENSG00000121067,SPOP,94,0.14838,202,1.47177,113,0.45287,62,-0.6850,58,-0.6025,69,-0.3766
ENSG00000121073,SLC35B1,36,-0.3062,58,0.48122,49,0.19691,49,0.33019,35,-0.3163,28,-0.7119
ENSG00000136504,KAT7,32,-0.5002,47,0.07537,54,0.31019,50,0.27189,34,-0.4152,40,-0.2032
ENSG00000005884,ITGA3,3,-2.0832,6,-1.0878,13,0.10441,17,0.80897,13,0.01244,11,-0.2018
ENSG00000005882,PDK2,47,-1.0806,85,-0.1632,106,0.19040,120,0.62384,78,-0.3106,75,-0.4102
ENSG00000167100,SAMD14,6,-2.0517,33,0.51830,19,-0.2970,22,-0.1756,31,0.45093,30,0.42004
ENSG00000108819,PPP1R9B,56,-0.4878,71,-0.1176,64,-0.2727,68,-0.2576,88,0.21907,106,0.61553
ENSG00000108826,MRPL27,66,-0.2408,81,0.09024,76,-0.0187,82,0.17256,75,-0.0395,70,-0.1597
ENSG00000108829,LRRC59,25,-0.4292,21,-0.6879,38,0.27010,40,0.54934,27,-0.2990,26,-0.3452
ENSG00000136444,RSAD1,18,0.16476,20,0.37990,18,0.21633,16,0.07288,18,0.18625,10,-0.8182
ENSG00000006282,SPATA20,18,-0.8645,19,-0.8057,29,-0.1878,37,0.29941,38,0.25383,37,0.22548
ENSG00000006283,CACNA1G,0,-8.3575,4,-1.8923,19,0.31469,23,1.07589,15,-0.1000,13,-0.2774
ENSG00000154945,ANKRD40,258,2.53804,107,0.81112,39,-0.8115,35,-1.2815,28,-1.2758,41,-0.7940
ENSG00000108848,LUC7L3,207,1.03145,130,0.24524,92,-0.2960,76,-0.8164,52,-1.1794,164,0.73742
ENSG00000141232,TOB1,62,1.11085,67,1.25079,17,-0.9347,29,-0.1643,24,-0.4388,15,-1.2744
ENSG00000008294,SPAG9,198,1.15190,146,0.62628,78,-0.3847,81,-0.4770,79,-0.3693,87,-0.2459
ENSG00000239672,NME1,48,-1.5388,107,-0.3186,191,0.61493,148,0.30409,118,-0.1621,127,-0.0535
ENSG00000243678,NME2,284,-0.0954,207,-0.5927,308,0.03386,338,0.28597,309,0.03986,277,-0.1473
ENSG00000011260,UTP18,26,-0.4788,42,0.27580,45,0.40952,38,0.19494,19,-0.9379,34,-0.0793
ENSG00000154975,CA10,16,-2.1634,8,-3.1182,51,-0.3940,115,1.78154,54,-0.3056,35,-1.0687
ENSG00000141198,TOM1L1,0,-4.0311,2,-1.5475,10,0.55305,9,0.55033,12,0.77642,6,-0.3648
ENSG00000166260,COX11,39,-0.5679,53,-0.0858,62,0.18225,62,0.28610,41,-0.4674,56,0.00687
ENSG00000108924,HLF,18,-3.0047,138,0.03679,165,0.32931,167,0.56279,89,-0.6419,134,-0.0099
ENSG00000108960,MMD,21,-2.4880,222,1.22396,125,0.23523,107,-0.0151,83,-0.4183,99,-0.1429
ENSG00000153933,DGKE,9,-1.5457,37,0.54710,36,0.49745,27,0.04719,18,-0.5593,28,0.08927
ENSG00000121058,COIL,16,0.01394,16,0.02010,13,-0.3129,15,-0.1202,7,-1.1931,23,0.70295
ENSG00000121064,SCPEP1,16,-0.5091,32,0.59450,35,0.74904,24,0.26567,8,-1.4362,15,-0.5924
ENSG00000121057,AKAP1,36,0.25784,22,-0.5328,28,-0.1469,34,0.23349,30,-0.0605,29,-0.1438
ENSG00000153944,MSI2,63,0.45268,72,0.67766,19,-1.4272,39,-0.4619,73,0.69589,48,-0.0114
ENSG00000181610,MRPS23,46,-0.6546,64,-0.1371,85,0.30952,81,0.37389,55,-0.3766,63,-0.1979
ENSG00000180891,CUEDC1,59,2.29488,18,0.16965,8,-1.0144,9,-1.1785,15,-0.1874,14,-0.3132
ENSG00000136451,VEZF1,69,2.41005,39,1.27728,13,-0.5699,7,-1.8375,16,-0.1633,9,-1.1789
ENSG00000136450,SRSF1,70,0.47236,62,0.27469,61,0.24655,53,0.03322,42,-0.3614,38,-0.5443
ENSG00000264364,DYNLL2,214,-0.5489,197,-0.6765,362,0.28104,323,0.14672,229,-0.4461,373,0.37959
ENSG00000005379,TSPOAP1,19,-1.2514,35,-0.3437,43,-0.0221,44,-0.0048,46,0.08349,59,0.57789
ENSG00000213246,SUPT4H1,53,-0.5230,93,0.35236,78,0.06128,81,0.19373,60,-0.3352,70,-0.1245
ENSG00000108389,MTMR4,17,-0.8408,13,-1.2728,52,0.92315,34,0.31596,20,-0.6080,30,0.01914
ENSG00000108387,SEPTIN4,1494,4.03045,402,0.91942,69,-1.8464,34,-3.3805,43,-2.5371,84,-1.6756
ENSG00000108384,RAD51C,14,-1.5031,37,-0.0487,50,0.42784,44,0.34755,36,-0.1134,35,-0.1570
ENSG00000175175,PPM1E,3,-3.3049,72,1.43639,35,0.19931,33,0.14194,15,-1.0698,26,-0.2829
ENSG00000108395,TRIM37,18,-2.8849,165,0.43357,189,0.65685,142,0.28717,74,-0.8315,125,-0.0155
ENSG00000182628,SKA2,51,0.80172,37,0.24362,23,-0.4986,25,-0.5241,36,0.21343,34,0.15475
ENSG00000167447,SMG8,11,-0.2610,26,1.18550,17,0.44909,13,0.02665,8,-0.7156,7,-0.9598
ENSG00000153982,GDPD1,23,-0.3782,22,-0.4243,36,0.34424,33,0.29972,16,-0.9459,31,0.13933
ENSG00000175155,YPEL2,55,0.60167,57,0.64529,44,0.23342,33,-0.3243,13,-1.6024,40,0.08320
ENSG00000265313,LINC01476,0,-8.1276,0,-4.1323,11,-0.2387,21,1.36689,11,-0.3196,13,-0.0619
ENSG00000108406,DHX40,18,-0.2065,30,0.54797,22,0.07833,23,0.24461,17,-0.2941,15,-0.5827
ENSG00000141367,CLTC,177,-1.4056,481,0.13902,727,0.82789,520,0.42055,302,-0.5959,322,-0.5485
ENSG00000141378,PTRH2,22,0.10621,9,-1.2544,37,0.96554,21,0.02180,17,-0.3074,19,-0.1454
ENSG00000062716,VMP1,50,-0.2763,59,-0.0311,86,0.57762,73,0.50421,39,-0.6727,37,-0.8140
ENSG00000108443,RPS6KB1,27,0.16954,55,1.36072,18,-0.4485,24,-0.0886,11,-1.1557,19,-0.4055
ENSG00000167434,CA4,4,-2.4220,0,-6.9612,10,-1.1308,40,2.24113,22,0.07081,7,-1.8028
ENSG00000170832,USP32,34,0.70875,15,-0.5398,22,0.03776,23,0.16686,15,-0.6121,19,-0.2159
ENSG00000062725,APPBP2,56,0.31973,32,-0.5624,65,0.58253,49,0.15856,33,-0.5251,38,-0.3157
ENSG00000141376,BCAS3,27,-0.2744,39,0.32576,46,0.60152,30,-0.1485,19,-0.8303,34,0.13150
ENSG00000108506,INTS2,9,-0.2374,21,1.19580,10,-0.0122,9,-0.2505,4,-1.2228,11,0.06378
ENSG00000108510,MED13,36,0.15347,65,1.13786,36,0.14522,26,-0.4995,27,-0.2903,30,-0.1838
ENSG00000146872,TLK2,33,0.48716,17,-0.5712,32,0.44657,22,-0.2363,20,-0.3394,27,0.19106
ENSG00000170921,TANC2,19,-1.4403,30,-0.7802,66,0.46226,69,0.87624,30,-0.7968,39,-0.4276
ENSG00000008283,CYB561,6,-2.6774,24,-0.6922,58,0.72713,41,0.20539,22,-0.8412,51,0.56678
ENSG00000136485,DCAF7,63,0.22914,51,-0.1250,74,0.49234,57,0.10081,43,-0.3689,44,-0.3813
ENSG00000136463,TACO1,11,-1.1055,42,0.94950,27,0.25317,26,0.30914,13,-0.9103,17,-0.5124
ENSG00000266173,STRADA,20,-0.4285,42,0.73628,35,0.44735,26,-0.0623,15,-0.8705,25,-0.1011
ENSG00000136490,LIMD2,9,-1.0431,7,-1.3442,22,0.32692,25,0.87697,13,-0.5452,15,-0.3560
ENSG00000108588,CCDC47,74,0.02883,99,0.50238,68,-0.1093,77,0.12586,49,-0.6001,65,-0.1933
ENSG00000198231,DDX42,53,-0.4620,77,0.12614,81,0.20589,60,-0.3976,48,-0.6331,108,0.78266
ENSG00000108592,FTSJ3,25,1.15629,12,-0.0421,9,-0.4544,9,-0.6037,9,-0.4377,16,0.40241
ENSG00000087191,PSMC5,188,-0.0389,223,0.23825,226,0.25726,197,0.05194,151,-0.3816,175,-0.1677
ENSG00000266402,SNHG25,691,2.59028,253,0.63162,79,-1.1970,78,-1.5774,183,0.09668,101,-0.9125
ENSG00000136478,TEX2,53,-0.0594,127,1.43168,76,0.52662,47,-0.3502,35,-0.6886,35,-0.7787
ENSG00000108654,DDX5,272,0.20705,349,0.61908,277,0.23500,241,0.01602,188,-0.3819,172,-0.5754
ENSG00000108854,SMURF2,22,0.70345,22,0.70310,10,-0.5170,12,-0.2719,15,0.12429,11,-0.4159
ENSG00000120063,GNA13,51,1.51975,41,1.10119,13,-0.6807,12,-1.1685,30,0.60725,13,-0.7736
ENSG00000168646,AXIN2,5,-1.1816,11,-0.1617,13,0.13108,12,-0.0065,8,-0.5572,17,0.67549
ENSG00000154229,PRKCA,96,-0.7548,123,-0.3731,102,-0.6637,200,0.67488,227,0.62551,102,-0.7201
ENSG00000075461,CACNG4,12,-0.3509,18,0.34236,8,-0.8937,17,0.40686,19,0.43678,10,-0.6183
ENSG00000198265,HELZ,23,-0.5771,39,0.26771,33,0.01942,33,0.01624,21,-0.6738,40,0.36589
ENSG00000197170,PSMD12,42,-0.6397,58,-0.1201,84,0.47104,69,0.21535,46,-0.4924,62,-0.0206
ENSG00000154217,PITPNC1,37,-0.5742,151,1.81834,35,-0.6365,44,-0.4493,55,0.06120,40,-0.4983
ENSG00000130935,NOL11,17,-0.1354,31,0.85256,29,0.73343,16,-0.2490,17,-0.0949,12,-0.7234
ENSG00000171634,BPTF,154,1.22742,112,0.66809,59,-0.3691,41,-1.2027,54,-0.4927,99,0.53936
ENSG00000186665,C17orf58,14,-0.4830,16,-0.2950,19,0.03281,25,0.67276,17,-0.1957,13,-0.6477
ENSG00000182481,KPNA2,16,-1.5053,33,-0.4073,80,1.01477,49,0.32910,36,-0.2895,35,-0.3648
ENSG00000278730,AC005332.6,24,1.04436,19,0.60079,13,-0.0238,9,-0.6879,13,-0.0302,12,-0.1875
ENSG00000196704,AMZ2,55,-0.6143,116,0.57640,95,0.23455,88,0.18537,71,-0.2319,64,-0.4252
ENSG00000108946,PRKAR1A,204,-0.9921,494,0.40424,532,0.52716,430,0.27295,216,-0.9027,344,-0.2009
ENSG00000141338,ABCA8,165,5.45524,28,0.60354,1,-3.8388,0,-9.0914,1,-3.9978,0,-4.6372
ENSG00000154265,ABCA5,12,-0.8930,14,-0.6815,30,0.51127,29,0.75505,14,-0.6148,15,-0.5604
ENSG00000108984,MAP2K6,10,-0.4058,12,-0.1249,15,0.23792,16,0.54695,8,-0.7221,10,-0.4162
ENSG00000153822,KCNJ16,1,-2.9154,0,-3.6177,2,-2.0914,11,0.09476,17,0.77128,20,1.26815
ENSG00000125398,SOX9,63,0.51135,97,1.26144,22,-1.1149,32,-0.7519,72,0.74787,37,-0.3573
ENSG00000227036,LINC00511,7,-0.4519,15,0.63114,9,-0.1925,8,-0.4788,8,-0.2842,14,0.65347
ENSG00000133195,SLC39A11,18,0.87971,21,1.13134,14,0.48056,7,-0.8910,8,-0.4553,8,-0.3827
ENSG00000180616,SSTR2,13,-2.9854,144,0.69219,219,1.42743,71,-0.6478,18,-2.4941,136,0.68046
ENSG00000166685,COG1,16,-1.3251,47,0.35953,60,0.77180,42,0.29524,22,-0.8247,31,-0.3465
ENSG00000133193,FAM104A,10,-0.9540,24,0.43858,28,0.68787,20,0.19422,14,-0.3664,14,-0.4911
ENSG00000141219,C17orf80,8,-0.3685,19,0.87813,8,-0.4997,8,-0.6533,7,-0.6656,17,0.88034
ENSG00000179604,CDC42EP4,69,0.64934,49,0.09300,19,-1.3949,29,-0.9864,71,0.69661,70,0.78260
ENSG00000069188,SDK2,5,-1.2045,66,3.32965,10,-0.3317,2,-2.7140,4,-1.6718,13,0.16818
ENSG00000172809,RPL38,2452,1.13247,1225,-0.0342,866,-0.5791,997,-0.5105,1262,0.01360,1360,0.15183
ENSG00000141540,TTYH2,348,3.66763,129,1.31895,10,-2.6736,10,-3.0723,16,-1.9175,23,-1.5545
ENSG00000109062,SLC9A3R1,106,1.14374,78,0.62328,19,-1.6020,35,-0.9125,73,0.50590,60,0.20433
ENSG00000109065,NAT9,8,-0.7819,14,0.10608,13,0.03542,15,0.40462,12,-0.1065,11,-0.3089
ENSG00000161509,GRIN2C,27,-0.1396,38,0.40398,10,-1.6894,25,-0.4152,58,1.10522,33,0.17982
ENSG00000167861,HID1,26,-0.4246,51,0.64159,47,0.52834,34,-0.0435,19,-0.9161,32,-0.0983
ENSG00000167862,MRPL58,17,-0.6415,24,-0.0918,28,0.18049,30,0.42631,24,-0.1037,20,-0.3814
ENSG00000180901,KCTD2,40,-0.7729,73,0.18671,96,0.64167,74,0.31670,40,-0.7608,53,-0.3523
ENSG00000167863,ATP5PD,195,-0.6535,229,-0.4080,325,0.14730,348,0.40566,314,0.09317,255,-0.2646
ENSG00000125449,ARMC7,4,-1.0699,1,-2.8973,11,0.48625,10,0.54737,13,0.82144,5,-0.5862
ENSG00000125458,NT5C,48,1.53476,26,0.43630,8,-1.3431,15,-0.6078,25,0.38595,15,-0.4720
ENSG00000189159,JPT1,25,-2.6367,113,-0.3577,185,0.42633,192,0.82083,114,-0.3488,108,-0.4831
ENSG00000188612,SUMO2,271,-0.3442,343,0.03329,289,-0.2407,385,0.34129,333,-0.0171,294,-0.2404
ENSG00000125450,NUP85,10,-0.8061,33,1.15795,26,0.73345,15,-0.1557,9,-0.8863,12,-0.4516
ENSG00000125447,GGA3,14,-1.4090,44,0.28260,49,0.45294,43,0.40150,21,-0.8912,34,-0.1489
ENSG00000125445,MRPS7,54,-0.8505,111,0.27252,97,0.05801,101,0.17483,79,-0.2641,97,0.05223
ENSG00000125454,SLC25A19,3,-1.2625,8,-0.0109,11,0.46525,10,0.46821,8,-0.1604,6,-0.4664
ENSG00000177885,GRB2,60,-1.1683,193,0.66331,148,0.22619,123,-0.1012,92,-0.5313,150,0.28561
ENSG00000177728,TMEM94,49,-0.0003,49,0.00258,37,-0.4432,50,0.03081,67,0.50495,45,-0.1587
ENSG00000177303,CASKIN2,35,1.25576,35,1.26779,9,-0.8496,9,-1.0912,17,0.09298,14,-0.2183
ENSG00000108469,RECQL5,13,0.33406,17,0.76510,9,-0.1421,9,-0.3577,8,-0.3080,10,0.02031
ENSG00000161526,SAP30BP,74,0.73748,58,0.33039,43,-0.1443,48,0.02506,45,-0.0909,31,-0.7281
ENSG00000132475,H3F3B,730,1.79026,446,0.87855,151,-0.8651,190,-0.7134,186,-0.5413,178,-0.6762
ENSG00000132478,UNK,16,0.86091,4,-1.3161,9,-0.1026,10,0.06497,7,-0.4731,10,0.09394
ENSG00000132471,WBP2,299,-0.5185,554,0.46607,529,0.39080,442,0.14422,310,-0.4633,352,-0.2976
ENSG00000132481,TRIM47,36,1.25841,33,1.10092,13,-0.3419,12,-0.7916,22,0.44131,9,-1.0488
ENSG00000204316,MRPL38,51,-0.1001,46,-0.2676,63,0.22002,57,0.10750,38,-0.5500,60,0.16093
ENSG00000161533,ACOX1,36,-0.0535,74,1.15420,27,-0.5023,32,-0.3344,51,0.50351,28,-0.4985
ENSG00000257949,TEN1,5,-0.7186,10,0.25741,10,0.36472,6,-0.5648,12,0.63464,10,0.30962
ENSG00000167881,SRP68,40,-0.6620,63,0.02697,83,0.47574,66,0.16201,53,-0.2212,57,-0.1430
ENSG00000182473,EXOC7,56,-0.0975,82,0.53436,68,0.21915,54,-0.1988,53,-0.1781,58,-0.0369
ENSG00000141576,RNF157,33,-1.1642,61,-0.2199,89,0.38627,71,0.04992,67,-0.0616,82,0.29165
ENSG00000185262,UBALD2,47,0.64817,38,0.30231,31,-0.0364,32,-0.0031,22,-0.5583,26,-0.3519
ENSG00000161542,PRPSAP1,36,0.24693,45,0.60111,37,0.28841,32,0.08781,24,-0.3728,19,-0.7933
ENSG00000175931,UBE2O,12,-2.1777,65,0.35635,72,0.51340,64,0.52582,28,-0.9695,45,-0.2757
ENSG00000161544,CYGB,2,-3.2729,5,-2.2675,29,0.28572,30,0.51138,23,-0.0796,33,0.52378
ENSG00000163597,SNHG16,27,-0.3355,26,-0.3787,31,-0.1093,37,0.24020,26,-0.3928,39,0.24367
ENSG00000182534,MXRA7,93,-0.9395,206,0.30242,158,-0.1269,196,0.34524,161,-0.0927,153,-0.1929
ENSG00000070495,JMJD6,26,1.05402,15,0.15530,11,-0.3350,14,0.08943,6,-1.1079,11,-0.4194
ENSG00000181038,METTL23,24,0.70393,19,0.30573,15,-0.0365,16,0.11487,15,-0.0308,8,-1.0030
ENSG00000161547,SRSF2,64,-0.8045,100,-0.1093,120,0.19023,115,0.17622,76,-0.5329,125,0.28383
ENSG00000092931,MFSD11,19,0.41065,14,-0.0593,19,0.39525,11,-0.5756,14,-0.0932,18,0.36882
ENSG00000167889,MGAT5B,1,-4.4545,1,-4.7199,29,-0.4379,59,1.23278,55,0.56278,32,-0.3544
ENSG00000234912,SNHG20,11,-0.1557,7,-0.8264,11,-0.2351,16,0.69465,11,-0.1732,10,-0.4423
ENSG00000129657,SEC14L1,29,-0.3166,40,0.21189,24,-0.6124,41,0.39940,44,0.37217,25,-0.5867
ENSG00000184640,SEPTIN9,36,-0.9530,40,-0.7822,108,0.81629,66,-0.0113,59,-0.1830,77,0.29022
ENSG00000078687,TNRC6C,116,0.87279,37,-0.9343,59,-0.2223,58,-0.3851,38,-0.9205,101,0.74746
ENSG00000108639,SYNGR2,106,3.39294,35,0.97820,8,-1.2370,4,-2.6242,5,-1.9812,11,-0.9887
ENSG00000183077,AFMID,69,2.03260,43,1.11916,17,-0.3392,14,-0.9109,8,-1.5429,12,-0.9608
ENSG00000087157,PGS1,18,-0.0858,12,-0.6439,23,0.33203,23,0.46132,11,-0.8421,17,-0.1955
ENSG00000108669,CYTH1,93,1.62337,50,0.54647,17,-1.1019,30,-0.4278,22,-0.7508,29,-0.3621
ENSG00000055483,USP36,24,0.89525,28,1.19479,8,-0.7989,12,-0.3742,10,-0.4868,10,-0.4708
ENSG00000035862,TIMP2,251,0.39374,287,0.61261,171,-0.2224,184,-0.1612,166,-0.2730,180,-0.1610
ENSG00000108679,LGALS3BP,148,2.84367,63,1.06815,5,-2.6859,11,-2.1226,28,-0.2756,22,-0.6978
ENSG00000171302,CANT1,18,-0.2071,16,-0.3889,26,0.35541,27,0.66388,10,-1.1420,15,-0.5261
ENSG00000167281,RBFOX3,3,-5.5901,108,-0.4277,220,0.72322,142,-0.0075,89,-0.7223,216,0.80877
ENSG00000141582,CBX4,53,0.38787,52,0.37700,52,0.36453,42,0.01316,28,-0.5902,31,-0.4923
ENSG00000167291,TBC1D16,17,0.05375,12,-0.4588,6,-1.4260,16,0.04323,18,0.15740,21,0.52545
ENSG00000171298,GAA,35,0.44315,42,0.73727,35,0.41756,21,-0.5786,29,0.13645,22,-0.3310
