Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000197860,SGTB,3,-4.4640,94,2.26897,24,-1.6779,30,-1.3030
ENSG00000123213,NLN,3,-2.1791,17,1.03087,8,-0.8996,13,-0.1120
ENSG00000112851,ERBIN,3,-4.1888,46,-0.9665,53,-0.1731,213,2.34003
ENSG00000153914,SREK1,3,-3.2867,31,-0.0491,42,0.47187,51,0.80340
ENSG00000069020,MAST4,3,-3.2050,35,1.06302,27,-0.1616,20,-0.6079
ENSG00000145675,PIK3R1,3,-5.6854,217,2.18561,59,-1.5919,80,-1.1275
ENSG00000145740,SLC30A5,3,-2.6148,23,0.84141,18,-0.1355,16,-0.2892
ENSG00000134056,MRPS36,142,1.45270,53,-0.5480,58,-0.0843,34,-0.8741
ENSG00000085231,AK6,5,-2.9730,43,0.99282,26,-0.4935,33,-0.1662
ENSG00000273841,TAF9,3,-4.1699,73,1.67928,41,-0.5417,23,-1.3788
ENSG00000145734,BDP1,91,1.51270,34,-0.4435,23,-0.7935,25,-0.6239
ENSG00000131844,MCCC2,3,-2.2132,16,0.32227,17,0.22422,17,0.25388
ENSG00000164326,CARTPT,3,-4.0034,72,4.19429,2,-4.7475,6,-3.2086
ENSG00000131711,MAP1B,179,-3.0779,1759,1.78304,451,-1.7199,901,-0.6735
ENSG00000113048,MRPS27,3,-3.5811,46,1.17193,29,-0.4201,28,-0.4767
ENSG00000083312,TNPO1,3,-3.5506,43,0.67135,46,0.31987,30,-0.3370
ENSG00000145741,BTF3,147,0.00633,130,-0.5164,231,0.75211,179,0.32283
ENSG00000171617,ENC1,46,-4.9781,1801,3.20856,484,-1.5445,54,-4.7536
ENSG00000049860,HEXB,201,2.59065,36,-1.1660,30,-0.7897,14,-1.9007
ENSG00000164347,GFM2,3,-2.7171,27,1.80600,15,-0.4901,4,-2.5002
ENSG00000164346,NSA2,291,1.46091,91,-1.1364,127,0.03918,184,0.64932
ENSG00000198780,FAM169A,3,-3.7417,56,2.08961,21,-1.0859,14,-1.6804
ENSG00000113161,HMGCR,3,-4.8021,121,2.66628,36,-1.3911,16,-2.5485
ENSG00000113163,CERT1,68,0.31926,64,0.80668,25,-1.2225,16,-1.8653
ENSG00000145708,CRHBP,10,-1.0900,21,0.00792,28,0.44677,25,0.26400
ENSG00000164252,AGGF1,48,0.25869,44,0.37474,19,-1.1597,34,-0.2824
ENSG00000113231,PDE8B,3,-3.7659,52,1.08796,45,0.03573,25,-0.8667
ENSG00000164253,WDR41,3,-2.8534,26,0.66985,28,0.28503,18,-0.3965
ENSG00000171530,TBCA,252,0.06600,242,-0.0013,270,0.17648,204,-0.2686
ENSG00000132842,AP3B1,3,-2.2210,14,-0.1332,20,0.49186,24,0.79194
ENSG00000085365,SCAMP1,39,-1.7879,157,1.55666,64,-1.0421,56,-1.2445
ENSG00000152409,JMY,3,-2.5210,20,0.34143,22,0.27331,21,0.23124
ENSG00000152413,HOMER1,3,-4.5624,104,3.03931,19,-2.0849,14,-2.4935
ENSG00000177034,MTX3,3,-2.4876,22,1.17482,9,-1.0677,16,-0.1718
ENSG00000164300,SERINC5,3,-2.4595,13,-1.1497,30,0.88488,53,1.92935
ENSG00000039319,ZFYVE16,14,-1.2368,25,-0.9569,27,-0.2705,105,2.11392
ENSG00000249042,AC008771.1,3,-2.3487,21,1.74464,10,-0.6904,4,-1.9675
ENSG00000113318,MSH3,3,-2.3617,19,0.63620,20,0.31820,12,-0.4900
ENSG00000113319,RASGRF2,48,0.29440,43,0.46621,17,-1.2427,28,-0.5180
ENSG00000145687,SSBP2,13,-2.1403,66,1.42723,32,-0.7809,28,-1.0144
ENSG00000186468,RPS23,2404,1.16769,734,-1.6461,1706,0.57133,2786,1.43847
ENSG00000174695,TMEM167A,3,-4.5378,85,0.71490,61,-0.3364,91,0.31450
ENSG00000038427,VCAN,106,1.13160,14,-3.3990,117,1.31267,221,2.62566
ENSG00000164176,EDIL3,3,-5.5875,113,-1.1650,133,-0.2424,626,2.59640
ENSG00000127184,COX7C,1151,0.28525,944,-0.1039,985,0.03204,908,-0.0976
ENSG00000145715,RASA1,146,1.97826,42,-0.5041,21,-1.2128,13,-1.9579
ENSG00000134480,CCNH,3,-3.5898,45,0.81118,53,0.49097,20,-1.0156
ENSG00000247828,TMEM161B-AS1,3,-3.6447,43,0.32863,74,1.00431,25,-0.7157
ENSG00000245526,LINC00461,70,0.70915,41,-0.4522,68,0.64898,31,-0.6177
ENSG00000081189,MEF2C,96,-2.1204,521,2.80523,106,-1.9796,21,-4.3398
ENSG00000153140,CETN3,3,-2.4524,18,0.11803,28,0.72768,19,0.12098
ENSG00000176055,MBLAC2,3,-2.3481,21,2.16949,6,-1.4255,4,-2.0629
ENSG00000164199,ADGRV1,3,-3.0141,19,-1.0664,107,2.61468,14,-0.9474
ENSG00000113369,ARRDC3,3,-2.5156,15,-0.7501,35,1.07070,39,1.26377
ENSG00000237187,NR2F1-AS1,3,-3.6242,43,0.36019,58,0.62268,38,-0.0771
ENSG00000175745,NR2F1,125,0.35042,96,-0.2403,161,0.76377,54,-0.9803
ENSG00000113391,FAM172A,3,-2.7907,27,1.12329,9,-1.3581,24,0.10956
ENSG00000175471,MCTP1,40,0.66640,30,0.71502,13,-1.1084,2,-3.7638
ENSG00000198677,TTC37,13,-1.7214,44,0.36746,51,0.32652,39,-0.0908
ENSG00000164292,RHOBTB3,3,-4.0689,34,-1.5329,99,1.01170,198,2.36488
ENSG00000173221,GLRX,3,-2.8653,31,2.29298,7,-1.8147,8,-1.6244
ENSG00000118985,ELL2,3,-3.7406,46,0.35252,32,-0.4776,73,0.87381
ENSG00000175426,PCSK1,3,-3.5986,54,3.88812,3,-3.7169,4,-3.3657
ENSG00000153113,CAST,33,-0.0483,24,-1.2128,66,1.08922,73,1.25948
ENSG00000113441,LNPEP,51,-0.0879,62,0.86710,23,-1.2931,28,-1.0113
ENSG00000145721,LIX1,47,1.08479,9,-2.6672,70,1.84837,63,1.62208
ENSG00000174136,RGMB,70,-0.2172,96,1.14691,29,-1.5570,31,-1.4712
ENSG00000174132,FAM174A,43,-0.1571,55,0.86257,22,-1.2114,26,-0.9512
ENSG00000145730,PAM,173,0.52916,139,0.58608,84,-0.6281,21,-2.6980
ENSG00000145725,PPIP5K2,3,-2.5921,23,0.99693,12,-0.7660,19,-0.0428
ENSG00000181751,C5orf30,62,0.73411,41,0.23108,24,-0.7666,20,-1.0725
ENSG00000184349,EFNA5,3,-2.2129,20,2.65130,6,-1.4209,0,-7.4984
ENSG00000145743,FBXL17,135,0.63365,100,0.47427,40,-1.2752,41,-1.2431
ENSG00000198961,PJA2,22,-4.0650,433,2.05048,143,-1.3125,148,-1.2597
ENSG00000112893,MAN2A1,3,-2.3991,15,-0.4087,7,-1.2400,51,1.92741
ENSG00000164209,SLC25A46,3,-4.5868,103,2.49750,15,-2.4393,35,-1.2088
ENSG00000152495,CAMK4,3,-4.5093,97,2.30712,44,-0.7866,10,-2.9342
ENSG00000164211,STARD4,15,-0.0176,18,0.91007,9,-0.7846,4,-2.0451
ENSG00000134986,NREP,20,-1.9057,89,1.41997,51,-0.5582,28,-1.4495
ENSG00000224032,EPB41L4A-AS1,3,-3.9196,54,0.58318,30,-0.7331,75,0.69540
ENSG00000134982,APC,162,0.45505,125,0.09715,111,-0.1535,77,-0.7234
ENSG00000153037,SRP19,30,-0.5455,50,0.81971,18,-1.3479,36,-0.2994
ENSG00000129625,REEP5,3,-6.6193,407,1.62151,230,-0.5446,163,-1.0676
ENSG00000172795,DCP2,3,-3.0631,36,2.52424,4,-2.7726,11,-1.4069
ENSG00000047188,YTHDC2,3,-2.6402,25,1.46241,15,-0.4338,8,-1.3749
ENSG00000152503,TRIM36,3,-4.1934,79,2.72564,22,-1.5302,10,-2.6186
ENSG00000164221,CCDC112,40,1.18814,18,-0.4740,9,-1.1811,25,0.35474
ENSG00000145780,FEM1C,3,-2.2769,16,0.29095,10,-0.6112,27,0.87422
ENSG00000134970,TMED7,133,1.18906,51,-0.9849,63,-0.0627,106,0.78463
ENSG00000129596,CDO1,3,-3.8714,52,0.54486,69,0.61607,35,-0.4752
ENSG00000145782,ATG12,3,-3.8998,54,0.64515,61,0.39581,38,-0.3504
ENSG00000177879,AP3S1,116,0.09399,125,0.79031,55,-1.0622,46,-1.3396
ENSG00000145781,COMMD10,103,2.52072,19,-1.1775,15,-0.7954,11,-1.3165
ENSG00000092421,SEMA6A,42,0.44999,17,-1.8404,44,0.53115,107,2.18311
ENSG00000172869,DMXL1,3,-3.1136,32,0.91203,21,-0.4095,27,-0.0713
ENSG00000133835,HSD17B4,3,-4.0463,53,-0.0561,101,1.07402,60,0.18262
ENSG00000205302,SNX2,139,1.86944,41,-0.5953,21,-1.2764,29,-0.7891
ENSG00000151292,CSNK1G3,3,-3.2980,38,1.25687,22,-0.5579,22,-0.5460
ENSG00000155324,GRAMD2B,3,-3.0014,11,-2.4824,120,2.93172,61,1.45066
ENSG00000164904,ALDH7A1,3,-4.4423,52,-1.0832,190,1.73357,141,1.17907
ENSG00000164902,PHAX,22,-1.5220,64,0.38031,54,-0.1779,73,0.30932
ENSG00000164241,C5orf63,4,-5.6373,214,0.05927,234,0.16543,377,0.96671
ENSG00000145794,MEGF10,3,-2.2379,8,-1.9867,50,2.10659,44,1.82710
ENSG00000205279,CTXN3,3,-2.6064,26,2.68840,5,-2.0683,3,-2.5503
ENSG00000245937,LINC01184,3,-2.8024,24,0.31658,11,-1.0725,43,1.07955
ENSG00000064651,SLC12A2,116,0.75387,43,-1.7174,40,-0.9529,275,2.41981
ENSG00000169567,HINT1,333,-0.8862,662,0.67754,539,-0.1381,369,-0.7267
ENSG00000186687,LYRM7,77,0.51951,55,-0.1160,29,-0.9912,71,0.38657
ENSG00000158985,CDC42SE2,32,-1.9944,144,1.17591,64,-0.9837,95,-0.3709
ENSG00000217128,FNIP1,3,-2.8656,23,-0.0831,20,-0.2338,50,1.26625
ENSG00000164398,ACSL6,34,-1.5904,117,1.17649,96,-0.0321,25,-2.0691
ENSG00000113522,RAD50,3,-3.8106,50,0.55848,62,0.51578,36,-0.3444
ENSG00000131437,KIF3A,3,-6.0103,272,2.17369,97,-1.1844,80,-1.4756
ENSG00000164402,SEPTIN8,204,0.02910,171,-0.6496,132,-0.6546,471,1.46134
ENSG00000198944,SOWAHA,86,-0.4038,129,0.89693,102,-0.1458,20,-2.5706
ENSG00000164403,SHROOM1,3,-2.4909,13,-1.2634,36,1.15646,53,1.87267
ENSG00000164405,UQCRQ,246,-0.9498,474,0.22449,598,0.45112,372,-0.3128
ENSG00000072364,AFF4,3,-3.7936,47,0.26819,57,0.38382,57,0.40038
ENSG00000155329,ZCCHC10,173,3.36585,16,-2.1190,10,-1.6677,26,-0.2981
ENSG00000170606,HSPA4,14,-2.6496,100,1.14471,79,-0.0900,42,-1.0646
ENSG00000113583,C5orf15,3,-2.7212,25,0.84746,12,-0.9196,26,0.29977
ENSG00000213585,VDAC1,76,-1.7033,291,1.72220,109,-1.1591,79,-1.6335
ENSG00000113558,SKP1,323,-0.9697,669,0.58441,543,-0.1641,472,-0.3856
ENSG00000113575,PPP2CA,200,-0.3224,283,0.83356,162,-0.6531,113,-1.1955
ENSG00000119048,UBE2B,3,-5.2947,162,1.86578,85,-0.6209,44,-1.6146
ENSG00000237190,CDKN2AIPNL,3,-3.5858,52,2.57756,14,-1.5170,8,-2.4122
ENSG00000043143,JADE2,3,-4.1707,71,1.35117,44,-0.4483,36,-0.7395
ENSG00000152700,SAR1B,3,-3.8997,44,-0.3886,52,0.12523,118,1.53798
ENSG00000164615,CAMLG,3,-4.9417,123,1.47980,84,-0.2630,44,-1.2427
ENSG00000145833,DDX46,3,-3.3016,35,0.47936,38,0.28069,33,0.07940
ENSG00000181904,C5orf24,3,-3.8202,52,0.74299,30,-0.6397,59,0.42094
ENSG00000113621,TXNDC15,3,-3.7474,49,0.71855,46,0.09031,40,-0.1219
ENSG00000113648,H2AFY,3,-4.4945,87,1.09485,78,0.10984,40,-0.9287
ENSG00000145824,CXCL14,26,-3.0322,156,-0.9096,852,2.76747,3,-5.8593
ENSG00000120708,TGFBI,3,-4.0286,71,2.98540,21,-1.3627,1,-5.1315
ENSG00000113658,SMAD5,3,-2.5393,17,-0.3681,29,0.72825,34,1.00116
ENSG00000152377,SPOCK1,100,-1.2656,263,0.90601,115,-1.0570,207,-0.1456
ENSG00000146021,KLHL3,3,-2.6550,25,1.49049,8,-1.3632,15,-0.4838
ENSG00000177733,HNRNPA0,143,0.28845,130,0.43623,98,-0.3263,47,-1.4279
ENSG00000031003,FAM13B,4,-3.2296,40,0.91909,41,0.29709,18,-0.9910
ENSG00000112981,NME5,21,-0.2986,30,1.18674,14,-0.8907,4,-2.5165
ENSG00000112983,BRD8,3,-3.5887,46,1.11507,29,-0.4442,31,-0.3433
ENSG00000094880,CDC23,3,-2.1578,16,0.55250,15,0.03727,14,-0.0081
ENSG00000120709,FAM53C,3,-3.5461,46,1.26836,24,-0.6662,29,-0.4301
ENSG00000120733,KDM3B,3,-3.4719,40,0.67182,28,-0.3548,44,0.32441
ENSG00000132563,REEP2,247,0.54103,194,0.47191,122,-0.5862,49,-1.9483
ENSG00000120738,EGR1,3,-4.8393,105,0.74973,169,1.00739,15,-2.7132
ENSG00000120705,ETF1,7,-2.9707,59,0.74339,55,0.09591,43,-0.2825
ENSG00000113013,HSPA9,320,0.82428,196,0.04696,128,-0.6526,122,-0.7296
ENSG00000044115,CTNNA1,101,0.36745,53,-1.4360,108,0.48967,223,1.78310
ENSG00000146006,LRRTM2,3,-3.3189,41,1.65599,15,-1.1416,19,-0.7804
ENSG00000120725,SIL1,3,-2.7581,23,0.40302,39,0.94938,11,-1.0194
ENSG00000120727,PAIP2,99,-0.3325,124,0.10265,166,0.50132,83,-0.6002
ENSG00000170464,DNAJC18,3,-3.7061,52,1.49030,29,-0.5753,23,-0.9463
ENSG00000131508,UBE2D2,3,-4.9672,113,0.64396,114,0.20038,99,-0.0245
ENSG00000171604,CXXC5,3,-5.3818,147,0.46428,105,-0.3949,211,0.73904
ENSG00000146005,PSD2,3,-3.9414,48,-0.1579,92,1.00681,67,0.47503
ENSG00000185129,PURA,171,1.94658,39,-1.2984,39,-0.6038,83,0.61223
ENSG00000182700,IGIP,3,-4.3164,74,0.85549,45,-0.5601,75,0.23829
ENSG00000120306,CYSTM1,146,0.47162,93,-0.6590,180,0.81987,116,0.09544
ENSG00000113068,PFDN1,3,-4.5964,91,0.91709,99,0.38718,42,-0.9742
ENSG00000131503,ANKHD1,3,-3.5894,39,0.03145,49,0.37157,63,0.78415
ENSG00000213523,SRA1,3,-3.6869,40,-0.1850,101,1.52455,32,-0.4170
ENSG00000113108,APBB3,133,1.75064,42,-0.6097,45,-0.1354,15,-1.7773
ENSG00000176087,SLC35A4,3,-2.6481,20,-0.0857,27,0.46523,33,0.80133
ENSG00000131495,NDUFA2,240,0.16653,214,-0.0531,250,0.23301,176,-0.3263
ENSG00000113141,IK,3,-4.1383,60,0.25692,65,0.20971,82,0.59657
ENSG00000120314,WDR55,3,-2.1495,15,0.27284,14,-0.0605,20,0.56443
ENSG00000170445,HARS,29,-1.2819,79,1.15048,53,-0.3516,25,-1.4911
ENSG00000146007,ZMAT2,250,0.68044,170,0.16395,100,-0.7828,107,-0.6795
ENSG00000178913,TAF7,3,-4.4271,83,1.08543,69,-0.0077,44,-0.7156
ENSG00000131504,DIAPH1,66,1.53073,25,-0.2955,23,-0.2627,4,-2.6912
ENSG00000171720,HDAC3,3,-3.0547,31,0.96626,37,0.53923,7,-1.9646
ENSG00000164620,RELL2,49,0.09205,57,1.33924,14,-1.8025,3,-3.7681
ENSG00000081791,DELE1,3,-2.6117,20,-0.0060,38,1.07936,18,-0.1178
ENSG00000013561,RNF14,3,-3.3875,42,0.66659,42,0.20646,33,-0.1954
ENSG00000113552,GNPDA1,3,-3.2148,36,1.25274,19,-0.7165,23,-0.4079
ENSG00000131507,NDFIP1,118,-2.3275,683,1.61428,355,-0.6695,195,-1.5797
ENSG00000113578,FGF1,3,-4.8823,42,-2.3480,72,-0.4430,580,3.79365
ENSG00000145819,ARHGAP26,3,-4.2104,72,1.26192,65,0.13811,22,-1.5443
ENSG00000113580,NR3C1,305,2.89297,36,-1.9265,70,0.06272,42,-0.7119
ENSG00000145817,YIPF5,5,-2.8656,40,1.13320,35,0.08117,14,-1.2972
ENSG00000183775,KCTD16,3,-4.1679,80,3.16136,17,-1.8226,5,-3.5944
ENSG00000133706,LARS,33,-1.0490,71,0.48607,76,0.25082,43,-0.6398
ENSG00000091009,RBM27,3,-3.0814,31,0.71806,24,-0.2254,29,0.10799
ENSG00000113649,TCERG1,3,-3.3803,42,1.52745,18,-0.9690,22,-0.6728
ENSG00000156475,PPP2R2B,23,-2.6678,165,1.21606,95,-0.5763,94,-0.5794
ENSG00000113657,DPYSL3,61,-0.2401,58,-0.8001,123,0.90395,121,0.87465
ENSG00000176049,JAKMIP2,3,-3.2277,36,1.11944,14,-1.1417,32,0.07986
ENSG00000173210,ABLIM3,3,-2.6183,19,-0.1346,28,0.58972,32,0.76607
ENSG00000164284,GRPEL2,3,-2.2843,18,0.82129,10,-0.7015,17,0.13796
ENSG00000145882,PCYOX1L,114,2.39931,25,-0.7424,7,-2.0774,6,-2.2784
ENSG00000113712,CSNK1A1,35,-1.7312,124,0.66143,106,-0.0639,93,-0.2633
ENSG00000183111,ARHGEF37,3,-2.2919,12,-0.9966,11,-0.5124,59,2.38050
ENSG00000113716,HMGXB3,3,-2.3325,19,1.01379,14,-0.2626,11,-0.5901
ENSG00000011083,SLC6A7,3,-2.9904,33,1.99704,21,-0.2985,0,-8.4982
ENSG00000070808,CAMK2A,46,-3.0346,449,1.88592,270,-0.4098,46,-3.0375
ENSG00000070814,TCOF1,11,-1.4817,30,-0.0519,38,0.38425,43,0.58309
ENSG00000019582,CD74,2451,4.56458,35,-4.8627,538,0.76960,142,-1.3401
ENSG00000164587,RPS14,1586,0.93139,642,-1.2472,1287,0.57362,1702,1.05502
ENSG00000070614,NDST1,55,0.62541,30,-0.8448,36,-0.0605,73,1.09978
ENSG00000171992,SYNPO,3,-5.4992,190,2.01900,117,-0.3576,19,-3.0340
ENSG00000086589,RBM22,75,0.79027,42,-0.4340,48,0.04017,48,0.04705
ENSG00000132912,DCTN4,3,-3.8350,52,0.61270,48,0.07309,49,0.10188
ENSG00000211445,GPX3,506,3.41490,53,-1.7952,47,-1.0557,4,-4.4969
ENSG00000145901,TNIP1,3,-3.1630,32,0.56101,42,0.62010,19,-0.6300
ENSG00000197043,ANXA6,246,-0.1648,321,1.01464,180,-0.6476,50,-2.5516
ENSG00000196743,GM2A,56,1.19994,17,-1.5103,43,0.72585,53,1.08867
ENSG00000123643,SLC36A1,37,1.05652,22,0.76235,1,-4.1670,1,-3.8154
ENSG00000113140,SPARC,629,0.84282,145,-2.6651,1162,1.99527,976,1.64518
ENSG00000177556,ATOX1,347,1.22573,134,-0.8892,204,0.31291,193,0.22566
ENSG00000145907,G3BP1,3,-3.6083,43,0.45585,41,0.07605,49,0.35197
ENSG00000155511,GRIA1,52,-0.8553,109,1.28781,75,-0.2904,7,-3.7526
ENSG00000164576,SAP30L,3,-2.7869,21,-0.2420,41,1.01159,31,0.52093
ENSG00000155506,LARP1,3,-5.6106,197,1.57376,102,-0.6751,92,-0.8379
ENSG00000170271,FAXDC2,142,1.89219,24,-2.1052,53,0.16528,119,1.55084
ENSG00000155508,CNOT8,3,-2.9480,27,0.40222,29,0.24973,28,0.21156
ENSG00000082515,MRPL22,3,-3.1442,31,0.43482,48,0.87514,17,-0.8249
ENSG00000055163,CYFIP2,291,-0.2953,413,1.00796,221,-0.7236,103,-1.8649
ENSG00000155858,LSM11,3,-2.7253,28,2.35273,5,-2.0959,7,-1.5917
ENSG00000113282,CLINT1,62,1.15384,30,-0.1815,23,-0.4737,17,-0.9391
ENSG00000145860,RNF145,3,-4.4386,89,1.76264,30,-1.2747,44,-0.7213
ENSG00000164332,UBLCP1,47,-0.1302,58,0.71326,31,-0.7679,27,-0.9661
ENSG00000170214,ADRA1B,3,-2.3066,16,0.10321,42,1.66742,0,-5.5552
ENSG00000113312,TTC1,3,-4.6242,95,1.13933,63,-0.3736,63,-0.3654
ENSG00000170234,PWWP2A,46,1.15250,17,-1.1382,43,1.04380,23,0.01535
ENSG00000170231,FABP6,3,-2.6562,24,1.12585,14,-0.5291,15,-0.4475
ENSG00000164609,SLU7,3,-4.8637,109,0.84787,73,-0.4032,104,0.16853
ENSG00000145864,GABRB2,26,-2.9715,264,3.47550,27,-2.9308,16,-3.6504
ENSG00000022355,GABRA1,72,-2.3348,455,3.09570,64,-2.4995,23,-3.9949
ENSG00000113327,GABRG2,3,-5.3853,184,3.15574,43,-1.7485,15,-3.2912
ENSG00000113328,CCNG1,56,1.55236,16,-1.1226,28,0.34562,25,0.20036
ENSG00000170584,NUDCD2,3,-3.0435,22,-0.7661,45,0.87721,64,1.49741
ENSG00000038274,MAT2B,3,-4.1224,68,1.03765,66,0.22225,29,-1.0293
ENSG00000145934,TENM2,3,-3.6162,54,3.14888,10,-2.0167,4,-3.4039
ENSG00000113645,WWC1,3,-3.3744,35,0.25724,54,0.78176,31,-0.1167
ENSG00000113643,RARS,3,-3.4263,41,1.01527,26,-0.4267,31,-0.1970
ENSG00000188573,FBLL1,3,-4.2664,83,2.67966,18,-1.8411,16,-2.0081
ENSG00000120137,PANK3,58,0.37876,49,0.30376,34,-0.4635,26,-0.8805
ENSG00000184347,SLIT3,8,-1.4959,29,2.24086,8,-1.5916,2,-3.5074
ENSG00000182132,KCNIP1,3,-2.6795,22,0.37336,37,0.94238,11,-0.9163
ENSG00000181163,NPM1,287,0.79328,151,-0.6579,246,0.53092,184,0.05702
ENSG00000072803,FBXW11,28,-1.6224,96,0.94166,53,-0.6887,68,-0.2938
ENSG00000214357,NEURL1B,3,-2.7885,26,1.09302,24,0.15263,9,-1.3584
ENSG00000120129,DUSP1,316,1.57099,53,-2.4975,521,2.64051,63,-1.0732
ENSG00000113719,ERGIC1,85,0.79840,51,-0.0969,38,-0.5173,42,-0.3473
ENSG00000037241,RPL26L1,3,-3.1694,35,1.14069,30,0.03379,14,-1.1268
ENSG00000113732,ATP6V0E1,53,0.13782,32,-1.4603,139,1.83624,72,0.64650
ENSG00000164463,CREBRF,3,-2.8769,27,0.76360,17,-0.5116,27,0.21676
ENSG00000145919,BOD1,3,-3.0750,29,0.30385,44,0.78370,23,-0.2745
ENSG00000113742,CPEB4,43,-0.6755,79,1.03370,20,-1.8068,51,-0.4078
ENSG00000170091,NSG2,372,0.04221,430,1.08564,195,-0.9660,41,-3.2524
ENSG00000164466,SFXN1,3,-4.0157,66,1.78455,32,-0.7326,21,-1.3728
ENSG00000113749,HRH2,3,-2.5205,22,1.22169,25,0.50022,0,-8.0304
ENSG00000145920,CPLX2,501,-0.2904,677,0.67353,696,0.23567,77,-3.0970
ENSG00000051596,THOC3,3,-3.0785,36,1.31530,38,0.41400,1,-4.4718
ENSG00000122203,KIAA1191,59,-1.1889,157,1.38619,66,-1.0186,54,-1.3272
ENSG00000175414,ARL10,3,-2.4348,21,1.30914,5,-1.7029,16,-0.0935
ENSG00000048162,NOP16,3,-2.5667,20,0.18755,39,1.20057,10,-1.0301
ENSG00000146066,HIGD2A,122,0.29798,96,-0.2243,126,0.35758,90,-0.1886
ENSG00000175416,CLTB,197,-0.1020,226,0.40197,184,-0.2028,132,-0.7231
ENSG00000113194,FAF2,61,1.29454,26,-0.4118,22,-0.3662,19,-0.5710
ENSG00000146083,RNF44,3,-3.7489,52,1.20994,48,0.14764,16,-1.4718
ENSG00000169258,GPRIN1,170,1.74259,59,-0.2697,39,-0.7296,4,-4.0140
ENSG00000074317,SNCB,101,-2.4855,671,2.01635,370,-0.5345,26,-4.4405
ENSG00000048140,TSPAN17,112,2.02029,33,-0.3779,13,-1.5684,3,-3.3330
ENSG00000113763,UNC5A,3,-3.9088,65,2.65181,24,-1.1017,3,-3.9226
ENSG00000165671,NSD1,3,-2.8024,25,0.59238,22,-0.0426,24,0.12815
ENSG00000169228,RAB24,3,-2.7305,25,0.90911,30,0.54802,6,-1.8651
ENSG00000169230,PRELID1,4,-4.2849,87,0.78213,89,0.25281,59,-0.4151
ENSG00000169223,LMAN2,282,2.70386,43,-1.4729,45,-0.6296,37,-0.8952
ENSG00000169220,RGS14,3,-3.5271,46,1.54851,42,0.20659,1,-4.5883
ENSG00000131187,F12,3,-2.5016,24,2.56697,7,-1.3816,1,-3.9160
ENSG00000198055,GRK6,30,0.25472,26,0.06622,30,0.24759,14,-0.8821
ENSG00000131188,PRR7,3,-3.7061,53,1.73142,31,-0.4667,13,-1.7745
ENSG00000113758,DBN1,3,-4.0154,69,2.28608,22,-1.3061,16,-1.7987
ENSG00000196923,PDLIM7,35,0.57582,25,-0.0517,37,0.63051,4,-2.5414
ENSG00000183258,DDX41,3,-3.9576,65,1.20326,57,0.06548,25,-1.2156
ENSG00000146067,FAM193B,3,-2.8609,23,-0.0344,49,1.23871,19,-0.3102
ENSG00000184840,TMED9,285,1.89059,79,-0.8191,79,-0.3355,56,-0.8552
ENSG00000027847,B4GALT7,3,-2.6924,23,0.46114,39,1.02353,7,-1.5625
ENSG00000204677,FAM153CP,3,-3.4737,44,1.44491,18,-1.0407,27,-0.4573
ENSG00000145916,RMND5B,12,-1.3189,33,0.58207,35,0.27434,18,-0.7625
ENSG00000145912,NHP2,97,-0.8728,176,0.20851,233,0.52314,128,-0.4409
ENSG00000197451,HNRNPAB,3,-3.8363,52,0.70895,56,0.31013,36,-0.3748
ENSG00000113240,CLK4,3,-2.7160,21,0.02738,32,0.66474,28,0.42278
ENSG00000176783,RUFY1,3,-2.3840,16,-0.1332,27,0.74507,24,0.57374
ENSG00000169045,HNRNPH1,84,-0.2681,93,-0.2743,160,0.78995,95,-0.0692
ENSG00000127022,CANX,424,0.42659,287,-0.5366,423,0.42191,404,0.34747
ENSG00000161013,MGAT4B,114,1.44165,47,-0.2021,39,-0.3288,8,-2.6742
ENSG00000161011,SQSTM1,254,0.39092,181,-0.4135,320,0.77804,152,-0.4299
ENSG00000161010,MRNIP,3,-2.3992,19,0.76150,21,0.35398,9,-0.8833
ENSG00000197226,TBC1D9B,145,1.26723,56,-0.7720,77,0.17963,68,-0.0031
ENSG00000113269,RNF130,3,-4.6583,79,-0.1193,59,-0.5007,197,1.51068
ENSG00000050748,MAPK9,3,-5.3056,167,2.18740,63,-1.1025,43,-1.6584
ENSG00000113300,CNOT6,3,-2.1234,14,0.00747,18,0.43617,20,0.59086
ENSG00000131446,MGAT1,168,2.03546,33,-1.6115,106,1.14585,30,-0.8853
ENSG00000278970,HEIH,94,1.77781,26,-1.0270,37,0.13020,28,-0.3168
ENSG00000250222,AC008443.5,94,1.44077,30,-1.1172,70,0.90829,31,-0.4033
ENSG00000146063,TRIM41,3,-3.2644,29,-0.2968,23,-0.4842,81,1.66001
ENSG00000204628,RACK1,988,1.62648,265,-1.3366,556,0.59814,465,0.30051
ENSG00000112679,DUSP22,3,-3.1498,30,0.33168,31,0.10933,39,0.48574
ENSG00000112685,EXOC2,3,-2.3619,20,1.10501,5,-1.8174,19,0.21766
ENSG00000112699,GMDS,3,-2.3776,20,1.01438,22,0.45495,3,-2.3096
ENSG00000124535,WRNIP1,3,-4.1195,68,1.32430,55,-0.0357,23,-1.3419
ENSG00000124570,SERPINB6,188,2.21682,19,-2.8611,128,1.44885,101,1.01721
