Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000084072,PPIE,146,2.24525,43,-0.0314,27,-0.8464,42,-0.0529,42,-0.0788,18,-1.3106,5,-3.2066
ENSG00000131236,CAP1,146,-0.0267,203,0.51695,154,0.06741,162,0.14159,129,-0.2601,120,-0.3369,140,-0.0956
ENSG00000131238,PPT1,146,0.53084,122,0.22261,93,-0.2372,47,-1.2700,90,-0.2896,57,-0.9811,217,1.22692
ENSG00000084073,ZMPSTE24,146,2.01298,38,-0.3729,51,0.10467,6,-2.9913,17,-1.7080,11,-2.1540,95,1.16062
ENSG00000084070,SMAP2,146,0.32041,87,-0.5088,195,0.97559,85,-0.5454,113,-0.1146,127,0.08631,21,-2.6396
ENSG00000117016,RIMS3,146,1.23839,25,-1.5769,90,0.45865,47,-0.6530,89,0.42676,21,-1.8837,42,-0.8181
ENSG00000066136,NFYC,146,2.35886,36,-0.1989,31,-0.5086,38,-0.1309,31,-0.4783,6,-2.7434,19,-1.1621
ENSG00000179862,CITED4,146,2.37465,78,1.08287,16,-1.5429,10,-2.1527,23,-0.9929,17,-1.3266,40,-0.0504
ENSG00000198815,FOXJ3,146,1.77433,23,-1.2997,74,0.61915,47,-0.2042,30,-0.9907,12,-2.2875,48,-0.1923
ENSG00000177181,RIMKLA,146,2.70488,1,-4.6646,29,-0.3529,23,-0.6883,43,0.35456,4,-3.0551,2,-3.8033
ENSG00000127125,PPCS,146,1.23835,74,0.05406,57,-0.3888,104,0.63050,69,-0.0538,52,-0.5018,12,-2.6768
ENSG00000065978,YBX1,146,0.00167,449,2.04623,49,-1.8060,69,-1.1786,92,-0.8040,117,-0.3591,252,0.91734
ENSG00000164008,C1orf50,146,2.53534,43,0.17910,30,-0.4485,14,-1.4998,21,-1.0039,38,-0.0194,2,-4.3922
ENSG00000177868,SVBP,146,2.14809,32,-0.5393,23,-1.1334,14,-1.8058,47,0.05690,12,-2.0317,64,0.56158
ENSG00000117394,SLC2A1,146,-0.4844,1252,4.22120,29,-3.0759,49,-2.1447,49,-2.2940,31,-2.7851,152,-0.4277
ENSG00000117395,EBNA1BP2,146,1.10556,38,-1.0750,79,0.05694,96,0.36953,72,-0.1040,34,-1.2736,72,-0.0961
ENSG00000179178,TMEM125,146,2.48695,0,-6.1446,13,-1.8554,8,-2.3667,5,-3.1875,123,2.08125,40,0.02741
ENSG00000066322,ELOVL1,146,1.11965,93,0.33523,26,-1.7588,37,-1.1065,12,-2.9290,206,1.77649,124,0.82670
ENSG00000178922,HYI,146,2.34108,88,1.29072,15,-1.6316,25,-0.7754,17,-1.4528,21,-1.0444,27,-0.6472
ENSG00000142949,PTPRF,146,0.40470,22,-2.4699,166,0.73318,72,-0.7226,125,0.16831,33,-1.9211,174,0.69745
ENSG00000126091,ST3GAL3,146,1.72209,51,-0.1218,57,0.04688,28,-1.0373,50,-0.1985,24,-1.2986,36,-0.6886
ENSG00000117408,IPO13,146,1.11971,27,-1.5939,48,-0.7890,68,-0.1642,55,-0.5787,90,0.28300,145,1.10408
ENSG00000117410,ATP6V0B,146,-1.4477,316,-0.2600,626,1.06350,275,-0.4788,368,-0.0186,132,-1.5974,488,0.44950
ENSG00000117411,B4GALT2,146,0.82659,79,-0.2037,97,0.15380,91,0.02908,91,0.02813,77,-0.2430,36,-1.4013
ENSG00000178028,DMAP1,146,1.31669,63,-0.1281,80,0.29940,28,-1.3842,66,-0.0583,56,-0.3185,29,-1.3201
ENSG00000117419,ERI3,146,-0.2649,60,-1.6348,260,0.81671,238,0.53047,173,0.00200,127,-0.4877,116,-0.6233
ENSG00000187147,RNF220,146,0.48016,118,0.11797,111,0.02745,82,-0.4652,103,-0.1045,126,0.23388,84,-0.4205
ENSG00000142937,RPS8,146,-3.1715,3145,1.73018,490,-1.5074,932,-0.3939,1094,-0.1575,1558,0.44256,1779,0.66969
ENSG00000070785,EIF2B3,146,2.77037,16,-1.1931,40,0.24808,21,-0.8268,15,-1.3606,21,-0.7885,0,-6.8415
ENSG00000126088,UROD,146,0.69513,136,0.57391,86,-0.2154,85,-0.1957,78,-0.3769,94,-0.0469,79,-0.3264
ENSG00000117450,PRDX1,146,-1.3522,358,0.03951,287,-0.3556,469,0.48918,255,-0.5604,372,0.10562,713,1.23083
ENSG00000117448,AKR1A1,146,1.40188,115,0.95374,37,-0.9696,44,-0.6301,55,-0.3074,69,0.09170,29,-1.2593
ENSG00000132780,NASP,146,1.71465,49,-0.1913,29,-1.0898,37,-0.6205,33,-0.9198,69,0.35103,74,0.47652
ENSG00000159592,GPBP1L1,146,2.35710,70,0.88868,13,-1.8483,46,0.18738,19,-1.2962,17,-1.3860,27,-0.6520
ENSG00000086015,MAST2,146,2.54901,45,0.26884,20,-1.1008,5,-2.8480,26,-0.6505,22,-0.8667,32,-0.2708
ENSG00000085998,POMGNT1,146,1.21319,44,-0.7660,55,-0.4860,23,-1.7443,62,-0.2730,81,0.19739,120,0.85927
ENSG00000132128,LRRC41,146,1.71180,73,0.43888,57,0.05682,27,-1.1460,36,-0.7408,14,-2.0623,54,-0.0616
ENSG00000173660,UQCRH,146,-1.4248,240,-0.6704,437,0.33707,353,-0.0602,592,0.96992,252,-0.5926,247,-0.6230
ENSG00000117480,FAAH,146,2.03549,8,-2.6878,34,-0.6050,22,-1.1666,41,-0.2748,45,-0.0763,58,0.31074
ENSG00000079277,MKNK1,146,2.69467,25,-0.5583,20,-1.0374,21,-0.8277,22,-0.8542,12,-1.6353,36,0.00325
ENSG00000123472,ATPAF1,146,0.31810,44,-1.5432,132,0.17013,158,0.44159,123,0.03169,71,-0.8352,156,0.43006
ENSG00000159658,EFCAB14,146,1.22119,65,-0.1527,36,-1.1608,37,-1.0162,28,-1.5838,102,0.57864,167,1.47155
ENSG00000162368,CMPK1,146,0.70770,83,-0.2318,98,0.04855,106,0.16406,67,-0.6322,121,0.38759,75,-0.3891
ENSG00000162373,BEND5,146,2.87545,0,-5.9239,44,0.50806,11,-1.7426,21,-0.7920,7,-2.4169,9,-2.0112
ENSG00000162374,ELAVL4,146,0.44917,2,-5.7895,278,2.10895,99,-0.1937,81,-0.5585,32,-1.9215,6,-4.1591
ENSG00000185104,FAF1,146,2.43675,26,-0.6555,32,-0.3793,29,-0.4861,33,-0.3158,26,-0.6627,0,-7.0010
ENSG00000123091,RNF11,146,-1.1809,110,-1.6127,600,1.38364,339,0.13822,355,0.24303,202,-0.6876,100,-1.7538
ENSG00000085832,EPS15,146,0.18879,13,-3.4098,168,0.48323,193,0.65797,121,-0.1423,138,0.09515,106,-0.3363
ENSG00000078618,NRDC,146,1.17434,40,-0.9431,79,0.13039,65,-0.1892,69,-0.1301,53,-0.5211,63,-0.2562
ENSG00000169213,RAB3B,146,0.30879,0,-7.7661,129,0.11597,157,0.42604,222,1.25564,54,-1.2440,32,-2.0419
ENSG00000134717,BTF3L4,146,1.45582,49,-0.4012,82,0.49967,63,-0.0124,51,-0.3839,32,-1.0495,13,-2.3693
ENSG00000157077,ZFYVE9,146,2.61959,3,-3.5732,57,0.84158,23,-0.7649,12,-1.8039,21,-0.8594,2,-3.9709
ENSG00000162378,ZYG11B,146,0.58031,4,-4.7330,192,1.30090,85,-0.3051,95,-0.1567,32,-1.8122,88,-0.2608
ENSG00000116171,SCP2,146,0.76737,51,-0.9436,67,-0.5790,75,-0.3335,72,-0.4557,74,-0.3542,210,1.42465
ENSG00000162384,CZIB,146,1.32338,97,0.59708,35,-1.1430,63,-0.1196,67,-0.0385,28,-1.3848,74,0.14807
ENSG00000162385,MAGOH,146,2.41442,53,0.43742,28,-0.6628,24,-0.8186,33,-0.3546,5,-3.0336,14,-1.6381
ENSG00000157193,LRP8,146,2.09027,0,-6.3904,48,0.05135,40,-0.2419,33,-0.5846,24,-1.0207,46,-0.0305
ENSG00000081870,HSPB11,146,1.95987,64,0.43048,31,-0.7887,58,0.25023,34,-0.6413,26,-0.9862,19,-1.4714
ENSG00000116209,TMEM59,146,-0.1734,131,-0.3437,179,0.17503,129,-0.3763,105,-0.7781,141,-0.2333,353,1.33619
ENSG00000116221,MRPL37,146,1.41113,70,0.12944,67,0.04964,64,-0.0251,63,-0.0493,32,-1.0969,12,-2.5417
ENSG00000157216,SSBP3,146,-0.1023,161,0.05019,265,1.08772,300,1.11691,85,-1.0499,70,-1.2399,26,-2.7309
ENSG00000116133,DHCR24,146,-0.3604,51,-1.9482,429,1.91801,77,-1.3507,123,-0.7094,104,-0.8863,168,-0.1392
ENSG00000162402,USP24,146,2.61292,0,-6.0666,22,-0.8693,17,-1.2129,21,-0.9696,11,-1.7816,73,1.14017
ENSG00000162407,PLPP3,146,0.32554,105,-0.2163,18,-3.0539,97,-0.3366,42,-1.7645,66,-0.9402,547,3.03103
ENSG00000162409,PRKAA2,146,2.70704,0,-6.0189,46,0.46287,7,-2.5070,19,-1.0889,12,-1.6137,28,-0.3921
ENSG00000177606,JUN,146,0.99478,75,-0.1383,80,-0.0302,20,-2.1116,67,-0.3463,37,-1.2027,159,1.14743
ENSG00000162599,NFIA,146,0.27887,159,0.41932,55,-1.3823,169,0.51925,51,-1.4890,228,1.04574,197,0.78173
ENSG00000162604,TM2D1,146,1.66813,28,-1.0785,44,-0.4418,51,-0.1788,41,-0.5799,44,-0.3986,72,0.37501
ENSG00000079739,PGM1,146,1.91774,9,-2.5631,17,-1.7740,57,0.20311,33,-0.7522,19,-1.4528,122,1.54242
ENSG00000162434,JAK1,146,1.27012,98,0.55861,86,0.38429,26,-1.5350,62,-0.2280,15,-2.3507,50,-0.5259
ENSG00000162433,AK4,146,1.54410,56,-0.1204,30,-1.2003,105,0.91924,38,-0.8110,57,-0.1085,46,-0.4468
ENSG00000116675,DNAJC6,146,-0.8521,8,-5.0237,536,1.65116,285,0.20607,267,0.11348,83,-1.7059,134,-0.9846
ENSG00000213625,LEPROT,146,1.95172,124,1.60420,6,-3.2985,51,0.04785,21,-1.4036,34,-0.6085,37,-0.4696
ENSG00000184588,PDE4B,146,1.48563,19,-1.8205,61,-0.0433,32,-1.0165,60,-0.0674,60,-0.0685,62,-0.0087
ENSG00000118473,SGIP1,146,1.21638,39,-0.9618,102,0.68127,77,0.11740,57,-0.4124,13,-2.5313,54,-0.4637
ENSG00000198160,MIER1,146,2.62020,34,-0.1596,21,-0.9732,28,-0.4576,14,-1.6405,27,-0.5180,30,-0.3362
ENSG00000142864,SERBP1,146,0.22192,207,0.81293,102,-0.4108,145,0.20658,79,-0.8345,126,-0.0244,164,0.40741
ENSG00000116717,GADD45A,146,1.47701,106,0.88688,9,-3.0094,38,-0.7759,34,-1.0475,33,-0.9848,154,1.57210
ENSG00000116729,WLS,146,0.76002,154,0.85247,31,-1.8338,114,0.33883,74,-0.4022,43,-1.2051,169,1.01132
ENSG00000033122,LRRC7,146,1.84642,0,-6.5552,79,0.82903,54,0.04425,44,-0.2882,22,-1.3310,0,-7.3672
ENSG00000116754,SRSF11,146,0.53023,130,0.33635,123,0.28172,150,0.56945,53,-1.1924,130,0.33653,47,-1.2764
ENSG00000118454,ANKRD13C,146,2.63752,10,-1.9679,34,-0.1640,28,-0.4210,29,-0.4419,3,-3.4025,19,-1.0354
ENSG00000132485,ZRANB2,146,0.90414,123,0.60826,75,-0.2390,49,-0.8749,55,-0.7862,93,0.13854,99,0.23923
ENSG00000172260,NEGR1,146,0.26252,8,-3.9772,259,1.57939,161,0.41886,78,-0.8218,67,-0.9614,65,-1.0083
ENSG00000178965,ERICH3,146,2.62515,0,-6.0645,50,0.56974,43,0.26283,18,-1.2321,3,-3.5837,5,-2.9643
ENSG00000117054,ACADM,146,1.93030,44,-0.1964,26,-1.1198,45,-0.1674,32,-0.7827,32,-0.6771,67,0.47109
ENSG00000137955,RABGGTB,146,1.90793,19,-1.4797,43,-0.2918,24,-1.1319,46,-0.1867,45,-0.1993,44,-0.2388
ENSG00000117069,ST6GALNAC5,146,2.19876,0,-6.3208,87,1.42444,23,-0.9931,22,-1.1575,0,-6.3653,10,-2.2473
ENSG00000154027,AK5,146,-0.4401,12,-4.1499,477,2.08806,212,0.15277,133,-0.6629,127,-0.6609,20,-3.3606
ENSG00000077254,USP33,146,1.02855,38,-1.1322,121,0.83363,73,-0.1374,55,-0.6671,41,-1.0335,67,-0.2791
ENSG00000180488,MIGA1,146,1.07970,74,-0.0672,94,0.36501,47,-0.7913,51,-0.7354,74,-0.0790,67,-0.2387
ENSG00000162613,FUBP1,146,1.77297,60,0.16838,50,-0.1345,45,-0.2947,31,-0.9475,35,-0.6998,38,-0.5629
ENSG00000162616,DNAJB4,146,2.50689,53,0.50331,24,-0.8462,23,-0.7832,30,-0.4787,12,-1.8258,8,-2.2815
ENSG00000137941,TTLL7,146,0.42226,30,-2.0335,138,0.38249,127,0.18857,53,-1.3044,192,0.89072,142,0.36892
ENSG00000142875,PRKACB,146,-0.5022,11,-4.3037,340,1.07554,162,-0.3382,230,0.25547,147,-0.4966,201,-0.0002
ENSG00000174021,GNG5,146,0.87142,275,2.10022,17,-2.6197,65,-0.4555,51,-0.9413,54,-0.7393,108,0.35463
ENSG00000117155,SSX2IP,146,1.44490,8,-3.0132,100,0.90126,29,-1.2047,68,0.12568,18,-1.9363,35,-0.9145
ENSG00000162642,C1orf52,146,1.47877,14,-2.2259,100,0.94033,41,-0.6820,53,-0.3065,51,-0.3333,6,-3.4539
ENSG00000153904,DDAH1,146,-0.6131,92,-1.3190,213,-0.0228,401,1.05971,147,-0.6783,218,0.01762,362,0.87713
ENSG00000122417,ODF2L,146,2.54278,49,0.42034,24,-0.8346,23,-0.7676,26,-0.6774,19,-1.0935,7,-2.4825
ENSG00000097033,SH3GLB1,146,1.53229,161,1.72844,19,-1.8861,30,-1.0961,28,-1.2887,46,-0.4513,69,0.20723
ENSG00000183291,SELENOF,146,0.73292,164,0.92972,65,-0.6466,42,-1.2656,72,-0.4777,57,-0.7925,165,0.94859
ENSG00000153936,HS2ST1,146,2.40232,21,-1.0166,33,-0.3720,31,-0.3983,31,-0.4460,14,-1.6044,23,-0.8797
ENSG00000143013,LMO4,146,-1.6429,20,-4.5450,1038,2.06301,363,-0.2495,492,0.28344,197,-1.1935,26,-4.1436
ENSG00000137944,KYAT3,146,2.55324,22,-0.8386,29,-0.5005,29,-0.4504,22,-0.9476,28,-0.4749,16,-1.3061
ENSG00000197147,LRRC8B,146,1.44349,26,-1.4024,118,1.28415,33,-1.0240,43,-0.6874,14,-2.2512,32,-1.0577
ENSG00000171492,LRRC8D,146,2.52911,32,-0.2676,33,-0.2683,22,-0.8848,12,-1.8622,33,-0.2642,22,-0.8571
ENSG00000162664,ZNF326,146,2.47465,27,-0.6141,27,-0.6639,19,-1.0959,21,-1.0448,54,0.51001,12,-1.8389
ENSG00000233593,LINC02609,146,2.75391,10,-1.9429,38,0.13820,6,-2.6722,31,-0.2250,17,-1.1003,0,-6.8512
ENSG00000122482,ZNF644,146,2.42986,22,-0.8991,25,-0.8161,38,-0.1041,19,-1.2326,48,0.30407,17,-1.2843
ENSG00000189195,BTBD8,146,1.42764,0,-6.8384,83,0.49323,26,-1.3866,72,0.21393,7,-3.2663,89,0.53222
ENSG00000067208,EVI5,146,2.33339,8,-2.4168,9,-2.4348,20,-1.1243,26,-0.8494,55,0.44469,77,1.03530
ENSG00000122406,RPL5,146,-1.9858,1240,1.47975,234,-1.4001,429,-0.3455,508,-0.0868,644,0.31002,851,0.78777
ENSG00000154511,DIPK1A,146,2.37253,10,-2.1392,34,-0.3439,13,-1.7141,29,-0.6002,12,-1.8131,62,0.67192
ENSG00000117500,TMED5,146,1.77861,104,1.12441,16,-1.9427,13,-2.1211,23,-1.3976,30,-0.9181,111,1.24629
ENSG00000117505,DR1,146,1.62438,67,0.23701,71,0.38764,45,-0.3930,33,-0.9748,33,-0.9007,23,-1.4162
ENSG00000067334,DNTTIP2,146,1.90405,46,-0.1586,45,-0.2293,53,0.08672,32,-0.7729,25,-1.0864,31,-0.7635
ENSG00000117528,ABCD3,146,2.15170,69,0.70131,31,-0.6818,46,0.03964,19,-1.4362,41,-0.1652,5,-3.2281
ENSG00000117525,F3,146,0.23489,258,1.22301,16,-3.2688,123,-0.0438,17,-3.2177,22,-2.6495,526,2.76647
ENSG00000117519,CNN3,146,0.04908,244,0.91307,50,-1.7261,144,0.01849,49,-1.7866,118,-0.2959,428,2.00556
ENSG00000152078,TLCD4,146,2.72349,7,-2.4220,22,-0.8522,37,0.05052,31,-0.2403,8,-2.3002,17,-1.1249
ENSG00000228971,LINC02607,146,1.66727,0,-6.6815,108,1.34972,60,0.08878,33,-0.9324,23,-1.4068,0,-7.5347
ENSG00000117569,PTBP2,146,1.72789,33,-0.8119,62,0.22616,45,-0.3195,20,-1.6558,29,-1.0110,79,0.58220
ENSG00000117600,PLPPR4,146,0.81213,33,-1.5435,199,1.74461,54,-0.8094,81,-0.1918,14,-2.7698,4,-4.6034
ENSG00000162688,AGL,146,2.82374,0,-5.9559,19,-1.0365,25,-0.5125,22,-0.7323,21,-0.7877,34,0.00445
ENSG00000156875,MFSD14A,146,2.32413,23,-0.9292,46,0.18030,15,-1.5289,25,-0.9161,16,-1.4440,35,-0.3044
ENSG00000137992,DBT,146,2.40430,35,-0.2088,27,-0.7204,44,0.12255,28,-0.6349,20,-1.0890,9,-2.2431
ENSG00000137996,RTCA,146,1.77750,42,-0.3824,54,0.00298,84,0.73273,33,-0.8494,16,-1.8596,23,-1.3171
ENSG00000162694,EXTL2,146,2.39577,46,0.19638,43,0.09865,18,-1.2766,35,-0.2559,0,-7.9238,0,-6.9645
ENSG00000170989,S1PR1,146,1.65491,139,1.55250,7,-3.2175,55,-0.0733,19,-1.7936,21,-1.5700,102,0.97042
ENSG00000162631,NTNG1,146,1.75978,8,-2.9002,90,1.01076,0,-6.6426,71,0.51563,7,-3.0209,7,-3.1036
ENSG00000162636,FAM102B,146,1.72218,0,-6.6418,90,0.98519,61,0.14324,44,-0.4293,21,-1.5153,3,-4.0943
ENSG00000162639,HENMT1,146,2.77789,0,-5.9807,48,0.61984,29,-0.2810,20,-0.9151,1,-4.5281,0,-6.8385
ENSG00000134186,PRPF38B,146,1.86898,44,-0.2598,21,-1.4827,52,0.00058,19,-1.6352,58,0.19351,83,0.80066
ENSG00000116266,STXBP3,146,2.10309,7,-2.7669,27,-0.9416,27,-0.8325,22,-1.2748,23,-1.0832,116,1.60993
ENSG00000085433,WDR47,146,1.11334,5,-3.9091,143,1.31975,87,0.21456,58,-0.4772,15,-2.4166,29,-1.4851
ENSG00000197780,TAF13,146,0.84090,63,-0.5400,84,-0.1052,104,0.26403,69,-0.4472,75,-0.2574,104,0.25227
ENSG00000215717,TMEM167B,146,1.96243,18,-1.5166,43,-0.2422,26,-1.0080,36,-0.5559,21,-1.3467,75,0.69124
ENSG00000116299,KIAA1324,146,2.90004,12,-1.5808,44,0.54911,26,-0.3783,10,-1.9539,0,-5.5743,7,-2.3851
ENSG00000031698,SARS,146,-0.3972,383,1.22744,226,0.35632,164,-0.2212,181,-0.0710,87,-1.1989,96,-1.0539
ENSG00000143126,CELSR2,146,0.38701,5,-4.5412,186,0.96026,125,0.12278,99,-0.2884,66,-0.8715,129,0.17322
ENSG00000134222,PSRC1,146,2.44425,8,-2.3015,32,-0.3962,18,-1.2469,21,-1.0969,12,-1.8372,69,0.91146
ENSG00000134243,SORT1,146,-0.5029,301,0.67743,232,0.27312,165,-0.3157,105,-1.1174,295,0.63923,226,0.19395
ENSG00000143106,PSMA5,146,1.34473,48,-0.5346,89,0.53249,35,-0.9982,39,-0.9537,19,-1.9270,102,0.69089
ENSG00000181754,AMIGO1,146,2.42731,0,-6.1795,55,0.61364,20,-1.0452,39,-0.0450,5,-3.0949,1,-5.0941
ENSG00000116337,AMPD2,146,1.14027,15,-2.4647,70,-0.1209,98,0.43825,92,0.38922,12,-2.7032,80,0.09526
ENSG00000168765,GSTM4,146,2.34690,12,-1.8847,19,-1.2937,24,-0.8765,28,-0.6569,37,-0.1657,59,0.57242
ENSG00000134201,GSTM5,146,0.62098,42,-1.3642,19,-2.6630,118,0.25829,54,-1.0762,85,-0.2745,369,2.45241
ENSG00000134202,GSTM3,146,0.49008,67,-0.7720,63,-0.9496,104,-0.0754,135,0.41341,70,-0.6969,196,1.00275
ENSG00000168710,AHCYL1,146,-1.1476,154,-1.0744,136,-1.3784,425,0.54887,156,-1.1555,273,-0.1796,1165,2.55727
ENSG00000143093,STRIP1,146,2.08082,14,-1.8519,70,0.79178,19,-1.3767,33,-0.6109,20,-1.2770,15,-1.6968
ENSG00000197106,SLC6A17,146,0.16963,121,-0.1439,266,1.49898,79,-0.7981,115,-0.2503,15,-3.2738,65,-1.1073
ENSG00000116396,KCNC4,146,1.48334,1,-5.5388,81,0.50737,45,-0.5338,74,0.31790,24,-1.4461,36,-0.8812
ENSG00000134248,LAMTOR5,146,0.02764,90,-0.7396,147,0.04290,133,-0.1272,168,0.29663,103,-0.5338,192,0.47453
ENSG00000177301,KCNA2,146,1.07829,0,-7.1261,140,1.22650,26,-1.6466,104,0.56720,12,-2.7721,25,-1.7506
ENSG00000116459,ATP5PB,146,-0.0521,103,-0.6123,202,0.56298,137,-0.1620,182,0.34967,96,-0.7187,111,-0.4843
ENSG00000121933,TMIGD3,146,2.21127,0,-6.2337,8,-2.7526,20,-1.2494,40,-0.1622,88,1.17746,46,0.08813
ENSG00000116473,RAP1A,146,1.02868,106,0.47468,39,-1.2347,58,-0.5115,27,-1.8224,123,0.71612,155,1.13009
ENSG00000197852,INKA2,146,2.55909,0,-6.1017,52,0.60982,31,-0.3161,20,-1.1088,21,-0.9406,0,-6.9602
ENSG00000171385,KCND3,146,1.45853,59,-0.1087,73,0.26897,68,0.12295,57,-0.1995,33,-1.0150,4,-4.1440
ENSG00000116489,CAPZA1,146,1.83156,0,-6.5654,57,0.15081,56,0.09395,36,-0.6374,23,-1.2843,61,0.23526
ENSG00000155366,RHOC,146,-0.1885,647,2.62636,32,-2.6377,122,-0.4785,69,-1.4693,141,-0.2483,223,0.50396
ENSG00000163349,HIPK1,146,1.48133,33,-0.9988,30,-1.2256,103,0.83533,40,-0.7887,43,-0.5984,98,0.74297
ENSG00000116774,OLFML3,146,0.99325,389,3.16538,3,-4.9236,37,-1.2011,13,-2.8799,86,0.09055,41,-1.0642
ENSG00000197323,TRIM33,146,2.23765,26,-0.7990,51,0.29640,34,-0.4038,26,-0.9040,11,-2.0301,21,-1.1345
ENSG00000116752,BCAS2,146,0.81028,55,-0.7893,114,0.45316,92,0.03230,81,-0.2032,42,-1.1828,87,-0.0574
ENSG00000213281,NRAS,146,2.37497,38,-0.1342,43,0.10996,17,-1.3866,16,-1.5936,41,-0.0102,9,-2.2155
ENSG00000009307,CSDE1,146,-0.7816,349,0.62069,308,0.47703,157,-0.6693,230,-0.0815,246,0.03620,189,-0.3846
ENSG00000163399,ATP1A1,146,-1.0435,234,-0.3152,541,1.35391,116,-1.3930,350,0.39197,93,-1.7315,192,-0.6228
ENSG00000198162,MAN1A2,146,-0.4017,173,-0.1382,111,-0.9183,246,0.43935,236,0.43633,158,-0.2843,277,0.64392
ENSG00000092621,PHGDH,146,0.23008,80,-0.7228,38,-2.0064,206,0.81023,46,-1.7004,164,0.41594,381,1.99015
ENSG00000265808,SEC22B,146,1.49600,45,-0.4973,61,-0.0300,65,0.07988,46,-0.5416,45,-0.5236,44,-0.5518
ENSG00000226067,LINC00623,146,2.41646,17,-1.3470,22,-1.0125,35,-0.2076,21,-1.1088,31,-0.4340,47,0.25164
ENSG00000171943,SRGAP2C,146,2.05070,57,0.31092,20,-1.4487,45,-0.0748,10,-2.4846,71,0.66605,47,-0.0215
ENSG00000232527,LINC02802,146,1.95727,13,-2.0627,36,-0.5760,41,-0.2862,66,0.54271,13,-1.9886,29,-0.8243
ENSG00000265491,RNF115,146,1.80914,25,-1.1497,47,-0.2218,42,-0.3799,23,-1.3953,18,-1.6197,106,1.17892
ENSG00000198483,ANKRD35,146,2.12310,52,0.19803,28,-0.8217,23,-1.0924,28,-0.8746,32,-0.5710,47,0.05721
ENSG00000131779,PEX11B,146,2.06075,23,-1.0931,67,0.67288,44,-0.0931,36,-0.4550,3,-3.8778,1,-5.3069
ENSG00000265241,RBM8A,146,0.64667,149,0.67869,59,-0.9046,103,0.05803,87,-0.2371,85,-0.2557,118,0.28500
ENSG00000272031,ANKRD34A,146,2.32252,19,-1.2431,62,0.76638,26,-0.7306,28,-0.6861,6,-2.9134,0,-7.1016
ENSG00000121851,POLR3GL,146,2.33225,85,1.22489,14,-1.7691,21,-1.0266,24,-0.9568,14,-1.6187,32,-0.4281
ENSG00000265972,TXNIP,146,1.06383,331,2.81623,3,-4.8040,16,-2.3646,7,-3.7231,45,-0.8508,145,1.04304
ENSG00000178104,PDE4DIP,146,0.28934,37,-1.8287,132,0.13406,61,-1.0921,131,0.11770,79,-0.6893,255,1.26348
ENSG00000159164,SV2A,146,-0.7567,6,-5.3125,523,1.75590,113,-1.1479,305,0.48923,48,-2.4132,158,-0.6387
ENSG00000136631,VPS45,146,2.24796,12,-1.9603,38,-0.2560,36,-0.3035,21,-1.2066,8,-2.5735,71,0.81798
ENSG00000023902,PLEKHO1,146,0.88904,234,1.77615,42,-1.2293,55,-0.7015,69,-0.3958,14,-2.7585,105,0.32874
ENSG00000143401,ANP32E,146,1.40038,8,-3.0310,31,-1.2621,103,0.76779,52,-0.4098,72,0.17047,91,0.54872
ENSG00000117362,APH1A,146,1.53929,47,-0.4027,45,-0.5483,36,-0.8077,28,-1.3266,58,-0.0788,115,1.07932
ENSG00000266472,MRPS21,146,-0.3572,251,0.51985,170,-0.1314,177,-0.0541,250,0.61077,80,-1.2839,152,-0.2999
ENSG00000163125,RPRD2,146,2.70102,12,-1.6052,21,-0.9471,26,-0.5349,26,-0.5880,12,-1.7075,35,-0.0595
ENSG00000143384,MCL1,146,0.84613,255,1.90700,19,-2.4875,46,-1.0233,37,-1.4792,67,-0.4431,171,1.12128
ENSG00000143420,ENSA,146,-0.6656,218,-0.0373,317,0.68989,273,0.33522,244,0.16789,118,-1.0025,130,-0.8473
ENSG00000143418,CERS2,146,1.53566,94,0.73006,6,-3.5453,31,-1.0295,20,-1.8372,77,0.38239,147,1.53957
ENSG00000197622,CDC42SE1,146,2.29495,81,1.08679,12,-2.0658,20,-1.1462,30,-0.6282,19,-1.2182,33,-0.4158
ENSG00000213190,MLLT11,146,-1.0431,37,-3.0625,613,1.68014,403,0.57768,275,-0.0647,99,-1.6300,101,-1.6041
ENSG00000143434,SEMA6C,146,2.79381,11,-1.7208,39,0.20375,13,-1.4730,14,-1.5450,12,-1.5736,24,-0.5436
ENSG00000163156,SCNM1,146,2.51666,42,0.13384,23,-0.8840,16,-1.3457,14,-1.6945,53,0.52881,16,-1.3246
ENSG00000163159,VPS72,146,2.50571,20,-1.0031,24,-0.8473,29,-0.4722,31,-0.4132,27,-0.5880,18,-1.1594
ENSG00000159352,PSMD4,146,0.27910,44,-1.5836,122,-0.0221,144,0.24923,136,0.18833,106,-0.2409,153,0.35786
ENSG00000143393,PI4KB,146,1.71539,29,-1.0049,59,0.12094,14,-2.0295,45,-0.3846,25,-1.2127,77,0.52963
ENSG00000143416,SELENBP1,146,1.44032,77,0.31106,15,-2.3076,63,-0.0212,21,-1.8633,56,-0.2096,161,1.62205
ENSG00000159377,PSMB4,146,-0.5901,169,-0.3660,271,0.46889,262,0.34635,198,-0.1318,168,-0.3721,228,0.11878
