top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,in_rows,in_rows_top20,results,anno,SpD
3,pairwise,Sp11D11-Sp11D03,RPS27,21.175458059754035,5.188251474083248e-63,1.5975041918919783e-59,755,-1.6847154073476531,ENSG00000177954,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
4,pairwise,Sp11D11-Sp11D03,CRYAB,21.169168248069195,5.486405741880238e-63,1.5975041918919783e-59,6665,-2.824500883852979,ENSG00000109846,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
5,pairwise,Sp11D11-Sp11D03,LINC00844,21.045819646582977,1.642191767482736e-62,3.8148878250813153e-59,5782,-2.959168499464111,ENSG00000237949,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
6,pairwise,Sp11D11-Sp11D03,FGF1,21.025625306015225,1.965255168754863e-62,3.8148878250813153e-59,3416,-2.8774177604616984,ENSG00000113578,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
7,pairwise,Sp11D11-Sp11D03,PLEKHB1,20.767463978684802,1.9567466439775744e-61,3.25574688034383e-58,6550,-2.271228468672269,ENSG00000021300,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
8,pairwise,Sp11D11-Sp11D03,QKI,20.346035639513676,8.409729332090212e-60,1.2243514691356838e-56,4153,-1.8840696387655287,ENSG00000112531,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
9,pairwise,Sp11D11-Sp11D03,RPS6,19.870493651375828,5.928384843482022e-58,7.67198869689279e-55,5193,-1.7151233265699517,ENSG00000137154,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
10,pairwise,Sp11D11-Sp11D03,RPS12,19.73338667030475,2.0262675792169438e-57,2.3599938495139746e-54,4062,-1.8777965712894833,ENSG00000112306,,,,WMa-L5a,WMa~Sp11D11-L5a~Sp11D03
1,pairwise,Sp11D05-Sp11D04,CCN2,8.776100437395048,1.0002984605409548e-16,1.0504666766245274e-12,4058,-2.1754425871557475,ENSG00000118523,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
2,pairwise,Sp11D05-Sp11D04,CPLX3,8.384392395318041,1.6005816689840108e-15,6.213991566218925e-12,8251,-2.0090052234332214,ENSG00000213578,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
3,pairwise,Sp11D05-Sp11D04,NFIA,7.668108572328994,2.0720655005743762e-13,6.03333672129744e-10,456,-0.899154109956287,ENSG00000162599,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
4,pairwise,Sp11D05-Sp11D04,SEMA3C,7.143380336264934,6.082347059110333e-12,1.4168219239491611e-8,4433,-2.301409749026872,ENSG00000075223,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
5,pairwise,Sp11D05-Sp11D04,TLE4,6.968187259920206,1.811880459223859e-11,3.014710244082898e-8,5310,-1.3967259793660607,ENSG00000106829,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
6,pairwise,Sp11D05-Sp11D04,GFAP,6.893812350140116,2.863433566774297e-11,4.1688013440275295e-8,9280,-1.1107101013551777,ENSG00000131095,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
7,pairwise,Sp11D05-Sp11D04,NNAT,6.598422847974549,1.7032225824113378e-10,1.9837433417344852e-7,10668,-0.9599352367380636,ENSG00000053438,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
8,pairwise,Sp11D05-Sp11D04,SCD,6.509220708196723,2.886171023575213e-10,2.8012694926317086e-7,5951,-0.6949829443781343,ENSG00000099194,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
9,pairwise,Sp11D05-Sp11D04,KRT17,6.192362112298187,1.800775225844516e-9,1.6133560811854675e-6,9218,-2.3292484675868477,ENSG00000128422,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
10,pairwise,Sp11D05-Sp11D04,LINC00844,6.090916193613341,3.1902296864977687e-9,2.654043225617108e-6,5782,-0.8490548498862553,ENSG00000237949,,,,L6-L5b,L6~Sp11D05-L5b~Sp11D04
1,pairwise,Sp11D06-Sp11D04,METRN,17.41460468384636,2.3387601877681586e-48,2.723953990693574e-44,8393,-1.3854719018203037,ENSG00000103260,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
2,pairwise,Sp11D06-Sp11D04,FAM107A,15.451525538815423,1.0490408659656254e-40,6.1090894829508195e-37,2242,-1.0893412383788785,ENSG00000168309,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
3,pairwise,Sp11D06-Sp11D04,SPARC,15.074081436831035,3.021011519831642e-39,1.1728573723826378e-35,3454,-2.041191734115965,ENSG00000113140,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
4,pairwise,Sp11D06-Sp11D04,CST3,14.93199949270006,1.0665798228720272e-38,3.105613799247625e-35,10597,-1.4245885661787039,ENSG00000101439,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
5,pairwise,Sp11D06-Sp11D04,GFAP,14.637573421027811,1.4464143567939857e-37,3.3692776027159104e-34,9280,-2.3583613583176852,ENSG00000131095,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
6,pairwise,Sp11D06-Sp11D04,MT2A,14.164461147154952,9.340453656855235e-36,1.8131377290232155e-32,8682,-1.5367641889169708,ENSG00000125148,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
7,pairwise,Sp11D06-Sp11D04,MT1F,14.05369494035931,2.4676294374635174e-35,3.5925600072671986e-32,8686,-1.772858197202389,ENSG00000198417,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
8,pairwise,Sp11D06-Sp11D04,MT1E,14.007828446648078,3.6877695656502453e-35,4.7723835701253786e-32,8683,-1.5067254279546702,ENSG00000169715,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
9,pairwise,Sp11D06-Sp11D04,CDK2AP1,13.559302866558845,1.843587726117654e-33,2.1472266246092316e-30,7351,-1.3584277861768719,ENSG00000111328,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
10,pairwise,Sp11D06-Sp11D04,DBI,13.471581177187263,3.947009699439796e-33,4.1791656335795726e-30,1581,-1.3012626008677053,ENSG00000155368,,,,L1-L5b,L1~Sp11D06-L5b~Sp11D04
1,pairwise,Sp11D07-Sp11D04,SOX2-OT,24.756778185105745,1.367790744351484e-76,1.5930658799461735e-72,2535,-3.096529368578487,ENSG00000242808,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
2,pairwise,Sp11D07-Sp11D04,CRYAB,24.16753042630569,2.154605916931444e-74,1.2547347557250264e-70,6665,-3.2245580104863194,ENSG00000109846,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
3,pairwise,Sp11D07-Sp11D04,CNP,23.927601674054806,1.7084679034110336e-73,6.63284189034277e-70,9226,-3.1518506739333922,ENSG00000173786,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
4,pairwise,Sp11D07-Sp11D04,SELENOP,23.613944142045035,2.582340256239075e-72,7.519129241104126e-69,3118,-3.222390547466685,ENSG00000250722,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
5,pairwise,Sp11D07-Sp11D04,QKI,23.101893152919015,2.2205885645568676e-70,5.172639002278768e-67,4153,-2.139265666225892,ENSG00000112531,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
6,pairwise,Sp11D07-Sp11D04,DBNDD2,21.875977362969895,1.047695751456173e-65,1.7432160596014355e-62,10706,-2.9730723382432007,ENSG00000244274,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
7,pairwise,Sp11D07-Sp11D04,CLDND1,21.837615419129232,1.4702265030153111e-65,2.140466010077416e-62,2288,-2.956955684485746,ENSG00000080822,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
8,pairwise,Sp11D07-Sp11D04,RNASE1,21.585724040042972,1.3640794387150324e-64,1.5887433222713983e-61,7612,-3.1999632184764577,ENSG00000129538,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
9,pairwise,Sp11D07-Sp11D04,SCD,21.54479545563455,1.9599157919485832e-64,2.0751944753477407e-61,5951,-2.3202685441377255,ENSG00000099194,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
10,pairwise,Sp11D07-Sp11D04,PLP1,21.344880363153727,1.152993027564436e-63,1.1190758160035822e-60,11478,-3.7221410105274586,ENSG00000123560,,,,WMd-L5b,WMd~Sp11D07-L5b~Sp11D04
1,pairwise,Sp11D08-Sp11D04,GFAP,15.456869116263436,1.0002148564495183e-40,1.1649502433067539e-36,9280,-2.4903637915833006,ENSG00000131095,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
2,pairwise,Sp11D08-Sp11D04,SOX2-OT,12.084181104825175,5.463289116213587e-28,9.090132619505665e-25,2535,-1.4984683536475814,ENSG00000242808,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
3,pairwise,Sp11D08-Sp11D04,CRYAB,11.993100399706277,1.1703961382714198e-27,1.703950477805903e-24,6665,-1.586421773668393,ENSG00000109846,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
4,pairwise,Sp11D08-Sp11D04,LINC00844,11.809535312781689,5.3994048191089e-27,6.288686792816136e-24,5782,-1.6462126408395035,ENSG00000237949,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
5,pairwise,Sp11D08-Sp11D04,SELENOP,11.771916578399905,7.378086872570054e-27,7.81205252771122e-24,3118,-1.5925977262134312,ENSG00000250722,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
6,pairwise,Sp11D08-Sp11D04,RPS27,11.738112516851738,9.764481323577245e-27,8.748224151977245e-24,755,-0.9258513719091059,ENSG00000177954,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
7,pairwise,Sp11D08-Sp11D04,RPS6,11.63876999651958,2.2208732191013285e-26,1.7244340255248783e-23,5193,-0.99596265673439,ENSG00000137154,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
8,pairwise,Sp11D08-Sp11D04,SCD,11.521380589504583,5.843595212680877e-26,3.78113074678301e-23,5951,-1.2301262108553175,ENSG00000099194,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
9,pairwise,Sp11D08-Sp11D04,S100B,11.450544669125977,1.0456446295836825e-25,5.799344286076738e-23,10932,-1.305439718900093,ENSG00000160307,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
10,pairwise,Sp11D08-Sp11D04,PPP1R14A,11.39355465927216,1.6681373397704418e-25,8.831270725593789e-23,10200,-1.9487209981401294,ENSG00000167641,,,,WMuf-L5b,WMuf~Sp11D08-L5b~Sp11D04
1,pairwise,Sp11D09-Sp11D04,HBA1,22.89717530854109,1.3270914362821803e-69,1.470055640313961e-65,8369,-5.677057582277017,ENSG00000206172,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
2,pairwise,Sp11D09-Sp11D04,HBA2,22.823655824811336,2.5243507174619403e-69,1.470055640313961e-65,8368,-6.059980408345343,ENSG00000188536,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
3,pairwise,Sp11D09-Sp11D04,HBB,21.472683864194146,3.7126854787747525e-64,1.4413882590429847e-60,6149,-6.370284360649739,ENSG00000244734,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
4,pairwise,Sp11D09-Sp11D04,HLA-E,21.23774750829366,2.9837719396841094e-63,8.687997945375206e-60,3685,-2.5739405677687595,ENSG00000204592,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
5,pairwise,Sp11D09-Sp11D04,B2M,20.47908599159885,2.562405184448161e-60,5.968866636653546e-57,8117,-2.0225150421893217,ENSG00000166710,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
6,pairwise,Sp11D09-Sp11D04,IFITM3,19.31289922271264,8.827621129219411e-56,1.713588388200308e-52,6104,-2.418258462291244,ENSG00000142089,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
7,pairwise,Sp11D09-Sp11D04,VIM,18.083730174647865,5.629778771702145e-51,9.367147622002126e-48,5695,-2.577567811668146,ENSG00000026025,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
8,pairwise,Sp11D09-Sp11D04,EEF1A1,17.828297845234726,5.625105990258988e-50,8.189451183568304e-47,3911,-1.2682414087206233,ENSG00000156508,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
9,pairwise,Sp11D09-Sp11D04,IGFBP7,17.571878210394893,5.670346575080904e-49,7.338058506663032e-46,2778,-2.2484411793415404,ENSG00000163453,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
10,pairwise,Sp11D09-Sp11D04,GFAP,17.106171516044256,3.761555118897028e-47,4.3810832469793687e-44,9280,-2.756094383392723,ENSG00000131095,,,,Vasc-L5b,Vasc~Sp11D09-L5b~Sp11D04
1,pairwise,Sp11D10-Sp11D04,SLC6A1,22.216354968517603,5.2106370367420164e-67,6.068828956693426e-63,1990,-2.0322760343279063,ENSG00000157103,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
2,pairwise,Sp11D10-Sp11D04,DNER,14.891720398674343,1.5245410328947699e-38,8.878164705062692e-35,1886,-1.456775640601518,ENSG00000187957,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
3,pairwise,Sp11D10-Sp11D04,GAD1,14.324016980459295,2.2978576587316416e-36,8.921049383749144e-33,1693,-3.0323355800219627,ENSG00000128683,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
4,pairwise,Sp11D10-Sp11D04,CXCL14,12.81489460253186,1.1263768940455119e-30,3.279727921237019e-27,3356,-2.52147660106795,ENSG00000145824,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
5,pairwise,Sp11D10-Sp11D04,SPOCK3,12.253298216418218,1.3203493444072026e-28,3.075621762862138e-25,2986,-1.5135552251165247,ENSG00000196104,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
6,pairwise,Sp11D10-Sp11D04,CNR1,11.78424225968754,6.660913389724889e-27,1.2929943041687631e-23,3944,-2.9428120710241243,ENSG00000118432,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
7,pairwise,Sp11D10-Sp11D04,GAD2,11.513303992917585,6.244890949365815e-26,1.0390606412466235e-22,5718,-2.418401618593932,ENSG00000136750,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
8,pairwise,Sp11D10-Sp11D04,CCK,11.165606480037363,1.069930471235986e-24,1.557685024810691e-21,2088,-1.8522666797508212,ENSG00000187094,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
9,pairwise,Sp11D10-Sp11D04,SST,9.981758495826838,1.2603359673398244e-20,1.3344666374188122e-17,2576,-2.3689660475272225,ENSG00000157005,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
10,pairwise,Sp11D10-Sp11D04,ERBB4,9.701893083165205,1.0711608575205194e-19,9.596777313493454e-17,1821,-2.173825821711966,ENSG00000178568,,,,Inhib-L5b,Inhib~Sp11D10-L5b~Sp11D04
1,pairwise,Sp11D11-Sp11D04,GFAP,21.391010360359157,7.658288604093156e-64,8.919608737187299e-60,9280,-3.4763483577563505,ENSG00000131095,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
2,pairwise,Sp11D11-Sp11D04,RPS27,19.77149980304373,1.4397395120685747e-57,8.384323048531345e-54,755,-1.5730167560278865,ENSG00000177954,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
3,pairwise,Sp11D11-Sp11D04,CRYAB,18.586730062816322,6.062931741635296e-53,2.353832199827543e-49,6665,-2.4799385065660147,ENSG00000109846,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
4,pairwise,Sp11D11-Sp11D04,RPS6,18.49227056026321,1.4193959426581292e-52,3.3774873083333073e-49,5193,-1.5961618848334034,ENSG00000137154,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
5,pairwise,Sp11D11-Sp11D04,PLEKHB1,18.48990659252507,1.4499387431670418e-52,3.3774873083333073e-49,6550,-2.022143978635831,ENSG00000021300,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
6,pairwise,Sp11D11-Sp11D04,RPS16,18.364678933775892,4.4792185313852784e-52,8.694909705840723e-49,10225,-1.4915148985641178,ENSG00000105193,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
7,pairwise,Sp11D11-Sp11D04,RPS29,18.202218136429604,1.935682025921221e-51,3.220698365129209e-48,7720,-1.5270984545696322,ENSG00000213741,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
8,pairwise,Sp11D11-Sp11D04,RPL37,18.049336888889517,7.675103242943835e-51,1.1173990933820855e-47,3112,-1.506054717483753,ENSG00000145592,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
9,pairwise,Sp11D11-Sp11D04,EEF1A1,17.99653307269619,1.235176548787266e-50,1.37017486313377e-47,3911,-1.2913133018721599,ENSG00000156508,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
10,pairwise,Sp11D11-Sp11D04,RPS11,17.98855906211257,1.327196821250029e-50,1.37017486313377e-47,10375,-1.195547159492266,ENSG00000142534,,,,WMa-L5b,WMa~Sp11D11-L5b~Sp11D04
1,pairwise,Sp11D06-Sp11D05,SPARC,12.486256055127576,1.8458695793630243e-29,5.374710747710287e-26,3454,-1.675911105371652,ENSG00000113140,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
2,pairwise,Sp11D06-Sp11D05,MT1H,12.243766821064352,1.4306411409736535e-28,2.380382481274306e-25,8688,-4.317010301109454,ENSG00000205358,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
3,pairwise,Sp11D06-Sp11D05,MT1F,12.12546660147037,3.8651945168147465e-28,5.02888102068029e-25,8686,-1.5161694290473902,ENSG00000198417,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
4,pairwise,Sp11D06-Sp11D05,CDK2AP1,12.124827324043327,3.885973142107205e-28,5.02888102068029e-25,7351,-1.2040390031071508,ENSG00000111328,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
5,pairwise,Sp11D06-Sp11D05,SLC6A1,11.978360692787385,1.323709241635428e-27,1.5417241537327831e-24,1990,-1.0779213074187393,ENSG00000157103,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
6,pairwise,Sp11D06-Sp11D05,CXCL14,11.848068795185482,3.9199382584426294e-27,4.150501899643755e-24,3356,-2.293333691603622,ENSG00000145824,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
7,pairwise,Sp11D06-Sp11D05,METRN,11.598983029303184,3.084025653231166e-26,2.5656890559416707e-23,8393,-0.9146813276178989,ENSG00000103260,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
8,pairwise,Sp11D06-Sp11D05,CST3,11.476207887560463,8.470415938928696e-26,6.576995629380169e-23,10597,-1.0852647394189745,ENSG00000101439,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
9,pairwise,Sp11D06-Sp11D05,RELN,11.45545641191055,1.0043431292220127e-25,7.310990266280489e-23,4553,-3.829174904015275,ENSG00000189056,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
10,pairwise,Sp11D06-Sp11D05,GLUL,10.989673446966732,4.4414511736796685e-24,2.351344628174868e-21,927,-1.058628023976695,ENSG00000135821,,,,L1-L6,L1~Sp11D06-L6~Sp11D05
1,pairwise,Sp11D07-Sp11D05,CNP,19.38135834757994,4.772758310936737e-56,2.7794158023740088e-52,9226,-2.530923871884414,ENSG00000173786,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
2,pairwise,Sp11D07-Sp11D05,SOX2-OT,19.065839442905105,8.133277672011016e-55,2.2275139257595422e-51,2535,-2.3640976794629864,ENSG00000242808,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
3,pairwise,Sp11D07-Sp11D05,CRYAB,19.047836207845126,9.56260807830146e-55,2.2275139257595422e-51,6665,-2.5194861522120178,ENSG00000109846,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
4,pairwise,Sp11D07-Sp11D05,SELENOP,18.305640759841417,7.62386252852178e-52,1.1637364523508268e-48,3118,-2.476412491487168,ENSG00000250722,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
5,pairwise,Sp11D07-Sp11D05,DBNDD2,18.046381038422304,7.882275875409806e-51,8.345897010990728e-48,10706,-2.431400721991288,ENSG00000244274,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
6,pairwise,Sp11D07-Sp11D05,CLDND1,17.739752392846043,1.2492801315976348e-49,1.039311835194118e-46,2288,-2.3813079597742197,ENSG00000080822,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
7,pairwise,Sp11D07-Sp11D05,QKI,17.680837306061903,2.1243330586024435e-49,1.649473808902844e-46,4153,-1.6231116148088578,ENSG00000112531,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
8,pairwise,Sp11D07-Sp11D05,SIRT2,16.643505562124624,2.416258202988885e-45,1.2235721430526758e-42,10212,-1.5659401000250828,ENSG00000068903,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
9,pairwise,Sp11D07-Sp11D05,FEZ1,16.376860941945086,2.651633749087349e-44,1.0294526091873451e-41,6748,-1.3642572896375764,ENSG00000149557,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
10,pairwise,Sp11D07-Sp11D05,TF,16.364818273035848,2.954395887372512e-44,1.1099951258137951e-41,2411,-3.176087320115334,ENSG00000091513,,,,WMd-L6,WMd~Sp11D07-L6~Sp11D05
1,pairwise,Sp11D08-Sp11D05,GFAP,8.638991063722932,2.663043751203422e-16,2.584705880855522e-13,9280,-1.379653690228123,ENSG00000131095,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
2,pairwise,Sp11D08-Sp11D05,CRYAB,6.7219515258087705,8.135376089917354e-11,4.656937798904469e-9,6665,-0.8813499153940914,ENSG00000109846,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
3,pairwise,Sp11D08-Sp11D05,SPARC,6.358190264048439,6.965520988345997e-10,2.6952632209722865e-8,3454,-0.8533992596771096,ENSG00000113140,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
4,pairwise,Sp11D08-Sp11D05,RPS6,6.34617910035596,7.466229562355737e-10,2.863256071607831e-8,5193,-0.5382872485614048,ENSG00000137154,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
5,pairwise,Sp11D08-Sp11D05,SELENOP,6.313404867766497,9.018842849032476e-10,3.3346813543708335e-8,3118,-0.8466196702339142,ENSG00000250722,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
6,pairwise,Sp11D08-Sp11D05,S100B,6.249446944069473,1.3012666527760152e-9,4.444531585009457e-8,10932,-0.7062168259845123,ENSG00000160307,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
7,pairwise,Sp11D08-Sp11D05,SOX2-OT,6.232372581192357,1.4343937840575311e-9,4.8284347985312325e-8,2535,-0.7660366645320806,ENSG00000242808,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
8,pairwise,Sp11D08-Sp11D05,CDK2AP1,6.193321352259824,1.791003909335569e-9,5.66843003587809e-8,7351,-0.6150191064667823,ENSG00000111328,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
9,pairwise,Sp11D08-Sp11D05,CNP,6.092350614313772,3.1646921831757196e-9,9.146195994403873e-8,9226,-0.7886175229216219,ENSG00000173786,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
10,pairwise,Sp11D08-Sp11D05,PLEKHB1,6.073799282468214,3.510964097080094e-9,9.85354188884141e-8,6550,-0.652758993001596,ENSG00000021300,,,,WMuf-L6,WMuf~Sp11D08-L6~Sp11D05
1,pairwise,Sp11D09-Sp11D05,HBA2,21.376816578693674,8.685596736526416e-64,1.0116114519032317e-59,8368,-5.6259366765410395,ENSG00000188536,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
2,pairwise,Sp11D09-Sp11D05,HBA1,20.90477405363594,5.760002775802127e-62,3.354337616488369e-58,8369,-5.137509834272892,ENSG00000206172,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
3,pairwise,Sp11D09-Sp11D05,HBB,19.87542715323172,5.672013475662176e-58,2.202064698367912e-54,6149,-5.844599522836873,ENSG00000244734,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
4,pairwise,Sp11D09-Sp11D05,HLA-E,17.089366511279582,4.375970004535627e-47,1.2741730660706612e-43,3685,-2.052966316952441,ENSG00000204592,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
5,pairwise,Sp11D09-Sp11D05,VIM,15.743877137665331,7.707446023922051e-42,1.7953724768124027e-38,5695,-2.2243318042273685,ENSG00000026025,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
6,pairwise,Sp11D09-Sp11D05,S100A6,15.09512882369145,2.5056692724530023e-39,4.8639216693766866e-36,739,-1.7816658943587083,ENSG00000197956,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
7,pairwise,Sp11D09-Sp11D05,B2M,14.996858926102608,5.998146349747149e-39,9.980058647929292e-36,8117,-1.4680717955180693,ENSG00000166710,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
8,pairwise,Sp11D09-Sp11D05,IGFBP7,14.241245870839744,4.7583582356806296e-36,6.927574796371537e-33,2778,-1.8062469586936594,ENSG00000163453,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
9,pairwise,Sp11D09-Sp11D05,IFITM3,14.048004501807933,2.5937882471742963e-35,3.35665019053767e-32,6104,-1.7435551055083973,ENSG00000142089,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
10,pairwise,Sp11D09-Sp11D05,IFI27,13.697443407249885,5.545014738230666e-34,6.458278665617257e-31,7936,-1.9390548283089046,ENSG00000165949,,,,Vasc-L6,Vasc~Sp11D09-L6~Sp11D05
1,pairwise,Sp11D10-Sp11D05,SLC6A1,22.144292851071036,9.828279811615105e-67,1.1446997496588112e-62,1990,-2.010414871929317,ENSG00000157103,,,,Inhib-L6,Inhib~Sp11D10-L6~Sp11D05
2,pairwise,Sp11D10-Sp11D05,DNER,16.030374607531364,5.93203986082003e-43,3.4545234129485445e-39,1886,-1.556343480719879,ENSG00000187957,,,,Inhib-L6,Inhib~Sp11D10-L6~Sp11D05
3,pairwise,Sp11D10-Sp11D05,GAD1,14.80813533715941,3.1978002354086906e-38,1.241492644726834e-34,1693,-3.11119184438149,ENSG00000128683,,,,Inhib-L6,Inhib~Sp11D10-L6~Sp11D05
4,pairwise,Sp11D10-Sp11D05,ATP1B1,14.36919516610868,1.5438508923206793e-36,4.495307835714738e-33,887,-1.0498892296569071,ENSG00000143153,,,,Inhib-L6,Inhib~Sp11D10-L6~Sp11D05
5,pairwise,Sp11D10-Sp11D05,PAM,13.715725651134457,4.728771523584214e-34,1.0128536742244117e-30,3269,-1.6789811422731447,ENSG00000145730,,,,Inhib-L6,Inhib~Sp11D10-L6~Sp11D05
6,pairwise,Sp11D10-Sp11D05,CCK,13.704428445020106,5.217757401344956e-34,1.0128536742244117e-30,2088,-2.2562961719152828,ENSG00000187094,,,,Inhib-L6,Inhib~Sp11D10-L6~Sp11D05
