top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,in_rows,in_rows_top20,results,anno,SpD
5,pairwise,Sp10D06-Sp10D09,TUBB2B,10.384167836207167,9.709973298618224e-22,1.3899856894762808e-18,3669,0.9827452717978904,ENSG00000137285,,,,NA,NA
6,pairwise,Sp10D06-Sp10D09,ALDOC,10.374487539176776,1.0458884044215807e-21,1.3899856894762808e-18,9343,0.7605982802580495,ENSG00000109107,,,,NA,NA
7,pairwise,Sp10D06-Sp10D09,CSPG5,10.276570866178563,2.2136414596345924e-21,2.6477365498689357e-18,2171,0.9572580688914893,ENSG00000114646,,,,NA,NA
8,pairwise,Sp10D06-Sp10D09,ENHO,10.013976842637947,1.6267528089178524e-20,1.7688718497696756e-17,5362,0.7906220841398621,ENSG00000168913,,,,NA,NA
9,pairwise,Sp10D06-Sp10D09,FGFR3,9.835532212451072,6.221239441390914e-20,6.201020413206393e-17,2695,0.9665124643485061,ENSG00000068078,,,,NA,NA
10,pairwise,Sp10D06-Sp10D09,CPE,9.783574421629025,9.173692177125552e-20,8.440502471584517e-17,3054,0.8166768240338893,ENSG00000109472,,,,NA,NA
1,pairwise,Sp10D06-Sp10D10,METRN,17.174353751385706,2.495816645371441e-46,2.985246289528781e-42,8612,1.3155057951934017,ENSG00000103260,,,,NA,NA
2,pairwise,Sp10D06-Sp10D10,MLC1,15.733551701774578,6.138811307236525e-41,1.8356580511464018e-37,11498,1.6560251141778721,ENSG00000100427,,,,NA,NA
3,pairwise,Sp10D06-Sp10D10,FAM107A,15.34658165214202,1.7023966875538203e-39,3.628227436185601e-36,2289,1.0864299066140983,ENSG00000168309,,,,NA,NA
4,pairwise,Sp10D06-Sp10D10,CST3,15.33879027418975,1.820028811730926e-39,3.628227436185601e-36,10881,1.3330240646037623,ENSG00000101439,,,,NA,NA
5,pairwise,Sp10D06-Sp10D10,GFAP,15.256697870370974,3.6789167195402826e-39,6.286217554631617e-36,9523,2.3720924142238626,ENSG00000131095,,,,NA,NA
6,pairwise,Sp10D06-Sp10D10,TSC22D4,15.235267016918593,4.420593473318651e-39,6.609339816795548e-36,4615,1.3342229234551883,ENSG00000166925,,,,NA,NA
7,pairwise,Sp10D06-Sp10D10,PHGDH,15.039970964505889,2.353574237884997e-38,3.127900162149161e-35,672,1.5421669389978447,ENSG00000092621,,,,NA,NA
8,pairwise,Sp10D06-Sp10D10,EZR,14.921910039446539,6.45953888354673e-38,7.726254458610243e-35,4230,1.6116408034594354,ENSG00000092820,,,,NA,NA
9,pairwise,Sp10D06-Sp10D10,SPARC,14.645674419819256,6.827965917916086e-37,7.397948539881991e-34,3528,1.9077295798744647,ENSG00000113140,,,,NA,NA
10,pairwise,Sp10D06-Sp10D10,TTYH1,14.635887147177524,7.422070268253816e-37,7.397948539881991e-34,10714,1.08342468795853,ENSG00000167614,,,,NA,NA
1,pairwise,Sp10D07-Sp10D08,CNP,10.80586167825733,3.705918550104664e-23,4.432649177780189e-19,9469,1.3680687800148448,ENSG00000173786,,,,NA,NA
2,pairwise,Sp10D07-Sp10D08,CRYAB,10.644335592648321,1.3033047759947014e-22,4.733247786633624e-19,6832,1.3255165497947576,ENSG00000109846,,,,NA,NA
3,pairwise,Sp10D07-Sp10D08,FEZ1,10.640433406684377,1.3433732375953135e-22,4.733247786633624e-19,6917,0.8486440455606941,ENSG00000149557,,,,NA,NA
4,pairwise,Sp10D07-Sp10D08,SOX2-OT,10.619279317931777,1.582893666627748e-22,4.733247786633624e-19,2590,1.2921385724241325,ENSG00000242808,,,,NA,NA
5,pairwise,Sp10D07-Sp10D08,DBNDD2,10.577174366073821,2.193285476831521e-22,5.246777517676364e-19,10993,1.325718221740125,ENSG00000244274,,,,NA,NA
6,pairwise,Sp10D07-Sp10D08,PTMA,10.293203746849986,1.9493653406012497e-21,3.886059806488591e-18,1935,0.790974269116802,ENSG00000187514,,,,NA,NA
7,pairwise,Sp10D07-Sp10D08,H3F3B,10.079308404621209,9.92640576329594e-21,1.6961391333540393e-17,9723,0.7343286053790337,ENSG00000132475,,,,NA,NA
8,pairwise,Sp10D07-Sp10D08,SIRT2,10.030235944794589,1.4387756962213073e-20,2.151149512812882e-17,10482,0.8106238361284497,ENSG00000068903,,,,NA,NA
9,pairwise,Sp10D07-Sp10D08,MARCKSL1,9.81807870803732,7.08898100774707e-20,9.421255759295856e-17,273,1.0713470997904775,ENSG00000175130,,,,NA,NA
10,pairwise,Sp10D07-Sp10D08,CLDND1,9.788525862257776,8.840757515045802e-20,1.0574430063746283e-16,2337,1.2270212613956222,ENSG00000080822,,,,NA,NA
1,pairwise,Sp10D07-Sp10D09,CNP,16.92671272685473,2.1120373308759578e-45,8.420692838202443e-42,9469,2.1429949706356437,ENSG00000173786,,,,NA,NA
2,pairwise,Sp10D07-Sp10D09,SCD,16.38791273431662,2.1977924434321035e-43,5.2575590831782776e-40,6102,1.6279559375000971,ENSG00000099194,,,,NA,NA
3,pairwise,Sp10D07-Sp10D09,CLDND1,16.28902198242712,5.1524022026653795e-43,1.0271313791013433e-39,2337,2.0418780704093313,ENSG00000080822,,,,NA,NA
4,pairwise,Sp10D07-Sp10D09,SOX2-OT,15.320845442617072,2.1227773581555365e-39,3.627219997271196e-36,2590,1.8642183490856343,ENSG00000242808,,,,NA,NA
5,pairwise,Sp10D07-Sp10D09,SIRT2,15.077000489534756,1.7144001447072025e-38,2.281056361473319e-35,10482,1.2184933675942027,ENSG00000068903,,,,NA,NA
6,pairwise,Sp10D07-Sp10D09,DBNDD2,15.076866282078072,1.7163704751492243e-38,2.281056361473319e-35,10993,1.889699050532859,ENSG00000244274,,,,NA,NA
7,pairwise,Sp10D07-Sp10D09,QDPR,15.061110634696877,1.964128951268213e-38,2.3492946386119095e-35,2756,1.5645069774314981,ENSG00000151552,,,,NA,NA
8,pairwise,Sp10D07-Sp10D09,PLP1,14.291981730477982,1.3844070577751338e-35,1.5053538925498523e-32,11787,2.374293782613387,ENSG00000123560,,,,NA,NA
9,pairwise,Sp10D07-Sp10D09,AMER2,14.108700454800417,6.552168447607508e-35,6.530873900152784e-32,7614,1.5481363921496225,ENSG00000165566,,,,NA,NA
10,pairwise,Sp10D07-Sp10D09,SLAIN1,14.061777265830226,9.74926335294215e-35,8.970072228041621e-32,7738,1.8132699814667,ENSG00000139737,,,,NA,NA
1,pairwise,Sp10D07-Sp10D10,SCD,26.057763286872493,1.4997833465977062e-78,8.969454304327583e-75,6102,2.6115837971419653,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D07-Sp10D10,SELENOP,24.121854313556575,8.410413534474249e-72,3.3532318761948828e-68,3192,3.181066248206405,ENSG00000250722,,,,NA,NA
3,pairwise,Sp10D07-Sp10D10,CNP,23.624298471791544,4.889696721879346e-70,1.4621415622599715e-66,9469,3.017555570325708,ENSG00000173786,,,,NA,NA
4,pairwise,Sp10D07-Sp10D10,CRYAB,23.590198964083214,6.46601703176899e-70,1.5468005943397775e-66,6832,2.9637804395043483,ENSG00000109846,,,,NA,NA
5,pairwise,Sp10D07-Sp10D10,CLDND1,23.242405195285073,1.125808078832189e-68,2.244298405151969e-65,2337,2.939433850538915,ENSG00000080822,,,,NA,NA
6,pairwise,Sp10D07-Sp10D10,RNASE1,23.07350084894976,4.529654681109287e-68,7.739885662964027e-65,7812,3.402259624714393,ENSG00000129538,,,,NA,NA
7,pairwise,Sp10D07-Sp10D10,PLP1,23.018080108948354,7.156930046567983e-68,1.0026947764693262e-64,11787,3.857970723379827,ENSG00000123560,,,,NA,NA
8,pairwise,Sp10D07-Sp10D10,PLEKHB1,23.011689415357385,7.544731199919685e-68,1.0026947764693262e-64,6709,2.2883898729831467,ENSG00000021300,,,,NA,NA
9,pairwise,Sp10D07-Sp10D10,QKI,22.26491651603527,3.697393573239752e-65,4.422452452952067e-62,4245,2.0246437881463626,ENSG00000112531,,,,NA,NA
10,pairwise,Sp10D07-Sp10D10,PPP1R14A,22.14468927268067,1.00748301694117e-64,1.0955003968757575e-61,10470,3.6724311528013844,ENSG00000167641,,,,NA,NA
1,pairwise,Sp10D08-Sp10D09,RAPGEF4,7.514075175310945,6.863957192934756e-13,4.945770601487506e-11,1740,0.7722747461727666,ENSG00000091428,,,,NA,NA
2,pairwise,Sp10D08-Sp10D09,MOBP,7.234289658857403,4.0427332639449944e-12,2.545006977370846e-10,2123,1.388292591919197,ENSG00000168314,,,,NA,NA
3,pairwise,Sp10D08-Sp10D09,SCD,7.19158109484021,5.278727528426205e-12,3.188831311490194e-10,6102,0.714403190519965,ENSG00000099194,,,,NA,NA
4,pairwise,Sp10D08-Sp10D09,MBP,7.165543147587238,6.207790100734105e-12,3.694098377854758e-10,10004,1.3637361648392385,ENSG00000197971,,,,NA,NA
5,pairwise,Sp10D08-Sp10D09,TLE4,7.094471393200082,9.643771892244165e-12,5.527842100121723e-10,5444,1.1676939669771285,ENSG00000106829,,,,NA,NA
6,pairwise,Sp10D08-Sp10D09,BCAS1,6.968458999017082,2.0906333836199345e-11,1.1064630929857537e-9,11038,1.2361165114812147,ENSG00000064787,,,,NA,NA
7,pairwise,Sp10D08-Sp10D09,SOX10,6.9096300169753535,2.9905514379914793e-11,1.4966521234232672e-9,11400,1.3071192515201329,ENSG00000100146,,,,NA,NA
8,pairwise,Sp10D08-Sp10D09,SHTN1,6.906154442415243,3.0542765808908366e-11,1.515859011785697e-9,6176,0.8791956504209706,ENSG00000187164,,,,NA,NA
9,pairwise,Sp10D08-Sp10D09,TPPP,6.723236194554987,9.169773994164551e-11,4.107852687048772e-9,3106,0.5368095950861065,ENSG00000171368,,,,NA,NA
10,pairwise,Sp10D08-Sp10D09,CIDEA,6.663335865732101,1.3085072421234522e-10,5.629875943539069e-9,9870,2.028547524689794,ENSG00000176194,,,,NA,NA
1,pairwise,Sp10D08-Sp10D10,SCD,16.9425508028113,1.8424034450199425e-45,4.407397521176706e-42,6102,1.6980310501618332,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D08-Sp10D10,GFAP,16.197896389962157,1.1294984215112862e-42,2.2516551032827488e-39,9523,2.5184287897338447,ENSG00000131095,,,,NA,NA
3,pairwise,Sp10D08-Sp10D10,SELENOP,15.021632279160057,2.753378129608045e-38,4.116644476030228e-35,3192,1.9809757083786312,ENSG00000250722,,,,NA,NA
4,pairwise,Sp10D08-Sp10D10,PLEKHB1,14.89820250134448,7.9103592717231e-38,9.461580724907999e-35,6709,1.4815468397107852,ENSG00000021300,,,,NA,NA
5,pairwise,Sp10D08-Sp10D10,LINC00844,14.679297705113894,5.1260894502057046e-37,4.827505885317869e-34,5930,2.0184114241840145,ENSG00000237949,,,,NA,NA
6,pairwise,Sp10D08-Sp10D10,MOBP,14.488849770445558,2.5967334577423155e-36,2.070635259203722e-33,2123,2.8052195014574552,ENSG00000168314,,,,NA,NA
7,pairwise,Sp10D08-Sp10D10,RNASE1,14.455144457166659,3.459263779682056e-36,2.5860158792985668e-33,7812,2.1314561096726976,ENSG00000129538,,,,NA,NA
8,pairwise,Sp10D08-Sp10D10,PLP1,14.44161514955954,3.8812118574470653e-36,2.7307750015837855e-33,11787,2.4205028473968913,ENSG00000123560,,,,NA,NA
9,pairwise,Sp10D08-Sp10D10,RPS6,13.89345151795794,4.047418136030039e-34,2.420558416252765e-31,5323,1.1057517245546151,ENSG00000137154,,,,NA,NA
10,pairwise,Sp10D08-Sp10D10,MBP,13.886970874044165,4.275138171260944e-34,2.4349965555453405e-31,10004,2.6664693401584127,ENSG00000197971,,,,NA,NA
1,pairwise,Sp10D09-Sp10D10,HBA1,33.27772224983256,5.870341785478057e-102,7.021515809610304e-98,8588,7.424635838613522,ENSG00000206172,,,,NA,NA
2,pairwise,Sp10D09-Sp10D10,HBA2,31.235823269346,1.2641006275290234e-95,7.559953802937324e-92,8587,7.518701403267434,ENSG00000188536,,,,NA,NA
3,pairwise,Sp10D09-Sp10D10,HBB,25.483279521185054,1.441679531338412e-76,5.747976291446248e-73,6301,7.474035156695693,ENSG00000244734,,,,NA,NA
4,pairwise,Sp10D09-Sp10D10,B2M,21.48537996350803,2.5175020737997156e-62,7.5279605761795995e-59,8324,2.1115686033681973,ENSG00000166710,,,,NA,NA
5,pairwise,Sp10D09-Sp10D10,IFITM3,20.115618040680122,2.7119551666884863e-57,6.487539149752197e-54,6255,2.583327294232763,ENSG00000142089,,,,NA,NA
6,pairwise,Sp10D09-Sp10D10,A2M,18.870256155029796,1.139719918674777e-52,1.5146877719187784e-49,7015,2.296249934245793,ENSG00000175899,,,,NA,NA
7,pairwise,Sp10D09-Sp10D10,IGFBP7,18.49008454734122,2.985307463505937e-51,3.570726257099451e-48,2840,2.4594826062573043,ENSG00000163453,,,,NA,NA
8,pairwise,Sp10D09-Sp10D10,HLA-E,18.4383853341763,4.656250990425911e-51,5.0630380087713015e-48,3767,2.95216817686401,ENSG00000204592,,,,NA,NA
9,pairwise,Sp10D09-Sp10D10,AHNAK,18.1947947361087,3.7856801050454563e-50,3.7733766447040585e-47,6524,2.439719494907502,ENSG00000124942,,,,NA,NA
10,pairwise,Sp10D09-Sp10D10,CLDN5,18.138487022879264,6.146613026286085e-50,5.655356800569835e-47,11246,3.0129954434782737,ENSG00000184113,,,,NA,NA
1,pairwise,Sp10D02-Sp10D01,NDRG2,9.231369812924761,5.334459544219606e-18,6.38054706084107e-14,7814,-0.7052552827222147,ENSG00000165795,,,,NA,NA
2,pairwise,Sp10D02-Sp10D01,METRN,9.07151980795971,1.6898251106545418e-17,1.0105999074269487e-13,8612,-0.6887230009765615,ENSG00000103260,,,,NA,NA
3,pairwise,Sp10D02-Sp10D01,TSC22D4,8.395197827918706,1.9598886585588882e-15,7.814076081674288e-12,4615,-0.7287212513133356,ENSG00000166925,,,,NA,NA
4,pairwise,Sp10D02-Sp10D01,MGLL,8.2194225280991,6.5091941409086364e-15,1.557129422388164e-11,2432,-0.8105272168460864,ENSG00000074416,,,,NA,NA
5,pairwise,Sp10D02-Sp10D01,CST3,8.165092860414168,9.404066018684915e-15,1.670985943927721e-11,10881,-0.7033316820471427,ENSG00000101439,,,,NA,NA
6,pairwise,Sp10D02-Sp10D01,LGALS1,8.159304066928355,9.77920040756964e-15,1.670985943927721e-11,11391,-0.8252323173495046,ENSG00000100097,,,,NA,NA
7,pairwise,Sp10D02-Sp10D01,VEGFB,7.8163898988952285,9.624644986365284e-14,1.2791153186879463e-10,6568,-0.6446048767214974,ENSG00000173511,,,,NA,NA
8,pairwise,Sp10D02-Sp10D01,RPS27,7.726945057706524,1.7299803891242728e-13,2.0296578706211566e-10,769,-0.5819179752201897,ENSG00000177954,,,,NA,NA
9,pairwise,Sp10D02-Sp10D01,EEF2,7.715303982238143,1.866586119624841e-13,2.0296578706211566e-10,10101,-0.4547982173719678,ENSG00000167658,,,,NA,NA
10,pairwise,Sp10D02-Sp10D01,PHGDH,7.648737024972268,2.8786104001800225e-13,2.8230709184696123e-10,672,-0.7773673438914086,ENSG00000092621,,,,NA,NA
1,pairwise,Sp10D03-Sp10D01,HS3ST2,9.309136760664662,3.0324692347543396e-18,1.2090454838965551e-14,8777,-2.8397466183621924,ENSG00000122254,,,,NA,NA
2,pairwise,Sp10D03-Sp10D01,LGALS1,8.635606496694026,3.705315549393643e-16,7.386546547716227e-13,11391,-0.8811782748581614,ENSG00000100097,,,,NA,NA
3,pairwise,Sp10D03-Sp10D01,SLC24A2,8.496464794924895,9.748958470581583e-16,1.6658184609518046e-12,5324,-1.3761833403588541,ENSG00000155886,,,,NA,NA
4,pairwise,Sp10D03-Sp10D01,CDKN1C,8.259064877177666,4.972035832355766e-15,5.947052059080731e-12,6289,-1.6593527268026294,ENSG00000129757,,,,NA,NA
5,pairwise,Sp10D03-Sp10D01,PCP4,8.087777262381415,1.5834392613729277e-14,1.5782930837734656e-11,11182,-2.0178957728186107,ENSG00000183036,,,,NA,NA
6,pairwise,Sp10D03-Sp10D01,IPCEF1,7.9221786568527754,4.784429729805351e-14,4.402043384477062e-11,4215,-1.4883917112596263,ENSG00000074706,,,,NA,NA
7,pairwise,Sp10D03-Sp10D01,EFHD2,7.3531714580105305,1.913372499169359e-12,1.5257232308376468e-9,124,-1.2145597549305105,ENSG00000142634,,,,NA,NA
8,pairwise,Sp10D03-Sp10D01,CHGA,7.275078027480469,3.1304354612589265e-12,2.2226943563163355e-9,8126,-1.1286604137521383,ENSG00000100604,,,,NA,NA
9,pairwise,Sp10D03-Sp10D01,FEZF2,7.273627714562681,3.1590840278720593e-12,2.2226943563163355e-9,2293,-2.2372334445846587,ENSG00000153266,,,,NA,NA
10,pairwise,Sp10D03-Sp10D01,DCLK1,7.189752055581689,5.339254415182461e-12,3.5479345588887455e-9,7648,-0.6483954568928247,ENSG00000133083,,,,NA,NA
1,pairwise,Sp10D04-Sp10D01,SCD,15.166857400771969,7.943290522524757e-39,9.500969793991861e-35,6102,-1.5066577397071805,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D04-Sp10D01,SEPTIN4,13.88021262997264,4.526246023277556e-34,2.7069214342211422e-30,9612,-1.8344101099707437,ENSG00000108387,,,,NA,NA
3,pairwise,Sp10D04-Sp10D01,MOBP,13.667859575526956,2.7123361474587764e-33,6.640741536390554e-30,2123,-2.6229234784459656,ENSG00000168314,,,,NA,NA
4,pairwise,Sp10D04-Sp10D01,MBP,13.66510354250107,2.775997632468253e-33,6.640741536390554e-30,10004,-2.6007234222651263,ENSG00000197971,,,,NA,NA
5,pairwise,Sp10D04-Sp10D01,BCAS1,13.61890068686838,4.095088313772948e-33,8.163558553506371e-30,11038,-2.4158207732348598,ENSG00000064787,,,,NA,NA
6,pairwise,Sp10D04-Sp10D01,LINC00844,13.512176494463462,1.0041434821046563e-32,1.7157943127791134e-29,5930,-1.841543148247701,ENSG00000237949,,,,NA,NA
7,pairwise,Sp10D04-Sp10D01,PLP1,13.394105837048102,2.703538666521473e-32,4.042128248782917e-29,11787,-2.225131742559637,ENSG00000123560,,,,NA,NA
8,pairwise,Sp10D04-Sp10D01,RAPGEF4,12.615894063903461,1.7502292534870747e-29,2.09344921009589e-26,1740,-1.2966248219017027,ENSG00000091428,,,,NA,NA
9,pairwise,Sp10D04-Sp10D01,EFHD2,12.501958712989017,4.4749076295387357e-29,4.7437059030175505e-26,124,-2.046795372637379,ENSG00000142634,,,,NA,NA
10,pairwise,Sp10D04-Sp10D01,KRT17,12.49447308183654,4.7591732159694514e-29,4.7437059030175505e-26,9461,-4.2133624312182265,ENSG00000128422,,,,NA,NA
1,pairwise,Sp10D05-Sp10D01,CCN2,16.87365904506372,3.3372962647805834e-45,1.9958700311520278e-41,4149,-4.170409607345068,ENSG00000118523,,,,NA,NA
2,pairwise,Sp10D05-Sp10D01,EFHD2,15.76458940239946,4.701227872459332e-41,1.8743795527495358e-37,124,-2.580946664528299,ENSG00000142634,,,,NA,NA
3,pairwise,Sp10D05-Sp10D01,TLE4,15.48209123595044,5.322816095675367e-40,1.5916550830093266e-36,5444,-2.5482299568839726,ENSG00000106829,,,,NA,NA
4,pairwise,Sp10D05-Sp10D01,KRT17,14.88658566194668,8.735893820622394e-38,2.0898005197692888e-34,9461,-5.020026082439535,ENSG00000128422,,,,NA,NA
5,pairwise,Sp10D05-Sp10D01,SEMA3E,14.35571221741941,8.056626180861019e-36,1.6060884291546442e-32,4531,-4.558007215626854,ENSG00000170381,,,,NA,NA
6,pairwise,Sp10D05-Sp10D01,CPLX3,13.488517070374584,1.2247777866799445e-32,2.092795300925545e-29,8463,-3.0741725311130175,ENSG00000213578,,,,NA,NA
7,pairwise,Sp10D05-Sp10D01,HS3ST4,13.051682800064418,4.723415809852669e-31,7.062097062705972e-28,8793,-3.653681716981456,ENSG00000182601,,,,NA,NA
8,pairwise,Sp10D05-Sp10D01,MOBP,12.240765127002092,3.8123925471928755e-28,4.560002725697398e-25,2123,-2.349057661028726,ENSG00000168314,,,,NA,NA
9,pairwise,Sp10D05-Sp10D01,NCALD,11.630768379520987,5.358868331554835e-26,4.5783874366948134e-23,5142,-1.3374052824537124,ENSG00000104490,,,,NA,NA
10,pairwise,Sp10D05-Sp10D01,PLP1,11.619050112209997,5.887936785670387e-26,4.6950407928935664e-23,11787,-1.93024585124284,ENSG00000123560,,,,NA,NA
1,pairwise,Sp10D06-Sp10D01,METRN,19.708534754005022,8.715523106193622e-56,1.0424637187318191e-51,8612,-1.4963006737546989,ENSG00000103260,,,,NA,NA
2,pairwise,Sp10D06-Sp10D01,CSRP1,17.319408271504077,7.144365381498351e-47,4.272687716405089e-43,984,-1.6463437407497414,ENSG00000159176,,,,NA,NA
3,pairwise,Sp10D06-Sp10D01,PHGDH,17.07088110937991,6.0918620825616944e-46,2.4288254123173474e-42,672,-1.7349721218756127,ENSG00000092621,,,,NA,NA
4,pairwise,Sp10D06-Sp10D01,CST3,16.67422559938496,1.8630223930668875e-44,4.722456740593057e-41,10881,-1.4362985624457547,ENSG00000101439,,,,NA,NA
5,pairwise,Sp10D06-Sp10D01,GFAP,16.667508023039165,1.9741061535795742e-44,4.722456740593057e-41,9523,-2.5685847751776993,ENSG00000131095,,,,NA,NA
6,pairwise,Sp10D06-Sp10D01,LINC00844,16.465411668107436,1.1270475245824923e-43,2.2467692402551984e-40,5930,-2.244032710267305,ENSG00000237949,,,,NA,NA
7,pairwise,Sp10D06-Sp10D01,EZR,16.325656765896785,3.757885051319747e-43,6.421151871262213e-40,4230,-1.7476991334587249,ENSG00000092820,,,,NA,NA
8,pairwise,Sp10D06-Sp10D01,TSC22D4,16.25950787036068,6.643916905395344e-43,9.933486263179214e-40,4615,-1.4113602995303962,ENSG00000166925,,,,NA,NA
9,pairwise,Sp10D06-Sp10D01,AHCYL1,16.17712127394041,1.350784598937907e-42,1.7951927319884785e-39,622,-1.3350860598640688,ENSG00000168710,,,,NA,NA
10,pairwise,Sp10D06-Sp10D01,MLC1,16.10245734341285,2.569152904055521e-42,3.0729637885408083e-39,11498,-1.6799040492411494,ENSG00000100427,,,,NA,NA
1,pairwise,Sp10D07-Sp10D01,SCD,29.244140897703065,3.1396409701295575e-89,3.755324564371964e-85,6102,-2.905078491894373,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D07-Sp10D01,CRYAB,28.372983807206474,2.3019388595419293e-86,1.376674534949051e-82,6832,-3.5332275346040385,ENSG00000109846,,,,NA,NA
3,pairwise,Sp10D07-Sp10D01,PLP1,28.061708994817952,2.4881713054313562e-85,9.920338994754817e-82,11787,-4.661826641844871,ENSG00000123560,,,,NA,NA
4,pairwise,Sp10D07-Sp10D01,SOX2-OT,26.906957096425913,1.891002363515979e-81,5.654569817503657e-78,2590,-3.273999683965796,ENSG00000242808,,,,NA,NA
5,pairwise,Sp10D07-Sp10D01,CNP,26.728305671951443,7.646748965893756e-81,1.7114396432791072e-77,9469,-3.38391898964114,ENSG00000173786,,,,NA,NA
6,pairwise,Sp10D07-Sp10D01,SELENOP,26.702003416047386,9.396261692905197e-81,1.7114396432791072e-77,3192,-3.490262114117015,ENSG00000250722,,,,NA,NA
7,pairwise,Sp10D07-Sp10D01,SEPTIN4,26.69385227064218,1.0015949755834588e-80,1.7114396432791072e-77,9612,-3.5278618407899742,ENSG00000108387,,,,NA,NA
8,pairwise,Sp10D07-Sp10D01,LINC00844,26.555774366256642,2.958588240078495e-80,4.42345924244736e-77,5930,-3.6192248044295345,ENSG00000237949,,,,NA,NA
9,pairwise,Sp10D07-Sp10D01,PPP1R14A,26.38895289251155,1.0983585491956546e-79,1.459718511881025e-76,10470,-4.337688912264674,ENSG00000167641,,,,NA,NA
10,pairwise,Sp10D07-Sp10D01,RNASE1,25.93446391983052,3.982482897550788e-78,4.763447793760497e-75,7812,-3.790385707880291,ENSG00000129538,,,,NA,NA
1,pairwise,Sp10D08-Sp10D01,SCD,20.047809258226653,4.830390574798864e-57,5.777630166516922e-53,6102,-1.9915257449142407,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D08-Sp10D01,MOBP,19.509757469635474,4.761997341377374e-55,2.8479125100107386e-51,2123,-3.7440098534170456,ENSG00000168314,,,,NA,NA
3,pairwise,Sp10D08-Sp10D01,PLP1,19.408919364427728,1.127964451913372e-54,4.4971942697786145e-51,11787,-3.2243587658619353,ENSG00000123560,,,,NA,NA
4,pairwise,Sp10D08-Sp10D01,LINC00844,19.27255406993015,3.623563543224477e-54,1.0835360885126992e-50,5930,-2.6266116277607496,ENSG00000237949,,,,NA,NA
5,pairwise,Sp10D08-Sp10D01,SEPTIN4,19.18297631035775,7.803888539024336e-54,1.8668462163054016e-50,9612,-2.535223819775079,ENSG00000108387,,,,NA,NA
6,pairwise,Sp10D08-Sp10D01,MBP,19.0077669586214,3.503432510159924e-53,6.984092709003808e-50,10004,-3.617531662346712,ENSG00000197971,,,,NA,NA
7,pairwise,Sp10D08-Sp10D01,BCAS1,18.068777812253888,1.120158925076713e-49,1.914031557548938e-46,11038,-3.205172707360821,ENSG00000064787,,,,NA,NA
8,pairwise,Sp10D08-Sp10D01,PPP1R14A,18.05036258658856,1.3126349487770451e-49,1.9625533277902796e-46,10470,-2.96703162012998,ENSG00000167641,,,,NA,NA
9,pairwise,Sp10D08-Sp10D01,CRYAB,17.728648214558156,2.0978112839657215e-48,2.787991196390444e-45,6832,-2.207710984809281,ENSG00000109846,,,,NA,NA
10,pairwise,Sp10D08-Sp10D01,ERMN,17.6428709071792,4.393747229735667e-48,5.255361061486831e-45,1690,-3.439845352770294,ENSG00000136541,,,,NA,NA
1,pairwise,Sp10D09-Sp10D01,HBA1,31.894037118476525,1.0858115271084026e-97,1.2987391675743604e-93,8588,-7.0531518253594445,ENSG00000206172,,,,NA,NA
2,pairwise,Sp10D09-Sp10D01,HBA2,30.47790249965664,3.2352238718723867e-93,1.934825636573281e-89,8587,-7.271552240555262,ENSG00000188536,,,,NA,NA
3,pairwise,Sp10D09-Sp10D01,HBB,24.75939729236226,4.8022331418370605e-74,1.914650353650436e-70,6301,-7.1976721269032025,ENSG00000244734,,,,NA,NA
4,pairwise,Sp10D09-Sp10D01,B2M,24.327694272247978,1.5788191107820167e-72,4.721063846015926e-69,8324,-2.3698195573260055,ENSG00000166710,,,,NA,NA
5,pairwise,Sp10D09-Sp10D01,IFITM3,20.477192360271022,1.2555413846411493e-58,3.0035061003385572e-55,6255,-2.6065654502439815,ENSG00000142089,,,,NA,NA
6,pairwise,Sp10D09-Sp10D01,AHNAK,19.925008061052065,1.375105436494824e-56,2.7412726876524316e-53,6524,-2.6481550786485464,ENSG00000124942,,,,NA,NA
7,pairwise,Sp10D09-Sp10D01,NEAT1,19.495138625439232,5.395939577482693e-55,9.220119040895785e-52,6602,-3.2273525778465726,ENSG00000245532,,,,NA,NA
8,pairwise,Sp10D09-Sp10D01,HLA-B,19.378288210816287,1.4659073017549426e-54,2.1917146545363587e-51,3786,-2.395495722498689,ENSG00000234745,,,,NA,NA
9,pairwise,Sp10D09-Sp10D01,TXNIP,19.03357171485177,2.8080158332096836e-53,3.7318530423356693e-50,691,-3.6659278299865496,ENSG00000265972,,,,NA,NA
10,pairwise,Sp10D09-Sp10D01,GFAP,18.716244858773216,4.275742235230977e-52,5.114215287559771e-49,9523,-2.884310091604018,ENSG00000131095,,,,NA,NA
1,pairwise,Sp10D10-Sp10D01,SLC6A1,23.766533275329657,1.5264380208492622e-70,1.8257725167378025e-66,2029,-1.966182090728216,ENSG00000157103,,,,NA,NA
2,pairwise,Sp10D10-Sp10D01,GAD1,18.16181779990114,5.028227365631714e-50,3.0071313760160464e-46,1728,-2.8755690948322483,ENSG00000128683,,,,NA,NA
3,pairwise,Sp10D10-Sp10D01,SPOCK3,17.70452089448623,2.5826802687836637e-48,1.0297146231640467e-44,3055,-1.9806190784254927,ENSG00000196104,,,,NA,NA
