Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000126456,IRF3,40,0.91911,23,0.01803,22,-0.0603,15,-0.6682,22,-0.0384
ENSG00000126457,PRMT1,76,0.06508,13,-2.5087,85,0.25010,98,0.53705,72,-0.0438
ENSG00000169169,CPT1C,25,-1.7590,105,0.43919,72,-0.1564,111,0.61370,75,-0.1717
ENSG00000196961,AP2A1,55,-1.1487,119,0.03568,100,-0.2462,157,0.53701,116,-0.0183
ENSG00000010361,FUZ,25,1.10348,2,-2.3073,19,0.60906,14,0.11279,11,-0.3944
ENSG00000104973,MED25,36,0.10189,19,-0.8914,35,0.04309,39,0.26727,34,0.01196
ENSG00000104960,PTOV1,167,-0.4386,235,0.09935,186,-0.2694,226,0.03522,232,0.15793
ENSG00000039650,PNKP,16,-0.1611,2,-2.8333,23,0.36276,22,0.35798,19,0.13456
ENSG00000204673,AKT1S1,29,-0.6289,74,0.86866,50,0.22743,36,-0.3179,42,-0.0969
ENSG00000104946,TBC1D17,58,0.43911,15,-1.6308,32,-0.4832,43,-0.0233,48,0.34088
ENSG00000213024,NUP62,27,0.24766,14,-0.6998,6,-1.9830,26,0.18163,26,0.38172
ENSG00000105053,VRK3,34,0.50507,18,-0.4826,13,-0.9545,23,-0.1173,27,0.26107
ENSG00000131398,KCNC3,2,-2.5120,8,-0.6860,14,0.04272,21,0.77928,14,0.05432
ENSG00000131408,NR1H2,46,-0.0629,60,0.35649,47,-0.0370,35,-0.5458,51,0.19206
ENSG00000142530,FAM71E1,14,-0.2172,0,-4.3991,27,0.80973,27,0.86468,14,-0.3851
ENSG00000161671,EMC10,132,0.59286,42,-1.1849,79,-0.2243,94,0.04208,94,0.09523
ENSG00000161677,JOSD2,72,0.89520,18,-1.2405,46,0.14621,34,-0.3600,42,0.05767
ENSG00000204653,ASPDH,14,-1.7799,29,-0.6914,45,0.00050,44,-0.0594,54,0.60909
ENSG00000131409,LRRC4B,65,-0.9295,46,-1.4272,113,-0.0697,147,0.38428,131,0.33660
ENSG00000105472,CLEC11A,45,0.45257,70,1.17302,42,0.33427,23,-0.6378,29,-0.5018
ENSG00000169035,KLK7,2,-4.4074,10,-2.2318,24,-0.9795,39,-0.2539,64,1.47298
ENSG00000142549,IGLON5,15,-0.1028,0,-4.3698,5,-1.7500,15,-0.0841,21,1.01350
ENSG00000105379,ETFB,263,0.91638,104,-0.5672,194,0.41563,107,-0.5743,146,-0.0870
ENSG00000160318,CLDND2,35,1.16274,14,-0.3412,34,1.09193,10,-0.8227,14,-0.5141
ENSG00000105568,PPP2R1A,167,-1.6450,263,-0.9630,410,-0.2826,625,0.43694,552,0.40053
ENSG00000130844,ZNF331,31,0.05356,51,0.84827,15,-1.0180,28,-0.1065,29,-0.0592
ENSG00000179820,MYADM,25,-0.3564,12,-1.4008,9,-1.8412,33,0.11835,38,0.75586
ENSG00000126583,PRKCG,31,-3.2704,284,0.02155,132,-1.1529,522,1.20447,265,-0.1713
ENSG00000105605,CACNG7,8,-1.2737,20,0.20940,22,0.30300,17,-0.1375,19,0.19530
ENSG00000142408,CACNG8,18,-2.0027,21,-1.7430,57,-0.2777,72,0.10531,85,0.80798
ENSG00000170906,NDUFA3,568,-0.2247,752,0.21992,823,0.36592,663,0.02055,623,-0.1548
ENSG00000105619,TFPT,65,-0.8620,145,0.40432,115,0.03435,65,-0.9316,131,0.52794
ENSG00000105618,PRPF31,40,-0.4504,59,0.13659,29,-0.9375,64,0.30161,56,0.13262
ENSG00000088038,CNOT3,17,-0.4333,1,-3.7544,18,-0.3852,22,-0.0670,29,0.80836
ENSG00000125505,MBOAT7,69,-1.9265,226,-0.1275,155,-0.7100,390,0.86718,245,-0.0057
ENSG00000170892,TSEN34,41,0.48530,52,0.89922,30,-0.0261,28,-0.1336,25,-0.4818
ENSG00000170889,RPS9,1291,1.41127,554,-0.0133,612,0.14767,382,-0.6451,487,-0.4038
ENSG00000167614,TTYH1,551,0.11333,619,0.30152,659,0.40280,367,-0.5683,513,0.00062
ENSG00000167615,LENG8,28,-0.1287,24,-0.3690,22,-0.4625,24,-0.3714,35,0.50530
ENSG00000125503,PPP1R12C,85,-0.0328,36,-1.3460,103,0.26440,85,-0.0424,94,0.25249
ENSG00000105048,TNNT1,13,-2.5498,7,-3.4479,128,0.91312,55,-0.5057,92,0.82662
ENSG00000129990,SYT5,30,-2.3259,203,0.56604,85,-0.7998,173,0.33822,152,0.18991
ENSG00000105063,PPP6R1,54,-0.8450,92,-0.0148,111,0.28063,83,-0.2076,101,0.24722
ENSG00000133265,HSPBP1,49,-0.8111,96,0.24403,70,-0.2650,78,-0.1066,90,0.27573
ENSG00000160469,BRSK1,68,-0.8821,107,-0.1878,120,0.00099,93,-0.4488,141,0.54735
ENSG00000108107,RPL28,2335,1.00975,1218,-0.0610,1441,0.20688,816,-0.7428,1217,-0.1231
ENSG00000108106,UBE2S,49,-0.8764,31,-1.5680,113,0.41905,103,0.29560,93,0.22325
ENSG00000187902,SHISA7,12,-1.7673,6,-2.8432,40,0.01484,57,0.67990,44,0.34250
ENSG00000063241,ISOC2,59,0.26228,10,-2.4301,72,0.57059,61,0.36153,48,-0.1285
ENSG00000090971,NAT14,45,-1.1773,30,-1.7554,59,-0.7591,110,0.24854,117,0.72123
ENSG00000218891,ZNF579,13,-0.3846,0,-4.4292,22,0.38778,25,0.65969,17,0.01886
ENSG00000171443,ZNF524,31,1.29969,2,-2.9146,12,-0.2053,9,-0.7044,15,0.25934
ENSG00000213015,ZNF580,53,-0.3628,57,-0.2380,65,-0.0487,64,-0.0674,72,0.24160
ENSG00000173581,CCDC106,49,-0.9245,105,0.24682,90,-0.0052,83,-0.1399,97,0.23494
ENSG00000063244,U2AF2,40,0.51179,36,0.36773,20,-0.5867,31,0.13614,27,-0.2502
ENSG00000063245,EPN1,113,-0.8798,151,-0.4312,178,-0.1732,212,0.10999,221,0.34916
ENSG00000142409,ZNF787,18,-0.0364,30,0.80088,23,0.33939,22,0.29547,15,-0.6333
ENSG00000167685,ZNF444,38,0.28266,39,0.30552,26,-0.3170,24,-0.4975,34,0.15097
ENSG00000198046,ZNF667,3,-2.9740,38,0.49147,14,-1.0858,39,0.59806,29,0.12874
ENSG00000166770,ZNF667-AS1,55,-0.3416,69,0.00954,52,-0.4238,57,-0.2966,77,0.39944
ENSG00000196867,ZFP28,15,-0.3334,13,-0.5709,17,-0.0959,21,0.28297,19,0.11423
ENSG00000268182,SMIM17,2,-3.3771,4,-2.7698,28,0.20474,14,-0.9508,35,1.47669
ENSG00000198300,PEG3,68,-1.9658,269,0.11554,136,-0.9341,251,0.01068,295,0.59616
ENSG00000083844,ZNF264,3,-2.1439,0,-4.0441,14,0.13464,16,0.39275,15,0.61148
ENSG00000268205,AC005261.1,49,-0.0879,52,0.00805,35,-0.5987,53,0.04305,55,0.16947
ENSG00000256060,TRAPPC2B,13,-0.0543,0,-4.0648,17,0.40641,12,-0.0847,15,0.41845
ENSG00000121413,ZSCAN18,93,-0.6606,145,0.03001,100,-0.5505,195,0.57823,140,-0.0617
ENSG00000198131,ZNF544,26,0.69772,0,-4.4261,18,0.10252,17,0.02964,18,0.16692
ENSG00000142396,ERVK3-1,33,-0.7034,70,0.45131,45,-0.2665,67,0.43276,50,-0.1801
ENSG00000283103,AC010642.2,85,-0.1868,63,-0.6532,101,0.09470,112,0.27749,96,0.03103
ENSG00000121410,A1BG,56,0.01361,68,0.32812,64,0.24350,76,0.58075,44,-0.6023
ENSG00000083845,RPS5,960,1.16215,491,0.04709,596,0.35741,327,-0.6388,424,-0.3494
ENSG00000083807,SLC27A5,52,0.18253,13,-1.8763,72,0.69953,37,-0.3899,50,0.24331
ENSG00000119574,ZBTB45,19,0.47045,2,-2.5095,19,0.52875,16,0.25991,13,-0.1197
ENSG00000130726,TRIM28,75,0.06423,66,-0.1388,70,-0.0405,76,0.10303,71,-0.0271
ENSG00000130724,CHMP2A,161,0.51735,89,-0.4146,139,0.28728,116,-0.0069,110,-0.1756
ENSG00000130725,UBE2M,79,-1.2636,99,-0.9316,178,-0.0250,153,-0.2808,220,0.73321
ENSG00000099326,MZF1,26,0.16501,15,-0.6735,21,-0.2138,31,0.46797,23,-0.1145
ENSG00000247315,ZCCHC3,16,-0.6163,27,0.16605,12,-1.0960,22,-0.1820,28,0.50109
ENSG00000125841,NRSN2,53,-1.3594,105,-0.3375,124,-0.0695,164,0.42444,137,0.15790
ENSG00000125826,RBCK1,68,1.71872,0,-4.9501,17,-0.5141,26,0.08466,22,-0.3034
ENSG00000125875,TBC1D20,22,-0.7959,48,0.40699,28,-0.4137,33,-0.1982,40,0.30021
ENSG00000101266,CSNK2A1,46,-0.6993,100,0.52709,43,-0.7981,85,0.29487,73,0.01152
ENSG00000271303,SRXN1,7,-1.9639,3,-3.2066,14,-0.8363,41,0.88986,29,0.44067
ENSG00000125818,PSMF1,107,0.22175,82,-0.1958,81,-0.2198,85,-0.1665,98,0.14904
ENSG00000125895,TMEM74B,3,-2.6639,0,-4.5666,16,-0.2191,34,1.14861,19,0.15003
ENSG00000101298,SNPH,30,-1.8794,46,-1.2336,92,-0.1793,99,-0.0689,128,0.80320
ENSG00000125775,SDCBP2,17,-0.3985,0,-4.7971,29,0.43716,32,0.67174,22,-0.0014
ENSG00000088832,FKBP1A,61,-2.8192,426,0.10653,224,-0.8896,556,0.61286,426,0.22620
ENSG00000088833,NSFL1C,68,-0.1353,101,0.50275,54,-0.4768,54,-0.5194,80,0.26913
ENSG00000286288,AL109809.5,31,1.06593,0,-4.3715,48,1.83848,5,-1.8820,15,-0.2526
ENSG00000198053,SIRPA,149,-1.2888,268,-0.3943,275,-0.3511,505,0.70816,348,0.03189
ENSG00000125835,SNRPB,40,0.01407,46,0.23332,30,-0.4077,53,0.55043,35,-0.3354
ENSG00000101361,NOP56,63,0.19144,41,-0.4755,30,-0.9410,64,0.23303,59,0.16610
ENSG00000101365,IDH3B,65,-0.1579,47,-0.6626,52,-0.5132,99,0.57909,72,-0.0107
ENSG00000132635,PCED1A,31,0.11098,33,0.18376,27,-0.1391,23,-0.4297,31,0.17703
ENSG00000215305,VPS16,25,0.03710,12,-1.0362,31,0.37060,33,0.53633,23,-0.2501
ENSG00000132670,PTPRA,210,-0.2536,187,-0.4366,188,-0.4252,292,0.29978,258,0.14189
ENSG00000125901,MRPS26,85,-0.3985,111,0.00842,109,-0.0199,96,-0.2382,119,0.26080
ENSG00000185019,UBOX5,11,-0.4909,5,-1.5302,8,-0.8875,25,1.01677,14,-0.0395
ENSG00000088899,LZTS3,55,-1.3878,104,-0.4363,127,-0.1271,202,0.71319,137,-0.0115
ENSG00000198171,DDRGK1,70,-0.5275,74,-0.4469,145,0.62816,113,0.24649,94,-0.1227
ENSG00000125877,ITPA,36,-0.5207,39,-0.3870,46,-0.1439,70,0.62583,48,-0.1159
ENSG00000088854,C20orf194,37,-0.1834,49,0.27708,36,-0.1903,38,-0.1356,42,0.09755
ENSG00000088812,ATRN,36,-1.0000,60,-0.2216,44,-0.7047,102,0.71425,70,0.01721
ENSG00000101220,C20orf27,64,-0.0707,29,-1.2732,64,-0.0706,98,0.69258,65,-0.1351
ENSG00000101222,SPEF1,5,-2.0347,1,-4.3795,20,0.06172,36,1.15060,19,0.00621
ENSG00000125817,CENPB,97,0.79170,10,-2.6981,73,0.32125,47,-0.4136,64,0.22170
ENSG00000101224,CDC25B,35,0.79971,24,0.17238,21,-0.0421,21,0.02732,18,-0.3942
ENSG00000125843,AP5S1,20,0.18785,31,0.90342,10,-0.9298,25,0.56878,14,-0.5969
ENSG00000088888,MAVS,46,1.54360,11,-0.7401,9,-1.0110,11,-0.8343,19,0.08311
ENSG00000125779,PANK2,14,-1.9356,35,-0.6094,38,-0.4568,59,0.25687,60,0.53758
ENSG00000101236,RNF24,18,-1.5172,67,0.49655,41,-0.2864,73,0.73409,45,-0.2806
ENSG00000088826,SMOX,80,1.87833,25,-0.1173,28,0.07178,10,-1.5858,24,-0.3626
ENSG00000171867,PRNP,468,-1.2223,672,-0.6740,563,-0.9456,1335,0.46004,1172,0.42154
ENSG00000101265,RASSF2,69,1.20086,45,0.48159,27,-0.3061,8,-2.2292,35,0.14647
ENSG00000089057,SLC23A2,34,-1.3642,109,0.44833,60,-0.4978,102,0.38533,83,0.03493
ENSG00000089063,TMEM230,111,0.05246,29,-1.9679,91,-0.2593,123,0.24127,117,0.29781
ENSG00000132646,PCNA,41,0.72850,29,0.19705,20,-0.3923,18,-0.6260,27,0.07524
ENSG00000101290,CDS2,49,-1.0036,54,-0.8762,73,-0.4103,106,0.20743,109,0.48416
ENSG00000125772,GPCPD1,26,0.24983,9,-1.3977,18,-0.3646,21,-0.0911,25,0.39739
ENSG00000089199,CHGB,37,-2.3961,202,0.14120,91,-1.0804,348,1.22565,167,-0.2924
ENSG00000089195,TRMT6,11,-0.2029,0,-4.0113,9,-0.4802,10,-0.4329,16,0.99851
ENSG00000088766,CRLS1,41,0.39524,9,-1.9094,22,-0.5530,43,0.50764,33,0.04949
ENSG00000125827,TMX4,80,-1.1467,185,0.15370,122,-0.5016,238,0.64021,164,-0.0696
ENSG00000182621,PLCB1,20,-2.4407,52,-1.0779,64,-0.7503,153,0.70988,117,0.40655
ENSG00000101333,PLCB4,27,0.19735,88,2.30374,10,-1.2659,21,-0.2218,16,-1.0517
ENSG00000125869,LAMP5,46,-2.0576,125,-0.5556,160,-0.1754,344,1.27501,158,-0.3681
ENSG00000101349,PAK5,2,-3.5453,9,-1.8066,15,-1.0676,45,0.74041,36,0.61383
ENSG00000132639,SNAP25,221,-3.5496,1653,-0.5651,1395,-0.8252,3637,0.79638,2596,0.29989
ENSG00000125863,MKKS,29,-1.1132,142,1.44492,51,-0.2648,60,0.00825,53,-0.3650
ENSG00000101384,JAG1,51,1.46197,43,1.18073,13,-0.7048,25,0.27369,13,-1.2869
ENSG00000132640,BTBD3,31,-2.2372,121,-0.2187,120,-0.2281,230,0.94574,133,-0.1377
ENSG00000089123,TASP1,13,0.07711,9,-0.4236,14,0.24383,21,1.04326,9,-0.7571
ENSG00000089048,ESF1,50,0.17847,200,2.74378,26,-0.8588,36,-0.3956,25,-1.4824
ENSG00000101247,NDUFAF5,8,-1.8970,50,0.82730,26,-0.2038,27,-0.1764,32,0.19636
ENSG00000172264,MACROD2,6,-2.0666,0,-4.8798,19,-0.3348,36,0.72449,28,0.51266
ENSG00000125870,SNRPB2,76,0.48709,33,-0.7988,50,-0.1764,74,0.51249,51,-0.2588
ENSG00000125851,PCSK2,17,-3.1219,167,0.29426,76,-0.9197,283,1.39840,117,-0.4955
ENSG00000125868,DSTN,473,-0.2557,610,0.14708,344,-0.7481,763,0.57941,528,-0.1617
ENSG00000125844,RRBP1,56,1.88859,20,0.09293,10,-0.8643,10,-0.9197,16,-0.4003
ENSG00000089006,SNX5,87,0.72272,41,-0.4977,98,0.91369,45,-0.3829,50,-0.3318
ENSG00000232838,PET117,5,-2.0714,10,-1.0569,15,-0.5143,24,0.20483,26,0.70401
ENSG00000149474,KAT14,6,-2.1385,7,-1.8843,21,-0.3981,42,0.81765,29,0.31860
ENSG00000132664,POLR3F,11,-0.5701,1,-3.5047,21,0.40693,28,0.99333,15,-0.2377
ENSG00000101310,SEC23B,42,0.20229,45,0.31105,23,-0.7691,46,0.39300,34,-0.2334
ENSG00000232388,SMIM26,127,0.09008,146,0.31740,117,-0.0395,131,0.15264,111,-0.2270
ENSG00000125821,DTD1,35,-0.4549,6,-3.0813,44,-0.0999,47,0.02591,55,0.63310
ENSG00000185052,SLC24A3,11,-1.5086,34,0.14382,25,-0.3646,13,-1.3976,41,1.07602
ENSG00000132669,RIN2,40,1.37702,21,0.27853,35,1.15183,6,-1.6216,14,-0.6315
ENSG00000173418,NAA20,43,-0.5782,32,-1.0332,59,-0.0821,79,0.42833,66,0.16792
ENSG00000101343,CRNKL1,31,0.63324,15,-0.5327,11,-0.9772,28,0.54018,19,-0.2139
ENSG00000088970,KIZ,19,0.23199,6,-1.3773,9,-0.8554,14,-0.2749,19,0.63191
ENSG00000088930,XRN2,38,0.29089,91,1.81301,29,-0.1273,33,0.06876,20,-1.1050
ENSG00000125812,GZF1,17,-0.7849,95,2.13992,17,-0.7096,24,-0.2460,21,-0.7062
ENSG00000125814,NAPB,57,-3.3143,494,-0.1000,323,-0.7572,768,0.70061,563,0.22350
ENSG00000101439,CST3,7474,1.11030,1866,-1.1082,7767,1.17821,1561,-1.4711,3643,-0.1511
ENSG00000101463,SYNDIG1,32,-0.4502,19,-1.2600,23,-0.9674,64,0.75314,45,0.14701
ENSG00000101474,APMAP,100,-0.4352,112,-0.2656,98,-0.4760,200,0.76217,125,-0.1848
ENSG00000154930,ACSS1,103,1.68608,1,-5.3191,65,0.87731,10,-2.1629,38,0.03574
ENSG00000197586,ENTPD6,52,-1.8342,124,-0.5293,136,-0.3881,248,0.65193,184,0.19157
ENSG00000100994,PYGB,98,-0.4713,136,0.03881,129,-0.0419,140,0.09262,136,0.08177
ENSG00000100997,ABHD12,74,-0.5976,126,0.23962,97,-0.1746,121,0.20240,108,0.01130
ENSG00000101294,HM13,76,0.25644,107,0.81075,52,-0.3418,43,-0.6879,65,0.02473
ENSG00000125968,ID1,385,4.53958,12,-2.1178,25,-1.0704,9,-2.6445,18,-2.2775
ENSG00000171552,BCL2L1,51,-0.5667,80,0.15236,52,-0.5321,64,-0.2369,82,0.40300
ENSG00000088356,PDRG1,39,0.76255,5,-2.3034,17,-0.5830,28,0.23864,25,0.11299
ENSG00000101337,TM9SF4,31,-0.5361,46,0.05053,23,-0.9701,62,0.62172,44,-0.0417
ENSG00000101350,KIF3B,91,-0.2471,85,-0.3436,92,-0.2230,129,0.35580,107,0.02017
ENSG00000171456,ASXL1,26,-0.2725,66,1.28020,15,-1.1066,24,-0.3755,30,-0.0461
ENSG00000197183,NOL4L,14,-1.0774,30,0.05003,22,-0.4744,35,0.30740,31,0.19148
ENSG00000149600,COMMD7,60,-0.3770,109,0.57481,50,-0.6634,67,-0.2328,81,0.20526
ENSG00000101367,MAPRE1,69,1.18525,19,-0.8842,28,-0.2830,14,-1.4381,38,0.39200
ENSG00000101391,CDK5RAP1,12,-0.8128,11,-0.9452,15,-0.4831,28,0.56976,22,0.21434
ENSG00000101400,SNTA1,221,0.63283,62,-1.3433,188,0.36729,87,-0.8964,166,0.36373
ENSG00000078699,CBFA2T2,26,-0.3278,39,0.31349,11,-1.5389,34,0.11412,34,0.25322
ENSG00000125967,NECAB3,25,-0.8625,11,-2.0474,55,0.34260,72,0.91255,42,-0.1661
ENSG00000101417,PXMP4,19,-0.2361,75,2.16723,11,-1.0208,21,-0.0247,15,-0.9354
ENSG00000101421,CHMP4B,69,-1.0742,88,-0.6949,111,-0.3424,164,0.31453,154,0.36326
ENSG00000125970,RALY,78,0.87689,45,-0.0032,50,0.13968,36,-0.4198,43,-0.1912
ENSG00000125977,EIF2S2,160,0.31422,211,0.76710,90,-0.5835,120,-0.1592,124,-0.1738
ENSG00000101444,AHCY,42,-0.1094,48,0.08185,32,-0.5272,48,0.11138,46,0.09067
ENSG00000078747,ITCH,26,-0.2385,45,0.62191,14,-1.1575,26,-0.3174,34,0.28744
ENSG00000125971,DYNLRB1,230,-0.7582,446,0.27829,266,-0.5360,419,0.19836,391,0.13377
ENSG00000101460,MAP1LC3A,134,-1.5019,452,0.36962,241,-0.6227,370,0.05073,398,0.34230
ENSG00000101464,PIGU,17,-0.5847,1,-4.5985,19,-0.4115,21,-0.3211,33,1.04588
ENSG00000198646,NCOA6,26,-0.3472,55,0.82748,20,-0.7456,33,-0.0046,32,-0.0387
ENSG00000078804,TP53INP2,92,0.98884,11,-2.2352,45,-0.1585,18,-1.6244,61,0.72066
ENSG00000131067,GGT7,12,-2.4326,66,0.15714,53,-0.1908,84,0.63022,60,-0.0025
ENSG00000131069,ACSS2,27,0.80004,0,-4.3862,12,-0.4915,16,-0.0268,18,0.33081
ENSG00000100983,GSS,30,-0.3289,29,-0.3532,29,-0.3627,47,0.43949,37,0.02607
ENSG00000100991,TRPC4AP,39,-0.2703,14,-1.8104,29,-0.7026,62,0.53490,50,0.28761
ENSG00000126005,MMP24OS,76,-1.0137,138,-0.0994,158,0.11129,133,-0.1741,164,0.35451
ENSG00000125966,MMP24,9,-1.0580,19,0.06141,20,0.07895,20,0.10350,20,0.15190
ENSG00000242372,EIF6,68,0.04750,87,0.45182,45,-0.5912,73,0.19022,63,-0.1388
ENSG00000101019,UQCC1,19,-1.0938,21,-0.9217,29,-0.4844,60,0.77050,41,0.10550
ENSG00000125991,ERGIC3,96,0.09928,108,0.29661,69,-0.4070,94,0.08558,88,-0.0728
ENSG00000214078,CPNE1,37,0.03452,11,-1.7407,28,-0.3580,38,0.11454,40,0.39284
ENSG00000244462,RBM12,31,0.30252,13,-0.9546,15,-0.8123,24,-0.1063,29,0.41977
ENSG00000244005,NFS1,17,-0.9731,33,0.02316,25,-0.4068,39,0.27855,35,0.18385
ENSG00000125995,ROMO1,361,0.90084,239,0.21863,232,0.16695,167,-0.3784,188,-0.3120
ENSG00000131051,RBM39,192,0.78054,85,-0.5241,75,-0.7213,128,0.13946,116,-0.0632
ENSG00000025293,PHF20,64,0.16092,69,0.27970,30,-1.0111,63,0.14255,58,0.00861
ENSG00000171222,SCAND1,200,0.26955,118,-0.5572,143,-0.2632,177,0.08360,174,0.09235
ENSG00000260032,NORAD,321,-1.6438,530,-0.8918,695,-0.4764,1265,0.53946,1048,0.36211
ENSG00000088367,EPB41L1,71,-1.2716,97,-0.8049,178,0.14619,153,-0.1012,189,0.53483
ENSG00000131043,AAR2,11,-0.2927,0,-4.0488,7,-0.7947,12,-0.1309,16,0.92729
ENSG00000080845,DLGAP4,56,-1.1054,68,-0.8143,86,-0.4592,99,-0.2626,143,0.80914
ENSG00000101335,MYL9,342,4.97939,48,0.26607,1,-4.5340,6,-2.8940,7,-3.4325
ENSG00000101084,RAB5IF,69,0.05520,29,-1.2509,51,-0.4317,81,0.35504,70,0.17433
ENSG00000101079,NDRG3,48,-1.8243,113,-0.5447,115,-0.5173,262,0.93306,160,-0.0015
ENSG00000149639,SOGA1,31,0.20027,60,1.29764,22,-0.3681,23,-0.2847,24,-0.4164
ENSG00000101347,SAMHD1,48,0.78526,38,0.43284,20,-0.6142,38,0.48135,23,-0.6346
ENSG00000118705,RPN2,106,0.00534,203,1.07215,82,-0.4067,101,-0.0905,96,-0.3077
ENSG00000101363,MANBAL,71,-0.3712,39,-1.2832,65,-0.5172,102,0.21152,103,0.43596
ENSG00000166619,BLCAP,108,-1.6736,408,0.37521,192,-0.8075,400,0.38788,341,0.17588
ENSG00000053438,NNAT,311,-0.1749,681,1.11737,194,-0.8965,399,0.24888,306,-0.3757
ENSG00000132792,CTNNBL1,27,0.09526,75,1.84106,16,-0.6691,18,-0.5360,21,-0.5662
ENSG00000132821,VSTM2L,25,-2.7826,169,0.04406,90,-0.9339,232,0.63148,177,0.24048
ENSG00000101407,TTI1,4,-2.0485,54,2.05773,11,-0.6445,20,0.33818,12,-0.8299
ENSG00000101413,RPRD1B,9,-1.1917,22,0.12842,13,-0.6501,18,-0.2111,24,0.55805
ENSG00000174365,SNHG11,20,0.28783,16,-0.0901,20,0.27757,25,0.69588,13,-0.6548
ENSG00000170471,RALGAPB,18,-1.0690,48,0.42701,26,-0.5436,37,0.00309,39,0.25999
ENSG00000101438,SLC32A1,13,-1.8771,23,-1.0857,34,-0.5225,20,-1.3691,68,1.59857
ENSG00000101445,PPP1R16B,42,-0.8034,45,-0.7037,90,0.37061,45,-0.7669,86,0.68084
ENSG00000198900,TOP1,52,0.02034,117,1.37637,36,-0.5483,51,-0.0044,43,-0.5149
ENSG00000124181,PLCG1,30,0.13958,29,0.05516,25,-0.1583,19,-0.6257,30,0.31306
ENSG00000174306,ZHX3,60,0.70614,48,0.33051,31,-0.3419,26,-0.6804,39,0.04478
ENSG00000124177,CHD6,60,0.70192,43,0.16414,40,0.06699,36,-0.1000,35,-0.3046
ENSG00000196090,PTPRT,6,-3.2197,29,-0.9235,24,-1.2289,63,0.27937,68,0.86417
ENSG00000233508,AL021395.1,0,-7.9560,5,-1.4742,5,-1.3489,17,0.42914,17,0.93730
ENSG00000124193,SRSF6,65,0.62112,23,-0.9881,33,-0.4289,42,-0.0721,46,0.17339
ENSG00000185513,L3MBTL1,8,-0.9233,0,-4.2396,20,0.44342,15,0.04712,17,0.55586
ENSG00000101052,IFT52,24,0.65058,1,-3.6105,21,0.43663,20,0.43388,15,-0.2277
ENSG00000132823,OSER1,30,0.44395,2,-3.0915,22,-0.0218,25,0.15611,24,0.20573
ENSG00000223891,OSER1-DT,26,0.13039,5,-2.1783,24,0.00046,19,-0.3822,28,0.58664
ENSG00000124194,GDAP1L1,29,-1.2486,56,-0.2316,48,-0.4606,84,0.46258,69,0.19642
ENSG00000197296,FITM2,6,-1.2934,0,-4.1740,27,0.93676,17,0.26376,16,0.22643
ENSG00000124120,TTPAL,14,-0.9248,0,-4.9595,16,-0.7409,32,0.37393,32,0.73727
ENSG00000132824,SERINC3,124,-1.2209,215,-0.3835,159,-0.8450,410,0.74638,284,0.10468
ENSG00000168734,PKIG,84,-0.9170,241,0.75002,168,0.16107,209,0.58232,127,-0.5204
ENSG00000101098,RIMS4,14,-1.4881,20,-0.9606,44,0.25325,19,-1.1363,49,1.08814
ENSG00000166913,YWHAB,271,-1.9352,921,-0.0777,531,-0.9299,1194,0.37953,1089,0.40561
ENSG00000025772,TOMM34,7,-3.1284,63,0.12009,37,-0.7020,96,0.93734,57,-0.0651
ENSG00000101109,STK4,16,-0.6609,23,-0.0803,15,-0.7159,25,0.04829,27,0.38148
ENSG00000124145,SDC4,65,0.32831,6,-3.1805,71,0.47785,19,-1.6634,67,0.88957
ENSG00000204070,SYS1,38,1.56168,9,-0.6977,10,-0.5615,18,0.30985,12,-0.6427
ENSG00000244274,DBNDD2,523,1.84000,83,-1.1872,131,-0.4966,129,-0.5692,164,-0.2753
ENSG00000124155,PIGT,63,0.21432,26,-1.1643,46,-0.2763,69,0.40278,55,0.02637
ENSG00000101457,DNTTIP1,20,-0.1903,31,0.52381,22,-0.0296,25,0.19980,21,-0.2563
ENSG00000124104,SNX21,33,0.65875,9,-1.2333,29,0.43122,13,-0.8125,24,0.27232
ENSG00000101473,ACOT8,39,-1.1462,90,0.15402,80,-0.0378,94,0.24262,84,0.08312
ENSG00000064601,CTSA,60,-0.1292,25,-1.4686,44,-0.5851,76,0.29624,72,0.34895
ENSG00000100979,PLTP,274,2.57670,104,0.73743,55,-0.2878,18,-2.0546,43,-1.1121
ENSG00000100982,PCIF1,25,0.28010,4,-2.2253,21,0.00976,21,0.04524,22,0.27866
ENSG00000198026,ZNF335,15,-0.2831,0,-4.4769,12,-0.6010,24,0.42703,21,0.49058
ENSG00000124140,SLC12A5,54,-2.5167,202,-0.5570,227,-0.3744,444,0.80531,300,0.13094
ENSG00000124160,NCOA5,21,-0.1137,46,1.15927,11,-1.1217,27,0.33117,19,-0.4339
ENSG00000149654,CDH22,12,-2.3345,52,-0.1481,62,0.13095,129,1.63457,41,-0.9034
ENSG00000080189,SLC35C2,17,-0.7374,34,0.31816,33,0.28721,29,0.10865,27,-0.0867
ENSG00000062598,ELMO2,33,-0.9858,48,-0.3998,59,-0.0744,76,0.35204,66,0.16588
ENSG00000101040,ZMYND8,28,-1.4796,151,1.18806,54,-0.4842,95,0.46876,64,-0.3906
