Feature ID,Feature Name,Feature count topic 1to6,Feature log2 fold change topic 1to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000267100,ILF3-DT,30,-0.3508,55,0.89806,23,-0.5652
ENSG00000129351,ILF3,81,-0.5047,124,0.55962,105,0.27242
ENSG00000213339,QTRT1,52,0.48682,34,-0.5760,41,-0.2886
ENSG00000079805,DNM2,23,-1.3243,70,1.38791,47,0.64735
ENSG00000099203,TMED1,13,-0.8654,32,1.20266,17,0.06992
ENSG00000142453,CARM1,64,0.47518,55,-0.1126,36,-0.7819
ENSG00000130733,YIPF2,25,0.26379,18,-0.4742,24,-0.0124
ENSG00000142444,TIMM29,20,0.66303,6,-1.7760,20,0.11352
ENSG00000127616,SMARCA4,75,0.32794,46,-0.6823,73,0.04031
ENSG00000105514,RAB3D,21,0.46771,17,-0.2403,13,-0.5963
ENSG00000105518,TMEM205,146,-0.2661,232,0.70474,119,-0.4065
ENSG00000105520,PLPPR2,209,-0.1335,250,0.25427,210,-0.0376
ENSG00000130175,PRKCSH,70,-0.5516,102,0.43820,104,0.47909
ENSG00000196361,ELAVL3,189,0.54379,124,-0.5497,135,-0.4081
ENSG00000130159,ECSIT,49,0.26364,38,-0.3451,43,-0.1193
ENSG00000130165,ELOF1,57,-0.0708,79,0.51983,41,-0.5425
ENSG00000173875,ZNF791,19,0.38241,18,-0.0391,12,-0.6854
ENSG00000123154,WDR83,18,1.07065,3,-2.2917,13,-0.2294
ENSG00000105583,WDR83OS,192,-0.1597,238,0.30564,192,-0.0500
ENSG00000095059,DHPS,79,0.24289,82,0.12625,51,-0.6229
ENSG00000132004,FBXW9,15,0.24353,14,-0.1070,12,-0.3214
ENSG00000105576,TNPO2,93,0.00254,89,-0.0747,97,0.06771
ENSG00000123144,TRIR,242,0.04821,227,-0.0945,242,0.01027
ENSG00000198356,GET3,108,0.06435,129,0.31787,77,-0.5204
ENSG00000171223,JUNB,133,-1.5966,559,1.90253,247,0.34831
ENSG00000167815,PRDX2,517,0.10089,549,0.12979,414,-0.3317
ENSG00000132026,RTBDN,32,1.49533,12,-1.2061,10,-1.5207
ENSG00000105613,MAST1,113,0.69472,68,-0.6496,72,-0.5785
ENSG00000105612,DNASE2,15,-0.8651,34,1.06986,22,0.27158
ENSG00000105607,GCDH,17,-0.5502,28,0.64522,22,0.25197
ENSG00000179115,FARSA,109,0.54810,91,-0.1654,58,-0.8664
ENSG00000179218,CALR,150,-0.5475,243,0.63242,196,0.26245
ENSG00000179262,RAD23A,159,0.08350,164,0.07254,136,-0.2282
ENSG00000179271,GADD45GIP1,272,0.27775,170,-0.6815,279,0.11368
ENSG00000008441,NFIX,50,-0.7393,70,0.28524,99,0.88933
ENSG00000104907,TRMT1,26,-0.4209,39,0.52892,32,0.16026
ENSG00000160877,NACC1,53,-0.2982,54,-0.0710,77,0.53005
ENSG00000104915,STX10,37,-0.0223,33,-0.2054,42,0.22021
ENSG00000160888,IER2,26,-1.9056,129,1.97049,71,0.77490
ENSG00000141837,CACNA1A,77,0.59917,69,-0.0518,33,-1.1819
ENSG00000104957,CCDC130,19,0.68944,8,-1.1217,15,-0.2135
ENSG00000104979,C19orf53,265,0.16306,238,-0.1299,235,-0.1518
ENSG00000187556,NANOS3,54,0.76720,19,-1.4644,44,-0.1429
ENSG00000132024,CC2D1A,42,-0.0624,52,0.33684,36,-0.2787
ENSG00000132017,DCAF15,20,0.49580,15,-0.2942,12,-0.5868
ENSG00000141854,MISP3,53,-0.1547,82,0.69481,36,-0.6615
ENSG00000141858,SAMD1,42,-0.1407,42,-0.0371,50,0.26514
ENSG00000072062,PRKACA,146,0.91772,69,-0.9836,85,-0.6658
ENSG00000072071,ADGRL1,159,0.56772,112,-0.4334,103,-0.5672
ENSG00000123136,DDX39A,13,-0.5038,30,1.19738,9,-0.8338
ENSG00000123143,PKN1,29,-0.5516,38,0.26771,47,0.63410
ENSG00000123159,GIPC1,74,0.32080,70,0.00058,48,-0.6095
ENSG00000132002,DNAJB1,142,-0.4157,246,0.80293,133,-0.2344
ENSG00000099797,TECR,160,-0.4217,238,0.53138,191,0.15881
ENSG00000099795,NDUFB7,432,0.15146,408,-0.0530,370,-0.2118
ENSG00000105143,SLC1A6,33,0.31852,31,-0.0113,21,-0.5882
ENSG00000105135,ILVBL,32,-1.1869,90,1.34168,56,0.47483
ENSG00000141867,BRD4,60,-0.0170,65,0.11336,57,-0.0894
ENSG00000105127,AKAP8,22,0.52689,15,-0.4622,15,-0.4625
ENSG00000011243,AKAP8L,66,-0.3938,102,0.60856,71,0.00932
ENSG00000011451,WIZ,34,-0.8754,63,0.71805,63,0.70784
ENSG00000167460,TPM4,67,-0.1517,96,0.57394,52,-0.4466
ENSG00000167461,RAB8A,22,-0.2297,22,-0.0580,29,0.41894
ENSG00000105058,FAM32A,105,0.73083,74,-0.4045,53,-0.9278
ENSG00000072958,AP1M1,135,0.42080,102,-0.3500,99,-0.3854
ENSG00000127528,KLF2,13,-2.7156,111,2.32849,71,1.36293
ENSG00000127527,EPS15L1,26,0.11908,28,0.11938,21,-0.3544
ENSG00000085872,CHERP,46,0.32530,44,0.02453,29,-0.6533
ENSG00000127526,SLC35E1,35,0.23746,36,0.11070,23,-0.5881
ENSG00000214046,SMIM7,68,-0.4331,105,0.58016,80,0.11999
ENSG00000269044,AC024075.2,15,0.21693,14,-0.0695,12,-0.3142
ENSG00000072954,TMEM38A,66,0.06386,94,0.61689,32,-1.1098
ENSG00000127511,SIN3B,118,0.50568,104,-0.0835,62,-0.8951
ENSG00000099331,MYO9B,12,-1.5474,50,1.89485,21,0.26541
ENSG00000053501,USE1,56,0.03025,41,-0.4975,69,0.35185
ENSG00000099330,OCEL1,23,0.35136,20,-0.0729,15,-0.5736
ENSG00000160113,NR2F6,61,0.09831,71,0.27380,43,-0.5276
ENSG00000105393,BABAM1,172,0.40598,131,-0.3328,128,-0.3764
ENSG00000127220,ABHD8,134,0.18575,130,0.00200,105,-0.3388
ENSG00000130312,MRPL34,116,-0.0065,138,0.29087,94,-0.3294
ENSG00000130311,DDA1,138,0.18623,120,-0.1796,123,-0.1426
ENSG00000074855,ANO8,19,-0.7953,47,1.24813,21,-0.1633
ENSG00000130299,GTPBP3,15,0.08592,15,0.00868,13,-0.1603
ENSG00000130303,BST2,8,-2.9728,80,2.47360,51,1.45266
ENSG00000141971,MVB12A,12,-1.4987,47,1.73485,23,0.44484
ENSG00000130304,SLC27A1,28,-1.5342,112,1.81764,52,0.37494
ENSG00000130313,PGLS,40,-0.6860,71,0.75059,57,0.36404
ENSG00000130309,COLGALT1,20,-0.7388,46,1.18149,21,-0.1693
ENSG00000130477,UNC13A,170,0.32308,152,-0.0976,119,-0.4851
ENSG00000130479,MAP1S,103,0.19000,101,0.02117,79,-0.3704
ENSG00000130475,FCHO1,16,0.09497,17,0.14694,13,-0.3420
ENSG00000105640,RPL18A,620,-0.5617,803,0.24252,1029,0.66990
ENSG00000007080,CCDC124,125,0.50645,57,-1.1186,119,0.04338
ENSG00000105642,KCNN1,67,-0.1558,50,-0.5232,100,0.62345
ENSG00000105643,ARRDC2,21,-0.4501,36,0.78379,21,-0.1296
ENSG00000099308,MAST3,513,0.39888,422,-0.2147,355,-0.4923
ENSG00000105647,PIK3R2,90,-0.1532,85,-0.1438,116,0.37094
ENSG00000254858,MPV17L2,18,0.49455,16,-0.0056,8,-0.9979
ENSG00000105649,RAB3A,531,0.80695,324,-0.6101,282,-0.8285
ENSG00000130522,JUND,411,-0.2582,514,0.29202,470,0.14192
ENSG00000130520,LSM4,253,0.21811,227,-0.1167,208,-0.2640
ENSG00000130517,PGPEP1,13,0.13124,6,-1.1189,18,0.53625
ENSG00000130511,SSBP4,202,-0.0818,202,-0.0234,226,0.15892
ENSG00000105655,ISYNA1,12,-1.6560,62,2.31746,14,-0.4212
ENSG00000105701,FKBP8,452,0.59515,273,-0.6660,325,-0.3921
ENSG00000105700,KXD1,75,-0.3696,108,0.49688,86,0.10594
ENSG00000221983,UBA52,537,-0.2135,541,-0.0540,706,0.39133
ENSG00000006016,CRLF1,37,-1.6646,112,1.18610,123,1.36139
ENSG00000006015,REX1BD,250,0.39588,178,-0.4477,201,-0.2488
ENSG00000105696,TMEM59L,1167,0.46960,972,-0.1823,714,-0.6736
ENSG00000167487,KLHL26,28,-0.6766,49,0.72018,40,0.38363
ENSG00000105662,CRTC1,99,-0.1867,102,-0.0105,124,0.31436
ENSG00000005007,UPF1,52,-0.1344,64,0.30604,50,-0.0977
ENSG00000223802,CERS1,72,-0.4999,79,-0.0080,125,0.77088
ENSG00000105669,COPE,198,-0.2181,271,0.45754,190,-0.1308
ENSG00000105671,DDX49,33,-0.4619,56,0.73418,36,-0.0311
ENSG00000051128,HOMER3,12,-1.3885,44,1.60663,23,0.44548
ENSG00000064607,SUGP2,141,0.24443,157,0.24430,81,-0.8199
ENSG00000105676,ARMC6,34,0.49137,32,0.01142,17,-1.0202
ENSG00000181035,SLC25A42,26,-0.1510,45,0.87406,13,-1.0961
ENSG00000064545,TMEM161A,17,-0.1164,21,0.30796,16,-0.1343
ENSG00000254901,BORCS8,73,0.51149,49,-0.4954,52,-0.4030
ENSG00000064490,RFXANK,19,-1.1444,47,1.10645,38,0.70615
ENSG00000130287,NCAN,109,-1.0496,273,1.19257,179,0.43782
ENSG00000187664,HAPLN4,19,0.54968,16,-0.1854,10,-0.8406
ENSG00000105705,SUGP1,25,0.26958,21,-0.2080,20,-0.2604
ENSG00000129933,MAU2,22,-0.5582,43,0.96461,22,-0.1911
ENSG00000186010,NDUFA13,742,-0.0590,759,0.01965,787,0.08084
ENSG00000250067,YJEFN3,245,0.33270,222,-0.0781,167,-0.5289
ENSG00000105726,ATP13A1,36,0.50769,22,-0.6610,29,-0.2527
ENSG00000081665,ZNF506,25,0.73329,11,-1.0299,18,-0.3365
ENSG00000188171,ZNF626,15,0.24042,5,-1.6596,21,0.58830
ENSG00000167232,ZNF91,36,-0.2651,29,-0.4683,59,0.73803
ENSG00000213096,ZNF254,14,0.50599,10,-0.3823,9,-0.5072
ENSG00000261824,LINC00662,43,0.49767,26,-0.6637,34,-0.2345
ENSG00000267575,AC006504.5,14,1.07494,6,-1.0957,7,-0.8389
ENSG00000169021,UQCRFS1,250,0.47559,187,-0.3508,172,-0.4847
ENSG00000187135,VSTM2B,89,0.93382,33,-1.3349,59,-0.4450
ENSG00000105171,POP4,37,-0.0225,48,0.40290,28,-0.4601
ENSG00000131943,C19orf12,86,0.54205,64,-0.3474,54,-0.6146
ENSG00000105176,URI1,39,0.14011,27,-0.5608,44,0.23511
ENSG00000121297,TSHZ3,21,1.25992,6,-1.5317,10,-0.8150
ENSG00000168813,ZNF507,17,0.50250,12,-0.4304,11,-0.4507
ENSG00000178904,DPY19L3,18,-0.7816,25,0.31285,36,0.92681
ENSG00000105185,PDCD5,250,0.29350,217,-0.1589,192,-0.3564
ENSG00000105186,ANKRD27,18,0.01863,19,0.12966,16,-0.1736
ENSG00000121289,CEP89,13,-0.5075,22,0.69443,15,0.11205
ENSG00000130881,LRP3,41,-0.5924,69,0.68327,55,0.28080
ENSG00000245848,CEBPA,19,-0.2643,26,0.46734,19,-0.0539
ENSG00000153879,CEBPG,37,0.41643,26,-0.4556,29,-0.2763
ENSG00000124299,PEPD,43,-0.2567,43,-0.0578,59,0.45908
ENSG00000153885,KCTD15,16,-1.2319,50,1.55708,24,0.22612
ENSG00000257103,LSM14A,38,-0.7234,74,0.90381,51,0.23682
ENSG00000105220,GPI,596,0.62966,423,-0.4048,347,-0.7189
ENSG00000126249,PDCD2L,15,0.42029,15,0.16964,6,-1.1374
ENSG00000126261,UBA2,77,0.50642,39,-0.9570,69,-0.0465
ENSG00000089335,ZNF302,36,0.10147,36,0.01191,31,-0.1922
ENSG00000089351,GRAMD1A,32,-0.3561,48,0.59038,33,-0.0394
ENSG00000105711,SCN1B,71,0.07647,88,0.36699,48,-0.6279
ENSG00000153902,LGI4,101,-0.4368,151,0.54641,121,0.16804
ENSG00000266964,FXYD1,260,-0.5677,393,0.50005,380,0.44281
ENSG00000221946,FXYD7,453,0.60786,334,-0.3481,260,-0.7445
ENSG00000105698,USF2,99,-0.4747,124,0.21852,152,0.56085
ENSG00000105695,MAG,11,-2.0993,0,-5.6238,95,3.30456
ENSG00000105677,TMEM147,85,-0.1893,112,0.40461,82,-0.1172
ENSG00000126254,RBM42,51,-0.6140,101,0.95558,56,-0.0550
ENSG00000126267,COX6B1,823,0.05555,917,0.19596,666,-0.3273
ENSG00000272333,KMT2B,23,-0.1590,27,0.20069,25,0.06759
ENSG00000161265,U2AF1L4,28,-0.0130,31,0.16770,26,-0.1592
ENSG00000205155,PSENEN,84,-0.2316,131,0.69334,65,-0.4676
ENSG00000267796,LIN37,22,0.10739,21,-0.0357,19,-0.1510
ENSG00000004777,ARHGAP33,55,0.20190,53,-0.0027,43,-0.3642
ENSG00000105290,APLP1,770,0.41398,570,-0.3836,586,-0.3398
ENSG00000126243,LRFN3,27,0.25018,24,-0.1307,21,-0.3074
ENSG00000205138,SDHAF1,42,0.65051,23,-0.7708,30,-0.3965
ENSG00000239382,ALKBH6,68,0.83036,41,-0.6259,35,-0.8562
ENSG00000105270,CLIP3,424,0.51226,316,-0.3471,277,-0.5576
ENSG00000105258,POLR2I,287,-0.0562,270,-0.1173,327,0.20047
ENSG00000105254,TBCB,325,0.34061,206,-0.6434,307,-0.0054
ENSG00000126247,CAPNS1,333,0.14635,345,0.09740,257,-0.3804
ENSG00000161281,COX7A1,198,-0.0003,145,-0.4977,251,0.39533
ENSG00000167635,ZNF146,25,-0.1173,27,0.10888,27,0.09103
ENSG00000232677,LINC00665,27,0.39541,21,-0.3125,20,-0.3783
ENSG00000142065,ZFP14,14,0.50825,12,-0.1782,8,-0.7606
ENSG00000186020,ZNF529,51,0.42378,44,-0.1389,32,-0.6359
ENSG00000161298,ZNF382,18,0.67985,12,-0.5026,10,-0.7036
ENSG00000196967,ZNF585A,16,0.87473,3,-2.0760,13,-0.0528
ENSG00000181666,ZNF875,21,0.33657,16,-0.3379,17,-0.2492
ENSG00000171817,ZNF540,26,0.58155,21,-0.2064,14,-0.8807
ENSG00000105738,SIPA1L3,17,0.64076,6,-1.4859,16,0.03407
ENSG00000011332,DPF1,78,0.74924,40,-0.8894,52,-0.4632
ENSG00000167642,SPINT2,239,0.41508,201,-0.1807,158,-0.5649
ENSG00000167641,PPP1R14A,23,-2.1952,22,-1.0714,189,3.04193
ENSG00000167645,YIF1B,59,0.18281,59,0.05214,44,-0.3950
ENSG00000099341,PSMD8,234,0.26111,238,0.09954,152,-0.6232
ENSG00000130244,FAM98C,43,-0.1253,41,-0.0992,52,0.29316
ENSG00000196218,RYR1,11,-1.8031,58,2.18946,21,0.22652
ENSG00000268055,AC067969.1,19,-0.3436,32,0.76867,17,-0.3384
ENSG00000178982,EIF3K,267,0.15939,223,-0.2483,255,-0.0331
ENSG00000130402,ACTN4,107,-0.0547,130,0.30151,93,-0.2464
ENSG00000104823,ECH1,95,-0.3618,144,0.57765,101,-0.0111
ENSG00000104824,HNRNPL,66,0.07562,63,-0.0780,64,-0.0521
ENSG00000068903,SIRT2,135,-0.2329,115,-0.3249,202,0.61102
ENSG00000104825,NFKBIB,13,0.16838,7,-0.8880,16,0.38364
ENSG00000104835,SARS2,20,-0.0377,24,0.30043,17,-0.2791
ENSG00000128626,MRPS12,53,0.35276,35,-0.5616,48,-0.0842
ENSG00000269190,FBXO17,16,-0.6369,25,0.56168,24,0.49153
ENSG00000161243,FBXO27,31,0.51262,19,-0.6566,25,-0.2642
ENSG00000130669,PAK4,13,-0.8675,36,1.52254,11,-0.5807
ENSG00000128011,LRFN1,29,-0.2602,48,0.75155,22,-0.5054
ENSG00000130755,GMFG,11,-0.6964,17,0.39717,21,0.73760
ENSG00000179134,SAMD4B,56,-0.0725,52,-0.1301,65,0.23685
ENSG00000006712,PAF1,33,-0.0574,31,-0.1230,38,0.20726
ENSG00000063322,MED29,85,-0.0538,93,0.12804,84,-0.0395
ENSG00000128016,ZFP36,18,-2.4438,129,2.35290,68,1.00398
ENSG00000105193,RPS16,307,-1.0567,617,0.78841,660,0.90943
ENSG00000196235,SUPT5H,88,0.68839,50,-0.7305,58,-0.4935
ENSG00000105197,TIMM50,58,0.21381,61,0.14182,39,-0.5824
ENSG00000090932,DLL3,50,-0.0490,46,-0.1666,58,0.23021
ENSG00000176401,EID2B,36,0.56265,25,-0.4620,24,-0.5276
ENSG00000176396,EID2,74,1.03678,50,-0.4216,22,-1.6551
ENSG00000105204,DYRK1B,40,-0.2730,60,0.59505,37,-0.2141
ENSG00000105202,FBL,44,-0.0274,42,-0.0703,47,0.11291
ENSG00000013275,PSMC4,72,0.39799,57,-0.2911,53,-0.4055
ENSG00000128000,ZNF780B,17,0.73125,13,-0.2871,7,-1.1016
ENSG00000130758,MAP3K10,58,-0.0894,45,-0.4380,79,0.48282
ENSG00000174521,TTC9B,653,0.94971,339,-0.8437,337,-0.8496
ENSG00000105221,AKT2,34,-0.2450,40,0.21965,40,0.19511
ENSG00000105223,PLD3,929,0.43274,727,-0.2914,650,-0.4696
ENSG00000197019,SERTAD1,13,-0.4098,20,0.56791,15,0.09230
ENSG00000090013,BLVRB,76,-0.3787,119,0.63117,79,-0.0509
ENSG00000160460,SPTBN4,115,0.37269,102,-0.0965,75,-0.5865
ENSG00000090006,LTBP4,32,-0.5060,42,0.29116,49,0.54517
ENSG00000105245,NUMBL,108,0.71284,74,-0.4404,57,-0.8431
ENSG00000123815,COQ8B,14,-0.6989,33,1.14880,15,-0.2006
ENSG00000077312,SNRPA,33,-0.2310,45,0.46355,32,-0.1135
ENSG00000167578,RAB4B,84,0.12923,88,0.10937,66,-0.3617
ENSG00000269858,EGLN2,84,-0.0374,83,-0.0442,90,0.10534
ENSG00000167601,AXL,21,-1.6011,98,2.08804,32,-0.0008
ENSG00000105323,HNRNPUL1,51,-0.2380,43,-0.3450,77,0.63041
ENSG00000142046,TMEM91,22,-0.1656,23,0.01992,27,0.25463
ENSG00000077348,EXOSC5,41,0.31733,33,-0.2542,32,-0.2980
ENSG00000248098,BCKDHA,28,-0.8369,59,0.95506,43,0.37524
ENSG00000105341,DMAC2,41,0.04450,54,0.49027,25,-0.7734
ENSG00000105372,RPS19,594,-0.8252,911,0.42182,1194,0.90174
ENSG00000105404,RABAC1,412,0.13864,418,0.06112,331,-0.3196
ENSG00000105409,ATP1A3,493,0.61938,357,-0.3755,284,-0.7339
ENSG00000105737,GRIK5,96,0.32207,89,-0.0510,65,-0.5423
ENSG00000160570,DEDD2,44,0.32063,32,-0.4328,38,-0.1370
ENSG00000105723,GSK3A,139,0.68915,87,-0.5950,85,-0.6224
ENSG00000105722,ERF,21,-0.9730,63,1.57879,20,-0.4209
ENSG00000079432,CIC,56,-0.2447,67,0.23333,65,0.18056
ENSG00000079462,PAFAH1B3,61,0.41763,48,-0.2921,43,-0.4406
ENSG00000167619,TMEM145,34,-0.1321,44,0.36416,31,-0.1760
ENSG00000105429,MEGF8,63,-0.0558,86,0.50193,45,-0.5471
ENSG00000213904,LIPE-AS1,24,0.24448,14,-0.8184,27,0.24340
ENSG00000105755,ETHE1,20,-0.1881,18,-0.2033,28,0.46651
ENSG00000176472,ZNF575,16,0.52629,11,-0.4462,11,-0.4776
ENSG00000073050,XRCC1,22,0.59052,22,0.15757,7,-1.6408
ENSG00000167378,IRGQ,54,0.92944,22,-1.2370,35,-0.4989
ENSG00000124444,ZNF576,18,-0.2407,28,0.65020,15,-0.3717
ENSG00000131116,ZNF428,148,0.24967,96,-0.6239,152,0.11692
ENSG00000105767,CADM4,70,-0.1678,70,-0.0517,88,0.31964
ENSG00000105771,SMG9,30,-0.5935,68,1.21175,23,-0.6016
ENSG00000167380,ZNF226,36,0.38180,38,0.19872,17,-1.0909
ENSG00000073008,PVR,25,1.57791,11,-0.9292,5,-2.1753
ENSG00000130202,NECTIN2,11,-1.5520,36,1.28210,33,1.11624
ENSG00000130204,TOMM40,72,0.38687,65,-0.0476,44,-0.6830
ENSG00000130203,APOE,930,-1.9608,5124,2.21835,2123,0.47261
ENSG00000130208,APOC1,39,-0.9076,83,0.95328,64,0.49981
ENSG00000234906,APOC2,19,-1.6134,76,1.76655,41,0.59871
ENSG00000104853,CLPTM1,156,-0.0123,179,0.21899,137,-0.2232
ENSG00000104859,CLASRP,17,-0.7522,38,1.05087,22,0.08001
ENSG00000142252,GEMIN7,23,0.80061,12,-0.7731,13,-0.6491
ENSG00000007047,MARK4,60,0.44772,56,0.01226,31,-0.9141
ENSG00000104866,PPP1R37,48,0.57572,38,-0.2062,25,-0.8679
ENSG00000007255,TRAPPC6A,31,-0.8841,79,1.28800,37,-0.0364
ENSG00000104884,ERCC2,23,0.15874,18,-0.3250,23,0.03367
ENSG00000012061,ERCC1,58,-0.4061,99,0.77633,55,-0.2118
ENSG00000125740,FOSB,21,-0.7640,42,0.85279,32,0.37573
ENSG00000125744,RTN2,62,0.75416,37,-0.6524,36,-0.6830
ENSG00000125746,EML2,29,0.08752,29,0.03477,25,-0.1922
ENSG00000125743,SNRPD2,370,0.15183,327,-0.1584,338,-0.1041
ENSG00000185800,DMWD,86,0.22680,79,-0.0751,68,-0.3263
ENSG00000125755,SYMPK,41,-0.3684,51,0.23865,55,0.37839
ENSG00000170604,IRF2BP1,19,0.15252,18,-0.0539,16,-0.2127
ENSG00000176182,MYPOP,48,0.66050,17,-1.4493,44,-0.0073
ENSG00000104967,NOVA2,75,0.45518,55,-0.3981,55,-0.3985
ENSG00000011485,PPP5C,129,0.45958,110,-0.1478,78,-0.6988
ENSG00000277531,PNMA8C,74,1.00156,40,-0.7487,33,-1.0541
ENSG00000182013,PNMA8A,309,0.84744,181,-0.6689,162,-0.8411
ENSG00000204851,PNMA8B,229,0.63729,123,-0.8394,171,-0.3221
ENSG00000160014,CALM3,2027,0.69284,1303,-0.5506,1204,-0.6756
ENSG00000197380,DACT3,93,-0.1235,63,-0.6574,140,0.65223
ENSG00000090372,STRN4,74,0.11071,71,-0.0417,66,-0.1506
ENSG00000181027,FKRP,27,0.58327,20,-0.3370,16,-0.7085
ENSG00000042753,AP2S1,375,0.55248,257,-0.4762,254,-0.4945
ENSG00000160007,ARHGAP35,158,0.18465,142,-0.1160,135,-0.2043
ENSG00000130751,NPAS1,15,0.05124,9,-0.8438,20,0.51642
ENSG00000130748,TMEM160,419,0.29215,358,-0.1806,326,-0.3300
ENSG00000130749,ZC3H4,17,-0.4428,22,0.28295,24,0.45483
ENSG00000142230,SAE1,97,0.32094,81,-0.2028,74,-0.3589
ENSG00000257704,INAFM1,85,0.31231,74,-0.1378,62,-0.4159
ENSG00000105419,MEIS3,175,0.65117,89,-0.9303,134,-0.2787
ENSG00000118160,SLC8A2,175,0.27107,201,0.30506,89,-1.0055
ENSG00000118162,KPTN,18,0.52426,17,0.00235,8,-1.0877
ENSG00000105402,NAPA,348,0.51739,296,-0.1340,190,-0.8442
ENSG00000105373,NOP53,48,-0.8555,74,0.39245,102,0.96722
ENSG00000178980,SELENOW,1832,0.27628,1271,-0.5183,1754,0.00183
ENSG00000105499,PLA2G4C,24,-0.2670,30,0.24138,29,0.20993
ENSG00000142227,EMP3,7,-2.7238,62,2.57894,31,1.04124
ENSG00000105438,KDELR1,51,-0.5802,105,1.04910,48,-0.2925
ENSG00000105447,GRWD1,16,-0.2285,20,0.35032,16,0.02364
ENSG00000105443,CYTH2,37,0.04099,48,0.43042,24,-0.6532
ENSG00000142235,LMTK3,97,0.38263,74,-0.3419,75,-0.3257
ENSG00000063177,RPL18,712,-0.6661,1013,0.36151,1247,0.72369
ENSG00000063176,SPHK2,26,-0.1807,18,-0.6193,42,0.70737
ENSG00000105516,DBP,74,-0.5474,128,0.75579,88,0.10569
ENSG00000063180,CA11,466,0.15643,413,-0.1533,422,-0.1169
ENSG00000105552,BCAT2,11,-1.4717,60,2.46365,5,-1.7900
ENSG00000087076,HSD17B14,19,-0.9830,37,0.72256,40,0.86451
ENSG00000087074,PPP1R15A,48,0.17880,52,0.19091,32,-0.5790
ENSG00000104805,NUCB1,91,-0.1508,125,0.49777,76,-0.3268
ENSG00000087088,BAX,22,0.44321,18,-0.1983,14,-0.5992
ENSG00000087086,FTL,2192,-0.7271,3471,0.52061,3786,0.67286
ENSG00000183207,RUVBL2,66,-0.0594,79,0.26934,60,-0.1955
ENSG00000104852,SNRNP70,128,0.05515,151,0.29363,95,-0.4632
ENSG00000104863,LIN7B,102,0.11501,100,0.00482,88,-0.2091
ENSG00000177380,PPFIA3,126,0.43808,84,-0.5479,102,-0.2321
ENSG00000104888,SLC17A7,1610,0.84879,890,-0.7598,897,-0.7483
ENSG00000104872,PIH1D1,65,0.38235,48,-0.3754,51,-0.2925
ENSG00000142541,RPL13A,522,-0.8618,834,0.47502,1065,0.90957
ENSG00000142534,RPS11,449,-0.7181,679,0.44132,801,0.73115
ENSG00000142546,NOSIP,47,0.40433,30,-0.6388,41,-0.1064
ENSG00000126464,PRR12,22,0.14017,17,-0.3801,23,0.10672
ENSG00000126461,SCAF1,80,0.10304,94,0.30084,55,-0.5805
ENSG00000126456,IRF3,25,-0.0389,29,0.24783,22,-0.2078
ENSG00000126457,PRMT1,99,-0.1003,131,0.44277,81,-0.3519
ENSG00000169169,CPT1C,81,0.39730,43,-0.9093,80,0.08121
ENSG00000196961,AP2A1,162,0.40475,134,-0.1999,110,-0.5211
ENSG00000010361,FUZ,18,-0.0913,26,0.59134,12,-0.6219
ENSG00000104973,MED25,45,0.21948,44,0.03537,33,-0.4468
ENSG00000104960,PTOV1,233,-0.0001,280,0.30850,185,-0.3674
ENSG00000039650,PNKP,26,0.16276,25,0.00680,21,-0.3006
ENSG00000204673,AKT1S1,42,-0.1041,40,-0.0760,49,0.24091
ENSG00000104946,TBC1D17,47,-0.2370,56,0.22153,55,0.17958
ENSG00000213024,NUP62,23,-0.3075,35,0.57809,23,-0.1188
ENSG00000105053,VRK3,31,-0.0624,36,0.23412,29,-0.1458
ENSG00000267890,AC010624.2,16,0.48729,12,-0.3441,11,-0.5137
ENSG00000131398,KCNC3,17,-0.0368,27,0.74247,8,-1.1138
ENSG00000131408,NR1H2,40,-0.6166,69,0.72739,53,0.27012
ENSG00000142530,FAM71E1,20,0.74829,9,-1.1334,15,-0.2927
ENSG00000161671,EMC10,75,-0.4514,111,0.51551,94,0.23009
ENSG00000161677,JOSD2,51,-0.2565,52,-0.0498,70,0.45262
ENSG00000204653,ASPDH,47,0.45451,34,-0.4152,34,-0.3803
ENSG00000131409,LRRC4B,130,0.30536,85,-0.6048,125,0.02059
ENSG00000235034,C19orf81,15,-0.5457,18,0.05955,27,0.78678
ENSG00000105472,CLEC11A,34,-0.3114,43,0.28067,42,0.24439
ENSG00000167747,C19orf48,12,-0.3602,3,-2.0110,27,1.33880
ENSG00000169035,KLK7,83,1.53119,16,-2.2798,41,-0.8207
ENSG00000142544,CTU1,14,0.22646,13,0.00985,10,-0.4281
ENSG00000142549,IGLON5,20,0.68611,14,-0.4270,11,-0.8053
ENSG00000105379,ETFB,124,-0.5762,203,0.64894,165,0.29335
ENSG00000160318,CLDND2,17,-1.1377,37,0.87921,38,0.93921
ENSG00000105568,PPP2R1A,616,0.31884,518,-0.1998,470,-0.3583
ENSG00000130844,ZNF331,29,-0.3147,40,0.44288,32,0.07080
ENSG00000179820,MYADM,44,0.83724,32,-0.3331,17,-1.2847
ENSG00000126583,PRKCG,320,0.44817,288,-0.0612,181,-0.7980
ENSG00000105605,CACNG7,28,0.75375,13,-1.0489,20,-0.3550
ENSG00000142408,CACNG8,56,0.38838,38,-0.5312,47,-0.1650
