Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000198816,ZNF358,133,0.77141,132,0.75550,47,-0.8900,72,-0.2583,62,-0.5842,127,0.68522,66,-0.3673
ENSG00000090674,MCOLN1,27,0.00103,18,-0.6310,38,0.50953,39,0.66485,28,0.01462,13,-1.1008,17,-0.7696
ENSG00000032444,PNPLA6,80,0.15953,59,-0.3305,79,0.14004,106,0.71864,68,-0.1352,56,-0.4128,36,-1.0742
ENSG00000076826,CAMSAP3,37,0.29777,17,-0.9557,47,0.69139,39,0.40007,28,-0.1832,14,-1.2236,33,0.09400
ENSG00000076924,XAB2,25,0.00635,17,-0.5573,31,0.37697,25,-0.0056,26,0.05812,17,-0.5933,32,0.38622
ENSG00000229833,PET100,220,0.28077,146,-0.3658,218,0.26708,96,-1.1021,255,0.71810,193,0.06831,114,-0.7591
ENSG00000181029,TRAPPC5,156,-0.4191,159,-0.3884,233,0.21342,172,-0.3028,278,0.68625,170,-0.2853,144,-0.5465
ENSG00000142459,EVI5L,56,0.36728,53,0.25137,56,0.33895,56,0.40093,45,-0.0166,14,-1.7485,25,-0.8822
ENSG00000183248,PRR36,33,-1.1830,52,-0.4890,94,0.46006,117,0.97287,76,0.14556,23,-1.7109,45,-0.7050
ENSG00000076984,MAP2K7,13,-0.7260,37,0.98761,21,0.02929,31,0.80260,18,-0.2812,11,-0.9123,7,-1.6341
ENSG00000260001,TGFBR3L,64,-0.1647,32,-1.1980,71,0.01244,66,-0.1063,115,1.15580,39,-0.9305,21,-1.8045
ENSG00000178531,CTXN1,243,-0.6351,392,0.11446,468,0.40581,394,0.14006,486,0.63432,170,-1.1835,129,-1.5964
ENSG00000104980,TIMM44,33,0.38079,12,-1.1837,33,0.38523,40,0.83856,21,-0.4345,26,0.03360,12,-1.1263
ENSG00000066044,ELAVL1,34,-0.1653,30,-0.3858,65,0.89374,52,0.59281,29,-0.5076,41,0.12073,18,-1.1668
ENSG00000090661,CERS4,34,0.46533,43,0.86104,33,0.42784,24,-0.0764,19,-0.5835,17,-0.5817,22,-0.2421
ENSG00000167775,CD320,25,-0.1850,27,-0.0145,35,0.37232,29,0.06447,32,0.32072,36,0.40572,0,-5.8486
ENSG00000267855,NDUFA7,209,0.43655,90,-0.8955,138,-0.2270,106,-0.7106,235,0.88451,153,-0.0626,89,-0.9101
ENSG00000233927,RPS28,1856,0.29724,2059,0.46831,726,-1.1710,763,-1.1888,1378,-0.2302,3140,1.19860,2009,0.42731
ENSG00000167772,ANGPTL4,35,0.81593,11,-0.9870,5,-2.2159,14,-0.7477,31,0.84654,22,0.05342,19,-0.1374
ENSG00000185236,RAB11B,87,-0.3471,78,-0.5239,129,0.28474,134,0.38851,90,-0.3759,145,0.47480,109,0.00205
ENSG00000099785,MARCH2,21,-0.6846,38,0.28100,23,-0.5240,42,0.47978,35,0.17118,20,-0.7043,31,-0.0515
ENSG00000099783,HNRNPM,94,0.15684,82,-0.0661,92,0.11965,63,-0.5157,77,-0.2063,126,0.63704,102,0.28317
ENSG00000133250,ZNF414,23,0.16568,13,-0.7343,29,0.51648,19,-0.1770,20,-0.0652,4,-2.2704,41,1.12664
ENSG00000130803,ZNF317,7,-1.6406,17,-0.3258,23,0.18998,25,0.31080,16,-0.5544,13,-0.7127,52,1.55082
ENSG00000198258,UBL5,472,0.04084,299,-0.6738,407,-0.1934,219,-1.2447,726,1.06849,486,0.08867,318,-0.5776
ENSG00000127445,PIN1,218,-0.4812,188,-0.7049,420,0.57542,296,0.00569,419,0.78398,121,-1.3709,159,-0.9614
ENSG00000105088,OLFM2,111,0.21263,47,-1.1325,62,-0.6902,126,0.49080,129,0.63181,29,-1.8115,81,-0.2854
ENSG00000080573,COL5A3,22,-0.6454,16,-1.1509,14,-1.3183,31,-0.1149,47,0.75114,45,0.47551,34,0.04654
ENSG00000130813,SHFL,33,-0.2182,28,-0.4817,53,0.53551,39,0.05103,36,-0.1197,32,-0.2434,48,0.37582
ENSG00000130810,PPAN,15,0.03107,14,-0.0045,18,0.33747,19,0.49330,15,0.09616,14,-0.0461,0,-4.9538
ENSG00000130811,EIF3G,95,0.22714,80,-0.0513,88,0.10454,48,-0.9353,67,-0.4133,150,0.99498,117,0.56281
ENSG00000130816,DNMT1,24,-0.2258,17,-0.7615,31,0.13815,32,0.25389,29,0.09946,29,0.05709,27,-0.0848
ENSG00000105364,MRPL4,42,-0.4446,28,-1.0530,85,0.68681,69,0.39967,58,0.09035,35,-0.7142,54,-0.0450
ENSG00000105376,ICAM5,42,-0.8833,41,-0.9088,224,1.95052,78,0.09036,88,0.36923,14,-2.4718,0,-7.2875
ENSG00000267673,FDX2,74,0.06827,46,-0.6725,103,0.59747,73,0.04217,96,0.64820,36,-1.0541,20,-1.8819
ENSG00000105401,CDC37,67,-0.5743,72,-0.4459,171,0.95455,93,-0.0694,95,-0.0355,85,-0.2033,99,0.04285
ENSG00000065989,PDE4A,48,-0.3499,30,-1.0628,70,0.23445,106,1.10788,49,-0.3978,19,-1.7792,76,0.38556
ENSG00000079999,KEAP1,63,0.48418,41,-0.1882,51,0.13994,39,-0.3150,41,-0.2605,83,0.95094,28,-0.8017
ENSG00000130734,ATG4D,14,-0.4562,8,-1.2654,26,0.50770,24,0.41894,27,0.72753,14,-0.4301,0,-5.3522
ENSG00000129355,CDKN2D,114,-0.6813,141,-0.3590,284,0.78447,221,0.41583,220,0.47031,45,-2.0722,82,-1.1897
ENSG00000129353,SLC44A2,112,0.54367,72,-0.1787,46,-0.8770,65,-0.3711,58,-0.6306,163,1.18385,108,0.47591
ENSG00000267100,ILF3-DT,44,0.60738,26,-0.2208,26,-0.2478,22,-0.5451,31,0.04979,61,1.17383,8,-1.9150
ENSG00000129351,ILF3,110,0.43669,57,-0.5961,85,0.02336,73,-0.2378,91,0.16543,90,0.10842,78,-0.1188
ENSG00000213339,QTRT1,48,0.56482,18,-1.0082,54,0.76924,48,0.65718,31,-0.1557,9,-1.9036,19,-0.8558
ENSG00000079805,DNM2,50,0.67770,38,0.22067,22,-0.6166,23,-0.6542,20,-0.9515,66,1.15488,50,0.66817
ENSG00000099203,TMED1,27,0.86548,14,-0.2420,16,-0.0206,10,-0.8318,22,0.67769,3,-2.3927,15,-0.0577
ENSG00000142453,CARM1,35,-0.8668,41,-0.6371,68,0.17901,112,1.20132,47,-0.5233,65,0.09266,39,-0.7124
ENSG00000130733,YIPF2,15,-0.7657,17,-0.5458,17,-0.5796,34,0.58276,23,-0.1832,43,0.90084,20,-0.3445
ENSG00000127616,SMARCA4,104,0.59498,58,-0.3596,80,0.15571,91,0.42583,74,0.03631,36,-1.0831,43,-0.8020
ENSG00000130164,LDLR,15,-0.6368,8,-1.4897,31,0.51683,25,0.14489,8,-1.8493,34,0.63794,66,1.86285
ENSG00000105514,RAB3D,5,-2.1019,8,-1.5622,31,0.50615,30,0.54071,18,-0.4120,59,1.66869,7,-1.8027
ENSG00000105518,TMEM205,96,-0.2399,55,-1.1026,114,0.03154,68,-0.8528,119,0.13278,279,1.58567,79,-0.5298
ENSG00000105520,PLPPR2,121,-0.4084,107,-0.5958,234,0.66007,182,0.26966,184,0.33814,89,-0.8877,102,-0.6696
ENSG00000130175,PRKCSH,73,-0.2268,110,0.43059,67,-0.3458,102,0.36142,54,-0.8303,131,0.73181,92,0.14689
ENSG00000196361,ELAVL3,186,-0.0690,208,0.10583,206,0.09280,339,1.09708,184,-0.1119,70,-1.5682,44,-2.2411
ENSG00000130159,ECSIT,30,-0.4903,28,-0.6329,62,0.66600,31,-0.5093,60,0.83276,26,-0.7417,27,-0.6675
ENSG00000130165,ELOF1,39,-0.0015,33,-0.2712,35,-0.1751,50,0.44971,38,-0.0722,38,-0.0665,34,-0.2369
ENSG00000173875,ZNF791,17,-0.7270,21,-0.4025,17,-0.7565,38,0.62110,22,-0.4629,45,0.80673,33,0.29823
ENSG00000105583,WDR83OS,156,0.37190,86,-0.5748,164,0.45367,88,-0.5833,129,0.09036,213,0.90043,55,-1.2469
ENSG00000095059,DHPS,47,-0.1443,36,-0.5757,85,0.82575,38,-0.5461,60,0.29761,62,0.29877,33,-0.7174
ENSG00000105576,TNPO2,75,-0.4723,90,-0.1976,103,0.02198,176,1.07720,95,-0.1405,63,-0.7369,49,-1.1285
ENSG00000123144,TRIR,184,0.18882,158,-0.0586,124,-0.4353,123,-0.5020,175,0.13487,211,0.40567,192,0.25290
ENSG00000198356,GET3,84,0.10448,61,-0.3974,140,0.94064,47,-0.8857,83,0.09368,113,0.57677,51,-0.6868
ENSG00000171223,JUNB,50,-1.2364,44,-1.4388,75,-0.6355,68,-0.8611,35,-2.0458,525,2.97434,188,0.85845
ENSG00000167815,PRDX2,441,0.11508,301,-0.4910,621,0.67925,328,-0.3947,510,0.46839,321,-0.3919,239,-0.8462
ENSG00000132026,RTBDN,17,-0.0483,10,-0.8367,45,1.55605,28,0.81641,17,-0.1073,0,-4.4740,0,-5.2618
ENSG00000105613,MAST1,42,-0.7446,36,-1.0022,115,0.84537,88,0.46407,80,0.32736,22,-1.7232,55,-0.3503
ENSG00000105612,DNASE2,39,0.77720,29,0.28461,23,-0.0736,14,-0.8542,22,-0.1991,30,0.36581,26,0.10527
ENSG00000105607,GCDH,39,0.79494,12,-1.1039,16,-0.6614,27,0.17224,18,-0.5431,26,0.13473,41,0.85981
ENSG00000179115,FARSA,64,-0.1722,39,-0.9127,125,0.93490,95,0.55253,74,0.09387,30,-1.3153,38,-0.9484
ENSG00000179218,CALR,181,0.10825,126,-0.4666,166,-0.0331,135,-0.3966,164,-0.0605,286,0.87243,170,0.01255
ENSG00000179262,RAD23A,129,-0.0229,86,-0.6628,148,0.19242,149,0.24057,147,0.23759,129,-0.0261,80,-0.7716
ENSG00000179271,GADD45GIP1,175,0.12560,131,-0.3336,164,0.02646,101,-0.8106,199,0.45676,124,-0.4158,222,0.51733
ENSG00000008441,NFIX,129,0.47185,138,0.58830,54,-0.9010,80,-0.3310,43,-1.4566,168,0.92670,185,1.09618
ENSG00000104907,TRMT1,24,0.18451,22,0.04505,33,0.73277,13,-0.8637,17,-0.4549,45,1.23637,13,-0.7315
ENSG00000160877,NACC1,74,0.49682,38,-0.5401,73,0.48094,69,0.43107,58,0.14267,32,-0.8365,15,-1.9803
ENSG00000104915,STX10,39,0.90104,16,-0.4754,32,0.59685,17,-0.4622,29,0.55038,15,-0.6450,1,-4.5413
ENSG00000160888,IER2,40,0.63652,24,-0.1606,14,-1.0129,13,-1.2392,23,-0.3121,39,0.59780,58,1.29120
ENSG00000141837,CACNA1A,26,-1.4866,47,-0.6136,90,0.39599,146,1.51065,65,-0.1553,24,-1.6362,26,-1.4837
ENSG00000104979,C19orf53,211,0.29273,136,-0.4065,189,0.11861,135,-0.4657,213,0.40864,196,0.17245,120,-0.6057
ENSG00000187556,NANOS3,46,0.58815,40,0.38112,24,-0.4695,34,0.12550,39,0.45513,22,-0.5726,0,-5.5993
ENSG00000132024,CC2D1A,43,0.57215,28,-0.1129,37,0.36199,36,0.34710,23,-0.5385,20,-0.6371,31,0.06783
ENSG00000141854,MISP3,38,0.51410,37,0.47106,20,-0.5077,18,-0.7342,33,0.43043,31,0.20612,12,-1.1801
ENSG00000141858,SAMD1,42,0.07580,48,0.28886,38,-0.1036,50,0.40538,38,-0.1137,34,-0.2836,26,-0.6568
ENSG00000072062,PRKACA,73,-0.4570,67,-0.5899,159,0.79902,129,0.51055,91,-0.1470,75,-0.4264,75,-0.4268
ENSG00000072071,ADGRL1,109,-0.7340,131,-0.4522,208,0.28121,328,1.25743,172,-0.0341,56,-1.7439,73,-1.3395
ENSG00000123143,PKN1,59,0.57679,53,0.39984,30,-0.5213,21,-1.1605,36,-0.3075,52,0.36963,73,0.93070
ENSG00000123159,GIPC1,76,0.30444,47,-0.4474,81,0.39979,56,-0.2240,52,-0.3756,85,0.47629,74,0.26315
ENSG00000132002,DNAJB1,80,-0.0570,45,-0.9290,83,0.01225,106,0.46469,91,0.19526,57,-0.5866,77,-0.1153
ENSG00000099797,TECR,198,0.32190,169,0.06619,144,-0.1818,137,-0.2912,190,0.34273,213,0.44923,50,-1.7891
ENSG00000099795,NDUFB7,289,0.06982,228,-0.3095,217,-0.3835,216,-0.4351,360,0.57589,306,0.15877,218,-0.3816
ENSG00000105143,SLC1A6,3,-2.6116,14,-0.5166,17,-0.1888,24,0.40562,28,0.85726,0,-6.0863,26,0.47505
ENSG00000105135,ILVBL,49,0.58018,27,-0.3666,34,0.00171,34,0.00189,43,0.51316,31,-0.1324,2,-4.1217
ENSG00000074181,NOTCH3,28,-0.5845,28,-0.5861,8,-2.4065,13,-1.8799,10,-2.4314,178,2.78000,112,1.74619
ENSG00000141867,BRD4,53,-0.9251,62,-0.6708,92,-0.0676,175,1.20265,69,-0.6249,75,-0.3922,118,0.33415
ENSG00000105127,AKAP8,24,0.38617,11,-0.7984,26,0.51271,18,-0.1175,18,-0.1222,10,-0.9000,29,0.67106
ENSG00000011243,AKAP8L,39,-0.5428,30,-0.9415,65,0.24535,59,0.10562,56,0.01388,79,0.56831,57,0.04149
ENSG00000011451,WIZ,51,0.56108,41,0.20030,25,-0.5560,41,0.24613,32,-0.2351,57,0.75739,8,-2.3080
ENSG00000167460,TPM4,25,-1.9919,88,-0.1246,40,-1.3207,41,-1.4118,47,-1.2862,309,2.11025,265,1.79446
ENSG00000167461,RAB8A,43,0.89920,15,-0.7894,28,0.20821,15,-0.8012,15,-0.9011,32,0.40015,53,1.29468
ENSG00000105058,FAM32A,38,-0.8394,36,-0.9080,104,0.75355,68,0.07641,81,0.45279,51,-0.3932,47,-0.5282
ENSG00000072958,AP1M1,54,-0.5978,49,-0.7517,144,1.00593,102,0.47862,89,0.24899,27,-1.6531,45,-0.8688
ENSG00000127528,KLF2,2,-5.8931,19,-2.6904,12,-3.3788,7,-4.3039,2,-5.8115,921,5.03653,194,0.83873
ENSG00000127527,EPS15L1,15,-0.3845,15,-0.3910,20,0.07201,30,0.85877,24,0.50495,6,-1.7041,3,-2.7940
ENSG00000085872,CHERP,25,-0.4807,19,-0.8854,55,0.75997,56,0.91400,38,0.22478,19,-0.9337,0,-5.6164
ENSG00000127526,SLC35E1,31,-0.3790,22,-0.8849,35,-0.1532,52,0.53364,35,-0.2331,50,0.38593,45,0.21150
ENSG00000214046,SMIM7,76,0.66614,32,-0.7202,69,0.51074,38,-0.5136,59,0.33654,54,0.10673,22,-1.2978
ENSG00000072954,TMEM38A,27,-0.7830,21,-1.1038,83,1.04582,56,0.44833,51,0.31889,43,-0.0401,1,-5.0426
ENSG00000127511,SIN3B,28,-1.4481,48,-0.6597,117,0.75770,126,1.05321,65,-0.2383,37,-1.0541,57,-0.3904
ENSG00000053501,USE1,43,0.01517,37,-0.2109,53,0.34752,43,0.00182,55,0.52558,20,-1.1504,25,-0.8468
ENSG00000099330,OCEL1,22,0.37931,16,-0.1025,23,0.44026,13,-0.4377,22,0.50872,19,0.17128,0,-5.1461
ENSG00000160113,NR2F6,55,0.37794,38,-0.2126,49,0.20062,40,-0.1711,42,-0.0843,60,0.52629,28,-0.6622
ENSG00000105393,BABAM1,81,-0.5386,59,-1.0405,151,0.44898,179,0.85500,124,0.17037,53,-1.1994,72,-0.7224
ENSG00000127220,ABHD8,106,0.36073,63,-0.4815,102,0.29099,86,0.01298,103,0.41843,65,-0.4324,34,-1.4130
ENSG00000130312,MRPL34,55,-0.4501,37,-1.0260,73,-0.0037,52,-0.5649,113,1.01204,65,-0.1854,55,-0.4318
ENSG00000130311,DDA1,57,-0.7371,68,-0.4780,150,0.80249,106,0.25954,114,0.45680,53,-0.8595,39,-1.3099
ENSG00000074855,ANO8,56,1.09572,23,-0.3704,27,-0.1272,31,0.12076,18,-0.8473,43,0.65552,23,-0.3234
ENSG00000130304,SLC27A1,79,1.18543,32,-0.2894,9,-2.1366,41,0.10188,31,-0.4430,79,1.18480,14,-1.5152
ENSG00000130313,PGLS,60,0.64435,28,-0.5601,27,-0.5904,30,-0.5042,39,-0.0575,56,0.53946,54,0.46092
ENSG00000130309,COLGALT1,15,-0.2402,10,-0.8054,16,-0.0561,12,-0.5862,24,0.71354,18,0.07753,17,-0.0441
ENSG00000130477,UNC13A,60,-1.1609,80,-0.7217,205,0.78628,225,1.13011,145,0.27424,27,-2.3431,15,-3.1614
ENSG00000130479,MAP1S,52,-0.1674,31,-0.9343,103,0.96915,53,-0.1462,82,0.79638,20,-1.6232,17,-1.8168
ENSG00000105640,RPL18A,938,0.36867,1003,0.48006,356,-1.1500,258,-1.7507,577,-0.5074,1388,1.03737,1542,1.22493
ENSG00000007080,CCDC124,66,-0.2432,78,0.02027,81,0.07670,86,0.18537,70,-0.2105,69,-0.1817,98,0.39111
ENSG00000105642,KCNN1,65,-0.1374,90,0.37429,56,-0.3871,105,0.73944,51,-0.6462,34,-1.1354,105,0.62712
ENSG00000105643,ARRDC2,22,-0.0929,42,0.99892,24,0.04569,15,-0.7648,11,-1.3410,45,1.11843,36,0.70943
ENSG00000099308,MAST3,135,-1.0804,225,-0.2962,465,0.89810,415,0.82293,284,0.09816,79,-1.8772,122,-1.2348
ENSG00000105647,PIK3R2,82,-0.0154,80,-0.0618,103,0.34979,90,0.14203,93,0.24465,86,0.04766,20,-2.1326
ENSG00000105649,RAB3A,230,-0.7406,187,-1.0535,647,0.93548,586,0.89768,395,0.14282,79,-2.3269,188,-1.0491
ENSG00000130522,JUND,397,-0.0708,349,-0.2748,294,-0.5399,509,0.38095,312,-0.5551,715,0.90649,437,0.08513
ENSG00000130520,LSM4,111,-0.4153,108,-0.4578,229,0.76373,174,0.34808,170,0.35379,63,-1.2818,73,-1.0608
ENSG00000130517,PGPEP1,19,0.01391,21,0.17757,23,0.31581,16,-0.3270,17,-0.2331,20,0.10356,24,0.37553
ENSG00000130511,SSBP4,118,-0.2269,116,-0.2483,191,0.55632,125,-0.1538,169,0.47686,144,0.09718,32,-2.1764
ENSG00000105655,ISYNA1,11,-1.3618,19,-0.5854,7,-2.0527,12,-1.4553,16,-1.0864,149,3.28285,26,-0.1244
ENSG00000105701,FKBP8,300,-0.0336,302,-0.0245,290,-0.0893,335,0.16324,301,-0.0356,230,-0.4540,369,0.30168
ENSG00000105700,KXD1,56,-0.0290,73,0.38995,58,0.02743,51,-0.2082,57,-0.0197,72,0.36732,42,-0.5055
ENSG00000221983,UBA52,714,-0.0876,926,0.33065,486,-0.6905,478,-0.7844,621,-0.3869,1159,0.70657,1444,1.08964
ENSG00000006016,CRLF1,246,1.91173,42,-1.0558,19,-2.2051,47,-0.9526,98,0.35823,78,-0.1010,57,-0.6049
ENSG00000006015,REX1BD,130,0.28662,87,-0.3600,135,0.35078,75,-0.6372,131,0.39768,120,0.15230,74,-0.6155
ENSG00000105696,TMEM59L,309,-0.8117,265,-1.0459,1167,1.38148,676,0.49092,586,0.25580,97,-2.5461,248,-1.1479
ENSG00000167487,KLHL26,34,0.63264,16,-0.5621,28,0.31818,23,-0.0142,26,0.31380,16,-0.5660,10,-1.2180
ENSG00000105662,CRTC1,56,-0.2610,57,-0.2244,66,0.01660,82,0.41002,77,0.34382,70,0.10939,12,-2.5528
ENSG00000005007,UPF1,33,-0.0669,18,-1.0356,50,0.60971,38,0.18665,36,0.05423,46,0.46881,15,-1.2383
ENSG00000223802,CERS1,94,0.80060,69,0.30090,68,0.27874,41,-0.5953,65,0.26861,40,-0.5681,26,-1.1888
ENSG00000105669,COPE,228,0.58784,125,-0.3743,166,0.07174,107,-0.6894,184,0.30943,174,0.14945,131,-0.3038
ENSG00000105671,DDX49,32,0.02809,27,-0.2454,39,0.34336,18,-0.9675,34,0.14285,22,-0.5819,59,1.03389
ENSG00000064607,SUGP2,73,-0.5298,53,-1.0129,169,0.81653,140,0.57666,90,-0.2649,102,-0.0170,81,-0.3681
ENSG00000105676,ARMC6,19,-0.5008,18,-0.6016,36,0.50916,29,0.18087,25,-0.0822,18,-0.5641,37,0.59305
ENSG00000181035,SLC25A42,5,-1.4747,18,0.36780,21,0.58092,20,0.60493,13,-0.1846,21,0.56070,0,-4.9713
ENSG00000254901,BORCS8,26,-0.8267,23,-1.0538,60,0.44313,67,0.74732,53,0.32311,19,-1.3488,33,-0.5057
ENSG00000064490,RFXANK,59,1.33072,27,0.03236,22,-0.3059,17,-0.7538,18,-0.7845,19,-0.4948,53,1.13019
ENSG00000130287,NCAN,366,1.71971,75,-0.9371,119,-0.2184,143,0.08803,105,-0.5121,146,0.11328,57,-1.3504
ENSG00000187664,HAPLN4,21,-0.0585,12,-0.8942,26,0.24984,37,1.00917,27,0.42872,6,-1.9962,0,-5.3024
ENSG00000105705,SUGP1,6,-1.7534,9,-1.1188,28,0.60210,26,0.52597,23,0.37372,27,0.51093,3,-2.7108
ENSG00000129933,MAU2,16,-0.8801,15,-0.9526,29,0.02893,14,-1.1184,28,-0.0262,53,1.01857,58,1.20358
ENSG00000186010,NDUFA13,497,-0.0928,552,0.07654,415,-0.3769,387,-0.5385,639,0.41754,512,-0.0454,600,0.20982
ENSG00000250067,YJEFN3,74,-0.9252,78,-0.8348,160,0.29513,107,-0.3923,215,1.11604,51,-1.4668,115,-0.2419
ENSG00000105726,ATP13A1,46,0.74353,14,-1.1371,33,0.20700,37,0.42562,18,-0.9376,19,-0.6528,53,0.99365
ENSG00000167232,ZNF91,62,-0.1957,55,-0.3795,35,-1.0540,65,-0.1233,81,0.30164,33,-1.1455,142,1.18734
ENSG00000261824,LINC00662,12,-1.0568,14,-0.8312,41,0.82272,35,0.69145,28,0.29949,7,-1.8965,16,-0.6915
ENSG00000169021,UQCRFS1,167,-0.2041,134,-0.5450,293,0.71558,153,-0.3763,261,0.71851,128,-0.6180,84,-1.2579
ENSG00000187135,VSTM2B,39,-0.5230,30,-0.9129,130,1.47517,51,-0.1374,67,0.41656,18,-1.7211,30,-0.9377
ENSG00000105171,POP4,13,-1.2271,23,-0.3435,46,0.75964,31,0.14696,38,0.62866,22,-0.4284,7,-2.1616
ENSG00000131943,C19orf12,47,-0.3316,32,-0.8957,93,0.79261,86,0.77061,63,0.17034,23,-1.3829,20,-1.5771
ENSG00000105176,URI1,51,-0.0181,52,0.01608,57,0.17539,40,-0.4433,50,-0.0463,56,0.14444,67,0.43571
ENSG00000198597,ZNF536,39,0.74211,35,0.54574,13,-1.0276,10,-1.4588,42,1.21981,16,-0.6462,0,-5.2924
ENSG00000178904,DPY19L3,58,1.26560,16,-0.7889,12,-1.2005,28,0.01995,36,0.60230,23,-0.2706,0,-5.8584
ENSG00000105185,PDCD5,100,-0.3313,74,-0.7925,135,0.13728,77,-0.8187,193,1.03238,96,-0.4083,100,-0.3309
ENSG00000105186,ANKRD27,23,0.18052,10,-1.0058,19,-0.0841,38,1.22305,19,-0.1940,7,-1.6416,13,-0.6667
ENSG00000130881,LRP3,54,0.58946,38,0.00229,26,-0.5779,43,0.22564,37,-0.0461,29,-0.4005,34,-0.1648
ENSG00000130876,SLC7A10,20,0.18397,5,-1.9137,1,-3.4717,15,-0.2962,33,1.53739,2,-3.2698,20,0.21805
ENSG00000153879,CEBPG,26,0.03480,8,-1.6568,29,0.17601,38,0.69920,26,-0.0138,17,-0.6649,26,0.00078
ENSG00000124299,PEPD,82,0.31693,40,-0.8097,84,0.36764,68,0.02029,64,-0.1133,78,0.24782,61,-0.1531
ENSG00000153885,KCTD15,39,1.23501,16,-0.1857,3,-2.6646,17,-0.1078,13,-0.7024,47,1.58176,7,-1.4109
ENSG00000257103,LSM14A,46,-0.0273,36,-0.4282,44,-0.0837,47,-0.0103,44,-0.1129,54,0.23480,62,0.45555
ENSG00000105220,GPI,208,-0.7493,209,-0.7436,626,1.03997,473,0.64512,329,-0.0433,220,-0.6672,167,-1.0904
ENSG00000126261,UBA2,40,-0.9507,48,-0.6827,111,0.66366,69,-0.1385,83,0.22612,57,-0.3987,100,0.48426
ENSG00000089335,ZNF302,61,0.98698,22,-0.6461,40,0.27889,34,0.01923,31,-0.1628,37,0.16171,15,-1.2410
ENSG00000089351,GRAMD1A,48,0.48523,21,-0.7962,48,0.50457,31,-0.2505,37,0.08281,49,0.51499,16,-1.1966
ENSG00000105711,SCN1B,52,-0.3523,24,-1.5371,69,0.09195,86,0.51435,81,0.46393,54,-0.2919,39,-0.8170
ENSG00000153902,LGI4,115,0.63089,62,-0.3579,69,-0.2051,84,0.12496,78,-0.0152,73,-0.1195,63,-0.3397
ENSG00000266964,FXYD1,489,0.87481,267,-0.1226,74,-2.0796,215,-0.5123,299,0.07418,489,0.87506,240,-0.2921
ENSG00000221946,FXYD7,96,-0.9604,157,-0.2021,294,0.82852,277,0.84980,187,0.10324,59,-1.6779,60,-1.6718
ENSG00000105698,USF2,149,0.55754,139,0.44280,64,-0.7729,103,-0.0474,96,-0.1994,133,0.37252,79,-0.4575
ENSG00000105695,MAG,60,1.63234,134,3.58149,2,-3.1728,0,-8.6910,0,-6.8314,7,-1.6705,28,0.33200
ENSG00000105677,TMEM147,85,0.42871,37,-0.8687,74,0.20436,44,-0.6782,81,0.47130,98,0.68051,26,-1.4126
ENSG00000126254,RBM42,57,0.30304,31,-0.6558,44,-0.1096,50,0.10972,51,0.13901,54,0.21881,34,-0.5044
ENSG00000126267,COX6B1,509,0.25297,319,-0.4895,358,-0.3089,287,-0.7184,590,0.67539,411,-0.0935,413,-0.0838
ENSG00000272333,KMT2B,12,-0.7363,18,-0.1160,25,0.41467,22,0.19268,16,-0.3339,34,0.93418,12,-0.6910
ENSG00000161265,U2AF1L4,18,-0.0423,15,-0.2790,14,-0.3893,14,-0.4303,23,0.41027,19,0.07111,22,0.24898
ENSG00000205155,PSENEN,50,0.09434,33,-0.5578,62,0.45241,37,-0.4229,48,0.03290,74,0.72952,35,-0.4700
ENSG00000267796,LIN37,13,-0.4311,13,-0.4016,18,0.06380,20,0.27278,24,0.67748,11,-0.6738,6,-1.4736
ENSG00000004777,ARHGAP33,59,0.68940,50,0.43031,45,0.25318,36,-0.1189,36,-0.1515,24,-0.7131,28,-0.5212
ENSG00000105290,APLP1,255,-0.7369,440,0.12125,798,1.12937,461,0.22521,375,-0.1696,299,-0.4883,239,-0.8335
ENSG00000011600,TYROBP,38,0.29325,29,-0.1297,4,-3.1231,9,-1.9634,15,-1.4159,101,2.03430,85,1.69048
ENSG00000126243,LRFN3,14,-0.6926,22,-0.0328,54,1.51045,30,0.56341,20,-0.2359,13,-0.8432,0,-5.5513
ENSG00000205138,SDHAF1,17,-0.4309,11,-1.1192,34,0.67435,19,-0.3115,26,0.31167,39,0.88980,9,-1.4545
ENSG00000239382,ALKBH6,26,-0.3125,28,-0.2092,78,1.51647,30,-0.0891,36,0.26871,8,-2.0861,10,-1.7174
ENSG00000105270,CLIP3,322,-0.1510,272,-0.4205,527,0.65141,498,0.64447,365,0.06056,111,-1.7790,222,-0.7354
ENSG00000105258,POLR2I,200,0.15929,167,-0.1288,136,-0.4536,118,-0.7378,259,0.80827,167,-0.1231,128,-0.5473
ENSG00000105254,TBCB,179,-0.1900,181,-0.1712,247,0.33114,249,0.39507,216,0.14395,111,-0.9287,151,-0.4571
ENSG00000126247,CAPNS1,166,-0.7999,180,-0.6792,428,0.71090,278,0.00111,246,-0.2415,422,0.69028,286,0.04794
ENSG00000161281,COX7A1,222,0.31350,184,0.01619,182,-0.0077,144,-0.4183,236,0.56205,184,0.01434,58,-1.7431
