Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000170579,DLGAP1,0,-9.0649,16,-3.6289,172,-0.1956,217,0.20341,167,-0.2265,211,0.15773,286,0.63081,323,0.95060
ENSG00000263753,LINC00667,45,0.49406,32,-0.0725,30,-0.1761,21,-0.7260,34,0.04269,39,0.27772,37,0.17656,35,0.08220
ENSG00000082397,EPB41L3,0,-8.0094,132,0.56988,63,-0.6484,91,-0.0208,77,-0.2843,90,-0.0520,95,0.03473,159,1.00592
ENSG00000173482,PTPRM,92,0.33357,21,-1.9037,55,-0.5010,63,-0.2953,63,-0.2543,158,1.43836,48,-0.6706,60,-0.3802
ENSG00000206418,RAB12,0,-6.0952,11,-1.1142,24,-0.0257,25,0.08318,26,0.09673,23,-0.0682,50,1.16714,29,0.33096
ENSG00000168502,MTCL1,17,0.18788,6,-1.2559,13,-0.2435,10,-0.6655,24,0.69629,17,0.16168,13,-0.2590,21,0.58838
ENSG00000178127,NDUFV2,96,-0.3183,97,-0.3107,92,-0.4208,73,-0.7964,157,0.44633,161,0.54901,128,0.13062,144,0.35245
ENSG00000101745,ANKRD12,271,0.66943,142,-0.3564,178,-0.0044,263,0.69638,133,-0.4588,149,-0.3128,64,-1.5643,178,-0.0087
ENSG00000128791,TWSG1,91,2.22870,40,0.72149,12,-1.2028,14,-0.9556,32,0.37334,33,0.49734,1,-4.7567,10,-1.4420
ENSG00000017797,RALBP1,89,0.25860,70,-0.1109,80,0.11118,107,0.63530,43,-0.8419,61,-0.3657,27,-1.5574,89,0.29480
ENSG00000168461,RAB31,100,0.53863,79,0.16378,89,0.37951,53,-0.4965,115,0.76817,88,0.36578,37,-1.0182,33,-1.2339
ENSG00000101558,VAPA,174,-0.4580,166,-0.5333,158,-0.6582,218,-0.1278,217,-0.1199,263,0.19914,368,0.72495,305,0.47129
ENSG00000154856,APCDD1,111,1.12815,84,0.65709,43,-0.4397,29,-1.0349,187,2.08149,48,-0.2397,22,-1.3770,11,-2.4675
ENSG00000134265,NAPG,27,-1.5145,45,-0.7592,52,-0.5715,38,-1.0513,82,0.18025,95,0.46108,182,1.51711,86,0.28396
ENSG00000141404,GNAL,0,-7.9746,5,-4.2613,45,-1.1503,61,-0.6638,113,0.35969,55,-0.8150,479,3.11175,83,-0.1402
ENSG00000255112,CHMP1B,31,-1.5392,41,-1.1005,58,-0.6330,106,0.38668,63,-0.4710,87,0.04542,91,0.10224,146,1.00163
ENSG00000154889,MPPE1,97,2.09429,20,-0.5588,11,-1.5346,20,-0.6068,19,-0.6337,33,0.24663,9,-1.7451,36,0.39344
ENSG00000141385,AFG3L2,0,-6.9893,20,-1.2622,39,-0.3464,50,0.08350,56,0.25257,68,0.64021,53,0.17279,64,0.52666
ENSG00000134278,SPIRE1,0,-7.5238,37,-0.8748,57,-0.2479,68,0.05355,79,0.27985,84,0.42028,108,0.79929,75,0.22175
ENSG00000128789,PSMG2,65,0.31523,48,-0.1658,38,-0.5593,34,-0.7521,88,0.79458,68,0.43744,48,-0.1608,56,0.06732
ENSG00000085415,SEH1L,0,-7.0977,34,-0.5731,37,-0.4590,74,0.75125,21,-1.2760,48,-0.0380,51,0.06262,82,0.93744
ENSG00000168675,LDLRAD4,0,-7.2606,144,1.61758,31,-0.9492,53,-0.0611,56,0.02364,54,-0.0407,48,-0.1944,68,0.37191
ENSG00000177150,FAM210A,0,-5.3391,21,0.64816,10,-0.5311,24,0.98750,16,0.21788,14,0.04100,0,-5.4264,17,0.31426
ENSG00000101654,RNMT,0,-7.5964,27,-1.4231,66,-0.0973,106,0.76627,47,-0.6083,92,0.49299,48,-0.5677,92,0.51013
ENSG00000175322,ZNF519,0,-5.3379,5,-1.4343,12,-0.3076,20,0.56271,17,0.30801,19,0.49246,9,-0.7100,19,0.53489
ENSG00000067900,ROCK1,98,1.91642,64,1.12998,35,0.14749,20,-0.7501,17,-0.9511,20,-0.7684,29,-0.1613,12,-1.5060
ENSG00000167088,SNRPD1,59,0.08972,63,0.20205,43,-0.4436,31,-0.9620,84,0.65099,61,0.14924,70,0.35353,62,0.18540
ENSG00000101752,MIB1,0,-7.0437,48,0.04120,42,-0.2049,56,0.31386,50,0.10428,46,-0.0379,54,0.21080,62,0.49207
ENSG00000134508,CABLES1,0,-6.1180,5,-2.3365,22,-0.2154,18,-0.4846,48,1.06512,37,0.73056,54,1.27112,18,-0.5513
ENSG00000101782,RIOK3,0,-6.2137,45,0.85523,11,-1.4415,25,-0.0794,17,-0.6539,52,1.25998,3,-2.8719,38,0.65143
ENSG00000141458,NPC1,1,-5.0372,168,3.19112,17,-0.9236,21,-0.5794,23,-0.4267,38,0.37574,0,-8.2675,11,-1.6350
ENSG00000141447,OSBPL1A,4,-4.0081,149,1.28790,52,-0.4591,31,-1.2501,86,0.36219,103,0.74379,52,-0.4160,77,0.21931
ENSG00000154059,IMPACT,69,1.97236,22,0.00921,18,-0.2727,9,-1.3261,14,-0.6220,15,-0.6093,21,-0.0508,24,0.18237
ENSG00000141380,SS18,41,0.47462,51,0.82498,16,-1.0197,32,0.08633,59,1.08304,26,-0.2539,24,-0.3551,20,-0.6545
ENSG00000134504,KCTD1,0,-7.5878,5,-3.8057,34,-1.1442,86,0.39568,67,-0.0366,37,-0.9955,265,2.36489,87,0.41288
ENSG00000171885,AQP4,89,-1.7638,354,0.34510,270,-0.0899,71,-2.2028,1655,3.36684,141,-1.1525,203,-0.5234,76,-2.0992
ENSG00000170558,CDH2,0,-7.5004,26,-1.3933,53,-0.3436,83,0.42477,78,0.28455,95,0.68529,80,0.32738,67,0.06299
ENSG00000118276,B4GALT6,14,-2.5460,1,-6.2029,65,-0.3431,115,0.66495,62,-0.3979,130,0.89892,61,-0.4141,99,0.37939
ENSG00000153339,TRAPPC8,0,-6.0150,38,0.79193,18,-0.3788,27,0.28040,17,-0.4554,31,0.56349,13,-0.8390,27,0.27809
ENSG00000134758,RNF138,6,-1.5357,27,0.72750,11,-0.6503,21,0.37117,6,-1.3885,34,1.28551,0,-7.4310,16,-0.0876
ENSG00000141441,GAREM1,2,-3.3369,26,0.43569,17,-0.2629,36,1.12225,22,0.18679,10,-0.9954,0,-4.9635,29,0.71806
ENSG00000101746,NOL4,0,-7.1559,3,-3.8271,33,-0.7308,47,-0.1326,40,-0.3847,42,-0.3323,187,2.26077,69,0.54208
ENSG00000134769,DTNA,78,-0.7682,165,0.39485,141,0.15416,94,-0.5320,207,0.76460,151,0.27537,117,-0.1533,104,-0.3605
ENSG00000166974,MAPRE2,163,-0.9546,207,-0.5969,198,-0.7128,352,0.25789,233,-0.4132,289,-0.0874,374,0.33019,496,0.90059
ENSG00000186812,ZNF397,16,0.14550,51,2.06432,17,0.22905,13,-0.2957,4,-1.7214,9,-0.7354,3,-2.3109,14,-0.1682
ENSG00000172466,ZNF24,23,-0.5629,102,1.87902,39,0.24048,29,-0.2606,31,-0.1122,29,-0.2325,8,-2.0603,23,-0.6524
ENSG00000141429,GALNT1,55,0.56762,27,-0.5262,35,-0.1776,27,-0.6047,19,-1.0445,64,0.92117,33,-0.2485,39,0.00765
ENSG00000141425,RPRD1A,125,-0.4675,89,-0.9878,133,-0.3959,190,0.20585,144,-0.2509,168,-0.0116,220,0.42158,233,0.57899
ENSG00000141424,SLC39A6,0,-7.0204,76,0.79412,37,-0.3878,38,-0.3142,45,-0.0336,77,0.93266,16,-1.5619,57,0.36003
ENSG00000134759,ELP2,42,0.18285,31,-0.2502,26,-0.5998,30,-0.3585,35,-0.1053,42,0.23242,10,-1.8990,65,1.04387
ENSG00000134775,FHOD3,0,-6.2532,10,-1.5005,24,-0.2132,28,0.04608,30,0.14184,32,0.28186,37,0.47752,41,0.73917
ENSG00000134779,TPGS2,21,-2.3556,72,-0.5107,87,-0.2415,117,0.25855,77,-0.4083,140,0.59001,34,-1.6349,158,0.81948
ENSG00000101489,CELF4,17,-4.2550,30,-3.4439,293,-0.0522,612,1.34612,236,-0.3835,315,0.07393,289,-0.0675,307,0.02749
ENSG00000078142,PIK3C3,7,-2.6594,31,-0.4623,38,-0.1668,50,0.29297,30,-0.5306,66,0.80315,28,-0.6480,51,0.35015
ENSG00000132872,SYT4,6,-5.6276,25,-3.6382,216,-0.5418,484,0.89200,166,-0.8986,406,0.55368,109,-1.5241,528,1.06757
ENSG00000152217,SETBP1,45,1.30996,7,-1.4725,15,-0.5113,33,0.89519,12,-0.7151,18,-0.1789,11,-0.9047,17,-0.2819
ENSG00000141469,SLC14A1,5,-1.5891,37,1.45542,23,0.76086,10,-0.7163,36,1.43862,19,0.37481,0,-7.2729,0,-5.2424
ENSG00000152223,EPG5,5,-1.8038,22,0.44548,15,-0.1859,22,0.44560,24,0.56654,5,-1.8753,17,-0.0185,25,0.72273
ENSG00000152234,ATP5F1A,372,-0.1197,144,-1.5558,266,-0.6885,368,-0.1540,520,0.40965,514,0.43609,528,0.43554,482,0.32055
ENSG00000152242,C18orf25,10,-1.3044,15,-0.7717,19,-0.4684,29,0.26343,26,0.04933,18,-0.4915,26,0.04976,45,1.08257
ENSG00000141622,RNF165,26,-0.0793,4,-2.8517,24,-0.1960,41,0.75214,30,0.15556,17,-0.7198,26,-0.0785,37,0.56424
ENSG00000101638,ST8SIA5,0,-6.3764,5,-2.4383,25,-0.2642,34,0.23669,22,-0.4466,40,0.54984,12,-1.2930,58,1.26194
ENSG00000078043,PIAS2,31,-0.4037,28,-0.5671,40,-0.0479,52,0.43391,31,-0.4244,46,0.19403,42,0.03214,41,0.01786
ENSG00000167220,HDHD2,46,-0.1562,56,0.15760,42,-0.2887,51,0.01327,72,0.57070,58,0.24150,35,-0.5629,47,-0.1169
ENSG00000134049,IER3IP1,0,-6.4996,25,-0.3780,29,-0.1759,23,-0.5433,50,0.70877,53,0.90094,19,-0.8297,41,0.43294
ENSG00000175387,SMAD2,0,-6.9689,56,0.34707,50,0.18175,54,0.32466,36,-0.3295,38,-0.2862,41,-0.1254,61,0.53868
ENSG00000134030,CTIF,0,-7.6855,36,-1.0925,57,-0.4330,110,0.72367,66,-0.1767,95,0.44354,39,-0.9814,111,0.72994
ENSG00000101665,SMAD7,40,1.06600,41,1.11827,16,-0.4331,15,-0.4763,14,-0.5986,17,-0.3025,18,-0.1911,19,-0.1732
ENSG00000141627,DYM,1,-3.8021,25,0.26497,15,-0.5998,20,-0.0761,21,0.01781,38,1.08819,9,-1.2420,25,0.31610
ENSG00000177576,C18orf32,114,-0.8550,267,0.47345,156,-0.4008,137,-0.6152,268,0.48085,257,0.46048,293,0.62562,168,-0.2775
ENSG00000265681,RPL17,2902,2.25095,1562,1.09443,587,-0.5213,342,-1.3812,746,-0.1092,592,-0.5091,598,-0.4536,377,-1.2289
ENSG00000167315,ACAA2,29,-0.0076,45,0.68322,36,0.37892,14,-1.2335,111,2.32337,16,-1.0221,21,-0.4880,7,-2.2015
ENSG00000141644,MBD1,46,-0.0996,43,-0.1993,39,-0.3776,41,-0.3183,26,-0.9796,44,-0.1854,63,0.39908,82,0.93141
ENSG00000154832,CXXC1,0,-5.7290,23,0.31965,18,-0.0271,25,0.53585,5,-1.8608,24,0.43470,4,-2.1080,28,0.73441
ENSG00000141639,MAPK4,26,-0.3324,11,-1.5480,23,-0.5121,8,-2.1598,107,2.07665,29,-0.1584,68,1.23479,25,-0.4042
ENSG00000134042,MRO,0,-6.0370,22,-0.0562,24,0.04272,14,-0.8705,84,2.21111,26,0.19613,24,0.04500,11,-1.1938
ENSG00000082212,ME2,0,-6.8332,30,-0.4763,38,-0.1354,47,0.25105,63,0.70788,43,0.09506,31,-0.4252,55,0.51987
ENSG00000141646,SMAD4,79,1.36002,38,0.15884,21,-0.8264,36,0.06649,51,0.59804,21,-0.7978,6,-2.5698,43,0.36596
ENSG00000176624,MEX3C,0,-6.0365,29,0.37301,14,-0.8392,25,0.12319,29,0.33260,16,-0.6478,30,0.39509,41,1.03835
ENSG00000187323,DCC,0,-6.9181,3,-3.8719,22,-1.0781,29,-0.6611,27,-0.7167,73,0.96403,21,-1.1016,110,1.85956
ENSG00000134046,MBD2,70,1.64774,20,-0.3875,18,-0.5555,18,-0.5606,31,0.27755,35,0.54422,16,-0.7316,15,-0.8938
ENSG00000041353,RAB27B,0,-7.0924,3,-3.8452,44,-0.1625,47,-0.0670,42,-0.2464,36,-0.4956,89,0.97204,98,1.32879
ENSG00000196628,TCF4,51,-2.5516,115,-1.3624,315,0.20694,220,-0.4115,238,-0.2519,677,1.75023,47,-2.6742,244,-0.2362
ENSG00000091164,TXNL1,53,-1.2899,71,-0.8409,106,-0.2434,122,-0.0131,87,-0.5393,147,0.31476,161,0.43156,176,0.64808
ENSG00000091157,WDR7,0,-8.3741,40,-1.6304,92,-0.4430,132,0.17847,68,-0.8545,154,0.45149,101,-0.2581,233,1.26829
ENSG00000177511,ST8SIA3,0,-8.3103,16,-3.6006,126,-0.6018,280,0.79238,84,-1.1658,173,-0.0779,294,0.78217,310,0.99587
ENSG00000066926,FECH,0,-6.2110,34,0.39604,24,-0.1474,35,0.48774,23,-0.1846,29,0.18169,4,-2.8304,39,0.72438
ENSG00000134440,NARS,75,-0.5606,61,-0.8849,68,-0.7766,98,-0.1703,133,0.32469,135,0.39347,202,1.01166,113,0.07898
ENSG00000049759,NEDD4L,0,-8.2914,25,-2.2325,92,-0.3463,142,0.41517,94,-0.2734,161,0.64030,196,0.89450,123,0.15467
ENSG00000074657,ZNF532,56,0.56841,71,0.95456,32,-0.3234,27,-0.6416,48,0.32762,53,0.52725,19,-1.1117,26,-0.6440
ENSG00000166562,SEC11C,76,-0.6944,179,0.65567,81,-0.6442,47,-1.4826,191,0.76240,128,0.12571,156,0.42794,157,0.49260
ENSG00000074695,LMAN1,63,0.97898,51,0.62800,24,-0.6112,23,-0.6479,63,0.96879,39,0.21439,0,-6.2298,32,-0.1215
ENSG00000101542,CDH20,0,-6.6810,32,-0.2129,30,-0.3160,13,-1.5994,89,1.48054,53,0.66399,46,0.37542,39,0.11047
ENSG00000176641,RNF152,44,1.39507,13,-0.5224,18,-0.1106,26,0.55688,4,-2.1636,33,1.03150,0,-7.5925,6,-1.8272
ENSG00000134444,RELCH,0,-6.8729,19,-1.1772,25,-0.8228,64,0.77877,46,0.15943,39,-0.1118,45,0.12685,67,0.84928
ENSG00000141664,ZCCHC2,0,-5.6390,10,-0.8375,18,0.07691,18,0.01551,8,-1.1929,19,0.14006,20,0.16940,31,1.07066
ENSG00000081913,PHLPP1,0,-7.4293,232,2.31589,46,-0.4984,30,-1.1751,141,1.36402,34,-0.9663,65,0.08120,41,-0.6611
ENSG00000171791,BCL2,0,-5.5163,15,-0.1510,17,0.11505,10,-0.8122,22,0.46621,17,0.11645,44,1.65001,12,-0.4165
ENSG00000119537,KDSR,90,0.76435,139,1.49902,32,-0.8965,38,-0.6386,56,-0.0063,68,0.34639,43,-0.4289,34,-0.8166
ENSG00000119541,VPS4B,52,-0.1403,126,1.29991,32,-0.9656,40,-0.5751,77,0.48567,50,-0.2276,36,-0.7158,75,0.48249
ENSG00000171451,DSEL,0,-6.5549,70,1.21071,28,-0.2991,18,-0.9954,15,-1.1916,20,-0.8011,92,1.69773,45,0.53961
ENSG00000166479,TMX3,24,-0.8021,25,-0.7457,31,-0.4799,51,0.37575,43,0.07182,25,-0.7840,45,0.14569,70,0.99433
ENSG00000206052,DOK6,8,-3.3031,16,-2.3552,86,0.21585,83,0.15726,97,0.37601,57,-0.4785,179,1.41051,81,0.10362
ENSG00000141668,CBLN2,0,-6.4637,0,-8.6860,23,-0.5186,12,-1.5421,23,-0.4433,38,0.33198,98,1.92314,55,1.04292
ENSG00000166342,NETO1,0,-6.7419,1,-4.5626,26,-0.6482,29,-0.4827,18,-1.1301,48,0.38768,93,1.46843,71,1.15866
ENSG00000263958,AC091138.1,0,-6.1580,14,-0.9371,20,-0.4292,25,0.00794,56,1.29578,35,0.59167,40,0.73453,17,-0.6767
ENSG00000075336,TIMM21,0,-6.1533,36,0.54026,19,-0.4786,22,-0.2394,26,0.03900,44,1.00641,33,0.39853,20,-0.3887
ENSG00000166347,CYB5A,185,2.59848,38,-0.1907,19,-1.2799,31,-0.5180,38,-0.1783,22,-1.0640,43,0.00667,33,-0.4573
ENSG00000133313,CNDP2,106,-0.0706,265,1.44759,97,-0.2328,62,-0.9476,104,-0.0912,100,-0.1761,67,-0.7765,135,0.34735
ENSG00000150656,CNDP1,0,-7.2317,587,6.66007,12,-2.2949,10,-2.5222,0,-6.1760,2,-4.9308,0,-9.0803,5,-3.5530
ENSG00000215421,ZNF407,52,1.81336,2,-3.1194,12,-0.5828,17,0.00353,15,-0.1789,13,-0.4668,3,-2.6708,26,0.72053
ENSG00000180011,ZADH2,0,-6.5769,22,-0.6297,24,-0.5835,37,0.12418,50,0.62054,52,0.78380,28,-0.3148,41,0.32162
ENSG00000179981,TSHZ1,0,-6.0041,15,-0.5957,20,-0.2011,19,-0.3227,47,1.19387,38,0.95298,17,-0.4680,19,-0.2631
ENSG00000101493,ZNF516,9,-0.8052,2,-3.0873,13,-0.3621,10,-0.7674,42,1.63831,25,0.84788,9,-0.7926,15,-0.0168
ENSG00000130856,ZNF236,0,-5.2585,11,-0.3263,18,0.49787,15,0.19693,17,0.41355,13,-0.0377,0,-7.1089,20,0.74901
ENSG00000197971,MBP,170,-4.4009,31033,5.27311,1841,-0.9742,1760,-1.0453,209,-4.1048,292,-3.7463,75,-5.5889,291,-3.7532
ENSG00000263146,LINC01896,0,-5.8249,8,-1.3502,23,0.21721,16,-0.3681,70,2.13228,18,-0.1493,28,0.53196,10,-1.0654
ENSG00000166377,ATP9B,22,-0.2914,18,-0.6185,15,-0.9344,15,-0.9737,30,0.18883,30,0.19026,73,1.66048,30,0.18147
ENSG00000122490,SLC66A2,1,-5.3502,18,-1.8306,51,-0.3036,82,0.50310,57,-0.1293,70,0.22237,36,-0.8211,110,1.08367
ENSG00000226742,HSBP1L1,0,-5.3574,15,0.04916,13,-0.1061,14,-0.0984,31,1.23630,21,0.63414,13,-0.1485,9,-0.7145
ENSG00000141759,TXNL4A,115,-0.3123,145,0.04514,113,-0.3742,79,-0.9550,177,0.36425,156,0.18286,275,1.09272,141,-0.0002
ENSG00000101544,ADNP2,39,0.47233,37,0.38129,16,-0.9741,29,-0.0243,34,0.23294,31,0.08737,31,0.10830,29,-0.0240
ENSG00000141934,PLPP2,26,0.42866,185,5.04335,3,-2.8199,7,-1.6592,2,-2.9559,3,-2.8856,0,-7.6835,1,-3.6531
ENSG00000105556,MIER2,67,2.02881,13,-0.6609,14,-0.6309,15,-0.5031,24,0.28361,20,-0.0345,0,-6.7002,21,0.06604
ENSG00000183186,C2CD4C,31,0.02069,4,-3.0119,25,-0.3301,28,-0.1307,18,-0.8042,21,-0.6174,28,-0.1027,68,1.55312
ENSG00000129946,SHC2,91,0.59157,28,-1.2139,57,-0.1599,74,0.27998,65,0.04726,57,-0.1607,27,-1.2609,83,0.49934
ENSG00000141933,TPGS1,0,-6.5458,48,0.58606,29,-0.2379,30,-0.1909,37,0.14565,44,0.48008,33,0.00180,38,0.24815
ENSG00000099804,CDC34,79,0.03446,54,-0.5647,63,-0.3618,81,0.06700,51,-0.6394,77,-0.0212,83,0.09531,112,0.66475
ENSG00000172270,BSG,923,0.98757,211,-1.3254,399,-0.3945,569,0.21232,561,0.17138,375,-0.4951,454,-0.1610,604,0.31972
ENSG00000099822,HCN2,76,-0.1322,74,-0.1750,103,0.39890,79,-0.0737,65,-0.3736,99,0.32358,39,-1.1486,87,0.08875
ENSG00000099821,POLRMT,17,-1.1731,40,0.11715,27,-0.5231,47,0.41518,30,-0.2960,45,0.35813,42,0.21986,38,0.03502
ENSG00000070423,RNF126,37,-0.1708,45,0.11632,35,-0.2815,39,-0.1092,28,-0.5859,30,-0.5602,57,0.49335,62,0.72054
ENSG00000099864,PALM,103,-0.8254,65,-1.5049,252,0.64756,220,0.39697,198,0.18645,179,0.03423,143,-0.3200,149,-0.2787
ENSG00000011304,PTBP1,128,2.74443,30,0.13883,18,-0.7445,26,-0.1387,33,0.28811,16,-0.9036,1,-4.5300,11,-1.4177
ENSG00000129951,PLPPR3,24,-1.3780,8,-3.0269,68,0.18379,89,0.68823,41,-0.6152,67,0.15248,22,-1.5015,94,0.79289
ENSG00000175221,MED16,15,-1.9394,34,-0.7306,53,-0.0733,75,0.54225,56,0.01879,64,0.24386,40,-0.4995,68,0.35238
ENSG00000198858,R3HDM4,69,0.44893,47,-0.1614,39,-0.4888,40,-0.4426,40,-0.4262,70,0.50839,69,0.43970,52,0.00128
ENSG00000065268,WDR18,41,0.16496,10,-1.8817,29,-0.4285,42,0.23972,27,-0.4951,51,0.55950,15,-1.3915,54,0.66907
ENSG00000182087,TMEM259,13,-2.3698,89,0.56417,47,-0.4669,73,0.27422,80,0.38648,78,0.38607,45,-0.5123,64,0.03150
ENSG00000099817,POLR2E,130,0.32554,64,-0.7672,76,-0.5544,79,-0.4852,125,0.26101,113,0.12299,132,0.35720,140,0.50243
ENSG00000167468,GPX4,511,0.34503,236,-0.8541,375,-0.1591,310,-0.4745,413,0.00716,478,0.26416,591,0.58191,429,0.07194
ENSG00000118046,STK11,78,0.54441,37,-0.6172,52,-0.0956,45,-0.3270,45,-0.3029,78,0.63111,32,-0.8459,59,0.12004
ENSG00000099625,CBARP,0,-6.8949,2,-4.0204,38,-0.1805,57,0.52461,47,0.17130,43,0.01020,30,-0.5277,77,1.10229
ENSG00000099624,ATP5F1D,234,-0.1672,235,-0.1594,214,-0.3349,267,0.04427,247,-0.0807,256,-0.0276,226,-0.2224,354,0.55025
ENSG00000167470,MIDN,103,1.57298,39,-0.0463,35,-0.2079,53,0.49444,18,-1.2036,33,-0.3204,12,-1.7526,33,-0.3395
ENSG00000099622,CIRBP,455,0.90706,413,0.74616,175,-0.6613,148,-0.9266,322,0.33886,271,0.06899,395,0.66934,174,-0.6689
ENSG00000228300,FAM174C,40,1.00689,30,0.51221,14,-0.6723,22,0.03652,16,-0.4722,17,-0.3614,42,1.08091,12,-0.9890
ENSG00000160953,PWWP3A,0,-7.1054,73,0.63087,44,-0.1748,45,-0.1618,48,-0.0407,57,0.25774,104,1.23077,36,-0.5020
ENSG00000115286,NDUFS7,73,-0.8810,334,1.58518,77,-0.8529,93,-0.5579,147,0.20016,122,-0.1014,192,0.62702,112,-0.2431
ENSG00000130005,GAMT,13,-2.9098,178,1.07587,66,-0.5563,102,0.18152,45,-1.0977,162,1.04657,50,-0.9378,80,-0.2469
ENSG00000071626,DAZAP1,68,0.58837,58,0.34310,37,-0.3779,74,0.83854,43,-0.1168,45,-0.0811,5,-3.2724,37,-0.3718
ENSG00000115268,RPS15,2500,1.58130,2309,1.43636,840,-0.2525,481,-1.1577,817,-0.2736,828,-0.2765,896,-0.1306,434,-1.3162
ENSG00000115266,APC2,15,-2.9699,98,-0.1949,94,-0.2845,142,0.43434,117,0.08242,141,0.42769,77,-0.5657,135,0.35330
ENSG00000119559,C19orf25,0,-6.9476,42,-0.0585,42,-0.0719,55,0.39791,31,-0.5442,48,0.13858,23,-0.9829,71,0.86838
ENSG00000115255,REEP6,0,-6.1225,15,-0.7184,27,0.18083,24,-0.0292,26,0.05746,44,1.06086,13,-0.9785,26,0.06211
ENSG00000071655,MBD3,0,-7.1277,71,0.55585,57,0.23476,67,0.52289,65,0.40384,48,-0.0698,36,-0.5147,42,-0.2910
ENSG00000127540,UQCR11,557,0.29963,651,0.55210,445,-0.0593,198,-1.3724,750,0.78656,487,0.09366,850,0.99705,232,-1.1250
ENSG00000079313,REXO1,1,-5.1141,26,-0.4412,37,0.07537,43,0.34734,26,-0.4384,52,0.69480,15,-1.2200,45,0.43434
ENSG00000129911,KLF16,8,-3.1991,20,-1.9018,64,-0.2070,120,0.93074,65,-0.1626,79,0.15677,69,-0.0697,89,0.37206
ENSG00000129968,ABHD17A,291,1.02483,210,0.48124,196,0.41084,151,-0.0447,109,-0.5480,141,-0.1643,58,-1.4914,109,-0.5863
ENSG00000227500,SCAMP4,15,-1.4051,82,1.25411,23,-0.8233,38,-0.0011,31,-0.2909,50,0.48425,16,-1.2637,45,0.28789
ENSG00000133275,CSNK1G2,79,0.65776,25,-1.1240,73,0.59619,55,0.08703,23,-1.2061,67,0.43359,10,-2.3667,50,-0.0783
ENSG00000133243,BTBD2,33,-2.2707,44,-1.8405,191,0.43548,190,0.42442,118,-0.3670,210,0.60819,106,-0.5308,156,0.07055
ENSG00000099875,MKNK2,123,2.54407,6,-2.2489,17,-0.8850,25,-0.2526,38,0.41874,26,-0.1927,4,-2.9880,22,-0.4898
ENSG00000172081,MOB3A,0,-5.4325,20,0.47318,11,-0.4835,21,0.53241,33,1.24231,20,0.50949,0,-5.5437,12,-0.3483
ENSG00000065000,AP3D1,167,0.39202,58,-1.2349,100,-0.4517,170,0.48013,134,0.04990,99,-0.4679,138,0.09470,164,0.40783
ENSG00000104886,PLEKHJ1,14,-2.0193,39,-0.5259,46,-0.2905,66,0.32464,54,-0.0087,70,0.43482,23,-1.2897,81,0.70835
ENSG00000104897,SF3A2,0,-5.7024,46,1.51139,16,-0.2751,9,-1.1864,25,0.45753,32,0.99946,16,-0.1878,11,-0.8594
ENSG00000104904,OAZ1,445,-0.4059,284,-1.0883,476,-0.3277,513,-0.2016,591,0.03652,588,0.03338,964,0.83062,744,0.45206
ENSG00000130332,LSM7,154,0.96588,70,-0.2908,74,-0.2285,57,-0.6634,95,0.17641,106,0.39422,55,-0.6742,85,0.00259
ENSG00000005206,SPPL2B,0,-5.1102,37,0.54629,23,-0.2045,43,0.88906,32,0.33560,34,0.44797,8,-1.6905,18,-0.5891
ENSG00000099800,TIMM13,127,0.53929,118,0.41708,77,-0.2656,61,-0.6592,124,0.50410,84,-0.1188,93,0.03768,90,-0.0181
ENSG00000176619,LMNB2,0,-5.5212,18,0.17583,16,0.01615,26,0.87172,19,0.21942,12,-0.4843,2,-2.5818,23,0.60303
ENSG00000176533,GNG7,19,-2.1353,130,0.78956,85,0.10906,80,0.00517,102,0.38931,106,0.51133,69,-0.2216,47,-0.8678
ENSG00000176490,DIRAS1,15,-3.1839,18,-2.9546,130,-0.0178,157,0.31900,63,-1.1272,235,1.08633,106,-0.3244,164,0.39428
ENSG00000141873,SLC39A3,14,-1.7834,29,-0.7154,28,-0.8054,57,0.37436,57,0.34553,53,0.26117,42,-0.1330,66,0.65731
ENSG00000104969,SGTA,36,-1.1487,137,0.95028,63,-0.3225,92,0.33339,64,-0.2639,68,-0.1978,58,-0.4257,87,0.22802
ENSG00000172009,THOP1,3,-4.0560,30,-0.9753,59,0.07251,74,0.45943,51,-0.1793,55,-0.0675,58,0.04066,82,0.66548
ENSG00000104964,TLE5,341,-0.6833,346,-0.6616,592,0.18869,692,0.47237,537,0.01566,616,0.25971,366,-0.5779,492,-0.1305
ENSG00000088256,GNA11,150,1.72733,46,-0.2336,52,-0.0419,65,0.32768,40,-0.4380,29,-1.0160,27,-1.0565,45,-0.3114
ENSG00000125912,NCLN,0,-6.4662,23,-0.4563,29,-0.1399,37,0.30026,36,0.22319,34,0.15503,19,-0.7480,49,0.78412
ENSG00000161082,CELF5,0,-8.1857,8,-4.7221,199,0.04100,285,0.69501,143,-0.4781,182,-0.1140,239,0.33077,304,0.82167
