Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000172992,DCAKD,45,1.28443,10,-1.0784,20,-0.0301,21,0.01934,31,0.63483,19,-0.1235,21,0.01677,13,-0.7941
ENSG00000136448,NMT1,133,0.92522,69,-0.1572,100,0.50434,54,-0.5151,60,-0.3618,110,0.60156,38,-1.0746,56,-0.5511
ENSG00000161714,PLCD3,16,-1.2601,34,-0.0994,38,0.06611,56,0.70182,42,0.22774,16,-1.2154,71,1.10351,30,-0.3863
ENSG00000186834,HEXIM1,69,0.72289,32,-0.5137,50,0.23035,32,-0.5209,60,0.49560,33,-0.4641,19,-1.2493,47,0.11921
ENSG00000184922,FMNL1,20,-1.5721,31,-0.9482,80,0.60339,44,-0.4200,129,1.35032,56,-0.0426,53,-0.1334,46,-0.4022
ENSG00000120088,CRHR1,4,-1.3554,0,-5.5056,20,1.25711,2,-2.1310,25,1.43373,13,0.31763,10,-0.0649,7,-0.7705
ENSG00000264589,MAPT-AS1,8,-0.8655,20,0.50047,10,-0.6384,21,0.60756,19,0.43004,9,-0.6873,14,-0.0107,16,0.18851
ENSG00000186868,MAPT,551,1.19841,178,-0.6340,306,0.23412,142,-0.9826,287,0.11054,453,0.85897,148,-0.9183,193,-0.6194
ENSG00000120071,KANSL1,19,-0.0201,3,-2.4844,28,0.72417,21,0.14781,30,0.70369,18,-0.0671,11,-0.8255,17,-0.2179
ENSG00000073969,NSF,510,-0.1573,649,0.22481,941,0.97138,158,-1.9283,615,0.14005,603,0.10686,414,-0.4807,456,-0.4054
ENSG00000108433,GOSR2,59,0.58997,28,-0.5892,42,0.06616,41,-0.0024,62,0.68204,42,0.06283,39,-0.0627,31,-0.5215
ENSG00000179673,RPRML,134,2.40169,18,-0.9664,21,-0.8685,9,-1.9291,26,-0.4535,40,0.23161,12,-1.6448,34,-0.0391
ENSG00000004897,CDC27,60,0.56771,33,-0.3903,45,0.10984,31,-0.4654,35,-0.3100,61,0.58803,33,-0.3689,41,-0.0798
ENSG00000141279,NPEPPS,143,0.43577,90,-0.3032,135,0.37505,85,-0.3873,129,0.27049,145,0.45339,64,-0.8321,92,-0.3291
ENSG00000108424,KPNB1,133,0.40468,125,0.30088,133,0.44979,99,-0.0773,114,0.15520,102,-0.0180,66,-0.7055,78,-0.5302
ENSG00000198933,TBKBP1,30,0.91376,9,-0.9815,14,-0.3412,21,0.35309,11,-0.6356,27,0.75249,25,0.60631,12,-0.6396
ENSG00000159111,MRPL10,27,-0.5922,49,0.34815,39,0.01617,34,-0.2070,47,0.28596,46,0.26827,34,-0.2069,38,-0.0510
ENSG00000141295,SCRN2,17,0.29077,13,-0.1793,25,0.98387,14,-0.0758,12,-0.2643,9,-0.7799,14,-0.0027,10,-0.6282
ENSG00000264920,AC018521.5,16,-1.1914,28,-0.3311,32,-0.1658,40,0.22606,41,0.24079,39,0.16188,29,-0.3133,43,0.41665
ENSG00000108439,PNPO,30,-0.5584,69,0.77896,33,-0.4450,31,-0.4818,37,-0.2214,45,0.06796,42,-0.0310,50,0.32614
ENSG00000108465,CDK5RAP3,27,-0.1096,31,0.09021,42,0.64358,31,0.07959,28,-0.0989,17,-0.8272,18,-0.7604,29,-0.0110
ENSG00000082641,NFE2L1,176,0.73586,128,0.21449,135,0.33369,95,-0.2506,105,-0.1024,110,-0.0243,60,-0.9548,96,-0.3025
ENSG00000108468,CBX1,61,0.37012,27,-0.9090,51,0.10472,53,0.15655,52,0.12843,47,-0.0357,47,-0.0530,47,-0.0456
ENSG00000002919,SNX11,19,0.56917,4,-1.7583,16,0.33476,15,0.20890,7,-0.8042,16,0.33223,14,0.16114,12,-0.1467
ENSG00000136436,CALCOCO2,16,0.44055,18,0.62225,10,-0.3512,42,2.13497,12,-0.0542,3,-2.1015,7,-0.7220,5,-1.3819
ENSG00000159199,ATP5MC1,278,0.03715,320,0.26245,354,0.48401,189,-0.5604,239,-0.1963,230,-0.2601,285,0.08134,245,-0.1992
ENSG00000159202,UBE2Z,147,1.06080,63,-0.3142,98,0.43503,57,-0.4678,84,0.13837,102,0.45065,51,-0.6440,49,-0.8222
ENSG00000159210,SNF8,69,0.34209,66,0.27086,55,-0.0253,49,-0.2031,53,-0.0529,40,-0.4927,49,-0.2008,58,0.09784
ENSG00000198740,ZNF652,3,-1.6567,1,-3.4993,8,-0.4192,26,1.50663,10,-0.1287,7,-0.6203,13,0.29195,13,0.47584
ENSG00000167085,PHB,88,0.12628,82,0.01432,118,0.68068,68,-0.2767,77,-0.1009,60,-0.4791,73,-0.1746,71,-0.2689
ENSG00000182575,NXPH3,155,5.46421,1,-3.2640,0,-8.6035,18,0.09483,0,-7.7617,3,-2.2403,2,-3.0558,2,-3.0176
ENSG00000121067,SPOP,114,0.99678,36,-0.8486,56,-0.1891,51,-0.2999,56,-0.1711,136,1.29743,28,-1.2121,51,-0.3896
ENSG00000121073,SLC35B1,64,0.50306,46,-0.0232,79,1.00871,30,-0.6731,67,0.57898,25,-0.9417,30,-0.6636,30,-0.7778
ENSG00000136504,KAT7,48,0.76852,47,0.72291,36,0.30897,21,-0.5784,22,-0.5039,23,-0.4147,25,-0.2632,24,-0.3977
ENSG00000005882,PDK2,116,0.27370,107,0.15467,121,0.38733,64,-0.6373,105,0.11712,127,0.42638,56,-0.8641,85,-0.2639
ENSG00000167100,SAMD14,9,-1.4531,8,-1.6140,11,-1.1793,27,0.24367,23,-0.0209,45,1.08986,21,-0.1562,33,0.77178
ENSG00000108819,PPP1R9B,89,0.13193,73,-0.1717,44,-1.0401,87,0.09504,100,0.32596,127,0.71803,61,-0.4489,91,0.22529
ENSG00000108826,MRPL27,51,-0.7599,112,0.46997,82,-0.0357,99,0.25960,92,0.14656,68,-0.3352,77,-0.1396,87,0.06088
ENSG00000108829,LRRC59,32,0.09301,32,0.10153,34,0.17639,23,-0.4321,28,-0.1115,43,0.53463,18,-0.8289,30,-0.0018
ENSG00000136444,RSAD1,15,-0.4088,40,1.22144,29,0.75770,11,-0.7931,29,0.69990,19,-0.0097,6,-1.7266,11,-1.0452
ENSG00000006282,SPATA20,21,-0.3649,35,0.43424,20,-0.4668,25,-0.0875,23,-0.2447,25,-0.0899,25,-0.0976,33,0.42711
ENSG00000006283,CACNA1G,49,2.23667,47,2.17060,6,-1.3369,5,-1.5603,1,-3.7769,11,-0.3309,7,-0.9930,6,-1.3681
ENSG00000154945,ANKRD40,48,0.41472,29,-0.4091,30,-0.3861,76,1.16796,45,0.30228,29,-0.4151,19,-1.0265,35,-0.1149
ENSG00000108848,LUC7L3,111,0.61544,59,-0.3995,77,0.03098,88,0.23465,67,-0.1921,99,0.42463,44,-0.8264,71,-0.1380
ENSG00000141232,TOB1,26,0.95175,16,0.17515,13,-0.1891,22,0.62855,6,-1.1813,10,-0.4960,12,-0.3355,14,-0.1121
ENSG00000008294,SPAG9,62,-0.2361,62,-0.2435,83,0.24459,106,0.62472,80,0.17153,65,-0.1725,47,-0.6740,69,-0.0928
ENSG00000239672,NME1,134,-0.3340,175,0.08647,228,0.58551,126,-0.4299,184,0.16197,158,-0.0759,140,-0.2697,150,-0.1894
ENSG00000243678,NME2,318,-0.0681,259,-0.3889,376,0.22433,333,0.00637,295,-0.1853,222,-0.6246,305,-0.1306,388,0.32192
ENSG00000011260,UTP18,32,0.56152,36,0.77765,22,-0.0353,13,-0.8179,31,0.51727,25,0.15225,21,-0.1177,15,-0.7380
ENSG00000154975,CA10,45,-0.8756,46,-0.8523,109,0.56301,36,-1.2297,158,1.12295,162,1.16417,53,-0.6291,54,-0.7229
ENSG00000166260,COX11,62,0.31293,29,-0.8683,44,-0.2472,26,-1.0241,51,-0.0191,98,1.06329,37,-0.4935,57,0.22023
ENSG00000108924,HLF,84,0.15214,45,-0.8178,79,0.07560,33,-1.2707,100,0.44029,119,0.72363,65,-0.2465,77,0.03684
ENSG00000108960,MMD,212,-0.0481,150,-0.5794,147,-0.6742,105,-1.1177,296,0.49003,467,1.27156,164,-0.4481,238,0.17119
ENSG00000153933,DGKE,17,-1.0814,53,0.67457,58,0.96126,13,-1.4640,70,1.16272,14,-1.3833,20,-0.8458,26,-0.5164
ENSG00000121058,COIL,9,-0.3141,10,-0.2388,17,0.63064,10,-0.2377,8,-0.5102,13,0.21317,8,-0.6442,12,0.07850
ENSG00000121064,SCPEP1,21,-0.1584,14,-0.8459,45,1.22536,20,-0.2443,26,0.14094,29,0.29743,28,0.23883,11,-1.3149
ENSG00000121057,AKAP1,15,-1.1244,48,0.70846,38,0.34996,21,-0.5958,45,0.59071,31,0.03008,23,-0.4652,27,-0.2334
ENSG00000153944,MSI2,15,-1.1153,40,0.40576,17,-0.9940,64,1.17788,19,-0.7763,27,-0.2573,34,0.11960,37,0.35172
ENSG00000181610,MRPS23,73,0.06247,54,-0.4070,108,0.80389,53,-0.4321,56,-0.3483,62,-0.1846,53,-0.4205,67,-0.0672
ENSG00000180891,CUEDC1,22,1.00410,19,0.72379,8,-0.7103,32,1.60595,8,-0.5565,10,-0.3090,10,-0.2790,5,-1.4086
ENSG00000136451,VEZF1,16,0.39508,20,0.75365,11,-0.1784,28,1.32590,8,-0.7070,6,-1.1150,6,-1.1185,10,-0.3359
ENSG00000136450,SRSF1,51,0.14236,50,0.12105,67,0.67541,54,0.25242,43,-0.1199,28,-0.7512,32,-0.5427,39,-0.3318
ENSG00000264364,DYNLL2,158,-0.6153,291,0.33846,284,0.33745,142,-0.7845,285,0.30609,341,0.60144,181,-0.4114,208,-0.2425
ENSG00000005379,TSPOAP1,59,0.22813,51,-0.0072,37,-0.5369,40,-0.3643,51,0.00610,89,0.91946,34,-0.6103,54,0.10895
ENSG00000213246,SUPT4H1,58,-0.5026,68,-0.2542,97,0.34037,84,0.06673,64,-0.3585,64,-0.3602,61,-0.4335,97,0.38531
ENSG00000108389,MTMR4,27,-0.3044,54,0.83638,53,0.93575,10,-1.6710,29,-0.1503,27,-0.2504,27,-0.2665,25,-0.5147
ENSG00000108387,SEPTIN4,175,0.44703,144,0.13866,106,-0.3806,441,2.11786,73,-0.9240,77,-0.8382,69,-0.9933,88,-0.7577
ENSG00000108384,RAD51C,38,0.29657,21,-0.6274,37,0.31943,26,-0.2678,39,0.33864,28,-0.1661,28,-0.1880,30,-0.0846
ENSG00000175175,PPM1E,44,-0.0825,78,0.85071,80,1.04571,15,-1.6771,44,-0.0590,30,-0.6476,23,-1.0217,37,-0.3975
ENSG00000108395,TRIM37,97,-0.1224,127,0.29617,147,0.61429,45,-1.2888,100,-0.0839,138,0.43070,97,-0.1276,86,-0.3733
ENSG00000182628,SKA2,17,-0.6949,28,0.02972,17,-0.7509,62,1.34045,24,-0.2148,25,-0.1665,32,0.21326,27,-0.0532
ENSG00000167447,SMG8,27,1.48576,12,0.17069,17,0.77979,6,-0.8754,12,0.12880,5,-1.2070,10,-0.2224,5,-1.2875
ENSG00000153982,GDPD1,7,-1.7302,18,-0.4224,48,1.43047,13,-0.8588,25,0.11990,31,0.45101,23,0.00944,14,-0.9271
ENSG00000175155,YPEL2,28,0.38742,15,-0.5491,28,0.47034,15,-0.5783,9,-1.3939,17,-0.3436,13,-0.7462,29,0.56123
ENSG00000108406,DHX40,19,-0.0802,48,1.45844,30,0.72991,21,0.06681,8,-1.3528,2,-3.1808,14,-0.5484,16,-0.3999
ENSG00000141367,CLTC,402,0.04252,591,0.66810,639,0.92358,203,-1.0177,348,-0.1849,350,-0.1763,286,-0.4918,283,-0.6087
ENSG00000141378,PTRH2,22,-0.1279,45,1.05460,42,1.07736,18,-0.3900,32,0.48199,7,-1.6836,12,-1.0669,13,-1.0235
ENSG00000062716,VMP1,58,-0.3177,97,0.51608,115,0.91268,53,-0.4542,94,0.46083,59,-0.2845,58,-0.3158,43,-0.9094
ENSG00000108443,RPS6KB1,23,0.51051,3,-2.2339,19,0.29343,12,-0.4272,24,0.59785,17,0.09879,16,0.00743,15,-0.1568
ENSG00000167434,CA4,0,-3.6966,13,0.19738,17,0.81284,8,-0.5779,29,1.57459,5,-1.2729,16,0.61330,6,-1.1563
ENSG00000170832,USP32,49,0.79111,49,0.77327,37,0.35083,22,-0.5118,32,0.08036,26,-0.2250,23,-0.3867,19,-0.8251
ENSG00000062725,APPBP2,69,0.90815,37,-0.0765,48,0.34916,37,-0.0988,25,-0.7009,36,-0.1455,32,-0.3392,34,-0.2858
ENSG00000141376,BCAS3,41,0.64657,40,0.62711,39,0.63611,21,-0.3619,17,-0.7124,17,-0.6752,10,-1.5550,25,-0.1499
ENSG00000108510,MED13,18,-0.2898,27,0.39462,22,0.04784,26,0.29364,27,0.39513,23,0.11482,17,-0.3361,17,-0.3702
ENSG00000146872,TLK2,35,1.07061,28,0.70499,22,0.31953,17,-0.0790,12,-0.5807,14,-0.4197,15,-0.3250,12,-0.8068
ENSG00000170921,TANC2,105,1.13683,40,-0.4181,49,-0.1437,20,-1.4473,58,0.15917,87,0.80315,26,-1.0795,49,-0.1462
ENSG00000008283,CYB561,59,0.79301,58,0.74665,49,0.54431,17,-1.1539,33,-0.1432,26,-0.5434,27,-0.4406,27,-0.5401
ENSG00000136485,DCAF7,82,0.57863,36,-0.7260,44,-0.4533,40,-0.5443,56,-0.0273,108,1.05084,31,-0.9570,63,0.18772
ENSG00000136463,TACO1,14,-0.9890,80,1.79897,31,0.18507,19,-0.6130,22,-0.3818,24,-0.2232,17,-0.7673,23,-0.3678
ENSG00000266173,STRADA,25,0.44553,18,-0.0526,20,0.11652,17,-0.1584,11,-0.8904,29,0.65162,15,-0.4179,18,-0.0996
ENSG00000136490,LIMD2,28,-0.3528,24,-0.6008,59,0.93652,17,-1.1001,52,0.60711,31,-0.1951,37,0.06961,28,-0.4528
ENSG00000108588,CCDC47,40,-0.0806,41,-0.0668,54,0.41805,51,0.27404,32,-0.4575,44,0.03620,27,-0.6837,42,-0.0188
ENSG00000198231,DDX42,66,0.47028,53,0.12271,60,0.36291,41,-0.2984,52,0.07559,52,0.09267,31,-0.7204,42,-0.2977
ENSG00000087191,PSMC5,150,-0.1534,226,0.50920,196,0.31218,146,-0.1909,175,0.09294,129,-0.3911,137,-0.2978,154,-0.1417
ENSG00000266402,SNHG25,37,-0.7603,43,-0.5350,41,-0.6713,177,1.82469,31,-1.0382,38,-0.7455,60,-0.0384,68,0.22159
ENSG00000136478,TEX2,57,0.09949,30,-0.8956,65,0.31896,25,-1.1794,95,0.91431,79,0.61547,29,-0.9497,50,-0.1527
ENSG00000108654,DDX5,303,0.47722,217,-0.0587,276,0.36344,221,-0.0307,300,0.46218,265,0.25879,185,-0.3100,145,-0.8107
ENSG00000120063,GNA13,16,0.40243,16,0.43656,7,-0.8567,36,1.81693,9,-0.4184,9,-0.4661,9,-0.3999,8,-0.7084
ENSG00000154229,PRKCA,26,-2.2919,80,-0.6026,160,0.54905,91,-0.4034,188,0.75241,103,-0.2159,151,0.39671,114,-0.0732
ENSG00000075461,CACNG4,15,-0.3373,47,1.49541,7,-1.5585,12,-0.6441,50,1.62913,13,-0.5751,15,-0.3704,14,-0.5359
ENSG00000198265,HELZ,23,0.03983,27,0.28108,26,0.23977,19,-0.2763,29,0.38133,31,0.52709,8,-1.5243,20,-0.2517
ENSG00000197170,PSMD12,52,-0.1239,80,0.55336,68,0.31647,47,-0.2893,47,-0.2962,68,0.28883,45,-0.3721,50,-0.2503
ENSG00000154217,PITPNC1,77,0.88257,115,1.59478,16,-1.6207,56,0.34531,19,-1.3057,32,-0.5107,19,-1.2857,48,0.11190
ENSG00000130935,NOL11,17,0.32953,16,0.23438,18,0.49404,16,0.22906,11,-0.3736,10,-0.5270,11,-0.3649,11,-0.3182
ENSG00000171634,BPTF,59,0.33329,28,-0.8256,40,-0.2930,60,0.37609,58,0.31015,52,0.13640,35,-0.4916,51,0.12718
ENSG00000186665,C17orf58,15,0.42472,18,0.68680,13,0.25593,15,0.46018,17,0.60367,4,-1.5962,15,0.41325,5,-1.3158
ENSG00000182481,KPNA2,38,-0.2763,37,-0.3361,78,0.98577,27,-0.8383,56,0.31327,32,-0.5638,46,-0.0032,38,-0.3513
ENSG00000196704,AMZ2,97,0.11530,92,0.02771,100,0.17623,75,-0.2908,80,-0.1778,67,-0.4611,70,-0.4011,104,0.28862
ENSG00000108946,PRKAR1A,342,0.10324,376,0.25698,432,0.54606,173,-0.9494,346,0.12416,386,0.29833,238,-0.4636,266,-0.3556
ENSG00000154265,ABCA5,21,-0.3243,34,0.41171,44,0.97068,14,-0.9101,47,0.95694,39,0.64174,18,-0.5451,9,-1.8696
ENSG00000108984,MAP2K6,12,-0.0824,12,-0.0746,19,0.69421,5,-1.4169,8,-0.7398,20,0.68904,13,-0.0155,11,-0.2395
ENSG00000125398,SOX9,31,-0.2168,26,-0.4902,17,-1.2066,66,1.01040,21,-0.8075,19,-0.9333,24,-0.6067,56,1.02832
ENSG00000180616,SSTR2,334,2.88577,10,-2.9387,23,-1.8016,28,-1.4151,27,-1.4827,179,1.55744,12,-2.6162,49,-0.6949
ENSG00000166685,COG1,95,1.56783,16,-1.2561,47,0.38931,33,-0.2174,31,-0.3007,42,0.18230,19,-1.0591,28,-0.5516
ENSG00000133193,FAM104A,21,0.36827,27,0.76304,19,0.15217,17,-0.0307,10,-0.8065,25,0.60531,9,-1.0211,14,-0.4083
ENSG00000179604,CDC42EP4,23,-0.8286,21,-0.9408,13,-1.7415,96,1.49598,22,-0.9142,22,-0.9073,35,-0.1648,63,1.01996
ENSG00000069188,SDK2,91,4.17948,0,-6.3386,0,-5.0053,12,0.01223,0,-7.4215,9,-0.5177,2,-2.3241,8,-0.8678
ENSG00000172809,RPL38,1099,-0.1279,997,-0.2802,920,-0.4442,1863,0.72803,823,-0.5775,1159,-0.0444,1160,-0.0427,1389,0.31362
ENSG00000141540,TTYH2,56,0.89798,14,-1.2426,14,-1.3398,155,2.90288,4,-2.8860,19,-0.8264,10,-1.7030,23,-0.6098
ENSG00000109062,SLC9A3R1,30,-0.7177,15,-1.6990,22,-1.2367,82,0.90507,29,-0.7270,24,-1.0242,60,0.38376,78,1.12349
ENSG00000109065,NAT9,20,0.26711,22,0.40414,22,0.44241,14,-0.2952,23,0.47880,12,-0.5608,13,-0.3455,13,-0.4992
ENSG00000161509,GRIN2C,23,-0.1638,17,-0.6026,20,-0.4283,31,0.31594,14,-0.9587,18,-0.5101,32,0.34203,36,0.68910
ENSG00000167861,HID1,55,0.17053,34,-0.5675,100,1.38933,27,-0.8988,51,0.07606,45,-0.1297,41,-0.2731,29,-0.9638
ENSG00000167862,MRPL58,11,-1.1148,33,0.53955,30,0.45897,20,-0.2394,10,-1.2046,15,-0.7114,19,-0.3427,30,0.48792
ENSG00000180901,KCTD2,78,0.45387,53,-0.1527,56,-0.0895,27,-1.1642,71,0.29470,89,0.66953,30,-1.0269,62,0.11098
ENSG00000167863,ATP5PD,261,-0.2534,431,0.54911,409,0.52415,277,-0.1640,192,-0.7318,208,-0.6033,292,-0.0782,299,-0.0510
ENSG00000125449,ARMC7,19,0.51954,27,1.09633,15,0.20956,12,-0.2167,18,0.41467,17,0.31861,10,-0.4246,6,-1.5012
ENSG00000125458,NT5C,12,-0.3467,7,-1.1115,9,-0.8656,35,1.35833,12,-0.3982,15,0.00635,14,-0.1519,18,0.36532
ENSG00000189159,JPT1,213,0.18959,151,-0.3553,264,0.60892,88,-1.1831,220,0.23962,192,0.02418,154,-0.3266,179,-0.1085
ENSG00000188612,SUMO2,324,-0.0072,262,-0.3378,343,0.09246,319,-0.0326,402,0.33806,261,-0.3462,306,-0.0988,340,0.08828
ENSG00000125450,NUP85,37,1.91271,11,-0.0966,14,0.28171,11,-0.2012,6,-1.0707,19,0.75453,7,-0.7650,4,-1.7094
ENSG00000125447,GGA3,49,0.59474,17,-1.0524,47,0.60787,20,-0.7794,18,-0.9567,54,0.78166,33,-0.0215,28,-0.3332
ENSG00000125445,MRPS7,100,0.25321,107,0.34844,87,0.01881,54,-0.7172,90,0.07351,78,-0.1394,88,0.03746,84,-0.0349
ENSG00000177885,GRB2,196,0.49564,153,0.09179,180,0.39912,87,-0.7883,185,0.40079,156,0.12889,72,-1.0603,126,-0.2653
ENSG00000177728,TMEM94,49,-0.1194,38,-0.5191,51,-0.0916,45,-0.2761,52,-0.0482,114,1.25616,40,-0.4362,49,-0.1558
ENSG00000177303,CASKIN2,10,-0.5479,1,-3.0134,5,-1.5017,32,1.36829,11,-0.3526,12,-0.2403,15,0.13407,20,0.80739
ENSG00000161526,SAP30BP,38,-0.2620,56,0.35062,49,0.15117,53,0.24689,50,0.17503,51,0.18679,27,-0.7819,41,-0.1905
ENSG00000132475,H3F3B,199,0.13188,254,0.52711,170,-0.1354,366,1.14586,198,0.12165,137,-0.4557,176,-0.0613,116,-0.8491
ENSG00000132471,WBP2,435,0.38131,276,-0.3436,441,0.45602,233,-0.6044,374,0.13833,330,-0.0630,211,-0.7546,345,0.00861
ENSG00000204316,MRPL38,54,-0.0045,87,0.77988,71,0.49764,35,-0.6471,35,-0.6744,67,0.34139,36,-0.6292,46,-0.3133
ENSG00000161533,ACOX1,41,0.51010,24,-0.3255,35,0.28213,29,-0.0392,24,-0.2954,22,-0.4722,32,0.12766,28,-0.1019
ENSG00000257949,TEN1,15,-0.1168,15,-0.1291,19,0.24508,19,0.18771,11,-0.5660,30,0.95877,15,-0.1073,13,-0.4953
ENSG00000167881,SRP68,71,0.65271,45,-0.0975,56,0.30744,38,-0.3382,51,0.11619,40,-0.2804,26,-0.9398,46,-0.0472
ENSG00000182473,EXOC7,124,1.23997,56,-0.0691,65,0.19304,52,-0.1808,54,-0.1187,63,0.11191,44,-0.4340,40,-0.7005
ENSG00000141576,RNF157,28,-1.0233,50,-0.1480,72,0.48597,54,-0.0314,49,-0.1747,42,-0.4257,68,0.34038,57,0.05818
ENSG00000185262,UBALD2,63,0.88421,44,0.27055,42,0.21393,38,0.06840,22,-0.7807,40,0.11578,24,-0.6596,30,-0.3741
ENSG00000161542,PRPSAP1,32,0.40295,45,0.94987,40,0.87419,29,0.23225,11,-1.1975,15,-0.7910,16,-0.7076,16,-0.8455
ENSG00000175931,UBE2O,50,-0.1157,74,0.51582,80,0.71765,21,-1.4093,63,0.24524,75,0.52739,31,-0.8276,40,-0.5740
ENSG00000161544,CYGB,12,-1.3824,228,4.32164,7,-2.2019,6,-2.2924,19,-0.7270,16,-0.9819,14,-1.1884,9,-2.0475
ENSG00000163597,SNHG16,12,-1.5166,37,0.19089,33,0.00962,29,-0.1977,22,-0.6082,52,0.73026,40,0.28953,35,0.10924
ENSG00000182534,MXRA7,113,-0.4406,295,1.11577,153,0.02813,145,-0.0614,136,-0.1614,177,0.25948,106,-0.5384,126,-0.3471
ENSG00000181038,METTL23,28,1.33439,5,-1.2635,12,-0.1278,19,0.63643,11,-0.1566,7,-0.8129,10,-0.3143,11,-0.2128
ENSG00000161547,SRSF2,129,0.31045,93,-0.2009,137,0.46374,81,-0.4080,106,-0.0010,113,0.10801,88,-0.2841,93,-0.2403
ENSG00000092931,MFSD11,23,1.08348,20,0.85504,13,0.19624,8,-0.5117,11,-0.0379,9,-0.3536,8,-0.4931,7,-0.8138
ENSG00000167889,MGAT5B,6,-2.5621,47,0.39173,66,1.10964,13,-1.5932,93,1.55898,24,-0.6331,43,0.23499,16,-1.4908
ENSG00000234912,SNHG20,10,-0.1425,13,0.20026,18,0.76799,15,0.40314,12,0.10714,3,-1.8788,8,-0.5436,10,-0.2905
ENSG00000129657,SEC14L1,26,-0.6757,45,0.18242,50,0.40801,29,-0.4995,50,0.33718,43,0.09291,36,-0.1780,38,-0.1267
ENSG00000184640,SEPTIN9,92,0.96426,36,-0.5419,43,-0.2688,56,0.15152,54,0.10015,75,0.63327,33,-0.6859,42,-0.3512
ENSG00000078687,TNRC6C,70,0.88768,30,-0.4592,31,-0.4852,50,0.31823,47,0.22475,55,0.48137,33,-0.3387,34,-0.3462
ENSG00000108639,SYNGR2,27,1.04829,14,-0.0491,7,-1.0187,55,2.43134,16,0.21313,11,-0.3241,1,-3.2892,5,-1.7029
ENSG00000183077,AFMID,29,0.69989,16,-0.1923,29,0.80774,31,0.81883,4,-2.2038,12,-0.6470,6,-1.5611,16,-0.2818
ENSG00000087157,PGS1,25,0.31278,19,-0.1419,20,-0.0623,16,-0.3996,24,0.23024,20,-0.0876,13,-0.7018,24,0.27120
ENSG00000108669,CYTH1,50,1.11223,35,0.52085,14,-0.9509,44,0.90160,27,0.06276,18,-0.5247,18,-0.5326,20,-0.4787
ENSG00000035862,TIMP2,108,-1.1626,503,1.31466,331,0.67468,170,-0.4693,196,-0.2441,210,-0.1363,163,-0.5299,171,-0.5596
ENSG00000108679,LGALS3BP,44,0.92645,9,-1.4398,14,-0.9291,70,1.77024,7,-1.8233,25,0.03169,14,-0.8286,25,-0.0026
ENSG00000171302,CANT1,48,0.98224,34,0.41760,32,0.33344,14,-0.9855,24,-0.1685,23,-0.2071,17,-0.6724,22,-0.3289
ENSG00000167281,RBFOX3,199,0.78659,66,-0.9609,119,-0.0493,49,-1.4126,130,0.09355,197,0.77182,48,-1.4198,141,0.27919
ENSG00000141582,CBX4,105,1.53187,53,0.36277,41,-0.0367,28,-0.6216,42,-0.0150,46,0.11410,22,-0.9995,29,-0.7020
ENSG00000171298,GAA,34,0.35865,23,-0.2648,28,0.04245,29,0.10271,36,0.45649,23,-0.2662,32,0.27595,22,-0.4035
ENSG00000141543,EIF4A3,39,0.63481,26,0.00831,36,0.59714,22,-0.2445,28,0.09120,22,-0.2790,22,-0.2743,19,-0.6212
ENSG00000181045,SLC26A11,50,1.89845,28,0.83377,13,-0.3538,18,0.17006,13,-0.4230,10,-0.7716,9,-0.9246,9,-1.0525
ENSG00000173818,ENDOV,20,0.16682,8,-1.1360,21,0.28315,10,-0.8909,20,0.17887,21,0.27651,19,0.11778,18,0.08039
ENSG00000171246,NPTX1,1734,2.08285,107,-2.4114,150,-2.0325,112,-2.3441,390,-0.4761,1792,2.15072,88,-2.7001,434,-0.3823
ENSG00000141564,RPTOR,79,1.61755,25,-0.2757,21,-0.5778,9,-1.7124,27,-0.1541,42,0.54419,14,-1.1507,31,0.03007
ENSG00000176108,CHMP6,24,0.57058,11,-0.5804,18,0.11122,12,-0.4588,17,0.04993,20,0.32406,5,-1.7887,19,0.28371
ENSG00000226137,BAIAP2-DT,34,-0.3558,37,-0.2377,39,-0.1422,23,-0.9488,53,0.35914,50,0.24242,50,0.23759,48,0.24409
ENSG00000175866,BAIAP2,413,0.87860,117,-1.1126,290,0.33241,57,-2.1733,334,0.52577,559,1.41426,99,-1.3662,165,-0.7095
ENSG00000181409,AATK,169,1.20847,91,0.18094,80,-0.0301,85,0.07284,61,-0.4613,90,0.16653,39,-1.1217,67,-0.3774
ENSG00000224877,NDUFAF8,224,0.18750,196,-0.0197,154,-0.4411,268,0.48210,209,0.07696,200,0.01241,248,0.35373,178,-0.2131
ENSG00000157637,SLC38A10,20,-0.2889,39,0.75211,29,0.27498,28,0.22596,20,-0.3513,20,-0.3546,19,-0.4282,22,-0.1762
ENSG00000266074,BAHCC1,9,-0.4110,21,0.88141,12,0.04280,10,-0.2361,10,-0.2035,7,-0.8355,19,0.75659,10,-0.3082
ENSG00000184009,ACTG1,1736,0.48554,1411,0.14883,1725,0.53823,1088,-0.2618,1252,-0.0412,1386,0.12075,997,-0.3983,939,-0.5916
