Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000117528,ABCD3,1,-5.9652,204,1.98020,60,-0.6839,53,-1.0251,79,-0.2477,56,-0.8489
ENSG00000117525,F3,279,1.18380,204,0.86294,268,1.11219,25,-2.8099,230,0.84783,21,-2.9284
ENSG00000117519,CNN3,9,-4.3777,204,0.15286,336,0.94913,155,-0.3764,440,1.42290,107,-0.9434
ENSG00000152078,TLCD4,63,-0.5308,204,2.15060,0,-6.9931,44,-1.2550,78,-0.1983,45,-1.1028
ENSG00000117569,PTBP2,1,-6.0456,204,1.78885,66,-0.6128,68,-0.6869,72,-0.4726,63,-0.7523
ENSG00000117600,PLPPR4,146,-0.4907,204,0.03934,109,-0.9329,339,1.19836,161,-0.3332,76,-1.5716
ENSG00000162688,AGL,2,-5.1178,204,2.47921,11,-2.9263,39,-1.3283,53,-0.6609,53,-0.7285
ENSG00000156875,MFSD14A,1,-5.9380,204,2.04847,98,0.11257,68,-0.5385,42,-1.1827,22,-2.2247
ENSG00000170989,S1PR1,1,-6.5002,204,0.90209,344,1.59295,63,-1.3538,188,0.54097,74,-0.9977
ENSG00000134186,PRPF38B,197,1.09033,204,1.67504,30,-1.8468,48,-1.3466,30,-1.8371,54,-1.0529
ENSG00000116266,STXBP3,152,0.63721,204,1.64815,95,-0.1265,48,-1.3492,61,-0.7979,33,-1.8388
ENSG00000085433,WDR47,1,-6.3919,204,1.09110,117,-0.1080,152,0.41007,72,-0.8599,58,-1.2580
ENSG00000197780,TAF13,1,-6.1455,204,1.56936,177,0.84898,51,-1.2945,69,-0.6533,73,-0.6130
ENSG00000215717,TMEM167B,1,-6.0460,204,1.78790,66,-0.6233,86,-0.2583,48,-1.0895,48,-1.1731
ENSG00000031698,SARS,1,-6.6864,204,0.59859,168,0.14346,167,0.17325,140,-0.1384,132,-0.2557
ENSG00000143126,CELSR2,55,-1.4893,204,0.69671,74,-1.0574,215,0.82676,92,-0.7201,68,-1.2573
ENSG00000134243,SORT1,398,0.35920,204,-0.8246,702,1.32523,378,0.35340,269,-0.2636,193,-0.8403
ENSG00000181754,AMIGO1,1,-5.9928,204,1.91301,28,-1.8394,77,-0.4008,76,-0.3387,47,-1.1447
ENSG00000116337,AMPD2,263,0.93590,204,0.66398,54,-1.5416,126,-0.3165,126,-0.2622,102,-0.6361
ENSG00000134201,GSTM5,1,-5.7755,204,2.50528,1,-5.8552,21,-2.2746,113,0.52522,53,-0.7279
ENSG00000134202,GSTM3,30,-2.8330,204,0.05999,184,-0.1113,176,-0.2199,487,1.52500,167,-0.2950
ENSG00000168710,AHCYL1,306,0.36968,204,-0.3362,228,-0.0974,143,-0.9704,591,1.50649,253,0.07049
ENSG00000143093,STRIP1,1,-5.9457,204,2.02896,79,-0.2238,62,-0.7225,30,-1.6780,50,-1.0125
ENSG00000197106,SLC6A17,47,-2.1413,204,0.07478,226,0.22346,273,0.70454,100,-1.0359,177,-0.1762
ENSG00000116396,KCNC4,1,-6.1289,204,1.60472,41,-1.4339,96,-0.1647,31,-1.8161,87,-0.3125
ENSG00000134248,LAMTOR5,80,-0.6915,204,1.08568,144,0.22159,84,-0.7371,173,0.51869,58,-1.2560
ENSG00000177301,KCNA2,1,-6.3342,204,1.19647,0,-7.3986,127,0.11049,124,0.05307,101,-0.2900
ENSG00000116459,ATP5PB,39,-1.9256,204,0.82762,147,0.08958,124,-0.2117,199,0.58410,79,-0.9430
ENSG00000116473,RAP1A,66,-0.7574,204,1.49444,147,0.50090,65,-0.9256,58,-0.9653,55,-1.1186
ENSG00000197852,INKA2,103,-0.0866,204,1.47083,7,-4.0247,96,-0.2485,45,-1.3615,72,-0.6939
ENSG00000171385,KCND3,3,-5.9021,204,0.39727,157,-0.1018,213,0.49674,139,-0.3003,149,-0.2079
ENSG00000116489,CAPZA1,1,-6.0147,204,1.86047,119,0.34879,51,-1.1532,100,0.06326,37,-1.5612
ENSG00000155366,RHOC,40,-2.1912,204,0.35524,659,2.42299,61,-1.7855,126,-0.4749,132,-0.4479
ENSG00000155380,SLC16A1,1,-6.2679,204,1.32239,506,2.73807,12,-3.6728,31,-1.9563,38,-1.7772
ENSG00000163349,HIPK1,96,-0.3847,204,1.12159,149,0.30119,78,-0.8487,94,-0.4246,87,-0.5962
ENSG00000197323,TRIM33,112,0.06447,204,1.50538,66,-0.7433,71,-0.7589,68,-0.7082,55,-1.0947
ENSG00000116752,BCAS2,1,-5.9597,204,1.45121,62,-0.8768,131,0.36405,67,-0.7578,35,-1.8223
ENSG00000009307,CSDE1,451,0.74831,204,-0.6289,316,0.16759,258,-0.1898,292,0.03976,344,0.33888
ENSG00000163399,ATP1A1,16,-3.7666,204,-0.0617,311,0.63506,314,0.87124,156,-0.4687,138,-0.7086
ENSG00000198162,MAN1A2,147,-0.4606,204,0.05720,138,-0.5574,237,0.36689,170,-0.2405,200,0.02077
ENSG00000092621,PHGDH,72,-0.9325,204,0.94987,109,-0.3006,38,-2.1107,312,1.44534,117,-0.2104
ENSG00000134250,NOTCH2,1,-6.1233,204,1.61661,141,0.49643,26,-2.3316,144,0.53075,82,-0.3958
ENSG00000265808,SEC22B,96,-0.2198,204,1.42381,144,0.42822,80,-0.6108,36,-1.7071,45,-1.4765
ENSG00000265491,RNF115,1,-6.1219,204,1.61962,131,0.37899,76,-0.5771,28,-1.9749,70,-0.6717
ENSG00000265241,RBM8A,56,-1.0911,204,1.32245,59,-1.0136,90,-0.4654,87,-0.4371,89,-0.4292
ENSG00000265972,TXNIP,475,1.36041,204,-0.0722,926,2.72215,6,-5.3772,131,-0.7424,81,-1.5639
ENSG00000178104,PDE4DIP,759,2.00981,204,-0.3167,28,-3.2131,212,-0.2423,204,-0.2586,202,-0.2991
ENSG00000159164,SV2A,230,-0.3571,204,-0.6552,162,-0.8906,513,1.31839,224,-0.3985,207,-0.5685
ENSG00000023902,PLEKHO1,14,-2.8847,204,1.68138,108,0.10483,63,-0.8734,85,-0.2851,54,-1.0361
ENSG00000143401,ANP32E,98,-0.2826,204,1.25918,69,-0.8079,100,-0.3000,48,-1.3761,81,-0.6187
ENSG00000117362,APH1A,1,-6.0131,204,1.86441,169,0.92377,50,-1.1754,54,-0.8780,35,-1.6123
ENSG00000266472,MRPS21,1,-6.7181,204,0.54931,195,0.34875,175,0.21814,150,-0.0674,121,-0.4380
ENSG00000163125,RPRD2,1,-5.9519,204,2.01256,6,-3.8648,88,-0.0901,33,-1.5711,49,-1.0584
ENSG00000143384,MCL1,398,0.86145,204,-0.2776,1110,2.90620,53,-2.5051,144,-0.7646,82,-1.7008
ENSG00000143420,ENSA,265,-0.2583,204,-0.7894,289,-0.1182,491,1.00543,240,-0.4095,276,-0.2149
ENSG00000213190,MLLT11,1,-7.3743,204,-0.3699,123,-1.0743,511,1.78156,179,-0.4991,136,-1.0017
ENSG00000159352,PSMD4,253,1.07660,204,0.95666,65,-1.0768,72,-1.0889,90,-0.5964,107,-0.3617
ENSG00000143393,PI4KB,3,-5.4438,204,0.94247,165,0.34944,137,0.07219,85,-0.6948,91,-0.6385
ENSG00000143416,SELENBP1,1,-5.9643,204,1.98121,58,-0.7134,14,-3.0426,219,1.44220,44,-1.2243
ENSG00000159377,PSMB4,11,-4.0793,204,0.34798,186,0.12728,223,0.54058,190,0.16096,112,-0.7174
ENSG00000143442,POGZ,20,-2.1436,204,2.41149,17,-2.3290,44,-1.1263,45,-0.9254,43,-1.0716
ENSG00000143376,SNX27,1,-6.1063,204,1.61965,0,-7.2165,87,-0.3338,72,-0.5592,97,-0.1214
ENSG00000159409,CELF3,1,-6.2809,204,1.29709,1,-6.8673,132,0.27619,93,-0.3472,84,-0.5333
ENSG00000197956,S100A6,251,-0.2127,204,-0.6426,1602,3.36050,112,-1.6563,125,-1.2696,117,-1.4742
ENSG00000188643,S100A16,30,-2.0644,204,1.25210,221,1.03859,43,-1.7615,172,0.61981,65,-0.9736
ENSG00000189171,S100A13,136,-1.0636,204,-0.5404,282,0.06143,215,-0.4421,687,1.57989,311,0.24456
ENSG00000160678,S100A1,1,-6.7262,204,0.53670,51,-1.6982,155,-0.0271,306,1.09613,149,-0.1004
ENSG00000160679,CHTOP,1,-6.1242,204,1.61454,95,-0.1401,79,-0.5229,95,-0.1351,51,-1.1604
ENSG00000143621,ILF2,1,-6.1577,204,1.54367,49,-1.1947,100,-0.1118,64,-0.7743,71,-0.6826
ENSG00000143624,INTS3,1,-5.8578,204,2.26241,93,0.12269,33,-1.6542,62,-0.4994,40,-1.2618
ENSG00000143614,GATAD2B,69,-0.7103,204,1.45765,122,0.17761,75,-0.7055,45,-1.3607,65,-0.8616
ENSG00000198837,DENND4B,1,-5.5791,204,2.35029,1,-5.7839,42,-1.2257,70,-0.2942,58,-0.6256
ENSG00000143543,JTB,160,-0.1304,204,0.32484,196,0.19384,169,-0.0498,117,-0.6199,160,-0.1480
ENSG00000177954,RPS27,1910,0.76433,204,-2.9410,3303,1.74522,965,-0.4092,1398,0.25020,1517,0.43217
ENSG00000143549,TPM3,241,-0.0005,204,-0.3264,379,0.73458,280,0.30317,195,-0.3380,195,-0.3712
ENSG00000143612,C1orf43,190,0.39453,204,0.66678,183,0.32870,109,-0.5893,114,-0.4149,106,-0.5752
ENSG00000143569,UBAP2L,31,-1.8685,204,1.52836,65,-0.7592,103,-0.0737,54,-1.0336,52,-1.1917
ENSG00000143575,HAX1,1,-6.1348,204,1.59193,55,-0.9766,112,0.14712,61,-0.8402,42,-1.4905
ENSG00000160714,UBE2Q1,1,-6.3793,204,1.11393,37,-1.8317,166,0.61608,84,-0.5986,65,-1.0564
ENSG00000160716,CHRNB2,7,-3.8016,204,1.84196,0,-7.1174,111,0.29045,27,-1.9333,42,-1.3778
ENSG00000160710,ADAR,25,-3.0769,204,0.04541,320,0.77293,232,0.30838,181,-0.1512,179,-0.1839
ENSG00000143603,KCNN3,1,-6.0455,204,1.78876,22,-2.2706,70,-0.6235,114,0.23410,61,-0.8057
ENSG00000163344,PMVK,1,-6.1704,204,1.51716,69,-0.6862,63,-0.9754,132,0.33872,88,-0.3328
ENSG00000163346,PBXIP1,1,-6.4590,204,0.97260,95,-0.4937,74,-1.0272,297,1.37749,106,-0.3668
ENSG00000179085,DPM3,1,-5.9855,204,1.93046,124,0.43656,56,-0.9560,64,-0.5974,34,-1.6330
ENSG00000163463,KRTCAP2,1,-6.4129,204,1.05374,357,1.77633,55,-1.4776,134,0.08995,63,-1.1488
ENSG00000177628,GBA,1,-6.2426,204,1.37157,84,-0.4626,104,-0.1501,76,-0.6046,77,-0.6470
ENSG00000160767,FAM189B,33,-1.5595,204,1.98916,37,-1.3930,78,-0.3374,45,-1.1193,30,-1.8138
ENSG00000116521,SCAMP3,1,-5.9947,204,1.90828,57,-0.7876,71,-0.5497,52,-0.9270,55,-0.9196
ENSG00000160752,FDPS,1,-6.0615,204,1.75270,120,0.30193,64,-0.8195,90,-0.1565,40,-1.4980
ENSG00000160753,RUSC1,26,-2.2213,204,1.35945,133,0.26409,86,-0.5142,85,-0.4378,65,-0.9258
ENSG00000116539,ASH1L,487,1.58772,204,0.12723,47,-2.1149,166,-0.2712,147,-0.4081,156,-0.3483
ENSG00000163374,YY1AP1,67,-0.4234,204,2.17371,0,-6.7483,54,-0.8890,34,-1.4375,47,-1.0460
ENSG00000132718,SYT11,506,0.76187,204,-0.8178,121,-1.4748,383,0.39225,540,0.87453,279,-0.2212
ENSG00000116584,ARHGEF2,196,1.00303,204,1.53543,76,-0.5320,60,-1.0273,26,-2.1308,41,-1.5663
ENSG00000163479,SSR2,1,-5.9809,204,1.94179,105,0.17274,45,-1.2943,58,-0.7561,61,-0.7275
ENSG00000160803,UBQLN4,51,-1.1644,204,1.47882,16,-2.8415,77,-0.6394,59,-0.9393,113,0.06756
ENSG00000116586,LAMTOR2,1,-5.9547,204,2.00634,8,-3.6515,74,-0.4132,72,-0.3812,50,-1.0256
ENSG00000196189,SEMA4A,129,0.56424,204,2.05358,0,-7.0309,39,-1.4998,86,-0.0960,29,-1.8276
ENSG00000160785,SLC25A44,1,-5.9238,204,2.08504,0,-7.0187,79,-0.2459,48,-0.9712,47,-1.0862
ENSG00000160781,PAQR6,34,-2.1118,204,0.82338,16,-3.1761,51,-1.7319,53,-1.4819,331,1.77246
ENSG00000163468,CCT3,1,-6.0297,204,1.82497,18,-2.4814,83,-0.3096,113,0.24537,38,-1.5168
ENSG00000125462,C1orf61,860,-0.4224,204,-2.8499,416,-1.5248,1506,0.61559,3206,1.80388,1386,0.37599
ENSG00000116604,MEF2D,154,-0.1373,204,0.39880,278,0.82501,183,0.17230,76,-1.2118,89,-1.0505
ENSG00000163382,NAXE,1,-6.0895,204,1.69015,117,0.23099,67,-0.7617,75,-0.4669,54,-1.0423
ENSG00000132692,BCAN,384,0.57694,204,-0.5261,137,-1.0345,193,-0.6242,549,1.18519,349,0.47599
ENSG00000143314,MRPL24,1,-5.8203,204,2.36965,83,-0.0101,25,-2.0826,64,-0.4186,45,-1.0433
ENSG00000143321,HDGF,165,0.91560,204,1.92954,1,-6.4217,37,-1.6362,40,-1.3213,55,-0.9095
ENSG00000162706,CADM3,192,-0.4272,204,-0.4075,95,-1.4953,437,1.25324,238,-0.0910,164,-0.7278
ENSG00000158710,TAGLN2,40,-1.9757,204,0.69673,844,3.44310,11,-4.1252,11,-3.7871,38,-2.1413
ENSG00000177807,KCNJ10,120,-0.2775,204,0.75114,21,-2.8806,74,-1.1816,302,1.24058,150,0.08227
ENSG00000162728,KCNJ9,1,-6.0290,204,1.82714,25,-2.0329,94,-0.0601,56,-0.8408,46,-1.2349
ENSG00000162729,IGSF8,1,-6.5034,204,0.89654,125,-0.1237,160,0.35280,100,-0.4688,83,-0.8095
ENSG00000018625,ATP1A2,450,-0.6168,204,-2.0460,857,0.39901,419,-0.8626,2358,2.23840,910,0.56543
ENSG00000162734,PEA15,296,-1.4957,204,-2.2982,595,-0.4361,1380,1.29366,1115,0.56633,942,0.32819
ENSG00000132716,DCAF8,153,0.40150,204,1.21801,53,-1.2375,102,-0.2921,68,-0.8592,59,-1.1672
ENSG00000162735,PEX19,85,-0.2654,204,1.70444,34,-1.6258,59,-0.9653,81,-0.3462,60,-0.8792
ENSG00000122218,COPA,31,-2.2989,204,0.73569,212,0.62153,118,-0.3776,159,0.15463,110,-0.4707
ENSG00000162736,NCSTN,1,-5.7949,204,2.44542,76,-0.1229,22,-2.2242,86,0.06450,33,-1.4797
ENSG00000143256,PFDN2,4,-4.7240,204,1.43335,0,-7.0688,115,0.08391,71,-0.6781,90,-0.3430
ENSG00000143222,UFC1,99,-0.2993,204,1.20884,74,-0.7310,77,-0.7998,140,0.25272,79,-0.7044
ENSG00000158864,NDUFS2,1,-6.4155,204,0.83114,143,0.04944,149,0.14563,148,0.10274,87,-0.7784
ENSG00000143252,SDHC,1,-6.3444,204,1.17769,109,-0.1577,100,-0.3663,109,-0.1631,100,-0.3302
ENSG00000198929,NOS1AP,1,-5.9251,204,2.08184,0,-7.0199,96,0.11557,15,-2.7093,39,-1.3519
ENSG00000152332,UHMK1,81,-0.7921,204,0.89179,110,-0.3162,148,0.18707,94,-0.5688,73,-1.0257
ENSG00000117152,RGS4,50,-2.2148,204,-0.1430,39,-2.5732,448,1.74375,140,-0.6903,113,-1.1020
ENSG00000143248,RGS5,1,-7.0112,204,-0.2649,1622,4.08937,44,-2.7934,25,-3.3361,90,-1.5549
ENSG00000185630,PBX1,1,-6.5174,204,0.87293,89,-0.6657,157,0.29046,112,-0.3138,107,-0.4066
ENSG00000143198,MGST3,13,-4.2760,204,-0.2607,169,-0.4987,317,0.65374,374,0.77209,222,-0.0825
ENSG00000143149,ALDH9A1,9,-3.5484,204,1.68904,65,-0.6863,53,-1.1682,152,0.65371,59,-0.8949
ENSG00000143183,TMCO1,1,-6.0052,204,1.88335,56,-0.8265,51,-1.1262,119,0.35798,55,-0.9305
ENSG00000143157,POGK,1,-5.7757,204,2.50461,22,-1.9720,24,-2.1085,64,-0.3784,63,-0.4301
ENSG00000143195,ILDR2,1,-5.9273,204,2.07596,44,-1.1141,71,-0.4668,35,-1.4332,46,-1.1242
ENSG00000143158,MPC2,103,-0.5111,204,0.75234,42,-1.8554,174,0.39888,124,-0.2226,87,-0.8373
ENSG00000143164,DCAF6,171,0.45785,204,1.02310,71,-0.9092,134,0.09471,66,-1.0322,45,-1.7093
ENSG00000143155,TIPRL,130,0.46690,204,1.81041,0,-7.1310,76,-0.4641,57,-0.8298,23,-2.3141
ENSG00000143153,ATP1B1,459,-0.3557,204,-1.8099,411,-0.5272,1159,1.69566,467,-0.3291,455,-0.4038
ENSG00000075945,KIFAP3,116,-0.7139,204,0.20272,28,-2.7915,295,1.04432,140,-0.4262,123,-0.6847
ENSG00000117523,PRRC2C,889,2.16059,204,-0.4730,262,0.00262,205,-0.4633,131,-1.0678,184,-0.5992
ENSG00000117533,VAMP4,134,0.45873,204,1.69823,26,-2.0118,67,-0.7662,40,-1.4012,49,-1.1870
ENSG00000197959,DNM3,68,-1.0249,204,0.95891,50,-1.4791,153,0.30655,94,-0.5307,83,-0.7692
ENSG00000117592,PRDX6,46,-1.9779,204,0.35502,47,-1.9414,114,-0.7557,419,1.51464,209,0.35865
ENSG00000234741,GAS5,291,1.25258,204,0.85921,158,0.22834,53,-1.6705,84,-0.7513,103,-0.4926
ENSG00000152061,RABGAP1L,217,0.58941,204,0.63966,72,-1.1339,152,0.01599,84,-0.9010,108,-0.5586
ENSG00000116161,CACYBP,1,-6.5018,204,0.89932,66,-1.0959,164,0.40780,133,-0.0160,89,-0.6988
ENSG00000116147,TNR,213,0.06301,204,-0.0085,73,-1.5669,200,-0.0425,226,0.15906,263,0.45794
ENSG00000152092,ASTN1,52,-1.4041,204,0.96771,6,-4.5747,162,0.43406,172,0.43754,58,-1.3387
ENSG00000198797,BRINP2,1,-6.2351,204,1.38636,53,-1.1523,119,0.12618,107,-0.0760,51,-1.2858
ENSG00000075391,RASAL2,1,-5.9312,204,2.06589,82,-0.1502,70,-0.4978,33,-1.5208,30,-1.7670
ENSG00000116199,FAM20B,84,-0.6202,204,1.08537,145,0.23378,123,-0.0325,42,-1.6545,63,-1.1414
ENSG00000143322,ABL2,1,-5.9130,204,2.11306,75,-0.2732,54,-0.9155,61,-0.5967,37,-1.4460
ENSG00000169905,TOR1AIP2,1,-6.0232,204,1.84056,55,-0.8809,79,-0.3831,67,-0.5712,46,-1.2147
ENSG00000143337,TOR1AIP1,12,-2.9887,204,2.12871,64,-0.5068,41,-1.3590,82,-0.1266,43,-1.1830
ENSG00000135837,CEP350,227,1.31023,204,1.61348,15,-2.9023,45,-1.4822,50,-1.1209,52,-1.1423
ENSG00000116260,QSOX1,44,-1.2462,204,1.75022,104,0.07911,67,-0.7229,32,-1.7217,50,-1.1396
ENSG00000143324,XPR1,52,-1.0608,204,1.61629,14,-2.9402,114,0.19654,65,-0.7285,28,-2.1057
ENSG00000135823,STX6,108,0.29363,204,2.10029,35,-1.4405,46,-1.1937,56,-0.7414,20,-2.3621
ENSG00000198216,CACNA1E,284,0.88130,204,0.42531,24,-2.9093,215,0.54483,97,-0.8238,81,-1.1802
ENSG00000135821,GLUL,539,-1.2898,204,-3.0054,1165,-0.1081,1086,-0.2679,5461,2.72393,1344,0.13246
ENSG00000135829,DHX9,115,0.14344,204,1.56478,103,-0.0293,45,-1.4815,87,-0.3077,53,-1.1292
ENSG00000157064,NMNAT2,1,-6.3838,204,1.10570,65,-0.9934,149,0.37863,82,-0.6505,80,-0.7496
ENSG00000116698,SMG7,79,-0.6661,204,1.15366,99,-0.3239,120,-0.0349,58,-1.1379,67,-0.9921
ENSG00000162704,ARPC5,1,-6.7479,204,0.50350,276,0.89333,221,0.68867,51,-1.7197,78,-1.1832
ENSG00000143344,RGL1,1,-6.2236,204,1.40923,95,-0.2459,116,0.09036,68,-0.7500,49,-1.3448
ENSG00000198756,COLGALT2,1,-5.9549,204,2.00611,64,-0.5667,49,-1.1198,88,-0.0804,51,-0.9909
ENSG00000116667,C1orf21,1,-6.4134,204,1.05266,14,-3.2957,106,-0.3473,112,-0.1929,170,0.53154
ENSG00000047410,TPR,332,1.63762,204,1.04999,31,-2.1338,83,-0.7918,83,-0.6661,46,-1.6527
ENSG00000116750,UCHL5,198,1.08716,204,1.65628,13,-2.9989,64,-0.8561,67,-0.6506,22,-2.4448
ENSG00000116747,RO60,422,2.05348,204,0.98037,175,0.46834,45,-1.8405,54,-1.3343,19,-3.0040
ENSG00000162630,B3GALT2,1,-6.0367,204,1.80918,36,-1.5339,87,-0.2165,36,-1.5035,64,-0.7159
ENSG00000177888,ZBTB41,1,-5.9195,204,2.09608,81,-0.1611,44,-1.2675,26,-1.8823,69,-0.4584
ENSG00000151414,NEK7,284,1.62814,204,1.46088,35,-1.7288,20,-2.8396,47,-1.2752,82,-0.4829
ENSG00000118200,CAMSAP2,390,0.63071,204,-0.4919,40,-2.8252,395,0.87569,195,-0.4760,242,-0.1505
ENSG00000116852,KIF21B,248,0.74936,204,0.55454,59,-1.4813,167,0.13606,126,-0.3352,87,-0.9827
ENSG00000116857,TMEM9,144,-0.4109,204,0.16866,135,-0.5048,208,0.20911,250,0.46400,148,-0.4007
ENSG00000174307,PHLDA3,1,-5.8738,204,2.21789,53,-0.7733,42,-1.2870,29,-1.6751,69,-0.4037
ENSG00000159176,CSRP1,388,0.40147,204,-0.7321,728,1.48889,125,-1.5527,542,0.96137,338,0.20277
ENSG00000134369,NAV1,1,-6.3428,204,1.18068,127,0.08070,116,-0.0751,108,-0.1675,66,-1.0101
ENSG00000198700,IPO9,94,-0.3385,204,1.28457,97,-0.2832,78,-0.7440,66,-0.8601,88,-0.4705
ENSG00000198892,SHISA4,1,-6.6564,204,0.64586,37,-2.1243,208,0.69008,199,0.44988,90,-0.8511
ENSG00000134375,TIMM17A,199,0.28664,204,0.42295,48,-1.8637,200,0.37982,116,-0.5586,126,-0.4673
ENSG00000170075,GPR37L1,60,-1.8914,204,-0.0635,107,-1.0416,73,-1.8356,821,2.45459,248,0.29472
ENSG00000143862,ARL8A,93,-0.4901,204,1.04344,26,-2.3990,141,0.20476,95,-0.4544,76,-0.8584
ENSG00000077157,PPP1R12B,1,-6.1727,204,1.51242,352,2.08099,27,-2.3437,32,-1.8269,52,-1.1993
ENSG00000159346,ADIPOR1,1,-6.1076,204,1.65036,111,0.12122,93,-0.1786,56,-0.9332,34,-1.7709
ENSG00000159348,CYB5R1,59,-0.6635,204,2.05978,65,-0.5171,37,-1.5775,61,-0.6175,46,-1.1227
ENSG00000163444,TMEM183A,1,-6.1338,204,1.55777,95,-0.1689,91,-0.2928,56,-0.9644,63,-0.8601
ENSG00000143847,PPFIA4,105,-0.0495,204,1.47256,0,-7.2682,115,0.11899,47,-1.2716,43,-1.5156
ENSG00000163485,ADORA1,1,-6.1798,204,1.49776,25,-2.2077,85,-0.4513,103,-0.0662,95,-0.2150
ENSG00000159388,BTG2,108,-0.7809,204,0.25647,911,3.09301,16,-3.8490,158,-0.2037,69,-1.5627
ENSG00000188783,PRELP,263,0.79293,204,0.47612,642,2.48824,26,-3.0184,125,-0.4049,31,-2.5880
ENSG00000058668,ATP2B4,492,1.05141,204,-0.4672,290,0.17363,353,0.64543,222,-0.2521,95,-1.6431
ENSG00000182004,SNRPE,1,-5.9340,204,2.05897,117,0.40806,44,-1.2862,75,-0.2914,31,-1.7332
ENSG00000143850,PLEKHA6,1,-5.9209,204,2.09266,18,-2.4314,57,-0.8483,32,-1.5562,79,-0.2269
ENSG00000198625,MDM4,1,-5.8410,204,2.30977,73,-0.2391,39,-1.3635,52,-0.7732,41,-1.2139
ENSG00000163531,NFASC,1,-6.4469,204,0.99367,174,0.47403,112,-0.2786,49,-1.4808,127,-0.0307
ENSG00000184144,CNTN2,2,-5.8077,204,1.66582,25,-2.1001,50,-1.2561,54,-0.9892,140,0.57284
ENSG00000133059,DSTYK,1,-6.1315,204,1.59904,61,-0.8359,91,-0.2510,60,-0.8472,69,-0.6852
ENSG00000133069,TMCC2,1,-5.9422,204,2.03796,0,-7.0370,63,-0.7024,64,-0.5410,70,-0.4523
ENSG00000174514,MFSD4A,2,-5.5127,204,1.13727,31,-2.0691,172,0.72518,84,-0.5816,52,-1.4093
ENSG00000069275,NUCKS1,365,-0.1623,204,-1.2342,513,0.38021,538,0.60031,435,0.11447,457,0.21627
ENSG00000266028,SRGAP2,1,-5.9262,204,2.07879,59,-0.6710,66,-0.5846,42,-1.1831,41,-1.2766
ENSG00000117335,CD46,251,1.14113,204,1.06647,292,1.41188,34,-2.2093,49,-1.4280,40,-1.8408
ENSG00000076356,PLXNA2,106,-0.2586,204,1.08701,303,1.49389,76,-0.9207,48,-1.4540,40,-1.8215
ENSG00000008118,CAMK1G,1,-5.9707,204,1.96687,0,-7.0655,109,0.31699,35,-1.4920,25,-2.0644
ENSG00000123684,LPGAT1,209,1.20936,204,1.69474,0,-7.1398,54,-1.1282,50,-1.0931,40,-1.5190
ENSG00000066027,PPP2R5A,97,-0.0207,204,1.78834,49,-1.0516,57,-0.9761,74,-0.4500,38,-1.5266
ENSG00000117691,NENF,179,-0.1071,204,0.12232,303,0.74871,122,-0.8356,149,-0.3907,250,0.48169
ENSG00000136628,EPRS,1,-6.0135,204,1.86343,43,-1.2178,81,-0.3315,48,-1.0774,55,-0.9166
ENSG00000118873,RAB3GAP2,153,0.45820,204,1.30471,36,-1.7803,93,-0.4000,66,-0.8659,61,-1.0533
ENSG00000162817,C1orf115,1,-6.3553,204,1.15766,35,-1.8711,170,0.70828,80,-0.6455,51,-1.4206
ENSG00000154305,MIA3,146,0.61723,204,1.74096,54,-0.9466,57,-1.0179,70,-0.5533,22,-2.3632
ENSG00000186063,AIDA,147,0.30005,204,1.15431,221,0.97860,65,-1.1314,62,-1.0322,52,-1.3923
ENSG00000162819,BROX,1,-5.8746,204,2.21598,52,-0.7979,53,-0.8996,76,-0.2079,29,-1.7611
ENSG00000143502,SUSD4,1,-5.9834,204,1.93564,14,-2.8019,104,0.19772,43,-1.1860,27,-2.0126
ENSG00000162909,CAPN2,282,1.21452,204,0.87611,222,0.79770,28,-2.6353,178,0.43543,59,-1.3569
ENSG00000143514,TP53BP2,127,-0.0580,204,0.95500,27,-2.3763,80,-0.9078,295,1.34904,74,-0.9537
ENSG00000143753,DEGS1,44,-1.2094,204,1.84475,66,-0.5880,55,-1.0101,48,-1.0650,63,-0.7088
ENSG00000162923,WDR26,11,-3.4055,204,1.50243,77,-0.5285,102,-0.1085,86,-0.3443,47,-1.3613
ENSG00000154380,ENAH,89,-0.6889,204,0.83213,158,0.20974,117,-0.3304,119,-0.2423,99,-0.5735
ENSG00000143742,SRP9,52,-1.9666,204,0.11806,123,-0.6871,208,0.16182,319,0.82940,191,-0.0089
ENSG00000143819,EPHX1,1,-6.6027,204,0.73207,252,0.91054,73,-1.2268,358,1.53673,74,-1.0997
ENSG00000143811,PYCR2,1,-5.8791,204,2.20376,26,-1.8536,67,-0.5015,58,-0.6270,32,-1.6116
ENSG00000163041,H3F3A,204,-0.4151,204,-0.5014,657,1.53600,191,-0.6196,533,1.15776,171,-0.7401
ENSG00000143799,PARP1,1,-6.3932,204,1.08887,28,-2.2243,105,-0.3426,156,0.35642,132,0.10054
ENSG00000203685,STUM,156,0.08434,204,0.68365,0,-7.7062,150,0.03745,110,-0.4649,148,0.00460
