cell_type_anno,cluster_sn,cluster_xenium,n_genes,cor,p_value,n_genes_FDR05,cor_FDR05,p_value_FDR05,cluster_match,FDR,FDR_fdr05
OPC.5,Inhib.LAMP5_LHX6,OPC.5,229,-7.72436121631209e-4,0.9907233391677085,NA,NA,NA,FALSE,0.9950308319466985,NA
OPC.5,Inhib.PVALB,OPC.5,246,0.006801377606439041,0.9154195133491068,NA,NA,NA,FALSE,0.9726858674500628,NA
OPC.5,Inhib.VIP,OPC.5,306,0.10422761724970867,0.06866570998378313,NA,NA,NA,FALSE,0.2757350240858394,NA
OPC.5,Inhib.Chandelier,OPC.5,157,0.07147464323147626,0.3733074272518105,NA,NA,NA,FALSE,0.6710006456607363,NA
OPC.5,Inhib.SST,OPC.5,209,0.0560939060939061,0.41952177165691373,NA,NA,NA,FALSE,0.7113491026798057,NA
Oligo.1,Astro.1,Oligo.1,260,0.16513148237286165,0.007685200453888669,NA,NA,NA,FALSE,0.0647912884981125,NA
Oligo.1,Astro.2,Oligo.1,181,0.32504199299779407,9.006555905117112e-6,13,0.29120879120879123,0.3340708902409205,FALSE,5.779206705783481e-4,0.5749689734272302
Oligo.1,Astro.3,Oligo.1,214,0.1784186536301049,0.008977977834893883,NA,NA,NA,FALSE,0.07304490454363431,NA
Oligo.1,Astro.4,Oligo.1,162,-0.03993304740170571,0.6135358039716385,NA,NA,NA,FALSE,0.8450233429930453,NA
Oligo.1,Astro.5,Oligo.1,80,0.2306375996249414,0.039781118219795165,NA,NA,NA,FALSE,0.1955199640164401,NA
Oligo.1,Macro,Oligo.1,73,0.1854560039491546,0.11611021891179704,NA,NA,NA,FALSE,0.3803417699854169,NA
Oligo.1,Micro.1,Oligo.1,173,0.22612420097250746,0.0028339880360139145,NA,NA,NA,FALSE,0.033400573281592565,NA
Oligo.1,Micro.2,Oligo.1,191,0.19543607054284926,0.006817181506269866,NA,NA,NA,FALSE,0.060764911162966326,NA
Oligo.1,Micro.3,Oligo.1,137,0.21028805047883956,0.01377921240997099,NA,NA,NA,FALSE,0.0938909153557608,NA
Oligo.1,Micro.4,Oligo.1,126,0.1914450693663292,0.031899405442456986,NA,NA,NA,FALSE,0.16823659034720467,NA
Oligo.1,Micro.5,Oligo.1,65,0.23492132867132867,0.05979364908413809,NA,NA,NA,FALSE,0.2578546217654689,NA
Oligo.1,OPC.1,Oligo.1,226,0.021578366015619924,0.7467893279470159,NA,NA,NA,FALSE,0.9022321501805584,NA
Oligo.1,OPC.2,Oligo.1,190,0.08899473815428624,0.22185657818704185,NA,NA,NA,FALSE,0.521882582089681,NA
Oligo.1,OPC.3,Oligo.1,237,0.03991641711393847,0.5406015561285212,NA,NA,NA,FALSE,0.8067116244553515,NA
Oligo.1,OPC.4,Oligo.1,199,0.02797929039135069,0.6946024346904569,NA,NA,NA,FALSE,0.8752731114207593,NA
Oligo.1,OPC.5,Oligo.1,65,0.04060314685314685,0.7475637815781769,NA,NA,NA,FALSE,0.9022321501805584,NA
Oligo.1,Oligo.1,Oligo.1,234,0.17548520331827797,0.007188944294368718,NA,NA,NA,TRUE,0.06219449746487445,NA
Oligo.1,Oligo.2,Oligo.1,216,0.11195536979482965,0.10076926912032354,NA,NA,NA,FALSE,0.34942341885157874,NA
Oligo.1,Oligo.3,Oligo.1,254,0.030710675232092154,0.6259299687071281,59,0.09812974868497956,0.4586368599887923,FALSE,0.8458559813997816,0.7120940720878617
Oligo.1,Oligo.4,Oligo.1,232,0.10400661939806531,0.11408342851164001,NA,NA,NA,FALSE,0.376475314088412,NA
Oligo.1,Oligo.5,Oligo.1,227,0.017237452525704345,0.7960297905693305,NA,NA,NA,FALSE,0.926829040431025,NA
Oligo.1,Vasc.Endo,Oligo.1,110,-0.04666501363749069,0.6278190124595064,NA,NA,NA,FALSE,0.8471156067648714,NA
Oligo.1,Vasc.VLMC,Oligo.1,138,-0.02428143172545429,0.7771551293824475,NA,NA,NA,FALSE,0.9178059043320316,NA
Oligo.1,Excit.L2,Oligo.1,275,0.06745679582239406,0.26474643522522523,NA,NA,NA,FALSE,0.5715553881965143,NA
Oligo.1,Excit.L2_5.mix,Oligo.1,304,0.2143923149864598,0.00017112808317917328,NA,NA,NA,FALSE,0.004706022287427265,NA
Oligo.1,Excit.L2_5.RELN,Oligo.1,199,-0.025098218364550024,0.7247053388242964,NA,NA,NA,FALSE,0.8895161172604276,NA
Oligo.1,Excit.L5.RELN,Oligo.1,225,0.1149273072060683,0.08543088913586276,NA,NA,NA,FALSE,0.3122553068098781,NA
Oligo.1,Excit.L5.RORB,Oligo.1,259,0.1439007880868346,0.020589560177748458,NA,NA,NA,FALSE,0.1264943723686142,NA
Oligo.1,Excit.L6.CT,Oligo.1,226,0.14787571634634128,0.02629820371545741,NA,NA,NA,FALSE,0.14816792825050396,NA
Oligo.1,Excit.L6b,Oligo.1,228,0.11441493524704939,0.08474600541313124,NA,NA,NA,FALSE,0.31094105352289264,NA
Oligo.1,Inhib.LAMP5_LHX6,Oligo.1,218,0.005969296952687515,0.9301197141896306,NA,NA,NA,FALSE,0.9855855687055259,NA
Oligo.1,Inhib.PVALB,Oligo.1,230,0.04522893093236743,0.4946127913495433,NA,NA,NA,FALSE,0.7647627496770046,NA
Oligo.1,Inhib.VIP,Oligo.1,290,0.14796772769039446,0.011701188874278297,NA,NA,NA,FALSE,0.08775891655708723,NA
Oligo.1,Inhib.Chandelier,Oligo.1,146,-0.09912949591740335,0.23358442703271845,NA,NA,NA,FALSE,0.5328731310626108,NA
Oligo.1,Inhib.SST,Oligo.1,197,-0.10302025748001091,0.14959036687104763,NA,NA,NA,FALSE,0.42976332489191227,NA
Oligo.2,Astro.1,Oligo.2,251,0.22834604439385317,2.73786972932669e-4,NA,NA,NA,FALSE,0.006453550076270055,NA
Oligo.2,Astro.2,Oligo.2,178,0.2554820630068867,6.00287781882413e-4,13,0.35714285714285715,0.23150130232030883,FALSE,0.011366104722527656,0.4878063156035079
Oligo.2,Astro.3,Oligo.2,208,0.1733356269969542,0.01237127509893923,NA,NA,NA,FALSE,0.08959242921139207,NA
Oligo.2,Astro.4,Oligo.2,158,-0.0092932476774487,0.9076494518831587,NA,NA,NA,FALSE,0.9679917977147261,NA
Oligo.2,Astro.5,Oligo.2,79,0.19152872444011687,0.09086272916120099,NA,NA,NA,FALSE,0.32693598810338675,NA
Oligo.2,Macro,Oligo.2,70,0.2155017058874989,0.07329080079640139,NA,NA,NA,FALSE,0.2831132940462997,NA
Oligo.2,Micro.1,Oligo.2,167,0.2667685283477795,5.140278532011966e-4,NA,NA,NA,FALSE,0.01023624431805831,NA
Oligo.2,Micro.2,Oligo.2,183,0.24250037204420666,9.709643839698678e-4,NA,NA,NA,FALSE,0.015074823404275258,NA
Oligo.2,Micro.3,Oligo.2,131,0.25838360113169273,0.002963198539618828,NA,NA,NA,FALSE,0.03422494313259747,NA
Oligo.2,Micro.4,Oligo.2,121,0.15816285056225446,0.08317299205193637,NA,NA,NA,FALSE,0.3088900508681238,NA
Oligo.2,Micro.5,Oligo.2,62,0.37276825061066204,0.0030195720615514726,NA,NA,NA,FALSE,0.03453074981279159,NA
Oligo.2,OPC.1,Oligo.2,218,0.034326787589283175,0.6139520741367074,NA,NA,NA,FALSE,0.8450233429930453,NA
Oligo.2,OPC.2,Oligo.2,184,0.013569378359114636,0.8548102430019323,NA,NA,NA,FALSE,0.9441640776927565,NA
Oligo.2,OPC.3,Oligo.2,229,0.06000419693623653,0.36579036378371527,NA,NA,NA,FALSE,0.6663846532652857,NA
Oligo.2,OPC.4,Oligo.2,193,0.04102678809892634,0.5707385168704963,NA,NA,NA,FALSE,0.8240506820279303,NA
Oligo.2,OPC.5,Oligo.2,64,0.046291208791208786,0.7158124557611312,NA,NA,NA,FALSE,0.8824661293736283,NA
Oligo.2,Oligo.1,Oligo.2,227,0.21782468724929166,9.788846366412505e-4,NA,NA,NA,FALSE,0.015074823404275258,NA
Oligo.2,Oligo.2,Oligo.2,211,0.24438369463854578,3.526480985045801e-4,NA,NA,NA,TRUE,0.00798644223083902,NA
Oligo.2,Oligo.3,Oligo.2,243,0.03811253786415236,0.5540842740846238,59,0.0849210987726476,0.5215112768997215,FALSE,0.8170144420840743,0.7504674472459407
Oligo.2,Oligo.4,Oligo.2,226,0.12273517601652957,0.0655286486174718,NA,NA,NA,FALSE,0.2712745130938349,NA
Oligo.2,Oligo.5,Oligo.2,217,0.0862786961484801,0.2053467067266135,NA,NA,NA,FALSE,0.49734524796351426,NA
Oligo.2,Vasc.Endo,Oligo.2,107,-0.024961304100785675,0.7982683658513665,NA,NA,NA,FALSE,0.9271967137569447,NA
Oligo.2,Vasc.VLMC,Oligo.2,135,0.0017266608135791631,0.9841436052120779,NA,NA,NA,FALSE,0.9950308319466985,NA
Oligo.2,Excit.L2,Oligo.2,263,0.15319552592068772,0.012939434323247545,NA,NA,NA,FALSE,0.09123451437501026,NA
Oligo.2,Excit.L2_5.mix,Oligo.2,292,0.10887280435603039,0.06320057189933688,NA,NA,NA,FALSE,0.2654424019772149,NA
Oligo.2,Excit.L2_5.RELN,Oligo.2,191,-0.13277418021493526,0.06712959426836594,NA,NA,NA,FALSE,0.27393249917827367,NA
Oligo.2,Excit.L5.RELN,Oligo.2,215,0.18234200294621944,0.007419955923497844,NA,NA,NA,FALSE,0.06348184512325933,NA
Oligo.2,Excit.L5.RORB,Oligo.2,249,0.21041818888457056,8.545365987631937e-4,NA,NA,NA,FALSE,0.014364786325134854,NA
Oligo.2,Excit.L6.CT,Oligo.2,216,0.2649543338215506,8.551870796799204e-5,NA,NA,NA,FALSE,0.002836809710986218,NA
Oligo.2,Excit.L6b,Oligo.2,219,0.14947844665074778,0.027058713832124676,NA,NA,NA,FALSE,0.1509797800777971,NA
Oligo.2,Inhib.LAMP5_LHX6,Oligo.2,210,0.057284745685843214,0.4085770093691414,NA,NA,NA,FALSE,0.7043379788378482,NA
Oligo.2,Inhib.PVALB,Oligo.2,220,0.047438621008322863,0.48362165538237784,NA,NA,NA,FALSE,0.7554314546980713,NA
Oligo.2,Inhib.VIP,Oligo.2,279,0.17751660422813823,0.0029617735880828294,NA,NA,NA,FALSE,0.03422494313259747,NA
Oligo.2,Inhib.Chandelier,Oligo.2,142,-0.13803487492429659,0.10134791802188647,NA,NA,NA,FALSE,0.34942341885157874,NA
Oligo.2,Inhib.SST,Oligo.2,188,-0.1528859125855371,0.036292663345443114,NA,NA,NA,FALSE,0.18466090821139558,NA
Oligo.3,Astro.1,Oligo.3,281,0.2740094538610477,3.420211021910151e-6,NA,NA,NA,FALSE,5.173085180939166e-4,NA
Oligo.3,Astro.2,Oligo.3,188,0.3210759481097404,7.889131278803502e-6,14,0.6879120879120879,0.00838258399254918,FALSE,5.779206705783481e-4,0.06935750317647599
Oligo.3,Astro.3,Oligo.3,224,0.3332126841768098,3.876703322375449e-7,NA,NA,NA,FALSE,1.4925307791145478e-4,NA
Oligo.3,Astro.4,Oligo.3,171,-0.01706386348909209,0.8245196447962233,NA,NA,NA,FALSE,0.9320784136311613,NA
Oligo.3,Astro.5,Oligo.3,83,0.2993577095839805,0.006149686978013175,NA,NA,NA,FALSE,0.056372130631787434,NA
Oligo.3,Macro,Oligo.3,80,0.11247069854664792,0.31987799064071504,NA,NA,NA,FALSE,0.6304762443515799,NA
Oligo.3,Micro.1,Oligo.3,186,0.16152343476821654,0.027726046169925102,NA,NA,NA,FALSE,0.15177053709129618,NA
Oligo.3,Micro.2,Oligo.3,209,0.1829341710920658,0.008095497794407295,NA,NA,NA,FALSE,0.06775579675753932,NA
Oligo.3,Micro.3,Oligo.3,147,0.055595433286235646,0.5031728315227995,NA,NA,NA,FALSE,0.7722751748939641,NA
Oligo.3,Micro.4,Oligo.3,136,0.08507227708601688,0.32433158646074023,NA,NA,NA,FALSE,0.6349203090883982,NA
Oligo.3,Micro.5,Oligo.3,69,-0.005699671172816953,0.962946007903124,NA,NA,NA,FALSE,0.9935324780489085,NA
Oligo.3,OPC.1,Oligo.3,239,0.12366302169403326,0.056293014376986264,NA,NA,NA,FALSE,0.24816195269243946,NA
Oligo.3,OPC.2,Oligo.3,197,0.15263742783684772,0.03233761217404134,NA,NA,NA,FALSE,0.16977246391371703,NA
Oligo.3,OPC.3,Oligo.3,250,0.09258887342197475,0.1442755142064902,NA,NA,NA,FALSE,0.4236766822752967,NA
Oligo.3,OPC.4,Oligo.3,208,0.1139484085708342,0.1012233440509866,NA,NA,NA,FALSE,0.34942341885157874,NA
Oligo.3,OPC.5,Oligo.3,69,0.1686152721958349,0.16572256659233184,NA,NA,NA,FALSE,0.44826595881532383,NA
Oligo.3,Oligo.1,Oligo.3,244,0.22406932414738812,4.334653661887419e-4,NA,NA,NA,FALSE,0.00910277268996358,NA
Oligo.3,Oligo.2,Oligo.3,225,0.14991887905604723,0.024594996146211297,NA,NA,NA,FALSE,0.14203610274437026,NA
Oligo.3,Oligo.3,Oligo.3,271,0.2058630586305863,6.657456137741907e-4,63,0.3931931643625192,0.0015500171540769624,TRUE,0.012340982328359599,0.02283602548853054
Oligo.3,Oligo.4,Oligo.3,245,0.17528743604598981,0.0059987161918277935,NA,NA,NA,FALSE,0.055875138722266945,NA
Oligo.3,Oligo.5,Oligo.3,241,0.16405215870511988,0.010816787900081134,NA,NA,NA,FALSE,0.0836318459036493,NA
Oligo.3,Vasc.Endo,Oligo.3,118,0.016379433129183878,0.8600768786162426,NA,NA,NA,FALSE,0.9441640776927565,NA
Oligo.3,Vasc.VLMC,Oligo.3,151,-0.0357337051237365,0.6627886061413831,NA,NA,NA,FALSE,0.8562872931692366,NA
Oligo.3,Excit.L2,Oligo.3,302,-0.010287436083380841,0.8586114358837803,NA,NA,NA,FALSE,0.9441640776927565,NA
Oligo.3,Excit.L2_5.mix,Oligo.3,338,0.18368149859323532,7.035448898221944e-4,NA,NA,NA,FALSE,0.012648781097201455,NA
Oligo.3,Excit.L2_5.RELN,Oligo.3,219,-0.08708512801764029,0.19904661866790294,NA,NA,NA,FALSE,0.4922887463842139,NA
Oligo.3,Excit.L5.RELN,Oligo.3,244,0.014852814228302128,0.8173207644815437,NA,NA,NA,FALSE,0.9320784136311613,NA
Oligo.3,Excit.L5.RORB,Oligo.3,285,0.031590351827564575,0.5951435241477916,NA,NA,NA,FALSE,0.8346147807715448,NA
Oligo.3,Excit.L6.CT,Oligo.3,245,0.07968241274918605,0.21377147424108275,NA,NA,NA,FALSE,0.5122532214698144,NA
Oligo.3,Excit.L6b,Oligo.3,248,0.08199442670774516,0.19798808813851093,NA,NA,NA,FALSE,0.49113071040258544,NA
Oligo.3,Inhib.LAMP5_LHX6,Oligo.3,234,-0.018630777191639216,0.7766388178244202,NA,NA,NA,FALSE,0.9178059043320316,NA
Oligo.3,Inhib.PVALB,Oligo.3,255,0.05395003473830477,0.3906940432364658,NA,NA,NA,FALSE,0.6877058731928489,NA
Oligo.3,Inhib.VIP,Oligo.3,316,0.16200782273537137,0.003918605271693373,NA,NA,NA,FALSE,0.04152283567711785,NA
Oligo.3,Inhib.Chandelier,Oligo.3,160,-0.05593577874135708,0.4819369369974347,NA,NA,NA,FALSE,0.7554314546980713,NA
Oligo.3,Inhib.SST,Oligo.3,214,0.06228958187289352,0.36424263892900804,NA,NA,NA,FALSE,0.6656649493085511,NA
Oligo.4,Astro.1,Oligo.4,280,0.0833959252395712,0.16393049427350795,NA,NA,NA,FALSE,0.44826595881532383,NA
Oligo.4,Astro.2,Oligo.4,188,0.22350087681752262,0.002093427907339232,14,0.3362637362637363,0.23982831139630706,FALSE,0.02657043113161333,0.4879265645649005
Oligo.4,Astro.3,Oligo.4,224,0.001990177236814008,0.9763575529740667,NA,NA,NA,FALSE,0.9950308319466985,NA
Oligo.4,Astro.4,Oligo.4,170,-0.11325407148222107,0.14131790166177588,NA,NA,NA,FALSE,0.4191904906298413,NA
Oligo.4,Astro.5,Oligo.4,83,0.04932622475966583,0.6572830624018312,NA,NA,NA,FALSE,0.8562872931692366,NA
Oligo.4,Macro,Oligo.4,80,0.025597749648382562,0.8213583210999776,NA,NA,NA,FALSE,0.9320784136311613,NA
Oligo.4,Micro.1,Oligo.4,185,0.05122436602099997,0.48829790963722436,NA,NA,NA,FALSE,0.7590633723162774,NA
Oligo.4,Micro.2,Oligo.4,209,0.008643987591356013,0.9010651994797257,NA,NA,NA,FALSE,0.9654269994425633,NA
Oligo.4,Micro.3,Oligo.4,147,0.1497669041700353,0.07025213171232995,NA,NA,NA,FALSE,0.27918611351976796,NA
Oligo.4,Micro.4,Oligo.4,136,0.1337627021611564,0.12045497189816905,NA,NA,NA,FALSE,0.3897072620234881,NA
Oligo.4,Micro.5,Oligo.4,69,0.1872122762148338,0.12333117375217015,NA,NA,NA,FALSE,0.3930115888621416,NA
Oligo.4,OPC.1,Oligo.4,239,-0.09339158257445238,0.1499520518886932,NA,NA,NA,FALSE,0.42976332489191227,NA
Oligo.4,OPC.2,Oligo.4,197,-0.04992952418623194,0.4856167113587321,NA,NA,NA,FALSE,0.7559128054168943,NA
Oligo.4,OPC.3,Oligo.4,250,-0.09878289252628042,0.11921407569811901,NA,NA,NA,FALSE,0.3867760040205827,NA
Oligo.4,OPC.4,Oligo.4,208,-0.02373808495089959,0.7333916701784549,NA,NA,NA,FALSE,0.892589440522777,NA
Oligo.4,OPC.5,Oligo.4,69,0.11264157837047864,0.3559431345135397,NA,NA,NA,FALSE,0.6600114641869075,NA
Oligo.4,Oligo.1,Oligo.4,244,-0.05049791622781474,0.4320371556139728,NA,NA,NA,FALSE,0.7151260233547356,NA
Oligo.4,Oligo.2,Oligo.4,224,-0.01167520819987188,0.8619450735673843,NA,NA,NA,FALSE,0.9441640776927565,NA
Oligo.4,Oligo.3,Oligo.4,270,-0.21090641389685266,4.98345571326754e-4,63,-0.1877400153609831,0.14039475754275405,FALSE,0.010098054997936857,0.3944424140486899
Oligo.4,Oligo.4,Oligo.4,244,-0.10346909862912985,0.10687205697944581,NA,NA,NA,TRUE,0.3641216100627136,NA
Oligo.4,Oligo.5,Oligo.4,240,-0.20814597475650615,0.0012071309717125499,NA,NA,NA,FALSE,0.0170028813698536,NA
Oligo.4,Vasc.Endo,Oligo.4,118,-0.1067164805948455,0.2496792781875597,NA,NA,NA,FALSE,0.5493977144543624,NA
Oligo.4,Vasc.VLMC,Oligo.4,150,-0.07706475843370818,0.34817934388497596,NA,NA,NA,FALSE,0.6562056942924234,NA
Oligo.4,Excit.L2,Oligo.4,301,-0.0046599634771512174,0.9357950201763715,NA,NA,NA,FALSE,0.9875858054204787,NA
Oligo.4,Excit.L2_5.mix,Oligo.4,337,0.07352459797677784,0.17803801215095003,NA,NA,NA,FALSE,0.46966350894539044,NA
Oligo.4,Excit.L2_5.RELN,Oligo.4,218,0.005431845941520928,0.9363981273935322,NA,NA,NA,FALSE,0.9875858054204787,NA
Oligo.4,Excit.L5.RELN,Oligo.4,243,0.06272946387203714,0.3299264160636633,NA,NA,NA,FALSE,0.6379572567423345,NA
Oligo.4,Excit.L5.RORB,Oligo.4,284,0.04626958327985394,0.4370895067950883,NA,NA,NA,FALSE,0.7201688735354165,NA
Oligo.4,Excit.L6.CT,Oligo.4,244,0.0748117583402517,0.24414322762048887,NA,NA,NA,FALSE,0.5443734129375766,NA
Oligo.4,Excit.L6b,Oligo.4,248,0.1079113371338298,0.08992504450954501,NA,NA,NA,FALSE,0.3247210336758977,NA
Oligo.4,Inhib.LAMP5_LHX6,Oligo.4,234,-0.05614895256023921,0.3922839751708224,NA,NA,NA,FALSE,0.6885835734381457,NA
Oligo.4,Inhib.PVALB,Oligo.4,254,0.042489660891900254,0.4999674473659771,NA,NA,NA,FALSE,0.770977839396133,NA
Oligo.4,Inhib.VIP,Oligo.4,315,-0.026479384787858544,0.6394823689009096,NA,NA,NA,FALSE,0.8550335924065449,NA
Oligo.4,Inhib.Chandelier,Oligo.4,160,-0.09327024493144262,0.2404788560783958,NA,NA,NA,FALSE,0.540757758472057,NA
Oligo.4,Inhib.SST,Oligo.4,213,-0.12903181742544848,0.06015881890350803,NA,NA,NA,FALSE,0.2583027354407129,NA
Oligo.5,Astro.1,Oligo.5,212,0.16484024418351292,0.016375572457813216,NA,NA,NA,FALSE,0.10807877822156722,NA
Oligo.5,Astro.2,Oligo.5,155,0.21141116947568558,0.008377448491771324,11,0.2545454545454545,0.45119680436911735,FALSE,0.06961117271939482,0.7120940720878617
Oligo.5,Astro.3,Oligo.5,181,0.021640054236739318,0.7722569925189067,NA,NA,NA,FALSE,0.9157667621759109,NA
Oligo.5,Astro.4,Oligo.5,134,-0.045050437037868304,0.6048154599489695,NA,NA,NA,FALSE,0.8406279858496507,NA
Oligo.5,Astro.5,Oligo.5,74,0.09971121806738244,0.3971456922324616,NA,NA,NA,FALSE,0.6950049614068078,NA
Oligo.5,Macro,Oligo.5,55,-0.050072150072150066,0.7158803852053868,NA,NA,NA,FALSE,0.8824661293736283,NA
Oligo.5,Micro.1,Oligo.5,141,0.09827475491245344,0.24598288749712147,NA,NA,NA,FALSE,0.5449551209748303,NA
Oligo.5,Micro.2,Oligo.5,156,0.10484108043179338,0.19252197156311493,NA,NA,NA,FALSE,0.485562019969608,NA
Oligo.5,Micro.3,Oligo.5,109,0.1092947826892781,0.2574934530863731,NA,NA,NA,FALSE,0.5594904725475984,NA
Oligo.5,Micro.4,Oligo.5,100,0.05188118811881188,0.6076458143833539,NA,NA,NA,FALSE,0.8431872284316715,NA
Oligo.5,Micro.5,Oligo.5,51,0.1726696832579185,0.22493335040364468,NA,NA,NA,FALSE,0.5237863300730032,NA
Oligo.5,OPC.1,Oligo.5,190,0.039070625954064915,0.5921976373524512,NA,NA,NA,FALSE,0.8341320379781477,NA
Oligo.5,OPC.2,Oligo.5,164,-0.028702406377103362,0.7149583809364174,NA,NA,NA,FALSE,0.8824661293736283,NA
Oligo.5,OPC.3,Oligo.5,199,0.0445743870869499,0.5315543003571591,NA,NA,NA,FALSE,0.79920810798936,NA
Oligo.5,OPC.4,Oligo.5,172,0.0832549177756867,0.27726694028619775,NA,NA,NA,FALSE,0.5854539598364871,NA
Oligo.5,OPC.5,Oligo.5,56,0.06684894053315106,0.6235848234737333,NA,NA,NA,FALSE,0.8457426268158034,NA
Oligo.5,Oligo.1,Oligo.5,202,0.16836778891476384,0.016701241523964374,NA,NA,NA,FALSE,0.10941702557354815,NA
Oligo.5,Oligo.2,Oligo.5,188,0.14514896867838045,0.046944952101813084,NA,NA,NA,FALSE,0.2151643637999766,NA
Oligo.5,Oligo.3,Oligo.5,211,-0.0013144952159527855,0.9848507670177834,53,-0.00709562973713917,0.9598687833355961,FALSE,0.9950308319466985,0.9598687833355961
Oligo.5,Oligo.4,Oligo.5,201,0.07726762228461652,0.27534451872361876,NA,NA,NA,FALSE,0.5835282919739077,NA
Oligo.5,Oligo.5,Oligo.5,190,0.06778814400748817,0.352413565420886,NA,NA,NA,TRUE,0.6587221798069129,NA
Oligo.5,Vasc.Endo,Oligo.5,91,-0.02197802197802198,0.8359134536829177,NA,NA,NA,FALSE,0.9349003834821276,NA
Oligo.5,Vasc.VLMC,Oligo.5,114,-0.11847876713715803,0.20897612669317495,NA,NA,NA,FALSE,0.5038985935921024,NA
Oligo.5,Excit.L2,Oligo.5,222,0.058099635256058366,0.38867240731841163,NA,NA,NA,FALSE,0.6864168661357269,NA
Oligo.5,Excit.L2_5.mix,Oligo.5,241,0.18229141661808582,0.004576785950095704,NA,NA,NA,FALSE,0.04678042276425255,NA
Oligo.5,Excit.L2_5.RELN,Oligo.5,162,-0.04890616333667814,0.5361713249908245,NA,NA,NA,FALSE,0.8032138526127138,NA
Oligo.5,Excit.L5.RELN,Oligo.5,182,0.10815929835946138,0.14601136868481143,NA,NA,NA,FALSE,0.42479378043062266,NA
Oligo.5,Excit.L5.RORB,Oligo.5,213,0.1281439297041285,0.06195582054925208,NA,NA,NA,FALSE,0.26116413406710276,NA
Oligo.5,Excit.L6.CT,Oligo.5,183,0.14888230087802434,0.04435457621530241,NA,NA,NA,FALSE,0.20910014501499707,NA
Oligo.5,Excit.L6b,Oligo.5,187,0.018140344051765588,0.8051825493009304,NA,NA,NA,FALSE,0.9299858444425746,NA
Oligo.5,Inhib.LAMP5_LHX6,Oligo.5,182,0.016323772233563013,0.8267127254703935,NA,NA,NA,FALSE,0.9320784136311613,NA
Oligo.5,Inhib.PVALB,Oligo.5,189,-0.0329298423363373,0.652550617335626,NA,NA,NA,FALSE,0.8562872931692366,NA
Oligo.5,Inhib.VIP,Oligo.5,234,0.08140083214505643,0.21459033942418987,NA,NA,NA,FALSE,0.513150811666541,NA
Oligo.5,Inhib.Chandelier,Oligo.5,121,-0.07995529061102832,0.3828160174037784,NA,NA,NA,FALSE,0.6791897082970262,NA
Oligo.5,Inhib.SST,Oligo.5,160,-0.032887026836985814,0.6794102720812691,NA,NA,NA,FALSE,0.8683020524579423,NA
Vasc.Endo,Astro.1,Vasc.Endo,280,0.13169227741607492,0.027631561618159845,NA,NA,NA,FALSE,0.15177053709129618,NA
Vasc.Endo,Astro.2,Vasc.Endo,188,0.23744507474169554,0.001064894179993101,14,-0.2747252747252747,0.34108328932123827,FALSE,0.01576862535759015,0.5749689734272302
Vasc.Endo,Astro.3,Vasc.Endo,223,0.25029109025745794,1.6624213524779914e-4,NA,NA,NA,FALSE,0.004683162590517268,NA
Vasc.Endo,Astro.4,Vasc.Endo,171,-0.013288693690450479,0.8629090899609978,NA,NA,NA,FALSE,0.9441640776927565,NA
Vasc.Endo,Astro.5,Vasc.Endo,83,0.1363712690483187,0.2184973753970336,NA,NA,NA,FALSE,0.5175488358615216,NA
Vasc.Endo,Macro,Vasc.Endo,80,-0.02315986872948898,0.8381352718972772,NA,NA,NA,FALSE,0.9349003834821276,NA
Vasc.Endo,Micro.1,Vasc.Endo,186,0.12059266442568149,0.10106713776305266,NA,NA,NA,FALSE,0.34942341885157874,NA
Vasc.Endo,Micro.2,Vasc.Endo,209,0.04254561228245439,0.5404587729290742,NA,NA,NA,FALSE,0.8067116244553515,NA
Vasc.Endo,Micro.3,Vasc.Endo,147,0.15564907932814,0.0598312022797798,NA,NA,NA,FALSE,0.2578546217654689,NA
Vasc.Endo,Micro.4,Vasc.Endo,136,0.05616144267926148,0.5156022449937971,NA,NA,NA,FALSE,0.7829793886687842,NA
Vasc.Endo,Micro.5,Vasc.Endo,69,-0.154183412495433,0.20540676291680454,NA,NA,NA,FALSE,0.49734524796351426,NA
Vasc.Endo,OPC.1,Vasc.Endo,238,0.17434582540182003,0.007076148273825574,NA,NA,NA,FALSE,0.06219449746487445,NA
Vasc.Endo,OPC.2,Vasc.Endo,197,0.1440186596096676,0.04355321056160724,NA,NA,NA,FALSE,0.20616376310924742,NA
Vasc.Endo,OPC.3,Vasc.Endo,249,0.09090478041197046,0.15256871211552864,NA,NA,NA,FALSE,0.43233108223660255,NA
Vasc.Endo,OPC.4,Vasc.Endo,208,0.12561142137801176,0.07065730324420409,NA,NA,NA,FALSE,0.27918611351976796,NA
Vasc.Endo,OPC.5,Vasc.Endo,69,0.256083302886372,0.03395584707679821,NA,NA,NA,FALSE,0.17508483648974077,NA
Vasc.Endo,Oligo.1,Vasc.Endo,243,0.07462687815395215,0.2462914053236896,NA,NA,NA,FALSE,0.5449551209748303,NA
Vasc.Endo,Oligo.2,Vasc.Endo,224,0.08515801836429641,0.20402476751373638,NA,NA,NA,FALSE,0.49734524796351426,NA
Vasc.Endo,Oligo.3,Vasc.Endo,270,0.21133562264990677,4.850946768390477e-4,63,0.5363383256528418,8.287732251533216e-6,FALSE,0.010005077709805358,4.889762028404597e-4
