Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000197586,ENTPD6,3,-4.4136,364,3.03621,44,-0.7673,90,0.36661,53,-0.4867,20,-2.0567,13,-2.5970,53,-0.5358
ENSG00000100994,PYGB,157,0.54640,232,1.21024,145,0.41253,114,0.02365,108,-0.0557,95,-0.2839,33,-1.8447,70,-0.7921
ENSG00000100997,ABHD12,3,-4.9891,270,1.53097,126,0.23437,48,-1.3406,17,-2.7944,245,1.63163,49,-1.2196,74,-0.6563
ENSG00000101294,HM13,37,-0.1843,76,0.98795,40,-0.0424,25,-0.8428,31,-0.4500,23,-1.0069,70,0.84829,54,0.46323
ENSG00000171552,BCL2L1,3,-4.3058,59,-0.2062,56,-0.3065,20,-1.9571,230,2.14315,103,0.77716,15,-2.2734,69,0.01924
ENSG00000101350,KIF3B,3,-4.1437,172,1.78860,65,0.09979,55,-0.1579,2,-4.5007,60,-0.0178,54,-0.1796,70,0.25155
ENSG00000149600,COMMD7,3,-3.4116,56,0.70379,50,0.50630,25,-0.6395,65,0.93661,56,0.81153,13,-1.5079,25,-0.6215
ENSG00000101367,MAPRE1,250,2.26427,5,-3.6906,116,0.82213,15,-2.4288,18,-2.0267,87,0.40677,40,-0.8573,67,-0.0761
ENSG00000101400,SNTA1,3,-5.3239,115,-0.2811,557,2.53632,210,0.78541,52,-1.4711,72,-1.0743,50,-1.5514,86,-0.7863
ENSG00000101421,CHMP4B,3,-4.3840,198,1.73626,160,1.33971,63,-0.2143,4,-3.9872,37,-1.1040,29,-1.3483,97,0.54501
ENSG00000125970,RALY,3,-4.5064,67,-0.2261,54,-0.5735,25,-1.8274,73,-0.0979,176,1.63570,65,-0.2916,97,0.38995
ENSG00000125977,EIF2S2,222,1.16051,178,0.77557,74,-0.6254,38,-1.7005,7,-3.9826,197,1.10596,72,-0.6578,95,-0.2568
ENSG00000125971,DYNLRB1,712,1.86417,529,1.30829,141,-0.8319,88,-1.6487,99,-1.3672,248,0.04298,133,-0.9210,188,-0.4314
ENSG00000101460,MAP1LC3A,3,-6.0167,647,1.84246,141,-0.7116,141,-0.7640,189,-0.2563,354,0.87121,89,-1.4081,194,-0.2368
ENSG00000078804,TP53INP2,134,-1.4871,22,-4.0790,87,-2.1284,67,-2.6306,158,-1.2445,477,0.54126,681,1.08091,865,1.84079
ENSG00000131067,GGT7,3,-3.4723,118,1.95646,14,-1.5022,37,-0.0585,81,1.25058,45,0.29103,4,-3.2584,18,-1.2545
ENSG00000100991,TRPC4AP,3,-3.8021,130,1.70886,38,-0.3640,26,-1.0118,1,-4.8200,130,2.11318,2,-4.7252,20,-1.3994
ENSG00000126005,MMP24OS,157,1.38053,129,1.02961,82,0.27501,65,-0.1026,23,-1.6676,28,-1.4337,28,-1.3627,76,0.17457
ENSG00000125991,ERGIC3,3,-4.2567,96,0.61354,93,0.56995,29,-1.3088,157,1.46988,102,0.82144,41,-0.7173,34,-1.0936
ENSG00000125995,ROMO1,492,1.32722,171,-0.4169,242,0.13295,55,-2.2374,185,-0.2909,332,0.74086,155,-0.5624,216,-0.0559
ENSG00000131051,RBM39,578,2.02444,191,0.08492,157,-0.2287,58,-1.8287,112,-0.7545,241,0.51830,62,-1.6269,148,-0.3477
ENSG00000025293,PHF20,3,-3.6396,92,1.27822,30,-0.5396,46,0.13319,1,-4.6584,53,0.38050,13,-1.7660,66,0.80475
ENSG00000171222,SCAND1,660,2.72679,171,0.20896,117,-0.3970,50,-1.7907,149,-0.0149,132,-0.2247,40,-1.9933,76,-1.1191
ENSG00000260032,NORAD,518,0.13024,903,1.05314,309,-0.6762,214,-1.3227,118,-2.1150,504,0.09465,553,0.23444,708,0.73065
ENSG00000088367,EPB41L1,3,-4.3779,266,2.34590,63,-0.1955,58,-0.3644,2,-5.2245,71,-0.0004,91,0.39200,51,-0.5697
ENSG00000080845,DLGAP4,3,-3.8910,150,1.86044,79,0.70312,73,0.65174,41,-0.3295,53,0.06448,0,-7.7992,18,-1.6670
ENSG00000101335,MYL9,3,-6.3958,0,-10.913,109,-1.4911,17,-4.3356,2360,4.83630,2,-7.0375,15,-4.3323,328,0.22504
ENSG00000101079,NDRG3,3,-4.1786,289,2.86333,71,0.20583,39,-0.7624,6,-3.3049,66,0.09841,5,-3.6100,49,-0.4044
ENSG00000101347,SAMHD1,72,-0.1317,34,-1.2745,37,-1.1396,44,-0.9342,263,2.13943,70,-0.1754,51,-0.6426,85,0.15736
ENSG00000118705,RPN2,3,-4.1839,56,-0.1801,180,1.81688,29,-1.2629,130,1.21723,79,0.42639,3,-4.2412,49,-0.3982
ENSG00000101363,MANBAL,3,-3.9520,185,2.18240,66,0.33114,25,-1.2611,5,-3.4288,113,1.47103,30,-0.8865,12,-2.3037
ENSG00000166619,BLCAP,607,2.58305,457,1.97388,139,-0.0892,47,-1.8280,75,-1.0258,27,-2.6635,47,-1.7201,71,-1.1982
ENSG00000053438,NNAT,2803,4.28125,762,1.13082,61,-2.7741,63,-2.8512,152,-1.4263,27,-4.0810,177,-1.1955,53,-3.1136
ENSG00000132821,VSTM2L,3,-3.4897,322,4.92816,17,-1.2724,28,-0.5613,1,-4.5087,4,-3.5276,0,-7.8109,9,-2.2693
ENSG00000198959,TGM2,3,-4.8108,0,-9.3317,63,-0.6620,19,-2.5282,522,3.26826,0,-7.9395,10,-3.3496,212,1.57556
ENSG00000101445,PPP1R16B,3,-4.2919,94,0.53845,49,-0.4917,48,-0.5853,1,-5.3080,179,2.06700,37,-0.9132,51,-0.4780
ENSG00000198900,TOP1,91,1.07985,42,-0.1860,65,0.51854,34,-0.5494,35,-0.4689,34,-0.5269,32,-0.5877,58,0.37895
ENSG00000124177,CHD6,130,1.22429,62,0.00404,44,-0.5201,40,-0.7363,73,0.26173,54,-0.2317,38,-0.7437,73,0.29338
ENSG00000124193,SRSF6,327,2.70328,49,-0.6580,36,-1.1285,18,-2.2748,37,-1.0825,98,0.49446,13,-2.5768,65,-0.2401
ENSG00000132824,SERINC3,9,-4.4228,637,2.10947,120,-0.7325,77,-1.4999,137,-0.5249,308,0.88895,110,-0.8557,164,-0.2723
ENSG00000168734,PKIG,737,3.48568,129,0.03064,104,-0.2976,62,-1.1842,158,0.35274,18,-2.9907,1,-6.3199,50,-1.4972
ENSG00000166913,YWHAB,3,-6.7726,1865,3.03689,205,-0.9374,214,-0.9386,152,-1.3894,315,-0.3055,218,-0.8442,316,-0.3003
ENSG00000124145,SDC4,305,2.31075,25,-1.8233,259,1.97213,76,-0.1487,1,-5.6165,29,-1.7195,31,-1.5123,42,-1.1154
ENSG00000244274,DBNDD2,14,-6.3260,163,-2.7836,191,-2.5483,60,-4.3653,438,-1.3233,3573,2.91110,603,-0.8408,1370,0.50678
ENSG00000124155,PIGT,18,-1.9499,68,0.01532,76,0.17824,14,-2.4854,30,-1.2326,196,2.31142,37,-0.9156,47,-0.6046
ENSG00000064601,CTSA,3,-3.9317,115,1.31580,95,0.97428,33,-0.7765,1,-4.9492,91,1.06024,8,-2.7741,52,-0.0094
ENSG00000100979,PLTP,3351,5.69860,10,-5.2413,273,-0.4474,32,-3.7341,69,-2.5069,65,-2.7116,2,-7.5444,46,-3.2107
ENSG00000124140,SLC12A5,3,-4.1238,420,4.11263,73,0.32018,46,-0.4585,1,-5.1406,0,-7.3570,59,-0.0104,5,-3.7796
ENSG00000062598,ELMO2,128,1.51212,85,0.80069,60,0.22371,37,-0.5557,50,-0.0704,68,0.49718,2,-4.7540,18,-1.6904
ENSG00000101040,ZMYND8,3,-4.1140,206,2.19591,61,0.05510,31,-1.0943,89,0.65550,71,0.31342,50,-0.2803,20,-1.7219
ENSG00000196562,SULF2,50,-0.3225,2,-4.7397,79,0.38585,36,-0.8973,86,0.52960,25,-1.4427,30,-1.1080,155,1.90388
ENSG00000124126,PREX1,3,-5.2319,17,-3.0261,160,0.34206,42,-1.8003,45,-1.6029,354,2.15542,10,-3.7565,196,0.77893
ENSG00000124214,STAU1,397,3.07927,80,0.02294,58,-0.4575,23,-1.9253,16,-2.3507,72,-0.1605,29,-1.5042,46,-0.8844
ENSG00000177410,ZFAS1,3,-5.8426,86,-1.2713,153,-0.3962,79,-1.4850,14,-3.8957,258,0.48868,380,1.08731,428,1.55305
ENSG00000124226,RNF114,3,-3.4796,16,-1.3416,50,0.35283,27,-0.6650,4,-3.2341,80,1.33346,39,-0.0529,57,0.65766
ENSG00000244687,UBE2V1,453,3.32569,83,0.01297,87,0.09136,27,-1.7954,2,-5.3566,67,-0.3344,20,-2.1217,34,-1.4234
ENSG00000240849,TMEM189,50,-0.5824,40,-0.9389,14,-2.4628,18,-2.1987,89,0.30187,209,2.26518,3,-4.4056,78,0.10496
ENSG00000101126,ADNP,3,-3.9665,122,1.38028,101,1.03313,30,-0.9810,2,-4.3563,117,1.55065,28,-1.0144,20,-1.5687
ENSG00000054793,ATP9A,3,-5.4495,784,3.16927,94,-0.7256,84,-0.9739,165,0.14902,142,-0.0903,24,-2.7168,64,-1.3932
ENSG00000064787,BCAS1,3,-7.7663,32,-4.6370,76,-3.4178,171,-2.3577,526,-0.5498,1041,0.60706,1492,1.14666,1838,1.86070
ENSG00000022277,RTF2,35,-1.7565,119,0.10643,112,0.01476,56,-1.1471,36,-1.7092,288,1.99317,78,-0.5536,78,-0.5951
ENSG00000101144,BMP7,310,2.78904,17,-2.1042,95,0.52509,37,-1.0159,1,-5.3391,105,0.78019,2,-4.7816,23,-1.7628
ENSG00000256222,MTRNR2L3,3,-3.4063,0,-7.9356,38,0.07523,73,1.36209,12,-1.6654,21,-0.8967,90,1.53631,34,-0.1243
ENSG00000124225,PMEPA1,3,-4.3657,148,1.22700,21,-1.8414,33,-1.2379,169,1.46369,49,-0.6207,83,0.24925,95,0.53496
ENSG00000124164,VAPB,229,2.37309,135,1.34061,16,-1.9617,21,-1.7205,1,-5.1172,44,-0.5579,44,-0.5057,56,-0.1315
ENSG00000124222,STX16,440,2.83098,61,-0.7024,54,-0.8894,20,-2.4340,60,-0.7285,139,0.68616,1,-5.9279,60,-0.7924
ENSG00000087460,GNAS,2445,0.96825,3710,1.72417,1554,0.21499,546,-1.4931,942,-0.5710,1161,-0.2709,915,-0.6149,978,-0.5601
ENSG00000124172,ATP5F1E,3474,1.79237,703,-0.8641,1099,-0.1746,440,-1.6718,1291,0.08028,1193,-0.0498,780,-0.7047,1444,0.29225
ENSG00000087495,PHACTR3,3,-4.6737,49,-0.9037,112,0.39074,36,-1.4583,1,-5.6892,126,0.67680,107,0.31544,183,1.46308
ENSG00000196227,FAM217B,3,-3.5449,166,2.57547,73,0.97915,29,-0.5507,1,-4.5637,31,-0.4039,17,-1.2502,29,-0.5308
ENSG00000101182,PSMA7,3,-5.2582,183,0.53632,191,0.60212,54,-1.4490,185,0.55347,253,1.27487,78,-0.8083,95,-0.5473
ENSG00000130706,ADRM1,3,-4.1474,137,1.36017,46,-0.4390,34,-0.9721,49,-0.3327,115,1.23786,28,-1.1552,53,-0.2304
ENSG00000171858,RPS21,508,-1.8475,556,-1.7134,1384,-0.3314,770,-1.3159,1236,-0.5072,1916,0.20400,3009,0.93005,3368,1.32875
ENSG00000101190,TCFL5,3,-4.4415,16,-2.2752,12,-2.7272,16,-2.3776,22,-1.8463,135,1.14361,126,0.85657,169,1.64263
ENSG00000101198,NKAIN4,3,-3.5128,11,-1.9400,163,2.58239,37,-0.0951,40,0.04219,21,-1.0431,50,0.39405,24,-0.8129
ENSG00000101199,ARFGAP1,3,-3.6098,60,0.57391,56,0.48009,26,-0.7924,22,-0.9558,71,1.00086,35,-0.2588,44,0.09863
ENSG00000075043,KCNQ2,3,-4.1791,246,2.48164,78,0.36570,69,0.19659,43,-0.5519,16,-2.1027,23,-1.4875,59,-0.1019
ENSG00000101210,EEF1A2,3,-5.5573,917,3.40475,216,0.46491,162,0.00210,35,-2.2998,0,-8.7860,133,-0.3071,75,-1.2578
ENSG00000125534,PPDPF,77,-2.1959,207,-0.7128,197,-0.7942,91,-2.0540,231,-0.5478,680,1.44048,410,0.35623,473,0.67658
ENSG00000197457,STMN3,3,-5.4052,858,3.52232,169,0.24217,134,-0.1377,53,-1.5502,41,-2.0248,85,-0.8271,40,-2.0477
ENSG00000101246,ARFRP1,222,2.31560,73,0.29976,41,-0.6055,41,-0.6375,48,-0.3632,54,-0.1950,14,-2.1578,38,-0.7773
ENSG00000101150,TPD52L2,161,1.31252,151,1.20554,62,-0.2560,40,-1.0128,30,-1.3327,114,0.82507,10,-2.9275,41,-0.9443
ENSG00000101152,DNAJC5,3,-4.2415,312,2.94541,84,0.40655,60,-0.1254,1,-5.2581,50,-0.4557,12,-2.4728,40,-0.7940
ENSG00000101161,PRPF6,208,1.66484,57,-0.4860,58,-0.4551,36,-1.2546,160,1.18684,95,0.34123,27,-1.6221,44,-0.9547
ENSG00000171703,TCEA2,259,1.04731,269,1.11549,116,-0.2601,51,-1.5985,138,0.01286,163,0.30905,85,-0.7312,106,-0.4385
ENSG00000155304,HSPA13,3,-4.3903,333,2.84696,73,0.01887,51,-0.5899,63,-0.2092,51,-0.5845,12,-2.6211,52,-0.5533
ENSG00000154639,CXADR,3,-3.6682,100,1.38050,27,-0.7142,25,-0.9309,3,-3.6959,112,1.95656,15,-1.5627,29,-0.7006
ENSG00000224924,LINC00320,118,0.50038,13,-2.7466,24,-1.9100,10,-3.3720,32,-1.4793,137,0.87500,98,0.19846,184,1.50850
ENSG00000154654,NCAM2,3,-4.1387,264,2.70253,93,0.70316,26,-1.3928,1,-5.1556,66,0.16510,16,-1.9682,51,-0.2783
ENSG00000154723,ATP5PF,974,1.98578,219,-0.5537,373,0.28706,122,-1.5319,318,0.03203,309,-0.0135,115,-1.5224,284,-0.1632
ENSG00000142192,APP,92,-2.8543,1186,1.09138,300,-1.1024,119,-2.6011,337,-0.9250,1500,1.84766,261,-1.3138,667,0.14995
ENSG00000156261,CCT8,163,1.19623,251,2.00836,70,-0.2000,15,-2.6147,60,-0.4384,97,0.37608,16,-2.4228,44,-0.9886
ENSG00000142168,SOD1,728,1.07167,497,0.42977,478,0.36659,129,-1.7498,152,-1.4053,638,0.97961,182,-1.1375,308,-0.3682
ENSG00000159082,SYNJ1,128,1.15402,321,3.07205,44,-0.5751,41,-0.7198,21,-1.6742,35,-0.9689,12,-2.5192,10,-2.8497
ENSG00000205927,OLIG2,3,-4.4461,33,-1.2257,72,-0.0579,33,-1.3319,1,-5.4468,161,1.52593,42,-0.8777,141,1.22296
ENSG00000184221,OLIG1,3,-6.7605,136,-1.5364,308,-0.2974,133,-1.6760,242,-0.6718,826,1.60383,382,0.03889,554,0.73584
ENSG00000142188,TMEM50B,159,1.67633,53,-0.1909,98,0.81867,26,-1.3572,50,-0.2661,72,0.34089,0,-8.4171,49,-0.3235
ENSG00000159140,SON,508,1.44200,425,1.12585,159,-0.4759,114,-1.0592,45,-2.3695,268,0.38909,124,-0.8575,174,-0.3659
ENSG00000205726,ITSN1,3,-4.0936,19,-1.6725,93,0.74214,68,0.26298,200,2.15780,56,-0.0716,38,-0.6543,21,-1.6273
ENSG00000241837,ATP5PO,1501,2.98456,215,-0.5618,322,0.06929,80,-2.1535,132,-1.2958,215,-0.6116,134,-1.2753,248,-0.3732
ENSG00000159200,RCAN1,3,-4.2778,62,-0.1208,9,-2.8960,29,-1.3384,15,-2.2006,145,1.55914,113,0.86255,90,0.55219
ENSG00000159228,CBR1,210,0.55187,13,-3.6458,134,-0.1657,43,-2.0096,1,-6.3857,488,2.72085,69,-1.1840,75,-1.1262
ENSG00000182670,TTC3,3,-5.5212,510,2.05229,140,-0.1891,161,0.03423,6,-4.6684,129,-0.3427,193,0.32299,151,-0.0726
ENSG00000157542,KCNJ6,3,-3.6233,185,2.70925,29,-0.5946,93,1.56527,39,-0.1060,0,-6.8593,23,-0.9377,0,-7.5605
ENSG00000157557,ETS2,3,-3.7052,124,1.74729,22,-1.0903,31,-0.5930,150,2.11601,0,-6.9005,5,-3.2686,62,0.60992
ENSG00000185658,BRWD1,3,-4.0772,195,2.13295,140,1.48060,21,-1.5990,20,-1.6253,64,0.19017,35,-0.7865,36,-0.7846
ENSG00000205581,HMGN1,327,2.21226,57,-0.7682,152,0.79447,28,-1.9478,32,-1.6273,104,0.19486,3,-4.8862,97,0.06019
ENSG00000182093,GET1,445,2.51892,108,-0.0351,113,0.03257,25,-2.3747,51,-1.1983,181,0.92091,31,-1.9376,30,-2.0921
ENSG00000183036,PCP4,2117,5.58701,115,-1.0797,8,-4.9528,22,-3.6262,97,-1.3388,44,-2.6091,28,-3.1319,27,-3.3251
ENSG00000160194,NDUFV3,208,1.12385,65,-0.7354,173,0.81184,75,-0.5748,1,-5.9546,112,0.10192,53,-1.0478,142,0.54581
ENSG00000160209,PDXK,3,-4.4997,187,1.48573,181,1.41779,79,0.04056,1,-5.5158,33,-1.4015,58,-0.4514,99,0.44307
ENSG00000160213,CSTB,1323,3.38089,181,-0.4146,300,0.38773,47,-2.5449,50,-2.3221,175,-0.5063,71,-1.8126,110,-1.2573
ENSG00000160216,AGPAT3,3,-4.2598,109,0.82958,96,0.61008,41,-0.7813,46,-0.5387,89,0.54315,47,-0.5316,81,0.37140
ENSG00000141959,PFKL,257,1.04251,240,0.92720,155,0.20315,94,-0.6290,87,-0.6996,202,0.72273,52,-1.4617,59,-1.3696
ENSG00000184787,UBE2G2,3,-3.9011,87,0.86928,47,-0.1414,37,-0.5673,36,-0.5252,59,0.24555,39,-0.4323,80,0.82786
ENSG00000184900,SUMO3,194,0.94033,584,3.22644,79,-0.5084,57,-1.0883,20,-2.5648,38,-1.7188,12,-3.2801,63,-0.9186
ENSG00000183255,PTTG1IP,286,1.03878,48,-1.7460,215,0.55781,61,-1.4876,200,0.44152,268,1.08168,38,-2.0817,114,-0.4932
ENSG00000160307,S100B,1509,-0.2717,601,-1.6686,1218,-0.6031,437,-2.2601,503,-1.9335,4021,1.63113,1555,-0.2240,2710,0.77015
ENSG00000160310,PRMT2,28,-1.7330,134,0.65420,85,-0.0871,54,-0.8311,60,-0.6129,108,0.34041,54,-0.7694,149,0.95700
ENSG00000182902,SLC25A18,3,-3.9106,27,-1.0029,299,3.45254,92,1.11028,1,-4.9281,4,-3.8712,12,-2.2007,17,-1.8121
ENSG00000131100,ATP6V1E1,3,-5.5975,616,2.34015,117,-0.5437,70,-1.4206,121,-0.4966,214,0.46076,81,-1.1049,161,-0.0558
ENSG00000243156,MICAL3,56,-0.4671,163,1.27009,34,-1.2170,32,-1.4296,40,-0.9998,173,1.66009,18,-2.1917,58,-0.4588
ENSG00000070413,DGCR2,3,-4.1502,173,1.79207,71,0.23320,29,-1.2270,76,0.34861,111,1.14375,33,-0.9475,18,-1.9685
ENSG00000100075,SLC25A1,394,2.73613,58,-0.6713,79,-0.1961,21,-2.2722,28,-1.7386,137,0.80336,1,-6.4226,52,-0.8896
ENSG00000242259,C22orf39,3,-4.1464,96,0.73674,56,-0.1369,25,-1.4220,61,0.00956,80,0.50025,59,-0.0364,91,0.75069
ENSG00000184113,CLDN5,43,-3.5868,2,-7.8685,364,-0.4406,109,-2.3687,1340,1.75353,72,-2.9912,7,-6.1771,1596,2.75919
ENSG00000203618,GP1BB,3,-3.7345,83,0.97661,120,1.63872,73,0.87866,1,-4.7527,16,-1.6531,54,0.28021,31,-0.6691
ENSG00000093010,COMT,3,-5.1080,82,-0.5659,196,0.82391,75,-0.7621,139,0.25603,272,1.68384,38,-1.7107,74,-0.7782
ENSG00000099901,RANBP1,3,-3.9006,69,0.48119,65,0.38531,23,-1.2720,81,0.74241,108,1.46635,44,-0.2403,19,-1.5783
ENSG00000099904,ZDHHC8,3,-3.2412,87,1.66682,8,-2.0424,29,-0.1744,1,-4.2616,71,1.55789,0,-7.5647,28,-0.2320
ENSG00000040608,RTN4R,3,-3.0612,173,3.57946,24,-0.2576,56,1.30562,1,-4.0826,0,-6.3012,0,-6.0523,0,-7.0031
ENSG00000128185,DGCR6L,3,-3.6840,93,1.24183,60,0.50509,36,-0.3619,2,-4.5840,79,1.11693,5,-3.0394,46,0.05838
ENSG00000241973,PI4KA,88,-0.1276,448,2.88618,132,0.51836,64,-0.6634,69,-0.5123,42,-1.3477,68,-0.5390,17,-2.7236
ENSG00000099942,CRKL,3,-4.0801,72,0.34929,51,-0.2093,43,-0.5193,197,2.14474,87,0.75139,2,-4.6918,27,-1.2663
ENSG00000183773,AIFM3,3,-3.2966,0,-7.8270,147,2.69472,60,1.11199,75,1.34159,1,-4.6987,6,-2.4506,8,-2.2928
ENSG00000185651,UBE2L3,314,1.44225,173,0.41529,112,-0.2741,55,-1.4356,52,-1.4313,207,0.81901,65,-1.1109,114,-0.2798
ENSG00000100030,MAPK1,162,-0.1530,973,3.29074,210,0.26041,105,-0.8890,44,-2.1205,117,-0.7061,31,-2.5994,49,-2.0722
ENSG00000128266,GNAZ,3,-4.0251,147,1.64193,35,-0.7288,18,-1.8462,84,0.66616,87,0.82505,32,-0.8591,52,-0.1253
ENSG00000186716,BCR,3,-4.2254,211,2.07835,91,0.56640,67,0.08860,131,1.18737,22,-1.6970,35,-0.9485,27,-1.3785
ENSG00000250479,CHCHD10,1221,2.80097,442,0.80535,349,0.41304,174,-0.7364,107,-1.4088,111,-1.4493,67,-2.1035,105,-1.5383
ENSG00000240972,MIF,497,-0.4857,801,0.26677,681,0.00683,202,-1.9559,744,0.14785,1350,1.35175,408,-0.7895,612,-0.1783
ENSG00000133433,GSTT2B,95,0.93053,44,-0.3267,157,1.83783,36,-0.6842,1,-4.9893,47,-0.2471,3,-3.9612,63,0.29314
ENSG00000099977,DDT,227,1.57996,93,0.05170,110,0.33436,44,-1.1797,1,-5.7087,116,0.47096,29,-1.6948,102,0.23473
ENSG00000099991,CABIN1,335,3.00454,134,1.12307,34,-1.0773,37,-1.0216,65,-0.0639,39,-0.9175,3,-4.3844,13,-2.6289
ENSG00000100095,SEZ6L,3,-3.4080,160,2.71869,30,-0.2936,30,-0.3403,37,0.04761,15,-1.4038,34,-0.1180,22,-0.7964
ENSG00000225783,MIAT,3,-3.6398,265,3.65824,46,0.12779,71,0.95617,1,-4.6582,0,-6.8755,0,-7.9598,6,-2.9459
ENSG00000180957,PITPNB,3,-3.6223,109,1.60736,25,-0.8103,33,-0.4241,34,-0.3534,70,0.94113,11,-2.0524,39,-0.1466
ENSG00000182944,EWSR1,341,2.39965,170,1.06448,77,-0.2380,22,-2.2265,35,-1.4229,90,0.00654,33,-1.5255,52,-0.9045
ENSG00000185340,GAS2L1,282,2.72162,90,0.53757,118,0.99946,53,-0.3128,1,-5.2406,36,-0.9498,0,-6.3297,17,-2.0667
ENSG00000100280,AP1B1,3,-3.6853,137,1.95837,100,1.35859,45,0.01933,1,-4.7037,55,0.39057,2,-4.1676,21,-1.1757
ENSG00000225465,RFPL1S,3,-3.2132,223,4.09726,10,-1.6586,49,0.81481,1,-4.2337,0,-6.4518,12,-1.4374,0,-6.2322
ENSG00000184076,UQCR10,1007,2.20639,342,0.26319,488,0.85211,167,-0.9270,201,-0.5726,206,-0.5777,95,-1.6893,154,-1.0512
ENSG00000099995,SF3A1,3,-3.8557,29,-0.8362,91,0.99675,28,-0.9714,71,0.56667,79,0.87528,32,-0.6768,53,0.11969
ENSG00000198832,SELENOM,214,0.11756,139,-0.5597,288,0.60414,126,-0.7618,578,1.84401,161,-0.3577,56,-1.9084,167,-0.3003
ENSG00000128245,YWHAH,3,-5.7038,1125,3.72994,87,-1.1061,95,-1.0472,94,-0.9843,64,-1.6801,138,-0.4012,101,-0.9522
ENSG00000100225,FBXO7,289,1.74017,41,-1.4100,73,-0.5691,12,-3.3717,55,-0.9880,209,1.35017,34,-1.7235,110,0.07912
ENSG00000100234,TIMP3,3,-5.3979,25,-2.6313,354,1.51208,50,-1.7196,521,2.27795,7,-4.5541,8,-4.2724,284,1.31164
ENSG00000100284,TOM1,3,-3.5354,130,2.07155,33,-0.2967,23,-0.9286,42,0.08597,28,-0.5778,28,-0.5592,50,0.39878
ENSG00000100320,RBFOX2,3,-4.4522,476,3.74341,72,-0.0601,71,-0.1035,1,-5.4684,16,-2.3911,12,-2.7187,44,-0.9037
ENSG00000100345,MYH9,98,-0.0571,118,0.23712,96,-0.0963,28,-2.0774,215,1.24695,52,-1.1196,17,-2.6405,208,1.40792
ENSG00000100348,TXN2,396,2.89695,73,-0.2256,121,0.58849,32,-1.5398,35,-1.3218,69,-0.3465,21,-2.0638,38,-1.3144
ENSG00000166862,CACNG2,3,-2.7359,69,1.90913,0,-4.8897,70,2.46020,38,0.84490,0,-5.9792,0,-7.0654,0,-6.6813
ENSG00000100379,KCTD17,237,1.85971,190,1.43844,51,-0.7237,70,-0.2533,68,-0.2780,33,-1.4653,24,-1.8005,57,-0.6025
ENSG00000128283,CDC42EP1,3,-4.8827,0,-9.4049,22,-2.2930,11,-3.3503,1,-5.8983,376,3.21089,44,-1.2805,134,0.51483
ENSG00000241360,PDXP,3,-5.0831,530,2.81428,137,0.25532,115,-0.0267,36,-1.7595,63,-1.0125,98,-0.2614,60,-1.1070
ENSG00000100097,LGALS1,91,-2.0232,156,-1.2275,670,1.08650,112,-1.8287,833,1.47582,384,0.17565,95,-1.9743,493,0.64535
ENSG00000189060,H1F0,3,-3.4679,70,1.00506,57,0.65406,22,-0.8727,22,-0.8341,13,-1.7083,7,-2.4623,93,1.85178
ENSG00000100142,POLR2F,3,-4.9400,115,0.14467,96,-0.1541,32,-1.9216,1,-5.9551,283,2.09903,109,0.05971,102,-0.0608
ENSG00000100146,SOX10,3,-5.0305,15,-2.9732,52,-1.1750,25,-2.4003,1,-6.0454,386,2.90163,30,-2.0100,155,0.59795
ENSG00000198792,TMEM184B,3,-4.3992,83,0.21687,98,0.49217,27,-1.6118,135,1.02707,189,2.00688,5,-3.7940,20,-2.0228
ENSG00000213923,CSNK1E,3,-4.6512,131,0.67198,143,0.82835,57,-0.7015,10,-3.2320,162,1.22240,55,-0.6979,84,-0.0419
ENSG00000100201,DDX17,770,1.77335,489,0.94877,288,0.07308,89,-1.8204,18,-4.0077,459,0.97410,64,-2.1894,147,-1.0396
ENSG00000100216,TOMM22,206,1.95313,92,0.51054,17,-2.0549,21,-1.8460,1,-5.3026,112,0.97623,53,-0.3652,50,-0.5011
ENSG00000100242,SUN2,3,-6.4114,193,-0.6444,106,-1.5425,43,-3.0142,117,-1.4029,991,2.84725,142,-1.1076,294,0.00849
ENSG00000221890,NPTXR,3,-5.8744,1621,4.75711,169,-0.2801,139,-0.6293,58,-1.8740,5,-5.4450,34,-2.6446,21,-3.5053
ENSG00000183741,CBX6,3,-5.4329,381,1.60544,122,-0.3108,143,-0.0623,163,0.14806,133,-0.1891,171,0.22930,119,-0.3723
ENSG00000100316,RPL3,2038,1.17265,357,-1.5853,585,-0.8413,257,-2.1909,723,-0.5168,1133,0.21121,1100,0.14084,1746,1.05099
ENSG00000100321,SYNGR1,3,-4.9469,538,3.09301,132,0.35096,90,-0.2709,120,0.19974,61,-0.9214,20,-2.4690,24,-2.3437
ENSG00000128268,MGAT3,3,-3.9183,185,2.25557,20,-1.4165,17,-1.7406,1,-4.9358,107,1.43484,62,0.28336,24,-1.2635
ENSG00000128272,ATF4,492,1.74304,187,0.08031,117,-0.6474,48,-2.1039,325,0.99241,186,0.07719,130,-0.4910,119,-0.6753
