Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to13,Feature log2 fold change topic 10to13
ENSG00000126067,PSMB2,112,-0.0031,103,-0.1339,81,-0.6314,169,0.65504,154,0.56623,110,-0.0415
ENSG00000142686,C1orf216,112,0.54097,40,-1.0465,60,-0.5388,78,-0.0172,93,0.27398,94,0.35568
ENSG00000092847,AGO1,112,2.42791,24,-0.2228,19,-0.7116,14,-0.9931,15,-0.9655,25,-0.1574
ENSG00000126070,AGO3,112,3.29219,21,0.21403,7,-1.6132,12,-0.6754,9,-1.1374,13,-0.7446
ENSG00000116863,ADPRHL2,112,2.58527,13,-1.0492,16,-0.8722,6,-2.0583,34,0.50471,17,-0.7601
ENSG00000054116,TRAPPC3,112,1.05823,30,-1.0113,41,-0.6594,60,0.05772,78,0.51317,58,-0.0047
ENSG00000116871,MAP7D1,112,-0.4946,153,-0.0127,128,-0.3716,172,0.17548,191,0.37284,168,0.18457
ENSG00000054118,THRAP3,112,1.31173,39,-0.3836,40,-0.4398,44,-0.2075,32,-0.7255,58,0.31093
ENSG00000196182,STK40,112,2.67075,17,-0.5592,16,-0.7461,22,-0.1830,14,-0.9279,18,-0.5351
ENSG00000181817,LSM10,112,1.14747,51,-0.1088,47,-0.3186,43,-0.3834,61,0.16866,50,-0.1929
ENSG00000116885,OSCP1,112,2.61382,9,-1.5037,10,-1.5691,4,-2.6040,25,0.02848,27,0.17057
ENSG00000116898,MRPS15,112,0.90228,48,-0.4343,48,-0.5541,90,0.55500,91,0.62484,51,-0.4402
ENSG00000163873,GRIK3,112,1.70274,18,-1.2006,16,-1.6093,149,2.25345,2,-4.4096,43,0.15891
ENSG00000163875,MEAF6,112,0.36155,61,-0.5740,68,-0.5230,77,-0.2181,124,0.58342,96,0.16836
ENSG00000134697,GNL2,112,3.03096,8,-1.3242,12,-1.0541,0,-4.8413,15,-0.5369,18,-0.2498
ENSG00000183317,EPHA10,112,3.31521,9,-1.0118,5,-2.0654,14,-0.4594,8,-1.2892,17,-0.1602
ENSG00000185090,MANEAL,112,1.51887,21,-1.1512,23,-1.2303,32,-0.4854,70,0.82370,45,0.03015
ENSG00000196449,YRDC,112,2.70247,13,-0.8703,12,-1.2248,6,-1.9819,28,0.27453,19,-0.4614
ENSG00000197982,C1orf122,112,-1.0295,373,0.85222,231,0.10920,265,0.29870,223,0.02804,183,-0.3647
ENSG00000183431,SF3A3,112,1.79542,35,-0.1452,22,-1.0284,26,-0.5710,49,0.44538,34,-0.2278
ENSG00000183520,UTP11,112,1.75018,23,-0.7813,26,-0.7477,23,-0.7629,43,0.17312,39,0.00602
ENSG00000116954,RRAGC,112,1.92329,23,-0.6590,22,-0.9001,35,-0.0016,43,0.32727,29,-0.3785
ENSG00000174574,AKIRIN1,112,0.68966,67,-0.1125,46,-0.8545,52,-0.5046,88,0.34304,87,0.40065
ENSG00000168653,NDUFS5,112,-2.4674,594,0.03432,576,-0.0156,577,-0.0092,734,0.40811,623,0.15022
ENSG00000127603,MACF1,112,0.30674,116,0.36641,83,-0.2000,101,0.14387,101,0.15826,83,-0.2098
ENSG00000183682,BMP8A,112,3.13345,0,-4.7324,10,-1.3068,0,-6.5230,17,-0.3052,19,-0.1007
ENSG00000090621,PABPC4,112,1.24050,65,0.33930,56,0.13992,32,-0.7287,40,-0.4327,41,-0.4553
ENSG00000116983,HPCAL4,112,-0.8682,132,-0.6165,192,-0.0493,145,-0.4739,163,-0.3171,270,0.70649
ENSG00000084072,PPIE,112,1.93023,31,-0.1880,21,-0.9916,41,0.24762,32,-0.1822,32,-0.1927
ENSG00000168389,MFSD2A,112,3.19778,18,-0.1499,10,-1.1386,0,-6.4862,8,-1.3287,16,-0.3357
ENSG00000131236,CAP1,112,-0.4011,141,-0.0469,109,-0.5549,78,-0.9422,194,0.51089,182,0.50269
ENSG00000131238,PPT1,112,0.08486,88,-0.2894,76,-0.6478,132,0.35018,157,0.69731,107,0.01743
ENSG00000084073,ZMPSTE24,112,1.87971,23,-0.6984,24,-0.7519,65,0.93369,27,-0.4811,30,-0.3761
ENSG00000084070,SMAP2,112,0.02006,51,-1.1718,80,-0.6315,132,0.28662,157,0.62441,126,0.29138
ENSG00000117016,RIMS3,112,1.22459,20,-1.4736,33,-0.8636,92,0.89231,82,0.78764,41,-0.5031
ENSG00000066136,NFYC,112,1.58207,24,-0.8643,31,-0.6410,44,0.04548,35,-0.3506,46,0.15331
ENSG00000179862,CITED4,112,2.93585,7,-1.7328,10,-1.4194,3,-2.6514,40,1.09894,10,-1.3291
ENSG00000171793,CTPS1,112,2.94492,9,-1.3176,10,-1.4526,6,-1.7646,13,-0.7738,22,0.06269
ENSG00000010803,SCMH1,112,3.34651,11,-0.7812,10,-1.0988,9,-1.0299,8,-1.3198,13,-0.6895
ENSG00000127124,HIVEP3,112,2.50697,13,-1.0980,19,-0.6048,4,-2.7922,20,-0.4177,24,-0.1693
ENSG00000198815,FOXJ3,112,1.37148,34,-0.5459,26,-1.1280,38,-0.3707,52,0.12760,59,0.42303
ENSG00000177181,RIMKLA,112,2.08007,11,-1.5941,21,-0.8189,24,-0.4456,26,-0.3500,35,0.14077
ENSG00000127125,PPCS,112,1.02898,50,-0.2562,52,-0.2586,23,-1.4380,60,0.04055,63,0.15600
ENSG00000171960,PPIH,112,2.66126,24,-0.0411,15,-0.9640,6,-2.0992,26,0.10864,17,-0.7297
ENSG00000065978,YBX1,112,0.52654,215,1.63882,79,-0.0247,56,-0.5496,60,-0.4781,55,-0.7120
ENSG00000164008,C1orf50,112,2.28956,24,-0.3186,20,-0.7268,19,-0.6398,33,0.18607,20,-0.7067
ENSG00000177868,SVBP,112,1.02714,51,-0.2305,54,-0.1874,37,-0.7124,71,0.33225,52,-0.2422
ENSG00000117394,SLC2A1,112,1.46665,89,1.07940,51,0.24568,38,-0.2664,29,-0.7348,23,-1.2802
ENSG00000117395,EBNA1BP2,112,0.33824,62,-0.5805,79,-0.2721,71,-0.3672,119,0.48002,94,0.08179
ENSG00000179178,TMEM125,112,3.50888,77,2.59140,2,-3.3747,14,-0.2966,0,-5.3093,4,-2.5692
ENSG00000066322,ELOVL1,112,2.32209,162,3.15662,8,-2.1165,39,0.47473,7,-2.1275,4,-3.3115
ENSG00000159479,MED8,112,1.94421,15,-1.2278,31,-0.2433,50,0.55116,35,-0.0058,21,-0.9435
ENSG00000178922,HYI,112,3.04479,46,1.29031,13,-0.8749,4,-2.4116,9,-1.2233,9,-1.4432
ENSG00000142949,PTPRF,112,0.07617,54,-1.0236,74,-0.7125,73,-0.5735,167,0.80617,129,0.41601
ENSG00000066135,KDM4A,112,3.21709,13,-0.6362,8,-1.6407,0,-6.4516,16,-0.2820,16,-0.3636
ENSG00000126091,ST3GAL3,112,1.72872,20,-0.9977,21,-1.1481,34,-0.2199,27,-0.6280,52,0.61161
ENSG00000117408,IPO13,112,1.06762,75,0.40829,45,-0.4770,69,0.29161,37,-0.7072,59,0.06212
ENSG00000132768,DPH2,112,3.24951,15,-0.3736,8,-1.4902,10,-0.9181,14,-0.5499,13,-0.7577
ENSG00000117410,ATP6V0B,112,-2.0500,228,-0.9922,264,-0.9560,432,-0.0170,789,1.08054,568,0.58411
ENSG00000117411,B4GALT2,112,0.61291,58,-0.4204,75,-0.0179,38,-1.0465,53,-0.5780,93,0.43875
ENSG00000159214,CCDC24,112,2.53507,9,-1.5214,15,-0.9887,15,-0.8296,18,-0.5523,26,0.00223
ENSG00000178028,DMAP1,112,1.27165,30,-0.8147,35,-0.7339,62,0.31626,54,0.09150,53,0.08319
ENSG00000117419,ERI3,112,-0.8520,110,-0.8798,182,-0.1428,288,0.61986,231,0.29172,209,0.14799
ENSG00000187147,RNF220,112,0.23491,90,-0.1059,91,-0.1142,74,-0.4011,114,0.30169,95,-0.0162
ENSG00000126106,TMEM53,112,2.83939,19,-0.2348,8,-1.8528,16,-0.4855,28,0.34299,15,-0.7666
ENSG00000142937,RPS8,112,-2.8987,1853,1.42294,887,0.27410,725,-0.1150,622,-0.3804,666,-0.3185
ENSG00000070785,EIF2B3,112,2.14101,19,-0.7772,15,-1.2962,31,-0.0503,34,0.13486,30,-0.1167
ENSG00000126107,HECTD3,112,3.07123,8,-1.4076,7,-1.8564,0,-6.2049,15,-0.5300,22,0.18304
ENSG00000126088,UROD,112,0.76801,73,0.08085,56,-0.4084,74,0.10163,76,0.15685,66,-0.0991
ENSG00000117450,PRDX1,112,-1.4594,563,1.05642,301,0.05521,373,0.38270,324,0.17445,227,-0.5032
ENSG00000117448,AKR1A1,112,1.38444,45,-0.0842,40,-0.3391,35,-0.4929,29,-0.7957,53,0.19837
ENSG00000132780,NASP,112,2.15909,38,0.30188,30,-0.0842,1,-4.3673,26,-0.3335,21,-0.7407
ENSG00000159592,GPBP1L1,112,2.05212,28,-0.2650,21,-0.8648,17,-1.0135,19,-0.9135,38,0.30516
ENSG00000159596,TMEM69,112,2.97332,16,-0.4588,11,-1.1597,4,-2.4735,17,-0.3292,17,-0.4919
ENSG00000086015,MAST2,112,2.09107,27,-0.2609,27,-0.3704,50,0.68042,31,-0.0534,16,-1.3302
ENSG00000085998,POMGNT1,112,1.15921,63,0.22065,32,-0.9739,74,0.47764,59,0.13631,53,-0.0556
ENSG00000132128,LRRC41,112,1.38746,40,-0.2577,29,-0.9266,51,0.11364,55,0.23391,48,-0.0013
ENSG00000173660,UQCRH,112,-2.4724,412,-0.5339,583,-0.0005,816,0.53422,826,0.61660,563,-0.0697
ENSG00000117480,FAAH,112,1.91630,36,0.01483,20,-1.0515,33,-0.1124,30,-0.2656,35,-0.0280
ENSG00000282881,TMEM275,112,3.20066,20,0.05052,8,-1.6247,15,-0.3520,0,-7.8767,19,-0.0612
ENSG00000079277,MKNK1,112,2.50572,19,-0.5238,14,-1.2017,1,-4.2753,20,-0.4520,29,0.21583
ENSG00000123472,ATPAF1,112,0.27769,77,-0.3018,88,-0.1324,123,0.43180,102,0.14974,87,-0.1391
ENSG00000159658,EFCAB14,112,1.41296,80,0.85045,46,-0.0371,42,-0.1897,29,-0.7672,34,-0.6482
ENSG00000186377,CYP4X1,112,2.48516,5,-2.2995,7,-2.1945,12,-1.1740,37,0.56797,28,0.14028
ENSG00000162368,CMPK1,112,0.42414,77,-0.1607,79,-0.1599,53,-0.7295,102,0.30739,87,0.04210
ENSG00000186094,AGBL4,112,3.36368,0,-9.0041,5,-2.2545,6,-1.6159,19,0.03726,16,-0.2708
ENSG00000162373,BEND5,112,1.97745,11,-1.6314,22,-0.8359,9,-1.8981,57,0.89806,28,-0.3964
ENSG00000162374,ELAVL4,112,-0.3175,53,-1.4461,94,-0.7372,41,-1.8162,226,0.89967,188,0.70865
ENSG00000185104,FAF1,112,1.79052,28,-0.4910,28,-0.5865,35,-0.1099,49,0.45331,27,-0.6487
ENSG00000123091,RNF11,112,-1.6937,166,-1.1065,337,-0.0380,287,-0.2771,416,0.33599,429,0.49127
ENSG00000085832,EPS15,112,-0.6370,89,-0.9728,158,-0.1458,211,0.34839,230,0.53994,174,0.06141
ENSG00000117859,OSBPL9,112,3.22087,18,-0.0908,8,-1.4504,20,0.06052,15,-0.4537,9,-1.2970
ENSG00000078618,NRDC,112,0.49553,48,-0.8155,58,-0.6477,97,0.26806,94,0.24820,95,0.33908
ENSG00000169213,RAB3B,112,-0.2575,50,-1.4634,81,-0.9313,336,1.54460,165,0.38691,141,0.14077
ENSG00000117862,TXNDC12,112,2.04071,37,0.17752,25,-0.5544,29,-0.2351,27,-0.3563,25,-0.5269
ENSG00000134717,BTF3L4,112,0.58026,57,-0.4636,65,-0.3624,100,0.40654,81,0.07206,79,0.05181
ENSG00000157077,ZFYVE9,112,2.54185,12,-1.1417,14,-1.1407,14,-0.9373,24,-0.1182,24,-0.1645
ENSG00000134748,PRPF38A,112,2.64124,35,0.53302,23,-0.1207,14,-0.8273,9,-1.6448,13,-1.2183
ENSG00000134744,TUT4,112,2.88139,27,0.30021,9,-1.5128,32,0.56434,5,-2.3487,18,-0.4337
ENSG00000162377,COA7,112,2.78542,16,-0.5935,8,-1.7721,16,-0.5499,27,0.27706,17,-0.5469
ENSG00000162378,ZYG11B,112,-0.0811,47,-1.3803,102,-0.2897,103,-0.2114,133,0.20897,149,0.51566
ENSG00000116171,SCP2,112,0.79248,85,0.35691,47,-0.7163,63,-0.1128,77,0.21755,70,0.07223
ENSG00000162384,CZIB,112,1.10050,56,-0.0013,54,-0.1008,77,0.48912,49,-0.2444,44,-0.4870
ENSG00000162385,MAGOH,112,1.53628,40,-0.1525,22,-1.2952,19,-1.2793,65,0.70475,46,0.08566
ENSG00000157193,LRP8,112,1.08250,26,-1.1567,31,-1.1571,259,2.66999,23,-1.4612,44,-0.4986
ENSG00000058804,NDC1,112,3.19226,6,-1.7439,7,-1.8467,11,-0.8573,19,-0.0328,15,-0.5049
ENSG00000058799,YIPF1,112,2.15956,11,-1.5913,24,-0.5344,34,0.14090,25,-0.3577,26,-0.3497
ENSG00000081870,HSPB11,112,1.35964,51,0.08415,37,-0.5176,39,-0.3361,50,0.05972,45,-0.1605
ENSG00000116209,TMEM59,112,-0.5051,246,0.73731,126,-0.4174,119,-0.4060,232,0.71846,143,-0.1682
ENSG00000116221,MRPL37,112,0.86139,49,-0.4297,56,-0.2972,51,-0.3696,90,0.56312,58,-0.2482
ENSG00000157216,SSBP3,112,-0.2851,113,-0.2605,120,-0.2363,111,-0.2969,131,-0.0412,167,0.48399
ENSG00000243725,TTC4,112,3.01717,12,-0.8724,8,-1.6567,11,-0.9542,17,-0.3581,18,-0.3047
ENSG00000116133,DHCR24,112,-0.4430,98,-0.6340,89,-0.9674,166,0.16592,280,1.16113,160,0.15811
ENSG00000162402,USP24,112,2.34584,15,-0.9444,19,-0.8011,16,-0.8385,23,-0.3796,27,-0.1179
ENSG00000162407,PLPP3,112,0.39777,178,1.16870,159,1.52808,45,-0.9913,21,-2.1847,29,-1.9547
ENSG00000162409,PRKAA2,112,1.80042,11,-1.8127,19,-1.2921,42,0.15915,39,0.04412,44,0.31002
ENSG00000173406,DAB1,112,2.46260,5,-2.4600,15,-1.0902,0,-6.2881,30,0.21190,28,0.09973
ENSG00000162601,MYSM1,112,2.70584,3,-3.0278,10,-1.4871,5,-2.3617,35,0.68120,20,-0.3454
ENSG00000177606,JUN,112,1.35766,67,0.51664,17,-1.8811,0,-6.1570,58,0.30957,67,0.73253
ENSG00000172456,FGGY,112,3.54379,8,-1.1443,11,-0.8479,2,-2.9266,11,-0.6489,8,-1.2435
ENSG00000134709,HOOK1,112,2.30356,3,-3.1889,15,-1.1947,3,-3.3643,28,-0.0815,36,0.47721
ENSG00000162599,NFIA,112,1.00092,142,1.40866,67,0.24500,37,-0.7409,17,-1.9786,46,-0.4984
ENSG00000162604,TM2D1,112,0.97182,48,-0.3552,45,-0.5909,55,-0.1441,93,0.74448,53,-0.2877
ENSG00000162607,USP1,112,2.79854,25,0.11097,11,-1.3352,11,-1.1566,13,-0.9022,21,-0.2215
ENSG00000116641,DOCK7,112,2.37182,18,-0.6591,24,-0.3381,11,-1.4125,14,-1.0614,25,-0.2076
ENSG00000125703,ATG4C,112,2.79352,33,0.55095,12,-1.1541,9,-1.3098,17,-0.5106,16,-0.7168
ENSG00000079739,PGM1,112,1.83176,35,-0.1162,35,-0.1112,15,-1.3289,41,0.18380,25,-0.7851
ENSG00000158966,CACHD1,112,2.93469,20,-0.1212,11,-1.1798,0,-6.3607,15,-0.6189,19,-0.2740
ENSG00000162437,RAVER2,112,3.21662,12,-0.6586,9,-1.3174,1,-3.8648,15,-0.3666,14,-0.5512
ENSG00000162434,JAK1,112,1.01808,32,-0.9505,39,-0.8029,29,-1.0616,99,0.91641,61,0.06489
ENSG00000162433,AK4,112,1.49916,27,-0.7480,54,0.38553,23,-0.9936,28,-0.7359,37,-0.3680
ENSG00000116675,DNAJC6,112,-1.4748,136,-1.1800,209,-0.6800,438,0.62317,387,0.47068,388,0.60449
ENSG00000213625,LEPROT,112,2.79897,34,0.59314,17,-0.5958,29,0.33303,2,-3.3964,13,-0.9978
ENSG00000184588,PDE4B,112,1.26452,50,-0.0330,33,-0.8552,70,0.48631,58,0.20170,47,-0.1699
ENSG00000118473,SGIP1,112,0.36941,50,-0.8628,63,-0.6551,114,0.40673,78,-0.2046,116,0.60379
ENSG00000198160,MIER1,112,2.88718,23,0.06247,15,-0.7545,4,-2.4381,21,-0.1031,12,-1.1161
ENSG00000142864,SERBP1,112,0.08600,149,0.54729,101,-0.1021,102,-0.0564,109,0.04783,98,-0.1573
ENSG00000116717,GADD45A,112,2.26757,28,-0.0965,21,-0.6315,54,0.96275,21,-0.5491,16,-1.1365
ENSG00000116729,WLS,112,0.18790,71,-0.5171,72,-0.6167,445,2.65364,82,-0.3109,52,-1.2038
ENSG00000033122,LRRC7,112,0.78488,17,-2.0964,45,-0.7828,34,-1.0564,77,0.21160,97,0.80796
ENSG00000066557,LRRC40,112,2.33308,9,-1.6332,18,-0.8489,20,-0.5568,29,0.03101,25,-0.2656
ENSG00000116754,SRSF11,112,0.65951,72,-0.0358,58,-0.4732,22,-1.8127,74,0.00061,93,0.51801
ENSG00000118454,ANKRD13C,112,1.86164,28,-0.3852,19,-1.2006,10,-1.8603,49,0.51561,38,0.06112
ENSG00000197568,HHLA3,112,2.09522,37,0.22146,19,-1.0062,12,-1.5045,33,0.01895,30,-0.1670
ENSG00000132485,ZRANB2,112,1.01525,74,0.34232,36,-0.9651,36,-0.7743,86,0.65282,59,-0.0109
ENSG00000172260,NEGR1,112,-0.1151,83,-0.5604,103,-0.3159,84,-0.5545,144,0.30876,146,0.42971
ENSG00000178965,ERICH3,112,1.74352,19,-1.0787,24,-0.9126,42,0.12279,31,-0.3926,44,0.26443
ENSG00000162623,TYW3,112,2.50862,28,0.10558,14,-1.2125,41,0.68129,17,-0.7392,19,-0.6642
ENSG00000117054,ACADM,112,1.76540,46,0.26744,30,-0.5165,50,0.40562,27,-0.5778,30,-0.4691
ENSG00000137955,RABGGTB,112,1.65868,54,0.42404,26,-0.8594,49,0.27409,42,0.02626,33,-0.4413
ENSG00000117069,ST6GALNAC5,112,1.13004,13,-2.1397,24,-1.4947,42,-0.4218,91,0.88565,69,0.46943
ENSG00000142892,PIGK,112,1.91681,32,-0.1558,22,-0.9265,58,0.76614,36,0.04108,25,-0.6575
ENSG00000154027,AK5,112,-1.2732,210,-0.3233,203,-0.4819,202,-0.3774,280,0.14021,366,0.79629
ENSG00000036549,AC118549.1,112,2.98810,32,0.65850,8,-1.7508,36,0.82382,16,-0.4513,8,-1.6617
ENSG00000077254,USP33,112,0.46388,39,-1.1604,60,-0.6210,73,-0.2101,117,0.59304,96,0.30437
ENSG00000180488,MIGA1,112,0.66609,56,-0.4274,57,-0.4916,45,-0.7392,96,0.47411,80,0.18402
ENSG00000162613,FUBP1,112,1.51411,24,-0.9560,35,-0.4855,56,0.37184,41,-0.1290,41,-0.1520
ENSG00000162616,DNAJB4,112,1.92269,12,-1.5765,22,-0.8745,13,-1.4742,42,0.28646,38,0.12853
ENSG00000117114,ADGRL2,112,2.00550,2,-3.8611,14,-1.5958,75,1.29348,28,-0.3393,35,0.08328
ENSG00000137941,TTLL7,112,0.40308,120,0.52276,45,-1.2138,93,0.11358,102,0.27776,104,0.40031
ENSG00000142875,PRKACB,112,-1.4390,245,-0.2566,224,-0.4998,316,0.14031,393,0.54278,350,0.41644
ENSG00000117133,RPF1,112,2.41823,15,-0.8785,14,-1.2289,20,-0.4784,24,-0.1969,26,-0.0818
ENSG00000174021,GNG5,112,1.44956,112,1.45954,59,0.53248,41,-0.1912,15,-1.7884,17,-1.7207
ENSG00000117155,SSX2IP,112,0.59156,19,-2.0726,42,-1.1220,32,-1.3411,118,0.76680,108,0.77112
ENSG00000162642,C1orf52,112,0.67881,31,-1.2973,44,-0.9363,25,-1.5765,112,0.76157,94,0.57432
ENSG00000153904,DDAH1,112,-0.3307,149,0.11948,188,0.68773,92,-0.6243,117,-0.2796,115,-0.3686
ENSG00000117174,ZNHIT6,112,2.60724,32,0.37406,12,-1.2683,9,-1.4727,26,0.08440,18,-0.6625
ENSG00000122417,ODF2L,112,1.74591,14,-1.4899,22,-1.0518,30,-0.4145,45,0.23892,43,0.21750
ENSG00000097033,SH3GLB1,112,2.13909,49,0.70101,25,-0.4748,5,-2.7184,25,-0.4055,24,-0.5194
ENSG00000183291,SELENOF,112,0.44105,90,0.10326,60,-0.6607,161,1.04257,103,0.35264,72,-0.3253
ENSG00000153936,HS2ST1,112,1.68711,25,-0.7298,25,-0.8918,28,-0.5361,45,0.18583,42,0.09324
ENSG00000143013,LMO4,112,-2.6396,188,-1.8806,461,-0.6790,184,-1.9085,1109,0.95874,987,0.96514
ENSG00000137947,GTF2B,112,2.14788,13,-1.2939,18,-1.0788,5,-2.6410,49,0.78809,28,-0.2542
ENSG00000137944,KYAT3,112,2.39791,11,-1.3998,21,-0.5461,36,0.40465,23,-0.3125,18,-0.7959
ENSG00000197147,LRRC8B,112,0.34534,30,-1.6527,55,-0.9194,121,0.47318,102,0.22419,119,0.64073
ENSG00000171492,LRRC8D,112,1.68549,15,-1.4342,20,-1.3207,68,0.82159,41,0.00811,43,0.11349
ENSG00000162664,ZNF326,112,2.35796,28,-0.0141,14,-1.2720,15,-0.9720,32,0.21100,23,-0.3814
ENSG00000233593,LINC02609,112,2.31565,3,-3.1325,24,-0.3556,1,-4.0096,61,1.38905,10,-1.8193
ENSG00000122482,ZNF644,112,2.28515,37,0.37290,15,-1.1966,25,-0.2311,16,-0.9862,29,-0.0457
ENSG00000172031,EPHX4,112,2.05816,1,-4.5014,10,-2.0088,65,1.09986,48,0.63997,29,-0.2875
ENSG00000189195,BTBD8,112,0.27834,19,-2.3980,54,-1.0301,102,0.13793,152,0.86766,116,0.46858
ENSG00000122484,RPAP2,112,3.11127,16,-0.3122,11,-1.1599,2,-3.4169,10,-1.1237,17,-0.2811
ENSG00000067208,EVI5,112,2.71379,19,-0.3834,12,-1.2287,1,-4.0505,11,-1.2145,27,0.27318
ENSG00000122406,RPL5,112,-1.9174,704,0.91233,411,0.06125,360,-0.1622,456,0.22792,365,-0.1842
ENSG00000154511,DIPK1A,112,1.84692,24,-0.6447,18,-1.2848,42,0.20405,49,0.47540,33,-0.2276
ENSG00000143033,MTF2,112,2.91839,15,-0.5811,11,-1.2950,23,0.10640,11,-1.1253,18,-0.4294
ENSG00000117500,TMED5,112,2.13190,29,-0.1545,22,-0.7168,18,-0.8154,27,-0.2787,28,-0.2328
ENSG00000117505,DR1,112,1.13262,46,-0.2987,47,-0.3269,17,-1.7576,66,0.29737,56,0.04090
ENSG00000137942,FNBP1L,112,2.45410,26,-0.0372,24,-0.2670,11,-1.2732,16,-0.8089,19,-0.7041
ENSG00000067334,DNTTIP2,112,1.83109,34,-0.1375,24,-0.8681,29,-0.4035,37,-0.0167,35,-0.0976
ENSG00000023909,GCLM,112,2.64032,17,-0.5944,14,-1.0669,28,0.20270,25,-0.0083,15,-0.9205
ENSG00000117528,ABCD3,112,2.06460,34,0.03578,24,-0.6023,34,0.05654,21,-0.7470,28,-0.3476
ENSG00000117525,F3,112,1.75658,46,0.26029,64,1.21668,27,-0.5704,9,-2.1613,11,-2.1813
ENSG00000117519,CNN3,112,0.59491,153,1.11879,99,0.56681,49,-0.6976,47,-0.8023,48,-0.8783
ENSG00000172339,ALG14,112,2.83990,13,-0.7828,13,-0.9598,10,-1.1907,17,-0.4573,18,-0.4775
ENSG00000152078,TLCD4,112,2.28187,21,-0.4948,16,-1.0731,2,-3.6999,35,0.31419,28,-0.1173
ENSG00000122481,RWDD3,112,2.85006,11,-1.0905,18,-0.4433,3,-2.7082,15,-0.6619,16,-0.6142
ENSG00000228971,LINC02607,112,0.57748,31,-1.4020,51,-0.7996,14,-2.4976,128,0.89632,98,0.51272
ENSG00000117569,PTBP2,112,1.12250,43,-0.4034,35,-0.8737,40,-0.5055,65,0.27351,65,0.31686
ENSG00000162627,SNX7,112,2.65407,22,-0.1567,10,-1.6430,28,0.19267,18,-0.4729,21,-0.3464
ENSG00000117598,PLPPR5,112,1.41383,14,-1.8167,25,-1.1931,72,0.68595,54,0.22473,52,0.20659
ENSG00000117600,PLPPR4,112,-0.7859,57,-1.7759,87,-1.4005,82,-1.2527,248,0.49695,333,1.44817
ENSG00000162688,AGL,112,2.84453,8,-1.4476,20,-0.2744,5,-2.1412,15,-0.6257,15,-0.8009
ENSG00000156875,MFSD14A,112,1.46209,21,-1.1996,25,-1.1357,32,-0.5287,48,0.08613,59,0.54665
ENSG00000137992,DBT,112,2.24617,16,-0.9145,25,-0.3360,18,-0.7791,19,-0.7530,26,-0.2633
ENSG00000137996,RTCA,112,1.06221,40,-0.5578,39,-0.7681,66,0.19838,63,0.15833,63,0.18262
ENSG00000181656,GPR88,112,1.83469,0,-6.4706,8,-2.5447,1,-4.3492,41,0.15564,64,1.32389
ENSG00000162694,EXTL2,112,1.69170,9,-2.2058,21,-1.2087,30,-0.4490,60,0.69592,42,0.10774
ENSG00000117543,DPH5,112,3.42599,17,-0.1055,7,-1.5758,0,-4.6374,12,-0.6113,12,-0.6882
ENSG00000170989,S1PR1,112,1.82707,44,0.23949,59,1.06580,15,-1.3393,11,-1.8750,14,-1.6888
ENSG00000118733,OLFM3,112,1.64910,1,-4.7980,19,-1.3726,20,-1.0688,72,1.00913,45,0.19492
ENSG00000185946,RNPC3,112,3.17084,21,0.12396,9,-1.3509,35,0.91060,14,-0.5803,6,-2.0688
ENSG00000198890,PRMT6,112,2.46666,13,-1.0945,13,-1.3334,20,-0.4511,27,-0.0180,25,-0.1395
ENSG00000162631,NTNG1,112,0.81662,2,-4.8340,24,-1.8226,0,-8.2153,226,2.55862,52,-0.4929
ENSG00000162636,FAM102B,112,0.66968,43,-0.7973,68,-0.1514,81,0.16438,73,-0.0041,74,0.03254
ENSG00000162639,HENMT1,112,2.40877,17,-0.6930,11,-1.6266,20,-0.5077,25,-0.1920,29,0.12022
ENSG00000134186,PRPF38B,112,2.12486,54,0.83106,17,-1.1113,27,-0.2738,20,-0.7410,28,-0.2569
ENSG00000116266,STXBP3,112,1.96680,55,0.73210,19,-1.1051,25,-0.5039,27,-0.3931,32,-0.1615
ENSG00000121957,GPSM2,112,3.45493,28,0.72309,11,-0.9280,0,-6.3221,8,-1.2262,8,-1.4600
ENSG00000121940,CLCC1,112,2.40854,31,0.19917,10,-1.7909,34,0.30571,29,0.06840,21,-0.5039
ENSG00000085433,WDR47,112,0.05707,37,-1.5917,70,-0.8190,150,0.52820,170,0.81677,120,0.22731
ENSG00000197780,TAF13,112,0.77913,49,-0.5224,63,-0.1633,88,0.40229,69,0.00621,63,-0.1760
ENSG00000215717,TMEM167B,112,1.66691,40,-0.0271,31,-0.5243,28,-0.5595,36,-0.1867,38,-0.1370
ENSG00000179902,C1orf194,112,2.44343,29,0.11888,22,-0.4420,26,-0.0478,15,-0.9095,17,-0.8685
ENSG00000116299,KIAA1324,112,2.16681,8,-1.9072,12,-1.7165,11,-1.5313,23,-0.5227,45,0.85992
ENSG00000031698,SARS,112,-0.8565,128,-0.6462,156,-0.4521,180,-0.1296,314,0.85201,218,0.22823
ENSG00000143126,CELSR2,112,-0.0518,59,-1.0082,78,-0.7550,69,-0.7942,138,0.30960,168,0.86646
ENSG00000134222,PSRC1,112,2.58464,17,-0.5864,10,-1.6034,3,-3.2013,17,-0.6190,31,0.41264
