Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000179604,CDC42EP4,520,2.26407,45,-1.7645,400,1.73643,80,-0.9963,83,-0.8589,74,-1.1221,81,-1.0663
ENSG00000172809,RPL38,114,-4.0608,630,-1.5580,853,-1.1034,516,-1.9659,1458,-0.2827,2311,0.51253,3496,1.68265
ENSG00000141540,TTYH2,3,-6.4312,45,-2.8222,110,-1.5101,33,-3.4030,31,-3.3436,1105,3.23636,265,-0.2177
ENSG00000109062,SLC9A3R1,3,-4.5605,22,-1.9366,378,2.86862,92,0.21793,27,-1.6619,83,0.04746,37,-1.3862
ENSG00000161509,GRIN2C,3,-3.6967,8,-2.4333,143,2.03765,58,0.46867,135,1.91557,35,-0.4204,5,-3.5230
ENSG00000167861,HID1,3,-3.8157,171,2.22943,28,-0.8575,26,-1.0247,37,-0.4159,63,0.47545,38,-0.4348
ENSG00000180901,KCTD2,95,1.34809,148,2.20524,22,-1.0208,17,-1.5154,1,-4.6488,35,-0.3077,32,-0.5296
ENSG00000167863,ATP5PD,938,2.88378,176,-0.2073,227,0.19443,40,-2.5452,115,-0.8606,160,-0.3891,117,-0.9877
ENSG00000188612,SUMO2,642,1.42226,377,0.50240,221,-0.3460,107,-1.5454,250,-0.1576,358,0.47416,205,-0.5604
ENSG00000125445,MRPS7,295,2.62978,85,0.32144,116,0.82963,21,-1.9254,1,-5.3632,76,0.14693,25,-1.7460
ENSG00000177885,GRB2,213,1.54174,163,1.06437,68,-0.3679,27,-1.8578,74,-0.2222,121,0.63741,42,-1.2520
ENSG00000177728,TMEM94,302,2.45069,88,0.20246,171,1.32145,42,-1.0166,34,-1.2623,41,-1.0604,30,-1.6290
ENSG00000177303,CASKIN2,3,-3.8551,22,-1.2088,112,1.35556,19,-1.5446,68,0.51670,78,0.84012,49,-0.0392
ENSG00000161526,SAP30BP,215,2.18377,76,0.31783,40,-0.6949,28,-1.3236,33,-0.9864,112,1.11369,14,-2.4488
ENSG00000132475,H3F3B,1088,1.46766,260,-0.8701,424,-0.1140,103,-2.3769,326,-0.5234,716,0.84424,427,-0.1268
ENSG00000132471,WBP2,534,1.26776,566,1.37135,286,0.21400,113,-1.3105,28,-3.2826,360,0.67551,130,-1.1786
ENSG00000204316,MRPL38,3,-3.9345,106,1.17054,59,0.17764,22,-1.4087,104,1.13793,82,0.82763,32,-0.8960
ENSG00000182473,EXOC7,3,-3.9841,131,1.48005,52,-0.0575,35,-0.7433,3,-4.1209,105,1.26929,43,-0.4428
ENSG00000141576,RNF157,3,-3.8627,123,1.52166,43,-0.2439,56,0.21004,51,0.02714,42,-0.3005,44,-0.2288
ENSG00000185262,UBALD2,125,0.88863,118,0.78756,62,-0.2440,29,-1.4697,3,-4.6190,136,1.20381,54,-0.5686
ENSG00000182534,MXRA7,635,2.21302,135,-0.4670,191,0.07675,60,-1.7866,177,-0.0400,164,-0.1762,138,-0.5239
ENSG00000161547,SRSF2,3,-4.5928,246,1.88060,131,0.74579,56,-0.6636,92,0.15928,103,0.38726,41,-1.2713
ENSG00000129657,SEC14L1,55,-0.1873,47,-0.4338,83,0.44808,32,-1.0947,130,1.21694,37,-0.8609,78,0.44803
ENSG00000184640,SEPTIN9,216,1.99406,103,0.65882,61,-0.1799,17,-2.2342,161,1.42571,53,-0.4523,25,-1.7375
ENSG00000078687,TNRC6C,3,-4.4799,172,1.34908,52,-0.5886,35,-1.2630,73,-0.0842,80,0.08735,104,0.63616
ENSG00000108639,SYNGR2,31,-1.3936,0,-9.0344,13,-2.6816,9,-3.2967,104,0.45423,250,2.61976,65,-0.3456
ENSG00000204278,TMEM235,129,1.03786,0,-8.8414,10,-2.8002,3,-4.6410,1,-5.3348,217,2.60647,57,-0.3370
ENSG00000108669,CYTH1,3,-4.7317,71,-0.3792,59,-0.6732,19,-2.4602,1,-5.7472,304,2.78207,74,-0.4053
ENSG00000035862,TIMP2,519,1.41705,145,-0.6713,120,-0.9651,96,-1.3927,170,-0.4306,347,0.82016,207,-0.1504
ENSG00000108679,LGALS3BP,25,-2.3533,3,-5.2909,117,-0.0379,27,-2.3804,118,-0.0263,337,2.23058,109,-0.1803
ENSG00000167281,RBFOX3,3,-4.0129,372,3.94246,48,-0.2261,84,0.76296,1,-5.0302,4,-3.8427,3,-4.4351
ENSG00000171246,NPTX1,3,-5.5931,1385,4.96661,44,-1.9909,76,-1.2769,144,-0.2223,0,-8.8222,31,-2.7653
ENSG00000175866,BAIAP2,3,-4.9503,794,4.39422,44,-1.3581,71,-0.6869,160,0.66714,0,-8.1809,8,-4.0307
ENSG00000181409,AATK,3,-5.5903,187,0.19378,24,-2.9022,53,-1.8233,1,-6.5236,533,2.66078,144,-0.2663
ENSG00000224877,NDUFAF8,426,1.36725,102,-0.9514,201,0.09720,94,-1.1507,89,-1.1574,221,0.28084,209,0.21082
ENSG00000184009,ACTG1,181,-1.8033,906,0.69063,1025,0.90054,303,-1.1119,943,0.75776,984,0.95997,296,-1.2500
ENSG00000182446,NPLOC4,3,-3.7566,112,1.49142,55,0.26198,23,-1.1641,83,0.95039,67,0.68167,25,-1.0741
ENSG00000185359,HGS,3,-4.0735,83,0.58035,52,-0.1588,37,-0.7296,106,0.99331,89,0.79663,46,-0.4184
ENSG00000262814,MRPL12,204,2.27962,56,0.00155,87,0.70606,34,-0.8365,5,-3.4601,52,-0.1405,32,-1.0376
ENSG00000225663,MCRIP1,242,0.66862,198,0.34309,151,-0.0902,114,-0.5709,92,-0.8479,238,0.73787,124,-0.4855
ENSG00000185624,P4HB,111,0.22027,100,0.04560,162,0.83387,69,-0.5730,66,-0.6075,118,0.35410,85,-0.2632
ENSG00000141522,ARHGDIA,3,-5.5266,427,1.69672,175,0.15668,87,-1.0053,170,0.11633,218,0.58273,119,-0.5352
ENSG00000141552,ANAPC11,356,1.24063,176,0.06718,195,0.22837,70,-1.4389,129,-0.4271,224,0.51052,139,-0.3797
ENSG00000185813,PCYT2,3,-4.5809,249,1.92115,55,-0.6174,89,0.13553,79,-0.0617,104,0.42306,44,-1.1245
ENSG00000197063,MAFG,3,-3.7162,141,1.97841,51,0.18771,40,-0.1920,51,0.18343,54,0.33470,20,-1.4081
ENSG00000169689,CENPX,3,-3.7447,37,-0.3432,117,1.58043,32,-0.6011,1,-4.7629,67,0.69030,50,0.15073
ENSG00000169738,DCXR,5,-4.4353,153,0.42673,230,1.11028,70,-0.8603,102,-0.2294,176,0.74945,103,-0.2501
ENSG00000169727,GPS1,292,2.29506,138,0.88638,118,0.62141,26,-1.7871,1,-5.5619,98,0.35673,28,-1.7983
ENSG00000169710,FASN,3,-4.3361,176,1.57839,149,1.27867,45,-0.7323,11,-2.7417,125,1.13197,28,-1.6065
ENSG00000141551,CSNK1D,224,1.68376,218,1.63494,74,-0.1779,27,-1.8018,8,-3.4175,111,0.52230,39,-1.3593
ENSG00000141580,WDR45B,3,-4.3638,166,1.43705,109,0.70272,41,-0.8921,56,-0.3578,76,0.13375,69,-0.0435
ENSG00000141542,RAB40B,3,-5.3833,216,0.66237,36,-2.0996,33,-2.3169,143,-0.0029,266,1.19468,193,0.63219
ENSG00000101557,USP14,3,-3.6915,133,1.89717,69,0.70572,32,-0.5691,1,-4.7097,70,0.86593,25,-0.9948
ENSG00000101608,MYL12A,299,1.77074,0,-8.7223,104,-0.0368,19,-2.7197,214,1.15213,106,-0.0125,102,-0.0824
ENSG00000118680,MYL12B,270,1.08620,251,0.96002,180,0.40600,59,-1.4226,179,0.39568,108,-0.4425,109,-0.4819
ENSG00000170579,DLGAP1,3,-3.5210,278,4.13152,27,-0.5868,27,-0.6109,27,-0.5660,1,-5.5368,14,-1.8010
ENSG00000082397,EPB41L3,3,-4.6256,101,0.28640,24,-1.8880,15,-2.6674,56,-0.6374,226,2.07323,88,0.07746
ENSG00000178127,NDUFV2,665,3.14154,99,-0.4077,138,0.11364,37,-2.0096,1,-6.2415,151,0.29014,45,-1.8168
ENSG00000101745,ANKRD12,344,0.71419,293,0.44668,129,-0.8345,128,-0.9243,494,1.34063,216,-0.0475,164,-0.5655
ENSG00000017797,RALBP1,3,-4.5091,151,1.08519,65,-0.2896,42,-1.0446,121,0.71396,95,0.34248,82,0.10206
ENSG00000168461,RAB31,3,-4.3331,7,-3.2642,242,2.21518,93,0.53740,89,0.41085,40,-0.9074,51,-0.5802
ENSG00000101558,VAPA,378,1.39543,290,0.92709,179,0.12725,65,-1.5215,69,-1.3336,272,0.94444,75,-1.4063
ENSG00000154856,APCDD1,3,-3.9767,40,-0.4494,229,2.63713,47,-0.2353,3,-4.0814,38,-0.5972,49,-0.1761
ENSG00000255112,CHMP1B,3,-3.3598,152,2.67649,33,-0.1063,24,-0.6544,62,0.91445,20,-0.8930,16,-1.3766
ENSG00000134278,SPIRE1,3,-3.6086,105,1.55027,83,1.13631,37,-0.1979,1,-4.6274,50,0.32903,31,-0.5796
ENSG00000168675,LDLRAD4,3,-4.2314,74,0.22023,26,-1.3500,18,-2.0073,1,-5.2481,175,2.12875,72,0.22513
ENSG00000067900,ROCK1,3,-4.5317,27,-1.6149,39,-1.0726,24,-1.8922,280,2.22983,121,0.77982,78,-0.0438
ENSG00000167088,SNRPD1,3,-3.7120,39,-0.2349,95,1.23636,24,-1.0152,82,0.98574,64,0.63669,33,-0.5643
ENSG00000141458,NPC1,3,-4.3926,2,-5.1342,41,-0.8490,19,-2.0794,20,-1.9499,247,2.87492,65,-0.2097
ENSG00000141447,OSBPL1A,3,-4.5944,105,0.28516,58,-0.6392,22,-2.1974,31,-1.5593,251,2.28875,73,-0.3501
ENSG00000171885,AQP4,987,1.43975,257,-0.7657,1949,2.86297,252,-0.8602,91,-2.3146,187,-1.3316,154,-1.7543
ENSG00000170558,CDH2,278,2.55303,173,1.57774,55,-0.3314,49,-0.5539,2,-5.1400,25,-1.5973,31,-1.4061
ENSG00000118271,TTR,133979,13.9207,0,-16.308,0,-16.677,0,-18.148,84,-7.3112,0,-15.018,0,-16.046
ENSG00000134769,DTNA,570,1.94677,89,-1.1322,262,0.55726,88,-1.2297,40,-2.3003,208,0.19614,164,-0.2441
ENSG00000166974,MAPRE2,3,-5.6492,542,1.99777,110,-0.6979,70,-1.4739,59,-1.6419,339,1.31943,122,-0.6518
ENSG00000172466,ZNF24,3,-4.1379,42,-0.5493,31,-1.0256,19,-1.8114,21,-1.5940,190,2.57847,49,-0.3971
ENSG00000141425,RPRD1A,150,0.62875,334,2.07921,61,-0.7860,66,-0.7259,1,-5.9058,122,0.32573,66,-0.8093
ENSG00000134779,TPGS2,553,3.38500,188,1.07890,69,-0.5366,23,-2.2723,4,-4.7267,48,-1.1767,40,-1.5584
ENSG00000101489,CELF4,3,-5.0574,763,3.93530,102,-0.1715,146,0.44281,6,-4.2417,3,-5.1862,28,-2.3746
ENSG00000132872,SYT4,3,-4.2425,537,4.88647,35,-0.9434,67,0.05243,1,-5.2590,0,-7.4752,1,-5.7667
ENSG00000152234,ATP5F1A,1076,2.76511,353,0.61590,402,0.83579,118,-1.1791,106,-1.2607,122,-1.1360,79,-1.9278
ENSG00000167220,HDHD2,3,-3.9391,53,0.00867,42,-0.3422,23,-1.3256,150,1.80130,108,1.41862,22,-1.5087
ENSG00000175387,SMAD2,277,2.50085,97,0.54063,37,-0.9569,18,-2.1663,77,0.15444,74,0.10855,31,-1.4326
ENSG00000134030,CTIF,3,-4.0329,245,2.69852,61,0.12754,60,0.12999,7,-3.0698,51,-0.1629,26,-1.3424
ENSG00000177576,C18orf32,461,0.92916,219,-0.2832,263,0.00588,82,-1.8804,223,-0.2483,403,0.80514,248,-0.1044
ENSG00000265681,RPL17,1896,0.53867,458,-1.6623,914,-0.6193,357,-2.1471,1200,-0.1962,1647,0.34712,2158,1.02600
ENSG00000167315,ACAA2,3,-3.2692,57,0.87346,132,2.48232,23,-0.5722,1,-4.2897,24,-0.5084,25,-0.5298
ENSG00000134042,MRO,3,-3.0496,0,-7.5829,71,1.53559,49,1.01296,28,-0.0363,33,0.29383,15,-1.0847
ENSG00000196628,TCF4,3,-5.9405,604,1.81129,260,0.33675,182,-0.2553,213,0.01479,161,-0.4644,185,-0.2555
ENSG00000091164,TXNL1,35,-1.1868,189,1.54760,99,0.42814,32,-1.4008,43,-0.8681,117,0.80481,57,-0.5499
ENSG00000091157,WDR7,3,-4.0539,280,3.00013,66,0.22573,35,-0.7956,1,-5.0710,63,0.17153,26,-1.3503
ENSG00000177511,ST8SIA3,3,-4.0795,443,4.47523,39,-0.6276,53,-0.1389,1,-5.0956,2,-4.7962,13,-2.4384
ENSG00000134440,NARS,413,2.64270,114,0.24870,103,0.09709,31,-1.8600,165,0.86537,42,-1.3585,43,-1.4429
ENSG00000049759,NEDD4L,156,1.82475,244,2.78290,22,-1.3399,45,-0.3048,40,-0.4516,4,-3.8044,11,-2.6470
ENSG00000074657,ZNF532,3,-3.9426,46,-0.2185,49,-0.1037,24,-1.2683,113,1.26812,78,0.71839,55,0.07357
ENSG00000166562,SEC11C,3,-5.0268,166,0.64260,198,0.93166,59,-1.0600,26,-2.2120,249,1.60615,74,-0.7653
ENSG00000081913,PHLPP1,3,-4.8496,34,-1.6002,165,0.83742,23,-2.2816,38,-1.4360,280,2.24514,80,-0.4055
ENSG00000119537,KDSR,3,-4.8449,91,-0.1330,86,-0.2095,26,-2.1423,53,-0.9449,205,1.44854,130,0.57572
ENSG00000133313,CNDP2,388,1.69432,100,-0.5724,117,-0.3295,42,-1.9707,70,-1.1169,296,1.42367,78,-1.1153
ENSG00000150656,CNDP1,3,-5.9945,17,-3.7840,10,-4.5580,18,-3.8207,46,-2.3339,966,4.17465,121,-1.0700
ENSG00000197971,MBP,122,-7.4965,1216,-4.1778,2395,-3.1929,2818,-3.0890,9056,-1.2298,27700,0.58620,49210,2.41479
ENSG00000122490,SLC66A2,223,2.55562,88,0.78792,14,-2.0128,50,-0.1361,26,-1.1136,50,-0.1418,15,-2.1416
ENSG00000141759,TXNL4A,3,-5.1383,160,0.45173,146,0.30461,59,-1.1966,61,-1.0545,176,0.68970,164,0.63945
ENSG00000141934,PLPP2,3,-4.2136,23,-1.5187,15,-2.1970,6,-3.4595,1,-5.2303,267,3.82508,37,-0.9977
ENSG00000129946,SHC2,3,-4.2237,116,0.96714,62,-0.0475,53,-0.3098,88,0.50438,84,0.49728,53,-0.3453
ENSG00000099804,CDC34,3,-3.9060,162,1.99344,97,1.04976,34,-0.6815,1,-4.9235,75,0.70112,27,-1.1252
ENSG00000172270,BSG,184,-1.2888,982,1.40520,671,0.73953,287,-0.6715,383,-0.1688,434,0.03138,342,-0.4192
ENSG00000099822,HCN2,3,-5.0588,125,0.14255,61,-0.9576,57,-1.1420,59,-1.0093,299,2.01487,99,-0.2744
ENSG00000099864,PALM,140,-0.0795,217,0.63478,293,1.14307,160,0.15329,183,0.35396,139,-0.0982,62,-1.5310
ENSG00000129951,PLPPR3,3,-3.3201,183,3.21550,23,-0.6154,34,-0.0009,72,1.23231,1,-4.6340,8,-2.3981
ENSG00000175221,MED16,3,-3.7930,162,2.14919,48,0.01891,42,-0.1912,31,-0.6762,41,-0.2702,38,-0.4434
ENSG00000198858,R3HDM4,3,-3.6341,89,1.21970,9,-2.2801,27,-0.7588,39,-0.1204,58,0.55320,53,0.43695
ENSG00000182087,TMEM259,3,-4.1369,109,0.97391,87,0.59277,25,-1.4090,18,-1.7861,131,1.54967,44,-0.5886
ENSG00000099817,POLR2E,3,-4.6555,163,1.04182,131,0.66850,44,-1.1100,95,0.15168,115,0.51347,81,-0.1391
ENSG00000167468,GPX4,998,1.28629,578,0.35608,508,0.14838,284,-0.8228,218,-1.1589,584,0.42275,350,-0.5253
ENSG00000118046,STK11,3,-3.8533,157,1.99775,52,0.08480,42,-0.2711,72,0.59990,46,-0.1255,28,-1.0262
ENSG00000099624,ATP5F1D,503,0.95430,537,1.06661,407,0.59646,139,-1.1690,49,-2.6244,363,0.46010,199,-0.6475
ENSG00000099622,CIRBP,3,-5.9622,195,-0.1452,233,0.13225,117,-1.0130,73,-1.6436,441,1.42534,246,0.27912
ENSG00000160953,PWWP3A,3,-3.3383,41,0.26054,31,-0.1719,30,-0.2364,1,-4.3583,84,1.81680,25,-0.5935
ENSG00000115286,NDUFS7,3,-5.8105,178,-0.1772,207,0.06548,71,-1.6776,34,-2.6328,487,1.84797,217,0.17182
ENSG00000130005,GAMT,3,-5.3105,129,-0.0871,38,-1.9139,61,-1.3178,5,-4.8747,368,2.11273,155,0.26247
ENSG00000071626,DAZAP1,3,-4.3021,75,0.15818,38,-0.8954,22,-1.8262,168,1.53857,115,1.01062,62,-0.1683
ENSG00000115268,RPS15,898,-1.2161,769,-1.4489,1185,-0.7960,590,-1.9532,1518,-0.4158,2614,0.50820,3663,1.44262
ENSG00000115266,APC2,3,-4.3428,169,1.49896,68,-0.0435,73,0.07995,6,-3.4522,104,0.75072,55,-0.4543
ENSG00000119559,C19orf25,3,-3.5967,74,0.93622,41,-0.0229,34,-0.3553,3,-3.7440,78,1.22064,37,-0.2087
ENSG00000071655,MBD3,88,0.11707,3,-4.5650,64,-0.3897,58,-0.5880,127,0.71344,153,1.20850,65,-0.4271
ENSG00000127540,UQCR11,1007,0.66961,496,-0.4638,866,0.41897,318,-1.2261,512,-0.4159,800,0.32610,741,0.21231
ENSG00000129911,KLF16,3,-3.6959,203,2.80969,56,0.37214,46,0.04623,50,0.17441,12,-2.0863,21,-1.3554
ENSG00000129968,ABHD17A,377,0.89613,217,-0.0110,208,-0.0778,93,-1.3947,81,-1.5161,402,1.17419,177,-0.4061
ENSG00000133275,CSNK1G2,3,-3.5039,92,1.43671,32,-0.2879,39,-0.0066,8,-2.3771,49,0.40802,39,0.01497
ENSG00000133243,BTBD2,3,-4.7714,280,1.88921,129,0.51459,109,0.27260,43,-1.2064,87,-0.1238,61,-0.7873
ENSG00000065000,AP3D1,139,0.74412,142,0.78501,113,0.39539,71,-0.3606,103,0.24633,73,-0.3165,61,-0.6927
ENSG00000104886,PLEKHJ1,3,-3.6928,84,1.04338,57,0.40893,48,0.15952,76,0.88664,35,-0.4008,33,-0.5378
ENSG00000104904,OAZ1,115,-1.6203,625,1.03990,446,0.47031,159,-1.2218,506,0.68015,500,0.75878,217,-0.7930
ENSG00000130332,LSM7,64,-0.2052,147,1.15808,109,0.64139,24,-1.7997,27,-1.4861,113,0.81231,61,-0.3474
ENSG00000099800,TIMM13,291,1.51670,129,0.14035,144,0.31446,65,-0.9856,70,-0.8180,142,0.33210,84,-0.6353
ENSG00000176533,GNG7,3,-5.2078,140,0.15472,132,0.06190,56,-1.3470,13,-3.3787,329,2.00157,112,-0.2329
ENSG00000176490,DIRAS1,140,1.29377,403,3.70146,30,-1.1592,52,-0.3609,1,-5.2477,0,-7.4640,10,-3.0450
ENSG00000104969,SGTA,3,-4.8369,162,0.82248,78,-0.3483,52,-1.0372,118,0.29526,183,1.20072,82,-0.3419
ENSG00000172009,THOP1,3,-3.6723,108,1.52800,41,-0.1107,29,-0.6696,59,0.48970,64,0.71370,27,-0.8642
ENSG00000104964,TLE5,601,0.47176,847,1.05009,450,0.00495,286,-0.7571,508,0.19999,418,-0.1237,373,-0.3541
ENSG00000088256,GNA11,3,-3.4539,54,0.59343,63,0.84658,35,-0.1156,20,-0.9355,47,0.41741,36,-0.1037
ENSG00000161082,CELF5,3,-4.8156,627,3.82943,54,-0.8914,175,1.13664,1,-5.8308,2,-5.8396,8,-3.9053
ENSG00000141905,NFIC,102,-0.6175,59,-1.4393,116,-0.4126,108,-0.5801,30,-2.4523,313,1.43168,173,0.26899
ENSG00000129932,DOHH,3,-4.4819,37,-1.1063,13,-2.6379,20,-2.1510,1,-5.4987,214,2.19437,107,0.71645
ENSG00000105325,FZR1,3,-3.2572,114,2.19595,25,-0.4015,27,-0.3487,1,-4.2776,36,0.16495,30,-0.1553
ENSG00000161091,MFSD12,3,-4.0698,159,1.73670,27,-1.1320,24,-1.4273,16,-1.9129,116,1.37566,49,-0.3074
ENSG00000186111,PIP5K1C,129,1.78800,125,1.72443,100,1.31583,33,-0.5226,1,-4.7453,10,-2.4266,19,-1.4837
ENSG00000183617,MRPL54,3,-3.9874,33,-0.7808,76,0.52849,27,-1.1368,56,0.05910,116,1.50603,48,-0.2511
ENSG00000007264,MATK,3,-3.1111,129,2.68336,47,0.73178,49,0.96369,22,-0.4544,0,-6.3509,9,-2.0709
ENSG00000167654,ATCAY,3,-4.0473,395,4.08549,40,-0.5457,60,0.10434,1,-5.0643,6,-3.4560,17,-2.0148
ENSG00000167658,EEF2,377,-0.2598,420,-0.0904,532,0.28919,266,-0.8598,699,0.73791,669,0.76178,330,-0.5628
ENSG00000178951,ZBTB7A,3,-5.6136,438,1.62823,183,0.13052,216,0.45089,187,0.16852,117,-0.6187,125,-0.5606
ENSG00000126934,MAP2K2,250,0.53111,477,1.66448,182,0.01725,128,-0.5828,121,-0.6163,232,0.46090,76,-1.5081
ENSG00000105255,FSD1,3,-3.6664,281,3.79498,19,-1.2525,39,-0.2067,1,-4.6848,10,-2.3168,26,-0.9492
ENSG00000141985,SH3GL1,3,-3.3633,111,1.99267,34,-0.0560,31,-0.2190,1,-4.3783,58,0.92556,20,-1.0202
ENSG00000167671,UBXN6,171,0.99940,254,1.71717,87,-0.1099,92,-0.0121,33,-1.5778,78,-0.2968,46,-1.2650
ENSG00000167680,SEMA6B,3,-4.0049,244,2.73587,62,0.18607,87,0.86182,1,-5.0220,10,-2.5824,33,-0.9208
ENSG00000130254,SAFB2,3,-3.9278,61,0.25096,51,-0.0482,45,-0.2633,110,1.22970,87,0.96571,28,-1.0863
ENSG00000160633,SAFB,201,1.31962,172,1.04270,61,-0.6242,43,-1.2438,21,-2.2050,157,1.03771,49,-1.1077
ENSG00000130255,RPL36,2037,0.21506,778,-1.2736,1255,-0.5462,861,-1.2041,1613,-0.1563,1730,-0.0502,2907,1.09745
ENSG00000174917,MICOS13,454,1.44058,245,0.37763,231,0.28867,69,-1.6749,203,0.08132,216,0.20240,140,-0.6002
ENSG00000167733,HSD11B1L,3,-3.9300,144,1.73445,68,0.41312,64,0.36125,38,-0.5075,23,-1.3572,50,-0.1037
ENSG00000196365,LONP1,105,1.22662,109,1.29565,38,-0.4277,24,-1.2055,4,-3.6490,92,1.17963,20,-1.5513
ENSG00000174886,NDUFA11,385,0.85360,228,-0.0029,249,0.13407,81,-1.6888,357,0.72295,349,0.79086,145,-0.8373
ENSG00000130382,MLLT1,551,3.80099,26,-1.8152,133,0.70965,38,-1.3166,1,-5.6577,28,-1.7923,33,-1.6705
ENSG00000125656,CLPP,3,-3.6888,53,0.28140,60,0.47912,26,-0.8764,72,0.78725,61,0.59056,41,-0.1262
ENSG00000125652,ALKBH7,108,0.37302,25,-1.8733,105,0.31460,38,-1.3215,69,-0.3461,143,0.96986,91,0.12549
ENSG00000088247,KHSRP,192,1.69976,101,0.56645,58,-0.3073,23,-1.8107,126,0.94239,66,-0.1190,41,-0.9727
ENSG00000125648,SLC25A23,291,0.75710,400,1.30543,261,0.57049,153,-0.3065,162,-0.1889,139,-0.4716,105,-1.0111
ENSG00000104833,TUBB4A,5,-7.1196,1463,1.13300,118,-2.7577,122,-2.8437,233,-1.7577,2110,2.27867,616,-0.3506
ENSG00000171105,INSR,3,-4.2852,68,0.03029,36,-0.9691,23,-1.6981,146,1.29537,137,1.41697,54,-0.4103
ENSG00000198816,ZNF358,3,-4.6537,77,-0.1748,126,0.61422,67,-0.4404,168,1.10299,92,0.10504,86,-0.0090
ENSG00000032444,PNPLA6,3,-4.5304,140,0.93318,66,-0.2968,34,-1.3865,211,1.66900,118,0.74036,49,-0.8752
ENSG00000229833,PET100,3,-5.3394,83,-0.8060,184,0.45029,58,-1.4378,179,0.40278,278,1.35707,137,-0.0353
ENSG00000181029,TRAPPC5,3,-5.1476,251,1.20165,192,0.74086,74,-0.8403,36,-1.8248,220,1.13990,89,-0.5811
ENSG00000142459,EVI5L,37,-1.0196,97,0.47436,42,-0.8377,21,-1.9908,89,0.34666,150,1.45044,62,-0.2924
ENSG00000076984,MAP2K7,3,-3.8837,97,1.07339,34,-0.5998,17,-1.7000,85,0.84832,91,1.12153,40,-0.4532
ENSG00000260001,TGFBR3L,3,-3.0754,167,3.43207,22,-0.4377,42,0.69109,1,-4.0968,2,-3.8168,12,-1.5280
ENSG00000178531,CTXN1,602,2.22888,551,2.04325,128,-0.4560,119,-0.6126,54,-1.7573,41,-2.2718,76,-1.4402
ENSG00000167775,CD320,3,-3.9245,33,-0.7031,62,0.27962,35,-0.6478,27,-1.0163,67,0.46131,81,0.95973
ENSG00000267855,NDUFA7,595,2.21740,152,-0.1737,235,0.52161,67,-1.5286,138,-0.3252,164,-0.0646,96,-1.0325
ENSG00000233927,RPS28,1511,-0.5258,746,-1.5942,1638,-0.4015,703,-1.7889,1874,-0.1913,2185,0.05710,3910,1.43750
ENSG00000185236,RAB11B,3,-5.0363,208,1.01011,71,-0.7176,57,-1.1181,1,-6.0512,294,2.01279,84,-0.5418
ENSG00000099785,MARCH2,3,-3.6077,72,0.88134,20,-1.0840,41,-0.0375,57,0.48864,63,0.76813,33,-0.4474
ENSG00000099783,HNRNPM,3,-5.1986,37,-1.8478,112,-0.1796,39,-1.8694,377,1.89553,188,0.73663,134,0.12608
ENSG00000198258,UBL5,811,1.69389,222,-0.4768,475,0.74186,144,-1.2253,22,-3.9014,417,0.59573,221,-0.5813
ENSG00000127445,PIN1,3,-5.6664,851,2.99014,141,-0.3284,133,-0.4695,47,-1.9795,155,-0.2001,100,-1.0161
ENSG00000105088,OLFM2,3,-4.0746,112,1.08528,274,2.90532,80,0.58947,1,-5.0914,0,-7.1882,28,-1.2558
ENSG00000080573,COL5A3,3,-3.0538,5,-2.5449,191,3.92600,39,0.55931,19,-0.6391,0,-6.2941,6,-2.6002
ENSG00000130811,EIF3G,3,-4.8231,135,0.52628,30,-1.7584,38,-1.5442,35,-1.5652,255,2.02753,94,-0.0711
ENSG00000105364,MRPL4,4,-3.5445,154,2.22282,51,0.25572,32,-0.5424,1,-4.6908,91,1.44400,8,-2.7281
ENSG00000105401,CDC37,3,-4.2016,126,1.14185,79,0.36047,23,-1.6093,195,1.95202,57,-0.1785,44,-0.6858
ENSG00000065989,PDE4A,3,-2.9272,100,2.40234,21,-0.3180,51,1.31094,30,0.23053,0,-6.1683,10,-1.7004
ENSG00000079999,KEAP1,109,1.49136,40,-0.1642,96,1.26486,27,-0.8475,1,-4.7312,53,0.30796,29,-0.8174
ENSG00000129355,CDKN2D,3,-4.3764,378,3.20831,77,0.12522,66,-0.1219,1,-5.3926,22,-1.9057,49,-0.6899
ENSG00000129353,SLC44A2,3,-4.2304,107,0.82593,148,1.39961,51,-0.4026,3,-4.5119,80,0.39296,62,-0.0848
ENSG00000129351,ILF3,3,-4.4545,123,0.80233,89,0.26216,54,-0.5624,9,-3.1508,162,1.52029,57,-0.5081
ENSG00000079805,DNM2,3,-4.9869,38,-1.6460,63,-0.8862,25,-2.3535,32,-1.9002,347,2.54548,115,0.06743
ENSG00000142453,CARM1,3,-3.5436,126,1.99700,34,-0.2307,62,0.80763,70,0.92225,16,-1.5166,17,-1.5112
ENSG00000127616,SMARCA4,174,1.46137,167,1.39249,64,-0.2103,47,-0.7202,91,0.34612,56,-0.4515,33,-1.3901
