Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000203993,ARRDC1-AS1,11,-0.4283,14,-0.0589,19,0.46431,12,-0.2147,13,-0.1421,16,0.23571
ENSG00000181090,EHMT1,28,0.62615,38,1.15215,6,-1.7210,24,0.31169,20,0.07977,9,-1.2950
ENSG00000148408,CACNA1B,51,-0.5861,67,-0.1602,40,-0.9464,70,-0.0931,105,0.85192,60,-0.3573
ENSG00000015171,ZMYND11,72,-0.4724,105,0.11957,69,-0.5470,112,0.22879,100,0.06310,109,0.20764
ENSG00000151240,DIP2C,35,-0.5520,45,-0.1412,48,-0.0504,31,-0.7365,55,0.24055,61,0.37817
ENSG00000107929,LARP4B,74,0.10105,40,-0.8650,41,-0.8418,67,-0.0728,84,0.42444,77,0.18037
ENSG00000107937,GTPBP4,16,-1.2296,34,-0.0905,26,-0.5124,34,-0.1255,39,0.17040,50,0.59104
ENSG00000067064,IDI1,110,-0.2176,113,-0.1639,139,0.16817,156,0.35398,121,-0.0851,125,-0.0076
ENSG00000047056,WDR37,24,-0.5146,25,-0.4653,44,0.41216,42,0.32503,39,0.27977,28,-0.3724
ENSG00000185736,ADARB2,41,0.62475,70,1.59097,17,-0.8191,10,-1.5885,21,-0.6258,27,-0.0690
ENSG00000067057,PFKP,131,-0.8789,142,-0.7583,167,-0.5049,376,0.82921,278,0.43480,208,-0.1785
ENSG00000107959,PITRM1,56,-0.4737,52,-0.6007,71,-0.0989,72,-0.0743,85,0.27648,86,0.24881
ENSG00000067082,KLF6,55,0.75767,24,-0.6001,19,-0.9753,16,-1.1952,36,0.09601,46,0.51227
ENSG00000196139,AKR1C3,20,0.47693,31,1.28750,14,-0.1044,10,-0.5648,7,-1.3972,18,0.41887
ENSG00000173848,NET1,69,1.92767,21,-0.1393,27,0.19887,32,0.51878,12,-1.2887,13,-0.9538
ENSG00000196372,ASB13,19,-0.1419,24,0.28053,17,-0.2814,19,-0.1105,26,0.57676,13,-0.7850
ENSG00000108021,TASOR2,24,0.21846,17,-0.3382,26,0.35550,14,-0.6076,27,0.60800,13,-0.8494
ENSG00000057608,GDI2,158,0.71501,110,0.11036,90,-0.2172,111,0.12125,108,0.10136,67,-0.7530
ENSG00000134452,FBH1,37,0.05516,36,-0.0033,22,-0.7594,24,-0.6465,47,0.59601,32,-0.1834
ENSG00000134453,RBM17,44,-0.1094,47,0.02423,68,0.61943,44,-0.0897,30,-0.8794,64,0.60868
ENSG00000170525,PFKFB3,70,-0.1562,73,-0.0821,69,-0.1827,34,-1.2584,100,0.59330,74,-0.0636
ENSG00000198879,SFMBT2,1,-3.0831,17,0.30779,7,-1.0780,22,0.79605,15,0.16801,16,0.27984
ENSG00000123243,ITIH5,183,4.40261,33,0.28736,6,-2.1749,0,-5.4838,4,-3.2853,8,-2.0732
ENSG00000165629,ATP5F1C,133,-0.6764,154,-0.4466,214,0.07064,171,-0.2831,228,0.23700,243,0.32426
ENSG00000165632,TAF3,33,1.76823,16,0.39610,5,-1.1889,10,-0.2735,10,-0.3776,7,-0.8537
ENSG00000270111,CELF2-DT,1,-3.0192,7,-0.9189,23,1.01565,10,-0.3113,15,0.38720,13,0.09784
ENSG00000048740,CELF2,139,-0.5773,150,-0.4555,162,-0.3283,224,0.18834,223,0.24824,226,0.23272
ENSG00000151461,UPF2,51,0.69009,22,-0.6477,29,-0.2341,34,0.01439,34,0.05038,32,-0.1130
ENSG00000181192,DHTKD1,12,-0.0881,22,0.95097,4,-1.6574,15,0.26064,10,-0.5206,16,0.39683
ENSG00000065665,SEC61A2,46,-0.9492,65,-0.4250,81,-0.0729,93,0.16492,107,0.53815,78,-0.1545
ENSG00000165609,NUDT5,16,0.00017,25,0.74507,21,0.46954,13,-0.3042,15,-0.0318,10,-0.7208
ENSG00000151465,CDC123,52,-0.5272,57,-0.3759,50,-0.5822,52,-0.5025,106,0.95382,59,-0.3589
ENSG00000183049,CAMK1D,101,-0.3914,109,-0.2647,100,-0.3976,77,-0.8116,157,0.45288,150,0.29312
ENSG00000151468,CCDC3,130,1.52934,27,-1.0813,41,-0.4339,13,-2.1179,55,0.03326,56,0.04704
ENSG00000123240,OPTN,186,-0.1586,145,-0.5562,184,-0.1793,151,-0.4884,245,0.39877,224,0.16344
ENSG00000107537,PHYH,24,0.36254,29,0.67495,15,-0.4193,8,-1.2409,19,0.04411,19,-0.0245
ENSG00000086475,SEPHS1,31,-0.3440,35,-0.1473,35,-0.1559,44,0.21133,36,-0.1227,46,0.34985
ENSG00000165626,BEND7,13,-0.1403,11,-0.3686,10,-0.4943,1,-3.8910,20,0.73636,17,0.33984
ENSG00000165630,PRPF18,19,0.22654,13,-0.3893,12,-0.4703,15,-0.1601,19,0.32867,16,-0.0508
ENSG00000151474,FRMD4A,22,-0.6565,42,0.35753,34,-0.0206,44,0.41347,33,-0.0764,33,-0.0662
ENSG00000065809,FAM107B,78,2.44469,48,1.39978,17,-0.3614,24,0.17266,5,-2.4611,5,-2.3919
ENSG00000187522,HSPA14,14,-0.1949,14,-0.1437,10,-0.5966,16,0.08385,19,0.46582,14,-0.2098
ENSG00000176244,ACBD7,33,-1.0118,152,1.50854,95,0.65309,52,-0.3173,30,-1.4089,76,0.33836
ENSG00000152465,NMT2,18,-0.4704,30,0.30655,25,0.04365,39,0.75459,12,-1.2897,36,0.75463
ENSG00000148468,FAM171A1,120,-0.4832,169,0.06801,116,-0.5249,222,0.52135,160,-0.0272,176,0.15122
ENSG00000148481,MINDY3,20,-0.7614,28,-0.2328,29,-0.1687,18,-0.9452,41,0.52940,37,0.26047
ENSG00000148484,RSU1,69,1.26112,26,-0.3880,24,-0.4873,28,-0.2865,33,0.01800,25,-0.4666
ENSG00000026025,VIM,1696,3.08959,609,0.86200,183,-1.0828,104,-1.9281,82,-2.6181,224,-0.8537
ENSG00000136738,STAM,24,-1.1923,38,-0.5053,38,-0.4854,79,0.70363,67,0.57571,44,-0.2930
ENSG00000148482,SLC39A12,26,-0.7819,128,2.00942,27,-0.6869,16,-1.4770,15,-1.8879,69,0.99856
ENSG00000165995,CACNB2,27,-0.9560,35,-0.5684,48,-0.0852,38,-0.4409,69,0.75240,49,-0.0626
ENSG00000165997,ARL5B,7,-1.6827,14,-0.6380,23,0.17523,31,0.68526,25,0.45739,18,-0.2839
ENSG00000120594,PLXDC2,38,0.84981,27,0.27932,21,-0.1340,32,0.53323,21,-0.2365,13,-0.9221
ENSG00000078114,NEBL,145,0.01859,214,0.66741,146,0.02532,108,-0.4517,129,-0.2296,146,0.03478
ENSG00000204682,MIR1915HG,9,-0.1748,19,0.97288,11,0.07733,3,-1.6840,9,-0.1925,12,0.18349
ENSG00000078403,MLLT10,21,0.71656,17,0.39876,4,-1.7612,15,0.13815,13,-0.0287,12,-0.1684
ENSG00000148444,COMMD3,30,0.17152,30,0.12199,21,-0.4187,27,-0.0334,24,-0.2660,33,0.36377
ENSG00000168283,BMI1,34,-0.4103,45,0.03574,54,0.32888,37,-0.2493,48,0.21324,40,-0.1688
ENSG00000150867,PIP4K2A,104,0.99021,83,0.60390,72,0.36913,62,0.10568,40,-0.7335,40,-0.6649
ENSG00000148450,MSRB2,73,0.04100,110,0.71744,114,0.78842,65,-0.1455,55,-0.5223,57,-0.3975
ENSG00000165312,OTUD1,12,-0.9893,13,-0.8710,21,-0.0984,29,0.44855,27,0.46257,22,-0.0305
ENSG00000120549,KIAA1217,8,-2.1423,26,-0.3573,22,-0.5960,109,2.20416,28,-0.3660,24,-0.5615
ENSG00000107863,ARHGAP21,92,-0.4623,169,0.52647,117,-0.0801,175,0.58891,110,-0.2294,111,-0.1811
ENSG00000099256,PRTFDC1,14,-0.4957,33,0.81927,19,-0.0591,13,-0.7116,14,-0.6778,29,0.73116
ENSG00000185875,THNSL1,18,0.02524,12,-0.6517,17,-0.0730,24,0.45791,23,0.56036,11,-0.8563
ENSG00000151025,GPR158,9,-2.4662,26,-0.9384,29,-0.7437,152,2.13308,49,0.07877,31,-0.7239
ENSG00000136750,GAD2,126,-0.0003,189,0.67405,48,-1.4965,43,-1.6578,160,0.54369,125,-0.0142
ENSG00000136754,ABI1,83,-0.4174,132,0.34293,90,-0.2793,74,-0.5960,115,0.15407,121,0.22500
ENSG00000107890,ANKRD26,18,0.54673,11,-0.1863,22,0.87608,8,-0.7459,11,-0.3079,12,-0.1661
ENSG00000136758,YME1L1,83,0.32650,65,-0.0814,56,-0.3189,76,0.18289,67,-0.0381,66,-0.0523
ENSG00000107897,ACBD5,41,-0.3781,69,0.46803,60,0.24250,64,0.33623,51,-0.0417,40,-0.4519
ENSG00000099246,RAB18,126,-0.3569,133,-0.2682,102,-0.6892,154,-0.0419,175,0.22829,190,0.35375
ENSG00000095787,WAC,106,-0.2753,115,-0.1452,124,-0.0288,117,-0.1189,130,0.07123,141,0.20748
ENSG00000165757,JCAD,63,0.51085,34,-0.5020,24,-1.0330,60,0.41019,49,0.11235,45,-0.0453
ENSG00000107951,MTPAP,12,-0.7709,15,-0.4400,21,0.11209,21,0.08698,20,0.03172,24,0.39368
ENSG00000148516,ZEB1,48,-0.0092,51,0.07218,72,0.65409,48,-0.0317,42,-0.3006,46,-0.0927
ENSG00000165322,ARHGAP12,35,0.36399,46,0.84702,29,0.05082,38,0.51568,19,-0.7237,22,-0.3880
ENSG00000170759,KIF5B,123,0.53217,119,0.46448,128,0.60106,98,0.15068,60,-0.7893,78,-0.2457
ENSG00000120616,EPC1,35,1.03567,17,-0.1567,13,-0.6180,25,0.42110,15,-0.4608,18,-0.1039
ENSG00000216937,CCDC7,28,1.31626,13,0.02214,22,0.89946,5,-1.3334,8,-0.9387,12,-0.1324
ENSG00000150093,ITGB1,151,2.76206,46,0.37388,17,-1.1773,38,0.08533,13,-1.8958,18,-1.1534
ENSG00000099250,NRP1,44,1.62673,27,0.74082,13,-0.4794,25,0.58365,8,-1.3899,11,-0.7130
ENSG00000108094,CUL2,30,-0.5012,38,-0.1300,26,-0.7065,29,-0.5674,50,0.44529,49,0.31596
ENSG00000095794,CREM,70,0.33859,40,-0.5773,50,-0.2204,39,-0.5837,73,0.55137,49,-0.2896
ENSG00000108100,CCNY,74,-0.3741,89,-0.0869,110,0.26391,105,0.18185,83,-0.2466,108,0.26499
ENSG00000177283,FZD8,9,-0.5450,52,2.76921,7,-0.8746,11,-0.1893,4,-1.8611,10,-0.4057
ENSG00000198105,ZNF248,20,-0.1368,22,-0.0081,16,-0.5472,29,0.41512,23,0.04642,23,0.02453
ENSG00000175395,ZNF25,19,-1.4507,34,-0.5943,66,0.44942,42,-0.3049,62,0.48323,52,0.07006
ENSG00000189180,ZNF33A,28,0.21018,22,-0.1769,22,-0.2085,25,0.02256,23,-0.1506,29,0.24745
ENSG00000075407,ZNF37A,24,0.44321,12,-0.6317,19,0.13325,19,0.09203,18,-0.0085,17,-0.1047
ENSG00000185904,LINC00839,10,-1.1223,11,-0.9708,25,0.33608,21,0.00103,23,0.24349,25,0.34630
ENSG00000196693,ZNF33B,13,0.08199,11,-0.1719,10,-0.2987,23,1.10472,7,-0.9400,15,0.39023
ENSG00000165733,BMS1,16,-0.0179,26,0.71929,13,-0.3315,26,0.74581,13,-0.4357,14,-0.3232
ENSG00000169826,CSGALNACT2,22,1.04809,9,-0.4428,22,1.01538,16,0.53846,8,-0.7005,6,-1.0705
ENSG00000198915,RASGEF1A,25,-1.3097,54,-0.1398,61,0.06537,47,-0.3524,70,0.38723,66,0.22145
ENSG00000169813,HNRNPF,78,1.28644,52,0.57689,22,-0.7800,25,-0.5944,26,-0.6769,37,0.03661
ENSG00000169740,ZNF32,66,0.44539,51,0.01048,43,-0.2381,59,0.25809,46,-0.1886,48,-0.0875
ENSG00000107562,CXCL12,170,3.72547,31,0.07322,8,-1.9565,4,-2.7776,10,-1.9400,13,-1.4235
ENSG00000107551,RASSF4,38,0.89987,39,0.94084,12,-0.9901,35,0.74562,13,-0.9933,18,-0.3401
ENSG00000165512,ZNF22,6,-1.0461,19,0.63452,7,-0.8869,15,0.24560,12,-0.2557,17,0.53555
ENSG00000165406,MARCH8,26,0.77346,21,0.39182,13,-0.3904,9,-0.8542,16,-0.0794,15,-0.1032
ENSG00000265354,TIMM23,52,-0.4091,45,-0.6359,58,-0.2413,75,0.17472,78,0.32017,72,0.11184
ENSG00000266412,NCOA4,68,-0.2348,84,0.10463,75,-0.0596,92,0.27044,87,0.23669,62,-0.4131
ENSG00000265763,ZNF488,22,0.48478,7,-1.2211,10,-0.7777,37,1.40456,16,0.00522,11,-0.7008
ENSG00000170324,FRMPD2,3,-2.9900,17,-0.6723,16,-0.8025,24,-0.1569,31,0.28948,45,1.00716
ENSG00000107643,MAPK8,21,-1.7612,38,-0.9013,78,0.24464,93,0.53014,88,0.61867,56,-0.3270
ENSG00000197444,OGDHL,39,-1.1642,64,-0.3959,86,0.06722,92,0.18002,98,0.38380,84,0.02932
ENSG00000227345,PARG,17,-0.3105,13,-0.7287,20,-0.0522,21,-0.0326,26,0.43404,21,-0.0299
ENSG00000099290,WASHC2A,37,0.48533,27,-0.0237,9,-1.5791,25,-0.1493,33,0.46411,23,-0.2664
ENSG00000198964,SGMS1,51,1.84542,30,0.83565,13,-0.4551,23,0.38648,9,-1.3086,9,-1.1270
ENSG00000185532,PRKG1,26,1.36569,21,0.95546,10,-0.2696,13,0.17120,7,-0.9461,7,-0.8371
ENSG00000177613,CSTF2T,27,0.02507,25,-0.0788,26,-0.0664,27,0.02865,33,0.45712,18,-0.6439
ENSG00000122873,CISD1,68,-1.0886,108,-0.3738,119,-0.2308,204,0.66353,167,0.44761,117,-0.2888
ENSG00000072401,UBE2D1,14,-1.4820,32,-0.2082,35,-0.0516,31,-0.2562,45,0.46521,41,0.21308
ENSG00000108064,TFAM,13,-0.5761,24,0.37366,24,0.31851,23,0.24951,19,-0.0047,16,-0.3183
ENSG00000237949,LINC00844,223,1.84823,200,1.62549,75,-0.0927,81,0.02988,26,-2.0139,29,-1.6576
ENSG00000165443,PHYHIPL,129,-0.1768,152,0.09053,98,-0.6170,187,0.42942,185,0.57915,88,-0.8607
ENSG00000148541,FAM13C,18,-0.9527,22,-0.6490,43,0.38224,38,0.20361,44,0.59474,26,-0.4869
ENSG00000108091,CCDC6,34,-1.5616,47,-1.0542,90,-0.0493,106,0.21086,119,0.55873,103,0.17824
ENSG00000151150,ANK3,105,-0.7084,103,-0.7372,155,-0.0960,197,0.29446,184,0.24186,186,0.22226
ENSG00000150347,ARID5B,34,0.56115,24,0.02499,22,-0.1563,12,-1.0041,30,0.55052,16,-0.7041
ENSG00000138311,ZNF365,19,-1.7623,26,-1.2728,48,-0.3494,36,-0.7715,101,1.34810,53,-0.2137
ENSG00000181915,ADO,30,-0.2594,36,0.05944,32,-0.1431,26,-0.4444,47,0.70132,24,-0.6287
ENSG00000148572,NRBF2,17,-0.9215,21,-0.5403,17,-0.9141,26,-0.2480,38,0.53114,38,0.45939
ENSG00000171988,JMJD1C,36,-0.1081,37,-0.0442,26,-0.6366,31,-0.3350,47,0.47609,37,-0.0765
ENSG00000165476,REEP3,53,1.58596,56,1.69774,17,-0.3893,18,-0.2463,11,-1.2242,7,-1.7182
ENSG00000198739,LRRTM3,10,-2.0735,22,-0.9336,29,-0.4620,45,0.21014,58,0.93188,38,-0.0866
ENSG00000108176,DNAJC12,25,-1.4477,39,-0.7762,60,-0.1112,30,-1.1997,105,1.23013,56,-0.2563
ENSG00000096717,SIRT1,16,-0.1936,28,0.70728,13,-0.4848,23,0.41601,20,0.19099,11,-0.7681
ENSG00000148634,HERC4,31,-0.3539,26,-0.6503,30,-0.4180,65,0.84227,37,-0.1317,45,0.26184
ENSG00000096746,HNRNPH3,80,-0.3979,126,0.33533,73,-0.5335,112,0.14076,113,0.21084,97,-0.1044
ENSG00000204130,RUFY2,39,-0.0297,25,-0.6901,33,-0.2914,51,0.42409,41,0.11348,41,0.07773
ENSG00000122912,SLC25A16,20,-0.1917,20,-0.1999,14,-0.6851,22,-0.0197,27,0.46887,21,-0.0840
ENSG00000060339,CCAR1,66,0.89748,28,-0.4904,35,-0.1573,47,0.31680,35,-0.2304,34,-0.2374
ENSG00000165730,STOX1,10,-1.2642,63,1.81085,26,0.19375,22,-0.0636,11,-1.2700,25,0.16042
ENSG00000107625,DDX50,17,-0.8697,30,0.03389,21,-0.4769,19,-0.6905,34,0.36460,36,0.42026
ENSG00000165732,DDX21,35,0.88898,23,0.18533,21,0.05307,13,-0.6803,14,-0.6981,25,0.33445
ENSG00000198954,KIF1BP,59,-0.0581,67,0.13566,43,-0.5534,71,0.23821,72,0.37373,47,-0.4605
ENSG00000122862,SRGN,189,3.53775,36,0.02721,20,-0.9069,9,-1.9975,10,-2.1708,16,-1.3292
ENSG00000122958,VPS26A,52,-0.2350,46,-0.4249,80,0.45451,77,0.38858,61,0.02380,53,-0.2387
ENSG00000156502,SUPV3L1,8,-1.8078,22,-0.4340,15,-0.9492,29,0.02929,39,0.76718,32,0.20047
ENSG00000156515,HK1,155,-1.0477,208,-0.5990,211,-0.5763,478,0.76166,333,0.20367,340,0.21566
ENSG00000171224,FAM241B,12,-2.2384,31,-0.8686,58,0.11626,49,-0.1498,78,0.89987,50,-0.1313
ENSG00000099284,H2AFY2,10,-0.4906,17,0.29189,10,-0.5462,11,-0.4055,16,0.34027,15,0.08745
ENSG00000156521,TYSND1,18,0.82071,15,0.43279,7,-0.6698,13,0.29469,10,-0.2051,8,-0.5166
ENSG00000079332,SAR1A,99,-0.2320,97,-0.2622,114,-0.0115,141,0.33881,124,0.17631,104,-0.1785
ENSG00000180817,PPA1,186,-0.1399,207,0.03721,159,-0.3847,167,-0.3077,228,0.26818,209,0.05997
ENSG00000172731,LRRC20,22,-0.8878,34,-0.1964,25,-0.6522,44,0.23647,47,0.44666,40,0.07270
ENSG00000148730,EIF4EBP2,72,0.26860,95,0.72917,78,0.38597,60,-0.0237,41,-0.8008,62,0.01955
ENSG00000166224,SGPL1,30,0.88832,38,1.29436,23,0.41717,4,-2.1037,9,-1.2314,18,0.06898
ENSG00000166228,PCBD1,81,0.74067,73,0.56636,54,0.05710,53,0.03500,39,-0.5464,44,-0.3092
ENSG00000107731,UNC5B,31,1.29350,30,1.21527,13,-0.1672,9,-0.6873,8,-1.0195,11,-0.4753
ENSG00000107738,VSIR,130,2.01648,88,1.24360,35,-0.2995,19,-1.2047,13,-2.1032,36,-0.3047
ENSG00000197746,PSAP,1349,-0.0011,1495,0.16628,996,-0.4842,1451,0.11741,1471,0.18963,1223,-0.1803
ENSG00000107742,SPOCK2,236,-0.6347,365,0.05782,229,-0.6835,539,0.71272,368,0.09715,348,-0.0214
ENSG00000138303,ASCC1,21,0.39012,34,1.23782,8,-0.9912,2,-2.7991,19,0.35344,12,-0.5323
ENSG00000166295,ANAPC16,118,0.91413,86,0.38563,49,-0.5401,42,-0.7707,56,-0.4011,76,0.19849
ENSG00000168209,DDIT4,46,-0.3132,145,1.69328,29,-1.0319,76,0.52051,28,-1.3131,61,0.17232
ENSG00000148719,DNAJB12,26,-0.3562,41,0.32696,30,-0.1680,40,0.29367,39,0.36588,22,-0.6876
ENSG00000107745,MICU1,93,-0.0332,75,-0.3673,70,-0.4825,87,-0.1483,106,0.23535,106,0.21333
ENSG00000156026,MCU,15,-0.0157,7,-1.2202,13,-0.2252,21,0.50649,23,1.03587,5,-1.6129
ENSG00000122884,P4HA1,26,0.99555,21,0.59646,9,-0.7434,15,0.10754,10,-0.6850,14,-0.0512
ENSG00000122882,ECD,17,-0.1120,18,0.00241,20,0.18312,16,-0.1526,20,0.18430,16,-0.2162
ENSG00000138286,FAM149B1,20,0.53554,13,-0.1086,18,0.34647,7,-0.9702,16,0.28458,11,-0.5100
ENSG00000213551,DNAJC9,10,-1.4105,21,-0.2109,18,-0.4801,28,0.22360,27,0.22806,31,0.43532
ENSG00000182180,MRPS16,82,0.51626,60,0.01340,58,-0.0580,65,0.13021,60,0.01836,46,-0.4538
ENSG00000138279,ANXA7,113,-0.5007,122,-0.3841,112,-0.5177,139,-0.1736,180,0.33767,184,0.32934
ENSG00000107758,PPP3CB,194,-1.5520,311,-0.8405,421,-0.3674,711,0.48803,719,0.72529,486,-0.1583
ENSG00000166348,USP54,44,1.78131,37,1.40505,14,-0.1996,16,0.00030,7,-1.4479,6,-1.5919
ENSG00000176986,SEC24C,47,0.14189,36,-0.2867,38,-0.1646,56,0.45861,43,0.03049,38,-0.1847
ENSG00000196968,FUT11,33,1.00252,13,-0.5573,21,0.25704,17,-0.0870,12,-0.7658,21,0.29038
ENSG00000172586,CHCHD1,51,-0.5103,87,0.33224,80,0.18553,42,-0.8052,75,0.12272,77,0.14148
ENSG00000214655,ZSWIM8,29,-0.1435,25,-0.3461,25,-0.4045,25,-0.3747,40,0.51469,31,-0.0362
ENSG00000166507,NDST2,28,-0.3087,28,-0.2650,31,-0.1095,29,-0.2458,40,0.40925,33,-0.0534
ENSG00000148660,CAMK2G,123,-0.2481,155,0.11938,96,-0.6344,324,1.41202,118,-0.4123,122,-0.3033
ENSG00000035403,VCL,133,3.16563,28,0.02516,10,-1.4834,20,-0.4798,10,-1.7386,13,-1.3130
ENSG00000185009,AP3M1,10,-1.2712,18,-0.3170,17,-0.4147,28,0.35502,20,-0.2111,34,0.81403
ENSG00000156110,ADK,40,0.58036,34,0.29730,29,0.05800,23,-0.3546,28,-0.0222,22,-0.4271
ENSG00000156650,KAT6B,44,1.16958,33,0.65193,32,0.57231,8,-1.5411,17,-0.4889,15,-0.6310
ENSG00000156671,SAMD8,49,-0.6841,54,-0.5411,66,-0.2198,74,-0.0522,107,0.81441,60,-0.4166
ENSG00000165637,VDAC2,181,0.10818,153,-0.1668,143,-0.2723,118,-0.5692,182,0.15940,192,0.23205
ENSG00000165655,ZNF503,12,-0.0968,4,-1.5154,10,-0.3637,47,2.44737,11,-0.3103,4,-1.8770
ENSG00000156113,KCNMA1,135,-0.3190,107,-0.6750,156,-0.0852,212,0.41430,180,0.19991,166,0.00915
ENSG00000148606,POLR3A,32,-0.2815,27,-0.5340,23,-0.7661,27,-0.5609,55,0.84082,36,-0.1192
ENSG00000138326,RPS24,1849,1.17581,1347,0.61294,1251,0.48640,686,-0.4897,630,-0.7828,685,-0.5492
ENSG00000108175,ZMIZ1,98,0.28179,80,-0.0365,52,-0.7260,145,0.96516,88,0.14805,50,-0.8538
ENSG00000108179,PPIF,56,0.92652,52,0.80346,36,0.18400,34,0.08687,24,-0.6044,20,-0.8125
ENSG00000165424,ZCCHC24,85,0.81811,90,0.92325,85,0.81917,53,0.01947,23,-1.5392,44,-0.3047
ENSG00000253626,EIF5AL1,1,-2.8604,8,-0.6602,8,-0.5626,15,0.42720,10,-0.3944,22,1.29592
ENSG00000225484,NUTM2B-AS1,15,-0.0111,13,-0.1950,9,-0.7665,13,-0.2006,19,0.46599,15,-0.0511
ENSG00000133678,TMEM254,22,0.13572,19,-0.0522,14,-0.5601,21,0.09423,19,-0.1053,23,0.28685
ENSG00000189129,PLAC9,146,2.13444,32,-0.5588,43,-0.0879,4,-3.4373,22,-1.4011,60,0.52687
ENSG00000122359,ANXA11,133,-0.3204,114,-0.5689,111,-0.6003,136,-0.2821,224,0.76191,148,-0.1650
ENSG00000122378,PRXL2A,189,-0.3220,274,0.28130,215,-0.1183,317,0.52313,213,-0.1719,223,-0.0671
ENSG00000108219,TSPAN14,53,-0.1373,57,-0.0132,34,-0.8347,50,-0.2303,70,0.42549,58,0.01657
ENSG00000185737,NRG3,27,-0.6868,36,-0.2148,28,-0.6350,44,0.08180,44,0.11327,54,0.50420
ENSG00000165678,GHITM,244,-1.1585,366,-0.5316,474,-0.1230,600,0.26196,658,0.58811,471,-0.1482
ENSG00000148600,CDHR1,8,-0.4941,17,0.70119,4,-1.2977,25,1.45575,10,-0.0593,6,-1.0450
ENSG00000107771,CCSER2,91,0.04733,80,-0.1658,103,0.24295,108,0.33077,81,-0.1825,85,-0.0626
ENSG00000182771,GRID1,24,-0.2683,32,0.19442,14,-1.0625,29,0.03798,26,-0.1815,40,0.61676
ENSG00000062650,WAPL,26,0.26596,27,0.32493,14,-0.7424,28,0.38536,21,-0.1175,21,-0.1163
ENSG00000122367,LDB3,40,1.83117,19,0.43973,10,-0.4847,20,0.58932,11,-0.5573,3,-2.3443
ENSG00000107779,BMPR1A,35,0.79209,29,0.43413,17,-0.4216,8,-1.5431,26,0.37263,15,-0.6051
ENSG00000173267,SNCG,322,-0.7891,378,-0.5396,514,-0.0529,638,0.30180,523,-0.0328,679,0.47344
ENSG00000148671,ADIRF,1424,2.85471,472,0.58018,289,-0.2272,87,-2.0622,132,-1.7166,165,-1.2071
ENSG00000148672,GLUD1,210,-0.5335,645,1.37134,267,-0.1535,336,0.22204,162,-1.1428,347,0.32257
ENSG00000223482,NUTM2A-AS1,18,-1.1668,40,0.07287,31,-0.3055,60,0.74307,46,0.40271,29,-0.4983
ENSG00000107789,MINPP1,3,-2.3091,15,0.00957,13,-0.2266,22,0.66784,21,0.89309,8,-1.0678
ENSG00000138138,ATAD1,63,-0.6734,76,-0.3741,74,-0.4184,92,-0.0760,112,0.33644,113,0.30451
ENSG00000171862,PTEN,137,-0.2729,132,-0.3270,157,-0.0532,191,0.26645,167,0.06321,171,0.09871
ENSG00000107796,ACTA2,1011,7.11705,25,-2.3393,4,-4.7440,0,-7.6242,4,-5.2821,6,-4.5055
ENSG00000107798,LIPA,61,0.76863,61,0.74976,23,-0.7985,34,-0.2083,38,-0.0130,27,-0.6421
ENSG00000119917,IFIT3,25,0.81432,35,1.45952,6,-1.4022,8,-0.9202,7,-1.3771,20,0.55347
ENSG00000185745,IFIT1,28,-0.5904,41,-0.0036,40,-0.0226,58,0.56892,42,0.07014,37,-0.1722
ENSG00000152778,IFIT5,24,0.23884,20,-0.0359,20,-0.0470,19,-0.1303,18,-0.2966,24,0.32116
ENSG00000148688,RPP30,12,-1.3231,28,-0.0726,28,-0.0594,41,0.54031,34,0.28516,27,-0.1333
ENSG00000180628,PCGF5,93,0.44112,80,0.19905,62,-0.2292,73,0.04727,60,-0.3549,76,0.12543
ENSG00000165338,HECTD2,21,-0.4113,15,-0.9369,19,-0.5621,11,-1.4357,41,0.96867,29,0.11258
ENSG00000119938,PPP1R3C,24,-0.3140,57,1.11796,37,0.36309,32,0.12595,14,-1.4118,37,0.43412
ENSG00000107854,TNKS2,48,-0.6707,53,-0.5266,47,-0.7176,68,-0.1296,96,0.61470,80,0.14866
ENSG00000095564,BTAF1,17,0.42585,12,-0.1121,9,-0.5994,5,-1.4143,10,-0.6369,24,1.15132
ENSG00000107864,CPEB3,19,-1.6819,52,-0.1609,58,0.01661,94,0.82794,61,0.13110,55,-0.0672
ENSG00000198060,MARCH5,31,-0.2527,47,0.42698,31,-0.2692,53,0.61122,27,-0.5758,42,0.26584
ENSG00000119912,IDE,19,0.66464,12,-0.0963,10,-0.4204,22,0.85385,8,-0.7893,14,0.11134
ENSG00000138190,EXOC6,33,-0.5551,29,-0.7565,37,-0.3762,34,-0.4921,72,1.06355,36,-0.4575
ENSG00000138207,RBP4,44,-0.9369,57,-0.5500,80,-0.0115,36,-1.2388,105,0.61333,97,0.34326
ENSG00000148690,FRA10AC1,50,-0.0664,52,0.01085,80,0.72032,47,-0.1751,48,-0.1786,48,-0.1511
ENSG00000108231,LGI1,40,-0.6701,76,0.35457,36,-0.8334,96,0.74844,54,-0.2636,71,0.26998
