Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000127774,EMC6,93,0.18795,60,-0.5459,82,-0.0656,105,0.37114,78,-0.1323
ENSG00000083454,P2RX5,22,0.31010,12,-0.7285,23,0.47102,17,-0.2183,10,-1.0439
ENSG00000083457,ITGAE,78,0.36688,77,0.28372,52,-0.4816,76,0.26220,54,-0.2931
ENSG00000074356,NCBP3,12,-0.2905,14,-0.0398,14,-0.0819,15,0.01513,20,0.57918
ENSG00000004660,CAMKK1,190,-0.2154,105,-1.1145,273,0.61921,252,0.27714,150,-0.5682
ENSG00000074755,ZZEF1,19,-0.0081,26,0.52661,16,-0.2639,15,-0.3776,22,0.28361
ENSG00000167740,CYB5D2,20,-0.8538,49,0.67775,38,0.33731,29,-0.2318,31,-0.0859
ENSG00000185722,ANKFY1,19,-0.7586,38,0.42912,26,-0.2156,49,0.89762,29,-0.0235
ENSG00000132388,UBE2G1,45,0.04043,40,-0.1546,52,0.39356,36,-0.3188,31,-0.5762
ENSG00000183018,SPNS2,39,0.35034,27,-0.2985,29,-0.2632,43,0.46621,26,-0.3692
ENSG00000132382,MYBBP1A,24,-0.5465,23,-0.5034,38,0.44749,43,0.51069,26,-0.3070
ENSG00000141456,PELP1,38,-0.4932,59,0.28395,53,0.18215,55,0.17138,46,-0.1118
ENSG00000141480,ARRB2,71,-0.0145,79,0.16308,75,0.12049,63,-0.2036,62,-0.2258
ENSG00000161920,MED11,27,0.78410,13,-0.4974,13,-0.7176,23,0.35166,18,-0.0410
ENSG00000142507,PSMB6,190,-0.1013,161,-0.3532,215,0.16029,235,0.26539,183,-0.1448
ENSG00000262165,AC233723.1,21,1.11377,5,-1.4054,6,-1.3443,3,-1.8882,30,1.59505
ENSG00000141503,MINK1,120,-0.1301,114,-0.1944,138,0.17469,152,0.28163,106,-0.3026
ENSG00000108528,SLC25A11,119,-0.4058,165,0.18421,155,0.10715,203,0.53533,112,-0.4405
ENSG00000108523,RNF167,85,-0.1146,85,-0.0931,85,-0.1396,141,0.75961,71,-0.3764
ENSG00000108518,PFN1,196,0.00975,190,-0.0392,172,-0.2851,255,0.45352,208,0.10430
ENSG00000091640,SPAG7,84,-0.0534,104,0.30354,87,0.00342,93,0.12141,67,-0.4122
ENSG00000108509,CAMTA2,78,-0.3613,89,-0.0924,109,0.35182,94,-0.0107,89,-0.0948
ENSG00000129250,KIF1C,30,0.04053,29,-0.0275,15,-1.3530,32,0.13779,70,1.55556
ENSG00000234327,AC012146.1,56,0.37941,31,-0.6135,48,0.11398,31,-0.6277,49,0.11301
ENSG00000029725,RABEP1,125,0.26817,78,-0.5480,121,0.23424,64,-0.8427,120,0.15233
ENSG00000108559,NUP88,11,-0.5023,7,-1.1127,19,0.61828,18,0.29057,14,-0.0759
ENSG00000129197,RPAIN,111,-0.0531,107,-0.1072,126,0.22477,124,0.12385,85,-0.4803
ENSG00000108561,C1QBP,154,0.23962,124,-0.1595,144,0.12855,121,-0.1918,106,-0.4126
ENSG00000005100,DHX33,21,-0.2088,25,0.08048,28,0.37589,22,-0.1411,17,-0.4873
ENSG00000072849,DERL2,28,0.27960,21,-0.1748,24,-0.0146,27,0.20172,16,-0.6047
ENSG00000091592,NLRP1,76,0.04701,70,-0.0921,85,0.34370,48,-0.7026,67,-0.1696
ENSG00000286190,AC055839.2,34,0.21924,26,-0.2597,32,0.16015,23,-0.4448,28,-0.1015
ENSG00000179314,WSCD1,25,-0.0432,17,-0.6342,25,-0.0352,35,0.49476,28,0.12063
ENSG00000091622,PITPNM3,97,0.23417,69,-0.3599,79,-0.1908,94,0.13423,95,0.16568
ENSG00000198920,KIAA0753,16,0.20623,13,-0.1414,15,0.17581,17,0.30122,6,-1.3250
ENSG00000129235,TXNDC17,94,0.40498,65,-0.2730,67,-0.2963,75,-0.0506,85,0.17210
ENSG00000108590,MED31,57,0.15117,45,-0.2512,64,0.48935,40,-0.4427,30,-0.9160
ENSG00000219200,RNASEK,690,-0.1637,704,-0.1095,835,0.24775,732,-0.0458,699,-0.1204
ENSG00000258315,C17orf49,80,-0.0888,73,-0.2276,79,-0.1294,96,0.23163,104,0.35808
ENSG00000267532,MIR497HG,18,0.33386,6,-1.3464,12,-0.5654,6,-1.3505,39,1.64928
ENSG00000132535,DLG4,122,0.16781,103,-0.1356,104,-0.1595,133,0.28042,103,-0.1341
ENSG00000072778,ACADVL,68,-1.0855,140,0.17312,126,-0.0004,224,0.99715,130,0.04847
ENSG00000004975,DVL2,8,-0.9129,13,-0.0276,15,0.40996,19,0.66148,10,-0.3821
ENSG00000040633,PHF23,27,-0.1858,29,-0.0102,36,0.47841,25,-0.2389,20,-0.6052
ENSG00000170296,GABARAP,539,0.09138,481,-0.1112,467,-0.2183,575,0.18572,581,0.20172
ENSG00000175826,CTDNEP1,80,-0.0836,97,0.25569,80,-0.0783,77,-0.1264,91,0.15120
ENSG00000170291,ELP5,32,0.13677,35,0.26957,29,-0.0420,31,0.06537,20,-0.5904
ENSG00000132507,EIF5A,137,-0.1367,177,0.31148,138,-0.1392,146,-0.0080,164,0.18495
ENSG00000132522,GPS2,52,-0.1982,46,-0.3540,64,0.27032,77,0.50244,39,-0.5989
ENSG00000215041,NEURL4,40,0.19522,40,0.16185,36,0.02600,22,-0.7380,37,0.03733
ENSG00000205544,TMEM256,150,0.57671,71,-0.7406,90,-0.4816,131,0.24669,129,0.23218
ENSG00000169992,NLGN2,90,-0.3937,106,-0.0741,124,0.26368,149,0.49625,81,-0.5005
ENSG00000170175,CHRNB1,12,-0.3097,12,-0.2549,12,-0.3122,27,1.08637,14,-0.0317
ENSG00000174282,ZBTB4,66,-0.4769,112,0.44777,92,0.16797,77,-0.1572,87,0.03257
ENSG00000181222,POLR2A,92,-0.1060,108,0.17907,106,0.21006,82,-0.2635,84,-0.2346
ENSG00000239697,TNFSF12,70,0.00923,82,0.26743,64,-0.2120,94,0.49424,52,-0.4728
ENSG00000161955,TNFSF13,20,-0.9240,42,0.37777,12,-1.8871,107,2.21355,42,0.37075
ENSG00000161960,EIF4A1,228,-0.2716,301,0.22151,261,-0.0160,363,0.54564,202,-0.4294
ENSG00000129255,MPDU1,28,-0.5437,51,0.51233,34,-0.2323,59,0.76971,33,-0.1987
ENSG00000129194,SOX15,27,-0.1838,30,-0.0244,33,0.20344,37,0.33319,21,-0.5508
ENSG00000129245,FXR2,72,-0.1778,83,0.08227,85,0.16952,83,0.07349,68,-0.2473
ENSG00000141504,SAT2,122,0.03090,105,-0.2200,122,0.03479,134,0.18270,112,-0.1152
ENSG00000129244,ATP1B2,187,-0.9108,523,0.89471,126,-1.7482,897,1.97368,320,0.04664
ENSG00000108947,EFNB3,69,-0.2715,82,0.03637,100,0.54858,70,-0.2206,51,-0.7314
ENSG00000183011,NAA38,676,0.43133,373,-0.6098,465,-0.3522,523,-0.0698,719,0.46553
ENSG00000170004,CHD3,88,-0.3213,126,0.31292,116,0.24861,74,-0.5500,111,0.11054
ENSG00000170043,TRAPPC1,124,-0.3821,174,0.21043,181,0.41345,147,-0.0590,110,-0.5354
ENSG00000179094,PER1,32,-0.8808,46,-0.2399,45,-0.3448,119,1.44454,59,0.16433
ENSG00000220205,VAMP2,787,-0.0625,1182,0.63729,867,0.15205,586,-0.5270,559,-0.6018
ENSG00000179029,TMEM107,31,0.36086,17,-0.6946,29,0.23228,14,-0.9352,28,0.14234
ENSG00000196544,BORCS6,9,-1.0001,29,0.87420,18,0.11371,24,0.56922,11,-0.6948
ENSG00000178971,CTC1,14,0.07327,15,0.12173,18,0.63572,6,-1.2391,7,-1.0084
ENSG00000108961,RANGRF,47,0.33958,20,-1.0440,37,-0.1785,55,0.55751,38,-0.0897
ENSG00000161970,RPL26,1127,0.34474,734,-0.4125,752,-0.5015,909,-0.0677,1425,0.69710
ENSG00000166579,NDEL1,79,-0.0951,81,-0.0294,101,0.48736,66,-0.3742,55,-0.6535
ENSG00000133026,MYH10,127,0.14227,100,-0.2671,149,0.58236,78,-0.6603,65,-0.9509
ENSG00000170310,STX8,66,0.24177,45,-0.4227,52,-0.2617,69,0.27625,66,0.18787
ENSG00000007237,GAS7,245,-0.2546,297,0.09551,336,0.44231,267,-0.0807,182,-0.6953
ENSG00000133028,SCO1,24,0.12083,21,-0.1778,22,-0.0917,30,0.45285,18,-0.3937
ENSG00000065559,MAP2K4,136,-0.2395,147,-0.0872,212,0.81510,89,-0.8788,93,-0.8033
ENSG00000006740,ARHGAP44,48,-0.0482,56,0.23621,62,0.59986,31,-0.7270,22,-1.2548
ENSG00000006744,ELAC2,40,0.12299,41,0.14801,45,0.42111,25,-0.6173,20,-1.0075
ENSG00000109099,PMP22,21,-1.4237,64,0.45919,17,-1.9923,96,1.17962,137,1.91301
ENSG00000214941,ZSWIM7,35,0.25220,23,-0.4630,33,0.13660,22,-0.5472,33,0.13280
ENSG00000011295,TTC19,84,-0.0500,82,-0.0902,101,0.37822,79,-0.1515,59,-0.6020
ENSG00000141027,NCOR1,82,0.10778,66,-0.2512,78,0.01769,93,0.30188,63,-0.3473
ENSG00000166582,CENPV,46,-0.1692,51,0.00947,59,0.36630,43,-0.2596,42,-0.3167
ENSG00000170315,UBB,1259,-0.0310,1526,0.29481,1229,-0.0917,1177,-0.1359,1327,0.06014
ENSG00000175061,SNHG29,230,0.42343,151,-0.3385,131,-0.7332,226,0.32436,257,0.54641
ENSG00000181350,LRRC75A,36,0.01237,28,-0.3825,30,-0.3893,44,0.32582,53,0.65460
ENSG00000133030,MPRIP,145,-0.0954,191,0.37163,168,0.22029,103,-0.6279,134,-0.2063
ENSG00000154803,FLCN,14,-0.7243,22,0.08317,26,0.52191,18,-0.2711,22,0.09046
ENSG00000141030,COPS3,57,-0.0997,60,-0.0048,73,0.45362,54,-0.1942,37,-0.7954
ENSG00000205309,NT5M,18,-0.1429,19,0.00547,19,-0.0432,27,0.57591,15,-0.3764
ENSG00000141026,MED9,21,-0.5852,38,0.47737,28,-0.0717,43,0.66881,24,-0.3022
ENSG00000108551,RASD1,149,-0.2431,119,-0.5693,235,0.85848,139,-0.3138,92,-0.9622
ENSG00000133027,PEMT,27,-0.4312,43,0.34150,31,-0.2633,53,0.71962,35,-0.0028
ENSG00000108557,RAI1,38,-0.3900,60,0.41634,56,0.43833,45,-0.0515,25,-0.9806
ENSG00000072310,SREBF1,33,-1.2951,89,0.38607,26,-1.8782,236,2.31670,94,0.48887
ENSG00000175662,TOM1L2,112,-0.1435,192,0.80016,113,-0.1435,74,-0.7837,135,0.19293
ENSG00000108591,DRG2,26,-0.5965,34,-0.1353,41,0.30042,49,0.48474,33,-0.1687
ENSG00000091542,ALKBH5,112,0.23894,67,-0.6275,105,0.13183,83,-0.2893,105,0.08678
ENSG00000177731,FLII,17,-1.2084,29,-0.2258,44,0.68477,42,0.36896,31,-0.0895
ENSG00000177427,MIEF2,17,-0.2526,17,-0.1450,26,0.77704,13,-0.5809,11,-0.8625
ENSG00000176994,SMCR8,14,-0.5962,32,0.80633,24,0.42374,11,-0.8651,16,-0.3498
ENSG00000273018,FAM106A,21,-1.0473,41,0.07820,53,0.76004,44,0.19152,27,-0.6059
ENSG00000141127,PRPSAP2,25,-0.5918,29,-0.2948,35,0.06420,55,0.80143,36,0.06178
ENSG00000072134,EPN2,62,-0.1158,116,0.97615,54,-0.4357,57,-0.2283,68,0.05707
ENSG00000108641,B9D1,64,0.08586,49,-0.3542,71,0.36655,53,-0.2157,45,-0.4877
ENSG00000128482,RNF112,26,-0.8525,40,-0.1032,62,1.01003,32,-0.4429,29,-0.6299
ENSG00000072210,ALDH3A2,25,-0.7737,38,-0.0661,45,0.29982,52,0.47309,40,0.01922
ENSG00000083290,ULK2,52,0.03427,53,0.05282,49,-0.1117,56,0.15110,50,-0.0330
ENSG00000108599,AKAP10,28,-0.0941,26,-0.1908,34,0.33974,31,0.07419,21,-0.5577
ENSG00000128487,SPECC1,22,-0.9095,42,0.22251,26,-0.7673,92,1.64686,40,0.14861
ENSG00000124422,USP22,331,-0.2203,523,0.57872,421,0.29983,252,-0.6265,274,-0.4926
ENSG00000109016,DHRS7B,15,-0.4579,18,-0.1812,20,-0.0222,33,0.87248,18,-0.1493
ENSG00000178307,TMEM11,23,-0.1303,28,0.20021,27,0.19480,20,-0.3063,23,-0.1386
ENSG00000034152,MAP2K3,8,-0.9325,22,0.77717,15,0.11638,12,-0.2022,17,0.30603
ENSG00000212719,LINC02693,49,0.17070,35,-0.3759,49,0.24368,31,-0.5912,45,0.01375
ENSG00000256618,MTRNR2L1,63,0.92654,29,-0.5417,20,-1.3776,20,-1.0804,89,1.38649
ENSG00000109046,WSB1,24,-1.2875,65,0.41838,57,0.28136,60,0.27771,61,0.30739
ENSG00000141068,KSR1,14,-0.4148,39,1.34934,14,-0.4753,16,-0.2144,18,-0.0397
ENSG00000232859,LYRM9,139,0.15900,116,-0.1684,147,0.32811,89,-0.5798,102,-0.3765
ENSG00000087095,NLK,113,0.12644,81,-0.4325,138,0.66659,81,-0.4385,46,-1.3143
ENSG00000109084,TMEM97,25,0.30683,18,-0.2290,23,0.19720,18,-0.2329,14,-0.6493
ENSG00000109083,IFT20,36,0.07126,39,0.20451,40,0.36955,23,-0.6488,22,-0.7339
ENSG00000109079,TNFAIP1,35,0.01464,24,-0.5993,46,0.69701,16,-1.1971,30,-0.2060
ENSG00000004142,POLDIP2,60,-0.4111,81,0.12866,83,0.25245,89,0.29029,59,-0.3795
ENSG00000244045,TMEM199,25,0.15912,23,-0.0403,23,-0.0074,21,-0.1943,23,-0.0399
ENSG00000004139,SARM1,14,-0.5425,11,-0.8613,24,0.54984,33,0.86423,10,-0.9953
ENSG00000109103,UNC119,62,0.24944,47,-0.2504,49,-0.2365,66,0.31194,53,-0.0543
ENSG00000087111,PIGS,26,-0.4496,55,0.89351,31,-0.1258,33,0.01774,30,-0.1659
ENSG00000109107,ALDOC,622,-0.5928,1333,0.75133,507,-1.0762,1497,0.96207,1278,0.67676
ENSG00000007202,KIAA0100,51,0.10548,44,-0.1554,51,0.10649,40,-0.2914,48,0.00500
ENSG00000132581,SDF2,31,-0.1144,32,-0.0362,36,0.20773,33,0.04279,27,-0.2885
ENSG00000109111,SUPT6H,44,-0.2110,65,0.47990,47,-0.1007,55,0.17887,44,-0.1752
ENSG00000109113,RAB34,14,-1.0604,18,-0.5438,6,-2.5556,105,2.84364,36,0.56093
ENSG00000198242,RPL23A,642,0.28954,422,-0.4404,371,-0.8389,728,0.45817,888,0.80776
ENSG00000173065,FAM222B,26,0.78362,18,0.05133,19,0.19510,9,-1.0431,4,-2.0021
ENSG00000132591,ERAL1,32,-0.1974,50,0.58092,38,0.16673,28,-0.4035,28,-0.3821
ENSG00000132589,FLOT2,117,-0.0521,128,0.09933,136,0.28439,109,-0.1668,86,-0.5503
ENSG00000109118,PHF12,6,-1.3762,21,0.63141,16,0.24379,21,0.58209,13,-0.1586
ENSG00000063015,SEZ6,53,-0.4239,75,0.19038,71,0.12133,81,0.30958,62,-0.1296
ENSG00000108256,NUFIP2,59,-0.0529,57,-0.1051,77,0.56763,38,-0.7377,44,-0.5310
ENSG00000160551,TAOK1,93,-0.0945,141,0.61051,108,0.22172,49,-1.0858,85,-0.2339
ENSG00000167543,TP53I13,6,-1.7108,12,-0.6281,12,-0.7872,63,2.35107,21,0.22895
ENSG00000108262,GIT1,150,-0.1397,123,-0.4417,174,0.17739,186,0.23843,160,-0.0120
ENSG00000198720,ANKRD13B,32,-0.1670,34,-0.0609,41,0.34402,29,-0.2779,32,-0.1667
ENSG00000167549,CORO6,38,-0.5507,66,0.40784,60,0.36702,57,0.15226,34,-0.6766
ENSG00000141298,SSH2,23,-0.4997,27,-0.1714,37,0.44684,29,-0.0877,31,0.04257
ENSG00000126653,NSRP1,28,0.51386,22,0.05030,18,-0.3981,9,-1.2508,31,0.61167
ENSG00000108578,BLMH,7,-1.3184,27,0.90054,16,0.10681,13,-0.2775,22,0.55658
ENSG00000108582,CPD,44,-0.4240,74,0.47602,62,0.24302,56,0.01559,42,-0.4645
ENSG00000108587,GOSR1,23,0.03712,18,-0.3956,23,0.01732,24,0.10989,25,0.13745
ENSG00000176390,CRLF3,13,0.22617,6,-0.9354,12,-0.0139,11,-0.0860,15,0.40004
ENSG00000196712,NF1,83,0.08636,91,0.22059,83,0.08590,76,-0.0884,56,-0.5589
ENSG00000126861,OMG,69,-0.8821,119,0.07840,129,0.30216,133,0.26203,131,0.23934
ENSG00000131242,RAB11FIP4,153,0.06879,172,0.25600,156,0.13881,124,-0.2854,109,-0.4870
ENSG00000172301,COPRS,242,0.13308,253,0.18335,234,0.07316,216,-0.0766,156,-0.5938
ENSG00000108651,UTP6,20,-0.2488,24,0.13639,27,0.48900,25,0.15002,9,-1.4029
ENSG00000178691,SUZ12,24,-0.2040,42,0.72096,28,0.05119,18,-0.6860,26,-0.0661
ENSG00000185158,LRRC37B,13,0.20616,11,-0.1024,11,-0.2478,9,-0.4239,17,0.54936
ENSG00000126858,RHOT1,60,-0.1131,52,-0.3214,78,0.48919,65,0.03834,39,-0.7818
ENSG00000108666,C17orf75,28,0.58769,25,0.28969,22,0.13873,11,-0.9963,9,-1.3530
ENSG00000010244,ZNF207,63,-0.1693,93,0.48391,78,0.28898,41,-0.8509,60,-0.2318
ENSG00000108671,PSMD11,43,-0.4973,63,0.18379,71,0.55272,54,-0.0743,37,-0.6818
ENSG00000176749,CDK5R1,241,-0.3577,244,-0.2911,408,0.87561,223,-0.4374,162,-0.9335
ENSG00000108684,ASIC2,27,-0.0095,37,0.54643,28,0.06797,11,-1.3519,30,0.18261
ENSG00000198783,ZNF830,19,0.73420,8,-0.6844,13,0.00486,7,-0.8691,12,-0.1604
ENSG00000005156,LIG3,10,-0.9739,17,0.03119,18,0.15969,24,0.57884,20,0.30930
ENSG00000185379,RAD51D,12,-0.2611,10,-0.6151,18,0.62428,10,-0.5451,15,0.03163
ENSG00000073536,NLE1,14,0.00671,12,-0.1974,16,0.27247,11,-0.4044,13,-0.0572
ENSG00000267321,SNHG30,22,0.24155,18,-0.1182,18,-0.1852,27,0.54044,13,-0.6479
ENSG00000006125,AP2B1,206,-0.4204,375,0.62881,301,0.36851,192,-0.4819,187,-0.5238
ENSG00000270647,TAF15,38,-0.0454,40,0.07354,39,0.02338,30,-0.4085,46,0.29582
ENSG00000270885,RASL10B,32,0.58950,26,0.18803,16,-0.8439,31,0.47769,21,-0.2156
ENSG00000271447,MMP28,15,-1.4314,41,0.26338,14,-1.6705,121,2.39192,44,0.37753
ENSG00000274767,AC243829.1,44,0.41583,15,-1.3108,46,0.66069,27,-0.4128,15,-1.3220
ENSG00000276070,CCL4L2,12,-0.4478,10,-0.7438,19,0.45263,28,0.98238,6,-1.3231
ENSG00000278097,AC243829.5,16,0.06520,22,0.54731,12,-0.5256,16,0.03179,19,0.27196
ENSG00000273611,ZNHIT3,123,0.58345,78,-0.2630,85,-0.1885,89,-0.0499,69,-0.4555
ENSG00000278311,GGNBP2,59,-0.0016,43,-0.5181,73,0.54741,40,-0.6192,50,-0.2504
ENSG00000278535,DHRS11,25,-0.4649,35,0.16439,44,0.84761,14,-1.3152,24,-0.4611
ENSG00000275700,AATF,13,-0.5325,22,0.34869,19,0.05418,23,0.40665,17,-0.1263
ENSG00000278540,ACACA,48,0.05337,38,-0.3490,52,0.24581,44,-0.0899,41,-0.2369
ENSG00000276234,TADA2A,19,0.52985,11,-0.4553,17,0.37272,8,-1.0255,9,-0.7568
ENSG00000276023,DUSP14,31,-0.3519,11,-1.8929,53,0.91433,39,0.06013,28,-0.4354
ENSG00000275066,SYNRG,15,-0.4842,31,0.79550,16,-0.4151,27,0.53318,20,0.02935
ENSG00000278845,MRPL45,32,0.04882,30,-0.0271,34,0.21314,35,0.22882,16,-0.9915
ENSG00000274211,SOCS7,29,-0.0034,49,0.86680,30,0.02837,17,-0.8356,21,-0.5297
ENSG00000275832,ARHGAP23,51,0.08617,76,0.73990,40,-0.4208,30,-0.7665,62,0.40492
ENSG00000277363,SRCIN1,79,-0.1916,150,0.91747,85,-0.0812,47,-0.9762,93,0.09009
ENSG00000273604,EPOP,39,-0.3413,48,0.03592,51,0.21873,64,0.53433,30,-0.6894
ENSG00000275023,MLLT6,68,0.48995,52,-0.0335,36,-0.7970,55,0.05080,74,0.55110
ENSG00000277972,CISD3,93,0.52011,64,-0.2011,66,-0.1813,55,-0.4365,72,-0.0061
ENSG00000277258,PCGF2,25,0.47076,26,0.49762,17,-0.3390,21,0.08150,10,-1.0838
ENSG00000277791,PSMB3,175,-0.0678,157,-0.2383,211,0.36248,192,0.09105,121,-0.6555
ENSG00000276293,PIP4K2B,217,-0.2018,295,0.33231,266,0.22618,177,-0.5016,230,-0.0835
ENSG00000273559,CWC25,14,0.16579,17,0.36027,12,-0.1710,10,-0.4730,14,0.08910
ENSG00000125691,RPL23,347,-0.1365,354,-0.0870,358,-0.0979,416,0.18130,448,0.30641
ENSG00000002834,LASP1,71,-0.1428,92,0.30719,83,0.20989,62,-0.3366,65,-0.2598
ENSG00000263874,LINC00672,93,0.32876,65,-0.3042,89,0.27577,49,-0.7537,65,-0.3254
ENSG00000067191,CACNB1,93,-0.2349,129,0.33421,131,0.52109,76,-0.5285,62,-0.8404
ENSG00000108298,RPL19,945,0.23067,783,-0.1155,615,-0.6659,1034,0.34684,1172,0.56235
ENSG00000141750,STAC2,20,0.00434,51,1.64570,17,-0.4015,8,-1.4526,13,-0.7444
ENSG00000108306,FBXL20,21,-0.4482,46,0.93075,26,-0.0117,24,-0.1386,21,-0.3361
ENSG00000125686,MED1,11,-0.5522,13,-0.3141,20,0.67584,13,-0.3090,15,-0.0818
ENSG00000171532,NEUROD2,114,-0.6008,218,0.54013,230,0.98603,73,-1.2175,59,-1.5380
ENSG00000131771,PPP1R1B,171,-0.0892,186,0.06335,123,-0.7864,362,1.24209,173,-0.0551
ENSG00000131748,STARD3,44,-0.0791,27,-0.8222,56,0.47919,41,-0.1778,44,-0.0970
ENSG00000141744,PNMT,35,0.43253,15,-0.9255,30,0.17777,24,-0.2414,24,-0.2438
ENSG00000161395,PGAP3,20,0.08697,17,-0.1531,22,0.30489,24,0.36391,6,-1.6441
ENSG00000141741,MIEN1,190,0.35558,115,-0.5227,157,-0.0331,178,0.18829,128,-0.3473
ENSG00000172057,ORMDL3,25,-0.8400,42,0.04284,39,-0.1281,73,0.99505,45,0.17269
ENSG00000108344,PSMD3,69,-0.5719,101,0.09493,121,0.61475,77,-0.3370,79,-0.2991
ENSG00000008838,MED24,52,-0.1742,78,0.53147,66,0.34005,41,-0.5268,36,-0.7369
ENSG00000126351,THRA,273,0.03856,214,-0.3595,256,-0.0983,276,0.05441,335,0.37624
ENSG00000126368,NR1D1,29,-0.5721,66,0.83343,41,0.04442,48,0.28652,27,-0.6522
ENSG00000188895,MSL1,115,0.29752,95,-0.0708,101,0.04589,87,-0.2123,77,-0.4047
ENSG00000108349,CASC3,59,-0.1077,86,0.53688,56,-0.2550,48,-0.4363,82,0.43647
ENSG00000108352,RAPGEFL1,44,-0.5977,65,0.07583,81,0.69555,65,0.09117,31,-1.0696
ENSG00000171475,WIPF2,60,-0.1216,51,-0.3894,76,0.40849,63,-0.0466,53,-0.3258
ENSG00000131759,RARA,14,-0.1914,12,-0.3480,19,0.52088,16,0.00850,10,-0.6233
ENSG00000141753,IGFBP4,13,-0.5141,5,-1.8287,10,-0.9920,49,1.93431,26,0.68886
ENSG00000073584,SMARCE1,47,0.33814,36,-0.1558,34,-0.3126,46,0.27354,37,-0.1100
ENSG00000213424,KRT222,55,0.20482,50,0.01810,57,0.31649,41,-0.3192,26,-1.0229
ENSG00000186395,KRT10,123,0.25767,112,0.05581,98,-0.2128,96,-0.1997,116,0.11550
ENSG00000128422,KRT17,33,-0.1637,114,2.15744,18,-1.3847,0,-5.6891,56,0.73249
ENSG00000173812,EIF1,995,0.34981,778,-0.1140,766,-0.1915,829,-0.0107,779,-0.1138
ENSG00000141696,P3H4,12,-0.2895,6,-1.1535,12,-0.4029,30,1.30989,17,0.32393
ENSG00000141698,NT5C3B,117,0.22218,90,-0.2439,106,0.01850,107,0.03313,89,-0.2561
ENSG00000131473,ACLY,59,-0.3755,116,0.79585,79,0.20301,54,-0.4716,55,-0.4454
ENSG00000173786,CNP,109,-0.7039,212,0.46868,107,-0.8330,104,-0.6860,426,1.79590
ENSG00000168259,DNAJC7,115,0.04135,150,0.48869,110,-0.0342,103,-0.1391,84,-0.4727
ENSG00000168256,NKIRAS2,14,0.07059,13,-0.0373,13,-0.0056,9,-0.5412,17,0.36119
ENSG00000108771,DHX58,6,-1.1534,14,0.14335,15,0.37586,15,0.25505,15,0.30483
ENSG00000108773,KAT2A,56,-0.4372,111,0.75905,80,0.27857,60,-0.2889,46,-0.6807
ENSG00000108774,RAB5C,114,-0.2482,94,-0.5192,147,0.28071,138,0.09686,142,0.14115
ENSG00000167925,GHDC,13,-0.2373,31,1.26927,8,-1.1264,18,0.33849,18,0.35896
ENSG00000173757,STAT5B,23,-0.2640,34,0.43965,25,-0.1217,28,0.09613,28,0.09671
ENSG00000168610,STAT3,14,-0.9793,40,0.85937,21,-0.2875,40,0.86544,22,-0.1587
ENSG00000033627,ATP6V0A1,302,-0.5373,489,0.31562,521,0.63552,319,-0.3856,263,-0.6916
ENSG00000266962,AC067852.2,16,-0.4028,21,0.08186,19,-0.0543,38,1.15219,9,-1.1596
ENSG00000068120,COASY,35,-0.2457,51,0.42538,37,-0.1618,43,0.13946,43,0.12187
ENSG00000108788,MLX,26,-0.0737,20,-0.4642,34,0.57087,20,-0.4262,21,-0.3903
ENSG00000141699,RETREG3,33,-0.2210,39,0.10628,46,0.59241,22,-0.7805,27,-0.4855
ENSG00000131462,TUBG1,46,-0.0455,43,-0.1549,62,0.71171,24,-1.0269,30,-0.6964
ENSG00000037042,TUBG2,116,-0.0100,129,0.15613,125,0.15716,120,0.04222,79,-0.6230
ENSG00000108797,CNTNAP1,177,0.04058,230,0.47825,201,0.35927,97,-0.9229,102,-0.8439
ENSG00000108799,EZH1,38,-0.4228,52,0.15336,47,0.00037,74,0.76784,35,-0.4774
ENSG00000131477,RAMP2,16,-0.5659,12,-0.9693,14,-0.9998,62,1.86870,31,0.56607
ENSG00000131475,VPS25,31,-0.4224,29,-0.4689,48,0.54224,53,0.52268,22,-0.9096
ENSG00000183978,COA3,234,0.48279,154,-0.2843,191,0.09105,135,-0.4953,140,-0.4393
ENSG00000126581,BECN1,58,0.01902,54,-0.0983,61,0.13980,66,0.23092,40,-0.5620
ENSG00000131467,PSME3,69,0.25150,72,0.27790,62,0.02278,56,-0.1379,36,-0.8242
ENSG00000266967,AARSD1,53,-0.2190,63,0.11257,69,0.38517,45,-0.4445,52,-0.2201
ENSG00000198863,RUNDC1,29,-0.4707,40,0.10442,51,0.75824,30,-0.3633,21,-0.9391
ENSG00000131469,RPL27,759,0.48988,478,-0.3538,484,-0.4509,622,0.07480,689,0.24487
ENSG00000108828,VAT1,17,-1.1272,22,-0.6137,31,-0.0550,69,1.36471,38,0.27261
ENSG00000108830,RND2,24,0.35683,26,0.48209,11,-1.0782,21,0.05982,29,0.65463
ENSG00000267002,AC060780.1,13,-0.5382,29,0.89577,17,-0.0063,19,0.13032,13,-0.4591
ENSG00000188554,NBR1,58,-0.1606,54,-0.2398,52,-0.4031,85,0.50460,92,0.63667
ENSG00000175906,ARL4D,18,-0.5623,28,0.23680,36,1.07726,7,-1.9519,15,-0.7669
