Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000162066,AMDHD2,12,-0.9278,26,0.39563,17,-0.4607,16,-0.3742,53,1.63481
ENSG00000140992,PDPK1,56,-0.6198,93,0.22069,113,1.20967,23,-1.9281,15,-2.5253
ENSG00000167978,SRRM2,105,-0.0801,87,-0.3682,105,-0.1393,124,0.18754,156,0.56632
ENSG00000103363,ELOB,623,0.11278,510,-0.2200,584,-0.0085,711,0.31409,469,-0.3493
ENSG00000162076,FLYWCH2,22,-0.3833,26,-0.0731,26,-0.1117,69,1.59496,3,-3.2321
ENSG00000059122,FLYWCH1,36,-0.1956,58,0.59372,46,0.39911,21,-1.0300,23,-0.8812
ENSG00000162073,PAQR4,45,0.77910,50,0.86061,17,-1.2557,33,0.16252,38,0.37732
ENSG00000103145,HCFC1R1,174,-0.2191,232,0.26592,222,0.36260,177,-0.1664,104,-0.9961
ENSG00000006194,ZNF263,9,-1.0689,28,0.79346,21,0.61764,20,0.24702,1,-3.4430
ENSG00000122390,NAA60,35,-0.2121,44,0.15081,41,0.11070,49,0.35289,27,-0.5786
ENSG00000103351,CLUAP1,25,-0.2901,30,0.02004,30,0.05410,44,0.65343,21,-0.5431
ENSG00000126602,TRAP1,62,-0.0614,104,0.80162,65,0.04229,49,-0.4206,38,-0.7869
ENSG00000005339,CREBBP,37,-0.6231,68,0.37571,56,0.12418,72,0.48555,42,-0.3888
ENSG00000217930,PAM16,52,-0.2397,70,0.27673,61,0.09163,51,-0.2306,62,0.06700
ENSG00000262246,CORO7,15,-0.1159,23,0.54733,16,-0.1224,32,1.07485,0,-4.6549
ENSG00000103423,DNAJA3,28,-0.0870,52,0.95787,31,0.20082,21,-0.4674,6,-2.2494
ENSG00000153406,NMRAL1,45,-0.2481,49,-0.0759,52,0.02632,74,0.58498,43,-0.2897
ENSG00000103415,HMOX2,55,-0.6242,150,1.06225,95,0.58385,36,-1.2093,21,-2.0319
ENSG00000089486,CDIP1,150,-0.2836,243,0.52846,205,0.48452,83,-1.1576,107,-0.7778
ENSG00000153443,UBALD1,30,-0.4284,56,0.63504,44,0.40606,22,-0.8638,26,-0.5903
ENSG00000102858,MGRN1,27,-0.3074,40,0.31034,41,0.77771,10,-1.8147,16,-1.1202
ENSG00000168101,NUDT16L1,43,-0.1584,67,0.55130,56,0.53616,27,-0.8914,13,-1.9157
ENSG00000067836,ROGDI,92,0.18835,103,0.34758,81,-0.0726,66,-0.3472,72,-0.2271
ENSG00000140632,GLYR1,47,-0.8004,119,0.74877,81,0.21691,69,-0.1326,66,-0.2107
ENSG00000118898,PPL,9,-0.8119,40,1.60548,18,0.38815,0,-4.3567,8,-1.0653
ENSG00000103174,NAGPA,5,-2.2490,56,1.51205,25,0.30126,28,0.33684,8,-1.6447
ENSG00000153446,C16orf89,25,-0.7972,4,-3.1787,28,-0.8461,177,2.83928,24,-0.7561
ENSG00000078328,RBFOX1,61,-1.5898,300,1.04851,219,1.10132,41,-2.0783,46,-1.9097
ENSG00000183044,ABAT,190,0.20830,94,-0.9112,203,0.58688,96,-0.8752,106,-0.7326
ENSG00000153048,CARHSP1,41,0.67180,13,-1.1671,20,-0.8940,46,0.79103,45,0.74431
ENSG00000187555,USP7,56,-0.6118,133,0.85623,96,0.62158,35,-1.2530,32,-1.3657
ENSG00000182831,C16orf72,25,-0.5193,47,0.53478,32,-0.1379,37,0.11501,44,0.41856
ENSG00000183454,GRIN2A,70,-1.4884,336,1.12925,228,0.99330,52,-1.8237,45,-2.0236
ENSG00000182108,DEXI,54,-0.1155,62,0.10292,61,0.15757,51,-0.2001,53,-0.1603
ENSG00000038532,CLEC16A,17,-0.1557,19,0.05701,25,0.94799,6,-1.6773,4,-2.3785
ENSG00000189067,LITAF,41,0.39667,20,-0.8004,9,-2.6470,103,2.00569,82,1.55564
ENSG00000184602,SNN,123,-0.5440,272,0.79929,199,0.53433,64,-1.4821,104,-0.7541
ENSG00000122299,ZC3H7A,17,-0.2658,26,0.42608,17,-0.4679,24,0.30062,32,0.75570
ENSG00000171490,RSL1D1,49,-0.5668,85,0.34052,68,-0.0356,85,0.34212,79,0.22554
ENSG00000103342,GSPT1,72,0.00852,83,0.24224,70,-0.0656,55,-0.4151,84,0.25884
ENSG00000237515,SHISA9,28,-0.9491,63,0.38298,71,1.33969,18,-1.5732,3,-4.1984
ENSG00000186260,MRTFB,38,-2.0805,317,1.42509,184,1.02285,43,-1.7704,17,-3.1139
ENSG00000140694,PARN,22,-0.3060,36,0.47969,23,-0.4002,22,-0.3101,49,1.02414
ENSG00000103429,BFAR,20,-0.2924,35,0.61380,22,-0.2941,49,1.16652,8,-1.5592
ENSG00000103512,NOMO1,39,-0.4396,104,1.19736,57,0.36668,26,-1.0523,13,-1.9878
ENSG00000179889,PDXDC1,24,-1.1104,69,0.62064,44,-0.1940,56,0.28066,78,0.83036
ENSG00000157045,NTAN1,28,-0.3358,39,0.22351,37,0.21613,53,0.72901,9,-2.0055
ENSG00000085721,RRN3,18,-0.3858,22,-0.0298,18,-0.5622,64,1.84993,11,-1.0339
ENSG00000166780,BMERB1,124,-0.8311,362,0.97075,244,0.60525,67,-1.6948,124,-0.7639
ENSG00000166783,MARF1,49,-0.1274,33,-0.7161,53,0.06885,58,0.17572,66,0.38833
ENSG00000133393,FOPNL,21,-0.4237,42,0.72951,30,0.31489,12,-1.2399,24,-0.2025
ENSG00000103489,XYLT1,22,-0.5051,54,0.94684,36,0.59732,4,-2.9622,17,-0.8590
ENSG00000134419,RPS15A,811,0.26142,292,-1.3560,427,-1.1979,1735,1.55770,1252,0.96060
ENSG00000170540,ARL6IP1,325,-0.5411,680,0.70404,545,0.67536,262,-0.8198,115,-2.0599
ENSG00000157106,SMG1,27,0.04661,31,0.23886,23,-0.3239,38,0.60104,24,-0.1586
ENSG00000103528,SYT17,44,-0.3243,70,0.43756,65,0.65823,12,-2.2646,36,-0.6056
ENSG00000006007,GDE1,75,-0.4095,154,0.80845,99,0.13549,91,-0.0614,55,-0.8251
ENSG00000103540,CCP110,34,0.10407,50,0.73568,38,0.52190,12,-1.4617,1,-4.8509
ENSG00000103544,VPS35L,30,-0.4613,55,0.53078,37,-0.1838,79,1.17109,15,-1.4268
ENSG00000174628,IQCK,43,1.65176,8,-1.2361,11,-1.3068,25,0.39341,19,-0.0031
ENSG00000167191,GPRC5B,441,1.71140,51,-2.0339,107,-1.4094,272,0.53971,217,0.16637
ENSG00000066654,THUMPD1,21,-0.3434,30,0.26966,26,0.14014,24,-0.0905,25,-0.0239
ENSG00000102897,LYRM1,29,-0.4557,51,0.49690,47,0.68664,25,-0.6343,10,-2.0188
ENSG00000103316,CRYM,61,-0.8584,361,2.33220,101,0.01295,17,-2.6635,0,-7.6180
ENSG00000197006,METTL9,82,-0.3773,99,-0.0515,118,0.46000,121,0.28289,44,-1.2838
ENSG00000140740,UQCRC2,96,-0.6162,191,0.53112,158,0.41700,126,-0.1410,80,-0.8483
ENSG00000185716,MOSMO,27,-0.4682,58,0.82149,45,0.80445,14,-1.3493,1,-4.4287
ENSG00000058600,POLR3E,10,-0.7761,23,0.60767,18,0.41103,15,-0.0128,9,-0.8550
ENSG00000140743,CDR2,13,-0.6564,27,0.57675,26,1.04054,3,-2.5616,5,-1.8655
ENSG00000122254,HS3ST2,8,-0.8207,37,1.77049,16,0.54451,0,-4.7957,0,-4.8268
ENSG00000168434,COG7,15,-0.3457,33,0.94917,16,-0.3563,38,1.16453,4,-2.3717
ENSG00000103365,GGA2,14,-0.6898,24,0.17475,28,0.76012,26,0.25945,1,-3.7435
ENSG00000103353,UBFD1,24,-1.0847,54,0.27708,54,0.60124,29,-0.6853,49,0.13231
ENSG00000004779,NDUFAB1,117,-0.7286,226,0.38665,228,0.81350,113,-0.7120,73,-1.3704
ENSG00000166847,DCTN5,60,-0.4803,111,0.55961,86,0.26854,45,-0.8803,82,0.06282
ENSG00000166501,PRKCB,328,-0.2604,374,-0.0256,513,1.04771,72,-2.5221,136,-1.5743
ENSG00000006116,CACNG3,54,-1.6813,308,1.20665,203,1.04957,30,-2.4323,44,-1.8873
ENSG00000122257,RBBP6,41,0.03453,38,-0.1067,40,-0.0516,59,0.61417,27,-0.6482
ENSG00000090905,TNRC6A,46,-0.1212,46,-0.1048,54,0.27229,63,0.38021,22,-1.2019
ENSG00000205629,LCMT1,39,-0.3452,92,1.08533,48,0.02225,44,-0.1306,23,-1.1152
ENSG00000182601,HS3ST4,28,1.22173,35,1.40839,10,-1.0712,0,-5.3989,12,-0.3764
ENSG00000169189,NSMCE1,43,0.44796,33,0.00364,28,-0.4890,65,1.10533,12,-1.5533
ENSG00000077235,GTF3C1,41,-0.9354,108,0.68162,85,0.56238,79,0.16494,18,-2.0501
ENSG00000169181,GSG1L,13,-0.1782,27,1.00955,17,0.45919,7,-0.9684,0,-4.9453
ENSG00000169180,XPO6,44,-0.5170,106,0.98347,64,0.23493,48,-0.3244,29,-1.1075
ENSG00000188322,SBK1,25,-0.2127,32,0.18888,32,0.28487,4,-2.9614,43,0.63174
ENSG00000176046,NUPR1,94,0.53633,9,-2.9613,24,-2.2521,299,2.71980,87,0.34555
ENSG00000196502,SULT1A1,22,-1.1802,58,0.40705,52,0.42479,89,1.14455,0,-5.8331
ENSG00000168488,ATXN2L,29,-0.3735,43,0.27893,37,0.10314,32,-0.1887,40,0.19378
ENSG00000178952,TUFM,146,0.03261,176,0.32852,144,0.01220,119,-0.2936,127,-0.1911
ENSG00000178188,SH2B1,34,-0.2521,45,0.22780,46,0.50954,19,-1.0877,29,-0.4690
ENSG00000176953,NFATC2IP,21,-0.3556,24,-0.1265,35,0.92889,2,-3.6675,21,-0.3559
ENSG00000169682,SPNS1,29,0.79358,29,0.68415,16,-0.3864,8,-1.2525,13,-0.6024
ENSG00000183336,BOLA2,12,-0.8824,25,0.32468,21,0.18244,33,0.82178,12,-0.7320
ENSG00000103485,QPRT,27,0.21603,5,-2.3837,18,-0.8076,57,1.44463,39,0.75955
ENSG00000079616,KIF22,45,0.31201,28,-0.4501,35,-0.2158,64,0.84993,22,-0.8408
ENSG00000103495,MAZ,112,0.14063,99,-0.0779,111,0.21601,80,-0.3979,76,-0.4844
ENSG00000167371,PRRT2,66,-1.3284,205,0.55147,198,1.05928,38,-2.0593,99,-0.6130
ENSG00000280789,PAGR1,28,0.64403,24,0.26987,13,-0.9480,44,1.32174,8,-1.3349
ENSG00000103502,CDIPT,60,-0.5362,125,0.68813,97,0.54630,48,-0.8279,40,-1.1192
ENSG00000174938,SEZ6L2,147,-1.0996,466,0.83189,368,0.90745,114,-1.3900,105,-1.5128
ENSG00000174939,ASPHD1,107,0.31035,103,0.21800,104,0.44960,46,-1.0279,18,-2.4483
ENSG00000174943,KCTD13,28,-0.4449,47,0.40169,44,0.58036,33,-0.1811,10,-1.9286
ENSG00000149932,TMEM219,168,0.20404,83,-0.9291,138,-0.2291,189,0.37485,203,0.48980
ENSG00000149930,TAOK2,34,-0.1693,43,0.21788,43,0.41543,23,-0.7329,26,-0.5724
ENSG00000149929,HIRIP3,36,0.74070,15,-0.7298,23,-0.1799,18,-0.4294,24,-0.0409
ENSG00000169592,INO80E,34,0.12231,48,0.70491,30,-0.0893,46,0.60665,1,-4.9765
ENSG00000149927,DOC2A,59,-1.3954,313,1.40009,180,0.91128,30,-2.2803,15,-3.2889
ENSG00000149926,TLCD3B,27,-0.2343,36,0.22294,40,0.80108,13,-1.2992,9,-1.7781
ENSG00000149925,ALDOA,51,-0.2859,97,0.78545,59,-0.0393,34,-0.8654,71,0.27398
ENSG00000149923,PPP4C,40,-0.0024,44,0.17264,43,0.24428,33,-0.3091,25,-0.6898
ENSG00000090238,YPEL3,189,-0.5309,319,0.35679,301,0.51179,173,-0.6140,185,-0.5077
ENSG00000102882,MAPK3,161,-0.4519,192,-0.1373,252,0.59220,167,-0.3561,152,-0.5043
ENSG00000102879,CORO1A,37,-0.7842,140,1.50140,57,-0.0362,53,-0.1385,28,-1.1231
ENSG00000169627,BOLA2B,32,0.90524,17,-0.2451,23,0.35346,1,-3.9153,5,-1.9944
ENSG00000169217,CD2BP2,42,-0.1231,48,0.07538,55,0.59209,42,-0.1328,7,-2.8373
ENSG00000169221,TBC1D10B,39,-0.4158,51,0.07447,55,0.38036,26,-0.9515,58,0.26206
ENSG00000179965,ZNF771,41,0.01029,39,-0.0623,46,0.31898,43,0.06742,17,-1.2942
ENSG00000179958,DCTPP1,27,-0.5310,39,0.13582,37,0.06743,14,-1.4117,70,1.09606
ENSG00000179918,SEPHS2,35,-0.2904,94,1.36257,43,0.05877,29,-0.5524,11,-1.9772
ENSG00000229809,ZNF688,21,0.38807,15,-0.2244,17,0.07591,21,0.30912,5,-1.7262
ENSG00000156858,PRR14,21,0.04689,20,-0.0574,18,-0.3548,31,0.70077,22,0.10114
ENSG00000156860,FBRS,21,0.30068,24,0.49889,16,-0.3015,29,0.82620,2,-2.7411
ENSG00000080603,SRCAP,23,-0.4359,39,0.40533,34,0.33468,31,0.05709,16,-0.9499
ENSG00000156873,PHKG2,30,0.16419,39,0.55332,28,0.03049,4,-2.6544,33,0.27276
ENSG00000103549,RNF40,32,-0.3874,47,0.25676,47,0.52616,32,-0.3491,20,-1.0202
ENSG00000099385,BCL7C,71,0.74688,19,-1.4043,34,-0.8611,119,1.55568,30,-0.7271
ENSG00000099364,FBXL19,30,0.10651,26,-0.1336,37,0.91630,8,-1.8468,3,-3.1521
ENSG00000099365,STX1B,129,-0.7626,219,0.13882,267,0.98191,47,-2.2160,151,-0.4475
ENSG00000103496,STX4,42,0.16441,30,-0.3656,32,-0.4971,52,0.48323,59,0.69684
ENSG00000167397,VKORC1,23,-1.6284,38,-0.7575,40,-1.0327,286,2.93279,47,-0.4296
ENSG00000103507,BCKDK,31,-0.4493,59,0.64258,43,0.21802,45,0.19497,18,-1.1758
ENSG00000103510,KAT8,27,-0.9353,57,0.29148,48,0.06058,52,0.13954,69,0.61159
ENSG00000089280,FUS,116,-0.0388,136,0.21959,116,-0.0810,147,0.34205,95,-0.3478
ENSG00000169900,PYDC1,12,-1.5541,47,0.70796,43,1.24239,0,-5.5046,19,-0.7349
ENSG00000140691,ARMC5,17,-0.3022,21,0.00966,23,0.35168,9,-1.2955,26,0.38719
ENSG00000140688,C16orf58,30,-0.3355,53,0.59633,43,0.48755,24,-0.6885,15,-1.3191
ENSG00000069329,VPS35,97,-1.0419,400,1.37135,191,0.20060,96,-0.9634,143,-0.3568
ENSG00000166123,GPT2,101,0.86532,39,-0.7827,62,-0.1077,42,-0.6506,51,-0.3739
ENSG00000069345,DNAJA2,43,-1.2744,197,1.26041,102,0.26682,66,-0.5475,74,-0.3663
ENSG00000171208,NETO2,13,-1.5298,24,-0.5424,52,1.73406,1,-4.5898,25,-0.4344
ENSG00000129636,ITFG1,74,-1.5210,418,1.38644,225,0.61849,99,-0.9712,66,-1.5908
ENSG00000102893,PHKB,26,-0.4991,30,-0.2121,42,0.65191,50,0.62896,1,-4.6307
ENSG00000102910,LONP2,46,-0.7928,75,0.03192,73,-0.0132,121,0.82631,80,0.14746
ENSG00000196470,SIAH1,17,-0.7173,32,0.36815,25,-0.0600,14,-0.9527,51,1.15816
ENSG00000102921,N4BP1,24,-0.1136,26,-0.0151,27,0.15986,37,0.55666,11,-1.2339
ENSG00000121274,TENT4B,12,-0.6574,47,1.59962,20,0.27507,1,-4.3700,11,-0.8410
ENSG00000166164,BRD7,58,0.23327,41,-0.3285,40,-0.6530,62,0.30866,93,1.00069
ENSG00000083799,CYLD,40,-0.4787,76,0.61351,49,-0.1677,27,-1.0094,94,0.97572
ENSG00000103449,SALL1,38,1.00632,4,-2.5077,20,-0.2618,23,0.04123,20,-0.1824
ENSG00000177200,CHD9,52,0.09630,39,-0.3534,39,-0.6316,68,0.52545,89,0.97201
ENSG00000103479,RBL2,24,-0.2176,12,-1.1890,22,-0.5410,67,1.56955,32,0.31242
ENSG00000166971,AKTIP,59,-0.0084,86,0.59542,64,0.24054,43,-0.5084,25,-1.3007
ENSG00000103494,RPGRIP1L,8,-1.3174,30,0.87112,22,0.84834,14,-0.3042,2,-2.9206
ENSG00000140718,FTO,51,-0.6515,114,0.69026,89,0.54997,70,-0.0933,16,-2.2923
ENSG00000087258,GNAO1,291,-0.6779,666,0.71753,550,0.81930,132,-1.8128,178,-1.3619
ENSG00000159461,AMFR,63,-0.2204,93,0.43405,76,0.17962,87,0.32539,28,-1.4332
ENSG00000167005,NUDT21,64,-0.8177,164,0.77011,123,0.57317,66,-0.6997,56,-0.9492
ENSG00000087263,OGFOD1,20,-0.6869,30,-0.0171,34,0.31258,14,-1.2050,51,0.84849
ENSG00000125124,BBS2,82,0.63004,51,-0.2352,52,-0.3569,84,0.57261,32,-0.9466
ENSG00000087250,MT3,8008,0.66158,1976,-1.6164,6228,0.29542,2974,-1.0000,4408,-0.3933
ENSG00000125148,MT2A,1779,0.74197,194,-2.7651,1009,-0.4762,1369,0.20362,1900,0.74982
ENSG00000169715,MT1E,1013,0.90713,149,-2.2010,601,-0.1537,501,-0.3731,665,0.07584
ENSG00000205364,MT1M,418,1.14081,72,-1.7975,211,-0.2902,221,-0.0954,163,-0.5711
ENSG00000198417,MT1F,294,1.39442,44,-1.8475,119,-0.5637,153,0.05105,99,-0.6363
ENSG00000125144,MT1G,590,1.63653,43,-2.7662,207,-0.6856,290,0.11603,150,-0.9125
ENSG00000205358,MT1H,65,2.09508,3,-2.8525,12,-1.6537,54,1.27985,3,-2.8926
ENSG00000187193,MT1X,307,0.66522,51,-2.1920,222,0.07681,182,-0.2714,205,-0.0860
ENSG00000102900,NUP93,19,-0.1743,38,1.02025,23,0.36784,14,-0.5893,0,-5.4422
ENSG00000051108,HERPUD1,38,-1.3099,105,0.36817,50,-1.2238,306,2.36756,99,0.27827
ENSG00000140848,CPNE2,40,0.54511,16,-0.9953,19,-1.0998,52,0.89504,58,1.08313
ENSG00000172775,FAM192A,72,-0.3215,84,-0.0419,87,0.01347,67,-0.4024,135,0.73435
ENSG00000102931,ARL2BP,45,-0.5565,103,0.83108,66,0.17467,75,0.28435,25,-1.4056
ENSG00000102934,PLLP,99,1.98045,19,-1.1138,10,-2.7109,55,0.53272,73,1.01697
ENSG00000006210,CX3CL1,80,-0.8595,205,0.73031,131,-0.0169,119,-0.1551,179,0.49586
ENSG00000005194,CIAPIN1,21,-0.7371,57,0.88855,40,0.60215,10,-1.8124,22,-0.6658
ENSG00000088682,COQ9,28,-0.0084,45,0.77648,30,0.18083,30,0.11891,0,-5.7374
ENSG00000102978,POLR2C,43,-0.2493,80,0.80310,48,-0.0678,40,-0.3327,47,-0.0900
ENSG00000205336,ADGRG1,274,0.69649,66,-1.6078,189,-0.0116,189,-0.0049,150,-0.3766
ENSG00000140854,KATNB1,21,-0.9035,50,0.53992,38,0.18093,30,-0.2897,47,0.40692
ENSG00000140859,KIFC3,20,-0.8500,32,-0.0692,42,0.77929,33,-0.0257,17,-1.0131
ENSG00000103005,USB1,13,-0.9577,28,0.27751,29,0.67474,3,-2.7471,32,0.50437
ENSG00000070761,CFAP20,28,-0.3571,74,1.31385,40,0.46128,12,-1.5313,1,-4.7992
ENSG00000070770,CSNK2A2,21,-0.6343,49,0.78898,33,0.20440,29,-0.0833,21,-0.5631
ENSG00000103034,NDRG4,395,-0.7180,1101,1.01928,740,0.69174,182,-1.8184,216,-1.5692
ENSG00000125107,CNOT1,40,-0.2621,57,0.33494,44,-0.1338,49,0.09525,56,0.31788
ENSG00000103042,SLC38A7,15,-0.5167,30,0.68823,18,-0.2282,9,-1.1350,38,1.08474
ENSG00000125166,GOT2,44,-1.1879,117,0.44781,115,0.87204,61,-0.5801,48,-0.9706
ENSG00000150394,CDH8,32,-1.5482,162,1.14627,107,0.90884,6,-3.7933,52,-0.7142
ENSG00000140937,CDH11,18,-0.3160,23,0.08240,18,-0.5876,73,2.10057,1,-4.4035
ENSG00000166548,TK2,34,-0.3141,36,-0.1757,52,0.84637,35,-0.2074,5,-3.1175
ENSG00000183723,CMTM4,67,-0.3052,88,0.17315,96,0.60661,13,-2.6903,79,-0.0019
ENSG00000135720,DYNC1LI2,171,0.70568,154,0.42884,83,-0.8826,136,0.22770,134,0.20425
ENSG00000159593,NAE1,33,-0.3193,62,0.72393,40,0.02543,44,0.14673,25,-0.6985
ENSG00000172840,PDP2,17,-0.1264,24,0.44799,22,0.59470,11,-0.7119,3,-2.6933
ENSG00000166595,CIAO2B,115,-0.0332,125,0.10851,119,0.03545,163,0.53942,60,-1.0328
ENSG00000172831,CES2,35,-0.0069,17,-1.1108,38,0.20088,16,-1.2220,62,0.89882
ENSG00000067955,CBFB,23,0.41253,18,-0.0416,17,-0.2933,16,-0.2252,22,0.25066
ENSG00000125149,C16orf70,15,-0.8864,70,1.72791,29,0.31289,9,-1.5600,5,-2.3372
ENSG00000140939,NOL3,25,0.29230,23,0.15917,18,-0.3352,44,1.25244,0,-4.8806
ENSG00000196123,KIAA0895L,24,-0.2387,33,0.31380,31,0.37594,22,-0.3449,16,-0.8360
ENSG00000205250,E2F4,18,-0.5611,52,1.22263,23,-0.2039,38,0.65091,9,-1.5755
ENSG00000168701,TMEM208,53,0.05910,68,0.45548,56,0.28414,36,-0.5422,21,-1.3714
ENSG00000159713,TPPP3,116,3.16840,11,-1.6028,5,-3.4468,35,0.07703,28,-0.2823
ENSG00000159720,ATP6V0D1,134,-0.8579,491,1.35918,255,0.45258,86,-1.4492,88,-1.4119
ENSG00000039523,RIPOR1,50,-0.5400,95,0.52667,78,0.37474,48,-0.5741,56,-0.3287
ENSG00000102974,CTCF,27,-0.0529,27,-0.0872,24,-0.4411,41,0.63045,40,0.55352
ENSG00000159753,CARMIL2,28,-0.6029,52,0.40883,53,0.92941,12,-1.8246,17,-1.2718
ENSG00000102977,ACD,14,-0.9517,19,-0.3948,26,0.17628,39,0.72275,30,0.32465
ENSG00000102981,PARD6A,30,-0.3702,49,0.45343,39,0.20149,32,-0.2237,31,-0.2743
ENSG00000141098,GFOD2,15,-0.4171,37,1.03460,23,0.42505,6,-1.7015,10,-1.0560
ENSG00000102901,CENPT,24,0.15425,37,0.84382,19,-0.3830,27,0.32897,13,-0.8099
ENSG00000168286,THAP11,26,-0.0833,43,0.73806,28,0.07048,32,0.26777,6,-2.2690
ENSG00000102898,NUTF2,83,-0.3497,165,0.79965,104,0.06253,125,0.34076,40,-1.4248
ENSG00000038358,EDC4,25,-1.0323,60,0.41613,57,0.63159,19,-1.3499,52,0.18963
ENSG00000205220,PSMB10,123,0.02405,97,-0.3481,136,0.33476,74,-0.7659,119,-0.0331
ENSG00000103066,PLA2G15,15,-0.7039,45,1.12698,26,0.37526,11,-1.0630,13,-0.8916
ENSG00000132600,PRMT7,23,0.37031,26,0.54554,14,-0.7260,8,-1.2705,37,1.12822
ENSG00000103056,SMPD3,7,-1.3412,33,1.19841,23,1.23869,0,-6.2713,0,-5.1086
ENSG00000184939,ZFP90,30,0.12303,31,0.15876,31,0.28047,21,-0.4136,14,-1.0714
ENSG00000141076,UTP4,16,-0.2597,29,0.67150,21,0.26252,14,-0.5034,11,-0.8292
ENSG00000132612,VPS4A,74,-0.8195,148,0.34136,136,0.39862,106,-0.1956,114,-0.0746
ENSG00000132604,TERF2,27,-0.8755,55,0.30040,55,0.62003,51,0.18832,18,-1.3590
ENSG00000103018,CYB5B,57,-0.3722,81,0.20217,87,0.66860,41,-0.8562,38,-0.9858
ENSG00000181019,NQO1,22,-0.7719,26,-0.4794,37,0.21663,68,1.13037,23,-0.6679
ENSG00000198373,WWP2,29,0.07516,16,-0.8469,23,-0.4998,56,1.19391,32,0.24612
ENSG00000090857,PDPR,28,0.34541,24,0.08960,17,-0.7239,52,1.35909,12,-0.9528
ENSG00000223496,EXOSC6,66,0.03180,85,0.43416,74,0.38427,20,-1.8154,45,-0.5815
ENSG00000090861,AARS,87,-0.3192,182,0.91670,109,0.11081,70,-0.6191,76,-0.4959
ENSG00000168872,DDX19A,24,-0.2068,46,0.89895,25,-0.1618,42,0.75015,5,-2.3805
ENSG00000157350,ST3GAL2,13,-1.2593,25,-0.1562,36,0.80049,8,-1.7649,41,0.64298
ENSG00000103051,COG4,39,0.47131,32,0.09543,26,-0.4015,62,1.19671,0,-5.3866
ENSG00000189091,SF3B3,30,-0.4013,56,0.63196,42,0.30327,48,0.38801,5,-2.9020
ENSG00000157368,IL34,15,-1.4930,71,1.11683,41,0.39505,39,0.09981,18,-1.0834
ENSG00000132613,MTSS2,83,0.79066,20,-1.4998,49,-0.3132,36,-0.6410,82,0.64302
ENSG00000103043,VAC14,37,0.04800,44,0.31291,36,0.02379,37,0.03699,24,-0.6324
ENSG00000172137,CALB2,63,-0.3342,35,-1.2062,102,0.96680,44,-0.8721,53,-0.5660
ENSG00000040199,PHLPP2,20,-0.6245,49,0.84817,37,0.74631,8,-1.9168,11,-1.4651
ENSG00000166747,AP1G1,28,-0.3460,59,0.89042,40,0.44439,27,-0.3869,3,-3.4404
ENSG00000182149,IST1,57,-0.0106,71,0.34405,64,0.30430,52,-0.1510,19,-1.6554
ENSG00000102984,ZNF821,11,-0.6457,24,0.66623,20,0.75047,13,-0.3173,0,-5.0816
ENSG00000140829,DHX38,19,-0.4336,23,-0.0631,23,-0.0938,34,0.58540,29,0.30981
ENSG00000103035,PSMD7,66,-0.6369,136,0.58231,117,0.66561,50,-0.9798,49,-1.0126
ENSG00000090863,GLG1,96,-0.4360,142,0.22559,117,-0.1420,191,0.71922,122,-0.0158
ENSG00000103091,WDR59,18,-0.1215,23,0.23721,19,-0.1333,30,0.68707,13,-0.5911
ENSG00000186187,ZNRF1,31,-0.6605,72,0.74082,59,0.85615,16,-1.5935,12,-1.9920
ENSG00000166816,LDHD,26,0.68197,21,0.26668,19,0.17121,11,-0.7310,0,-5.0054
ENSG00000184517,ZFP1,15,-0.2662,28,0.77352,21,0.50537,3,-2.3204,10,-0.8039
ENSG00000050820,BCAR1,43,-0.5369,88,0.66090,63,0.19200,31,-0.9945,70,0.26165
ENSG00000153774,CFDP1,56,-0.5538,79,0.02704,93,0.59332,45,-0.8450,72,-0.1135
ENSG00000166822,TMEM170A,27,0.31001,14,-0.7793,18,-0.6335,54,1.43475,18,-0.3601
ENSG00000034713,GABARAPL2,313,-0.0121,332,0.08422,342,0.24843,262,-0.2899,219,-0.5683
ENSG00000065427,KARS,40,-0.2533,65,0.54634,41,-0.3273,110,1.49035,2,-4.3038
ENSG00000166848,TERF2IP,179,-0.8214,452,0.73850,351,0.63505,118,-1.3790,203,-0.5530
ENSG00000152910,CNTNAP4,48,0.49183,14,-1.5108,46,0.71061,19,-1.0185,11,-1.8620
ENSG00000103111,MON1B,35,0.20953,24,-0.4156,28,-0.3142,17,-0.8971,62,1.14083
ENSG00000171724,VAT1L,21,-0.7555,30,-0.1664,48,1.39408,18,-0.9672,0,-5.3199
ENSG00000186153,WWOX,14,-0.3205,7,-1.2626,19,0.33039,26,0.69599,13,-0.3656
ENSG00000178573,MAF,53,-0.3756,6,-3.4470,57,-0.3781,201,1.96379,60,-0.1480
ENSG00000166446,CDYL2,14,-1.1459,53,1.03070,35,0.68985,16,-0.8412,10,-1.5010
ENSG00000103121,CMC2,48,-0.1763,62,0.24918,51,-0.0874,47,-0.1874,68,0.40743
ENSG00000166454,ATMIN,53,-0.4469,91,0.45883,80,0.50944,56,-0.3211,29,-1.2890
ENSG00000140905,GCSH,174,0.90858,41,-1.4865,95,-0.3484,103,-0.0771,117,0.11287
